geo,time,bn_klt_ptxl_cd
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,-7799999.89857
omn,1997,-17699999.76983
omn,1998,-185199998.79584
omn,1999,-25199999.83615
omn,2000,36000000
omn,2001,-80364109.23277
omn,2002,77243172.95189
omn,2003,229388816.64499
omn,2004,12223667.10013
omn,2005,-127958387.51626
omn,2006,-160988296.48895
omn,2007,-1481924577.37321
omn,2008,1672821846.55397
omn,2009,-102470741.22237
omn,2010,-244473342.0026
omn,2011,797102730.81925
omn,2012,-326137841.35241
omn,2013,-353706111.83355
omn,2014,775842361.50845
omn,2015,-855217394.0182
omn,2016,-4998825269.18075
omn,2017,-6284710629.38882
omn,2018,-6800080639.38715
omn,2019,-1179713914.17425
omn,2020,-2242912873.86216
pak,1976,0
pak,1977,0
pak,1978,0
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,-8848383.95294
pak,1985,-110352254.77454
pak,1986,-83422871.20682
pak,1987,-132355435.03865
pak,1988,-126904078.05356
pak,1989,-15501441.25993
pak,1990,-87351761.62427
pak,1991,-92494803.48324
pak,1992,-371945077.30866
pak,1993,-293059471.99855
pak,1994,-1471366527.19032
pak,1995,-3683582.64386
pak,1996,-260865982.08561
pak,1997,-279005608.88533
pak,1998,-19000000
pak,1999,-120000000
pak,2000,-9000000
pak,2001,192000000
pak,2002,722000000
pak,2003,276000000
pak,2004,-246030000
pak,2005,-925000000
pak,2006,-1969000000
pak,2007,-2086000000
pak,2008,269000000
pak,2009,608000000
pak,2010,108000000
pak,2011,38000000
pak,2012,-117000000
pak,2013,-27000000
pak,2014,-3835000000
pak,2015,-916000000
pak,2016,-153000000
pak,2017,-1198000000
pak,2018,289000000
pak,2019,382000000
pak,2020,1436000000
pak,2021,-2839000000
pan,1977,-12600000
pan,1978,-70400000
pan,1979,-203900000
pan,1980,719400000
pan,1981,40800000
pan,1982,41300000
pan,1983,-177300000
pan,1984,-53100000
pan,1985,193300000
pan,1986,1016300000
pan,1987,239800000
pan,1988,-2154200000
pan,1989,468100000
pan,1990,235800000
pan,1991,246700000
pan,1992,117400000
pan,1993,809300000
pan,1994,-373300000
pan,1995,-318200000
pan,1996,-3648400000
pan,1997,875200000
pan,1998,-660000000
pan,1999,293700000
pan,2000,-90500000
pan,2001,2800000
pan,2002,-90300000
pan,2003,-64200000
pan,2004,-125000000
pan,2005,783300000
pan,2006,801200000
pan,2007,555700000
pan,2008,581600000
pan,2009,-407900000
pan,2010,-690100000
pan,2011,-898200000
pan,2012,-370800000
pan,2013,-354500000
pan,2014,-966500000
pan,2015,-322500000
pan,2016,-138003598.49
pan,2017,-1223873791.2
pan,2018,-384539005.9
pan,2019,-3149271781.35
pan,2020,-1841067900.86
per,1977,0
per,1978,0
per,1979,0
per,1980,0
per,1981,0
per,1982,0
per,1983,0
per,1984,0
per,1985,0
per,1990,48000000
per,1991,8000000
per,1992,39000000
per,1993,-160528387.07376
per,1994,-503886085.0927
per,1995,-153911412.89
per,1996,-167325000
per,1997,-5021888000
per,1998,417257970.33333
per,1999,351900000
per,2000,406079547
per,2001,371938605.66
per,2002,-1408257310.14286
per,2003,76359094
per,2004,-819617433.49969
per,2005,-1761704914.78323
per,2006,1611604202.69294
per,2007,-3639253312.85036
per,2008,-460526086.41809
per,2009,2300040188.56667
per,2010,-2733000565.28041
per,2011,700329462.79143
per,2012,-2123845021.77117
per,2013,-4469812969.67071
per,2014,1837890228.73923
per,2015,-1620453434.84619
per,2016,-1059110074.32577
per,2017,-5545671583.23863
per,2018,1389174934.61495
per,2019,-3657250932.15266
per,2020,-9574054596.4377
phl,1977,-6000000
phl,1978,1000000
phl,1979,-13000000
phl,1980,-4000000
phl,1981,-3000000
phl,1982,-1000000
phl,1983,-7000000
phl,1984,3000000
phl,1985,-5000000
phl,1986,-13000000
phl,1987,-19000000
phl,1988,-50000000
phl,1989,-280000000
phl,1990,50000000
phl,1991,-110000000
phl,1992,-40000000
phl,1993,52000000
phl,1994,-269000000
phl,1995,-1190000000
phl,1996,-5317000000
phl,1997,-591000000
phl,1998,928000000
phl,1999,-3315000000
phl,2000,553000000
phl,2001,-1027000000
phl,2002,-746000000
phl,2003,-562000000
phl,2004,1713000000
phl,2005,-1297816084.01249
phl,2006,-3019136466.13104
phl,2007,-1575412304.69201
phl,2008,1587166473.27972
phl,2009,-2054057109.80142
phl,2010,-4890306884.07406
phl,2011,-3663239394.69268
phl,2012,-3205030476.32562
phl,2013,-1001143810.18287
phl,2014,2708286753.28422
phl,2015,5470919990.7591
phl,2016,1480205008.65797
phl,2017,2454355418.68515
phl,2018,1447844569.31835
phl,2019,-2473905671.18322
phl,2020,-1679733365.83474
phl,2021,8046177074.62402
plw,2005,4743634.01
plw,2006,377985.62
plw,2007,5322956.11
plw,2008,-7252845.64989
plw,2009,3159354.33822
plw,2010,-630149.98388
plw,2011,-1925489.83695
plw,2012,6220414.72
plw,2013,10233678.02272
plw,2014,-6968170
plw,2015,5293259.4
plw,2016,-489102.8791
plw,2017,119960.8469
png,1976,6426408.84338
png,1977,4407176.69252
png,1978,13435267.45093
png,1979,2875906.80302
png,1980,0
png,1981,1600737.31164
png,1982,0
png,1983,0
png,1984,0
png,1985,0
png,1986,0
png,1987,0
png,1988,0
png,1989,0
png,1990,0
png,1991,96425348.27904
png,1992,-18488026.85745
png,1993,50916681.26072
png,1994,2063474.01063
png,1995,48703657.40778
png,1996,-69879994.17521
png,1997,25504131.22081
png,1998,-86971017.5511
png,1999,-11302581.48862
png,2000,123775624.31078
png,2001,72747649.78817
png,2002,-142172.45001
png,2003,51050855.07423
png,2004,107869386.29328
png,2005,-25586610.31118
png,2006,-128757485.61884
png,2007,-423804895.25955
png,2008,-364813779.39164
png,2009,-153605477.62349
png,2010,90135089.06697
png,2011,-482792284.46908
png,2012,-687666756.84119
png,2013,108704251.18815
png,2014,-385942420.89872
png,2015,-280244706.19745
png,2016,64316990.42581
png,2017,339139191.80006
png,2018,-3612854.62654
pol,1976,0
pol,1977,0
pol,1978,0
pol,1979,0
pol,1980,0
pol,1981,0
pol,1982,0
pol,1983,0
pol,1994,624000000
pol,1995,-1177000000
pol,1996,-304000000
pol,1997,-2110000000
pol,1998,-1697000000
pol,1999,-143000000
pol,2000,-3339000000
pol,2001,-1115000000
pol,2002,-1894000000
pol,2003,-2444000000
pol,2004,-9242000000
pol,2005,-12583000000
pol,2006,2944000000
pol,2007,6224000000
pol,2008,2360000000
pol,2009,-14755000000
pol,2010,-29040000000
pol,2011,-17355000000
pol,2012,-19665000000
pol,2013,-349000000
pol,2014,2088000000
pol,2015,3090000000
pol,2016,-3726000000
pol,2017,-4593000000
pol,2018,4413000000
pol,2019,11824000000
pol,2020,6799000000
prt,1975,5701151.282
prt,1976,-8589678.41232
prt,1977,-1740488.83853
prt,1978,2902288.71933
prt,1979,3103089.03125
prt,1980,7388175.53706
prt,1981,-4500950.13415
prt,1982,-154188883.38588
prt,1983,-140574804.69241
prt,1984,-149134910.69183
prt,1985,-123948259.70211
prt,1986,-403713327.64873
prt,1987,-816166285.31484
prt,1988,-1814084554.31904
prt,1989,-1049778733.88547
prt,1990,-960751794.1391
prt,1991,-1895278596.92427
prt,1992,3063980566.60708
prt,1993,-1831614116.79873
prt,1994,-478447554.8896
prt,1995,1082292522.57515
prt,1996,1555518591.36983
prt,1997,-565708404.35486
prt,1998,612497874.51511
prt,1999,-3117971683.73625
prt,2000,-301757636.82107
prt,2001,-5111938847.49937
prt,2002,-4043727577.0807
prt,2003,5036383940.41353
prt,2004,-707945768.97547
prt,2005,-1163420372.56386
prt,2006,-6463782894.21438
prt,2007,-14241494287.7652
prt,2008,-24804336793.2276
prt,2009,-20570910764.7463
prt,2010,13926934478.4992
prt,2011,6628075997.74755
prt,2012,38115525754.4294
prt,2013,7051053443.96313
prt,2014,-2523306362.02142
prt,2015,437889540.96776
prt,2016,16561522987.9767
prt,2017,10295087415.2215
prt,2018,10859319742.6557
prt,2019,8974408530.87124
prt,2020,5531222521.39739
prt,2021,15055246580.808
pry,1975,0
pry,1976,0
pry,1977,0
pry,1978,0
pry,1979,0
pry,1980,0
pry,1981,-5900000
pry,1982,7500000
pry,1983,-3300000
pry,1984,0
pry,1985,0
pry,1986,0
pry,1987,0
pry,1988,0
pry,1989,0
pry,1990,0
pry,1991,0
pry,1992,0
pry,1995,800000
pry,1996,3700000
pry,1997,4300000
pry,1998,-9000000
pry,1999,9000000
pry,2000,-2500000
pry,2001,-600000
pry,2002,100000
pry,2003,400000
pry,2004,100000
pry,2005,0
pry,2006,0
pry,2007,0
pry,2011,-100000000
pry,2012,-500000000
pry,2013,-500000000
pry,2014,-1300000000
pry,2015,-280000000
pry,2016,-300000000
pry,2017,-500000000
pry,2018,-530000000
pry,2019,-500000000
pry,2020,-2161000000
pse,1995,83300000
pse,1996,64600000
pse,1997,91200000
pse,1998,79283855.73634
pse,1999,104981781.42046
pse,2000,52486188.26483
pse,2001,85887065.27644
pse,2002,91523248.76148
pse,2003,91734444.95807
pse,2004,8052161.42874
pse,2005,1550299.29126
pse,2006,4859934.4083
pse,2007,138058223.49626
pse,2008,116338616.21369
pse,2009,180776033.90331
pse,2010,367378304.53764
pse,2011,121068787.32758
pse,2012,16182245.11465
pse,2013,-149413442.44592
pse,2014,179025374.81233
pse,2015,-124576647.29585
pse,2016,187353692.48628
pse,2017,201451808.09028
pse,2018,-25747100.23558
pse,2019,35501062.8392
pse,2020,-69128315.76781
pyf,2002,-39464937.24491
pyf,2003,75369829.01172
pyf,2004,19738709.31502
pyf,2005,65782024.33981
pyf,2006,-16973229.60865
pyf,2007,-19699981.64101
pyf,2008,116451793.92248
pyf,2009,126858185.19056
pyf,2010,6694505.38081
pyf,2011,-251897032.86596
pyf,2012,-13648684.42362
pyf,2013,6487537.00727
pyf,2014,-69485797.24964
pyf,2015,21779413.88048
pyf,2016,7315965.94247
qat,2011,19028362362.6374
qat,2012,-2799340659.34066
qat,2013,18310164835.1648
qat,2014,19932967032.967
qat,2015,16548351648.3516
qat,2016,-6068818681.31868
qat,2017,-9203296703.2967
qat,2018,5324175824.17583
qat,2019,-2178846153.84615
qat,2020,12548901098.9011
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,0
rou,1991,0
rou,1992,0
rou,1993,73000000
rou,1994,-75000000
rou,1995,-32000000
rou,1996,-1222000000
rou,1997,-883000000
rou,1998,-130000000
rou,1999,715000000
rou,2000,-101000000
rou,2001,-575000000
rou,2002,-382000000
rou,2003,-578000000
rou,2004,531000000
rou,2005,-962782314.69876
rou,2006,249012903.21976
rou,2007,-618843297.95686
rou,2008,705734742.74699
rou,2009,-761289050.01406
rou,2010,-1259705809.98399
rou,2011,-2464756150.09933
rou,2012,-4614205829.17328
rou,2013,-7179974208.428
rou,2014,-3771795274.252
rou,2015,53009934.5251
rou,2016,-1038035995.31849
rou,2017,-3358280108.97698
rou,2018,-3414517857.76604
rou,2019,-2712972893.12877
rou,2020,-15748382349.0931
rus,1994,-110540000
rus,1995,2443510000
rus,1996,-4410200000
rus,1997,-45775000000
rus,1998,-10829980000
rus,1999,-444660000
rus,2000,12471280000
rus,2001,696440000
rus,2002,-2960430000
rus,2003,4509300000
rus,2004,-608750000
rus,2005,11442530000
rus,2006,-16485730000
rus,2007,-4856520000
rus,2008,35690830000
rus,2009,1882410000
rus,2010,1495240000
rus,2011,15277390000
rus,2012,-17031080000
rus,2013,11011490000
rus,2014,39943380000
rus,2015,26423210000
rus,2016,-2361280000
rus,2017,-7982800000
rus,2018,7593190000
rus,2019,-12686280000
rus,2020,25296490000
rwa,2010,-6676432.05611
rwa,2011,-84555586.11209
rwa,2012,-7953836.13829
rwa,2013,-402735566.11474
rwa,2014,56718334.81538
rwa,2015,-7851388.93081
rwa,2016,-4923388.60117
rwa,2017,74088383.71976
rwa,2018,14840587.77308
rwa,2019,30414153.11427
rwa,2020,-28464659.88055
sau,1971,6686235.92269
sau,1972,31364955.53364
sau,1973,283279313.84884
sau,1974,5101408452.14124
sau,1975,9923492144.15274
sau,1976,9457223798.71309
sau,1977,8259989534.45114
sau,1978,-2248231022.6019
sau,1979,1021471836.18607
sau,1980,22007419679.0175
sau,1981,32808197079.9598
sau,1982,11487175501.181
sau,1983,-7530770960.22464
sau,1984,-13413035557.2353
sau,1985,-8414924620.13848
sau,1986,-3460101180.43845
sau,1987,-6142933333.33333
sau,1988,-3056266666.66667
sau,1989,1783200000
sau,1990,3337333333.33333
sau,1991,-470400000
sau,1992,6491466666.66667
sau,1993,-8202026666.66667
sau,1994,2524000000
sau,1995,-4051153947.1472
sau,1996,2638342606.15455
sau,1997,7352072238.73997
sau,1998,-6931947379.5616
sau,1999,-11699953180.3238
sau,2000,9378180663.03
sau,2001,2797299888.04477
sau,2002,-7551967435.20683
sau,2003,18738038262.6785
sau,2004,26654309869.3514
sau,2005,-350133333.33333
sau,2006,11932853333.3333
sau,2007,5472266666.66667
sau,2008,1630446196.23605
sau,2009,20138710000
sau,2010,15154262000
sau,2011,16047652000
sau,2012,3184348333.33333
sau,2013,6606173333.33333
sau,2014,26780157200
sau,2015,10769662788.2267
sau,2016,-11412859677.4027
sau,2017,-2538904074.272
sau,2018,12041885459.6922
sau,2019,-11518952542.152
sau,2020,23690218331.52069
sdn,1977,0
sdn,1978,0
sdn,1979,0
sdn,1980,0
sdn,1981,0
sdn,1982,0
sdn,1983,0
sdn,1984,0
sdn,1985,0
sdn,1986,0
sdn,1987,0
sdn,1988,0
sdn,1989,0
sdn,1990,0
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1999,0
sdn,2000,0
sdn,2001,-700000
sdn,2002,-14780000
sdn,2003,-35250000
sdn,2004,-19940000
sdn,2005,-46738818.98215
sdn,2006,12160810.14972
sdn,2007,-40124236.29535
sdn,2008,-41759475.72491
sdn,2009,-19531362.5171
sdn,2010,-6099294.43765
sdn,2011,-47615165.73254
sdn,2012,-995063.07341
sdn,2013,3660116.29245
sdn,2014,-8490733.89664
sdn,2015,2817132.69417
sdn,2016,428267.16861
sdn,2017,21849397.38801
sdn,2018,-1030548.28816
sdn,2019,36367118.04767
sdn,2020,11355806.48724
sen,1974,-3115851.50118
sen,1975,-2892966.30773
sen,1976,-9165078.34276
sen,1977,-651254.49416
sen,1978,-8951684.20579
sen,1979,2585538.49519
sen,1980,-2745178.05976
sen,1981,662418.71639
sen,1982,-578199.58823
sen,1983,1810709.78458
sen,1984,-1670646.21542
sen,1985,-578725.64974
sen,1986,-2079086.70516
sen,1987,-765297.89974
sen,1988,-1107946.86404
sen,1989,-125388.58727
sen,1990,-624392.16352
sen,1991,-6451454.90298
sen,1992,-680036.176
sen,1993,-5756410.33811
sen,1994,1080682.50268
sen,1995,-3666244.15713
sen,1996,30618562.38598
sen,1997,27011867.92864
sen,1998,25819059.55139
sen,1999,31309235.43857
sen,2000,-23021425.45391
sen,2001,-7568292.54244
sen,2002,38311219.94636
sen,2003,45828794.54288
sen,2004,46795411.08151
sen,2005,4343221.77176
sen,2006,67014323.8227
sen,2007,-22501548.85511
sen,2008,-81995508.0778
sen,2009,-138339166.08434
sen,2010,-80801260.34684
sen,2011,-881611059.05864
sen,2012,-275703168.08948
sen,2013,39526999.12531
sen,2014,-319134502.85344
sen,2015,-199325555.29959
sen,2016,543212200.18438
sen,2017,-862154449.00163
sen,2018,-1364991690.0837
sgp,1972,-63644444.46707
sgp,1973,-32962113.92716
sgp,1974,-15183432.28161
sgp,1975,2108548.05463
sgp,1976,-50185328.22661
sgp,1977,-95925227.54446
sgp,1978,126647684.21875
sgp,1979,77716931.05409
sgp,1980,-12609702.46992
sgp,1981,47806313.44621
sgp,1982,28504339.91367
sgp,1983,48744705.54352
sgp,1984,151423995.02308
sgp,1985,-174533554.55681
sgp,1986,548815492.40681
sgp,1987,-252138747.53678
sgp,1988,293178627.77495
sgp,1989,75579730.89035
sgp,1990,1037442989.55422
sgp,1991,907007033.08153
sgp,1992,-2489799259.2441
sgp,1993,4965927417.37922
sgp,1994,7726174388.26186
sgp,1995,14979733662.5805
sgp,1996,15259770845.8798
sgp,1997,20186343107.7128
sgp,1998,-1609463024.35565
sgp,1999,16638655462.1848
sgp,2000,21055668237.33689
sgp,2001,22681358301.8576
sgp,2002,13823780452.0488
sgp,2003,19986415513.1014
sgp,2004,17804754190.0158
sgp,2005,926701704.3705
sgp,2006,16185134681.5474
sgp,2007,47449420023.6435
sgp,2008,-11577393065.1601
sgp,2009,27151598835.7608
sgp,2010,30476528074.0248
sgp,2011,10005280136.303
sgp,2012,78889635337.39101
sgp,2013,64035962598.8971
sgp,2014,46534154137.5636
sgp,2015,61651555652.5376
sgp,2016,14489054096.8257
sgp,2017,19903760160.7618
sgp,2018,53044254020.4248
sgp,2019,108669570370.009
sgp,2020,60492555973.6423
sgp,2021,57003610018.7325
slb,1975,0
slb,1976,0
slb,1977,0
slb,1978,0
slb,1979,0
slb,1980,0
slb,1981,0
slb,1982,0
slb,1983,0
slb,1984,0
slb,1985,0
slb,1986,0
slb,1987,0
slb,1988,0
slb,1989,0
slb,1990,0
slb,1991,0
slb,1992,0
slb,1993,0
slb,1994,0
slb,1995,0
slb,1996,0
slb,1997,0
slb,1998,0
slb,1999,0
slb,2000,0
slb,2001,75092.67334
slb,2002,-148.32328
slb,2003,-3859.60793
slb,2004,0
slb,2005,4150.26919
slb,2007,7302157.99788
slb,2008,1153223.78317
slb,2009,47206.01127
slb,2010,2099943.92444
slb,2011,-52083.9083
slb,2012,1242085.24223
slb,2013,-63370.92437
slb,2014,-83361.43499
slb,2015,682086.60692
slb,2016,1669583.64088
slb,2017,2070330.83069
slb,2018,-159993.71465
slb,2019,3887306.13456
slb,2020,1453169.44865
sle,1977,0
sle,1978,-2387675.77463
sle,1979,-2365245.92156
sle,1980,1428846.78893
sle,1981,0
sle,1982,0
sle,1983,0
sle,1984,0
sle,1985,0
sle,1986,0
sle,1987,0
sle,1988,0
sle,1989,0
sle,1990,0
sle,1991,0
sle,1992,0
sle,1993,0
sle,1994,0
sle,1995,0
sle,2001,0
sle,2002,-101484.30832
sle,2003,0
sle,2004,0
sle,2005,0
sle,2006,0
sle,2007,0
sle,2008,-1582302.62132
sle,2009,20325209.33942
sle,2010,-18217353.61134
sle,2011,-59922951.32859
sle,2012,-8575862.17076
sle,2013,-3275682.89085
sle,2014,-214271.81537
sle,2015,-3426631.94871
sle,2016,0
sle,2017,0
sle,2018,0
sle,2019,0
sle,2020,0
slv,1976,-17800000
slv,1977,-720000
slv,1978,-3960000
slv,1979,5680000
slv,1980,1000000
slv,1982,1000000
slv,1983,-120000
slv,1986,3070803.66435
slv,1995,-68535529.00861
slv,1996,-150428326.67047
slv,1997,-115917201.99857
slv,1998,226384922.9012
slv,1999,-73500000
slv,2000,25700000
slv,2001,-29000000
slv,2002,-265600000
slv,2003,-189100000
slv,2004,-57140000
slv,2005,-125100000
slv,2006,-764800000
slv,2007,166800000
slv,2008,-130640000
slv,2009,-747100000
slv,2010,121398448.86
slv,2011,-98580884.25
slv,2012,-870607565.37
slv,2013,-13470323.97011
slv,2014,-794201205.93988
slv,2015,-58808247.58333
slv,2016,-365001900.51667
slv,2017,-321478110.28504
slv,2018,109568346.24364
slv,2019,-37822189.932
slv,2020,261494297.26342
srb,2007,-917862803.15092
srb,2008,132534527.90796
srb,2009,65142855.9816
srb,2010,-94479169.42874
srb,2011,-2245147454.47342
srb,2012,-2176251948.16811
srb,2013,-2530880357.21871
srb,2014,-489712787.43033
srb,2015,307287602.3137
srb,2016,1013880033.17059
srb,2017,951578941.03999
srb,2018,1023033598.17134
srb,2019,-210727798.65162
srb,2020,-1802998095.75374
stp,1974,0
stp,1975,0
stp,1976,0
stp,1977,0
stp,1978,154889.8544
stp,1979,91364.39827
stp,1980,0
stp,1981,0
stp,1982,0
stp,1983,0
stp,1984,0
stp,1985,0
stp,1986,0
stp,1987,0
stp,1988,0
stp,1989,0
stp,1990,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,0
stp,2001,0
stp,2002,0
stp,2003,0
stp,2004,0
stp,2005,0
stp,2006,0
stp,2007,0
stp,2008,0
stp,2009,1500000
stp,2010,0
stp,2011,0
stp,2012,0
stp,2013,-2153822.46249
stp,2014,6841513.31003
stp,2015,6631131.35432
stp,2016,605970.8013
stp,2017,587626.82899
stp,2018,95077.50845
stp,2019,350342.74183
stp,2020,-496191.95437
sur,2005,2000000
sur,2006,300000
sur,2007,1300000
sur,2008,16900000
sur,2009,10800000
sur,2010,12000000
sur,2011,-5503342.79704
sur,2012,5800000
sur,2013,1242153.84615
sur,2014,-572984.71554
sur,2015,9471455.32246
sur,2016,-507891031.81667
sur,2017,26622738.03138
sur,2018,58503001.29774
sur,2019,-116587605.28529
sur,2020,-35263666.75599
svk,1993,308990961.93273
svk,1994,-278411000.13398
svk,1995,-210228056.13046
svk,1996,-16717797.77615
svk,1997,-11505346.78747
svk,1998,-784001162.77468
svk,1999,-652389438.82941
svk,2000,-821123051.7545
svk,2001,270044489.23161
svk,2002,-553050757.36181
svk,2003,573862916.24193
svk,2004,-189911972.28254
svk,2005,4149410926.09441
svk,2006,-4230527935.42322
svk,2007,2465034430.14385
svk,2008,-411397913.78071
svk,2009,2379719254.73094
svk,2010,-1679198396.9951
svk,2011,173441265.78438
svk,2012,-10604047838.0059
svk,2013,-8649153001.21976
svk,2014,-2399737012.16769
svk,2015,2037329534.31762
svk,2016,4393223325.36943
svk,2017,986411551.62176
svk,2018,4404240339.12271
svk,2019,355722554.67803
svk,2020,3249825777.34493
svn,1992,8900000
svn,1993,-3000000
svn,1994,32400000
svn,1995,13400000
svn,1996,-637100000
svn,1997,-236300000
svn,1998,-89700000
svn,1999,-353900000
svn,2000,-187600000
svn,2001,-81200000
svn,2002,67500000
svn,2003,257200000
svn,2004,772400000
svn,2005,1997900000
svn,2006,1826898725.85181
svn,2007,3088405068.85714
svn,2008,-589638397.81909
svn,2009,-6353053590.94917
svn,2010,-2569933850.42713
svn,2011,-2361575189.61269
svn,2012,291618990.43174
svn,2013,-5463531546.08274
svn,2014,-5445264526.72114
svn,2015,3351651597.60975
svn,2016,5517846595.07167
svn,2017,3510088593.62527
svn,2018,834489305.26031
svn,2019,825721337.32486
svn,2020,-1857525465.12554
svn,2021,3723452278.17532
swe,1970,-48325894.32834
swe,1971,-74133247.03673
swe,1972,-176381039.07534
swe,1973,-80141965.78628
swe,1974,-36040703.4776
swe,1975,-594370047.32605
swe,1976,-716689377.06388
swe,1977,-1183726969.29999
swe,1978,-451175975.23391
swe,1979,-926613879.66782
swe,1980,-2610896265.82436
swe,1981,-1377616131.51691
swe,1982,-145477835.5541
swe,1983,-689318351.55624
swe,1984,-221723057.09679
swe,1985,-561854595.61136
swe,1986,153419656.39544
swe,1987,1064943620.12337
swe,1988,1359472228.60616
swe,1989,1247994287.87616
swe,1990,-2467493812.80503
swe,1991,-6546113607.30826
swe,1992,-985198306.42114
swe,1993,-1377239833.52411
swe,1994,1737955208.9294
swe,1995,2563706863.27728
swe,1996,11474782024.9458
swe,1997,16202449096.3714
swe,1998,15404914228.2517
swe,1999,35636944330.3393
swe,2000,4933115541.10664
swe,2001,15121673086.5271
swe,2002,12427216987.1663
swe,2003,9995721120.88315
swe,2004,24582429794.1327
swe,2005,-691204237.93311
swe,2006,21938675955.90129
swe,2007,-16629834870.7864
swe,2008,24765366537.4567
swe,2009,-64762828640.32449
swe,2010,-23397433570.9919
swe,2011,-28812709433.3501
swe,2012,-16462587115.3118
swe,2013,-48766676206.3936
swe,2014,23470898279.0201
swe,2015,-13132159043.8249
swe,2016,6307645670.26877
swe,2017,3858366621.67701
swe,2018,-10655491353.3795
swe,2019,10989088606.1303
swe,2020,12806227844.6613
swz,1974,0
swz,1975,0
swz,1976,0
swz,1977,0
swz,1978,0
swz,1979,0
swz,1980,0
swz,1981,0
swz,1982,276289.94794
swz,1983,359034.19809
swz,1984,67783.85762
swz,1985,-1929397.51248
swz,1986,437630.69663
swz,1987,-1178762.62668
swz,1988,-6114008.66738
swz,1989,-6863215.16847
swz,1990,2705501.34711
swz,1991,688077.96285
swz,1992,1051888.18312
swz,1993,1035577.6042
swz,1994,3798300.75772
swz,1995,8781983.32821
swz,1996,1547443.5181
swz,1997,2039079.46283
swz,1998,-557858.44342
swz,1999,-2190364.95307
swz,2000,619611.8684
swz,2001,7929325.83501
swz,2002,-1889904.06752
swz,2003,359165.90757
swz,2004,630756.03057
swz,2005,-4487266.3439
swz,2006,3976342.68574
swz,2007,-5201731.91879
swz,2008,31655204.37449
swz,2009,-116167205.11276
swz,2010,-54389827.5606
swz,2011,152195164.16838
swz,2012,234249232.10767
swz,2013,-114379360.6803
swz,2014,76503458.13977
swz,2015,98119265.49237
swz,2016,-11780835.9484
swz,2017,82133381.09874
swz,2018,-88998591.17756
swz,2019,85253348.48351
swz,2020,42782175.58166
sxm,2011,29553072.6257
sxm,2012,37553072.6257
sxm,2013,40821229.05028
sxm,2014,-100586592.17877
sxm,2015,9290502.7933
sxm,2016,-1452513.96648
sxm,2017,-1308172.54749
sxm,2018,-35498158.93296
sxm,2019,-16710571.61453
sxm,2020,14348303.86034
syc,1976,0
syc,1977,0
syc,1978,0
syc,1979,0
syc,1980,0
syc,1981,0
syc,1982,0
syc,1983,0
syc,1984,0
syc,1985,0
syc,1986,0
syc,1987,0
syc,1988,0
syc,1989,-799713.11845
syc,1990,-1529218.79736
syc,1991,419180.51471
syc,1992,154719.47251
syc,1993,308788.90419
syc,1994,771382.37325
syc,1995,5926112.58984
syc,1996,-6649720.48867
syc,1997,-3031429.41934
syc,1998,-2052376.78217
syc,1999,-546177.72301
syc,2000,-947317.759
syc,2001,-1020660.25992
syc,2002,-1036422.8928
syc,2003,-1128605.77146
syc,2004,-1077272.72727
syc,2005,-1014318.18182
syc,2006,-198163391.479
syc,2007,-118350160.94413
syc,2008,116196.43442
syc,2009,5695571.59443
syc,2010,-9543606.8052
syc,2011,34550944.16187
syc,2012,55206562.80288
syc,2013,17843140.71988
syc,2014,12887941.54415
syc,2015,-35918895.80582
syc,2016,22170001.03954
syc,2017,25546247.29496
syc,2018,-30366774.73
syc,2019,11294558.57647
syc,2020,105327179.41173
syr,1977,0
syr,1978,0
syr,1979,0
syr,1980,0
syr,1981,0
syr,1982,0
syr,1983,0
syr,1984,0
syr,1985,0
syr,1986,0
syr,1987,0
syr,1988,0
syr,1989,0
syr,1990,0
syr,1991,0
syr,1992,0
syr,1993,0
syr,1994,0
syr,1995,0
syr,1996,0
syr,1997,0
syr,1998,0
syr,1999,0
syr,2000,0
syr,2001,0
syr,2002,0
syr,2003,0
syr,2004,0
syr,2005,0
syr,2006,0
syr,2007,0
syr,2008,55132083.67884
syr,2009,241005430.12534
syr,2010,192682327.32305
tca,2014,29371214.8
tca,2015,19473214
tca,2016,172327800
tca,2017,69444000
tca,2018,-32022280.51
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,0
tcd,1986,0
tcd,1987,0
tcd,1988,0
tcd,1989,0
