geo,time,ne_gdi_ftot_cn
jpn,1971,30661290535000
jpn,1972,34972944377000
jpn,1973,45417921369000
jpn,1974,51804192512000
jpn,1975,53402757256000
jpn,1976,57629096621000
jpn,1977,62107607383000
jpn,1978,68946744185000
jpn,1979,77848849369000
jpn,1980,84117300000000
jpn,1981,87264000000000
jpn,1982,88475600000000
jpn,1983,88946300000000
jpn,1984,93211600000000
jpn,1985,98556000000000
jpn,1986,103693100000000
jpn,1987,113002300000000
jpn,1988,128199600000000
jpn,1989,140464200000000
jpn,1990,154919000000000
jpn,1991,163037600000000
jpn,1992,160334400000000
jpn,1993,152090400000000
jpn,1994,156449200000000
jpn,1995,159644300000000
jpn,1996,169107300000000
jpn,1997,166236400000000
jpn,1998,157100300000000
jpn,1999,152623100000000
jpn,2000,152525200000000
jpn,2001,147432800000000
jpn,2002,137730300000000
jpn,2003,134729900000000
jpn,2004,134065100000000
jpn,2005,137927100000000
jpn,2006,139383400000000
jpn,2007,137005200000000
jpn,2008,133501500000000
jpn,2009,116925700000000
jpn,2010,114349300000000
jpn,2011,116160100000000
jpn,2012,118981100000000
jpn,2013,124919200000000
jpn,2014,130141400000000
jpn,2015,134354500000000
jpn,2016,134788400000000
jpn,2017,138308900000000
jpn,2018,140098700000000
jpn,2019,142434500000000
jpn,2020,136615500000000
kaz,1992,734000000
kaz,1993,8211000000
kaz,1994,110654800000
kaz,1995,233811600000
kaz,1996,243876000000
kaz,1997,271765200000
kaz,1998,272444700000
kaz,1999,326258600000
kaz,2000,450258400000
kaz,2001,771384600000
kaz,2002,907126000000
kaz,2003,1062657700000
kaz,2004,1472424200000
kaz,2005,2122679100000
kaz,2006,3084388000000
kaz,2007,3857191900000
kaz,2008,4308792900000
kaz,2009,4726718700000
kaz,2010,5307136600000
kaz,2011,6062287200000
kaz,2012,7072441500000
kaz,2013,7877374300000
kaz,2014,8552487100000
kaz,2015,9354911600000
kaz,2016,10671499700000
kaz,2017,11798875000000
kaz,2018,13091416000000
kaz,2019,16317522500000
kaz,2020,17445419400000
ken,1964,886000100
ken,1965,914000100
ken,1966,1224000000
ken,1967,1644000000
ken,1968,1790000000
ken,1969,1874000000
ken,1970,2254200000
ken,1971,2884000000
ken,1972,3275200000
ken,1973,3592200000
ken,1974,4056000000
ken,1975,4837802000
ken,1976,5808599000
ken,1977,7800201000
ken,1978,10280000000
ken,1979,8934600000
ken,1980,9877800000
ken,1981,11542000000
ken,1982,13366600000
ken,1983,14417800000
ken,1984,15308000000
ken,1985,17411600000
ken,1986,23064400000
ken,1987,25740800000
ken,1988,30319400000
ken,1989,33157399600
ken,1990,40560000000
ken,1991,42671200000
ken,1992,43853060000
ken,1993,56505800000
ken,1994,75616440000
ken,1995,99496600000
ken,1996,110142000000
ken,1997,118535000000
ken,1998,133366000000
ken,1999,141403000000
ken,2000,161714000000
ken,2001,185186000000
ken,2002,178466000000
ken,2003,179254000000
ken,2004,207196000000
ken,2005,264728000000
ken,2006,361691000000
ken,2007,429511000000
ken,2008,468427000000
ken,2009,599000000000
ken,2010,750000000000
ken,2011,862000000000
ken,2012,1029000000000
ken,2013,1104000000000
ken,2014,1434000000000
ken,2015,1520817000000
ken,2016,1472621000000
ken,2017,1687832900000
ken,2018,1783811400000
ken,2019,1920884500000
ken,2020,2079760100000
kgz,1987,9800000
kgz,1988,10200000
kgz,1989,12400000
kgz,1990,9400000
kgz,1991,14700000
kgz,1992,105800000
kgz,1993,701800000
kgz,1994,1450700000
kgz,1995,3290000000
kgz,1996,5243500000
kgz,1997,3802000000
kgz,1998,4403700000
kgz,1999,7663100000
kgz,2000,11781800000
kgz,2001,12410600000
kgz,2002,12253000000
kgz,2003,11432300000
kgz,2004,13739100000
kgz,2005,16150000000
kgz,2006,26211600000
kgz,2007,34936700000
kgz,2008,50342900000
kgz,2009,56768100000
kgz,2010,61184900000
kgz,2011,67754400000
kgz,2012,97461300000
kgz,2013,105023400000
kgz,2014,130189600000
kgz,2015,140287900000
kgz,2016,151448200000
kgz,2017,166918100000
kgz,2018,180213100000
kgz,2019,194770300000
kgz,2020,150271200000
khm,1993,733259897000
khm,1994,759598287200
khm,1995,1173704902300
khm,1996,1166443724900
khm,1997,1361463969000
khm,1998,1451715279400
khm,1999,2137353183900
khm,2000,2578599017700
khm,2001,2474566308500
khm,2002,3193135033600
khm,2003,3460779592600
khm,2004,3931796031100
khm,2005,4864238685500
khm,2006,5774651755600
khm,2007,6928256647700
khm,2008,7246691030400
khm,2009,8665430246800
khm,2010,7618983727300
khm,2011,8316293468300
khm,2012,9840640978300
khm,2013,11618975782300
khm,2014,14188538705000
khm,2015,15738128546500
khm,2016,17617457499100
khm,2017,19670837234600
khm,2018,22448258801600
khm,2019,25697207393300
khm,2020,25439768326600
kir,1977,2236000
kir,1978,8176000
kir,1979,4762000
kir,1980,6815000
kir,1981,12583000
kir,1982,17170000
kir,1983,18810000
kir,1984,16037000
kir,1985,17477000
kir,1986,22265000
kir,1987,24700000
kir,1988,23700000
kir,1989,22560000
kir,1990,33650000
kir,1991,27700000
kir,1992,25750000
kir,2008,20162000
kir,2009,27779000
kir,2010,23898000
kir,2011,32023000
kir,2012,45580000
kir,2013,57895000
kir,2014,58493000
kir,2015,96915000
kir,2016,83021000
kir,2017,72238000
kir,2018,83170000
kor,1960,28100000000
kor,1961,35420000000
kor,1962,50620000000
kor,1963,70210000000
kor,1964,85630000000
kor,1965,126750000000
kor,1966,217250000000
kor,1967,290340000000
kor,1968,441030000000
kor,1969,588760000000
kor,1970,722900000000
kor,1971,803100000000
kor,1972,915600000000
kor,1973,1344400000000
kor,1974,2151200000000
kor,1975,2871200000000
kor,1976,3818800000000
kor,1977,5451300000000
kor,1978,8435400000000
kor,1979,11170400000000
kor,1980,13059200000000
kor,1981,14427400000000
kor,1982,17015100000000
kor,1983,20611900000000
kor,1984,23347900000000
kor,1985,25999700000000
kor,1986,30281800000000
kor,1987,36784200000000
kor,1988,44724700000000
kor,1989,54178500000000
kor,1990,74874000000000
kor,1991,94479300000000
kor,1992,102710900000000
kor,1993,114783900000000
kor,1994,135604000000000
kor,1995,162200900000000
kor,1996,184057700000000
kor,1997,193212200000000
kor,1998,165286400000000
kor,1999,177394000000000
kor,2000,206895100000000
kor,2001,217426400000000
kor,2002,238400600000000
kor,2003,261796500000000
kor,2004,281905800000000
kor,2005,291799900000000
kor,2006,306642400000000
kor,2007,328571500000000
kor,2008,357759500000000
kor,2009,372055800000000
kor,2010,399785900000000
kor,2011,418824800000000
kor,2012,425613800000000
kor,2013,436628000000000
kor,2014,452590100000000
kor,2015,481001700000000
kor,2016,517349900000000
kor,2017,578456900000000
kor,2018,576587200000000
kor,2019,579002100000000
kor,2020,601465000000000
kos,2008,1052947000
kos,2009,1109674000
kos,2010,1250058000
kos,2011,1419536000
kos,2012,1472566000
kos,2013,1478859000
kos,2014,1464657000
kos,2015,1603994000
kos,2016,1691136000
kos,2017,1904364000
kos,2018,2115624000
kos,2019,2190422000
kos,2020,2011585000
kwt,1965,95000000
kwt,1966,135000000
kwt,1967,163000000
kwt,1968,157000000
kwt,1969,170000000
kwt,1970,126500000
kwt,1971,126600000
kwt,1972,127300000
kwt,1973,145800000
kwt,1974,221700000
kwt,1975,417600000
kwt,1976,563100000
kwt,1977,815200000
kwt,1978,793900000
kwt,1979,789600000
kwt,1980,972600000
kwt,1981,1072800000
kwt,1982,1436000000
kwt,1983,1527030000
kwt,1984,1358980000
kwt,1985,1276810000
kwt,1986,1126970000
kwt,1987,1056200000
kwt,1988,789860000
kwt,1989,772100000
kwt,1990,956800000
kwt,1991,1230000000
kwt,1992,1158000000
kwt,1993,1094000000
kwt,1994,982000000
lao,1984,3800000000
lao,1985,7500000300
lao,1986,11699999700
lao,1987,19399999500
lao,1988,31700000800
lao,2000,1829678146000
lao,2001,2126590111000
lao,2002,5134922573800
lao,2003,5909024268500
lao,2004,7954206402200
lao,2005,9927194688700
lao,2006,10548718667200
lao,2007,13103839348900
lao,2008,15081516703700
lao,2009,16858397066800
lao,2010,16166287911200
lao,2011,19719564403100
lao,2012,26526677341200
lao,2013,28767897647000
lao,2014,31827036737000
lao,2015,37000805138600
lao,2016,37500805138600
lbn,1990,617799375871.45801
lbn,1991,1274493804000
lbn,1992,2929916903300
lbn,1993,4292158580500
lbn,1994,5911176817700
lbn,1995,6926777608500
lbn,1996,7484843270900
lbn,1997,7145000000000
lbn,1998,7428000000000
lbn,1999,6008000000000
lbn,2000,5471000000000
lbn,2001,5527000000000
lbn,2002,5601000000000
lbn,2003,5991000000000
lbn,2004,7134811109422.80957
lbn,2005,7125242638780.7998
lbn,2006,7276150245892.13965
lbn,2007,9164137514593.76758
lbn,2008,11991899779397.5
lbn,2009,14964833762625.90039
lbn,2010,14509521645379.80078
lbn,2011,15430000000000
lbn,2012,16785991607700.30078
lbn,2013,19090185039124.80078
lbn,2014,17672962117240.30078
lbn,2015,16347547830357.80078
lbn,2016,17098138946953.5
lbn,2017,16808604319810.69922
lbn,2018,16642707049839.09961
lbn,2019,10938258956030.30078
lbn,2020,6580607382000
lby,1990,1135300000
lby,1991,1034300000
lby,1992,1007800000
lby,1993,1504000000
lby,1994,1622000000
lby,1995,1245000000
lby,1996,1640000000
lby,1997,1685000000
lby,1998,1397000000
lby,1999,1536000000
lby,2000,2281000000
lby,2001,2158000000
lby,2002,3366000000
lby,2003,3008494500
lby,2004,6011614000
lby,2005,9393811700
lby,2006,14966100000
lby,2007,21900000000
lby,2008,31806000000
lka,1960,1014976681.99102
lka,1961,1029859292.70921
lka,1962,1082541960.65564
lka,1963,1095368330.67141
lka,1964,1109753753.10619
lka,1965,1043000000
lka,1966,1187000000
lka,1967,1366000000
lka,1968,1568146309.60157
lka,1969,2276000000
lka,1970,2359000000
lka,1971,2140000000
lka,1972,2206000000
lka,1973,2493000000
lka,1974,2972000000
lka,1975,3699000000
lka,1976,4595000000
lka,1977,5035000000
lka,1978,8521000000
lka,1979,13246000000
lka,1980,20845000000
lka,1981,23279000000
lka,1982,30279000000
lka,1983,35342000000
lka,1984,39558000000
lka,1985,38457000000
lka,1986,42326000000
lka,1987,45752000000
lka,1988,49961000000
lka,1989,54249000000
lka,1990,70417000000
lka,1991,84206000000
lka,1992,100039000000
lka,1993,125875000000
lka,1994,154260000000
lka,1995,170875000000
lka,1996,183509000000
lka,1997,216872756400
lka,1998,255714000000
lka,1999,301727727200
lka,2000,352592000000
lka,2001,309644000000
lka,2002,317535926900
lka,2003,365194000000
lka,2004,473323000000
lka,2005,573263000000
lka,2006,730910000000
lka,2007,884688000000
lka,2008,1115310000000
lka,2009,1147440000000
lka,2010,1522846956200
lka,2011,1896225408000
lka,2012,2533056380400
lka,2013,2809789350300
lka,2014,2874377365100
lka,2015,2814288464300
lka,2016,3210061237600
lka,2017,3516740811700
lka,2018,3763858975700
lka,2019,4070434409800
lka,2020,3809794275000
lso,1967,4400000
lso,1968,4900000
lso,1969,4900000
lso,1970,5000000
lso,1971,6000000
lso,1972,8000000
lso,1973,10000000
lso,1974,13000000
lso,1975,21000000
lso,1976,46000000
lso,1977,41000000
lso,1978,52000000
lso,1979,74000000
lso,1980,119697800
lso,1981,137362300
lso,2007,2788572300
lso,2008,3848974900
lso,2009,4186192900
lso,2010,4801389200
lso,2011,5249308100
lso,2012,7314181200
lso,2013,7078963900
lso,2014,7785867200
lso,2015,8532230500
lso,2016,8282902300
lso,2017,8417345700
lso,2018,9052797900
lso,2019,9608007800
ltu,1995,1581227000
ltu,1996,1998839000
ltu,1997,2622727000
ltu,1998,3110133000
ltu,1999,2790318000
ltu,2000,2556685000
ltu,2001,2912037000
ltu,2002,3145898000
ltu,2003,3590280000
ltu,2004,4175999000
ltu,2005,4911380000
ltu,2006,6242901000
ltu,2007,8298672000
ltu,2008,8513320000
ltu,2009,4810519000
ltu,2010,4726299000
ltu,2011,5781113000
ltu,2012,5788033000
ltu,2013,6454877000
ltu,2014,6902890000
ltu,2015,7323927000
ltu,2016,7722630000
ltu,2017,8503789000
ltu,2018,9530919000
ltu,2019,10481697000
ltu,2020,10423547000
lux,1970,372942000
lux,1971,466758000
lux,1972,515677000
lux,1973,615306000
lux,1974,675237000
lux,1975,706450000
lux,1976,729823000
lux,1977,754752000
lux,1978,792455000
lux,1979,874320000
lux,1980,1058075000
lux,1981,1057634000
lux,1982,1164869000
lux,1983,1089200000
lux,1984,1139851000
lux,1985,1064828000
lux,1986,1485519000
lux,1987,1781944000
lux,1988,1993396000
lux,1989,2225279000
lux,1990,2434994000
lux,1991,2900749000
lux,1992,2594711000
lux,1993,3177473000
lux,1994,3224696000
lux,1995,3223575000
lux,1996,3181728000
lux,1997,3578622000
lux,1998,3837874000
lux,1999,4758776000
lux,2000,4740882000
lux,2001,5224719000
lux,2002,5328033000
lux,2003,5520581000
lux,2004,5988351000
lux,2005,5858702000
lux,2006,6225003000
lux,2007,7120959000
lux,2008,8059559000
lux,2009,7036650000
lux,2010,7133870000
lux,2011,8515980000
lux,2012,8922584000
lux,2013,9060031000
lux,2014,9918937000
lux,2015,9371738000
lux,2016,9715474000
lux,2017,10360630000
lux,2018,9818893000
lux,2019,11011238000
lux,2020,10788581000
lva,1995,575699000
lva,1996,832004000
lva,1997,949744000
lva,1998,1431221000
lva,1999,1433083000
lva,2000,1715735000
lva,2001,2025904000
lva,2002,2043214000
lva,2003,2362745000
lva,2004,3173738000
lva,2005,4237436000
lva,2006,5823139000
lva,2007,8217687000
lva,2008,7814830000
lva,2009,4222758000
lva,2010,3446067000
lva,2011,4545605000
lva,2012,5706000000
lva,2013,5522674000
lva,2014,5385862000
lva,2015,5372207000
lva,2016,4898698000
lva,2017,5558593000
lva,2018,6448494000
lva,2019,7101512000
lva,2020,7217018000
mac,1982,1450000000
mac,1983,1640000000
mac,1984,2020000000
mac,1985,2158000000
mac,1986,2823000000
mac,1987,3456000000
mac,1988,4130000000
mac,1989,4965000000
mac,1990,5807000000
mac,1991,7949000000
mac,1992,12198000000
mac,1993,14017000000
mac,1994,15483000000
mac,1995,14526000000
mac,1996,10676000000
mac,1997,10717000000
mac,1998,8753000000
mac,1999,8203000000
mac,2000,5569000000
mac,2001,5074000000
mac,2002,5616000000
mac,2003,8700000000
mac,2004,13087000000
mac,2005,24230000000
mac,2006,38854000000
mac,2007,53265000000
mac,2008,49965000000
mac,2009,31676000000
mac,2010,28200000000
mac,2011,36409000000
mac,2012,46647000000
mac,2013,54961000000
mac,2014,83197000000
mac,2015,89212000000
mac,2016,78879000000
mac,2017,80167000000
mac,2018,74657000000
mac,2019,61540000000
mac,2020,53010000000
mar,1960,1011482200
mar,1961,1159529300
mar,1962,1267199900
mar,1963,1548799900
mar,1964,1502211700
mar,1965,1584000000
mar,1966,1703000100
mar,1967,2104000000
mar,1968,2192999900
mar,1969,2427000000
mar,1970,2988000000
mar,1971,3269000000
mar,1972,3177000000
mar,1973,3471000000
mar,1974,4932000000
mar,1975,9037000000
mar,1976,12176000000
mar,1977,15901000000
mar,1978,13732000000
mar,1979,14876000000
mar,1980,22341900000
mar,1981,28708640000
mar,1982,32898460000
mar,1983,32066390000
mar,1984,33018580000
mar,1985,38032760000
mar,1986,41606600000
mar,1987,40455940000
mar,1988,47504530000
mar,1989,59974000000
mar,1990,64141246800
mar,1991,70125077400
mar,1992,71398375600
mar,1993,75211511600
mar,1994,77240378200
mar,1995,79854156900
mar,1996,82058593900
mar,1997,84880929300
mar,1998,97274696600
mar,1999,107163354100
mar,2000,111370408200
mar,2001,115314053500
mar,2002,122557463800
mar,2003,129243457100
mar,2004,144314295800
mar,2005,157438893200
mar,2006,176105193600
mar,2007,208216000000
mar,2008,246757000000
mar,2009,236985000000
mar,2010,240536000000
mar,2011,258285000000
mar,2012,276390000000
mar,2013,276496000000
mar,2014,276237000000
mar,2015,280271000000
mar,2016,304286000000
mar,2017,304200000000
mar,2018,314734000000
mar,2019,318680000000
mar,2020,288162000000
mda,1995,1033791000
mda,1996,1539894000
mda,1997,1774214000
mda,1998,2011571000
mda,1999,2271950000
mda,2000,2472468000
mda,2001,3189965000
mda,2002,3681781000
mda,2003,5127275000
mda,2004,6786848000
mda,2005,9257932000
mda,2006,12691495000
mda,2007,18221720000
mda,2008,21391380000
mda,2009,13654952000
mda,2010,19432907000
mda,2011,22877804000
mda,2012,24929093000
mda,2013,27533035000
mda,2014,34562267000
mda,2015,35407562000
mda,2016,35714916000
mda,2017,39868390000
mda,2018,46817866000
mda,2019,53012617642
mda,2020,51939816433.0724
mdg,1970,5621566800
mdg,1971,6519167100
mdg,1972,5584206000
mdg,1973,6203820000
mdg,1974,6634209700
mdg,1975,7522769700
mdg,1976,8122083200
mdg,1977,9363331200
mdg,1978,11110730600
mdg,1979,22515107900
mdg,1980,102407206819.853
mdg,1981,92307131180.69168
mdg,1982,88185778206.76041
mdg,1983,104895177719.466
mdg,1984,120822358431.694
mdg,1985,94536648678.10471
mdg,1986,120602471384.483
mdg,1987,171768652142.30701
mdg,1988,157983600063.27301
mdg,1989,414981007490.04602
mdg,1990,422484612342.53198
mdg,1991,366475055400
mdg,1992,499869307700
mdg,1993,589054423300
mdg,1994,710307358300
mdg,1995,290468042900
mdg,1996,381607238100
mdg,1997,440639132500
mdg,1998,586678866300
mdg,1999,660924291700
mdg,2000,747528469800
mdg,2001,1039742778000
mdg,2002,802200991300
mdg,2003,1083038648200
mdg,2004,2002000628300
mdg,2005,2268281873600
mdg,2006,2782957633500
mdg,2007,4206195644100
mdg,2008,6924237361500
mdg,2009,6990447458900
mdg,2010,5400669236600
mdg,2011,5774997313500
mdg,2012,5938508292900
mdg,2013,5416318696500
mdg,2014,5527419446800
mdg,2015,6297611687400
mdg,2016,7142580828700
mdg,2017,7447837537500
mdg,2018,9650817281900
mdg,2019,10843862730800
mdg,2020,9698904646200
mdv,2014,15201000000
mdv,2015,20865943900
mdv,2016,26411806100
mdv,2017,29372218700
mdv,2018,37929263900
mdv,2019,35267573500
mdv,2020,24007883200
mex,1960,27331400
mex,1961,27493200
mex,1962,29387600
mex,1963,34900600
mex,1964,42544900
mex,1965,47468600
mex,1966,53790600
mex,1967,63434300
mex,1968,70292100
mex,1969,77899900
mex,1970,88666600
mex,1971,88072700
mex,1972,107128800
mex,1973,133339800
mex,1974,178874300
mex,1975,235607100
mex,1976,288419500
mex,1977,363328800
mex,1978,492425300
mex,1979,718454800
mex,1980,1106758000
mex,1981,1616819000
mex,1982,2248806000
mex,1983,3136967000
mex,1984,5287211000
mex,1985,9048296000
mex,1986,15414711000
mex,1987,35666849000
mex,1988,77109763000
mex,1989,94669751000
mex,1990,132113394000
mex,1991,177043823000
mex,1992,220545498000
mex,1993,325270474000
mex,1994,386091097000
mex,1995,378016843000
mex,1996,575094551000
mex,1997,786428338000
mex,1998,1014376526000
mex,1999,1211776042000
mex,2000,1438398155000
mex,2001,1409188493000
mex,2002,1436624036000
mex,2003,1556285448000
mex,2004,1807737090000
mex,2005,1979822661000
mex,2006,2290259224000
mex,2007,2524213323000
mex,2008,2861693049000
mex,2009,2691190565000
mex,2010,2884825161000
mex,2011,3266598001000
mex,2012,3612844296000
mex,2013,3459303525000
mex,2014,3671329560000
mex,2015,4165855777000
mex,2016,4589879451000
mex,2017,4845733365000
mex,2018,5179029168000
mex,2019,5040725335000
mex,2020,4332510622000
mhl,2004,22395800
mhl,2005,26052400
mhl,2006,39411000
mhl,2007,36904100
mhl,2008,30901400
mhl,2009,52806400
mhl,2010,69061500
mhl,2011,31904500
mhl,2012,27723218.91785
mhl,2013,43278007.50732
mhl,2014,35711891.17432
mhl,2015,30688003.54004
mhl,2016,38030197.14355
mhl,2017,47385688.78174
mhl,2018,44599887.8479
mhl,2019,111966789.24561
mhl,2020,45144931.79321
mkd,1990,91100000
mkd,1991,178900000
mkd,1992,2285700000
mkd,1993,9878200000
mkd,1994,22461000000
mkd,1995,28027000000
mkd,1996,30654400000
mkd,1997,32236000000
mkd,1998,33981887800
mkd,1999,34710000000
mkd,2000,50793000000
mkd,2001,55852000000
mkd,2002,55393000000
mkd,2003,54257000000
mkd,2004,59883000000
mkd,2005,59133000000
mkd,2006,67581000000
mkd,2007,84846000000
mkd,2008,107205000000
mkd,2009,102147000000
mkd,2010,101198000000
mkd,2011,109651000000
mkd,2012,109421000000
mkd,2013,119371000000
mkd,2014,123946000000
mkd,2015,133627000000
mkd,2016,145393000000
mkd,2017,139432000000
mkd,2018,132387000000
mkd,2019,145756000000
mkd,2020,136687193300
mli,1967,9586020400
mli,1968,12036200400
mli,1969,12621899800
mli,1970,13091200000
mli,1971,15317600300
mli,1972,19053799400
mli,1973,19815899100
mli,1974,15648600100
mli,1975,24032299000
mli,1976,27590299600
mli,1977,37205401600
mli,1978,43918901200
mli,1979,52517601300
mli,1985,90779670000
mli,1986,122204593400
mli,1987,121542870700
mli,1988,116851909100
mli,1989,132739480000
mli,1990,128233918400
mli,1991,141860781900
mli,1992,143515182200
mli,1993,144657900500
mli,1994,249739823600
mli,1995,300159966700
mli,1996,317091053800
mli,1997,348092691500
mli,1998,305437494300
mli,1999,345621000000
mli,2000,371598777600
mli,2001,436485367700
mli,2002,466132632500
mli,2003,518509927600
mli,2004,580632000000
mli,2005,666752000000
mli,2006,729040000000
mli,2007,800241000000
mli,2008,1010666000000
mli,2009,972572000000
mli,2010,1098748000000
mli,2011,1142518000000
mli,2012,941340000000
mli,2013,1120237000000
mli,2014,1270331000000
mli,2015,1422139000000
mli,2016,1544793000000
mli,2017,1628290000000
mli,2018,1772925235100
mli,2019,2029246349200
mli,2020,1996845839600
mlt,1970,57480400
mlt,1971,52743600
mlt,1972,46568400
mlt,1973,45985600
mlt,1974,64472000
mlt,1975,77463100
mlt,1976,111745100
mlt,1977,123988000
mlt,1978,124651400
mlt,1979,161607700
mlt,1980,179953600
mlt,1981,218234600
mlt,1982,248251000
mlt,1983,272036300
mlt,1984,261337100
mlt,1985,260134300
mlt,1986,252810000
mlt,1987,317137300
mlt,1988,343904900
mlt,1989,389437900
mlt,1990,480731100
mlt,1991,494232700
mlt,1992,497808100
mlt,1993,572063700
mlt,1994,630335600
mlt,1995,731755800
mlt,1996,802929400
mlt,1997,780577400
mlt,1998,872812400
mlt,1999,847679300
mlt,2000,942942700
mlt,2001,876147700
mlt,2002,754677700
mlt,2003,1011160000
mlt,2004,1029519500
mlt,2005,1178202600
mlt,2006,1214496100
mlt,2007,1328791000
mlt,2008,1243492000
mlt,2009,1144530600
mlt,2010,1430811800
mlt,2011,1257656200
mlt,2012,1296586600
mlt,2013,1312713600
mlt,2014,1457917600
mlt,2015,2419168000
mlt,2016,2561577461.1329
mlt,2017,2540412229.63779
mlt,2018,2648969291.2924
mlt,2019,2933078039.16465
mlt,2020,2826213820.00889
mmr,2009,5518017650000
mmr,2010,7775632000000
mmr,2011,11302074700000
mmr,2012,14136494800000
mmr,2013,16405649400000
mmr,2014,19225489050000
mmr,2015,22706300850000
mmr,2016,24104054100000
mmr,2017,26480352000000
mmr,2018,28865177500000
mmr,2019,31497347100000
mne,2000,179821000
mne,2001,226683000
mne,2002,198916000
mne,2003,200830000
mne,2004,286072000
mne,2005,326329000
mne,2006,495096000
mne,2007,884146000
mne,2008,1216998000
mne,2009,818786000
mne,2010,676341000
mne,2011,636990000
mne,2012,628352000
mne,2013,678100000
mne,2014,657123000
mne,2015,736277000
mne,2016,978475000
mne,2017,1157403000
mne,2018,1363930000
mne,2019,1351813000
mne,2020,1166087000
mng,1981,4525823000
mng,1982,5020077600
mng,1983,4427940900
mng,1984,4529699300
mng,1985,5126681600
mng,1986,5179014700
mng,1987,4300016100
mng,1988,4200196400
mng,1989,4788456400
mng,1990,3474320100
mng,1991,6532885000
mng,1992,13442759700
mng,1993,44773666800
mng,1994,68010422300
mng,1995,149149794300
mng,1996,181081800700
mng,1997,214947397600
mng,1998,274335006700
mng,1999,323448307700
mng,2000,308495868500
mng,2001,299776209700
mng,2002,343407124300
mng,2003,532632103800
mng,2004,656854556900
mng,2005,849708782300
mng,2006,1341267831800
mng,2007,1740220468500
mng,2008,2374102422900
mng,2009,1903968793500
mng,2010,3364688200000
mng,2011,6377725800000
mng,2012,7529193800000
mng,2013,7528506600000
mng,2014,6351104800000
mng,2015,4184456394800
mng,2016,4466703699000
mng,2017,6260102436200
mng,2018,8746945921900
mng,2019,10588722635500
mng,2020,8830800012400
moz,1991,541190700
moz,1992,847028300
moz,1993,1388336900
moz,1994,2523858200
moz,1995,4731190500
moz,1996,6279976600
moz,1997,7678803600
moz,1998,7986305600
moz,1999,9825964900
moz,2000,17228511600
moz,2001,14291153000
moz,2002,25276651900
moz,2003,20966794500
moz,2004,20352615700
moz,2005,24054020800
moz,2006,26986833400
moz,2007,28416604000
moz,2008,44158405800
moz,2009,44110766700
moz,2010,64175497200
moz,2011,85671078100
moz,2012,150599984400
moz,2013,192280531300
moz,2014,225550187500
moz,2015,199821531300
moz,2016,195118953100
moz,2017,191976000000
moz,2018,241318796900
moz,2019,231163014400
mrt,1961,530058983.83405
mrt,1962,667631585.36515
mrt,1963,416763920.09717
mrt,1964,246821352.65088
mrt,1965,242775124.51088
mrt,1966,249954073.51776
mrt,1967,413801674.03167
mrt,1968,584848723.33036
mrt,1969,475998760.47241
mrt,1970,523387967.51089
mrt,1971,587609885.72281
mrt,1972,831407633.76967
mrt,1973,581093096.4375
mrt,1974,344301682.50944
mrt,1975,621314083.06166
mrt,1976,1853288982.05066
mrt,1977,1651128986.1849
mrt,1978,1279278587.03643
mrt,1979,1495835312.22601
mrt,1980,1960307734.66605
mrt,1981,2638031743.65396
mrt,1982,3032033307.34319
mrt,1983,4857625062.00119
mrt,1984,3023852572.48666
mrt,1985,4177956023.94893
mrt,1986,5007521324.657
mrt,1987,5360354096.74361
mrt,1988,5679395857.18469
mrt,1989,4266093777.14309
mrt,1990,4620897709.87907
mrt,1991,5742065200
mrt,1992,7418363600
mrt,1993,6091688900
mrt,1994,22483023800
mrt,1995,10538532900
mrt,1996,9824627800
mrt,1997,9075935400
mrt,1998,10196386800
mrt,1999,11991134700
mrt,2000,13567258000
mrt,2001,14391294700
mrt,2002,20271994000
mrt,2003,25658700800
mrt,2004,28068053400
mrt,2005,31759111400
mrt,2006,38318292000
mrt,2007,47435892000
mrt,2008,46136046400
mrt,2009,45017796900
mrt,2010,51681243300
mrt,2011,55958525900
mrt,2012,66327314100
mrt,2013,71064451900
mrt,2014,75766400000
mrt,2015,68680600000
mrt,2016,65390700000
mrt,2017,73728600000
mrt,2018,103019464700
mrt,2019,131346760700
mrt,2020,132955631800
mus,1976,1287000000
mus,1977,1510000000
mus,1978,1770000000
mus,1979,1965000000
mus,1980,2028000000
mus,1981,2240000000
mus,1982,2100000000
mus,1983,2300000000
mus,1984,2595000000
mus,1985,3100000000
mus,1986,3890000000
mus,1987,5175000000
mus,1988,8090000000
mus,1989,8680000000
mus,1990,12062000000
mus,1991,12721847400
mus,1992,13848403600
mus,1993,16100863100
mus,1994,19400454800
mus,1995,16499128200
mus,1996,19708943900
mus,1997,22733693200
mus,1998,22869522500
mus,1999,29457245100
mus,2000,27595219000
mus,2001,29981141100
mus,2002,31075227000
mus,2003,36508274900
mus,2004,39270660000
mus,2005,41111018200
mus,2006,51695000000
mus,2007,61239000000
mus,2008,67529000000
mus,2009,74430000000
mus,2010,74395000000
mus,2011,77567000000
mus,2012,79185000000
mus,2013,77618000000
mus,2014,73989000000
mus,2015,71155000000
mus,2016,74990000000
mus,2017,79499000000
mus,2018,90242000000
mus,2019,97745000000
mus,2020,76916000000
mys,1960,652000000
mys,1961,777000000
mys,1962,968000000
mys,1963,1462000000
mys,1964,1536000000
mys,1965,1664000000
mys,1966,1742000000
mys,1967,1599000000
mys,1968,1669000000
mys,1969,1525000000
