geo,time,tx_mnf_tech_zs_un
lka,2015,9.21224
lka,2016,7.91825
lka,2017,10.51322
lka,2018,10.51322
lka,2019,10.51322
ltu,1990,50.00481
ltu,1991,50.00481
ltu,1992,50.00481
ltu,1993,50.00481
ltu,1994,32.88655
ltu,1995,34.18281
ltu,1996,36.71819
ltu,1997,37.30033
ltu,1998,36.08037
ltu,1999,34.25235
ltu,2000,32.13351
ltu,2001,32.89286
ltu,2002,40.39616
ltu,2003,40.41913
ltu,2004,35.32767
ltu,2005,35.64445
ltu,2006,37.53512
ltu,2007,44.99357
ltu,2008,40.04618
ltu,2009,38.27869
ltu,2010,37.82586
ltu,2011,37.58219
ltu,2012,37.53364
ltu,2013,36.81658
ltu,2014,40.62857
ltu,2015,40.76172
ltu,2016,41.48314
ltu,2017,42.80257
ltu,2018,42.48681
ltu,2019,44.00104
lux,1990,40.38294
lux,1991,40.38294
lux,1992,40.38294
lux,1993,40.38294
lux,1994,40.38294
lux,1995,40.38294
lux,1996,40.38294
lux,1997,40.38294
lux,1998,40.38294
lux,1999,40.38294
lux,2000,42.53628
lux,2001,43.86684
lux,2002,41.97757
lux,2003,41.31514
lux,2004,38.85777
lux,2005,39.12885
lux,2006,39.78459
lux,2007,39.02942
lux,2008,35.75929
lux,2009,39.6745
lux,2010,38.03829
lux,2011,37.63546
lux,2012,38.37884
lux,2013,39.29199
lux,2014,40.16903
lux,2015,43.47921
lux,2016,45.82645
lux,2017,46.97836
lux,2018,46.60766
lux,2019,48.11269
lva,1990,31.66296
lva,1991,31.66296
lva,1992,31.66296
lva,1993,31.66296
lva,1994,31.66296
lva,1995,25.82943
lva,1996,22.3745
lva,1997,19.78152
lva,1998,17.21871
lva,1999,14.47898
lva,2000,15.47153
lva,2001,17.09193
lva,2002,17.12997
lva,2003,18.34666
lva,2004,19.84891
lva,2005,23.21743
lva,2006,27.57577
lva,2007,30.80917
lva,2008,34.22813
lva,2009,38.14962
lva,2010,35.18173
lva,2011,35.07444
lva,2012,34.75183
lva,2013,35.97263
lva,2014,37.85575
lva,2015,41.57694
lva,2016,42.91191
lva,2017,42.71538
lva,2018,43.35217
lva,2019,42.18024
mac,1990,5.0527
mac,1991,7.01233
mac,1992,6.64004
mac,1993,7.48588
mac,1994,6.50547
mac,1995,7.19174
mac,1996,6.90078
mac,1997,6.54723
mac,1998,3.62998
mac,1999,3.75265
mac,2000,4.10415
mac,2001,3.60926
mac,2002,2.7573
mac,2003,2.13256
mac,2004,1.64793
mac,2005,2.03721
mac,2006,1.65382
mac,2007,1.71585
mac,2008,3.26311
mac,2009,7.06444
mac,2010,0
mac,2011,1.2191
mac,2012,2.59869
mac,2013,2.59869
mac,2014,0.51708
mac,2015,2.22727
mac,2016,0
mac,2017,0
mac,2018,1.21306
mac,2019,0.1512
mar,1990,23.33217
mar,1991,23.33217
mar,1992,23.33217
mar,1993,23.33217
mar,1994,19.34582
mar,1995,19.21466
mar,1996,19.50679
mar,1997,19.10351
mar,1998,21.08152
mar,1999,22.50596
mar,2000,23.16717
mar,2001,23.30696
mar,2002,24.81306
mar,2003,26.64704
mar,2004,24.9589
mar,2005,27.62097
mar,2006,28.7661
mar,2007,30.91241
mar,2008,31.58235
mar,2009,32.91668
mar,2010,38.2607
mar,2011,40.09653
mar,2012,42.47849
mar,2013,44.50439
mar,2014,48.94345
mar,2015,51.47906
mar,2016,55.15726
mar,2017,56.29616
mar,2018,57.75991
mar,2019,58.65978
mda,1990,20.98294
mda,1991,20.98294
mda,1992,20.98294
mda,1993,20.98294
mda,1994,20.98294
mda,1995,12.93935
mda,1996,11.37644
mda,1997,30.04542
mda,1998,10.40492
mda,1999,9.14481
mda,2000,10.68557
mda,2001,10.99372
mda,2002,9.46211
mda,2003,9.03551
mda,2004,10.50402
mda,2005,10.88293
mda,2006,14.07801
mda,2007,13.9786
mda,2008,14.19342
mda,2009,13.01037
mda,2010,13.0879
mda,2011,13.59518
mda,2012,27.01111
mda,2013,25.51897
mda,2014,27.42047
mda,2015,30.77852
mda,2016,28.7287
mda,2017,31.86406
mda,2018,37.94829
mda,2019,42.61885
mdg,1990,7.95542
mdg,1991,13.76187
mdg,1992,6.38605
mdg,1993,13.73544
mdg,1994,2.42883
mdg,1995,3.8751
mdg,1996,2.71051
mdg,1997,2.3026
mdg,1998,15.81
mdg,1999,5.10572
mdg,2000,2.09281
mdg,2001,3.22287
mdg,2002,5.20103
mdg,2003,3.30398
mdg,2004,2.77581
mdg,2005,4.09646
mdg,2006,2.88766
mdg,2007,3.33636
mdg,2008,2.12979
mdg,2009,4.24868
mdg,2010,4.26371
mdg,2011,8.87484
mdg,2012,3.10546
mdg,2013,4.22605
mdg,2014,5.01785
mdg,2015,5.25299
mdg,2016,5.09649
mdg,2017,4.30154
mdg,2018,4.63789
mdg,2019,3.61974
mdv,1990,0.00746
mdv,1991,0.00746
mdv,1992,0.00746
mdv,1993,0.00746
mdv,1994,0.00746
mdv,1995,0.00746
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0.04923
mdv,2004,0.13835
mdv,2005,0.0252
mdv,2006,2.30737
mdv,2007,0.01326
mdv,2008,0.06245
mdv,2009,0
mdv,2010,0.0287
mdv,2011,0.46877
mdv,2012,0.24025
mdv,2013,0.28753
mdv,2014,0.98598
mdv,2015,2.54388
mdv,2016,1.6486
mdv,2017,1.18298
mdv,2018,1.20391
mdv,2019,1.20391
mex,1990,61.23633
mex,1991,65.3941
mex,1992,71.08206
mex,1993,72.41989
mex,1994,74.06066
mex,1995,73.10879
mex,1996,73.40904
mex,1997,72.24303
mex,1998,73.62366
mex,1999,75.12315
mex,2000,76.1476
mex,2001,76.62146
mex,2002,75.84394
mex,2003,76.04186
mex,2004,75.60495
mex,2005,75.15834
mex,2006,76.64093
mex,2007,76.78942
mex,2008,76.88014
mex,2009,76.89454
mex,2010,78.71243
mex,2011,77.82797
mex,2012,78.5937
mex,2013,78.33081
mex,2014,79.92001
mex,2015,80.90117
mex,2016,80.75535
mex,2017,80.94113
mex,2018,81.00057
mex,2019,81.72661
mkd,1990,33.65818
mkd,1991,33.65818
mkd,1992,33.65818
mkd,1993,33.65818
mkd,1994,33.65818
mkd,1995,36.88724
mkd,1996,28.52639
mkd,1997,27.48245
mkd,1998,23.38728
mkd,1999,19.65935
mkd,2000,16.05036
mkd,2001,17.64938
mkd,2002,19.55152
mkd,2003,19.6255
mkd,2004,20.32958
mkd,2005,20.17574
mkd,2006,22.26866
mkd,2007,29.57809
mkd,2008,24.08117
mkd,2009,18.07878
mkd,2010,31.42463
mkd,2011,40.04952
mkd,2012,42.9769
mkd,2013,48.08605
mkd,2014,54.99487
mkd,2015,58.63237
mkd,2016,59.51475
mkd,2017,59.47514
mkd,2018,62.3228
mkd,2019,64.93786
mlt,1990,63.69607
mlt,1991,68.11553
mlt,1992,70.80703
mlt,1993,68.57498
mlt,1994,75.02588
mlt,1995,76.63013
mlt,1996,71.87086
mlt,1997,69.86678
mlt,1998,74.7758
mlt,1999,74.9484
mlt,2000,81.0945
mlt,2001,75.33564
mlt,2002,74.0174
mlt,2003,75.52022
mlt,2004,74.03482
mlt,2005,74.92262
mlt,2006,79.23369
mlt,2007,78.79134
mlt,2008,78.10129
mlt,2009,76.9178
mlt,2010,56.16361
mlt,2011,42.5881
mlt,2012,40.2528
mlt,2013,40.16006
mlt,2014,38.74398
mlt,2015,41.41695
mlt,2016,57.73327
mlt,2017,42.23879
mlt,2018,46.42348
mlt,2019,44.84828
mmr,1990,0.67819
mmr,1991,0.67819
mmr,1992,0.67819
mmr,1993,0.67819
mmr,1994,0.67819
mmr,1995,0.67819
mmr,1996,0.67819
mmr,1997,0.67819
mmr,1998,0.67819
mmr,1999,0.67819
mmr,2000,0.67819
mmr,2001,0.67819
mmr,2002,0.53032
mmr,2003,0.53032
mmr,2004,0.53032
mmr,2005,0.53032
mmr,2006,0.53032
mmr,2007,0.53032
mmr,2008,0.53032
mmr,2009,0.53032
mmr,2010,0.53032
mmr,2011,1.56766
mmr,2012,1.77174
mmr,2013,3.17051
mmr,2014,8.50586
mmr,2015,11.319
mmr,2016,19.35714
mmr,2017,19.5631
mmr,2018,13.27937
mmr,2019,10.90261
mne,1990,22.34922
mne,1991,22.34922
mne,1992,22.34922
mne,1993,22.34922
mne,1994,22.34922
mne,1995,22.34922
mne,1996,22.34922
mne,1997,22.34922
mne,1998,22.34922
mne,1999,22.34922
mne,2000,22.34922
mne,2001,22.34922
mne,2002,22.34922
mne,2003,22.34922
mne,2004,22.34922
mne,2005,22.34922
mne,2006,22.34922
mne,2007,23.19448
mne,2008,26.98776
mne,2009,33.38805
mne,2010,31.8528
mne,2011,22.11428
mne,2012,26.23474
mne,2013,21.9958
mne,2014,22.07044
mne,2015,23.57507
mne,2016,24.74302
mne,2017,23.48744
mne,2018,26.10867
mne,2019,26.10867
mng,1990,4.5989
mng,1991,4.5989
mng,1992,4.5989
mng,1993,4.5989
mng,1994,4.5989
mng,1995,4.5989
mng,1996,4.5989
mng,1997,4.66712
mng,1998,4.62509
mng,1999,6.29935
mng,2000,1.88119
mng,2001,2.59602
mng,2002,1.49069
mng,2003,3.01475
mng,2004,2.07742
mng,2005,3.09045
mng,2006,2.47281
mng,2007,1.90909
mng,2008,1.90909
mng,2009,1.90909
mng,2010,1.90909
mng,2011,3.74211
mng,2012,3.74211
mng,2013,3.74211
mng,2014,2.96537
mng,2015,0.30749
mng,2016,5.57639
mng,2017,1.16938
mng,2018,1.91856
mng,2019,3.96306
moz,1990,11.55125
moz,1991,11.55125
moz,1992,11.55125
moz,1993,11.55125
moz,1994,11.55125
moz,1995,20.58712
moz,1996,41.33731
moz,1997,17.15452
moz,1998,17.15452
moz,1999,27.83626
moz,2000,21.91707
moz,2001,22.70376
moz,2002,31.94588
moz,2003,29.04614
moz,2004,26.0355
moz,2005,27.71828
moz,2006,29.7686
moz,2007,32.29205
moz,2008,35.89498
moz,2009,43.91693
moz,2010,9.27667
moz,2011,26.66762
moz,2012,37.91156
moz,2013,44.81318
moz,2014,45.18234
moz,2015,45.18234
moz,2016,56.11129
moz,2017,14.39649
moz,2018,15.8138
moz,2019,15.8138
mus,1990,7.08353
mus,1991,7.29302
mus,1992,7.11883
mus,1993,6.26438
mus,1994,7.28474
mus,1995,7.60799
mus,1996,3.96044
mus,1997,4.7371
mus,1998,5.50864
mus,1999,4.78655
mus,2000,4.8789
mus,2001,4.83808
mus,2002,8.23696
mus,2003,8.23696
mus,2004,9.32721
mus,2005,3.61692
mus,2006,22.10862
mus,2007,10.90014
mus,2008,12.39864
mus,2009,8.65693
mus,2010,2.929
mus,2011,3.86585
mus,2012,4.04853
mus,2013,3.51698
mus,2014,4.0175
mus,2015,4.00898
mus,2016,4.63663
mus,2017,14.30847
mus,2018,14.33986
mus,2019,13.84312
mwi,1990,11.28108
mwi,1991,4.84602
mwi,1992,4.84602
mwi,1993,11.43557
mwi,1994,11.43557
mwi,1995,7.09311
mwi,1996,4.38341
mwi,1997,8.01235
mwi,1998,2.38995
mwi,1999,5.02245
mwi,2000,11.32425
mwi,2001,5.03503
mwi,2002,4.45412
mwi,2003,3.16613
mwi,2004,6.34236
mwi,2005,18.73933
mwi,2006,18.97131
mwi,2007,19.08012
mwi,2008,15.27763
mwi,2009,18.84527
mwi,2010,14.64201
mwi,2011,14.80001
mwi,2012,10.80337
mwi,2013,12.77858
mwi,2014,50.25055
mwi,2015,35.61607
mwi,2016,28.62947
mwi,2017,41.57238
mwi,2018,22.2946
mwi,2019,25.02727
mys,1990,53.26288
mys,1991,57.86397
mys,1992,59.15088
mys,1993,62.26842
mys,1994,66.1032
mys,1995,68.26974
mys,1996,68.82321
mys,1997,70.19065
mys,1998,71.5998
mys,1999,74.21468
mys,2000,76.44269
mys,2001,75.32615
mys,2002,74.27995
mys,2003,72.72904
mys,2004,71.88397
mys,2005,72.30173
mys,2006,70.81306
mys,2007,67.74213
mys,2008,57.94468
mys,2009,64.47704
mys,2010,63.48828
mys,2011,59.1106
mys,2012,58.53183
mys,2013,58.35145
mys,2014,59.45065
mys,2015,61.76477
mys,2016,62.46655
mys,2017,63.37875
mys,2018,66.11191
mys,2019,65.64575
nam,1990,6.97112
nam,1991,6.97112
nam,1992,6.97112
nam,1993,6.97112
nam,1994,6.97112
nam,1995,6.97112
nam,1996,6.97112
nam,1997,6.97112
nam,1998,6.97112
nam,1999,6.97112
nam,2000,6.97112
nam,2001,8.35551
nam,2002,11.31183
nam,2003,21.04728
nam,2004,16.32758
nam,2005,23.25958
nam,2006,14.39424
nam,2007,19.67406
nam,2008,13.78279
nam,2009,17.49796
nam,2010,14.33992
nam,2011,17.21105
nam,2012,10.73413
nam,2013,25.7505
nam,2014,34.19495
nam,2015,7.18836
nam,2016,4.0136
nam,2017,1.51093
nam,2018,1.91164
nam,2019,1.70135
ner,1990,0.47404
ner,1991,0.47404
ner,1992,0.47404
ner,1993,0.47404
ner,1994,0.47404
ner,1995,0.47404
ner,1996,0.40637
ner,1997,2.26825
ner,1998,0.5102
ner,1999,1.52506
ner,2000,8.28618
ner,2001,2.03992
ner,2002,3.46751
ner,2003,2.44537
ner,2004,7.42957
ner,2005,22.35591
ner,2006,22.60946
ner,2007,8.20351
ner,2008,3.85643
ner,2009,2.99217
ner,2010,12.85768
ner,2011,4.83302
ner,2012,5.31146
ner,2013,6.00127
ner,2014,10.84773
ner,2015,8.65078
ner,2016,7.31364
ner,2017,8.96573
ner,2018,7.30417
ner,2019,7.30417
nga,1990,34.25397
nga,1991,34.25397
nga,1992,34.25397
nga,1993,34.25397
nga,1994,34.25397
nga,1995,34.25397
nga,1996,34.25397
nga,1997,64.84309
nga,1998,81.54279
nga,1999,60.64747
nga,2000,60.77217
nga,2001,78.45413
nga,2002,57.29315
nga,2003,74.87068
nga,2004,74.87068
nga,2005,15.81776
nga,2006,15.81776
nga,2007,36.51753
nga,2008,73.23576
nga,2009,34.7255
nga,2010,7.475
nga,2011,8.87205
nga,2012,10.88519
nga,2013,19.38558
nga,2014,18.98501
nga,2015,50.65746
nga,2016,11.51622
nga,2017,24.87942
nga,2018,53.61222
nga,2019,53.55742
nld,1990,49.07935
nld,1991,48.64175
nld,1992,49.35029
nld,1993,50.59235
nld,1994,52.26611
nld,1995,53.66954
nld,1996,55.24139
nld,1997,56.36334
nld,1998,59.64278
nld,1999,60.53167
nld,2000,60.85303
nld,2001,58.8588
nld,2002,58.46408
nld,2003,59.74089
nld,2004,60.33765
nld,2005,59.883
nld,2006,58.13745
nld,2007,58.1059
nld,2008,53.89985
nld,2009,55.93525
nld,2010,55.01271
nld,2011,52.5103
nld,2012,51.23043
nld,2013,50.25906
nld,2014,52.72921
nld,2015,55.41153
nld,2016,55.6788
nld,2017,55.99463
nld,2018,55.61882
nld,2019,56.63838
nor,1990,50.19587
nor,1991,54.11725
nor,1992,53.12004
nor,1993,50.5064
nor,1994,48.3331
nor,1995,50.49075
nor,1996,48.85725
nor,1997,49.09411
nor,1998,53.95738
nor,1999,53.67073
nor,2000,47.94833
nor,2001,52.99667
nor,2002,54.5146
nor,2003,52.74007
nor,2004,47.77716
nor,2005,46.09596
nor,2006,45.95375
nor,2007,48.61795
nor,2008,50.63612
nor,2009,56.17804
nor,2010,52.20915
nor,2011,45.29867
nor,2012,44.88231
nor,2013,46.68861
nor,2014,48.62343
nor,2015,53.32765
nor,2016,55.09954
nor,2017,48.08022
nor,2018,44.80683
nor,2019,46.86369
npl,1990,5.82254
npl,1991,5.82254
npl,1992,5.82254
npl,1993,5.82254
npl,1994,5.82254
npl,1995,5.82254
npl,1996,5.82254
npl,1997,4.83773
npl,1998,4.83773
npl,1999,10.61363
npl,2000,12.13255
npl,2001,12.13255
npl,2002,9.1848
npl,2003,9.1848
npl,2004,9.1848
npl,2005,9.1848
npl,2006,9.1848
npl,2007,20.79882
npl,2008,20.79882
npl,2009,20.79882
npl,2010,20.05846
npl,2011,19.59721
npl,2012,22.66326
npl,2013,20.25157
npl,2014,19.26857
npl,2015,17.8714
npl,2016,18.02289
npl,2017,16.99163
npl,2018,16.99163
npl,2019,16.99163
nzl,1990,17.39589
nzl,1991,19.17517
nzl,1992,20.19739
nzl,1993,20.02618
nzl,1994,24.25016
nzl,1995,24.80247
nzl,1996,23.8512
nzl,1997,25.86742
nzl,1998,28.12355
nzl,1999,29.16236
nzl,2000,26.62967
nzl,2001,25.63385
nzl,2002,25.52518
nzl,2003,27.75501
nzl,2004,27.66578
nzl,2005,26.54413
nzl,2006,25.6836
nzl,2007,25.16175
nzl,2008,24.56629
nzl,2009,22.43126
nzl,2010,22.22831
nzl,2011,21.85796
nzl,2012,22.48894
nzl,2013,20.08394
nzl,2014,18.47206
nzl,2015,20.91136
nzl,2016,18.80106
nzl,2017,16.89492
nzl,2018,16.94461
nzl,2019,16.70791
omn,1990,49.17185
omn,1991,54.08201
omn,1992,70.47775
omn,1993,68.33831
omn,1994,68.48663
omn,1995,60.86105
omn,1996,64.47987
omn,1997,61.58969
omn,1998,61.77495
omn,1999,59.87741
omn,2000,50.93021
omn,2001,51.81267
omn,2002,56.38955
omn,2003,42.13947
omn,2004,20.8179
omn,2005,30.07846
omn,2006,33.94151
omn,2007,28.4492
omn,2008,28.90679
omn,2009,47.37575
omn,2010,42.70727
omn,2011,49.54693
omn,2012,34.11502
omn,2013,40.25238
omn,2014,32.75113
omn,2015,43.46802
omn,2016,36.01246
omn,2017,32.21349
omn,2018,33.01039
omn,2019,33.01039
pak,1990,8.9244
pak,1991,10.02134
pak,1992,10.85748
pak,1993,11.85938
pak,1994,11.85938
pak,1995,9.62099
pak,1996,9.25327
pak,1997,10.26342
pak,1998,10.43236
pak,1999,9.01449
pak,2000,10.29398
pak,2001,10.2497
pak,2002,10.03185
pak,2003,11.0838
pak,2004,9.34547
pak,2005,8.07916
pak,2006,7.67462
pak,2007,8.94604
pak,2008,9.14307
pak,2009,9.9259
pak,2010,9.9533
pak,2011,10.93958
pak,2012,9.54042
pak,2013,10.39999
pak,2014,10.24731
pak,2015,9.39321
pak,2016,9.07404
pak,2017,10.14127
pak,2018,10.3002
pak,2019,10.20858
pan,1990,14.29878
pan,1991,14.29878
pan,1992,14.29878
pan,1993,14.29878
pan,1994,14.29878
pan,1995,14.29878
pan,1996,13.06125
pan,1997,11.83483
pan,1998,14.15668
pan,1999,16.28804
pan,2000,8.97946
pan,2001,9.35803
pan,2002,9.56257
pan,2003,11.64957
pan,2004,9.74088
pan,2005,11.13738
pan,2006,12.40485
pan,2007,14.23283
pan,2008,14.02773
pan,2009,15.17099
pan,2010,15.0014
pan,2011,60.27735
pan,2012,40.78219
pan,2013,44.01671
pan,2014,41.7959
pan,2015,43.3356
pan,2016,43.98421
pan,2017,49.57071
pan,2018,49.57071
pan,2019,49.57071
per,1990,7.65289
per,1991,7.65289
per,1992,7.65289
per,1993,7.27443
per,1994,6.57087
per,1995,6.13591
per,1996,6.29165
per,1997,7.06974
per,1998,12.26914
per,1999,7.79889
per,2000,7.74228
per,2001,8.8203
per,2002,6.88152
per,2003,7.08852
per,2004,6.09968
per,2005,5.31372
per,2006,3.65984
per,2007,3.744
per,2008,4.78018
per,2009,6.19062
per,2010,5.24841
per,2011,5.14726
per,2012,5.73937
per,2013,6.15403
per,2014,6.8143
per,2015,7.16285
per,2016,5.68293
per,2017,4.63205
per,2018,4.83875
per,2019,5.07638
phl,1990,38.52514
phl,1991,38.52514
phl,1992,35.18677
phl,1993,40.18155
phl,1994,45.22457
phl,1995,47.27905
phl,1996,65.77069
phl,1997,72.12922
phl,1998,78.25741
phl,1999,82.88534
phl,2000,81.44192
phl,2001,80.4251
phl,2002,82.58847
phl,2003,81.80695
phl,2004,83.09822
phl,2005,81.48193
phl,2006,78.65945
phl,2007,78.75178
phl,2008,77.56849
phl,2009,79.58597
phl,2010,73.13429
phl,2011,65.26701
phl,2012,73.13682
phl,2013,68.91265
phl,2014,70.42659
phl,2015,75.87476
phl,2016,76.7552
phl,2017,78.87595
phl,2018,80.79218
phl,2019,81.18581
png,1990,4.36296
png,1991,4.36296
png,1992,4.36296
png,1993,4.36296
png,1994,4.36296
png,1995,4.36296
png,1996,4.36296
png,1997,4.36296
png,1998,4.36296
png,1999,4.36296
png,2000,3.17642
png,2001,9.2621
png,2002,6.80719
png,2003,5.45303
png,2004,9.16683
png,2005,9.16683
png,2006,9.16683
png,2007,9.16683
png,2008,9.06464
png,2009,9.06464
png,2010,9.06464
png,2011,9.06464
png,2012,8.06341
png,2013,8.06341
png,2014,8.06341
png,2015,8.06341
png,2016,8.06341
png,2017,8.06341
png,2018,8.06341
png,2019,8.06341
pol,1990,41.39947
pol,1991,41.39947
pol,1992,41.39947
pol,1993,36.98764
pol,1994,35.66332
pol,1995,36.68226
pol,1996,38.52228
pol,1997,37.19272
pol,1998,41.88004
pol,1999,43.37667
pol,2000,47.79289
pol,2001,49.24518
pol,2002,50.73892
pol,2003,51.24614
pol,2004,53.36607
pol,2005,54.41418
pol,2006,55.74376
pol,2007,56.22363
pol,2008,57.55182
pol,2009,59.17124
pol,2010,58.13541
pol,2011,56.15816
pol,2012,54.96422
pol,2013,55.18013
pol,2014,55.38207
pol,2015,56.10033
pol,2016,55.8038
pol,2017,55.2312
pol,2018,54.05755
pol,2019,54.81808
prt,1990,26.93018
prt,1991,27.05951
prt,1992,28.63082
prt,1993,28.12009
prt,1994,28.79498
prt,1995,34.13615
prt,1996,38.32906
prt,1997,39.41493
prt,1998,41.3487
prt,1999,42.54285
prt,2000,43.22691
prt,2001,43.74143
prt,2002,43.63959
prt,2003,44.19094
prt,2004,43.9992
prt,2005,43.14238
prt,2006,42.79667
prt,2007,42.94302
prt,2008,42.64615
prt,2009,40.05378
prt,2010,39.59179
prt,2011,39.7849
prt,2012,39.60286
prt,2013,37.8505
prt,2014,38.50877
prt,2015,39.39107
prt,2016,40.66177
prt,2017,41.37652
prt,2018,43.06928
prt,2019,45.53949
pry,1990,7.74516
pry,1991,6.35311
pry,1992,3.89349
pry,1993,5.58455
pry,1994,4.97955
pry,1995,8.23458
pry,1996,5.79473
pry,1997,8.54324
pry,1998,8.15224
pry,1999,6.69319
pry,2000,5.93811
pry,2001,8.1162
pry,2002,8.16419
pry,2003,9.25382
pry,2004,10.86825
pry,2005,13.37874
pry,2006,15.29305
pry,2007,12.89305
pry,2008,10.48585
pry,2009,14.73521
pry,2010,13.17845
pry,2011,12.5076
pry,2012,16.06241
pry,2013,15.35814
pry,2014,19.41891
pry,2015,21.38797
pry,2016,22.80334
pry,2017,26.85491
pry,2018,30.87977
pry,2019,33.30723
pse,1990,12.36529
pse,1991,12.36529
pse,1992,12.36529
pse,1993,12.36529
pse,1994,12.36529
pse,1995,12.36529
pse,1996,12.36529
pse,1997,12.36529
pse,1998,12.36529
pse,1999,12.36529
pse,2000,12.36529
pse,2001,12.80192
pse,2002,10.88867
pse,2003,13.27715
pse,2004,10.64328
pse,2005,12.50178
pse,2006,13.01514
pse,2007,10.62558
pse,2008,9.48686
pse,2009,7.74093
pse,2010,8.2838
pse,2011,9.20109
pse,2012,7.96563
pse,2013,7.72481
pse,2014,5.68091
pse,2015,12.26592
pse,2016,12.68021
pse,2017,11.89501
pse,2018,13.45524
pse,2019,14.36238
qat,1990,27.86248
qat,1991,27.86248
qat,1992,20.68231
qat,1993,20.53187
qat,1994,36.16739
qat,1995,29.47472
qat,1996,25.98006
qat,1997,25.98006
qat,1998,27.80495
qat,1999,32.47149
qat,2000,32.48051
qat,2001,31.74459
qat,2002,27.65639
qat,2003,16.14206
qat,2004,16.83824
qat,2005,60.21742
qat,2006,35.43184
qat,2007,21.79997
qat,2008,43.74744
qat,2009,32.28481
qat,2010,20.17105
qat,2011,21.53359
qat,2012,28.39259
qat,2013,38.81372
qat,2014,0.91567
qat,2015,33.3191
qat,2016,40.97248
qat,2017,32.50056
qat,2018,37.98251
qat,2019,28.0726
rou,1990,38.2236
rou,1991,39.02951
rou,1992,36.26774
rou,1993,27.82148
rou,1994,26.81125
rou,1995,27.03707
rou,1996,26.34468
rou,1997,23.87128
rou,1998,21.81391
rou,1999,24.24011
rou,2000,26.37778
rou,2001,27.76856
rou,2002,27.99871
rou,2003,28.55823
rou,2004,31.91142
rou,2005,33.68235
rou,2006,38.62332
rou,2007,43.3837
rou,2008,47.01232
rou,2009,54.10342
rou,2010,54.69228
rou,2011,54.36445
rou,2012,53.96802
rou,2013,55.76778
rou,2014,55.82323
rou,2015,58.1993
rou,2016,60.7532
rou,2017,61.32302
rou,2018,61.86304
rou,2019,62.49449
rus,1990,37.61514
rus,1991,37.61514
rus,1992,37.61514
rus,1993,37.61514
rus,1994,37.61514
rus,1995,37.61514
rus,1996,37.61514
rus,1997,32.75155
rus,1998,36.02141
rus,1999,38.44436
rus,2000,36.18608
rus,2001,36.33662
rus,2002,36.71474
rus,2003,35.11722
rus,2004,34.49047
rus,2005,27.57418
rus,2006,25.98935
rus,2007,26.77874
rus,2008,28.20797
rus,2009,26.46914
rus,2010,24.01654
rus,2011,22.17679
rus,2012,23.65865
rus,2013,22.83858
rus,2014,21.67938
rus,2015,27.95741
rus,2016,29.92196
rus,2017,28.44841
rus,2018,26.0829
rus,2019,27.45622
rwa,1990,47.99783
rwa,1991,47.99783
rwa,1992,47.99783
rwa,1993,47.99783
rwa,1994,47.99783
rwa,1995,47.99783
rwa,1996,47.99783
rwa,1997,6.14393
rwa,1998,14.3048
rwa,1999,2.94014
rwa,2000,2.94014
rwa,2001,4.8409
rwa,2002,38.80742
rwa,2003,8.76154
rwa,2004,6.21938
rwa,2005,5.09822
rwa,2006,7.06211
rwa,2007,4.74138
rwa,2008,3.0339
rwa,2009,34.04811
rwa,2010,7.62175
rwa,2011,5.46313
rwa,2012,4.84848
rwa,2013,4.31404
rwa,2014,7.89381
rwa,2015,13.63697
rwa,2016,11.91832
rwa,2017,4.12927
rwa,2018,8.18817
rwa,2019,8.29637
sau,1990,19.7051
sau,1991,19.7051
sau,1992,26.91313
sau,1993,17.90362
sau,1994,22.14973
sau,1995,26.34672
sau,1996,21.20216
sau,1997,21.20216
sau,1998,23.29979
sau,1999,17.98192
sau,2000,19.78746
sau,2001,23.3362
sau,2002,23.12235
sau,2003,22.16068
sau,2004,22.23968
sau,2005,23.50384
sau,2006,24.60632
sau,2007,26.89743
sau,2008,26.92221
sau,2009,30.86044
sau,2010,35.5625
sau,2011,36.90969
sau,2012,35.64961
sau,2013,35.74242
sau,2014,34.43876
sau,2015,36.99233
sau,2016,36.15317
sau,2017,61.02246
sau,2018,58.9866
sau,2019,60.15864
sen,1990,23.60277
sen,1991,23.60277
sen,1992,23.60277
sen,1993,23.60277
sen,1994,23.60277
sen,1995,23.60277
sen,1996,23.60277
sen,1997,26.47004
sen,1998,28.82698
sen,1999,34.94071
sen,2000,20.91238
sen,2001,21.72853
sen,2002,20.86681
sen,2003,25.20989
sen,2004,24.81126
sen,2005,31.56819
sen,2006,20.89756
sen,2007,20.95359
sen,2008,17.27067
sen,2009,20.41162
sen,2010,14.74349
sen,2011,12.83752
sen,2012,16.29056
sen,2013,13.42789
sen,2014,16.99522
sen,2015,15.07093
sen,2016,16.71943
sen,2017,15.79886
sen,2018,14.61054
sen,2019,12.9386
sgp,1990,62.20914
sgp,1991,62.94057
sgp,1992,67.42452
sgp,1993,70.52027
sgp,1994,75.46895
sgp,1995,78.55102
sgp,1996,78.13234
sgp,1997,78.87728
sgp,1998,78.71946
sgp,1999,78.39262
sgp,2000,80.34193
sgp,2001,78.88914
sgp,2002,78.11405
sgp,2003,0
sgp,2004,74.24322
sgp,2005,62.74583
sgp,2006,62.08424
sgp,2007,71.65521
