geo,time,ne_con_govt_cn
fin,1990,18983000000
fin,1991,20781000000
fin,1992,20577000000
fin,1993,19971000000
fin,1994,20324000000
fin,1995,21577000000
fin,1996,22621000000
fin,1997,23615000000
fin,1998,24787000000
fin,1999,25713000000
fin,2000,26930000000
fin,2001,28818000000
fin,2002,30629000000
fin,2003,32014000000
fin,2004,33632000000
fin,2005,35262000000
fin,2006,36863000000
fin,2007,38849000000
fin,2008,41893000000
fin,2009,43742000000
fin,2010,44564000000
fin,2011,46255000000
fin,2012,48444000000
fin,2013,50133000000
fin,2014,50705000000
fin,2015,51545000000
fin,2016,51489000000
fin,2017,51568000000
fin,2018,53492000000
fin,2019,55635000000
fin,2020,57779000000
fji,1980,156711000
fji,1981,173073000
fji,1982,203757000
fji,1983,231589000
fji,1984,244853000
fji,1985,252404000
fji,1986,252560000
fji,1987,255100000
fji,1988,263400000
fji,1989,303890000
fji,1990,346411000
fji,1991,357359000
fji,1992,414748000
fji,1993,466534000
fji,1994,437165000
fji,1995,446422000
fji,1996,474100000
fji,1997,507500000
fji,1998,572600000
fji,1999,607700000
fji,2000,617900000
fji,2001,658400000
fji,2002,679800000
fji,2003,731200000
fji,2004,738900000
fji,2005,803258000
fji,2006,989116000
fji,2007,934531000
fji,2008,877380400
fji,2009,949616000
fji,2010,902293000
fji,2011,1172439300
fji,2012,1331504600
fji,2013,1461241400
fji,2014,1833400000
fji,2015,1979400000
fji,2016,1956100000
fji,2017,2133400000
fji,2018,2375800000
fji,2019,2350800000
fji,2020,1998180000
fra,1960,6912000000
fra,1961,7681000000
fra,1962,8786000000
fra,1963,10086000000
fra,1964,11206000000
fra,1965,12124000000
fra,1966,13201000000
fra,1967,14464000000
fra,1968,16199000000
fra,1969,18818000000
fra,1970,21366000000
fra,1971,24338000000
fra,1972,27234000000
fra,1973,31592000000
fra,1974,37743000000
fra,1975,46178000000
fra,1976,54189000000
fra,1977,61860000000
fra,1978,71633000000
fra,1979,81471000000
fra,1980,95080000000
fra,1981,110937000000
fra,1982,130098000000
fra,1983,145423000000
fra,1984,159298000000
fra,1985,171117000000
fra,1986,181704000000
fra,1987,189566000000
fra,1988,200746000000
fra,1989,210763000000
fra,1990,223024000000
fra,1991,236409000000
fra,1992,251748000000
fra,1993,267359000000
fra,1994,273567000000
fra,1995,282355000000
fra,1996,293903000000
fra,1997,302522000000
fra,1998,305734000000
fra,1999,317060000000
fra,2000,330107000000
fra,2001,340586000000
fra,2002,360773000000
fra,2003,377392000000
fra,2004,392686000000
fra,2005,407342000000
fra,2006,420624000000
fra,2007,435508000000
fra,2008,449532000000
fra,2009,466306000000
fra,2010,478655000000
fra,2011,488750000000
fra,2012,500279000000
fra,2013,510490000000
fra,2014,518650000000
fra,2015,523400000000
fra,2016,530212000000
fra,2017,543160000000
fra,2018,549979000000
fra,2019,560255000000
fra,2020,577322000000
fro,1998,1858200000
fro,1999,2021700000
fro,2000,2209600000
fro,2001,2445700000
fro,2002,2675800000
fro,2003,2883600000
fro,2004,3041400000
fro,2005,3203800000
fro,2006,3356500000
fro,2007,3626200000
fro,2008,3977300000
fro,2009,4108600000
fro,2010,4298700000
fro,2011,4383200000
fro,2012,4439300000
fro,2013,4583200000
fro,2014,4703200000
fro,2015,4849700000
fro,2016,5189900000
fro,2017,5377000000
fro,2018,5675300000
fro,2019,5926500000
fsm,1983,62100000
gab,1960,3392307700
gab,1961,4223076900
gab,1962,4569230800
gab,1963,5330769400
gab,1964,6092307500
gab,1965,6300000000
gab,1966,7199998000
gab,1967,9100001000
gab,1968,10200000000
gab,1969,11600000000
gab,1970,17600000000
gab,1971,19700000000
gab,1972,19200000000
gab,1973,25100010000
gab,1974,34399990000
gab,1975,56500000000
gab,1976,76000000000
gab,1977,124900000000
gab,1978,73800020000
gab,1979,77899890000
gab,1980,119600000000
gab,1981,149500000000
gab,1982,186800000000
gab,1983,222300000000
gab,1984,284400000000
gab,1985,306300000000
gab,1986,303900000000
gab,1987,242200000000
gab,1988,226000000000
gab,1989,189300000000
gab,1990,217200000000
gab,1991,217507000000
gab,1992,229371000000
gab,1993,234254000000
gab,1994,278924000000
gab,1995,290999500000
gab,1996,327439000000
gab,1997,335800000000
gab,1998,409100000000
gab,1999,338200000000
gab,2000,344947000000
gab,2001,588577000000
gab,2002,609383000000
gab,2003,611752000000
gab,2004,614923000000
gab,2005,633360000000
gab,2006,719736000000
gab,2007,815194000000
gab,2008,863275000000
gab,2009,918562000000
gab,2010,959120888000
gab,2011,1097903298000
gab,2012,1230009238000
gab,2013,1256322352700
gab,2014,1334721083700
gab,2015,1259906712800
gab,2016,1216776996800
gab,2017,1147044305500
gab,2018,989899235600
gab,2019,1086909360700
gab,2020,1161031151500
gbr,1960,4613335700
gbr,1961,4904443500
gbr,1962,5218261800
gbr,1963,5343169800
gbr,1964,5691053900
gbr,1965,6429146300
gbr,1966,6991748200
gbr,1967,7720550000
gbr,1968,8207794200
gbr,1969,8613487000
gbr,1970,9667701000
gbr,1971,11014072000
gbr,1972,12559256000
gbr,1973,14359910000
gbr,1974,17779917000
gbr,1975,24523100000
gbr,1976,28716730000
gbr,1977,31355904000
gbr,1978,35521720000
gbr,1979,41195636000
gbr,1980,51813110000
gbr,1981,58540730000
gbr,1982,63753765000
gbr,1983,69119283000
gbr,1984,73208660000
gbr,1985,77446426000
gbr,1986,83236641000
gbr,1987,89271441000
gbr,1988,96186337000
gbr,1989,104096970000
gbr,1990,114376696000
gbr,1991,125925912000
gbr,1992,133848077000
gbr,1993,136033256000
gbr,1994,140605965000
gbr,1995,145440000000
gbr,1996,151329000000
gbr,1997,153565000000
gbr,1998,160913000000
gbr,1999,172476000000
gbr,2000,184013000000
gbr,2001,198711000000
gbr,2002,216919000000
gbr,2003,238024000000
gbr,2004,257786000000
gbr,2005,275646000000
gbr,2006,292973000000
gbr,2007,305297000000
gbr,2008,325892000000
gbr,2009,341852000000
gbr,2010,347778000000
gbr,2011,349250000000
gbr,2012,356938000000
gbr,2013,359659000000
gbr,2014,370833000000
gbr,2015,375357000000
gbr,2016,382637000000
gbr,2017,388593000000
gbr,2018,399044000000
gbr,2019,424006000000
gbr,2020,481056000000
geo,1980,1500
geo,1981,1500
geo,1982,1600
geo,1983,1600
geo,1984,1700
geo,1985,1800
geo,1986,1800
geo,1987,1900
geo,1988,2000
geo,1989,1700
geo,1990,1500
geo,1991,1800
geo,1992,14000
geo,1993,961100
geo,1994,88700000
geo,1995,265278200
geo,1996,297821000
geo,1997,463220000
geo,1998,556606000
geo,1999,602745900
geo,2000,516005300
geo,2001,643633000
geo,2002,729882000
geo,2003,695300000
geo,2004,1123400000
geo,2005,1671500000
geo,2006,1655900000
geo,2007,2803400000
geo,2008,3700500000
geo,2009,3331500000
geo,2010,3332400000
geo,2011,3497100000
geo,2012,3707500000
geo,2013,4008200000
geo,2014,4441900000
geo,2015,4849600000
geo,2016,5485900000
geo,2017,5646800000
geo,2018,5890500000
geo,2019,6457669100
geo,2020,7248481143.621
gha,1960,8700
gha,1961,10100
gha,1962,10200
gha,1963,12500
gha,1964,14500
gha,1965,21200
gha,1966,19800
gha,1967,22500
gha,1968,28500
gha,1969,28500
gha,1970,29000
gha,1971,32400
gha,1972,35500
gha,1973,38200
gha,1974,56900
gha,1975,68800
gha,1976,79900
gha,1977,140900
gha,1978,237100
gha,1979,290300
gha,1980,478400
gha,1981,638400
gha,1982,560300
gha,1983,1078700
gha,1984,1964100
gha,1985,3224100
gha,1986,5659600
gha,1987,7933200
gha,1988,10205000
gha,1989,13952200
gha,1990,17885500
gha,1991,23020600
gha,1992,33936000
gha,1993,55949400
gha,1994,71430000
gha,1995,93590000
gha,1996,136560000
gha,1997,174380000
gha,1998,178566700
gha,1999,223153900
gha,2000,276184800
gha,2001,370137200
gha,2002,482403300
gha,2003,763010200
gha,2004,972460500
gha,2005,1488884400
gha,2006,1659309500
gha,2007,1973902900
gha,2008,2635092500
gha,2009,2771990900
gha,2010,3254946000
gha,2011,8247832100
gha,2012,8860360400
gha,2013,10933080900
gha,2014,13119664800
gha,2015,14095670000
gha,2016,17319274500
gha,2017,18282991500
gha,2018,21924456800
gha,2019,25112139300
gha,2020,30702325200
gin,1986,76123300000
gin,1987,104279300000
gin,1988,126467900000
gin,1989,168201400000
gin,1990,192847000000
gin,1991,226172509800
gin,1992,255980311100
gin,1993,261149911400
gin,1994,259653311300
gin,1995,275284194600
gin,1996,290277412600
gin,1997,306127783900
gin,1998,302055334200
gin,1999,334129068300
gin,2000,370680200000
gin,2001,405579689800
gin,2002,477500217300
gin,2003,559549469800
gin,2004,566848060000
gin,2005,747948860000
gin,2006,1363299000000
gin,2007,1787437000000
gin,2008,1912860000000
gin,2009,3213457000000
gin,2010,4932194000000
gin,2011,6768028000000
gin,2012,7723846000000
gin,2013,10921033000000
gin,2014,10955819000000
gin,2015,12837931000000
gin,2016,13015170234800
gin,2017,14334084360400
gin,2018,16541686296700
gin,2019,19015336663800
gin,2020,19373504786400
gmb,1977,92600000
gmb,1978,113500000
gmb,1979,113800000
gmb,1980,129500000
gmb,1981,200100000
gmb,1982,157800000
gmb,1983,221700000
gmb,1984,259550000
gmb,1985,140050000
gmb,1986,237149900
gmb,1987,338799900
gmb,1988,318800000
gmb,1989,310700000
gmb,1990,343450000
gmb,1991,788638200
gmb,1992,899907900
gmb,1993,1000514700
gmb,1994,812002900
gmb,1995,867657500
gmb,1996,950381500
gmb,1997,923433900
gmb,1998,893464800
gmb,1999,959766100
gmb,2000,1124023200
gmb,2001,1225745600
gmb,2002,1142839400
gmb,2003,1216544000
gmb,2004,2242000000
gmb,2005,2422000000
gmb,2006,2481000000
gmb,2007,2521000000
gmb,2008,3388000000
gmb,2009,3709000000
gmb,2010,4383000000
gmb,2011,3834000000
gmb,2012,3973000000
gmb,2013,4587634700
gmb,2014,4534079900
gmb,2015,4877798600
gmb,2016,5438771600
gmb,2017,5517984300
gmb,2018,5490248900
gmb,2019,7484024900
gmb,2020,8392313800
gnb,1970,8620000
gnb,1971,9158500
gnb,1972,10758500
gnb,1973,12901500
gnb,1974,15155400
gnb,1975,15895400
gnb,1976,18421500
gnb,1977,13116900
gnb,1978,17984600
gnb,1979,20140000
gnb,1980,23461500
gnb,1981,29092300
gnb,1982,36507700
gnb,1983,37600000
gnb,1984,39646200
gnb,1985,63492300
gnb,1986,99046200
gnb,1987,159938500
gnb,1988,270600000
gnb,1989,666492300
gnb,1990,844138500
gnb,1991,1536738500
gnb,1992,2167523100
gnb,1993,2591307700
gnb,1994,3329230800
gnb,1995,4524615400
gnb,1996,7196153800
gnb,1997,11000000000
gnb,1998,11300000000
gnb,1999,14900000000
gnb,2000,48947460000
gnb,2001,42067370000
gnb,2002,41679770000
gnb,2003,45647510000
gnb,2004,39788820000
gnb,2005,45228580000
gnb,2006,34676149300
gnb,2007,35581751100
gnb,2008,34175064400
gnb,2009,34396197900
gnb,2010,38691244000
gnb,2011,44911643000
gnb,2012,49353443700
gnb,2013,36797619000
gnb,2014,72025447400
gnb,2015,70189406900
gnb,2016,68626872800
gnb,2017,72886081500
gnb,2018,105500000000
gnb,2019,124700000000
gnb,2020,136100000000
gnq,2005,118592000000
gnq,2006,383049000000
gnq,2007,479273000000
gnq,2008,587925000000
gnq,2009,789542000000
gnq,2010,942789000000
gnq,2011,1185144000000
gnq,2012,1323074000000
gnq,2013,1669976000000
gnq,2014,1707239000000
gnq,2015,1698116000000
gnq,2016,1679231000000
gnq,2017,1669694000000
gnq,2018,1702941000000
gnq,2019,1674605000000
gnq,2020,1679631000000
grc,1960,46912400
grc,1961,51045900
grc,1962,55802200
grc,1963,60177600
grc,1964,70202000
grc,1965,80805400
grc,1966,90647300
grc,1967,108660900
grc,1968,117221500
grc,1969,131002400
grc,1970,146116000
grc,1971,159635000
grc,1972,177903000
grc,1973,214942000
grc,1974,304113000
grc,1975,398739000
grc,1976,486665000
grc,1977,603522000
grc,1978,726535000
grc,1979,926387000
grc,1980,1110918000
grc,1981,1461995000
grc,1982,1863048000
grc,1983,2298294000
grc,1984,2946483000
grc,1985,3737004000
grc,1986,4233614000
grc,1987,4858466000
grc,1988,5200424000
grc,1989,6563370000
grc,1990,7961594000
grc,1991,9274208000
grc,1992,10369037000
grc,1993,12151632000
grc,1994,13270742000
grc,1995,16558522000
grc,1996,18142513000
grc,1997,20284190000
grc,1998,21917838000
grc,1999,24055311000
grc,2000,25791758000
grc,2001,28483038000
grc,2002,31429113000
grc,2003,33918319000
grc,2004,37106310000
grc,2005,39888775000
grc,2006,43911051000
grc,2007,47749590000
grc,2008,50143148000
grc,2009,55366872000
grc,2010,50107202000
grc,2011,44923833000
grc,2012,41934835000
grc,2013,37278869000
grc,2014,36486854000
grc,2015,36419334000
grc,2016,35967832000
grc,2017,36253341000
grc,2018,35508515000
grc,2019,36712666000
grc,2020,37649872000
grl,2003,4889900000
grl,2004,5050800000
grl,2005,5086200000
grl,2006,5430000000
grl,2007,5646500000
grl,2008,6114000000
grl,2009,6591400000
grl,2010,6590600000
grl,2011,6729000000
grl,2012,6919900000
grl,2013,7216000000
grl,2014,7312000000
grl,2015,7431500000
grl,2016,7716600000
grl,2017,7985700000
grl,2018,8324800000
grl,2019,8913900000
gtm,1960,79900000
gtm,1961,83100000
gtm,1962,77200000
gtm,1963,83400000
gtm,1964,89600000
gtm,1965,97900000
gtm,1966,105000000
gtm,1967,112600000
gtm,1968,115300000
gtm,1969,134500000
gtm,1970,151400000
gtm,1971,139300000
gtm,1972,156700000
gtm,1973,166600000
gtm,1974,206600000
gtm,1975,250300000
gtm,1976,297300000
gtm,1977,354500000
gtm,1978,434600000
gtm,1979,488000000
gtm,1980,627000000
gtm,1981,680000000
gtm,1982,675000000
gtm,1983,688000000
gtm,1984,725900000
gtm,1985,777400000
gtm,1986,1123900000
gtm,1987,1399600000
gtm,1988,1639800100
gtm,1989,1870000000
gtm,1990,2259500000
gtm,1991,2565000000
gtm,1992,3468500000
gtm,1993,4083500000
gtm,1994,4161500000
gtm,1995,4692099000
gtm,1996,4850605900
gtm,1997,5390758000
gtm,1998,7041332000
gtm,1999,8552350000
gtm,2000,10485927000
gtm,2001,14781495000
gtm,2002,15704501000
gtm,2003,16709365700
gtm,2004,16687188800
gtm,2005,17611462700
gtm,2006,19237195500
gtm,2007,22663336100
gtm,2008,26667686700
gtm,2009,31347994200
gtm,2010,34894413100
gtm,2011,37803211800
gtm,2012,40844881000
gtm,2013,47001124000
gtm,2014,50348300000
gtm,2015,52781927000
gtm,2016,52410749000
gtm,2017,55666697000
gtm,2018,61003678000
gtm,2019,65922620000
gtm,2020,69180114000
guy,1960,33400000
guy,1961,38000000
guy,1962,38600000
guy,1963,36600000
guy,1964,46600000
guy,1965,54400000
guy,1966,59100000
guy,1967,66600000
guy,1968,69900000
guy,1969,79100000
guy,1970,90900000
guy,1971,101700000
guy,1972,116900000
guy,1973,159700000
guy,1974,162200000
guy,1975,232900000
guy,1976,320100000
guy,1977,290000000
guy,1978,296000000
guy,1979,348000000
guy,1980,365000000
guy,1981,464000000
guy,1982,373000000
guy,1983,398000000
guy,1984,301000000
guy,1985,352000000
guy,1986,683000000
guy,1987,952000000
guy,1988,1163000100
guy,1989,1700999900
guy,1990,2132999900
guy,1991,5815000100
guy,1992,7828500000
guy,1993,8984999900
guy,1994,11588200400
guy,1995,13246199800
guy,1996,16057700400
guy,1997,18708600800
guy,1998,19912800300
guy,1999,23466700800
guy,2000,32076699600
guy,2001,33458599900
guy,2002,35619242000
guy,2003,40350462000
guy,2004,42462216200
guy,2005,44374000000
hkg,1960,556427800
hkg,1961,471000000
hkg,1962,498000000
hkg,1963,568000000
hkg,1964,645000000
hkg,1965,722000000
hkg,1966,814000000
hkg,1967,932000000
hkg,1968,1025000000
hkg,1969,1122000000
hkg,1970,1307000000
hkg,1971,1402000000
hkg,1972,1706000000
hkg,1973,2145000000
hkg,1974,2752000000
hkg,1975,2973000000
hkg,1976,3439000000
hkg,1977,4089000000
hkg,1978,4889000000
hkg,1979,6206000000
hkg,1980,8072000000
hkg,1981,11844000000
hkg,1982,14190000000
hkg,1983,16059000000
hkg,1984,17765000000
hkg,1985,19484000000
hkg,1986,22369000000
hkg,1987,24792000000
hkg,1988,28500000000
hkg,1989,33960000000
hkg,1990,40969000000
hkg,1991,49281000000
hkg,1992,61537000000
hkg,1993,69605000000
hkg,1994,79160000000
hkg,1995,89822000000
hkg,1996,100607000000
hkg,1997,110449000000
hkg,1998,118050000000
hkg,1999,123605000000
hkg,2000,125294000000
hkg,2001,134806000000
hkg,2002,137979000000
hkg,2003,138147000000
hkg,2004,136354000000
hkg,2005,130566000000
hkg,2006,131837000000
hkg,2007,138967000000
hkg,2008,148017000000
hkg,2009,152512000000
hkg,2010,157371000000
hkg,2011,168517000000
hkg,2012,185310000000
hkg,2013,198572000000
hkg,2014,214216000000
hkg,2015,231263000000
hkg,2016,247973000000
hkg,2017,261447000000
hkg,2018,281420000000
hkg,2019,309437000000
hkg,2020,341745000000
hnd,1960,74000000
hnd,1961,82000000
hnd,1962,83000000
hnd,1963,88000000
hnd,1964,102000000
hnd,1965,102000000
hnd,1966,114000000
hnd,1967,120000000
hnd,1968,129000000
hnd,1969,149000000
hnd,1970,166000000
hnd,1971,175000000
hnd,1972,193000000
hnd,1973,186000000
hnd,1974,242000000
hnd,1975,278000000
hnd,1976,348000000
hnd,1977,417000000
hnd,1978,417000000
hnd,1979,493000000
hnd,1980,650000000
hnd,1981,721000000
hnd,1982,758000000
hnd,1983,807000000
hnd,1984,876000000
hnd,1985,953000000
hnd,1986,1087000000
hnd,1987,1181000000
hnd,1988,1308000000
hnd,1989,1475000000
hnd,1990,1621000000
hnd,1991,1769000000
hnd,1992,2171000000
hnd,1993,2405000000
hnd,1994,2780000000
hnd,1995,3495000000
hnd,1996,4556000000
hnd,1997,5422000000
hnd,1998,7117000000
hnd,1999,8726000000
hnd,2000,14300700000
hnd,2001,17392200000
hnd,2002,19343400000
hnd,2003,21309600000
hnd,2004,24243500000
hnd,2005,28522400000
hnd,2006,30951000000
hnd,2007,38777700000
hnd,2008,44912200000
hnd,2009,51542500000
hnd,2010,53651300000
hnd,2011,53820100000
hnd,2012,58544900000
hnd,2013,63009400000
hnd,2014,63572900000
hnd,2015,65862100000
hnd,2016,69994100000
hnd,2017,73350800000
hnd,2018,77446300000
hnd,2019,82946200000
hnd,2020,87708900000
hrv,1995,30313251017.0547
hrv,1996,30317097655.6189
hrv,1997,33311136399.6741
hrv,1998,38356440787.5114
hrv,1999,40847204981.1625
hrv,2000,40299263417.6748
hrv,2001,39197853121.2452
hrv,2002,42404098295.3769
hrv,2003,45173637548.2199
hrv,2004,48916180298.3335
hrv,2005,52311863170.291
hrv,2006,56809793792.8868
hrv,2007,64497373336.8425
hrv,2008,67721044937.8483
hrv,2009,70845782441.8203
hrv,2010,70649004470.4361
hrv,2011,72670994263.269
hrv,2012,72189626791.1734
hrv,2013,72178236806.30809
hrv,2014,73237436441.3317
hrv,2015,72758227870.5271
hrv,2016,73613877455.74139
hrv,2017,76529956498.95821
hrv,2018,80524411704.056
hrv,2019,84908414619.4482
hrv,2020,90615230469.33168
hti,2000,9335543800
hti,2001,11106660000
hti,2002,13165677200
hti,2003,16231651000
hti,2004,17721271300
hti,2005,18083553600
hti,2006,21666578300
hti,2007,26492363400
hti,2008,32513838000
hti,2009,32955304100
hti,2010,34794007500
hti,2011,34342773100
hti,2012,42404804500
hti,2013,46215850500
hti,2014,51801901200
hti,2015,59543297900
hti,2016,69730113000
hti,2017,78243370400
hti,2018,88672075400
hti,2019,90854546500
hti,2020,106016610600
hun,1991,647229428000
hun,1992,787791862000
hun,1993,1022812058000
hun,1994,1155940989000
hun,1995,1334779000000
hun,1996,1540789000000
hun,1997,1877818000000
hun,1998,2184195000000
hun,1999,2473823000000
hun,2000,2824338000000
hun,2001,3246547000000
hun,2002,3811817000000
hun,2003,4402571000000
hun,2004,4648829000000
hun,2005,4998596000000
hun,2006,5353817000000
hun,2007,5348733000000
hun,2008,5824412000000
hun,2009,5839689000000
hun,2010,5881918000000
hun,2011,5878101000000
hun,2012,5786563000000
hun,2013,5986308000000
hun,2014,6559134000000
hun,2015,6893003000000
hun,2016,7227251000000
hun,2017,7930681000000
hun,2018,8543100000000
hun,2019,9429294000000
hun,2020,10132461000000
idn,1960,45100000000
idn,1961,55400000000
idn,1962,83300000000
idn,1963,228300000000
idn,1964,508200000000
idn,1965,1329800000000
idn,1966,27800000000
idn,1967,62500000000
idn,1968,156400000000
idn,1969,199000000000
idn,1970,293000000000
idn,1971,341000000000
idn,1972,414000000000
idn,1973,716000000000
idn,1974,841000000000
idn,1975,1253700000000
idn,1976,1590500000000
idn,1977,2077300000000
idn,1978,2658900000000
idn,1979,3733400000000
idn,1980,4688200000000
idn,1981,5787900000000
idn,1982,6831700000000
idn,1983,8077300000000
idn,1984,9121400000000
idn,1985,11400100000000
idn,1986,11528700000000
idn,1987,11763500000000
idn,1988,12755800000000
idn,1989,15697600000000
idn,1990,18649100000000
idn,1991,20784600000000
idn,1992,24731300000000
idn,1993,29756700000000
idn,1994,31014000000000
idn,1995,35584200000000
idn,1996,40299200000000
idn,1997,42952000000000
idn,1998,54415900000000
idn,1999,72631300000000
idn,2000,90779700000000
idn,2001,113416100000000
idn,2002,132218800000000
idn,2003,163701400000000
idn,2004,191055626000000
idn,2005,224980540000000
idn,2006,288079870000000
idn,2007,329760103000000
idn,2008,416866669000000
idn,2009,537588828000000
idn,2010,618177992000000
idn,2011,709450776000000
idn,2012,796848275918400
idn,2013,908574301386400
idn,2014,996197442903800
idn,2015,1123749877140700
idn,2016,1181613139392300
idn,2017,1239469722411900
idn,2018,1338638575620800
idn,2019,1394795290923600
idn,2020,1433686315166700
ind,1960,11591209599.9
ind,1961,12880679050.58
ind,1962,15618970329.02
ind,1963,20072114610.04
ind,1964,21630646327.82
ind,1965,24921885930.47
ind,1966,27311750304.1
ind,1967,30536585878.15
ind,1968,33436640266.77
ind,1969,37478395975.7
ind,1970,41888189652.11
ind,1971,48484965377.24
ind,1972,51567184749.69
ind,1973,56531650872.17
ind,1974,68587572146.63
ind,1975,80846642790.85001
ind,1976,89789561234.74001
ind,1977,95803289454.07001
ind,1978,106357361993.32001
ind,1979,122261465226.56
ind,1980,141943324747.67999
ind,1981,166316567639.63
ind,1982,196589611158.5
ind,1983,227125137647.62
ind,1984,261163904341.42999
ind,1985,311001236424.46002
ind,1986,367720847618.23999
ind,1987,431668890519.17999
ind,1988,498248280849.94
ind,1989,570414507101.08997
ind,1990,650167577466.22998
ind,1991,733700260100
ind,1992,830848897500
ind,1993,963825123000
ind,1994,1072352946400
ind,1995,1270716391900
ind,1996,1440968995500
ind,1997,1704262306000
ind,1998,2110786212700
ind,1999,2420805811300
ind,2000,2556700215400
ind,2001,2723061402100
ind,2002,2820166933100
ind,2003,3037214400600
ind,2004,3315283524900
ind,2005,3765111344700
ind,2006,4170587496500
ind,2007,4831117214100
ind,2008,5811079099900
ind,2009,7295690162700
ind,2010,8403727520000
ind,2011,9683750000000
ind,2012,10624040637200
ind,2013,11565090395000
ind,2014,13017617766300
ind,2015,14361710441900
ind,2016,15866575999000
ind,2017,18401188624800
ind,2018,20376274351300
ind,2019,22850158536300
ind,2020,24674145160000
irl,1970,379008000
irl,1971,451200000
irl,1972,547829000
irl,1973,675283000
irl,1974,819508000
irl,1975,1126484000
irl,1976,1340664000
irl,1977,1553886000
irl,1978,1846008000
irl,1979,2286029000
irl,1980,2971055000
irl,1981,3610082000
irl,1982,4226430000
irl,1983,4563592000
irl,1984,4897880000
irl,1985,5272096000
irl,1986,5657014000
irl,1987,5709401000
irl,1988,5653181000
irl,1989,5861931000
irl,1990,6495528000
irl,1991,7129961000
irl,1992,7740858000
irl,1993,8268034000
irl,1994,8805442000
irl,1995,9428324000
irl,1996,9980015000
irl,1997,11186585000
irl,1998,12505344000
irl,1999,13942889000
irl,2000,15998629000
irl,2001,18801526000
irl,2002,21496143000
irl,2003,23373645000
irl,2004,25261043000
irl,2005,27346340000
irl,2006,30005872000
irl,2007,33200280000
irl,2008,34932818000
irl,2009,33972816000
irl,2010,31244504000
irl,2011,32853465000
irl,2012,31899735000
irl,2013,30699359000
irl,2014,31921415000
irl,2015,32803437000
irl,2016,34377704000
irl,2017,36574707000
irl,2018,38813045000
irl,2019,42362873000
irl,2020,47153689000
irn,1960,33453387976.1312
irn,1961,35100323999.5715
irn,1962,36541393020.0818
irn,1963,41482201090.4027
irn,1964,50952083225.18449
irn,1965,67421443459.5876
irn,1966,76273724585.57918
irn,1967,87287609242.3363
irn,1968,102933501465.019
irn,1969,123417268256.558
irn,1970,144621569558.35199
irn,1971,194338450765.95599
irn,1972,249819608055.60199
irn,1973,322284793086.97498
irn,1974,658671475874.65796
irn,1975,841481374476.53186
irn,1976,1028820347142.87
irn,1977,1157384290472.67993
irn,1978,1281933827245.3501
irn,1979,1258876722917.18994
irn,1980,1420276453214.33008
irn,1981,1725268418055.18994
irn,1982,1966132811483.33008
irn,1983,2214511350518.41992
irn,1984,2253831948078.06006
irn,1985,2514253706784.56006
irn,1986,2440141585729.75
irn,1987,2786718685162.47021
irn,1988,3292533911361.56982
irn,1989,3262641043869.62939
irn,1990,4120162569113.16943
irn,1991,5527129829000
irn,1992,6981055122700
irn,1993,15103707214700
irn,1994,20056405570600
irn,1995,28128176453400
irn,1996,33446790825900
irn,1997,36707013402500
irn,1998,46134827640300
irn,1999,56124544372200
irn,2000,81222738953600
irn,2001,95031707700700
irn,2002,119937829553700
irn,2003,143672278661000
irn,2004,183941895801800
irn,2005,245136579127200
irn,2006,304444219402400
irn,2007,307750178595300
irn,2008,390821628580400
irn,2009,459310014791100
irn,2010,544096361637200
irn,2011,615492443900300
irn,2012,694440736455000
irn,2013,917595895556200
irn,2014,1183553958836000
irn,2015,1449059090366000
irn,2016,1752057014346600
irn,2017,2056914934842900
irn,2018,2343039840439900
irn,2019,2833899040598300
irn,2020,3778357762428520
irq,1970,275700000
irq,1971,321900000
irq,1972,347900000
irq,1973,425400000
irq,1974,782800000
irq,1975,843000000
irq,1976,1157100000
irq,1977,1074400000
irq,1978,1384100000
irq,1979,1646300000
irq,1980,2451200000
irq,1981,3446200000
irq,1982,4468200000
irq,1983,5475300000
irq,1984,4989100000
irq,1985,4431800000
irq,1986,5252800000
irq,1987,5673800000
irq,1988,6260000000
irq,1989,5990100000
irq,1990,6142000000
irq,1991,7033300000
irq,1992,8691400000
irq,1993,15771800000
irq,1994,42734600000
irq,1995,156117700000
irq,1996,158755300000
irq,1997,1286556000000
irq,1998,3020604000000
irq,1999,3880198000000
irq,2000,5944657000000
irq,2001,6488987000000
irq,2002,7919968000000
irq,2003,3631595000000
irq,2004,13608947000000
irq,2005,14683390000000
irq,2006,14984454000000
irq,2007,20871484000000
irq,2008,26139166000000
irq,2009,27517759700000
irq,2010,30660743700000
irq,2011,42754848300000
irq,2012,42158634300000
irq,2013,47755742697800
irq,2014,47946900100000
irq,2015,36339342100000
irq,2016,36212829900000
irq,2017,36143151800000
irq,2018,42702945300000
irq,2019,53340959300000
isl,1970,61490000
isl,1971,80866000
isl,1972,112693000
isl,1973,153185000
isl,1974,247952000
isl,1975,362300000
isl,1976,485627000
isl,1977,706425000
isl,1978,1161328000
isl,1979,1771580000
isl,1980,2754300000
isl,1981,4361128000
isl,1982,7198958000
isl,1983,12543351000
isl,1984,15226548000
isl,1985,21894769000
isl,1986,29678802000
isl,1987,40368532000
isl,1988,52444541000
isl,1989,62529538000
isl,1990,72339804000
isl,1991,80749519000
isl,1992,83157197000
isl,1993,87813814000
isl,1994,92830891000
isl,1995,97904914000
isl,1996,104485870000
isl,1997,111586077000
isl,1998,128285898000
