geo,time,sp_pop_0014_ma_zs
cze,2008,15.00236
cze,2009,14.90377
cze,2010,14.8971
cze,2011,15.03688
cze,2012,15.18786
cze,2013,15.36203
cze,2014,15.56508
cze,2015,15.79305
cze,2016,15.884
cze,2017,16.06536
cze,2018,16.26915
cze,2019,16.40561
cze,2020,16.43502
deu,1960,23.61992
deu,1961,23.80697
deu,1962,24.10885
deu,1963,24.45788
deu,1964,24.7542
deu,1965,24.94881
deu,1966,25.20367
deu,1967,25.34215
deu,1968,25.38301
deu,1969,25.34859
deu,1970,25.23442
deu,1971,25.06461
deu,1972,24.75216
deu,1973,24.33071
deu,1974,23.8541
deu,1975,23.35477
deu,1976,22.62868
deu,1977,22.00077
deu,1978,21.3964
deu,1979,20.72374
deu,1980,19.96501
deu,1981,19.39779
deu,1982,18.7208
deu,1983,18.024
deu,1984,17.4454
deu,1985,17.05557
deu,1986,16.82639
deu,1987,16.74135
deu,1988,16.77852
deu,1989,16.8589
deu,1990,16.92754
deu,1991,17.03263
deu,1992,17.10024
deu,1993,17.13619
deu,1994,17.15912
deu,1995,17.17153
deu,1996,17.0209
deu,1997,16.91935
deu,1998,16.82584
deu,1999,16.68835
deu,2000,16.48646
deu,2001,16.28764
deu,2002,16.00078
deu,2003,15.67141
deu,2004,15.36514
deu,2005,15.11021
deu,2006,14.84535
deu,2007,14.64002
deu,2008,14.48168
deu,2009,14.33565
deu,2010,14.18438
deu,2011,14.12861
deu,2012,14.04462
deu,2013,13.94437
deu,2014,13.85973
deu,2015,13.81909
deu,2016,13.92634
deu,2017,14.06674
deu,2018,14.23829
deu,2019,14.4142
deu,2020,14.56452
dji,1960,43.84817
dji,1961,44.00273
dji,1962,43.88223
dji,1963,43.69916
dji,1964,43.63307
dji,1965,43.75863
dji,1966,44.20309
dji,1967,44.67021
dji,1968,45.14021
dji,1969,45.55151
dji,1970,45.88628
dji,1971,46.31932
dji,1972,46.62859
dji,1973,46.86431
dji,1974,47.11013
dji,1975,47.44037
dji,1976,47.95922
dji,1977,48.16809
dji,1978,48.06324
dji,1979,47.59135
dji,1980,46.7513
dji,1981,46.58815
dji,1982,46.16983
dji,1983,45.62534
dji,1984,45.22552
dji,1985,45.16296
dji,1986,44.9993
dji,1987,45.17812
dji,1988,45.47958
dji,1989,45.55566
dji,1990,45.21432
dji,1991,45.2846
dji,1992,44.95691
dji,1993,44.36228
dji,1994,43.78493
dji,1995,43.40178
dji,1996,42.8507
dji,1997,42.50355
dji,1998,42.24419
dji,1999,41.86243
dji,2000,41.25746
dji,2001,40.86456
dji,2002,40.27554
dji,2003,39.55671
dji,2004,38.83264
dji,2005,38.16719
dji,2006,37.17878
dji,2007,36.22877
dji,2008,35.3142
dji,2009,34.4253
dji,2010,33.56289
dji,2011,33.00653
dji,2012,32.47778
dji,2013,31.96055
dji,2014,31.43358
dji,2015,30.89376
dji,2016,30.45573
dji,2017,29.98068
dji,2018,29.49246
dji,2019,29.0241
dji,2020,28.58593
dnk,1960,26.0882
dnk,1961,25.83736
dnk,1962,25.51291
dnk,1963,25.16308
dnk,1964,24.85662
dnk,1965,24.62314
dnk,1966,24.47702
dnk,1967,24.35418
dnk,1968,24.25739
dnk,1969,24.16929
dnk,1970,24.07332
dnk,1971,23.97142
dnk,1972,23.87197
dnk,1973,23.7529
dnk,1974,23.58689
dnk,1975,23.36107
dnk,1976,23.11286
dnk,1977,22.81195
dnk,1978,22.45895
dnk,1979,22.06074
dnk,1980,21.6214
dnk,1981,21.14133
dnk,1982,20.61698
dnk,1983,20.07022
dnk,1984,19.54442
dnk,1985,19.07494
dnk,1986,18.6187
dnk,1987,18.28152
dnk,1988,18.03637
dnk,1989,17.83967
dnk,1990,17.67611
dnk,1991,17.69387
dnk,1992,17.70315
dnk,1993,17.73809
dnk,1994,17.83776
dnk,1995,18.00719
dnk,1996,18.22602
dnk,1997,18.46538
dnk,1998,18.71783
dnk,1999,18.95925
dnk,2000,19.16716
dnk,2001,19.25841
dnk,2002,19.34374
dnk,2003,19.39948
dnk,2004,19.40805
dnk,2005,19.36878
dnk,2006,19.25479
dnk,2007,19.11454
dnk,2008,18.94963
dnk,2009,18.7553
dnk,2010,18.52977
dnk,2011,18.39092
dnk,2012,18.13621
dnk,2013,17.83386
dnk,2014,17.56657
dnk,2015,17.37036
dnk,2016,17.1091
dnk,2017,17.00608
dnk,2018,16.98445
dnk,2019,16.93671
dnk,2020,16.81974
dom,1960,48.16235
dom,1961,48.46016
dom,1962,48.7148
dom,1963,48.91208
dom,1964,49.02352
dom,1965,49.03152
dom,1966,48.94436
dom,1967,48.76502
dom,1968,48.5108
dom,1969,48.20093
dom,1970,47.8448
dom,1971,47.43477
dom,1972,46.98865
dom,1973,46.51652
dom,1974,46.02579
dom,1975,45.52007
dom,1976,44.99253
dom,1977,44.4566
dom,1978,43.92408
dom,1979,43.40706
dom,1980,42.91061
dom,1981,42.39534
dom,1982,41.91539
dom,1983,41.46733
dom,1984,41.04343
dom,1985,40.63685
dom,1986,40.21132
dom,1987,39.80616
dom,1988,39.42277
dom,1989,39.06574
dom,1990,38.7346
dom,1991,38.37283
dom,1992,38.04925
dom,1993,37.74866
dom,1994,37.44882
dom,1995,37.13547
dom,1996,36.80987
dom,1997,36.45895
dom,1998,36.09287
dom,1999,35.72974
dom,2000,35.37569
dom,2001,34.96575
dom,2002,34.57371
dom,2003,34.18392
dom,2004,33.77518
dom,2005,33.33794
dom,2006,32.90091
dom,2007,32.44688
dom,2008,31.97882
dom,2009,31.51503
dom,2010,31.0719
dom,2011,30.68504
dom,2012,30.32414
dom,2013,29.98699
dom,2014,29.66824
dom,2015,29.36293
dom,2016,29.07908
dom,2017,28.80671
dom,2018,28.54315
dom,2019,28.28358
dom,2020,28.02182
dza,1960,45.23107
dza,1961,45.75659
dza,1962,46.41436
dza,1963,47.08279
dza,1964,47.59574
dza,1965,47.88632
dza,1966,48.14644
dza,1967,48.14949
dza,1968,47.98897
dza,1969,47.79924
dza,1970,47.64517
dza,1971,47.62439
dza,1972,47.62742
dza,1973,47.63244
dza,1974,47.59568
dza,1975,47.50008
dza,1976,47.49422
dza,1977,47.41467
dza,1978,47.28427
dza,1979,47.13342
dza,1980,46.97742
dza,1981,46.8589
dza,1982,46.68807
dza,1983,46.47504
dza,1984,46.22039
dza,1985,45.92028
dza,1986,45.60337
dza,1987,45.22882
dza,1988,44.79481
dza,1989,44.29426
dza,1990,43.722
dza,1991,43.14012
dza,1992,42.49448
dza,1993,41.77594
dza,1994,40.96831
dza,1995,40.06224
dza,1996,39.11506
dza,1997,38.05817
dza,1998,36.92361
dza,1999,35.76652
dza,2000,34.6248
dza,2001,33.42999
dza,2002,32.32035
dza,2003,31.28779
dza,2004,30.33005
dza,2005,29.47054
dza,2006,28.79498
dza,2007,28.27735
dza,2008,27.91181
dza,2009,27.68526
dza,2010,27.58801
dza,2011,27.78083
dza,2012,27.97712
dza,2013,28.22509
dza,2014,28.57213
dza,2015,29.01553
dza,2016,29.4442
dza,2017,29.95168
dza,2018,30.46327
dza,2019,30.86683
dza,2020,31.10071
ecu,1960,43.93164
ecu,1961,44.17988
ecu,1962,44.52133
ecu,1963,44.87231
ecu,1964,45.11079
ecu,1965,45.18995
ecu,1966,45.30085
ecu,1967,45.26286
ecu,1968,45.12007
ecu,1969,44.93941
ecu,1970,44.7534
ecu,1971,44.66281
ecu,1972,44.52442
ecu,1973,44.34772
ecu,1974,44.13137
ecu,1975,43.87291
ecu,1976,43.65317
ecu,1977,43.38529
ecu,1978,43.07604
ecu,1979,42.7334
ecu,1980,42.36456
ecu,1981,42.03276
ecu,1982,41.68321
ecu,1983,41.31616
ecu,1984,40.93088
ecu,1985,40.53079
ecu,1986,40.19624
ecu,1987,39.83637
ecu,1988,39.46314
ecu,1989,39.0897
ecu,1990,38.72123
ecu,1991,38.39757
ecu,1992,38.06692
ecu,1993,37.73194
ecu,1994,37.39508
ecu,1995,37.05805
ecu,1996,36.7647
ecu,1997,36.48208
ecu,1998,36.19522
ecu,1999,35.88274
ecu,2000,35.53407
ecu,2001,35.24066
ecu,2002,34.89092
ecu,2003,34.50454
ecu,2004,34.1118
ecu,2005,33.7274
ecu,2006,33.2906
ecu,2007,32.88188
ecu,2008,32.48414
ecu,2009,32.07484
ecu,2010,31.64788
ecu,2011,31.24015
ecu,2012,30.82753
ecu,2013,30.4166
ecu,2014,30.02296
ecu,2015,29.65703
ecu,2016,29.30186
ecu,2017,28.9556
ecu,2018,28.62318
ecu,2019,28.30255
ecu,2020,27.98818
egy,1960,43.27874
egy,1961,43.60691
egy,1962,43.5623
egy,1963,43.28798
egy,1964,42.99537
egy,1965,42.78417
egy,1966,42.7898
egy,1967,42.83586
egy,1968,42.88353
egy,1969,42.84565
egy,1970,42.67981
egy,1971,42.69412
egy,1972,42.5723
egy,1973,42.35641
egy,1974,42.12171
egy,1975,41.91179
egy,1976,41.78555
egy,1977,41.71487
egy,1978,41.67382
egy,1979,41.62571
egy,1980,41.55713
egy,1981,41.58961
egy,1982,41.58724
egy,1983,41.57048
egy,1984,41.57053
egy,1985,41.59776
egy,1986,41.63955
egy,1987,41.69542
egy,1988,41.74539
egy,1989,41.74336
egy,1990,41.65253
egy,1991,41.57698
egy,1992,41.34455
egy,1993,40.99499
egy,1994,40.59488
egy,1995,40.18266
egy,1996,39.65297
egy,1997,39.18533
egy,1998,38.72579
egy,1999,38.1988
egy,2000,37.58087
egy,2001,37.01652
egy,2002,36.35261
egy,2003,35.6537
egy,2004,35.01328
egy,2005,34.47674
egy,2006,34.02689
egy,2007,33.67405
egy,2008,33.41215
egy,2009,33.23762
egy,2010,33.15855
egy,2011,33.16671
egy,2012,33.32774
egy,2013,33.57183
egy,2014,33.79942
egy,2015,33.95719
egy,2016,34.29583
egy,2017,34.4256
egy,2018,34.44464
egy,2019,34.47705
egy,2020,34.56174
eri,1960,44.13538
eri,1961,44.23797
eri,1962,44.12326
eri,1963,43.90886
eri,1964,43.7378
eri,1965,43.66807
eri,1966,43.87754
eri,1967,44.11446
eri,1968,44.34465
eri,1969,44.5001
eri,1970,44.55331
eri,1971,44.76099
eri,1972,44.83494
eri,1973,44.81631
eri,1974,44.75638
eri,1975,44.68402
eri,1976,44.75456
eri,1977,44.78364
eri,1978,44.77718
eri,1979,44.74054
eri,1980,44.68191
eri,1981,44.76986
eri,1982,44.81216
eri,1983,44.81836
eri,1984,44.8045
eri,1985,44.77981
eri,1986,45.05059
eri,1987,45.29532
eri,1988,45.4902
eri,1989,45.5883
eri,1990,45.55208
eri,1991,46.38883
eri,1992,47.20281
eri,1993,47.98687
eri,1994,48.72794
eri,1995,49.38577
eri,1996,48.95113
eri,1997,48.37232
eri,1998,47.68845
eri,1999,46.98522
eri,2000,46.34649
eri,2001,44.62814
eri,2002,43.06938
eri,2003,41.66192
eri,2004,40.3875
eri,2005,39.26438
eri,2006,39.33743
eri,2007,39.46671
eri,2008,39.66228
eri,2009,39.93228
eri,2010,40.25082
eri,2011,40.96177
esp,1960,28.75986
esp,1961,28.88766
esp,1962,28.91831
esp,1963,28.91225
esp,1964,28.94354
esp,1965,29.03387
esp,1966,29.10586
esp,1967,29.22167
esp,1968,29.35025
esp,1969,29.44516
esp,1970,29.48506
esp,1971,29.37992
esp,1972,29.26963
esp,1973,29.13379
esp,1974,28.95898
esp,1975,28.74099
esp,1976,28.55848
esp,1977,28.30281
esp,1978,27.98469
esp,1979,27.61748
esp,1980,27.2042
esp,1981,26.77707
esp,1982,26.27801
esp,1983,25.72602
esp,1984,25.14521
esp,1985,24.54604
esp,1986,23.81235
esp,1987,23.12601
esp,1988,22.4462
esp,1989,21.72636
esp,1990,20.96026
esp,1991,20.26475
esp,1992,19.53364
esp,1993,18.80096
esp,1994,18.11772
esp,1995,17.50844
esp,1996,16.99863
esp,1997,16.52247
esp,1998,16.09631
esp,1999,15.73524
esp,2000,15.45229
esp,2001,15.19828
esp,2002,15.03057
esp,2003,14.93439
esp,2004,14.8805
esp,2005,14.84773
esp,2006,14.99782
esp,2007,15.15086
esp,2008,15.28688
esp,2009,15.37807
esp,2010,15.40515
esp,2011,15.58783
esp,2012,15.64523
esp,2013,15.63288
esp,2014,15.62541
esp,2015,15.65371
esp,2016,15.50194
esp,2017,15.43586
esp,2018,15.39803
esp,2019,15.30277
esp,2020,15.1143
est,1960,26.83704
est,1961,26.86018
est,1962,26.76839
est,1963,26.54626
est,1964,26.24528
est,1965,25.91682
est,1966,25.66882
est,1967,25.37933
est,1968,25.08299
est,1969,24.81722
est,1970,24.59952
est,1971,24.45619
est,1972,24.37118
est,1973,24.30186
est,1974,24.18642
est,1975,24.00712
est,1976,24.01979
est,1977,23.9487
est,1978,23.85063
est,1979,23.80445
est,1980,23.83874
est,1981,23.83931
est,1982,23.93116
est,1983,24.06605
est,1984,24.17306
est,1985,24.22623
est,1986,24.2833
est,1987,24.32711
est,1988,24.34944
est,1989,24.31552
est,1990,24.17195
est,1991,24.10524
est,1992,23.87711
est,1993,23.52619
est,1994,23.14301
est,1995,22.79331
est,1996,22.02579
est,1997,21.36688
est,1998,20.77896
est,1999,20.17354
est,2000,19.50965
est,2001,18.89521
est,2002,18.27353
est,2003,17.66429
est,2004,17.13876
est,2005,16.74863
est,2006,16.57017
est,2007,16.47596
est,2008,16.48278
est,2009,16.57253
est,2010,16.7125
est,2011,16.92945
est,2012,17.11411
est,2013,17.28898
est,2014,17.48688
est,2015,17.72278
est,2016,17.67523
est,2017,17.74105
est,2018,17.85688
est,2019,17.93398
est,2020,17.92393
eth,1960,43.88908
eth,1961,43.96661
eth,1962,43.95278
eth,1963,43.88791
eth,1964,43.81242
eth,1965,43.7428
eth,1966,43.95483
eth,1967,44.09222
eth,1968,44.18377
eth,1969,44.25981
eth,1970,44.33806
eth,1971,44.60301
eth,1972,44.8481
eth,1973,45.06173
eth,1974,45.20984
eth,1975,45.26768
eth,1976,45.35015
eth,1977,45.41193
eth,1978,45.48727
eth,1979,45.62184
eth,1980,45.83761
eth,1981,46.16674
eth,1982,46.43247
eth,1983,46.62474
eth,1984,46.72939
eth,1985,46.75598
eth,1986,46.86567
eth,1987,46.8813
eth,1988,46.84615
eth,1989,46.80054
eth,1990,46.75779
eth,1991,46.93027
eth,1992,47.06454
eth,1993,47.15824
eth,1994,47.19946
eth,1995,47.1756
eth,1996,47.23513
eth,1997,47.24276
eth,1998,47.20937
eth,1999,47.14058
eth,2000,47.043
eth,2001,47.14489
eth,2002,47.18226
eth,2003,47.18304
eth,2004,47.16538
eth,2005,47.11706
eth,2006,46.94138
eth,2007,46.70831
eth,2008,46.40061
eth,2009,46.01276
eth,2010,45.56123
eth,2011,45.01285
eth,2012,44.4419
eth,2013,43.85716
eth,2014,43.26966
eth,2015,42.68944
eth,2016,42.22757
eth,2017,41.75225
eth,2018,41.28033
eth,2019,40.82945
eth,2020,40.40536
fin,1960,32.2028
fin,1961,31.81392
fin,1962,31.14169
fin,1963,30.28219
fin,1964,29.42556
fin,1965,28.67177
fin,1966,28.07535
fin,1967,27.52539
fin,1968,27.01616
fin,1969,26.51366
fin,1970,26.00273
fin,1971,25.40937
fin,1972,24.81938
fin,1973,24.24712
fin,1974,23.71492
fin,1975,23.23525
fin,1976,22.74247
fin,1977,22.37535
fin,1978,22.07607
fin,1979,21.776
fin,1980,21.45437
fin,1981,21.30261
fin,1982,21.05716
fin,1983,20.78943
fin,1984,20.59089
fin,1985,20.49037
fin,1986,20.3616
fin,1987,20.32185
fin,1988,20.3358
fin,1989,20.34839
fin,1990,20.33731
fin,1991,20.26129
fin,1992,20.21587
fin,1993,20.17023
fin,1994,20.0872
fin,1995,19.94659
fin,1996,19.86919
fin,1997,19.66799
fin,1998,19.39948
fin,1999,19.15013
fin,2000,18.96111
fin,2001,18.68474
fin,2002,18.51217
fin,2003,18.39515
fin,2004,18.26072
fin,2005,18.08154
fin,2006,17.92554
fin,2007,17.73325
fin,2008,17.5257
fin,2009,17.34257
fin,2010,17.20407
fin,2011,17.16249
fin,2012,17.12525
fin,2013,17.09849
fin,2014,17.0721
fin,2015,17.03067
fin,2016,16.96356
fin,2017,16.87351
fin,2018,16.7587
fin,2019,16.62025
fin,2020,16.4593
fji,1960,47.70486
fji,1961,47.82146
fji,1962,47.73159
fji,1963,47.50136
fji,1964,47.18618
fji,1965,46.79019
fji,1966,46.35744
fji,1967,45.85166
fji,1968,45.26034
fji,1969,44.56981
fji,1970,43.78263
fji,1971,43.21266
fji,1972,42.56748
fji,1973,41.86587
fji,1974,41.14265
fji,1975,40.42401
fji,1976,40.25503
fji,1977,40.08587
fji,1978,39.91508
fji,1979,39.75619
fji,1980,39.62362
fji,1981,39.49202
fji,1982,39.38779
fji,1983,39.37559
fji,1984,39.44539
fji,1985,39.51945
fji,1986,39.43853
fji,1987,39.33081
fji,1988,39.19004
fji,1989,39.02605
fji,1990,38.86076
fji,1991,38.56158
fji,1992,38.26592
fji,1993,37.92991
fji,1994,37.50999
fji,1995,37.00982
fji,1996,36.82429
fji,1997,36.51359
fji,1998,36.149
fji,1999,35.80848
fji,2000,35.49746
fji,2001,34.41784
fji,2002,33.48003
fji,2003,32.61842
fji,2004,31.76908
fji,2005,30.93592
fji,2006,30.74103
fji,2007,30.44579
fji,2008,30.07621
fji,2009,29.69166
fji,2010,29.3455
fji,2011,29.36881
fji,2012,29.44748
fji,2013,29.61437
fji,2014,29.86043
fji,2015,30.14668
fji,2016,30.05105
fji,2017,29.96383
fji,2018,29.82709
fji,2019,29.60646
fji,2020,29.32108
fra,1960,27.68533
fra,1961,27.78561
fra,1962,27.66098
fra,1963,27.37599
fra,1964,27.0613
fra,1965,26.78405
fra,1966,26.61278
fra,1967,26.42439
fra,1968,26.24137
fra,1969,26.07273
fra,1970,25.91877
fra,1971,25.74907
fra,1972,25.62354
fra,1973,25.50586
fra,1974,25.33433
fra,1975,25.07632
fra,1976,24.87127
fra,1977,24.55315
fra,1978,24.16896
fra,1979,23.80581
fra,1980,23.51206
fra,1981,23.12854
fra,1982,22.89094
fra,1983,22.73147
fra,1984,22.5459
fra,1985,22.28902
fra,1986,22.14596
fra,1987,21.88038
fra,1988,21.56114
fra,1989,21.29164
fra,1990,21.11336
fra,1991,20.91619
fra,1992,20.80916
fra,1993,20.75601
fra,1994,20.69395
fra,1995,20.59384
fra,1996,20.47415
fra,1997,20.35125
fra,1998,20.21889
fra,1999,20.08441
fra,2000,19.95612
fra,2001,19.89033
fra,2002,19.80242
fra,2003,19.70677
fra,2004,19.62237
fra,2005,19.5566
fra,2006,19.53605
fra,2007,19.53323
fra,2008,19.53874
fra,2009,19.53777
fra,2010,19.52143
fra,2011,19.52693
fra,2012,19.52112
fra,2013,19.49808
fra,2014,19.45153
fra,2015,19.37525
fra,2016,19.2633
fra,2017,19.12309
fra,2018,18.96406
fra,2019,18.80317
fra,2020,18.64898
fsm,1960,45.60325
fsm,1961,45.85217
fsm,1962,46.34296
fsm,1963,46.89921
fsm,1964,47.26804
fsm,1965,47.36353
fsm,1966,47.3965
fsm,1967,47.20499
fsm,1968,46.88383
fsm,1969,46.51118
fsm,1970,46.15045
fsm,1971,46.58364
fsm,1972,46.99428
fsm,1973,47.37872
fsm,1974,47.76203
fsm,1975,48.204
fsm,1976,48.03493
fsm,1977,47.96471
fsm,1978,47.9952
fsm,1979,48.10372
fsm,1980,48.23757
fsm,1981,47.8666
fsm,1982,47.5555
fsm,1983,47.23731
fsm,1984,46.81811
fsm,1985,46.29879
fsm,1986,46.07298
fsm,1987,45.71906
fsm,1988,45.31546
fsm,1989,44.9814
fsm,1990,44.76276
fsm,1991,44.69096
fsm,1992,44.69697
fsm,1993,44.67785
fsm,1994,44.52124
fsm,1995,44.1833
fsm,1996,43.69968
fsm,1997,43.23448
fsm,1998,42.68428
fsm,1999,42.02259
fsm,2000,41.29375
fsm,2001,41.06294
fsm,2002,40.70166
fsm,2003,40.26043
fsm,2004,39.81088
fsm,2005,39.37596
fsm,2006,38.56177
fsm,2007,37.86717
fsm,2008,37.23216
fsm,2009,36.60692
fsm,2010,36.01577
fsm,2011,35.39258
fsm,2012,34.73615
fsm,2013,34.11338
fsm,2014,33.55987
fsm,2015,33.09181
fsm,2016,32.64199
fsm,2017,32.27748
fsm,2018,31.97549
fsm,2019,31.70373
fsm,2020,31.4381
gab,1960,31.65279
gab,1961,32.02686
gab,1962,32.34725
gab,1963,32.63512
gab,1964,32.92357
gab,1965,33.23439
gab,1966,33.75826
gab,1967,34.25596
gab,1968,34.73962
gab,1969,35.21379
gab,1970,35.67338
gab,1971,36.34925
gab,1972,36.94429
gab,1973,37.48748
gab,1974,38.00342
gab,1975,38.50209
gab,1976,39.0271
gab,1977,39.5195
gab,1978,39.97223
gab,1979,40.37041
gab,1980,40.70917
gab,1981,41.09299
gab,1982,41.40501
gab,1983,41.66105
gab,1984,41.88387
gab,1985,42.08371
gab,1986,42.33194
gab,1987,42.53189
gab,1988,42.69201
gab,1989,42.81474
gab,1990,42.89866
gab,1991,43.01268
gab,1992,43.07924
gab,1993,43.09556
gab,1994,43.05466
gab,1995,42.95198
gab,1996,42.80078
gab,1997,42.58433
gab,1998,42.31442
gab,1999,42.00649
gab,2000,41.66914
gab,2001,41.28326
gab,2002,40.87972
gab,2003,40.46975
gab,2004,40.06975
gab,2005,39.69189
gab,2006,39.09132
gab,2007,38.54498
gab,2008,38.06401
gab,2009,37.65134
gab,2010,37.30802
gab,2011,36.93663
gab,2012,36.60521
gab,2013,36.33973
gab,2014,36.14218
gab,2015,35.99202
gab,2016,36.25203
gab,2017,36.48985
gab,2018,36.69824
gab,2019,36.85653
gab,2020,36.94554
gbr,1960,24.57532
gbr,1961,24.71654
gbr,1962,24.70907
gbr,1963,24.62948
gbr,1964,24.60099
gbr,1965,24.66963
gbr,1966,24.87844
gbr,1967,25.07896
gbr,1968,25.27167
gbr,1969,25.42658
gbr,1970,25.51729
gbr,1971,25.4957
gbr,1972,25.43828
gbr,1973,25.3201
gbr,1974,25.11126
gbr,1975,24.7994
gbr,1976,24.3812
gbr,1977,23.88845
gbr,1978,23.33205
gbr,1979,22.75085
gbr,1980,22.18464
gbr,1981,21.67702
gbr,1982,21.2196
gbr,1983,20.82061
gbr,1984,20.47934
gbr,1985,20.19676
gbr,1986,20.08027
gbr,1987,19.97631
gbr,1988,19.90939
gbr,1989,19.90445
gbr,1990,19.96349
gbr,1991,20.00631
gbr,1992,20.11534
gbr,1993,20.26083
gbr,1994,20.39085
gbr,1995,20.47156
gbr,1996,20.45697
gbr,1997,20.39551
gbr,1998,20.29219
gbr,1999,20.16205
gbr,2000,20.01283
gbr,2001,19.8053
gbr,2002,19.56213
gbr,2003,19.30132
gbr,2004,19.04723
gbr,2005,18.82106
gbr,2006,18.64144
gbr,2007,18.50761
gbr,2008,18.40819
gbr,2009,18.31938
gbr,2010,18.22837
gbr,2011,18.26746
gbr,2012,18.25424
gbr,2013,18.22316
gbr,2014,18.21064
gbr,2015,18.2256
gbr,2016,18.24984
gbr,2017,18.28606
gbr,2018,18.32068
gbr,2019,18.33081
gbr,2020,18.30603
geo,1960,31.02215
geo,1961,31.81146
geo,1962,32.57933
geo,1963,33.25985
geo,1964,33.78831
geo,1965,34.13085
geo,1966,34.28182
geo,1967,34.24104
geo,1968,34.03762
geo,1969,33.72926
geo,1970,33.34531
geo,1971,32.73516
geo,1972,32.16484
geo,1973,31.60375
geo,1974,31.01574
geo,1975,30.3928
geo,1976,29.83518
geo,1977,29.22369
geo,1978,28.59657
geo,1979,28.02341
geo,1980,27.55175
geo,1981,27.2364
geo,1982,27.02507
geo,1983,26.90513
geo,1984,26.84373
geo,1985,26.82063
geo,1986,26.86482
geo,1987,26.90184
geo,1988,26.93035
geo,1989,26.91739
geo,1990,26.79392
geo,1991,26.62773
geo,1992,26.35837
geo,1993,25.88425
geo,1994,25.17918
geo,1995,24.30567
geo,1996,24.09521
geo,1997,23.82096
geo,1998,23.52282
geo,1999,23.23425
geo,2000,22.96082
geo,2001,22.60301
geo,2002,22.16904
geo,2003,21.73328
geo,2004,21.36529
geo,2005,21.08946
geo,2006,20.66141
geo,2007,20.34849
geo,2008,20.14379
geo,2009,20.01706
geo,2010,19.95417
geo,2011,20.08236
geo,2012,20.2176
geo,2013,20.37678
geo,2014,20.58295
geo,2015,20.83759
geo,2016,21.11007
geo,2017,21.3846
geo,2018,21.65078
geo,2019,21.8838
geo,2020,22.06249
gha,1960,44.50893
gha,1961,44.68734
gha,1962,44.67836
gha,1963,44.58413
gha,1964,44.53752
gha,1965,44.5854
gha,1966,45.07998
gha,1967,45.60659
gha,1968,46.12283
gha,1969,46.56121
gha,1970,46.88868
gha,1971,47.12392
gha,1972,47.2483
gha,1973,47.27169
gha,1974,47.21014
gha,1975,47.07288
gha,1976,47.28752
gha,1977,47.41354
gha,1978,47.45809
gha,1979,47.44477
gha,1980,47.39791
gha,1981,47.09453
gha,1982,46.77064
gha,1983,46.43768
gha,1984,46.10551
gha,1985,45.78218
gha,1986,45.58871
gha,1987,45.38642
gha,1988,45.17929
gha,1989,44.96597
gha,1990,44.74354
gha,1991,44.61624
gha,1992,44.43753
gha,1993,44.22646
gha,1994,44.00338
gha,1995,43.77491
gha,1996,43.64716
gha,1997,43.52645
gha,1998,43.38765
gha,1999,43.1982
gha,2000,42.94683
gha,2001,42.70892
gha,2002,42.39188
gha,2003,42.02662
gha,2004,41.65798
gha,2005,41.30952
gha,2006,40.95532
gha,2007,40.62142
gha,2008,40.29878
gha,2009,39.97132
gha,2010,39.63519
gha,2011,39.42125
gha,2012,39.19806
gha,2013,38.96802
gha,2014,38.73339
gha,2015,38.49356
gha,2016,38.32052
gha,2017,38.11149
gha,2018,37.87991
gha,2019,37.64131
gha,2020,37.4009
gin,1960,40.59377
gin,1961,40.92958
gin,1962,41.29463
gin,1963,41.62913
gin,1964,41.83094
gin,1965,41.86008
gin,1966,42.05888
gin,1967,42.06985
gin,1968,41.94744
gin,1969,41.77282
gin,1970,41.58986
gin,1971,41.87381
gin,1972,42.11142
gin,1973,42.31427
gin,1974,42.488
gin,1975,42.63905
gin,1976,43.17601
gin,1977,43.68199
gin,1978,44.16058
gin,1979,44.61748
gin,1980,45.05548
gin,1981,45.44744
gin,1982,45.78123
gin,1983,46.07141
gin,1984,46.33717
gin,1985,46.58867
gin,1986,46.75826
gin,1987,46.85844
gin,1988,46.90676
gin,1989,46.90956
gin,1990,46.86777
gin,1991,47.22784
gin,1992,47.51664
gin,1993,47.73942
gin,1994,47.90414
gin,1995,48.01341
gin,1996,48.31474
gin,1997,48.55027
gin,1998,48.72293
gin,1999,48.83197
gin,2000,48.87304
gin,2001,49.13504
gin,2002,49.3168
gin,2003,49.42212
gin,2004,49.46414
gin,2005,49.45537
gin,2006,49.38192
gin,2007,49.27503
gin,2008,49.13389
gin,2009,48.96102
gin,2010,48.7588
gin,2011,48.52036
gin,2012,48.25201
gin,2013,47.95754
gin,2014,47.64928
gin,2015,47.33825
gin,2016,46.82609
gin,2017,46.31375
gin,2018,45.80588
gin,2019,45.30243
gin,2020,44.80394
gmb,1960,42.57822
gmb,1961,42.52596
gmb,1962,42.27508
gmb,1963,41.90799
gmb,1964,41.53518
gmb,1965,41.21964
gmb,1966,41.36111
gmb,1967,41.48215
gmb,1968,41.59231
gmb,1969,41.66425
gmb,1970,41.68089
gmb,1971,42.00903
gmb,1972,42.19398
gmb,1973,42.29736
gmb,1974,42.38269
gmb,1975,42.47245
gmb,1976,42.7208
gmb,1977,42.92484
gmb,1978,43.08228
gmb,1979,43.16226
gmb,1980,43.15804
gmb,1981,43.46628
gmb,1982,43.59706
gmb,1983,43.63585
gmb,1984,43.68334
gmb,1985,43.79379
gmb,1986,43.90006
gmb,1987,44.00806
