geo,time,ny_tax_nind_cn
kos,2016,1190075000
kos,2017,1250482000
kos,2018,1291729000
kos,2019,1357537000
kos,2020,1181079000
kwt,1995,-96800000
kwt,1996,-120200000
kwt,1997,-218900000
kwt,1998,-301300000
kwt,1999,-361700000
kwt,2000,77000000
kwt,2001,83900000
kwt,2002,96900000
kwt,2003,135100000
kwt,2004,161500000
kwt,2005,173600000
kwt,2006,186800000
kwt,2007,215700000
kwt,2008,217100000
kwt,2009,196800000
kwt,2010,-2719900000
kwt,2011,-3338400000
kwt,2012,-4040500000
kwt,2013,-3770100000
kwt,2014,-4086100000
kwt,2015,-2895000000
kwt,2016,-2097900000
kwt,2017,-2213788700
kwt,2018,-2550938000
kwt,2019,-2808456000
kwt,2020,-1981095008.84231
lao,1989,-199983000
lao,1990,5363999700
lao,1991,9976000500
lao,1992,10149999600
lao,1993,16000000000
lao,1994,23499964400
lao,1995,35419979800
lao,1996,43698999300
lao,1997,44200000500
lao,1998,44449144800
lao,1999,74999996400
lao,2000,105700000000
lao,2001,140864995300
lao,2002,994138000000
lao,2003,1196277167200
lao,2004,1408350658200
lao,2005,1638785101000
lao,2006,1972371081100
lao,2007,2280064690800
lao,2008,2676383478700
lao,2009,2792799303700
lao,2010,3332083055600
lao,2011,7673220425800
lao,2012,7232711835500
lao,2013,8588550156200
lao,2014,9802420632100
lao,2015,12369000000000
lao,2016,14910000000000
lao,2017,15989000000000
lao,2018,16993000000000
lao,2019,18180000000000
lao,2020,18871451939200
lbn,1991,325768638400
lbn,1992,817871804400
lbn,1993,1240971525600
lbn,1994,1456072262800
lbn,1995,2007416000000
lbn,1996,2210349161300
lbn,1997,2525000000000
lbn,1998,3112000000000
lbn,1999,3544000000000
lbn,2000,3194000000000
lbn,2001,3263000000000
lbn,2002,4348000000000
lbn,2003,5032000000000
lbn,2004,3996851834960
lbn,2005,3408652729072.68945
lbn,2006,2565573135441.60938
lbn,2007,3310909578509.85986
lbn,2008,2997289725801.62012
lbn,2009,6095272787547.55957
lbn,2010,6065999965548.12012
lbn,2011,4905000000000
lbn,2012,5164705161707.67969
lbn,2013,5383742728078
lbn,2014,4366676829970
lbn,2015,5422046187839
lbn,2016,5487080134956
lbn,2017,5484972611157
lbn,2018,4883063459379.48926
lbn,2019,4184517338349.81982
lbn,2020,3479681091500
lbr,2000,0
lca,2006,401830200
lca,2007,432087600
lca,2008,532283100
lca,2009,464720000
lca,2010,461061800
lca,2011,462900100
lca,2012,462141400
lca,2013,535162600
lca,2014,595040700
lca,2015,634247400
lca,2016,655297223.766
lca,2017,673388473.362
lca,2018,716641584.34811
lca,2019,732830212.92103
lca,2020,593117439.13651
lie,2013,196500000
lie,2014,201000000
lie,2015,248700000
lie,2016,201100000
lie,2017,268600000
lie,2018,267400000
lka,2010,655564000000
lka,2011,580002000000
lka,2012,592895000000
lka,2013,652871000000
lka,2014,703957295000
lka,2015,795781523000
lka,2016,996494668000
lka,2017,1238401466000
lka,2018,1200776085000
lka,2019,1043550793000
lka,2020,857294319700
lso,1960,1300000
lso,1961,1300000
lso,1962,2100000
lso,1963,2200000
lso,1964,2800000
lso,1965,1800000
lso,1966,1800000
lso,1967,2200000
lso,1968,2200000
lso,1969,3700000
lso,1970,4700000
lso,1971,4400000
lso,1972,5200000
lso,1973,10900000
lso,1974,14000000
lso,1975,13200000
lso,1976,14300000
lso,1977,23600000
lso,1978,46300000
lso,1979,28800000
lso,1980,29700000
lso,1981,34997000
lso,1982,13543200
lso,1983,28661000
lso,1984,32366400
lso,1985,38528400
lso,1986,66653400
lso,1987,85695500
lso,1988,104749400
lso,1989,136561400
lso,1990,162981000
lso,1991,174534400
lso,1992,193124400
lso,1993,204823300
lso,1994,207156300
lso,1995,259119200
lso,1996,211690300
lso,1997,318549500
lso,1998,323842200
lso,1999,315682900
lso,2000,350354700
lso,2001,386568400
lso,2002,474153900
lso,2003,696019300
lso,2004,1039611000
lso,2005,1249697700
lso,2006,1489867600
lso,2007,853724600
lso,2008,925412100
lso,2009,1077758500
lso,2010,1608009900
lso,2011,1940883200
lso,2012,2326596400
lso,2013,2518834200
lso,2014,2863822000
lso,2015,3296346200
lso,2016,3466113800
lso,2017,3672650400
lso,2018,4117252000
lso,2019,4225471300
lso,2020,3513914900
ltu,1995,828685000
ltu,1996,980336000
ltu,1997,1449186000
ltu,1998,1608831000
ltu,1999,1538367000
ltu,2000,1487291000
ltu,2001,1560010000
ltu,2002,1678248000
ltu,2003,1731424000
ltu,2004,1738123000
ltu,2005,1992642000
ltu,2006,2345500000
ltu,2007,2964164000
ltu,2008,3347069000
ltu,2009,2634460000
ltu,2010,2817908000
ltu,2011,3115259000
ltu,2012,3183312000
ltu,2013,3269568000
ltu,2014,3500604000
ltu,2015,3718230000
ltu,2016,3892843000
ltu,2017,4294434000
ltu,2018,4587082000
ltu,2019,4958937000
ltu,2020,5039318000
lux,1970,59341000
lux,1971,89164000
lux,1972,114867000
lux,1973,137450000
lux,1974,142630000
lux,1975,184706000
lux,1976,200439000
lux,1977,207902000
lux,1978,230151000
lux,1979,239396000
lux,1980,306144000
lux,1981,327976000
lux,1982,378239000
lux,1983,481633000
lux,1984,550358000
lux,1985,581295000
lux,1986,623658000
lux,1987,676907000
lux,1988,744356000
lux,1989,852694000
lux,1990,924350000
lux,1991,1081757000
lux,1992,1129458000
lux,1993,1350737000
lux,1994,1424076000
lux,1995,1517137000
lux,1996,1566200000
lux,1997,1756538000
lux,1998,1901784000
lux,1999,2173815000
lux,2000,2483919000
lux,2001,2455676000
lux,2002,2587171000
lux,2003,2752653000
lux,2004,3136083000
lux,2005,3386954000
lux,2006,3491168000
lux,2007,3983509000
lux,2008,4011245000
lux,2009,3933884000
lux,2010,4166781000
lux,2011,4522391000
lux,2012,4843556000
lux,2013,5075071000
lux,2014,5536334000
lux,2015,4605003000
lux,2016,4821827000
lux,2017,5157294000
lux,2018,5514431000
lux,2019,5781653000
lux,2020,5714686000
lva,1995,452881000
lva,1996,517176000
lva,1997,602503000
lva,1998,706490000
lva,1999,677158000
lva,2000,721072000
lva,2001,750353000
lva,2002,827115000
lva,2003,987521000
lva,2004,1131545000
lva,2005,1512522000
lva,2006,1970872000
lva,2007,2522196000
lva,2008,2439559000
lva,2009,1896063000
lva,2010,1991239000
lva,2011,2264966000
lva,2012,2521784000
lva,2013,2714003000
lva,2014,2822930000
lva,2015,2958719000
lva,2016,3204424000
lva,2017,3410031000
lva,2018,3846179000
lva,2019,3955672000
lva,2020,3833199000
mac,1991,114000000
mac,1992,116000000
mac,1993,101000000
mac,1994,130000000
mac,1995,147000000
mac,1996,177000000
mac,1997,173000000
mac,1998,145000000
mac,1999,164000000
mac,2000,187000000
mac,2001,239000000
mac,2002,226000000
mac,2003,224000000
mac,2004,256000000
mac,2005,275000000
mac,2006,267000000
mac,2007,319000000
mac,2008,256000000
mac,2009,216000000
mac,2010,259000000
mac,2011,411000000
mac,2012,533000000
mac,2013,466000000
mac,2014,457000000
mac,2015,511000000
mac,2016,446000000
mac,2017,530000000
mac,2018,510000000
mac,2019,532000000
mac,2020,602000000
mar,1980,8033653000
mar,1981,8182356000
mar,1982,9967905000
mar,1983,11108200000
mar,1984,12427780000
mar,1985,14739240000
mar,1986,19708330000
mar,1987,23145870000
mar,1988,27530060000
mar,1989,28800000000
mar,1990,30710500000
mar,1991,34473000000
mar,1992,38112500000
mar,1993,39299000000
mar,1994,39591000000
mar,1995,40570000000
mar,1996,40989500000
mar,1997,42618000000
mar,1998,43605000000
mar,1999,44299000000
mar,2000,43806000000
mar,2001,47704000000
mar,2002,49615000000
mar,2003,49460000000
mar,2004,50737000000
mar,2005,53723000000
mar,2006,59396041800
mar,2007,70911000000
mar,2008,72049000000
mar,2009,84031000000
mar,2010,81312000000
mar,2011,64768000000
mar,2012,66068000000
mar,2013,79510000000
mar,2014,94668000000
mar,2015,113971000000
mar,2016,118628000000
mar,2017,122157000000
mar,2018,130447000000
mar,2019,133148000000
mar,2020,123810000000
mda,1995,735623000
mda,1996,971630000
mda,1997,1252235000
mda,1998,1403414000
mda,1999,1322977000
mda,2000,1997500000
mda,2001,2278483000
mda,2002,2866567000
mda,2003,4095883000
mda,2004,4514179000
mda,2005,6035942000
mda,2006,7415620000
mda,2007,9016678000
mda,2008,11147995000
mda,2009,9620611000
mda,2010,11964786000
mda,2011,13959146000
mda,2012,14541658000
mda,2013,16790995000
mda,2014,17546019000
mda,2015,18690113000
mda,2016,19927291000
mda,2017,24066311000
mda,2018,26036486000
mda,2019,27303949800
mda,2020,26524540336.1433
mdg,1960,2620059900
mdg,1961,2720062200
mdg,1962,2960067800
mdg,1963,3280075300
mdg,1964,3600082400
mdg,1965,3940090300
mdg,1966,4160093800
mdg,1967,4320097500
mdg,1968,5060114100
mdg,1969,5780130400
mdg,1970,6500146600
mdg,1971,7640172400
mdg,1972,7320165100
mdg,1973,7980180000
mdg,1974,10000225600
mdg,1975,10600239100
mdg,1976,11380256700
mdg,1977,12340278400
mdg,1978,14020316300
mdg,1979,16780178500
mdg,1995,162902272400
mdg,1996,190759039500
mdg,1997,232185299200
mdg,1998,279917784200
mdg,1999,372990148400
mdg,2000,428061097000
mdg,2001,395104661700
mdg,2002,303621671300
mdg,2003,473542823600
mdg,2004,633630366200
mdg,2005,795367097700
mdg,2006,864865173400
mdg,2007,1049926678800
mdg,2008,1276820993182.23999
mdg,2009,1087084980386.55005
mdg,2010,1309586722428.20996
mdg,2011,1457197650548.05005
mdg,2012,1555352412269.02002
mdg,2013,1757283153524.18994
mdg,2014,1913963854045.32007
mdg,2015,2171402575600
mdg,2016,2491108704900
mdg,2017,2648376833600
mdg,2018,3439263329200
mdg,2019,3396910894500
mdg,2020,3915930000000
mdv,2003,1242744800
mdv,2004,1620772000
mdv,2005,1632808600
mdv,2006,2214049100
mdv,2007,2623439400
mdv,2008,2756537900
mdv,2009,2111537400
mdv,2010,2398553400
mdv,2011,3839063300
mdv,2012,4231252700
mdv,2013,5545344800
mdv,2014,6183581900
mdv,2015,7212706200
mdv,2016,8914519100
mdv,2017,10235097100
mdv,2018,11142146600
mdv,2019,11316477300
mdv,2020,5418839800
mex,1960,6807100
mex,1961,7080100
mex,1962,7849100
mex,1963,8492100
mex,1964,9758100
mex,1965,11646400
mex,1966,12370500
mex,1967,14601400
mex,1968,17020700
mex,1969,19015600
mex,1970,21641500
mex,1971,23658400
mex,1972,27870900
mex,1973,34869800
mex,1974,41554400
mex,1975,62925400
mex,1976,72387700
mex,1977,107124600
mex,1978,138236200
mex,1979,206931700
mex,1980,326291750
mex,1981,434738750
mex,1982,816205000
mex,1983,1261408000
mex,1984,2259308750
mex,1985,4211351500
mex,1986,6011188250
mex,1987,17798596500
mex,1988,33842067000
mex,1989,45542102250
mex,1990,62801774750
mex,1991,80891435800
mex,1992,96285660300
mex,1993,68565497000
mex,1994,85115216000
mex,1995,95923794000
mex,1996,125059630000
mex,1997,177974627000
mex,1998,241105797000
mex,1999,297518835000
mex,2000,312251513000
mex,2001,352997883000
mex,2002,385160390000
mex,2003,393207946000
mex,2004,390348759000
mex,2005,395675286000
mex,2006,400003887000
mex,2007,436902593000
mex,2008,316395983000
mex,2009,503852225000
mex,2010,542155977000
mex,2011,504828626000
mex,2012,482814885000
mex,2013,634567233000
mex,2014,904345102000
mex,2015,1073095155000
mex,2016,1258366980000
mex,2017,1212103876000
mex,2018,1303200223000
mex,2019,1430777189000
mex,2020,1467037189000
mhl,1997,15522500
mhl,1998,13972500
mhl,1999,15152800
mhl,2000,10994600
mhl,2001,16133600
mhl,2002,13266600
mhl,2003,12945100
mhl,2004,10719800
mhl,2005,13320700
mhl,2006,11897300
mhl,2007,10511300
mhl,2008,8351600
mhl,2009,6090000
mhl,2010,9946800
mhl,2011,10471000
mhl,2012,7632000
mhl,2013,9779900
mhl,2014,10297900
mhl,2015,6972700
mhl,2016,6935100
mhl,2017,6732000
mhl,2018,7633600
mhl,2019,4034400
mhl,2020,3700000
mkd,1990,84380000
mkd,1991,198427000
mkd,1992,1873177000
mkd,1993,9463156000
mkd,1994,31196728000
mkd,1995,35110703300
mkd,1996,36115781300
mkd,1997,35889269300
mkd,1998,36853971600
mkd,1999,40531073800
mkd,2000,39044000000
mkd,2001,38611000000
mkd,2002,45379000000
mkd,2003,36516000000
mkd,2004,37101000000
mkd,2005,43600000000
mkd,2006,43736000000
mkd,2007,51511000000
mkd,2008,57740000000
mkd,2009,56253000000
mkd,2010,60095000000
mkd,2011,64811000000
mkd,2012,63019000000
mkd,2013,65185000000
mkd,2014,69502000000
mkd,2015,70545000000
mkd,2016,79195000000
mkd,2017,82380000000
mkd,2018,86956000000
mkd,2019,91220000000
mkd,2020,75045000000
mli,1967,7206101000
mli,1968,9254502400
mli,1969,10534903800
mli,1970,12342296600
mli,1971,13856997400
mli,1972,11904000000
mli,1973,12769001500
mli,1974,13089996800
mli,1975,16229007400
mli,1976,22368993300
mli,1977,25600000000
mli,1978,28686008300
mli,1979,35457007600
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,26463000000
mli,1986,38530000000
mli,1987,32275000000
mli,1988,26320000000
mli,1989,36571000000
mli,1990,37802000000
mli,1991,38027000000
mli,1992,37982000000
mli,1993,47699000000
mli,1994,66894000000
mli,1995,86457000000
mli,1996,116970000000
mli,1997,135556819000
mli,1998,145971000000
mli,1999,188123000000
mli,2000,174877277900
mli,2001,219570123000
mli,2002,254774472000
mli,2003,276104516300
mli,2004,311409000000
mli,2005,335949000000
mli,2006,352461000000
mli,2007,348975000000
mli,2008,355273000000
mli,2009,461420000000
mli,2010,465210000000
mli,2011,493854000000
mli,2012,495483000000
mli,2013,509498000000
mli,2014,485652000000
mli,2015,574314000000
mli,2016,754166000000
mli,2017,788144000000
mli,2018,778490305300
mli,2019,837503133500
mli,2020,827158539900
mlt,1970,29814700
mlt,1971,30001800
mlt,1972,32043200
mlt,1973,37296700
mlt,1974,30502700
mlt,1975,24384200
mlt,1976,25215700
mlt,1977,27832300
mlt,1978,32445500
mlt,1979,27330400
mlt,1980,48342300
mlt,1981,62668000
mlt,1982,44750600
mlt,1983,28496900
mlt,1984,37851500
mlt,1985,47421000
mlt,1986,86351400
mlt,1987,98860600
mlt,1988,131250500
mlt,1989,151988500
mlt,1990,171345200
mlt,1991,197733300
mlt,1992,210623600
mlt,1993,212704700
mlt,1994,226998800
mlt,1995,334871900
mlt,1996,308393300
mlt,1997,350301900
mlt,1998,333613100
mlt,1999,403495300
mlt,2000,450640200
mlt,2001,483563500
mlt,2002,518398600
mlt,2003,536344900
mlt,2004,606428000
mlt,2005,677714500
mlt,2006,704562000
mlt,2007,738150100
mlt,2008,744234800
mlt,2009,781753000
mlt,2010,808766300
mlt,2011,881687200
mlt,2012,886870400
mlt,2013,925108400
mlt,2014,1034909100
mlt,2015,1107889700
mlt,2016,1185401093.90467
mlt,2017,1307641363.2835
mlt,2018,1469060977.992
mlt,2019,1496132716.88848
mlt,2020,1252875713.42485
mne,2000,98707000
mne,2001,123273000
mne,2002,141474000
mne,2003,219990000
mne,2004,248294000
mne,2005,294970000
mne,2006,396181000
mne,2007,549205000
mne,2008,609029000
mne,2009,508420000
mne,2010,516618000
mne,2011,529392000
mne,2012,513243000
mne,2013,603281000
mne,2014,658467000
mne,2015,632507000
mne,2016,683223000
mne,2017,780531000
mne,2018,846993000
mne,2019,928371000
mne,2020,718005000
mng,1981,0
mng,1982,0
mng,1983,0
mng,1984,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,1988,0
mng,1989,0
mng,1990,381500000
mng,1991,2229300000
mng,1992,3375400000
mng,1993,17513500000
mng,1994,23525400000
mng,1995,34522072100
mng,1996,45127800000
mng,1997,66888400000
mng,1998,71698700000
mng,1999,95330109000
mng,2000,136891799800
mng,2001,178622210100
mng,2002,186103100800
mng,2003,204603708200
mng,2004,269217854600
mng,2005,311737912400
mng,2006,405253883500
mng,2007,491866019200
mng,2008,672816968600
mng,2009,591767806300
mng,2010,998362000000
mng,2011,1656323200000
mng,2012,1854417922700
mng,2013,2178573309800
mng,2014,2075326733400
mng,2015,1885683669200
mng,2016,1990733703800
mng,2017,2540028310400
mng,2018,3518472901900
mng,2019,4014098598700
mng,2020,3555895251200
moz,1991,164863400
moz,1992,254626800
moz,1993,423781500
moz,1994,521179400
moz,1995,898516200
moz,1996,7000565400
moz,1997,7607253500
moz,1998,8253745400
moz,1999,10777090800
moz,2000,13082095500
moz,2001,14103665800
moz,2002,13124993800
moz,2003,16260063900
moz,2004,18931297800
moz,2005,21434254800
moz,2006,23945923400
moz,2007,25985636500
moz,2008,30321510100
moz,2009,30874999400
moz,2010,36260696600
moz,2011,43107136700
moz,2012,48175326200
moz,2013,58717624000
moz,2014,59900001500
moz,2015,73636187500
moz,2016,85756560500
moz,2017,83999212900
moz,2018,90331608400
moz,2019,107340281300
moz,2020,108748323200
mrt,1961,35813787.84828
mrt,1962,44767234.81036
mrt,1963,50363139.16165
mrt,1964,53720681.77243
mrt,1965,55959043.51294
mrt,1966,43076386.01356
mrt,1967,53713053.88312
mrt,1968,89553539.34398
mrt,1969,134325011.87062
mrt,1970,74160034.9471
mrt,1971,79658471.8239
mrt,1972,100963590.43513
mrt,1973,148320069.89421
mrt,1974,245469705.08062
mrt,1975,216229462.73005
mrt,1976,260725483.69831
mrt,1977,234875414.3739
mrt,1978,202880677.62815
mrt,1979,222480104.84131
mrt,1980,211462042.50631
mrt,1981,304585868.41276
mrt,1982,385314342.40945
mrt,1983,491892896.32486
mrt,1984,518802405.31424
mrt,1985,618388769.74037
mrt,1986,662249090.88906
mrt,1987,732489248.86897
mrt,1988,801564045.46542
mrt,1989,831757742.19673
mrt,1990,900514678.28911
mrt,1991,943845400
mrt,1992,1020971800
mrt,1993,1364968400
mrt,1994,1421012200
mrt,1995,1710590000
mrt,1996,1873372600
mrt,1997,2019894100
mrt,1998,1737993400
mrt,1999,1941827500
mrt,2000,2062814300
mrt,2001,2152124200
mrt,2002,2555344000
mrt,2003,3089866600
mrt,2004,4202119500
mrt,2005,4722299100
mrt,2006,5730134000
mrt,2007,7032490200
mrt,2008,7085461600
mrt,2009,6583292200
mrt,2010,7958643100
mrt,2011,9851207200
mrt,2012,15110213100
mrt,2013,15650098100
mrt,2014,16734000000
mrt,2015,20284000000
mrt,2016,20646000000
mrt,2017,23409000000
mrt,2018,27194000000
mrt,2019,27246000000
mrt,2020,25044000000
mus,1976,539000000
mus,1977,666000000
mus,1978,764000000
mus,1979,1100000000
mus,1980,1308000000
mus,1981,1444000000
mus,1982,1705000000
mus,1983,2150000000
mus,1984,2310000000
mus,1985,2738000000
mus,1986,3250000000
mus,1987,3881000000
mus,1988,4622000000
mus,1989,5191000000
mus,1990,6025000000
mus,1991,6622951100
mus,1992,6965086200
mus,1993,8087993200
mus,1994,8177858900
mus,1995,7987295600
mus,1996,8768124800
mus,1997,10451148900
mus,1998,12205997100
mus,1999,14135154900
mus,2000,15085142500
mus,2001,14613079400
mus,2002,17059482200
mus,2003,19805866000
mus,2004,23172506800
mus,2005,23177488900
mus,2006,24319000000
mus,2007,28549000000
mus,2008,31201000000
mus,2009,30739000000
mus,2010,33957000000
mus,2011,38030000000
mus,2012,41325000000
mus,2013,43388000000
mus,2014,44051000000
mus,2015,46346000000
mus,2016,48864000000
mus,2017,54203000000
mus,2018,58936000000
mus,2019,60727000000
mus,2020,50383000000
mwi,1960,3900000
mwi,1961,4200000
mwi,1962,4400000
mwi,1963,4600000
mwi,1964,4700000
mwi,1965,6500000
mwi,1966,5500000
mwi,1967,10200000
mwi,1968,10400000
mwi,1969,12800000
mwi,1970,16500000
mwi,1971,21400000
mwi,1972,22200000
mwi,1973,23200000
mwi,1974,28200000
mwi,1975,35000000
mwi,1976,33700000
mwi,1977,44100000
mwi,1978,58200000
mwi,1979,95700000
mwi,1980,103500000
mwi,1981,107800000
mwi,1982,116100000
mwi,1983,139600000
mwi,1984,178100000
mwi,1985,216000000
mwi,1986,221700000
mwi,1987,317500000
mwi,1988,465900000
mwi,1989,657500000
mwi,1990,743337500
mwi,1991,575600000
mwi,1992,648800000
mwi,1993,768300000
mwi,1994,1126200100
mwi,1995,2482890500
mwi,1996,3293806100
mwi,1997,3063001600
mwi,1998,5184522200
mwi,1999,7119663100
mwi,2000,10183926800
mwi,2001,11182411800
mwi,2002,13653519100
mwi,2003,21588722800
mwi,2004,38778741500
mwi,2005,48914758700
mwi,2006,55978989800
mwi,2007,61805446000
mwi,2008,54571600000
mwi,2009,63503700000
mwi,2010,75727700000
mwi,2011,99251102300
mwi,2012,112378046400
mwi,2013,136871797500
mwi,2014,176073886200
mwi,2015,239130000000
mwi,2016,295491000000
mwi,2017,405170000000
mwi,2018,467897000000
mwi,2019,497750000000
mwi,2020,569937000000
mys,1960,-547000500
mys,1961,-691000400
mys,1962,-729999800
mys,1963,367999300
mys,1964,317999800
mys,1965,708999400
mys,1966,716999300
mys,1967,320999600
mys,1968,399999500
mys,1969,298999800
mys,1970,229999900
mys,1971,1290999700
mys,1972,1481999900
mys,1973,2017999700
mys,1974,2712000100
mys,1975,2350000000
mys,1976,3139999300
mys,1977,4009000600
mys,1978,6098999800
mys,1979,7669999300
mys,1980,9139001400
mys,1981,8833998000
mys,1982,8779001300
mys,1983,10812998700
mys,1984,16511575000
mys,1985,16124010500
mys,1986,14963547800
mys,1987,2316000000
mys,1988,2936000000
mys,1989,3558000000
mys,1990,4305000000
mys,1991,5151000000
mys,1992,5625000000
mys,1993,6086000000
mys,1994,7400000000
mys,1995,7559000000
mys,1996,8169000000
mys,1997,8815000000
mys,1998,5316000000
mys,1999,6459000000
mys,2000,5826000000
mys,2001,5653000000
mys,2002,6605000000
mys,2003,6507000000
mys,2004,6396000000
mys,2005,6372000000
mys,2006,5659000000
mys,2007,5969000000
mys,2008,7531000000
mys,2009,6964000000
mys,2010,7672000000
mys,2011,8711000000
mys,2012,10186000000
mys,2013,10763000000
mys,2014,11947000000
mys,2015,14699000000
mys,2016,16528942000
mys,2017,19280110000
mys,2018,17453000000
mys,2019,17065000000
mys,2020,15755000000
nam,1980,95159751.6307
nam,1981,81056972.15285
nam,1982,98619755.94692
nam,1983,111200771.85946
nam,1984,138789830.03372
nam,1985,204903443.88435
nam,1986,260709438.62767
nam,1987,286201715.22455
nam,1988,398311947.18076
nam,1989,513537614.08375
nam,1990,578003666.80093
nam,1991,636907700
nam,1992,839814800
nam,1993,980194700
nam,1994,1211963700
nam,1995,1455229300
nam,1996,1605557900
nam,1997,1800584400
nam,1998,2037286300
nam,1999,2453013000
nam,2000,2421055000
nam,2001,2353169900
nam,2002,3038561300
nam,2003,2505894100
nam,2004,3502314200
nam,2005,3863723200
nam,2006,4133477400
nam,2007,4521895500
nam,2008,5137392400
nam,2009,5920068700
nam,2010,6201550400
nam,2011,6805016000
nam,2012,7744916100
nam,2013,9266480500
nam,2014,10151281300
nam,2015,11452223600
nam,2016,12647178700
nam,2017,13088211900
nam,2018,13609649400
nam,2019,12514766600
nam,2020,9575339800
ncl,1998,40813844770.7056
ncl,1999,44225585681
ncl,2000,46572206847
ncl,2001,46868135003
ncl,2002,50706006921
ncl,2003,55891456652
ncl,2004,61345053910
ncl,2005,64015258628
ncl,2006,65194489263
ncl,2007,73715354957
ncl,2008,79117000000
ncl,2009,77918000000
ncl,2010,87396000000
ncl,2011,93904000000
ncl,2012,97681000000
ncl,2013,96002000000
ncl,2014,99486000000
ncl,2015,99767000000
ncl,2016,104310000000
ncl,2017,106532000000
ncl,2019,104000000000
ner,1990,21803887402.3895
ner,1991,17539408200
ner,1992,15786913000
ner,1993,15505579700
ner,1994,18046475300
ner,1995,32581288300
ner,1996,41032407400
ner,1997,48149139400
ner,1998,71644362600
ner,1999,74472151500
ner,2000,79015740100
ner,2001,93958653100
ner,2002,114410361400
ner,2003,108604665000
ner,2004,128722776500
ner,2005,149589256900
ner,2006,153672481800
ner,2007,160946004200
ner,2008,185073949400
ner,2009,206307386300
ner,2010,235830703800
ner,2011,285323126300
ner,2012,232309033500
ner,2013,289565365700
ner,2014,316243102500
ner,2015,372949000000
ner,2016,321646000000
ner,2017,343954773700
ner,2018,425144765100
ner,2019,444171000000
ner,2020,418443763300
nga,1981,1381142735.24935
nga,1982,1479483118.40017
nga,1983,1566504547.91769
nga,1984,1644183921.49414
nga,1985,1854368473.23842
nga,1986,1953976306.14236
nga,1987,2418568581.59973
nga,1988,3113479306.64702
nga,1989,4092817196.32407
nga,1990,4877191063.65992
nga,1991,5809897600
nga,1992,8911979400
nga,1993,12375924700
nga,1994,17511572000
nga,1995,30803330100
nga,1996,40743592000
nga,1997,44212277500
nga,1998,48450711200
nga,1999,55883666400
nga,2000,72131911100
nga,2001,84477617800
nga,2002,117791837000
nga,2003,138960788900
nga,2004,185678835700
nga,2005,236982609700
nga,2006,311216313700
nga,2007,357278003600
nga,2008,411784326500
nga,2009,448951194400
nga,2010,0
nga,2011,154337660000
nga,2012,637517150000
nga,2013,917401240000
nga,2014,1093369400000
nga,2015,1032775231300
nga,2016,1085925832600
nga,2017,1187615289900
nga,2018,1350079641600
nga,2019,1428647312100
nga,2020,1928248307400
nic,1994,2822404200
nic,1995,3464872700
nic,1996,4126657800
nic,1997,5017013100
nic,1998,6271498500
nic,1999,7218115300
nic,2000,7999933200
nic,2001,8145975900
nic,2002,8681644400
nic,2003,9418212900
nic,2004,11217603200
nic,2005,13791089600
nic,2006,11247959640.66
nic,2007,12988144239.9799
nic,2008,14611129777.6544
nic,2009,14610875677.16
nic,2010,17424012699.67
nic,2011,20836948618.4882
nic,2012,24296485615.8339
nic,2013,26491162148.7309
nic,2014,29738547660.6964
nic,2015,33314749622.19889
nic,2016,37359900094.0917
nic,2017,41047685329.8868
nic,2018,35634092542.3195
nic,2019,40868116868.7146
nic,2020,42561397222.95709
nld,1969,4460853200
nld,1970,4834468000
nld,1971,5923579000
nld,1972,6444592000
nld,1973,7474335000
nld,1974,7918577000
nld,1975,8826512000
nld,1976,10472462000
nld,1977,11719208000
nld,1978,12373289000
nld,1979,12812414000
nld,1980,13549407000
nld,1981,13799165000
nld,1982,13910738000
nld,1983,14160496000
nld,1984,15182050000
nld,1985,15363228000
nld,1986,16151400000
nld,1987,16106362000
nld,1988,17127916000
nld,1989,18204744000
nld,1990,20287772000
nld,1991,20928546000
nld,1992,22605205000
nld,1993,23759827000
nld,1994,26170407000
nld,1995,30273000000
nld,1996,33289000000
nld,1997,36115000000
nld,1998,38930000000
nld,1999,43570000000
nld,2000,46175000000
nld,2001,51473000000
nld,2002,52743000000
nld,2003,54194000000
nld,2004,56708000000
nld,2005,59489000000
nld,2006,63960000000
nld,2007,66665000000
nld,2008,68811000000
nld,2009,63657000000
nld,2010,64907000000
nld,2011,64406000000
nld,2012,62650000000
nld,2013,64754000000
nld,2014,66746000000
nld,2015,69173000000
nld,2016,73513000000
nld,2017,76580000000
nld,2018,81355000000
nld,2019,88095000000
nld,2020,86364000000
nld_curacao,2000,398199100
nld_curacao,2001,367970200
nld_curacao,2002,387902900
nld_curacao,2003,367292600
nld_curacao,2004,348178000
nld_curacao,2005,348774600
nld_curacao,2006,426161400
nld_curacao,2007,478006800
nld_curacao,2008,535240200
nld_curacao,2009,548661300
nld_curacao,2010,540781900
nld_curacao,2011,554898285.18
nld_curacao,2012,575965884.34
nld_curacao,2013,625991722.08
nld_curacao,2014,622130988.81
nld_curacao,2015,631677279.45
nld_curacao,2016,649566028.62
nld_curacao,2017,653400000
nld_curacao,2018,641638800
nld_curacao,2019,682936598.0844
nld_curacao,2020,556311274.62378
nor,1970,11646000000
nor,1971,14102000000
nor,1972,15398000000
nor,1973,17183000000
nor,1974,18229000000
nor,1975,20554000000
