geo,time,ne_con_prvt_pp_kd
nor,2006,107973050837.358
nor,2007,113704856686.061
nor,2008,115610397438.411
nor,2009,115643295220.32401
nor,2010,120050079637.51199
nor,2011,122889816172.25
nor,2012,127183634667.54601
nor,2013,130759066829.80499
nor,2014,133467515908.72301
nor,2015,137084348664.22
nor,2016,138624268529.58499
nor,2017,141727693439.349
nor,2018,143950672481.17499
nor,2019,145531689267.94501
nor,2020,135971492620.058
npl,2001,48047926576.7878
npl,2002,49753016370.801
npl,2003,51324916092.12849
npl,2004,51821772632.402
npl,2005,54253826692.8535
npl,2006,57184861723.445
npl,2007,58994865199.7983
npl,2008,59745334241.3979
npl,2009,63133246088.43929
npl,2010,67067948567.47849
npl,2011,67451687799.97089
npl,2012,69498989469.8503
npl,2013,71339478922.80479
npl,2014,73510856108.00038
npl,2015,75409423870.1413
npl,2016,78543330140.16278
npl,2017,79161761012.48169
npl,2018,84045912900.11278
npl,2019,90886824039.80908
npl,2020,94155169429.8051
nzl,1990,44374542372.3127
nzl,1991,43318568860.0357
nzl,1992,43455609113.9977
nzl,1993,45126523470.6195
nzl,1994,48007147197.7962
nzl,1995,50004314774.1426
nzl,1996,52514860695.548
nzl,1997,53941607744.675
nzl,1998,55453221688.772
nzl,1999,57135962179.3498
nzl,2000,57925507578.3776
nzl,2001,59473295008.2297
nzl,2002,62438090546.4892
nzl,2003,66317645603.7826
nzl,2004,69869557273.57719
nzl,2005,73093128530.41089
nzl,2006,75222466890.35948
nzl,2007,78070395139.98329
nzl,2008,77438758691.32269
nzl,2009,78617164046.4823
nzl,2010,80333990829.57878
nzl,2011,82864710363.5023
nzl,2012,84775618935.5295
nzl,2013,88077797449.19908
nzl,2014,90966072923.85901
nzl,2015,94785107790.7899
nzl,2016,100942171217.67999
nzl,2017,105947958918.332
nzl,2018,110618450836.811
nzl,2019,113764806946.158
nzl,2020,114249664200.13699
omn,1998,18136132380.00809
omn,1999,18014048884.6982
omn,2000,18239619585.52909
omn,2001,19249856775.8013
omn,2002,19368867759.7439
omn,2003,22048185517.0696
omn,2004,23409839257.2102
omn,2005,24061873088.9532
omn,2006,25253517633.85509
omn,2007,30125052615.7425
omn,2008,31819892464.94469
omn,2009,35781294909.2034
omn,2010,37904682918.4747
omn,2011,40590491911.5548
omn,2012,45027417097.2
omn,2013,46415823311.1115
omn,2014,48290266536.3819
omn,2015,50082202015.3338
omn,2016,52629510137.3052
omn,2017,57523073022.40289
omn,2018,58064589380.4244
omn,2019,55852528250.6782
omn,2020,60002098871.559
pak,1990,246974193571.23401
pak,1991,243701397645.112
pak,1992,275416489344.17603
pak,1993,281333379317.87799
pak,1994,291088231996.34998
pak,1995,311639617331.74597
pak,1996,333836265980.70697
pak,1997,347845753363.21301
pak,1998,353276526016.26398
pak,1999,379521689721.49402
pak,2000,381065001393.02301
pak,2001,394299913560.76898
pak,2002,401402730933.41602
pak,2003,415678902068.00098
pak,2004,442424724655.224
pak,2005,490100467206.45801
pak,2006,502777156753.698
pak,2007,524488415000.87799
pak,2008,543157308738.75696
pak,2009,540550457176.07599
pak,2010,552484347316.53003
pak,2011,577821570031.34094
pak,2012,606905102539.42297
pak,2013,619885385907.73999
pak,2014,654521060314.92798
pak,2015,673478113022.36682
pak,2016,724809680348.82996
pak,2017,786408158862.00806
pak,2018,835286562802.13293
pak,2019,860822390769.47485
pak,2020,825213729976.46399
pan,1990,16184411499.8087
pan,1991,19111542643.5998
pan,1992,20602522503.1148
pan,1993,21476240117.2747
pan,1994,20918522955.2308
pan,1995,19840230051.51369
pan,1996,20126947597.9507
pan,1997,21838592074.0274
pan,1998,25883827791.2484
pan,1999,26000027918.7048
pan,2000,25965721248.749
pan,2001,26780596908.2782
pan,2002,28636956384.62429
pan,2003,31137912684.4986
pan,2004,32485094916.3345
pan,2005,35340294957.4439
pan,2006,37070383941.1223
pan,2007,37393525055.6147
pan,2008,39285361881.1212
pan,2009,40688013453.7807
pan,2010,43487006469.9167
pan,2011,45871333854.0326
pan,2012,47580477415.5766
pan,2013,51213008448.5416
pan,2014,55043857827.25529
pan,2015,56604262629.48769
pan,2016,60605485496.1402
pan,2017,62036983373.6358
pan,2018,64036693359.9359
pan,2019,66209481175.2531
per,1990,74435551735.60739
per,1991,77202201551.85489
per,1992,76629864070.78391
per,1993,80028689850.1333
per,1994,87598609818.10028
per,1995,95935166338.203
per,1996,98206212726.80721
per,1997,101764138470.144
per,1998,99752861491.76801
per,1999,98322369780.1611
per,2000,100803906829.08501
per,2001,101816233148.618
per,2002,106775787335.759
per,2003,109460071241.44701
per,2004,113178504913.05499
per,2005,117321439816.011
per,2006,124609062945.22099
per,2007,135387029532.17999
per,2008,147433571938.19199
per,2009,151963697018.995
per,2010,165793426189.52499
per,2011,177732963310.02301
per,2012,190948116070.98999
per,2013,201894334389.77701
per,2014,210420966088.095
per,2015,218876495590.11801
per,2016,227068735771.20599
per,2017,233072999456.39001
per,2018,241995269118.25296
per,2019,249848893889.26001
per,2020,227874091341.12601
phl,1990,183593328920.14999
phl,1991,188181018238.80496
phl,1992,194271932607.284
phl,1993,199183164146.97601
phl,1994,204989342164.72101
phl,1995,211109584758.83701
phl,1996,219174667539.63901
phl,1997,228671254797.55496
phl,1998,240773201347.87799
phl,1999,250472180969.746
phl,2000,263489479357.87701
phl,2001,273876984120.37201
phl,2002,287844660948.89301
phl,2003,303329438242.92401
phl,2004,321239198249.31403
phl,2005,335516570231.672
phl,2006,349549233328.53601
phl,2007,366360563920.14203
phl,2008,380475020099.26599
phl,2009,390106550903.74402
phl,2010,404110593962.40894
phl,2011,426547356529.68701
phl,2012,455548184437.86798
phl,2013,482056547930.68896
phl,2014,509940892896.12701
phl,2015,542804403370.35199
phl,2016,581612792922.13501
phl,2017,616261598614.15198
phl,2018,651790413210.07996
phl,2019,690030399770.03101
phl,2020,635243610822.09595
pol,1995,272673154061.32101
pol,1996,296564944082.12903
pol,1997,318292824726.01001
pol,1998,334061157103.388
pol,1999,352584589510.58301
pol,2000,362801035307.92896
pol,2001,370129742146.92401
pol,2002,384459077495.56201
pol,2003,389771672620.85297
pol,2004,406670954882.74402
pol,2005,414056506976.82397
pol,2006,433635636978.46802
pol,2007,458124031485.98401
pol,2008,488717606389.69897
pol,2009,505549757112.25098
pol,2010,518912723124.43298
pol,2011,533638351108.526
pol,2012,536021520755.06897
pol,2013,537332751305.71094
pol,2014,550671355065.71399
pol,2015,571210899186.61401
pol,2016,593811489841.90491
pol,2017,621768527676.40906
pol,2018,649824638669.77795
pol,2019,675031990308.28198
pol,2020,655145895929.17603
pri,1990,36797024129.3232
pri,1991,36368068866.8294
pri,1992,37728308580.79009
pri,1993,39613454076.4867
pri,1994,41598077684.0446
pri,1995,36677791498.79449
pri,1996,46434407164.9578
pri,1997,49121727222.2588
pri,1998,51292607720.11
pri,1999,54063178963.224
pri,2000,55710564716.387
pri,2001,56263691239.0764
pri,2002,57704360064.7547
pri,2003,59851252932.7954
pri,2004,64938747008.1952
pri,2005,66705210177.8117
pri,2006,67385471138.4968
pri,2007,68294835129.428
pri,2008,67497662694.1576
pri,2009,65561014346.2208
pri,2010,66509936760.7836
pri,2011,67521650323.96809
pri,2012,69151398114.0352
pri,2013,70319031270.98801
pri,2014,68126985217.4216
pri,2015,66342023352.1101
pri,2016,64458288893.4612
pri,2017,63930561037.6299
pri,2018,63628599109.427
pri,2019,66055582831.4316
pri,2020,59859013636.55769
prt,1990,124992250549.58501
prt,1991,130278743957.42599
prt,1992,136449586659.142
prt,1993,137953054569.134
prt,1994,139367526955.27701
prt,1995,140198312263.314
prt,1996,145129263317.987
prt,1997,150065701925.133
prt,1998,157246040560.77301
prt,1999,165525551793.367
prt,2000,171629030906.15399
prt,2001,173156429403.612
prt,2002,175377865677.10199
prt,2003,174818392097.54599
prt,2004,179287329365.595
prt,2005,182114087727.229
prt,2006,184876397714.13501
prt,2007,189515525986.82001
prt,2008,192114860739.26501
prt,2009,187673216702.91199
prt,2010,192094026798.10696
prt,2011,185064058478.138
prt,2012,175221414310.70901
prt,2013,173394354549.19299
prt,2014,177522417788.698
prt,2015,181140506125.229
prt,2016,185777052834.28201
prt,2017,189680003417.62799
prt,2018,194640617084.31799
prt,2019,200992316846.00601
prt,2020,186771099362.98401
pry,1990,23017509365.3072
pry,1991,23358555855.1614
pry,1992,24126011052.3471
pry,1993,24947508275.0706
pry,1994,26416042792.2603
pry,1995,27294383420.6854
pry,1996,27430425573.6286
pry,1997,28241843234.2126
pry,1998,28104650420.4319
pry,1999,27710375744.6632
pry,2000,27300047478.35509
pry,2001,28802912600.115
pry,2002,27997074362.0204
pry,2003,30184833650.0928
pry,2004,31605389462.5577
pry,2005,31894824636.7725
pry,2006,33170120118.6789
pry,2007,34826353587.1814
pry,2008,36878143430.5399
pry,2009,37225728074.1119
pry,2010,40666444744.8174
pry,2011,42634589639.2855
pry,2012,44045702062.4165
pry,2013,46090486519.0654
pry,2014,48961566586.0148
pry,2015,49948441542.00369
pry,2016,51777653167.9378
pry,2017,54257175685.2002
pry,2018,56634275168.1338
pry,2019,57632971023.7284
pry,2020,55596035663.7842
pse,1994,9579567449.38164
pse,1995,10317101409.3861
pse,1996,10116310553.643
pse,1997,11409739565.3787
pse,1998,12584156067.845
pse,1999,13388923744.4493
pse,2000,12306882959.5245
pse,2001,11712673459.1372
pse,2002,10645956518.195
pse,2003,12237314716.7383
pse,2004,13514468955.7026
pse,2005,15126769773.4791
pse,2006,14304345456.9517
pse,2007,15380354856.9474
pse,2008,15296525588.765
pse,2009,16290029657.89
pse,2010,16800822320.0508
pse,2011,20204457149.2616
pse,2012,22155954416.2282
pse,2013,21778909995.6413
pse,2014,22141659773.0055
pse,2015,22923966611.1902
pse,2016,25190131673.77209
pse,2017,24914077979.3296
pse,2018,25192173765.661
pse,2019,26225100972.0349
pse,2020,22959053462.73669
qat,2016,48235773090.8669
qat,2017,50062202216.76489
qat,2018,51095195009.9624
qat,2019,52565608160.3797
qat,2020,47069718300.65671
rou,1990,104310275243.884
rou,1991,92011893025.32208
rou,1992,86872323813.21571
rou,1993,87952669340.61049
rou,1994,91285889944.22951
rou,1995,102013543848.379
rou,1996,109722230362.631
rou,1997,104684473701.802
rou,1998,110940956746.875
rou,1999,106286843049.396
rou,2000,107929668044.60001
rou,2001,116927106926.353
rou,2002,125223343153.242
rou,2003,135717126729.849
rou,2004,157215103589.66501
rou,2005,174863194170.48199
rou,2006,192711248789.16599
rou,2007,219385320053.96799
rou,2008,238477042992.18201
rou,2009,223331117073.80496
rou,2010,212191414513.32697
rou,2011,214443731267.32999
rou,2012,218552122277.66599
rou,2013,219475573861.03
rou,2014,228531124880.66296
rou,2015,242126622388.84201
rou,2016,261506506105.15701
rou,2017,289632180861.31299
rou,2018,311847388355.02399
rou,2019,324087364534.92297
rou,2020,306926798792.25098
rus,1996,704054425176.50195
rus,1997,737965427980.05786
rus,1998,713738678544.49597
rus,1999,693371318706.00696
rus,2000,742735711578.29883
rus,2001,811601232248.83691
rus,2002,878838919472.62891
rus,2003,944769591544.61487
rus,2004,1057462215686.97998
rus,2005,1180262073121.69995
rus,2006,1321943504554.69995
rus,2007,1509085757392.80005
rus,2008,1667029458435.16992
rus,2009,1581531425047.1499
rus,2010,1667600270128.22998
rus,2011,1779221708000.82007
rus,2012,1913115987687.37988
rus,2013,2010412735987.45996
rus,2014,2052020525443.45996
rus,2015,1858507750647.3501
rus,2016,1811349342219.81006
rus,2017,1878413692699.91992
rus,2018,1957695762104.52002
rus,2019,2019233333064.64966
rus,2020,1846949589882.6897
rwa,1990,4662084760.42083
rwa,1991,5186111492.84243
rwa,1992,5250746923.08851
rwa,1993,4995790703.39824
rwa,1994,3917926557.51351
rwa,1995,3980603410.66328
rwa,1996,4292303625.15661
rwa,1997,4715567765.02646
rwa,1998,5364925591.19977
rwa,1999,6228730439.46648
rwa,2000,6965646843.28671
rwa,2001,7271838475.8966
rwa,2002,8261780913.04724
rwa,2003,7891514774.33166
rwa,2004,8423020956.92033
rwa,2005,9155899294.7306
rwa,2006,10090476646.394
rwa,2007,10345712380.2644
rwa,2008,11154758993.5458
rwa,2009,12260760078.3198
rwa,2010,12942059443.1244
rwa,2011,14104603666.37
rwa,2012,15030750789.1627
rwa,2013,15656470567.5031
rwa,2014,16663205366.8469
rwa,2015,18666069083.8979
rwa,2016,19449859058.3413
rwa,2017,19327212166.4268
rwa,2018,21504979299.1029
rwa,2019,22696893132.2996
rwa,2020,21560524837.793
sau,2000,219641185309.16901
sau,2001,222932084511.62799
sau,2002,227978718557.47101
sau,2003,238259346911.61496
sau,2004,254401084326.34695
sau,2005,279988842373.67297
sau,2006,310754708958.242
sau,2007,351399797682.41101
sau,2008,394172781987.63293
sau,2009,429315547258.21094
sau,2010,445877709000.07001
sau,2011,453560421071.33002
sau,2012,506490765146.38599
sau,2013,522776127063.95099
sau,2014,554837441452.72095
sau,2015,592354998382.91101
sau,2016,597794264351.72998
sau,2017,617100421092.49805
sau,2018,628831698638.86401
sau,2019,656888255135.979
sau,2020,615519311979.52002
sdn,1990,27313130953.1379
sdn,1991,29039273820.2002
sdn,1992,30760218457.04169
sdn,1993,32757218711.30569
sdn,1994,33869551441.1589
sdn,1995,33972137412.9588
sdn,1996,35173991851.6101
sdn,1997,37171143243.7715
sdn,1998,38788007822.506
sdn,1999,40310174997.6303
sdn,2000,38706111487.5274
sdn,2001,42556224913.4616
sdn,2002,43401277300.1984
sdn,2003,45359710743.9443
sdn,2004,51512899939.1211
sdn,2005,54663641926.9229
sdn,2006,58790746984.7444
sdn,2007,60326513644.0386
sdn,2008,61279672589.6766
sdn,2009,63116126432.4114
sdn,2010,67974174946.6563
sdn,2011,55832529385.0488
sdn,2012,53269816372.5043
sdn,2013,56093116520.1371
sdn,2014,61702428241.5785
sdn,2015,64234060210.55129
sdn,2016,67445763186.365
sdn,2017,68702028523.4926
sdn,2018,66984477593.4437
sdn,2019,66381617473.879
sdn,2020,64124642509.621
sen,1990,13983443452.9036
sen,1991,14293638588.8181
sen,1992,14670979853.5376
sen,1993,15434103723.8744
sen,1994,14748398246.989
sen,1995,15210046926.1311
sen,1996,15612961065.0954
sen,1997,15809246580.0614
sen,1998,17035710828.1611
sen,1999,18886588457.711
sen,2000,19514517158.8303
sen,2001,20668207357.96849
sen,2002,20920180030.7696
sen,2003,22002995524.6664
sen,2004,22529337880.2373
sen,2005,23301507226.4954
sen,2006,24441124577.8226
sen,2007,25321257248.0938
sen,2008,26292106488.9842
sen,2009,27148105638.3111
sen,2010,27744589767.676
sen,2011,27946564572.0762
sen,2012,28745248134.3007
sen,2013,29634298357.082
sen,2014,31191180279.6768
sen,2015,32576155464.6392
sen,2016,34299462089.996
sen,2017,35973538519.3166
sen,2018,37681911450.1666
sen,2019,38964195900.29849
sen,2020,39858292217.9103
sgp,1990,41442471369.6946
sgp,1991,43982182527.1055
sgp,1992,46574427991.3725
sgp,1993,52049424420.2751
sgp,1994,55847931302.3166
sgp,1995,58004787177.833
sgp,1996,61820989826.3944
sgp,1997,65370742157.2001
sgp,1998,64108536310.8965
sgp,1999,70299105298.4483
sgp,2000,79848736299.46358
sgp,2001,86289718816.36238
sgp,2002,89265556886.12889
sgp,2003,90410989106.4912
sgp,2004,95162210251.63901
sgp,2005,99059979324.00307
sgp,2006,103403829177.39
sgp,2007,110647296272.877
sgp,2008,115378886177.04201
sgp,2009,115060731041.48599
sgp,2010,120066789657.61099
sgp,2011,124822250413.487
sgp,2012,129469877592.133
sgp,2013,133114836833.43401
sgp,2014,137913523185.65302
sgp,2015,145016530134.388
sgp,2016,149752820476.535
sgp,2017,154449295344.01199
sgp,2018,160586224039.29999
sgp,2019,165810346111.603
sgp,2020,142396911531.28601
sle,1990,4325309042.24436
sle,1991,4309629110.99314
sle,1992,3883414979.14028
sle,1993,4106182002.7306
sle,1994,3346209333.68508
sle,1995,4130933894.19852
sle,1996,4352916921.27682
sle,1997,3619992133.66493
sle,1998,3506592630.70348
sle,1999,3293401565.10563
sle,2000,3350577314.57696
sle,2001,4313885092.36525
sle,2002,5309999355.01348
sle,2003,5690043416.04546
sle,2004,5915208194.59982
sle,2005,6032367114.03897
sle,2006,6103422104.00543
sle,2007,6690447386.01006
sle,2008,7262578096.63166
sle,2009,7980615849.73097
sle,2010,6926577124.22637
sle,2011,9248598411.68773
sle,2012,9917336573.18299
sle,2013,12849068302.2834
sle,2014,10905168031.7789
sle,2015,10883778064.1694
sle,2016,12037636764.4508
sle,2017,12005852151.3032
sle,2018,11193892054.4354
sle,2019,11670904980.9424
sle,2020,12174941168.2374
slv,1990,22146206920.8869
slv,1991,22280008285.2644
slv,1992,23945345090.4501
slv,1993,25342922188.3634
slv,1994,26902755614.9002
slv,1995,28579480966.0912
slv,1996,29035296825.46049
slv,1997,29421879178.9379
slv,1998,29203639090.5105
slv,1999,29951281285.2517
slv,2000,30626534783.908
slv,2001,31034476107.6392
slv,2002,31268128079.1769
slv,2003,31513635494.3787
slv,2004,32012039159.3627
slv,2005,33223447835.73849
slv,2006,34798239222.4853
slv,2007,37248035358.8707
slv,2008,37080419292.99969
slv,2009,34599739164.2752
slv,2010,35007719218.6293
slv,2011,35552678447.8892
slv,2012,36701389991.9436
slv,2013,37972335381.8134
slv,2014,37910753691.4312
slv,2015,39040487230.2735
slv,2016,39805320205.634
slv,2017,40468775775.601
slv,2018,41013754370.1724
slv,2019,42319731608.4388
slv,2020,37841542068.3412
som,2017,23413447003.8749
srb,1995,41510651916.8921
srb,1996,42561956501.3326
srb,1997,44303605111.2977
srb,1998,45542235694.34329
srb,1999,41263050326.0572
srb,2000,43358109053.72949
srb,2001,44019980602.1407
srb,2002,48071307258.7647
srb,2003,49363995674.4906
srb,2004,55636083857.4684
srb,2005,56950613326.3714
srb,2006,62949874920.06809
srb,2007,67788577620.7539
srb,2008,70833264785.28329
srb,2009,68461927289.7598
srb,2010,68045746799.7568
srb,2011,69008087953.49789
srb,2012,67837119217.5103
srb,2013,66689424434.0198
srb,2014,66623602753.7969
srb,2015,66199163902.0878
srb,2016,67450839839.3595
srb,2017,68940726759.4222
srb,2018,71088495712.0811
srb,2019,73696837313.8851
srb,2020,72276503582.6911
svk,1993,34979219027.2813
svk,1994,35325418340.9383
svk,1995,37231253846.074
svk,1996,40136365008.3486
svk,1997,41641896262.3786
svk,1998,43707375922.337
svk,1999,43422248478.7991
svk,2000,44518922181.7548
svk,2001,46878272295.1233
svk,2002,49531440528.1354
svk,2003,49973603615.3201
svk,2004,53606289873.1729
svk,2005,56026008621.6726
svk,2006,59565246397.6519
svk,2007,64251676315.59769
svk,2008,68759891768.75101
svk,2009,68640595312.4986
svk,2010,69195056850.0916
svk,2011,67868925747.7521
svk,2012,68141300106.55689
svk,2013,67336915396.00369
svk,2014,68601112756.5064
svk,2015,70497147128.4278
svk,2016,73236886859.30431
svk,2017,76623182473.4382
svk,2018,79752476772.68761
svk,2019,81886518573.10069
svk,2020,80826960958.6315
svn,1990,19872864909.9806
svn,1991,17695972672.2387
svn,1992,17051663504.6303
svn,1993,19421196066.3437
svn,1994,20202468001.5257
svn,1995,22040100116.1338
svn,1996,22646689816.1055
svn,1997,23292549782.0404
svn,1998,23969633007.145
svn,1999,25555773949.5317
svn,2000,25523363043.8044
svn,2001,26252280339.2035
svn,2002,26880177540.60329
svn,2003,27822081010.5805
svn,2004,28527678663.2053
svn,2005,29117103597.3788
svn,2006,29492836315.123
svn,2007,31415338400.8572
svn,2008,32316757462.2619
svn,2009,32986809882.0895
svn,2010,33308150881.24409
svn,2011,33572380420.0204
svn,2012,32837099396.4134
svn,2013,31544494184.6949
svn,2014,32056712741.08
svn,2015,32706981961.7542
svn,2016,34161873932.2103
svn,2017,34812038727.2685
svn,2018,36058766804.5757
svn,2019,37789334608.1896
svn,2020,35312249896.4105
swe,1990,128797393992.355
swe,1991,129086361897.63499
swe,1992,127096982226.13499
swe,1993,123418532990.382
swe,1994,125635757521.97099
swe,1995,126820002514.00999
swe,1996,129123308673.894
swe,1997,133073859879.39301
swe,1998,137519353377.89801
swe,1999,143112710199.12399
swe,2000,150872508805.18399
swe,2001,152146625182.73901
swe,2002,155590539987.237
swe,2003,158143970123.67801
swe,2004,162693411248.80499
swe,2005,167821061047.01199
swe,2006,172844763218.59799
swe,2007,179737465372.59201
swe,2008,180490002877.819
swe,2009,182363550568.89001
swe,2010,189966561504.79599
swe,2011,193747656423.146
swe,2012,195164700787.306
swe,2013,198664920556.224
swe,2014,204384097317.173
swe,2015,212406688516.784
swe,2016,217293851149.65201
swe,2017,222957914012.73697
swe,2018,227081494705.04901
swe,2019,228716937363.892
swe,2020,218009790428.00696
swz,1990,1818656766.20817
swz,1991,1905285836.57071
swz,1992,2028685733.82461
swz,1993,2268449971.33916
swz,1994,1985780103.0573
swz,1995,2490575190.87363
swz,1996,2813353047.73226
swz,1997,2839999968.18532
swz,1998,3041165840.31994
swz,1999,3193851095.03826
swz,2000,3884161265.87677
swz,2001,3954653474.20097
swz,2002,4001336215.87133
swz,2003,4101293046.91324
swz,2004,4124544903.0129
swz,2005,4576804659.96486
swz,2006,4780125457.99904
swz,2007,4881994022.53427
swz,2008,5074397084.93724
swz,2009,5304557527.22813
swz,2010,5659615077.59273
swz,2011,5964528761.79771
swz,2012,6011251729.89874
swz,2013,6120408017.75359
swz,2014,6199042937.53681
swz,2015,6114088483.82904
swz,2016,5975928302.07675
swz,2017,6290829787.25295
swz,2018,6370043500.74148
swz,2019,6271690707.75259
swz,2020,6305362551.72769
syc,1990,512994233.20941
syc,1991,507991352.59976
syc,1992,616970210.93443
syc,1993,707120649.4907
syc,1994,613896014.49505
syc,1995,712690615.38209
syc,1996,706180088.81795
syc,1997,734565587.8071
syc,1998,777601883.60301
syc,1999,666848577.96057
syc,2000,383108658.5859
syc,2001,434506788.33178
syc,2002,438773853.18248
syc,2003,397687865.71997
syc,2006,627539931.36171
syc,2012,880984424.01953
syc,2013,681794104.10192
syc,2014,1112057337.72453
syc,2015,1123160428.34049
syc,2016,1215848412.06178
syc,2017,1323914327.68116
tcd,1990,7240797750.97246
tcd,1991,7837879950.51876
tcd,1992,8326410059.35762
tcd,1993,6491168825.29262
tcd,1994,7798376704.65387
tcd,1995,7669519378.79765
tcd,1996,7153022340.55404
tcd,1997,7814475090.972
tcd,1998,8580635830.49236
tcd,1999,8978491307.51842
tcd,2000,8283488021.28708
tcd,2001,9297266798.79106
tcd,2002,15388385530.798
tcd,2003,9867838428.92675
tcd,2005,11879688832.7841
tcd,2007,13005920770.6687
tcd,2008,13700629923.9663
tcd,2009,15232396754.9224
tcd,2010,16220786040.3634
tcd,2011,16775929132.4946
tcd,2012,18242245551.11869
tcd,2013,19846168843.3416
tcd,2014,21211232781.0777
tcd,2015,20468839816.1112
tcd,2016,19547742024.3862
tcd,2017,19586847442.10469
tcd,2018,19723954097.6012
tcd,2019,20000090642.9856
tcd,2020,20050090976.14989
tgo,1990,4753646812.14698
tgo,1991,5098019730.22709
tgo,1992,5364808236.67844
tgo,1993,4128606200.51455
tgo,1994,4406232036.11509
tgo,1995,4847059626.61805
tgo,1996,6199774722.76369
tgo,1997,6699379010.78534
tgo,1998,6993300419.24288
tgo,1999,7111544606.06709
tgo,2000,6946002854.91759
tgo,2001,6975135964.0259
tgo,2002,7291390131.09113
tgo,2003,7691725042.12104
tgo,2004,7572892821.71667
tgo,2005,7254885723.74281
tgo,2006,7582788639.75878
tgo,2007,8085699961.14275
tgo,2008,8334473787.39165
tgo,2009,8607369138.9162
tgo,2010,8951475426.90234
tgo,2011,9172854093.04355
tgo,2012,9309807421.72144
tgo,2013,9822539649.60447
tgo,2014,10303007465.0784
tgo,2015,10756597009.6911
tgo,2016,11144301830.5562
tgo,2017,11509369415.0473
tgo,2018,11825927809.5062
tgo,2019,12147202867.0616
tgo,2020,12088233942.5175
tha,1990,208024198436.67001
tha,1991,219302166496.08896
tha,1992,238376910759.82999
tha,1993,258445398513.698
tha,1994,278800344213.46094
tha,1995,301882988895.97699
tha,1996,317077946988.68103
tha,1997,312606593020.32397
tha,1998,280721771172.28003
tha,1999,292135980528.37598
tha,2000,312694438443.93402
tha,2001,331129709712.03198
tha,2002,351732418938.23602
tha,2003,377571788834.50098
tha,2004,405618904813.422
tha,2005,422658397736.04895
tha,2006,434496609130.54401
tha,2007,439674231542.09296
tha,2008,452132070818.58801
tha,2009,448066426886.45599
tha,2010,472491616902.13098
tha,2011,481156877883.72699
tha,2012,516438645021.58093
tha,2013,521365875115.95697
tha,2014,524145821314.49902
tha,2015,537795926720.66895
tha,2016,553289143028.44897
tha,2017,570374201657.08801
tha,2018,596471631176.82703
tha,2019,620065137524.828
tha,2020,614047068809.83496
tjk,2017,19974577376.4852
tls,2000,1789575315.58415
tls,2001,2028274805.96844
tls,2002,1995021522.67948
tls,2003,1859548879.41895
tls,2004,1898836819.75668
tls,2005,1869520376.07425
tls,2006,1649740396.19927
tls,2007,1746415234.45938
tls,2008,1647887049.5731
tls,2009,1864087585.16544
tls,2010,1934773552.23771
tls,2011,1958614709.10776
tls,2012,1990160755.28173
tls,2013,2125844206.87292
tls,2014,2244720051.11788
tls,2015,2215689380.44995
tls,2016,2316041546.81554
tls,2017,2388062314.99394
tls,2018,2428027802.37856
tls,2019,2518186204.18869
tls,2020,2454511822.46537
ton,2017,572131744.95639
ton,2018,596248244.559
ton,2019,600558827.48278
ton,2020,574346845.44908
tun,1990,23510731906.4586
tun,1991,23809012141.9218
tun,1992,25439807231.7202
tun,1993,26279294228.7374
tun,1994,27087004097.5859
tun,1995,27904281436.5411
tun,1996,29127122580.22029
tun,1997,30438456395.3005
tun,1998,32006645793.17369
tun,1999,33860826406.4692
tun,2000,35327268351.8933
tun,2001,39147692393.4703
tun,2002,40518968369.2137
tun,2003,42380941548.6002
tun,2004,44575476386.7887
tun,2005,46720582748.356
tun,2006,48805476497.4895
tun,2007,51489819177.5507
tun,2008,53962544732.2104
tun,2009,55892624895.1608
tun,2010,77754358546.9783
tun,2011,80974250101.10201
tun,2012,84537117174.03758
tun,2013,87073230121.09958
tun,2014,90643232575.2816
tun,2015,93543815264.89328
tun,2016,96490573613.53362
tun,2017,99027879903.68541
tun,2018,101450955874.355
tur,1990,358796440063.92603
tur,1991,365687061257.61401
tur,1992,377788632977.31201
tur,1993,409673814274.828
tur,1994,387912587688.22998
tur,1995,409746438299.50494
tur,1996,444519834167.98096
tur,1997,481805907905.31598
tur,1998,486876468983.62799
tur,1999,485033988883.06299
tur,2000,507039160493.14899
tur,2001,473080304185.02893
tur,2002,491861056425.71094
tur,2003,531847243480.71997
tur,2004,582696807178.02698
tur,2005,619484512248.72095
tur,2006,642208722222.15698
tur,2007,676091300170.92896
tur,2008,677996370424.61499
tur,2009,653205570734.41602
tur,2010,723818025852.62598
tur,2011,812195293069.52783
tur,2012,837683740625.927
tur,2013,900823005863.82703
tur,2014,928986122381.23071
tur,2015,978261053761.45691
tur,2016,1015270866502.06995
tur,2017,1075432573292.94995
tur,2018,1081447589714.18005
tur,2019,1097551273314.80005
tur,2020,1133062942085.40991
tza,1990,27383711800.6853
tza,1991,27922575579.353
tza,1992,27964725210.0539
tza,1993,28472223543.1242
tza,1994,28929922136.953
tza,1995,30169313763.99649
tza,1996,32327680855.189
tza,1997,35141144020.3355
tza,1998,40137948180.8408
tza,1999,42088137656.03609
tza,2000,42598193812.70709
tza,2001,43843086311.84969
tza,2002,46388801370.3524
tza,2003,47288431175.702
tza,2004,50144090533.6947
tza,2005,54431731304.86929
tza,2006,59546082118.541
tza,2007,62819002502.2068
tza,2008,62837761841.8975
tza,2009,63286660432.0544
tza,2010,71823135261.98779
tza,2011,79841137923.03299
tza,2012,77545894520.73289
tza,2013,80759970093.2038
