geo,time,ny_adj_svnx_cd
dnk,2018,70163691872.2731
dnk,2019,76379949137.9503
dom,1971,104159044.27798
dom,1972,327014418.09681
dom,1973,369668149.25441
dom,1974,339453006.76466
dom,1975,680628851.66449
dom,1976,575604738.69774
dom,1977,559913622.44158
dom,1978,655538971.76867
dom,1979,921101411.3226
dom,1980,322168254.89439
dom,1981,484994193.92961
dom,1982,266919522.43066
dom,1983,111087559.19817
dom,1984,-673307794.00746
dom,1985,438972860.17493
dom,1986,742643101.98004
dom,1987,650539028.21154
dom,1988,805687858.69329
dom,1989,855750034.17923
dom,1990,776445926.78061
dom,1991,855245042.77418
dom,1992,850742708.68826
dom,1993,1440505538.69961
dom,1994,2009099884.56874
dom,1995,2091958397.12077
dom,1996,2746947830.59197
dom,1997,3647294589.53636
dom,1998,5235562580.68557
dom,1999,5043824127.82072
dom,2000,5040509255.0669
dom,2001,5595955368.41597
dom,2002,5782593302.60236
dom,2003,3921359823.49416
dom,2004,4274419460.36361
dom,2005,6387341557.86392
dom,2006,6832321123.53465
dom,2007,7552358012.34997
dom,2008,7972446438.7972
dom,2009,7097494438.5547
dom,2010,8021046208.35885
dom,2011,7843625755.14272
dom,2012,8450619061.04029
dom,2013,9012594652.38611
dom,2014,10487418516.0897
dom,2015,12714515370.051
dom,2016,13441271619.4788
dom,2017,14147373459.0826
dom,2018,15950013783.2053
dom,2019,17087169566.6527
dza,1977,2061902774.63423
dza,1978,3925966390.9558
dza,1979,1564733963.94451
dza,1980,5185723166.26158
dza,1981,7445264960.29932
dza,1982,8269615295.16645
dza,1983,9887721240.03461
dza,1984,7986852347.60997
dza,1985,7824727162.67242
dza,1986,6268710358.94067
dza,1987,5401682581.20306
dza,1988,2761590791.48374
dza,1989,1962249739.49326
dza,1990,5102621110.52274
dza,1991,8229472835.30322
dza,2005,25731708768.3637
dza,2006,31255033044.3219
dza,2007,41660135801.6278
dza,2008,53150536215.922
dza,2009,35724347360.5236
dza,2010,46387500355.0971
dza,2011,50261799678.5639
dza,2012,51163222905.6392
dza,2013,49391932942.7759
dza,2014,48341684986.9136
dza,2015,31351706628.32529
dza,2016,36087872502.4518
dza,2017,37184366976.3347
dza,2018,37302921758.943
dza,2019,34611622800.688
ecu,1976,1096903428.20533
ecu,1977,1611453298.87975
ecu,1978,1608949135.93367
ecu,1979,1313982971.95932
ecu,1980,1856920630.55501
ecu,1981,3076425793.89664
ecu,1982,1343749534.97914
ecu,1983,964481568.3312
ecu,1984,579781962.63307
ecu,1985,1172271728.70692
ecu,1986,1518070190.64402
ecu,1987,1275263175.86924
ecu,1988,767411912.46269
ecu,1989,469949714.10145
ecu,1990,851974736.11759
ecu,1991,1617197550.22394
ecu,1992,2021018752.49082
ecu,1993,328980106.24986
ecu,1994,736608890.06686
ecu,1995,10369778.60865
ecu,1996,235953946.80828
ecu,1997,1191605110.38452
ecu,1998,949103741.61585
ecu,1999,807854002.56364
ecu,2000,389956607.1436
ecu,2001,251296231.83896
ecu,2002,427631233.75838
ecu,2003,569981061.35089
ecu,2004,-269418451.20649
ecu,2005,291079463.27892
ecu,2006,1536569405.19429
ecu,2007,2579600797.63582
ecu,2008,4653501612.66643
ecu,2009,6401030043.80244
ecu,2010,5804651028.77246
ecu,2011,7500286705.60242
ecu,2012,9505026762.56602
ecu,2013,10652687694.0057
ecu,2014,10997353231.4367
ecu,2015,9366769204.86809
ecu,2016,10267250556.8388
ecu,2017,9697754649.04243
ecu,2018,7025275190.85552
ecu,2019,6173779198.10816
egy,1977,1586794357.82342
egy,1978,1791908161.63982
egy,1979,-360157894.20904
egy,1980,-1477354524.01496
egy,1981,-857857874.40672
egy,1982,668893965.36158
egy,1983,2914120842.91753
egy,1984,2665004220.4842
egy,1985,1721718044.48004
egy,1986,4310905809.6888
egy,1987,4772619765.47473
egy,1988,4764869887.78754
egy,1989,4162345736.23686
egy,1990,5397478524.84777
egy,1991,7311875682.29458
egy,1992,8706322075.57795
egy,1993,8672593735.47592
egy,1994,6647911977.46885
egy,1995,6267156548.70545
egy,1996,4636135712.11002
egy,1997,6405042232.43238
egy,1998,9795590155.18147
egy,1999,8626841491.2902
egy,2000,6909015336.87752
egy,2001,10137506553.0681
egy,2002,7508927962.57255
egy,2003,5734715612.49669
egy,2004,5576480903.58767
egy,2005,5188496231.18043
egy,2006,7492628635.93973
egy,2007,11447576719.8295
egy,2008,12189168244.2582
egy,2009,9754298434.58626
egy,2010,14858901980.0642
egy,2011,9343140801.20162
egy,2012,6255144763.8299
egy,2013,10494615824.9335
egy,2014,8530525070.94417
egy,2015,11886938892.6318
egy,2016,10850744482.4255
egy,2017,1797091217.30144
egy,2018,8251398521.9603
egy,2019,16691914252.2251
eri,1994,232147235.26998
eri,1995,42727254.6711
eri,1996,40466088.38426
eri,1997,143868432.5742
eri,1998,-34145670.00953
eri,1999,48827415.186
eri,2000,31420400.18034
esp,1975,17384702205.5054
esp,1976,13970771244.287
esp,1977,16401291938.9627
esp,1978,21256619625.5415
esp,1979,25834351025.0415
esp,1980,22509539741.974
esp,1981,13596850305.3877
esp,1982,12621943783.3881
esp,1983,9414385409.41051
esp,1984,11948830159.4601
esp,1985,14238184969.3383
esp,1986,25373544813.85509
esp,1987,35326660535.2341
esp,1988,46731892122.9367
esp,1989,50954133535.0061
esp,1990,66164116877.3481
esp,1991,69137729517.62109
esp,1992,65423015136.6372
esp,1993,52688117809.7502
esp,1994,50616258349.0996
esp,1995,76007825203.9604
esp,1996,77690327215.91409
esp,1997,77556404155.63409
esp,1998,84243616804.1946
esp,1999,81894930925.48038
esp,2000,75085698652.18311
esp,2001,77152207214.9046
esp,2002,92109866601.0024
esp,2003,123844089280.282
esp,2004,134913013148.81799
esp,2005,135271345282.577
esp,2006,141803294445.43301
esp,2007,156027666655.436
esp,2008,148309339232.207
esp,2009,124517954292.30701
esp,2010,104758311912.80701
esp,2011,91568820892.5731
esp,2012,79072256332.9162
esp,2013,92674288683.00508
esp,2014,97720033277.32561
esp,2015,103764984840.96001
esp,2016,120090948195.13901
esp,2017,133230159085.877
esp,2018,148600480561.60101
esp,2019,150685411046.418
est,2000,626435653.40436
est,2001,665914086.54629
est,2002,768039784.16838
est,2003,1041081517.43906
est,2004,1289125508.18245
est,2005,1865864270.74751
est,2006,2348742149.12562
est,2007,3001945850.73951
est,2008,2719245865.41287
est,2009,1676715902.67825
est,2010,1575584123.01592
est,2011,2798215893.98059
est,2012,2885619062.06223
est,2013,3030881694.42776
est,2014,3692209431.46765
est,2015,2768366302.00259
est,2016,2973622261.98852
est,2017,3884890283.39083
est,2018,4584700440.49813
est,2019,4848954252.91186
eth,2011,3297565751.35544
eth,2012,4110159057.43145
eth,2013,3126528196.57759
eth,2014,6529279220.84085
eth,2015,6645232540.47572
eth,2016,9839847987.64276
eth,2017,11677953827.4471
eth,2018,17468538824.3917
fin,1975,5316742635.91429
fin,1976,5159736919.24414
fin,1977,4781755524.96224
fin,1978,5291304699.97164
fin,1979,7196057738.30737
fin,1980,8869810597.9306
fin,1981,8050671510.32071
fin,1982,7482822405.4682
fin,1983,6959500259.86598
fin,1984,7575090959.73391
fin,1985,7551341190.3689
fin,1986,9918033325.19114
fin,1987,11762636039.5267
fin,1988,16431314168.8393
fin,1989,16943204986.857
fin,1990,16539458970.2078
fin,1991,5106272744.42136
fin,1992,2026640520.82369
fin,1993,2904920762.58967
fin,1994,6784812923.49986
fin,1995,15713210420.4683
fin,1996,14864103160.5064
fin,1997,19270588580.4892
fin,1998,22035879281.7418
fin,1999,23088886567.1822
fin,2000,23774240351.6038
fin,2001,25259810226.5242
fin,2002,25797338238.46849
fin,2003,26653252890.8263
fin,2004,33905504246.4626
fin,2005,32740048447.0115
fin,2006,34421726082.0484
fin,2007,44218892099.909
fin,2008,43327347686.239
fin,2009,24761364440.126
fin,2010,25925907543.0826
fin,2011,26628308949.0803
fin,2012,21656427862.4143
fin,2013,19966668144.1198
fin,2014,20983754703.5892
fin,2015,18056506950.5188
fin,2016,19481847310.9496
fin,2017,24764853384.0377
fin,2018,27839771217.3517
fin,2019,28098091487.0578
fji,1980,269808142.27941
fji,1981,209465572.96746
fji,1982,162673715.30277
fji,1983,117241902.79337
fji,1984,153769163.0159
fji,1985,159853669.45785
fji,1986,244313259.57164
fji,1987,125758983.55172
fji,1988,119905355.76916
fji,1989,26847782.5375
fji,1990,-17078379.97634
fji,1991,1165692.75061
fji,1992,52532311.41404
fji,1993,129952713.27142
fji,1994,169741690.56894
fji,1995,220336293.99424
fji,1996,391539788.81463
fji,1997,341253455.42876
fji,1998,324795289.53454
fji,1999,479445100.25308
fji,2000,424295851.40633
fji,2001,417747882.60493
fji,2002,594962290.67487
fji,2003,746959270.73308
fji,2004,960749925.104
fji,2005,287022320.27434
fji,2006,54695142.60955
fji,2007,295558731.99948
fji,2008,169579612.59376
fji,2009,268167920.56018
fji,2010,293300159.15513
fji,2011,269817306.14767
fji,2012,277365283.73568
fji,2013,415074087.45366
fji,2014,608796857.76455
fji,2015,551334361.22236
fji,2016,470895448.48844
fji,2017,457502374.62867
fji,2018,497432609.16586
fra,1975,53018943541.0267
fra,1976,52918818268.0237
fra,1977,56911022904.0276
fra,1978,70006332694.2014
fra,1979,84153719057.79228
fra,1980,87271100868.1649
fra,1981,62040729392.873
fra,1982,51717784764.7515
fra,1983,46976973705.1252
fra,1984,43783351479.5982
fra,1985,46155683969.9314
fra,1986,75648084662.06038
fra,1987,89711264754.78369
fra,1988,112243276447.224
fra,1989,118206589832.58099
fra,1990,148741445743.535
fra,1991,141614055125.03
fra,1992,148362707340.577
fra,1993,131593411188.987
fra,1994,145416518443.798
fra,1995,183449222998.92999
fra,1996,182616888351.37799
fra,1997,180932347613.79999
fra,1998,202447029215.62296
fra,1999,209092388814.79697
fra,2000,176309773835.04501
fra,2001,176403829762.42401
fra,2002,171246133370.16101
fra,2003,205508668147.82001
fra,2004,238889637345.095
fra,2005,238067846703.884
fra,2006,263409912052.104
fra,2007,312324513071.836
fra,2008,317756916832.89093
fra,2009,213930920541.65399
fra,2010,214969042040.79401
fra,2011,256980366849.26401
fra,2012,218238007549.93097
fra,2013,224369974049.89496
fra,2014,232215479087.94501
fra,2015,219549156032.80701
fra,2016,213607496410.28201
fra,2017,240858515314.612
fra,2018,261898896854.65399
fra,2019,255018267305.569
gab,1978,-74105739.22646
gab,1979,-672578423.59207
gab,1980,534401609.64976
gab,1981,1094001809.87632
gab,1982,1127275059.42004
gab,1983,687447814.13932
gab,1984,514641480.9023
gab,1985,207368686.8712
gab,1986,-359968219.28515
gab,1987,-689630307.31605
gab,1988,-8587172.52679
gab,1989,-568685653.14387
gab,1990,-973904489.19935
gab,1991,-129691256.60595
gab,1992,-799393405.26478
gab,1993,-919537097.62491
gab,1994,-229292883.79712
gab,1995,-154400940.83552
gab,1996,-214673309.88462
gab,1997,225408799.98083
gab,1998,87587735.70947
gab,1999,110549863.74379
gab,2000,9192576.91018
gab,2001,228319876.30209
gab,2002,405448974.47034
gab,2003,555571565.87083
gab,2004,231366384.26044
gab,2005,847000047.01983
gab,2007,498625825.57497
gab,2008,680098023.12915
gab,2009,719671244.54239
gab,2010,1065405373.11175
gab,2011,1274340708.97718
gab,2012,1300416051.05317
gab,2013,1355642445.79166
gab,2014,2472967298.50789
gab,2015,2605348869.01353
gbr,1970,19820410145.6722
gbr,1971,20229034180.6685
gbr,1972,20634127861.7514
gbr,1973,24826525472.6461
gbr,1974,18414094586.62469
gbr,1975,21009354902.55
gbr,1976,22398785530.337
gbr,1977,26444042973.6505
gbr,1978,33720703642.22409
gbr,1979,34919908210.3702
gbr,1980,33428964757.60509
gbr,1981,23113059946.6497
gbr,1982,22967671179.4925
gbr,1983,23390043556.1059
gbr,1984,21675206268.3919
gbr,1985,19779767746.3813
gbr,1986,26041546851.2971
gbr,1987,33446423316.868
gbr,1988,46869654428.2821
gbr,1989,41695552043.0531
gbr,1990,32752493662.9298
gbr,1991,28912601574.7688
gbr,1992,24499103338.1442
gbr,1993,30113920432.6941
gbr,1994,62470968194.2718
gbr,1995,59948798896.3966
gbr,1996,69278998353.9471
gbr,1997,110558407009.603
gbr,1998,125269308762.686
gbr,1999,91884938701.57828
gbr,2000,90110486868.19728
gbr,2001,82687181034.98268
gbr,2002,96682236930.02788
gbr,2003,116626840429.834
gbr,2004,118170442833.408
gbr,2005,147052439655.711
gbr,2006,136183655474.59399
gbr,2007,155088048773.173
gbr,2008,72900229920.56219
gbr,2009,4680529111.36551
gbr,2010,64681853806.0496
gbr,2011,79671100304.3708
gbr,2012,43343558420.1689
gbr,2013,29653729662.9334
gbr,2014,82071224748.2119
gbr,2015,86532259934.14339
gbr,2016,61060110799.01769
gbr,2017,96859072642.8835
gbr,2018,83637885969.7196
geo,1998,162016248.04484
geo,1999,192800021.06801
geo,2000,-78853907.85927
geo,2001,189542108.35067
geo,2002,214013761.36018
geo,2003,119468812.32114
geo,2004,433725786.06152
geo,2005,441134982.23514
geo,2006,-69826850.54585
geo,2007,-139319670.06182
geo,2008,-1114401155.28776
geo,2009,-1311654662.9084
geo,2010,-367770803.04035
geo,2011,-544396457.38852
geo,2012,138208021.40235
geo,2013,336958928.60553
geo,2014,338586130.64034
geo,2015,-113428551.73814
geo,2016,294691137.40637
geo,2017,635283187.65831
geo,2018,1091224772.8019
geo,2019,1392404273.41943
gha,1975,230665479.37661
gha,1976,91206090.45713
gha,1977,218428819.86733
gha,1978,-2719437.35758
gha,1979,42017291.42486
gha,1980,-106548726.91432
gha,1981,-128675797.78048
gha,1982,-59189101.79336
gha,1983,-155325614.11958
gha,1984,-148684612.37664
gha,1985,-97556064.81407
gha,1986,-94777927.2475
gha,1987,-61695624.15106
gha,1988,50706138.25738
gha,1989,135678075.29755
gha,1990,71885881.79354
gha,1991,127613946.07976
gha,1992,-181961826.78567
gha,1993,99562039.09639
gha,1994,359813830.3483
gha,1995,455288334.74405
gha,1996,443630915.66042
gha,1997,-78682736.45863
gha,1998,501742756.67177
gha,1999,-80299503.13266
gha,2000,159731098.46888
gha,2001,544421457.94661
gha,2002,506658308.98189
gha,2003,976261462.66887
gha,2004,1360274658.64453
gha,2005,1202849496.64901
gha,2006,1628828529.45371
gha,2007,-652393340.69552
gha,2008,-1170712535.23491
gha,2009,567394933.7423
gha,2010,-1744778383.06067
gha,2011,-2845716391.34522
gha,2012,-2108312178.37602
gha,2013,4389014785.63037
gha,2014,2525586197.8692
gha,2015,3551699475.90908
gha,2016,3683334799.68146
gha,2017,5841242461.98105
gha,2018,5046454444.35508
gha,2019,8867718552.91661
gin,1986,146302417.52106
gin,1987,176601679.37264
gin,1988,181768224.67473
gin,1989,275626938.66979
gin,1990,410114551.02667
gin,1991,469156644.18948
gin,1992,574297966.97515
gin,1993,702219488.67678
gin,1994,660339162.10319
gin,1995,545264454.93551
gin,1996,400700859.10399
gin,1997,545890459.36266
gin,1998,345291775.95063
gin,1999,302673894.60378
gin,2000,265987185.54574
gin,2001,213864430.57599
gin,2002,124153765.37526
gin,2003,315143085.91536
gin,2004,161037553.84797
gin,2005,-21582998.84825
gin,2006,-354955091.7675
gin,2007,-852297064.05477
gin,2008,-465444533.651
gin,2009,-1091466723.46733
gin,2010,-417300597.83546
gin,2011,-629198445.03235
gin,2012,-574342804.36354
gin,2013,-1660000404.14904
gin,2014,-1485845687.84629
gin,2015,-1725420512.69731
gin,2016,-1282510133.23763
gin,2017,-285174781.74639
gin,2018,-1315009925.10481
gin,2019,-774795434.59445
gmb,1980,14916971.76204
gmb,1981,30590289.02058
gmb,1982,26407924.92724
gmb,1983,-469655.51453
gmb,1984,5844720.5679
gmb,1985,31312397.96876
gmb,1986,36525480.24489
gmb,1987,69708415.49197
gmb,1988,52640012.34208
gmb,1989,19938426.41384
gmb,1990,37896871.02874
gmb,1991,-4447289.95929
gmb,1992,-2718878.64098
gmb,1993,-84538363.17593
gmb,1994,-99078914.11076
gmb,1995,-27592696.35437
gmb,1996,-141132503.82223
gmb,1997,-50416507.78538
gmb,2003,-35819135.49317
gmb,2004,-83487876.44731
gmb,2005,-112370968.74294
gmb,2006,-37976866.84612
gmb,2007,-80016012.47442
gmb,2008,-252899074.3055
gmb,2009,-175320952.23185
gmb,2010,-277650916.43664
gmb,2011,-202033228.68983
gmb,2012,-91054342.13029
gmb,2013,-218285990.10715
gmb,2014,-116382663.61759
gmb,2015,-66297711.76921
gmb,2016,-16139885.29173
gmb,2017,-65906238.65246
gmb,2018,-44579626.44115
gnb,1982,-31221785.56863
gnb,1983,-23839728.77138
gnb,1984,-11414942.14574
gnb,1985,-28472652.55642
gnb,1986,12313798.22066
gnb,1987,15073966.6734
gnb,1988,17513733.02111
gnb,1989,6238673.75911
gnb,1990,26641324.01463
gnb,1991,429045.9887
gnb,1992,3879399.24276
gnb,1993,5836682.77506
gnb,1994,6965877.40056
gnb,1995,12883414.475
gnb,1996,5780610.14204
gnb,1997,28229681.3645
gnb,2001,-11661853.34342
gnb,2002,7080025.87966
gnb,2003,10354023.00897
gnb,2004,19142993.87365
gnb,2005,-10555474.53239
gnb,2006,-5085429.93075
gnb,2007,26648048.04615
gnb,2008,36092570.17706
gnb,2009,-7040582.80539
gnb,2010,-73262142.90389
gnb,2011,61016728.64824
gnb,2012,-35276643.30924
gnb,2013,-51732590.76986
gnb,2014,65958098.98227
gnb,2015,53013357.48164
gnb,2016,35890946.92348
gnb,2017,51532982.4546
gnb,2018,57852400.34401
grc,2006,8576432773.94748
grc,2007,1217801507.15951
grc,2008,-9812668760.68171
grc,2009,-25472793217.9947
grc,2010,-29879508046.54869
grc,2011,-35886666473.1435
grc,2012,-21891460517.3642
grc,2013,-16217568653.2753
grc,2014,-14193386950.895
grc,2015,-10974546532.3308
grc,2016,-11400308712.8018
grc,2017,-10154596897.72
grc,2018,-10274273826.3922
grc,2019,-6590411064.24883
gtm,1977,693762815.77118
gtm,1978,626093471.10893
gtm,1979,581285544.76986
gtm,1980,491213653.8011
gtm,1981,295096390.68671
gtm,1982,102187352.91907
gtm,1983,105523815.0001
gtm,1984,60880875.40082
gtm,1985,214793236.07901
gtm,1986,231176076.96446
gtm,1987,69309967.20123
gtm,1988,142577255.9945
gtm,1989,234445921.14598
gtm,1990,192866568.99283
gtm,1991,478029760.86224
gtm,1992,444260720.26043
gtm,1993,487133256.23669
gtm,1994,458734428.38707
gtm,1995,561979001.64816
gtm,1996,394061178.87909
gtm,1997,434162259.58375
gtm,1998,808178329.0511
gtm,1999,640134951.62415
gtm,2000,711612647.61329
gtm,2001,451715446.46728
gtm,2002,1239046866.14162
gtm,2003,1334035835.99585
gtm,2004,1709257112.49673
gtm,2005,1355802919.60646
gtm,2006,1487572566.77896
gtm,2007,1546907774.95057
gtm,2008,529181100.09178
gtm,2009,852241281.4335
gtm,2010,109047002.34539
gtm,2011,45732734.8308
gtm,2012,563417650.34557
gtm,2013,-336841720.25249
gtm,2014,-343558183.77803
gtm,2015,1525587700.87053
gtm,2016,1496320093.05445
gtm,2017,1518665669.95883
gtm,2018,2223722477.8765
gtm,2019,4384763890.05879
guy,1980,55608714.54223
guy,1981,-35494724.22989
guy,1982,-59795416.38853
guy,1983,-80529994.86038
guy,1984,-6249666.42652
guy,1985,6725427.03764
guy,1992,42105548.22157
guy,1993,74606543.81923
guy,1994,6800416.85556
guy,1995,56738065.52248
guy,1996,107787863.72756
