geo,time,ne_gdi_totl_cd
ken,1965,143639956.42135
ken,1966,216719913.12696
ken,1967,248639900.3317
ken,1968,271319891.24034
ken,1969,282519886.75077
ken,1970,391187843.19079
ken,1971,425319830.00307
ken,1972,470287811.95072
ken,1973,647603253.72793
ken,1974,764927410.43554
ken,1975,591241698.74473
ken,1976,703393929.53782
ken,1977,1066215929.38151
ken,1978,1579944928.97872
ken,1979,1130468294.04395
ken,1980,1780521045.02488
ken,1981,1570599902.60495
ken,1982,1405957065.07942
ken,1983,1251151196.21675
ken,1984,1226587576.25801
ken,1985,1553686631.9875
ken,1986,1575815794.77441
ken,1987,1936067102.24121
ken,1988,2126364307.40797
ken,1989,2059354392.7611
ken,1990,2071432831.51902
ken,1991,1709407115.77401
ken,1992,1389053537.28489
ken,1993,1012915227.76214
ken,1994,1379109055.03242
ken,1995,1973886734.928
ken,1996,1807339240.72352
ken,1997,1985857746.57
ken,1998,2352671257.49793
ken,1999,2001643768.60971
ken,2000,2212522398.93404
ken,2001,2440115015.82804
ken,2002,1990333857.78377
ken,2003,2456584864.78656
ken,2004,2730170839.34332
ken,2005,3307179888.31844
ken,2006,4812221223.62026
ken,2007,6537681081.91617
ken,2008,7040012836.95192
ken,2009,8054090391.97435
ken,2010,9655043592.83735
ken,2011,10257761443.4281
ken,2012,12516325642.1419
ken,2013,13817463183.4274
ken,2014,17037790228.179
ken,2015,15498994178.9699
ken,2016,14475555739.4556
ken,2017,16951463530.4402
ken,2018,17865232138.4855
ken,2019,19215755466.2222
ken,2020,19869442033.3149
kgz,1990,643750000
kgz,1991,394444444.44444
kgz,1992,461562500
kgz,1993,236628787.87879
kgz,1994,151510489.51049
kgz,1995,304639917.69547
kgz,1996,460499082.28219
kgz,1997,383275241.25018
kgz,1998,254203825.33659
kgz,1999,225158554.24157
kgz,2000,274075176.24672
kgz,2001,274510006.29586
kgz,2002,282700628.69232
kgz,2003,227018963.24499
kgz,2004,320415816.98427
kgz,2005,403928625.42
kgz,2006,685748725.49679
kgz,2007,1013117592.04423
kgz,2008,1487964324.96869
kgz,2009,1278996646.00819
kgz,2010,1313730438.62302
kgz,2011,1578754721.64251
kgz,2012,2309227839.88767
kgz,2013,2486488941.55634
kgz,2014,2745027872.98641
kgz,2015,2315422550.61501
kgz,2016,2312307531.67101
kgz,2017,2534426653.23008
kgz,2018,2978974525.09649
kgz,2019,3206750891.61232
kgz,2020,2244110532.32436
khm,1960,128571420
khm,1961,114285714.28571
khm,1962,120000000
khm,1963,128571420
khm,1964,122857151.42857
khm,1965,117142857.14286
khm,1966,165714285.71429
khm,1967,142857142.85714
khm,1968,151428562.85714
khm,1969,136150234.74178
khm,1970,90025207.05798
khm,1993,301017152.77055
khm,1994,333256918.32004
khm,1995,500775155.70426
khm,1996,516187567.12063
khm,1997,517217902.55575
khm,1998,369263966.45367
khm,1999,597358896.10834
khm,2000,640514970.99118
khm,2001,746416167.20184
khm,2002,857695436.20117
khm,2003,1028041485.19729
khm,2004,951535547.81764
khm,2005,1273377683.39646
khm,2006,1638019002.42491
khm,2007,1831283989.80742
khm,2008,1927187674.64594
khm,2009,2221826232.64476
khm,2010,1952519817.68239
khm,2011,2193583981.52027
khm,2012,2601666093.57798
khm,2013,3046956151.07083
khm,2014,3690358384.02477
khm,2015,4052755911.35148
khm,2016,4544969246.58978
khm,2017,5076797642.48577
khm,2018,5761647727.15239
khm,2019,6564704220.7267
khm,2020,6437038365.50639
kir,1972,2082634.73054
kir,1973,2980453.70238
kir,1974,5139638.58249
kir,1975,2644325.17345
kir,1976,2712941.46401
kir,1977,2479485.4735
kir,1978,9357903.17042
kir,1979,6230717.63917
kir,1980,9250740.15031
kir,1981,14558722.13284
kir,1982,18777766.50776
kir,1983,17463963.96396
kir,1984,13985958.75384
kir,1985,12248760.3883
kir,1986,15058823.52941
kir,1987,17504551.18331
kir,1988,18907727.16618
kir,1989,18037324.05504
kir,1990,26461634.53282
kir,1991,21771303.94142
kir,1992,19095182.13866
kir,2008,17414024.49253
kir,2009,21596474.80892
kir,2010,22376628.14163
kir,2011,33060340.38164
kir,2012,52334851.93622
kir,2013,58835682.5642
kir,2014,53786731.56661
kir,2015,71264367.81609
kir,2016,60563484.98365
kir,2017,55898221.94972
kir,2018,62322922.89301
kor,1960,416476567.05447
kor,1961,306912666.91882
kor,1962,396078446.45556
kor,1963,749387497.64422
kor,1964,533140920.63491
kor,1965,460735735.73574
kor,1966,852472912.21346
kor,1967,1078071861.59988
kor,1968,1658196276.88415
kor,1969,2298514714.04775
kor,1970,2370556414.21947
kor,1971,2473570502.66455
kor,1972,2333223039.5276
kor,1973,3609409519.98393
kor,1974,6371300714.51529
kor,1975,6214256198.34711
kor,1976,8263842975.20661
kor,1977,11574586776.8595
kor,1978,17922314049.5868
kor,1979,25087603305.7851
kor,1980,22255568542.8774
kor,1981,23455354389.6745
kor,1982,25048968649.1218
kor,1983,28501708024.4924
kor,1984,31493833593.8857
kor,1985,32688329003.9309
kor,1986,38105167621.5327
kor,1987,48209757224.3092
kor,1988,69488974257.3175
kor,1989,90661990289.81619
kor,1990,112080507516.672
kor,1991,136339674098.31599
kor,1992,137724588483.95599
kor,1993,147855656745.612
kor,1994,178551123280.85101
kor,1995,220681343757.698
kor,1996,240550313879.048
kor,1997,211883862965.026
kor,1998,106485686151.38699
kor,1999,154292744065.54401
kor,2000,189525889509.79697
kor,2001,173076088893.01999
kor,2002,195028575082.52802
kor,2003,226834450868.992
kor,2004,258174920546.22296
kor,2005,303919367782.98798
kor,2006,347491098832.67603
kor,2007,388105748537.03107
kor,2008,352605837846.98102
kor,2009,277518814657.02893
kor,2010,372417977944.07001
kor,2011,417566722707.84894
kor,2012,400360666250.73602
kor,2013,409666631928.362
kor,2014,442185502062.37506
kor,2015,432832297889.55103
kor,2016,452173817127.29102
kor,2017,524326346047.31696
kor,2018,543105315765.56097
kor,2019,520114557120.88293
kor,2020,521850162903.98297
kos,2008,1931956935.6965
kos,2009,1636165601.55599
kos,2010,1770391091.07782
kos,2011,2286662026.72606
kos,2012,1966353591.16022
kos,2013,2020575109.5763
kos,2014,1970009299.85386
kos,2015,1915973593.69799
kos,2016,2240219172.01683
kos,2017,2491214414.82151
kos,2018,2859468587.624
kos,2019,2730055978.50425
kos,2020,2577925925.92593
kwt,1965,330439652.75833
kwt,1966,422850742.08905
kwt,1967,520862503.50042
kwt,1968,478857462.89555
kwt,1969,529263511.62139
kwt,1970,348361803.41641
kwt,1971,363942712.72115
kwt,1972,414107631.49894
kwt,1973,514497639.91908
kwt,1974,881309686.22101
kwt,1975,1530000000
kwt,1976,2172366621.06703
kwt,1977,3295882763.43336
kwt,1978,3136677571.79208
kwt,1979,3378075253.25615
kwt,1980,3986681465.03885
kwt,1981,4167144548.06313
kwt,1982,5436262591.17749
kwt,1983,5172692967.40995
kwt,1984,4561668355.28538
kwt,1985,4042852393.61702
kwt,1986,3958499655.88438
kwt,1987,3923896663.07858
kwt,1988,3247849462.36559
kwt,1989,2990129339.68686
kwt,1990,3247916666.66667
kwt,1991,4607808652.83152
kwt,1992,4441036468.98432
kwt,1993,4115894370.86093
kwt,1994,4013468013.46801
kwt,1995,4013069705.09383
kwt,1996,4756847027.38811
kwt,1997,4140125288.49324
kwt,1998,4786417322.83465
kwt,1999,4384691195.79501
kwt,2000,4022164276.40156
kwt,2001,4990544506.03195
kwt,2002,6532082922.01382
kwt,2003,7963087248.32215
kwt,2004,10809297590.7703
kwt,2005,13272602739.726
kwt,2006,16407994486.561
kwt,2007,23451442646.0239
kwt,2008,25985491071.4286
kwt,2009,19037178596.2474
kwt,2010,20381367759.9442
kwt,2011,20867753623.1884
kwt,2012,22341907824.2229
kwt,2013,24994710860.3667
kwt,2014,26492972593.11309
kwt,2015,29132269857.0954
kwt,2016,32780867262.4959
kwt,2017,33473184305.9677
kwt,2018,34970732781.457
kwt,2019,34074131422.9249
lao,1984,108571428.57143
lao,1985,166666673.33333
lao,1986,123157891.57895
lao,1987,110783073.60222
lao,1988,80864873.52428
lao,2000,232251605.22975
lao,2001,239534817.63911
lao,2002,510581940.32017
lao,2003,561907975.32332
lao,2004,751431821.39551
lao,2005,931678965.53885
lao,2006,1038912099.05433
lao,2007,1364595208.74793
lao,2008,1725538456.15308
lao,2009,1980696019.64436
lao,2010,1958562459.55979
lao,2011,2455962866.20436
lao,2012,3313109634.97523
lao,2013,3672546018.30918
lao,2014,3957395502.47314
lao,2015,4552482850.25979
lao,2016,4615841614.62366
lbn,1990,888806146.94155
lbn,1991,1373041081.54579
lbn,1992,1710610701.42866
lbn,1993,2464831270.09923
lbn,1994,3518348204.09499
lbn,1995,4272096711.79228
lbn,1996,4763168684.54881
lbn,1997,4602143553.10166
lbn,1998,4898649985.6213
lbn,1999,3970569899.80396
lbn,2000,3523051409.61857
lbn,2001,4026533996.68325
lbn,2002,3590713101.16086
lbn,2003,3848092868.98839
lbn,2004,4881067436.25322
lbn,2005,4937080657.37719
lbn,2006,4525246478.29632
lbn,2007,6028600595.03893
lbn,2008,8152225283.14733
lbn,2009,9529927443.02886
lbn,2010,9586856481.42302
lbn,2011,10718982268.9325
lbn,2012,10910575214.3946
lbn,2013,12944688304.1993
lbn,2014,12007971377.6422
lbn,2015,11095577273.138
lbn,2016,11623537493.5591
lbn,2017,11358850827.8224
lbn,2018,11427255248.0127
lbn,2019,6400181932.70985
lbn,2020,1784329550.43384
lby,1990,5380296610.16949
lby,1991,4195226220.16388
lby,1992,4116832386.36364
lby,1993,4991130091.98423
lby,1994,4671928817.45121
lby,1995,3106433867.49581
lby,1996,4322573260.07326
lby,1997,3794749403.34129
lby,1998,3259195893.92643
lby,1999,3410952996.98146
lby,2000,4531433033.97111
lby,2001,3665509833.08544
lby,2002,2768503937.00787
lby,2003,5084761328.125
lby,2004,3855087692.30769
lby,2005,4504594695.81168
lby,2006,11558313032.8867
lby,2007,17622683351.8137
lby,2008,25993788819.8758
lka,1960,200294696.24385
lka,1961,249738979.88155
lka,1962,219912894.60623
lka,1963,210970775.82704
lka,1964,189177710.61354
lka,1965,212815126.05042
lka,1966,251050420.16807
lka,1967,283333333.33333
lka,1968,285546218.48739
lka,1969,378823529.41176
lka,1970,435126050.42017
lka,1971,404384485.6661
lka,1972,441876046.90117
lka,1973,395000000
lka,1974,561654135.33835
lka,1975,590584878.74465
lka,1976,582164090.36861
lka,1977,592897406.98985
lka,1978,547982062.78027
lka,1979,868786127.16763
lka,1980,1359044162.12946
lka,1981,1226493506.49351
lka,1982,1466938971.64825
lka,1983,1493072673.18317
lka,1984,1560849056.60377
lka,1985,1424226804.12371
lka,1986,1515453247.68023
lka,1987,1559103260.86957
lka,1988,1589500157.18328
lka,1989,1517947295.42302
lka,1990,1783699450.82376
lka,1991,2058399806.62316
lka,1992,2355441478.43942
lka,1993,2642280629.13907
lka,1994,3166936462.97046
lka,1995,3352682926.82927
lka,1996,3370074181.29184
lka,1997,3680335650.11019
lka,1998,3970349107.83553
lka,1999,4272692525.48131
lka,2000,4579041682.89832
lka,2001,3465577843.55416
lka,2002,3851202174.36755
lka,2003,4157853294.65396
lka,2004,5218065026.18836
lka,2005,6547452736.31841
lka,2006,7912666579.41537
lka,2007,9042587811.59829
lka,2008,11217625524.0747
lka,2009,10278403198.7528
lka,2010,17217667405.7728
lka,2011,21784190559.9592
lka,2012,26727428765.221
lka,2013,24710236537.8209
lka,2014,25639684113.7
lka,2015,25133471703.6823
lka,2016,22950485079.5121
lka,2017,27622805122.325
lka,2018,26258304880.6234
lka,2019,22547187344.6459
lka,2020,20359012131.4104
lso,1960,699986.00028
lso,1961,1399972.00056
lso,1962,2939941.20118
lso,1963,4059918.80162
lso,1964,5039899.20202
lso,1965,6299874.00252
lso,1966,5739885.2023
lso,1967,6859862.80274
lso,1968,7559848.80302
lso,1969,7699846.00308
lso,1970,6999860.0028
lso,1971,6991051.45414
lso,1972,9106283.3355
lso,1973,17291066.28242
lso,1974,19131714.49595
lso,1975,27045300.87897
lso,1976,50597976.08096
lso,1977,45998160.0736
lso,1978,66697332.10672
lso,1979,95011876.48456
lso,1980,159862223.93426
lso,1981,163250826.21083
lso,2007,419262568.4844
lso,2008,494406248.4869
lso,2009,531636699.43472
lso,2010,699504672.2588
lso,2011,653406823.78545
lso,2012,885050000
lso,2013,773258757.20267
lso,2014,832321459.17606
lso,2015,718210974.30029
lso,2016,608534822.36954
lso,2017,512372297.2973
lso,2018,577857925.47926
lso,2019,692427355.27809
ltu,1995,1793298530.15712
ltu,1996,1769746223.56495
ltu,1997,2491396633.5779
ltu,1998,2740158826.06819
ltu,1999,2347542511.8688
ltu,2000,2170418644.79931
ltu,2001,2336031074.66552
ltu,2002,2967319432.70405
ltu,2003,4126138747.88494
ltu,2004,5178974167.90859
ltu,2005,6332928224.90359
ltu,2006,8133607729.95357
ltu,2007,12826351943.0761
ltu,2008,13442565490.9996
ltu,2009,4732214345.28774
ltu,2010,6729837722.38823
ltu,2011,9561370359.76528
ltu,2012,8482536651.99795
ltu,2013,9084053099.13278
ltu,2014,9523561466.07743
ltu,2015,8813239234.13007
ltu,2016,8268634880.9113
ltu,2017,9160660348.63884
ltu,2018,10939671720.4353
ltu,2019,9607399650.55685
ltu,2020,7616973471.51597
lux,1970,320522791.44816
lux,1971,383964506.80974
lux,1972,461878837.87004
lux,1973,601865038.29435
lux,1974,574419014.08451
lux,1975,609360535.26379
lux,1976,663936259.14316
lux,1977,658718064.15307
lux,1978,1002756500.57641
lux,1979,1036927627.95817
lux,1980,1293833632.22513
lux,1981,1056803563.66797
lux,1982,974329860.49797
lux,1983,938560946.74556
lux,1984,935318346.83049
lux,1985,791115564.9161
lux,1986,1383157847.20968
lux,1987,1959182063.74932
lux,1988,2289978058.14591
lux,1989,2409840294.84029
lux,1990,3157984065.66876
lux,1991,3654248080.33077
lux,1992,3565577164.36637
lux,1993,3686454057.83582
lux,1994,3876238244.51411
lux,1995,4264110563.76574
lux,1996,4107398045.60261
lux,1997,4174765448.80469
lux,1998,4498616359.19093
lux,1999,5187613571.21623
lux,2000,4789347615.92628
lux,2001,4750556941.12048
lux,2002,4831155536.63373
lux,2003,6321963807.77293
lux,2004,7470677045.24056
lux,2005,8103404382.72996
lux,2006,8154590774.11411
lux,2007,10066417477.4326
lux,2008,12109940205.9695
lux,2009,8814387490.6832
lux,2010,10165283856.5834
lux,2011,11888131641.1187
lux,2012,11209449686.632
lux,2013,11831377521.9522
lux,2014,13137306454.438
lux,2015,11388662746.1066
lux,2016,11156677930.6856
lux,2017,12412845262.8836
lux,2018,12186571911.0212
lux,2019,12933597986.7294
lux,2020,13129898353.1674
lva,1995,906891043.9247
lva,1996,1136943593.67024
lva,1997,1374483426.08275
lva,1998,1838155605.86203
lva,1999,1663880614.94115
lva,2000,1948836616.45423
lva,2001,2331809939.55675
lva,2002,2664315597.99909
lva,2003,3510437830.52515
lva,2004,4779522570.5737
lva,2005,5965797137.52334
lva,2006,8595790067.72009
lva,2007,12915111475.8583
lva,2008,12655467036.9829
lva,2009,5936255212.67723
lva,2010,4881783515.38681
lva,2011,7074503139.39744
lva,2012,7749155317.54545
lva,2013,7352004906.07956
lva,2014,7498033185.15174
lva,2015,6477341803.0332
lva,2016,5948268199.46033
lva,2017,6714362873.34001
lva,2018,8010362478.00156
lva,2019,7978673947.2941
lva,2020,7535365843.92376
mac,1982,251373317.4853
mac,1983,276385948.92956
mac,1984,290215795.10665
mac,1985,309421413.21198
mac,1986,385613737.3334
mac,1987,485904766.66084
mac,1988,575205830.41067
mac,1989,664807876.62281
mac,1990,740556040.39397
mac,1991,1039941031.69546
mac,1992,1574075235.50293
mac,1993,1812214468.59782
mac,1994,2018516890.06696
mac,1995,1854966239.11243
mac,1996,1408038762.80378
mac,1997,1357942647.92547
mac,1998,1088008221.78774
mac,1999,1036799759.75675
mac,2000,703098717.9008
mac,2001,633970249.57988
mac,2002,728956606.16924
mac,2003,1124395352.31636
mac,2004,1710378699.10997
mac,2005,3105441200.33454
mac,2006,4985877471.4425
mac,2007,6739382023.17102
mac,2008,6393187117.36761
mac,2009,3994839873.25126
mac,2010,3741221164.17985
mac,2011,5074829762.29079
mac,2012,6325986558.02951
mac,2013,7250697808.31863
mac,2014,10868775901.1406
mac,2015,11413775829.6807
mac,2016,9846656076.84707
mac,2017,9866683279.34214
mac,2018,9519108082.99783
mac,2019,7788612849.26585
mac,2020,6540786822.04504
mar,1960,208675012.35056
mar,1961,196400000
mar,1962,272095879.85377
mar,1963,319150024.70112
mar,1964,292554233.77137
mar,1965,313012548.16718
mar,1966,290485149.68877
mar,1967,403715047.92017
mar,1968,411816994.36814
mar,1969,518328228.43592
mar,1970,731350657.0497
mar,1971,781782178.21782
mar,1972,775299947.83516
mar,1973,1052618763.54428
mar,1974,1570323584.60341
mar,1975,2281061073.41147
mar,1976,2798406987.53196
mar,1977,3592254568.87172
mar,1978,3366693066.45547
mar,1979,3897309635.55692
mar,1980,6595438449.42336
mar,1981,5642209655.27908
mar,1982,5914288228.45758
mar,1983,4282025789.93995
mar,1984,4612395891.2661
mar,1985,4599017787.936
mar,1986,5348625829.26936
mar,1987,5466780194.27696
mar,1988,6283355422.64073
mar,1989,7965528616.1966
mar,1990,9374030610.38788
mar,1991,8821065754.71481
mar,1992,9341461595.22136
mar,1993,8380532003.44123
mar,1994,9138682353.58035
mar,1995,9911328067.91569
mar,1996,10562229259.17
mar,1997,9756294184.94804
mar,1998,11624244877.3479
mar,1999,10754585971.6046
mar,2000,10241099491.8125
mar,2001,10896644864.1953
mar,2002,11493331213.1386
mar,2003,15116973993.1484
mar,2004,18444827435.7239
mar,2005,18877222413.9876
mar,2006,21211599538.4056
mar,2007,26783442989.1483
mar,2008,36160277666.671
mar,2009,32556999416.6636
mar,2010,31763056598.3938
mar,2011,36267320980.4818
mar,2012,34411941959.1118
mar,2013,37041936827.0775
mar,2014,35818136397.7017
mar,2015,31164343578.1367
mar,2016,33463981646.699
mar,2017,35782810565.4148
mar,2018,39445776200.978
mar,2019,38289297189.3814
mar,2020,32638572993.0082
mda,1995,436083486.63564
mda,1996,410988478.26087
mda,1997,459620779.22078
mda,1998,439511359.4041
mda,1999,267916706.25796
mda,2000,308539659.30478
mda,2001,344735754.03364
mda,2002,359952847.56502
mda,2003,459126776.92826
mda,2004,684876503.65419
mda,2005,921175354.77317
mda,2006,1116134672.64738
mda,2007,1677097669.66779
mda,2008,2375191589.68437
mda,2009,1258785464.82322
mda,2010,1663652672.34201
mda,2011,2023541904.48605
mda,2012,2107488977.32715
mda,2013,2368302269.04376
mda,2014,2493466114.73681
mda,2015,1827488110.10442
mda,2016,1774281261.60672
mda,2017,2202534407.26526
mda,2018,2934614565.16952
mda,2019,3034401387.87262
mda,2020,2792244686.35131
mdg,1960,46855658.98897
mdg,1961,40799694.51415
mdg,1962,37293318.25325
mdg,1963,51318339.20308
mdg,1964,56737066.1323
mdg,1965,54186910.77924
mdg,1966,76817895.59368
mdg,1967,88611414.3967
mdg,1968,106461306.82492
mdg,1969,113915450.73279
mdg,1970,110215496.65897
mdg,1971,134578438.91432
mdg,1972,118325068.11832
mdg,1973,150385421.69835
mdg,1974,166059737.33272
mdg,1975,185775329.99482
mdg,1976,177487049.40751
mdg,1977,190560461.60747
mdg,1978,255938060.35131
mdg,1979,557423892.89413
mdg,1980,2423509388.47729
mdg,1981,1698505679.37561
mdg,1982,1260748396.43069
mdg,1983,1218438619.96294
mdg,1984,1047636607.01122
mdg,1985,713508373.32668
mdg,1986,891580586.59616
mdg,1987,803247802.78778
mdg,1988,561377484.04513
mdg,1989,1294035494.0247
mdg,1990,1413798999.01364
mdg,1991,998373766.99939
mdg,1992,1340875245.61198
mdg,1993,1538979542.60738
mdg,1994,1157857108.4159
mdg,1995,340474842.82222
mdg,1996,469814831.83201
mdg,1997,432772539.49509
mdg,1998,539088311.85586
mdg,1999,525897483.35992
mdg,2000,552294472.49279
mdg,2001,789059516.48434
mdg,2002,587094670.47212
mdg,2003,874597772.62513
mdg,2004,1071242888.73129
mdg,2005,1132427686.95241
mdg,2006,1299050284.79415
mdg,2007,2260553074.65
mdg,2008,4155572261.94688
mdg,2009,3579584883.96262
mdg,2010,2698066299.09806
mdg,2011,2697484659.08768
mdg,2012,2335354041.40755
mdg,2013,2051490904.31336
mdg,2014,2065122011.08683
mdg,2015,1810764800.97227
mdg,2016,1939143340.68347
mdg,2017,2082697787.81879
mdg,2018,2848736245.1478
mdg,2019,3199508886.86825
mdg,2020,2381711914.32411
mdv,2014,1030077241.16408
mdv,2015,1379254036.43037
mdv,2016,1895106217.95372
mdv,2017,2147793695.97712
mdv,2018,2744862125.42558
mdv,2019,2621023013.91236
mdv,2020,1703927021.77319
mex,1960,2395296000
mex,1961,2487024000
mex,1962,2501152000
mex,1963,3116128000
mex,1964,3788024000
mex,1965,4424968000
mex,1966,4731808000
mex,1967,5353560000
mex,1968,5692704000
mex,1969,6387128000
mex,1970,8076960000
mex,1971,7934768000
mex,1972,9181584000
mex,1973,11820024000
mex,1974,16684048000
mex,1975,20849216000
mex,1976,19842603896.1039
mex,1977,18691026548.6726
mex,1978,24195631578.9474
mex,1979,34914175438.5965
mex,1980,52781913043.4783
mex,1981,68482408163.2653
mex,1982,39801524822.695
mex,1983,30890649458.7843
mex,1984,34882067938.0215
mex,1985,39063043985.9868
mex,1986,23995931677.0186
mex,1987,27015563053.2579
mex,1988,41318931415.2479
mex,1989,51157372740.1991
mex,1990,60795285500.96
mex,1991,73357691492.18129
mex,1992,84690527319.13789
mex,1993,115272327641.54601
mex,1994,131548753518.414
mex,1995,75492634046.79558
mex,1996,88656156143.9061
mex,1997,113078102797.24699
mex,1998,124745003064.799
mex,1999,135525180117.987
mex,2000,162522513325.43701
mex,2001,157659853676.29001
mex,2002,159870610190.55499
mex,2003,153859872277.319
mex,2004,173012520822.258
mex,2005,189921197845.45599
mex,2006,222611795911.62701
mex,2007,243370852839.44296
mex,2008,267583330278.444
mex,2009,206010628704.62897
mex,2010,241105654083.57101
mex,2011,274832246987.51501
mex,2012,286899022362.276
mex,2013,286665368383.96503
mex,2014,287687057588.86603
mex,2015,273198237287.28
mex,2016,254753641107.79501
mex,2017,265448709745.595
mex,2018,277626103937.27002
mex,2019,268693212379.82501
mex,2020,207336639609.785
mhl,2004,23168200
mhl,2005,25931000
mhl,2006,41002900
mhl,2007,39028000
mhl,2008,30428800
mhl,2009,55566000
mhl,2010,65591100
mhl,2011,37909600
mhl,2012,21556789.39819
mhl,2013,44597157.0015
mhl,2014,35781685.50134
mhl,2015,29250114.91776
mhl,2016,39132896.90018
mhl,2017,46696221.23241
mhl,2018,49027831.55441
mhl,2019,120184403.4195
mhl,2020,48108794.45076
mkd,1990,834805653.71025
mkd,1991,830102040.81633
mkd,1992,358731094.08761
mkd,1993,407857758.62069
mkd,1994,523377836.12863
mkd,1995,928915732.62094
mkd,1996,886528884.89811
mkd,1997,780233343.66594
mkd,1998,797035123.76588
mkd,1999,723544773.62755
mkd,2000,825505015.6364
mkd,2001,643825207.12964
mkd,2002,837034458.53756
mkd,2003,886836529.38112
mkd,2004,1195995134.57829
mkd,2005,1242053660.74382
mkd,2006,1468859755.17296
mkd,2007,1976802936.74463
mkd,2008,2768004929.81463
mkd,2009,2420239180.41931
mkd,2010,2301754959.62173
mkd,2011,2824434556.91509
mkd,2012,2819025982.29704
mkd,2013,3116371701.4439
mkd,2014,3442226151.07317
mkd,2015,3059972522.8721
mkd,2016,3469587326.42284
mkd,2017,3649120560.49977
mkd,2018,4100285757.60309
mkd,2019,4318946188.34081
mkd,2020,3633549607.25321
mli,1967,47914458.03654
mli,1968,58720809.54999
mli,1969,58943933.04216
mli,1970,54963565.16986
mli,1971,63257994.99921
mli,1972,83144065.96738
mli,1973,95188549.73682
mli,1974,72908423.05946
mli,1975,128941839.24533
mli,1976,125512602.40092
mli,1977,163654956.02608
mli,1978,194627754.91357
mli,1979,246884196.52729
mli,1985,178798819.83707
mli,1986,308128607.02838
mli,1987,421291081.71957
mli,1988,401287508.14168
mli,1989,465573628.4129
mli,1990,512020122.30956
mli,1991,466217240.43813
mli,1992,589303017.49216
mli,1993,435835503.95536
mli,1994,430420257.20461
mli,1995,573004814.38445
mli,1996,539175048.38237
mli,1997,557341826.54582
mli,1998,578358818.71345
mli,1999,615659577.23366
mli,2000,508653065.43135
mli,2001,710643435.14473
mli,2002,615366482.24762
mli,2003,981080573.37472
mli,2004,1179696211.17306
mli,2005,1304595455.75238
mli,2006,1463524299.90621
mli,2007,1947301673.52652
mli,2008,2372820627.80269
mli,2009,2251002572.88056
mli,2010,2568152058.3402
mli,2011,2563084537.54558
mli,2012,2137922889.20928
mli,2013,2558874313.72692
mli,2014,2896109080.31132
mli,2015,2720666725.64159
mli,2016,3361012788.2693
mli,2017,3317337077.14042
mli,2018,3492409484.4418
mli,2019,3893531358.17556
mli,2020,2999605243.52573
mlt,1970,75283845.0443
mlt,1971,70489402.08795
mlt,1972,67552317.73177
mlt,1973,70071353.74229
mlt,1974,93588595.61198
mlt,1975,102337833.31474
mlt,1976,133187922.85166
mlt,1977,149012503.81214
mlt,1978,170757825.55419
mlt,1979,234020479.04192
mlt,1980,282265473.52722
mlt,1981,308833370.33748
mlt,1982,357164895.83333
mlt,1983,320443164.89626
mlt,1984,292113790.85576
mlt,1985,288184205.7101
mlt,1986,335678610.44352
mlt,1987,441989189.86084
mlt,1988,533274815.10315
mlt,1989,575261517.61518
mlt,1990,780111576.38795
mlt,1991,796412483.39973
mlt,1992,763879795.39642
mlt,1993,741688601.90904
mlt,1994,842527206.6341
mlt,1995,956593750
mlt,1996,1022064078.13244
mlt,1997,931221109.99889
mlt,1998,1033666482.48425
mlt,1999,971043693.49978
mlt,2000,1095161865.56927
mlt,2001,847188209.48202
mlt,2002,776001881.00188
mlt,2003,1244347445.08934
mlt,2004,1465406203.28849
mlt,2005,1776363512.00099
mlt,2006,1599558148.28754
mlt,2007,1867060361.34684
mlt,2008,2011582246.9606
mlt,2009,1742046401.77827
mlt,2010,2012911706.21769
mlt,2011,1704325027.83964
mlt,2012,1623286136.45124
mlt,2013,1706655067.07398
mlt,2014,1821169124.48519
mlt,2015,2677483634.74981
mlt,2016,2898356539.2881
mlt,2017,2963180254.10207
mlt,2018,3230462606.32714
mlt,2019,3389715071.1361
mlt,2020,3430400566.51524
mmr,2009,5116362395.71856
mmr,2010,8011493681.4534
mmr,2011,14294191378.6333
mmr,2012,17234029408.2487
mmr,2013,18625056541.2968
mmr,2014,20006696559.6058
mmr,2015,20951607266.30709
mmr,2016,20064759682.4131
mmr,2017,21163361888.2686
mmr,2018,21611889526.29309
mmr,2019,21050353703.492
mmr,2020,23687219244.1155
mne,2000,220368523.1366
mne,2001,271823392.44134
mne,2002,241020870.71489
mne,2003,263225149.83603
mne,2004,344802582.56767
mne,2005,400118144.50939
mne,2006,651297202.35855
mne,2007,1279310156.03613
mne,2008,1871754797.12905
mne,2009,1120654348.43012
mne,2010,901935569.40209
mne,2011,878403396.43653
mne,2012,841485288.44918
mne,2013,875280138.07754
mne,2014,927743133.87289
mne,2015,814439392.25907
mne,2016,1141847345.13274
mne,2017,1464171737.66058
mne,2018,1756646600.56657
mne,2019,1772424988.8043
mne,2020,1487546438.74644
mng,1981,1616049966.66667
mng,1982,1792535033.33333
mng,1983,1581098900
mng,1984,1213075575
mng,1985,1372950325
mng,1986,1849287166.66667
mng,1987,1535420400
mng,1988,1499777433.33333
mng,1989,1709829333.33333
mng,1990,744351900
mng,1991,736647778.94737
mng,1992,338031607.98122
mng,1993,161871161.99797
mng,1994,176521820.12018
mng,1995,388962335.88195
mng,1996,352592345.95726
mng,1997,295643171.17938
mng,1998,342566617.46518
mng,1999,335072932.31611
