geo,time,se_sec_cmpt_lo_ma_zs
ssd,2011,23.18481
stp,1977,10.11011
stp,1978,13.71595
stp,1988,16.27339
stp,2003,20.8312
stp,2004,29.71576
stp,2005,33.99478
stp,2007,31.70473
stp,2008,30.02653
stp,2010,30.99237
stp,2011,39.50249
stp,2012,48.08345
stp,2013,71.9323
stp,2014,66.13924
stp,2015,67.28689
stp,2017,66.62689
sur,1976,24.46406
sur,1977,23.06584
sur,1978,29.01544
sur,1985,21.26707
sur,2007,27.56563
sur,2008,24.97046
sur,2009,22.9553
sur,2010,27.2692
sur,2011,27.96987
sur,2012,27.44079
sur,2013,29.8367
sur,2014,31.46692
sur,2015,34.1622
sur,2016,31.4253
sur,2017,31.7412
sur,2018,31.93022
sur,2019,32.26843
svk,1993,91.14883
svk,1994,89.67541
svk,1997,92.01926
svk,2004,83.44106
svk,2005,82.71897
svk,2006,85.79584
svk,2007,82.19061
svk,2008,83.0731
svk,2009,80.76333
svk,2010,82.79991
svk,2011,84.46352
svk,2012,85.10165
svk,2013,80.29555
svk,2014,87.05674
svk,2015,86.94822
svk,2016,78.3763
svk,2017,80.90488
svk,2018,82.2463
svk,2019,83.46119
svn,1999,91.6966
svn,2000,90.85321
svn,2002,99.43516
svn,2003,94.88467
svn,2006,96.28638
svn,2009,100.86103
svn,2010,99.88849
svn,2011,98.25766
svn,2012,95.98851
svn,2013,93.55271
svn,2014,92.64875
svn,2015,97.30103
svn,2016,95.46139
svn,2017,97.32289
svn,2018,94.30771
svn,2019,94.33126
swe,2009,93.58086
swe,2010,93.16994
swe,2011,93.13748
swe,2012,94.74121
swe,2013,98.01095
swe,2014,104.69855
swe,2015,105.50559
swe,2016,109.98344
swe,2017,113.74078
swe,2018,110.97458
swe,2019,108.67085
swz,1970,19.64249
swz,1971,18.81624
swz,1972,21.37152
swz,1973,24.73078
swz,1974,30.81012
swz,1975,30.81437
swz,1976,32.88555
swz,1977,37.16799
swz,1978,36.99478
swz,1979,37.61166
swz,1980,38.46617
swz,1981,38.16625
swz,1982,38.873
swz,1983,38.48261
swz,1984,39.00884
swz,1985,37.43079
swz,1986,33.50552
swz,1987,34.27204
swz,1988,33.31922
swz,1989,36.32856
swz,1990,35.09356
swz,1991,40.26399
swz,1992,42.80027
swz,1993,40.40805
swz,1994,40.70765
swz,1995,39.60745
swz,1998,38.49394
swz,1999,34.67557
swz,2000,34.39827
swz,2001,31.28022
swz,2002,38.39047
swz,2003,34.1985
swz,2004,41.37213
swz,2005,42.9697
swz,2006,49.25555
swz,2007,52.57027
swz,2009,50.49675
swz,2010,54.3923
swz,2011,56.87419
swz,2012,53.0411
swz,2013,54.82333
swz,2014,53.4696
swz,2015,57.5077
swz,2016,62.04032
swz,2017,66.02856
swz,2019,68.89796
sxm,2014,37.10247
syc,1970,7.29167
syc,1971,6.72515
syc,1972,8.75179
syc,1973,6.9541
syc,1974,21.2283
syc,1977,29.28311
syc,1978,34.49519
syc,1980,81.33175
syc,1981,86.58683
syc,1982,87.30351
syc,1983,93.29268
syc,1988,93.60902
syc,1989,110.66998
syc,1992,89.16968
syc,1993,96.24697
syc,1994,99.7555
syc,1998,104.36364
syc,1999,100.12092
syc,2000,101.32371
syc,2001,89.8533
syc,2002,93.38327
syc,2003,98.21656
syc,2005,110.67194
syc,2007,106.4433
syc,2008,106.25
syc,2009,104.26667
syc,2010,108.92857
syc,2011,109.84308
syc,2012,103.24006
syc,2013,109.00901
syc,2014,102.87443
syc,2015,105.19084
syc,2016,107.53846
syc,2017,107.18654
syc,2018,104.62687
syc,2019,110.10101
syc,2020,103.76569
syr,1971,43.92029
syr,1972,52.56022
syr,1973,66.02476
syr,1974,55.87643
syr,1975,54.90639
syr,1977,53.01787
syr,1978,55.36358
syr,1979,57.02596
syr,1980,57.54983
syr,1981,57.68243
syr,1982,55.91527
syr,1983,55.17767
syr,1984,56.87724
syr,1985,57.88296
syr,1986,61.4286
syr,1987,61.52354
syr,1988,60.79068
syr,1989,59.14606
syr,1990,54.30125
syr,1991,53.45302
syr,1992,53.68647
syr,1993,50.13187
syr,1994,49.35622
syr,1999,47.93781
syr,2000,48.45977
syr,2001,49.6441
syr,2002,50.32624
syr,2003,53.46792
syr,2004,57.91132
syr,2005,61.13153
syr,2006,60.1687
syr,2007,61.01771
syr,2008,64.49932
syr,2009,63.6821
syr,2010,64.50622
syr,2011,64.74644
syr,2012,68.62606
syr,2013,53.38614
tca,1997,79.33333
tca,2000,67.08861
tca,2001,75.625
tca,2002,50.2994
tca,2003,70.68966
tca,2004,84.86486
tca,2005,85.7868
tca,2009,83.33333
tca,2014,66.171
tca,2015,75.61837
tca,2016,54.72973
tca,2018,111.63522
tcd,1988,7.68784
tcd,1989,7.18487
tcd,1990,8.27384
tcd,1991,8.01251
tcd,1994,10.43014
tcd,1995,9.729
tcd,1996,10.99161
tcd,2000,13.81427
tcd,2002,14.91992
tcd,2003,15.50698
tcd,2004,16.48688
tcd,2006,17.69842
tcd,2009,24.69023
tcd,2010,23.18593
tcd,2011,23.42161
tcd,2012,22.23341
tcd,2013,24.47431
tcd,2015,20.90904
tcd,2016,21.46175
tcd,2017,20.6558
tcd,2018,20.16757
tgo,1974,11.78443
tgo,1975,14.8709
tgo,1976,17.10521
tgo,1977,22.75377
tgo,1978,27.61761
tgo,1979,33.0857
tgo,1980,38.82419
tgo,1981,37.53544
tgo,1982,36.16279
tgo,1983,28.97884
tgo,1984,21.61683
tgo,1985,19.38138
tgo,1986,18.60055
tgo,1987,18.76377
tgo,1988,17.2767
tgo,1989,19.20039
tgo,1990,21.1186
tgo,1991,20.17202
tgo,1992,22.30821
tgo,1994,18.59815
tgo,1995,23.59976
tgo,1996,24.04731
tgo,1999,30.03245
tgo,2000,31.4982
tgo,2001,36.42362
tgo,2002,41.13518
tgo,2003,43.79841
tgo,2004,47.13215
tgo,2005,52.7335
tgo,2006,52.77235
tgo,2007,45.67518
tgo,2008,47.9089
tgo,2010,47.26417
tgo,2011,51.07814
tgo,2013,48.66975
tgo,2014,46.48304
tgo,2015,49.34605
tgo,2016,50.51811
tgo,2017,54.29015
tgo,2018,54.67821
tgo,2019,55.64274
tgo,2020,57.21964
tha,1975,26.55403
tha,1976,28.43536
tha,1977,29.44355
tha,1978,29.86871
tha,2015,77.7836
tha,2016,76.22319
tha,2017,75.24765
tha,2018,77.40351
tha,2020,80.72253
tjk,2009,89.12268
tjk,2010,98.26108
tjk,2011,101.72373
tjk,2012,90.49004
tjk,2014,96.12133
tjk,2015,100.01708
tjk,2016,101.84675
tjk,2017,98.08195
tls,2008,49.69014
tls,2009,66.5298
tls,2010,68.58232
tls,2011,72.35522
tls,2012,69.34089
tls,2013,64.72662
tls,2014,68.8256
tls,2015,72.1806
tls,2016,75.78416
tls,2017,81.01541
tls,2018,84.86396
tls,2019,85.98349
ton,1982,80.40346
ton,1983,81.96721
ton,1984,96.01504
ton,1985,82.63566
ton,1993,119.24095
ton,1999,74.42231
ton,2001,83.68237
ton,2003,93.23105
ton,2004,83.30404
ton,2020,62.65458
tto,1971,33.92335
tto,1972,35.20295
tto,1985,77.12636
tto,1988,80.94398
tto,1993,75.80632
tto,1997,65.47325
tto,1999,66.20699
tto,2001,71.43161
tto,2003,85.40118
tto,2004,80.65212
tto,2005,74.0648
tto,2007,86.88965
tto,2008,87.22906
tto,2009,92.39008
tto,2010,76.31829
tun,1979,20.44197
tun,1980,21.70091
tun,1981,23.5687
tun,1982,22.13182
tun,1983,27.28611
tun,1984,34.72863
tun,1985,33.73744
tun,1986,35.3141
tun,1987,35.57508
tun,1988,38.20838
tun,1990,37.06493
tun,1991,47.95083
tun,1992,44.89885
tun,1993,47.33187
tun,1994,50.6933
tun,1995,51.58622
tun,1996,52.41188
tun,1997,55.35524
tun,2004,63.76995
tun,2005,62.30771
tun,2006,60.17163
tun,2008,63.81998
tun,2009,70.87403
tun,2010,66.2957
tun,2013,61.56067
tun,2014,63.90559
tun,2015,63.00815
tun,2017,64.22057
tun,2018,68.15338
tur,1976,38.62287
tur,1977,38.26525
tur,1982,29.27278
tur,1983,27.58337
tur,1984,32.30453
tur,1986,37.87262
tur,1987,39.47358
tur,1988,37.63528
tur,1989,41.22436
tur,1990,43.13466
tur,1991,46.94274
tur,1992,52.11507
tur,2004,94.33672
tur,2005,99.13476
tur,2006,96.37707
tur,2007,98.21773
tur,2008,101.31168
tur,2009,97.4602
tur,2010,106.26977
tur,2011,98.93706
tur,2012,97.57371
tur,2013,96.67762
tur,2014,98.34989
tur,2015,96.65433
tur,2017,88.61607
tur,2018,87.18043
tur,2019,89.48476
tuv,1990,31.03448
tuv,2014,91.89189
tuv,2015,74.5614
tuv,2016,52.58621
tuv,2019,60.65574
tuv,2020,58.87097
tza,2002,7.18856
tza,2003,7.97078
tza,2004,8.5616
tza,2005,10.33852
tza,2008,15.97302
tza,2009,23.03835
tza,2012,44.74225
tza,2013,38.9585
tza,2016,28.93646
tza,2017,26.49703
tza,2018,29.01962
tza,2019,32.82438
tza,2020,31.62475
uga,1995,12.57871
uga,2000,17.13208
uga,2001,17.81575
uga,2002,20.3124
uga,2003,21.30452
uga,2004,21.00074
uga,2007,25.00126
uga,2008,26.46978
uga,2009,27.80167
uga,2010,30.9054
uga,2011,30.02875
uga,2012,28.19045
uga,2013,32.14624
uga,2014,32.45055
uga,2015,27.50551
uga,2016,30.41608
uga,2017,27.71814
ukr,1993,91.44098
ukr,1994,88.7503
ukr,1999,96.46896
ukr,2000,96.27301
ukr,2001,100.32261
ukr,2002,101.93636
ukr,2003,104.88958
ukr,2004,102.26216
ukr,2005,103.51662
ukr,2006,99.44847
ukr,2007,98.88733
ukr,2008,101.35291
ukr,2009,62.17766
ukr,2010,116.5758
ukr,2011,104.56031
ukr,2012,100.51042
ukr,2013,98.1736
ukr,2014,94.52638
ury,1998,52.78336
ury,2001,61.28233
ury,2002,65.16293
ury,2003,66.43193
ury,2004,64.51066
ury,2005,62.28848
ury,2006,59.92798
ury,2007,57.7839
ury,2008,60.66308
ury,2009,63.90839
ury,2010,64.78282
ury,2019,87.58396
usa,2017,106.90413
usa,2018,100.82059
usa,2019,103.09078
uzb,2001,96.71747
uzb,2002,101.32564
uzb,2003,98.82755
uzb,2004,95.29845
uzb,2005,93.61773
uzb,2006,98.08565
uzb,2007,98.8843
uzb,2008,92.65631
uzb,2009,91.03871
uzb,2010,93.78073
uzb,2011,95.36221
uzb,2012,94.0294
uzb,2013,92.36635
uzb,2014,91.03232
uzb,2015,89.70579
uzb,2016,91.32088
uzb,2017,91.45701
uzb,2018,96.57403
uzb,2019,94.99382
uzb,2020,97.91174
vct,2003,53.16682
vct,2004,61.17117
vct,2005,66.81777
vct,2010,110.53604
vct,2012,90.9176
vct,2013,89.06999
vct,2014,89.72332
vct,2015,96.24746
vct,2016,94.89275
vct,2017,97.21074
vct,2018,88.03778
ven,1972,19.65136
ven,1973,28.20094
ven,1974,29.03105
ven,1975,30.44271
ven,1976,31.6404
ven,1977,32.71684
ven,1978,33.51143
ven,1979,32.42363
ven,1980,32.4988
ven,1983,33.63735
ven,1985,37.38716
ven,1986,38.57314
ven,1987,36.45503
ven,1988,36.18245
ven,1989,35.40755
ven,1991,36.23111
ven,1992,36.55517
ven,1993,36.4753
ven,1996,38.64466
ven,1997,40.96777
ven,1999,40.9456
ven,2000,43.96607
ven,2001,47.38698
ven,2002,50.9493
ven,2003,53.04197
ven,2004,57.55756
ven,2005,61.26198
ven,2006,63.30201
ven,2007,68.47664
ven,2008,74.00835
ven,2009,73.76291
ven,2010,71.64574
ven,2011,72.49603
ven,2012,74.74592
ven,2013,75.01951
ven,2014,72.79341
ven,2015,72.40201
ven,2016,71.57772
ven,2017,70.79304
vgb,1994,66.2069
vgb,2001,87.57764
vgb,2010,78.07487
vgb,2011,74.6114
vgb,2012,76.96078
vgb,2013,68.86792
vgb,2014,66.51376
vgb,2015,87.83784
vgb,2016,85.71429
vgb,2020,69.40639
vnm,2001,69.68516
vnm,2002,73.95591
vnm,2014,95.47845
vnm,2015,100.41855
vnm,2018,94.77947
vut,1994,25.72314
vut,1998,25.27322
vut,2001,33.17073
vut,2004,38.19328
vut,2006,28.29028
vut,2010,51.34914
vut,2013,51.55747
vut,2019,43.55638
vut,2020,46.57293
wsm,1999,95.58011
wsm,2000,93.13047
wsm,2001,98.17851
wsm,2009,106.49351
wsm,2010,107.48594
wsm,2011,107.48569
wsm,2012,105.31532
wsm,2013,109.73696
wsm,2014,113.55207
wsm,2015,115.41808
wsm,2016,110.96594
wsm,2017,106.7713
wsm,2018,104.31937
wsm,2019,99.44634
wsm,2020,103.483
yem,1999,59.83094
yem,2001,66.09208
yem,2005,61.77251
yem,2010,56.47001
yem,2012,58.86735
yem,2013,57.86062
yem,2016,60.7146
zaf,1991,51.09898
zaf,2000,67.30894
zaf,2002,86.40532
zaf,2003,73.10848
zaf,2004,70.67562
zaf,2016,78.01068
zaf,2018,76.7513
zaf,2019,76.88029
zmb,1976,21.15789
zmb,1977,23.0969
zmb,2000,26.83525
zmb,2001,29.79886
zmb,2002,39.88514
zmb,2004,40.92666
zmb,2005,45.03859
zmb,2007,54.15737
zmb,2008,72.38187
zmb,2009,69.52754
zmb,2010,64.04072
zmb,2011,63.22149
zmb,2012,57.21006
zmb,2013,58.73671
zwe,1984,60.35594
zwe,2012,69.48602
zwe,2013,70.30781
zwe,2014,71.59675
zwe,2015,67.05236
zwe,2016,67.24793
zwe,2017,67.73248
zwe,2018,63.79657
zwe,2019,71.08442
zwe,2020,68.93079
