geo,time,bx_trf_pwkr_cd
sle,1991,0
sle,1992,0
sle,1993,0
sle,1994,0
sle,1995,23673629.72395
sle,1996,25246637.86713
sle,1997,5984620.20464
sle,1998,20330605.04548
sle,1999,22476894.1273
sle,2000,7134994.32395
sle,2001,6215277.85062
sle,2002,7453886.14239
sle,2003,25772013.14627
sle,2004,24640795.96342
sle,2005,2348587.4714
sle,2006,12075800.84579
sle,2007,39835601.89678
sle,2008,20228385.76697
sle,2009,32667698.6325
sle,2010,41568569.54576
sle,2011,55510383.04332
sle,2012,57000043.68499
sle,2013,64760766.49159
sle,2014,57737750.64848
sle,2015,43965653.28682
sle,2016,55200781.23116
sle,2017,59738750.46047
sle,2018,69541602.64188
sle,2019,63403732.01
sle,2020,172987222.4243
slv,1977,33640000
slv,1978,45320000
slv,1979,49160000
slv,1980,10880000
slv,1981,42160000
slv,1982,77720000
slv,1983,92480000
slv,1984,114200000
slv,1985,126200000
slv,1986,138557134.46616
slv,1987,167400000
slv,1988,194380000
slv,1989,228140000
slv,1990,357459235.8238
slv,1991,466927234.92724
slv,1992,687252068.17502
slv,1993,790346844.44427
slv,1994,966690534.15437
slv,1995,1060701537.28999
slv,1996,1083837806.96745
slv,1997,1199486081.37045
slv,1998,1338320959.45174
slv,1999,1373800000
slv,2000,1750700000
slv,2001,1910500000
slv,2002,1935200000
slv,2003,2105300000
slv,2004,2547600000
slv,2005,3017300000
slv,2006,3470800000
slv,2007,3695250000
slv,2008,3741950000
slv,2009,3387150000
slv,2010,3455278619.03
slv,2011,3627480609.62147
slv,2012,3886623976.52438
slv,2013,3944189470.35084
slv,2014,4139170392.65122
slv,2015,4256560717.92005
slv,2016,4543839150.53674
slv,2017,4977711944.17416
slv,2018,5373218466.19
slv,2019,5631259656.66
slv,2020,5910721445.1
srb,2007,3619168268.86678
srb,2008,3354827945.49611
srb,2009,4465348597.28127
srb,2010,3953519775.62123
srb,2011,3774101087.22941
srb,2012,3335575492.14379
srb,2013,3791315991.24134
srb,2014,3458710068.26498
srb,2015,3166089923.39362
srb,2016,2977769917.58403
srb,2017,3349734553.71301
srb,2018,4163932962.38863
srb,2019,3933625905.26431
srb,2020,3581183190.69169
ssd,2015,1126470000
ssd,2016,1070710000
ssd,2017,569990000
ssd,2018,1181120000
stp,1974,0
stp,1975,0
stp,1976,0
stp,1977,0
stp,1978,295950.25752
stp,1979,593868.58877
stp,1980,773624.32821
stp,1981,877616.40712
stp,1982,670754.57833
stp,1983,1039324.28863
stp,1984,3254174.28912
stp,1985,248854.43539
stp,1986,59602.4585
stp,1987,23980.27778
stp,1988,13898.00409
stp,1989,95450.27061
stp,1990,100000
stp,1997,800000
stp,1998,500000
stp,1999,560000
stp,2000,463800
stp,2001,553670.31444
stp,2002,797330.56084
stp,2003,1821460.08789
stp,2004,1100000
stp,2005,1500000
stp,2006,1600000
stp,2007,2000000
stp,2008,3000000
stp,2009,2000000
stp,2010,6363257.4542
stp,2011,6881334.48687
stp,2012,6358889.79037
stp,2013,26064294.32508
stp,2014,25155610.15016
stp,2015,19625156.06962
stp,2016,17462574.29411
stp,2017,18192067.22756
stp,2018,17776130.47602
stp,2019,10997294.9494
stp,2020,6847536.92085
sur,2005,1500000
sur,2006,100000
sur,2007,400000
sur,2008,100000
sur,2009,900000
sur,2010,700000
sur,2011,3893784.5278
sur,2012,7334766.75
sur,2013,6993693.27855
sur,2014,8833808.60389
sur,2015,6705559.50381
sur,2016,1493543.56631
sur,2017,97912850.92294
sur,2018,98678756.53342
sur,2019,96177384.31312
sur,2020,124028649.07841
svk,1994,0
svk,1995,0
svk,1996,4114538.33967
svk,1997,7318302.07536
svk,2013,0
svk,2014,274532084.46851
svk,2015,314182599.06972
svk,2016,247295468.42478
svk,2017,260963519.26356
svk,2018,265546056.58059
svk,2019,305631708.37511
svk,2020,295894672.904
svn,1992,38300000
svn,1993,44300000
svn,1994,55600000
svn,1995,54200000
svn,1996,41700000
svn,1997,32400000
svn,1998,18600000
svn,1999,15500000
svn,2000,14200000
svn,2001,16600000
svn,2002,16600000
svn,2003,13400000
svn,2004,12000000
svn,2005,6700000
svn,2006,5508844.30047
svn,2007,4993875.89942
svn,2008,32796554.33685
svn,2009,31478053.17981
svn,2010,30200401.74098
svn,2011,34075601.1526
svn,2012,36267210.26772
svn,2013,41731223.25682
svn,2014,56940405.47358
svn,2015,64946150.11569
svn,2016,59456434.86715
svn,2017,65601175.79163
svn,2018,72486513.41642
svn,2019,74670365.67422
svn,2020,77314095.28667
svn,2021,80144165.10808
swe,1970,0
swe,1971,0
swe,1972,0
swe,1973,0
swe,1974,0
swe,1975,0
swe,1976,0
swe,1977,0
swe,1978,0
swe,1979,0
swe,1980,0
swe,1981,0
swe,1982,0
swe,1983,0
swe,1984,0
swe,1985,0
swe,1986,0
swe,1987,15862310.54026
swe,1988,22787398.16888
swe,1989,33923477.55205
swe,1990,32150658.8224
swe,1991,40920828.08536
swe,1992,79888440.20015
swe,1993,101145481.92567
swe,1994,105339383.90757
swe,1995,127415619.65246
swe,1996,135711389.22519
swe,1997,144066407.30225
swe,1998,0
swe,1999,0
swe,2000,0
swe,2001,190480854.18138
swe,2002,100189023.29061
swe,2003,228714970.17393
swe,2004,270820482.42596
swe,2005,287939107.78993
swe,2006,309943875.49517
swe,2007,359761520.2742
swe,2008,396375151.12049
swe,2009,357637514.61281
swe,2010,397439997.33261
swe,2011,463934094.92444
swe,2012,465474401.65146
swe,2013,632609668.22757
swe,2014,579557420.96826
swe,2015,473658981.8134
swe,2016,444411159.57425
swe,2017,494511394.04962
swe,2018,536228663.39185
swe,2019,492021392.21533
swe,2020,412606290.78709
swz,1974,0
swz,1975,0
swz,1976,0
swz,1977,0
swz,1978,0
swz,1979,0
swz,1980,0
swz,1981,0
swz,1982,0
swz,1983,0
swz,1984,0
swz,1985,0
swz,1986,0
swz,2004,1067388.26964
swz,2005,1314918.74011
swz,2006,1325989.04313
swz,2007,1492399.61308
swz,2008,2574836.57586
swz,2009,1971505.23941
swz,2010,1871272.31939
swz,2011,31870699.86556
swz,2012,58491836.66411
swz,2013,13630787.3597
swz,2014,61050633.81172
swz,2015,61236009.01666
swz,2016,70077253.38798
swz,2017,99694391.34666
swz,2018,89415567.19221
swz,2019,78939768.06686
swz,2020,89295631.49093
sxm,2011,43184357.5419
sxm,2012,43407821.22905
sxm,2013,50759776.53631
sxm,2014,49011173.18436
sxm,2015,48268156.42458
sxm,2016,49921787.7095
sxm,2017,45189944.13408
sxm,2018,39437510.50279
sxm,2019,40844124.40782
sxm,2020,31460780.15084
syc,1976,0
syc,1977,0
syc,1978,0
syc,1979,0
syc,1980,0
syc,1981,0
syc,1982,0
syc,1983,0
syc,1984,0
syc,1985,0
syc,1986,0
syc,1987,0
syc,1988,0
syc,1989,3905105.2008
syc,1990,7129204.71007
syc,1991,6941777.2939
syc,1992,10370513.39261
syc,1993,0
syc,1994,0
syc,1995,0
syc,1996,0
syc,1997,0
syc,1998,0
syc,1999,0
syc,2000,2983994.93625
syc,2001,1620133.58847
syc,2002,1783018.35147
syc,2003,4695873.25231
syc,2004,6651946.52406
syc,2005,11915636.36364
syc,2006,13082585.83331
syc,2007,3967037.39236
syc,2008,2274730.80197
syc,2009,15282644.41239
syc,2010,16488950.52143
syc,2011,24338549.07462
syc,2012,16745852.84131
syc,2013,11950772.02005
syc,2014,14127500
syc,2015,13462342.5
syc,2016,17020964.925
syc,2017,16988119.0705
syc,2018,18007406.21473
syc,2019,18907776.52547
syc,2020,7398833.06137
syr,1977,0
syr,1978,0
syr,1979,0
syr,1980,0
syr,1981,0
syr,1982,0
syr,1983,0
syr,1984,0
syr,1985,0
syr,1986,0
syr,1987,0
syr,1988,0
syr,1989,0
syr,1990,0
syr,1991,0
syr,1992,0
syr,1993,0
syr,1994,0
syr,1995,0
syr,1996,0
syr,1997,0
syr,1998,0
syr,1999,0
syr,2000,0
syr,2001,0
syr,2002,0
syr,2003,743000000
syr,2004,690000000
syr,2005,763000000
syr,2006,770000000
syr,2007,1000466463.41463
syr,2008,1250000000
syr,2009,1200000000
syr,2010,1422698750
tca,2014,7166000
tca,2015,6053000
tca,2016,7467000
tca,2017,7717097
tca,2018,7481920
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,33388.01825
tcd,1986,1230126.30056
tcd,1987,1354244.54432
tcd,1988,345813.71817
tcd,1989,793082.81448
tcd,1990,0
tcd,1991,0
tcd,1992,188898.93778
tcd,1993,158919.30381
tcd,1994,715051.58927
tgo,1974,4117078.45022
tgo,1975,4768728.33307
tgo,1976,7085149.6047
tgo,1977,8026711.64051
tgo,1978,9332795.51356
tgo,1979,7958757.5861
tgo,1980,9934704.73695
tgo,1981,7864382.20509
tgo,1982,6113699.85659
tgo,1983,6077686.75519
tgo,1984,6609351.05497
tgo,1985,15405231.62254
tgo,1986,21423255.92446
tgo,1987,20044150.20876
tgo,1988,21239005.64212
tgo,1989,22864608.88857
tgo,1990,26874573.29673
tgo,1991,28971286.22092
tgo,1992,16245308.6488
tgo,1993,11717650.00114
tgo,1994,15306066.51294
tgo,1995,15021583.98368
tgo,1996,13292870.09032
tgo,1997,8595619.77661
tgo,1998,28815.91468
tgo,1999,4477854.32635
tgo,2000,15744683.75692
tgo,2001,51589457.95119
tgo,2002,86973979.58624
tgo,2003,128565840.5006
tgo,2004,153588391.20334
tgo,2005,164283785.9692
tgo,2006,203324635.96385
tgo,2007,252715166.79821
tgo,2008,302585173.68397
tgo,2009,301126898.59411
tgo,2010,301272693.28122
tgo,2011,204018419.90165
tgo,2012,295461026.80207
tgo,2013,341659056.27431
tgo,2014,374111489.23429
tgo,2015,316611646.04671
tgo,2016,324964542.5651
tgo,2017,348763626.45154
tgo,2018,395598525.61426
tgo,2019,456586399.61022
tgo,2020,593749139.31899
tha,1975,0
tha,1976,23774389.85599
tha,1977,0
tha,1978,0
tha,1979,0
tha,1980,0
tha,1981,0
tha,1982,0
tha,1983,0
tha,1984,0
tha,1985,0
tha,1986,0
tha,1987,0
tha,1988,0
tha,1989,0
tha,1990,0
tha,1991,0
tha,1992,0
tha,1993,0
tha,1994,0
tha,2005,1187020000
tha,2006,1333360000
tha,2007,1634850000
tha,2008,1898410000
tha,2009,2779030000
tha,2010,3157730000
tha,2011,3529320000
tha,2012,3754853857
tha,2013,4746435918.04827
tha,2014,4615464578.68417
tha,2015,3865077595.52878
tha,2016,4039789516.80662
tha,2017,4659525717.58992
tha,2018,5351117963.63845
tha,2019,6988217810.88791
tha,2020,7226672450.51882
tjk,2002,78413300
tjk,2003,145974600
tjk,2004,251976600
tjk,2005,182406499.26643
tjk,2006,309819580.55314
tjk,2007,487386830.97669
tjk,2008,733636464.0468
tjk,2009,503795581.38966
tjk,2010,649139996.4376
tjk,2011,871925511.456
tjk,2012,1033964678.84315
tjk,2013,962422803.16711
tjk,2014,1082631519.11968
tjk,2015,616251984.68989
tjk,2016,551408223.34209
tjk,2017,663994753.45285
tjk,2018,648015469.48386
tjk,2019,689135362.7375
tjk,2020,649044467.28099
tls,2006,260100
tls,2007,260100
tls,2008,5235100
tls,2009,6466984
tls,2010,11674829.1
tls,2011,17079819.95
tls,2012,22789807.78
tls,2013,29179746.71
tls,2014,39209895.14
tls,2015,57458100
tls,2016,76046600
tls,2017,82916514.13
tls,2018,91418770.91
tls,2019,95482474.425
tls,2020,150306307.24172
ton,1971,683200.10939
ton,1972,473168.33305
ton,1973,1299201.83031
ton,1974,4421121.81587
ton,1975,6834690.56345
ton,1976,5404767.95398
ton,1977,5592418.37895
ton,1978,0
ton,1979,0
ton,1980,0
ton,1981,0
ton,1982,0
ton,1983,15450372.6746
ton,1984,13882838.61435
ton,1985,14898485.47405
ton,1986,20849019.08851
ton,1987,20253480.19775
ton,1988,20312529.59603
ton,1989,14314659.94845
ton,1990,16399246.77575
ton,1991,23329078.31785
ton,1992,17491043.83602
ton,1993,19778649.17964
ton,1994,19087996.26906
ton,2001,52809898.19589
ton,2002,60370962.82917
ton,2003,55385756.01004
ton,2004,61958879.72136
ton,2005,65533009.22776
ton,2006,74730359.16584
ton,2007,78124029.52291
ton,2008,99314446.78189
ton,2009,77583545.19132
ton,2010,69570564.3526
ton,2011,68204189.52575
ton,2012,76851252.97897
ton,2013,107406851.40371
ton,2014,102765918.72474
ton,2015,114552961.59606
ton,2016,111407495.58722
ton,2017,125096019.5022
ton,2018,137987872.83249
ton,2019,140328315.99148
ton,2020,141850033.35499
tto,1975,2626973.13916
tto,1976,1642180.09754
tto,1977,1416666.66726
tto,1978,1416666.66726
tto,1979,1416666.66726
tto,1980,1416666.66726
tto,1981,1416666.66726
tto,1982,1375000.00057
tto,1983,1375000.00057
tto,1984,250000
tto,1985,204081.63265
tto,1986,166666.66667
tto,1987,277777.77778
tto,1988,1717073.17073
tto,1989,2870588.23529
tto,1990,2988235.29412
tto,1991,4800000
tto,1992,6188235.29412
tto,1993,18257939.64975
tto,1994,25671192.97488
tto,1995,30397815.43723
tto,1996,28126252.84846
tto,1997,30199890.32279
tto,1998,44567528.6575
tto,1999,54400000
tto,2000,38100002.01594
tto,2001,40900002.18721
tto,2002,79100000
tto,2003,86800000
tto,2004,86900000
tto,2005,92400000
tto,2006,91200000
tto,2007,109400000
tto,2008,94500000
tto,2009,109300000
tto,2010,90900000
tto,2011,161839741.86217
tto,2012,138785056.69327
tto,2013,144461593.70165
tto,2014,136188210.18799
tto,2015,152539797.78124
tto,2016,144446743.21044
tto,2017,134620106.60289
tto,2018,138233322.56401
tto,2019,140667536.98987
tto,2020,191517455.80813
tun,1976,142265757.43051
tun,1977,167851731.36228
tun,1978,221063065.57859
tun,1979,282928930.17912
tun,1980,318554569.71934
tun,1981,360466784.96462
tun,1982,372447360.69825
tun,1983,359475519.80973
tun,1984,316670242.6071
tun,1985,270822203.05382
tun,1986,347594284.4249
tun,1987,458570286.45558
tun,1988,497782613.55301
tun,1989,449795248.35738
tun,1990,551043643.26376
tun,1991,524539338.19719
tun,1992,531413711.22753
tun,1993,446329981.98408
tun,1994,628735485.4123
tun,1995,679883690.19297
tun,1996,735559759.95
tun,1997,684505195.5783
tun,1998,718347274.36387
tun,1999,761238382.26306
tun,2000,795953356.59829
tun,2001,826919902.34324
tun,2002,965230235.39342
tun,2003,1107292306.69728
tun,2004,1268279627.44888
tun,2005,1195128844.12815
tun,2006,1303732086.17419
tun,2007,1446277713.10394
tun,2008,1725126304.46985
tun,2009,1726611245.85733
tun,2010,1724814866.5642
tun,2011,1659275219.90837
tun,2012,1911528221.65429
tun,2013,1907477982.55018
tun,2014,1961329465.29813
tun,2015,1652660421.84413
tun,2016,1497462795.42527
tun,2017,1543424574.02069
tun,2018,1507782787.19492
tun,2019,1631047448.11605
tun,2020,1871169807.07177
tur,1974,1426000000
tur,1975,1312000000
tur,1976,982000000
tur,1977,982000000
tur,1978,983000000
tur,1979,1694000000
tur,1980,2071000000
tur,1981,2490000000
tur,1982,2140000000
tur,1983,1513000000
tur,1984,1807000000
tur,1985,1714000000
tur,1986,1634000000
tur,1987,2021000000
tur,1988,1776000000
tur,1989,3040000000
tur,1990,3246000000
tur,1991,2819000000
tur,1992,3008000000
tur,1993,2919000000
tur,1994,2627000000
tur,1995,3327000000
tur,1996,3542000000
tur,1997,4197000000
tur,1998,5356000000
tur,1999,4533000000
tur,2000,4560000000
tur,2001,2786000000
tur,2002,1936000000
tur,2003,729000000
tur,2004,804000000
tur,2005,851000000
tur,2006,1111000000
tur,2007,1209000000
tur,2008,1613000000
tur,2009,1129000000
tur,2010,1055000000
tur,2011,1168000000
tur,2012,1113000000
tur,2013,1094000000
tur,2014,1092000000
tur,2015,952000000
tur,2016,757000000
tur,2017,744000000
tur,2018,791000000
tur,2019,496000000
tur,2020,604000000
tur,2021,517000000
tuv,2001,99009.92659
tuv,2002,656321.09749
tuv,2003,952063.37145
tuv,2004,1014890.57751
tuv,2005,1193609.64459
tuv,2006,661910.82833
tuv,2007,778195.46513
tuv,2008,708786.57695
tuv,2009,527223.44376
tuv,2010,496074.20451
tuv,2011,446267.58327
tuv,2012,358367.80974
tuv,2013,273400.4802
tuv,2014,220793.31594
tuv,2015,159162.76001
tuv,2016,136216.24758
tuv,2017,151407.37852
tuv,2018,142254.38741
tuv,2019,134842.97362
tza,1976,0
tza,1977,0
tza,1978,0
tza,1979,0
tza,1980,0
tza,1981,0
tza,1982,0
tza,1983,0
tza,1984,0
tza,1985,0
tza,1986,0
tza,1987,0
tza,1988,0
tza,1989,0
tza,2001,5300000
tza,2002,5000000
tza,2003,1900000
tza,2004,5774618.36
tza,2005,9125900
tza,2006,8992762
tza,2007,19439077.90405
tza,2008,27500268.77609
tza,2009,28436056.5073
tza,2010,332051605.03792
tza,2011,385163366.21142
tza,2012,368700425.14226
tza,2013,351738289.18392
tza,2014,357608631.95931
tza,2015,365305527.41242
tza,2016,371554458.34667
tza,2017,363354888.43572
tza,2018,365479967.81238
tza,2019,371412526.71285
tza,2020,312699389.88574
uga,1980,0
uga,1981,0
uga,1982,0
uga,1983,0
uga,1984,0
uga,1985,0
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,0
uga,1992,0
uga,1993,0
uga,1994,0
uga,1995,0
uga,1996,0
uga,1997,0
uga,1998,0
uga,1999,232600000
uga,2000,238100000
uga,2001,348574793.62321
uga,2002,441830059.99134
uga,2003,298785184.17403
uga,2004,310532464.92858
uga,2005,321808492.95616
uga,2006,411000000
uga,2007,451571875.89144
uga,2008,723521002.69992
uga,2009,778332605.93
uga,2010,768000000
uga,2011,812943613
uga,2012,910316842.96866
uga,2013,931570329.69644
uga,2014,885933822.41444
uga,2015,901873214.38796
uga,2016,1145540000
uga,2017,1165300000
uga,2018,1337810000
uga,2019,1424445300.36727
uga,2020,1061836299.49941
ukr,2000,386000000
ukr,2001,773000000
ukr,2002,1118000000
ukr,2003,1378000000
ukr,2004,1655000000
ukr,2005,2049000000
ukr,2006,2562000000
ukr,2007,3080000000
ukr,2008,3153000000
ukr,2009,2515000000
ukr,2010,2489000000
ukr,2011,2997000000
ukr,2012,2907000000
ukr,2013,2885000000
ukr,2014,2171000000
ukr,2015,2843000000
ukr,2016,2741000000
ukr,2017,2995000000
ukr,2018,3200000000
ukr,2019,3014000000
ukr,2020,3475000000
ukr,2021,4507000000
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,0
ury,1985,0
ury,1986,0
ury,1987,0
ury,1988,0
ury,1989,0
ury,1990,0
ury,1991,0
ury,1992,0
ury,1993,0
ury,1994,0
ury,1995,0
ury,1996,0
ury,1997,0
ury,2000,0
ury,2001,0
ury,2002,35666000
ury,2003,61753293
ury,2004,69896000
ury,2005,76740000
ury,2006,88933000
ury,2007,96476000
ury,2008,107912000
ury,2009,101073000
ury,2010,124891000
ury,2011,128836000
ury,2012,91602186.21314
ury,2013,98848478.41869
ury,2014,97830785.21269
ury,2015,90267058.23446
ury,2016,90443153.01276
ury,2017,106481982.58938
ury,2018,110931703.92633
ury,2019,109112342.08938
ury,2020,107557125.39654
usa,1970,0
usa,1971,0
usa,1972,0
usa,1973,0
usa,1974,0
usa,1975,0
usa,1976,0
usa,1977,0
usa,1978,0
usa,1979,0
usa,1980,0
usa,1981,0
usa,1982,0
usa,1983,0
usa,1984,0
usa,1985,0
uzb,2010,2366298145.90553
uzb,2011,3492530760.16682
uzb,2012,4781662851.57197
uzb,2013,4712677056.56288
uzb,2014,5218138818.90617
uzb,2015,2847987227.16411
uzb,2016,3649084896.11818
uzb,2017,4653239134.92352
uzb,2018,4662510119.61964
uzb,2019,5885116647.61005
uzb,2020,5541898859.00248
vct,1978,0
vct,1979,0
vct,1980,0
vct,1981,0
vct,1982,0
vct,1983,0
vct,1984,0
vct,1985,0
vct,1986,11666666.66667
vct,1987,12400000
vct,1988,12333333.33333
vct,1989,13000000
vct,1990,13900000
vct,1993,15555555.55556
vct,1994,14814814.81481
vct,1995,15185185.18519
vct,1996,16433333.33333
vct,1997,17111111.11111
vct,1998,17977777.77778
vct,1999,18444444.44444
vct,2000,19162962.96296
vct,2001,19337037.03704
vct,2002,19685111.11111
vct,2003,20098500
vct,2004,20783400
vct,2005,21346385.18519
vct,2006,21880044.44444
vct,2007,22470759.25926
vct,2008,22695074.07407
vct,2009,21977455.92593
vct,2010,22637111.11111
vct,2011,22999304.81481
vct,2012,23275295.18519
vct,2013,23511074.07407
vct,2014,42208590.98667
vct,2015,40072989.67533
vct,2016,43398082.59863
vct,2017,44101427.43453
vct,2018,44827281.0041
vct,2019,77827638.72407
vct,2020,59581756.52963
ven,1970,0
ven,1971,0
ven,1972,0
ven,1973,0
ven,1974,0
ven,1975,0
ven,1976,0
ven,1977,0
ven,1978,0
ven,1979,0
ven,1980,0
ven,1981,0
ven,1982,0
ven,1983,0
ven,1984,0
ven,1985,0
ven,1986,0
ven,1987,0
ven,1988,0
ven,1993,0
ven,1996,0
ven,1997,0
ven,1998,0
ven,1999,0
ven,2000,0
ven,2001,0
ven,2002,0
ven,2003,187000000
ven,2004,123000000
ven,2005,128000000
ven,2006,145000000
ven,2007,131000000
ven,2008,117000000
ven,2009,110000000
ven,2010,121000000
ven,2011,118000000
ven,2012,95000000
ven,2013,96000000
ven,2014,106000000
ven,2015,140000000
ven,2016,258000000
vut,1982,8315360.02915
vut,1983,5635636.27002
vut,1984,6855054.00507
vut,1985,6891424.99474
vut,1986,6881869.10311
vut,1987,6713026.45536
vut,1988,7021032.37074
vut,1989,6476548.79287
vut,1990,6888202.17112
vut,1991,6967350.99611
vut,1992,6813022.77379
vut,1993,4943892.32374
vut,1994,5758934.22293
vut,1995,6128563.70547
vut,1996,0
vut,1997,0
vut,1998,6220048.76883
vut,1999,7489794.99753
vut,2000,10964396.11193
vut,2001,15811721.58834
vut,2002,57510.53521
vut,2003,65582.14707
vut,2004,71594.31851
vut,2005,73242.96267
vut,2006,72315.51001
vut,2007,1215877.8585
vut,2008,79408.00392
vut,2009,75367.37054
vut,2010,112966.5156
vut,2011,113628.92721
vut,2012,151321.37284
vut,2013,222305.16251
vut,2014,37322427.51085
vut,2015,80782468.94104
vut,2016,53851064.31033
vut,2017,2137686.60675
vut,2018,7138402.28803
vut,2019,2512285.96472
vut,2020,8091291.41919
wsm,1977,5851840.31581
wsm,1978,12141248.64115
wsm,1979,13459889.66618
wsm,1980,18742385.58632
wsm,1981,18557468.69649
wsm,1982,18627842.79979
wsm,1983,20333982.98406
wsm,1984,20270569.5995
wsm,1985,23827833.88182
wsm,1986,28621140.0161
wsm,1987,36634882.08231
wsm,1988,37708429.80079
wsm,1989,40873200.86777
wsm,1990,42864224.32609
wsm,1991,34076195.60134
wsm,1992,39070540.65287
wsm,1993,31320522.06969
wsm,1994,36397888.44647
wsm,1995,39249549.79389
wsm,1996,42600582.31085
wsm,1997,45069655.76838
wsm,1998,40217976.57044
wsm,1999,44670829.74905
wsm,2005,80865167.95088
wsm,2006,86277721.232
wsm,2007,95853126.1413
wsm,2008,108421660.7846
wsm,2009,119074053.05958
wsm,2010,138263365.60339
wsm,2011,159453694.0011
wsm,2012,175395068.26111
wsm,2013,151523292.48936
wsm,2014,129213343.44297
wsm,2015,126954135.03974
wsm,2016,127299158.4112
wsm,2017,131073945.80029
wsm,2018,142493781.14999
wsm,2019,148586591.56243
wsm,2020,197750424.0564
yem,2005,1282599000
yem,2006,1282600000
yem,2007,1321520000
yem,2008,1410520000
yem,2009,1160000000
yem,2010,1526000000
yem,2011,1403920000
yem,2012,3351000000
yem,2013,3342500000
yem,2014,3350500000
yem,2015,3350500000
yem,2016,3770584000
zaf,1976,0
zaf,1977,0
zaf,1978,0
zaf,1979,0
zaf,1980,0
zaf,1981,0
zaf,1982,0
zaf,1983,0
zaf,1984,0
zaf,1985,0
zaf,1986,0
zaf,1987,0
zaf,1988,0
zaf,1989,0
zmb,1978,0
zmb,1979,0
zmb,1980,0
zmb,1981,0
zmb,1982,0
zmb,1983,0
zmb,1984,0
zmb,1985,0
zmb,1986,0
zmb,1987,0
zmb,1988,0
zmb,1989,0
zmb,1990,0
zmb,1991,0
zmb,2003,36300000
zmb,2004,48400000
zmb,2005,52870000
zmb,2006,57680000
zmb,2007,59300000
zmb,2008,68195000
zmb,2009,41264000
zmb,2010,43657312
zmb,2011,46276750.72
zmb,2012,72864000
zmb,2013,53980262.06058
zmb,2014,58300302.43328
zmb,2015,47046538.12933
zmb,2016,38464441.00052
zmb,2017,93644095.26221
zmb,2018,106965625.94434
zmb,2019,98259120.81082
zmb,2020,134864831.71813
zwe,1977,11445580.54959
zwe,1978,5334724.14916
zwe,1979,10580500.25741
zwe,1980,9298137.6628
zwe,1981,735129.00955
zwe,1982,2330914.34311
zwe,1983,0
zwe,1984,0
zwe,1985,0
zwe,1986,0
zwe,1987,0
zwe,1988,0
zwe,1989,0
zwe,1990,0
zwe,1991,0
zwe,1992,0
zwe,1993,0
zwe,1994,0
zwe,2009,1203358645.574
zwe,2010,1410591045.3695
zwe,2011,1911869277.6988
zwe,2012,2108576218.50443
zwe,2013,1887575920.8748
zwe,2014,1901014231.13174
zwe,2015,2043623185.7638
zwe,2016,1853078310.3645
zwe,2017,1726483817.47582
zwe,2018,1424201019.441
zwe,2019,1413404892.8873
zwe,2020,1828324109.0915
