geo,time,ne_con_totl_zs
isl,2003,81.66296
isl,2004,80.76711
isl,2005,82.86306
isl,2006,80.65282
isl,2007,79.41584
isl,2008,76.06587
isl,2009,76.63205
isl,2010,76.2448
isl,2011,76.73447
isl,2012,78.21751
isl,2013,76.82438
isl,2014,76.40374
isl,2015,73.11114
isl,2016,72.28106
isl,2017,73.77303
isl,2018,74.40372
isl,2019,74.27239
isl,2020,79.15215
isr,1995,81.66856
isr,1996,81.01519
isr,1997,79.64977
isr,1998,79.29369
isr,1999,78.82006
isr,2000,77.12275
isr,2001,79.78961
isr,2002,82.03625
isr,2003,81.10824
isr,2004,80.05474
isr,2005,79.42932
isr,2006,79.18524
isr,2007,79.41366
isr,2008,80.24096
isr,2009,78.99905
isr,2010,79.20632
isr,2011,79.1393
isr,2012,78.68687
isr,2013,78.03769
isr,2014,77.89722
isr,2015,77.04093
isr,2016,77.20096
isr,2017,76.97707
isr,2018,77.25928
isr,2019,76.49505
isr,2020,73.23426
ita,1970,73.91923
ita,1971,75.53443
ita,1972,76.39023
ita,1973,75.73918
ita,1974,74.30265
ita,1975,76.31781
ita,1976,74.7104
ita,1977,74.72708
ita,1978,74.09116
ita,1979,74.63089
ita,1980,76.10373
ita,1981,77.50024
ita,1982,77.74828
ita,1983,77.41674
ita,1984,77.29315
ita,1985,77.41904
ita,1986,77.11748
ita,1987,77.61293
ita,1988,77.53872
ita,1989,77.85527
ita,1990,77.39968
ita,1991,77.76467
ita,1992,78.55119
ita,1993,77.92118
ita,1994,77.72539
ita,1995,76.29723
ita,1996,76.11424
ita,1997,76.78724
ita,1998,77.23235
ita,1999,77.9862
ita,2000,78.28555
ita,2001,77.89342
ita,2002,77.67176
ita,2003,78.36508
ita,2004,78.14823
ita,2005,78.92945
ita,2006,78.86359
ita,2007,78.09333
ita,2008,78.98881
ita,2009,81.11169
ita,2010,81.27829
ita,2011,80.9325
ita,2012,81.10672
ita,2013,80.7087
ita,2014,80.14526
ita,2015,79.87895
ita,2016,79.15079
ita,2017,79.08264
ita,2018,79.06898
ita,2019,78.52208
ita,2020,78.72627
jam,1960,76.29667
jam,1961,74.05016
jam,1962,75.2837
jam,1963,74.85732
jam,1964,78.79234
jam,1965,77.07373
jam,1966,70.39826
jam,1967,71.48184
jam,1968,70.36094
jam,1969,71.54226
jam,1970,72.64651
jam,1971,75.03119
jam,1972,80.95337
jam,1973,78.08012
jam,1974,85.90682
jam,1975,84.57929
jam,1976,90.63196
jam,1977,86.38933
jam,1978,81.73329
jam,1979,81.60619
jam,1980,84.06905
jam,1981,88.32086
jam,1982,89.73087
jam,1983,85.07264
jam,1984,82.90859
jam,1985,85.52889
jam,1986,80.09828
jam,1987,79.01705
jam,1988,80.53277
jam,1989,82.17376
jam,1990,77.92901
jam,1991,77.44677
jam,1992,75.72125
jam,1993,69.41174
jam,1994,76.05583
jam,1995,79.84062
jam,1996,81.67042
jam,1997,82.11157
jam,1998,85.00834
jam,1999,84.89518
jam,2000,88.46958
jam,2001,87.81906
jam,2002,88.98513
jam,2003,88.67624
jam,2004,87.76284
jam,2005,92.9989
jam,2006,92.06016
jam,2007,95.21585
jam,2008,105.34025
jam,2009,96.86976
jam,2010,98.04325
jam,2011,101.64826
jam,2012,101.73948
jam,2013,100.84792
jam,2014,99.7579
jam,2015,94.92226
jam,2016,91.54015
jam,2017,91.67721
jam,2018,89.53869
jam,2019,89.76935
jam,2020,89.76935
jor,1976,113.29103
jor,1977,109.53071
jor,1978,113.28891
jor,1979,120.46819
jor,1980,107.74382
jor,1981,108.87002
jor,1982,114.2251
jor,1983,112.52659
jor,1984,110.55663
jor,1985,115.54554
jor,1986,105.40138
jor,1987,102.09158
jor,1988,98.57186
jor,1989,95.11185
jor,1990,98.98245
jor,1991,97.51521
jor,1992,98.5005
jor,1993,93.9915
jor,1994,89.95462
jor,1995,88.17725
jor,1996,94.75782
jor,1997,96.54022
jor,1998,97.66589
jor,1999,96.30795
jor,2000,104.31711
jor,2001,103.96048
jor,2002,99.10127
jor,2003,100.12279
jor,2004,102.85915
jor,2005,107.35137
jor,2006,105.65917
jor,2007,107.25632
jor,2008,92.76126
jor,2009,89.46153
jor,2010,85.19076
jor,2011,93.85082
jor,2012,96.37141
jor,2013,102.26059
jor,2014,99.86239
jor,2015,97.43401
jor,2016,96.52588
jor,2017,99.66467
jor,2018,100.72518
jor,2019,100.79962
jor,2020,105.98929
jpn,1970,57.79721
jpn,1971,59.68603
jpn,1972,60.35697
jpn,1973,60.1783
jpn,1974,61.9315
jpn,1975,65.75907
jpn,1976,65.8364
jpn,1977,65.97263
jpn,1978,65.75324
jpn,1979,66.73785
jpn,1980,67.01584
jpn,1981,66.62729
jpn,1982,67.85521
jpn,1983,68.34241
jpn,1984,67.49343
jpn,1985,66.79801
jpn,1986,66.35572
jpn,1987,66.28834
jpn,1988,64.98798
jpn,1989,64.78807
jpn,1990,64.71263
jpn,1991,64.27681
jpn,1992,65.4563
jpn,1993,67.17911
jpn,1994,67.47814
jpn,1995,67.82355
jpn,1996,67.59545
jpn,1997,67.90575
jpn,1998,68.66475
jpn,1999,70.31412
jpn,2000,70.21794
jpn,2001,71.65105
jpn,2002,72.83737
jpn,2003,72.73358
jpn,2004,72.45362
jpn,2005,72.54584
jpn,2006,72.62409
jpn,2007,72.4696
jpn,2008,73.78883
jpn,2009,76.94786
jpn,2010,76.07114
jpn,2011,77.10547
jpn,2012,77.63645
jpn,2013,77.99283
jpn,2014,77.55776
jpn,2015,75.38854
jpn,2016,74.35873
jpn,2017,74.02551
jpn,2018,74.42388
jpn,2019,74.27606
jpn,2020,74.48302
kaz,1993,84.77081
kaz,1994,88.33728
kaz,1995,84.68612
kaz,1996,80.21047
kaz,1997,82.89799
kaz,1998,84.0553
kaz,1999,83.95089
kaz,2000,73.96336
kaz,2001,71.32625
kaz,2002,66.20851
kaz,2003,65.74244
kaz,2004,65.14752
kaz,2005,61.1055
kaz,2006,55.90255
kaz,2007,56.15533
kaz,2008,54.60031
kaz,2009,59.18575
kaz,2010,56.19283
kaz,2011,52.66706
kaz,2012,56.45835
kaz,2013,60.06995
kaz,2014,59.17218
kaz,2015,65.35054
kaz,2016,66.17517
kaz,2017,63.12393
kaz,2018,60.41926
kaz,2019,61.41102
kaz,2020,65.68874
ken,1960,82.8571
ken,1961,83.22211
ken,1962,83.53439
ken,1963,83.99034
ken,1964,82.75863
ken,1965,84.90461
ken,1966,79.85089
ken,1967,80.73605
ken,1968,79.84771
ken,1969,79.18786
ken,1970,76.44151
ken,1971,82.63374
ken,1972,79.80335
ken,1973,75.46396
ken,1974,81.46507
ken,1975,86.54634
ken,1976,79.06577
ken,1977,72.85338
ken,1978,80.01054
ken,1979,83.70097
ken,1980,81.82897
ken,1981,80.32443
ken,1982,81.93606
ken,1983,79.56594
ken,1984,81.60668
ken,1985,75.70264
ken,1986,78.24184
ken,1987,80.82205
ken,1988,79.94779
ken,1989,86.94169
ken,1990,81.0321
ken,1991,80.28572
ken,1992,82.98652
ken,1993,77.60593
ken,1994,77.57131
ken,1995,84.10466
ken,1996,91.25012
ken,1997,92.71569
ken,1998,93.94397
ken,1999,94.33333
ken,2000,93.34506
ken,2001,95.54322
ken,2002,95.69247
ken,2003,95.2505
ken,2004,93.38475
ken,2005,92.7796
ken,2006,90.57878
ken,2007,89.48427
ken,2008,91.00154
ken,2009,86.02894
ken,2010,85.77869
ken,2011,88.6964
ken,2012,87.4729
ken,2013,88.33959
ken,2014,87.81054
ken,2015,88.24344
ken,2016,89.01709
ken,2017,90.24804
ken,2018,89.4516
ken,2019,89.78832
ken,2020,88.2447
kgz,1987,87.62215
kgz,1988,85.6305
kgz,1989,86.93333
kgz,1990,96.26168
kgz,1991,85.94595
kgz,1992,92.09497
kgz,1993,95.97737
kgz,1994,97.2935
kgz,1995,94.54943
kgz,1996,100.62224
kgz,1997,86.22322
kgz,1998,106.09864
kgz,1999,96.7674
kgz,2000,85.72548
kgz,2001,82.29821
kgz,2002,86.1512
kgz,2003,94.74076
kgz,2004,94.21552
kgz,2005,102.05472
kgz,2006,113.11299
kgz,2007,104.58943
kgz,2008,110.05921
kgz,2009,96.7121
kgz,2010,102.72261
kgz,2011,101.62992
kgz,2012,115.90646
kgz,2013,115.62764
kgz,2014,113.47215
kgz,2015,108.30195
kgz,2016,100.23358
kgz,2017,99.20967
kgz,2018,99.65547
kgz,2019,92.75618
kgz,2020,92.24092
khm,1960,87.89237
khm,1961,88
khm,1962,90.90909
khm,1963,85.88235
khm,1964,85.0365
khm,1965,87.5
khm,1966,86.875
khm,1967,86.35015
khm,1968,87.93566
khm,1969,89.68825
khm,1970,89.47368
khm,1993,105.63063
khm,1994,101.95704
khm,1995,100.66686
khm,1996,103.75916
khm,1997,95.77303
khm,1998,100.42741
khm,1999,94.77648
khm,2000,94.04079
khm,2001,90.05543
khm,2002,89.33923
khm,2003,88.83253
khm,2004,89.61493
khm,2005,88.36434
khm,2006,84.42244
khm,2007,83.87902
khm,2008,85.07859
khm,2009,82.32261
khm,2010,87.63653
khm,2011,88.87913
khm,2012,85.86636
khm,2013,84.25005
khm,2014,83.04466
khm,2015,82.20313
khm,2016,81.32973
khm,2017,78.51497
khm,2018,75.60721
khm,2019,74.27502
khm,2020,75.0757
kir,1972,84.30306
kir,1973,77.30136
kir,1974,48.39956
kir,1975,55.4127
kir,1976,72.70214
kir,1977,76.00092
kir,1978,70.6
kir,1979,86.62138
kir,1980,109.50588
kir,1981,105.99167
kir,1982,87.86
kir,1983,87.16667
kir,1984,77.17447
kir,1985,84.12391
kir,1986,82.35
kir,1987,86.15
kir,1988,77.88545
kir,1989,89.66154
kir,1990,90.71373
kir,1991,86.49672
kir,1992,87.12462
kir,2008,157.95743
kir,2009,157.44737
kir,2010,151.3315
kir,2011,154.44263
kir,2012,151.82997
kir,2013,149.49113
kir,2014,158.54371
kir,2015,148.43952
kir,2016,154.16518
kir,2017,157.37368
kir,2018,148.11705
kor,1960,99.37165
kor,1961,97.13282
kor,1962,96.68452
kor,1963,91.12122
kor,1964,90.98124
kor,1965,92.39827
kor,1966,88.27375
kor,1967,89.02727
kor,1968,85.58923
kor,1969,82.12875
kor,1970,83.62655
kor,1971,85.58173
kor,1972,83.22047
kor,1973,77.60751
kor,1974,78.46806
kor,1975,80.19083
kor,1976,75.17066
kor,1977,71.74403
kor,1978,69.60981
kor,1979,69.82467
kor,1980,74.62838
kor,1981,74.8493
kor,1982,73.36567
kor,1983,69.57363
kor,1984,67.10577
kor,1985,66.56246
kor,1986,63.51157
kor,1987,60.74662
kor,1988,58.79508
kor,1989,61.3579
kor,1990,61.20265
kor,1991,61.08443
kor,1992,61.98833
kor,1993,61.86379
kor,1994,62.02706
kor,1995,62.00168
kor,1996,63.63955
kor,1997,63.60957
kor,1998,61.71758
kor,1999,63.68871
kor,2000,65.40011
kor,2001,67.1553
kor,2002,67.83741
kor,2003,66.21884
kor,2004,63.98136
kor,2005,65.17956
kor,2006,66.40136
kor,2007,65.91882
kor,2008,66.58254
kor,2009,66.33108
kor,2010,64.64001
kor,2011,65.57143
kor,2012,65.95357
kor,2013,65.48264
kor,2014,65.16112
kor,2015,63.62408
kor,2016,63.19582
kor,2017,62.96445
kor,2018,64.0751
kor,2019,65.71048
kor,2020,64.48388
kos,2008,105.0657
kos,2009,106.68024
kos,2010,105.71068
kos,2011,100.1903
kos,2012,100.41834
kos,2013,99.09795
kos,2014,102.17628
kos,2015,98.68517
kos,2016,93.84202
kos,2017,91.0598
kos,2018,91.91363
kos,2019,92.56999
kos,2020,98.81158
kwt,1965,39.65287
kwt,1966,40.98361
kwt,1967,47.59174
kwt,1968,46.37224
kwt,1969,46.3094
kwt,1970,52.18747
kwt,1971,42.93675
kwt,1972,42.75956
kwt,1973,40.72689
kwt,1974,22.10595
kwt,1975,32.81617
kwt,1976,38.0785
kwt,1977,48.10801
kwt,1978,49.09364
kwt,1979,37.19553
kwt,1980,42.02816
kwt,1981,52.35048
kwt,1982,72.66552
kwt,1983,65.43682
kwt,1984,63.50402
kwt,1985,70.21554
kwt,1986,79.71616
kwt,1987,67.03864
kwt,1988,79.67955
kwt,1989,76.66634
kwt,1990,95.50799
kwt,1991,169.23446
kwt,1992,93.87968
kwt,1993,79.32866
kwt,1994,75.31843
kwt,1995,74.8518
kwt,1996,71.79688
kwt,1997,73.09894
kwt,1998,88.78391
kwt,1999,78.94479
kwt,2000,63.00874
kwt,2001,69.92897
kwt,2002,74.8654
kwt,2003,65.7396
kwt,2004,57.27791
kwt,2005,47.86337
kwt,2006,42.4639
kwt,2007,44.44577
kwt,2008,41.53454
kwt,2009,51.97795
kwt,2010,46.02227
kwt,2011,39.12278
kwt,2012,38.71266
kwt,2013,41.53195
kwt,2014,46.73598
kwt,2015,65.74102
kwt,2016,70.93451
kwt,2017,67.71658
kwt,2018,62.81681
kwt,2019,66.57777
lao,1984,97.39837
lao,1985,98.68545
lao,1986,97.15641
lao,1987,97.7416
lao,1988,104.77001
lao,2000,94.09764
lao,2001,96.60951
lao,2002,80.70945
lao,2003,85.79971
lao,2004,84.50126
lao,2005,79.80709
lao,2006,75.58168
lao,2007,79.67176
lao,2008,83.85904
lao,2009,82.82622
lao,2010,86.4898
lao,2011,77.36762
lao,2012,89.92741
lao,2013,91.18562
lao,2014,87.74929
lao,2015,86.3368
lao,2016,79.66547
lbn,1990,135.72723
lbn,1991,119.29666
lbn,1992,131.86951
lbn,1993,126.96588
lbn,1994,117.8781
lbn,1995,115.06739
lbn,1996,107.61147
lbn,1997,103.80619
lbn,1998,98.78772
lbn,1999,99.85509
lbn,2000,101.34896
lbn,2001,101.53343
lbn,2002,100.09698
lbn,2003,101.45665
lbn,2004,97.79537
lbn,2005,96.54957
lbn,2006,99.34199
lbn,2007,99.40258
lbn,2008,101.53804
lbn,2009,97.08542
lbn,2010,100.11315
lbn,2011,102.56732
lbn,2012,106.1371
lbn,2013,105.26521
lbn,2014,107.33192
lbn,2015,103.32804
lbn,2016,101.53842
lbn,2017,103.16323
lbn,2018,105.89394
lbn,2019,108.01443
lbn,2020,109.44728
lby,1990,72.82834
lby,1991,83.83254
lby,1992,82.7167
lby,1993,87.02315
lby,1994,82.74305
lby,1995,81.07678
lby,1996,79.73727
lby,1997,82.69842
lby,1998,89.55423
lby,1999,69.61525
lby,2000,59.0654
lby,2001,62.59205
lby,2002,69.26034
lby,2003,46.41982
lby,2004,48.38918
lby,2005,35.7632
lby,2006,34.74902
lby,2007,37.8162
lby,2008,32.28886
lka,1960,90.61136
lka,1961,85.75565
lka,1962,87.10804
lka,1963,87.1153
lka,1964,89.12838
lka,1965,89.47697
lka,1966,88.94941
lka,1967,88.67567
lka,1968,87.98708
lka,1969,87.32187
lka,1970,86.51654
lka,1971,87.08854
lka,1972,86.86994
lka,1973,85.27711
lka,1974,85.75701
lka,1975,83.44388
lka,1976,84.0096
lka,1977,82.46634
lka,1978,83.27299
lka,1979,82.85036
lka,1980,82.13178
lka,1981,80.90424
lka,1982,81.68121
lka,1983,81.40304
lka,1984,80.92828
lka,1985,83.28289
lka,1986,83.25178
lka,1987,82.78153
lka,1988,82.58728
lka,1989,83.12405
lka,1990,82.29377
lka,1991,82.26736
lka,1992,81.95773
lka,1993,81.38462
lka,1994,81.78402
lka,1995,83.47959
lka,1996,82.45063
lka,1997,82.15349
lka,1998,81.4906
lka,1999,80.61552
lka,2000,81.99278
lka,2001,81.63959
lka,2002,83.99028
lka,2003,84.00877
lka,2004,83.56738
lka,2005,82.10277
lka,2006,83.02421
lka,2007,82.4244
lka,2008,86.13371
lka,2009,82.05852
lka,2010,76.90677
lka,2011,79.82702
lka,2012,72.80357
lka,2013,75.36758
lka,2014,75.76384
lka,2015,76.3512
lka,2016,79.43594
lka,2017,75.62896
lka,2018,77.57892
lka,2019,79.27933
lka,2020,81.12094
lso,1960,124.69636
lso,1961,129.01961
lso,1962,126.4214
lso,1963,127.38095
lso,1964,124.5283
lso,1965,126.27551
lso,1966,135.55556
lso,1967,133.07347
lso,1968,130.75871
lso,1969,126.31579
lso,1970,126.47658
lso,1971,132.90676
lso,1972,141.80064
lso,1973,139.239
lso,1974,150.73171
lso,1975,171.42857
lso,1976,186.4486
lso,1977,176.74004
lso,1978,148.31752
lso,1979,168.76791
lso,1980,152.03788
lso,1981,160.11743
lso,2007,133.63529
lso,2008,127.31411
lso,2009,138.83457
lso,2010,134.55007
lso,2011,129.01867
lso,2012,130.89595
lso,2013,124.1994
lso,2014,115.89627
lso,2015,113.49929
lso,2016,116.8109
lso,2017,129.21434
lso,2018,120.50939
lso,2019,118.40987
ltu,1995,87.83779
ltu,1996,88.18402
ltu,1997,85.45564
ltu,1998,87.02348
ltu,1999,88.58862
ltu,2000,87.3581
ltu,2001,86.38236
ltu,2002,84.87405
ltu,2003,83.82404
ltu,2004,84.17334
ltu,2005,82.95797
ltu,2006,83.3134
ltu,2007,80.79505
ltu,2008,83.48247
ltu,2009,89.10318
ltu,2010,83.87696
ltu,2011,80.72274
ltu,2012,79.62974
ltu,2013,79.02388
ltu,2014,78.5582
ltu,2015,79.72727
ltu,2016,80.07084
ltu,2017,78.50191
ltu,2018,77.82736
ltu,2019,77.17447
ltu,2020,77.24413
lux,1970,57.38949
lux,1971,62.63683
lux,1972,61.53309
lux,1973,56.74325
lux,1974,54.40718
lux,1975,68.78116
lux,1976,67.50546
lux,1977,71.43503
lux,1978,69.69966
lux,1979,69.96556
lux,1980,71.55013
lux,1981,74.27221
lux,1982,72.70611
lux,1983,71.3886
lux,1984,69.58123
lux,1985,70.65957
lux,1986,67.20708
lux,1987,68.87801
lux,1988,66.58868
lux,1989,63.54354
lux,1990,63.72802
lux,1991,63.20363
lux,1992,62.15085
lux,1993,60.27813
lux,1994,59.51134
lux,1995,60.13846
lux,1996,60.01768
lux,1997,58.30766
lux,1998,58.85019
lux,1999,56.36112
lux,2000,54.56341
lux,2001,56.15202
lux,2002,57.53789
lux,2003,57.97228
lux,2004,56.45284
lux,2005,54.91848
lux,2006,51.39505
lux,2007,48.81828
lux,2008,48.64432
lux,2009,51.49963
lux,2010,50.16897
lux,2011,50.46741
lux,2012,50.61095
lux,2013,49.62147
lux,2014,48.77008
lux,2015,48.50259
lux,2016,48.30823
lux,2017,49.40927
lux,2018,50.19717
lux,2019,50.715
lux,2020,49.01398
lva,1995,89.07662
lva,1996,89.9806
lva,1997,87.98356
lva,1998,86.43059
lva,1999,87.72275
lva,2000,83.48011
lva,2001,82.48244
lva,2002,82.24913
lva,2003,82.69792
lva,2004,82.20196
lva,2005,79.21028
lva,2006,80.79197
lva,2007,77.46137
lva,2008,77.36449
lva,2009,79.50785
lva,2010,81.71004
lva,2011,80.18121
lva,2012,77.8323
lva,2013,80.02697
lva,2014,79.05246
lva,2015,77.96487
lva,2016,78.49963
lva,2017,78.61928
lva,2018,77.43311
lva,2019,77.44966
lva,2020,76.47223
mac,1982,66.99002
mac,1983,64.88116
mac,1984,60.54766
mac,1985,63.67141
mac,1986,63.02028
mac,1987,56.66093
mac,1988,58.2242
mac,1989,57.74946
mac,1990,56.34793
mac,1991,57.63488
mac,1992,50.91248
mac,1993,50.27359
mac,1994,51.30675
mac,1995,51.06872
mac,1996,54.70144
mac,1997,56.71917
mac,1998,60.52399
mac,1999,64.025
mac,2000,58.85707
mac,2001,58.33394
mac,2002,55.96589
mac,2003,51.4309
mac,2004,43.2925
mac,2005,42.06128
mac,2006,38.17534
mac,2007,36.35824
mac,2008,36.81355
mac,2009,38.02962
mac,2010,31.84733
mac,2011,28.43744
mac,2012,27.52115
mac,2013,26.04174
mac,2014,27.55635
mac,2015,36.14765
mac,2016,37.05431
mac,2017,34.31117
mac,2018,33.3526
mac,2019,35.2387
mac,2020,72.13444
mar,1960,88.86767
mar,1961,93.27598
mar,1962,91.65143
mar,1963,90.18505
mar,1964,89.18243
mar,1965,88.10992
mar,1966,90.31327
mar,1967,89.0179
mar,1968,88.98218
mar,1969,86.26008
mar,1970,85.45677
mar,1971,84.82796
mar,1972,85.36946
mar,1973,84.4063
mar,1974,80.1768
mar,1975,85.48516
mar,1976,89.61658
mar,1977,87.91584
mar,1978,88.26323
mar,1979,88.36178
mar,1980,78.31671
mar,1981,80.37475
mar,1982,78.70228
mar,1983,80.75614
mar,1984,77.98146
mar,1985,77.61068
mar,1986,79.03373
mar,1987,79.578
mar,1988,75.70071
mar,1989,74.97033
mar,1990,74.44775
mar,1991,77.8196
mar,1992,78.20864
mar,1993,79.07276
mar,1994,79.76908
mar,1995,80.97464
mar,1996,78.95215
mar,1997,78.38026
mar,1998,76.18501
mar,1999,77.84547
mar,2000,79.23127
mar,2001,75.38497
mar,2002,75.48723
mar,2003,74.28485
mar,2004,74.44714
mar,2005,75.79693
mar,2006,75.08326
mar,2007,75.45843
mar,2008,75.09899
mar,2009,76.86253
mar,2010,76.70719
mar,2011,78.24973
mar,2012,80.24676
mar,2013,79.79014
mar,2014,79.96955
mar,2015,76.797
mar,2016,77.76623
mar,2017,76.9276
mar,2018,77.01944
mar,2019,76.64941
mar,2020,79.1792
mda,1995,82.88764
mda,1996,94.33567
mda,1997,97.34662
mda,1998,100.89092
mda,1999,90.00763
mda,2000,103.01591
mda,2001,101.10829
mda,2002,103.25155
mda,2003,110.25225
mda,2004,103.9514
mda,2005,109.87049
mda,2006,113.89483
mda,2007,113.45323
mda,2008,113.55546
mda,2009,113.47718
mda,2010,108.42684
mda,2011,109.48801
mda,2012,109.84219
mda,2013,106.56387
mda,2014,104.59907
mda,2015,101.94477
mda,2016,101.03682
mda,2017,100.66212
mda,2018,99.97405
mda,2019,99.42336
mda,2020,99.18998
mdg,1960,99.631
mdg,1961,99.06109
mdg,1962,99.58203
mdg,1963,100.38568
mdg,1964,99.5529
mdg,1965,100.28742
mdg,1966,97.37054
mdg,1967,94.7249
mdg,1968,94.72044
mdg,1969,94.21897
mdg,1970,92.51241
mdg,1971,95.36154
mdg,1972,95.24035
mdg,1973,95.53357
mdg,1974,96.02087
mdg,1975,96.8934
mdg,1976,94.22621
mdg,1977,95.52577
mdg,1978,97.31975
mdg,1979,99.71787
mdg,1980,62.34601
mdg,1981,70.06582
mdg,1982,78.10477
mdg,1983,76.99215
mdg,1984,74.94349
mdg,1985,83.88581
mdg,1986,81.34684
mdg,1987,76.84908
mdg,1988,85.72683
mdg,1989,60.30184
mdg,1990,70.67814
mdg,1991,73.13719
mdg,1992,68.07144
mdg,1993,67.37138
mdg,1994,70.64644
mdg,1995,94.52978
mdg,1996,92.30662
mdg,1997,94.43595
mdg,1998,92.2609
mdg,1999,91.93783
mdg,2000,92.60724
mdg,2001,86.38541
mdg,2002,95.5803
mdg,2003,92.91771
mdg,2004,88.70974
mdg,2005,91.1642
mdg,2006,86.81774
mdg,2007,84.59239
mdg,2008,80.19685
mdg,2009,84.43815
mdg,2010,87.09874
mdg,2011,87.69266
mdg,2012,88.92144
mdg,2013,93.31036
mdg,2014,88.91493
mdg,2015,88.44722
mdg,2016,86.28358
mdg,2017,87.73176
mdg,2018,85.62335
mdg,2019,86.00284
mdg,2020,95.14186
mdv,2014,55.52982
mdv,2015,59.24823
mdv,2016,61.81853
mdv,2017,61.77175
mdv,2018,61.82574
mdv,2019,62.26133
mdv,2020,73.41602
mex,1960,82.8619
mex,1961,82.59
mex,1962,83.42189
mex,1963,81.22028
mex,1964,81.14657
mex,1965,79.42172
mex,1966,79.72592
mex,1967,79.82762
mex,1968,80.94436
mex,1969,79.86017
mex,1970,79.22635
mex,1971,80.83937
mex,1972,80.40809
mex,1973,79.65496
mex,1974,78.95691
mex,1975,79.03787
mex,1976,79.08654
mex,1977,77.0716
mex,1978,76.98033
mex,1979,75.29971
mex,1980,71.16073
mex,1981,71.20208
mex,1982,67.82537
mex,1983,66.41226
mex,1984,68.92695
mex,1985,69.686
mex,1986,74.60978
mex,1987,70.94649
mex,1988,76.69091
mex,1989,77.67101
mex,1990,78.39754
mex,1991,79.91218
mex,1992,81.84378
mex,1993,78.5007
mex,1994,78.09961
mex,1995,74.77725
mex,1996,74.99237
mex,1997,74.95647
mex,1998,75.21431
mex,1999,76.45523
mex,2000,77.45347
mex,2001,78.78111
mex,2002,80.03969
mex,2003,81.26092
mex,2004,78.80959
mex,2005,79.14969
mex,2006,77.60794
mex,2007,77.57091
mex,2008,77.66216
mex,2009,77.74551
mex,2010,77.12074
mex,2011,76.58378
mex,2012,76.6713
mex,2013,78.66019
mex,2014,78.05552
mex,2015,77.72917
mex,2016,77.53263
mex,2017,76.83568
mex,2018,76.34729
mex,2019,76.29402
mex,2020,76.59018
mhl,2004,139.06291
mhl,2005,142.4385
mhl,2006,139.01571
mhl,2007,142.67004
mhl,2008,143.51914
mhl,2009,141.28568
mhl,2010,132.2856
mhl,2011,129.54454
mhl,2012,129.76507
mhl,2013,132.19085
mhl,2014,130.04313
mhl,2015,131.29484
mhl,2016,127.38219
mhl,2017,129.95158
mhl,2018,129.54024
mhl,2019,130.98397
mhl,2020,115.97477
mkd,1990,81.89305
mkd,1991,82.62262
mkd,1992,85.01836
mkd,1993,88.03132
mkd,1994,90.07922
mkd,1995,84.61183
mkd,1996,91.28582
mkd,1997,99.98375
mkd,1998,103.95906
mkd,1999,102.88442
mkd,2000,92.38717
mkd,2001,95.72611
mkd,2002,98.10118
mkd,2003,97.82727
mkd,2004,98.41588
mkd,2005,96.38058
mkd,2006,95.56057
mkd,2007,94.14732
mkd,2008,97.18817
mkd,2009,95.82318
mkd,2010,93.83324
mkd,2011,92.03035
mkd,2012,92.53915
mkd,2013,89.25663
mkd,2014,86.91699
mkd,2015,85.81869
mkd,2016,82.3482
mkd,2017,81.5729
mkd,2018,80.13612
mkd,2019,79.5
mkd,2020,83.15748
mli,1967,94.55602
mli,1968,90.04898
mli,1969,89.78749
mli,1970,89.62493
mli,1971,90.12589
mli,1972,92.0993
mli,1973,94.94576
mli,1974,115.12743
mli,1975,103.96878
mli,1976,95.79654
mli,1977,90.40182
mli,1978,102.12007
mli,1979,99.36458
mli,1980,114.41687
mli,1981,115.5031
mli,1982,115.3783
mli,1983,116.15662
mli,1984,117.8146
mli,1985,112.85879
mli,1986,103.83059
mli,1987,94.78143
mli,1988,99.16469
mli,1989,91.85617
mli,1990,95.58285
mli,1991,99.68308
mli,1992,99.09619
mli,1993,100.03915
mli,1994,96.74471
mli,1995,95.83475
mli,1996,95.27746
mli,1997,88.44943
mli,1998,87.86613
mli,1999,91.63123
mli,2000,93.28974
mli,2001,87.08641
mli,2002,85.90862
mli,2003,86.27762
mli,2004,86.32823
mli,2005,87.2657
mli,2006,82.92634
mli,2007,84.47139
mli,2008,88.58067
mli,2009,84.99564
mli,2010,88.28521
mli,2011,88.73775
mli,2012,86.22485
mli,2013,95.61366
mli,2014,95.36678
mli,2015,94.79132
mli,2016,92.91482
mli,2017,92.05105
mli,2018,90.64173
mli,2019,89.71644
mli,2020,89.21155
mlt,1970,97.28482
mlt,1971,96.71201
mlt,1972,98.08991
mlt,1973,97.54822
mlt,1974,101.79938
mlt,1975,89.99303
mlt,1976,84.20257
mlt,1977,88.61822
mlt,1978,83.77836
mlt,1979,79.68848
mlt,1980,80.86502
mlt,1981,81.23233
mlt,1982,84.54173
mlt,1983,84.94478
mlt,1984,86.29472
mlt,1985,87.73838
mlt,1986,84.54273
mlt,1987,81.72139
mlt,1988,81.1752
mlt,1989,81.22223
mlt,1990,80.182
mlt,1991,79.3161
mlt,1992,79.28043
mlt,1993,79.39964
mlt,1994,79.12484
mlt,1995,79.53102
mlt,1996,83.04598
mlt,1997,81.40692
mlt,1998,80.74113
mlt,1999,81.24135
mlt,2000,81.21614
mlt,2001,83.46695
mlt,2002,79.74308
mlt,2003,80.01054
mlt,2004,82.36204
