geo,time,sh_xpd_oopc_pc_cd
geo,2017,156.61232
geo,2018,149.08111
geo,2019,136.15124
gha,2000,8.73387
gha,2001,9.1925
gha,2002,10.97569
gha,2003,12.19871
gha,2004,12.66186
gha,2005,15.2209
gha,2006,18.41063
gha,2007,21.74538
gha,2008,23.66275
gha,2009,19.80695
gha,2010,20.39354
gha,2011,35.67744
gha,2012,33.04507
gha,2013,42.15307
gha,2014,36.41089
gha,2015,28.85544
gha,2016,25.28752
gha,2017,28.17437
gha,2018,28.74653
gha,2019,27.26517
gin,2000,15.19007
gin,2001,14.00586
gin,2002,14.90681
gin,2003,16.22697
gin,2004,18.64147
gin,2005,14.00065
gin,2006,11.60712
gin,2007,16.20991
gin,2008,16.56776
gin,2009,17.502
gin,2010,15.97155
gin,2011,14.80163
gin,2012,15.16294
gin,2013,16.47555
gin,2014,21.99728
gin,2015,22.05439
gin,2016,19.66652
gin,2017,21.63816
gin,2018,23.96449
gin,2019,25.48503
gmb,2000,6.6315
gmb,2001,5.28622
gmb,2002,5.17547
gmb,2003,3.61106
gmb,2004,3.43083
gmb,2005,4.12597
gmb,2006,4.69795
gmb,2007,5.8266
gmb,2008,7.08161
gmb,2009,6.32559
gmb,2010,6.39315
gmb,2011,6.40888
gmb,2012,6.16593
gmb,2013,5.73016
gmb,2014,4.97389
gmb,2015,4.91386
gmb,2016,6.73183
gmb,2017,6.08117
gmb,2018,6.6371
gmb,2019,6.89449
gnb,2000,8.28522
gnb,2001,8.81005
gnb,2002,8.26977
gnb,2003,8.69281
gnb,2004,10.20129
gnb,2005,11.43419
gnb,2006,12.02185
gnb,2007,12.63603
gnb,2008,16.79244
gnb,2009,14.66264
gnb,2010,14.45218
gnb,2011,16.48609
gnb,2012,22.81587
gnb,2013,30.49303
gnb,2014,37.03812
gnb,2015,36.1018
gnb,2016,37.57377
gnb,2017,38.50987
gnb,2018,39.13471
gnb,2019,40.7715
gnq,2000,32.05586
gnq,2001,45.59758
gnq,2002,62.15747
gnq,2003,89.61318
gnq,2004,113.67552
gnq,2005,127.20728
gnq,2006,140.46054
gnq,2007,177.15979
gnq,2008,323.26136
gnq,2009,178.245
gnq,2010,208.12301
gnq,2011,216.32882
gnq,2012,133.48177
gnq,2013,274.0933
gnq,2014,316.76563
gnq,2015,253.77529
gnq,2016,216.30022
gnq,2017,215.8417
gnq,2018,233.28055
gnq,2019,192.3541
grc,2000,321.15709
grc,2001,349.4579
grc,2002,436.90868
grc,2003,593.66243
grc,2004,694.55821
grc,2005,713.63467
grc,2006,739.96121
grc,2007,830.51903
grc,2008,914.87768
grc,2009,828.75658
grc,2010,724.66136
grc,2011,728.77035
grc,2012,593.22137
grc,2013,618.11681
grc,2014,632.57564
grc,2015,533.82037
grc,2016,519.17088
grc,2017,528.35224
grc,2018,578.39142
grc,2019,527.86386
grd,2000,160.70032
grd,2001,159.07606
grd,2002,164.185
grd,2003,161.31703
grd,2004,145.52584
grd,2005,166.10064
grd,2006,179.78043
grd,2007,209.16314
grd,2008,232.86218
grd,2009,216.20892
grd,2010,222.51385
grd,2011,229.66301
grd,2012,237.40866
grd,2013,241.60091
grd,2014,207.32322
grd,2015,228.17894
grd,2016,238.22088
grd,2017,260.5404
grd,2018,263.46727
grd,2019,290.75725
gtm,2000,49.52537
gtm,2001,62.56052
gtm,2002,67.05502
gtm,2003,70.01201
gtm,2004,73.40082
gtm,2005,82.67824
gtm,2006,91.48207
gtm,2007,97.57123
gtm,2008,103.20402
gtm,2009,95.73616
gtm,2010,102.42518
gtm,2011,111.42471
gtm,2012,115.74554
gtm,2013,107.12824
gtm,2014,118.85692
gtm,2015,128.05443
gtm,2016,135.54472
gtm,2017,140.70131
gtm,2018,149.28252
gtm,2019,151.74257
guy,2000,25.71548
guy,2001,26.05391
guy,2002,26.8787
guy,2003,26.86211
guy,2004,28.36527
guy,2005,30.5675
guy,2006,35.29378
guy,2007,42.07593
guy,2008,49.50872
guy,2009,49.63413
guy,2010,56.52098
guy,2011,64.28725
guy,2012,77.57997
guy,2013,79.22175
guy,2014,76.74227
guy,2015,75.63438
guy,2016,69.90678
guy,2017,76.29544
guy,2018,101.6797
guy,2019,113.50806
hnd,2000,31.4831
hnd,2001,35.29249
hnd,2002,36.72011
hnd,2003,38.56143
hnd,2004,41.78763
hnd,2005,48.14119
hnd,2006,56.06938
hnd,2007,63.73747
hnd,2008,76.94238
hnd,2009,72.30388
hnd,2010,76.87035
hnd,2011,84.0815
hnd,2012,92.55315
hnd,2013,87.79888
hnd,2014,85.00877
hnd,2015,87.28925
hnd,2016,89.87582
hnd,2017,85.4529
hnd,2018,94.6162
hnd,2019,98.67064
hrv,2000,51.43386
hrv,2001,55.87954
hrv,2002,72.00367
hrv,2003,85.23627
hrv,2004,115.00333
hrv,2005,97.36717
hrv,2006,108.64988
hrv,2007,129.02826
hrv,2008,182.7116
hrv,2009,163.24743
hrv,2010,157.20546
hrv,2011,136.49068
hrv,2012,118.16294
hrv,2013,78.59347
hrv,2014,102.53422
hrv,2015,87.06455
hrv,2016,92.28077
hrv,2017,98.98726
hrv,2018,106.27475
hrv,2019,119.24339
hti,2000,13.21544
hti,2001,12.16325
hti,2002,10.59504
hti,2003,8.80211
hti,2004,11.00659
hti,2005,11.45358
hti,2006,12.36729
hti,2007,14.88975
hti,2008,15.41655
hti,2009,16.07913
hti,2010,18.29272
hti,2011,19.74896
hti,2012,20.97679
hti,2013,21.15233
hti,2014,19.85716
hti,2015,22.89297
hti,2016,20.86865
hti,2017,25.08082
hti,2018,27.99964
hti,2019,24.6759
hun,2000,85.67798
hun,2001,103.82942
hun,2002,130.41096
hun,2003,180.23653
hun,2004,206.57567
hun,2005,230.97522
hun,2006,223.71526
hun,2007,271.0237
hun,2008,301.10111
hun,2009,247.8962
hun,2010,269.82018
hun,2011,300.35125
hun,2012,282.54506
hun,2013,281.18942
hun,2014,285.35513
hun,2015,239.29142
hun,2016,253.13489
hun,2017,269.81803
hun,2018,283.84907
hun,2019,299.16555
idn,2000,7.10628
idn,2001,6.98123
idn,2002,8.9934
idn,2003,11.99169
idn,2004,12.17676
idn,2005,19.24759
idn,2006,24.17548
idn,2007,28.30368
idn,2008,29.82899
idn,2009,31.30724
idn,2010,52.79359
idn,2011,61.23076
idn,2012,57.72701
idn,2013,52.92727
idn,2014,46.83269
idn,2015,41.93829
idn,2016,41.46405
idn,2017,40.78613
idn,2018,39.79655
idn,2019,41.75731
ind,2000,13.26659
ind,2001,14.67131
ind,2002,14.84757
ind,2003,16.15183
ind,2004,18.16748
ind,2005,20.23825
ind,2006,21.36088
ind,2007,25.39221
ind,2008,26.19471
ind,2009,25.57048
ind,2010,29.41774
ind,2011,30.24373
ind,2012,30.83618
ind,2013,38.76268
ind,2014,38.24778
ind,2015,38.09826
ind,2016,38.30457
ind,2017,31.72086
ind,2018,33.33935
ind,2019,34.92237
irl,2000,189.61276
irl,2001,194.17428
irl,2002,230.31305
irl,2003,382.7375
irl,2004,425.59594
irl,2005,533.74321
irl,2006,577.67738
irl,2007,562.20532
irl,2008,668.93341
irl,2009,698.89573
irl,2010,708.19275
irl,2011,772.19735
irl,2012,725.63215
irl,2013,761.46024
irl,2014,762.70945
irl,2015,602.70975
irl,2016,602.5304
irl,2017,631.71808
irl,2018,659.34673
irl,2019,635.98992
irn,2000,48.19212
irn,2001,56.06007
irn,2002,57.90546
irn,2003,63.0525
irn,2004,80.5435
irn,2005,98.07857
irn,2006,103.27364
irn,2007,132.1777
irn,2008,167.79466
irn,2009,208.09779
irn,2010,264.71183
irn,2011,305.27471
irn,2012,288.86918
irn,2013,213.91195
irn,2014,163.45129
irn,2015,155.24426
irn,2016,193.81456
irn,2017,199.74731
irn,2018,173.51193
irn,2019,185.79226
irq,2003,15.38325
irq,2004,15.53987
irq,2005,16.25936
irq,2006,19.28547
irq,2007,30.2354
irq,2008,30.30225
irq,2009,32.51727
irq,2010,39.27558
irq,2011,42.41522
irq,2012,113.54625
irq,2013,116.41727
irq,2014,117.91931
irq,2015,119.9334
irq,2016,126.40543
irq,2017,124.41948
irq,2018,122.94384
irq,2019,126.90294
isl,2000,558.30444
isl,2001,497.99467
isl,2002,573.94601
isl,2003,671.46509
isl,2004,784.37337
isl,2005,899.06707
isl,2006,845.01115
isl,2007,976.1666
isl,2008,789.39578
isl,2009,616.30261
isl,2010,669.85397
isl,2011,714.22673
isl,2012,688.11022
isl,2013,735.58276
isl,2014,804.53617
isl,2015,755.11595
isl,2016,854.87805
isl,2017,1004.93543
isl,2018,1041.40047
isl,2019,970.25182
isr,2000,446.45976
isr,2001,472.87305
isr,2002,390.72329
isr,2003,410.43908
isr,2004,427.48165
isr,2005,470.29345
isr,2006,409.94186
isr,2007,479.86706
isr,2008,543.64855
isr,2009,518.29227
isr,2010,532.17946
isr,2011,579.02614
isr,2012,562.48308
isr,2013,606.76068
isr,2014,648.78441
isr,2015,600.88243
isr,2016,643.25645
isr,2017,699.49671
isr,2018,714.05503
isr,2019,725.14906
ita,2000,403.38215
ita,2001,388.35826
ita,2002,425.21983
ita,2003,513.04684
ita,2004,585.80052
ita,2005,578.50727
ita,2006,603.85878
ita,2007,665.39975
ita,2008,747.75375
ita,2009,689.70095
ita,2010,661.1993
ita,2011,747.15539
ita,2012,681.58857
ita,2013,699.96027
ita,2014,710.97263
ita,2015,627.88757
ita,2016,629.66946
ita,2017,668.88366
ita,2018,707.17865
ita,2019,677.41165
jam,2000,56.73265
jam,2001,68.09928
jam,2002,46.14324
jam,2003,50.77814
jam,2004,49.43534
jam,2005,54.36294
jam,2006,52.73757
jam,2007,76.64524
jam,2008,83.44968
jam,2009,51.23761
jam,2010,58.49825
jam,2011,59.005
jam,2012,55.35802
jam,2013,48.15186
jam,2014,53.46883
jam,2015,52.37429
jam,2016,49.51209
jam,2017,52.22204
jam,2018,53.66121
jam,2019,53.8173
jor,2000,62.22728
jor,2001,65.42303
jor,2002,68.69825
jor,2003,71.89712
jor,2004,75.06838
jor,2005,77.54716
jor,2006,79.33142
jor,2007,81.84908
jor,2008,93.70474
jor,2009,74.57785
jor,2010,66.72237
jor,2011,65.61752
jor,2012,65.98335
jor,2013,64.14837
jor,2014,62.22001
jor,2015,91.24678
jor,2016,91.50624
jor,2017,102.77027
jor,2018,104.62775
jor,2019,101.18142
jpn,2000,436.21577
jpn,2001,391.45564
jpn,2002,384.22655
jpn,2003,446.18691
jpn,2004,477.08711
jpn,2005,451.91216
jpn,2006,452.32574
jpn,2007,430.18555
jpn,2008,489.71142
jpn,2009,558.78901
jpn,2010,591.62809
jpn,2011,667.55194
jpn,2012,676.14238
jpn,2013,550.74111
jpn,2014,527.56431
jpn,2015,483.3853
jpn,2016,536.59684
jpn,2017,521.51418
jpn,2018,553.06123
jpn,2019,562.82189
kaz,2000,24.73862
kaz,2001,22.02699
kaz,2002,27.29164
kaz,2003,33.86964
kaz,2004,46.2542
kaz,2005,49.79516
kaz,2006,55.01645
kaz,2007,59.15789
kaz,2008,62.78323
kaz,2009,57.62648
kaz,2010,68.04004
kaz,2011,74.77336
kaz,2012,104.9181
kaz,2013,96.05894
kaz,2014,90.60438
kaz,2015,102.39919
kaz,2016,93.9922
kaz,2017,93.33918
kaz,2018,92.32924
kaz,2019,92.43648
ken,2000,9.66694
ken,2001,9.87676
ken,2002,9.61533
ken,2003,11.26896
ken,2004,11.97764
ken,2005,13.70063
ken,2006,15.48344
ken,2007,17.71161
ken,2008,18.26133
ken,2009,17.18993
ken,2010,17.56745
ken,2011,17.48592
ken,2012,20.16994
ken,2013,21.46611
ken,2014,20.99115
ken,2015,18.76854
ken,2016,18.12837
ken,2017,15.1582
ken,2018,17.18276
ken,2019,20.26883
kgz,2000,6.34754
kgz,2001,6.99732
kgz,2002,7.63171
kgz,2003,11.40141
kgz,2004,12.68885
kgz,2005,15.37359
kgz,2006,18.01138
kgz,2007,21.8182
kgz,2008,31.0668
kgz,2009,23.40518
kgz,2010,26.48136
kgz,2011,34.75789
kgz,2012,43.23731
kgz,2013,48.63598
kgz,2014,52.95362
kgz,2015,43.69712
kgz,2016,41.14977
kgz,2017,43.39942
kgz,2018,30.6465
kgz,2019,28.69934
khm,2000,13.55275
khm,2001,14.04714
khm,2002,14.88926
khm,2003,15.54374
khm,2004,16.31979
khm,2005,19.80403
khm,2006,17.28827
khm,2007,15.07324
khm,2008,25.13885
khm,2009,28.26625
khm,2010,28.18246
khm,2011,39.55021
khm,2012,41.75207
khm,2013,44.07508
khm,2014,42.95892
khm,2015,41.29786
khm,2016,45.47471
khm,2017,46.16629
khm,2018,56.6422
khm,2019,72.96201
kir,2000,0.10373
kir,2001,0.09037
kir,2002,0.10766
kir,2003,0.12484
kir,2004,0.13571
kir,2005,0.16543
kir,2006,0.13888
kir,2007,0.15864
kir,2008,0.16137
kir,2009,0.15219
kir,2010,0.17111
kir,2011,0.19994
kir,2012,0.22194
kir,2013,0.19686
kir,2014,0.192
kir,2015,0.18093
kir,2016,0.18248
kir,2017,0.19614
kir,2018,0.19051
kir,2019,0.18082
kna,2000,241.38013
kna,2001,230.67086
kna,2002,243.31863
kna,2003,246.85293
kna,2004,226.73031
kna,2005,264.85614
kna,2006,339.44413
kna,2007,353.58479
kna,2008,486.9692
kna,2009,460.68078
kna,2010,457.44578
kna,2011,484.72638
kna,2012,459.77991
kna,2013,495.63714
kna,2014,479.30768
kna,2015,546.96585
kna,2016,581.60266
kna,2017,572.38277
kna,2018,496.14801
kna,2019,504.39119
kor,2000,206.94938
kor,2001,199.30411
kor,2002,210.19599
kor,2003,249.47938
kor,2004,272.75215
kor,2005,334.4673
kor,2006,380.50617
kor,2007,437.47545
kor,2008,426.7473
kor,2009,379.1926
kor,2010,464.66358
kor,2011,516.44564
kor,2012,540.90273
kor,2013,581.98889
kor,2014,643.08454
kor,2015,644.77878
kor,2016,671.80175
kor,2017,736.51802
kor,2018,826.70726
kor,2019,793.79217
kwt,2000,103.6113
kwt,2001,103.86985
kwt,2002,120.09907
kwt,2003,127.29175
kwt,2004,137.24296
kwt,2005,153.86987
kwt,2006,165.50928
kwt,2007,188.28762
kwt,2008,211.48147
kwt,2009,169.98097
kwt,2010,148.10605
kwt,2011,158.98108
kwt,2012,181.34048
kwt,2013,177.99234
kwt,2014,178.99297
kwt,2015,172.45184
kwt,2016,173.74472
kwt,2017,178.97946
kwt,2018,185.08589
kwt,2019,207.42228
lao,2000,6.44289
lao,2001,6.49278
lao,2002,6.54731
lao,2003,9.84236
lao,2004,7.83328
lao,2005,7.73272
lao,2006,8.05609
lao,2007,8.80215
lao,2008,8.53546
lao,2009,9.74438
lao,2010,12.58402
lao,2011,14.44273
lao,2012,15.97097
lao,2013,21.41179
lao,2014,23.38837
lao,2015,23.82101
lao,2016,25.48571
lao,2017,28.66593
lao,2018,28.01563
lao,2019,28.53853
lbn,2000,277.16623
lbn,2001,251.98163
lbn,2002,226.25138
lbn,2003,202.07943
lbn,2004,181.06862
lbn,2005,163.43486
lbn,2006,179.07514
lbn,2007,196.49624
lbn,2008,214.31951
lbn,2009,229.70761
lbn,2010,251.64212
lbn,2011,252.22808
lbn,2012,207.86312
lbn,2013,207.08218
lbn,2014,205.56412
lbn,2015,185.32898
lbn,2016,193.00589
lbn,2017,200.65759
lbn,2018,228.03602
lbn,2019,222.36038
lbr,2000,9.12661
lbr,2001,6.37017
lbr,2002,5.79057
lbr,2003,5.60331
lbr,2004,20.5165
lbr,2005,21.00061
lbr,2006,19.82105
lbr,2007,29.11494
lbr,2008,26.52983
lbr,2009,21.87221
lbr,2010,23.07534
lbr,2011,26.48071
lbr,2012,25.68372
lbr,2013,28.59798
lbr,2014,33.37107
lbr,2015,34.26796
lbr,2016,32.80849
lbr,2017,30.93613
lbr,2018,28.958
lbr,2019,28.59212
lby,2000,125.49654
lby,2001,115.59996
lby,2002,59.88688
lby,2003,64.02961
lby,2004,69.03241
lby,2005,74.95512
lby,2006,81.2987
lby,2007,92.12536
lby,2008,103.64175
lby,2009,110.46527
lby,2010,119.60056
lby,2011,113.62718
lca,2000,170.28686
lca,2001,164.24193
lca,2002,173.01134
lca,2003,192.10224
lca,2004,180.41547
lca,2005,188.90499
lca,2006,230.56699
lca,2007,281.24907
lca,2008,254.5584
lca,2009,244.7257
lca,2010,235.6095
lca,2011,256.77521
lca,2012,234.80952
lca,2013,251.22435
lca,2014,243.21877
lca,2015,229.17127
lca,2016,260.69783
lca,2017,256.22129
lca,2018,246.51811
lca,2019,232.27237
lka,2000,17.50594
lka,2001,16.98046
lka,2002,17.33365
lka,2003,15.93481
lka,2004,20.89534
lka,2005,23.20953
lka,2006,26.78028
lka,2007,33.06841
lka,2008,47.04901
lka,2009,53.45704
lka,2010,57.70846
lka,2011,60.93968
lka,2012,58.91518
lka,2013,67.35415
lka,2014,67.02175
lka,2015,73.38022
lka,2016,75.9217
lka,2017,73.28186
lka,2018,75.89895
lka,2019,73.33662
lso,2000,9.28597
lso,2001,7.87399
lso,2002,6.87047
lso,2003,10.22481
lso,2004,12.74949
lso,2005,14.01943
lso,2006,14.57859
lso,2007,16.08069
lso,2008,15.35954
lso,2009,16.26372
lso,2010,20.65246
lso,2011,22.75673
lso,2012,21.51616
lso,2013,18.7834
lso,2014,17.87043
lso,2015,16.84791
lso,2016,15.35553
lso,2017,17.22944
lso,2018,17.58611
lso,2019,17.09094
ltu,2000,58.96803
ltu,2001,60.36181
ltu,2002,65.12494
ltu,2003,81.94215
ltu,2004,120.80201
ltu,2005,143.87671
ltu,2006,170.76433
ltu,2007,200.04737
ltu,2008,263.85164
ltu,2009,231.89706
ltu,2010,222.17014
ltu,2011,261.17994
ltu,2012,285.2335
ltu,2013,314.72828
ltu,2014,321.61445
ltu,2015,292.96512
ltu,2016,319.46307
ltu,2017,353.04472
ltu,2018,393.6419
ltu,2019,442.09547
lux,2000,413.44658
lux,2001,424.64472
lux,2002,499.14283
lux,2003,610.71554
lux,2004,716.76914
lux,2005,752.18078
lux,2006,812.03854
lux,2007,687.63535
lux,2008,762.53534
lux,2009,759.02699
lux,2010,763.28004
lux,2011,780.65851
lux,2012,692.63782
lux,2013,713.19689
lux,2014,727.27237
lux,2015,582.97899
lux,2016,589.91766
lux,2017,610.9088
lux,2018,652.2267
lux,2019,598.58479
lva,2000,86.535
lva,2001,100.15413
lva,2002,112.90899
lva,2003,136.2217
lva,2004,159.80196
lva,2005,183.77814
lva,2006,196.60934
lva,2007,285.48523
lva,2008,340.80049
lva,2009,288.79973
lva,2010,256.23782
lva,2011,262.23015
lva,2012,281.98021
lva,2013,310.51488
lva,2014,335.04717
lva,2015,314.51453
lva,2016,380.0321
lva,2017,391.70647
lva,2018,433.3492
lva,2019,416.7781
mar,2000,29.05366
mar,2001,29.79519
mar,2002,33.93738
mar,2003,43.38727
mar,2004,52.02908
mar,2005,57.79869
mar,2006,64.68467
mar,2007,75.4593
mar,2008,86.63756
mar,2009,90.48579
mar,2010,93.9908
mar,2011,97.47697
mar,2012,91.05524
mar,2013,93.10598
mar,2014,93.98361
mar,2015,82.13718
mar,2016,83.70903
mar,2017,86.86711
mar,2018,82.12174
mar,2019,81.55504
mco,2000,98.73832
mco,2001,99.25859
mco,2002,106.36601
mco,2003,130.27813
mco,2004,147.7003
mco,2005,152.70757
mco,2006,164.33459
mco,2007,207.92456
mco,2008,228.67573
mco,2009,193.76349
mco,2010,188.42368
mco,2011,209.79849
mco,2012,194.84259
mco,2013,219.3505
mco,2014,232.23439
mco,2015,202.74276
mco,2016,208.41942
mco,2017,204.42737
mco,2018,226.56122
mco,2019,231.40602
mda,2000,10.08544
mda,2001,13.19234
mda,2002,15.78123
mda,2003,18.56835
mda,2004,24.66071
mda,2005,33.92547
mda,2006,46.50182
mda,2007,61.08439
mda,2008,89.85209
mda,2009,95.04575
mda,2010,80.17192
mda,2011,96.30452
mda,2012,94.40712
mda,2013,98.63284
mda,2014,88.49746
mda,2015,86.11016
mda,2016,79.24467
mda,2017,106.44431
mda,2018,110.85023
mda,2019,101.48067
mdg,2000,5.07664
mdg,2001,5.33646
mdg,2002,5.9121
mdg,2003,6.37061
mdg,2004,4.56833
mdg,2005,5.5042
mdg,2006,5.4386
mdg,2007,6.60155
mdg,2008,8.14035
mdg,2009,7.71947
mdg,2010,8.01486
mdg,2011,6.71966
mdg,2012,6.58393
mdg,2013,7.22388
mdg,2014,6.67251
mdg,2015,5.8882
mdg,2016,5.85207
mdg,2017,6.34345
mdg,2018,6.45453
mdg,2019,6.45447
mdv,2000,139.79744
mdv,2001,132.26518
mdv,2002,128.30223
mdv,2003,126.78591
mdv,2004,175.49888
mdv,2005,178.84154
mdv,2006,193.25887
mdv,2007,218.64709
mdv,2008,251.1352
mdv,2009,229.85611
mdv,2010,240.73697
mdv,2011,229.25882
mdv,2012,202.83213
mdv,2013,208.77444
mdv,2014,189.11319
mdv,2015,153.3244
mdv,2016,179.7029
mdv,2017,182.74335
mdv,2018,151.19075
mdv,2019,140.56326
mex,2000,166.3122
mex,2001,194.30492
mex,2002,209.33696
mex,2003,229.01274
mex,2004,239.26561
mex,2005,263.71958
mex,2006,275.71937
mex,2007,291.90533
mex,2008,277.39996
mex,2009,232.30176
mex,2010,231.41854
mex,2011,229.37799
mex,2012,235.80893
mex,2013,248.46717
mex,2014,248.06451
mex,2015,225.8803
mex,2016,200.91351
mex,2017,211.82202
mex,2018,220.16262
mex,2019,227.61615
mhl,2000,39.83024
mhl,2001,40.93502
mhl,2002,43.59389
mhl,2003,43.08668
mhl,2004,44.90568
mhl,2005,48.28263
mhl,2006,48.10021
mhl,2007,52.86181
mhl,2008,56.62975
mhl,2009,55.59508
mhl,2010,59.80385
mhl,2011,62.00145
mhl,2012,61.36026
mhl,2013,60.1464
mhl,2014,60.82033
mhl,2015,59.99783
mhl,2016,62.73198
mhl,2017,68.087
mhl,2018,72.43096
mhl,2019,77.47611
mkd,2000,69.2216
mkd,2001,64.48919
mkd,2002,74.51288
mkd,2003,95.11955
mkd,2004,99.52294
mkd,2005,96.12962
mkd,2006,90.8983
mkd,2007,98.94262
mkd,2008,100.61852
mkd,2009,103.2103
mkd,2010,115.34311
mkd,2011,118.11497
mkd,2012,109.52873
mkd,2013,118.04582
mkd,2014,120.27712
mkd,2015,105.15505
mkd,2016,115.67
mkd,2017,152.019
mkd,2018,168.05828
mkd,2019,176.42626
mli,2000,10.17718
mli,2001,9.42789
mli,2002,10.38245
mli,2003,12.16049
mli,2004,12.79535
mli,2005,14.4858
mli,2006,16.19255
mli,2007,19.25437
mli,2008,22.22924
mli,2009,22.67916
mli,2010,18.69798
mli,2011,16.81514
mli,2012,13.07203
mli,2013,11.12122
mli,2014,12.75529
mli,2015,10.5577
mli,2016,10.53312
mli,2017,11.43695
mli,2018,10.87243
mli,2019,10.74835
mlt,2000,170.66413
mlt,2001,203.50859
mlt,2002,238.69146
mlt,2003,309.72526
mlt,2004,344.79232
mlt,2005,398.16453
mlt,2006,436.76955
mlt,2007,496.04673
mlt,2008,577.74096
mlt,2009,544.46642
mlt,2010,572.55854
mlt,2011,650.00316
mlt,2012,609.27566
mlt,2013,641.03817
mlt,2014,895.575
mlt,2015,834.49321
mlt,2016,815.59248
mlt,2017,898.83281
mlt,2018,944.33425
mlt,2019,877.25853
mmr,2000,3.7135
mmr,2001,3.85212
mmr,2002,5.64427
mmr,2003,5.29979
mmr,2004,5.36347
mmr,2005,6.11859
mmr,2006,6.16151
mmr,2007,7.89995
mmr,2008,11.75439
mmr,2009,14.89995
mmr,2010,15.82786
mmr,2011,20.52604
mmr,2012,27.69912
mmr,2013,26.38636
mmr,2014,34.74833
mmr,2015,43.46843
mmr,2016,44.42097
mmr,2017,43.79214
mmr,2018,45.26088
mmr,2019,45.58487
mne,2011,224.44142
mne,2012,194.5367
mne,2013,254.02583
mne,2014,229.13289
mne,2015,220.04994
mne,2016,230.15743
mne,2017,259.86077
mne,2018,289.74592
mne,2019,283.44999
mng,2000,5.33406
mng,2001,5.92387
mng,2002,6.59024
mng,2003,6.64385
mng,2004,8.46636
mng,2005,12.15778
mng,2006,12.7853
mng,2007,15.4906
mng,2008,20.8594
mng,2009,17.40123
mng,2010,27.73095
mng,2011,43.12546
mng,2012,52.90287
mng,2013,66.23865
mng,2014,60.70679
mng,2015,59.65021
mng,2016,51.74164
mng,2017,47.25194
mng,2018,54.01192
mng,2019,56.82438
moz,2000,2.70361
moz,2001,2.24661
moz,2002,2.74086
moz,2003,2.34886
moz,2004,2.19654
moz,2005,2.24653
moz,2006,2.2689
moz,2007,2.27813
moz,2008,2.59634
moz,2009,2.23089
moz,2010,1.82543
moz,2011,1.99892
moz,2012,1.91657
moz,2013,3.26105
moz,2014,4.44904
moz,2015,4.46166
moz,2016,3.29495
moz,2017,3.49817
moz,2018,3.86607
moz,2019,3.9375
mrt,2000,17.78691
mrt,2001,17.79908
mrt,2002,17.91696
mrt,2003,19.79852
mrt,2004,21.65147
mrt,2005,22.18658
mrt,2006,23.20126
mrt,2007,25.49058
mrt,2008,29.00563
mrt,2009,27.12284
mrt,2010,26.59957
mrt,2011,27.14627
mrt,2012,26.65456
mrt,2013,27.24588
mrt,2014,27.6429
mrt,2015,26.7303
mrt,2016,25.56804
mrt,2017,25.54245
mrt,2018,26.33707
mrt,2019,26.06039
mus,2000,52.34999
mus,2001,52.35091
mus,2002,60.99916
mus,2003,73.42278
mus,2004,82.47253
mus,2005,98.02332
mus,2006,110.66676
mus,2007,131.62472
mus,2008,199.01619
mus,2009,181.0482
mus,2010,192.06607
mus,2011,210.48815
mus,2012,205.48338
mus,2013,240.61748
mus,2014,280.73066
mus,2015,262.3409
mus,2016,266.43196
mus,2017,293.19526
mus,2018,316.71284
mus,2019,313.61751
mwi,2000,0.8165
mwi,2001,0.77281
mwi,2002,1.66845
mwi,2003,1.50907
mwi,2004,1.57156
mwi,2005,1.59543
mwi,2006,1.9021
mwi,2007,2.98287
mwi,2008,3.45615
mwi,2009,4.07159
mwi,2010,3.78783
mwi,2011,3.59253
mwi,2012,3.40025
mwi,2013,2.70554
mwi,2014,2.95057
mwi,2015,3.91876
mwi,2016,4.31146
mwi,2017,4.87336
mwi,2018,4.79809
mwi,2019,5.12697
mys,2000,45.07609
mys,2001,40.70163
mys,2002,41.9482
mys,2003,49.02331
mys,2004,55.7012
mys,2005,62.04754
mys,2006,70.22787
mys,2007,81.82228
mys,2008,94.85001
mys,2009,80.18769
mys,2010,98.99867
mys,2011,118.90347
mys,2012,125.33467
mys,2013,131.5882
mys,2014,140.75382
mys,2015,126.99888
mys,2016,124.57494
mys,2017,130.02528
mys,2018,149.21672
mys,2019,150.95353
nam,2000,14.03035
nam,2001,11.74492
nam,2002,11.91882
nam,2003,17.11562
nam,2004,22.44112
nam,2005,23.87859
nam,2006,23.18385
nam,2007,27.04543
nam,2008,28.45467
nam,2009,32.58504
nam,2010,47.98905
nam,2011,57.97656
nam,2012,60.06627
nam,2013,48.32765
nam,2014,41.56609
nam,2015,35.82005
nam,2016,32.69045
nam,2017,36.48204
nam,2018,37.39178
nam,2019,35.18463
ner,2000,5.59501
ner,2001,5.97335
ner,2002,6.5932
ner,2003,7.82992
ner,2004,8.5851
ner,2005,9.12792
ner,2006,9.49697
ner,2007,11.20057
ner,2008,13.07996
ner,2009,13.22577
ner,2010,13.35147
ner,2011,14.39424
ner,2012,13.84438
ner,2013,13.92906
ner,2014,13.70298
ner,2015,13.38056
ner,2016,13.20714
ner,2017,13.94886
ner,2018,14.81866
ner,2019,14.47283
nga,2000,10.66914
nga,2001,11.29944
nga,2002,11.84057
nga,2003,28.71685
nga,2004,28.80975
nga,2005,35.99215
nga,2006,46.8902
nga,2007,49.70859
nga,2008,59.09763
nga,2009,51.39333
nga,2010,59.00922
nga,2011,63.11557
