geo,time,se_prm_enrr
ken,1994,91.25881
ken,1995,89.18707
ken,1998,90.38923
ken,1999,88.97675
ken,2000,93.18746
ken,2001,94.38105
ken,2002,88.24179
ken,2003,101.82242
ken,2004,100.44389
ken,2005,99.34629
ken,2006,96.34754
ken,2007,102.36549
ken,2008,102.2848
ken,2009,103.9145
ken,2012,109.41773
ken,2014,105.75341
ken,2015,103.66157
ken,2016,103.20534
kgz,1981,118.20103
kgz,1986,125.19688
kgz,1989,112.20277
kgz,1990,111.01194
kgz,1991,111.28546
kgz,1992,111.41985
kgz,1993,111.30836
kgz,1994,112.16073
kgz,1995,111.67296
kgz,1996,101.53679
kgz,1997,100.47429
kgz,1998,98.07409
kgz,1999,96.72524
kgz,2000,96.33526
kgz,2001,96.22816
kgz,2002,96.06303
kgz,2003,96.81401
kgz,2004,98.07888
kgz,2005,98.852
kgz,2006,100.13204
kgz,2007,98.80466
kgz,2008,99.09832
kgz,2009,98.94422
kgz,2010,99.46109
kgz,2011,99.68409
kgz,2012,103.1013
kgz,2013,105.02094
kgz,2014,105.81745
kgz,2015,105.41007
kgz,2016,104.60147
kgz,2017,107.04243
kgz,2018,107.56541
kgz,2019,106.04781
kgz,2020,102.63541
khm,1971,27.7028
khm,1972,39.06566
khm,1973,38.10613
khm,1981,115.42636
khm,1982,133.97289
khm,1983,140.93102
khm,1984,136.43221
khm,1985,128.93843
khm,1986,129.22662
khm,1987,130.13165
khm,1988,124.06872
khm,1989,116.4556
khm,1990,99.55507
khm,1991,90.34819
khm,1994,85.02592
khm,1995,86.18075
khm,1997,93.20565
khm,1998,96.42973
khm,1999,101.28642
khm,2000,106.8595
khm,2001,115.85937
khm,2002,129.44991
khm,2003,131.48352
khm,2004,131.937
khm,2005,130.89871
khm,2006,128.83319
khm,2007,127.8486
khm,2008,123.75679
khm,2009,123.28123
khm,2010,123.83493
khm,2011,122.14147
khm,2012,121.78793
khm,2013,123.44806
khm,2014,116.80822
khm,2015,117.07848
khm,2016,110.18765
khm,2017,107.81306
khm,2018,107.41485
khm,2019,106.47474
khm,2020,105.352
kir,1971,103.14296
kir,1972,128.15053
kir,1973,105.50375
kir,1975,137.85362
kir,1976,119.91001
kir,1977,129.9297
kir,1978,129.91231
kir,1979,129.06761
kir,1980,131.50835
kir,1981,134.74628
kir,1982,140.02631
kir,1983,136.70784
kir,1984,129.67076
kir,1985,127.49004
kir,1986,121.46697
kir,1987,115.80236
kir,1988,114.31584
kir,1989,117.11645
kir,1990,117.14718
kir,1991,120.41763
kir,1992,120.40586
kir,1993,119.23414
kir,1994,119.54743
kir,1995,118.21466
kir,1996,117.55221
kir,1997,117.74863
kir,1998,116.02564
kir,1999,108.41404
kir,2000,109.55174
kir,2001,117.98361
kir,2002,110.5892
kir,2003,116.16176
kir,2004,111.88275
kir,2005,111.93367
kir,2006,108.2425
kir,2007,105.66392
kir,2008,110.11474
kir,2009,110.12381
kir,2014,113.91586
kir,2015,105.55113
kir,2016,106.28384
kir,2017,101.30461
kir,2020,108.02371
kna,1976,94.55483
kna,1977,97.4422
kna,1978,96.16419
kna,1979,95.86757
kna,1980,106.66667
kna,1981,94.97808
kna,1982,95.46559
kna,1984,111.20298
kna,1985,106.28992
kna,1986,109.29191
kna,1987,111.80267
kna,1988,111.02166
kna,1989,111.1392
kna,1990,115.29783
kna,1991,109.73358
kna,1992,111.92575
kna,1993,111.32462
kna,1994,113.4357
kna,1995,112.35628
kna,1998,106.51993
kna,2000,114.96429
kna,2001,110.42249
kna,2002,106.72854
kna,2003,107.47146
kna,2004,108.96387
kna,2005,109.63398
kna,2007,107.15278
kna,2008,113.16203
kna,2009,112.42457
kna,2010,113.47968
kna,2011,111.47693
kna,2012,110.59943
kna,2013,108.31395
kna,2014,108.61798
kna,2015,108.30196
kna,2016,108.73554
kor,1971,105.01277
kor,1972,106.50851
kor,1973,106.37415
kor,1974,105.31478
kor,1975,104.47011
kor,1976,104.93963
kor,1977,103.45699
kor,1978,103.5138
kor,1979,104.77932
kor,1980,105.09493
kor,1981,105.47504
kor,1982,105.10333
kor,1983,104.65229
kor,1984,103.21741
kor,1985,101.90222
kor,1986,100.93727
kor,1987,101.64722
kor,1988,102.15716
kor,1989,103.55683
kor,1990,105.30177
kor,1991,105.21388
kor,1992,104.81044
kor,1993,103.84531
kor,1994,103.6754
kor,1995,103.30252
kor,1996,102.90024
kor,1997,101.8404
kor,1998,102.76645
kor,1999,102.56433
kor,2000,100.62405
kor,2001,99.24331
kor,2002,98.92699
kor,2003,99.91718
kor,2004,100.25999
kor,2005,101.10885
kor,2006,101.73847
kor,2007,102.92038
kor,2008,102.88288
kor,2009,102.00398
kor,2010,101.71987
kor,2011,101.71196
kor,2012,100.33031
kor,2013,98.06349
kor,2014,98.30577
kor,2015,98.78454
kor,2016,97.71842
kor,2017,98.0886
kor,2018,99.60978
kor,2019,100.98945
kwt,1971,89.37402
kwt,1972,89.74934
kwt,1973,91.36522
kwt,1974,92.09578
kwt,1975,94.04488
kwt,1976,96.30025
kwt,1977,102.15962
kwt,1978,104.57661
kwt,1979,101.8174
kwt,1980,101.25785
kwt,1981,99.80773
kwt,1982,100.90229
kwt,1983,102.95322
kwt,1984,105.64517
kwt,1985,107.2807
kwt,1986,105.50087
kwt,1987,101.44596
kwt,1988,97.34405
kwt,1989,92.99238
kwt,1990,91.03352
kwt,1991,59.71527
kwt,1992,57.75831
kwt,1993,67.8875
kwt,1994,80.62687
kwt,1995,90.90053
kwt,1996,105.21549
kwt,1997,109.04981
kwt,1998,107.24928
kwt,1999,101.98359
kwt,2000,98.6322
kwt,2001,96.08379
kwt,2002,99.13406
kwt,2003,101.22011
kwt,2004,102.49252
kwt,2005,104.88034
kwt,2006,102.33987
kwt,2007,104.62613
kwt,2008,101.60982
kwt,2009,101.53509
kwt,2010,102.23964
kwt,2011,105.62481
kwt,2012,104.9829
kwt,2013,103.96195
kwt,2014,103.7813
kwt,2015,102.58974
kwt,2016,100.53215
kwt,2017,95.6888
kwt,2018,92.36027
kwt,2019,88.00609
kwt,2020,87.28293
lao,1971,58.13086
lao,1972,61.62855
lao,1973,61.45923
lao,1976,66.05017
lao,1977,99.22972
lao,1978,98.94486
lao,1979,102.6969
lao,1980,102.61104
lao,1981,103.54049
lao,1982,101.27208
lao,1983,98.78468
lao,1984,97.3868
lao,1985,97.18933
lao,1986,100.71997
lao,1988,102.40617
lao,1990,98.1279
lao,1991,97.87749
lao,1992,95.68316
lao,1993,101.61018
lao,1994,104.89138
lao,1995,105.74585
lao,1996,109.18238
lao,1997,109.85048
lao,1998,111.33689
lao,1999,109.05239
lao,2000,106.9684
lao,2001,104.66928
lao,2002,106.2496
lao,2003,108.46707
lao,2004,110.12834
lao,2005,112.36957
lao,2006,114.49256
lao,2007,116.24633
lao,2008,118.97644
lao,2009,121.36459
lao,2010,123.43205
lao,2011,122.09379
lao,2012,120.75012
lao,2013,119.93847
lao,2014,118.07518
lao,2015,113.9656
lao,2016,109.65176
lao,2017,106.0174
lao,2018,102.36099
lao,2019,100.04596
lao,2020,98.81125
lbn,1971,135.93434
lbn,1974,134.06473
lbn,1978,114.0748
lbn,1980,117.20682
lbn,1981,122.25191
lbn,1982,119.43166
lbn,1983,113.18142
lbn,1985,95.05283
lbr,1970,37.02112
lbr,1971,38.30657
lbr,1972,39.4182
lbr,1975,41.5191
lbr,1976,38.99433
lbr,1978,47.31153
lbr,1979,47.44687
lbr,1980,50.14391
lbr,1984,40.53793
lbr,1998,78.58885
lbr,1999,98.16748
lbr,2000,116.3043
lbr,2006,95.13883
lbr,2008,95.80924
lbr,2009,102.36359
lbr,2011,105.12114
lbr,2014,97.42249
lbr,2015,95.33271
lbr,2016,89.47021
lbr,2017,85.10919
lby,1971,101.21028
lby,1972,111.37801
lby,1973,117.16363
lby,1974,118.23338
lby,1975,118.77329
lby,1976,119.11441
lby,1977,115.69593
lby,1978,110.39894
lby,1979,115.42192
lby,1980,113.02891
lby,1981,111.50001
lby,1983,113.0615
lby,1986,108.81782
lby,1999,107.70978
lby,2001,103.61096
lby,2002,103.25083
lby,2003,103.25196
lby,2004,105.47325
lby,2005,102.09305
lby,2006,109.01269
lca,1971,94.61724
lca,1972,101.73628
lca,1973,109.07199
lca,1974,114.18585
lca,1975,117.35517
lca,1976,120.63755
lca,1977,124.19212
lca,1978,124.65819
lca,1979,126.06656
lca,1980,122.991
lca,1981,119.24037
lca,1982,127.05763
lca,1983,130.18999
lca,1984,131.41373
lca,1985,134.39661
lca,1986,132.10822
lca,1987,134.67744
lca,1988,137.28189
lca,1989,140.60709
lca,1990,141.59155
lca,1991,140.18263
lca,1992,137.59912
lca,1993,136.46274
lca,1994,133.13873
lca,1995,126.44021
lca,1996,128.60854
lca,1997,129.7345
lca,1998,128.92522
lca,1999,104.31006
lca,2000,103.49094
lca,2001,104.66196
lca,2002,103.57795
lca,2003,103.43913
lca,2004,101.99529
lca,2005,102.91639
lca,2006,107.30031
lca,2007,100.56152
lca,2015,101.14238
lca,2016,101.90866
lca,2017,102.0014
lca,2018,102.59824
lca,2019,102.33453
lca,2020,101.09072
lie,2003,106.1244
lie,2004,109.15222
lie,2005,106.81277
lie,2006,107.51196
lie,2007,107.11217
lie,2008,105.52567
lie,2009,105.69871
lie,2010,105.45918
lie,2011,104.9505
lie,2012,103.828
lie,2014,102.66099
lie,2015,105.66542
lie,2016,105.49102
lie,2017,104.69974
lie,2018,106.32979
lie,2019,103.83001
lka,1970,101.31475
lka,1971,103.13616
lka,1972,93.40667
lka,1973,90.80015
lka,1974,85.54851
lka,1975,82.5877
lka,1976,81.90345
lka,1977,86.77396
lka,1978,110.09864
lka,1979,114.03394
lka,1980,119.18016
lka,1981,122.20837
lka,1982,122.13261
lka,1983,121.29192
lka,1984,120.97483
lka,1985,121.70139
lka,1986,123.22002
lka,1987,107.5614
lka,1988,108.99371
lka,1989,110.04782
lka,1990,109.85135
lka,1991,109.90068
lka,1992,107.90998
lka,1993,107.11035
lka,1994,106.66702
lka,1995,109.4535
lka,1996,105.06209
lka,1998,106.99393
lka,2001,107.79471
lka,2002,106.04553
lka,2003,102.78082
lka,2004,97.65267
lka,2005,99.56509
lka,2006,98.90337
lka,2007,98.28852
lka,2008,97.27725
lka,2009,94.9072
lka,2010,99.50329
lka,2011,99.52459
lka,2012,99.95391
lka,2013,100.64361
lka,2014,101.35966
lka,2015,101.66147
lka,2016,101.47404
lka,2017,100.63271
lka,2018,100.16202
lka,2019,100.23006
lso,1970,87.44809
lso,1971,83.74353
lso,1972,84.21123
lso,1973,87.25679
lso,1974,98.80324
lso,1975,97.84575
lso,1976,95.1125
lso,1977,93.81691
lso,1978,91.78257
lso,1979,91.60378
lso,1980,92.34082
lso,1981,94.5848
lso,1982,98.2485
lso,1983,99.1981
lso,1984,98.92852
lso,1985,101.64146
lso,1986,100.4868
lso,1987,101.6644
lso,1988,103.0612
lso,1989,101.44098
lso,1990,99.91447
lso,1991,100.75494
lso,1992,99.45181
lso,1993,95.72672
lso,1994,98.07032
lso,1995,100.45843
lso,1996,98.82036
lso,1997,96.84851
lso,1998,96.91298
lso,1999,96.10904
lso,2000,109.26045
lso,2001,112.41045
lso,2002,116.07323
lso,2003,122.33116
lso,2004,124.96166
lso,2005,127.05478
lso,2006,130.61411
lso,2007,125.22777
lso,2008,125.0694
lso,2009,124.01169
lso,2010,124.74677
lso,2011,123.09523
lso,2012,121.28925
lso,2013,117.20394
lso,2014,116.58582
lso,2015,116.63452
lso,2016,117.69527
lso,2017,120.8975
ltu,1981,79.46171
ltu,1986,81.52011
ltu,1989,90.3364
ltu,1990,89.67618
ltu,1991,91.98181
ltu,1992,91.4407
ltu,1993,94.403
ltu,1994,96.05041
ltu,1995,98.89486
ltu,1996,100.15539
ltu,1997,101.02773
ltu,1998,100.09006
ltu,1999,102.84044
ltu,2000,103.14423
ltu,2001,103.1488
ltu,2002,103.10415
ltu,2003,102.96309
ltu,2004,103.97029
ltu,2005,102.84456
ltu,2006,102.02875
ltu,2007,101.10445
ltu,2008,99.49927
ltu,2009,99.94983
ltu,2010,100.4215
ltu,2011,101.25184
ltu,2012,101.85441
ltu,2013,101.75458
ltu,2014,101.57557
ltu,2015,102.08926
ltu,2016,102.8918
ltu,2017,103.87475
ltu,2018,104.26534
ltu,2019,102.99238
lux,1970,116.25788
lux,1971,110.81515
lux,1972,110.15857
lux,1973,107.77265
lux,1974,110.0335
lux,1975,95.50547
lux,1976,95.46206
lux,1977,95.03421
lux,1978,94.65616
lux,1979,93.57461
lux,1980,89.68126
lux,1981,89.1931
lux,1982,89.76502
lux,1983,88.71407
lux,1984,87.76855
lux,1986,89.37769
lux,1987,88.92804
lux,1988,94.04546
lux,1991,90.76667
lux,1994,102.09585
lux,1995,95.50376
lux,1996,95.50662
lux,1997,95.11339
lux,1998,94.75021
lux,1999,99.79086
lux,2000,100.14192
lux,2001,100.12943
lux,2002,100.31602
lux,2003,99.41079
lux,2004,100.1534
lux,2005,100.80898
lux,2006,101.46625
lux,2007,101.52278
lux,2008,100.57301
lux,2010,97.56551
lux,2011,96.55315
lux,2012,97.17509
lux,2013,96.83534
lux,2014,97.52305
lux,2015,98.97225
lux,2016,100.78979
lux,2017,102.28595
lux,2018,103.27634
lux,2019,104.65446
lva,1981,102.25594
lva,1982,99.38503
lva,1983,97.4306
lva,1984,97.02522
lva,1985,98.46927
lva,1986,100.39303
lva,1987,118.62294
lva,1988,119.23466
lva,1989,118.15614
lva,1990,93.89602
lva,1991,96.03822
lva,1992,95.97842
lva,1993,88.70477
lva,1994,84.69664
lva,1995,84.62649
lva,1996,89.53882
lva,1997,94.51179
lva,1998,96.51265
lva,1999,100.42683
lva,2000,101.69978
lva,2001,103.41183
lva,2002,104.02027
lva,2003,105.01615
lva,2004,105.49058
lva,2005,104.84398
lva,2006,104.26199
lva,2007,104.21336
lva,2008,103.5486
lva,2009,102.9181
lva,2010,102.9586
lva,2011,102.28565
lva,2012,101.04871
lva,2013,100.38627
lva,2014,99.85282
lva,2015,99.39332
lva,2016,99.19855
lva,2017,99.36784
lva,2018,99.61439
lva,2019,99.98344
mac,1971,57.55111
mac,1972,57.61354
mac,1973,60.97368
mac,1974,58.86209
mac,1975,64.14232
mac,1976,74.88996
mac,1977,98.1288
mac,1978,96.00409
mac,1979,106.30944
mac,1989,126.66984
mac,1990,113.78083
mac,1991,105.31514
mac,1992,103.85849
mac,1993,104.26656
mac,1999,102.66217
mac,2000,104.06694
mac,2001,102.62501
mac,2002,102.93722
mac,2003,101.18525
mac,2004,100.94177
mac,2005,99.97861
mac,2006,98.54197
mac,2007,99.99393
mac,2008,99.41629
mac,2009,96.2627
mac,2010,94.92504
mac,2011,94.6516
mac,2012,94.54348
mac,2013,95.17103
mac,2014,97.37212
mac,2015,99.34458
mac,2016,101.52854
mac,2017,101.43025
mac,2018,100.40937
mac,2019,101.34272
mac,2020,99.25473
mar,1971,48.58303
mar,1972,49.77252
mar,1973,50.45815
mar,1974,51.96274
mar,1975,54.18171
mar,1976,58.81693
mar,1977,62.91743
mar,1978,67.06748
mar,1979,71.3168
mar,1980,75.38101
mar,1981,79.28664
mar,1982,83.64921
mar,1983,87.43861
mar,1984,87.24844
mar,1985,78.92673
mar,1986,77.46055
mar,1987,74.35143
mar,1988,71.12842
mar,1989,67.38037
mar,1990,67.43396
mar,1991,63.9345
mar,1992,65.01112
mar,1993,67.7014
mar,1994,70.69576
mar,1995,73.81507
mar,1996,76.5652
mar,1997,78.83933
mar,1998,82.20486
mar,1999,87.6807
mar,2000,92.98183
mar,2001,97.40866
mar,2002,102.42845
mar,2003,105.00376
mar,2004,105.44494
mar,2005,105.92903
mar,2006,105.87267
mar,2007,107.74911
mar,2008,107.3729
mar,2009,107.17199
mar,2010,109.70624
mar,2011,110.74248
mar,2012,110.71625
mar,2013,110.30446
mar,2014,109.95761
mar,2015,109.52397
mar,2016,110.39578
mar,2017,112.40216
mar,2018,113.87658
mar,2019,114.76468
mar,2020,115.15267
mda,2014,107.43975
mda,2015,105.68974
mda,2016,104.37663
mda,2017,103.54245
mda,2018,103.16319
mda,2019,104.83192
mda,2020,106.25162
mdg,1971,86.11568
mdg,1972,89.40002
mdg,1973,88.87775
mdg,1974,86.49592
mdg,1975,92.05403
mdg,1976,95.77233
mdg,1977,118.27223
mdg,1978,122.07749
mdg,1979,122.8908
mdg,1980,130.8931
mdg,1981,137.29318
mdg,1982,133.42368
mdg,1983,126.83276
mdg,1984,119.14376
mdg,1985,113.8022
mdg,1988,95.67346
mdg,1989,96.24654
mdg,1990,92.84109
mdg,1991,94.55311
mdg,1992,87.8174
mdg,1993,85.09717
mdg,1994,83.55576
mdg,1995,81.61439
mdg,1996,86.07929
mdg,1998,93.05767
mdg,1999,95.74052
mdg,2000,101.4852
mdg,2001,102.53482
mdg,2002,103.30053
mdg,2003,118.25474
mdg,2004,134.49236
mdg,2005,138.89948
mdg,2006,138.40581
mdg,2007,139.23677
mdg,2008,142.0049
mdg,2009,149.3075
mdg,2010,143.71805
mdg,2011,143.4119
mdg,2012,143.97813
mdg,2013,143.89445
mdg,2014,145.24786
mdg,2015,147.31419
mdg,2016,143.82419
mdg,2018,142.53429
mdg,2019,134.06146
mdv,1980,134.98347
mdv,1982,141.88205
mdv,1986,146.89589
mdv,1992,118.74738
mdv,1993,122.17081
mdv,1994,125.53008
mdv,1995,123.0398
mdv,1996,122.86804
mdv,1997,120.09564
mdv,1998,126.89692
mdv,1999,128.05658
mdv,2000,128.08934
mdv,2001,126.18139
mdv,2002,124.13956
mdv,2003,123.93519
mdv,2004,122.8363
mdv,2005,117.04283
mdv,2006,116.56168
mdv,2007,113.1672
mdv,2008,111.83107
mdv,2009,110.71048
mdv,2015,101.53494
mdv,2016,99.4277
mdv,2017,97.1098
mdv,2018,96.59714
mdv,2019,98.03816
mex,1971,103.56334
mex,1972,105.64297
mex,1973,107.51552
mex,1974,109.8848
mex,1975,108.67339
mex,1976,109.668
mex,1977,112.79926
mex,1978,113.26425
mex,1979,118.71385
mex,1980,120.72046
mex,1981,122.4401
mex,1982,122.65785
mex,1983,122.5868
mex,1984,122.20369
mex,1985,119.85884
mex,1986,118.46067
mex,1987,116.93751
mex,1988,114.80705
mex,1989,113.69417
mex,1990,112.25263
mex,1991,111.34619
mex,1992,111.04736
mex,1993,110.55015
mex,1994,109.83829
mex,1995,109.43838
mex,1996,108.69319
mex,1997,108.58006
mex,1998,108.35163
mex,1999,108.59282
mex,2000,108.99793
mex,2001,109.07219
mex,2002,109.425
mex,2003,109.50614
mex,2004,108.99918
mex,2005,108.60084
mex,2006,108.17477
mex,2007,108.79971
mex,2008,109.42442
mex,2009,110.54528
mex,2010,110.63349
mex,2011,110.54076
mex,2012,110.41345
mex,2013,109.44148
mex,2014,108.00575
mex,2015,106.60611
mex,2016,106.27773
mex,2017,105.77001
mex,2018,105.02807
mex,2019,104.65582
mhl,1999,89.40318
mhl,2002,123.02613
mhl,2003,110.94571
mhl,2004,120.19231
mhl,2005,113.40279
mhl,2006,110.90251
mhl,2007,104.59638
mhl,2008,101.38551
mhl,2009,98.11894
mhl,2011,94.73451
mhl,2015,87.51461
mhl,2016,84.74016
mhl,2019,79.5557
mhl,2020,74.8581
mkd,1993,95.25904
mkd,1994,95.77017
mkd,1995,96.97205
mkd,1996,98.95238
mkd,1997,99.06257
mkd,1998,98.92128
mkd,1999,98.32824
mkd,2000,96.82023
mkd,2001,95.57156
mkd,2002,94.87806
mkd,2003,93.17681
mkd,2004,93.05391
mkd,2005,93.55592
mkd,2006,92.65842
mkd,2007,92.18058
mkd,2008,87.66215
mkd,2009,87.47356
mkd,2010,87.38521
mkd,2012,87.13288
mkd,2013,90.95459
mkd,2014,91.40604
mkd,2015,93.89246
mkd,2017,97.12595
mkd,2018,98.17538
mli,1971,23.40714
mli,1972,24.55101
mli,1973,24.87714
mli,1974,25.58726
mli,1975,25.44348
mli,1976,26.26063
mli,1977,26.98703
mli,1978,27.73858
mli,1979,28.1787
mli,1980,27.93707
mli,1981,26.6365
mli,1982,25.94927
mli,1983,25.57163
mli,1984,24.52414
mli,1985,23.96595
mli,1986,23.36646
mli,1987,23.32483
mli,1988,23.39844
mli,1989,27.06041
mli,1990,27.26087
mli,1991,27.90992
mli,1992,29.75314
mli,1993,33.31963
mli,1994,36.55534
mli,1995,39.22247
mli,1996,42.89495
mli,1997,47.87003
mli,1998,51.80189
mli,1999,56.06814
mli,2000,57.85435
mli,2001,62.52825
mli,2002,66.1689
mli,2003,67.69084
mli,2004,70.75469
mli,2005,73.93555
mli,2006,76.76001
mli,2007,79.28751
mli,2008,81.27267
mli,2009,82.71041
mli,2010,83.42733
mli,2011,84.19555
mli,2012,80.90805
mli,2013,76.06293
mli,2014,77.07611
mli,2015,75.68318
mli,2016,77.17026
mli,2017,80.17078
mli,2018,75.6006
mlt,1971,105.22427
mlt,1972,100.37796
mlt,1973,96.08387
mlt,1974,95.06699
mlt,1975,94.34937
mlt,1976,98.65088
mlt,1977,106.82935
mlt,1978,110.51092
mlt,1979,112.26175
mlt,1980,109.45153
mlt,1981,107.662
mlt,1982,104.90596
mlt,1983,102.19733
mlt,1984,102.32425
mlt,1985,104.9277
mlt,1986,106.21959
mlt,1987,105.55039
mlt,1988,105.59085
mlt,1989,105.74719
mlt,1990,106.64976
mlt,1991,106.70927
mlt,1992,103.37463
mlt,1993,103.43642
mlt,1994,103.56076
mlt,1995,103.07905
mlt,1996,104.15461
mlt,1997,105.54992
mlt,1998,106.53192
mlt,1999,107.05875
mlt,2000,106.83193
mlt,2001,106.41066
mlt,2002,104.97658
mlt,2003,103.07502
mlt,2004,102.73506
mlt,2005,100.24047
mlt,2006,101.10113
mlt,2007,100.89629
mlt,2008,101.00736
mlt,2009,96.80634
mlt,2010,101.73046
mlt,2011,101.215
mlt,2012,100.78259
mlt,2013,101.70694
mlt,2014,102.82346
mlt,2015,103.5492
mlt,2016,103.97274
mlt,2017,104.99837
mlt,2018,106.67417
mlt,2019,106.60618
mmr,1971,84.0643
mmr,1972,82.52752
mmr,1973,82.8806
mmr,1974,82.05992
mmr,1976,80.95587
mmr,1977,81.10241
mmr,1978,82.74729
mmr,1979,84.12653
mmr,1980,85.75704
mmr,1981,88.51832
mmr,1982,92.48091
mmr,1983,93.73422
mmr,1984,94.38168
mmr,1985,92.64398
mmr,1986,93.4705
mmr,1987,98.0709
mmr,1988,97.42677
mmr,1989,99.16613
mmr,1990,91.55011
mmr,1991,101.31415
mmr,1992,110.06526
mmr,1993,111.36072
mmr,1994,111.9886
mmr,1995,106.4711
mmr,1996,105.66295
mmr,1997,101.23451
mmr,1999,94.85905
mmr,2000,98.05366
mmr,2001,97.1261
mmr,2002,97.10213
mmr,2003,98.86146
mmr,2004,98.84652
mmr,2005,98.13961
mmr,2006,97.78436
mmr,2007,97.87498
mmr,2008,98.96247
mmr,2009,97.98311
mmr,2010,98.11195
mmr,2014,101.83121
mmr,2016,108.90444
mmr,2017,112.22365
mmr,2018,112.30667
mne,2003,107.35648
mne,2004,108.18607
mne,2005,112.69671
mne,2006,116.99686
mne,2007,119.29562
mne,2008,121.90464
mne,2009,115.83937
mne,2010,110.43467
mne,2011,98.31417
mne,2012,97.3309
mne,2015,95.40309
mne,2016,95.94375
mne,2017,98.11321
mne,2018,100.00255
mne,2019,100.63338
mne,2020,101.66287
mng,1971,108.90228
mng,1972,106.85565
mng,1973,106.50968
mng,1974,104.23586
mng,1975,102.96292
mng,1976,103.48478
mng,1978,105.68989
mng,1979,104.32025
mng,1980,103.27801
mng,1981,103.11255
mng,1982,101.21108
mng,1983,101.29299
mng,1984,101.36077
mng,1985,101.0639
mng,1986,100.12295
mng,1987,100.70742
mng,1988,100.58259
mng,1989,101.98907
mng,1990,101.46306
mng,1991,100.05112
mng,1992,91.57189
mng,1993,80.55654
mng,1994,80.66103
mng,1995,87.41814
mng,1996,93.72441
mng,1997,92.45568
mng,1998,94.654
mng,1999,96.73903
mng,2000,99.02283
mng,2001,101.42435
mng,2002,102.07097
mng,2003,105.41341
mng,2004,108.53481
mng,2005,97.97884
mng,2006,100.79995
mng,2007,100.01965
mng,2008,103.52077
mng,2009,114.51913
mng,2010,125.74804
mng,2011,122.08741
mng,2012,116.79313
mng,2013,108.6923
mng,2014,101.33482
mng,2015,100.36237
mng,2016,102.9698
mng,2017,102.93409
mng,2018,104.04036
mng,2019,103.41601
moz,1971,39.93124
moz,1972,35.08658
moz,1973,43.9049
moz,1975,60.07644
moz,1977,107.66065
moz,1978,111.87564
moz,1979,114.34754
moz,1981,105.56575
moz,1982,94.82692
moz,1983,86.456
moz,1984,90.1135
moz,1985,89.73391
moz,1986,88.61849
moz,1987,72.21023
moz,1988,66.00001
moz,1989,65.20286
moz,1990,66.24655
moz,1991,63.47509
moz,1992,61.3771
moz,1993,61.32789
moz,1994,63.57994
moz,1995,67.80766
moz,1998,65.44826
moz,1999,70.71368
moz,2000,76.15756
moz,2001,82.17198
moz,2002,84.97401
moz,2004,93.83342
moz,2005,100.37162
moz,2006,102.43073
moz,2007,108.18222
moz,2008,112.05193
moz,2009,111.90497
moz,2010,112.53258
moz,2011,108.21974
moz,2012,106.90179
moz,2013,107.85539
moz,2014,107.59802
moz,2015,108.62914
moz,2016,108.64656
moz,2017,107.81325
moz,2018,112.60498
moz,2019,116.38114
moz,2020,118.41963
mrt,1971,14.25308
mrt,1972,15.09551
mrt,1973,16.85029
mrt,1974,17.08065
mrt,1975,17.60539
mrt,1976,19.30581
mrt,1977,23.99586
mrt,1978,26.2902
mrt,1979,28.8285
mrt,1980,33.28655
mrt,1981,34.53195
mrt,1982,37.79948
mrt,1983,38.66705
mrt,1984,41.75046
mrt,1985,43.20666
mrt,1986,46.83741
mrt,1987,48.68308
mrt,1988,49.43229
mrt,1989,48.51581
mrt,1990,46.14144
mrt,1991,48.52407
mrt,1992,53.26788
mrt,1993,60.23538
mrt,1994,66.29215
mrt,1995,70.08673
mrt,1996,73.73664
mrt,1997,77.59317
mrt,1998,80.09601
mrt,1999,82.2595
mrt,2000,82.98939
mrt,2001,82.7275
mrt,2002,84.6484
mrt,2003,87.07693
mrt,2004,93.78127
mrt,2005,93.68157
mrt,2006,96.24397
mrt,2007,97.59924
mrt,2008,93.27762
mrt,2009,98.58066
mrt,2010,99.67792
mrt,2011,98.21159
mrt,2012,98.89455
mrt,2013,99.02223
mrt,2014,100.40212
mrt,2015,104.51103
mrt,2016,96.83442
mrt,2017,96.65904
mrt,2018,99.89176
mrt,2019,100.40863
mus,1970,95.88112
mus,1971,95.98737
mus,1972,98.33749
mus,1973,99.78925
mus,1974,101.68251
mus,1975,104.53845
mus,1976,103.45952
mus,1977,102.41678
mus,1978,100.6542
mus,1979,94.2434
mus,1980,92.65032
mus,1981,98.90336
mus,1982,101.5672
mus,1983,104.47357
mus,1984,103.42612
mus,1985,109.10176
mus,1986,113.8065
mus,1987,114.66007
mus,1988,112.42188
mus,1989,111.37318
mus,1990,111.77857
mus,1991,110.80403
mus,1992,107.38745
mus,1993,105.19423
mus,1994,104.42218
mus,1995,104.84759
mus,1996,105.92681
mus,1997,106.28909
mus,1998,106.20351
mus,1999,105.40658
mus,2000,104.56011
mus,2001,102.36981
mus,2002,101.50146
mus,2003,101.41462
mus,2004,102.04204
mus,2005,103.22554
mus,2006,103.93523
mus,2007,103.58749
mus,2008,103.788
mus,2009,102.78846
mus,2010,102.78602
mus,2011,102.98938
mus,2012,102.99839
mus,2013,101.95505
mus,2014,102.44734
mus,2015,102.92054
mus,2016,102.45341
mus,2017,101.52524
mus,2018,101.1076
mus,2019,99.52056
mus,2021,98.39964
mwi,1971,40.71249
mwi,1972,47.31536
mwi,1973,51.26911
mwi,1974,56.35209
