geo,time,ag_lnd_crop_zs
bra,2017,0.92793
bra,2018,0.92796
brb,1961,2.32558
brb,1962,2.32558
brb,1963,2.32558
brb,1964,2.32558
brb,1965,2.32558
brb,1966,2.32558
brb,1967,2.32558
brb,1968,2.32558
brb,1969,2.32558
brb,1970,2.32558
brb,1971,2.32558
brb,1972,2.32558
brb,1973,2.32558
brb,1974,2.32558
brb,1975,2.32558
brb,1976,2.32558
brb,1977,2.32558
brb,1978,2.32558
brb,1979,2.32558
brb,1980,2.32558
brb,1981,2.32558
brb,1982,2.32558
brb,1983,2.32558
brb,1984,2.32558
brb,1985,2.32558
brb,1986,2.32558
brb,1987,2.32558
brb,1988,2.32558
brb,1989,2.32558
brb,1990,2.32558
brb,1991,2.32558
brb,1992,2.32558
brb,1993,2.32558
brb,1994,2.32558
brb,1995,2.32558
brb,1996,2.32558
brb,1997,2.32558
brb,1998,2.32558
brb,1999,2.32558
brb,2000,2.32558
brb,2001,2.32558
brb,2002,2.32558
brb,2003,2.32558
brb,2004,2.32558
brb,2005,2.32558
brb,2006,2.32558
brb,2007,2.32558
brb,2008,2.32558
brb,2009,2.32558
brb,2010,2.32558
brb,2011,2.32558
brb,2012,2.32558
brb,2013,2.32558
brb,2014,2.32558
brb,2015,2.32558
brb,2016,2.32558
brb,2017,2.32558
brb,2018,2.32558
brn,1961,2.08729
brn,1962,2.08729
brn,1963,2.08729
brn,1964,2.65655
brn,1965,2.65655
brn,1966,2.08729
brn,1967,2.08729
brn,1968,2.27704
brn,1969,2.27704
brn,1970,2.27704
brn,1971,1.70778
brn,1972,1.51803
brn,1973,1.51803
brn,1974,1.51803
brn,1975,1.51803
brn,1976,1.32827
brn,1977,0.94877
brn,1978,0.94877
brn,1979,0.94877
brn,1980,0.94877
brn,1981,0.94877
brn,1982,0.75901
brn,1983,0.75901
brn,1984,0.75901
brn,1985,0.75901
brn,1986,0.75901
brn,1987,0.75901
brn,1988,0.75901
brn,1989,0.75901
brn,1990,0.75901
brn,1991,0.75901
brn,1992,0.75901
brn,1993,0.75901
brn,1994,0.75901
brn,1995,0.75901
brn,1996,0.75901
brn,1997,0.75901
brn,1998,0.75901
brn,1999,0.75901
brn,2000,0.75901
brn,2001,0.94877
brn,2002,0.94877
brn,2003,0.94877
brn,2004,0.94877
brn,2005,0.94877
brn,2006,0.94877
brn,2007,0.94877
brn,2008,0.94877
brn,2009,1.13852
brn,2010,1.13852
brn,2011,1.13852
brn,2012,1.13852
brn,2013,1.13852
brn,2014,1.13852
brn,2015,1.13852
brn,2016,1.13852
brn,2017,1.13852
brn,2018,1.13852
btn,1961,0.27824
btn,1962,0.27824
btn,1963,0.27824
btn,1964,0.27824
btn,1965,0.29964
btn,1966,0.29964
btn,1967,0.29964
btn,1968,0.32104
btn,1969,0.32104
btn,1970,0.32104
btn,1971,0.32104
btn,1972,0.34244
btn,1973,0.34244
btn,1974,0.34244
btn,1975,0.34244
btn,1976,0.36385
btn,1977,0.36385
btn,1978,0.36385
btn,1979,0.36385
btn,1980,0.38525
btn,1981,0.38525
btn,1982,0.38525
btn,1983,0.38525
btn,1984,0.40665
btn,1985,0.40665
btn,1986,0.40665
btn,1987,0.40665
btn,1988,0.40665
btn,1989,0.40665
btn,1990,0.40665
btn,1991,0.40665
btn,1992,0.40665
btn,1993,0.40665
btn,1994,0.47739
btn,1995,0.47739
btn,1996,0.47739
btn,1997,0.47739
btn,1998,0.47739
btn,1999,0.47739
btn,2000,0.47739
btn,2001,0.47739
btn,2002,0.47739
btn,2003,0.47739
btn,2004,0.49847
btn,2005,0.49847
btn,2006,0.49059
btn,2007,0.51683
btn,2008,0.37516
btn,2009,0.34106
btn,2010,0.32531
btn,2011,0.32531
btn,2012,0.32531
btn,2013,0.32531
btn,2014,0.32531
btn,2015,0.32531
btn,2016,0.1573
btn,2017,0.14419
btn,2018,0.15732
bwa,1961,0.00176
bwa,1962,0.00176
bwa,1963,0.00176
bwa,1964,0.00176
bwa,1965,0.00176
bwa,1966,0.00176
bwa,1967,0.00176
bwa,1968,0.00176
bwa,1969,0.00176
bwa,1970,0.00176
bwa,1971,0.00176
bwa,1972,0.00176
bwa,1973,0.00176
bwa,1974,0.00176
bwa,1975,0.00176
bwa,1976,0.00176
bwa,1977,0.00176
bwa,1978,0.00176
bwa,1979,0.00176
bwa,1980,0.00176
bwa,1981,0.00176
bwa,1982,0.00176
bwa,1983,0.00176
bwa,1984,0.00176
bwa,1985,0.00176
bwa,1986,0.00176
bwa,1987,0.00176
bwa,1988,0.00176
bwa,1989,0.00176
bwa,1990,0.00176
bwa,1991,0.00176
bwa,1992,0.00176
bwa,1993,0.00176
bwa,1994,0.00176
bwa,1995,0.00176
bwa,1996,0.00176
bwa,1997,0.00176
bwa,1998,0.00176
bwa,1999,0.00176
bwa,2000,0.00176
bwa,2001,0.00176
bwa,2002,0.00176
bwa,2003,0.00176
bwa,2004,0.00176
bwa,2005,0.00265
bwa,2006,0.00353
bwa,2007,0.00353
bwa,2008,0.00353
bwa,2009,0.00353
bwa,2010,0.00353
bwa,2011,0.00353
bwa,2012,0.00353
bwa,2013,0.00353
bwa,2014,0.00353
bwa,2015,0.00353
bwa,2016,0.00353
bwa,2017,0.00353
bwa,2018,0.00353
caf,1961,0.0931
caf,1962,0.0931
caf,1963,0.08989
caf,1964,0.09631
caf,1965,0.09631
caf,1966,0.09631
caf,1967,0.09631
caf,1968,0.09631
caf,1969,0.09631
caf,1970,0.09631
caf,1971,0.09631
caf,1972,0.09631
caf,1973,0.09631
caf,1974,0.09631
caf,1975,0.11236
caf,1976,0.11236
caf,1977,0.11236
caf,1978,0.11236
caf,1979,0.11236
caf,1980,0.12039
caf,1981,0.12039
caf,1982,0.12842
caf,1983,0.12842
caf,1984,0.13163
caf,1985,0.13323
caf,1986,0.13484
caf,1987,0.13644
caf,1988,0.13805
caf,1989,0.13805
caf,1990,0.13805
caf,1991,0.14126
caf,1992,0.14447
caf,1993,0.14447
caf,1994,0.14447
caf,1995,0.14447
caf,1996,0.14768
caf,1997,0.14928
caf,1998,0.15089
caf,1999,0.15089
caf,2000,0.15089
caf,2001,0.15089
caf,2002,0.15089
caf,2003,0.13644
caf,2004,0.13644
caf,2005,0.13644
caf,2006,0.12842
caf,2007,0.12842
caf,2008,0.12842
caf,2009,0.12842
caf,2010,0.12842
caf,2011,0.12842
caf,2012,0.12842
caf,2013,0.12842
caf,2014,0.12842
caf,2015,0.12842
caf,2016,0.12842
caf,2017,0.12842
caf,2018,0.12842
can,1961,0.00948
can,1962,0.00948
can,1963,0.00948
can,1964,0.00948
can,1965,0.00948
can,1966,0.0097
can,1967,0.00959
can,1968,0.00948
can,1969,0.00937
can,1970,0.00926
can,1971,0.00915
can,1972,0.00926
can,1973,0.00937
can,1974,0.00948
can,1975,0.00959
can,1976,0.00971
can,1977,0.00982
can,1978,0.00982
can,1979,0.00982
can,1980,0.00982
can,1981,0.00997
can,1982,0.01026
can,1983,0.01048
can,1984,0.01071
can,1985,0.01093
can,1986,0.01125
can,1987,0.01149
can,1988,0.01171
can,1989,0.01193
can,1990,0.01216
can,1991,0.01242
can,1992,0.01372
can,1993,0.01506
can,1994,0.0164
can,1995,0.01773
can,1996,0.01916
can,1997,0.01896
can,1998,0.01885
can,1999,0.01874
can,2000,0.01863
can,2001,0.0184
can,2002,0.0184
can,2003,0.0184
can,2004,0.0184
can,2005,0.0184
can,2006,0.01848
can,2007,0.01874
can,2008,0.01907
can,2009,0.01941
can,2010,0.01974
can,2011,0.01993
can,2012,0.01997
can,2013,0.01997
can,2014,0.01997
can,2015,0.01997
can,2016,0.01985
can,2017,0.0193
can,2018,0.01896
che,1961,0.30864
che,1962,0.31623
che,1963,0.32635
che,1964,0.32888
che,1965,0.38201
che,1966,0.39213
che,1967,0.40225
che,1968,0.4149
che,1969,0.43007
che,1970,0.42502
che,1971,0.41996
che,1972,0.43007
che,1973,0.43766
che,1974,0.44525
che,1975,0.49079
che,1976,0.49332
che,1977,0.49838
che,1978,0.49838
che,1979,0.50091
che,1980,0.55657
che,1981,0.55404
che,1982,0.55657
che,1983,0.55657
che,1984,0.55402
che,1985,0.57679
che,1986,0.57932
che,1987,0.58185
che,1988,0.58185
che,1989,0.5945
che,1990,0.58944
che,1991,0.58438
che,1992,0.58944
che,1993,0.58691
che,1994,0.59197
che,1995,0.5945
che,1996,0.59199
che,1997,0.57935
che,1998,0.59202
che,1999,0.58697
che,2000,0.6047
che,2001,0.60471
che,2002,0.60726
che,2003,0.58703
che,2004,0.58957
che,2005,0.59214
che,2006,0.58962
che,2007,0.59217
che,2008,0.5947
che,2009,0.60735
che,2010,0.60735
che,2011,0.60988
che,2012,0.61747
che,2013,0.62256
che,2014,0.64636
che,2015,0.62795
che,2016,0.63387
che,2017,0.63024
che,2018,0.63826
chl,1961,0.26361
chl,1962,0.26361
chl,1963,0.26361
chl,1964,0.2663
chl,1965,0.2663
chl,1966,0.2663
chl,1967,0.2663
chl,1968,0.2663
chl,1969,0.2663
chl,1970,0.2663
chl,1971,0.2663
chl,1972,0.2663
chl,1973,0.2663
chl,1974,0.2663
chl,1975,0.2663
chl,1976,0.27168
chl,1977,0.27571
chl,1978,0.27975
chl,1979,0.28378
chl,1980,0.28782
chl,1981,0.29185
chl,1982,0.29589
chl,1983,0.29857
chl,1984,0.30261
chl,1985,0.30664
chl,1986,0.31202
chl,1987,0.31875
chl,1988,0.32951
chl,1989,0.33489
chl,1990,0.3322
chl,1991,0.34161
chl,1992,0.35775
chl,1993,0.36717
chl,1994,0.36851
chl,1995,0.37658
chl,1996,0.42365
chl,1997,0.42365
chl,1998,0.42365
chl,1999,0.44383
chl,2000,0.48418
chl,2001,0.53797
chl,2002,0.55815
chl,2003,0.5716
chl,2004,0.58505
chl,2005,0.58505
chl,2006,0.60522
chl,2007,0.61463
chl,2008,0.61463
chl,2009,0.61463
chl,2010,0.61463
chl,2011,0.61463
chl,2012,0.61463
chl,2013,0.61463
chl,2014,0.61463
chl,2015,0.61463
chl,2016,0.61463
chl,2017,0.61867
chl,2018,0.62539
chn,1961,0.1964
chn,1962,0.2017
chn,1963,0.20701
chn,1964,0.21231
chn,1965,0.21762
chn,1966,0.22399
chn,1967,0.23354
chn,1968,0.24255
chn,1969,0.25104
chn,1970,0.26006
chn,1971,0.26855
chn,1972,0.27704
chn,1973,0.28553
chn,1974,0.29401
chn,1975,0.3025
chn,1976,0.31099
chn,1977,0.31948
chn,1978,0.32839
chn,1979,0.33826
chn,1980,0.34696
chn,1981,0.3564
chn,1982,0.36595
chn,1983,0.38739
chn,1984,0.41975
chn,1985,0.53699
chn,1986,0.6553
chn,1987,0.76194
chn,1988,0.79695
chn,1989,0.8187
chn,1990,0.8187
chn,1991,0.81923
chn,1992,0.85106
chn,1993,0.94709
chn,1994,1.01075
chn,1995,1.12958
chn,1996,1.15929
chn,1997,1.19112
chn,1998,1.19165
chn,1999,1.19165
chn,2000,1.19166
chn,2001,1.19166
chn,2002,1.21288
chn,2003,1.25585
chn,2004,1.29829
chn,2005,1.3349
chn,2006,1.36142
chn,2007,1.43039
chn,2008,1.467
chn,2009,1.50891
chn,2010,1.56143
chn,2011,1.63517
chn,2012,1.6983
chn,2013,1.71952
chn,2014,1.71952
chn,2015,1.71952
chn,2016,1.71952
chn,2017,1.71952
chn,2018,1.71952
civ,1961,3.14465
civ,1962,3.77358
civ,1963,3.77358
civ,1964,4.08805
civ,1965,4.40252
civ,1966,4.40252
civ,1967,4.55975
civ,1968,4.55975
civ,1969,4.71698
civ,1970,4.71698
civ,1971,5.03145
civ,1972,5.03145
civ,1973,5.34591
civ,1974,5.81761
civ,1975,5.97484
civ,1976,6.28931
civ,1977,6.91824
civ,1978,7.2327
civ,1979,7.2327
civ,1980,7.2327
civ,1981,7.54717
civ,1982,7.86164
civ,1983,8.01887
civ,1984,8.1761
civ,1985,8.80503
civ,1986,9.1195
civ,1987,9.43396
civ,1988,10.37736
civ,1989,10.69182
civ,1990,11.00629
civ,1991,11.00629
civ,1992,11.32075
civ,1993,11.32075
civ,1994,11.63522
civ,1995,11.94969
civ,1996,11.94969
civ,1997,11.94969
civ,1998,11.94969
civ,1999,11.94969
civ,2000,11.94969
civ,2001,11.94969
civ,2002,11.94969
civ,2003,11.94969
civ,2004,12.57862
civ,2005,13.20755
civ,2006,13.52201
civ,2007,14.15094
civ,2008,14.15094
civ,2009,14.15094
civ,2010,14.15094
civ,2011,14.15094
civ,2012,14.15094
civ,2013,14.15094
civ,2014,14.15094
civ,2015,14.15094
civ,2016,14.15094
civ,2017,14.15094
civ,2018,14.15094
cmr,1961,1.07889
cmr,1962,1.10004
cmr,1963,1.10004
cmr,1964,1.12119
cmr,1965,1.14235
cmr,1966,1.1635
cmr,1967,1.20581
cmr,1968,1.20581
cmr,1969,1.20581
cmr,1970,1.22274
cmr,1971,1.22274
cmr,1972,1.36447
cmr,1973,1.50198
cmr,1974,1.65006
cmr,1975,1.78757
cmr,1976,1.92507
cmr,1977,2.06892
cmr,1978,2.18316
cmr,1979,2.14508
cmr,1980,2.15777
cmr,1981,2.22124
cmr,1982,2.32701
cmr,1983,2.43278
cmr,1984,2.53855
cmr,1985,2.64433
cmr,1986,2.7501
cmr,1987,2.70779
cmr,1988,2.68664
cmr,1989,2.64433
cmr,1990,2.60202
cmr,1991,2.53855
cmr,1992,2.53855
cmr,1993,2.53855
cmr,1994,2.53855
cmr,1995,2.53855
cmr,1996,2.53855
cmr,1997,2.53855
cmr,1998,2.53855
cmr,1999,2.53855
cmr,2000,2.53855
cmr,2001,2.53855
cmr,2002,2.53855
cmr,2003,2.53855
cmr,2004,2.64433
cmr,2005,2.64433
cmr,2006,2.64433
cmr,2007,2.64433
cmr,2008,2.7501
cmr,2009,2.85587
cmr,2010,3.17319
cmr,2011,3.27897
cmr,2012,3.27897
cmr,2013,3.27897
cmr,2014,3.27897
cmr,2015,3.27897
cmr,2016,3.27897
cmr,2017,3.27897
cmr,2018,3.27897
cod,1961,0.24261
cod,1962,0.25143
cod,1963,0.26466
cod,1964,0.28672
cod,1965,0.30436
cod,1966,0.31318
cod,1967,0.322
cod,1968,0.33083
cod,1969,0.34406
cod,1970,0.35729
cod,1971,0.36611
cod,1972,0.37494
cod,1973,0.38817
cod,1974,0.39699
cod,1975,0.3992
cod,1976,0.4014
cod,1977,0.40581
cod,1978,0.41022
cod,1979,0.41905
cod,1980,0.43228
cod,1981,0.4411
cod,1982,0.45433
cod,1983,0.46316
cod,1984,0.47639
cod,1985,0.48521
cod,1986,0.49845
cod,1987,0.50727
cod,1988,0.50727
cod,1989,0.50727
cod,1990,0.52491
cod,1991,0.52932
cod,1992,0.52932
cod,1993,0.52932
cod,1994,0.52932
cod,1995,0.4411
cod,1996,0.4411
cod,1997,0.39699
cod,1998,0.39699
cod,1999,0.35288
cod,2000,0.35288
cod,2001,0.33083
cod,2002,0.33083
cod,2003,0.33083
cod,2004,0.33083
cod,2005,0.33083
cod,2006,0.33083
cod,2007,0.33083
cod,2008,0.33083
cod,2009,0.33303
cod,2010,0.4411
cod,2011,0.4411
cod,2012,0.48521
cod,2013,0.57343
cod,2014,0.66165
cod,2015,0.66165
cod,2016,0.66165
cod,2017,0.66165
cod,2018,0.66165
cog,1961,0.05857
cog,1962,0.05857
cog,1963,0.06442
cog,1964,0.07321
cog,1965,0.07321
cog,1966,0.07321
cog,1967,0.07321
cog,1968,0.07321
cog,1969,0.07321
cog,1970,0.08199
cog,1971,0.08199
cog,1972,0.08785
cog,1973,0.08785
cog,1974,0.0937
cog,1975,0.10249
cog,1976,0.10835
cog,1977,0.10835
cog,1978,0.10835
cog,1979,0.10835
cog,1980,0.10835
cog,1981,0.10835
cog,1982,0.11127
cog,1983,0.11127
cog,1984,0.11713
cog,1985,0.11713
cog,1986,0.11713
cog,1987,0.12299
cog,1988,0.12299
cog,1989,0.12299
cog,1990,0.12299
cog,1991,0.12299
cog,1992,0.13177
cog,1993,0.13177
cog,1994,0.13177
cog,1995,0.13177
cog,1996,0.13177
cog,1997,0.1347
cog,1998,0.13763
cog,1999,0.14348
cog,2000,0.14641
cog,2001,0.14641
cog,2002,0.14641
cog,2003,0.14641
cog,2004,0.16105
cog,2005,0.16691
cog,2006,0.1757
cog,2007,0.1757
cog,2008,0.1757
cog,2009,0.18448
cog,2010,0.19327
cog,2011,0.19327
cog,2012,0.21083
cog,2013,0.22548
cog,2014,0.22548
cog,2015,0.22548
cog,2016,0.22548
cog,2017,0.2284
cog,2018,0.2284
col,1961,1.29608
col,1962,1.29788
col,1963,1.30059
col,1964,1.30239
col,1965,1.30509
col,1966,1.30689
col,1967,1.3096
col,1968,1.3114
col,1969,1.31411
col,1970,1.31411
col,1971,1.33484
col,1972,1.33393
col,1973,1.33393
col,1974,1.33393
col,1975,1.33393
col,1976,1.33393
col,1977,1.33393
col,1978,1.33393
col,1979,1.33393
col,1980,1.33393
col,1981,1.33393
col,1982,1.33393
col,1983,1.33393
col,1984,1.33574
col,1985,1.33844
col,1986,1.34295
col,1987,1.34655
col,1988,1.40694
col,1989,1.46733
col,1990,1.52772
col,1991,1.589
col,1992,1.64939
col,1993,1.70978
col,1994,1.75755
col,1995,1.83055
col,1996,1.49887
col,1997,1.54845
col,1998,1.64579
col,1999,1.64759
col,2000,1.55656
col,2001,1.53312
col,2002,1.37449
col,2003,1.33844
col,2004,1.32492
col,2005,1.43037
col,2006,1.32014
col,2007,1.41685
col,2008,1.47003
col,2009,1.42316
col,2010,1.43308
col,2011,1.64308
col,2012,1.68995
col,2013,1.59171
col,2014,1.653
col,2015,1.71429
col,2016,1.77557
col,2017,3.49076
col,2018,3.48896
com,1961,8.06018
com,1962,8.06018
com,1963,8.06018
com,1964,8.06018
com,1965,8.06018
com,1966,8.06018
com,1967,8.06018
com,1968,8.06018
com,1969,8.06018
com,1970,8.06018
com,1971,8.06018
com,1972,8.06018
com,1973,8.06018
com,1974,8.06018
com,1975,8.06018
com,1976,8.06018
com,1977,8.06018
com,1978,10.74691
com,1979,10.74691
com,1980,10.74691
com,1981,10.74691
com,1982,10.74691
com,1983,10.74691
com,1984,16.12037
com,1985,16.12037
com,1986,16.12037
com,1987,17.7324
com,1988,18.26975
com,1989,18.26975
com,1990,18.26975
com,1991,18.26975
com,1992,18.80709
com,1993,18.80709
com,1994,21.49382
com,1995,22.56851
com,1996,23.6432
com,1997,24.71789
com,1998,26.86728
com,1999,27.94197
com,2000,28.47931
com,2001,29.554
com,2002,29.554
com,2003,29.554
com,2004,29.554
com,2005,28.47931
com,2006,28.47931
com,2007,28.47931
com,2008,28.47931
com,2009,28.47931
com,2010,28.47931
com,2011,28.47931
com,2012,28.47931
com,2013,28.47931
com,2014,28.47931
com,2015,28.47931
com,2016,27.94197
com,2017,26.86728
com,2018,26.86728
cpv,1961,0.49628
cpv,1962,0.49628
cpv,1963,0.49628
cpv,1964,0.49628
cpv,1965,0.49628
cpv,1966,0.49628
cpv,1967,0.49628
cpv,1968,0.49628
cpv,1969,0.49628
cpv,1970,0.49628
cpv,1971,0.49628
cpv,1972,0.49628
cpv,1973,0.49628
cpv,1974,0.49628
cpv,1975,0.49628
cpv,1976,0.49628
cpv,1977,0.49628
cpv,1978,0.49628
cpv,1979,0.49628
cpv,1980,0.49628
cpv,1981,0.49628
cpv,1982,0.49628
cpv,1983,0.49628
cpv,1984,0.49628
cpv,1985,0.49628
cpv,1986,0.49628
cpv,1987,0.49628
cpv,1988,0.49628
cpv,1989,0.49628
cpv,1990,0.49628
cpv,1991,0.49628
cpv,1992,0.74442
cpv,1993,0.74442
cpv,1994,0.74442
cpv,1995,0.74442
cpv,1996,0.74442
cpv,1997,0.74442
cpv,1998,0.74442
cpv,1999,0.49628
cpv,2000,0.49628
cpv,2001,0.49628
cpv,2002,0.49628
cpv,2003,0.49628
cpv,2004,0.49628
cpv,2005,0.49628
cpv,2006,0.74442
cpv,2007,0.74442
cpv,2008,0.74442
cpv,2009,0.74442
cpv,2010,0.74442
cpv,2011,0.74442
cpv,2012,0.99256
cpv,2013,0.99256
cpv,2014,0.99256
cpv,2015,0.99256
cpv,2016,0.99256
cpv,2017,0.99256
cpv,2018,0.99256
cri,1961,3.81904
cri,1962,3.91696
cri,1963,3.91696
cri,1964,3.91696
cri,1965,3.91696
cri,1966,3.91696
cri,1967,3.93655
cri,1968,3.93655
cri,1969,4.01488
cri,1970,4.07364
cri,1971,4.15198
cri,1972,4.15198
cri,1973,4.05405
cri,1974,4.05405
cri,1975,4.09322
cri,1976,4.15198
cri,1977,4.19115
cri,1978,4.2499
cri,1979,4.30866
cri,1980,4.36741
cri,1981,4.42617
cri,1982,4.48492
cri,1983,4.54367
cri,1984,4.60243
cri,1985,4.66118
cri,1986,4.71994
cri,1987,4.71994
cri,1988,4.75911
cri,1989,4.8962
cri,1990,4.8962
cri,1991,4.99412
cri,1992,5.09205
cri,1993,5.2879
cri,1994,5.67959
cri,1995,5.67959
cri,1996,5.58167
cri,1997,5.48374
cri,1998,5.48374
cri,1999,5.48374
cri,2000,5.48374
cri,2001,5.48374
cri,2002,5.67959
cri,2003,5.67959
cri,2004,5.67959
cri,2005,5.48374
cri,2006,5.77752
cri,2007,5.87544
cri,2008,5.87544
cri,2009,6.07129
cri,2010,6.16921
cri,2011,6.16921
cri,2012,6.16921
cri,2013,6.24755
cri,2014,6.24755
cri,2015,5.97336
cri,2016,6.07129
cri,2017,6.42382
cri,2018,6.46298
cub,1961,1.8622
cub,1962,1.8622
cub,1963,1.96462
cub,1964,1.98324
cub,1965,1.84358
cub,1966,1.79702
cub,1967,2.13222
cub,1968,2.08566
cub,1969,3.5568
cub,1970,2.81192
cub,1971,3.68715
cub,1972,3.67784
cub,1973,3.67784
cub,1974,3.67784
cub,1975,2.7933
cub,1976,2.7933
cub,1977,2.7933
cub,1978,2.7933
cub,1979,3.25885
cub,1980,3.25885
cub,1981,3.25885
cub,1982,3.25885
cub,1983,3.25885
cub,1984,3.72439
cub,1985,3.72439
cub,1986,3.72439
cub,1987,3.72439
cub,1988,3.72439
cub,1989,3.72439
cub,1990,4.18994
cub,1991,4.18994
cub,1992,4.65549
cub,1993,4.65549
cub,1994,4.65549
cub,1995,4.65549
cub,1996,5.12104
cub,1997,5.17691
cub,1998,5.12104
cub,1999,5.12104
cub,2000,5.12104
cub,2001,4.76723
cub,2002,4.12633
cub,2003,4.04135
cub,2004,4.02218
cub,2005,3.99286
cub,2006,4.01203
cub,2007,3.9271
cub,2008,3.94589
cub,2009,3.94589
cub,2010,3.94589
cub,2011,3.93027
cub,2012,3.93815
cub,2013,4.03473
cub,2014,4.1021
cub,2015,4.83766
cub,2016,4.64052
cub,2017,6.29094
cub,2018,6.29094
cym,1961,2.08333
cym,1962,2.08333
cym,1963,2.08333
cym,1964,2.08333
cym,1965,2.08333
cym,1966,2.08333
cym,1967,2.08333
cym,1968,2.08333
cym,1969,2.08333
cym,1970,2.08333
cym,1971,2.08333
cym,1972,2.08333
cym,1973,2.08333
cym,1974,2.08333
cym,1975,2.08333
cym,1976,2.08333
cym,1977,2.08333
cym,1978,2.08333
cym,1979,2.08333
cym,1980,2.08333
cym,1981,2.08333
cym,1982,2.08333
cym,1983,2.08333
cym,1984,2.08333
cym,1985,2.08333
cym,1986,2.08333
cym,1987,2.08333
cym,1988,2.08333
cym,1989,2.08333
cym,1990,2.08333
cym,1991,2.08333
cym,1992,2.08333
cym,1993,2.08333
cym,1994,2.08333
cym,1995,2.08333
cym,1996,2.08333
cym,1997,2.08333
cym,1998,2.08333
cym,1999,2.08333
cym,2000,2.08333
cym,2001,2.08333
cym,2002,2.08333
cym,2003,2.08333
cym,2004,2.08333
cym,2005,2.08333
cym,2006,2.08333
cym,2007,2.08333
cym,2008,2.08333
cym,2009,2.08333
cym,2010,2.08333
cym,2011,2.08333
cym,2012,2.08333
cym,2013,2.08333
cym,2014,2.08333
cym,2015,2.08333
cym,2016,2.08333
cym,2017,2.08333
cym,2018,2.08333
cyp,1961,7.57576
cyp,1962,7.57576
cyp,1963,8.11688
cyp,1964,8.11688
cyp,1965,8.11688
cyp,1966,8.11688
cyp,1967,8.44156
cyp,1968,8.65801
cyp,1969,8.65801
cyp,1970,8.65801
cyp,1971,8.65801
cyp,1972,8.65801
cyp,1973,8.85281
cyp,1974,7.68398
cyp,1975,6.56926
cyp,1976,6.54762
cyp,1977,6.54762
cyp,1978,6.54762
cyp,1979,6.54762
cyp,1980,6.52597
cyp,1981,6.65584
cyp,1982,6.81818
cyp,1983,6.81818
cyp,1984,6.81818
cyp,1985,5.95238
cyp,1986,5.95238
cyp,1987,5.84416
cyp,1988,5.73593
cyp,1989,5.62771
cyp,1990,5.51948
cyp,1991,5.30303
cyp,1992,5.19481
cyp,1993,4.97835
cyp,1994,4.54545
cyp,1995,4.54545
cyp,1996,4.65368
cyp,1997,4.65368
cyp,1998,4.65368
cyp,1999,4.54545
cyp,2000,4.54545
cyp,2001,4.43723
cyp,2002,4.22078
cyp,2003,4.43723
cyp,2004,4.54545
cyp,2005,4.65368
cyp,2006,4.43723
cyp,2007,3.84199
cyp,2008,3.44156
cyp,2009,3.93939
cyp,2010,3.23593
cyp,2011,3.23593
cyp,2012,3.08442
cyp,2013,2.95455
cyp,2014,2.92208
cyp,2015,2.85714
cyp,2016,2.85823
cyp,2017,2.75325
cyp,2018,2.74351
cze,1993,0.99651
cze,1994,0.99651
cze,1995,0.99651
cze,1996,0.99651
cze,1997,0.99651
cze,1998,0.98356
cze,1999,0.98356
cze,2000,0.98356
cze,2001,0.98356
cze,2002,0.97062
cze,2003,0.97062
cze,2004,0.99663
cze,2005,0.99663
cze,2006,0.98382
cze,2007,0.98382
cze,2008,0.98382
cze,2009,0.98382
cze,2010,0.99689
cze,2011,0.98395
cze,2012,0.98407
cze,2013,0.5957
cze,2014,0.5957
cze,2015,0.59578
cze,2016,0.6216
cze,2017,0.60873
cze,2018,0.63472
deu,1961,1.44359
deu,1962,1.44932
deu,1963,1.4264
deu,1964,1.43213
deu,1965,1.40922
deu,1966,1.3863
deu,1967,1.36339
deu,1968,1.3548
deu,1969,1.36912
deu,1970,1.25741
deu,1971,1.25741
deu,1972,1.26028
deu,1973,1.3147
deu,1974,1.3147
deu,1975,1.34334
deu,1976,1.36339
deu,1977,1.40062
deu,1978,1.40349
deu,1979,1.435
deu,1980,1.43213
deu,1981,1.41495
deu,1982,1.40062
deu,1983,1.38344
deu,1984,1.36339
deu,1985,1.34334
deu,1986,1.31756
deu,1987,1.2746
deu,1988,1.266
deu,1989,1.266
deu,1990,1.26887
deu,1991,0.71034
deu,1992,0.69029
deu,1993,0.67312
deu,1994,0.66455
deu,1995,0.64738
deu,1996,0.65599
deu,1997,0.6532
deu,1998,0.65326
deu,1999,0.61895
deu,2000,0.619
deu,2001,0.59616
deu,2002,0.59049
deu,2003,0.59058
deu,2004,0.57918
deu,2005,0.56773
deu,2006,0.56779
deu,2007,0.56787
deu,2008,0.57367
deu,2009,0.57371
deu,2010,0.5709
deu,2011,0.57379
deu,2012,0.57382
deu,2013,0.57326
deu,2014,0.58183
deu,2015,0.58763
deu,2016,0.57248
deu,2017,0.5696
deu,2018,0.56958
dma,1961,10.66667
dma,1962,10.66667
dma,1963,10.66667
dma,1964,10.66667
dma,1965,10.66667
dma,1966,13.33333
dma,1967,13.33333
dma,1968,13.33333
dma,1969,13.33333
dma,1970,13.33333
dma,1971,13.33333
dma,1972,13.33333
dma,1973,13.33333
dma,1974,13.33333
dma,1975,13.33333
dma,1976,13.33333
dma,1977,13.33333
dma,1978,13.33333
dma,1979,13.33333
dma,1980,13.33333
dma,1981,13.33333
dma,1982,14.66667
dma,1983,14.66667
dma,1984,14.66667
dma,1985,14.66667
dma,1986,14.66667
