geo,time,ne_dab_totl_kn
cmr,1974,3719507352598.16943
cmr,1975,4263440951693.88965
cmr,1976,4028757774252.54004
cmr,1977,4824782170723.42969
cmr,1978,5786699277730.96973
cmr,1979,6020376657687.45996
cmr,1980,5653155728576.72949
cmr,1981,7125342692174.25
cmr,1982,7629125597991.25879
cmr,1983,7888471887091.26855
cmr,1984,8195173578741.99023
cmr,1985,8853004244448.84961
cmr,1986,10178654187987
cmr,1987,10046264351164.09961
cmr,1988,8407400754678.75879
cmr,1989,7202794537617.24023
cmr,1990,7228504881724.7998
cmr,1991,7099595417550.33984
cmr,1992,6243904041130.90039
cmr,1993,6771979169000
cmr,1994,7143935426600
cmr,1995,7179562509700
cmr,1996,7583819515600
cmr,1997,8179046958600
cmr,1998,8622525868500
cmr,1999,9086776536900
cmr,2000,9658758787500
cmr,2001,10190697894900
cmr,2002,10606805082700
cmr,2003,11098119798900
cmr,2004,11866589042000
cmr,2005,12402371914500
cmr,2006,12717275557900
cmr,2007,13255273533000
cmr,2008,14119692770900
cmr,2009,14658771555800
cmr,2010,15149491701500
cmr,2011,15761347836800
cmr,2012,16552729880100
cmr,2013,17739199102000
cmr,2014,18960261718900
cmr,2015,19776297020800
cmr,2016,20587357000000
cmr,2017,21304177000000
cmr,2018,22411354668300
cmr,2019,23573900623700
cmr,2020,23382349049500
cod,1993,5390705635000
cod,1994,5055824125400
cod,1995,5131425938800
cod,1996,4874742270800
cod,1997,4665793183500
cod,1998,4748744338400
cod,1999,4564318427400
cod,2000,4615168051600
cod,2001,4533882884000
cod,2002,4418624018400
cod,2003,5261247602600
cod,2004,5539106425600
cod,2005,6034437000000
cod,2006,6262370000000
cod,2007,6762849253600
cod,2008,6955810210300
cod,2009,7590643801000
cod,2010,8521999591200
cod,2011,9427319852500
cod,2012,10697773538800
cod,2013,11540518045400
cod,2014,12309640518200
cod,2015,12556818190300
cod,2016,12664339463100
cod,2017,13305479989800
cod,2018,13753874225400
cod,2019,15567621180800
cod,2020,16288626926800
cog,1960,763944492820.03601
cog,1961,918902536296.62891
cog,1962,666761530561.62805
cog,1963,523137103793.13
cog,1964,509997761992.96002
cog,1965,534949473656.38898
cog,1966,638434319355.75
cog,1967,764991445320.47693
cog,1968,771607927723.276
cog,1969,777622028514.74097
cog,1970,777258742712.14685
cog,1971,846608361198.39905
cog,1972,928385699456.30005
cog,1973,1020734185816.53003
cog,1974,1124331579803.62988
cog,1975,1267921309672.77002
cog,1976,1112018531753.32007
cog,1977,937842967014.86597
cog,1978,868677104735.52283
cog,1979,868907754766.91711
cog,1980,1169260821578.76001
cog,1981,1799192397390.33008
cog,1982,2488941265968.93018
cog,1983,2150460126554.31006
cog,1984,2053281264440.05005
cog,1985,2025552834712.91992
cog,1986,1551114699483.81006
cog,1987,1280903396301.86011
cog,1988,1196693858560.56006
cog,1989,1122688864306.43994
cog,1990,1154809453403.8501
cog,1991,1438623418600
cog,1992,1294208272400
cog,1993,1520912918700
cog,1994,2057879652400
cog,1995,1687121564600
cog,1996,1621769106900
cog,1997,1515070959700
cog,1998,1365806462900
cog,1999,1607797740500
cog,2000,1737876348800
cog,2001,1907763719400
cog,2002,2017612840200
cog,2003,2144177326000
cog,2004,2209312428500
cog,2005,2438355000000
cog,2006,2629396989313.31982
cog,2007,3650228285711.39062
cog,2008,3518222083810.68945
cog,2009,3575233951400.25977
cog,2010,4668964428963.40039
cog,2011,3950603981929.33984
cog,2012,4704042332147.41992
cog,2013,4950018825022.41992
cog,2014,5544293725095.46973
cog,2015,6133145384182.41992
cog,2016,5292738142225.66016
cog,2017,3756523514073.66016
cog,2018,3393114940539.27979
cog,2019,3251053929063.47021
cog,2020,2988745273140
col,1960,77319675837565.5
col,1961,82888804000766
col,1962,87563120495679.39062
col,1963,90918038304982.79688
col,1964,99522413183250.70312
col,1965,98001505627078.26562
col,1966,107470075651891
col,1967,107978946686458
col,1968,115972402279894
col,1969,122817575485469
col,1970,134665419403362
col,1971,146535783437873
col,1972,151602362497571
col,1973,160651691040092
col,1974,172203047341793
col,1975,171330677555096
col,1976,183295480513936
col,1977,193874112162024
col,1978,209859758180052
col,1979,219031342629397
col,1980,232499469557339
col,1981,243024580367407
col,1982,248923104651956
col,1983,248698804881192
col,1984,252637398873299
col,1985,253746946326269
col,1986,261809278878148
col,1987,274160352329416
col,1988,287956988694112
col,1989,293631653632123
col,1990,300882632675033
col,1991,302260644262100
col,1992,328336072176700
col,1993,363369781853400
col,1994,403377590157700
col,1995,426913203507600
col,1996,433123220779400
col,1997,451120499621200
col,1998,445494323892300
col,1999,404113654166300
col,2000,414893869496000
col,2001,425396504845400
col,2002,436712036232100
col,2003,454066490971000
col,2004,478519451205000
col,2005,505797000000000
col,2006,546348000000000
col,2007,590015000000000
col,2008,620597000000000
col,2009,623442000000000
col,2010,660505000000000
col,2011,714845000000000
col,2012,750045000000000
col,2013,794135000000000
col,2014,841667000000000
col,2015,861506000000000
col,2016,872095000000000
col,2017,881801000000000
col,2018,912256000000000
col,2019,949771000000000
col,2020,880909124116918.125
com,1980,177854494741.09201
com,1981,184728435192.05399
com,1982,196520798551.89401
com,1983,205995124183.595
com,1984,214462061990.58701
com,1985,219352598731.30701
com,1986,223448379679.52097
com,1987,227108439250.26697
com,1988,233212024305.86301
com,1989,225794303575.81799
com,1990,237290376398.979
com,1991,224487139500
com,1992,243637965500
com,1993,250961570300
com,1994,237719126200
com,1995,246301094400
com,1996,243119701000
com,1997,252918238200
com,1998,256162340700
com,1999,261091220900
com,2000,289414609400
com,2001,296166443300
com,2002,303051677500
com,2003,309428198500
com,2004,315367987100
com,2005,324316240300
com,2006,332900578800
com,2007,329058000000
com,2008,349347762000
com,2009,366765096600
com,2010,369834589000
com,2011,385071319000
com,2012,411600610600
com,2013,425779441600
com,2014,436058150100
com,2015,456866122800
com,2016,466713183800
com,2017,493153023500
com,2018,517879968900
cpv,2007,158796879300
cpv,2008,163179285900
cpv,2009,163814061500
cpv,2010,168994116800
cpv,2011,173605787800
cpv,2012,161281477600
cpv,2013,156727472100
cpv,2014,167073427600
cpv,2015,161563774500
cpv,2016,171599672800
cpv,2017,186709200200
cpv,2018,191343751000
cpv,2019,194802673700
cpv,2020,194104634100
cri,1960,3003382437173
cri,1961,3252163486716.66943
cri,1962,3335324453952.56982
cri,1963,3528627356400.89014
cri,1964,3773269710197.3999
cri,1965,4393165232686.24023
cri,1966,4503532722080.20996
cri,1967,4729264815185.01953
cri,1968,4955082463808.33008
cri,1969,5235519517354.12988
cri,1970,5784651095531.42969
cri,1971,6068024656173.20996
cri,1972,6278504489361.30957
cri,1973,6658572479073.38965
cri,1974,7057297635680.78027
cri,1975,7143023747628.76953
cri,1976,7666210334701.21094
cri,1977,8753537362492.2002
cri,1978,9313275441968.75
cri,1979,9692840368907.49023
cri,1980,9686655771552.17969
cri,1981,8457787845752.4209
cri,1982,7588518192989.07031
cri,1983,8097817062498.44922
cri,1984,8677741677617.91016
cri,1985,9044984691429.42188
cri,1986,9772389968104.86719
cri,1987,10112272267231.09961
cri,1988,10201305048137.69922
cri,1989,10725647392032
cri,1990,11186126434998.19922
cri,1991,10890946406802.5
cri,1992,12117877256867.80078
cri,1993,13306125679482.80078
cri,1994,13911104679771.5
cri,1995,14246275808198.69922
cri,1996,14308059829458.19922
cri,1997,15274943627640
cri,1998,16474289824961.69922
cri,1999,16648730595410.80078
cri,2000,16661540744117.80078
cri,2001,17115446427074.30078
cri,2002,17961282812162.89844
cri,2003,18776426819262.10156
cri,2004,19164455275190.89453
cri,2005,19979946749547.60156
cri,2006,21050175332318.60156
cri,2007,22965544587780.5
cri,2008,24486032194182.80078
cri,2009,24079937800976.80078
cri,2010,25367335978145.30078
cri,2011,26692169683366.89453
cri,2012,28420440392938.60156
cri,2013,29183212882674.39844
cri,2014,30447632952434.10156
cri,2015,31690804388550.80078
cri,2016,32937117590565.60156
cri,2017,34187929088984.69531
cri,2018,34794862686717.30078
cri,2019,35094580201302.5
cri,2020,34067365245252.19922
cub,1970,16828025362.613
cub,1971,18273077142.4749
cub,1972,19154150469.8261
cub,1973,19809725951.6553
cub,1974,20003850445.8168
cub,1975,21909828803.6704
cub,1976,23096506914.6461
cub,1977,25097104075.6091
cub,1978,26740462008.0761
cub,1979,27039649227.959
cub,1980,25806989582.1654
cub,1981,30794683808.7166
cub,1982,33471594270.9977
cub,1983,35264811453.5156
cub,1984,38216586205.9489
cub,1985,39478713096.08009
cub,1986,38218276199.5665
cub,1987,37403370441.0867
cub,1988,39075331260.022
cub,1989,40408307016.2165
cub,1990,38605198023.6208
cub,1991,33581252100
cub,1992,26688966300
cub,1993,23602943700
cub,1994,23246252800
cub,1995,23518220900
cub,1996,25306986500
cub,1997,26103200000
cub,1998,25987196300
cub,1999,27158050600
cub,2000,28108001400
cub,2001,29027454400
cub,2002,29306950500
cub,2003,30672064400
cub,2004,32108926300
cub,2005,34293115700
cub,2006,39941730700
cub,2007,41583700000
cub,2008,42791200000
cub,2009,41826000000
cub,2010,43895000000
cub,2011,44595000000
cub,2012,45795000000
cub,2013,47520000000
cub,2014,48314000000
cub,2015,51673000000
cub,2016,53528000000
cub,2017,54359000000
cub,2018,55678000000
cub,2019,55814000000
cub,2020,51021000000
cyp,1975,2967351486.77166
cyp,1976,3763408175.40016
cyp,1977,4721360295.88558
cyp,1978,5046505651.22636
cyp,1979,5592169447.10994
cyp,1980,5867703556.9941
cyp,1981,5607802764.45623
cyp,1982,5974148507.07854
cyp,1983,6280313110.03501
cyp,1984,7029802103.95919
cyp,1985,7189325092.48617
cyp,1986,6843903019.3685
cyp,1987,7513784738.02881
cyp,1988,8504496502.93947
cyp,1989,9557794610.89167
cyp,1990,9859720199.7848
cyp,1991,9957752700
cyp,1992,11466792200
cyp,1993,9646668000
cyp,1994,10299120300
cyp,1995,11342081000
cyp,1996,11443754000
cyp,1997,11857291000
cyp,1998,12190415000
cyp,1999,12848093000
cyp,2000,13623907000
cyp,2001,14029611000
cyp,2002,14844908000
cyp,2003,15468354000
cyp,2004,16623500000
cyp,2005,17231547000
cyp,2006,18364663000
cyp,2007,19731008000
cyp,2008,21879804000
cyp,2009,20102644000
cyp,2010,21029073000
cyp,2011,20131761000
cyp,2012,19095130000
cyp,2013,17224278000
cyp,2014,17032694000
cyp,2015,17502730000
cyp,2016,19014635000
cyp,2017,20528155000
cyp,2018,21243655000
cyp,2019,22521292000
cyp,2020,21803518000
cze,1990,2877842610000
cze,1991,2273838433000
cze,1992,2375958469000
cze,1993,2427947791000
cze,1994,2614101739000
cze,1995,2804921000000
cze,1996,3020055000000
cze,1997,3010020000000
cze,1998,2961623000000
cze,1999,3009431000000
cze,2000,3114456000000
cze,2001,3237846000000
cze,2002,3356768000000
cze,2003,3493136000000
cze,2004,3601324000000
cze,2005,3719114000000
cze,2006,3895776000000
cze,2007,4145974000000
cze,2008,4228623000000
cze,2009,4007509000000
cze,2010,4088058000000
cze,2011,4085766000000
cze,2012,3998480000000
cze,2013,3989663000000
cze,2014,4103725000000
cze,2015,4350543000000
cze,2016,4403759000000
cze,2017,4591770000000
cze,2018,4811043000000
cze,2019,4964531000000
cze,2020,4680496000000
deu,1970,1304408643000
deu,1971,1358757165000
deu,1972,1417732419000
deu,1973,1464796074000
deu,1974,1440040073000
deu,1975,1459374833000
deu,1976,1532402435000
deu,1977,1581850370000
deu,1978,1639615415000
deu,1979,1725856030000
deu,1980,1739196367000
deu,1981,1701501740000
deu,1982,1673025203000
deu,1983,1715187268000
deu,1984,1744948532000
deu,1985,1765892500000
deu,1986,1832223133000
deu,1987,1876870876000
deu,1988,1944752920000
deu,1989,2007503311000
deu,1990,2105000813000
deu,1991,2205571910000
deu,1992,2266076760000
deu,1993,2240262290000
deu,1994,2295071720000
deu,1995,2331906940000
deu,1996,2342227390000
deu,1997,2366158240000
deu,1998,2422214950000
deu,1999,2488549090000
deu,2000,2539548970000
deu,2001,2544701170000
deu,2002,2484165300000
deu,2003,2491311940000
deu,2004,2482173900000
deu,2005,2485910700000
deu,2006,2560368510000
deu,2007,2602805170000
deu,2008,2629559420000
deu,2009,2540692860000
deu,2010,2621258300000
deu,2011,2707993490000
deu,2012,2683051670000
deu,2013,2712894890000
deu,2014,2759214910000
deu,2015,2796334000000
deu,2016,2882245530000
deu,2017,2958326890000
deu,2018,3007809110000
deu,2019,3062665290000
deu,2020,2942331680000
dji,2013,489828781100
dji,2014,319046000000
dji,2015,322796000000
dji,2016,538095000000
dji,2017,540417000000
dji,2018,458427000000
dnk,1966,708488402700
dnk,1967,755275717800
dnk,1968,789523419300
dnk,1969,851511787000
dnk,1970,878868749000
dnk,1971,894834630000
dnk,1972,916898033000
dnk,1973,976018859000
dnk,1974,953624477000
dnk,1975,937008459000
dnk,1976,1022695549000
dnk,1977,1035570548000
dnk,1978,1059371061000
dnk,1979,1087989389000
dnk,1980,1053787941000
dnk,1981,1026274217000
dnk,1982,1060550660000
dnk,1983,1077189933000
dnk,1984,1123227847000
dnk,1985,1179934791000
dnk,1986,1263140915000
dnk,1987,1242987116000
dnk,1988,1222688284000
dnk,1989,1230326650000
dnk,1990,1229425961000
dnk,1991,1236300096000
dnk,1992,1260220275000
dnk,1993,1250404652000
dnk,1994,1332338842000
dnk,1995,1388188090000
dnk,1996,1420459075000
dnk,1997,1485811388000
dnk,1998,1534943007000
dnk,1999,1529887898000
dnk,2000,1583112449000
dnk,2001,1587382877000
dnk,2002,1603692188000
dnk,2003,1613212383000
dnk,2004,1682009029000
dnk,2005,1739961205000
dnk,2006,1828431408000
dnk,2007,1862174172000
dnk,2008,1860090406000
dnk,2009,1750036168000
dnk,2010,1763230053000
dnk,2011,1781182621000
dnk,2012,1798002439000
dnk,2013,1812622937000
dnk,2014,1847245683000
dnk,2015,1898125734000
dnk,2016,1954092980000
dnk,2017,2000178762000
dnk,2018,2055742452000
dnk,2019,2072477884000
dnk,2020,2071502060000
dom,1960,128015243456.442
dom,1961,125225707424.179
dom,1962,159525717830.67401
dom,1963,180561394364.21201
dom,1964,198021922161.953
dom,1965,161476282946.564
dom,1966,193454739273.58496
dom,1967,197231916850.91296
dom,1968,199921284027.18701
dom,1969,220084484571.89401
dom,1970,255411388281.69296
dom,1971,269518951496.08801
dom,1972,284003988918.92401
dom,1973,320275366715.35602
dom,1974,354204767149.98901
dom,1975,373027688180.53906
dom,1976,378206514080.95398
dom,1977,402020221870.33197
dom,1978,406414223865.96698
dom,1979,410194240332.75098
dom,1980,478564278637.37598
dom,1981,474684344376.26801
dom,1982,481168103191.11902
dom,1983,500102438578.56097
dom,1984,500268471181.80798
dom,1985,491954856568.64307
dom,1986,528280405536.65399
dom,1987,589159571932.28296
dom,1988,617747908956.43103
dom,1989,660567190149.07397
dom,1990,606648747721.91602
dom,1991,612127720600
dom,1992,703707093200
dom,1993,751979717200
dom,1994,779041844500
dom,1995,814976719700
dom,1996,853582385400
dom,1997,948232059900
dom,1998,1061546317700
dom,1999,1105005657000
dom,2000,1158498230400
dom,2001,1182904477700
dom,2002,1229827248500
dom,2003,1121030612400
dom,2004,1156669915100
dom,2005,1315080056700
dom,2006,1462322765700
dom,2007,1581261663600
dom,2008,1674222239100
dom,2009,1663033449500
dom,2010,1825594032300
dom,2011,1848963091800
dom,2012,1880324155400
dom,2013,1912046007900
dom,2014,2025630024900
dom,2015,2210973834100
dom,2016,2363375343900
dom,2017,2417627609100
dom,2018,2602924344000
dom,2019,2763188090500
dom,2020,2670976106400
dza,1960,2589785396909.0498
dza,1961,2283820314040.33008
dza,1962,2056813965147.13989
dza,1963,2491087017891.5498
dza,1964,2560175890946.08008
dza,1965,2609525122902.43018
dza,1966,2432005834680.33008
dza,1967,2465558223929.0498
dza,1968,2537511764461.3501
dza,1969,2600416187875.87012
dza,1970,2722463829856.5498
dza,1971,2820506986850.54004
dza,1972,3061928364935.75
dza,1973,3093365704103.18945
dza,1974,3554319268845.16016
dza,1975,3954808761992.52979
dza,1976,4084820926816.5
dza,1977,4859893175342.24023
dza,1978,5287176202777.92969
dza,1979,5274786525961.62012
dza,1980,5893098897893.7998
dza,1981,6470972654811.62988
dza,1982,6536821725641.75977
dza,1983,6886262382175.80957
dza,1984,7178919396112.87988
dza,1985,7560405490248.08984
dza,1986,6940023429106.91992
dza,1987,5950771381619
dza,1988,5870590718846.50977
dza,1989,6238798532557.20996
dza,1990,5938285683689.5498
dza,1991,5505566840100
dza,1992,5541789521900
dza,1993,5337418169900
dza,1994,5502360219600
dza,1995,5562905725800
dza,1996,5327557028900
dza,1997,5120386109800
dza,1998,5600405238900
dza,1999,5598821438500
dza,2000,5718489608100
dza,2001,6372613008700
dza,2002,7141561540400
dza,2003,7525691206200
dza,2004,8126451690100
dza,2005,8629792280100
dza,2006,9016466662700
dza,2007,9890809842200
dza,2008,10925749386500
dza,2009,12355680642100
dza,2010,13122995889500
dza,2011,13523191263400
dza,2012,14850963800000
dza,2013,15678886569200
dza,2014,16224435267400
dza,2015,16729247673000
dza,2016,17085777176500
dza,2017,17626018612400
dza,2018,18047261646000
dza,2019,18403562598900
dza,2020,16927608335300
ecu,1960,9006659321.02542
ecu,1961,9458587275.57196
ecu,1962,9722604352.49387
ecu,1963,9955912418.29708
ecu,1964,10781491781.297
ecu,1965,11090461000
ecu,1966,11075693000
ecu,1967,11836381000
ecu,1968,12273708000
ecu,1969,12909843000
ecu,1970,13771409000
ecu,1971,14938969000
ecu,1972,14620564000
ecu,1973,15043960000
ecu,1974,17447565000
ecu,1975,20505059000
ecu,1976,21929729000
ecu,1977,23087424000
ecu,1978,24259802000
ecu,1979,25113949000
ecu,1980,26551410000
ecu,1981,27638708000
ecu,1982,28194456000
ecu,1983,26632647000
ecu,1984,26992489000
ecu,1985,28145117000
ecu,1986,28533054000
ecu,1987,29971936000
ecu,1988,28801091000
ecu,1989,29265287000
ecu,1990,30232894000
ecu,1991,31175713000
ecu,1992,31735187000
ecu,1993,31868757000
ecu,1994,33284295000
ecu,1995,33964605000
ecu,1996,33737495000
ecu,1997,36125488000
ecu,1998,38452035000
ecu,1999,32825860000
ecu,2000,33785563000
ecu,2001,37358731000
ecu,2002,40644268000
ecu,2003,40509503000
ecu,2004,43044517000
ecu,2005,45913431000
ecu,2006,48235897000
ecu,2007,50356715000
ecu,2008,55371135000
ecu,2009,54706642000
ecu,2010,59057386000
ecu,2011,63273285000
ecu,2012,65950477000
ecu,2013,70027411000
ecu,2014,72438691000
ecu,2015,70863260000
ecu,2016,67814381000
ecu,2017,71517840000
ecu,2018,73095477000
ecu,2019,72448417000
ecu,2020,65648137000
egy,1960,360264088321.82098
egy,1961,376927475686.43695
egy,1962,397821517384.61798
egy,1963,428566231267.69
egy,1964,461221057031.19897
egy,1965,482496041467.13293
egy,1966,510526853557.34698
egy,1967,516006184241.82703
egy,1968,531300430018.30096
egy,1969,549520786464.89697
egy,1970,568719841098.29004
egy,1971,587478530124.56201
egy,1972,606132542308.17603
egy,1973,622512185637.745
egy,1974,617719998885.34204
egy,1975,647845711091.77295
egy,1976,714614591719.98596
egy,1977,739944031186.80798
egy,1978,748191193427.35486
egy,1979,730592366123.51501
egy,1980,799128142272.79297
egy,1981,816880486461.76099
egy,1982,849762753359.45203
egy,1983,916643697893.75195
egy,1984,985503564912.255
egy,1985,1034696851411.09998
egy,1986,1072688854315.76001
egy,1987,1104007898193.86011
egy,1988,1162754341680.05005
egy,1989,1199886149843.46997
egy,1990,1252406807799.98999
egy,1991,1269655248500
egy,1992,1306499604500
egy,1993,1339191663100
egy,1994,1402681325300
egy,1995,1461866128700
egy,1996,1528164037900
egy,1997,1603168329800
egy,1998,1684628939900
egy,1999,1782546702300
egy,2000,1877494956800
egy,2001,1940025257300
egy,2002,1988265369200
egy,2003,2013984133300
egy,2004,2064828086300
egy,2005,2173697444600
egy,2006,2325629829900
egy,2007,2521702441500
egy,2008,2693712743700
egy,2009,2783418017800
egy,2010,2913187856000
egy,2011,3039528692400
egy,2012,3222350833700
egy,2013,3276943042800
egy,2014,3421965988200
egy,2015,3561254142400
egy,2016,3752639405200
egy,2017,3938100000000
egy,2018,4057200000000
egy,2019,4176000000000
egy,2020,4283400000000
eri,1992,6724779400
eri,1993,7014155700
eri,1994,8858642200
eri,1995,9294876000
eri,1996,10187148200
eri,1997,10828214400
eri,1998,11684091300
eri,1999,12057228200
eri,2000,10098974200
eri,2001,11166050900
eri,2002,11407198500
eri,2003,12223678700
eri,2004,12191304200
eri,2005,11214435500
eri,2006,9415732800
eri,2007,8864819700
eri,2008,8072587800
eri,2009,8482179100
eri,2010,8734307500
eri,2011,43628437200
esp,1970,338149560000
esp,1971,349261043000
esp,1972,381689849000
esp,1973,414581531000
esp,1974,442573700000
esp,1975,445374690000
esp,1976,464159371000
esp,1977,467140950000
esp,1978,467752847000
esp,1979,472426205000
esp,1980,483639505000
esp,1981,475157866000
esp,1982,479978511000
esp,1983,481733332000
esp,1984,481070313000
esp,1985,496074765000
esp,1986,521620442000
esp,1987,562307540000
esp,1988,599726230000
esp,1989,642936364000
esp,1990,672338264000
esp,1991,693109868000
esp,1992,700781030000
esp,1993,678781431000
esp,1994,688572905000
esp,1995,709272000000
esp,1996,724434000000
esp,1997,748562000000
esp,1998,791755000000
esp,1999,838419000000
esp,2000,880792000000
esp,2001,914680000000
esp,2002,945361000000
esp,2003,979469000000
esp,2004,1024560000000
esp,2005,1075276000000
esp,2006,1129103000000
esp,2007,1174413000000
esp,2008,1169640000000
esp,2009,1102503000000
esp,2010,1098834000000
esp,2011,1066420000000
esp,2012,1014643000000
esp,2013,984950000000
esp,2014,1004042000000
esp,2015,1044827000000
esp,2016,1066763000000
esp,2017,1101571000000
esp,2018,1134851000000
esp,2019,1153555000000
esp,2020,1050889000000
est,1993,7292336000
est,1994,7447277000
est,1995,8000037000
est,1996,8686508000
est,1997,9862554000
est,1998,10489953000
est,1999,10157555000
est,2000,10951129000
est,2001,11804501000
est,2002,13210675000
est,2003,14652192000
est,2004,15656646000
est,2005,16877443000
est,2006,19730409000
est,2007,21524459000
est,2008,19765249000
est,2009,15758553000
est,2010,15858269000
est,2011,17228822000
est,2012,18571948000
est,2013,18842493000
est,2014,19484636000
est,2015,19800518000
est,2016,20667086000
est,2017,21746259000
est,2018,22734999000
est,2019,23348810000
est,2020,24170120000
eth,2011,1077492713300
eth,2012,1200966760600
eth,2013,1320591946500
eth,2014,1480945437500
eth,2015,1687818462100
eth,2016,1802529000000
eth,2017,1976790233800
eth,2018,2131189784000
eth,2019,2715786276800
eth,2020,3179885818209.08984
fin,1970,76843253000
fin,1971,78469476000
fin,1972,82739665000
fin,1973,88460867000
fin,1974,93853395000
fin,1975,96525916000
fin,1976,94146490000
fin,1977,93512217000
fin,1978,93240243000
fin,1979,101436933000
fin,1980,107094000000
fin,1981,107189000000
fin,1982,112032000000
fin,1983,115152000000
fin,1984,118175000000
fin,1985,122536000000
fin,1986,126756000000
fin,1987,133074000000
fin,1988,142090000000
fin,1989,151675000000
fin,1990,150346000000
fin,1991,139798000000
fin,1992,132175000000
fin,1993,126211000000
fin,1994,130816000000
fin,1995,138539000000
fin,1996,142982000000
fin,1997,151084000000
fin,1998,160097000000
fin,1999,163796000000
fin,2000,170229000000
fin,2001,173479000000
fin,2002,175885000000
fin,2003,181347000000
fin,2004,187949000000
fin,2005,195555000000
fin,2006,200004000000
fin,2007,209339000000
fin,2008,211564000000
fin,2009,198595000000
fin,2010,205237000000
fin,2011,213504000000
fin,2012,211759000000
fin,2013,209701000000
fin,2014,209803000000
fin,2015,212587000000
fin,2016,219967000000
fin,2017,223588000000
fin,2018,229647000000
fin,2019,228819000000
fin,2020,222629000000
fra,1960,466864111100
fra,1961,491608979700
fra,1962,529273990000
fra,1963,565018089400
fra,1964,606249044700
fra,1965,629338515500
fra,1966,665032342000
fra,1967,699486661300
fra,1968,731872107200
fra,1969,787874603500
fra,1970,826082207000
fra,1971,867153262000
fra,1972,910815683000
fra,1973,971316196000
fra,1974,1002755606000
fra,1975,984543061000
fra,1976,1044093083000
fra,1977,1068305883000
fra,1978,1107106879000
fra,1979,1150079453000
fra,1980,1173458070000
fra,1981,1172662363000
fra,1982,1214151994000
fra,1983,1210664942000
fra,1984,1220155100000
fra,1985,1247510744000
fra,1986,1298582755000
fra,1987,1344574886000
fra,1988,1408000374000
fra,1989,1463710403000
fra,1990,1509301977000
fra,1991,1515546458000
fra,1992,1526992763000
fra,1993,1506099340000
fra,1994,1542188125000
fra,1995,1568944776000
fra,1996,1584019285000
fra,1997,1600669611000
fra,1998,1667648040000
fra,1999,1731671370000
fra,2000,1806775651000
fra,2001,1838749976000
fra,2002,1858630968000
fra,2003,1883400147000
fra,2004,1940671140000
fra,2005,1984327505000
fra,2006,2031015927000
fra,2007,2097448574000
fra,2008,2107876161000
fra,2009,2054326430000
fra,2010,2096541876000
fra,2011,2140453428000
fra,2012,2131441048000
fra,2013,2145956188000
fra,2014,2177478765000
fra,2015,2210885000000
fra,2016,2243086045000
fra,2017,2295419228000
fra,2018,2328301629000
fra,2019,2376561788000
fra,2020,2218544009000
gab,1960,560304230000
gab,1961,663038598800
gab,1962,695515856900
gab,1963,719437658500
gab,1964,716134096200
gab,1965,766129082600
gab,1966,837661575500
gab,1967,847274987400
gab,1968,870459975300
gab,1969,925175872700
gab,1970,993034619500
gab,1971,1095728832000
gab,1972,1262119959900
gab,1973,1398386435100
gab,1974,2243955982100
gab,1975,2721725121000
gab,1976,3625807307800
gab,1977,3193387296800
gab,1978,2161427690700
gab,1979,2226913641300
gab,1980,2354216741300
gab,1981,2970405441100
gab,1982,2777812773500
gab,1983,3045227297300
gab,1984,3056631414500
gab,1985,3103442683000
gab,1986,3095866044300
gab,1987,2135398839200
gab,1988,2528096926600
gab,1989,2445801973700
gab,1990,2393477486600
gab,1991,2510117075600
gab,1992,2397859538900
gab,1993,2390625266600
gab,1994,2262839903500
gab,1995,2318361267000
gab,1996,2420232005400
gab,1997,2689048967900
gab,1998,3196464215300
gab,1999,2637017250700
gab,2000,2592526776500
gab,2001,2752304176000
gab,2002,2988547000000
gab,2003,2820535000000
gab,2004,2868011000000
gab,2005,2981857936600
gab,2006,3215490137500
gab,2007,3432487229400
gab,2008,3599055914400
gab,2009,3635308859500
gab,2010,4143805421100
gab,2011,4596424672200
gab,2012,5126972084500
gab,2013,5463566806600
gab,2014,5876923453900
gab,2015,5584372343100
gab,2016,5595118367800
gab,2017,5369967739300
gab,2018,6519202178300
gab,2019,7258074311000
gab,2020,6629765689400
gbr,1970,674707052000
gbr,1971,692115898000
gbr,1972,725068100000
gbr,1973,778556334000
gbr,1974,763273245000
gbr,1975,756298910000
gbr,1976,774263477000
gbr,1977,772186288000
gbr,1978,802412109000
gbr,1979,830965385000
gbr,1980,813747698000
gbr,1981,805091315000
gbr,1982,822616688000
gbr,1983,859322133000
gbr,1984,884408671000
gbr,1985,909892473000
gbr,1986,953030957000
gbr,1987,999855733000
gbr,1988,1077271825000
gbr,1989,1110033461000
gbr,1990,1110134939000
gbr,1991,1086477716000
gbr,1992,1105746447000
gbr,1993,1141063670000
gbr,1994,1187530491000
gbr,1995,1216902422000
gbr,1996,1252855735000
gbr,1997,1305441803000
gbr,1998,1367476353000
gbr,1999,1425318293000
gbr,2000,1478993215000
gbr,2001,1523364720000
gbr,2002,1573654873000
gbr,2003,1623384132000
gbr,2004,1670551546000
gbr,2005,1713985012000
gbr,2006,1752299570000
gbr,2007,1787855424000
gbr,2008,1773498787000
gbr,2009,1704584216000
gbr,2010,1751068575000
gbr,2011,1753059059000
gbr,2012,1786406986000
gbr,2013,1831995061000
gbr,2014,1907860071000
gbr,2015,1965144000000
gbr,2016,2011006543000
gbr,2017,2038934790000
gbr,2018,2074939953000
gbr,2019,2107663117000
