geo,time,en_atm_ghgo_kt_ce
brb,1999,208.23562
brb,2000,54.42921
brb,2001,138.58598
brb,2002,213.72301
brb,2003,205.57099
brb,2004,189.94222
brb,2005,251.40851
brb,2006,330.40009
brb,2007,307.53979
brb,2008,633.6396
brb,2009,3457.068
brb,2010,382.8548
brb,2011,397.38892
brb,2012,974.3397
brb,2013,126.5849
brb,2014,-70.24672
brb,2015,-122.95139
brb,2016,-101.44729
brn,1970,7577.99827
brn,1971,4783.46535
brn,1972,6131.21765
brn,1973,9084.68566
brn,1974,5036.63252
brn,1975,5004.36861
brn,1976,4911.41464
brn,1977,7671.96365
brn,1978,9297.12966
brn,1979,8091.02021
brn,1980,9359.03542
brn,1981,8139.79679
brn,1982,8059.45146
brn,1983,15515.91682
brn,1984,8878.96324
brn,1985,7449.0658
brn,1986,9030.34398
brn,1987,12087.41064
brn,1988,9445.20151
brn,1989,6472.14959
brn,1990,597.13222
brn,1991,-278.42522
brn,1992,-275.0181
brn,1993,-162.97398
brn,1994,-186.09045
brn,1995,-154.40015
brn,1996,-170.97908
brn,1997,-327.89371
brn,1998,-280.41695
brn,1999,-315.97359
brn,2000,-354.51245
brn,2001,-450.9552
brn,2002,-323.76373
brn,2003,-332.8616
brn,2004,-242.9408
brn,2005,-250.92532
brn,2006,-355.2356
brn,2007,-307.55813
brn,2008,-620.97766
brn,2009,-375.70284
brn,2010,-300.92783
brn,2011,-304.6877
brn,2012,170.38109
brn,2013,129.64183
brn,2014,292.81527
brn,2015,-1159.61993
brn,2016,-902.12646
btn,1970,-638.49349
btn,1971,-634.69524
btn,1972,-481.19487
btn,1973,-639.01807
btn,1974,-663.67205
btn,1975,-651.24227
btn,1976,-567.71167
btn,1977,-273.40921
btn,1978,-604.09206
btn,1979,-427.24801
btn,1980,-546.9584
btn,1981,-501.55527
btn,1982,-515.11457
btn,1983,-646.07311
btn,1984,-591.91975
btn,1985,-567.22439
btn,1986,-506.16729
btn,1987,-453.28702
btn,1988,-451.43326
btn,1989,-528.61405
btn,1990,-594.17614
btn,1991,-558.56402
btn,1992,-477.75059
btn,1993,-440.07281
btn,1994,-635.78078
btn,1995,-502.5851
btn,1996,-478.03139
btn,1997,-482.4104
btn,1998,-449.99411
btn,1999,-466.70861
btn,2000,-232.451
btn,2001,-261.8311
btn,2002,-155.21779
btn,2003,-188.37909
btn,2004,-285.0286
btn,2005,-189.1181
btn,2006,-266.37659
btn,2007,-322.6769
btn,2008,-379.71428
btn,2009,-677.68059
btn,2010,-676.18749
btn,2011,-657.83393
btn,2012,-575.16061
btn,2013,-579.91354
btn,2014,-570.58298
btn,2015,-594.85297
btn,2016,-422.09964
bwa,1970,362.6177
bwa,1971,382.34486
bwa,1972,417.32623
bwa,1973,456.00474
bwa,1974,474.57956
bwa,1975,550.56991
bwa,1976,259.48169
bwa,1977,312.80355
bwa,1978,313.09608
bwa,1979,340.97484
bwa,1980,458.44241
bwa,1981,-492.04209
bwa,1982,-597.69624
bwa,1983,-540.66619
bwa,1984,-516.12583
bwa,1985,-396.82829
bwa,1986,-502.28208
bwa,1987,-550.07651
bwa,1988,-643.71531
bwa,1989,-706.23986
bwa,1990,-163.00964
bwa,1991,-208.91718
bwa,1992,-277.09002
bwa,1993,-267.60968
bwa,1994,-311.64755
bwa,1995,-321.02997
bwa,1996,-242.06232
bwa,1997,-281.89053
bwa,1998,-367.84131
bwa,1999,-238.79385
bwa,2000,-324.81299
bwa,2001,-186.4594
bwa,2002,-204.70461
bwa,2003,-240.56662
bwa,2004,-286.0253
bwa,2005,-288.05783
bwa,2006,-468.46663
bwa,2007,-194.73619
bwa,2008,-172.93454
bwa,2009,-245.84937
bwa,2010,-1738.62411
bwa,2011,-736.9334
bwa,2012,201.81694
bwa,2013,343.49306
bwa,2014,305.43497
bwa,2015,661.45555
bwa,2016,841.57113
caf,1970,41247.54987
caf,1971,40276.44568
caf,1972,39808.62177
caf,1973,42791.62061
caf,1974,34316.95341
caf,1975,36330.81267
caf,1976,37074.48887
caf,1977,42938.28491
caf,1978,36916.44589
caf,1979,39930.75416
caf,1980,48794.55891
caf,1981,41193.67329
caf,1982,47211.92462
caf,1983,44118.54895
caf,1984,43847.50442
caf,1985,40074.33672
caf,1986,40439.5817
caf,1987,42014.70039
caf,1988,39173.01824
caf,1989,42313.86569
caf,1990,-83.97593
caf,1991,-124.33382
caf,1992,-119.7308
caf,1993,-127.59033
caf,1994,-177.33101
caf,1995,-185.62537
caf,1996,-173.97091
caf,1997,-232.33139
caf,1998,-138.804
caf,1999,-122.51753
caf,2000,-104.47957
caf,2001,-110.51286
caf,2002,-102.80123
caf,2003,-134.03028
caf,2004,-126.06845
caf,2005,-131.58872
caf,2006,-119.47975
caf,2007,-136.64549
caf,2008,-167.6375
caf,2009,-144.26693
caf,2010,-180.60005
caf,2011,-170.42087
caf,2012,-184.79917
caf,2013,-175.59471
caf,2014,-205.47963
caf,2015,-199.60192
caf,2016,-203.22873
can,1970,-56228.99844
can,1971,-49237.05156
can,1972,-78390.89922
can,1973,-78205.04609
can,1974,-69697.69922
can,1975,-66668.15156
can,1976,-37536.09688
can,1977,-54865.45469
can,1978,-78639.19859
can,1979,-9422.95312
can,1980,30250.59375
can,1981,36788.15
can,1982,-43751.00625
can,1983,-45743.24531
can,1984,-70242.69375
can,1985,-66521.35938
can,1986,-62697.3
can,1987,-70002.15469
can,1988,-55033.1
can,1989,64806.35
can,1990,-123864.30469
can,1991,-130731.80469
can,1992,-140745
can,1993,-151013.10156
can,1994,-170266.89844
can,1995,-196877.89844
can,1996,-176996.50781
can,1997,-163382.60156
can,1998,-185622.89062
can,1999,-171927.80469
can,2000,-202616.80469
can,2001,-214108.3125
can,2002,-207339.60938
can,2003,-163856.70312
can,2004,-183108.39062
can,2005,-162017.70312
can,2006,-148030.80469
can,2007,-129495.70312
can,2008,-164957.28906
can,2009,-148530.89844
can,2010,-142754.39062
can,2011,-126840.29688
can,2012,-132315.39844
can,2013,-131060.76562
can,2014,-127762.57031
can,2015,-111545.34375
can,2016,-112198.60156
che,1970,1091.28754
che,1971,575.54938
che,1972,386.26187
che,1973,1174.2339
che,1974,1112.70989
che,1975,1166.8962
che,1976,816.86121
che,1977,1550.11597
che,1978,1692.67132
che,1979,1363.94206
che,1980,1579.38907
che,1981,2285.10883
che,1982,1164.36067
che,1983,2173.85721
che,1984,1396.59949
che,1985,1925.61174
che,1986,1676.78185
che,1987,3509.66854
che,1988,1862.69613
che,1989,2570.06709
che,1990,-2386.60071
che,1991,-2118.48926
che,1992,-2081.8269
che,1993,-1851.04431
che,1994,-1664.6427
che,1995,-1476.93335
che,1996,-1540.91943
che,1997,-1132.74951
che,1998,-1331.00659
che,1999,-966.19458
che,2000,-814.81152
che,2001,-219.83325
che,2002,-660.7749
che,2003,-650.76294
che,2004,-603.7124
che,2005,-595.28149
che,2006,-387.30859
che,2007,-266.17871
che,2008,-296.75757
che,2009,-113.20239
che,2010,-278.62671
che,2011,-139.88965
che,2012,1118.33984
che,2013,1171.43506
che,2014,1327.73022
che,2015,30.83008
che,2016,1473.0708
chl,1970,-211.2476
chl,1971,-1375.87061
chl,1972,-1603.08414
chl,1973,-1942.93401
chl,1974,-1342.83963
chl,1975,-1282.07926
chl,1976,-1547.70778
chl,1977,-1007.41486
chl,1978,-721.90897
chl,1979,-696.986
chl,1980,-264.63726
chl,1981,249.43018
chl,1982,479.24904
chl,1983,605.86875
chl,1984,330.26629
chl,1985,527.11814
chl,1986,767.21369
chl,1987,761.05931
chl,1988,873.37449
chl,1989,895.50124
chl,1990,-2426.46948
chl,1991,-1636.05688
chl,1992,-815.22021
chl,1993,-1929.25269
chl,1994,-2047.30151
chl,1995,-2816.69897
chl,1996,-3282.49512
chl,1997,-3835.20117
chl,1998,-3504.73291
chl,1999,-3996.60986
chl,2000,-3754.96924
chl,2001,-3434.8916
chl,2002,-2655.20898
chl,2003,-2911.3667
chl,2004,-2786.68018
chl,2005,-3004.00342
chl,2006,-3006.40723
chl,2007,-3584.9375
chl,2008,-2795.53613
chl,2009,-2153.20312
chl,2010,-2073.09082
chl,2011,-1763.52832
chl,2012,2075.06543
chl,2013,2219.38135
chl,2014,1724.74707
chl,2015,7292.12646
chl,2016,7591.47363
chn,1970,50660.49837
chn,1971,51992.97559
chn,1972,58213.51009
chn,1973,64450.60634
chn,1974,65035.12497
chn,1975,76104.17419
chn,1976,81628.79825
chn,1977,95375.71271
chn,1978,101579.04603
chn,1979,98777.48615
chn,1980,110145.46915
chn,1981,107242.40459
chn,1982,113225.5649
chn,1983,131289.14975
chn,1984,143288.36678
chn,1985,146418.9444
chn,1986,162281.62678
chn,1987,54638.42403
chn,1988,205248.27553
chn,1989,222342.61731
chn,1990,-126304.70312
chn,1991,-116741.69531
chn,1992,-101474.10938
chn,1993,-200477.21875
chn,1994,-234267.10156
chn,1995,-233719.10938
chn,1996,-231666.51562
chn,1997,-242443.3125
chn,1998,-210613.21875
chn,1999,-226983.98438
chn,2000,-256914.03125
chn,2001,-234498.5
chn,2002,-235030.59375
chn,2003,-266620.40625
chn,2004,-262726.5
chn,2005,-255787.5
chn,2006,-317003.3125
chn,2007,-386950
chn,2008,-344264
chn,2009,-335582
chn,2010,-285418
chn,2011,-301112
chn,2012,-228593
chn,2013,-246268
chn,2014,-415197
chn,2015,-382872
chn,2016,-364711.4375
civ,1970,100586.24624
civ,1971,98265.22164
civ,1972,97173.54669
civ,1973,104518.04877
civ,1974,83914.47573
civ,1975,88891.36986
civ,1976,90745.29473
civ,1977,105108.71319
civ,1978,90480.29013
civ,1979,97921.8089
civ,1980,119581.27115
civ,1981,101073.70948
civ,1982,115800.7458
civ,1983,108260.91433
civ,1984,107653.80017
civ,1985,98518.72668
civ,1986,99422.16825
civ,1987,103500.25918
civ,1988,96506.97592
civ,1989,104238.02639
civ,1990,-148.38228
civ,1991,-127.69794
civ,1992,-111.04857
civ,1993,-81.41553
civ,1994,-80.85727
civ,1995,-174.39432
civ,1996,-372.07709
civ,1997,-346.29279
civ,1998,-68.56647
civ,1999,87.67932
civ,2000,206.57156
civ,2001,151.69965
civ,2002,-118.08038
civ,2003,187.65213
civ,2004,152.5596
civ,2005,171.92307
civ,2006,90.47421
civ,2007,270.66534
civ,2008,464.54602
civ,2009,548.96805
civ,2010,298.45502
civ,2011,509.13098
civ,2012,1759.47296
civ,2013,1938.11914
civ,2014,1915.98352
civ,2015,2148.47833
civ,2016,2083.50842
cmr,1970,49608.41698
cmr,1971,48472.64298
cmr,1972,47858.34669
cmr,1973,51454.0492
cmr,1974,41505.29958
cmr,1975,43962.81709
cmr,1976,44929.68739
cmr,1977,51887.92918
cmr,1978,44668.71559
cmr,1979,48354.15022
cmr,1980,58811.28161
cmr,1981,50160.41985
cmr,1982,57292.9349
cmr,1983,56198.8483
cmr,1984,56615.19695
cmr,1985,51421.23736
cmr,1986,52987.30966
cmr,1987,54604.70292
cmr,1988,48655.19039
cmr,1989,53969.62198
cmr,1990,-1160.70364
cmr,1991,-1216.54258
cmr,1992,-1178.59926
cmr,1993,2560.06338
cmr,1994,-1704.48106
cmr,1995,-1763.95292
cmr,1996,-1953.20213
cmr,1997,-1664.73615
cmr,1998,-1733.66978
cmr,1999,-1699.64988
cmr,2000,-1645.87763
cmr,2001,-1658.58878
cmr,2002,-1428.16053
cmr,2003,-1456.28896
cmr,2004,-1292.29015
cmr,2005,-1263.15666
cmr,2006,-1053.37384
cmr,2007,-758.51965
cmr,2008,-917.99313
cmr,2009,-837.22586
cmr,2010,6.32391
cmr,2011,-627.66223
cmr,2012,998.60413
cmr,2013,760.65323
cmr,2014,1034.27048
cmr,2015,819.90247
cmr,2016,1385.66904
cod,1970,1325002.239
cod,1971,796309.57421
cod,1972,843642.67242
cod,1973,894524.22397
cod,1974,788962.26117
cod,1975,916289.31106
cod,1976,815062.99908
cod,1977,929829.50836
cod,1978,978853.62326
cod,1979,1273190.06018
cod,1980,1072410.90069
cod,1981,946271.41883
cod,1982,1062835.24696
cod,1983,1070056.81426
cod,1984,853258.01424
cod,1985,861357.50265
cod,1986,797433.03201
cod,1987,1075471.38578
cod,1988,782528.83487
cod,1989,865305.74789
cod,1990,-109.34078
cod,1991,-1015.96449
cod,1992,-999.09176
cod,1993,-883.56388
cod,1994,-1817.24076
cod,1995,-1839.48771
cod,1996,-1864.67164
cod,1997,-1881.26875
cod,1998,-1708.4437
cod,1999,-1502.21592
cod,2000,-1326.47582
cod,2001,-1366.68904
cod,2002,-1385.0312
cod,2003,-1588.13777
cod,2004,-730.04068
cod,2005,-681.20369
cod,2006,-565.77238
cod,2007,-578.54847
cod,2008,-454.56525
cod,2009,-271.87501
cod,2010,-194.70159
cod,2011,-17.0079
cod,2012,131.70283
cod,2013,59.76961
cod,2014,-92.99405
cod,2015,-1876.3807
cod,2016,-2774.77319
cog,1970,55956.35735
cog,1971,33596.77833
cog,1972,35662.24543
cog,1973,32393.78052
cog,1974,24896.76159
cog,1975,34073.0056
cog,1976,30142.22901
cog,1977,38954.77429
cog,1978,41785.67562
cog,1979,54240.13519
cog,1980,45507.1205
cog,1981,40053.63383
cog,1982,44749.67138
cog,1983,44998.81269
cog,1984,35870.37939
cog,1985,36206.3302
cog,1986,33487.19923
cog,1987,45135.39608
cog,1988,32852.21232
cog,1989,36330.78885
cog,1990,-1315.50485
cog,1991,913.85706
cog,1992,881.74862
cog,1993,878.08947
cog,1994,775.18531
cog,1995,565.06298
cog,1996,-127.88572
cog,1997,362.23297
cog,1998,-310.07975
cog,1999,-653.00432
cog,2000,-1072.11409
cog,2001,-840.72668
cog,2002,347.29978
cog,2003,-152.73221
cog,2004,-306.61984
cog,2005,1044.0571
cog,2006,745.07765
cog,2007,1446.14278
cog,2008,1560.97852
cog,2009,1171.69248
cog,2010,358.2851
cog,2011,638.61588
cog,2012,743.62889
cog,2013,-921.87882
cog,2014,-652.30137
cog,2015,-1238.4929
cog,2016,-1372.30182
col,1970,43948.64371
col,1971,29489.8636
col,1972,36647.86011
col,1973,29772.20018
col,1974,30667.01483
col,1975,41352.61122
col,1976,47890.79744
col,1977,36862.55705
col,1978,44608.2443
col,1979,47213.41686
col,1980,50478.53638
col,1981,45761.23188
col,1982,48275.99169
col,1983,49184.79837
col,1984,38833.09836
col,1985,41027.62592
col,1986,43556.84091
col,1987,51069.02625
col,1988,44844.1162
col,1989,42920.33296
col,1990,-2817.18555
col,1991,-2769.72852
col,1992,-2133.39746
col,1993,-2770.3208
col,1994,-1768.13086
col,1995,-1829.99463
col,1996,-1205.29785
col,1997,-1414.71387
col,1998,-2026.32324
col,1999,-1917.25732
col,2000,-1704.93457
col,2001,-818.60693
col,2002,-394.32666
col,2003,-127.13428
col,2004,107.74316
col,2005,-358.11182
col,2006,854.03955
col,2007,897.18311
col,2008,1373.82324
col,2009,1381.68848
col,2010,4098.5498
col,2011,2509.60889
col,2012,5022.60889
col,2013,7585.8623
col,2014,8138.63184
col,2015,7665.59668
col,2016,11462.40625
com,1970,12.76767
com,1971,12.82433
com,1972,10.57059
com,1973,13.87747
com,1974,14.21859
com,1975,12.36726
com,1976,10.53869
com,1977,10.45009
com,1978,9.32033
com,1979,11.12324
com,1980,13.70745
com,1981,9.14831
com,1982,13.80974
com,1983,13.54484
com,1984,12.31706
com,1985,8.79507
com,1986,7.11847
com,1987,0.55428
com,1988,18.48167
com,1989,19.57087
com,1990,14.97465
com,1991,12.77187
com,1992,23.9335
com,1993,24.63407
com,1994,21.59559
com,1995,26.45033
com,1996,15.09214
com,1997,8.20125
com,1998,32.80967
com,1999,41.41085
com,2000,39.10568
com,2001,32.59669
com,2002,42.4999
com,2003,61.68093
com,2004,79.5322
com,2005,70.02897
com,2006,76.13411
com,2007,36.13467
com,2008,31.53317
com,2009,42.93801
com,2010,65.7945
com,2011,61.75882
com,2012,59.27448
com,2013,79.1087
com,2014,75.13353
com,2015,84.30387
com,2016,101.57755
cpv,1970,88.52003
cpv,1971,88.6104
cpv,1972,91.97373
cpv,1973,98.95287
cpv,1974,104.37064
cpv,1975,108.13285
cpv,1976,88.34391
cpv,1977,100.22398
cpv,1978,94.1654
cpv,1979,105.78821
cpv,1980,119.05631
cpv,1981,92.29808
cpv,1982,49.01866
cpv,1983,47.41248
cpv,1984,57.51952
cpv,1985,55.12881
cpv,1986,14.7523
cpv,1987,5.13751
cpv,1988,32.30103
cpv,1989,37.07517
cpv,1990,45.10766
cpv,1991,50.57984
cpv,1992,61.78302
cpv,1993,63.03042
cpv,1994,66.98085
cpv,1995,73.63039
cpv,1996,91.30055
cpv,1997,85.66304
cpv,1998,108.50463
cpv,1999,136.81564
cpv,2000,143.31154
cpv,2001,184.0411
cpv,2002,223.04375
cpv,2003,251.6447
cpv,2004,269.51012
cpv,2005,367.69314
cpv,2006,427.81737
cpv,2007,380.31263
cpv,2008,397.8519
cpv,2009,428.58723
cpv,2010,462.86803
cpv,2011,479.02045
cpv,2012,437.41479
cpv,2013,427.25697
cpv,2014,413.59468
cpv,2015,412.82611
cpv,2016,460.31271
cri,1970,24.79914
cri,1971,24.06744
cri,1972,32.68162
cri,1973,36.01126
cri,1974,36.14529
cri,1975,37.70201
cri,1976,38.68884
cri,1977,56.06732
cri,1978,55.36512
cri,1979,54.23599
cri,1980,54.26725
cri,1981,53.73037
cri,1982,53.92593
cri,1983,63.30695
cri,1984,62.38768
cri,1985,69.9133
cri,1986,70.76502
cri,1987,-77.54215
cri,1988,74.68803
cri,1989,90.80369
cri,1990,12.39753
cri,1991,-22.72656
cri,1992,-19.09138
cri,1993,-6.57321
cri,1994,-28.57138
cri,1995,-67.78668
cri,1996,-28.88498
cri,1997,-9.14197
cri,1998,29.19269
cri,1999,59.40759
cri,2000,32.94586
cri,2001,113.48448
cri,2002,145.87877
cri,2003,-25.06386
cri,2004,-71.14787
cri,2005,-111.3797
cri,2006,-11.85251
cri,2007,252.34216
cri,2008,267.63062
cri,2009,289.66891
cri,2010,268.97916
cri,2011,422.59695
cri,2012,364.9263
cri,2013,471.84244
cri,2014,533.8826
cri,2015,7.49658
cri,2016,441.10974
cub,1970,-1210.42754
cub,1971,-965.62755
cub,1972,564.32936
cub,1973,2998.44435
cub,1974,2470.48584
cub,1975,3756.72693
cub,1976,3299.36943
cub,1977,866.00637
cub,1978,-657.06153
cub,1979,1499.92457
cub,1980,1201.13009
cub,1981,2380.70176
cub,1982,4341.76245
cub,1983,-624.67745
cub,1984,-691.60069
cub,1985,2363.35789
cub,1986,2685.89355
cub,1987,1134.96505
cub,1988,1554.11187
cub,1989,1825.81929
cub,1990,-1423.52344
cub,1991,-979.68298
cub,1992,-607.38281
cub,1993,-688.69434
cub,1994,-665.58057
cub,1995,-530.35181
cub,1996,-558.76428
cub,1997,-544.51343
cub,1998,-536.68457
cub,1999,-443.98987
cub,2000,-435.20154
cub,2001,-366.57251
cub,2002,-342.11755
cub,2003,-311.21631
cub,2004,-70.31232
cub,2005,-0.10107
cub,2006,-26.78894
cub,2007,-36.14368
cub,2008,608.69971
cub,2009,-5929.91071
cub,2010,-217.52686
cub,2011,-467.48877
cub,2012,-699.1748
cub,2013,-1077.78931
cub,2014,-1541.91986
cub,2015,-1955.48834
cub,2016,-1459.11633
cym,1970,12.89123
cym,1971,12.97657
cym,1972,14.24949
cym,1973,13.83433
cym,1974,13.91877
cym,1975,15.72505
cym,1976,14.76632
cym,1977,15.74768
cym,1978,15.05629
cym,1979,15.70466
cym,1981,84.80601
cym,1982,89.34128
cym,1983,122.40945
cym,1984,113.54277
cym,1988,62.39842
cym,1989,53.55939
cyp,1970,30.76138
cyp,1971,30.44059
cyp,1972,34.40274
cyp,1973,38.87618
cyp,1974,23.13216
cyp,1975,24.62537
cyp,1976,28.87708
cyp,1977,30.71664
cyp,1978,35.39864
cyp,1979,27.58718
cyp,1980,38.15949
cyp,1981,35.72214
cyp,1982,32.68786
cyp,1983,34.72612
cyp,1984,34.89863
cyp,1985,36.81873
cyp,1986,45.32914
cyp,1987,-515.33307
cyp,1988,43.91232
cyp,1989,47.54793
cyp,1990,37.39749
cyp,1991,-9.52896
cyp,1992,100.77975
cyp,1993,183.95276
cyp,1994,225.02151
cyp,1995,218.09996
cyp,1996,275.56703
cyp,1997,284.94283
cyp,1998,133.66837
cyp,1999,175.91165
cyp,2000,88.97754
cyp,2001,120.57593
cyp,2002,122.40126
cyp,2003,60.59378
cyp,2004,83.01784
cyp,2005,102.68188
cyp,2006,161.6637
cyp,2007,129.01526
cyp,2008,149.79095
cyp,2009,144.57263
cyp,2010,89.69098
cyp,2011,134.50916
cyp,2012,31.72943
cyp,2013,380.08658
cyp,2014,618.08499
cyp,2015,454.63687
cyp,2016,577.57272
cze,1970,-4602.94426
cze,1971,-4606.84251
cze,1972,-4646.31179
cze,1973,-4395.48944
cze,1974,-4002.91845
cze,1975,-4213.77437
cze,1976,-4392.948
cze,1977,-4685.84235
cze,1978,-1026.86657
cze,1979,-1511.67084
cze,1980,-1030.16201
cze,1981,-982.91646
cze,1982,-605.40678
cze,1983,-734.71104
cze,1984,-932.11393
cze,1985,-944.98289
cze,1986,-1117.80576
cze,1987,-1576.71334
cze,1988,-1309.92244
cze,1989,-830.68354
cze,1990,-18533.23389
cze,1991,-15869.09717
cze,1992,-8058.70312
cze,1993,-6937.26611
cze,1994,-6768.35059
cze,1995,-6799.09717
cze,1996,-6753.76758
cze,1997,-6220.71582
cze,1998,-6399.75977
cze,1999,-6233.62012
cze,2000,-6262.97266
cze,2001,-6091.50488
cze,2002,-4571.76025
cze,2003,-4035.67041
cze,2004,-4729.03027
cze,2005,-4945.45898
cze,2006,-5954.51074
cze,2007,-4024.90332
cze,2008,-3950.65039
cze,2009,-2696.12109
cze,2010,-4053.98486
cze,2011,-5436.54541
cze,2012,-7003.05029
cze,2013,-6920.25488
cze,2014,-5365.49023
cze,2015,-6305.38525
cze,2016,-5775.43018
deu,1970,10346.80469
deu,1971,13868.46875
deu,1972,6168.25781
deu,1973,18955.49219
deu,1974,19849.28125
deu,1975,18046.96875
deu,1976,20329.60938
deu,1977,21731.25
deu,1978,23471.16406
deu,1979,22863.85937
deu,1980,20275.21094
deu,1981,20480.10938
deu,1982,19448.71094
deu,1983,9314.48438
deu,1984,13942.17188
deu,1985,17417.57813
deu,1986,28733.45312
deu,1987,47178.85547
deu,1988,45346.39062
deu,1989,43684.36719
deu,1990,-40398.96484
deu,1991,-41129.97266
deu,1992,-27665.70312
deu,1993,-22958.63672
deu,1994,-22917.53516
deu,1995,-23539.51562
deu,1996,-20990.87891
deu,1997,-19967.21484
deu,1998,-19667.46484
deu,1999,-16816.64062
deu,2000,-17940.80469
deu,2001,-15663.97266
deu,2002,-14811.30469
deu,2003,-2473.86328
deu,2004,-24077.81641
deu,2005,-10161.58984
deu,2006,-10820.02344
deu,2007,-14186.375
deu,2008,-19068.64062
deu,2009,-13243.04688
deu,2010,-14986.52734
deu,2011,-21296.32812
deu,2012,-15410.49609
deu,2013,-16654.49219
deu,2014,-16009.28125
deu,2015,-11502.91406
deu,2016,-16702.19531
dji,1970,727.17611
dji,1971,730.58031
dji,1972,727.79781
dji,1973,765.66253
dji,1974,839.21821
dji,1975,819.11621
dji,1976,500.77319
dji,1977,508.6878
dji,1978,537.74533
dji,1979,708.79779
dji,1980,704.75181
dji,1981,400.10178
dji,1982,222.9595
dji,1983,191.37729
dji,1984,182.99615
dji,1985,182.37294
dji,1986,175.55516
dji,1987,21.45444
dji,1988,186.79904
dji,1989,338.71536
dji,1990,-475.32986
dji,1991,-621.3593
dji,1992,-446.86194
dji,1993,-425.60718
dji,1994,-145.81912
dji,1995,-178.42759
dji,1996,-163.22724
dji,1997,-193.8051
dji,1998,-255.03641
dji,1999,-258.68067
dji,2000,-362.17583
dji,2001,-439.54108
dji,2002,-413.74642
dji,2003,-445.63259
dji,2004,-486.77152
dji,2005,-519.14834
dji,2006,-595.55286
dji,2007,-640.57217
dji,2008,-690.18919
dji,2009,-724.01035
dji,2010,-736.5528
dji,2011,-846.66546
dji,2012,-810.99809
dji,2013,-806.77635
dji,2014,-1037.34566
dji,2015,-895.2918
dji,2016,-988.85124
dma,1970,-1.58647
dma,1971,-1.29933
dma,1972,-1.42732
dma,1973,-1.47558
dma,1974,-2.38822
dma,1975,-5.5399
dma,1976,-6.14305
dma,1977,-5.51463
dma,1978,-6.97072
dma,1979,-6.68101
dma,1980,-13.0188
dma,1981,6.11481
dma,1982,8.1894
dma,1983,15.45372
dma,1984,11.68999
dma,1985,5.5556
dma,1986,-1.72738
dma,1987,-16.51759
dma,1988,-6.08637
dma,1989,-8.02842
dma,1990,-18.45775
dma,1991,-18.91747
dma,1992,1.95517
dma,1993,-9.69778
dma,1994,-7.98968
dma,1995,-1.36438
dma,1996,-13.04102
dma,1997,13.7212
dma,1998,-11.8783
dma,1999,-8.16469
dma,2000,7.92075
dma,2001,19.11974
dma,2002,3.7032
dma,2003,11.86271
dma,2004,23.4417
dma,2005,37.92157
dma,2006,42.9024
dma,2007,48.65802
dma,2008,51.31287
dma,2009,367.57013
dma,2010,39.60273
dma,2011,23.36308
dma,2012,102.42218
dma,2013,6.67959
dma,2014,14.06024
dma,2015,6.99872
dma,2016,4.23346
dnk,1970,0.48759
dnk,1971,453.2874
dnk,1972,608.11971
dnk,1973,744.30726
dnk,1974,852.53804
dnk,1975,974.17015
dnk,1976,1171.56189
dnk,1977,1153.77214
dnk,1978,1352.83546
dnk,1979,1506.12135
dnk,1980,1597.12486
dnk,1981,1559.58858
dnk,1982,1429.55747
dnk,1983,1389.82407
dnk,1984,1509.21088
dnk,1985,1740.47523
dnk,1986,1769.92237
dnk,1987,3783.91526
dnk,1988,2503.10235
dnk,1989,3006.37561
dnk,1990,-925.23022
dnk,1991,-884.72656
dnk,1992,-890.84497
dnk,1993,-786.03003
dnk,1994,-817.97217
dnk,1995,-757.85962
dnk,1996,-631.30981
dnk,1997,-375.46509
dnk,1998,-286.39282
dnk,1999,49.06372
dnk,2000,71.58911
dnk,2001,-356.24561
dnk,2002,245.02368
dnk,2003,185.67432
dnk,2004,372.2085
dnk,2005,293.21045
dnk,2006,357.41992
dnk,2007,348.99146
dnk,2008,359.33057
dnk,2009,414.7113
dnk,2010,855.1665
dnk,2011,849.68591
dnk,2012,-2791.54309
dnk,2013,-3040.44958
dnk,2014,-2934.1189
dnk,2015,-1787.86707
dnk,2016,-1927.64514
dom,1970,177.12457
dom,1971,235.80128
dom,1972,247.69888
dom,1973,235.49829
dom,1974,291.37795
dom,1975,298.57324
dom,1976,255.24199
dom,1977,318.68727
dom,1978,335.95173
dom,1979,502.8958
dom,1980,422.05836
dom,1981,335.61392
dom,1982,597.12322
dom,1983,407.57293
dom,1984,464.39671
dom,1985,482.06523
dom,1986,527.18684
dom,1987,-422.35635
dom,1988,602.15647
dom,1989,513.11925
dom,1990,-115.60291
dom,1991,-126.46448
dom,1992,-80.91315
dom,1993,-52.22705
dom,1994,-45.55981
dom,1995,-57.77875
dom,1996,-55.60486
dom,1997,-7.15808
dom,1998,225.28052
dom,1999,-46.20825
dom,2000,351.33081
dom,2001,972.79114
dom,2002,1294.20593
dom,2003,-583.80432
dom,2004,-1919.78406
dom,2005,-280.03882
dom,2006,-344.7489
dom,2007,-69.34534
dom,2008,-872.30078
dom,2009,-98.28833
dom,2010,558.72278
dom,2011,-687.82935
dom,2012,-467.74731
dom,2013,-524.71191
dom,2014,-1.13635
dom,2015,1679.59717
dom,2016,2133.2605
dza,1970,1752.50674
dza,1971,1217.65989
dza,1972,-258.49504
dza,1973,-1946.57181
dza,1974,-550.21991
dza,1975,347.48061
dza,1976,-834.89696
dza,1977,-1207.0084
dza,1978,-999.19795
dza,1979,433.15874
dza,1980,640.00449
dza,1981,2383.50283
