geo,time,ne_imp_gnfs_kd_zg
grc,2018,8.09945
grc,2019,3.05194
grc,2020,-7.63061
grl,2004,0.92929
grl,2005,14.15581
grl,2006,-7.03669
grl,2007,12.53736
grl,2008,16.72524
grl,2009,-9.39845
grl,2010,38.55952
grl,2011,18.00258
grl,2012,-30.00488
grl,2013,-6.62645
grl,2014,-11.46225
grl,2015,1.73569
grl,2016,10.99514
grl,2017,-3.50693
grl,2018,4.96496
grl,2019,18.93828
gtm,1961,-7.44551
gtm,1962,7.78286
gtm,1963,29.49029
gtm,1964,9.74695
gtm,1965,5.46541
gtm,1966,1.65992
gtm,1967,6.37196
gtm,1968,3.96855
gtm,1969,-2.12459
gtm,1970,7.91023
gtm,1971,6.40982
gtm,1972,-5.57514
gtm,1973,10.01018
gtm,1974,14.343
gtm,1975,-5.01753
gtm,1976,29.82107
gtm,1977,9.3415
gtm,1978,4.36174
gtm,1979,-7.43865
gtm,1980,-8.6164
gtm,1981,-4.10245
gtm,1982,-20.98795
gtm,1983,-19.8624
gtm,1984,7.12953
gtm,1985,-12.89199
gtm,1986,-14.56
gtm,1987,47.84644
gtm,1988,3.76821
gtm,1989,5.85902
gtm,1990,3.89161
gtm,1991,2.45533
gtm,1992,36.76408
gtm,1993,4.42285
gtm,1994,4.96128
gtm,1995,7.59082
gtm,1996,-6.86142
gtm,1997,19.50252
gtm,1998,24.50112
gtm,1999,0.71192
gtm,2000,6.03579
gtm,2001,6.92022
gtm,2002,1.98636
gtm,2003,0.53684
gtm,2004,5.68372
gtm,2005,-0.57197
gtm,2006,6.45006
gtm,2007,7.23467
gtm,2008,-5.74717
gtm,2009,-7.80137
gtm,2010,9.99459
gtm,2011,7.00198
gtm,2012,2.79189
gtm,2013,4.25878
gtm,2014,3.37019
gtm,2015,3.64796
gtm,2016,0.94236
gtm,2017,2.82478
gtm,2018,3.927
gtm,2019,4.91079
gtm,2020,-4.60325
gum,2003,-0.3518
gum,2004,1.76523
gum,2005,-2.81873
gum,2006,6.87193
gum,2007,14.98956
gum,2008,1.96078
gum,2009,3.1339
gum,2010,0.24171
gum,2011,3.47916
gum,2012,1.09854
gum,2013,7.04643
gum,2014,2.2147
gum,2015,-3.64129
gum,2016,-0.37477
gum,2017,-2.88401
gum,2018,2.67915
gum,2019,8.92801
gum,2020,-2.91486
hkg,1962,15.37998
hkg,1963,9.61961
hkg,1964,10.34462
hkg,1965,5.12844
hkg,1966,13.60912
hkg,1967,2.69631
hkg,1968,15.69732
hkg,1969,11.39849
hkg,1970,12.16224
hkg,1971,12.70431
hkg,1972,5.04612
hkg,1973,10.27286
hkg,1974,-7.44491
hkg,1975,3.93534
hkg,1976,23.29599
hkg,1977,8.1402
hkg,1978,20.57196
hkg,1979,17.74079
hkg,1980,19.13246
hkg,1981,12.47863
hkg,1982,-1.83894
hkg,1983,9.50951
hkg,1984,14.1343
hkg,1985,5.99882
hkg,1986,11.86172
hkg,1987,26.5179
hkg,1988,22.84986
hkg,1989,6.66344
hkg,1990,10.34481
hkg,1991,17.1573
hkg,1992,20.56888
hkg,1993,11.24363
hkg,1994,13.29277
hkg,1995,12.52307
hkg,1996,4.87372
hkg,1997,8.6899
hkg,1998,-7.09732
hkg,1999,-2.31854
hkg,2000,17.2061
hkg,2001,-0.99193
hkg,2002,7.1181
hkg,2003,11.72309
hkg,2004,14.47333
hkg,2005,9.31239
hkg,2006,9.85039
hkg,2007,9.13585
hkg,2008,3.29853
hkg,2009,-7.92068
hkg,2010,18.372
hkg,2011,5.68566
hkg,2012,4.26076
hkg,2013,8.33178
hkg,2014,1.04206
hkg,2015,-1.79414
hkg,2016,0.867
hkg,2017,6.62005
hkg,2018,4.49052
hkg,2019,-7.26513
hkg,2020,-6.15989
hnd,1961,2.12592
hnd,1962,9.581
hnd,1963,20.09255
hnd,1964,12.12736
hnd,1965,17.14603
hnd,1966,16.96774
hnd,1967,11.24604
hnd,1968,9.72947
hnd,1969,-3.64403
hnd,1970,13.34306
hnd,1971,-10.69307
hnd,1972,-4.21286
hnd,1973,20.83333
hnd,1974,9.67432
hnd,1975,-7.16157
hnd,1976,10.06585
hnd,1977,18.03418
hnd,1978,12.59957
hnd,1979,2.57235
hnd,1980,2.25705
hnd,1981,-11.34273
hnd,1982,-23.5823
hnd,1983,2.35294
hnd,1984,15.91512
hnd,1985,0.38139
hnd,1986,5.6231
hnd,1987,2.23022
hnd,1988,7.45954
hnd,1989,1.24427
hnd,1990,-2.84605
hnd,1991,5.99201
hnd,1992,7.47487
hnd,1993,7.07189
hnd,1994,1.0917
hnd,1995,3.99568
hnd,1996,2.44029
hnd,1997,-1.41916
hnd,1998,7.50643
hnd,1999,4.25634
hnd,2000,3.80734
hnd,2001,3.58415
hnd,2002,5.90267
hnd,2003,7.88573
hnd,2004,16.16642
hnd,2005,3.61581
hnd,2006,4.05606
hnd,2007,10.8866
hnd,2008,2.38084
hnd,2009,-26.20929
hnd,2010,15.20476
hnd,2011,12.66606
hnd,2012,6.27877
hnd,2013,-4.09648
hnd,2014,3.36447
hnd,2015,8.46669
hnd,2016,-1.57118
hnd,2017,7.16256
hnd,2018,4.52111
hnd,2019,-2.37707
hnd,2020,-18.49841
hrv,1996,10.06662
hrv,1997,29.05584
hrv,1998,-10.76214
hrv,1999,-3.17979
hrv,2000,7.13015
hrv,2001,11.88514
hrv,2002,18.17942
hrv,2003,11.71205
hrv,2004,5.19513
hrv,2005,5.23311
hrv,2006,8.25854
hrv,2007,6.05672
hrv,2008,3.84312
hrv,2009,-20.34283
hrv,2010,-3.03877
hrv,2011,2.5389
hrv,2012,-2.35877
hrv,2013,3.19435
hrv,2014,3.52353
hrv,2015,9.37946
hrv,2016,6.47886
hrv,2017,8.4399
hrv,2018,7.50124
hrv,2019,6.52897
hrv,2020,-12.26069
hti,1989,-11.77328
hti,1990,26.81751
hti,1991,-15.51042
hti,1992,-11.057
hti,1993,47.66506
hti,1994,-18.18975
hti,1995,69.15489
hti,1996,32.57683
hti,1997,7.21588
hti,1998,6.59718
hti,1999,22.70647
hti,2000,29.26168
hti,2001,-4.15125
hti,2002,-8.05942
hti,2003,9.48703
hti,2004,-0.67237
hti,2005,6.3583
hti,2006,1.76764
hti,2007,2.55495
hti,2008,3.11531
hti,2009,5.8827
hti,2010,20.6836
hti,2011,-7.32896
hti,2012,-3.24718
hti,2013,5.23564
hti,2014,8.10067
hti,2015,-1.39788
hti,2016,21.6904
hti,2017,10.40053
hti,2018,3.31328
hti,2019,4.15861
hti,2020,-18.27877
hun,1992,0.24697
hun,1993,20.24439
hun,1994,8.84442
hun,1995,15.05186
hun,1996,7.04569
hun,1997,24.0251
hun,1998,22.57416
hun,1999,13.26216
hun,2000,23.18039
hun,2001,5.84945
hun,2002,8.67817
hun,2003,9.4355
hun,2004,17.99664
hun,2005,8.03978
hun,2006,15.11452
hun,2007,14.14624
hun,2008,5.89283
hun,2009,-14.18679
hun,2010,9.74459
hun,2011,4.05437
hun,2012,-3.14071
hun,2013,4.11593
hun,2014,10.90108
hun,2015,5.67698
hun,2016,3.47069
hun,2017,8.39655
hun,2018,6.9635
hun,2019,8.20733
hun,2020,-3.48452
idn,1961,34.69388
idn,1962,-1.9697
idn,1963,-26.58423
idn,1964,8.84211
idn,1965,-8.12379
idn,1966,-4.21053
idn,1967,28.13187
idn,1968,6.86106
idn,1969,19.74318
idn,1970,12.19839
idn,1971,9.91637
idn,1972,27.17391
idn,1973,21.36752
idn,1974,26.86227
idn,1975,7.88496
idn,1976,8.0973
idn,1977,22.18455
idn,1978,15.60003
idn,1979,20.17678
idn,1980,15.1185
idn,1981,27.06
idn,1982,8.20676
idn,1983,12.33076
idn,1984,-7.51405
idn,1985,5.27734
idn,1986,4.16817
idn,1987,1.97633
idn,1988,-18.69452
idn,1989,13.44324
idn,1990,23.11287
idn,1991,16.82755
idn,1992,6.56502
idn,1993,4.43775
idn,1994,20.29522
idn,1995,20.93901
idn,1996,6.86476
idn,1997,14.71598
idn,1998,-5.29013
idn,1999,-40.67524
idn,2000,25.93397
idn,2001,4.17986
idn,2002,-4.24945
idn,2003,1.56373
idn,2004,26.65329
idn,2005,17.76895
idn,2006,8.58267
idn,2007,9.06426
idn,2008,10.00257
idn,2009,-14.97745
idn,2010,17.34432
idn,2011,15.02888
idn,2012,7.99841
idn,2013,1.8619
idn,2014,2.1197
idn,2015,-6.24901
idn,2016,-2.40511
idn,2017,8.06795
idn,2018,12.13602
idn,2019,-7.39428
idn,2020,-14.71253
ind,1961,-9.7559
ind,1962,3.90922
ind,1963,3.39199
ind,1964,3.37974
ind,1965,-11.05621
ind,1966,28.62228
ind,1967,-3.94362
ind,1968,-14.36098
ind,1969,-13.03514
ind,1970,17.91496
ind,1971,18.02848
ind,1972,-1.88841
ind,1973,8.0751
ind,1974,-12.75809
ind,1975,1.27946
ind,1976,1.89622
ind,1977,27.39561
ind,1978,0.04914
ind,1979,19.32084
ind,1980,14.3542
ind,1981,10.02942
ind,1982,3.45417
ind,1983,21.98418
ind,1984,-14.33006
ind,1985,13.87091
ind,1986,17.08397
ind,1987,-1.66822
ind,1988,9.19447
ind,1989,2.08437
ind,1990,3.36582
ind,1991,0.0152
ind,1992,21.12808
ind,1993,19.26726
ind,1994,22.60159
ind,1995,28.12588
ind,1996,-2.43999
ind,1997,13.20068
ind,1998,20.84559
ind,1999,6.99251
ind,2000,4.58972
ind,2001,2.94425
ind,2002,11.99682
ind,2003,13.88392
ind,2004,22.19523
ind,2005,32.26964
ind,2006,21.50464
ind,2007,9.95159
ind,2008,22.44863
ind,2009,-1.92582
ind,2010,15.81189
ind,2011,20.41173
ind,2012,6.0218
ind,2013,-8.1458
ind,2014,0.87123
ind,2015,-5.85004
ind,2016,4.38189
ind,2017,17.41998
ind,2018,8.60698
ind,2019,-0.77935
ind,2020,-13.60612
irl,1971,4.66015
irl,1972,5.06395
irl,1973,19.03373
irl,1974,-2.28754
irl,1975,-10.20968
irl,1976,14.67106
irl,1977,13.26546
irl,1978,15.70684
irl,1979,13.86099
irl,1980,-4.49592
irl,1981,1.7102
irl,1982,-3.11732
irl,1983,4.66545
irl,1984,9.85425
irl,1985,3.24432
irl,1986,5.62781
irl,1987,6.17712
irl,1988,4.90378
irl,1989,13.46006
irl,1990,5.08601
irl,1991,2.40025
irl,1992,8.16616
irl,1993,7.54567
irl,1994,15.48585
irl,1995,16.40892
irl,1996,12.84372
irl,1997,16.64396
irl,1998,27.77578
irl,1999,12.61601
irl,2000,21.68654
irl,2001,13.1013
irl,2002,5.33844
irl,2003,-2.41746
irl,2004,1.90396
irl,2005,12.72317
irl,2006,9.30176
irl,2007,9.35127
irl,2008,-2.78599
irl,2009,-1.70264
irl,2010,0.44175
irl,2011,2.70169
irl,2012,-1.0027
irl,2013,1.058
irl,2014,14.68607
irl,2015,32.44833
irl,2016,19.01193
irl,2017,1.16178
irl,2018,3.31834
irl,2019,41.65391
irl,2020,-7.44322
irn,1961,-4.74052
irn,1962,-7.64798
irn,1963,-5.38854
irn,1964,40.28777
irn,1965,15.12821
irn,1966,13.73422
irn,1967,24.24935
irn,1968,20.17336
irn,1969,11.65027
irn,1970,7.71339
irn,1971,19.502
irn,1972,16.28897
irn,1973,26.99473
irn,1974,79.66257
irn,1975,51.15325
irn,1976,-2.21653
irn,1977,13.34683
irn,1978,-30.30175
irn,1979,-24.61306
irn,1980,2.00582
irn,1981,-5.23064
irn,1982,-10.77605
irn,1983,38.74601
irn,1984,-31.27792
irn,1985,-6.94092
irn,1986,-12.93242
irn,1987,10.00119
irn,1988,-14.89609
irn,1989,19.41974
irn,1990,32.21552
irn,1991,33.36483
irn,1992,-9.36142
irn,1993,-19.81682
irn,1994,-39.57596
irn,1995,-1.23914
irn,1996,17.66853
irn,1997,-6.38461
irn,1998,4.71579
irn,1999,-6.13733
irn,2000,15.93356
irn,2001,18.25722
irn,2002,17.87233
irn,2003,18.76969
irn,2004,9.89505
irn,2005,-1.49028
irn,2006,4.13431
irn,2007,5.82669
irn,2008,5.77481
irn,2009,-1.65324
irn,2010,2.34372
irn,2011,-9.30196
irn,2012,-21.41078
irn,2013,-17.89907
irn,2014,-4.54078
irn,2015,-20.22887
irn,2016,6.13871
irn,2017,13.40535
irn,2018,-29.54049
irn,2019,-38.09912
irn,2020,-29.175
irq,2008,46.39243
irq,2009,-1.81353
irq,2010,6.0555
irq,2011,4.62527
irq,2012,16.62714
irq,2013,1.39318
irq,2014,3.14508
irq,2015,-14.07588
irq,2016,-22.29451
irq,2017,10.44934
irq,2018,16.61953
irq,2019,28.3756
isl,1971,24.57887
isl,1972,0.51341
isl,1973,20.32986
isl,1974,12.51728
isl,1975,-12.75434
isl,1976,-3.64831
isl,1977,20.57983
isl,1978,3.64059
isl,1979,2.46637
isl,1980,2.99052
isl,1981,7.11599
isl,1982,-0.5702
isl,1983,-9.69538
isl,1984,9.14515
isl,1985,9.41921
isl,1986,0.94854
isl,1987,23.26526
isl,1988,-4.58489
isl,1989,-10.25729
isl,1990,0.99082
isl,1991,5.25867
isl,1992,-5.97234
isl,1993,-7.50121
isl,1994,3.82198
isl,1995,3.61751
isl,1996,14.59909
isl,1997,6.88013
isl,1998,21.94539
isl,1999,3.35234
isl,2000,7.80204
isl,2001,-9.97567
isl,2002,-2.73056
isl,2003,10.25543
isl,2004,14.62209
isl,2005,27.82708
isl,2006,9.82001
isl,2007,-2.26299
isl,2008,-20.31271
isl,2009,-20.66941
isl,2010,2.31856
isl,2011,6.77366
isl,2012,4.60371
isl,2013,0.10586
isl,2014,10.02028
isl,2015,13.5419
isl,2016,14.60297
isl,2017,11.83059
isl,2018,0.87082
isl,2019,-8.4297
isl,2020,-22.46504
isr,1971,10.95406
isr,1972,-0.10616
isr,1973,37.83209
isr,1974,-1.69622
isr,1975,5.56863
isr,1976,-2.29858
isr,1977,-2.70913
isr,1978,8.98876
isr,1979,-0.44823
isr,1980,-4.79514
isr,1981,9.59561
isr,1982,2.74072
isr,1983,5.93855
isr,1984,0.35364
isr,1985,-1.09397
isr,1986,8.43504
isr,1987,19.91742
isr,1988,-2.65417
isr,1989,-4.56662
isr,1990,8.45844
isr,1991,12.99906
isr,1992,7.00917
isr,1993,14.96421
isr,1994,10.36344
isr,1995,7.74918
isr,1996,7.18616
isr,1997,4.19098
isr,1998,2.12324
isr,1999,15.55036
isr,2000,11.95978
isr,2001,-5.44115
isr,2002,-1.24621
isr,2003,-0.78611
isr,2004,11.84836
isr,2005,3.48796
isr,2006,3.41844
isr,2007,11.12537
isr,2008,2.47042
isr,2009,-13.76403
isr,2010,15.03159
isr,2011,11.25227
isr,2012,2.13911
isr,2013,0.96916
isr,2014,2.27654
isr,2015,-0.21231
isr,2016,9.99928
isr,2017,4.39225
isr,2018,6.80297
isr,2019,3.37726
isr,2020,-9.46116
ita,1971,2.98178
ita,1972,9.94609
ita,1973,9.64737
ita,1974,3.07096
ita,1975,-14.15105
ita,1976,13.56408
ita,1977,1.5524
ita,1978,5.96122
ita,1979,11.99281
ita,1980,5.57098
ita,1981,-0.80859
ita,1982,-0.05426
ita,1983,-3.06469
ita,1984,12.82221
ita,1985,4.27624
ita,1986,5.31648
ita,1987,12.03354
ita,1988,5.96185
ita,1989,8.54933
ita,1990,9.7951
ita,1991,1.89314
ita,1992,7.11453
ita,1993,-11.19532
ita,1994,8.0496
ita,1995,9.55482
ita,1996,-1.20126
ita,1997,10.38921
ita,1998,9.03577
ita,1999,4.49483
ita,2000,10.99082
ita,2001,2.43098
ita,2002,0.56275
ita,2003,0.73981
ita,2004,4.57308
ita,2005,3.44031
ita,2006,7.95854
ita,2007,5.45421
ita,2008,-4.02432
ita,2009,-13.11817
ita,2010,12.16686
ita,2011,0.56323
ita,2012,-8.11949
ita,2013,-2.70213
ita,2014,3.45229
ita,2015,6.46368
ita,2016,3.92707
ita,2017,6.09137
ita,2018,3.43816
ita,2019,-0.64801
ita,2020,-12.86495
jam,2008,3.95096
jam,2009,-27.46849
jam,2010,-4.8928
jam,2011,4.68402
jam,2012,-5.06886
jam,2013,2.46369
jam,2014,-0.12267
jam,2015,-1.96897
jam,2016,-0.30193
jam,2017,5.8388
jam,2018,6.01233
jam,2019,4.18133
jam,2020,-10.61946
jor,1977,10.6054
jor,1978,7.469
jor,1979,14.49499
jor,1980,6.66991
jor,1981,43.40595
jor,1982,-3.58818
jor,1983,-9.74137
jor,1984,-4.55155
jor,1985,-7.44745
jor,1986,-1.25665
jor,1987,13.92023
jor,1988,-9.047
jor,1989,-18.9957
jor,1990,13.94735
jor,1991,-13.52818
jor,1992,19.58611
jor,1993,1.99899
jor,1994,-2.00076
jor,1995,3.81443
jor,1996,2.10217
jor,1997,-9.29052
jor,1998,-6.17584
jor,1999,-4.90203
jor,2000,12.30981
jor,2001,2.9689
jor,2002,5.0683
jor,2003,12.18119
jor,2004,35.10364
jor,2005,22.88341
jor,2006,4.18889
jor,2007,12.71136
jor,2008,18.41691
jor,2009,-14.06595
jor,2010,11.66632
jor,2011,12.24885
jor,2012,2.52885
jor,2013,4.67481
jor,2014,0.64826
jor,2015,-8.01716
jor,2016,-2.96272
jor,2017,2.50004
jor,2018,-6.64312
jor,2019,-3.115
jor,2020,-18.23165
jpn,1971,7.04523
jpn,1972,10.50116
jpn,1973,24.33279
jpn,1974,4.18112
jpn,1975,-10.29045
jpn,1976,6.6753
jpn,1977,4.08963
jpn,1978,6.91143
jpn,1979,12.91238
jpn,1980,-7.76103
jpn,1981,2.13623
jpn,1982,-0.6736
jpn,1983,-3.44347
jpn,1984,10.53701
jpn,1985,-2.69051
jpn,1986,3.75613
jpn,1987,9.01782
jpn,1988,18.6615
jpn,1989,17.99403
jpn,1990,8.10578
jpn,1991,-1.11248
jpn,1992,-1.08721
jpn,1993,-1.28464
jpn,1994,8.1945
jpn,1995,12.9907
jpn,1996,11.76737
jpn,1997,0.51173
jpn,1998,-6.8039
jpn,1999,3.70246
jpn,2000,9.5624
jpn,2001,1.16295
jpn,2002,0.78728
jpn,2003,3.39397
jpn,2004,8.50406
jpn,2005,5.94593
jpn,2006,4.70414
jpn,2007,2.27082
jpn,2008,0.73284
jpn,2009,-15.56032
jpn,2010,11.28551
jpn,2011,5.728
jpn,2012,5.45319
jpn,2013,3.16904
jpn,2014,8.12489
jpn,2015,0.43996
jpn,2016,-1.17536
jpn,2017,3.30679
jpn,2018,3.81356
jpn,2019,-0.40872
jpn,2020,-7.28402
kaz,1991,-29.3
kaz,1992,-22.3
kaz,1993,-25.2
kaz,1994,-5.6
kaz,1995,-19.9
kaz,1996,-17.1
kaz,1997,7.5
kaz,1998,-7.2
kaz,1999,0.6
kaz,2000,28
kaz,2001,-1.5
kaz,2002,3.1
kaz,2003,-7.6
kaz,2004,14.9
kaz,2005,12.1
kaz,2006,12.6
kaz,2007,26.1
kaz,2008,-11.5
kaz,2009,-15.7
kaz,2010,2.9
kaz,2011,2.8
kaz,2012,24.8
kaz,2013,7.8
kaz,2014,-4
kaz,2015,-0.1
kaz,2016,-2
kaz,2017,1
kaz,2018,6.6
kaz,2019,14.9
kaz,2020,-10.7
ken,1961,1.94697
ken,1962,1.90469
ken,1963,-3.03421
ken,1964,8.77827
ken,1965,1.97076
ken,1966,17.36781
ken,1967,1.67493
ken,1968,7.43373
ken,1969,2.34745
ken,1970,17.81236
ken,1971,16.1941
ken,1972,-16.00711
ken,1973,-1.54363
ken,1974,19.87858
ken,1975,-23.81352
ken,1976,-2.65066
ken,1977,18.3048
ken,1978,27.45021
ken,1979,-19.03097
ken,1980,9.98629
ken,1981,-21.0363
ken,1982,-16.1267
ken,1983,-18.39626
ken,1984,17.86694
ken,1985,-7.12145
ken,1986,16.84429
ken,1987,13.28657
ken,1988,9.02724
ken,1989,9.76747
ken,1990,3.37844
ken,1991,-4.48288
ken,1992,-2.34167
ken,1993,33.81488
ken,1994,16.822
ken,1995,17.49157
ken,1996,1.82052
ken,1997,10.55319
ken,1998,4.68069
ken,1999,-1.47914
ken,2000,1.91848
ken,2001,19.46955
ken,2002,-11.28595
ken,2003,-0.06159
ken,2004,12.29587
ken,2005,14.94338
ken,2006,25.31705
ken,2007,4.40564
ken,2008,12.74387
ken,2009,8.34773
ken,2010,10.32357
ken,2011,13.75698
ken,2012,0.42971
ken,2013,2.01711
ken,2014,11.38406
ken,2015,-4.63464
ken,2016,-7.40981
ken,2017,12.42153
ken,2018,1.43389
ken,2019,1.80661
ken,2020,-8.47875
kgz,1992,-34.51327
kgz,1993,6.82913
kgz,1994,-22.16981
kgz,1995,-18.44723
kgz,1996,6.89907
kgz,1997,-20.17893
kgz,1998,1.54652
kgz,1999,-4.91981
kgz,2000,0.39161
kgz,2001,-13.84409
kgz,2002,13.07954
kgz,2003,15.99522
kgz,2004,16.2653
kgz,2005,6.47155
kgz,2006,44.99258
kgz,2007,11.00066
kgz,2008,13.57851
kgz,2009,-19.36599
kgz,2010,-6.86163
kgz,2011,14.92691
kgz,2012,12.36317
kgz,2013,4.0942
kgz,2014,1.59189
kgz,2015,-13.19287
kgz,2016,-1.05365
kgz,2017,7.44472
kgz,2018,7.42691
kgz,2019,6.12357
kgz,2020,-23.98751
khm,1994,33.21083
khm,1995,35.52631
khm,1996,-0.09078
khm,1997,5.7893
khm,1998,-1.62171
khm,1999,37.56827
khm,2000,23.72036
khm,2001,10.24932
khm,2002,14.52883
khm,2003,12.94684
khm,2004,19.82418
khm,2005,17.3208
khm,2006,15.95204
khm,2007,12.06099
khm,2008,22.6038
khm,2009,-10.1601
khm,2010,16.82105
khm,2011,16.34968
khm,2012,16.86377
khm,2013,15.10975
khm,2014,10.13512
khm,2015,6.50089
khm,2016,8.61384
khm,2017,4.06003
khm,2018,16.90672
khm,2019,11.0559
khm,2020,-8.85037
kir,2009,-3.21535
kir,2010,-8.16236
kir,2011,12.35786
kir,2012,12.73132
kir,2013,9.68215
kir,2014,11.36014
kir,2015,18.78181
kir,2016,5.45172
kir,2017,-3.7691
kir,2018,-8.42121
kor,1961,-8.63972
kor,1962,35.16467
kor,1963,24.99715
kor,1964,-24.85768
kor,1965,13.46142
kor,1966,49.52991
kor,1967,30.15504
kor,1968,42.26388
kor,1969,26.08478
kor,1970,9.13835
kor,1971,20.13937
kor,1972,0.17039
kor,1973,33.99275
kor,1974,19.61221
kor,1975,4.18999
kor,1976,24.50848
kor,1977,22.0741
kor,1978,30.47174
kor,1979,13.57719
kor,1980,-3.33586
kor,1981,4.67256
kor,1982,1.51361
kor,1983,6.88429
kor,1984,4.32016
kor,1985,-2.04182
kor,1986,33.20209
kor,1987,18.09364
kor,1988,13.22298
kor,1989,15.81754
kor,1990,13.43442
kor,1991,19.98407
kor,1992,4.81697
kor,1993,6.74364
kor,1994,23.93608
kor,1995,22.03032
kor,1996,14.13597
kor,1997,2.3624
kor,1998,-24.21878
kor,1999,24.63547
kor,2000,22.09273
kor,2001,-3.46218
kor,2002,14.89118
kor,2003,10.47927
kor,2004,12.0842
kor,2005,7.75268
kor,2006,12.4719
kor,2007,11.38314
kor,2008,3.26305
kor,2009,-6.90762
kor,2010,17.50976
kor,2011,14.51203
kor,2012,2.56759
kor,2013,1.63992
kor,2014,1.26318
kor,2015,2.11265
kor,2016,5.17464
kor,2017,8.85698
kor,2018,1.71288
kor,2019,-1.90936
kor,2020,-3.32959
kos,2009,2.74891
kos,2010,11.79057
kos,2011,15.2948
kos,2012,-1.99652
kos,2013,-2.11001
kos,2014,5.14461
kos,2015,-2.87336
kos,2016,7.65517
kos,2017,5.45823
kos,2018,10.90095
kos,2019,4.50348
kos,2020,-6.02705
kwt,2011,5.16781
kwt,2012,13.96415
kwt,2013,-0.08476
kwt,2014,7.95223
kwt,2015,6.83641
kwt,2016,4.20395
kwt,2017,9.21396
kwt,2018,1.53719
kwt,2019,-10.41883
lao,2001,7.388
lao,2002,-2.095
lao,2003,2.725
lao,2004,31.132
lao,2005,16.231
lao,2006,18.436
lao,2007,15.783
lao,2008,21.851
lao,2009,9.447
lao,2010,9.241
lao,2011,17.1
lao,2012,31.03
lao,2013,13.387
lao,2014,2.493
lao,2015,4.048
lao,2016,4.552
lbn,1990,7.90245
lbn,1991,29.34759
lbn,1992,107.07324
lbn,1993,28.92773
lbn,1994,8.32756
lbn,1995,8.40553
lbn,1996,2.93969
lbn,1997,-4.6242
lbn,1998,1.3
lbn,1999,-6.2
lbn,2000,-5.2
lbn,2001,21
lbn,2002,-1.9
lbn,2003,6.1
lbn,2004,12.88132
lbn,2005,-5.47784
lbn,2006,-3.33113
lbn,2007,13.58267
lbn,2008,14.31617
lbn,2009,18.57328
lbn,2010,5.89077
lbn,2011,-3.03352
lbn,2012,1.56221
lbn,2013,8.75498
lbn,2014,0.22952
lbn,2015,8.53479
lbn,2016,5.89032
lbn,2017,2.07998
lbn,2018,1.18677
lbn,2019,-13.0735
lbn,2020,-50.27589
lby,2004,4.87289
lby,2005,11.41951
lby,2006,-4.79249
lby,2007,32.21377
lby,2008,7.14331
lby,2009,27.60309
lby,2010,2.3682
lby,2011,-57.46084
lby,2012,123.27324
lby,2013,37.63985
lby,2014,-8.81948
lby,2015,-37.53284
lby,2016,-41.55464
lby,2017,27.38271
lby,2018,23.79355
lby,2019,1.4
lby,2020,2.90253
lka,1961,-9.88427
lka,1962,11.64903
lka,1963,-11.20217
lka,1964,0.43484
lka,1965,-2.25549
lka,1966,4.76854
lka,1967,-4.3685
lka,1968,11.00996
lka,1969,7.10141
lka,1970,-5.91354
lka,1971,-9.82542
lka,1972,-7.75707
lka,1973,-2.55322
lka,1974,-2.38568
lka,1975,-0.83322
lka,1976,13.59742
lka,1977,-5.68761
lka,1978,36.91856
lka,1979,18.94676
lka,1980,19.24965
lka,1981,-6.97395
lka,1982,14.65158
lka,1983,10.78582
lka,1984,10.76443
lka,1985,-6.48742
lka,1986,7.68052
lka,1987,-0.2715
lka,1988,-2.00116
lka,1989,-2.0005
lka,1990,7.90003
lka,1991,7.89999
lka,1992,7.89999
lka,1993,14.5
lka,1994,14.20001
lka,1995,1
lka,1996,2.8
lka,1997,10.46855
lka,1998,11.48994
lka,1999,7.00698
lka,2000,14.88817
lka,2001,-9.52792
lka,2002,11.21739
lka,2003,11.24697
lka,2004,9.01095
lka,2005,2.68816
lka,2006,6.93716
lka,2007,3.73323
lka,2008,4.01184
lka,2009,-9.5859
lka,2010,12.64715
lka,2011,23.6
lka,2012,0.48544
lka,2013,-1.52979
lka,2014,9.56664
lka,2015,10.59701
lka,2016,7.89474
lka,2017,7.13196
lka,2018,1.75828
lka,2019,-5.79487
lka,2020,-11.41788
lso,1961,22.10505
lso,1962,23.27653
lso,1963,19.57998
lso,1964,7.6027
lso,1965,13.58658
lso,1966,9.56951
lso,1967,4.80351
lso,1968,0.83325
lso,1969,0.41334
lso,1970,-1.2346
lso,1971,25
lso,1972,43.33325
lso,1973,32.55822
lso,1974,38.59645
lso,1975,45.56973
lso,1976,54.78258
lso,1977,6.17974
lso,1978,11.11111
lso,1979,43.80954
lso,1980,22.51656
lso,1981,20.48648
lso,1982,20.22881
lso,1983,10.74106
lso,1984,18.88805
lso,1985,13.54533
lso,1986,10.00769
lso,1987,12.9937
lso,1988,38.1235
lso,1989,19.97843
lso,1990,4.45589
lso,1991,41.64469
lso,1992,12.98525
lso,1993,7.8082
lso,1994,9.82414
lso,1995,15.65237
lso,1996,19.91047
lso,1997,9.45407
lso,1998,37.45756
lso,1999,-0.5135
lso,2000,6.34125
lso,2001,15.1574
lso,2002,19.80973
lso,2003,2.70379
lso,2004,1.26248
lso,2005,1.65411
lso,2006,9.5578
lso,2007,15.25101
lso,2008,8.10831
lso,2009,2.45782
lso,2010,3.87089
lso,2011,2.81074
lso,2012,8.4594
lso,2013,-7.55397
lso,2014,-0.97238
