geo,time,nv_ind_totl_kd_zg
cmr,1997,-0.57759
cmr,1998,6.2598
cmr,1999,2.26787
cmr,2000,2.07534
cmr,2001,1.87285
cmr,2002,12.76876
cmr,2003,0.92142
cmr,2004,7.15862
cmr,2005,-2.8534
cmr,2006,4.68775
cmr,2007,-1.64832
cmr,2008,-0.17919
cmr,2009,-0.81638
cmr,2010,-1.53296
cmr,2011,-1.50649
cmr,2012,6.59739
cmr,2013,3.09905
cmr,2014,1.62554
cmr,2015,6.41611
cmr,2016,4.95328
cmr,2017,1.41012
cmr,2018,2.93253
cmr,2019,3.76134
cmr,2020,3.23177
cod,1969,13.83324
cod,1970,18.97992
cod,1971,7.09933
cod,1972,0.28402
cod,1973,9.11991
cod,1974,6.53051
cod,1975,-4.41033
cod,1976,-8.8757
cod,1977,-2.00712
cod,1978,-7.85496
cod,1979,-6.85087
cod,1980,4.85031
cod,1981,0.49223
cod,1982,-3.37621
cod,1983,3.95459
cod,1984,12.49585
cod,1985,0.31237
cod,1986,4.83229
cod,1987,0.93108
cod,1988,-1.92667
cod,1989,-4.38679
cod,1990,-18.90902
cod,1991,-19.87818
cod,1992,-29.92398
cod,1993,-14.49704
cod,1994,-2.07612
cod,1995,-10.36514
cod,1996,5.87674
cod,1997,-19.83931
cod,1998,-2.03674
cod,1999,5.91667
cod,2000,10.61193
cod,2001,-8.06869
cod,2002,5.07717
cod,2003,2.42279
cod,2004,5.74951
cod,2005,14.22844
cod,2006,2.59764
cod,2007,4.4719
cod,2008,4.45367
cod,2009,1.56979
cod,2010,28.66858
cod,2011,15.65797
cod,2012,8.95702
cod,2013,10.45099
cod,2014,14.62601
cod,2015,5.91143
cod,2016,0.49551
cod,2017,7.73646
cod,2018,12.11651
cod,2019,4.10708
cod,2020,4.21871
cog,1961,13.87584
cog,1962,4.94169
cog,1963,-4.03624
cog,1964,3.50492
cog,1965,10.15808
cog,1966,5.53308
cog,1967,26.21415
cog,1968,0.55896
cog,1969,3.57509
cog,1970,15.25752
cog,1971,0.98298
cog,1972,6.78276
cog,1973,14.52156
cog,1974,24.88497
cog,1975,26.37393
cog,1976,9.84157
cog,1977,-19.97866
cog,1978,4.47175
cog,1979,24.48703
cog,1980,24.75253
cog,1981,-3.79845
cog,1982,40.73228
cog,1983,17.47967
cog,1984,8.58131
cog,1985,-4.84385
cog,1986,-8.62626
cog,1987,1.58993
cog,1988,2.97713
cog,1989,10.35903
cog,1990,4.44318
cog,1991,0.33904
cog,1992,3.08777
cog,1993,4.84694
cog,1994,-3.12404
cog,1995,5.07734
cog,1996,6.41823
cog,1997,12.45618
cog,1998,5.64061
cog,1999,3.15923
cog,2000,2.95133
cog,2001,-3.12813
cog,2002,1.37171
cog,2003,-3.77107
cog,2004,2.05164
cog,2005,11.29433
cog,2006,8.694
cog,2007,-16.26179
cog,2008,10.65843
cog,2009,15.96971
cog,2010,13.1883
cog,2011,-2.145
cog,2012,7.21116
cog,2013,-3.62736
cog,2014,6.47292
cog,2015,-6.25898
cog,2016,-22.08909
cog,2017,4.52598
cog,2018,-7.87105
cog,2019,0.16653
cog,2020,-7.66823
col,1966,3.1313
col,1967,7.43692
col,1968,5.03627
col,1969,7.79935
col,1970,5.00266
col,1971,7.0918
col,1972,10.03697
col,1973,9.6714
col,1974,5.27722
col,1975,0.13959
col,1976,4.42867
col,1977,1.47484
col,1978,7.61142
col,1979,5.28905
col,1980,3.55977
col,1981,-0.9064
col,1982,-0.40455
col,1983,3.39757
col,1984,6.88014
col,1985,5.96378
col,1986,10.32324
col,1987,6.10122
col,1988,3.75389
col,1989,4.62256
col,1990,2.44907
col,1991,2.72269
col,1992,-0.44432
col,1993,4.2364
col,1994,3.64779
col,1995,5.54302
col,1996,-2.68643
col,1997,1.33591
col,1998,0.7075
col,1999,-7.2301
col,2000,3.17589
col,2001,0.80528
col,2002,2.84843
col,2003,4.83242
col,2004,6.20328
col,2005,4.27598
col,2006,7.09972
col,2007,6.07254
col,2008,3.81353
col,2009,0.99309
col,2010,3.26021
col,2011,7.23181
col,2012,3.03593
col,2013,4.71253
col,2014,3.38784
col,2015,2.09328
col,2016,1.70566
col,2017,-2.15402
col,2018,0.28916
col,2019,0.62369
col,2020,-13.12945
com,1981,3.8661
com,1982,6.38386
com,1983,4.81998
com,1984,4.10896
com,1985,2.28381
com,1986,1.8643
com,1987,1.63865
com,1988,2.68844
com,1989,-3.18082
com,1990,5.09224
com,1991,-5.39457
com,1992,8.52785
com,1993,3.0057
com,1994,-5.27513
com,1995,3.60858
com,1996,-1.28967
com,1997,4.0291
com,1998,1.28224
com,1999,1.92315
com,2000,10.85127
com,2001,2.33307
com,2002,2.32162
com,2003,2.10576
com,2004,1.92095
com,2005,2.83466
com,2006,2.64802
com,2007,1.26557
com,2008,5.89895
com,2009,-1.89941
com,2010,14.00136
com,2011,3.09902
com,2012,1.49947
com,2013,5.50181
com,2014,-2.80055
com,2015,-0.15316
com,2016,4.70421
com,2017,-2.65064
com,2018,2.582
com,2019,3.98079
com,2020,-0.98044
cpv,1981,11.9642
cpv,1982,-1.11594
cpv,1983,20.29467
cpv,1984,-1.21672
cpv,1985,15.71647
cpv,1986,2.04511
cpv,1987,11.44095
cpv,1988,3.21541
cpv,1989,10.4587
cpv,1990,1.09804
cpv,1991,2.93595
cpv,1992,15.52769
cpv,1993,3.66991
cpv,1994,18.90408
cpv,1995,7.51118
cpv,1996,14.4981
cpv,1997,1.09405
cpv,1998,11.57262
cpv,1999,2.23902
cpv,2000,8.05582
cpv,2001,-8.85656
cpv,2002,6.03664
cpv,2003,1.18891
cpv,2004,7.27006
cpv,2005,11.17255
cpv,2006,7.84079
cpv,2007,13.84105
cpv,2008,18.41967
cpv,2009,-5.41827
cpv,2010,-3.6628
cpv,2011,1.26939
cpv,2012,-3.21381
cpv,2013,2.45137
cpv,2014,6.6251
cpv,2015,-2.42199
cpv,2016,2.91533
cpv,2017,11.91474
cpv,2018,8.05025
cpv,2019,7.4619
cpv,2020,-1.9956
cri,1961,-1.0528
cri,1962,8.44555
cri,1963,9.62747
cri,1964,6.22291
cri,1965,19.58926
cri,1966,7.90401
cri,1967,7.04958
cri,1968,13.05632
cri,1969,6.18731
cri,1970,8.89894
cri,1971,10.01604
cri,1972,12.47681
cri,1973,8.51841
cri,1974,11.55746
cri,1975,3.54745
cri,1976,8.73161
cri,1977,10.53291
cri,1978,7.54673
cri,1979,5.92641
cri,1980,1.16016
cri,1981,-4.20399
cri,1982,-13.48422
cri,1983,4.08172
cri,1984,11.28506
cri,1985,1.49512
cri,1986,6.54362
cri,1987,5.06635
cri,1988,1.92571
cri,1989,4.82557
cri,1990,2.27405
cri,1991,0.98505
cri,1992,11.27369
cri,1993,6.1547
cri,1994,3.76971
cri,1995,4.41328
cri,1996,-3.8509
cri,1997,7.53351
cri,1998,8.6676
cri,1999,2.3512
cri,2000,3.81178
cri,2001,3.54877
cri,2002,2.58945
cri,2003,2.77996
cri,2004,4.59222
cri,2005,3.15012
cri,2006,6.27653
cri,2007,7.16988
cri,2008,1.32849
cri,2009,-5.23979
cri,2010,2.81556
cri,2011,2.91106
cri,2012,3.81651
cri,2013,-3.63444
cri,2014,0.95379
cri,2015,1.01504
cri,2016,2.84796
cri,2017,1.83859
cri,2018,2.64467
cri,2019,-1.52394
cri,2020,1.2671
cub,1971,8.59678
cub,1972,4.8176
cub,1973,3.40873
cub,1974,0.96602
cub,1975,9.57113
cub,1976,5.45419
cub,1977,8.58839
cub,1978,6.48283
cub,1979,1.10318
cub,1980,-4.26801
cub,1981,19.35119
cub,1982,8.05578
cub,1983,5.3274
cub,1984,8.60292
cub,1985,5.24356
cub,1986,-4.49666
cub,1987,-5.70725
cub,1988,7.4993
cub,1989,4.86653
cub,1990,1.94644
cub,1991,-18.42912
cub,1992,-27.00429
cub,1993,-19.41517
cub,1994,4.98758
cub,1995,9.42571
cub,1996,13.76507
cub,1997,5.32996
cub,1998,-6.33675
cub,1999,7.10274
cub,2000,7.73177
cub,2001,-1.73933
cub,2002,0.44556
cub,2003,0.03752
cub,2004,3.32092
cub,2005,7.76793
cub,2006,13.41322
cub,2007,3.4816
cub,2008,4.06462
cub,2009,0.68562
cub,2010,-1.31103
cub,2011,0.85258
cub,2012,4.51194
cub,2013,3.5553
cub,2014,-2.89737
cub,2015,8.81115
cub,2016,-1.89117
cub,2017,2.19925
cub,2018,2.52058
cub,2019,-3.63773
cub,2020,-8.15413
cym,2007,-2.07973
cym,2008,1.51057
cym,2009,-18.51625
cym,2010,-14.52438
cym,2011,-1.8524
cym,2012,1.30456
cym,2013,1.67761
cym,2014,2.14528
cym,2015,2.98388
cym,2016,4.54025
cym,2017,2.60047
cym,2018,5.60906
cym,2019,7.78205
cym,2020,-4.14184
cyp,1976,31.96765
cyp,1977,24.95914
cyp,1978,10.9513
cyp,1979,10.40071
cyp,1980,4.83053
cyp,1981,-3.28412
cyp,1982,2.18479
cyp,1983,1.98351
cyp,1984,4.87497
cyp,1985,1.71002
cyp,1986,1.49183
cyp,1987,6.78955
cyp,1988,6.33603
cyp,1989,4.33532
cyp,1990,5.00197
cyp,1991,2.23181
cyp,1992,5.06329
cyp,1993,-3.16047
cyp,1994,2.66859
cyp,1995,1.12663
cyp,1996,-2.01262
cyp,1997,-0.02309
cyp,1998,1.70933
cyp,1999,2.53304
cyp,2000,-0.01487
cyp,2001,5.52115
cyp,2002,6.74086
cyp,2003,9.00555
cyp,2004,6.91489
cyp,2005,3.94805
cyp,2006,4.20933
cyp,2007,6.16326
cyp,2008,-1.19446
cyp,2009,-11.6859
cyp,2010,-5.18531
cyp,2011,-8.77776
cyp,2012,-11.92255
cyp,2013,-15.61558
cyp,2014,-6.31617
cyp,2015,2.46226
cyp,2016,15.6001
cyp,2017,11.65012
cyp,2018,14.89508
cyp,2019,9.33461
cyp,2020,-6.38141
cze,1994,1.79952
cze,1995,12.43555
cze,1996,5.24054
cze,1997,-3.95759
cze,1998,-2.45876
cze,1999,-0.32689
cze,2000,4.6609
cze,2001,2.92524
cze,2002,3.99957
cze,2003,0.74434
cze,2004,7.68788
cze,2005,10.4156
cze,2006,14.21284
cze,2007,4.9905
cze,2008,6.42356
cze,2009,-9.92735
cze,2010,6.68425
cze,2011,5.22204
cze,2012,-4.05273
cze,2013,-2.43352
cze,2014,3.28683
cze,2015,4.92438
cze,2016,1.99438
cze,2017,6.6264
cze,2018,1.3758
cze,2019,1.93564
cze,2020,-9.22086
deu,1992,-0.75489
deu,1993,-5.10446
deu,1994,2.92567
deu,1995,-0.81894
deu,1996,-2.94699
deu,1997,1.80347
deu,1998,-0.00767
deu,1999,0.37426
deu,2000,4.35004
deu,2001,-0.71334
deu,2002,-2.26265
deu,2003,-0.38201
deu,2004,2.72125
deu,2005,0.36668
deu,2006,5.10874
deu,2007,3.65645
deu,2008,-1.21925
deu,2009,-13.46394
deu,2010,14.70037
deu,2011,5.0071
deu,2012,-0.09134
deu,2013,-0.75505
deu,2014,4.42316
deu,2015,1.31989
deu,2016,4.06023
deu,2017,3.40239
deu,2018,1.1262
deu,2019,-1.29904
deu,2020,-7.35209
dji,2014,6.93439
dji,2015,8.56758
dji,2016,6.11484
dji,2017,14.10174
dji,2018,45.3188
dji,2019,9.4
dji,2020,2
dma,1978,15.23491
dma,1979,-11.38759
dma,1980,30.08234
dma,1981,3.80773
dma,1982,3.8257
dma,1983,1.12957
dma,1984,9.2622
dma,1985,4.31835
dma,1986,-0.69753
dma,1987,8.39008
dma,1988,14.74259
dma,1989,6.22269
dma,1990,8.38832
dma,1991,2.41546
dma,1992,6.69153
dma,1993,0.96648
dma,1994,0.62118
dma,1995,6.92238
dma,1996,3.21817
dma,1997,2.99862
dma,1998,7.28276
dma,1999,-4.33195
dma,2000,21.7991
dma,2001,-2.01553
dma,2002,-16.88472
dma,2003,7.76563
dma,2004,4.8446
dma,2005,4.09443
dma,2006,3.11547
dma,2007,8.22036
dma,2008,8.0557
dma,2009,-8.09644
dma,2010,2.88513
dma,2011,-0.09782
dma,2012,-2.51322
dma,2013,-2.00214
dma,2014,2.03621
dma,2015,-7.0381
dma,2016,8.33453
dma,2017,-13.83736
dma,2018,33.05294
dma,2019,9.83702
dma,2020,-31.52558
dnk,1967,5.69019
dnk,1968,8.109
dnk,1969,6.34936
dnk,1970,5.07716
dnk,1971,4.21103
dnk,1972,6.96877
dnk,1973,-2.49856
dnk,1974,-0.65856
dnk,1975,-3.60624
dnk,1976,3.75103
dnk,1977,1.65321
dnk,1978,0.04849
dnk,1979,2.10356
dnk,1980,4.1498
dnk,1981,-5.3812
dnk,1982,4.81477
dnk,1983,6.32612
dnk,1984,5.69832
dnk,1985,6.10348
dnk,1986,6.01642
dnk,1987,0.11864
dnk,1988,0.00944
dnk,1989,2.12318
dnk,1990,-2.54477
dnk,1991,-0.28934
dnk,1992,1.33585
dnk,1993,-5.32877
dnk,1994,8.03416
dnk,1995,6.07132
dnk,1996,0.09507
dnk,1997,5.37152
dnk,1998,2.07811
dnk,1999,2.95668
dnk,2000,3.84042
dnk,2001,-0.98426
dnk,2002,-1.59104
dnk,2003,-1.21097
dnk,2004,2.60638
dnk,2005,-0.86381
dnk,2006,3.78683
dnk,2007,-2.47636
dnk,2008,-1.2146
dnk,2009,-10.59175
dnk,2010,0.15113
dnk,2011,2.75013
dnk,2012,1.6005
dnk,2013,-1.26644
dnk,2014,0.45192
dnk,2015,1.44623
dnk,2016,5.77791
dnk,2017,5.96541
dnk,2018,0.96605
dnk,2019,3.77775
dnk,2020,-0.72639
dom,1967,10.04517
dom,1968,-4.19991
dom,1969,15.23633
dom,1970,9.2255
dom,1971,17.84763
dom,1972,16.89226
dom,1973,20.62015
dom,1974,5.14634
dom,1975,8.01887
dom,1976,7.56004
dom,1977,5.86146
dom,1978,-2.40892
dom,1979,7.90863
dom,1980,4.31319
dom,1981,3.32751
dom,1982,-4.42403
dom,1983,9.14715
dom,1984,0.92105
dom,1985,-6.25815
dom,1986,7.30716
dom,1987,18.90329
dom,1988,-0.62888
dom,1989,5.47633
dom,1990,-6.09454
dom,1991,-2.34434
dom,1992,12.79927
dom,1993,8.29293
dom,1994,6.28084
dom,1995,6.1843
dom,1996,7.46517
dom,1997,11.04053
dom,1998,9.53226
dom,1999,10.81807
dom,2000,3.13994
dom,2001,-1.12666
dom,2002,5.96808
dom,2003,-2.74814
dom,2004,3.01661
dom,2005,8.61579
dom,2006,9.69137
dom,2007,4.1214
dom,2008,1.91928
dom,2009,-4.51469
dom,2010,9.50161
dom,2011,2.02364
dom,2012,-0.76873
dom,2013,9.53017
dom,2014,9.03736
dom,2015,8.09106
dom,2016,6.83808
dom,2017,3.18955
dom,2018,7.79949
dom,2019,5.97016
dom,2020,-6.34482
dza,2000,3.51907
dza,2001,-0.8265
dza,2002,4.03929
dza,2003,7.37269
dza,2004,2.96841
dza,2005,5.36895
dza,2006,-2.27957
dza,2007,-0.49899
dza,2008,-2.21562
dza,2009,-6.44685
dza,2010,-1.33352
dza,2011,-2.33789
dza,2012,-2.44684
dza,2013,-4.82951
dza,2014,0.01584
dza,2015,0.93294
dza,2016,6.78712
dza,2017,-0.66567
dza,2018,-4.14938
dza,2019,-3.1477
dza,2020,-8.65295
ecu,1961,8.02243
ecu,1962,0.53995
ecu,1963,5.18763
ecu,1964,14.61208
ecu,1965,10.5446
ecu,1966,-2.14675
ecu,1967,8.68075
ecu,1968,1.11258
ecu,1969,6.1492
ecu,1970,8.26088
ecu,1971,16.76758
ecu,1972,10.30124
ecu,1973,29.63016
ecu,1974,7.44108
ecu,1975,9.60922
ecu,1976,8.26695
ecu,1977,-3.01388
ecu,1978,7.90184
ecu,1979,1.00674
ecu,1980,-2.26926
ecu,1981,0.76491
ecu,1982,-0.26953
ecu,1983,3.02168
ecu,1984,3.16271
ecu,1985,4.59263
ecu,1986,3.82589
ecu,1987,-7.66236
ecu,1988,13.02693
ecu,1989,-0.36189
ecu,1990,2.21659
ecu,1991,2.30401
ecu,1992,1.97385
ecu,1993,3.81405
ecu,1994,7.20492
ecu,1995,-0.34539
ecu,1996,-1.61736
ecu,1997,1.75083
ecu,1998,0.45885
ecu,1999,-6.35809
ecu,2000,10.95627
ecu,2001,6.16062
ecu,2002,4.55237
ecu,2003,2.72874
ecu,2004,15.21336
ecu,2005,4.42615
ecu,2006,4.6052
ecu,2007,-0.83235
ecu,2008,6.65814
ecu,2009,-0.17438
ecu,2010,3.10022
ecu,2011,8.96354
ecu,2012,6.53128
ecu,2013,4.37377
ecu,2014,3.64207
ecu,2015,-0.49274
ecu,2016,-1.50864
ecu,2017,0.02826
ecu,2018,-1.00576
ecu,2019,0.16296
ecu,2020,-8.2267
egy,1962,9.30969
egy,1963,17.06257
egy,1964,7.89409
egy,1965,12.1789
egy,1966,3.20998
egy,1967,2.59509
egy,1968,-0.52134
egy,1969,-4.98835
egy,1970,13.58529
egy,1971,6.31286
egy,1972,7.78653
egy,1973,3.19264
egy,1974,2.16308
egy,1975,7.71205
egy,1976,16.61376
egy,1977,12.96447
egy,1978,12.37608
egy,1979,13.2975
egy,1980,9.7205
egy,1981,14.1405
egy,1982,14.90725
egy,1983,2.30534
egy,1984,10.30087
egy,1985,11.99946
egy,1986,11.56569
egy,1987,2.88203
egy,1988,2.55043
egy,1989,5.62126
egy,1990,6.13706
egy,1991,5.40162
egy,1992,5.30217
egy,1993,1.50394
egy,1994,2.2269
egy,1995,5.45157
egy,1996,5.01263
egy,1997,4.91084
egy,1998,4.60195
egy,1999,6.73583
egy,2000,6.68376
egy,2001,7.40254
egy,2002,0.29035
egy,2003,1.85493
egy,2004,2.67752
egy,2005,3.12005
egy,2006,12.10866
egy,2007,6.62547
egy,2008,6.99168
egy,2009,5.41158
egy,2010,4.41907
egy,2011,0.4236
egy,2012,1.08163
egy,2013,0.92076
egy,2014,2.10373
egy,2015,1.66527
egy,2016,0.69027
egy,2017,2.1234
egy,2018,6.42192
egy,2019,5.75973
egy,2020,0.55024
eri,1993,43.43391
eri,1994,13.95555
eri,1995,21.21685
eri,1996,36.93693
eri,1997,19.75251
eri,1998,-6.46174
eri,1999,2.81079
eri,2000,-6.36561
eri,2001,-8.30094
eri,2002,8.18922
eri,2003,13.63055
eri,2004,4.56895
eri,2005,-9.00188
eri,2006,-7.88461
eri,2007,1.73551
eri,2008,1.44384
eri,2009,-0.24226
esp,1996,1.65348
esp,1997,4.09522
esp,1998,4.68017
esp,1999,5.39513
esp,2000,5.19232
esp,2001,4.67675
esp,2002,1.54178
esp,2003,2.27563
esp,2004,1.03967
esp,2005,2.55505
esp,2006,2.62396
esp,2007,1.28642
esp,2008,-1.02272
esp,2009,-9.67837
esp,2010,-3.0115
esp,2011,-4.79288
esp,2012,-6.55999
esp,2013,-5.71918
esp,2014,0.65522
esp,2015,3.60516
esp,2016,4.04518
esp,2017,3.44699
esp,2018,0.57131
esp,2019,2.42462
esp,2020,-10.44394
est,1996,1.96733
est,1997,13.48597
est,1998,6.69466
est,1999,-6.02718
est,2000,20.06462
est,2001,8.87261
est,2002,7.29113
est,2003,8.90178
est,2004,3.80777
est,2005,12.31032
est,2006,9.39698
est,2007,7.2617
est,2008,-2.9007
est,2009,-23.62535
est,2010,10.97204
est,2011,15.24336
est,2012,2.73637
est,2013,1.84358
est,2014,2.70745
est,2015,0.24623
est,2016,6.17382
est,2017,6.32894
est,2018,7.64715
est,2019,-2.39916
est,2020,-4.03519
eth,1982,8.91868
eth,1983,7.65743
eth,1984,4.66514
eth,1985,8.14104
eth,1986,4.39345
eth,1987,6.05642
eth,1988,-4.11063
eth,1989,-1.4814
eth,1990,-4.86896
eth,1991,-18.43128
eth,1992,-19.86214
eth,1993,26.89781
eth,1994,7.20945
eth,1995,8.12629
eth,1996,4.34159
eth,1997,3.67811
eth,1998,5.20639
eth,1999,5.48374
eth,2000,5.34871
eth,2001,5.11418
eth,2002,8.32587
eth,2003,6.47558
eth,2004,11.64521
eth,2005,9.43117
eth,2006,10.16407
eth,2007,9.52326
eth,2008,10.13033
eth,2009,9.67331
eth,2010,10.81716
eth,2011,15.01086
eth,2012,19.63782
eth,2013,24.10272
eth,2014,17.04233
eth,2015,19.84619
eth,2016,23.94405
eth,2017,20.57214
eth,2018,12.73995
eth,2019,12.55572
eth,2020,9.63511
fin,1976,-3.16846
fin,1977,0.72119
fin,1978,1.82159
fin,1979,5.29776
fin,1980,7.08599
fin,1981,0.97463
fin,1982,1.94193
fin,1983,3.48676
fin,1984,0.72251
fin,1985,3.29464
fin,1986,1.98911
fin,1987,4.05461
fin,1988,5.57693
fin,1989,7.71171
fin,1990,-0.51181
fin,1991,-10.41097
fin,1992,-2.88087
fin,1993,-1.19254
fin,1994,4.28683
fin,1995,0.94012
fin,1996,6.16951
fin,1997,9.45006
fin,1998,8.1173
fin,1999,5.37335
fin,2000,9.59948
fin,2001,1.08903
fin,2002,2.81366
fin,2003,3.32233
fin,2004,4.94692
fin,2005,3.7651
fin,2006,8.68981
fin,2007,8.32071
fin,2008,-2.54176
fin,2009,-17.91323
fin,2010,8.13488
fin,2011,0.10779
fin,2012,-7.66518
fin,2013,-0.52274
fin,2014,-0.97417
fin,2015,0.54902
fin,2016,3.86481
fin,2017,6.19516
fin,2018,-2.36294
fin,2019,0.70493
fin,2020,-1.28769
fji,1966,12.59752
fji,1967,13.15389
fji,1968,9.79762
fji,1969,-9.8933
fji,1970,9.68782
fji,1971,0
fji,1972,7.55645
fji,1973,9.48905
fji,1974,-4.25001
fji,1975,-4.78677
fji,1976,3.10786
fji,1977,11.17023
fji,1978,-0.07976
fji,1979,15.9617
fji,1980,1.37647
fji,1981,6.31364
fji,1982,-5.87484
fji,1983,-7.32699
fji,1984,2.12298
fji,1985,-6.88173
fji,1986,11.54734
fji,1987,-15.04485
fji,1988,-6.49878
fji,1989,28.68636
fji,1990,3.04992
fji,1991,-1.58752
fji,1992,10.17369
fji,1993,5.53964
fji,1994,3.93667
fji,1995,1.71962
fji,1996,7.40554
fji,1997,3.03422
fji,1998,1.20613
fji,1999,8.06377
fji,2000,-5.44257
fji,2001,7.27053
fji,2002,2.25925
fji,2003,0.8423
fji,2004,10.02328
fji,2005,-6.63348
fji,2006,0.66329
fji,2007,-5.15156
fji,2008,14.08594
fji,2009,1.04294
fji,2010,6.53335
fji,2011,-9.7901
fji,2012,-2.24049
fji,2013,4.42269
fji,2014,14.38523
fji,2015,6.89294
fji,2016,7.24196
fji,2017,4.20888
fji,2018,5.48604
fji,2019,-0.44768
fji,2020,-6.49133
fra,1961,7.93744
fra,1962,6.64027
fra,1963,7.35334
fra,1964,9.77877
fra,1965,6.59071
fra,1966,5.88463
fra,1967,4.91484
fra,1968,3.25897
fra,1969,7.11246
fra,1970,9.12348
fra,1971,7.70651
fra,1972,2.43612
fra,1973,6.23608
fra,1974,5.67902
fra,1975,-2.24467
fra,1976,3.08302
fra,1977,3.19167
fra,1978,1.23668
fra,1979,0.99019
fra,1980,0.59479
fra,1981,-1.12963
fra,1982,-0.07035
fra,1983,0.08539
fra,1984,-1.0184
fra,1985,0.63166
fra,1986,1.38583
fra,1987,1.18496
fra,1988,5.27224
fra,1989,3.95616
fra,1990,4.03637
fra,1991,0.71215
fra,1992,1.35427
fra,1993,-4.13674
fra,1994,0.77374
fra,1995,3.05273
fra,1996,-0.32862
fra,1997,0.99882
fra,1998,3.97043
fra,1999,3.80268
fra,2000,5.2856
fra,2001,2.42439
fra,2002,0.45141
fra,2003,1.15131
fra,2004,2.34413
fra,2005,1.31316
fra,2006,1.91835
fra,2007,2.64381
fra,2008,-2.94647
fra,2009,-5.95801
fra,2010,0.46851
fra,2011,1.3761
fra,2012,-0.97595
fra,2013,0.66577
fra,2014,-0.42881
fra,2015,0.14331
fra,2016,-0.05823
fra,2017,1.37029
fra,2018,1.84585
fra,2019,1.93317
fra,2020,-11.22997
fsm,1996,-9.37604
fsm,1997,-16.6688
fsm,1998,15.46726
fsm,1999,0.74022
fsm,2000,6.55046
fsm,2001,3.03776
fsm,2002,-12.21452
fsm,2003,-4.56253
fsm,2004,-3.90532
fsm,2005,-2.4259
fsm,2006,-20.86578
fsm,2007,-7.70993
fsm,2008,10.37212
fsm,2009,35.49046
fsm,2010,18.0383
fsm,2011,11.92978
fsm,2012,-1.29007
fsm,2013,-20.05277
fsm,2014,-28.62198
fsm,2015,-6.20084
fsm,2016,6.39586
fsm,2017,2.85442
fsm,2018,-7.34956
fsm,2019,-2.52453
fsm,2020,-9.95161
gab,1981,-6.57203
gab,1982,4.87713
gab,1983,-3.11214
gab,1984,13.49455
gab,1985,0.13012
gab,1986,1.75439
gab,1987,-17.81609
gab,1988,-0.4662
gab,1989,23.94614
gab,1990,16.48559
gab,1991,-8.08597
gab,1992,1.04709
gab,1993,6.27274
gab,1994,9.05231
gab,1995,5.23672
gab,1996,3.56802
gab,1997,3.65249
gab,1998,1.34504
gab,1999,-13.51322
gab,2000,-9.37223
gab,2001,0.83963
gab,2002,-0.6027
gab,2003,3.35424
gab,2004,1.39901
gab,2005,2.15931
gab,2006,-14.20412
gab,2007,3.11454
gab,2008,-12.51355
gab,2009,-3.60081
gab,2010,13.21867
gab,2011,8.26726
gab,2012,-0.12623
gab,2013,2.41657
gab,2014,0.6099
gab,2015,2.3032
gab,2016,-0.17873
gab,2017,-6.60568
gab,2018,-0.84379
gab,2019,6.77548
gab,2020,-2.19424
gbm,2013,1.62748
gbm,2014,-3.64272
gbm,2015,5.0293
gbm,2016,-2.8715
gbm,2017,-1.60034
gbm,2018,10.32209
gbm,2019,-5.09839
gbr,1991,-4.83947
gbr,1992,-0.94735
gbr,1993,1.01792
gbr,1994,3.64109
gbr,1995,1.5487
gbr,1996,1.42927
gbr,1997,1.69495
gbr,1998,3.56725
gbr,1999,5.20669
gbr,2000,1.71978
gbr,2001,1.61941
gbr,2002,1.3927
gbr,2003,1.31386
gbr,2004,-1.23801
gbr,2005,-0.62515
gbr,2006,2.35036
gbr,2007,-0.54868
gbr,2008,-2.91857
gbr,2009,-8.20398
gbr,2010,1.8572
gbr,2011,-2.94796
gbr,2012,0.11549
gbr,2013,2.94886
gbr,2014,2.24175
gbr,2015,4.28545
gbr,2016,-0.3803
gbr,2017,1.2585
gbr,2018,1.76963
gbr,2019,2.44349
gbr,2020,-10.88781
geo,2004,11.71732
geo,2005,9.18658
geo,2006,13.17726
geo,2007,14.47521
geo,2008,-4.6957
geo,2009,-3.78907
geo,2010,-3.6359
geo,2011,9.51071
geo,2012,11.1786
geo,2013,3.66499
geo,2014,6.9813
geo,2015,2.61945
geo,2016,6.68226
geo,2017,4.36955
geo,2018,-0.53149
geo,2019,2.70492
geo,2020,-6.83714
gha,2007,6.08452
gha,2008,15.07006
gha,2009,4.48683
gha,2010,6.9474
gha,2011,41.63977
gha,2012,11.04357
gha,2013,4.98557
gha,2014,1.13095
gha,2015,1.1513
gha,2016,4.32269
gha,2017,15.61442
gha,2018,10.50299
gha,2019,6.36581
gha,2020,-3.56412
gin,1987,3.23326
gin,1988,3.06419
gin,1989,3.10639
gin,1990,3.53482
gin,1991,-0.92736
gin,1992,1.11148
gin,1993,7.06914
gin,1994,1.9061
gin,1995,6.76279
gin,1996,7.96782
gin,1997,3.31079
gin,1998,4.83905
gin,1999,6.2378
gin,2000,4.40622
gin,2001,5.1502
gin,2002,5.07682
gin,2003,0.08425
gin,2004,2.9939
gin,2005,3.75823
gin,2006,0.99956
gin,2007,1.80991
gin,2008,7.30424
gin,2009,-4.35536
gin,2010,1.24765
gin,2011,0.71579
gin,2012,3.97264
gin,2013,-4.47024
gin,2014,6.66201
gin,2015,-3.00386
gin,2016,18.9157
gin,2017,22.70685
gin,2018,11.38762
gin,2019,7.32181
gin,2020,21.50785
gmb,2005,-1.82144
