geo,time,ny_gnp_atls_cd
kgz,2019,8005336426.3775
kgz,2020,7671921455.22794
khm,1995,2653589381.95926
khm,1996,3488194844.83278
khm,1997,3614350379.65982
khm,1998,3364321403.68404
khm,1999,3523570623.59775
khm,2000,3657595026.43581
khm,2001,3876679653.04869
khm,2002,4014092859.19992
khm,2003,4542950446.02976
khm,2004,5290233016.54388
khm,2005,6164301624.41218
khm,2006,6979365691.52529
khm,2007,8050566120.44706
khm,2008,9277305232.61672
khm,2009,9818655539.34738
khm,2010,10701438315.2515
khm,2011,11790473010.784
khm,2012,13030075817.5196
khm,2013,14539145936.9063
khm,2014,15573069863.2985
khm,2015,16458077487.4364
khm,2016,17907562979.8054
khm,2017,19739266507.8948
khm,2018,22472482818.7885
khm,2019,25211727076.382
khm,2020,25143116544.8185
kir,1978,49979506.50071
kir,1979,50201677.70511
kir,1980,41142060.89644
kir,1981,39480887.11016
kir,1982,47995020.83272
kir,1983,48064733.91074
kir,1984,37257852.14258
kir,1985,34269714.05351
kir,1986,34196211.1663
kir,1987,36933250.14837
kir,1988,44485346.69195
kir,1989,47207046.39806
kir,1990,51902921.95758
kir,1991,70940604.19624
kir,1992,76665634.8252
kir,1993,77109808.9026
kir,1994,80377121.26544
kir,1995,89253082.34965
kir,1996,85899749.596
kir,1997,107527369.76165
kir,1998,119694054.17647
kir,1999,108242224.66568
kir,2000,112662707.29618
kir,2001,115364558.06033
kir,2002,108787120.81202
kir,2003,116519349.0862
kir,2004,133887872.20778
kir,2005,157316329.66546
kir,2006,161134307.93113
kir,2007,175791425.94401
kir,2008,190134860.73044
kir,2009,191663759.13405
kir,2010,210498536.86049
kir,2011,219228204.55566
kir,2012,278435152.63748
kir,2013,321872522.5465
kir,2014,351822075.82797
kir,2015,385303343.89223
kir,2016,328923235.76888
kir,2017,344199888.64625
kir,2018,359492060.96554
kir,2019,403534663.08727
kir,2020,353064285.47688
kna,1979,59626252.63909
kna,1980,72068241.30169
kna,1981,79331234.94925
kna,1982,83092406.63098
kna,1983,85326059.42606
kna,1984,94472180.35363
kna,1985,105142479.33538
kna,1986,127349992.02674
kna,1987,151237160.58411
kna,1988,178418616.4152
kna,1989,188047352.05729
kna,1990,210170193.0242
kna,1991,212384715.1507
kna,1992,232338491.73256
kna,1993,254709427.01761
kna,1994,279212500.00763
kna,1995,307395924.50686
kna,1996,326520528.88715
kna,1997,346344437.60924
kna,1998,338530894.95391
kna,1999,361294682.6855
kna,2000,402166328.59056
kna,2001,421097684.43603
kna,2002,423101595.44362
kna,2003,424148116.36211
kna,2004,481297001.93419
kna,2005,545508269.79323
kna,2006,588938903.88773
kna,2007,623447005.69334
kna,2008,715410161.75475
kna,2009,710407821.07396
kna,2010,719948968.68723
kna,2011,763703314.70997
kna,2012,771815862.94038
kna,2013,836006110.47228
kna,2014,837490483.67728
kna,2015,840369438.05187
kna,2016,955856637.75028
kna,2017,980511382.26457
kna,2018,1037495379.71972
kna,2019,1117906058.12131
kna,2020,1015005106.24512
kor,1962,3142933789.63657
kor,1963,3272992999.12224
kor,1964,3776249918.29134
kor,1965,3865403577.78448
kor,1966,4041134425.60138
kor,1967,4558593755.95503
kor,1968,5846263438.05191
kor,1969,7500443679.35708
kor,1970,8966378410.38602
kor,1971,10354735881.6794
kor,1972,11544765072.69
kor,1973,14573219103.8625
kor,1974,19026524456.2222
kor,1975,23174959984.9073
kor,1976,28867967286.1676
kor,1977,35232836140.1764
kor,1978,47430925900.20129
kor,1979,63233601651.2855
kor,1980,71403740237.19949
kor,1981,78749279568.1458
kor,1982,80701724149.76259
kor,1983,86673858930.8936
kor,1984,94652662136.31342
kor,1985,101024006189.049
kor,1986,117580207320.929
kor,1987,147007855175.17001
kor,1988,190182706045.34695
kor,1989,228461497485.022
kor,1990,276676125312.10199
kor,1991,327840347916.78101
kor,1992,363598668961.73401
kor,1993,398227308713.55298
kor,1994,450554251092.31299
kor,1995,532851643985.54498
kor,1996,606267651462.59595
kor,1997,622536326094.75598
kor,1998,478269215596.45599
kor,1999,486020592320.32202
kor,2000,518606350457.90497
kor,2001,566261644793.71301
kor,2002,612248153691.02283
kor,2003,660341081545.23096
kor,2004,778810533811.41394
kor,2005,892240416286.54211
kor,2006,1007514482863.5
kor,2007,1141017119683.78003
kor,2008,1170238862341.03003
kor,2009,1086542621215.44995
kor,2010,1104402053926.3999
kor,2011,1177848647578.96997
kor,2012,1287992963404.54004
kor,2013,1360356680288.78003
kor,2014,1429108721005.25
kor,2015,1465056826482.12988
kor,2016,1502014490137.8999
kor,2017,1556023587982.75
kor,2018,1689209625242.78003
kor,2019,1751108618824.58008
kor,2020,1706856093410.80005
kos,2010,5587661519.31508
kos,2011,6078743575.23044
kos,2012,6398528642.81697
kos,2013,6903617860.25604
kos,2014,7079253449.30991
kos,2015,7029673950.66432
kos,2016,6988720109.33586
kos,2017,7074824654.74483
kos,2018,7733196020.86545
kos,2019,8297375782.19229
kos,2020,7951766800.5496
kwt,1994,30869371869.5254
kwt,1995,32949803223.7132
kwt,1996,33954368815.7961
kwt,1997,36742369779.7854
kwt,1998,36030310320.0906
kwt,1999,32920690237.9687
kwt,2000,36764694090.9794
kwt,2001,39255754889.1302
kwt,2002,40453904210.6239
kwt,2003,48845247618.0999
kwt,2004,62737171641.7339
kwt,2005,79947641290.2164
kwt,2006,100395311539.75101
kwt,2007,119138228323.799
kwt,2008,137351427923.67999
kwt,2009,126938125582.541
kwt,2010,127116150553.756
kwt,2011,138718795423.659
kwt,2012,166416462714.008
kwt,2013,187100390066.186
kwt,2014,188255675164.88297
kwt,2015,160401037548.03799
kwt,2016,139808443981.995
kwt,2017,127358901954.839
kwt,2018,138313500081.80801
kwt,2019,152654491012.62399
lao,1986,2099123485.5358
lao,1987,1691529020.10342
lao,1988,1015688175.70381
lao,1989,869437234.80567
lao,1990,827476087.81386
lao,1991,939634968.84846
lao,1992,1105174195.06827
lao,1993,1272959239.81498
lao,1994,1470030907.72991
lao,1995,1711952861.33163
lao,1996,1894716672.47097
lao,1997,1884791716.07552
lao,1998,1580437764.20651
lao,1999,1508300691.05362
lao,2000,1496698154.19151
lao,2001,1662596036.9052
lao,2002,1766065735.96799
lao,2003,1880785627.25049
lao,2004,2196274838.44151
lao,2005,2624977445.82845
lao,2006,3006326115.2426
lao,2007,3662105275.22905
lao,2008,4555060595.05918
lao,2009,5498229628.19229
lao,2010,6246251263.36676
lao,2011,7266649954.9979
lao,2012,8826568801.18586
lao,2013,10544290599.4395
lao,2014,12121971589.6691
lao,2015,13339843722.9208
lao,2016,14563895291.9878
lao,2017,15708810805.447
lao,2018,17492142224.5943
lao,2019,18230463143.3444
lao,2020,18324595296.7583
lbn,1990,3663390832.99777
lbn,1991,4954375759.38702
lbn,1992,5908533118.92894
lbn,1993,7190680459.99523
lbn,1994,8881629985.85579
lbn,1995,11167288732.5952
lbn,1996,13444653021.5927
lbn,1997,14618370926.6726
lbn,1998,15684003865.1623
lbn,1999,16814280520.0767
lbn,2000,17687455884.2944
lbn,2001,17799003085.8585
lbn,2002,17585602941.8185
lbn,2003,16616376557.9155
lbn,2004,21609710171.5542
lbn,2005,22956541444.4106
lbn,2006,23125806412.0574
lbn,2007,25791064725.5488
lbn,2008,28882918455.1465
lbn,2009,33058303816.1324
lbn,2010,36998590566.8392
lbn,2011,39350341123.5896
lbn,2012,41865323827.3594
lbn,2013,45171502948.7529
lbn,2014,47286535000.8022
lbn,2015,47708427468.5076
lbn,2016,48668226880.55289
lbn,2017,51061978859.4326
lbn,2018,53187972869.6612
lbn,2019,50898328130.0925
lbn,2020,36683589234.877
lbr,2002,759686162.9728
lbr,2003,552277354.91101
lbr,2004,663196737.52388
lbr,2005,801286930.25941
lbr,2006,952601218.41367
lbr,2007,1131589997.77214
lbr,2008,1400555767.24726
lbr,2009,1611058996.48169
lbr,2010,1780644684.7752
lbr,2011,2100467508.25233
lbr,2012,2350143710.13542
lbr,2013,2746234086.97062
lbr,2014,2840183931.89817
lbr,2015,2896065016.55462
lbr,2016,2918535409.45408
lbr,2017,3021886622.08188
lbr,2018,3054740443.96743
lbr,2019,3030841624.71962
lbr,2020,2893701059.8825
lby,2002,28598385674.8182
lby,2003,29022810691.7584
lby,2004,29359882220.934
lby,2005,39777908116.7028
lby,2006,50608975703.1172
lby,2007,62144595218.4779
lby,2008,73933744980.99139
lby,2009,74141267366.00659
lby,2010,76747144737.16621
lby,2011,29324434748.1896
lby,2012,72578788643.5118
lby,2013,67918207235.36929
lby,2014,48410470839.4433
lby,2015,36509875064.4847
lby,2016,29561975396.3036
lby,2017,35594081148.0678
lby,2018,45416011389.0584
lby,2019,52304010130.0925
lby,2020,34077289454.5672
lca,1982,185426427.63297
lca,1983,185386685.47919
lca,1984,206563317.27751
lca,1985,244452625.98437
lca,1986,321204726.84479
lca,1987,370358348.65289
lca,1988,444136310.76904
lca,1989,484391831.92952
lca,1990,515340004.76958
lca,1991,539635854.8201
lca,1992,624187080.60232
lca,1993,633121938.78859
lca,1994,653776524.80975
lca,1995,683681705.07962
lca,1996,721524754.3555
lca,1997,718799150.65518
lca,1998,753773543.31064
lca,1999,798703281.58513
lca,2000,823178240.36678
lca,2001,789653178.19285
lca,2002,798657772.54216
lca,2003,862355714.24169
lca,2004,971566232.02485
lca,2005,1017273693.17312
lca,2006,1201268180.61486
lca,2007,1257644023.78491
lca,2008,1376121812.03616
lca,2009,1380853773.70388
lca,2010,1421600893.20427
lca,2011,1548900779.70401
lca,2012,1564225185.13227
lca,2013,1559589341.89629
lca,2014,1576285930.69944
lca,2015,1565236726.10892
lca,2016,1696785683.44855
lca,2017,1820824232.18393
lca,2018,1949086609.0637
lca,2019,2000833082.75542
lca,2020,1571070970.58323
lie,1972,113441828.92274
lie,1973,146560447.72387
lie,1974,188719729.34854
lie,1975,237950001.60016
lie,1976,267834060.7257
lie,1977,302373774.99119
lie,1978,368579168.44201
lie,1979,471232834.32398
lie,1980,585122216.8332
lie,1981,593278042.89343
lie,1982,539200179.67606
lie,1983,502887674.45337
lie,1984,514063042.41039
lie,1985,538306512.04541
lie,1986,630020397.6555
lie,1987,867558399.39887
lie,1988,1167232759.84252
lie,1989,1241081972.48817
lie,1990,1309190322.93727
lie,1991,1387429922.76666
lie,1992,1606116715.22862
lie,1993,1699799476.83278
lie,1994,1886182888.9729
lie,1995,2163375142.77821
lie,1996,2463588159.04877
lie,1997,2551048693.0989
lie,1998,2508724112.47388
lie,1999,2577186982.93774
lie,2000,2617085803.94484
lie,2001,2289514461.90041
lie,2002,2204267488.5076
lie,2003,2339143398.20517
lie,2004,2710674251.10773
lie,2005,3218796535.17505
lie,2006,3639222938.76612
lie,2007,3951024963.04151
lie,2008,4323639674.68301
lie,2009,4159694629.46079
lka,1963,1405747999.35399
lka,1964,1385023819.54373
lka,1965,1458976865.86349
lka,1966,1682425482.5414
lka,1967,1928908398.50339
lka,1968,1956250906.49588
lka,1969,2088010885.35611
lka,1970,2073586210.76681
lka,1971,2165171111.00754
lka,1972,2386208657.98369
lka,1973,2801453830.06138
lka,1974,3346092536.79414
lka,1975,3777939629.75774
lka,1976,3583417135.87473
lka,1977,3678221004.5306
lka,1978,3477995094.30867
lka,1979,3904460040.93651
lka,1980,4155404138.2193
lka,1981,4626877150.2284
lka,1982,4865787583.28206
lka,1983,4901723892.91806
lka,1984,5306070064.75207
lka,1985,5949650760.48022
lka,1986,6646343071.87505
lka,1987,7124079129.06828
lka,1988,7681839942.81466
lka,1989,7590241685.42745
lka,1990,8052391844.57768
lka,1991,8659341453.51468
lka,1992,9730379998.17028
lka,1993,10684656982.317
lka,1994,11535599045.2734
lka,1995,12639704709.8796
lka,1996,13658169914.3672
lka,1997,14732499171.877
lka,1998,15136805010.1149
lka,1999,15631974448.1522
lka,2000,16406829324.8647
lka,2001,15694757178.7912
lka,2002,16102332609.8271
lka,2003,18058203355.1179
lka,2004,20629101853.86169
lka,2005,23689658659.2382
lka,2006,26808817148.4298
lka,2007,30782969973.6945
lka,2008,35804056150.9736
lka,2009,40383769918.92631
lka,2010,48796024975.5631
lka,2011,58046838743.5935
lka,2012,68558095199.7878
lka,2013,71920817464.2646
lka,2014,75601403888.64108
lka,2015,78752855987.80949
lka,2016,80682231246.71371
lka,2017,83014050621.8821
lka,2018,87457286273.3902
lka,2019,87510880546.40041
lka,2020,81472119633.4567
lso,1966,71435176.56064
lso,1967,78530369.45984
lso,1968,80570417.6169
lso,1969,83304061.05565
lso,1970,90171979.20277
lso,1971,99188236.84916
lso,1972,109527216.52909
lso,1973,163094933.32364
lso,1974,248950216.18961
lso,1975,263031326.44072
lso,1976,328587530.76931
lso,1977,380914635.96692
lso,1978,426170573.86083
lso,1979,522447310.8203
lso,1980,594171324.33662
lso,1981,704125716.92838
lso,1982,856454030.63111
lso,1983,778827248.17135
lso,1984,726863064.62287
lso,1985,618171683.15897
lso,1986,606236357.89755
lso,1987,668437785.61561
lso,1988,808326759.84755
lso,1989,867832278.07228
lso,1990,930132884.1854
lso,1991,1008425311.97708
lso,1992,1152878355.34157
lso,1993,1200698318.70541
lso,1994,1270539917.01392
lso,1995,1309741115.96803
lso,1996,1361571955.0435
lso,1997,1367626654.2504
lso,1998,1231398180.44563
lso,1999,1226628257.24126
lso,2000,1185611880.32819
lso,2001,1302352131.56711
lso,2002,1202837401.0365
lso,2003,1347501519.61287
lso,2004,1616531703.21915
lso,2005,2035536496.73099
lso,2006,2250927552.91653
lso,2007,2574576903.27284
lso,2008,2571925956.17379
lso,2009,2365348818.03075
lso,2010,2539636083.58584
lso,2011,2724709458.51853
lso,2012,3031268656.75749
lso,2013,2956474307.38706
lso,2014,2758289218.2363
lso,2015,2703487554.65244
lso,2016,2642749789.8663
lso,2017,2495497296.37627
lso,2018,2602139511.52069
lso,2019,2750131203.82488
lso,2020,2354582337.63757
ltu,1997,9278402801.57878
ltu,1998,10138279047.9986
ltu,1999,10495859621.9919
ltu,2000,11230719155.0437
ltu,2001,11991670065.7639
ltu,2002,13154225027.9668
ltu,2003,16040367647.4566
ltu,2004,20291492624.90829
ltu,2005,25130410981.7617
ltu,2006,28786512527.7057
ltu,2007,34245356102.3774
ltu,2008,40543688819.34209
ltu,2009,39412339363.7801
ltu,2010,38943472383.8843
ltu,2011,40322490383.0204
ltu,2012,42141478823.5654
ltu,2013,45363126790.47669
ltu,2014,47118071174.8952
ltu,2015,44113300214.3515
ltu,2016,42716149555.9502
ltu,2017,43229722069.0962
ltu,2018,48952656292.3354
ltu,2019,53267968808.4614
ltu,2020,54835297970.5188
lux,1962,522574817.1801
lux,1963,545997066.28369
lux,1964,612317917.15682
lux,1965,636988288.55996
lux,1966,673981154.29402
lux,1967,693331879.01629
lux,1968,753656391.6538
lux,1969,864924663.74653
lux,1970,1091596903.73826
lux,1971,1179331800.48095
lux,1972,1404364248.88794
lux,1973,1823147689.21576
lux,1974,2432491585.87046
lux,1975,2831741110.89068
lux,1976,3053976610.36265
lux,1977,3261767394.82977
lux,1978,3835480347.0774
lux,1979,4670803857.78363
lux,1980,5605160990.47634
lux,1981,5625239067.07059
lux,1982,5426670350.37538
lux,1983,4903703553.98852
lux,1984,4753862789.09266
lux,1985,4787255845.85291
lux,1986,5717692581.17575
lux,1987,7407807725.72949
lux,1988,9661794954.40359
lux,1989,10763287700.9851
lux,1990,11961962623.5993
lux,1991,13610233312.7168
lux,1992,15291838206.2725
lux,1993,15918631617.6356
lux,1994,16654649651.1262
lux,1995,18699804314.829
lux,1996,20112845156.895
lux,1997,20703196251.263
lux,1998,19684483998.4565
lux,1999,20027084707.3314
lux,2000,19935821208.0008
lux,2001,19870608653.1123
lux,2002,18969331997.3818
lux,2003,20798276249.54589
lux,2004,28714614336.311
lux,2005,34038648792.8249
lux,2006,33732930764.6182
lux,2007,41149038268.1272
lux,2008,42022928044.4626
lux,2009,35168243372.5662
lux,2010,39360108102.2278
lux,2011,41055751222.8084
lux,2012,46699278901.5387
lux,2013,46271724216.1672
lux,2014,48264011140.5581
lux,2015,41884059862.1155
lux,2016,42910077269.6517
lux,2017,45202229278.0559
lux,2018,48355230968.376
lux,2019,47810822496.4256
lux,2020,51133898272.3046
lva,1997,6613341179.51071
lva,1998,6910503534.37756
lva,1999,7142033925.5237
lva,2000,7863358755.42648
lva,2001,8417348472.60234
lva,2002,9091854784.841
lva,2003,10694583373.1335
lva,2004,13193594339.5655
lva,2005,16538091650.2103
lva,2006,19816086882.5708
lva,2007,24702755930.1522
lva,2008,29448483054.5282
lva,2009,30240820817.2857
lva,2010,26540379992.996
lva,2011,26234858721.5172
lva,2012,28073654841.047
lva,2013,29878031838.0216
lva,2014,30580688510.1574
lva,2015,29870710263.1686
lva,2016,28996619687.6762
lva,2017,28872517688.196
lva,2018,31898600699.9641
lva,2019,34077485759.4568
lva,2020,34007378686.42089
mac,1984,1296914342.76837
mac,1985,1304171975.18279
mac,1986,1544259055.75013
mac,1987,2007594612.11269
mac,1988,2402017101.69286
mac,1989,2689128528.84417
mac,1990,3086127749.12965
mac,1991,3533356170.50434
mac,1992,4555924043.49335
mac,1993,5297285255.46057
mac,1994,6056658432.52184
mac,1995,6721358409.79611
mac,1996,6881424978.8727
mac,1997,6955434508.2094
mac,1998,6429217027.56156
mac,1999,6124914058.74613
mac,2000,6295985958.18511
mac,2001,6902187970.10267
mac,2002,7309691376.90273
mac,2003,8210831027.62617
mac,2004,10480136324.967
mac,2005,11565764643.0654
mac,2006,12933524707.1642
mac,2007,17227342595.6435
mac,2008,17406891520.7358
mac,2009,19001048410.0774
mac,2010,24360387797.2841
mac,2011,30016131716.85509
mac,2012,34285819436.5407
mac,2013,40132805896.375
mac,2014,42579104689.0912
mac,2015,37375433694.7814
mac,2016,39039583817.2154
mac,2017,43554063583.7849
mac,2018,48307871143.2156
mac,2019,48475548328.4445
mar,1968,3454362733.56611
mar,1969,3739422891.21724
mar,1970,4016382497.42135
mar,1971,4396652376.66455
mar,1972,4906462692.91828
mar,1973,5998704228.26337
mar,1974,7739692748.6922
mar,1975,9567860583.0291
mar,1976,10539355877.9178
mar,1977,11249652176.5507
mar,1978,12407032790.0966
mar,1979,15324017474.0945
mar,1980,19655888901.7265
mar,1981,19829432397.6043
mar,1982,19932382943.9563
mar,1983,17010472007.549
mar,1984,16124371986.9705
mar,1985,15479021783.5224
mar,1986,17867083991.8464
mar,1987,20347532929.2793
mar,1988,25995444543.2322
mar,1989,27207610342.8546
mar,1990,28940345216.3078
mar,1991,31557785746.7556
mar,1992,33025757419.0776
mar,1993,32386546951.9296
mar,1994,36103866051.955
mar,1995,35479251078.9148
mar,1996,41823860617.2291
mar,1997,40888565727.2852
mar,1998,41403612138.6954
mar,1999,40630817077.4441
mar,2000,40423190599.334
mar,2001,41123783888.7897
mar,2002,40832847649.582
mar,2003,46593764779.379
mar,2004,55993763410.7712
mar,2005,63817917578.8724
mar,2006,70012667849.2079
mar,2007,75133273365.63649
mar,2008,86275667827.52899
mar,2009,93438161542.095
mar,2010,96294797488.4911
mar,2011,99886556938.81328
mar,2012,100417881045.85699
mar,2013,105816420635.87801
mar,2014,106120314976.19701
mar,2015,106341535370.763
mar,2016,102887384594.59599
mar,2017,104152873255.782
mar,2018,113260151571.42101
mar,2019,118743494928.41499
mar,2020,113274438766.855
mda,1997,1847404780.80379
mda,1998,1695661915.7458
mda,1999,1492937778.02233
mda,2000,1421447254.76154
mda,2001,1462434749.04265
mda,2002,1709523909.37814
mda,2003,2059597733.89959
mda,2004,2630406312.01156
mda,2005,3233492790.71308
mda,2006,3682541982.37861
mda,2007,4131592479.70617
mda,2008,5360841438.33719
mda,2009,5596714377.09808
mda,2010,6800052995.21166
mda,2011,7804603746.59099
mda,2012,8968496101.39863
mda,2013,10360129485.0869
mda,2014,10689562746.8242
mda,2015,9343923475.5617
mda,2016,8914792444.83318
mda,2017,9174041564.15579
mda,2018,10622877814.9766
mda,2019,12206277805.2383
mda,2020,11957568949.6383
mdg,1962,707049619.97332
mdg,1963,720347992.17291
mdg,1964,770646823.8187
mdg,1965,797619224.21246
mdg,1966,880989588.05257
mdg,1967,964308715.37635
mdg,1968,1066751409.20574
mdg,1969,1108568110.80169
mdg,1970,1170460144.05894
mdg,1971,1228954583.63573
mdg,1972,1309843828.1831
mdg,1973,1532536884.07967
mdg,1974,1919042913.93916
mdg,1975,2330746830.845
mdg,1976,2314957239.32745
mdg,1977,2453101751.88639
mdg,1978,2579045559.84759
mdg,1979,3328430775.60945
mdg,1980,4327745482.19557
mdg,1981,4540741898.92202
mdg,1982,4808575291.71436
mdg,1983,4562940714.45321
mdg,1984,4251042220.81355
mdg,1985,3993996191.79449
mdg,1986,4091973259.56437
mdg,1987,3892632513.78612
mdg,1988,3768866899.62781
mdg,1989,3373609097.87609
mdg,1990,3573000980.25404
mdg,1991,3287467421.67384
mdg,1992,3597445063.6002
mdg,1993,3739193328.41384
mdg,1994,3742033139.29233
mdg,1995,3820371346.87495
mdg,1996,4110464973.71979
mdg,1997,4349303577.46437
mdg,1998,4462925171.09403
mdg,1999,4317952440.43609
mdg,2000,4520834723.80984
mdg,2001,4894076061.28516
mdg,2002,4622223137.43234
mdg,2003,5797339401.97386
mdg,2004,6135994994.00636
mdg,2005,6222219934.48042
mdg,2006,6178297230.84637
mdg,2007,7355471368.26624
mdg,2008,9064392840.97938
mdg,2009,9673681688.11391
mdg,2010,9966577294.21487
mdg,2011,10455695742.2957
mdg,2012,11110275389.3279
mdg,2013,11908853546.0549
mdg,2014,12267332098.5776
mdg,2015,11861271816.9031
mdg,2016,11649898117.6617
mdg,2017,12018893544.9916
mdg,2018,13146396427.3245
mdg,2019,13948194629.1144
mdg,2020,12937523265.454
mdv,1997,465614973.80015
mdv,1998,498818810.80096
mdv,1999,540744320.6983
mdv,2000,579046007.18816
mdv,2001,642119560.00722
mdv,2002,771889302.00704
mdv,2003,1027751552.99018
mdv,2004,1174693618.85924
mdv,2005,1104962633.42779
mdv,2006,1486709814.96836
mdv,2007,1500187832.82972
mdv,2008,1859786869.24199
mdv,2009,1929965973.35724
mdv,2010,2179912768.95731
mdv,2011,2509185702.22538
mdv,2012,2633260209.1918
mdv,2013,2827269979.82207
mdv,2014,3184015878.75393
mdv,2015,3478444783.50075
mdv,2016,3836709400.95399
mdv,2017,4269080970.95624
mdv,2018,4750974636.49292
mdv,2019,5119040554.74054
mdv,2020,3505941240.13497
mex,1962,14659119018.1453
mex,1963,16311307146.0803
mex,1964,18855206802.6928
mex,1965,21111058885.793
mex,1966,23401113479.3456
mex,1967,26060824906.1419
mex,1968,29675397414.8851
mex,1969,31986204213.1845
mex,1970,35266740084.2265
mex,1971,38690930979.012
mex,1972,44861163667.1311
mex,1973,55653814190.368
mex,1974,70206012348.519
mex,1975,87094137870.02721
mex,1976,94138488575.489
mex,1977,92835930645.49808
mex,1978,102383398396.58501
mex,1979,125181576753.26801
mex,1980,173666910349.92599
mex,1981,227059580523.58496
mex,1982,212958498231.84
mex,1983,174734165273.91901
mex,1984,163725447994.84698
mex,1985,172818531008.95999
mex,1986,161138352531.819
mex,1987,161904848702.953
mex,1988,168767549697.08499
mex,1989,195302757594.89999
mex,1990,234010884389.66101
mex,1991,277673744309.89301
mex,1992,328048310023.01898
mex,1993,397579150154.02002
mex,1994,478325879258.62299
mex,1995,438652260121.078
mex,1996,430616153376.04895
mex,1997,440455418957.60498
mex,1998,480142949358.16803
mex,1999,537444615295.74097
mex,2000,614243644078.55896
mex,2001,676202769221.77795
mex,2002,721830298288.07312
mex,2003,759045771716.46301
mex,2004,817519190073.776
mex,2005,853740064016.69104
mex,2006,934906034173.901
mex,2007,1009973545443.43994
mex,2008,1083709170199.5
mex,2009,992380613668.33472
mex,2010,1031498818234.87
mex,2011,1076966686703.35999
mex,2012,1178346259791.34009
mex,2013,1220178664785.90991
mex,2014,1263836399011.71997
mex,2015,1238464109255.1001
mex,2016,1158043959314.5
mex,2017,1112621185283.23999
mex,2018,1158978200959.15991
mex,2019,1208644890348.05005
mex,2020,1092872231694.31995
mhl,1995,155071552.33922
mhl,1996,135907614.79843
mhl,1997,130896255.13902
mhl,1998,135223705.06087
mhl,1999,142609705.90668
mhl,2000,150007481.93053
mhl,2001,159982951.97654
mhl,2002,162115390.97337
mhl,2003,167416549.89334
mhl,2004,178719479.69882
mhl,2005,190193543.66816
mhl,2006,184329328.71083
mhl,2007,193107323.85063
mhl,2008,184276699.59681
mhl,2009,195146067.26652
mhl,2010,200349865.91695
mhl,2011,201516535.96502
mhl,2012,196552559.36612
mhl,2013,221074424.78701
mhl,2014,230739049.45762
mhl,2015,246500138.43493
mhl,2016,245237807.55792
mhl,2017,258041317.58325
mhl,2018,282944488.13986
mhl,2019,296987656.07062
mhl,2020,292153496.43255
mkd,1992,3480351857.49772
mkd,1993,2892741814.989
mkd,1994,2776716824.85294
mkd,1995,3548537540.63434
mkd,1996,4353683015.24089
mkd,1997,4424514622.08184
mkd,1998,4040291437.87247
mkd,1999,3858937783.7586
mkd,2000,3881870478.65808
mkd,2001,3713224012.44357
mkd,2002,3738895150.53839
mkd,2003,4282221257.24798
mkd,2004,5271782432.6681
mkd,2005,6155954949.66848
mkd,2006,6837557168.76495
mkd,2007,7401880419.53178
mkd,2008,8941877356.4999
mkd,2009,9529429243.73385
mkd,2010,9742030804.77294
mkd,2011,9960615775.38681
mkd,2012,9823429424.14376
mkd,2013,10380254394.3661
mkd,2014,10797420361.189
mkd,2015,10616366278.8323
mkd,2016,10364779640.8163
mkd,2017,10241143085.7671
mkd,2018,11422983687.6189
mkd,2019,12241173771.809
mkd,2020,11911623858.5389
mli,1969,335278094.97684
mli,1970,374498801.55652
mli,1971,397695936.19292
mli,1972,461701326.58888
mli,1973,543835014.19105
mli,1974,610543064.73574
mli,1975,793907905.59265
mli,1976,935382526.06969
mli,1977,1092725082.49903
mli,1978,1180682388.24829
mli,1979,1515826941.8167
mli,1980,1742359004.56939
mli,1981,1769564382.49424
mli,1982,1490090615.81085
mli,1983,1317458874.44548
mli,1984,1249399285.53688
mli,1985,1441708050.79552
mli,1986,1628408536.49424
mli,1987,1916125361.6332
mli,1988,2373265067.67115
mli,1989,2446123427.15264
mli,1990,2435038751.36129
mli,1991,2790669648.8064
mli,1992,2915857168.52583
mli,1993,2939252918.57504
mli,1994,2657031653.93936
mli,1995,2591103686.00324
mli,1996,2654390258.27586
mli,1997,2846541102.29609
mli,1998,2872664157.91774
mli,1999,3091580301.28733
mli,2000,3106505048.32791
mli,2001,3413552623.95387
mli,2002,3394423129.01886
mli,2003,4200674143.03008
mli,2004,4948143900.02395
mli,2005,5882557825.98118
mli,2006,6546639631.32776
mli,2007,7285324103.4079
mli,2008,8571256877.08119
mli,2009,9626341442.25694
mli,2010,10475421754.9357
mli,2011,11388504521.4705
mli,2012,11742715237.5632
mli,2013,12753694421.3555
mli,2014,13712625345.3255
mli,2015,13887598774.1041
mli,2016,13954289422.0938
mli,2017,14186517279.8696
mli,2018,15906397899.5946
mli,2019,17015249888.1862
mli,2020,16892851405.7292
mlt,1972,328387963.72745
mlt,1973,379736411.39626
mlt,1974,471852851.2714
mlt,1975,604296399.97479
mlt,1976,649077974.22942
mlt,1977,710872047.74062
mlt,1978,824133357.02334
mlt,1979,1033956537.17777
mlt,1980,1354508532.58111
mlt,1981,1490118449.18577
mlt,1982,1482830404.06418
mlt,1983,1302559124.88613
mlt,1984,1265452923.36933
mlt,1985,1240052578.68034
mlt,1986,1369554515.71958
mlt,1987,1698863020.32245
mlt,1988,2174936656.34985
mlt,1989,2425021925.52957
mlt,1990,2689949169.69208
mlt,1991,2889143704.65231
mlt,1992,3204219913.76906
mlt,1993,3181213300.39581
mlt,1994,3221932289.97184
mlt,1995,3492115656.20786
mlt,1996,3802455111.60336
