geo,time,nv_srv_totl_kd
cze,2006,86304426037.9084
cze,2007,92319812998.62801
cze,2008,94026647695.51299
cze,2009,90661476701.05186
cze,2010,92405101885.25841
cze,2011,92379206260.48067
cze,2012,93294212104.27361
cze,2013,94794694852.38071
cze,2014,97101600691.092
cze,2015,101645815336.145
cze,2016,104390670257.63499
cze,2017,109289984247.16701
cze,2018,114348290055.38901
cze,2019,118462076325.017
cze,2020,113866558260.07401
deu,1991,1363314463636.27002
deu,1992,1411662752689.94995
deu,1993,1430838652595.81006
deu,1994,1462313713701.69995
deu,1995,1508530184687.33008
deu,1996,1552539024589.1001
deu,1997,1586036938502.05005
deu,1998,1637565968015.44995
deu,1999,1673826391503.98999
deu,2000,1721484818727.66992
deu,2001,1778499357638.20996
deu,2002,1797699944205.88989
deu,2003,1784149662985.01001
deu,2004,1798934798767.77002
deu,2005,1821412786558.19995
deu,2006,1884634517525.6001
deu,2007,1946519729264.95996
deu,2008,1981929910835.15991
deu,2009,1918194075974.76001
deu,2010,1931713723544.72949
deu,2011,1998937256701.16968
deu,2012,2014467951861.05005
deu,2013,2033699405077.34009
deu,2014,2059132691403.23999
deu,2015,2086892781592.58008
deu,2016,2118290076939.95996
deu,2017,2171063458445.58008
deu,2018,2198978469919.84009
deu,2019,2240820331290.06006
deu,2020,2154965702342.43994
dji,2013,1699901619.27432
dji,2014,1822623872.73693
dji,2015,1950109333.16828
dji,2016,2094386861.46837
dji,2017,2171501892.93442
dji,2018,2236297543.63522
dji,2019,2388879172.52739
dji,2020,2391591229.82513
dma,1977,101761227.73693
dma,1978,112472044.65145
dma,1979,102523262.14191
dma,1980,122513964.69938
dma,1981,125286923.22863
dma,1982,129097095.25356
dma,1983,132814129.7401
dma,1984,135561687.12252
dma,1985,141086436.55867
dma,1986,147034538.44203
dma,1987,155725964.18334
dma,1988,164104109.11372
dma,1989,171229130.80034
dma,1990,180056029.32476
dma,1991,187562068.21387
dma,1992,191334138.51855
dma,1993,195830141.50796
dma,1994,204335292.1725
dma,1995,212556796.69741
dma,1996,217797899.99392
dma,1997,223149074.92671
dma,1998,233000486.37339
dma,1999,240341417.80809
dma,2000,243440357.7217
dma,2001,247470673.01918
dma,2002,247631546.94912
dma,2003,262944204.96486
dma,2004,265014398.43174
dma,2005,260488760.77102
dma,2006,271635630.70618
dma,2007,286838217.08565
dma,2008,303048382.28948
dma,2009,306024549.9934
dma,2010,311777909.75104
dma,2011,312247830.96745
dma,2012,307654456.91518
dma,2013,305465724.76308
dma,2014,321015460.14926
dma,2015,317222222.22222
dma,2016,318327172.10945
dma,2017,309699249.23522
dma,2018,287007558.06453
dma,2019,313797300.92426
dma,2020,277698037.75029
dnk,1966,66166374485.0386
dnk,1967,68560714107.143
dnk,1968,71248155068.1107
dnk,1969,76131195963.8584
dnk,1970,76394844174.8813
dnk,1971,78897987934.49181
dnk,1972,81290593451.13181
dnk,1973,86502341455.26469
dnk,1974,86287534527.0121
dnk,1975,85275459275.2673
dnk,1976,90673579955.396
dnk,1977,92477832348.3593
dnk,1978,95388439984.7357
dnk,1979,100162735736.065
dnk,1980,98438441941.44321
dnk,1981,100370847268.39
dnk,1982,103779308856.076
dnk,1983,104716440590.81799
dnk,1984,108299638397.283
dnk,1985,111375968899.323
dnk,1986,114169916031.968
dnk,1987,115403038339.995
dnk,1988,117695087172.81599
dnk,1989,118529275597.34801
dnk,1990,123265336128.356
dnk,1991,125508110497.616
dnk,1992,127859346386.67599
dnk,1993,131114333643.356
dnk,1994,135495656057.466
dnk,1995,138118977164.991
dnk,1996,143042733963.45099
dnk,1997,146213935428.48199
dnk,1998,148982738336.59399
dnk,1999,154200772694.129
dnk,2000,161887109960.19299
dnk,2001,164344919411.87601
dnk,2002,166254700911.85599
dnk,2003,167916201922.54199
dnk,2004,170821671705.36801
dnk,2005,175432208797.78299
dnk,2006,182181210253.74496
dnk,2007,184905743226.57599
dnk,2008,186610033622.90897
dnk,2009,182238385837.422
dnk,2010,185911320915.09695
dnk,2011,188459242197.27896
dnk,2012,187753674608.57297
dnk,2013,190958125344.97601
dnk,2014,194121298161.37201
dnk,2015,199261221746.392
dnk,2016,204549568760.13101
dnk,2017,208438984094.82001
dnk,2018,212692925731.89301
dnk,2019,215832814932.16199
dnk,2020,209298121883.87399
dom,1966,4851257329.01001
dom,1967,3502585727.00094
dom,1968,3493768946.56147
dom,1969,3725583265.44743
dom,1970,4573545622.37844
dom,1971,5021671558.4349
dom,1972,5507737266.99117
dom,1973,6065340639.22556
dom,1974,6611943362.56553
dom,1975,7030928829.02442
dom,1976,7452346721.99399
dom,1977,7865251122.17625
dom,1978,8200317874.01785
dom,1979,8500114441.45506
dom,1980,9459706699.9052
dom,1981,9881915131.49071
dom,1982,10312272191.8869
dom,1983,10590785027.3559
dom,1984,10784771041.58
dom,1985,10854703303.7611
dom,1986,11152675551.3153
dom,1987,11977268138.4246
dom,1988,12552537008.1926
dom,1989,13097400546.5774
dom,1990,12536118129.2457
dom,1991,12788482379.872
dom,1992,13889279589.1678
dom,1993,14843324407.1642
dom,1994,15280547769.0442
dom,1995,16082432696.7543
dom,1996,16880492330.5335
dom,1997,18479303165.9338
dom,1998,19079454009.2211
dom,1999,20093259413.739
dom,2000,20791019165.02629
dom,2001,21759166038.3143
dom,2002,22582650355.9089
dom,2003,22503030174.67509
dom,2004,23196755064.471
dom,2005,25097530049.2904
dom,2006,26825203397.708
dom,2007,28809991876.8696
dom,2008,30291216140.1355
dom,2009,30987390938.97729
dom,2010,33426951942.4497
dom,2011,34560519970.2351
dom,2012,36013553104.6926
dom,2013,37192097156.7834
dom,2014,39596365245.4215
dom,2015,42031015588.6826
dom,2016,44776902905.6149
dom,2017,46505697336.3762
dom,2018,49286837130.4536
dom,2019,51306491395.2878
dom,2020,47094340598.6066
dza,1999,29522447951.1839
dza,2000,31272106044.09249
dza,2001,32740642786.1365
dza,2002,34830483656.60449
dza,2003,36519486867.9182
dza,2004,38434993891.9287
dza,2005,41159451793.8219
dza,2006,43651383555.76569
dza,2007,47787184061.7832
dza,2008,51878352066.5438
dza,2009,55926107580.1177
dza,2010,59956972090.016
dza,2011,64790983386.6419
dza,2012,67978964031.4279
dza,2013,72220256938.84612
dza,2014,76947503457.74731
dza,2015,80531761401.66891
dza,2016,82511516816.7292
dza,2017,85841460717.4841
dza,2018,88642016482.7561
dza,2019,91152060251.82289
dza,2020,87415698623.7823
ecu,1960,5715615566.79395
ecu,1961,5967933662.37382
ecu,1962,6139520000.422
ecu,1963,6346281597.33423
ecu,1964,6865433684.02191
ecu,1965,7052197574.23228
ecu,1966,7097659512.4686
ecu,1967,7258894172.50398
ecu,1968,7506596372.68373
ecu,1969,7859940674.02679
ecu,1970,8423525802.26098
ecu,1971,8610957170.05306
ecu,1972,8915127498.37436
ecu,1973,9465909286.79626
ecu,1974,10776702793.7085
ecu,1975,12285077234.906
ecu,1976,13237823808
ecu,1977,13693404015.9912
ecu,1978,14534516183.8643
ecu,1979,15459194469.1402
ecu,1980,16609320338.4651
ecu,1981,18409298591.3898
ecu,1982,18809573134.9219
ecu,1983,19161462665.0676
ecu,1984,19353049942.0198
ecu,1985,19948303070.9882
ecu,1986,20384482720.9466
ecu,1987,21139901422.2799
ecu,1988,21592812970.9212
ecu,1989,21836414746.2377
ecu,1990,22344584594.6946
ecu,1991,23010812965.5122
ecu,1992,23382864947.81549
ecu,1993,23959718942.6452
ecu,1994,24418016527.90549
ecu,1995,25354335689.3114
ecu,1996,26050528286.968
ecu,1997,27172492492.4632
ecu,1998,28200558321.8654
ecu,1999,25847367797.66249
ecu,2000,27011835681.0801
ecu,2001,27657801457.3507
ecu,2002,28581219843.106
ecu,2003,29426647606.652
ecu,2004,30853558920.624
ecu,2005,32636736257.8136
ecu,2006,34161827711.6632
ecu,2007,35405022399.1796
ecu,2008,37764213347.0932
ecu,2009,38842707635.9358
ecu,2010,40605389615.1868
ecu,2011,43363599266.9384
ecu,2012,45930397567.557
ecu,2013,48415023624.5712
ecu,2014,50348001796.8227
ecu,2015,51008790000
ecu,2016,50601642170.0387
ecu,2017,51595656880.49409
ecu,2018,52996263224.6668
ecu,2019,53039001019.2563
ecu,2020,49134585937.39729
egy,1961,8182589526.99101
egy,1962,8689763620.97421
egy,1963,9011154691.22559
egy,1964,9778696234.52637
egy,1965,10695406628.9986
egy,1966,11418197516.948
egy,1967,12282020773.2777
egy,1968,12734951648.6531
egy,1969,12169466094.6665
egy,1970,12668503705.8585
egy,1971,13453820215.251
egy,1972,14364063825.8038
egy,1973,15078470172.1763
egy,1974,15395206971.8966
egy,1975,17523438465.2857
egy,1976,20548994852.2655
egy,1977,22935347455.0478
egy,1978,25146865632.3863
egy,1979,28116304774.475
egy,1980,31116866275.0197
egy,1981,32503639228.9305
egy,1982,35442874100.3931
egy,1983,38872514022.586
egy,1984,41079614622.9734
egy,1985,43902818839.2325
egy,1986,46588305776.6496
egy,1987,48472858013.4335
egy,1988,50948144893.6709
egy,1989,53682290601.56529
egy,1990,56148539971.6357
egy,1991,59050125694.3636
egy,1992,60960877998.7372
egy,1993,62247188573.249
egy,1994,63919837736.0301
egy,1995,65815190891.7091
egy,1996,69112157726.29379
egy,1997,72978678192.97638
egy,1998,77604287577.61259
egy,1999,76904227023.77139
egy,2000,70468034014.89301
egy,2001,87451321036.07649
egy,2002,97202082697.79871
egy,2003,100530357976.02699
egy,2004,105693567469.015
egy,2005,110869969342.914
egy,2006,116765777872.72501
egy,2007,125721969346.15401
egy,2008,134818797718.125
egy,2009,140404801267.51599
egy,2010,148101242916.01001
egy,2011,151785655861.95599
egy,2012,155968232946.90601
egy,2013,160952259725.58099
egy,2014,166769713153.29199
egy,2015,175126024258.76001
egy,2016,180841164183.13101
egy,2017,189282200364.60999
egy,2018,198930267634.55301
egy,2019,209096206126.91199
egy,2020,216723734026.42801
esp,1995,485859023343.35907
esp,1996,496924195401.56201
esp,1997,511984723378.90601
esp,1998,530471427162.5
esp,1999,552753774544.922
esp,2000,582102609527.73401
esp,2001,604806571808.59302
esp,2002,624316246477.34302
esp,2003,643255631520.31201
esp,2004,667863517921.48401
esp,2005,696789628492.96802
esp,2006,730707437559.375
esp,2007,767957113836.328
esp,2008,786037735901.953
esp,2009,780665474485.5459
esp,2010,787281499852.34302
esp,2011,794273650089.06213
esp,2012,782942194937.10901
esp,2013,779445010305.85901
esp,2014,788176876755.07812
esp,2015,812760353872.65601
esp,2016,832052564014.84302
esp,2017,859141321239.453
esp,2018,881765398592.18701
esp,2019,902109426954.68701
esp,2020,798404366580.85901
est,1995,6350801857.85742
est,1996,6733949944.37695
est,1997,7478787028.59843
est,1998,7875245941.26679
est,1999,8105296782.06054
est,2000,8560719647.78827
est,2001,9050052555.99218
est,2002,9571032100.37538
est,2003,10254473179.2812
est,2004,11012056347.5902
est,2005,11991425595.1707
est,2006,13108913664.4535
est,2007,13935721561.0344
est,2008,13489613056.0234
est,2009,11902287329.5379
est,2010,12044869721.5992
est,2011,12589115751.2988
est,2012,12947785764.4254
est,2013,13117639983.3383
est,2014,13435562026.0437
est,2015,13733233239.4695
est,2016,14127728314.3215
est,2017,15099391994.8766
est,2018,15679975681.257
est,2019,16529578520.1758
est,2020,16188389992.1539
eth,1981,2507649385.74304
eth,1982,2680297039.97042
eth,1983,2771600190.12301
eth,1984,2941555295.1532
eth,1985,3099196938.25191
eth,1986,3127446374.55542
eth,1987,3461500304.84478
eth,1988,3619867076.37988
eth,1989,3599280027.52357
eth,1990,3698192646.21304
eth,1991,2978528378.56276
eth,1992,2480509184.09525
eth,1993,3023150137.86565
eth,1994,3314298650.35455
eth,1995,3665148464.09418
eth,1996,3921464090.91238
eth,1997,4093884580.75477
eth,1998,4359317717.51097
eth,1999,4712996435.67651
eth,2000,5225978985.81784
eth,2001,5463260445.86857
eth,2002,5771244297.17604
eth,2003,6259926828.95942
eth,2004,6577875224.34898
eth,2005,7388053093.43523
eth,2006,8337041906.44508
eth,2007,9650678040.45653
eth,2008,11233427699.1454
eth,2009,12882734103.0665
eth,2010,15038968777.5385
eth,2011,16994363012.2735
eth,2012,18678308597.2378
eth,2013,20368742066.3626
eth,2014,22989293594.2663
eth,2015,25542310555.54449
eth,2016,28406650823.2792
eth,2017,30546570298.9451
eth,2018,33138366972.017
eth,2019,36864968459.77129
eth,2020,38811717082.1692
fin,1975,54898603519.5292
fin,1976,56469065759.5902
fin,1977,56600020456.5578
fin,1978,58876840764.2804
fin,1979,63446379589.9355
fin,1980,66549692692.57809
fin,1981,68180676641.7968
fin,1982,70215523283.20309
fin,1983,72644247000.7812
fin,1984,75810796790.62489
fin,1985,78826452827.34369
fin,1986,81229657748.43739
fin,1987,84317432123.04678
fin,1988,87829040421.87489
fin,1989,91416095597.2655
fin,1990,93222382583.20308
fin,1991,89210383970.70309
fin,1992,86503172517.57809
fin,1993,86487639337.10931
fin,1994,90709335885.93741
fin,1995,95921827446.09369
fin,1996,99061748926.56239
fin,1997,103949153209.76601
fin,1998,108994108323.437
fin,1999,113917017019.14101
fin,2000,119759711901.172
fin,2001,124072388507.03101
fin,2002,125040993260.547
fin,2003,125571340422.26601
fin,2004,130026034678.125
fin,2005,132641156561.328
fin,2006,134884591626.172
fin,2007,141468441119.14099
fin,2008,145184199789.84399
fin,2009,138206473220.703
fin,2010,140088207083.203
fin,2011,143969283174.60901
fin,2012,144692685579.297
fin,2013,142745490456.25
fin,2014,142330532635.15601
fin,2015,142650072347.65601
fin,2016,145704561335.547
fin,2017,149592294504.297
fin,2018,152656769108.203
fin,2019,155148735060.547
fin,2020,149476905163.672
fji,1965,339024809.57577
fji,1966,314765465.67662
fji,1967,382853805.33961
fji,1968,399094496.22734
fji,1969,459687362.22671
fji,1970,537089467.22908
fji,1971,629983235.8338
fji,1972,704208807.85235
fji,1973,823520754.42683
fji,1974,891515479.51109
fji,1975,911167348.43488
fji,1976,930936733.53197
fji,1977,936855697.85379
fji,1978,972413635.34134
fji,1979,1055346580.3926
fji,1980,1040776953.99741
fji,1981,1075426077.61367
fji,1982,1078850257.67455
fji,1983,1113066939.47796
fji,1984,1176788590.59977
fji,1985,1173019884.54495
fji,1986,1203945560.21833
fji,1987,1167112373.07053
fji,1988,1223680144.15111
fji,1989,1164295525.88832
fji,1990,1248498243.15108
fji,1991,1202014720.39326
fji,1992,1267846049.55225
fji,1993,1292361646.92372
fji,1994,1337771196.83276
fji,1995,1405049679.46373
fji,1996,1458681210.89004
fji,1997,1435586636.86836
fji,1998,1498591062.92132
fji,1999,1613850982.43162
fji,2000,1614276735.16124
fji,2001,1645991775.06366
fji,2002,1698672922.27289
fji,2003,1739859933.51528
fji,2004,1801161596.09411
fji,2005,1873212290.24629
fji,2006,1901667943.82705
fji,2007,1925521479.12519
fji,2008,2091540695.15288
fji,2009,2074434175.15632
fji,2010,2134606501.77214
fji,2011,1948067221.60306
fji,2012,2007233093.11458
fji,2013,2097956234.018
fji,2014,2519828294.06709
fji,2015,2595874570.93822
fji,2016,2597909949.09278
fji,2017,2692126905.08459
fji,2018,2738709687.58238
fji,2019,2743459678.60195
fji,2020,2370899549.33837
fra,1960,329166234557.62299
fra,1961,342811519373.08301
fra,1962,364224047704.10895
fra,1963,384577184723.63599
fra,1964,404420700836.99695
fra,1965,421700888682.20801
fra,1966,442639609962.71295
fra,1967,465238391309.15198
fra,1968,497201886063.04797
fra,1969,531539206169.54895
fra,1970,563230073745.93799
fra,1971,588888188435.44995
fra,1972,615792221749.38696
fra,1973,654795293423.26794
fra,1974,693707138728.25696
fra,1975,687690055048.12891
fra,1976,715938992179.026
fra,1977,749477671814.60303
fra,1978,779358641384.401
fra,1979,806862511761.90894
fra,1980,828541129909.53894
fra,1981,845274905401.13086
fra,1982,869799815771.26501
fra,1983,886268162494.03296
fra,1984,907254648748.28491
fra,1985,923440729844.11292
fra,1986,944942293034.16992
fra,1987,968242589646.40491
fra,1988,1010577842522.97998
fra,1989,1059224106796.62
fra,1990,1087102988093.10999
fra,1991,1103582507610.67993
fra,1992,1123066748915.43994
fra,1993,1130713712579.45996
fra,1994,1158954062080.59009
fra,1995,1181884619069.58008
fra,1996,1204364488593.87012
fra,1997,1237247664685.12988
fra,1998,1282188245774.62012
fra,1999,1324573230347.5
fra,2000,1372131712649.98999
fra,2001,1399215176388.59009
fra,2002,1416089202076.1499
fra,2003,1429946373453.07007
fra,2004,1470777755943.77002
fra,2005,1495974701600.29004
fra,2006,1536303602345.52002
fra,2007,1576250017383.41992
fra,2008,1599161603921.02002
fra,2009,1569038512010.16992
fra,2010,1603727823084.1001
fra,2011,1642681340583.75
fra,2012,1662054007053.19995
fra,2013,1673035402012.06006
fra,2014,1693659677797.55005
fra,2015,1712523161063.66992
fra,2016,1738751148202.12012
fra,2017,1777970422886.3999
fra,2018,1810891704088.37988
fra,2019,1846593736367.37988
fra,2020,1710045257077.69995
fro,2015,1420547273.29479
fsm,1995,197364395.52558
fsm,1996,192699233.53603
fsm,1997,185029959.65424
fsm,1998,178738979.22589
fsm,1999,186960473.86491
fsm,2000,193071424.38993
fsm,2001,203065987.73278
fsm,2002,207816841.37524
fsm,2003,206024672.72468
fsm,2004,202394263.25477
fsm,2005,203889350.30141
fsm,2006,209057692.64441
fsm,2007,202251529.86905
fsm,2008,195030330.41332
fsm,2009,191685258.66115
fsm,2010,196211816.98319
fsm,2011,196985364.82588
fsm,2012,193908466.65014
fsm,2013,192646966.7899
fsm,2014,190090542.16264
fsm,2015,195760000
fsm,2016,201155605.89839
fsm,2017,206944696.51022
fsm,2018,208812877.78663
fsm,2019,213926501.36332
fsm,2020,214572415.1025
gab,1980,2909133698.14011
gab,1981,2909133698.14011
gab,1982,2909133698.14011
gab,1983,2909133698.14011
gab,1984,2909133698.14011
gab,1985,2909133698.14011
gab,1986,2909133698.14011
gab,1987,2909133698.14011
gab,1988,2909133698.14011
gab,1989,2909133698.14011
gab,1990,2909133698.14011
gab,1991,2909133698.14011
gab,1992,2909133698.14011
gab,1993,2909133698.14011
gab,1994,2909133698.14011
gab,1995,2909133698.14011
gab,1996,2909133698.14011
gab,1997,2909133698.14011
gab,1998,2909133698.14011
gab,1999,2909133698.14011
gab,2000,2909133698.14011
gab,2001,2909133698.14011
gab,2002,2940284372.50422
gab,2003,2976493097.76027
gab,2004,2998369636.78483
gab,2005,3015718208.44253
gab,2006,3338576839.9042
gab,2007,3528604168.53354
gab,2008,3739576574.12869
gab,2009,3706711708.81107
gab,2010,3947492305.36965
gab,2011,4219518549.06522
gab,2012,4637237725.74099
gab,2013,5026629957.5931
gab,2014,5335624654.95862
gab,2015,5613610866.29375
gab,2016,5783576631.69427
gab,2017,6097425327.29987
gab,2018,6130237568.25587
gab,2019,6271066235.59034
gab,2020,6097335339.42684
gbm,2012,6040565317.0359
gbm,2013,6298829640.94729
gbm,2014,6665585943.4683
gbm,2015,6629708174.17876
gbm,2016,7096453781.5126
gbm,2017,7430414056.5317
gbm,2018,7574817417.87624
gbm,2019,7636311688.31169
gbr,1990,1158041985466.69995
gbr,1991,1168494643410.6001
gbr,1992,1181229167241.71997
gbr,1993,1219058394999.01001
gbr,1994,1263253785435.78003
gbr,1995,1294653433988.16992
gbr,1996,1328738417718.28003
gbr,1997,1374093978111.84009
gbr,1998,1412914299721.09009
gbr,1999,1446207410286.26001
gbr,2000,1509142746830.40991
gbr,2001,1541650420758.17993
gbr,2002,1571014294803.08008
gbr,2003,1628378812943.66992
gbr,2004,1685804135109.77002
gbr,2005,1751335211834.97998
gbr,2006,1802381553266.52002
gbr,2007,1861038750108.93994
gbr,2008,1870676888638.75
gbr,2009,1814800459609.38965
gbr,2010,1860189157501.70972
gbr,2011,1908355827373.86011
gbr,2012,1951835730476.17993
gbr,2013,1982477807529.01001
gbr,2014,2039736979284.62964
gbr,2015,2083629089038.26001
gbr,2016,2150217310029.64966
gbr,2017,2202003702405.83008
gbr,2018,2237629783022.97998
gbr,2019,2272701518660.77979
gbr,2020,2065992120528.67993
geo,2003,4364947796.71507
geo,2004,4684291407.82307
geo,2005,5013342635.96185
geo,2006,5590312397.05179
geo,2007,6315724673.20064
geo,2008,6744217988.2247
geo,2009,6448443559.62496
geo,2010,7438117392.46881
geo,2011,7881027199.16635
geo,2012,8368576109.852
geo,2013,8641522417.94916
geo,2014,8938661093.36071
geo,2015,9274313665.00683
geo,2016,9531087661.9849
geo,2017,10134237927.0671
geo,2018,10704553024.4958
geo,2019,11381590480.9205
geo,2020,10463664511.4623
gha,2006,9747816216.61989
gha,2007,10497068235.4441
gha,2008,11335659015.7383
gha,2009,11964836352.3533
gha,2010,13140189946.2503
gha,2011,14371948113.1535
gha,2012,16108238776.4227
gha,2013,18494721113.1786
gha,2014,19457662054.8571
gha,2015,20017202309.8046
gha,2016,20569342354.823
gha,2017,21278346804.8527
gha,2018,21876289572.8409
gha,2019,23543842455.7678
gha,2020,23889188404.4566
gin,1986,1474507727.42586
gin,1987,1464204457.76857
gin,1988,1659013289.21741
gin,1989,1679508704.79108
gin,1990,1779833162.71203
gin,1991,1769352345.36945
gin,1992,1841223132.24375
gin,1993,1914684603.78816
gin,1994,2007919938.05623
gin,1995,2081949132.7242
gin,1996,2111157589.29198
gin,1997,2188778765.63995
gin,1998,2252335758.4889
gin,1999,2281566604.73311
gin,2000,2320442908.33899
gin,2001,2356944815.73185
gin,2002,2425112738.1813
gin,2003,2454877749.26984
gin,2004,2483499850.08951
gin,2005,2523325990.91525
gin,2006,2412449410.40737
gin,2007,2585355810.66752
gin,2008,2612817848.30129
gin,2009,2729930487.5999
gin,2010,2845437069.34382
gin,2011,3108482412.62245
gin,2012,3321313188.64401
gin,2013,3624986594.82719
gin,2014,3695406805.49493
gin,2015,4001909755.22104
gin,2016,4228441852.09493
gin,2017,4393745268.10846
gin,2018,4616822261.97823
gin,2019,4859338110.55295
gin,2020,4754982329.76427
gmb,1967,116552606.83544
gmb,1968,128950518.24693
gmb,1969,132080676.77806
gmb,1970,140059527.11035
gmb,1971,140059527.11035
gmb,1972,140427788.68915
gmb,1973,153316689.58357
gmb,1974,162338934.74473
gmb,1975,182470193.96041
gmb,1976,192781326.09636
gmb,1977,196279746.20629
gmb,1978,208186636.98828
gmb,1979,205915745.09217
gmb,1980,232417803.47752
gmb,1981,250720047.31575
gmb,1982,237456743.77534
gmb,1983,251217198.63025
gmb,1984,268426981.39524
gmb,1985,274478631.95035
gmb,1986,264545011.92722
gmb,1987,280610059.27691
gmb,1988,288449113.3797
gmb,1989,294034712.47961
gmb,1990,315543678.33167
gmb,1991,313322860.94641
gmb,1992,335030542.08839
gmb,1993,372550726.04684
gmb,1994,365696896.12269
gmb,1995,387085949.2612
gmb,1996,399186091.63969
gmb,1997,416082643.48263
gmb,1998,439455702.06798
gmb,1999,436431373.93325
gmb,2000,458571527.70592
gmb,2001,479492876.58147
gmb,2002,483461053.47856
gmb,2003,497716003.2611
gmb,2004,537664827.64146
gmb,2005,525245170.17874
gmb,2006,569536265.35263
gmb,2007,607228983.929
gmb,2008,589292555.53235
gmb,2009,609608707.81164
gmb,2010,625392432.37883
gmb,2011,642535950.6235
gmb,2012,671734455.72238
gmb,2013,707264038.19182
gmb,2014,716876523.33849
gmb,2015,715133046.47322
gmb,2016,700257819.72116
gmb,2017,782418331.14387
gmb,2018,861583266.7431
gmb,2019,914546484.37314
gmb,2020,849081746.24968
gnb,2000,216098428.37405
gnb,2001,223707541.4351
gnb,2002,195252748.60047
gnb,2003,194294436.47287
gnb,2004,216136684.34721
gnb,2005,230775332.47597
gnb,2006,218745741.71656
gnb,2007,237108608.83221
gnb,2008,246534880.61825
gnb,2009,256410660.08889
gnb,2010,275513780.28514
gnb,2011,340212932.05827
gnb,2012,325034296.66024
gnb,2013,333686999.00377
gnb,2014,358244171.53222
gnb,2015,381851752.7647
gnb,2016,408536087.85358
gnb,2017,438090651.16264
gnb,2018,432055240.21283
gnb,2019,447324729.14768
gnb,2020,428127950.86922
gnq,2006,2165345630.31225
gnq,2007,2742400815.78979
gnq,2008,3409353096.18606
gnq,2009,3475695974.70179
gnq,2010,3986208558.88207
gnq,2011,4354574278.25707
gnq,2012,4806179954.13544
gnq,2013,5282122525.715
gnq,2014,5315411527.87126
gnq,2015,5158458485.18674
gnq,2016,4934960975.40961
gnq,2017,4764020812.05108
gnq,2018,4994597463.85055
gnq,2019,4927843556.71751
gnq,2020,4773012440.34771
grc,1995,105015633642.92799
grc,1996,109229880922.20799
grc,1997,114981641237.237
grc,1998,120624736969.27
grc,1999,120062489092.92
grc,2000,125224296994.72
grc,2001,128392693014.01401
grc,2002,133380280763.67599
grc,2003,141077586356.08301
grc,2004,151650996782.36401
grc,2005,153786821301.45901
grc,2006,159918573138.83401
grc,2007,167890672898.375
grc,2008,174059250578.10101
grc,2009,166275072345.384
grc,2010,159972710710.819
grc,2011,145505755487.26599
grc,2012,136126833324.87601
grc,2013,135149432353.164
grc,2014,136428901537.888
grc,2015,136966238630.81799
grc,2016,135475848826.56
grc,2017,138188313823.22198
grc,2018,139515009424.13501
grc,2019,140966361017.336
grc,2020,124678243568.521
grd,1977,173856459.83161
grd,1978,189464678.50939
grd,1979,196166272.24401
grd,1980,199702435.63248
grd,1981,197631870.15974
grd,1982,208485053.39303
grd,1983,220573295.76212
grd,1984,229431069.46044
grd,1985,244083697.49386
grd,1986,269569347.41224
grd,1987,285713192.96218
grd,1988,288704372.67091
grd,1989,298264853.58434
grd,1990,315827587.80791
grd,1991,321979123.6841
grd,1992,323694836.6695
grd,1993,323092295.15543
grd,1994,331108148.43921
grd,1995,335360996.66601
grd,1996,347623732.87336
grd,1997,360879462.63524
grd,1998,407434524.58948
grd,1999,435288131.45505
grd,2000,456808788.85442
grd,2001,463231126.09531
grd,2002,479658102.83288
grd,2003,513395058.84823
grd,2004,520123966.78865
grd,2005,547946554.07738
grd,2006,552617845.38291
grd,2007,603377161.28602
grd,2008,621073783.98758
grd,2009,601121909.56614
grd,2010,591036600.81488
grd,2011,599543123.23354
grd,2012,603242666.64146
grd,2013,611048541.25124
grd,2014,645774315.10886
grd,2015,665630148.14815
grd,2016,683018043.46361
grd,2017,709299104.62151
grd,2018,727203044.55409
grd,2019,741872642.95749
grd,2020,643754233.99743
grl,2003,1279044988.29534
grl,2004,1328725396.01891
grl,2005,1357880085.44353
grl,2006,1444680386.70773
grl,2007,1473171309.12269
grl,2008,1507227662.61871
grl,2009,1568243168.50737
grl,2010,1572276829.56612
grl,2011,1564073350.1133
grl,2012,1562694757.09322
grl,2013,1554167903.96903
grl,2014,1567817676.8345
grl,2015,1572838478.5743
grl,2016,1590334696.16245
grl,2017,1599831670.30077
grl,2018,1594725770.22641
grl,2019,1619540444.58782
gtm,1960,3162831349.87913
gtm,1961,3263741090.46342
gtm,1962,3409610140.80851
gtm,1963,3776951531.92735
gtm,1964,4005317686.37954
gtm,1965,4230014039.56471
gtm,1966,4448287474.71657
gtm,1967,4670225666.05988
gtm,1968,5103371257.78194
gtm,1969,5341190532.63004
gtm,1970,5721226692.17631
gtm,1971,6010581107.81373
gtm,1972,6367473630.79332
gtm,1973,6817834705.69849
gtm,1974,7337722368.85222
gtm,1975,7394914038.31184
gtm,1976,8027656108.57154
gtm,1977,8699540352.15739
gtm,1978,9106732346.60005
gtm,1979,9448944346.98531
gtm,1980,9706219213.67492
gtm,1981,9762141235.63274
gtm,1982,9327503871.40629
gtm,1983,9047317301.61677
gtm,1984,9152758794.88823
gtm,1985,8950183301.63163
gtm,1986,8818777401.62967
gtm,1987,9086835269.7128
gtm,1988,9384745142.2564
gtm,1989,9745424059.995
gtm,1990,9971487198.16567
gtm,1991,10374020892.8466
gtm,1992,10843717497.2029
gtm,1993,11308546493.1452
gtm,1994,11905594826.9607
gtm,1995,12564015668.7139
