geo,time,fi_res_xgld_cd
ken,1997,787949466.77605
ken,1998,783051364.30517
ken,1999,791589617.76713
ken,2000,897735792.72821
ken,2001,1064856615.82776
ken,2002,1067969162.34882
ken,2003,1481908533.64118
ken,2004,1519319696.93683
ken,2005,1798831412.82813
ken,2006,2415755392.93319
ken,2007,3355002140.79063
ken,2008,2878516480.48375
ken,2009,3848957058.92698
ken,2010,4320155749.01272
ken,2011,4264380209.81446
ken,2012,5710999324.95431
ken,2013,6598159168.91412
ken,2014,7873690832.36248
ken,2015,7514228907.05536
ken,2016,7553197372.6237
ken,2017,7324642163.33911
ken,2018,8163611816.22987
ken,2019,9114892205.21186
ken,2020,8296128898.90541
ken,2021,9489804605.4169
kgz,1993,48245777.09096
kgz,1994,26186043.32345
kgz,1995,80957614.17274
kgz,1996,94598208.79108
kgz,1997,170198385.75623
kgz,1998,163750871.33544
kgz,1999,229685415.63456
kgz,2000,239045430.01587
kgz,2001,263530043.63366
kgz,2002,288849333.0288
kgz,2003,364599321.62488
kgz,2004,528152339.32587
kgz,2005,569727656.2902
kgz,2006,764349711.45572
kgz,2007,1107224511.86134
kgz,2008,1152869534.28409
kgz,2009,1493972123.17031
kgz,2010,1603595729.05245
kgz,2011,1702989946.80304
kgz,2012,1903152441.18208
kgz,2013,2098596317.93532
kgz,2014,1804789137.41141
kgz,2015,1633928099.46899
kgz,2016,1799165078.78984
kgz,2017,1887400996.09235
kgz,2018,1695723972.26426
kgz,2019,1723562237.90664
kgz,2020,1791821350.30029
kgz,2021,2386075493.46249
khm,1993,24181917.04369
khm,1994,118495162.50294
khm,1995,191983699.80141
khm,1996,265780085.18446
khm,1997,298634409.13605
khm,1998,324379262.61766
khm,1999,393188373.17507
khm,2000,501681375.19316
khm,2001,586809421.70322
khm,2002,776147452.79736
khm,2003,815532973.1292
khm,2004,943209908.43469
khm,2005,952977872.68102
khm,2006,1157253792.88171
khm,2007,1806913381.26087
khm,2008,2291547539.06126
khm,2009,2851133471.83633
khm,2010,3255113951.48335
khm,2011,3449691357.08441
khm,2012,4267328345.0807
khm,2013,4516267818.65344
khm,2014,5626008718.74858
khm,2015,6882939343.12661
khm,2016,8393357492.30859
khm,2017,11261973816.4478
khm,2018,13373218568.2401
khm,2019,17033046398.5965
khm,2020,18563829561.0276
khm,2021,17317625963.3842
kna,1981,4015555.55704
kna,1982,3329259.26049
kna,1983,3147777.77894
kna,1984,5650740.74283
kna,1985,7414814.81756
kna,1986,10220000
kna,1987,10560000
kna,1988,10323456.95792
kna,1989,16393141.6406
kna,1990,16284226.57239
kna,1991,16634304.30989
kna,1992,26243750.05156
kna,1993,29420603.37704
kna,1994,31821472.89866
kna,1995,33471864.70609
kna,1996,32731150.88175
kna,1997,36069846.13143
kna,1998,46798422.62186
kna,1999,49575620.06366
kna,2000,45199214.94592
kna,2001,56429365.452
kna,2002,65752273.11102
kna,2003,64802098.31252
kna,2004,78469063.53856
kna,2005,71611722.85796
kna,2006,88697803.0782
kna,2007,95790629.90724
kna,2008,110411464.6235
kna,2009,136408154.17101
kna,2010,168859133.54094
kna,2011,244261262.25825
kna,2012,263485328.01472
kna,2013,301952572.31968
kna,2014,327252698.8051
kna,2015,288394872.298
kna,2016,320542568.31894
kna,2017,365098328.46517
kna,2018,363216830.55427
kna,2019,362798006.08972
kna,2020,373502419.38816
kna,2021,337481905.19532
kor,1960,155200000
kor,1961,205200000
kor,1962,166800000
kor,1963,129600000
kor,1964,133580000
kor,1965,142990000
kor,1966,241810000
kor,1967,353220000
kor,1968,387720000
kor,1969,549520000
kor,1970,606310000
kor,1971,433512664.92884
kor,1972,522997834.0393
kor,1973,884812521.9321
kor,1974,277189602.82297
kor,1975,781321706.35658
kor,1976,1970012072.60043
kor,1977,2967095714.50877
kor,1978,2763913976.43036
kor,1979,2959163421.70392
kor,1980,2924862814.08637
kor,1981,2681693225.85725
kor,1982,2807315486.59583
kor,1983,2346696252.02031
kor,1984,2753608079.89718
kor,1985,2869320650.26362
kor,1986,3319582502.17117
kor,1987,3583678598.07913
kor,1988,12346693909.3808
kor,1989,15213574174.0479
kor,1990,14792998068.0315
kor,1991,13701099343.4322
kor,1992,17120615552.6833
kor,1993,20228158987.2473
kor,1994,25639257349.6758
kor,1995,32677736705.7711
kor,1996,34037122878.1534
kor,1997,20367914256.185
kor,1998,51974523195.0888
kor,1999,73987290347.1221
kor,2000,96130459623.4075
kor,2001,102753282491.492
kor,2002,121345249455.91901
kor,2003,155284241117.68701
kor,2004,198996564800.15897
kor,2005,210317176838.75
kor,2006,238882310981.53201
kor,2007,262150152963.91296
kor,2008,201144481976.07297
kor,2009,269932931249.85101
kor,2010,291491117611.862
kor,2011,304254938469.97101
kor,2012,323207083967.48499
kor,2013,341649679569.216
kor,2014,358784966287.362
kor,2015,363149330364.60693
kor,2016,366307950374.06799
kor,2017,384453153318.38397
kor,2018,398780329741.70203
kor,2019,403704746313.85602
kor,2020,437112592614.30298
kor,2021,457169331936.91199
kos,2000,57409059
kos,2001,261071775
kos,2002,353572354
kos,2003,535598272
kos,2004,423533771
kos,2005,328569606
kos,2006,471097660
kos,2007,959856438
kos,2008,932825224
kos,2009,830415016.30264
kos,2010,813352079.51442
kos,2011,717327041.2344
kos,2012,958335407.20902
kos,2013,956742702.96336
kos,2014,783153103.76485
kos,2015,770550134.50756
kos,2016,637797614.52744
kos,2017,819582674.40987
kos,2018,881167306.1734
kos,2019,965831893.17993
kos,2020,1095367616.61861
kos,2021,1244027389.73652
kwt,1960,71700000
kwt,1961,40300000
kwt,1962,48200000
kwt,1963,62100000
kwt,1964,62600000
kwt,1965,72100000
kwt,1966,97110000
kwt,1967,47510000
kwt,1968,51110000
kwt,1969,95920000
kwt,1970,117070000
kwt,1971,193652635.60334
kwt,1972,268963492.77723
kwt,1973,380813257.76442
kwt,1974,1249225427.6816
kwt,1975,1491466367.76412
kwt,1976,1701769027.73625
kwt,1977,2883141145.81075
kwt,1978,2500417161.42502
kwt,1979,2870051161.90453
kwt,1980,3928507887.81931
kwt,1981,4067476216.35365
kwt,1982,5913211286.52919
kwt,1983,5192117270.34154
kwt,1984,4590196479.84865
kwt,1985,5470715641.47627
kwt,1986,5501144475.43209
kwt,1987,4141579717.40272
kwt,1988,1923539170.51311
kwt,1989,3101865424.34358
kwt,1991,3409008570.11257
kwt,1992,5146960170.47314
kwt,1993,4214126406.9449
kwt,1994,3500697938.08348
kwt,1995,3560844442.8179
kwt,1996,3515074038.28412
kwt,1997,3451772339.29882
kwt,1998,3947095488.07051
kwt,1999,4823691306.35157
kwt,2000,7082344864.07023
kwt,2001,9897313109.35057
kwt,2002,9208103793.97242
kwt,2003,7577041893.15726
kwt,2004,8241930828.51073
kwt,2005,8862815699.36826
kwt,2006,12566012445.8145
kwt,2007,16660019110.8892
kwt,2008,17112849340.7662
kwt,2009,20267475315.1716
kwt,2010,21236691168.1102
kwt,2011,25795148923.533
kwt,2012,28885713960.80849
kwt,2013,29352535523.6659
kwt,2014,32113925461.58929
kwt,2015,28270007775.4936
kwt,2016,31027326168.5792
kwt,2017,33598589466.8625
kwt,2018,37028893257.5816
kwt,2019,39801560670.9193
kwt,2020,48117162093.71829
kwt,2021,44903838897.8338
lao,1988,640883.9779
lao,1989,1424494.12834
lao,1990,1775549.36175
lao,1991,28646571.41323
lao,1992,40306765.49137
lao,1993,62956519.35062
lao,1994,60925870.26161
lao,1995,92113357.09832
lao,1996,169497945.582
lao,1997,112179468.97494
lao,1998,112214363.03844
lao,1999,101187651.938
lao,2000,139659833.46044
lao,2001,136835241.42701
lao,2002,201633549.53148
lao,2003,234395183.60612
lao,2004,244913224.01003
lao,2005,252299748.7105
lao,2006,349506280.42173
lao,2007,555778196.30777
lao,2008,653434745.3239
lao,2009,712950622.34561
lao,2010,703350289.36874
lao,2011,741211405.18275
lao,2012,799085727.36271
lao,2013,721633024.32737
lao,2014,875095476.83071
lao,2015,1043071119.44998
lao,2016,883575618.891
lao,2017,1088755631.60462
lao,2018,944141406.56988
lao,2019,1067769845.40873
lao,2020,1392600618.8923
lao,2021,1475794419.12724
lbn,1960,18940000
lbn,1961,20740000
lbn,1962,34510000
lbn,1963,34410000
lbn,1964,49210000
lbn,1965,68810000
lbn,1966,88710000
lbn,1967,88070000
lbn,1968,44360000
lbn,1969,59760000
lbn,1970,97960000
lbn,1971,196953721.29901
lbn,1972,324853721.29901
lbn,1973,472438404.00837
lbn,1974,1278779274.2088
lbn,1975,1201657395.05357
lbn,1976,1302637357.53348
lbn,1977,1568757397.60308
lbn,1978,1834870374.42738
lbn,1979,1531465755.95693
lbn,1980,1588205525.09732
lbn,1981,1516369834.96214
lbn,1982,2608112387.90665
lbn,1983,1902514181.03933
lbn,1984,671561118.04591
lbn,1985,1073816432.33743
lbn,1986,488025337.29649
lbn,1987,367936835.53462
lbn,1988,977818288.00581
lbn,1989,938168478.46085
lbn,1990,659919197.33679
lbn,1991,1275464679.79802
lbn,1992,1496426395.97399
lbn,1993,2260307073.28081
lbn,1994,3884169190.93785
lbn,1995,4533332055.45183
lbn,1996,5931870344.18894
lbn,1997,5976350366.99624
lbn,1998,6556252940.30681
lbn,1999,7775632525.38118
lbn,2000,5943660563.32523
lbn,2001,5013809926.9086
lbn,2002,7243825141.93422
lbn,2003,12519443025.1835
lbn,2004,11734571067.1426
lbn,2005,11887084571.4448
lbn,2006,13376441661.3303
lbn,2007,12909941415.2772
lbn,2008,20244477609.5729
lbn,2009,29102898320.779
lbn,2010,31514110354.516
lbn,2011,33740586419.4963
lbn,2012,37185578898.8942
lbn,2013,36748028547.6784
lbn,2014,39547131616.6926
lbn,2015,38756070536.9734
lbn,2016,43338023085.564
lbn,2017,43455209096.3304
lbn,2018,40561232242.3956
lbn,2019,38168378574.221
lbn,2020,25000678886.5713
lbn,2021,18454257135.7146
lbr,1974,18718548.4176
lbr,1975,19188682.31308
lbr,1976,17169646.92416
lbr,1977,27344992.95958
lbr,1978,18021337.97696
lbr,1979,54979005.55728
lbr,1980,5450000
lbr,1981,8336710.57251
lbr,1982,6473031.07455
lbr,1983,20396000
lbr,1984,3476406.28709
lbr,1985,1517968.36555
lbr,1986,2660463.93405
lbr,1987,509559.83203
lbr,1988,380370.87376
lbr,1989,7876424.92181
lbr,1991,1307912.92967
lbr,1992,977250.15469
lbr,1993,2362459.63714
lbr,1994,5069083.03175
lbr,1995,28088832.65748
lbr,1996,376466.93278
lbr,1997,419970.61871
lbr,1998,616574.62071
lbr,1999,431082.30564
lbr,2000,267707.36782
lbr,2001,480275.9806
lbr,2002,3298470.65156
lbr,2003,7376738.87371
lbr,2004,18742650.40777
lbr,2005,25395460.76896
lbr,2006,71989512.76397
lbr,2007,119359165.22535
lbr,2008,160860063.21148
lbr,2009,372457051.88352
lbr,2010,442033413.93488
lbr,2011,506827130.97126
lbr,2012,574181706.18231
lbr,2013,589723179.79531
lbr,2014,498992032.99135
lbr,2015,560742588.40699
lbr,2016,586024559.97353
lbr,2017,585997776.60672
lbr,2018,563258974.4303
lbr,2019,548015287.44104
lbr,2020,538530309.4649
lby,1960,82390000
lby,1961,86960000
lby,1962,93360000
lby,1963,114960000
lby,1964,154960000
lby,1965,178070000
lby,1966,271370000
lby,1967,317370000
lby,1968,453480000
lby,1969,832280000
lby,1970,1504830000
lby,1971,2572846875.85532
lby,1972,2832157733.02921
lby,1973,2023786326.08395
lby,1974,3511095073.22518
lby,1975,2094970778.02799
lby,1976,3106417462.33577
lby,1977,4786436864.10687
lby,1978,4104834383.39669
lby,1979,6344362846.0913
lby,1980,13090546307.9972
lby,1981,9002894783.5525
lby,1982,7059472817.61373
lby,1983,5218726210.92303
lby,1984,3634166621.28492
lby,1985,5903882864.67487
lby,1986,5953175899.35538
lby,1987,5838013263.06232
lby,1988,4321582449.43548
lby,1989,4332664606.93353
lby,1990,5839218009.41799
lby,1991,5695038374.17214
lby,1992,6182335579.63343
lby,1993,5883950865.8219
lby,1994,5968745583.59599
lby,1995,6022971792.46293
lby,1996,6025287388.27089
lby,1997,5997016463.55943
lby,1998,7269651121.13937
lby,1999,7279715419.8995
lby,2000,12460813672.1936
lby,2001,14800498167.688
lby,2002,14307395986.3199
lby,2003,19583981090.3657
lby,2004,25688799996.5342
lby,2005,39507846087.0983
lby,2006,59289245805.3908
lby,2007,79404719623.8923
lby,2008,92313250982.7632
lby,2009,98725249656.65268
lby,2010,99645217630.95959
lby,2011,104797310730.73599
lby,2012,118407554175.811
lby,2013,115197366460.03
lby,2014,89092950486.78951
lby,2015,73674594284.0862
lby,2016,65894316968.8814
lby,2017,74556002682.16859
lby,2018,80529462282.16649
lby,2019,78952339516.86838
lca,1975,3240955.42422
lca,1976,5191851.8519
lca,1977,5652962.96301
lca,1978,6757037.03708
lca,1979,8124074.07413
lca,1980,8287427.03003
lca,1981,7611783.64444
lca,1982,8211031.07455
lca,1983,8870469.55977
lca,1984,12380000
lca,1985,12650000
lca,1986,25110000
lca,1987,30800000
lca,1988,32650000
lca,1989,38210000
lca,1990,44589868.40421
lca,1991,48746647.35585
lca,1992,55461256.75471
lca,1993,60037821.23189
lca,1994,57790724.12822
lca,1995,63090887.49093
lca,1996,56140803.41428
lca,1997,60981753.48646
lca,1998,70614752.04534
lca,1999,74515079.32352
lca,2000,78828583.50467
lca,2001,88936538.4132
lca,2002,93892175.26117
lca,2003,106902191.8004
lca,2004,132539594.87551
lca,2005,116387878.7877
lca,2006,134538725.29309
lca,2007,153719597.54451
lca,2008,142774402.81367
lca,2009,174798934.46215
lca,2010,206256181.49974
lca,2011,213433689.00609
lca,2012,231967199.01097
lca,2013,192222634.62979
lca,2014,257658514.61321
lca,2015,317540361.62025
lca,2016,305519500.76896
lca,2017,321767417.2044
lca,2018,285824309.74752
lca,2019,260870367.10956
lca,2020,231361279.00078
lca,2021,385710945.69437
lka,1960,101260000
lka,1961,90000000
lka,1962,85000000
lka,1963,75000000
lka,1964,52000000
lka,1965,73000000
lka,1966,43000000
lka,1967,55000000
lka,1968,52000000
lka,1969,40000000
lka,1970,42740000
lka,1971,50332571.52167
lka,1972,59464611.0568
lka,1973,86601218.42837
lka,1974,77591855.64632
lka,1975,57431406.44404
lka,1976,92329947.3858
lka,1977,292587750.86741
lka,1978,397637473.66299
lka,1979,516897466.80889
lka,1980,245500000
lka,1981,327356314.48164
lka,1982,351491004.1736
lka,1983,296950981.54086
lka,1984,510767497.23685
lka,1985,451156414.76274
lka,1986,352600000
lka,1987,279056052.71745
lka,1988,221921112.62128
lka,1989,244209606.53928
lka,1990,422912156.60611
lka,1991,685128999.12744
lka,1992,926530104.36289
lka,1993,1629333224.56765
lka,1994,2045708229.59899
lka,1995,2087724671.18954
lka,1996,1961549366.43698
lka,1997,2024140356.90385
lka,1998,1979765808.94518
lka,1999,1635546217.42514
lka,2000,1039004779.84766
lka,2001,1286808046.33814
lka,2002,1630952754.12207
lka,2003,2264929820.89601
lka,2004,2131906401.49586
lka,2005,2649511714.26121
lka,2006,2726202557.18232
lka,2007,3379531319.25438
lka,2008,2468702083.33783
lka,2009,4616053405.83902
lka,2010,6709723941.93013
lka,2011,6247923422.3814
lka,2012,6377644967.274
lka,2013,6611350278.0129
lka,2014,7315701487.5645
lka,2015,6543431215.10578
lka,2016,5188554799.83484
lka,2017,7030555455.01321
lka,2018,6100102144.08238
lka,2019,6689823666.95442
lka,2020,5256670223.9562
lso,1980,50268480.65097
lso,1981,43395441.11505
lso,1982,47535431.39665
lso,1983,66677059.62664
lso,1984,48576065.24488
lso,1985,43520456.942
lso,1986,60259785.20666
lso,1987,67531269.41792
lso,1988,56281272.48994
lso,1989,48997753.04229
lso,1990,72373876.74098
lso,1991,115039950.79317
lso,1992,157486270.57351
lso,1993,252685722.75802
lso,1994,372621134.59357
lso,1995,456739363.84393
lso,1996,460505560.80249
lso,1997,571737996.47036
lso,1998,575080928.09924
lso,1999,499556717.19799
lso,2000,417891096.03212
lso,2001,386488996.57583
lso,2002,406370215.02663
lso,2003,460333705.20494
lso,2004,501504280.46569
lso,2005,519110911.29977
lso,2006,658401554.70908
lso,2007,1002760338.36274
lso,2008,971530251.52602
lso,2009,1502248532.21839
lso,2010,1485976652.76529
lso,2011,903895914.94934
lso,2012,999498707.57333
lso,2013,1060172209.08261
lso,2014,1081271062.14794
lso,2015,997431660.02209
lso,2016,925195318.76795
lso,2017,657668309.28208
lso,2018,728527649.97949
lso,2019,774095190.47731
ltu,1992,45336254.89846
ltu,1993,350321504.52933
ltu,1994,525483756.99084
ltu,1995,757049202.11438
ltu,1996,772245854.77804
ltu,1997,1009945055.69708
ltu,1998,1409131828.8124
ltu,1999,1195011402.15841
ltu,2000,1311549165.14878
ltu,2001,1617720690.95004
ltu,2002,2349320663.55608
ltu,2003,3371975675.09856
ltu,2004,3512582285.5297
ltu,2005,3720240764.65712
ltu,2006,5654412424.49407
ltu,2007,7556624555.98187
ltu,2008,6280463644.40104
ltu,2009,6419825000.76033
ltu,2010,6335525173.96233
ltu,2011,7915367834.38474
ltu,2012,8218172677.06854
ltu,2013,7847284480.62758
ltu,2014,8503938563.48084
ltu,2015,1498930153.84852
ltu,2016,2385581554.6003
ltu,2017,4207233313.3316
ltu,2018,5531287546.50459
ltu,2019,4800244225.2078
ltu,2020,4492883349.92043
ltu,2021,5239485584.24645
lux,1984,28559233.51358
lux,1985,32706671.35325
lux,1986,36427565.82633
lux,1987,42843377.63339
lux,1988,41244119.06716
lux,1989,75243335.08555
lux,1990,80531523.95043
lux,1991,80418266.60373
lux,1992,74126417.42407
lux,1993,67376314.82098
lux,1994,75731286.12575
lux,1995,74983147.8993
lux,1996,73684380.98908
lux,1997,64067168.73192
lux,1999,77400012.90573
lux,2000,76607547.95092
lux,2001,105621650.6442
lux,2002,151720574.0777
lux,2003,279906748.4444
lux,2004,298371823.04277
lux,2005,241100530.92845
lux,2006,218076013.93371
lux,2007,143551937.98395
lux,2008,334626312.61582
lux,2009,730515187.17678
lux,2010,747124495.373
lux,2011,900501835.02253
lux,2012,870999493.37471
lux,2013,876416967.44811
lux,2014,776823853.9775
lux,2015,694427330.38965
lux,2016,890671753.11861
lux,2017,784732634.29716
lux,2018,846611423.59683
lux,2019,945218472.69212
lux,2020,981025842.01965
lux,2021,2789714193.10535
lva,1993,431548248.51612
lva,1994,545180175.24011
lva,1995,505698673.40143
lva,1996,654065759.01023
lva,1997,760203617.93532
lva,1998,801227645.07931
lva,1999,871996322.65565
lva,2000,850907141.26387
lva,2001,1148744863.04159
lva,2002,1241415721.85243
lva,2003,1432442217.92942
lva,2004,1911976243.46184
lva,2005,2232131849.18389
lva,2006,4353371312.07914
lva,2007,5553370450.1811
lva,2008,5027632164.04795
lva,2009,6631801441.31899
lva,2010,7256165273.87978
lva,2011,5997271524.81066
lva,2012,7110871159.69827
lva,2013,7595712929.61742
lva,2014,2971200824.94263
lva,2015,3220216161.48029
lva,2016,3267870154.90789
lva,2017,4337301160.77037
lva,2018,4097739285.82853
lva,2019,4155222403.97313
lva,2020,4884944947.50005
lva,2021,5101643572.57496
mac,1984,67950522.5526
mac,1985,64198331.44197
mac,1986,103053911.65381
mac,1987,174059038.74104
mac,1988,221365693.53956
mac,1989,354620866.34248
mac,1990,520624844.41125
mac,1991,650685700.73749
mac,1992,1301729869.41305
mac,1993,1569065634.34806
mac,1994,1966349230.24805
mac,1995,2256563500.53362
mac,1996,2422172297.80611
mac,1997,2532769529.53705
mac,1998,2462574718.98144
mac,1999,2857387350.24797
mac,2000,3323014302.25176
mac,2001,3508440974.68654
mac,2002,3800343591.27577
mac,2003,4343370556.09048
mac,2004,5436107122.79169
mac,2005,6689436716.70569
mac,2006,9132102574.35142
mac,2007,13229919966.1443
mac,2008,15930121266.7869
mac,2009,18350321740.6545
mac,2010,23726490181.8908
mac,2011,34026184616.5378
mac,2012,16600225450.9018
mac,2013,16145878199.0284
mac,2014,16444386287.6882
mac,2015,18890787008.04169
mac,2016,19491696000
mac,2017,20169663000
mac,2018,20281241000
mac,2019,22214954000
mac,2020,25144935000
mac,2021,26664872000
mar,1960,176600000
mar,1961,156130000
mar,1962,145130000
mar,1963,81130000
mar,1964,19010000
mar,1965,77800000
mar,1966,65700000
mar,1967,54600000
mar,1968,64000000
mar,1969,93000000
mar,1970,119300000
mar,1971,150660007.60291
mar,1972,213650996.19853
mar,1973,240597925.15061
mar,1974,390957098.84661
mar,1975,352385146.74251
mar,1976,467083047.73046
mar,1977,505337204.23004
mar,1978,618402199.14068
mar,1979,557036621.85986
mar,1980,398612198.04685
mar,1981,229676094.7013
mar,1982,217584646.9511
mar,1983,106680521.38479
mar,1984,48686146.69884
mar,1985,115087873.46221
mar,1986,211350971.82978
mar,1987,411142490.31764
mar,1988,547470993.5272
mar,1989,488499382.34289
mar,1990,2066493790.10115
mar,1991,3100162740.1336
mar,1992,3584034196.37824
mar,1993,3654916972.39333
mar,1994,4351696413.5033
mar,1995,3601133295.04941
mar,1996,3794028441.31418
mar,1997,3992744580.81473
mar,1998,4435029463.66241
mar,1999,5689359141.57326
mar,2000,4823173054.82376
mar,2001,8473862876.9561
mar,2002,10132656834.9756
mar,2003,13851145172.1823
mar,2004,16336624021.6054
mar,2005,16187424949.2611
mar,2006,20340718461.35789
mar,2007,24123275214.4397
mar,2008,22103775203.8162
mar,2009,22797349592.7924
mar,2010,22713297147.5582
mar,2011,19082292656.0906
mar,2012,15958824585.6826
mar,2013,17944085607.4903
mar,2014,19416547581.2067
mar,2015,21996701264.8606
mar,2016,24282138815.762
mar,2017,25268147247.8717
mar,2018,23549728686.8952
mar,2019,25329860211.4799
mar,2020,34653006798.9454
mar,2021,34354472063.1312
mda,1991,0
mda,1992,2452050.05156
mda,1993,76335740.68151
mda,1994,179920345.91702
mda,1995,257008835.96342
mda,1996,311957990.33842
mda,1997,365985641.66685
mda,1998,143562514.4483
mda,1999,185700972.17074
mda,2000,222490325.11523
mda,2001,228532262.2485
mda,2002,268855942.32755
mda,2003,302270799.14586
mda,2004,470258874.78648
mda,2005,597448067.48296
mda,2006,775478571.97928
mda,2007,1333684646.72926
mda,2008,1672406461.42833
mda,2009,1480265227.43451
mda,2010,1717685352.56472
mda,2011,1964977529.09624
mda,2012,2511050590.06574
mda,2013,2817768124.6851
mda,2014,2153803424.5865
mda,2015,1754245816.82574
mda,2016,2203196271.29037
mda,2017,2800178703.43851
mda,2018,2992183372.12576
mda,2019,3056030628.37732
mda,2020,3779071902.19808
mda,2021,3897595634.04246
mdg,1962,48000000
mdg,1963,42800000
mdg,1964,51080000
mdg,1965,49882000
mdg,1966,51482000
mdg,1967,42882000
mdg,1968,30582000
mdg,1969,19382000
mdg,1970,37122000
mdg,1971,46345062.71315
mdg,1972,52241642.70663
mdg,1973,67901725.09392
mdg,1974,49408139.47819
mdg,1975,35577005.92479
mdg,1976,42161006.61333
mdg,1977,68920781.31325
mdg,1978,59221295.51489
mdg,1979,5039519.96422
mdg,1980,9100000
mdg,1981,26521651.88528
mdg,1982,19959209.2954
mdg,1983,29225634.71719
mdg,1984,58899720.64174
mdg,1985,48443936.73111
mdg,1986,114524463.93405
mdg,1987,185199306.27474
mdg,1988,223721112.62128
mdg,1989,245265708.20301
mdg,1990,92084945.44109
mdg,1991,88857217.23955
mdg,1992,84427500.10313
mdg,1993,80642850.0808
mdg,1994,71640029.02177
mdg,1995,108960783.85321
mdg,1996,240880919.48602
mdg,1997,281600527.28725
mdg,1998,171378012.99606
mdg,1999,227186728.90552
mdg,2000,285182984.80549
mdg,2001,398349960.53868
mdg,2002,363272345.66693
mdg,2003,414272747.15771
mdg,2004,503524275.98802
mdg,2005,481286830.74636
mdg,2006,583182459.27584
mdg,2007,846677005.49294
mdg,2008,982306552.81199
mdg,2009,982078789.67961
mdg,2010,1022970696.36859
mdg,2011,1134559589.73412
mdg,2012,1052810915.82789
mdg,2013,776146662.95651
mdg,2014,773817323.36661
mdg,2015,832008813.36376
mdg,2016,1183690792.01019
mdg,2017,1600175022.31326
mdg,2018,1739588290.28962
mdg,2019,1693147648.47775
mdg,2020,1980766598.34546
mdg,2021,2334564597.58187
mdv,1976,10000
mdv,1977,80000
mdv,1978,571475.28625
mdv,1979,712506.35658
mdv,1980,949148.53514
mdv,1981,1145419.14069
mdv,1982,8406398.35471
mdv,1983,4541130.18947
mdv,1984,5129802.0957
mdv,1985,4591968.36555
mdv,1986,6914463.93405
mdv,1987,8194186.61068
mdv,1988,21586913.91584
mdv,1989,24766283.2812
mdv,1990,24378453.14478
mdv,1991,23468608.61978
mdv,1992,28193754.58908
mdv,1993,26149829.06388
mdv,1994,31220395.62454
mdv,1995,47951938.10277
mdv,1996,76166932.7152
mdv,1997,98305132.23738
mdv,1998,118535050.80856
mdv,1999,127116487.32691
mdv,2000,122801161.55536
mdv,2001,93075478.33403
mdv,2002,133146756.13883
mdv,2003,159492039.07665
mdv,2004,203594899.34192
mdv,2005,186354315.29594
mdv,2006,231550005.62312
mdv,2007,308403900.25352
mdv,2008,240580313.57478
mdv,2009,260981130.1079
mdv,2010,350103579.3269
mdv,2011,334913163.216
mdv,2012,304506181.0125
mdv,2013,368315038.58992
mdv,2014,614684246.48538
mdv,2015,563873734.60286
mdv,2016,467323386.04819
mdv,2017,587346816.80792
mdv,2018,712157733.78111
mdv,2019,753496279.80694
mdv,2020,984930745.33924
mdv,2021,791202045.70461
mex,1960,306000000
mex,1961,301000000
mex,1962,333000000
mex,1963,409000000
mex,1964,418000000
mex,1965,379500000
mex,1966,454990000
mex,1967,420000000
mex,1968,491920000
mex,1969,493390000
mex,1970,568100000
mex,1971,752095434.7778
mex,1972,975883557.07604
mex,1973,1160211834.57653
mex,1974,1237633576.91076
mex,1975,1383459717.88937
mex,1976,1187999175.10079
mex,1977,1648897138.20623
mex,1978,1841512129.10122
mex,1979,2071708724.95516
mex,1980,2959892457.55668
mex,1981,4074353726.2441
mex,1982,833890593.80924
mex,1983,3912918651.64416
mex,1984,7272038649.66628
mex,1985,4906395430.57996
mex,1986,5669819248.22331
mex,1987,12464081799.9972
mex,1988,5278683303.95231
mex,1989,6329105106.84154
mex,1990,9862895477.37264
mex,1991,17725518316.6688
mex,1992,18941965806.3718
mex,1993,25109605164.3518
mex,1994,6278238053.264
mex,1995,16846808910.2877
mex,1996,19432723330.5341
mex,1997,28797466855.6517
mex,1998,31799031085.6572
mex,1999,31782190512.9215
mex,2000,35508841926.0105
mex,2001,44740742121.561
mex,2002,50594446759.7124
mex,2003,58955641644.4202
mex,2004,64140696567.4203
mex,2005,74054137348.6702
mex,2006,76270546023.35822
mex,2007,87109236213.95509
mex,2008,95126103498.6517
mex,2009,99589209742.5811
mex,2010,120264990360.50999
mex,2011,143990797078.06699
mex,2012,160413365459.75101
mex,2013,175432415284.16699
mex,2014,190923190993.42801
mex,2015,173457747218.17599
mex,2016,173535819121.603
mex,2017,170458364362.543
mex,2018,171444902467.495
mex,2019,177176653572.28
mex,2020,191769269928.00696
mex,2021,200775455680.76801
mkd,1993,104586229.81857
mkd,1994,149047088.99815
mkd,1995,257486186.23872
mkd,1996,239545652.23343
mkd,1997,256995720.41363
mkd,1998,306112541.71624
mkd,1999,429918011.70478
mkd,2000,429378053.25245
mkd,2001,745166613.51538
mkd,2002,722028577.89524
mkd,2003,897665690.85727
mkd,2004,904966003.65267
mkd,2005,1228513778.3209
mkd,2006,1750597273.22345
mkd,2007,2082249976.25835
mkd,2008,1920336861.04304
mkd,2009,2050909752.33782
mkd,2010,1970032027.75759
mkd,2011,2331410160.58149
mkd,2012,2528174447.44851
mkd,2013,2484610921.49427
mkd,2014,2700537531.89497
mkd,2015,2238719703.78268
mkd,2016,2498498074.48597
mkd,2017,2514734182.10472
mkd,2018,3000056565.54756
mkd,2019,3312734008.84411
