geo,time,ne_gdi_totl_kn
gmb,2016,13185563400
gmb,2017,13020830900
gmb,2018,13280504100
gmb,2019,17084436700
gmb,2020,24607014200
gnb,2000,34365583100
gnb,2001,30750633700
gnb,2002,20755452200
gnb,2003,25119225000
gnb,2004,24549533600
gnb,2005,34128295000
gnb,2006,31384668700
gnb,2007,44438779100
gnb,2008,49688047000
gnb,2009,44151829800
gnb,2010,45870865600
gnb,2011,50350103100
gnb,2012,32142717300
gnb,2013,33620401700
gnb,2014,53182630700
gnb,2015,50887420800
gnb,2016,53589526800
gnb,2017,54168613700
gnb,2018,65397078000
gnb,2019,87523514800
gnb,2020,95951595900
gnq,2005,1077494438900
gnq,2006,1397708000000
gnq,2007,1768966000000
gnq,2008,2338185000000
gnq,2009,2378887000000
gnq,2010,2406161000000
gnq,2011,2509168000000
gnq,2012,3422237000000
gnq,2013,2329986442900
gnq,2014,2106251467200
gnq,2015,1283153000000
gnq,2016,725213847200
gnq,2017,640674000000
gnq,2018,567369671400
gnq,2019,294856000000
gnq,2020,161002000000
grc,1960,7458768600
grc,1961,10491892900
grc,1962,9682025600
grc,1963,13074975300
grc,1964,14972807600
grc,1965,18047781300
grc,1966,18018736400
grc,1967,18406242700
grc,1968,20643608200
grc,1969,25832087500
grc,1970,28933545000
grc,1971,32192726000
grc,1972,37763355000
grc,1973,43404542000
grc,1974,33110595000
grc,1975,32769333000
grc,1976,35575761000
grc,1977,32752367000
grc,1978,34285809000
grc,1979,31855251000
grc,1980,32130333000
grc,1981,28939270000
grc,1982,27944127000
grc,1983,25545711000
grc,1984,25015899000
grc,1985,27597592000
grc,1986,29725606000
grc,1987,23585383000
grc,1988,27469213000
grc,1989,28034300000
grc,1990,28540895000
grc,1991,31339542000
grc,1992,28756001000
grc,1993,27494067000
grc,1994,27317143000
grc,1995,28809146000
grc,1996,31079132000
grc,1997,31967163000
grc,1998,37444401000
grc,1999,37270813000
grc,2000,41878874000
grc,2001,43748898000
grc,2002,44726003000
grc,2003,53047000000
grc,2004,52700246000
grc,2005,47093799000
grc,2006,58340300000
grc,2007,63317316000
grc,2008,57483058000
grc,2009,42029895000
grc,2010,37502886000
grc,2011,25564084000
grc,2012,20169607000
grc,2013,19548047000
grc,2014,20394265000
grc,2015,21300039000
grc,2016,22710229000
grc,2017,21590150000
grc,2018,23268704000
grc,2019,22534771000
grc,2020,24914544000
grl,2003,2118400000
grl,2004,1992900000
grl,2005,2897700000
grl,2006,2957000000
grl,2007,3845900000
grl,2008,5177100000
grl,2009,4426600000
grl,2010,7370300000
grl,2011,9013000000
grl,2012,5501500000
grl,2013,4360600000
grl,2014,3404500000
grl,2015,3752300000
grl,2016,4160700000
grl,2017,3988800000
grl,2018,3871100000
grl,2019,5673800000
gtm,1960,10112805299.9792
gtm,1961,9838084879.75777
gtm,1962,9701443652.13145
gtm,1963,12175884144.2875
gtm,1964,14777153722.6204
gtm,1965,15411332269.2767
gtm,1966,14462440763.0221
gtm,1967,16724299186.7064
gtm,1968,20190313712.4588
gtm,1969,17980125765.6575
gtm,1970,19437532777.7937
gtm,1971,21753708266.1531
gtm,1972,19988387106.3308
gtm,1973,22906727857.4458
gtm,1974,26448527518.2102
gtm,1975,25244231342.5985
gtm,1976,34893181148.6909
gtm,1977,38470171356.247
gtm,1978,41860045318.0836
gtm,1979,37994982452.2927
gtm,1980,33436939153.5169
gtm,1981,37199204081.9226
gtm,1982,31668106899.1419
gtm,1983,24379805005.9267
gtm,1984,24004893744.0116
gtm,1985,20854130052.0378
gtm,1986,21295675800.1974
gtm,1987,26443878763.2023
gtm,1988,27924477716.9964
gtm,1989,28899377651.0079
gtm,1990,27141693276.10369
gtm,1991,31053902300
gtm,1992,38927678900
gtm,1993,39848393400
gtm,1994,39634327900
gtm,1995,41072906500
gtm,1996,37671213300
gtm,1997,45728947600
gtm,1998,57550001000
gtm,1999,58728817700
gtm,2000,57094034600
gtm,2001,59432782500
gtm,2002,64534633700
gtm,2003,63934041500
gtm,2004,66141719100
gtm,2005,65455533500
gtm,2006,72854970500
gtm,2007,78325810200
gtm,2008,63705976700
gtm,2009,52369646700
gtm,2010,56202285300
gtm,2011,65723712900
gtm,2012,66893298400
gtm,2013,65966039100
gtm,2014,65113991000
gtm,2015,66043995000
gtm,2016,63264620200
gtm,2017,66010419800
gtm,2018,69661172300
gtm,2019,75204327700
gtm,2020,67687427700
hkg,2019,517507000000
hkg,2020,506967000000
hnd,1960,3438995700
hnd,1961,3104422700
hnd,1962,4094817800
hnd,1963,4712149500
hnd,1964,4721031700
hnd,1965,5126667300
hnd,1966,5812098200
hnd,1967,7560464900
hnd,1968,7551582500
hnd,1969,7634485600
hnd,1970,8038638100
hnd,1971,6528617700
hnd,1972,6395380600
hnd,1973,8112658700
hnd,1974,10836617100
hnd,1975,8482761700
hnd,1976,9089730700
hnd,1977,12243008600
hnd,1978,13523250235.4127
hnd,1979,14395901881.2714
hnd,1980,12711447832.7222
hnd,1981,10210668331.6234
hnd,1982,6732793348.78846
hnd,1983,7220105571.35266
hnd,1984,9209096005.30115
hnd,1985,9743401205.27864
hnd,1986,8346146598.2611
hnd,1987,10943084519.3165
hnd,1988,13616014700.6977
hnd,1989,12908382045.5365
hnd,1990,13685306551.4545
hnd,1991,15110006500
hnd,1992,17065968900
hnd,1993,22106722200
hnd,1994,24090112000
hnd,1995,25308800800
hnd,1996,23468037900
hnd,1997,25221876600
hnd,1998,25884339200
hnd,1999,28308166800
hnd,2000,30170800000
hnd,2001,28993800000
hnd,2002,27670500000
hnd,2003,29017200000
hnd,2004,35381800000
hnd,2005,34974300000
hnd,2006,37498200000
hnd,2007,46745100000
hnd,2008,50907100000
hnd,2009,28384700000
hnd,2010,31793100000
hnd,2011,39463100000
hnd,2012,38396200000
hnd,2013,34002400000
hnd,2014,37191100000
hnd,2015,45532200000
hnd,2016,43172800000
hnd,2017,48594500000
hnd,2018,52416600000
hnd,2019,43828800000
hnd,2020,32337300000
hrv,1995,34114562364.9837
hrv,1996,42602047738.9584
hrv,1997,56349922230.0726
hrv,1998,51010426663.8734
hrv,1999,48199924134.2608
hrv,2000,46721845764.8936
hrv,2001,51045399504.2194
hrv,2002,61098926798.01089
hrv,2003,73588674432.5343
hrv,2004,74698305140.93829
hrv,2005,79106630342.2825
hrv,2006,90896713846.32628
hrv,2007,95707113843.03308
hrv,2008,105105139620.15401
hrv,2009,81679144547.17329
hrv,2010,68659427325.7962
hrv,2011,65835122134.4957
hrv,2012,62354747479.869
hrv,2013,64926433834.7324
hrv,2014,62925555629.6242
hrv,2015,70027248788.9093
hrv,2016,74224551487.9854
hrv,2017,80687428716.28481
hrv,2018,89276559428.7773
hrv,2019,90767418569.55928
hrv,2020,88213307699.74921
hti,1988,40450773338.1968
hti,1989,37378272895.5966
hti,1990,41324447753.4809
hti,1991,43238793375.1732
hti,1992,43001618437.7958
hti,1993,31817912906.5998
hti,1994,20725429760.0331
hti,1995,46322065843.8906
hti,1996,51758842475.74809
hti,1997,55717837519.9796
hti,1998,53911658610.3467
hti,1999,66828564081.9372
hti,2000,79088678500
hti,2001,69060793300
hti,2002,55336532800
hti,2003,61925427500
hti,2004,66316539300
hti,2005,82210430300
hti,2006,82529228500
hti,2007,95859249000
hti,2008,102292692800
hti,2009,89266515000
hti,2010,130207807600
hti,2011,111408671300
hti,2012,99799607500
hti,2013,92845886400
hti,2014,111857005100
hti,2015,87265008500
hti,2016,102237611100
hti,2017,110315136100
hti,2018,104577641500
hti,2019,112594636200
hti,2020,89410500800
hun,1991,4243798859000
hun,1992,3379822689000
hun,1993,4473082957000
hun,1994,5358261763000
hun,1995,5426262000000
hun,1996,5709903000000
hun,1997,6333147000000
hun,1998,7567496000000
hun,1999,7633721000000
hun,2000,8061495000000
hun,2001,7769336000000
hun,2002,8164421000000
hun,2003,8296878000000
hun,2004,9793428000000
hun,2005,9704567000000
hun,2006,9842432000000
hun,2007,9625580000000
hun,2008,9793562000000
hun,2009,7491237000000
hun,2010,7642892000000
hun,2011,7365560000000
hun,2012,7066953000000
hun,2013,7427033000000
hun,2014,8354269000000
hun,2015,8221129000000
hun,2016,7935054000000
hun,2017,8733735000000
hun,2018,10125022000000
hun,2019,11348225000000
hun,2020,10555953000000
idn,1960,50930875057600
idn,1961,73054194140000
idn,1962,66528749361500
idn,1963,50771714735200
idn,1964,57774927341300
idn,1965,60162130948800
idn,1966,67642811678200
idn,1967,55228250862300
idn,1968,67324525285300
idn,1969,85468459532900
idn,1970,113321421781700
idn,1971,137991169016800
idn,1972,164252048512200
idn,1973,192264059764400
idn,1974,229189151833900
idn,1975,262613555980800
idn,1976,278369100646800
idn,1977,322775524232800
idn,1978,371318232346300
idn,1979,463358505256600
idn,1980,576276926970500
idn,1981,647724335701600
idn,1982,684306668348200
idn,1983,4978328028915350
idn,1984,7595383029355910
idn,1985,11126240720277900
idn,1986,10681676022678400
idn,1987,8663181745519059
idn,1988,2458490735005920
idn,1989,3022765039688600
idn,1990,6144336302374760
idn,1991,4104287740553900
idn,1992,4668397264833300
idn,1993,6463431601736500
idn,1994,8816124786861101
idn,1995,9503852026436400
idn,1996,4554233304720700
idn,1997,3380486666762200
idn,1998,-2180730088249800
idn,1999,-4050197379725400
idn,2000,-6048280374390400
idn,2001,-7808660230475501
idn,2002,-1612150603377300
idn,2003,-8634936571451501
idn,2004,-3996526909443100
idn,2005,-5644155942385400
idn,2006,-4647596449573100
idn,2007,1749126824169300
idn,2008,1435340596220700
idn,2009,2402607613507700
idn,2010,2256935280000000
idn,2011,2434566437685500
idn,2012,2701911895932200
idn,2013,2778828599583100
idn,2014,2936053396913500
idn,2015,3024203892452400
idn,2016,3174984826433100
idn,2017,3355646564541800
idn,2018,3641679886563800
idn,2019,3727617965182200
idn,2020,3471038327634600
ind,1960,1128025423167.30005
ind,1961,1116257118551.32007
ind,1962,1274731400039.81006
ind,1963,1369255786896.97998
ind,1964,1511710871559.25
ind,1965,1668665917779.83008
ind,1966,1747822085004.23999
ind,1967,1675210830286.17993
ind,1968,1640663940673.44995
ind,1969,1821773157936.94971
ind,1970,1818757643246.79004
ind,1971,1970829947050.32007
ind,1972,1880546348418.08008
ind,1973,2246133763654.33008
ind,1974,2130524274140.26001
ind,1975,1916025241360.27002
ind,1976,2266273363315.49023
ind,1977,2643156085534.91016
ind,1978,3145309619724.14014
ind,1979,2779426958247.3501
ind,1980,3017476814791.12012
ind,1981,2852094256661.66943
ind,1982,2938015293515.24023
ind,1983,3137054833818.85986
ind,1984,3295040686190
ind,1985,3557620753224.99023
ind,1986,3685243925780.62939
ind,1987,4170674472165.68018
ind,1988,4683796539117.58008
ind,1989,5064550706554.83008
ind,1990,6011079317413.95996
ind,1991,5018296242900
ind,1992,5666884166700
ind,1993,5797406200800
ind,1994,6926561234800
ind,1995,7465480070100
ind,1996,7533347377200
ind,1997,8654324611800
ind,1998,8981387452000
ind,1999,10565244659200
ind,2000,9981439193500
ind,2001,10437229655900
ind,2002,11226326007300
ind,2003,12989361818100
ind,2004,16856682777500
ind,2005,19595575926100
ind,2006,22216518026100
ind,2007,26248710479800
ind,2008,24877441058900
ind,2009,29169534201700
ind,2010,33276366554800
ind,2011,34587493914800
ind,2012,36072704740700
ind,2013,34735614038000
ind,2014,37408040963400
ind,2015,39177263059500
ind,2016,40616858263000
ind,2017,45018218727400
ind,2018,49405483935100
ind,2019,50533283806500
ind,2020,45425682048800
irl,1970,7863577000
irl,1971,8060676000
irl,1972,9274862000
irl,1973,10734187000
irl,1974,10672655000
irl,1975,8331153000
irl,1976,9766459000
irl,1977,11413670000
irl,1978,12587054000
irl,1979,14648536000
irl,1980,12414962000
irl,1981,13558073000
irl,1982,14244795000
irl,1983,12717028000
irl,1984,12759146000
irl,1985,11680199000
irl,1986,11348190000
irl,1987,10550911000
irl,1988,10672521000
irl,1989,12626027000
irl,1990,15627515000
irl,1991,14586034000
irl,1992,12741123000
irl,1993,12212399000
irl,1994,13683318000
irl,1995,16979969000
irl,1996,19706791000
irl,1997,23345120000
irl,1998,26959756000
irl,1999,29431295000
irl,2000,31406222000
irl,2001,32580668000
irl,2002,34559191000
irl,2003,37836857000
irl,2004,40618386000
irl,2005,47820058000
irl,2006,51985972000
irl,2007,51413281000
irl,2008,44426952000
irl,2009,35779110000
irl,2010,31076674000
irl,2011,32442731000
irl,2012,37833045000
irl,2013,35589781000
irl,2014,45117968000
irl,2015,67752297000
irl,2016,100133281000
irl,2017,99008703000
irl,2018,87575908000
irl,2019,176816199000
irl,2020,137823491000
irn,1960,194723230061897
irn,1961,207549956087079
irn,1962,206823506004557
irn,1963,220591818191841
irn,1964,261515370676293
irn,1965,323672898079943
irn,1966,360414118180575.0625
irn,1967,410610732404520.9375
irn,1968,507470412501864.9375
irn,1969,550649392005620.9375
irn,1970,602049092271259
irn,1971,609617921529304
irn,1972,816450209045966.125
irn,1973,851201376568545.875
irn,1974,1283220048394090
irn,1975,1734775277474350
irn,1976,2251173859465630
irn,1977,2292993911781990
irn,1978,1860679556698740
irn,1979,1237886770917150
irn,1980,1425962789401200
irn,1981,1234706192843420
irn,1982,1149963094668290
irn,1983,1498542565947440
irn,1984,1148158201177590
irn,1985,1036223790764320
irn,1986,996605766801309
irn,1987,987666511004024
irn,1988,641268541981736
irn,1989,771151223676673
irn,1990,956697644181637
irn,1991,1247355769772000
irn,1992,1154889846731200
irn,1993,839298448747300
irn,1994,582057307018700
irn,1995,749608794146300
irn,1996,962334647360000
irn,1997,935049139485200
irn,1998,947406208114500
irn,1999,982703364246100
irn,2000,1025566701403900
irn,2001,1177035283963700
irn,2002,1392857771534400
irn,2003,1643832992013900
irn,2004,1733792623559000
irn,2005,1674517266769000
irn,2006,1758198151237000
irn,2007,1986699826864200
irn,2008,2178880907872500
irn,2009,2247585523669200
irn,2010,2465721110460400
irn,2011,2359037270909500
irn,2012,2132346226263600
irn,2013,2013298118054500
irn,2014,2114749323486800
irn,2015,1819209414510800
irn,2016,1926024622236700
irn,2017,2097678920364300
irn,2018,1843060708408300
irn,2019,1950598351931300
irn,2020,2134398824222500
irq,2007,10411889000000
irq,2008,18316053579900
irq,2009,14087228996700
irq,2010,21054599089500
irq,2011,23915845452100
irq,2012,21861798553400
irq,2013,35466647383900
irq,2014,31939052445500
irq,2015,37383629406600
irq,2016,37351221130900
irq,2017,35986859501400
irq,2018,38195054205700
irq,2019,51979198509500
isl,1970,114633481000
isl,1971,195620451000
isl,1972,149841932000
isl,1973,198993720000
isl,1974,245318376000
isl,1975,232462179000
isl,1976,181963024000
isl,1977,233450590000
isl,1978,202422914000
isl,1979,209551233000
isl,1980,239432420000
isl,1981,255276778000
isl,1982,282737722000
isl,1983,171002420000
isl,1984,237915120000
isl,1985,209942018000
isl,1986,189546594000
isl,1987,249082031000
isl,1988,278393859000
isl,1989,233201442000
isl,1990,232216067000
isl,1991,261525182000
isl,1992,226807858000
isl,1993,220929943000
isl,1994,204960085000
isl,1995,220147777000
isl,1996,259641261000
isl,1997,288819956000
isl,1998,379207412000
isl,1999,364831625000
isl,2000,412553222000
isl,2001,385918960000
isl,2002,342400043000
isl,2003,371259970000
isl,2004,470843638000
isl,2005,596222948000
isl,2006,769203230000
isl,2007,675230912000
isl,2008,561431905000
isl,2009,290333201000
isl,2010,264694006000
isl,2011,299971885000
isl,2012,313746854000
isl,2013,315221387000
isl,2014,370592169000
isl,2015,448388324000
isl,2016,530362183000
isl,2017,581139974000
isl,2018,606553236000
isl,2019,580949194000
isl,2020,535687152000
isr,1970,39576864000
isr,1971,48476122000
isr,1972,54374870000
isr,1973,57379795000
isr,1974,55251919000
isr,1975,57930158000
isr,1976,50982791000
isr,1977,47285264000
isr,1978,48511366000
isr,1979,54602731000
isr,1980,47404308000
isr,1981,45408951000
isr,1982,52412339000
isr,1983,58366611000
isr,1984,54272090000
isr,1985,47639419000
isr,1986,51125495000
isr,1987,54205458000
isr,1988,55178125000
isr,1989,54090939000
isr,1990,68123672000
isr,1991,97276944000
isr,1992,103623794000
isr,1993,110672863000
isr,1994,120033575000
isr,1995,128811356000
isr,1996,139743756000
isr,1997,139787608000
isr,1998,136291967000
isr,1999,144675422000
isr,2000,147617411000
isr,2001,143495697000
isr,2002,130183013000
isr,2003,123168101000
isr,2004,126631490000
isr,2005,135074011000
isr,2006,145465417000
isr,2007,155792865000
isr,2008,159474500000
isr,2009,152100000000
isr,2010,168211421000
isr,2011,198646670000
isr,2012,208697298000
isr,2013,213742117000
isr,2014,227757957000
isr,2015,231274699000
isr,2016,258577369000
isr,2017,274962357000
isr,2018,294117555000
isr,2019,305396992000
isr,2020,308536718000
ita,1970,179969685000
ita,1971,167458285000
ita,1972,174573719000
ita,1973,202752135000
ita,1974,221913018000
ita,1975,173561320000
ita,1976,203085974000
ita,1977,190695502000
ita,1978,189733895000
ita,1979,208560602000
ita,1980,231790880000
ita,1981,211820156000
ita,1982,208223733000
ita,1983,199890121000
ita,1984,219850952000
ita,1985,227047344000
ita,1986,235292440000
ita,1987,252328603000
ita,1988,265751090000
ita,1989,277411866000
ita,1990,290275277000
ita,1991,294808858000
ita,1992,289545548000
ita,1993,256819771000
ita,1994,270526241000
ita,1995,293082000000
ita,1996,292670100000
ita,1997,301271400000
ita,1998,312106300000
ita,1999,327362000000
ita,2000,345763800000
ita,2001,354523900000
ita,2002,369638500000
ita,2003,369153000000
ita,2004,375119900000
ita,2005,373799600000
ita,2006,391592400000
ita,2007,401104500000
ita,2008,386807400000
ita,2009,329789000000
ita,2010,348432000000
ita,2011,346387400000
ita,2012,292437600000
ita,2013,276666900000
ita,2014,279455100000
ita,2015,283186000000
ita,2016,298129400000
ita,2017,310768100000
ita,2018,321943600000
ita,2019,316469300000
ita,2020,280467800000
jam,2007,235324000000
jam,2008,216476000000
jam,2009,176587000000
jam,2010,172986000000
jam,2011,188507000000
jam,2012,177667000000
jam,2013,187391000000
jam,2014,194587000000
jam,2015,182658000000
jam,2016,182469000000
jam,2017,193705000000
jam,2018,201186000000
jam,2019,206329000000
jam,2020,183185060300
jor,1976,1822409058.53993
jor,1977,2968516316.95746
jor,1978,2627137182.09027
jor,1979,2727577612.05811
jor,1980,3345592578.64852
jor,1981,5522479186.25693
jor,1982,4494418735.06912
jor,1983,3486823515.74954
jor,1984,3819036217.41327
jor,1985,2987570217.68733
jor,1986,3220080723.3962
jor,1987,5370026659.3137
jor,1988,3302181357.53776
jor,1989,1829065298.93383
jor,1990,2011001147.43171
jor,1991,1633188300
jor,1992,2664675000
jor,1993,2903417600
jor,1994,2777354000
jor,1995,2896591300
jor,1996,2524372700
jor,1997,2201687700
jor,1998,1999991100
jor,1999,2016394500
jor,2000,2165507800
jor,2001,2154040300
jor,2002,2209992200
jor,2003,2468743000
jor,2004,3609216200
jor,2005,4926246800
jor,2006,4677201700
jor,2007,5127745800
jor,2008,6446284100
jor,2009,6672144700
jor,2010,7218342600
jor,2011,6832906200
jor,2012,5995285800
jor,2013,5706392900
jor,2014,5938009300
jor,2015,6010780400
jor,2016,5676000000
jor,2017,6212906500
jor,2018,5138203800
jor,2019,3709336100
jor,2020,3494090200
jpn,1970,64136645529000
jpn,1971,64691249784000
jpn,1972,71059636576000
jpn,1973,79495175435000
jpn,1974,74367018848000
jpn,1975,70500556425000
jpn,1976,73089455598000
jpn,1977,75310822641000
jpn,1978,80960726334000
jpn,1979,86144933351000
jpn,1980,85342222020000
jpn,1981,87851145175000
jpn,1982,87783515348000
jpn,1983,85602481011000
jpn,1984,90246542895000
jpn,1985,99155145284000
jpn,1986,104291150721000
jpn,1987,111224587055000
jpn,1988,128529989603000
jpn,1989,140371166918000
jpn,1990,150650679958000
jpn,1991,155149332198000
jpn,1992,149546758183000
jpn,1993,144969995149000
jpn,1994,141706221625000
jpn,1995,147733844699000
jpn,1996,158295030440000
jpn,1997,155654384131000
jpn,1998,148066624513000
jpn,1999,141358947046000
jpn,2000,145477359647000
jpn,2001,143897830108000
jpn,2002,135041428670000
jpn,2003,135744074904000
jpn,2004,138162801361000
jpn,2005,141190807771000
jpn,2006,141104438964000
jpn,2007,139861487866000
jpn,2008,135802553784000
jpn,2009,114119684731000
jpn,2010,117438486119000
jpn,2011,121023491364000
jpn,2012,124614594408000
jpn,2013,127724071394000
jpn,2014,131050769930000
jpn,2015,135397700000000
jpn,2016,136374247312000
jpn,2017,139252807696000
jpn,2018,140322921216000
jpn,2019,141719616787000
jpn,2020,135153188307000
kaz,1990,6403937453290.25977
kaz,1991,3592608911500
kaz,1992,3499201079700
kaz,1993,1354190817900
kaz,1994,1803782169400
kaz,1995,1038978529600
kaz,1996,731440884800
kaz,1997,772401574400
kaz,1998,750774330300
kaz,1999,823599440300
kaz,2000,911724580400
kaz,2001,1280973035500
kaz,2002,1421880069400
kaz,2003,1512880393900
kaz,2004,1741325333300
kaz,2005,2350789200000
kaz,2006,3095989376400
kaz,2007,3820450890500
kaz,2008,3331433176500
kaz,2009,3408056139600
kaz,2010,3476217262300
kaz,2011,3663932994500
kaz,2012,4129252484800
kaz,2013,4405912401300
kaz,2014,4784820867800
kaz,2015,5047986015500
kaz,2016,5174185665900
kaz,2017,5334585421600
kaz,2018,5489288398800
kaz,2019,6158981583453.59961
kaz,2020,6035801951784.5293
ken,1960,135818533535.455
ken,1961,88026830955.55478
ken,1962,81445470726.44708
ken,1963,97307507457.381
ken,1964,81909505839.86301
ken,1965,88166417491.4111
ken,1966,131561121087.882
ken,1967,140443783787.42999
ken,1968,197214355308.27701
ken,1969,202164048812.73599
ken,1970,278478741704.328
ken,1971,282398506774.60999
ken,1972,259340178049.44101
ken,1973,313643447676.40997
ken,1974,296757145470.95001
ken,1975,203273202682.858
ken,1976,227531228559.89401
ken,1977,309076676367.98102
ken,1978,382827865762.26599
ken,1979,289059089347.68201
ken,1980,328524614858.948
ken,1981,313007759112.289
ken,1982,241889867256.23401
ken,1983,217828018174.72501
ken,1984,219389887938.24701
ken,1985,280880022458.84399
ken,1986,229311910982.32401
ken,1987,280314127420.31598
ken,1988,285260048538.54401
ken,1989,314165957438.95697
ken,1990,292190373990.74493
ken,1991,269267859930.53101
ken,1992,220197231327.28601
ken,1993,253158720134.71201
ken,1994,276164232017.10199
ken,1995,299373465982.81201
ken,1996,329260259376.18494
ken,1997,357403263154.18701
ken,1998,431683268574.09198
ken,1999,396568943652.39398
ken,2000,440644186515.26495
ken,2001,494056618324.82599
ken,2002,393396412695.75507
ken,2003,432757960104.47498
ken,2004,465766714106.27399
ken,2005,527436488831.26898
ken,2006,693441579694.59497
ken,2007,750016207692.55811
ken,2008,856040169717.46301
ken,2009,951000000000
ken,2010,1095000000000
ken,2011,1130000000000
ken,2012,1278000000000
ken,2013,1361000000000
ken,2014,1594000000000
ken,2015,1528963000000
ken,2016,1469332600000
ken,2017,1645465300000
ken,2018,1606968700000
ken,2019,1680662700000
ken,2020,1736693700000
kgz,1991,51283021300
kgz,1992,51172745700
kgz,1993,25469858300
kgz,1994,16534557700
kgz,1995,30618498400
kgz,1996,31425866300
kgz,1997,29985751000
kgz,1998,22654527500
kgz,1999,28184573400
kgz,2000,34707101900
kgz,2001,33121351600
kgz,2002,30893314700
kgz,2003,24937445400
kgz,2004,29462903600
kgz,2005,33100647500
kgz,2006,50248596300
kgz,2007,56842766200
kgz,2008,64661625300
kgz,2009,63679032100
kgz,2010,60384700000
kgz,2011,64208000000
kgz,2012,92772974700
kgz,2013,98874114100
kgz,2014,113590495700
kgz,2015,107841754400
kgz,2016,116684272100
kgz,2017,123317556100
kgz,2018,148616805700
kgz,2019,160887695700
kgz,2020,122913133600
khm,1993,1150708557500
khm,1994,1155611913800
khm,1995,1581632818600
khm,1996,1645639237900
khm,1997,1821879298600
khm,1998,1394839312300
khm,1999,2190690194800
khm,2000,2468544698200
khm,2001,2936314043200
khm,2002,3311559470300
khm,2003,4001240728700
khm,2004,3626314726000
khm,2005,4738185106300
khm,2006,5910766356300
khm,2007,6211470275600
khm,2008,7206192132700
khm,2009,7482773993000
khm,2010,6890627251900
khm,2011,7564525597400
khm,2012,8799990725100
khm,2013,10042391113600
khm,2014,10921497926200
khm,2015,12003635911200
khm,2016,13198905000000
khm,2017,13990270673600
khm,2018,16110832740700
khm,2019,18292426722400
khm,2020,17814774107600
kir,2008,17446000
kir,2009,21514000
kir,2010,19513000
kir,2011,25479000
kir,2012,41211000
kir,2013,50592000
kir,2014,48517000
kir,2015,76389000
kir,2016,64372000
kir,2017,57444000
kir,2018,65338000
kor,1960,2240900000000
kor,1961,2860700000000
kor,1962,2744500000000
kor,1963,4310700000000
kor,1964,3749100000000
kor,1965,3974600000000
kor,1966,6533800000000
kor,1967,7789200000000
kor,1968,10929700000000
kor,1969,14013800000000
kor,1970,14202200000000
kor,1971,16372500000000
kor,1972,14268500000000
kor,1973,18813100000000
kor,1974,24638900000000
kor,1975,24523300000000
kor,1976,30016900000000
kor,1977,39391000000000
kor,1978,51943500000000
kor,1979,60728200000000
kor,1980,51170600000000
kor,1981,52381800000000
kor,1982,57429600000000
kor,1983,66534500000000
kor,1984,73219500000000
kor,1985,78528500000000
kor,1986,90150100000000
kor,1987,103219600000000
kor,1988,123113900000000
kor,1989,144233700000000
kor,1990,167253700000000
kor,1991,200018900000000
kor,1992,201940400000000
kor,1993,212227300000000
kor,1994,244058600000000
kor,1995,266465800000000
kor,1996,296484600000000
kor,1997,293289300000000
kor,1998,212409000000000
kor,1999,267323200000000
kor,2000,305769700000000
kor,2001,311010200000000
kor,2002,335632200000000
kor,2003,354036700000000
kor,2004,368707300000000
kor,2005,376879900000000
kor,2006,395727600000000
kor,2007,415649800000000
kor,2008,414563200000000
kor,2009,373573300000000
kor,2010,437274200000000
kor,2011,451364400000000
kor,2012,439479100000000
kor,2013,443910700000000
kor,2014,459678600000000
kor,2015,489601500000000
kor,2016,520296300000000
kor,2017,576996700000000
kor,2018,569403600000000
kor,2019,558468900000000
kor,2020,561440400000000
kos,2008,1318947000
kos,2009,1216077000
kos,2010,1316632300
kos,2011,1555645300
kos,2012,1416162200
kos,2013,1433710500
kos,2014,1394856000
kos,2015,1534711700
kos,2016,1785990900
kos,2017,1796266600
kos,2018,1922197000
kos,2019,1891653300
kos,2020,1756579100
kwt,2010,5841300000
kwt,2011,5704100000
kwt,2012,5996700000
kwt,2013,6532400000
kwt,2014,6829500000
kwt,2015,7887000000
kwt,2016,8798300000
kwt,2017,8911200000
kwt,2018,9212396854.30933
kwt,2019,8976832460.24241
lao,2000,5693242191300
lao,2001,6106789153300
lao,2002,8048413910600
lao,2003,8156508073300
lao,2004,10096715860400
lao,2005,11294602235600
lao,2006,14387125701300
lao,2007,19500665644000
lao,2008,19819074645700
lao,2009,20081841747500
lao,2010,17503787023400
lao,2011,20568732050100
lao,2012,26526677341200
lao,2013,26583672500500
lao,2014,29500154733000
lao,2015,32268433892000
lao,2016,34527224264400
lbn,1990,2122236289666.08008
lbn,1991,3346101606300
lbn,1992,4630641906200
lbn,1993,5968458199500
lbn,1994,8280649098700
lbn,1995,8858271593000
lbn,1996,9529072764800
lbn,1997,8306929836700
lbn,1998,8452755403700
lbn,1999,6814559268700
lbn,2000,6479005768700
lbn,2001,6787629098300
lbn,2002,6863382696800
lbn,2003,7152247625400
lbn,2004,7806430080587.05957
lbn,2005,7940036965490.83008
lbn,2006,7235948756884.76953
lbn,2007,9227340460827.5
lbn,2008,11583575393465.80078
lbn,2009,13908773500884.30078
lbn,2010,14452186145745.19922
lbn,2011,14939087737268.80078
lbn,2012,14799181411355.19922
lbn,2013,17025335319932.40039
lbn,2014,16185145683683.40039
lbn,2015,15615354555109.80078
lbn,2016,17350141419327.30078
lbn,2017,17024259517784
lbn,2018,16974970913849.80078
lbn,2019,10160279677243.5
lbn,2020,2691167854900
