geo,time,dt_tds_dppg_cd
cpv,2019,61322430.4
cpv,2020,59069647
cri,1970,30589445.7
cri,1971,32154995.7
cri,1972,37791969.3
cri,1973,47926341.9
cri,1974,57016644.1
cri,1975,70793561.6
cri,1976,77258109.5
cri,1977,98412825.8
cri,1978,253007755.6
cri,1979,270318441.2
cri,1980,221743393
cri,1981,214239569.9
cri,1982,152313173.9
cri,1983,629334127.7
cri,1984,344863975.4
cri,1985,475533611.9
cri,1986,407844753.6
cri,1987,203374759.6
cri,1988,286222036.6
cri,1989,285606061.2
cri,1990,444730229.3
cri,1991,352128192.6
cri,1992,484835962.4
cri,1993,454470495.1
cri,1994,402419079.8
cri,1995,545522644
cri,1996,523760108.4
cri,1997,512402770.5
cri,1998,480910531.1
cri,1999,488445962.3
cri,2000,565603451.4
cri,2001,625815271.8
cri,2002,605651411.2
cri,2003,738439081.2
cri,2004,611598816.3
cri,2005,470493531.1
cri,2006,371212353.9
cri,2007,381504160.7
cri,2008,1094733465.4
cri,2009,791565696.3
cri,2010,554539698.9
cri,2011,841049048
cri,2012,944380233.2
cri,2013,1378856629.3
cri,2014,1142996964.8
cri,2015,1141253200.1
cri,2016,1044177589.8
cri,2017,1122673046.6
cri,2018,1584222393.4
cri,2019,1747385978.4
cri,2020,1635460510.7
dji,1970,134105
dji,1971,200367.4
dji,1972,258138.5
dji,1973,433944.7
dji,1974,472348.7
dji,1975,857366.8
dji,1976,1420392.9
dji,1977,1571051
dji,1978,1746481.9
dji,1979,2144992.6
dji,1980,3136447
dji,1981,3150744.4
dji,1982,3261904.2
dji,1983,4230618.2
dji,1984,4312909.6
dji,1985,4078199.3
dji,1986,7268409.7
dji,1987,12731288.7
dji,1988,13461658.1
dji,1989,11521419.4
dji,1990,11033071.1
dji,1991,10416040.3
dji,1992,10056233.1
dji,1993,8507183
dji,1994,10724479.3
dji,1995,11143769.1
dji,1996,11525043.7
dji,1997,6577590.3
dji,1998,4768655.7
dji,1999,8239464.1
dji,2000,10581527.5
dji,2001,8136162.8
dji,2002,9945059
dji,2003,14055095.3
dji,2004,17708922.1
dji,2005,14773984.6
dji,2006,21850513
dji,2007,23976270.1
dji,2008,25752712.3
dji,2009,28243220.8
dji,2010,30618399.9
dji,2011,35933286.2
dji,2012,39231206.4
dji,2013,40186891.7
dji,2014,35931814.2
dji,2015,42664465.1
dji,2016,56336465.8
dji,2017,60751910.7
dji,2018,59435533.4
dji,2019,63873217.9
dji,2020,53380798.6
dma,1981,607642.3
dma,1982,917781.1
dma,1983,539109.2
dma,1984,1318808.4
dma,1985,1864623
dma,1986,2784092
dma,1987,3249391.8
dma,1988,3747714.7
dma,1989,4392936
dma,1990,4492210.3
dma,1991,4927051
dma,1992,5068095.3
dma,1993,6608138.8
dma,1994,6766951.1
dma,1995,5765497.1
dma,1996,5282798
dma,1997,9481089.6
dma,1998,9951852.2
dma,1999,10037101.7
dma,2000,9912633.7
dma,2001,16775387.5
dma,2002,12193405.7
dma,2003,14447374.2
dma,2004,15875407.6
dma,2005,15392587
dma,2006,17267181.8
dma,2007,16554659.2
dma,2008,18369520.5
dma,2009,20419924.9
dma,2010,15234995.3
dma,2011,14753235.7
dma,2012,16795331.1
dma,2013,16907069.4
dma,2014,18740417.5
dma,2015,21149889.1
dma,2016,25347652.7
dma,2017,27504494
dma,2018,27042075.7
dma,2019,25061360.4
dma,2020,25894717.9
dom,1970,13161000
dom,1971,20032000
dom,1972,19029000
dom,1973,32515000
dom,1974,36672000
dom,1975,53005000
dom,1976,59975414.6
dom,1977,73837933.5
dom,1978,92565318.8
dom,1979,251019450.4
dom,1980,158474469.1
dom,1981,233909776.1
dom,1982,260750539.1
dom,1983,226119761.5
dom,1984,169533482.2
dom,1985,206740796.5
dom,1986,278265181.9
dom,1987,186236819.5
dom,1988,245120058.2
dom,1989,188597419.2
dom,1990,145460550
dom,1991,182865056.1
dom,1992,294692128.2
dom,1993,273144976.7
dom,1994,457536287.6
dom,1995,334379508.1
dom,1996,345545449.3
dom,1997,367471352.3
dom,1998,319447205.3
dom,1999,339461422.7
dom,2000,475028775.7
dom,2001,576785364.4
dom,2002,571796412.5
dom,2003,661597441.8
dom,2004,757787152.3
dom,2005,673752690.9
dom,2006,1191523710.2
dom,2007,1220624939.5
dom,2008,1162238582.7
dom,2009,1220313987.8
dom,2010,1134565878.9
dom,2011,1261314934.6
dom,2012,1072601880.2
dom,2013,1416095410.3
dom,2014,1799854090.1
dom,2015,3531428474.8
dom,2016,1783270846.7
dom,2017,1523659845
dom,2018,1821346251.9
dom,2019,2071618738.9
dom,2020,4499394581.1
dza,1970,44711008.1
dza,1971,69121447.1
dza,1972,190050025
dza,1973,301617975.1
dza,1974,711331756.1
dza,1975,469065617.1
dza,1976,787355802
dza,1977,1062673080.8
dza,1978,1517452105.3
dza,1979,2816039955.2
dza,1980,3968077201
dza,1981,3912888296.5
dza,1982,4379465817.3
dza,1983,4587105713.8
dza,1984,4976049503.7
dza,1985,4874362397.6
dza,1986,5130007337.4
dza,1987,5390584443.2
dza,1988,6278599597.2
dza,1989,6859095054.7
dza,1990,8567559514
dza,1991,9013037787.5
dza,1992,8897219803.8
dza,1993,8689219623
dza,1994,4856833678.5
dza,1995,3988710799.6
dza,1996,3989434277.5
dza,1997,3962172418.8
dza,1998,4582720784.4
dza,1999,4748548109.4
dza,2000,4271461974.4
dza,2001,4147311295.1
dza,2002,3753167766.7
dza,2003,3824881075
dza,2004,5103103560.9
dza,2005,5082664547.1
dza,2006,13196615630.3
dza,2007,751141705.1
dza,2008,1021892868.9
dza,2009,462769077.3
dza,2010,388279985.7
dza,2011,472801450
dza,2012,663055159.8
dza,2013,301282378.8
dza,2014,238547762.6
dza,2015,187944391.8
dza,2016,165886105.6
dza,2017,166253005.3
dza,2018,147482494
dza,2019,115526920.5
dza,2020,98968164.7
ecu,1970,26710557.9
ecu,1971,35923075.9
ecu,1972,40819786.9
ecu,1973,49706169.3
ecu,1974,97962265.5
ecu,1975,55053453.2
ecu,1976,87239737
ecu,1977,123933861.7
ecu,1978,214432273.8
ecu,1979,955041877.4
ecu,1980,567423193.1
ecu,1981,930462519.3
ecu,1982,1114857144.2
ecu,1983,545497928.6
ecu,1984,1015717012.3
ecu,1985,954345483.8
ecu,1986,1003747654.4
ecu,1987,604085987.2
ecu,1988,824959662
ecu,1989,827705665.5
ecu,1990,881661347.8
ecu,1991,933949150
ecu,1992,814995380.8
ecu,1993,760542290.9
ecu,1994,866961331.1
ecu,1995,1498187641.3
ecu,1996,1254474675.5
ecu,1997,2026971864.2
ecu,1998,1665272369.8
ecu,1999,1546325666.3
ecu,2000,2343793783.4
ecu,2001,1451571269.4
ecu,2002,1751833344.2
ecu,2003,1446202105.5
ecu,2004,2047836462.6
ecu,2005,1717048088.4
ecu,2006,2524747831.1
ecu,2007,1960063117.7
ecu,2008,1744227551.1
ecu,2009,7018424906.3
ecu,2010,967582417.7
ecu,2011,1429866819
ecu,2012,1714916710
ecu,2013,1850508832.1
ecu,2014,2031547313.8
ecu,2015,3173390502.9
ecu,2016,3059566202.4
ecu,2017,4659321801.5
ecu,2018,5440339237.1
ecu,2019,6304703918.5
ecu,2020,4988190830.5
egy,1970,261283055.5
egy,1971,213159281
egy,1972,314712244.1
egy,1973,430851400
egy,1974,288231792.6
egy,1975,272018220.3
egy,1976,242180124
egy,1977,448553821.1
egy,1978,514226953.7
egy,1979,401606671.2
egy,1980,623482560.7
egy,1981,972294023.6
egy,1982,1068673431.1
egy,1983,1362482513.2
egy,1984,1598710442.7
egy,1985,2098586332.8
egy,1986,2042833703.8
egy,1987,1057600961.7
egy,1988,1862680898.5
egy,1989,2293603320.2
egy,1990,2489898237.2
egy,1991,2041766835.2
egy,1992,2146921222.2
egy,1993,1865067065.3
egy,1994,1843970190.4
egy,1995,2059296435.1
egy,1996,1907916653.5
egy,1997,1754068258.1
egy,1998,1631218192
egy,1999,1639544400.1
egy,2000,1588537239.3
egy,2001,1668190193.4
egy,2002,1881802487
egy,2003,2297416858.6
egy,2004,1967629191.4
egy,2005,2193849657
egy,2006,2363333487.3
egy,2007,2711138749.5
egy,2008,3164496904.3
egy,2009,2841465294.2
egy,2010,2907715989.9
egy,2011,3553273134.4
egy,2012,2941640661.9
egy,2013,3300508584.9
egy,2014,5850065054.2
egy,2015,3573351806.8
egy,2016,6127841212.8
egy,2017,6139522650.4
egy,2018,7235952022.1
egy,2019,7860644876.8
egy,2020,10975808198.8
eri,1995,150000
eri,1997,504638.3
eri,1998,3551219.6
eri,1999,3264445.7
eri,2000,2972741.2
eri,2001,6065826.4
eri,2002,8922404.2
eri,2003,10880432.9
eri,2004,18917391.8
eri,2005,20215890.3
eri,2006,12306121.2
eri,2007,5726617.4
eri,2008,15583389.7
eri,2009,21552117.8
eri,2010,26877435.9
eri,2011,21958972.7
eri,2012,92997400.3
eri,2013,86269174.1
eri,2014,44579415.6
eri,2015,32570740
eri,2016,26869915.8
eri,2017,26918977.7
eri,2018,27992644.3
eri,2019,21023275.8
eri,2020,21549859.2
eth,1970,21138413.3
eth,1971,20195259.5
eth,1972,21391728.9
eth,1973,22074834.4
eth,1974,21117060.7
eth,1975,25416769.9
eth,1976,24142042.1
eth,1977,25150245.1
eth,1978,27132562.6
eth,1979,28583034.5
eth,1980,34231633.8
eth,1981,44519922.9
eth,1982,56291955.2
eth,1983,72069685.2
eth,1984,87221391.2
eth,1985,110612715.9
eth,1986,176736731.1
eth,1987,217809549.5
eth,1988,280545308.4
eth,1989,269388327.8
eth,1990,200871429.2
eth,1991,124349547
eth,1992,104426938.3
eth,1993,89843627.7
eth,1994,107830851.3
eth,1995,152922963
eth,1996,346525679.8
eth,1997,98548784.2
eth,1998,113078704.3
eth,1999,144134226.1
eth,2000,123370296.6
eth,2001,169745063.6
eth,2002,72979142.7
eth,2003,82086913.1
eth,2004,84283642
eth,2005,79674608.6
eth,2006,130078536.8
eth,2007,125361641.5
eth,2008,102896704.4
eth,2009,94775083.9
eth,2010,174995244.9
eth,2011,341477146.4
eth,2012,428098631.9
eth,2013,653317471
eth,2014,750584691.6
eth,2015,1058933959.5
eth,2016,1168189259.3
eth,2017,1415272895.5
eth,2018,1574535771.3
eth,2019,2101548520.3
eth,2020,1970106782.6
fji,1970,2723660
fji,1971,1481282.6
fji,1972,2396857.5
fji,1973,3449460.5
fji,1974,6871749.3
fji,1975,7336120.4
fji,1976,8491392.5
fji,1977,9721918.6
fji,1978,18336650.2
fji,1979,13858226.1
fji,1980,20695093.7
fji,1981,26080669.6
fji,1982,34154286.9
fji,1983,37507087.6
fji,1984,51004530.7
fji,1985,55805953.7
fji,1986,56522391.3
fji,1987,62676422.8
fji,1988,61608733.5
fji,1989,63132647.3
fji,1990,78613875.7
fji,1991,78566881.3
fji,1992,59449820.9
fji,1993,52874778.2
fji,1994,66274311.6
fji,1995,42505722.7
fji,1996,28698316.5
fji,1997,19444198.3
fji,1998,21784971.1
fji,1999,28734120.8
fji,2000,25425586.9
fji,2001,17519758.5
fji,2002,18109180
fji,2003,17160524.6
fji,2004,11641359
fji,2005,14029256
fji,2006,13603553.7
fji,2007,27354613.2
fji,2008,24822308.8
fji,2009,26723931.7
fji,2010,24378319.1
fji,2011,190633452.5
fji,2012,40176830
fji,2013,45327021.9
fji,2014,50534011.7
fji,2015,315502291.7
fji,2016,71267341.2
fji,2017,56747347.2
fji,2018,66075073.2
fji,2019,184010771.5
fji,2020,255513441
gab,1970,11889012
gab,1971,18397071.2
gab,1972,22364082
gab,1973,62596308.3
gab,1974,40731320.5
gab,1975,64373304.3
gab,1976,88032694.5
gab,1977,127521275.9
gab,1978,273530922.7
gab,1979,326491939.7
gab,1980,397668623.2
gab,1981,309455233.7
gab,1982,281920950.3
gab,1983,214549222
gab,1984,254277981.4
gab,1985,224715706.7
gab,1986,178222981.9
gab,1987,65058701.7
gab,1988,97344858
gab,1989,92079416.4
gab,1990,103681856.2
gab,1991,224738266.4
gab,1992,337930161.4
gab,1993,70233943.1
gab,1994,198025236
gab,1995,382264610.6
gab,1996,362912718.4
gab,1997,405928409.8
gab,1998,253981528.8
gab,1999,486047643.7
gab,2000,312050710.5
gab,2001,429084596.7
gab,2002,381652739.8
gab,2003,355739533
gab,2004,211661198.7
gab,2005,167588186.2
gab,2006,156504779.3
gab,2007,826302717.7
gab,2008,2621354448
gab,2009,422216325.9
gab,2010,450409254.3
gab,2011,416763163.4
gab,2012,421946122.3
gab,2013,1159955559
gab,2014,519018651.3
gab,2015,467449569.6
gab,2016,366510340.6
gab,2017,617974640.3
gab,2018,711151609.4
gab,2019,675938628.5
gab,2020,1401353026.1
geo,1993,12893507.7
geo,1994,5932793.2
geo,1995,17210000
geo,1996,6898953.7
geo,1997,40113764.1
geo,1998,204604082.3
geo,1999,79979866.2
geo,2000,82538125.4
geo,2001,50637589.8
geo,2002,69775050.2
geo,2003,95444218.4
geo,2004,161002441.2
geo,2005,104052797
geo,2006,192028683.5
geo,2007,111069118
geo,2008,163770005
geo,2009,216686022.1
geo,2010,255169470.5
geo,2011,641303379.3
geo,2012,193282803.5
geo,2013,357892857
geo,2014,356444396.6
geo,2015,600886128.9
geo,2016,408689496.1
geo,2017,609193886.5
geo,2018,466788476.3
geo,2019,508573800.3
geo,2020,933779207
gha,1970,26237550.4
gha,1971,28449919.9
gha,1972,14387526.2
gha,1973,23204135.7
gha,1974,27241754.8
gha,1975,54827362.2
gha,1976,51930975.9
gha,1977,37914744.1
gha,1978,67908590.7
gha,1979,73864348.1
gha,1980,107711786.9
gha,1981,69250000.9
gha,1982,71213949
gha,1983,110681470.6
gha,1984,88949270
gha,1985,95253786
gha,1986,120349123.8
gha,1987,156269087.3
gha,1988,203610243.2
gha,1989,206999140.7
gha,1990,192368266.9
gha,1991,167076151.7
gha,1992,207154375.1
gha,1993,198161691.1
gha,1994,242863492.5
gha,1995,253823737.2
gha,1996,306344764.3
gha,1997,340219078.1
gha,1998,384275812.2
gha,1999,390291507.3
gha,2000,374351732.6
gha,2001,205239583.2
gha,2002,179568349.5
gha,2003,223640349.4
gha,2004,229912646.4
gha,2005,277220698.6
gha,2006,255810655.7
gha,2007,200235907.3
gha,2008,202571213.2
gha,2009,220444640.1
gha,2010,267030995.9
gha,2011,304743008.4
gha,2012,420252135.8
gha,2013,601327451.5
gha,2014,715491810.3
gha,2015,926081288.5
gha,2016,1566600683.9
gha,2017,1944076998.7
gha,2018,2524283034.1
gha,2019,2353099946.9
gha,2020,2558441823.8
gin,1970,15401091
gin,1971,15934459.2
gin,1972,19785326.2
gin,1973,24990988.2
gin,1974,23249471.4
gin,1975,36138221
gin,1976,38235883.5
gin,1977,68532073.8
gin,1978,65481048.1
gin,1979,92524028.1
gin,1980,97763035.9
gin,1981,85530817.1
gin,1982,76400051.2
gin,1983,63885750.5
gin,1984,102088227.3
gin,1985,61506693.8
gin,1986,53016105.9
gin,1987,142596043.8
gin,1988,116944544.3
gin,1989,104139550.9
gin,1990,149787076.8
gin,1991,122955075.5
gin,1992,81630508
gin,1993,79974800.5
gin,1994,93889352.4
gin,1995,162885857.7
gin,1996,104359684.9
gin,1997,138278767.5
gin,1998,140607862.9
gin,1999,118489614.8
gin,2000,147457452.9
gin,2001,94177137.1
gin,2002,89549213.2
gin,2003,93790445.5
gin,2004,154442026.5
gin,2005,140521003.3
gin,2006,142391850.3
gin,2007,136726497.8
gin,2008,105886234.1
gin,2009,106332674.5
gin,2010,69004795.9
gin,2011,171590251.2
gin,2012,86461154.5
gin,2013,37901451.3
gin,2014,51185246.6
gin,2015,45783085.7
gin,2016,56540345.4
gin,2017,79572712.8
gin,2018,110863020.5
gin,2019,103009729.5
gin,2020,74758767.8
gmb,1970,126900
gmb,1971,192731.4
gmb,1972,273692.6
gmb,1973,329233.9
gmb,1974,417246.4
gmb,1975,420482.8
gmb,1976,365117.3
gmb,1977,638446.9
gmb,1978,414138.5
gmb,1979,496739.1
gmb,1980,772537.4
gmb,1981,2623480.7
gmb,1982,10516532.2
gmb,1983,6672141.2
gmb,1984,4711255.5
gmb,1985,891663.6
gmb,1986,8235757.6
gmb,1987,13462727.3
gmb,1988,14023771.6
gmb,1989,16435739.1
gmb,1990,30310269.9
gmb,1991,23309738.8
gmb,1992,25360509.6
gmb,1993,24432687.1
gmb,1994,25404776.9
gmb,1995,20744053.2
gmb,1996,19336981.6
gmb,1997,19144371.2
gmb,1998,19978866.8
gmb,1999,16523660
gmb,2000,18660224.5
gmb,2001,13076753.3
gmb,2002,14196244
gmb,2003,19916281.2
gmb,2004,25395382.9
gmb,2005,25424559.9
gmb,2006,25030975.8
gmb,2007,28861164.1
gmb,2008,16121043.8
gmb,2009,18944398.3
gmb,2010,23414141.5
gmb,2011,26936380.1
gmb,2012,25904883.2
gmb,2013,27609775.5
gmb,2014,46279971.2
gmb,2015,35662588.5
gmb,2016,36266579.3
gmb,2017,37010882.6
gmb,2018,39274534.8
gmb,2019,40588728.8
gmb,2020,25769613.5
gnb,1976,20000
gnb,1977,302948.7
gnb,1978,973639.7
gnb,1979,2465131.3
gnb,1980,4055552.8
gnb,1981,4110202.9
gnb,1982,4163264.1
gnb,1983,2312458.1
gnb,1984,2447327.8
gnb,1985,4865938.2
gnb,1986,5326311.4
gnb,1987,8184825.9
gnb,1988,6224464.7
gnb,1989,8734998.5
gnb,1990,5743282.1
gnb,1991,21632777.7
gnb,1992,6228717.6
gnb,1993,3143854.2
gnb,1994,6990820.8
gnb,1995,13949220.1
gnb,1996,9515526.1
gnb,1997,7138937.3
gnb,1998,6047499.6
gnb,1999,7506532.5
gnb,2000,4184000
gnb,2001,4022062.7
gnb,2002,1583102.1
gnb,2003,2663814.1
gnb,2004,4311723.3
gnb,2005,3018183
gnb,2006,5793097.4
gnb,2007,6933170.2
gnb,2008,12753512.2
gnb,2009,19414659.8
gnb,2010,9717263.1
gnb,2011,5917659.9
gnb,2012,6217583.1
gnb,2013,2365301.8
gnb,2014,3922966.4
gnb,2015,4484018.9
gnb,2016,5037786.1
gnb,2017,8813712.5
gnb,2018,8954040.7
gnb,2019,10114340.2
gnb,2020,15851304.9
grd,1970,259000
grd,1971,415137.8
grd,1972,644305.5
grd,1973,655810.4
grd,1974,737549.7
grd,1975,819361.9
grd,1976,1482114.3
grd,1977,622375.5
grd,1978,1117410.9
grd,1979,690958.4
grd,1980,1378140.6
grd,1981,982216.9
grd,1982,1290590.6
grd,1983,4099238.5
grd,1984,3505897.8
grd,1985,3349719.4
grd,1986,4243074.7
grd,1987,4911158.3
grd,1988,6021499.7
grd,1989,3482505.6
grd,1990,3281218.5
grd,1991,3613046
grd,1992,6118177
grd,1993,7692871.1
grd,1994,8140189.4
grd,1995,7470124.9
grd,1996,7547447.8
grd,1997,6919237.1
grd,1998,9702583.6
grd,1999,9590721.6
grd,2000,13521434.6
grd,2001,15979737.9
grd,2002,27341086.7
grd,2003,30240979.6
grd,2004,27406012.4
grd,2005,8981094.1
grd,2006,12191984.8
grd,2007,15340344.2
grd,2008,16979118.1
grd,2009,20012060
grd,2010,25640884.1
grd,2011,24663192.4
grd,2012,14112686
grd,2013,22058406.2
grd,2014,18039713.1
grd,2015,22269003.3
grd,2016,46801638.6
grd,2017,54784076.1
grd,2018,50698919.2
grd,2019,51431049.8
grd,2020,44299800.2
gtm,1970,28627000
gtm,1971,30040000
gtm,1972,45460000
gtm,1973,24361000
gtm,1974,32577000
gtm,1975,19538000
gtm,1976,23162000
gtm,1977,24455000
gtm,1978,34917000
gtm,1979,44574000
gtm,1980,52663000
gtm,1981,66713000
gtm,1982,110179000
gtm,1983,154339353.2
gtm,1984,204839010.9
gtm,1985,268122877.3
gtm,1986,319145430.7
gtm,1987,324375767.6
gtm,1988,328247533.8
gtm,1989,269716345.6
gtm,1990,197004380
gtm,1991,290027594.9
gtm,1992,468231241.9
gtm,1993,256478993.1
gtm,1994,276224936.4
gtm,1995,310033580.9
gtm,1996,322084207.7
gtm,1997,303040573
gtm,1998,294522317.7
gtm,1999,305241308.4
gtm,2000,305765121.8
gtm,2001,347377970.8
gtm,2002,365626750.5
gtm,2003,410572148.8
gtm,2004,488886714.1
gtm,2005,402967375.5
gtm,2006,472176072.5
gtm,2007,609308716.1
gtm,2008,516988368.6
gtm,2009,527240587.3
gtm,2010,547726537.1
gtm,2011,887917223.3
gtm,2012,548007168.6
gtm,2013,870959141.1
gtm,2014,591189316.7
gtm,2015,637951447.9
gtm,2016,705256987.1
gtm,2017,833218888.7
gtm,2018,609342361
gtm,2019,802503240.7
gtm,2020,932855973.2
guy,1970,5639100
guy,1971,5005299.9
guy,1972,8797980.1
guy,1973,13112677.3
guy,1974,13983500.7
guy,1975,17037700.3
guy,1976,35448854.9
guy,1977,35072704.6
guy,1978,52059120.1
guy,1979,94724123.2
guy,1980,75438071.2
guy,1981,80406761.5
guy,1982,45386438.7
guy,1983,47033473.3
guy,1984,34957655.6
guy,1985,30110627.7
guy,1986,29491556.9
guy,1987,26207244.3
guy,1988,22854629.4
guy,1989,43395765.6
guy,1990,142141205.5
guy,1991,93008991.3
guy,1992,86366374.6
guy,1993,83368766.2
guy,1994,71237962.5
guy,1995,81930973.4
guy,1996,77876426.1
guy,1997,102436924.8
guy,1998,110207987.5
guy,1999,60896837.8
guy,2000,48438483.9
guy,2001,36855035.4
guy,2002,52835796.4
guy,2003,48009519.5
guy,2004,39976399.5
guy,2005,25293175.1
guy,2006,29242464.8
guy,2007,24992161.8
guy,2008,26369538
guy,2009,18550505.1
guy,2010,27135270.4
guy,2011,33132240.4
guy,2012,132704858.9
guy,2013,35229120.2
guy,2014,39475625.7
guy,2015,45604825
guy,2016,49702078
guy,2017,57736252.4
guy,2018,77003683.6
guy,2019,77051511.2
guy,2020,76453687.6
hnd,1970,9149714.3
hnd,1971,11824999.9
hnd,1972,12941192.3
hnd,1973,17539213
hnd,1974,18563112
hnd,1975,21510915.4
hnd,1976,33976349
hnd,1977,48437389
hnd,1978,66559162
hnd,1979,112995179.3
hnd,1980,104295325.5
hnd,1981,123753520.8
hnd,1982,156832534.9
hnd,1983,132536858.5
hnd,1984,137631936.1
hnd,1985,173159200.2
hnd,1986,199291631.1
hnd,1987,247368402.9
hnd,1988,290038155.4
hnd,1989,135488945
hnd,1990,321405718.3
hnd,1991,291390418.8
hnd,1992,364581446.8
hnd,1993,354238979.2
hnd,1994,429368354.4
hnd,1995,477424869.9
hnd,1996,503591711.3
hnd,1997,453249393.1
hnd,1998,433552043.7
hnd,1999,303758743.1
hnd,2000,169811463.3
hnd,2001,127364147.6
hnd,2002,171909459.9
hnd,2003,193361427.4
hnd,2004,207534798.6
hnd,2005,204390351.5
hnd,2006,156305303.3
hnd,2007,157757654.5
hnd,2008,103395982.7
hnd,2009,162764313.5
hnd,2010,109299667.3
hnd,2011,124926923.5
hnd,2012,131543825.1
hnd,2013,194350955.5
hnd,2014,291801832.3
hnd,2015,331416399.4
hnd,2016,396214353.2
hnd,2017,422660437.8
hnd,2018,523477590.4
hnd,2019,581089846.4
hnd,2020,1123997906.3
hti,1970,4431000
hti,1971,5006000
hti,1972,4481000
hti,1973,6558000
hti,1974,7015493.7
hti,1975,8730946
hti,1976,11907759.6
hti,1977,23417450.3
hti,1978,23249528.1
hti,1979,17141675.5
hti,1980,25344906
hti,1981,25298316
hti,1982,19254759.1
hti,1983,17805213.6
hti,1984,20816789.7
hti,1985,22107278.2
hti,1986,18806014.5
hti,1987,27516414.5
hti,1988,28088442
hti,1989,29776226.6
hti,1990,17151460.7
hti,1991,17207423.4
hti,1992,3574832.2
hti,1993,3135204.4
hti,1994,3114456.8
hti,1995,66177438.2
hti,1996,25201970.3
hti,1997,33053404.2
hti,1998,32689898.1
hti,1999,35874526.8
hti,2000,34120223.8
hti,2001,22930052.8
hti,2002,16331510.3
hti,2003,37374998.4
hti,2004,90223359.8
hti,2005,50934911.7
hti,2006,50780984.6
hti,2007,45544719.5
hti,2008,57540278.8
hti,2009,41031847.9
hti,2010,130458632
hti,2011,5086674
hti,2012,5312000
hti,2013,12794254.8
hti,2014,24020420
hti,2015,34916890.8
hti,2016,86330539.2
hti,2017,10401570
hti,2018,8435648
hti,2019,9570000
hti,2020,9744000
idn,1970,83409136.6
idn,1971,104678707.7
idn,1972,140422680.4
idn,1973,207970230.7
idn,1974,292001763.4
idn,1975,523920155.4
idn,1976,761025453.9
idn,1977,1262326981.1
idn,1978,2064914115.4
idn,1979,2103723246.7
idn,1980,1763304639.5
idn,1981,2039121798.3
idn,1982,2236153958.1
idn,1983,2524108008.1
idn,1984,3228207885.5
idn,1985,3987616473.8
idn,1986,4691800272.2
idn,1987,5677157175.6
idn,1988,6947881419.9
idn,1989,7715729246.1
idn,1990,7394726059.3
idn,1991,7582428263.9
idn,1992,8175336275.2
idn,1993,8921287544.4
idn,1994,8791971040.3
idn,1995,9490342798.5
idn,1996,11749429489.9
idn,1997,8919014183
idn,1998,7134336148.3
idn,1999,9250012381.2
idn,2000,7664955377.6
idn,2001,6710346368.8
idn,2002,6568222072.3
idn,2003,7493183598.1
idn,2004,10377101984.2
idn,2005,8177281917.8
idn,2006,9044610551.5
idn,2007,10793129775.1
idn,2008,9497619189.5
idn,2009,9864655521.3
idn,2010,11106152440.7
idn,2011,9568949734.2
idn,2012,9856515585
idn,2013,11581925284.4
idn,2014,28346793755.2
idn,2015,14226805295.1
idn,2016,15987722576
idn,2017,18344045829.7
idn,2018,17381120754.1
idn,2019,21102197897.4
idn,2020,27829307586.8
ind,1970,1124639537.8
ind,1971,546182877.2
ind,1972,609650924.6
ind,1973,647263198.4
ind,1974,725153572.6
ind,1975,762148218.9
ind,1976,759130280.8
ind,1977,800261365.7
ind,1978,950857519.3
ind,1979,1013791365.2
ind,1980,1129413616.4
ind,1981,1166425679.4
ind,1982,1257549350.5
ind,1983,1478182732.5
ind,1984,1522768274
ind,1985,1960257672.5
ind,1986,3048047051
ind,1987,3020202892
ind,1988,3275116205.2
ind,1989,4306029885.9
ind,1990,5498268928.5
ind,1991,5556471905.2
ind,1992,5837240779
ind,1993,6524272919.7
ind,1994,8247666569.2
ind,1995,10155306476.1
ind,1996,9698495667.1
ind,1997,10692986131.7
ind,1998,10287542704
ind,1999,8003621336.3
ind,2000,9539389788.7
ind,2001,8376081933.4
ind,2002,11860649464.2
ind,2003,18028058800.9
ind,2004,9297158987
ind,2005,15491355010
ind,2006,6086325069
ind,2007,10291683841.1
ind,2008,14971532444.6
ind,2009,6657761490.9
ind,2010,6226748157.8
ind,2011,8033056536.8
ind,2012,7626471030.4
ind,2013,10806187977.6
ind,2014,13490067021.7
ind,2015,13672400138.4
ind,2016,22576838518.6
ind,2017,14133405301.2
ind,2018,23630713164.6
ind,2019,16502878215.9
ind,2020,25823569218.5
irn,1980,971569910
irn,1981,755113186
irn,1982,665813279.3
irn,1983,666120310.7
irn,1984,461001052.9
irn,1985,394470289
irn,1986,369362382.6
irn,1987,248241545.2
irn,1988,397106638.9
irn,1989,170500439.6
irn,1990,251556954.1
irn,1991,224952866.8
irn,1992,285748924.9
irn,1993,573523978.1
irn,1994,2634906431
irn,1995,5228354386.1
irn,1996,6201539701.4
irn,1997,6054773158.4
irn,1998,2532475101.1
irn,1999,3655225755.9
irn,2000,2745995323.5
irn,2001,1086220787.5
irn,2002,1275848288.1
irn,2003,1504609395.4
irn,2004,1796324463.3
irn,2005,2180158677.5
irn,2006,2201106799
irn,2007,2523801251
irn,2008,2675815598.3
irn,2009,2298820607.9
irn,2010,1667600242.5
irn,2011,1503956397.9
irn,2012,477929027.1
irn,2013,429029882.6
irn,2014,505866141.9
irn,2015,690104214.3
irn,2016,2021257479.2
irn,2017,409564500
irn,2018,155814584.9
irn,2019,108337533.4
irn,2020,99927658.7
jam,1970,15265808.6
