geo,time,en_co2_tran_zs
cub,2001,8.35223
cub,2002,8.16165
cub,2003,7.71429
cub,2004,8.13377
cub,2005,7.62475
cub,2006,7.1934
cub,2007,7.03155
cub,2008,7.14566
cub,2009,4.80736
cub,2010,3.82497
cub,2011,4.09809
cub,2012,4.16121
cub,2013,4.21482
cub,2014,4.27844
cyp,1971,34.48276
cyp,1972,30.41475
cyp,1973,32.59912
cyp,1974,31.21387
cyp,1975,26.50602
cyp,1976,24.2268
cyp,1977,24.17062
cyp,1978,25.56054
cyp,1979,24.69136
cyp,1980,24.12451
cyp,1981,24.50593
cyp,1982,25.29183
cyp,1983,27.09924
cyp,1984,27.73723
cyp,1985,28.98551
cyp,1986,27.72277
cyp,1987,25.62674
cyp,1988,26.30137
cyp,1989,27.03412
cyp,1990,29.82005
cyp,1991,26.12613
cyp,1992,27.36842
cyp,1993,26.72065
cyp,1994,26.6537
cyp,1995,28.91089
cyp,1996,28.2243
cyp,1997,28.70201
cyp,1998,28.39931
cyp,1999,27.84185
cyp,2000,27.46032
cyp,2001,28.91761
cyp,2002,27.91798
cyp,2003,26.78063
cyp,2004,28.65412
cyp,2005,28.65248
cyp,2006,28.1294
cyp,2007,28.84097
cyp,2008,28.75989
cyp,2009,29.06667
cyp,2010,30.71625
cyp,2011,30.85714
cyp,2012,30.56836
cyp,2013,31.85053
cyp,2014,30.38194
cze,1971,3.53585
cze,1972,3.7309
cze,1973,4.08191
cze,1974,3.87023
cze,1975,4.15968
cze,1976,4.32716
cze,1977,4.29676
cze,1978,4.32181
cze,1979,4.1769
cze,1980,3.81321
cze,1981,4.2731
cze,1982,3.55893
cze,1983,3.5917
cze,1984,3.74786
cze,1985,3.67161
cze,1986,3.626
cze,1987,3.6613
cze,1988,3.78635
cze,1989,4.15256
cze,1990,4.62347
cze,1991,4.50299
cze,1992,6.01002
cze,1993,6.17533
cze,1994,6.96574
cze,1995,5.88092
cze,1996,8.08146
cze,1997,8.45208
cze,1998,9.12434
cze,1999,10.68411
cze,2000,9.78324
cze,2001,10.51242
cze,2002,11.33766
cze,2003,12.45675
cze,2004,12.99426
cze,2005,14.46902
cze,2006,14.67126
cze,2007,15.18601
cze,2008,15.75088
cze,2009,16.16097
cze,2010,14.88693
cze,2011,14.90672
cze,2012,15.22665
cze,2013,15.75566
cze,2014,17.02745
deu,1960,9.67055
deu,1961,9.99287
deu,1962,9.99122
deu,1963,9.88593
deu,1964,10.03509
deu,1965,9.98463
deu,1966,10.64262
deu,1967,10.55252
deu,1968,10.40163
deu,1969,10.08058
deu,1970,9.58977
deu,1971,10.19945
deu,1972,10.36022
deu,1973,10.13847
deu,1974,9.96832
deu,1975,10.88602
deu,1976,10.44359
deu,1977,11.18927
deu,1978,11.65236
deu,1979,11.4843
deu,1980,12.25331
deu,1981,12.23847
deu,1982,12.788
deu,1983,12.98047
deu,1984,13.09324
deu,1985,12.99946
deu,1986,13.55162
deu,1987,14.19061
deu,1988,14.7973
deu,1989,15.51997
deu,1990,16.86537
deu,1991,17.59021
deu,1992,18.68713
deu,1993,19.34034
deu,1994,19.31985
deu,1995,19.59752
deu,1996,19.05202
deu,1997,19.85614
deu,1998,20.39763
deu,1999,21.79429
deu,2000,21.34786
deu,2001,20.38313
deu,2002,20.4264
deu,2003,19.97953
deu,2004,20.37203
deu,2005,19.77604
deu,2006,19.19925
deu,2007,19.34483
deu,2008,19.20105
deu,2009,20.41066
deu,2010,19.51322
deu,2011,20.49746
deu,2012,19.93475
deu,2013,19.94083
deu,2014,21.36547
dnk,1960,10.78811
dnk,1961,11.33375
dnk,1962,10.54677
dnk,1963,10.46131
dnk,1964,11.21612
dnk,1965,12.02902
dnk,1966,12.29437
dnk,1967,12.80854
dnk,1968,12.99423
dnk,1969,12.37095
dnk,1970,12.25828
dnk,1971,13.4657
dnk,1972,13.38445
dnk,1973,14.26285
dnk,1974,15.82
dnk,1975,16.45449
dnk,1976,15.21702
dnk,1977,15.13685
dnk,1978,15.62238
dnk,1979,14.74786
dnk,1980,14.24266
dnk,1981,16.49641
dnk,1982,15.98837
dnk,1983,16.91176
dnk,1984,17.45823
dnk,1985,17.66634
dnk,1986,18.23348
dnk,1987,18.46154
dnk,1988,19.73919
dnk,1989,22.62308
dnk,1990,20.22758
dnk,1991,17.81337
dnk,1992,19.63479
dnk,1993,19.29277
dnk,1994,18.77942
dnk,1995,20.02398
dnk,1996,16.48751
dnk,1997,19.29541
dnk,1998,20.70393
dnk,1999,21.98284
dnk,2000,23.62562
dnk,2001,22.98433
dnk,2002,23.45821
dnk,2003,22.07137
dnk,2004,25.23653
dnk,2005,27.49794
dnk,2006,23.98439
dnk,2007,27.35904
dnk,2008,28.58318
dnk,2009,28.10235
dnk,2010,27.57306
dnk,2011,30.2641
dnk,2012,30.89872
dnk,2013,29.0523
dnk,2014,32.91799
dom,1971,40.8046
dom,1972,32.60394
dom,1973,33.90929
dom,1974,33.4
dom,1975,33.58925
dom,1976,33.83178
dom,1977,32.39437
dom,1978,30.70326
dom,1979,31.38211
dom,1980,28.27804
dom,1981,25.16667
dom,1982,25.56131
dom,1983,25.77778
dom,1984,27.82486
dom,1985,31.62119
dom,1986,29.70297
dom,1987,32.5495
dom,1988,28.29028
dom,1989,35.75548
dom,1990,31.21622
dom,1991,29.64889
dom,1992,27.13178
dom,1993,29.6544
dom,1994,29.74504
dom,1995,31.28342
dom,1996,32.36273
dom,1997,32.531
dom,1998,29.64377
dom,1999,29.53865
dom,2000,32.22101
dom,2001,28.60348
dom,2002,31.05784
dom,2003,29.88711
dom,2004,39.06049
dom,2005,33.71824
dom,2006,30.88156
dom,2007,30.36677
dom,2008,27.99145
dom,2009,29.54298
dom,2010,30.93375
dom,2011,31.34021
dom,2012,33.14945
dom,2013,28.89792
dom,2014,26.32399
dza,1971,30.96624
dza,1972,27.38589
dza,1973,27.11556
dza,1974,27.47069
dza,1975,26.93727
dza,1976,25.84693
dza,1977,25.62077
dza,1978,24.1171
dza,1979,21.02336
dza,1980,22.39452
dza,1981,21.11492
dza,1982,18.57666
dza,1983,18.17312
dza,1984,20
dza,1985,29.50547
dza,1986,26.50169
dza,1987,26.86757
dza,1988,25.64103
dza,1989,26.10539
dza,1990,30.8835
dza,1991,30.85359
dza,1992,30.57881
dza,1993,29.92237
dza,1994,28.42491
dza,1995,27.31381
dza,1996,27.25948
dza,1997,26.81315
dza,1998,26.88228
dza,1999,27.03989
dza,2000,27.38657
dza,2001,27.04762
dza,2002,28.40159
dza,2003,30.22513
dza,2004,30.02045
dza,2005,31.18141
dza,2006,31.73541
dza,2007,32.51621
dza,2008,33.1328
dza,2009,32.31649
dza,2010,33.10014
dza,2011,31.96553
dza,2012,32.55625
dza,2013,32.83281
dza,2014,35.28024
ecu,1971,52.72206
ecu,1972,51.98864
ecu,1973,51.88917
ecu,1974,42.82983
ecu,1975,44.85666
ecu,1976,43.00292
ecu,1977,44.49938
ecu,1978,45.34632
ecu,1979,35.6701
ecu,1980,38.36538
ecu,1981,38.81356
ecu,1982,40.01692
ecu,1983,43.64292
ecu,1984,48.47943
ecu,1985,49.39966
ecu,1986,49.87406
ecu,1987,49.31153
ecu,1988,56.38731
ecu,1989,55.74043
ecu,1990,58.70871
ecu,1991,57.58447
ecu,1992,54.8583
ecu,1993,58.11966
ecu,1994,58.18792
ecu,1995,49.49071
ecu,1996,52.44792
ecu,1997,52.17817
ecu,1998,48.92157
ecu,1999,47.57869
ecu,2000,48.20739
ecu,2001,45.22822
ecu,2002,45.35354
ecu,2003,46.14599
ecu,2004,41.96308
ecu,2005,40.63545
ecu,2006,39.18175
ecu,2007,38.2522
ecu,2008,38.3174
ecu,2009,36.25304
ecu,2010,39.03276
ecu,2011,41.35201
ecu,2012,41.15238
ecu,2013,41.87343
ecu,2014,41.67312
egy,1971,19.96008
egy,1972,20.46161
egy,1973,21.65297
egy,1974,21.86166
egy,1975,18.10716
egy,1976,17.59383
egy,1977,18.78712
egy,1978,19.12568
egy,1979,18.60209
egy,1980,20.15713
egy,1981,19.52371
egy,1982,17.99762
egy,1983,18.20927
egy,1984,18.50712
egy,1985,18.99147
egy,1986,18.68433
egy,1987,18.15228
egy,1988,19.28363
egy,1989,19.69377
egy,1990,20.75035
egy,1991,21.88269
egy,1992,21.93081
egy,1993,22.32132
egy,1994,26.04736
egy,1995,25.98898
egy,1996,26.07939
egy,1997,25.86262
egy,1998,27.25788
egy,1999,27.73651
egy,2000,29.32504
egy,2001,25.27611
egy,2002,25.6476
egy,2003,26.08585
egy,2004,24.45364
egy,2005,21.28336
egy,2006,21.98777
egy,2007,22.6339
egy,2008,22.85045
egy,2009,23.94657
egy,2010,25.41383
egy,2011,25.5968
egy,2012,26.88467
egy,2013,23.34515
egy,2014,22.54862
eri,1992,25
eri,1993,33.33333
eri,1994,40.84507
eri,1995,42.30769
eri,1996,44.70588
eri,1997,45
eri,1998,38.98305
eri,1999,33.33333
eri,2000,32.78689
eri,2001,37.31343
eri,2002,40.90909
eri,2003,40.29851
eri,2004,37.87879
eri,2005,31.03448
eri,2006,28
eri,2007,24.4898
eri,2008,25.5814
eri,2009,24.44444
eri,2010,29.16667
eri,2011,29.41176
eri,2012,30.90909
eri,2013,30.90909
eri,2014,30.35714
esp,1960,31.32463
esp,1961,32.91227
esp,1962,35.21753
esp,1963,35.32626
esp,1964,30.83544
esp,1965,29.80331
esp,1966,29.25134
esp,1967,27.23903
esp,1968,27.00965
esp,1969,21.8269
esp,1970,21.39126
esp,1971,21.46337
esp,1972,21.73669
esp,1973,23.25414
esp,1974,23.29621
esp,1975,23.30851
esp,1976,23.10235
esp,1977,23.80722
esp,1978,25.31214
esp,1979,26.81014
esp,1980,24.22664
esp,1981,22.37119
esp,1982,22.99935
esp,1983,22.79161
esp,1984,24.88389
esp,1985,25.39306
esp,1986,25.57523
esp,1987,26.90623
esp,1988,31.40824
esp,1989,30.36388
esp,1990,31.1846
esp,1991,31.27347
esp,1992,31.25282
esp,1993,32.84005
esp,1994,32.57111
esp,1995,31.51159
esp,1996,35.22529
esp,1997,32.52619
esp,1998,34.72933
esp,1999,33.51907
esp,2000,32.43098
esp,2001,33.75161
esp,2002,32.34285
esp,2003,33.41266
esp,2004,33.03885
esp,2005,32.73387
esp,2006,34.79505
esp,2007,34.35668
esp,2008,35.46127
esp,2009,36.68345
esp,2010,37.54103
esp,2011,34.69033
esp,2012,31.72708
esp,2013,34.6931
esp,2014,35.30756
est,1990,6.56102
est,1991,6.6811
est,1992,4.51286
est,1993,6.38415
est,1994,7.88429
est,1995,8.70927
est,1996,8.98345
est,1997,9.51515
est,1998,10.36432
est,1999,11.07383
est,2000,11.37147
est,2001,13.09285
est,2002,14.27591
est,2003,12.07729
est,2004,12.27437
est,2005,12.72295
est,2006,14.81005
est,2007,12.56463
est,2008,13.28829
est,2009,14.43089
est,2010,12.06434
est,2011,12.64822
est,2012,13.74696
est,2013,11.71792
est,2014,12.67123
eth,1971,41.98473
eth,1972,42.97521
eth,1973,43.84615
eth,1974,45.45455
eth,1975,44.0678
eth,1976,46.61017
eth,1977,49.57265
eth,1978,52.8
eth,1979,53.0303
eth,1980,47.40741
eth,1981,44.96644
eth,1982,47.40741
eth,1983,44.82759
eth,1984,45.18519
eth,1985,46.76259
eth,1986,46.34146
eth,1987,46.77419
eth,1988,46.63212
eth,1989,45.81281
eth,1990,42.85714
eth,1991,42.08145
eth,1992,52.51799
eth,1993,48.33333
eth,1994,47.343
eth,1995,46.98276
eth,1996,46.71815
eth,1997,46.54545
eth,1998,48.28767
eth,1999,49.65753
eth,2000,49.6875
eth,2001,49.25743
eth,2002,49.40618
eth,2003,47.48359
eth,2004,48.54167
eth,2005,48.55234
eth,2006,48.75
eth,2007,47.30983
eth,2008,44.80409
eth,2009,46.07679
eth,2010,47.81879
eth,2011,43.66812
eth,2012,46.90509
eth,2013,46.82353
eth,2014,46.87842
fin,1960,20.54891
fin,1961,22.85916
fin,1962,21.43306
fin,1963,19.4869
fin,1964,19.58713
fin,1965,18.28859
fin,1966,18.38346
fin,1967,18.52123
fin,1968,16.60207
fin,1969,15.37824
fin,1970,15.24876
fin,1971,15.86345
fin,1972,15.32462
fin,1973,15.04905
fin,1974,15.90858
fin,1975,17.09305
fin,1976,15.12205
fin,1977,15.33693
fin,1978,14.24387
fin,1979,15.48983
fin,1980,15.18687
fin,1981,18.53723
fin,1982,19.58248
fin,1983,20.73257
fin,1984,20.6873
fin,1985,19.68096
fin,1986,20.80925
fin,1987,20.70155
fin,1988,21.25923
fin,1989,22.45096
fin,1990,21.75771
fin,1991,20.89826
fin,1992,21.91543
fin,1993,20.94951
fin,1994,19.41226
fin,1995,20.39497
fin,1996,17.8221
fin,1997,19.43475
fin,1998,20.86268
fin,1999,21.71041
fin,2000,21.5582
fin,2001,19.66617
fin,2002,19.21425
fin,2003,17.26174
fin,2004,18.82458
fin,2005,23.08394
fin,2006,19.33635
fin,2007,20.47893
fin,2008,22.45081
fin,2009,22.41121
fin,2010,20.21019
fin,2011,22.66716
fin,2012,24.69237
fin,2013,24.16937
fin,2014,23.8674
fra,1960,13.57635
fra,1961,13.75378
fra,1962,12.83278
fra,1963,13.13128
fra,1964,12.98447
fra,1965,13.52016
fra,1966,14.11175
fra,1967,13.80285
fra,1968,14.13538
fra,1969,14.09944
fra,1970,13.67194
fra,1971,14.29314
fra,1972,15.02052
fra,1973,15.10998
fra,1974,15.58385
fra,1975,17.35193
fra,1976,17.30142
fra,1977,18.01872
fra,1978,18.47394
fra,1979,18.29258
fra,1980,19.42161
fra,1981,22.09174
fra,1982,23.24835
fra,1983,24.44224
fra,1984,25.72567
fra,1985,26.37475
fra,1986,28.43088
fra,1987,29.95463
fra,1988,31.93282
fra,1989,31.2636
fra,1990,32.83357
fra,1991,31.55677
fra,1992,33.22105
fra,1993,35.34124
fra,1994,36.1602
fra,1995,35.59702
fra,1996,33.96956
fra,1997,35.50667
fra,1998,34.66352
fra,1999,35.32975
fra,2000,36.32972
fra,2001,36.4649
fra,2002,37.01435
fra,2003,36.08312
fra,2004,36.06993
fra,2005,35.31937
fra,2006,36.34223
fra,2007,36.95233
fra,2008,35.63041
fra,2009,36.87952
fra,2010,36.24735
fra,2011,39.55226
fra,2012,39.09849
fra,2013,38.17047
fra,2014,42.41459
gab,1971,0
gab,1972,0
gab,1973,6.55738
gab,1974,7.14286
gab,1975,5.26316
gab,1976,6.83761
gab,1977,32.57576
gab,1978,31.6092
gab,1979,19.54887
gab,1980,18.60465
gab,1981,27.77778
gab,1982,26.70455
gab,1983,23.62637
gab,1984,15.89404
gab,1985,19.04762
gab,1986,31.75676
gab,1987,24.21875
gab,1988,23.61111
gab,1989,36.28319
gab,1990,35.16484
gab,1991,36.4486
gab,1992,33.33333
gab,1993,32.5
gab,1994,26.72414
gab,1995,25.9542
gab,1996,24.8227
gab,1997,25
gab,1998,25.30864
gab,1999,25.65789
gab,2000,21.91781
gab,2001,24.32432
gab,2002,28.26087
gab,2003,25.17986
gab,2004,25.87413
gab,2005,21.38728
gab,2006,20.55556
gab,2007,21.64948
gab,2008,21.5
gab,2009,19.41748
gab,2010,23.68421
gab,2011,24.08027
gab,2012,23.65931
gab,2013,24.77876
gab,2014,23.78223
gbr,1960,10.36101
gbr,1961,10.59995
gbr,1962,10.0913
gbr,1963,9.80598
gbr,1964,9.95717
gbr,1965,9.76421
gbr,1966,10.06057
gbr,1967,10.46141
gbr,1968,10.73563
gbr,1969,10.72896
gbr,1970,11.51462
gbr,1971,11.86634
gbr,1972,12.66235
gbr,1973,12.8231
gbr,1974,13.293
gbr,1975,13.50361
gbr,1976,13.85467
gbr,1977,13.96808
gbr,1978,14.68458
gbr,1979,14.20844
gbr,1980,15.6342
gbr,1981,15.59484
gbr,1982,16.34184
gbr,1983,17.06251
gbr,1984,18.47531
gbr,1985,17.75909
gbr,1986,18.38955
gbr,1987,18.92022
gbr,1988,20.20605
gbr,1989,21.67876
gbr,1990,20.98738
gbr,1991,20.41713
gbr,1992,21.15599
gbr,1993,22.0509
gbr,1994,22.43505
gbr,1995,22.6425
gbr,1996,22.64091
gbr,1997,23.82516
gbr,1998,23.52085
gbr,1999,24.33076
gbr,2000,23.5863
gbr,2001,22.75647
gbr,2002,23.68624
gbr,2003,23.40022
gbr,2004,23.64548
gbr,2005,23.94239
gbr,2006,24.18831
gbr,2007,24.84128
gbr,2008,24.15259
gbr,2009,25.75111
gbr,2010,24.55695
gbr,2011,26.36836
gbr,2012,24.91128
gbr,2013,25.48584
gbr,2014,28.45233
geo,1990,11.11111
geo,1991,10.98039
geo,1992,11.68177
geo,1993,12.52348
geo,1994,14.13462
geo,1995,12.66913
geo,1996,39.81043
geo,1997,34.48905
geo,1998,25.45825
geo,1999,25.57078
geo,2000,20.51836
geo,2001,34.02367
geo,2002,42.9078
geo,2003,41.0596
geo,2004,37.5
geo,2005,37.19212
geo,2006,34.73451
geo,2007,37.98165
geo,2008,37.2591
geo,2009,41.02079
geo,2010,45.29058
geo,2011,38.82353
geo,2012,37.06505
geo,2013,42.45142
geo,2014,42.22798
gha,1971,54.45026
gha,1972,52.23881
gha,1973,52.88462
gha,1974,52.29358
gha,1975,53.24675
gha,1976,54.46809
gha,1977,54.18327
gha,1978,54.1502
gha,1979,52.0362
gha,1980,57.53425
gha,1981,54.61255
gha,1982,58.44156
gha,1983,66.66667
gha,1984,54.69613
gha,1985,60.76555
gha,1986,60.98655
gha,1987,59.48276
gha,1988,60.66946
gha,1989,62.12121
gha,1990,63.77953
gha,1991,65.78947
gha,1992,66.79104
gha,1993,66.17647
gha,1994,63.94558
gha,1995,63.86293
gha,1996,63.53276
gha,1997,64.72222
gha,1998,50.91575
gha,1999,52.73038
gha,2000,58.83534
gha,2001,53.46715
gha,2002,50.67265
gha,2003,49.14197
gha,2004,61.65541
gha,2005,56.25
gha,2006,47.09677
gha,2007,45.76877
gha,2008,48.06701
gha,2009,54.48649
gha,2010,49.1866
gha,2011,52.77264
gha,2012,53.32811
gha,2013,52.82051
gha,2014,55.37757
gib,1971,42.85714
gib,1972,33.33333
gib,1973,33.33333
gib,1974,33.33333
gib,1975,33.33333
gib,1976,33.33333
gib,1977,33.33333
gib,1978,33.33333
gib,1979,37.5
gib,1980,44.44444
gib,1981,44.44444
gib,1982,50
gib,1983,33.33333
gib,1984,37.5
gib,1985,44.44444
gib,1986,50
gib,1987,53.84615
gib,1988,64.28571
gib,1989,50
gib,1990,57.14286
gib,1991,65
gib,1992,70.83333
gib,1993,70.83333
gib,1994,72.41379
gib,1995,71.42857
gib,1996,68.96552
gib,1997,70
gib,1998,74.19355
gib,1999,71.875
gib,2000,70.58824
gib,2001,71.42857
gib,2002,72.22222
gib,2003,72.22222
gib,2004,74.35897
gib,2005,73.17073
gib,2006,73.80952
gib,2007,71.42857
gib,2008,69.76744
gib,2009,72.34043
gib,2010,72.34043
gib,2011,71.73913
gib,2012,70.21277
gib,2013,72
gib,2014,72.22222
grc,1960,31.96721
grc,1961,32.49097
grc,1962,30.95768
grc,1963,30.21807
grc,1964,23.35382
grc,1965,21.88235
grc,1966,21.14445
grc,1967,20.10082
grc,1968,19.15888
grc,1969,18.63613
grc,1970,21.0084
grc,1971,19.51317
grc,1972,19.62681
grc,1973,18.38671
grc,1974,15.74706
grc,1975,15.04399
grc,1976,18.74839
grc,1977,19.801
grc,1978,19.97187
grc,1979,19.84852
grc,1980,21.13299
grc,1981,21.60287
grc,1982,21.43168
grc,1983,21.91251
grc,1984,22.24189
grc,1985,21.40892
grc,1986,21.90143
grc,1987,20.55138
grc,1988,21.01801
grc,1989,20.625
grc,1990,21.54506
grc,1991,22.62295
grc,1992,22.49862
grc,1993,22.82037
grc,1994,22.44484
grc,1995,21.83457
grc,1996,22.47808
grc,1997,22.95866
grc,1998,24.03763
grc,1999,24.17366
grc,2000,21.67538
grc,2001,21.93119
grc,2002,22.1718
grc,2003,22.34292
grc,2004,22.86722
grc,2005,22.87575
grc,2006,23.66437
grc,2007,23.34626
grc,2008,23.50636
grc,2009,27.48032
grc,2010,26.3486
grc,2011,23.90167
grc,2012,21.30062
grc,2013,23.66091
grc,2014,24.80267
gtm,1971,30.0885
gtm,1972,32.93173
gtm,1973,36.12167
gtm,1974,37.63838
gtm,1975,38.20598
gtm,1976,33.7931
gtm,1977,35.92814
gtm,1978,33.86667
gtm,1979,31.82898
gtm,1980,32.06651
gtm,1981,34.71074
gtm,1982,36.67712
gtm,1983,40.72727
gtm,1984,39.4822
gtm,1985,39.93711
gtm,1986,52.58621
gtm,1987,52.20588
gtm,1988,53.44828
gtm,1989,52.30263
gtm,1990,53.27103
gtm,1991,52.19941
gtm,1992,44.3128
gtm,1993,44.27646
gtm,1994,44.10569
gtm,1995,46.24573
gtm,1996,47.2028
gtm,1997,47.83333
gtm,1998,44.63351
gtm,1999,47.66977
gtm,2000,44.75524
gtm,2001,45.49499
gtm,2002,45.3886
gtm,2003,50.72614
gtm,2004,46.28906
gtm,2005,48.30508
gtm,2006,49.20038
gtm,2007,48.12554
gtm,2008,48.58537
gtm,2009,50.04452
gtm,2010,54.94186
gtm,2011,52.48092
gtm,2012,52.40793
gtm,2013,48.69067
gtm,2014,39.96283
hkg,1971,13.97616
hkg,1972,15.69038
hkg,1973,15.99169
hkg,1974,12.54545
hkg,1975,13.31497
hkg,1976,12.85714
hkg,1977,11.61512
hkg,1978,12.37047
hkg,1979,19.55151
hkg,1980,17.12329
hkg,1981,18.69455
hkg,1982,18.56392
hkg,1983,16.41104
hkg,1984,14.46009
hkg,1985,12.73543
hkg,1986,14.37055
hkg,1987,12.46398
hkg,1988,13.60413
hkg,1989,12.66605
hkg,1990,13.78378
hkg,1991,15.43346
hkg,1992,15.61119
hkg,1993,16.55476
hkg,1994,21.59715
hkg,1995,20.56407
hkg,1996,20.03974
hkg,1997,21.91697
hkg,1998,28.36109
hkg,1999,34.36797
hkg,2000,28.65642
hkg,2001,24.34846
hkg,2002,19.89033
hkg,2003,18.07989
hkg,2004,12.8086
hkg,2005,14.78345
hkg,2006,12.80718
hkg,2007,12.19623
hkg,2008,12.46208
hkg,2009,15.44118
hkg,2010,15.62277
hkg,2011,14.0447
hkg,2012,14.01641
hkg,2013,14.13681
hkg,2014,13.70463
hnd,1971,40.17857
hnd,1972,41.37931
hnd,1973,41.73228
hnd,1974,40
hnd,1975,39.09774
hnd,1976,38.02817
hnd,1977,36.70886
hnd,1978,39.24051
hnd,1979,38.69048
hnd,1980,36.47059
hnd,1981,39.13043
hnd,1982,40.25157
hnd,1983,41.47727
hnd,1984,40.86022
hnd,1985,46.10778
hnd,1986,51.17647
hnd,1987,49.47368
hnd,1988,47.36842
hnd,1989,46.98276
hnd,1990,47.70642
hnd,1991,47.68519
hnd,1992,47.15447
hnd,1993,50.76923
hnd,1994,51.33333
hnd,1995,43.41737
hnd,1996,42.61364
hnd,1997,45.58011
hnd,1998,42.36111
hnd,1999,48.62385
hnd,2000,46.99332
hnd,2001,42.53308
hnd,2002,40.21352
hnd,2003,36.85897
hnd,2004,33.14367
hnd,2005,31.42458
hnd,2006,35
hnd,2007,39.40887
hnd,2008,37.69036
hnd,2009,41.08108
hnd,2010,40.73569
hnd,2011,37.82816
hnd,2012,39.52096
hnd,2013,39.1716
hnd,2014,39.54286
hrv,1990,17.51969
hrv,1991,19.49384
hrv,1992,19.51909
hrv,1993,19.63563
hrv,1994,22.01573
hrv,1995,22.12449
hrv,1996,23.68601
hrv,1997,23.98524
hrv,1998,23.042
hrv,1999,24.68354
hrv,2000,25.74493
hrv,2001,24.67606
hrv,2002,24.82759
hrv,2003,25.22299
hrv,2004,26.78571
hrv,2005,27.27273
hrv,2006,28.94342
hrv,2007,28.93497
hrv,2008,30.00992
hrv,2009,31.74187
hrv,2010,31.90789
hrv,2011,31.81058
hrv,2012,33.57709
hrv,2013,35.15723
hrv,2014,36.59181
hti,1971,36.84211
hti,1972,44.44444
hti,1973,48.64865
hti,1974,43.90244
hti,1975,48.78049
hti,1976,43.85965
hti,1977,45.76271
hti,1978,45.3125
hti,1979,47.69231
hti,1980,48.3871
hti,1981,59.61538
hti,1982,44.77612
hti,1983,40
hti,1984,38.46154
hti,1985,37.5
hti,1986,43.24324
hti,1987,41.97531
hti,1988,41.57303
hti,1989,44.08602
hti,1990,46.23656
hti,1991,44.94382
hti,1992,50.61728
hti,1993,58.46154
hti,1994,57.89474
hti,1995,55.55556
hti,1996,52.83019
hti,1997,45.66929
hti,1998,49.23077
hti,1999,48.88889
hti,2000,51.44928
hti,2001,51.65563
hti,2002,47.39884
hti,2003,48.17073
hti,2004,59.25926
hti,2005,58.08081
hti,2006,58.41584
hti,2007,57.32759
hti,2008,57.32759
hti,2009,58.48214
hti,2010,51.67464
hti,2011,51.40187
hti,2012,46.15385
hti,2013,41.47465
hti,2014,42.3913
hun,1965,9.50518
hun,1966,10.77925
hun,1967,11.57734
hun,1968,11.63011
hun,1969,12.12066
hun,1970,11.64933
hun,1971,11.87987
hun,1972,10.78558
hun,1973,10.58257
hun,1974,10.99157
hun,1975,10.89899
hun,1976,10.19629
hun,1977,10.59267
hun,1978,10.46799
hun,1979,10.35971
hun,1980,10.25051
hun,1981,9.98409
hun,1982,9.71004
hun,1983,9.57176
hun,1984,9.50311
hun,1985,9.7029
hun,1986,10.39857
hun,1987,10.7039
hun,1988,11.42742
hun,1989,12.11125
hun,1990,12.78928
hun,1991,11.5821
hun,1992,12.43877
hun,1993,12.37581
hun,1994,12.22399
hun,1995,12.63775
hun,1996,12.39756
hun,1997,13.48737
hun,1998,14.96259
hun,1999,15.74956
hun,2000,16.64477
hun,2001,17.00346
hun,2002,18.36471
hun,2003,18.31631
hun,2004,19.75667
hun,2005,21.54605
hun,2006,23.2644
hun,2007,24.69535
hun,2008,24.88889
hun,2009,27.30958
hun,2010,24.49022
hun,2011,24.43716
hun,2012,25.67568
hun,2013,24.12518
hun,2014,27.15988
idn,1971,32.14286
idn,1972,30.80452
idn,1973,28.8162
idn,1974,30.15603
idn,1975,30.79566
idn,1976,31.73498
idn,1977,28.73167
idn,1978,28.04646
idn,1979,26.68464
idn,1980,26.40923
idn,1981,26.87466
idn,1982,27.49372
idn,1983,26.67638
idn,1984,26.72931
idn,1985,25.17583
idn,1986,23.94004
idn,1987,25.52969
idn,1988,25.32976
idn,1989,26.37745
idn,1990,24.04212
idn,1991,24.76849
idn,1992,24.84106
idn,1993,24.41938
idn,1994,25.37497
idn,1995,24.12442
idn,1996,25.44048
idn,1997,25.66229
idn,1998,24.36003
idn,1999,22.3971
idn,2000,24.54567
idn,2001,24.3257
idn,2002,24.27587
idn,2003,22.43748
idn,2004,22.41636
idn,2005,22.17443
idn,2006,19.7418
idn,2007,19.95817
idn,2008,22.1797
idn,2009,24.34447
idn,2010,26.89051
idn,2011,28.57403
idn,2012,31.23212
idn,2013,32.57181
idn,2014,30.80659
ind,1971,24.26385
ind,1972,23.47004
ind,1973,22.82614
ind,1974,22.66201
ind,1975,22.01907
ind,1976,20.33351
ind,1977,20.55316
ind,1978,21.61632
ind,1979,21.04735
ind,1980,20.90298
ind,1981,19.26975
ind,1982,15.47545
ind,1983,15.06094
ind,1984,13.81564
ind,1985,13.9991
ind,1986,13.12738
ind,1987,12.87668
ind,1988,12.6633
ind,1989,12.89429
ind,1990,12.18491
ind,1991,11.74517
ind,1992,11.55299
ind,1993,11.05873
ind,1994,10.79804
ind,1995,11.06574
ind,1996,11.31576
ind,1997,10.98378
ind,1998,11.17814
ind,1999,10.8944
ind,2000,10.67562
ind,2001,10.48253
ind,2002,10.44401
ind,2003,10.43025
ind,2004,10.50405
ind,2005,10.61894
ind,2006,10.39697
ind,2007,11.20669
ind,2008,12.03297
ind,2009,11.71459
ind,2010,11.99428
