geo,time,se_sec_enrr_fe
idn,2016,86.27208
idn,2017,88.15197
idn,2018,90.04094
ind,1971,13.91564
ind,1972,14.36624
ind,1973,14.88071
ind,1975,15.89537
ind,1976,16.08461
ind,1977,16.61286
ind,1978,17.03006
ind,1980,18.66834
ind,1981,20.00185
ind,1982,20.88671
ind,1983,23.85475
ind,1984,23.68221
ind,1986,25.82542
ind,1987,25.7254
ind,1988,26.1862
ind,1989,26.74504
ind,1993,34.67184
ind,1994,35.51682
ind,1995,35.30038
ind,1996,35.47175
ind,1997,36.63829
ind,1999,35.54741
ind,2000,37.32383
ind,2001,37.77647
ind,2002,40.27975
ind,2003,44.49548
ind,2004,46.13367
ind,2005,49.01577
ind,2006,50.2382
ind,2007,53.30597
ind,2008,57.01189
ind,2009,57.51857
ind,2010,61.1048
ind,2011,64.66925
ind,2012,67.63686
ind,2013,69.48177
ind,2014,75.03926
ind,2015,74.68529
ind,2016,76.03895
ind,2017,74.05851
ind,2018,74.95496
ind,2019,74.52296
ind,2020,75.2815
irl,1971,76.6012
irl,1972,78.54939
irl,1973,84.37776
irl,1974,87.43462
irl,1975,91.27919
irl,1976,93.6929
irl,1977,95.53277
irl,1978,96.62968
irl,1979,97.16124
irl,1980,98.03796
irl,1981,99.29479
irl,1982,102.43931
irl,1983,103.72945
irl,1984,104.68258
irl,1985,105.00747
irl,1986,104.55517
irl,1987,104.27915
irl,1988,103.30058
irl,1989,102.04866
irl,1990,101.84444
irl,1991,102.74855
irl,1992,105.12945
irl,1993,111.5419
irl,1994,113.55716
irl,1995,114.56622
irl,1996,114.6677
irl,1997,116.59086
irl,1998,105.18759
irl,1999,108.31242
irl,2000,109.54936
irl,2001,109.80857
irl,2002,111.29246
irl,2003,112.47233
irl,2004,113.68176
irl,2005,114.56265
irl,2006,113.76276
irl,2007,115.01
irl,2008,114.98864
irl,2009,118.52814
irl,2010,121.65747
irl,2011,118.07889
irl,2012,119.38133
irl,2014,118.29793
irl,2015,118.65204
irl,2016,118.61338
irl,2017,124.29288
irl,2018,165.30728
irl,2019,144.52148
irn,1971,17.89356
irn,1972,24.39439
irn,1973,26.43704
irn,1974,28.58075
irn,1975,31.73767
irn,1976,34.12129
irn,1977,36.28132
irn,1985,36.51121
irn,1988,39.65267
irn,1990,44.30687
irn,1991,46.54655
irn,1992,49.48327
irn,1993,54.18441
irn,1994,58.78904
irn,1995,62.40541
irn,1997,68.87036
irn,1999,73.48778
irn,2000,74.51498
irn,2001,74.0756
irn,2002,75.0605
irn,2003,74.89951
irn,2004,75.9175
irn,2005,75.80555
irn,2006,77.24054
irn,2007,78.06748
irn,2008,79.28333
irn,2009,79.7385
irn,2010,77.95389
irn,2011,80.20758
irn,2012,81.89664
irn,2013,80.81199
irn,2014,82.20405
irn,2015,82.97185
irn,2016,84.78651
irn,2017,84.65444
irq,1971,13.90232
irq,1972,14.57534
irq,1973,16.3214
irq,1974,17.97137
irq,1975,20.25796
irq,1976,21.52722
irq,1977,24.05753
irq,1978,27.40903
irq,1979,30.55687
irq,1980,33.46866
irq,1981,35.36328
irq,1982,36.83792
irq,1983,35.29537
irq,1984,34.13598
irq,1985,35.68775
irq,1986,36.42866
irq,1987,36.46668
irq,1988,36.25458
irq,1989,36.05615
irq,1993,32.04303
irq,1996,30.20419
irq,1999,26.91981
irq,2000,28.70763
irq,2001,28.48296
irq,2003,35.24082
irq,2004,38.22748
irq,2007,46.00391
isl,1971,72.60792
isl,1975,73.25322
isl,1976,74.90933
isl,1977,78.46174
isl,1980,80.58954
isl,1981,81.75369
isl,1983,84.64655
isl,1984,85.88525
isl,1986,90.00764
isl,1988,92.99124
isl,1989,94.29304
isl,1991,97.73843
isl,1992,100.0623
isl,1993,101.77371
isl,1994,101.49709
isl,1995,101.26714
isl,1996,101.65792
isl,1998,112.42478
isl,1999,111.23496
isl,2000,110.39181
isl,2001,110.34694
isl,2002,115.36301
isl,2003,120.18045
isl,2004,111.52337
isl,2005,112.06685
isl,2006,112.16804
isl,2007,112.18103
isl,2008,110.18718
isl,2009,108.0544
isl,2010,108.19611
isl,2011,106.98915
isl,2012,109.64156
isl,2013,120.59849
isl,2014,120.70527
isl,2015,119.56522
isl,2016,117.73922
isl,2017,116.89988
isl,2018,117.34486
isl,2019,113.70345
isr,1973,78.55647
isr,1974,80.83459
isr,1975,81.30666
isr,1976,81.58962
isr,1977,81.87415
isr,1978,82.76121
isr,1979,84.43836
isr,1980,87.09409
isr,1983,92.81697
isr,1984,94.33812
isr,1985,94.87744
isr,1986,93.09837
isr,1987,93.2968
isr,1988,93.57136
isr,1989,94.20978
isr,1990,92.53345
isr,1991,93.57457
isr,1992,94.84149
isr,1993,94.61193
isr,1994,93.22607
isr,1999,101.05243
isr,2000,104.21042
isr,2001,104.82577
isr,2002,106.48829
isr,2003,105.42146
isr,2004,105.52658
isr,2005,105.64156
isr,2006,105.89644
isr,2007,105.67437
isr,2008,104.96608
isr,2009,104.30146
isr,2010,104.49491
isr,2011,103.92049
isr,2012,103.28377
isr,2013,103.72648
isr,2014,103.83155
isr,2015,104.19111
isr,2016,106.15468
isr,2017,105.99444
isr,2018,106.49389
isr,2019,105.89109
ita,1971,54.37449
ita,1972,56.84522
ita,1973,59.51734
ita,1974,61.75983
ita,1975,63.06388
ita,1976,66.21976
ita,1977,68.17195
ita,1978,69.73345
ita,1979,70.27676
ita,1980,70.61156
ita,1981,70.89343
ita,1982,71.20609
ita,1983,71.91301
ita,1984,72.52418
ita,1985,73.38259
ita,1986,74.55284
ita,1987,75.81433
ita,1988,77.02001
ita,1989,78.21731
ita,1990,80.51712
ita,1991,80.93578
ita,1992,82.24135
ita,1993,83.3739
ita,1994,87.38068
ita,1995,88.51895
ita,1996,89.56917
ita,1997,90.30936
ita,1998,90.42263
ita,1999,91.78218
ita,2000,91.23044
ita,2001,95.01995
ita,2002,96.42989
ita,2003,97.84672
ita,2004,98.74236
ita,2005,98.93166
ita,2006,99.57772
ita,2007,99.94497
ita,2008,100.59041
ita,2009,101.00744
ita,2010,102.35175
ita,2011,102.59046
ita,2012,101.42999
ita,2013,102.03122
ita,2014,101.98105
ita,2015,102.10385
ita,2016,101.89894
ita,2017,100.90071
ita,2018,100.62779
ita,2019,100.38871
jam,1973,55.67367
jam,1974,50.16653
jam,1975,60.63765
jam,1976,63.32185
jam,1977,63.79096
jam,1979,67.82516
jam,1980,73.19068
jam,1981,71.54844
jam,1983,66.4173
jam,1984,63.91917
jam,1985,64.74281
jam,1986,63.74665
jam,1987,62.7878
jam,1988,67.00554
jam,1989,67.24964
jam,1991,71.4529
jam,1993,67.35375
jam,1999,87.08157
jam,2000,86.44792
jam,2001,85.63784
jam,2002,86.09112
jam,2003,86.33751
jam,2004,91.94015
jam,2005,92.3972
jam,2007,95.38049
jam,2008,96.57037
jam,2009,95.90976
jam,2010,95.50781
jam,2011,95.40252
jam,2013,85.58388
jam,2014,85.39858
jam,2015,83.75576
jam,2016,85.851
jam,2017,83.6202
jam,2018,83.60949
jam,2019,86.1338
jam,2020,83.40762
jor,1971,33.01063
jor,1972,34.64219
jor,1973,37.1371
jor,1974,41.11017
jor,1975,46.49427
jor,1976,52.28435
jor,1977,57.50084
jor,1978,62.63387
jor,1979,67.22545
jor,1980,70.43898
jor,1981,72.34412
jor,1982,75.62402
jor,1983,76.98392
jor,1984,78.15728
jor,1985,80.01842
jor,1986,78.23728
jor,1987,76.37837
jor,1988,76.20538
jor,1989,74.41444
jor,1990,74.59387
jor,1991,76.59799
jor,1992,80.7469
jor,1993,81.2672
jor,1994,82.04437
jor,1996,83.1919
jor,1999,84.2721
jor,2000,84.14263
jor,2002,86.55869
jor,2003,86.89461
jor,2004,85.856
jor,2005,85.67543
jor,2006,86.8549
jor,2007,86.83933
jor,2008,87.30764
jor,2010,81.63598
jor,2011,79.04632
jor,2012,75.21712
jor,2013,71.85353
jor,2014,70.33334
jor,2017,63.61368
jor,2018,64.15522
jor,2019,66.00149
jor,2020,68.83696
jpn,1971,85.49025
jpn,1972,87.46511
jpn,1973,89.28852
jpn,1974,91.01213
jpn,1975,92.09185
jpn,1976,93.00227
jpn,1977,93.69578
jpn,1978,94.09472
jpn,1979,93.96731
jpn,1980,92.6495
jpn,1981,94.06375
jpn,1982,94.79185
jpn,1983,94.89163
jpn,1984,94.41032
jpn,1985,94.45483
jpn,1986,95.51297
jpn,1987,95.3023
jpn,1988,95.3443
jpn,1989,95.55137
jpn,1990,95.90303
jpn,1991,97.56775
jpn,1992,98.12576
jpn,1993,98.12387
jpn,1994,100.68497
jpn,1995,100.45008
jpn,1998,100.15161
jpn,1999,100.00152
jpn,2016,102.70896
jpn,2017,102.77164
jpn,2018,102.18865
kaz,1993,97.61755
kaz,1997,97.91065
kaz,1998,93.33999
kaz,1999,93.94168
kaz,2000,96.19919
kaz,2006,99.71722
kaz,2010,98.75034
kaz,2011,100.25629
kaz,2012,102.70826
kaz,2013,103.87744
kaz,2014,107.95122
kaz,2015,112.23588
kaz,2016,114.76104
kaz,2017,114.73275
kaz,2018,114.71807
kaz,2019,113.79299
kaz,2020,103.82275
ken,1970,10.27837
ken,1971,11.03092
ken,1972,12.21901
ken,1973,12.99829
ken,1974,14.23286
ken,1975,15.78195
ken,1980,24.47112
ken,1981,24.21388
ken,1982,24.01467
ken,1983,25.14423
ken,1984,26.99662
ken,1985,33.43654
ken,1986,33.7937
ken,1987,35.71869
ken,1988,35.31843
ken,1999,37.01645
ken,2000,37.67871
ken,2001,38.47821
ken,2002,39.41942
ken,2003,42.8523
ken,2004,44.60084
ken,2005,45.65168
ken,2006,46.85911
ken,2007,47.1313
ken,2008,53.85846
ken,2009,53.66182
kgz,1981,106.72414
kgz,1986,109.8235
kgz,1989,104.57327
kgz,1990,105.29723
kgz,1991,104.16733
kgz,1992,102.23374
kgz,1999,85.11187
kgz,2000,86.2184
kgz,2001,85.97841
kgz,2002,85.11997
kgz,2003,90.33367
kgz,2004,88.66656
kgz,2005,86.73479
kgz,2006,86.62055
kgz,2007,86.31478
kgz,2009,88.98432
kgz,2010,87.43225
kgz,2011,87.67681
kgz,2012,88.32147
kgz,2013,89.40171
kgz,2014,91.18423
kgz,2015,91.7016
kgz,2016,93.76555
kgz,2017,93.78848
kgz,2018,95.04675
kgz,2019,96.28868
kgz,2020,98.07687
khm,1971,5.17149
khm,1998,12.58484
khm,1999,11.47304
khm,2000,12.15723
khm,2001,13.64416
khm,2002,17.19414
khm,2003,21.47627
khm,2004,25.72554
khm,2006,35.12715
khm,2007,38.51498
khm,2008,41.59924
khm,2020,57.08724
kir,1970,8.81535
kir,1971,9.12517
kir,1972,9.07905
kir,1973,9.50936
kir,1974,10.58708
kir,1975,9.79455
kir,1977,12.21145
kir,1978,17.29272
kir,1979,22.21209
kir,1980,25.31876
kir,1981,20.96259
kir,1982,21.15167
kir,1983,21.0396
kir,1984,22.1624
kir,1985,24.89241
kir,1986,26.86145
kir,1987,30.05156
kir,1988,32.44815
kir,1989,33.83709
kir,1990,37.32143
kir,1991,38.74814
kir,1992,41.35626
kir,1995,44.23973
kir,1996,47.83054
kir,1998,48.78466
kir,1999,63.81137
kir,2000,70.73171
kir,2001,84.00806
kir,2002,88.7453
kir,2003,96.17967
kir,2004,96.88094
kir,2005,95.32248
kir,2006,95.86711
kir,2007,95.44312
kir,2008,91.44311
kna,1984,64.98016
kna,1985,68.00805
kna,1986,69.42654
kna,1987,73.98803
kna,1988,80.4
kna,1989,80.87248
kna,1992,84.95609
kna,1993,85.93331
kna,2000,118.63905
kna,2001,111.21779
kna,2002,108.76574
kna,2003,107.90791
kna,2004,101.09671
kna,2005,99.89995
kna,2007,114.09669
kna,2008,113.51626
kna,2009,110.48916
kna,2010,105.15362
kna,2011,104.74117
kna,2012,88.83055
kna,2013,122.13232
kna,2014,105.04081
kna,2015,107.45463
kna,2016,108.65823
kor,1971,30.42723
kor,1972,34.00888
kor,1973,37.03966
kor,1974,40.6453
kor,1975,44.26475
kor,1976,48.42473
kor,1977,52.57956
kor,1978,56.41923
kor,1979,61.21207
kor,1980,69.09619
kor,1981,75.75513
kor,1982,76.95428
kor,1983,79.00516
kor,1984,84.35011
kor,1985,87.34335
kor,1986,90.0447
kor,1987,93.49258
kor,1988,90.50088
kor,1989,90.96497
kor,1990,91.07194
kor,1991,90.77407
kor,1992,90.61026
kor,1993,93.00212
kor,1994,96.05291
kor,1995,98.61851
kor,1996,100.82796
kor,1997,99.02884
kor,1998,96.90224
kor,1999,96.12469
kor,2000,96.28026
kor,2001,96.40774
kor,2002,96.75675
kor,2003,97.67813
kor,2004,98.43671
kor,2005,98.21296
kor,2006,96.31867
kor,2007,95.407
kor,2008,95.0182
kor,2009,95.80352
kor,2010,96.08892
kor,2011,96.49443
kor,2012,97.47408
kor,2013,99.09625
kor,2014,99.61257
kor,2015,99.6558
kor,2016,100.06585
kor,2017,100.00129
kor,2018,98.14108
kor,2019,95.55177
kwt,1971,57.19998
kwt,1972,57.04314
kwt,1973,56.64592
kwt,1974,56.76575
kwt,1975,58.07992
kwt,1976,61.15724
kwt,1977,69.11589
kwt,1978,70.67684
kwt,1979,72.092
kwt,1980,73.74206
kwt,1981,75.54622
kwt,1982,77.66658
kwt,1983,80.6555
kwt,1984,83.94866
kwt,1985,86.81765
kwt,1986,88.33574
kwt,1987,84.42506
kwt,1988,82.64866
kwt,1989,80.99785
kwt,1990,80.87323
kwt,1992,52.75689
kwt,1993,60.92252
kwt,1994,72.74393
kwt,1995,87.09071
kwt,1996,100.11629
kwt,1997,99.7551
kwt,1998,97.25273
kwt,1999,94.1385
kwt,2000,91.84905
kwt,2001,91.89399
kwt,2003,99.58098
kwt,2004,105.41877
kwt,2005,114.72777
kwt,2006,109.10558
kwt,2007,105.36782
kwt,2008,102.45089
kwt,2009,99.6056
kwt,2010,98.76524
kwt,2011,95.98498
kwt,2012,99.29649
kwt,2013,97.10505
kwt,2014,96.34255
kwt,2015,100.95561
lao,1971,1.9735
lao,1972,2.442
lao,1973,3.11603
lao,1977,7.62019
lao,1978,10.35381
lao,1979,12.74723
lao,1980,14.21382
lao,1981,15.28965
lao,1986,17.53506
lao,1988,19.8309
lao,1990,18.78702
lao,1992,16.00931
lao,1993,16.99364
lao,1994,18.72109
lao,1995,19.4826
lao,1996,19.74434
lao,1997,21.3443
lao,1998,23.63641
lao,1999,26.21136
lao,2000,28.06643
lao,2001,29.87693
lao,2002,32.43201
lao,2003,35.05041
lao,2004,36.86227
lao,2005,37.39835
lao,2006,37.17287
lao,2007,37.9016
lao,2008,39.02646
lao,2009,40.53711
lao,2010,42.30702
lao,2011,41.78084
lao,2012,45.33875
lao,2013,49.76539
lao,2014,55.94343
lao,2015,60.68507
lao,2016,63.55444
lao,2017,64.88727
lao,2018,65.0222
lao,2019,63.56626
lao,2020,60.96352
lbn,1971,34.21419
lbn,1973,36.99657
lbn,1982,68.87991
lbn,1985,60.11933
lbr,1970,4.34108
lbr,1971,4.66412
lbr,1972,5.46944
lbr,1975,8.29284
lbr,1976,7.12401
lbr,1978,12.07315
lbr,1979,12.80386
lbr,1980,12.95249
lbr,1999,25.3269
lbr,2000,30.29908
lbr,2011,41.54134
lbr,2014,33.57566
lbr,2015,32.90857
lby,1971,7.61157
lby,1972,9.54247
lby,1973,13.73662
lby,1974,20.21777
lby,1975,25.86478
lby,1976,34.52545
lby,1977,42.30781
lby,1978,48.01401
lby,1979,53.90395
lby,1980,57.05199
lby,1981,55.05019
lby,1983,58.14947
lby,1986,65.72697
lby,2002,111.04798
lby,2003,107.22981
lby,2005,100.73716
lby,2006,105.98697
lca,1972,29.74761
lca,1973,30.39641
lca,1977,34.62427
lca,1981,30.27805
lca,1982,34.57414
lca,1983,35.15084
lca,1984,36.45381
lca,1985,47.3913
lca,1986,51.94193
lca,1987,52.91274
lca,1990,59.37975
lca,1991,63.02151
lca,1992,75.22054
lca,1993,86.10557
lca,1997,82.34634
lca,1999,79.29604
lca,2000,83.43416
lca,2001,82.55681
lca,2002,82.68749
lca,2003,82.18463
lca,2004,72.70663
lca,2005,84.14995
lca,2006,88.83028
lca,2007,92.60986
lca,2008,95.43058
lca,2009,96.08257
lca,2010,93.26107
lca,2011,91.51551
lca,2012,88.82124
lca,2013,87.7625
lca,2014,87.25794
lca,2015,88.12014
lca,2016,88.94479
lca,2017,89.16314
lca,2018,89.4392
lca,2019,88.6277
lca,2020,91.02034
lie,2003,103.17125
lie,2004,103.85965
lie,2005,100.13966
lie,2006,99.65706
lie,2007,99.58932
lie,2008,100.27082
lie,2009,97.84657
lie,2010,100
lie,2011,101.06738
lie,2012,101.46569
lie,2014,103.27422
lie,2015,101.72176
lie,2016,101.90678
lie,2017,105.06512
lie,2018,101.64114
lie,2019,110.00747
lka,1976,49.29311
lka,1981,57.04587
lka,1982,58.02801
lka,1983,60.07825
lka,1984,62.51242
lka,1985,64.30189
lka,1986,67.17045
lka,1987,82.10445
lka,1988,83.77118
lka,1989,85.12203
lka,1990,86.17945
lka,1991,86.15841
lka,1992,87.91909
lka,1993,89.2596
lka,1994,91.7193
lka,1995,90.67862
lka,2010,97.47769
lka,2011,99.9783
lka,2012,101.76986
lka,2013,101.75889
lka,2016,99.28137
lka,2017,100.48746
lka,2018,102.63212
lso,1970,12.2294
lso,1971,7.68104
lso,1972,8.59988
lso,1973,11.11162
lso,1975,13.31754
lso,1976,14.38288
lso,1977,15.23767
lso,1978,15.34854
lso,1979,18.51764
lso,1980,19.52341
lso,1981,21.27972
lso,1982,21.60801
lso,1983,24.00305
lso,1984,24.29941
lso,1985,24.54381
lso,1986,25.31856
lso,1987,27.1327
lso,1988,27.7689
lso,1989,27.21219
lso,1990,27.0398
lso,1991,26.26999
lso,1992,28.03807
lso,1993,29.06532
lso,1994,31.68952
lso,1996,32.22205
lso,1997,33.14057
lso,1998,33.08833
lso,1999,31.98291
lso,2000,31.78246
lso,2001,33.66927
lso,2002,35.54715
lso,2003,37.01833
lso,2004,40.08291
lso,2005,43.01879
lso,2006,44.83061
lso,2007,49.21358
lso,2008,53.25605
lso,2009,59.06948
lso,2010,65.4068
lso,2011,69.29829
lso,2012,71.9538
lso,2013,69.28108
lso,2014,69.36352
lso,2015,69.65692
lso,2016,67.23127
lso,2017,71.25648
ltu,1993,83.31693
ltu,1995,86.26468
ltu,1996,89.19873
ltu,1997,92.02692
ltu,1998,93.06908
ltu,1999,94.48078
ltu,2000,96.55098
ltu,2001,99.29354
ltu,2002,101.32896
ltu,2003,103.70522
ltu,2004,102.57932
ltu,2005,104.16576
ltu,2006,106.6622
ltu,2007,106.77797
ltu,2008,106.16597
ltu,2009,104.75019
ltu,2010,104.1204
ltu,2011,104.55545
ltu,2012,104.15402
ltu,2013,106.44572
ltu,2014,105.84677
ltu,2015,105.38271
ltu,2016,104.98731
ltu,2017,106.04087
ltu,2018,106.19363
ltu,2019,106.59238
lux,1971,45.74054
lux,1972,45.76028
lux,1973,46.36725
lux,1974,47.688
lux,1975,58.10811
lux,1976,59.08677
lux,1977,60.45897
lux,1978,61.34489
lux,1979,62.22047
lux,1980,63.65169
lux,1981,62.68839
lux,1982,71.41098
lux,1983,71.80061
lux,1984,72.65217
lux,1986,75.73525
lux,1987,75.81445
lux,1988,71.48122
lux,1992,69.82349
lux,1993,74.02702
lux,1994,76.91692
lux,1995,83.27263
lux,1996,89.76042
lux,1997,93.00641
lux,1998,92.93594
lux,1999,99.56394
lux,2000,99.88541
lux,2001,100.43888
lux,2002,99.32812
lux,2003,98.69277
lux,2004,97.82645
lux,2005,97.91937
lux,2006,97.70892
lux,2007,98.30202
lux,2008,98.73495
lux,2010,102.82116
lux,2011,102.60694
lux,2012,102.12003
lux,2013,104.04727
lux,2014,103.86676
lux,2015,104.23725
lux,2016,105.29769
lux,2017,104.78001
lux,2018,105.36233
lux,2019,104.53066
lva,1991,92.76372
lva,1992,91.69736
lva,1993,90.02601
lva,1994,92.34324
lva,1995,92.03992
lva,1996,90.39386
lva,1997,88.49172
lva,1998,88.68367
lva,1999,89.0218
lva,2000,91.385
lva,2001,93.53707
lva,2002,95.32899
lva,2003,96.06789
lva,2004,98.83237
lva,2005,102.41173
lva,2006,103.94835
lva,2007,105.01173
lva,2008,105.75979
lva,2009,99.78135
lva,2010,102.11499
lva,2011,103.97887
lva,2012,104.84574
lva,2013,112.93568
lva,2014,112.19973
lva,2015,111.17415
lva,2016,110.43407
lva,2017,110.16252
lva,2018,108.58457
lva,2019,107.57087
mac,1971,19.06844
mac,1972,21.02439
mac,1973,26.36167
mac,1974,26.69279
mac,1990,62.92651
mac,1992,74.42771
mac,1993,78.86568
mac,1999,82.56043
mac,2000,85.37134
mac,2001,88.09749
mac,2002,86.24274
mac,2003,85.30469
mac,2004,84.69669
mac,2005,83.28988
mac,2006,84.15903
mac,2007,85.57044
mac,2008,82.31053
mac,2009,83.8732
mac,2010,86.37672
mac,2011,89.49465
mac,2012,90.86503
mac,2013,91.22748
mac,2014,91.9614
mac,2015,93.80761
mac,2016,98.34078
mac,2017,100.11291
mac,2018,100.90295
mac,2019,100.97937
mac,2020,102.66752
mar,1971,6.44162
mar,1972,6.7605
mar,1974,7.98451
mar,1975,8.68862
mar,1976,10.69167
mar,1977,11.61491
mar,1978,13.05849
mar,1979,14.69733
mar,1980,16.01262
mar,1981,17.35204
mar,1982,19.52452
mar,1983,21.50184
mar,1984,23.22454
mar,1985,24.76094
mar,1986,26.75423
mar,1987,28.48571
mar,1988,29.79209
mar,1989,29.48392
mar,1990,31.0765
mar,1991,29.99647
mar,1992,30.36547
mar,1993,31.03402
mar,1994,31.99973
mar,1995,32.42957
mar,1996,32.48572
mar,1997,32.73817
mar,1998,31.89111
mar,1999,32.5596
mar,2000,34.3062
mar,2001,36.09685
mar,2002,38.3788
mar,2003,40.8264
mar,2004,44.19405
mar,2005,46.29298
mar,2006,49.21164
mar,2007,52.20185
mar,2008,54.01546
mar,2009,56.52646
mar,2010,58.84035
mar,2011,61.52294
mar,2012,64.14667
mar,2017,75.33222
mar,2018,76.58119
mar,2019,78.17822
mar,2020,80.32205
mda,2014,105.12709
mda,2015,105.81538
mda,2016,106.31831
mda,2017,108.13148
mda,2018,108.83067
mda,2019,108.24822
mda,2020,108.1445
mdg,1971,8.80236
mdg,1972,8.88758
mdg,1974,9.2438
mdg,1988,18.98927
mdg,1989,18.27475
mdg,1990,18.04395
mdg,2005,21.00185
mdg,2006,23.62078
mdg,2007,26.15766
mdg,2008,28.49308
mdg,2009,29.68997
mdg,2011,35.8017
mdg,2012,37.21091
mdg,2014,37.98081
mdg,2015,38.29903
mdg,2016,38.20752
mdg,2017,37.12338
mdg,2018,37.06355
mdg,2019,35.24391
mdv,1970,1.41096
mdv,1971,1.55117
mdv,1994,51.03715
mdv,1995,54.18241
mdv,1996,57.03524
mdv,1997,66.83814
mdv,1998,35.08802
mdv,1999,41.34787
mdv,2000,53.23091
mdv,2001,63.13035
mdv,2002,65.6687
mdv,2003,71.77243
mdv,2004,72.72551
mdv,2018,85.845
mdv,2019,78.40451
mex,1971,16.82445
mex,1972,19.32428
mex,1974,23.65169
mex,1975,25.46592
mex,1976,27.71689
mex,1977,33.38427
mex,1978,35.84193
mex,1979,38.25972
mex,1980,40.75069
mex,1981,45.51122
mex,1982,49.9338
mex,1983,51.9023
mex,1984,54.03524
mex,1985,53.45701
mex,1986,55.738
mex,1987,56.05001
mex,1988,56.11816
mex,1989,56.26427
mex,1990,55.30246
mex,1991,54.40918
mex,1992,53.56168
mex,1993,54.60073
mex,1994,56.13617
mex,1995,58.14935
mex,1996,60.1123
mex,1997,62.53838
mex,1998,66.62626
mex,1999,69.37229
mex,2000,72.39336
mex,2001,74.473
mex,2002,77.4418
mex,2003,82.05412
mex,2004,83.1022
mex,2005,84.03332
mex,2006,86.24868
mex,2007,87.5231
mex,2008,89.55884
mex,2009,89.39711
mex,2010,90.38814
mex,2011,91.30688
mex,2012,93.64716
mex,2013,95.94705
mex,2014,100.05347
mex,2015,104.09378
mex,2016,106.14941
mex,2017,108.2199
mex,2018,109.58761
mex,2019,109.5374
mhl,1999,70.74606
mhl,2002,69.77827
mhl,2003,65.78829
mhl,2004,67.24417
mhl,2005,62.03234
mhl,2006,67.96392
mhl,2007,73.25743
mhl,2008,80.14122
mhl,2009,79.31453
mhl,2015,68.80642
mhl,2016,66.6185
mhl,2019,66.36425
mhl,2020,65.94268
mkd,1993,74.4364
mkd,1994,74.82879
mkd,1995,75.95128
mkd,1996,76.88459
mkd,1997,77.55259
mkd,1998,78.3094
mkd,1999,79.18435
mkd,2000,79.97349
mkd,2001,80.275
mkd,2002,79.67767
mkd,2003,80.41925
mkd,2004,80.04666
mkd,2005,80.2048
mkd,2007,79.90364
mkd,2008,79.13954
mkd,2009,79.28264
mkd,2010,80.99121
mkd,2012,81.56139
mkd,2013,79.76307
mkd,2014,79.30466
mkd,2015,81.16415
mkd,2017,80.30521
mkd,2018,79.1019
mli,1971,1.98194
mli,1972,2.26708
mli,1973,2.414
mli,1974,2.72603
mli,1976,3.52648
mli,1978,4.62009
mli,1979,5.09809
mli,1980,5.05497
mli,1981,4.13978
mli,1982,4.66321
mli,1983,4.18175
mli,1984,4.35506
mli,1987,3.69056
mli,1988,3.65013
mli,1989,4.54061
mli,1990,4.51956
mli,1991,4.9016
mli,1992,5.17382
mli,1993,5.60477
mli,1994,6.31228
mli,1995,7.06717
mli,1996,7.66742
mli,1997,8.11746
mli,1998,8.99523
mli,1999,10.46681
mli,2000,12.45289
mli,2003,15.54757
mli,2004,17.84185
mli,2005,19.63703
mli,2006,21.04287
mli,2007,23.99026
mli,2008,26.39331
mli,2009,28.97316
mli,2010,31.9384
mli,2011,33.85042
mli,2013,36.66656
mli,2014,37.4083
mli,2015,36.84055
mli,2016,36.61061
mli,2017,37.07136
mli,2018,36.99537
mlt,1971,53.02941
mlt,1972,58.49196
mlt,1973,61.59635
mlt,1974,61.32497
mlt,1975,69.17024
mlt,1976,71.20981
mlt,1977,66.47446
mlt,1978,64.59467
mlt,1979,61.78688
mlt,1980,66.59791
mlt,1981,63.28988
mlt,1982,69.44044
mlt,1983,73.72189
mlt,1984,75.78251
mlt,1985,78.76425
mlt,1986,76.82173
mlt,1987,75.38914
mlt,1988,76.07889
mlt,1989,76.94229
mlt,1990,79.40706
mlt,1991,79.80254
mlt,1992,82.80658
mlt,1993,82.51784
mlt,1994,81.5333
mlt,1995,84.10285
mlt,1996,86.11013
mlt,1997,85.64167
mlt,1998,86.44777
mlt,1999,83.97835
mlt,2000,88.02216
mlt,2001,87.55817
mlt,2002,89.80285
mlt,2003,92.76241
mlt,2004,101.44852
mlt,2005,99.9162
mlt,2006,97.02459
mlt,2007,97.69765
mlt,2008,98.49956
mlt,2010,98.15658
mlt,2011,93.3005
mlt,2012,95.05768
mlt,2013,95.41233
mlt,2014,96.1862
mlt,2015,97.84511
mlt,2016,97.75573
mlt,2017,104.6697
mlt,2018,107.35891
mlt,2019,108.1662
mmr,1971,15.36323
mmr,1972,15.78566
mmr,1976,18.4385
mmr,1977,17.28438
mmr,1978,17.07159
mmr,1986,21.44718
mmr,1987,22.28825
mmr,1988,22.35859
mmr,1989,23.58371
mmr,1990,18.72158
mmr,1991,21.15286
mmr,1992,23.25254
mmr,1993,23.56066
mmr,1994,24.72325
mmr,1999,32.76768
mmr,2000,37.62111
mmr,2001,36.49436
mmr,2002,37.88923
mmr,2003,38.56653
mmr,2004,41.46165
mmr,2005,43.53504
mmr,2006,45.66819
mmr,2007,46.13193
mmr,2009,48.21574
mmr,2010,49.20285
mmr,2014,52.31131
mmr,2016,62.99203
mmr,2017,67.10822
mmr,2018,71.29753
mne,2003,93.57431
mne,2004,94.32546
mne,2005,96.0597
mne,2006,97.1564
