geo,time,sl_tlf_cact_fm_zs
irn,2020,20.39688
irn,2021,21.08216
irq,1990,10.687
irq,1991,10.77005
irq,1992,10.91857
irq,1993,10.9925
irq,1994,11.0637
irq,1995,11.14471
irq,1996,11.21896
irq,1997,11.32305
irq,1998,11.78486
irq,1999,12.26721
irq,2000,12.76772
irq,2001,13.28958
irq,2002,13.83327
irq,2003,14.39921
irq,2004,14.98802
irq,2005,15.60013
irq,2006,16.23746
irq,2007,16.90145
irq,2008,16.85307
irq,2009,16.80438
irq,2010,16.75586
irq,2011,16.70705
irq,2012,16.66003
irq,2013,17.67411
irq,2014,18.74205
irq,2015,19.45084
irq,2016,20.18338
irq,2017,15.43841
irq,2018,15.50604
irq,2019,15.61773
irq,2020,15.46827
irq,2021,15.43692
isl,1990,83.79997
isl,1991,83.139
isl,1992,84.11469
isl,1993,86.33537
isl,1994,87.15015
isl,1995,86.71491
isl,1996,85.31721
isl,1997,84.88349
isl,1998,85.56664
isl,1999,87.74027
isl,2000,88.79991
isl,2001,86.84582
isl,2002,87.66216
isl,2003,87.71498
isl,2004,87.77443
isl,2005,87.84191
isl,2006,87.4743
isl,2007,87.3614
isl,2008,87.31667
isl,2009,88.96119
isl,2010,89.24663
isl,2011,89.57783
isl,2012,90.99515
isl,2013,90.82661
isl,2014,89.74997
isl,2015,90.30254
isl,2016,88.88605
isl,2017,89.3169
isl,2018,89.3498
isl,2019,89.45129
isl,2020,88.95409
isl,2021,87.52253
isr,1990,64.39658
isr,1991,64.92357
isr,1992,67.02184
isr,1993,66.97606
isr,1994,69.1634
isr,1995,70.60464
isr,1996,71.48037
isr,1997,72.1837
isr,1998,73.2029
isr,1999,75.42435
isr,2000,76.73304
isr,2001,77.44632
isr,2002,78.08329
isr,2003,79.71139
isr,2004,79.86767
isr,2005,80.48912
isr,2006,80.49105
isr,2007,80.52816
isr,2008,80.55026
isr,2009,82.90532
isr,2010,82.88203
isr,2011,82.50906
isr,2012,83.84305
isr,2013,83.90466
isr,2014,85.22582
isr,2015,85.31122
isr,2016,85.92162
isr,2017,85.94575
isr,2018,87.60515
isr,2019,88.12015
isr,2020,88.84343
isr,2021,88.563
ita,1990,53.21626
ita,1991,53.96461
ita,1992,52.62082
ita,1993,52.31254
ita,1994,53.12173
ita,1995,53.89452
ita,1996,54.72446
ita,1997,55.18856
ita,1998,55.92627
ita,1999,57.28868
ita,2000,57.86556
ita,2001,58.99005
ita,2002,59.54616
ita,2003,60.08978
ita,2004,62.1168
ita,2005,62.32862
ita,2006,62.77098
ita,2007,62.77296
ita,2008,64.03503
ita,2009,64.17677
ita,2010,64.60677
ita,2011,65.39536
ita,2012,67.03287
ita,2013,67.65644
ita,2014,68.34846
ita,2015,67.54495
ita,2016,68.27087
ita,2017,68.96941
ita,2018,69.20319
ita,2019,69.74322
ita,2020,68.92734
ita,2021,69.26309
jam,1990,81.13313
jam,1991,80.78558
jam,1992,80.43447
jam,1993,80.07986
jam,1994,79.72317
jam,1995,79.36241
jam,1996,78.99819
jam,1997,78.63203
jam,1998,78.26436
jam,1999,77.39749
jam,2000,75.41659
jam,2001,73.42444
jam,2002,73.8256
jam,2003,74.25042
jam,2004,75.03393
jam,2005,75.87434
jam,2006,76.71325
jam,2007,77.55002
jam,2008,77.85797
jam,2009,77.55219
jam,2010,77.84577
jam,2011,78.20513
jam,2012,79.38538
jam,2013,80.38496
jam,2014,79.83367
jam,2015,80.07032
jam,2016,82.3799
jam,2017,82.88854
jam,2018,82.32669
jam,2019,82.2957
jam,2020,80.35283
jam,2021,80.13228
jor,1990,21.8784
jor,1991,22.16713
jor,1992,22.88903
jor,1993,23.18757
jor,1994,23.53652
jor,1995,23.98433
jor,1996,23.99162
jor,1997,24.10588
jor,1998,24.25232
jor,1999,24.41615
jor,2000,24.59496
jor,2001,24.82181
jor,2002,25.05487
jor,2003,25.22716
jor,2004,25.50339
jor,2005,25.72298
jor,2006,25.8941
jor,2007,26.05851
jor,2008,26.18715
jor,2009,26.2582
jor,2010,26.2383
jor,2011,26.22305
jor,2012,26.23231
jor,2013,26.27577
jor,2014,26.37907
jor,2015,26.5367
jor,2016,26.71809
jor,2017,26.95089
jor,2018,23.82399
jor,2019,21.87012
jor,2020,21.58155
jor,2021,21.61195
jpn,1990,64.89639
jpn,1991,65.33523
jpn,1992,65.08309
jpn,1993,64.48725
jpn,1994,64.52414
jpn,1995,64.43352
jpn,1996,64.35035
jpn,1997,64.86483
jpn,1998,64.81275
jpn,1999,64.49956
jpn,2000,64.44351
jpn,2001,64.91871
jpn,2002,64.91992
jpn,2003,65.07083
jpn,2004,65.69177
jpn,2005,65.96288
jpn,2006,66.20213
jpn,2007,66.21512
jpn,2008,66.58362
jpn,2009,67.31517
jpn,2010,67.61686
jpn,2011,67.65562
jpn,2012,67.97147
jpn,2013,69.36144
jpn,2014,69.88606
jpn,2015,70.55584
jpn,2016,71.44969
jpn,2017,72.48134
jpn,2018,73.73601
jpn,2019,74.65071
jpn,2020,74.50964
jpn,2021,75.03766
kaz,1990,85.44768
kaz,1991,85.53768
kaz,1992,85.59668
kaz,1993,85.72044
kaz,1994,85.93617
kaz,1995,86.08332
kaz,1996,86.03757
kaz,1997,85.96799
kaz,1998,85.97126
kaz,1999,85.8993
kaz,2000,85.72863
kaz,2001,85.55968
kaz,2002,85.47729
kaz,2003,85.94715
kaz,2004,85.67138
kaz,2005,86.16313
kaz,2006,86.6512
kaz,2007,87.13415
kaz,2008,87.61022
kaz,2009,86.31354
kaz,2010,86.16177
kaz,2011,86.04049
kaz,2012,85.91722
kaz,2013,85.79702
kaz,2014,85.33214
kaz,2015,84.87634
kaz,2016,84.03826
kaz,2017,83.18022
kaz,2018,83.2354
kaz,2019,83.30406
kaz,2020,84.37169
kaz,2021,83.78135
ken,1990,90.24377
ken,1991,90.64602
ken,1992,91.1755
ken,1993,91.78973
ken,1994,92.43244
ken,1995,93.0589
ken,1996,93.54516
ken,1997,93.91732
ken,1998,94.24541
ken,1999,94.62539
ken,2000,94.47125
ken,2001,94.31521
ken,2002,94.16251
ken,2003,94.01184
ken,2004,93.86181
ken,2005,93.71508
ken,2006,93.56906
ken,2007,93.42619
ken,2008,93.28399
ken,2009,93.1437
ken,2010,93.00527
ken,2011,92.86618
ken,2012,92.73147
ken,2013,92.59726
ken,2014,92.46616
ken,2015,92.33555
ken,2016,92.20683
ken,2017,93.04294
ken,2018,93.92597
ken,2019,94.86623
ken,2020,93.95515
ken,2021,93.93891
kgz,1990,70.62186
kgz,1991,71.36414
kgz,1992,72.68045
kgz,1993,74.20524
kgz,1994,76.44564
kgz,1995,77.14373
kgz,1996,76.57265
kgz,1997,75.74217
kgz,1998,75.684
kgz,1999,75.47134
kgz,2000,75.06062
kgz,2001,74.64661
kgz,2002,74.73538
kgz,2003,73.35968
kgz,2004,71.98773
kgz,2005,71.02638
kgz,2006,70.15609
kgz,2007,69.96924
kgz,2008,69.7893
kgz,2009,69.61197
kgz,2010,68.21195
kgz,2011,68.16387
kgz,2012,67.0027
kgz,2013,64.36797
kgz,2014,67.17311
kgz,2015,66.11476
kgz,2016,64.08485
kgz,2017,61.18953
kgz,2018,59.47213
kgz,2019,59.33212
kgz,2020,58.50459
kgz,2021,58.79866
khm,1990,93.85271
khm,1991,93.63111
khm,1992,93.44979
khm,1993,93.4267
khm,1994,96.35088
khm,1995,95.91065
khm,1996,95.72429
khm,1997,95.64994
khm,1998,95.51832
khm,1999,94.89272
khm,2000,94.45699
khm,2001,95.84514
khm,2002,93.35843
khm,2003,90.70006
khm,2004,87.87226
khm,2005,86.62082
khm,2006,85.44615
khm,2007,84.34351
khm,2008,86.55426
khm,2009,88.77989
khm,2010,91.74889
khm,2011,91.55322
khm,2012,88.97027
khm,2013,85.92018
khm,2014,85.75463
khm,2015,85.01551
khm,2016,86.19359
khm,2017,87.9889
khm,2018,87.87753
khm,2019,87.7853
khm,2020,86.028
khm,2021,86.08208
kor,1990,63.4779
kor,1991,62.80217
kor,1992,62.27802
kor,1993,62.19228
kor,1994,62.66677
kor,1995,63.33815
kor,1996,64.13366
kor,1997,65.42204
kor,1998,62.70397
kor,1999,63.9803
kor,2000,66.25936
kor,2001,67.12757
kor,2002,67.05244
kor,2003,66.02188
kor,2004,67.35599
kor,2005,67.80501
kor,2006,68.41772
kor,2007,68.38888
kor,2008,68.62151
kor,2009,68.0269
kor,2010,68.38866
kor,2011,68.51682
kor,2012,68.69571
kor,2013,69.09396
kor,2014,69.91902
kor,2015,70.56918
kor,2016,71.02323
kor,2017,71.6734
kor,2018,72.16171
kor,2019,73.15536
kor,2020,73.09992
kor,2021,73.69562
kwt,1990,53.97117
kwt,1991,54.51629
kwt,1992,54.73936
kwt,1993,55.18586
kwt,1994,55.51585
kwt,1995,55.16969
kwt,1996,55.54664
kwt,1997,56.02808
kwt,1998,56.48095
kwt,1999,57.20594
kwt,2000,57.44192
kwt,2001,57.8342
kwt,2002,58.05822
kwt,2003,57.43374
kwt,2004,57.32477
kwt,2005,57.22684
kwt,2006,57.13936
kwt,2007,57.0637
kwt,2008,56.99721
kwt,2009,56.93935
kwt,2010,56.89255
kwt,2011,56.85424
kwt,2012,56.82545
kwt,2013,56.80443
kwt,2014,56.79111
kwt,2015,56.7866
kwt,2016,56.78972
kwt,2017,57.1258
kwt,2018,57.10882
kwt,2019,57.15934
kwt,2020,55.92014
kwt,2021,56.59396
lao,1990,97.95604
lao,1991,97.88701
lao,1992,97.7574
lao,1993,97.61075
lao,1994,97.36935
lao,1995,97.17863
lao,1996,97.11078
lao,1997,97.04141
lao,1998,96.97047
lao,1999,96.89917
lao,2000,96.82627
lao,2001,96.75183
lao,2002,96.67703
lao,2003,96.60181
lao,2004,96.52499
lao,2005,96.44771
lao,2006,96.36871
lao,2007,96.28801
lao,2008,96.20807
lao,2009,96.12516
lao,2010,96.04173
lao,2011,96.02027
lao,2012,96.0184
lao,2013,96.03874
lao,2014,96.0769
lao,2015,96.13051
lao,2016,96.19962
lao,2017,96.28037
lao,2018,96.36574
lao,2019,96.42907
lao,2020,96.23045
lao,2021,95.76403
lbn,1990,26.44881
lbn,1991,26.92736
lbn,1992,27.53256
lbn,1993,27.9779
lbn,1994,28.3622
lbn,1995,28.7361
lbn,1996,28.93443
lbn,1997,29.04919
lbn,1998,29.23777
lbn,1999,29.3726
lbn,2000,29.49539
lbn,2001,29.43499
lbn,2002,29.40336
lbn,2003,29.4182
lbn,2004,29.57344
lbn,2005,30.21542
lbn,2006,30.87611
lbn,2007,31.55526
lbn,2008,32.14846
lbn,2009,32.68603
lbn,2010,33.03531
lbn,2011,32.96409
lbn,2012,32.79756
lbn,2013,32.55814
lbn,2014,32.31722
lbn,2015,32.15802
lbn,2016,32.30416
lbn,2017,32.48373
lbn,2018,32.68257
lbn,2019,32.8431
lbn,2020,32.15165
lbn,2021,32.25455
lbr,1990,84.65734
lbr,1991,84.81657
lbr,1992,85.11714
lbr,1993,85.49922
lbr,1994,85.82469
lbr,1995,85.91243
lbr,1996,86.09193
lbr,1997,86.24901
lbr,1998,86.35575
lbr,1999,86.49183
lbr,2000,86.76804
lbr,2001,86.63887
lbr,2002,86.5871
lbr,2003,86.60956
lbr,2004,86.63758
lbr,2005,86.59571
lbr,2006,86.50626
lbr,2007,86.42874
lbr,2008,86.36341
lbr,2009,86.3501
lbr,2010,86.43121
lbr,2011,86.49715
lbr,2012,86.62316
lbr,2013,86.81605
lbr,2014,87.06876
lbr,2015,87.37337
lbr,2016,87.66853
lbr,2017,88.00421
lbr,2018,88.37765
lbr,2019,88.77492
lbr,2020,86.83061
lbr,2021,87.53716
lby,1990,46.49144
lby,1991,46.93946
lby,1992,47.46506
lby,1993,48.03685
lby,1994,48.61115
lby,1995,49.16562
lby,1996,49.70582
lby,1997,50.20486
lby,1998,50.68363
lby,1999,51.17774
lby,2000,51.6996
lby,2001,52.23185
lby,2002,52.78268
lby,2003,53.32619
lby,2004,53.81965
lby,2005,54.24708
lby,2006,54.56648
lby,2007,54.81642
lby,2008,55.01003
lby,2009,55.17416
lby,2010,55.32703
lby,2011,55.34656
lby,2012,55.36192
lby,2013,55.37404
lby,2014,55.37906
lby,2015,55.37971
lby,2016,55.50083
lby,2017,55.65094
lby,2018,55.82253
lby,2019,56.01793
lby,2020,56.01678
lby,2021,55.96122
lca,1990,61.32977
lca,1991,61.52807
lca,1992,62.42567
lca,1993,63.33282
lca,1994,64.25202
lca,1995,65.18133
lca,1996,66.12069
lca,1997,67.0714
lca,1998,68.03352
lca,1999,69.00729
lca,2000,69.9922
lca,2001,70.98747
lca,2002,72.35651
lca,2003,73.7323
lca,2004,75.11832
lca,2005,76.51065
lca,2006,77.91122
lca,2007,79.31816
lca,2008,80.73321
lca,2009,82.15286
lca,2010,83.57681
lca,2011,85.00936
lca,2012,87.53832
lca,2013,84.04738
lca,2014,84.28804
lca,2015,84.52734
lca,2016,84.764
lca,2017,84.99934
lca,2018,84.47294
lca,2019,87.81051
lca,2020,85.76289
lca,2021,86.24843
lka,1990,58.16138
lka,1991,53.20719
lka,1992,48.33618
lka,1993,49.65223
lka,1994,49.62817
lka,1995,47.84125
lka,1996,46.92418
lka,1997,46.64476
lka,1998,53.88552
lka,1999,48.59932
lka,2000,48.21611
lka,2001,47.96912
lka,2002,47.72415
lka,2003,47.47794
lka,2004,47.23314
lka,2005,46.98835
lka,2006,46.74477
lka,2007,46.50057
lka,2008,46.25704
lka,2009,46.01395
lka,2010,45.77261
lka,2011,46.22792
lka,2012,43.94531
lka,2013,47.23332
lka,2014,46.33737
lka,2015,47.92349
lka,2016,47.67455
lka,2017,49.05346
lka,2018,45.90629
lka,2019,46.05889
lka,2020,45.07153
lka,2021,45.1084
lso,1990,80.10121
lso,1991,80.60839
lso,1992,81.13829
lso,1993,81.71814
lso,1994,82.3612
lso,1995,83.06403
lso,1996,83.57208
lso,1997,84.11245
lso,1998,84.68457
lso,1999,85.2975
lso,2000,84.79215
lso,2001,84.278
lso,2002,83.75379
lso,2003,83.21954
lso,2004,82.67723
lso,2005,82.12645
lso,2006,81.56724
lso,2007,80.99895
lso,2008,80.42083
lso,2009,79.83604
lso,2010,79.24267
lso,2011,78.64095
lso,2012,78.03207
lso,2013,77.41626
lso,2014,77.86088
lso,2015,78.39065
lso,2016,78.63003
lso,2017,78.96226
lso,2018,79.32665
lso,2019,79.67488
lso,2020,78.05049
lso,2021,78.59355
ltu,1990,76.42143
ltu,1991,76.36329
ltu,1992,76.29784
ltu,1993,76.41287
ltu,1994,76.53911
ltu,1995,76.48552
ltu,1996,76.41524
ltu,1997,76.3376
ltu,1998,76.2996
ltu,1999,80.58791
ltu,2000,82.62444
ltu,2001,81.67401
ltu,2002,80.40654
ltu,2003,82.88943
ltu,2004,80.50894
ltu,2005,80.72477
ltu,2006,81.87912
ltu,2007,81.00731
ltu,2008,81.23513
ltu,2009,83.96181
ltu,2010,84.72565
ltu,2011,83.54414
ltu,2012,84.13745
ltu,2013,82.56701
ltu,2014,82.8279
ltu,2015,83.90845
ltu,2016,84.27957
ltu,2017,84.09437
ltu,2018,83.61165
ltu,2019,84.41998
ltu,2020,83.31833
ltu,2021,84.48833
lux,1990,49.61697
lux,1991,52.15123
lux,1992,56.86395
lux,1993,54.73641
lux,1994,56.67798
lux,1995,54.03768
lux,1996,56.62976
lux,1997,58.97665
lux,1998,59.64912
lux,1999,63.31762
lux,2000,62.60576
lux,2001,64.51446
lux,2002,65.46758
lux,2003,67.08571
lux,2004,69.95784
lux,2005,71.21937
lux,2006,72.44167
lux,2007,73.67874
lux,2008,74.92874
lux,2009,74.91036
lux,2010,75.61932
lux,2011,77.24815
lux,2012,78.98045
lux,2013,79.13433
lux,2014,80.06051
lux,2015,83.42584
lux,2016,83.24518
lux,2017,86.37664
lux,2018,87.26906
lux,2019,85.3264
lux,2020,88.31916
lux,2021,89.22403
lva,1990,73.34926
lva,1991,73.30838
lva,1992,73.66986
lva,1993,73.89273
lva,1994,73.8084
lva,1995,73.80365
lva,1996,73.72871
lva,1997,76.25702
lva,1998,75.71064
lva,1999,74.09392
lva,2000,75.45088
lva,2001,77.89657
lva,2002,77.67443
lva,2003,78.38751
lva,2004,77.30335
lva,2005,77.24861
lva,2006,77.28545
lva,2007,76.92965
lva,2008,79.03397
lva,2009,81.35138
lva,2010,82.90233
lva,2011,81.25929
lva,2012,81.7997
lva,2013,81.72959
lva,2014,80.34632
lva,2015,80.29649
lva,2016,81.93958
lva,2017,81.37467
lva,2018,81.61671
lva,2019,81.85814
lva,2020,81.71147
lva,2021,81.61671
mac,1990,62.79436
mac,1991,63.22349
mac,1992,65.09878
mac,1993,66.02558
mac,1994,66.96157
mac,1995,67.90566
mac,1996,68.85339
mac,1997,69.80554
mac,1998,70.55992
mac,1999,73.42916
mac,2000,75.66752
mac,2001,76.6522
mac,2002,77.70635
mac,2003,76.60035
mac,2004,78.16161
mac,2005,80.22396
mac,2006,80.01356
mac,2007,82.50065
mac,2008,83.10942
mac,2009,85.16916
mac,2010,85.1231
mac,2011,86.39519
mac,2012,84.99083
mac,2013,86.12755
mac,2014,85.31729
mac,2015,85.54753
mac,2016,86.53797
mac,2017,87.23663
mac,2018,88.6241
mac,2019,89.41012
mac,2020,89.18494
mac,2021,90.7723
mar,1990,28.72888
mar,1991,29.20494
mar,1992,29.19819
mar,1993,29.25533
mar,1994,29.89866
mar,1995,29.8086
mar,1996,30.57915
mar,1997,30.74824
mar,1998,31.38891
mar,1999,31.72063
mar,2000,32.05845
mar,2001,32.6748
mar,2002,32.17405
mar,2003,32.62898
mar,2004,33.08979
mar,2005,33.55826
mar,2006,34.03153
mar,2007,34.51104
mar,2008,34.99829
mar,2009,34.81403
mar,2010,34.63637
mar,2011,34.29353
mar,2012,33.61376
mar,2013,34.39178
mar,2014,34.76646
mar,2015,34.56994
mar,2016,33.39899
mar,2017,33.59137
mar,2018,33.7658
mar,2019,33.91193
mar,2020,33.23603
mar,2021,33.37225
mda,1990,86.98907
mda,1991,87.24754
mda,1992,87.45339
mda,1993,87.54842
mda,1994,87.64175
mda,1995,87.62477
mda,1996,87.82411
mda,1997,87.74994
mda,1998,88.00758
mda,1999,88.14101
mda,2000,88.04681
mda,2001,88.74379
mda,2002,91.47934
mda,2003,90.12481
mda,2004,92.65431
mda,2005,94.65891
mda,2006,86.02971
mda,2007,88.23628
mda,2008,87.76907
mda,2009,85.90509
mda,2010,85.91743
mda,2011,86.15962
mda,2012,87.70761
mda,2013,86.69515
mda,2014,85.33746
mda,2015,85.45032
mda,2016,84.83615
mda,2017,86.99837
mda,2018,84.62183
mda,2019,81.30239
mda,2020,80.1861
mda,2021,77.11235
mdg,1990,94.08814
mdg,1991,94.10532
mdg,1992,94.15024
mdg,1993,94.21332
mdg,1994,94.27752
mdg,1995,94.33644
mdg,1996,94.30868
mdg,1997,94.29264
mdg,1998,94.29053
mdg,1999,94.30552
mdg,2000,94.34196
mdg,2001,94.32913
mdg,2002,94.36019
mdg,2003,94.42663
mdg,2004,94.51458
mdg,2005,94.61988
mdg,2006,94.5295
mdg,2007,94.44016
mdg,2008,94.34966
mdg,2009,94.25807
mdg,2010,94.16752
mdg,2011,94.07581
mdg,2012,93.98189
mdg,2013,93.889
mdg,2014,93.79391
mdg,2015,93.69984
mdg,2016,93.94433
mdg,2017,94.1725
mdg,2018,94.39168
mdg,2019,94.60946
mdg,2020,92.66025
mdg,2021,93.07723
mdv,1990,26.15447
mdv,1991,28.24756
mdv,1992,30.47525
mdv,1993,32.84158
mdv,1994,35.3503
mdv,1995,38.00347
mdv,1996,40.60925
mdv,1997,43.33175
mdv,1998,46.17067
mdv,1999,49.1223
mdv,2000,52.18207
mdv,2001,52.59373
mdv,2002,53.01229
mdv,2003,53.43812
mdv,2004,53.87186
mdv,2005,54.31379
mdv,2006,54.76261
mdv,2007,55.22157
mdv,2008,55.68757
mdv,2009,56.16121
mdv,2010,56.09778
mdv,2011,56.05449
mdv,2012,56.03596
mdv,2013,56.037
mdv,2014,56.05929
mdv,2015,56.1026
mdv,2016,56.16341
mdv,2017,55.5408
mdv,2018,53.82919
mdv,2019,51.54189
mdv,2020,50.6774
mdv,2021,50.85785
mex,1990,39.84017
mex,1991,40.36371
mex,1992,41.22224
mex,1993,42.08898
mex,1994,43.74649
mex,1995,45.49459
mex,1996,45.45069
mex,1997,47.42233
mex,1998,47.17545
mex,1999,46.38607
mex,2000,47.53054
mex,2001,46.89108
mex,2002,47.65792
mex,2003,48.47437
mex,2004,49.90006
mex,2005,50.93993
mex,2006,52.15534
mex,2007,52.8446
mex,2008,52.87662
mex,2009,54.12612
mex,2010,54.02798
mex,2011,54.60116
mex,2012,55.64873
mex,2013,55.90651
mex,2014,55.00975
mex,2015,55.58558
mex,2016,55.84243
mex,2017,55.36937
mex,2018,56.17126
mex,2019,57.95191
mex,2020,57.19091
mex,2021,58.09056
mkd,1990,66.56176
mkd,1991,66.71137
mkd,1992,66.19518
mkd,1993,65.67915
mkd,1994,65.16219
mkd,1995,64.64273
mkd,1996,64.12307
mkd,1997,61.9552
mkd,1998,62.15085
mkd,1999,62.35461
mkd,2000,64.75109
mkd,2001,64.9271
mkd,2002,65.10746
mkd,2003,66.17289
mkd,2004,66.49373
mkd,2005,66.82105
mkd,2006,63.30953
mkd,2007,64.99849
mkd,2008,63.18637
mkd,2009,62.24925
mkd,2010,62.57889
mkd,2011,64.41117
mkd,2012,63.85841
mkd,2013,66.12698
mkd,2014,64.74387
mkd,2015,64.47173
mkd,2016,62.60669
mkd,2017,63.14
mkd,2018,63.79116
mkd,2019,67.97235
mkd,2020,66.28045
mkd,2021,66.82586
mli,1990,75.60003
mli,1991,75.5139
mli,1992,75.48247
mli,1993,75.49875
mli,1994,75.56218
mli,1995,75.67575
mli,1996,75.58705
mli,1997,75.59214
mli,1998,75.65321
mli,1999,75.72034
mli,2000,75.77
mli,2001,75.68329
mli,2002,75.60733
mli,2003,75.53988
mli,2004,75.48749
mli,2005,75.44948
mli,2006,75.22649
mli,2007,75.05948
mli,2008,74.93686
mli,2009,74.8506
mli,2010,74.80395
mli,2011,74.56832
mli,2012,74.41763
mli,2013,74.33677
mli,2014,74.31168
mli,2015,76.74933
mli,2016,74.43103
mli,2017,72.11283
mli,2018,72.29015
mli,2019,72.52836
mli,2020,72.52918
mli,2021,72.39341
mlt,1990,35.70062
mlt,1991,35.94741
mlt,1992,36.66157
mlt,1993,37.54551
mlt,1994,37.99967
mlt,1995,38.32903
mlt,1996,39.08174
mlt,1997,40.22361
mlt,1998,40.55353
mlt,1999,41.3816
mlt,2000,42.20122
mlt,2001,41.05337
mlt,2002,43.79077
mlt,2003,43.57899
mlt,2004,40.56791
mlt,2005,44.34031
mlt,2006,44.67291
mlt,2007,47.79102
mlt,2008,50.03058
mlt,2009,51.00487
mlt,2010,51.90339
mlt,2011,53.7648
mlt,2012,59.0274
mlt,2013,61.3544
mlt,2014,63.24111
mlt,2015,64.15647
mlt,2016,66.37799
mlt,2017,68.09181
mlt,2018,70.67167
mlt,2019,72.10994
mlt,2020,74.44088
mlt,2021,74.3338
mmr,1990,82.0683
mmr,1991,82.38602
mmr,1992,81.12578
mmr,1993,80.40616
mmr,1994,79.50629
mmr,1995,78.70806
mmr,1996,78.00632
mmr,1997,77.42986
mmr,1998,76.83897
mmr,1999,75.65953
mmr,2000,74.23335
mmr,2001,73.12936
mmr,2002,72.01692
mmr,2003,70.81599
mmr,2004,69.72538
mmr,2005,68.72278
mmr,2006,67.83759
mmr,2007,67.09719
mmr,2008,66.52126
mmr,2009,65.98445
mmr,2010,65.54795
mmr,2011,65.32625
mmr,2012,65.05182
mmr,2013,64.76666
mmr,2014,64.52454
mmr,2015,64.33943
mmr,2016,63.0296
mmr,2017,61.7306
mmr,2018,62.92398
mmr,2019,60.96896
mmr,2020,59.90318
mmr,2021,58.58466
mne,1990,75.59675
mne,1991,75.6616
mne,1992,75.69843
mne,1993,75.70731
mne,1994,75.66022
mne,1995,75.60718
mne,1996,75.569
mne,1997,75.54563
mne,1998,75.51671
mne,1999,75.58439
mne,2000,75.55685
mne,2001,75.55171
mne,2002,75.54198
mne,2003,75.52755
mne,2004,75.50887
mne,2005,75.49934
mne,2006,75.50598
mne,2007,75.5358
mne,2008,75.59268
mne,2009,75.54147
mne,2010,75.55918
mne,2011,75.58826
mne,2012,76.4058
mne,2013,76.83257
mne,2014,77.65815
mne,2015,79.25379
mne,2016,77.003
mne,2017,76.27765
mne,2018,74.81337
mne,2019,76.51422
mne,2020,76.58065
mne,2021,77.11673
mng,1990,86.97468
mng,1991,87.14537
mng,1992,87.42592
mng,1993,87.55764
mng,1994,87.51326
mng,1995,87.34649
mng,1996,87.30804
mng,1997,87.23082
mng,1998,87.17374
mng,1999,87.12856
mng,2000,87.12422
mng,2001,87.08599
mng,2002,87.02684
mng,2003,86.95538
mng,2004,86.77261
mng,2005,86.58874
mng,2006,86.40644
mng,2007,86.22283
mng,2008,85.77285
mng,2009,84.80213
mng,2010,83.74836
mng,2011,82.66556
mng,2012,82.52852
mng,2013,82.39273
mng,2014,82.37682
mng,2015,81.69005
mng,2016,81.46841
mng,2017,82.26646
mng,2018,77.07696
mng,2019,78.16698
mng,2020,77.57234
mng,2021,77.35234
moz,1990,105.77122
moz,1991,106.50302
moz,1992,107.1186
moz,1993,107.60442
moz,1994,108.00139
moz,1995,108.37153
moz,1996,108.21721
moz,1997,108.14596
moz,1998,107.48185
moz,1999,106.84621
moz,2000,106.23808
moz,2001,105.6579
moz,2002,105.10352
moz,2003,104.57419
moz,2004,104.18246
moz,2005,103.76027
moz,2006,103.30616
moz,2007,102.81718
moz,2008,102.29411
moz,2009,101.7353
moz,2010,101.13781
moz,2011,100.50364
moz,2012,99.8298
moz,2013,99.11701
moz,2014,98.36226
moz,2015,97.565
moz,2016,97.77758
moz,2017,98.04147
moz,2018,98.34487
moz,2019,98.6658
moz,2020,98.66695
moz,2021,98.38593
mrt,1990,40.03213
mrt,1991,40.04574
mrt,1992,40.10978
mrt,1993,40.21461
mrt,1994,40.33945
mrt,1995,40.48016
mrt,1996,40.60594
mrt,1997,40.73458
mrt,1998,40.88116
mrt,1999,41.05714
mrt,2000,41.26489
mrt,2001,41.45313
mrt,2002,41.65239
mrt,2003,41.86219
mrt,2004,42.08228
mrt,2005,42.31421
mrt,2006,42.55841
mrt,2007,42.81253
mrt,2008,43.08122
mrt,2009,43.36064
mrt,2010,43.6527
mrt,2011,43.9594
mrt,2012,44.27968
mrt,2013,44.24804
mrt,2014,44.21565
mrt,2015,44.18479
mrt,2016,44.15337
mrt,2017,44.1219
mrt,2018,44.31999
mrt,2019,44.53571
mrt,2020,44.10979
mrt,2021,44.0521
mus,1990,47.46167
mus,1991,47.85379
mus,1992,48.04827
mus,1993,48.1384
mus,1994,48.26695
mus,1995,48.51355
mus,1996,48.61399
mus,1997,48.73735
mus,1998,48.88242
mus,1999,49.04047
mus,2000,49.20505
mus,2001,48.73705
mus,2002,48.25313
mus,2003,49.68083
mus,2004,51.13858
mus,2005,53.36889
mus,2006,54.13363
mus,2007,53.29682
mus,2008,55.0857
mus,2009,55.84789
mus,2010,57.87864
mus,2011,57.1198
mus,2012,57.50802
mus,2013,59.95748
mus,2014,60.0429
mus,2015,61.94644
mus,2016,60.99956
mus,2017,61.22872
mus,2018,62.07037
mus,2019,63.0413
mus,2020,61.31944
mus,2021,61.6114
mwi,1990,96.28414
mwi,1991,96.04559
mwi,1992,96.00113
mwi,1993,96.07503
mwi,1994,96.12306
mwi,1995,96.03666
mwi,1996,95.75004
mwi,1997,95.43662
mwi,1998,95.12355
mwi,1999,94.56549
mwi,2000,94.0148
mwi,2001,93.47131
mwi,2002,92.9326
mwi,2003,92.40214
