geo,time,ny_gds_totl_cd
pol,2004,44019849081.3648
pol,2005,56883634677.7932
pol,2006,66682779066.7698
pol,2007,91798114093.7173
pol,2008,103376639548.39799
pol,2009,86086343386.4299
pol,2010,92777501409.4783
pol,2011,108251653840.961
pol,2012,102148932903.424
pol,2013,107818452192.62199
pol,2014,117307972737.35899
pol,2015,111575540522.616
pol,2016,110911281322.918
pol,2017,124671500013.23
pol,2018,139968989672.453
pol,2019,146227275095.06699
pol,2020,143438213195.88699
pri,1963,230600000
pri,1964,192500000
pri,1965,269500000
pri,1966,264500000
pri,1967,418700000
pri,1968,477700000
pri,1969,599700000
pri,1970,678700000
pri,1971,461100000
pri,1972,551600000
pri,1973,537600000
pri,1974,582000000
pri,1975,111600000
pri,1976,-134300000
pri,1977,-56900000
pri,1978,410400000
pri,1979,1027500000
pri,1980,1398600000
pri,1981,1552500000
pri,1982,1803100000
pri,1983,1410700000
pri,1984,2211700000
pri,1985,2166600000
pri,1986,2987900000
pri,1987,3645300000
pri,1988,4409100000
pri,1989,5068700000
pri,1990,6345619000
pri,1991,7185631000
pri,1992,8304330000
pri,1993,9016556000
pri,1994,9903630000
pri,1995,10778031000
pri,1996,11016482000
pri,1997,11263391000
pri,1998,15007200000
pri,1999,16327900000
pri,2000,18339800000
pri,2001,23896103000
pri,2002,24422486000
pri,2003,25120508000
pri,2004,26965932000
pri,2005,26783930300
pri,2006,26797733400
pri,2007,26925150600
pri,2008,28567400000
pri,2009,30161800000
pri,2010,30755600000
pri,2011,31690300000
pri,2012,29873200000
pri,2013,29383000000
pri,2014,29513800000
pri,2015,32634700000
pri,2016,34753600000
pri,2017,31934226000
pri,2018,29419400000
pri,2019,29550100000
pri,2020,30080700000
prt,1970,1833661087.86611
prt,1971,1896134275.61837
prt,1972,2783054114.15864
prt,1973,3715159443.99019
prt,1974,2759439621.15233
prt,1975,2046909803.92157
prt,1976,2807433687.00265
prt,1977,3539062336.30173
prt,1978,4807609489.0511
prt,1979,5592163934.42623
prt,1980,6676227472.96756
prt,1981,5644446254.07166
prt,1982,5467860746.72048
prt,1983,4848414766.55809
prt,1984,4202365105.45056
prt,1985,5133835745.38181
prt,1986,8474031631.14864
prt,1987,10989947345.9513
prt,1988,12651197771.5877
prt,1989,13637981920.0407
prt,1990,16579873435.5224
prt,1991,16399944498.4043
prt,1992,18707940302.9403
prt,1993,14252515895.7736
prt,1994,15879205314.0097
prt,1995,21047415417.2748
prt,1996,21209458019.2358
prt,1997,21680451686.6781
prt,1998,23734628227.9608
prt,1999,23808205281.7746
prt,2000,21032118896.2291
prt,2001,21816006451.7351
prt,2002,23916500251.9334
prt,2003,27609528001.1819
prt,2004,30213708099.6055
prt,2005,28764437014.9105
prt,2006,31508506650.7694
prt,2007,37378242620.3797
prt,2008,36946542213.3312
prt,2009,34100078611.6804
prt,2010,32100784052.16669
prt,2011,35316408894.037
prt,2012,32881519391.9766
prt,2013,35619618470.6738
prt,2014,35557203927.0862
prt,2015,33088764391.83789
prt,2016,35051041218.5767
prt,2017,40367081616.8554
prt,2018,45441339210.218
prt,2019,45464773835.2862
prt,2020,38029262966.604
pry,1965,63380952.38095
pry,1966,60158730.15873
pry,1967,64674603.1746
pry,1968,59246031.74603
pry,1969,63484126.98413
pry,1970,80412698.4127
pry,1971,79722222.22222
pry,1972,115238095.2381
pry,1973,196285714.28571
pry,1974,257922016.49852
pry,1975,294023809.52381
pry,1976,360984126.98413
pry,1977,453944444.44444
pry,1978,601595238.09524
pry,1979,788119047.61905
pry,1980,1003420634.92063
pry,1981,1238015873.01587
pry,1982,976095588.23529
pry,1983,828049453.91018
pry,1984,806950383.23091
pry,1985,680398770.37066
pry,1986,906405545.65644
pry,1987,901586926.44132
pry,1988,1362270963.75177
pry,1989,1886245832.29163
pry,1990,1798711901.14639
pry,1991,2210810823.27196
pry,1992,2051570339.39879
pry,1993,1878025717.36513
pry,1994,1808354229.66673
pry,1995,2492703439.85288
pry,1996,2405514148.21982
pry,1997,2384027372.55838
pry,1998,2573063551.01247
pry,1999,2386113928.35044
pry,2000,2245485105.59754
pry,2001,2263899859.95865
pry,2002,2418540016.40933
pry,2003,2598834295.52296
pry,2004,3016241335.49136
pry,2005,3335970043.30703
pry,2006,4002376167.76965
pry,2007,5191405120.10087
pry,2008,6485831689.77599
pry,2009,5425368246.8123
pry,2010,7315283566.92163
pry,2011,8995080809.65377
pry,2012,7488466291.08217
pry,2013,10078120139.0809
pry,2014,9894183821.20975
pry,2015,8860983848.59189
pry,2016,9509144235.49965
pry,2017,10139019006.6852
pry,2018,9712015933.92068
pry,2019,8617599321.07857
pry,2020,8662348140.86414
pse,1994,-475700000
pse,1995,-607200000
pse,1996,-724000000
pse,1997,-775500000
pse,1998,-737500000
pse,1999,-761700000
pse,2000,-652100000
pse,2001,-878100000
pse,2002,-827900000
pse,2003,-870100000
pse,2004,-1252300000
pse,2005,-1535800000
pse,2006,-1649100000
pse,2007,-1842300000
pse,2008,-1899100000
pse,2009,-2018200000
pse,2010,-1844000000
pse,2011,-1908600000
pse,2012,-1757000000
pse,2013,-1746000000
pse,2014,-2009500000
pse,2015,-1870400000
pse,2016,-1753900000
pse,2017,-1520500000
pse,2018,-1770900000
pse,2019,-1834200000
pse,2020,-1960900000
qat,1994,2627198021.97802
qat,1995,2937362554.94506
qat,1996,3597252362.63736
qat,1997,5371703296.7033
qat,1998,4420879120.87912
qat,1999,6596978021.97802
qat,2000,11562637362.6374
qat,2001,11564285714.2857
qat,2002,12559890109.8901
qat,2003,16026098901.0989
qat,2004,22047252747.2527
qat,2005,31057142857.14289
qat,2006,41980219780.2198
qat,2007,56162912087.91209
qat,2008,85772252747.2527
qat,2009,63656868131.8681
qat,2010,87392910741.75819
qat,2011,126753565329.67
qat,2012,138897513351.64801
qat,2013,140858882417.582
qat,2014,141783400467.03299
qat,2015,92972214587.91208
qat,2016,84009163186.9893
qat,2017,92941393814.55602
qat,2018,113050785014.439
qat,2019,102413063336.914
qat,2020,75191914663.1904
rou,1990,8109090909.09091
rou,1991,6992105263.1579
rou,1992,5777500000
rou,1993,6315657894.73684
rou,1994,6840362537.76435
rou,1995,6845056566.65027
rou,1996,5625040544.92378
rou,1997,5154017857.14286
rou,1998,4409193330.32898
rou,1999,3954542490.05413
rou,2000,5336910958.5886
rou,2001,6075117855.54523
rou,2002,7595613371.65331
rou,2003,8926054216.86747
rou,2004,11304347826.087
rou,2005,12445001201.2218
rou,2006,18700996796.0128
rou,2007,30122093261.6987
rou,2008,43353606733.0978
rou,2009,36162430721.805
rou,2010,34090972025.55149
rou,2011,40765236502.00089
rou,2012,37122397785.5948
rou,2013,46868265272.394
rou,2014,48686970022.692
rou,2015,43208003594.8773
rou,2016,42078586913.6776
rou,2017,44365650832.8192
rou,2018,46755074081.5912
rou,2019,48748200759.8103
rou,2020,49847785108.3883
rus,1988,157080564784.05301
rus,1989,175904946977.47601
rus,1990,156830909633.23499
rus,1991,189288888888.88901
rus,1992,224075060532.68799
rus,1993,151052004058.853
rus,1994,118920240636.522
rus,1995,114055294052.49699
rus,1996,111582078195.72301
rus,1997,97910803802.9386
rus,1998,64484595569.2942
rus,1999,62450588952.0715
rus,2000,100563323853.537
rus,2001,104791991772.369
rus,2002,106743221690.59
rus,2003,135199197813.763
rus,2004,192616829583.478
rus,2005,253551975269.05301
rus,2006,334945436912.94897
rus,2007,440913232924.69397
rus,2008,552585379855.06702
rus,2009,300488291729.15302
rus,2010,454227694042.06403
rus,2011,654482460528.95801
rus,2012,675425910673.87
rus,2013,645539323619.30005
rus,2014,580905305616.20898
rus,2015,402973856906.31598
rus,2016,361155394230.784
rus,2017,455132424223.72601
rus,2018,529080203312.37097
rus,2019,514064237794.97906
rus,2020,442475607456.63599
rwa,1960,10000068
rwa,1961,9999986
rwa,1962,5599980
rwa,1963,1400024
rwa,1964,9999984
rwa,1965,7400008
rwa,1966,1177144
rwa,1967,3840000
rwa,1968,3080001
rwa,1969,-100001
rwa,1970,7300014
rwa,1971,5516156.79093
rwa,1972,3908566.31019
rwa,1973,22044274.44532
rwa,1974,3979407.06723
rwa,1975,29801535.15545
rwa,1976,57415356.60942
rwa,1977,87142164.85937
rwa,1978,68724381.73206
rwa,1979,114545103.454
rwa,1980,52635307.02188
rwa,1981,19274818.92559
rwa,1982,72899226.30561
rwa,1983,64416225.17142
rwa,1984,139275643.02739
rwa,1985,140757942.88491
rwa,1986,161500758.64045
rwa,1987,85724184.06103
rwa,1988,84050948.55699
rwa,1989,54758044.39232
rwa,1990,157984914.71744
rwa,1991,62757558.47119
rwa,1992,59642499.62296
rwa,1993,27966147.38243
rwa,1994,-365573520.45454
rwa,1995,-93929573.4304
rwa,1996,-80132575.77733
rwa,1997,-75228802.59265
rwa,1998,-56033255.30291
rwa,1999,-97792460.30522
rwa,2000,-91825375.76707
rwa,2001,-36885550.27756
rwa,2002,-51726546.24276
rwa,2003,-12558239.01945
rwa,2004,40012191.55285
rwa,2005,67702527.64947
rwa,2006,118498784.59764
rwa,2007,331886535.45539
rwa,2008,325510511.40837
rwa,2009,280491369.32713
rwa,2010,290171554.96305
rwa,2011,447628003.36162
rwa,2012,516710942.34676
rwa,2013,681980279.47717
rwa,2014,582324832.14705
rwa,2015,469980535.09323
rwa,2016,648024170.16671
rwa,2017,1037875339.50949
rwa,2018,733832808.53253
rwa,2019,919210938.49365
rwa,2020,851836194.8979
sau,1968,2121071955.55556
sau,1969,2139666222.22222
sau,1970,2776447893.73358
sau,1971,4313105122.90691
sau,1972,6134053158.53983
sau,1973,9773024844.25681
sau,1974,36631958139.2753
sau,1975,32273073328.0546
sau,1976,42400352303.35609
sau,1977,41143237521.4893
sau,1978,35322440662.1673
sau,1979,52455943604.5299
sau,1980,97186445628.60548
sau,1981,99304791346.6096
sau,1982,57413919041.2619
sau,1983,32477073740.0234
sau,1984,26470916564.79029
sau,1985,15461836668.0607
sau,1986,9023346243.94923
sau,1987,9809919262.28172
sau,1988,13952638577.2187
sau,1989,14409722058.0411
sau,1990,28990736710.4019
sau,1991,28960984512.6836
sau,1992,35759689132.1762
sau,1993,34509958931.9092
sau,1994,38237801708.9453
sau,1995,42888390867.8238
sau,1996,50713400080.1068
sau,1997,52953410547.3965
sau,1998,38346164746.6667
sau,1999,53367360000
sau,2000,71941946773.3333
sau,2001,65055634453.3333
sau,2002,70150694133.3333
sau,2003,89278778186.6667
sau,2004,120968318800
sau,2005,171857513116.81
sau,2006,195740747076.10101
sau,2007,214157242161.44101
sau,2008,288051405306.66693
sau,2009,176076903306.66699
sau,2010,250983395840
sau,2011,359286040106.66693
sau,2012,379552835466.66693
sau,2013,355378687013.33301
sau,2014,316613545946.66693
sau,2015,194284278240
sau,2016,202245210426.66696
sau,2017,236686983733.33301
sau,2018,294697506960
sau,2019,295102917013.33301
sau,2020,198812715666.03696
sdn,1960,181666666.66667
sdn,1961,211333333.33333
sdn,1962,244333333.33333
sdn,1963,196333333.33333
sdn,1964,175666666.66667
sdn,1965,176333333.33333
sdn,1966,228666666.66667
sdn,1967,232666666.66667
sdn,1968,217333333.33333
sdn,1969,291333333.33333
sdn,1970,307333333.33333
sdn,1971,235666666.66667
sdn,1972,284000000
sdn,1973,480000000
sdn,1974,455666666.66667
sdn,1975,559666666.66667
sdn,1976,823666666.66667
sdn,1977,723333333.33333
sdn,1978,496750000
sdn,1979,437500000
sdn,1980,156500000
sdn,1981,528500000
sdn,1982,404444444.44444
sdn,1983,338307692.30769
sdn,1984,51428571.42857
sdn,1985,416066666.66667
sdn,1986,1717187500
sdn,1987,1910277777.77778
sdn,1988,1625357142.85714
sdn,1989,1386746031.74603
sdn,1990,1203729508.19672
sdn,1991,1468111111.11111
sdn,1992,876622176.59138
sdn,1993,1044371625.86315
sdn,1994,1557486187.8453
sdn,1995,1284126355.65502
sdn,1996,386004317.23697
sdn,1997,1045918956.65418
sdn,1998,958197808.76494
sdn,1999,821887111.46308
sdn,2000,2590476975.73118
sdn,2001,3860569385.38848
sdn,2002,4230640955.5277
sdn,2003,5298823702.96574
sdn,2004,7026636423.55861
sdn,2005,7622291038.95571
sdn,2006,10512280957.8632
sdn,2007,15840268885.472
sdn,2008,18894963974.7393
sdn,2009,13851049961.5385
sdn,2010,13153521517.2414
sdn,2011,12974740394.7368
sdn,2012,7758308766.66667
sdn,2013,10277458301.3699
sdn,2014,17235690561.7978
sdn,2015,19148526515.1515
sdn,2016,15135381326.6667
sdn,2017,16272104814.2857
sdn,2018,11344510861.1765
sdn,2019,9375952425.13369
sdn,2020,6828374251.70783
sen,1960,145180730.64475
sen,1961,150822963.97131
sen,1962,133849605.47088
sen,1963,140794065.38547
sen,1964,148920043.02454
sen,1965,181563138.30879
sen,1966,194373340.55
sen,1967,213232121.68287
sen,1968,127018202.42546
sen,1969,132738867.09016
sen,1970,210206273.34073
sen,1971,187204836.26496
sen,1972,282627507.02128
sen,1973,254140568.70828
sen,1974,427948295.24239
sen,1975,482224558.42673
sen,1976,384974949.14409
sen,1977,398499764.84868
sen,1978,278627979.13242
sen,1979,355624758.4366
sen,1980,136607541.68585
sen,1981,247413344.17283
sen,1982,258378920.18616
sen,1983,132752729.75096
sen,1984,160488064.23435
sen,1985,239457373.47242
sen,1986,210861466.71402
sen,1987,473083622.56361
sen,1988,256795661.8829
sen,1989,245805731.5305
sen,1990,233892091.27467
sen,1991,255442280.56811
sen,1992,244601456.10858
sen,1993,137219636.70344
sen,1994,237639607.1575
sen,1995,496937609.7369
sen,1996,429909821.9459
sen,1997,543701986.09007
sen,1998,609388500.55208
sen,1999,694479333.22209
sen,2000,554502034.61521
sen,2001,732195081.57931
sen,2002,644901718.02987
sen,2003,836632944.8968
sen,2004,824061188.27014
sen,2005,1021958684.58426
sen,2006,793675334.43997
sen,2007,903450958.42604
sen,2008,869251511.43498
sen,2009,1110501615.79984
sen,2010,1223860746.77902
sen,2011,1074300977.44588
sen,2012,1341792163.56747
sen,2013,1539803073.74211
sen,2014,2176678704.2946
sen,2015,2324470236.29607
sen,2016,2737086858.44346
sen,2017,3353248141.28555
sen,2018,3873499968.04373
sen,2019,4130627347.83952
sen,2020,3848126475.80031
sgp,1960,21462171.69737
sgp,1961,5030706.91232
sgp,1962,28420227.36182
sgp,1963,63733176.53208
sgp,1964,67130537.0443
sgp,1965,105187508.16673
sgp,1966,141578465.96106
sgp,1967,174996733.3072
sgp,1968,233862537.56697
sgp,1969,345322095.9101
sgp,1970,403730563.17784
sgp,1971,490297922.38338
sgp,1972,719900350.73917
sgp,1973,1020977777.77778
sgp,1974,1530764222.34882
sgp,1975,1658787804.17744
sgp,1976,1986463121.49454
sgp,1977,2118868382.71005
sgp,1978,2496228580.79856
sgp,1979,3365303430.07916
sgp,1980,4740917869.9531
sgp,1981,6051139547.91706
sgp,1982,7002224641.45406
sgp,1983,8104205607.47663
sgp,1984,9055418835.77851
sgp,1985,8017720688.20027
sgp,1986,7573564837.96191
sgp,1987,8651510976.39386
sgp,1988,11082573599.2403
sgp,1989,13538859073.7428
sgp,1990,16592114033.7384
sgp,1991,21600810419.6816
sgp,1992,24941620626.151
sgp,1993,28704666419.1113
sgp,1994,36006088778.3161
sgp,1995,44678284182.3056
sgp,1996,48749290780.1419
sgp,1997,51523908943.96549
sgp,1998,43767686424.4742
sgp,1999,42032330383.4808
sgp,2000,45770475638.051
sgp,2001,37844170341.0169
sgp,2002,38844744778.2866
sgp,2003,42036907358.5122
sgp,2004,54852266004.0232
sgp,2005,64229692381.639
sgp,2006,77268424696.33078
sgp,2007,97885807179.35101
sgp,2008,96681814969.25581
sgp,2009,98953798556.20488
sgp,2010,129426549321.599
sgp,2011,151261806328.51001
sgp,2012,158863407217.73199
sgp,2013,162776552385.51901
sgp,2014,166192881382.685
sgp,2015,162167297061.39099
sgp,2016,169675135722.04099
sgp,2017,187548844956.18799
sgp,2018,208541073546.85599
sgp,2019,202378536871.42599
sgp,2020,185554033485.54001
slb,1980,-234988671.47512
slb,1981,-249377622.34949
slb,1982,-248171056.16159
slb,1983,-233335998.02753
slb,1984,-233961261.01441
slb,1985,-213402966.95556
slb,1986,-115991960.96652
slb,1987,-59901412.25799
slb,1988,-175748893.56346
slb,1989,-138668333.39794
slb,1990,-107957054.4479
slb,1991,-131501399.73479
slb,1992,-77183156.31297
slb,1993,-121090441.38407
slb,1994,-107249194.87148
slb,1995,-65181009.42482
slb,1996,-89726334.67923
slb,1997,-66453227.15166
slb,1998,9759946.83944
slb,1999,32037370.04196
slb,2000,-30851461.02301
slb,2001,-90564607.80599
slb,2002,-16299193.93077
slb,2003,50360383.16524
slb,2004,47296484.82905
slb,2005,9561879.97185
slb,2006,-33642157.82903
slb,2007,-39466806.06377
slb,2008,-26975051.30422
slb,2009,-13407821.22905
slb,2010,-57536115.07223
slb,2011,96580424.79683
slb,2012,152137263.43267
slb,2013,61078319.93536
slb,2014,57895949.99525
slb,2015,112701681.68092
slb,2016,151606653.07868
slb,2017,183330375.02853
slb,2018,124489154.35398
slb,2019,37193823.86767
slb,2020,8400905.8368
sle,1964,49613089.0505
sle,1965,44659982.13601
sle,1966,50399979.84001
sle,1967,18779161.20667
sle,1968,28539971.41599
sle,1969,89370035.74801
sle,1970,82450232.98009
sle,1971,59455357.72313
sle,1972,67020487.47349
sle,1973,157145657.0898
sle,1974,165342429.40356
sle,1975,81894688.4036
sle,1976,61845099.02592
sle,1977,79479459.22372
sle,1978,200394445.2934
sle,1979,186642761.85701
sle,1980,9430367.68908
sle,1981,26399792.9428
sle,1982,41496790.86102
sle,1983,32991571.76728
sle,1984,118807147.55274
sle,1985,3415802.90538
sle,1986,71600807.85483
sle,1987,132977548.91864
sle,1988,213384991.08077
sle,1989,135957066.18962
sle,1990,88969105.32301
sle,1991,102659879.55748
sle,1992,47967561.07329
sle,1993,26229074.88987
sle,1994,114239134.14011
sle,1995,-19858315.67797
sle,1996,-34561746.49723
sle,1997,-36592969.94396
sle,1998,-12751982.60425
sle,1999,-38410930.0521
sle,2000,-128217102.43296
sle,2001,-85825619.01166
sle,2002,-106174964.03049
sle,2003,-80367362.96265
sle,2004,-16302520.63821
sle,2005,15591807.37735
sle,2006,63886554.55745
sle,2007,39240845.3102
sle,2008,-40598505.4174
sle,2009,-109112489.6844
sle,2010,345359866.71987
sle,2011,-180860742.02661
sle,2012,500465.00518
sle,2013,-808804591.71936
sle,2014,-400038704.08679
sle,2015,-562543066.39086
sle,2016,-534442416.27993
sle,2017,-130492497.44618
sle,2018,-283215117.01054
sle,2019,-292076373.1314
sle,2020,-376868257.19809
slv,1965,111960000
slv,1966,106520000
slv,1967,114720000
slv,1968,98800100
slv,1969,110240000
slv,1970,153320000
slv,1971,161440000
slv,1972,191240000
slv,1973,220039900
slv,1974,236760000
slv,1975,319400100
slv,1976,427160100
slv,1977,709160000
slv,1978,525839900
slv,1979,620519900
slv,1980,507160000
slv,1981,252120200
slv,1982,255907400
slv,1983,232624100
slv,1984,189603900
slv,1985,124759300
slv,1986,334673700
slv,1987,207854400
slv,1988,264691900
slv,1989,213138300
slv,1990,57388931.66024
slv,1991,113114500
slv,1992,140891100
slv,1993,278897700
slv,1994,388186600
slv,1995,418659700
slv,1996,225765900
slv,1997,364892800
slv,1998,716563800
slv,1999,575922600
slv,2000,308000500
slv,2001,226233900
slv,2002,275035700
slv,2003,270054500
slv,2004,23455400
slv,2005,-84960000
slv,2006,-240120000
slv,2007,-967450000
slv,2008,-1261270000
slv,2009,-724160000
slv,2010,-548330000
slv,2011,-714640000
slv,2012,-598150000
slv,2013,-875690000
slv,2014,-587760000
slv,2015,-368210000
slv,2016,15870000
slv,2017,107880000
slv,2018,157850000
slv,2019,68270000
slv,2020,-113320000
smr,2015,562471408.73769
smr,2016,613186233.32965
smr,2017,654657389.04203
smr,2018,733566869.07181
smr,2019,723392874.14723
som,1960,9450072.37997
som,1961,4886011.4856
som,1962,-10261937.65522
som,1963,-1077923.40883
som,1964,-10275897.32964
som,1965,18773882.8767
som,1966,9869936.30038
som,1967,9295944.22433
som,1968,15903904.57657
som,1969,14371565.71429
som,1970,21000155.42857
som,1971,17534847.23508
som,1972,36532253.69264
som,1973,7004696.33049
som,1974,20333435.42494
som,1975,57633387.76807
som,1976,129801800.79428
som,1977,-87398474.2029
som,1978,-8908976.79558
som,1979,-166732262.46719
som,1980,-77898573.64233
som,1981,-111794501.96576
som,1982,-99140027.35279
som,1983,-195486333.27751
som,1984,-175719218.599
som,1985,147442850.72231
som,1986,25753564.4417
som,1987,88627842.88375
som,1988,67878762.79852
som,1989,-75526605.93565
som,1990,-114214661.59372
som,2013,-2007999999.99997
som,2014,-2210999996.35707
som,2015,-2274000000
som,2016,-2420000000
som,2017,-2840494338.11715
som,2018,-3136000003.33199
som,2019,-3382000000
som,2020,-3705000000
srb,1995,1786101694.91525
srb,1996,1811638733.70577
srb,1997,1909155489.40345
srb,1998,776887187.46262
srb,1999,492723920.59341
srb,2000,291492719.96441
srb,2001,275383068.04137
srb,2002,386076961.65892
srb,2003,1128515213.92575
srb,2004,575082132.32297
srb,2005,1556219252.98814
srb,2006,1205537799.83261
srb,2007,1710746148.64807
srb,2008,2414887794.19814
srb,2009,2407363947.64178
srb,2010,2249950790.50392
srb,2011,2721004344.5415
srb,2012,2376730212.46219
srb,2013,4433191363.43941
srb,2014,3974934760.69874
srb,2015,4615850912.68011
srb,2016,5392704211.70781
srb,2017,5739140804.14704
srb,2018,7104500020.46417
srb,2019,7806834420.27333
srb,2020,8486793268.53639
ssd,2008,7102052168.50763
ssd,2009,4657076067.19196
ssd,2010,6168318191.6786
ssd,2011,7219206523.92104
ssd,2012,2523971288.13559
ssd,2013,-3669150101.69491
ssd,2014,2812440067.79661
ssd,2015,1619955773.81943
sur,2006,1247585377.41007
sur,2007,1558105646.63024
sur,2008,1729690346.08379
sur,2009,1941347905.28233
sur,2010,2216799009.25184
svk,1990,2370118080.24378
svk,1991,3278912102.85573
svk,1992,2973841376.63346
svk,1993,2561996954.79035
svk,1994,4464828568.03891
svk,1995,5926164705.88235
svk,1996,5822021546.26109
svk,1997,6777957403.42132
svk,1998,6987750307.64068
svk,1999,7464498940.7309
svk,2000,7217216520.70747
svk,2001,7142472625.78465
svk,2002,8348732346.27492
svk,2003,11779098937.7223
svk,2004,14469341673.5209
svk,2005,16671888276.0716
svk,2006,18629427726.2047
svk,2007,24789948201.9526
svk,2008,26873595390.0695
svk,2009,18178872984.2066
svk,2010,21673778536.9667
svk,2011,25963098758.2004
svk,2012,24452557957.4695
svk,2013,25889428608.086
svk,2014,26676860361.8528
svk,2015,24319512905.7695
svk,2016,23280560053.0495
svk,2017,23817715550.8436
svk,2018,26381446718.5066
svk,2019,25150993124.74509
svk,2020,21327290199.4071
svn,1995,4958914274.16094
svn,1996,5131489022.66289
svn,1997,5203152761.10444
svn,1998,5648149163.30063
svn,1999,5629932762.03032
svn,2000,5118042402.06629
svn,2001,5351353405.72557
svn,2002,6209712718.20449
svn,2003,7777506652.7826
svn,2004,9412668161.43498
svn,2005,10072942420.097
svn,2006,11940496800.9033
svn,2007,15245817164.3091
svn,2008,17169308132.6047
svn,2009,12570127881.543
svn,2010,11290276414.1834
svn,2011,11816026967.0623
svn,2012,10320713825.1152
svn,2013,11747188119.4463
svn,2014,13063145555.1552
svn,2015,11710230648.1707
svn,2016,12071537781.0607
svn,2017,14094111348.6647
svn,2018,16077528867.9247
svn,2019,15858342688.4157
svn,2020,15660373296.151
swe,1960,4625541865.48042
swe,1961,5132354546.00547
swe,1962,5503202287.85201
swe,1963,5923537193.93001
swe,1964,7042659796.50101
swe,1965,7631670220.4317
swe,1966,8026637512.13738
swe,1967,8638924353.73683
swe,1968,8887408324.85308
swe,1969,9686727294.10004
swe,1970,11226224580.5304
swe,1971,11912725765.2315
swe,1972,13775627204.7707
swe,1973,16990871247.6816
swe,1974,18233135784.115
swe,1975,23632199797.6976
swe,1976,23581877453.5687
swe,1977,22187122456.2656
swe,1978,24389340710.4127
swe,1979,29222723052.8796
swe,1980,34181139114.80989
swe,1981,29492066990.5597
swe,1982,25278627797.4087
swe,1983,25553315725.6329
swe,1984,28961289803.9121
swe,1985,30170598565.7667
swe,1986,39707705654.4444
swe,1987,47729078922.46549
swe,1988,55519287276.4068
swe,1989,60643748313.1427
swe,1990,71273716969.65601
swe,1991,67827370649.0285
swe,1992,65972964730.93169
swe,1993,46359046175.1934
swe,1994,54447511664.0746
swe,1995,70820377665.31619
swe,1996,76224575007.45598
swe,1997,71672975415.52609
swe,1998,73918162492.61
swe,1999,74272003292.0217
swe,2000,73460959158.28081
swe,2001,68390469644.0154
swe,2002,73156483963.39769
swe,2003,91446644324.3511
swe,2004,110311475186.763
swe,2005,112011481179.16299
swe,2006,127077607004.418
swe,2007,151993253240.22
swe,2008,156349319536.95099
swe,2009,115401761216.651
swe,2010,139181357814.84799
swe,2011,164108398958.35001
swe,2012,151181786906.03299
swe,2013,157045202581.22101
swe,2014,157729181135.978
swe,2015,142633278300.35101
swe,2016,143236999958.14801
swe,2017,152888674348.71701
swe,2018,156879047901.53799
swe,2019,156471491369.31
swe,2020,158979139080.09799
swz,1960,7776704.46591
swz,1961,8445891.08218
swz,1962,10507769.8446
swz,1963,16049139.01722
swz,1964,22560128.79742
swz,1965,21839563.20874
swz,1966,11479770.40459
swz,1967,1259974.8005
swz,1968,18479630.40739
swz,1969,27439451.21098
swz,1970,35279294.41411
swz,1971,43763982.10291
swz,1972,49304019.77364
swz,1973,105331412.10375
swz,1974,150993377.48344
swz,1975,99526707.23462
swz,1976,84521619.13523
swz,1977,72907083.71665
swz,1978,83601655.93376
swz,1979,27084818.24661
swz,1980,27093733.94967
swz,1981,-32304010.93892
swz,1982,-11655000.92098
swz,1983,4398168.92559
swz,1984,3321358.36779
swz,1985,-35837035.04285
swz,1986,40218818.38074
swz,1987,85216110.01965
swz,1988,139432592.91841
swz,1989,147405383.76482
swz,1990,58575116.91725
swz,1991,49391337.41354
swz,1992,12518197.75596
swz,1993,-14042904.79542
swz,1994,115928354.17371
swz,1995,38930302.44548
swz,1996,-68037843.36985
swz,1997,41483637.15278
swz,1998,23678165.07787
swz,1999,6350765.20174
swz,2000,230443355.7163
swz,2001,218073422.30895
swz,2002,226380354.24592
swz,2003,360539651.275
swz,2004,407160907.79615
swz,2005,455903967.4178
swz,2006,491827852.02688
swz,2007,516044511.31235
swz,2008,242861509.22384
swz,2009,208158525.79157
swz,2010,161466043.81795
swz,2011,100749294.18408
swz,2012,423147978.07552
swz,2013,487917162.95015
swz,2014,489059874.50128
swz,2015,451368020.5236
swz,2016,475551598.95578
swz,2017,408157411.43637
swz,2018,526909826.96505
swz,2019,649450920.41522
swz,2020,450850998.4639
sxm,2011,136424581.00559
sxm,2012,224357541.89944
sxm,2013,198268156.42458
sxm,2014,240223463.68715
sxm,2015,302234636.87151
sxm,2016,281005586.59218
sxm,2017,192178770.94972
sxm,2018,40223463.68715
syc,1976,11294826.49148
syc,1977,23235783.45855
syc,1978,35958460.7911
syc,1979,34251063.93599
syc,1980,39987797.15736
syc,1981,27237061.41043
syc,1982,13216245.60639
syc,1983,18898754.73878
syc,1984,37796435.69041
syc,1985,47040134.5608
syc,1986,62176291.62895
syc,1987,77356581.31507
syc,1988,90499687.31949
syc,1989,88243889.91012
syc,1990,74874927.39231
syc,1991,70084888.35952
syc,1992,76377906.63621
syc,1993,86345652.80324
syc,1994,117370149.13565
syc,1995,117789117.78912
syc,1996,149298778.64746
syc,1997,117899846.8058
syc,1998,113984910.9671
syc,1999,159681796.91156
syc,2000,134708932.75929
syc,2001,119394502.77422
syc,2002,184221350.36496
syc,2003,155638509.8228
syc,2006,175374712.39379
syc,2007,287555983.34602
syc,2008,156190828.1521
syc,2009,154323161.81603
