geo,time,fi_res_totl_mo
hrv,2017,7.8892
hrv,2018,6.97154
hrv,2019,7.13768
hrv,2020,9.35171
hti,1971,1.57895
hti,1972,2.51738
hti,1973,2.03243
hti,1974,1.72883
hti,1975,0.9095
hti,1976,1.53834
hti,1977,1.50952
hti,1978,1.50398
hti,1979,2.23746
hti,1980,0.64347
hti,1981,0.69971
hti,1982,0.30354
hti,1983,0.36646
hti,1984,0.4033
hti,1985,0.25178
hti,1986,0.55551
hti,1987,0.5825
hti,1988,0.47496
hti,1989,0.49746
hti,1990,0.22608
hti,1991,0.90228
hti,1992,1.53086
hti,1993,1.55521
hti,1994,2.83113
hti,1995,2.86596
hti,1996,3.38088
hti,1997,2.82227
hti,1998,3.01191
hti,1999,2.50889
hti,2000,1.58943
hti,2001,1.2838
hti,2002,0.78029
hti,2003,0.5247
hti,2004,1.44156
hti,2005,1.39236
hti,2006,2.04742
hti,2007,2.90516
hti,2008,2.94283
hti,2009,4.47829
hti,2010,5.28583
hti,2011,5.09064
hti,2012,6.18872
hti,2013,6.77874
hti,2014,5.12174
hti,2015,5.2532
hti,2016,5.8989
hti,2017,5.84402
hti,2018,5.04036
hun,1983,2.19619
hun,1984,2.67511
hun,1985,3.52691
hun,1986,3.32208
hun,1987,2.43373
hun,1988,2.12697
hun,1989,1.74002
hun,1990,1.11712
hun,1991,3.71624
hun,1992,3.70728
hun,1993,4.93064
hun,1994,4.95807
hun,1995,6.84081
hun,1996,5.14113
hun,1997,3.81768
hun,1998,3.60724
hun,1999,3.99245
hun,2000,3.57866
hun,2001,3.20055
hun,2002,2.70225
hun,2003,2.62592
hun,2004,2.5249
hun,2005,2.48844
hun,2006,2.54957
hun,2007,2.1935
hun,2008,2.65341
hun,2009,4.52688
hun,2010,4.3069
hun,2011,4.29502
hun,2012,4.34244
hun,2013,4.40472
hun,2014,3.75982
hun,2015,3.42654
hun,2016,2.63273
hun,2017,2.50016
hun,2018,2.54483
hun,2019,2.50615
hun,2020,3.46732
idn,1981,2.91804
idn,1982,2.04819
idn,1983,2.23538
idn,1984,2.84425
idn,1985,3.24474
idn,1986,3.1365
idn,1987,4.01849
idn,1988,3.29529
idn,1989,2.99327
idn,1990,3.13747
idn,1991,3.27992
idn,1992,3.33166
idn,1993,3.38379
idn,1994,3.23074
idn,1995,2.90214
idn,1996,3.49496
idn,1997,2.95481
idn,1998,5.23323
idn,1999,6.09229
idn,2000,5.26484
idn,2001,5.66905
idn,2002,6.29527
idn,2003,6.7749
idn,2004,5.42056
idn,2005,4.10478
idn,2006,4.91548
idn,2007,5.67713
idn,2008,4.00096
idn,2009,6.54685
idn,2010,6.86991
idn,2011,6.05969
idn,2012,5.58938
idn,2013,4.95032
idn,2014,5.74432
idn,2015,6.44616
idn,2016,7.22589
idn,2017,7.08716
idn,2018,5.59561
idn,2019,6.31777
idn,2020,8.40697
idn,2021,6.78009
ind,1975,3.87405
ind,1976,7.31278
ind,1977,10.39104
ind,1978,10.56092
ind,1979,11.4129
ind,1980,8.25835
ind,1981,5.43299
ind,1982,5.43167
ind,1983,5.31354
ind,1984,5.38432
ind,1985,5.60318
ind,1986,5.92852
ind,1987,5.78103
ind,1988,3.99047
ind,1989,3.15361
ind,1990,2.0364
ind,1991,2.92297
ind,1992,3.37117
ind,1993,5.07095
ind,1994,6.88055
ind,1995,5.13386
ind,1996,5.00905
ind,1997,5.3918
ind,1998,5.67438
ind,1999,6.31148
ind,2000,6.12148
ind,2001,7.45295
ind,2002,10.37308
ind,2003,12.28328
ind,2004,11.30511
ind,2005,8.51847
ind,2006,8.91993
ind,2007,11.13919
ind,2008,7.71425
ind,2009,9.77371
ind,2010,7.76063
ind,2011,6.18879
ind,2012,5.90372
ind,2013,6.02775
ind,2014,6.59913
ind,2015,8.00309
ind,2016,8.43014
ind,2017,8.16272
ind,2018,6.90106
ind,2019,8.27366
ind,2020,12.93233
irl,2005,0.04656
irl,2006,0.03742
irl,2007,0.0329
irl,2008,0.03501
irl,2009,0.0915
irl,2010,0.09081
irl,2011,0.0663
irl,2012,0.06543
irl,2013,0.06246
irl,2014,0.05813
irl,2015,0.06512
irl,2016,0.09588
irl,2017,0.10803
irl,2018,0.11475
irl,2019,0.10344
irl,2020,0.13292
irn,1976,5.42873
irn,1977,5.9661
irn,1978,7.08124
irn,1979,13.75886
irn,1980,9.29168
irn,1981,2.39003
irn,1982,5.82232
irq,2005,4.67703
irq,2006,8.31204
irq,2007,14.25528
irq,2008,15.86882
irq,2009,12.04554
irq,2010,12.74095
irq,2011,13.77567
irq,2012,13.09079
irq,2013,12.79804
irq,2014,11.32591
irq,2015,10.80173
irq,2016,11.81392
irq,2017,11.73858
irq,2018,12.98798
irq,2019,10.85958
irq,2020,11.36196
isl,1976,1.66622
isl,1977,1.6165
isl,1978,1.9695
isl,1979,2.03547
isl,1980,1.88791
isl,1981,2.18712
isl,1982,1.53211
isl,1983,1.7454
isl,1984,1.38318
isl,1985,1.98463
isl,1986,2.53639
isl,1987,1.88221
isl,1988,1.69282
isl,1989,2.10831
isl,1990,2.31185
isl,1991,2.26829
isl,1992,2.60369
isl,1993,2.6152
isl,1994,1.75834
isl,1995,1.54937
isl,1996,1.95424
isl,1997,1.6306
isl,1998,1.49699
isl,1999,1.63772
isl,2000,1.24398
isl,2001,1.19844
isl,2002,1.58384
isl,2003,2.12171
isl,2004,2.0399
isl,2005,1.39439
isl,2006,2.36755
isl,2007,2.16116
isl,2008,3.2255
isl,2009,5.57367
isl,2010,8.19361
isl,2011,9.97606
isl,2012,5.34843
isl,2013,5.95378
isl,2014,5.4371
isl,2015,6.98478
isl,2016,9.45236
isl,2017,7.23534
isl,2018,6.41127
isl,2019,8.1027
isl,2020,10.12173
isr,1960,3.8349
isr,1961,4.07552
isr,1965,6.31602
isr,1966,5.81148
isr,1967,5.92833
isr,1968,4.60013
isr,1969,2.33587
isr,1970,2.07286
isr,1971,2.88321
isr,1972,4.67112
isr,1973,4.3125
isr,1974,2.41265
isr,1975,2.05626
isr,1976,2.37393
isr,1977,2.63021
isr,1978,3.57057
isr,1979,3.82437
isr,1980,3.61594
isr,1981,3.26144
isr,1982,3.55051
isr,1983,3.27147
isr,1984,2.68046
isr,1985,3.26942
isr,1986,3.90483
isr,1987,3.89667
isr,1988,2.60017
isr,1989,3.29086
isr,1990,3.32693
isr,1991,3.01309
isr,1992,2.23187
isr,1993,2.53135
isr,1994,2.39648
isr,1995,2.46261
isr,1996,3.21284
isr,1997,5.6699
isr,1998,6.40588
isr,1999,5.56867
isr,2000,4.75556
isr,2001,5.40554
isr,2002,5.79762
isr,2003,6.06332
isr,2004,5.423
isr,2005,5.16346
isr,2006,4.87039
isr,2007,4.00718
isr,2008,5.32667
isr,2009,9.73834
isr,2010,9.63857
isr,2011,8.55569
isr,2012,8.51016
isr,2013,9.13595
isr,2014,9.65796
isr,2015,10.96308
isr,2016,10.93964
isr,2017,12.01961
isr,2018,11.15944
isr,2019,12.04619
isr,2020,18.5697
isr,2021,17.59881
ita,1970,3.6951
ita,1971,4.42823
ita,1972,4.13324
ita,1973,4.37188
ita,1974,4.68339
ita,1975,3.38619
ita,1976,3.43678
ita,1977,4.71365
ita,1978,5.48679
ita,1979,7.09168
ita,1980,6.5152
ita,1981,5.03215
ita,1982,5.05564
ita,1983,5.67356
ita,1984,4.83733
ita,1985,4.19878
ita,1986,4.45981
ita,1987,4.82505
ita,1988,4.32043
ita,1989,4.54303
ita,1990,4.27124
ita,1991,3.43949
ita,1992,2.1133
ita,1993,2.74254
ita,1994,2.77639
ita,1995,2.47168
ita,1996,2.77599
ita,1997,2.89945
ita,1998,1.96328
ita,1999,1.6603
ita,2000,1.6849
ita,2001,1.65177
ita,2002,1.84934
ita,2003,1.76095
ita,2004,1.50381
ita,2005,1.46363
ita,2006,1.46177
ita,2007,1.53863
ita,2008,1.58325
ita,2009,2.62908
ita,2010,2.87821
ita,2011,2.7248
ita,2012,3.36051
ita,2013,2.7193
ita,2014,2.63418
ita,2015,2.78767
ita,2016,2.92695
ita,2017,2.9368
ita,2018,2.70264
ita,2019,3.29685
ita,2020,4.73124
jam,1976,0.31064
jam,1977,0.5572
jam,1978,0.5667
jam,1979,0.58003
jam,1980,0.75076
jam,1981,0.52123
jam,1982,0.67936
jam,1983,0.42397
jam,1984,0.65056
jam,1985,1.08196
jam,1986,0.73929
jam,1987,1.07426
jam,1988,0.78643
jam,1989,0.46177
jam,1990,0.68923
jam,1991,0.4616
jam,1992,1.48216
jam,1993,1.63715
jam,1994,2.51521
jam,1995,1.92519
jam,1996,2.49583
jam,1997,1.81759
jam,1998,1.89108
jam,1999,1.47647
jam,2000,2.54422
jam,2001,4.35031
jam,2002,3.52314
jam,2003,2.514
jam,2004,3.62284
jam,2005,3.73478
jam,2006,3.43806
jam,2007,2.33165
jam,2008,1.93914
jam,2009,3.43153
jam,2010,4.17336
jam,2011,3.19619
jam,2012,2.86517
jam,2013,2.68626
jam,2014,3.69022
jam,2015,4.74928
jam,2016,5.52675
jam,2017,5.69575
jam,2018,4.79264
jam,2019,4.76816
jam,2020,7.09471
jor,1972,10.63891
jor,1973,10.34375
jor,1974,9.09053
jor,1975,7.19908
jor,1976,5.30497
jor,1977,5.57871
jor,1978,6.36739
jor,1979,6.80313
jor,1980,6.32643
jor,1981,4.20215
jor,1982,3.78489
jor,1983,3.73164
jor,1984,2.54816
jor,1985,2.3664
jor,1986,2.88415
jor,1987,2.745
jor,1988,1.20867
jor,1989,2.90679
jor,1990,3.54903
jor,1991,3.42356
jor,1992,2.58425
jor,1993,4.76497
jor,1994,5.00886
jor,1995,5.16368
jor,1996,4.23029
jor,1997,5.18032
jor,1998,4.23581
jor,1999,6.07718
jor,2000,6.48968
jor,2001,5.84456
jor,2002,7.2658
jor,2003,8.71563
jor,2004,6.68172
jor,2005,5.32195
jor,2006,6.06712
jor,2007,5.79132
jor,2008,5.3865
jor,2009,8.54393
jor,2010,8.45757
jor,2011,6.51551
jor,2012,4.40545
jor,2013,6.55666
jor,2014,7.32698
jor,2015,8.30493
jor,2016,8.14629
jpn,1996,5.41194
jpn,1997,5.67928
jpn,1998,6.60815
jpn,1999,8.24785
jpn,2000,8.79521
jpn,2001,10.69424
jpn,2002,13.07383
jpn,2003,17.06493
jpn,2004,17.95679
jpn,2005,15.83517
jpn,2006,15.01813
jpn,2007,15.00502
jpn,2008,13.33105
jpn,2009,18.38473
jpn,2010,15.80701
jpn,2011,15.23332
jpn,2012,14.23473
jpn,2013,14.97188
jpn,2014,14.21242
jpn,2015,16.80282
jpn,2016,16.96897
jpn,2017,16.27331
jpn,2018,14.68913
jpn,2019,15.42084
jpn,2020,18.60092
kaz,1995,3.16582
kaz,1996,3.00314
kaz,1997,3.06984
kaz,1998,2.8701
kaz,1999,3.26349
kaz,2000,2.43064
kaz,2001,2.49615
kaz,2002,2.91116
kaz,2003,3.88553
kaz,2004,5.00339
kaz,2005,2.65048
kaz,2006,5.21562
kaz,2007,3.42817
kaz,2008,3.28254
kaz,2009,5.09548
kaz,2010,5.11293
kaz,2011,4.31223
kaz,2012,3.72324
kaz,2013,3.26618
kaz,2014,4.32183
kaz,2015,5.76571
kaz,2016,6.85971
kaz,2017,6.02359
kaz,2018,5.24852
kaz,2019,4.52687
kaz,2020,6.87639
ken,1975,1.62573
ken,1976,2.57964
ken,1977,3.86416
ken,1978,1.92841
ken,1979,3.61532
ken,1980,2.08893
ken,1981,1.22479
ken,1982,1.44001
ken,1983,2.78277
ken,1984,2.5293
ken,1985,2.61661
ken,1986,2.4837
ken,1987,1.4436
ken,1988,1.31871
ken,1989,1.31168
ken,1990,0.90575
ken,1991,0.62996
ken,1992,0.37701
ken,1993,1.01264
ken,1994,1.19428
ken,1995,0.74433
ken,1996,1.589
ken,1997,1.32212
ken,1998,1.08477
ken,1999,1.10704
ken,2000,2.73411
ken,2001,3.03115
ken,2002,3.16809
ken,2003,4.03535
ken,2004,3.33883
ken,2005,3.11957
ken,2006,3.47614
ken,2007,3.88509
ken,2008,2.70313
ken,2009,4.01192
ken,2010,3.75097
ken,2011,3.05891
ken,2012,3.68949
ken,2013,4.11796
ken,2014,4.36594
ken,2015,4.85824
ken,2016,5.24444
ken,2017,4.22922
ken,2018,4.50004
ken,2019,4.92067
ken,2020,5.06891
kgz,1993,1.15074
kgz,1994,0.6052
kgz,1995,2.09559
kgz,1996,1.56393
kgz,1997,2.62345
kgz,1998,2.20116
kgz,1999,3.85433
kgz,2000,4.17088
kgz,2001,5.32713
kgz,2002,4.86711
kgz,2003,5.04366
kgz,2004,5.47947
kgz,2005,4.89707
kgz,2006,4.18708
kgz,2007,4.26352
kgz,2008,2.99313
kgz,2009,5.0522
kgz,2010,4.98836
kgz,2011,3.95893
kgz,2012,3.74654
kgz,2013,3.78094
kgz,2014,3.45868
kgz,2015,4.15506
kgz,2016,4.60325
kgz,2017,4.745
kgz,2018,4.2027
kgz,2019,4.4957
kgz,2020,7.7958
khm,1993,0.47712
khm,1994,1.52389
khm,1995,1.59809
khm,1996,2.30295
khm,1997,2.73454
khm,1998,3.52918
khm,1999,3.00508
khm,2000,2.99045
khm,2001,3.17378
khm,2002,3.68905
khm,2003,3.5454
khm,2004,3.31074
khm,2005,2.82393
khm,2006,2.83642
khm,2007,4.42135
khm,2008,4.82804
khm,2009,6.22897
khm,2010,5.60444
khm,2011,4.75499
khm,2012,5.05192
khm,2013,4.42272
khm,2014,4.76916
khm,2015,5.24357
khm,2016,6.08364
khm,2017,7.38411
khm,2018,7.38612
khm,2019,8.09934
khm,2020,10.31642
kna,1981,0.9116
kna,1982,0.75154
kna,1983,0.64828
kna,1984,1.18539
kna,1985,1.51791
kna,1986,1.6036
kna,1987,1.31548
kna,1988,1.0726
kna,1989,1.48899
kna,1990,1.39446
kna,1991,1.41105
kna,1992,2.2787
kna,1993,2.28181
kna,1994,2.40095
kna,1995,2.11496
kna,1996,1.85267
kna,1997,1.96857
kna,1998,2.51596
kna,1999,2.47714
kna,2000,1.90734
kna,2001,2.40938
kna,2002,2.63137
kna,2003,2.54756
kna,2004,3.26819
kna,2005,2.63645
kna,2006,2.90565
kna,2007,2.93235
kna,2008,2.75364
kna,2009,3.98722
kna,2010,5.05387
kna,2011,7.36966
kna,2012,8.39995
kna,2013,9.12264
kna,2014,6.58126
kna,2015,5.6128
kna,2016,6.01129
kna,2017,7.06658
kna,2018,6.58437
kna,2019,6.60563
kna,2020,9.47053
kor,1976,2.35551
kor,1977,2.70223
kor,1978,1.81185
kor,1979,1.54745
kor,1980,1.32799
kor,1981,1.04951
kor,1982,1.14285
kor,1983,0.95587
kor,1984,1.04403
kor,1985,1.15937
kor,1986,1.10542
kor,1987,0.96846
kor,1988,2.65086
kor,1989,2.73838
kor,1990,2.32181
kor,1991,1.83932
kor,1992,2.25508
kor,1993,2.53421
kor,1994,2.61643
kor,1995,2.49163
kor,1996,2.30981
kor,1997,1.39905
kor,1998,5.14614
kor,1999,6.02012
kor,2000,5.8122
kor,2001,6.81868
kor,2002,7.55039
kor,2003,8.33289
kor,2004,8.54332
kor,2005,7.61491
kor,2006,7.27711
kor,2007,6.85652
kor,2008,4.46436
kor,2009,7.80292
kor,2010,6.54672
kor,2011,5.39203
kor,2012,5.76906
kor,2013,6.19846
kor,2014,6.5423
kor,2015,7.92055
kor,2016,8.38849
kor,2017,7.55832
kor,2018,7.12215
kor,2019,7.71289
kor,2020,9.40156
kor,2021,7.64662
kos,2004,3.06786
kos,2005,2.18539
kos,2006,2.84326
kos,2007,4.55052
kos,2008,3.45983
kos,2009,3.17886
kos,2010,2.88848
kos,2011,2.11884
kos,2012,3.20125
kos,2013,3.14456
kos,2014,2.4017
kos,2015,2.73033
kos,2016,2.14063
kos,2017,2.49373
kos,2018,2.26151
kos,2019,2.52822
kos,2020,3.03386
kwt,1975,7.48168
kwt,1976,6.69373
kwt,1977,6.24041
kwt,1978,5.69145
kwt,1979,6.62646
kwt,1980,6.22248
kwt,1981,5.86863
kwt,1982,7.04054
kwt,1983,6.60594
kwt,1984,5.81266
kwt,1985,7.22148
kwt,1986,8.00149
kwt,1987,6.74153
kwt,1988,3.29191
kwt,1989,4.36695
kwt,1991,4.76514
kwt,1992,5.75838
kwt,1993,5.14511
kwt,1994,4.43529
kwt,1995,3.93329
kwt,1996,3.74931
kwt,1997,3.5042
kwt,1998,3.85615
kwt,1999,5.18663
kwt,2000,7.7865
kwt,2001,9.84008
kwt,2002,8.4428
kwt,2003,6.14408
kwt,2004,5.44939
kwt,2005,4.95679
kwt,2006,5.98914
kwt,2007,6.05075
kwt,2008,5.52869
kwt,2009,8.26133
kwt,2010,8.12732
kwt,2011,8.27693
kwt,2012,8.51844
kwt,2013,8.10688
kwt,2014,8.03009
kwt,2015,6.97335
kwt,2016,7.54601
kwt,2017,7.33106
kwt,2018,6.79965
kwt,2019,8.19437
kwt,2020,13.43378
lao,1988,0.04306
lao,1989,0.44717
lao,1990,0.46726
lao,1991,1.66666
lao,1992,2.07373
lao,1993,1.98631
lao,1994,1.34655
lao,1995,1.73818
lao,1996,3.00904
lao,1997,1.90624
lao,1998,2.20238
lao,1999,2.97172
lao,2000,2.71385
lao,2001,3.1763
lao,2002,5.21179
lao,2003,6.34255
lao,2004,4.42705
lao,2005,3.91174
lao,2006,4.94112
lao,2007,7.29385
lao,2008,6.81037
lao,2009,7.28596
lao,2010,5.39446
lao,2011,4.90738
lao,2012,3.82349
lao,2013,2.92397
lao,2014,2.28615
lao,2015,1.77884
lao,2016,1.60499
lao,2017,1.83634
lao,2018,1.39712
lao,2019,1.53283
lao,2020,2.41799
lbn,2002,11.62065
lbn,2003,10.83363
lbn,2004,9.95475
lbn,2005,10.62512
lbn,2006,11.53663
lbn,2007,10.37769
lbn,2008,10.84503
lbn,2009,14.81081
lbn,2010,16.58574
lbn,2011,17.45854
lbn,2012,18.58117
lbn,2013,16.15996
lbn,2014,16.75915
lbn,2015,17.24495
lbn,2016,18.87339
lbn,2017,18.77985
lbn,2018,17.12221
lbn,2019,17.59222
lbn,2020,28.96317
lbr,1979,56.72627
lbr,1980,5.28476
lbr,1981,9.22303
lbr,1982,6.48426
lbr,1983,17.79113
lbr,1984,3.53951
lbr,1985,1.77794
lbr,1986,2.83694
lbr,1987,0.49453
lbr,2004,0.18341
lbr,2005,0.23127
lbr,2006,0.45892
lbr,2007,0.74438
lbr,2008,0.8354
lbr,2009,2.41588
lbr,2010,2.64119
lbr,2011,2.30707
lbr,2012,2.47758
lbr,2013,2.91954
lbr,2014,2.48326
lbr,2015,3.79576
lbr,2016,4.33165
lbr,2017,4.72728
lbr,2018,4.87604
lbr,2019,4.79245
lby,1977,8.09967
lby,1978,6.51306
lby,1979,7.68689
lby,1980,12.75957
lby,1981,6.64106
lby,1982,7.13766
lby,1983,6.20808
lby,1984,4.80543
lby,1985,10.53148
lby,1986,14.56364
lby,1987,12.75514
lby,1988,8.87962
lby,1989,8.27434
lby,1990,9.17222
lby,1991,7.44171
lby,1992,9.62648
lby,1993,6.91801
lby,1994,9.08794
lby,1995,11.93213
lby,1996,10.46078
lby,1997,10.3269
lby,1998,17.53789
lby,1999,18.72363
lby,2000,26.67721
lby,2001,25.92696
lby,2002,18.23205
lby,2003,25.95618
lby,2004,27.53969
lby,2005,32.13091
lby,2006,40.23842
lby,2007,43.77209
lby,2008,38.67942
lby,2009,43.0093
lby,2010,38.55772
lby,2011,79.23722
lby,2012,40.52514
lby,2013,31.69209
lby,2014,28.69388
lby,2015,43.24778
lby,2016,69.98324
lby,2017,58.57892
lby,2018,50.62352
lby,2019,39.25108
lca,1976,1.23624
lca,1977,1.08885
lca,1978,0.91517
lca,1979,0.91971
lca,1980,0.73448
lca,1981,0.64461
lca,1982,0.72291
lca,1983,0.82773
lca,1984,0.99571
lca,1985,0.97999
lca,1986,1.60558
lca,1987,1.74033
lca,1988,1.4439
lca,1989,1.39515
lca,1990,1.51958
lca,1991,1.55481
lca,1992,1.6876
lca,1993,1.83775
lca,1994,1.69926
lca,1995,1.7184
lca,1996,1.57588
lca,1997,1.61314
lca,1998,1.7918
lca,1999,1.78291
lca,2000,1.91397
lca,2001,2.35952
lca,2002,2.5556
lca,2003,2.30977
lca,2004,2.76371
lca,2005,2.06769
lca,2006,2.08909
lca,2007,2.22843
lca,2008,1.90285
lca,2009,2.95592
lca,2010,2.93014
lca,2011,3.00499
lca,2012,3.42925
lca,2013,3.12024
lca,2014,3.13019
lca,2015,3.76993
lca,2016,3.45058
lca,2017,3.47498
lca,2018,3.00582
lca,2019,2.73151
lca,2020,3.78419
lka,1975,0.83118
lka,1976,1.56694
lka,1977,4.40894
lka,1978,4.38004
lka,1979,4.13903
lka,1980,1.49422
lka,1981,1.93735
lka,1982,1.96443
lka,1983,1.66394
lka,1984,2.79746
lka,1985,2.25912
lka,1986,1.83255
lka,1987,1.42298
lka,1988,1.05963
lka,1989,1.13756
lka,1990,1.66363
lka,1991,2.28522
lka,1992,2.87788
lka,1993,4.28037
lka,1994,4.38991
lka,1995,3.99592
lka,1996,3.67676
lka,1997,3.5143
lka,1998,3.39109
lka,1999,2.75679
lka,2000,1.58714
lka,2001,2.17165
lka,2002,2.76245
lka,2003,3.48963
lka,2004,2.79453
lka,2005,3.14335
lka,2006,2.75826
lka,2007,3.11009
lka,2008,1.85909
lka,2009,5.21549
lka,2010,5.34354
lka,2011,3.4608
lka,2012,3.68898
lka,2013,3.8476
lka,2014,3.92468
lka,2015,3.48458
lka,2016,2.79773
lka,2017,3.42413
lka,2018,2.81773
lka,2019,3.36492
lka,2020,3.30409
lso,1980,1.25049
lso,1981,1.01532
lso,1982,0.6453
lso,1983,0.83685
lso,1984,0.68076
lso,1985,0.82028
lso,1986,1.07202
lso,1987,0.86163
lso,1988,0.64937
lso,1989,0.53939
lso,1990,0.70399
lso,1991,0.98516
lso,1992,1.20306
lso,1993,2.01452
lso,1994,2.96585
lso,1995,3.2779
lso,1996,3.44884
lso,1997,4.24323
lso,1998,5.117
lso,1999,5.20676
lso,2000,4.41256
lso,2001,4.27197
lso,2002,4.60481
lso,2003,3.67175
lso,2004,3.34768
lso,2005,3.65962
lso,2006,4.39872
lso,2007,6.05062
lso,2008,5.72952
lso,2009,8.42979
lso,2010,7.13412
lso,2011,3.8201
lso,2012,4.15271
lso,2013,5.24854
lso,2014,5.62477
lso,2015,5.47075
lso,2016,5.22767
lso,2017,3.26529
lso,2018,3.41041
lso,2019,3.92158
ltu,1993,2.08207
ltu,1994,2.72948
ltu,1995,2.50835
ltu,1996,1.96772
ltu,1997,2.15613
ltu,1998,2.86709
ltu,1999,2.92496
ltu,2000,2.94977
ltu,2001,3.17162
ltu,2002,3.89002
ltu,2003,4.17994
ltu,2004,3.16043
ltu,2005,2.64353
ltu,2006,3.16406
ltu,2007,3.25677
ltu,2008,2.12496
ltu,2009,3.9183
ltu,2010,3.03314
ltu,2011,2.74721
ltu,2012,2.8557
ltu,2013,2.53311
ltu,2014,2.90783
ltu,2015,0.6481
ltu,2016,0.99731
ltu,2017,1.44847
ltu,2018,1.63293
ltu,2019,1.43349
ltu,2020,1.47869
lux,1999,0.01672
lux,2000,0.01533
lux,2001,0.01922
lux,2002,0.02173
lux,2003,0.03458
lux,2004,0.03061
lux,2005,0.02181
lux,2006,0.0161
lux,2007,0.00999
lux,2008,0.01659
lux,2009,0.04544
lux,2010,0.04305
lux,2011,0.03819
lux,2012,0.03448
lux,2013,0.0288
lux,2014,0.0248
lux,2015,0.02303
lux,2016,0.02774
lux,2017,0.02417
lux,2018,0.024
lux,2019,0.02743
lux,2020,0.02911
lux,2021,0.07102
lva,1993,4.98914
lva,1994,4.62819
lva,1995,3.21724
lva,1996,3.06656
lva,1997,3.13296
lva,1998,2.76798
lva,1999,3.18958
lva,2000,3.75913
lva,2001,4.34574
lva,2002,4.11963
lva,2003,3.31903
lva,2004,2.93722
lva,2005,2.6424
lva,2006,3.64785
lva,2007,3.37049
lva,2008,2.93237
lva,2009,7.17467
lva,2010,6.34126
lva,2011,3.87663
lva,2012,4.37614
lva,2013,4.44246
lva,2014,1.78001
lva,2015,2.23304
lva,2016,2.3075
lva,2017,2.65747
lva,2018,2.21384
lva,2019,2.34531
lva,2020,2.95128
lva,2021,2.34345
mac,2002,9.2492
mac,2003,9.60477
mac,2004,9.55266
mac,2005,9.94009
mac,2006,10.28723
mac,2007,13.15005
mac,2008,13.46164
mac,2009,19.92433
mac,2010,20.94196
mac,2011,21.5616
mac,2012,8.51778
mac,2013,7.05348
mac,2014,6.31349
mac,2015,8.26528
mac,2016,9.33806
mac,2017,8.6057
mac,2018,7.69102
mac,2019,8.19094
mac,2020,17.40401
mar,1975,1.71865
mar,1976,1.82918
mar,1977,1.71526
mar,1978,2.18172
mar,1979,2.13198
mar,1980,1.68131
mar,1981,1.01667
mar,1982,1.11102
mar,1983,0.93645
mar,1984,0.64511
mar,1985,0.80848
mar,1986,1.09323
mar,1987,1.55908
mar,1988,1.5333
mar,1989,1.24608
mar,1990,3.16842
mar,1991,4.46307
mar,1992,4.75593
mar,1993,5.17843
mar,1994,5.73224
mar,1995,4.10129
mar,1996,4.45983
mar,1997,4.87674
mar,1998,5.07678
mar,1999,6.2451
mar,2000,4.98183
mar,2001,8.80305
mar,2002,9.76299
mar,2003,11.15033
mar,2004,10.56846
mar,2005,9.1882
mar,2006,9.94667
mar,2007,9.05936
mar,2008,6.07073
mar,2009,7.57293
mar,2010,7.2749
mar,2011,4.9629
mar,2012,4.12037
mar,2013,4.54168
mar,2014,4.57755
mar,2015,6.25795
mar,2016,6.33785
mar,2017,6.02529
mar,2018,5.04506
mar,2019,5.58423
mar,2020,8.89092
mda,1994,2.77714
mda,1995,2.97149
mda,1996,2.89507
mda,1997,2.99982
mda,1998,1.34992
mda,1999,2.69666
mda,2000,2.64762
mda,2001,2.57151
mda,2002,2.5892
mda,2003,2.11605
mda,2004,2.70997
mda,2005,2.68231
mda,2006,2.97434
mda,2007,3.67162
mda,2008,3.53928
mda,2009,4.46708
mda,2010,4.61296
mda,2011,3.98244
mda,2012,5.11134
mda,2013,5.37731
mda,2014,4.19782
mda,2015,4.3497
mda,2016,5.53338
mda,2017,5.90409
mda,2018,5.24575
mda,2019,5.22267
mda,2020,7.09438
mdg,1974,1.59866
mdg,1975,0.85017
mdg,1976,1.22225
mdg,1977,1.81402
mdg,1978,1.21506
mdg,1979,0.06309
mdg,1980,0.09738
mdg,1981,0.38475
mdg,1982,0.31833
mdg,1983,0.52227
mdg,1984,1.06051
mdg,1985,0.91379
mdg,1986,1.97267
mdg,1987,3.06252
mdg,1988,3.52624
mdg,1989,3.88791
mdg,1990,1.12232
mdg,1991,1.26259
mdg,1992,1.14649
mdg,1993,0.99733
mdg,1994,0.83304
mdg,1995,1.1264
mdg,1996,2.51439
mdg,1997,3.22768
mdg,1998,1.91484
mdg,1999,2.52077
mdg,2000,2.80775
mdg,2001,3.65342
mdg,2002,2.45077
mdg,2003,3.40497
mdg,2004,3.65085
mdg,2005,2.51673
mdg,2006,2.78717
mdg,2007,2.87087
mdg,2008,2.39749
mdg,2009,2.88117
mdg,2010,3.35949
mdg,2011,3.30121
mdg,2012,2.90517
mdg,2013,2.01828
mdg,2014,2.11189
mdg,2015,2.51688
mdg,2016,3.4925
mdg,2017,3.88414
mdg,2018,3.91342
mdg,2019,3.85071
mdg,2020,5.59327
mdv,1977,0.08807
mdv,1978,0.42332
mdv,1979,0.17702
mdv,1980,0.12683
mdv,1981,0.14156
mdv,1982,1.01486
mdv,1983,0.5112
mdv,1984,0.57104
mdv,1985,0.55943
mdv,1986,0.78177
mdv,1987,0.87956
mdv,1988,2.03252
mdv,1989,1.8991
mdv,1990,1.64607
mdv,1991,1.39025
mdv,1992,1.42573
