geo,time,ny_adj_dpem_cd
mne,2013,13161923.92405
mne,2014,14110085.85724
mne,2015,12494193.19961
mne,2016,12739756.76776
mne,2017,14256029.38599
mne,2018,16058182.6553
mne,2019,17341544.78868
mng,1990,51908409.84786
mng,1991,47274576.26955
mng,1992,26661636.65595
mng,1993,14994081.5377
mng,1994,16505850.28837
mng,1995,21943430.79225
mng,1996,18735302.47994
mng,1997,14772995.08431
mng,1998,13511537.93769
mng,1999,12178110.92907
mng,2000,12652165.88169
mng,2001,12887717.74979
mng,2002,13203692.1419
mng,2003,13267845.59763
mng,2004,14311648.67297
mng,2005,16941729.17213
mng,2006,21181583.30888
mng,2007,24691235.10875
mng,2008,32247401.81217
mng,2009,29037244.46787
mng,2010,43672872.01476
mng,2011,58689039.19891
mng,2012,62991631.68222
mng,2013,59581724.56746
mng,2014,56475302.10842
mng,2015,57334349.38396
mng,2016,59447782.51093
mng,2017,61492931.92177
mng,2018,73696039.18738
mng,2019,75496732.87671
moz,1991,105318683.25025
moz,1992,75316786.5215
moz,1993,71971030.8233
moz,1994,72160330.04437
moz,1995,74665788.16973
moz,1996,89410977.03123
moz,1997,98918086.10171
moz,1998,105572068.99491
moz,1999,112541414.95932
moz,2000,107748934.01917
moz,2001,98393225.02661
moz,2002,102350123.72126
moz,2003,107633328.43676
moz,2004,122370841.47664
moz,2005,134092724.58022
moz,2006,139424702.04325
moz,2007,149156401.58395
moz,2008,178185280.64489
moz,2009,165910470.50426
moz,2010,150486542.58647
moz,2011,186177248.94076
moz,2012,205507040.05999
moz,2013,204839213.57473
moz,2014,207268037.41149
moz,2015,180997608.71848
moz,2016,133330003.05536
moz,2017,144852495.56285
moz,2018,164331894.03219
moz,2019,166527379.30862
mrt,1990,58595423.38182
mrt,1991,81057268.10272
mrt,1992,79935803.69928
mrt,1993,64380896.97924
mrt,1994,67548655.57944
mrt,1995,64688195.93819
mrt,1996,63349145.2856
mrt,1997,64182792.10086
mrt,1998,61446269.58682
mrt,1999,58007927.39638
mrt,2000,53922135.08488
mrt,2001,52121289.5057
mrt,2002,50925873.68476
mrt,2003,52218464.9852
mrt,2004,55241836.2796
mrt,2005,62724562.50592
mrt,2006,71654896.26972
mrt,2007,75617039.00488
mrt,2008,85954276.95784
mrt,2009,78141847.62464
mrt,2010,85809459.04424
mrt,2011,95394580.20127
mrt,2012,90755937.7247
mrt,2013,92027511.53741
mrt,2014,77020076.87375
mrt,2015,67083530.84454
mrt,2016,65300826.35049
mrt,2017,64778257.661
mrt,2018,68171741.47244
mrt,2019,62263858.84692
mus,1990,8938268.82047
mus,1991,9026239.64969
mus,1992,9865566.56558
mus,1993,9918150.54871
mus,1994,10542659.1431
mus,1995,12013107.21608
mus,1996,13077562.64013
mus,1997,12298303.06804
mus,1998,11351242.51097
mus,1999,11634887.99108
mus,2000,11237767.08536
mus,2001,10711501.11107
mus,2002,11298098.48255
mus,2003,12839084.7619
mus,2004,13987343.12301
mus,2005,13564262.54889
mus,2006,13705513.82811
mus,2007,15127598.23593
mus,2008,17905292.26615
mus,2009,16318803.27251
mus,2010,17617469.99122
mus,2011,19602186.26406
mus,2012,20098985.11003
mus,2013,19966591.84819
mus,2014,22062517.74652
mus,2015,20144436.8085
mus,2016,20062972.3686
mus,2017,22529445.88384
mus,2018,24549939.74264
mus,2019,22024193.0492
mwi,1990,86936568.93355
mwi,1991,97511061.76173
mwi,1992,84849657.20271
mwi,1993,87724937.05791
mwi,1994,52898047.37199
mwi,1995,53332251.95138
mwi,1996,81346179.72877
mwi,1997,93712356.74574
mwi,1998,60260990.60079
mwi,1999,63126508.07307
mwi,2000,61811592.58517
mwi,2001,62277118.54278
mwi,2002,121044527.59639
mwi,2003,99483855.60719
mwi,2004,95433582.83146
mwi,2005,90213561.68247
mwi,2006,89115409.02874
mwi,2007,86111151.43739
mwi,2008,95543650.63012
mwi,2009,106863212.54884
mwi,2010,119073006.95985
mwi,2011,139581894.62914
mwi,2012,106223320.37665
mwi,2013,93487431.96659
mwi,2014,97651115.76225
mwi,2015,100305000.39365
mwi,2016,82676240.58168
mwi,2017,90298016.16858
mwi,2018,99107578.72161
mwi,2019,102073819.41405
mys,1990,121460926.22298
mys,1991,121694923.26644
mys,1992,134600253.99447
mys,1993,139036926.51605
mys,1994,142258448.82976
mys,1995,167118110.39599
mys,1996,180499823.49505
mys,1997,177649914.51171
mys,1998,140723378.88406
mys,1999,162423256.43727
mys,2000,167814248.60322
mys,2001,163159316.18906
mys,2002,168234346.46071
mys,2003,185013212.25297
mys,2004,205057871.32131
mys,2005,230321612.15377
mys,2006,253101421.99927
mys,2007,293898095.48486
mys,2008,360698650.50751
mys,2009,345398048.2036
mys,2010,423796545.22209
mys,2011,498790711.37316
mys,2012,535944233.71264
mys,2013,539617342.56003
mys,2014,570183044.08377
mys,2015,517843036.04683
mys,2016,491766626.24532
mys,2017,493691843.73126
mys,2018,553261591.19412
mys,2019,586012191.92612
nam,1990,71700944.34664
nam,1991,74056949.64366
nam,1992,79406274.51357
nam,1993,74290145.50121
nam,1994,80641716.21415
nam,1995,83996906.58292
nam,1996,80482154.04286
nam,1997,80517268.70455
nam,1998,75050434.38359
nam,1999,74366270.54555
nam,2000,73170604.27662
nam,2001,63343584.67834
nam,2002,55654120.4458
nam,2003,76758077.14122
nam,2004,91862512.78284
nam,2005,99858202.20518
nam,2006,104604250.22502
nam,2007,114034367.90353
nam,2008,108110901.14042
nam,2009,110191649.87359
nam,2010,132481246.19001
nam,2011,136737724.08221
nam,2012,135348773.19273
nam,2013,119905948.30425
nam,2014,109972315.8068
nam,2015,93201278.06198
nam,2016,85655058.04808
nam,2017,104235051.66976
nam,2018,108670831.06457
nam,2019,98378387.97863
ner,1990,282602737.18585
ner,1991,265961257.18907
ner,1992,275292988.43907
ner,1993,180975249.95907
ner,1994,155672996.53119
ner,1995,178598246.67264
ner,1996,181274688.34932
ner,1997,166479601.26011
ner,1998,175271848.47018
ner,1999,170439468.77051
ner,2000,152492441.27272
ner,2001,157954463.41865
ner,2002,173696687.95685
ner,2003,205691077.43707
ner,2004,217850754.33729
ner,2005,252627090.26811
ner,2006,258771849.18189
ner,2007,297199966.10031
ner,2008,325059279.33285
ner,2009,310960145.0807
ner,2010,288639574.68602
ner,2011,307356571.86253
ner,2012,292080801.96039
ner,2013,302452970.92155
ner,2014,308939020.83962
ner,2015,275570213.94786
ner,2016,296681806.8643
ner,2017,322536364.43854
ner,2018,372742733.36917
ner,2019,342129856.75612
nga,1990,2877670290.45909
nga,1991,2696546534.48362
nga,1992,2507889871.8281
nga,1993,1541394522.56915
nga,1994,2014814134.51275
nga,1995,2658124650.99858
nga,1996,2949176068.07299
nga,1997,3121395124.31879
nga,1998,3083846043.90568
nga,1999,3250425092.09821
nga,2000,3583165350.56685
nga,2001,3759167098.81758
nga,2002,4438116945.58491
nga,2003,4663330441.47847
nga,2004,6206935984.48797
nga,2005,8138600446.71107
nga,2006,11921711654.2172
nga,2007,13516605431.221
nga,2008,15407650997.7875
nga,2009,12031482015.3708
nga,2010,13532313043.6204
nga,2011,13015742607.3727
nga,2012,13726642694.269
nga,2013,14755648622.9577
nga,2014,14879893036.908
nga,2015,12917854420.2185
nga,2016,10790311858.5324
nga,2017,9943211588.43808
nga,2018,10342109475.467
nga,2019,11079645671.7524
nic,1990,17095894.11613
nic,1991,24068058.89531
nic,1992,26925628.45789
nic,1993,25035089.39347
nic,1994,49954250.04262
nic,1995,48322746.5885
nic,1996,45798500.92342
nic,1997,42153323.82822
nic,1998,39777360.768
nic,1999,38489965.04669
nic,2000,37463484.42192
nic,2001,37410744.26669
nic,2002,36388546.35138
nic,2003,35876919.7602
nic,2004,36831691.63512
nic,2005,38864157.23233
nic,2006,37709373.37528
nic,2007,39402811.89454
nic,2008,43593244.06656
nic,2009,42836116.53271
nic,2010,41432880.15205
nic,2011,43488336.26272
nic,2012,43626978.69216
nic,2013,42967426.58647
nic,2014,44769624.60592
nic,2015,44624519.67511
nic,2016,45786970.39432
nic,2017,44386278.66302
nic,2018,42137109.96841
nic,2019,43270254.16897
nld,1990,467813941.88437
nld,1991,442474763.25458
nld,1992,472379195.22333
nld,1993,455717976.25294
nld,1994,457220439.20529
nld,1995,513420723.6416
nld,1996,492208220.93651
nld,1997,425724726.10933
nld,1998,428210589.17839
nld,1999,411005779.08982
nld,2000,361276329.35808
nld,2001,372579331.52704
nld,2002,431033917.9786
nld,2003,491215209.69966
nld,2004,545577033.83743
nld,2005,525852547.62195
nld,2006,534702302.33529
nld,2007,604113834.84996
nld,2008,672380664.98124
nld,2009,656903680.19395
nld,2010,604023495.21757
nld,2011,604359936.4611
nld,2012,568990669.3058
nld,2013,568635570.72188
nld,2014,546588691.01518
nld,2015,433385732.38403
nld,2016,430038291.40563
nld,2017,455201876.84574
nld,2018,500877779.68251
nld,2019,495024362.51054
nor,1990,98487280.88089
nor,1991,91348876.77205
nor,1992,92013298.49265
nor,1993,78124156.919
nor,1994,75909973.06372
nor,1995,85402256.56472
nor,1996,85326254.34429
nor,1997,79073317.19689
nor,1998,75598141.3114
nor,1999,75813995.76005
nor,2000,75082607.40283
nor,2001,69692600.33421
nor,2002,71806211.64787
nor,2003,74604458.7028
nor,2004,74765127.07267
nor,2005,80303844.32565
nor,2006,86411213.24648
nor,2007,96205523.19164
nor,2008,107781579.48919
nor,2009,91327988.66078
nor,2010,97763062.26539
nor,2011,109707679.70949
nor,2012,102813913.63915
nor,2013,98018050.92488
nor,2014,83200638.41702
nor,2015,60249261.70379
nor,2016,52707961.2972
nor,2017,50666657.29014
nor,2018,55127051.36998
nor,2019,52065822.77439
npl,1990,249860429.54227
npl,1991,235514519.79063
npl,1992,183511843.04541
npl,1993,181788865.46178
npl,1994,181167190.6959
npl,1995,177824704.79254
npl,1996,164649351.07631
npl,1997,165492628.72012
npl,1998,152855286.49576
npl,1999,145750882.82071
npl,2000,145791444.4806
npl,2001,150699252.33586
npl,2002,147690487.82853
npl,2003,146792507.42997
npl,2004,157296998.10549
npl,2005,170290459.28527
npl,2006,180188601.47927
npl,2007,194432554.53909
npl,2008,218115770.31231
npl,2009,211733660.59079
npl,2010,247269253.15551
npl,2011,279313768.34206
npl,2012,266774820.72041
npl,2013,266906623.07753
npl,2014,261608078.50645
npl,2015,271977535.40065
npl,2016,265475313.12721
npl,2017,288584167.17702
npl,2018,332969847.73082
npl,2019,309658145.55152
nzl,1990,22726849.58487
nzl,1991,19932748.02803
nzl,1992,18148465.34863
nzl,1993,19205905.13389
nzl,1994,21283131.09215
nzl,1995,23326357.54923
nzl,1996,24989788.27326
nzl,1997,22286042.27458
nzl,1998,17842318.64842
nzl,1999,18638588.5844
nzl,2000,16355509.13535
nzl,2001,16374986.97697
nzl,2002,19777397.84511
nzl,2003,23866235.68298
nzl,2004,26749419.19288
nzl,2005,27854838.7445
nzl,2006,26889912.28405
nzl,2007,33692233.10298
nzl,2008,33202007.21064
nzl,2009,30900902.95244
nzl,2010,37676299.54185
nzl,2011,42664303.67087
nzl,2012,42589120.94537
nzl,2013,44281342.98617
nzl,2014,45173142.73397
nzl,2015,36958229.03395
nzl,2016,38277309.54335
nzl,2017,41806071.37699
nzl,2018,42866051.45992
nzl,2019,42579177.1749
omn,1990,73566107.61211
omn,1991,63736884.1504
omn,1992,60825064.23212
omn,1993,54449239.79696
omn,1994,51882673.45135
omn,1995,50465838.351
omn,1996,53688428.97622
omn,1997,52015557.48561
omn,1998,44500261.88145
omn,1999,49128494.65275
omn,2000,57535759.41962
omn,2001,57309617.85291
omn,2002,62934679.94398
omn,2003,69354429.40707
omn,2004,73660843.82126
omn,2005,85497807.73893
omn,2006,96182349.27777
omn,2007,103262720.39962
omn,2008,127851245.66393
omn,2009,91577051.38973
omn,2010,107294046.83508
omn,2011,134259383.42279
omn,2012,146385966.9387
omn,2013,144134865.42936
omn,2014,135581059.54191
omn,2015,105325875.69781
omn,2016,92159835.50512
omn,2017,93881812.72763
omn,2018,103739632.63925
omn,2019,92494125.84228
pak,1990,2214976861.64904
pak,1991,2480754339.5211
pak,1992,2603570243.42351
pak,1993,2765970417.12478
pak,1994,2739152301.66009
pak,1995,3116820553.75109
pak,1996,3126753868.23734
pak,1997,3035118038.17892
pak,1998,2878029668.29392
pak,1999,2787459428.62966
pak,2000,3394322268.70646
pak,2001,3063347673.98159
pak,2002,2883701339.95243
pak,2003,3036853224.42431
pak,2004,3259051819.03234
pak,2005,3307321073.15083
pak,2006,3643303585.78989
pak,2007,3907758716.63738
pak,2008,4439543175.33542
pak,2009,4286330148.41415
pak,2010,4457341317.49493
pak,2011,5119416076.10497
pak,2012,5175378787.33027
pak,2013,5295983379.76237
pak,2014,5494292248.67821
pak,2015,6167139410.22072
pak,2016,6401770754.6968
pak,2017,6908944282.85318
pak,2018,7129852997.97594
pak,2019,6290075118.87354
pan,1990,15804907.04325
pan,1991,15709495.98671
pan,1992,17094431.3953
pan,1993,18312898.67009
pan,1994,18271847.45481
pan,1995,19511077.06869
pan,1996,19149700.03232
pan,1997,19978237.2478
pan,1998,19879290.12272
pan,1999,19690442.4038
pan,2000,19335738.43116
pan,2001,20108424.27446
pan,2002,20661096.18622
pan,2003,21266094.75589
pan,2004,22160289.89205
pan,2005,22747114.9035
pan,2006,24092082.64825
pan,2007,25805010.1245
pan,2008,30250912.66821
pan,2009,32652933.18639
pan,2010,33794378.64818
pan,2011,37415029.00847
pan,2012,41345788.29614
pan,2013,45053197.29522
pan,2014,47061494.37178
pan,2015,46529872.00951
pan,2016,47095506.54267
pan,2017,44863845.37883
pan,2018,46204371.99026
pan,2019,46664320.72327
per,1992,342879241.62585
per,1993,293627948.18246
per,1994,319255598.50648
per,1995,334601958.94827
per,1996,319777307.67698
per,1997,308076986.92672
per,1998,278202329.92277
per,1999,227704909.89083
per,2000,231185725.43793
per,2001,212839144.14757
per,2002,199064658.10915
per,2003,201856721.23893
per,2004,214101471.12559
per,2005,222719027.26845
per,2006,244573807.48521
per,2007,258098925.17378
per,2008,295295393.03811
per,2009,331440883.96947
per,2010,390554555.72424
per,2011,430803815.92763
per,2012,463349238.97843
per,2013,460411108.54281
per,2014,446974441.03791
per,2015,418683843.96758
per,2016,412773571.29068
per,2017,442192680.9083
per,2018,463801578.13131
per,2019,453661990.18802
phl,1990,553881834.17199
phl,1991,539012676.55982
phl,1992,611110501.72811
phl,1993,593068794.48454
phl,1994,652108992.2628
phl,1995,707949646.72625
phl,1996,746512492.59316
phl,1997,716241390.28562
phl,1998,650022266.62674
phl,1999,755639112.57376
phl,2000,763467249.08238
phl,2001,705424474.52111
phl,2002,743196871.21185
phl,2003,718303611.18637
phl,2004,753483667.19388
phl,2005,871069564.76242
phl,2006,1027156804.24386
phl,2007,1249447442.89821
phl,2008,1492309307.25409
phl,2009,1494124264.30768
phl,2010,1750300895.64658
phl,2011,2013851475.47802
phl,2012,2192143607.59707
phl,2013,2279780515.1258
phl,2014,2351438113.3232
phl,2015,2362788015.97532
phl,2016,2359160865.9841
phl,2017,2250567318.76537
phl,2018,2368415126.67717
phl,2019,2464267508.89368
png,1990,80634419.25291
png,1991,90809890.57465
png,1992,97946811.91273
png,1993,100170908.09489
png,1994,108956207.9962
png,1995,100197918.10469
png,1996,106807628.89159
png,1997,108464310.12959
png,1998,84853893.35969
png,1999,74078433.69548
png,2000,74111192.65102
png,2001,61131811.74731
png,2002,56400031.55318
png,2003,63091819.43627
png,2004,67157393.62631
png,2005,79600414.83342
png,2006,129984045.39731
png,2007,137663443.70358
png,2008,167006688.02015
png,2009,155233372.66201
png,2010,178956689.93812
png,2011,241350163.57619
png,2012,288366636.97207
png,2013,292142239.16027
png,2014,294588351.84635
png,2015,268796508.76774
png,2016,256618712.78661
png,2017,285339218.63188
png,2018,300673383.94099
png,2019,315998535.57331
pol,1990,502211597.21338
pol,1991,686567393.54435
pol,1992,674120517.26482
pol,1993,597390914.6903
pol,1994,625660301.39789
pol,1995,714168154.00233
pol,1996,724390429.86714
pol,1997,691400894.09433
pol,1998,713343891.51924
pol,1999,656875542.29215
pol,2000,588324906.67725
pol,2001,621354040.43036
pol,2002,590029774.2015
pol,2003,602924212.52129
pol,2004,679355547.36123
pol,2005,820732137.3233
pol,2006,859437916.40548
pol,2007,1004452052.29262
pol,2008,1205377422.52353
pol,2009,945042629.59375
pol,2010,984841560.94634
pol,2011,1049006658.42687
pol,2012,968724222.36514
pol,2013,956399631.7032
pol,2014,920973500.86284
pol,2015,782063234.83264
pol,2016,764781790.42667
pol,2017,861488096.16805
pol,2018,960958569.9661
pol,2019,935456508.21222
pri,1990,26104873.28342
pri,1991,26421412.40354
pri,1992,27462046.33285
pri,1993,28296850.00026
pri,1994,27464980.21386
pri,1995,29372509.86452
pri,1996,29622243.11258
pri,1997,29698145.63116
pri,1998,31416371.66705
pri,1999,27507964.15266
pri,2000,27906391.84609
pri,2001,29210618.32829
pri,2002,27975878.05296
pri,2003,28554272.91602
pri,2004,26892760.16897
pri,2005,29065571.66938
pri,2006,29778869.95129
pri,2007,29985169.28917
pri,2008,30172623.69927
pri,2009,31363120.5192
pri,2010,29956427.94264
pri,2011,32329881.90231
pri,2012,30969638.72182
pri,2013,30884017.96225
pri,2014,29362816.38579
pri,2015,27857721.46695
pri,2016,29760514.39523
pri,2017,30623003.77324
pri,2018,30079812.94605
pri,2019,33197638.29067
prt,1990,125928270.87518
prt,1991,144277804.45628
prt,1992,154848601.52552
prt,1993,137397943.92295
prt,1994,137283488.79773
prt,1995,158803523.90272
prt,1996,167830707.22744
prt,1997,158499405.23432
prt,1998,169387804.09993
prt,1999,167098619.30758
prt,2000,153520031.66811
prt,2001,154317514.37274
prt,2002,164058636.24597
prt,2003,192173389.43497
prt,2004,199743608.26084
prt,2005,192254511.04626
prt,2006,189040797.27259
prt,2007,196956322.89318
prt,2008,198132376.42644
prt,2009,176411547.26817
prt,2010,159047573.01371
prt,2011,157326026.63207
prt,2012,135612214.9569
prt,2013,133263073.267
prt,2014,120447380.51603
prt,2015,93352095.70637
prt,2016,90166125.63821
prt,2017,92285297.58821
prt,2018,100923302.53867
prt,2019,91074645.90198
pry,1990,40143113.93491
pry,1991,45126596.4861
pry,1992,47194942.02478
pry,1993,45982853.87722
pry,1994,47582055.3198
pry,1995,53239823.2335
pry,1996,58546562.22566
pry,1997,57486485.44386
pry,1998,54170287.36282
pry,1999,53831010.61038
pry,2000,55107574.00837
pry,2001,50819442.08998
pry,2002,40635252.33913
pry,2003,39533274.4119
pry,2004,45950887.73876
pry,2005,46020971.25334
pry,2006,50389464.49621
pry,2007,62172730.71073
pry,2008,79325716.72545
pry,2009,72708596.22388
pry,2010,76183182.68664
pry,2011,87621658.47086
pry,2012,85759859.72171
pry,2013,89528326.94114
pry,2014,88097309.12983
pry,2015,74340054.51445
pry,2016,75931971.60883
pry,2017,83405424.40976
pry,2018,86124378.61263
pry,2019,78424292.3079
pse,1994,31800602.55611
pse,1995,34506197.41172
pse,1996,35570830.58428
pse,1997,33581244.0132
pse,1998,31234798.64745
pse,1999,30590075.52397
pse,2000,35299954.90209
pse,2001,35127079.93736
pse,2002,36862677.2753
pse,2003,37406868.43546
pse,2004,35068216.01672
pse,2005,37544347.26086
pse,2006,38825386.20629
pse,2007,41796125.70369
pse,2008,48190671.10997
pse,2009,49194232.41885
pse,2010,56763669.15403
pse,2011,60816751.80249
pse,2012,62702860.51601
pse,2013,66099894.92562
pse,2014,70616075.81886
pse,2015,68070798.81846
pse,2016,66171468.30353
pse,2017,65701624.66233
pse,2018,68605422.70911
qat,1990,22779930.51551
qat,1991,22812992.23761
qat,1992,23717284.97248
qat,1993,24231653.06474
qat,1994,26269307.73643
qat,1995,28020139.05551
qat,1996,28276393.68916
qat,1997,28504653.04549
qat,2000,26367090.1036
qat,2001,30657184.05181
qat,2002,36730343.17376
qat,2003,43804529.69468
qat,2004,49467489.58191
qat,2005,66511074.99792
qat,2006,71211767.42012
qat,2007,77867456.20154
qat,2008,93773709.31387
qat,2011,88930277.00387
qat,2012,95063918.22331
qat,2013,105701382.33237
qat,2014,109933200.5904
qat,2015,87148581.2686
qat,2016,81692637.73535
qat,2017,89394905.87361
qat,2018,99915553.55889
qat,2019,100925334.33372
rou,1990,275728986.99665
rou,1991,217004367.21187
rou,1992,205621864.34753
rou,1993,206740295.30433
rou,1994,222473717.96088
rou,1995,248322352.55812
rou,1996,229535721.25562
rou,1997,220802977.5101
rou,1998,254989073.26574
rou,1999,206947574.03904
rou,2000,198048391.53153
rou,2001,205296338.78835
rou,2002,183622343.50935
rou,2003,211796833.91802
rou,2004,230233587.55248
rou,2005,292698816.15101
rou,2006,349418382.25746
rou,2007,483527128.53825
rou,2008,574409560.44414
rou,2009,479474041.6597
rou,2010,442867269.39537
rou,2011,413723155.32259
rou,2012,369078232.87695
rou,2013,353657189.40212
rou,2014,361243076.14296
rou,2015,282239190.7358
rou,2016,289135395.29968
rou,2017,329213431.8293
rou,2018,373892487.72264
rou,2019,399889153.27887
rus,1990,1467698481.83885
rus,1991,1532207507.16904
rus,1992,1645528246.72861
rus,1993,1910321109.7
rus,1994,2006537021.09585
rus,1995,1803453996.05418
rus,1996,1507560163.2288
rus,1997,1272551150.75407
rus,1998,840534825.98844
rus,1999,642314106.67075
rus,2000,821505857.90647
rus,2001,928596087.56904
rus,2002,1040423680.86438
rus,2003,1255305002.27982
rus,2004,1624174945.59028
rus,2005,2125060312.84939
rus,2006,2405248992.6875
rus,2007,2951348501.809
rus,2008,3829350094.34723
rus,2009,3028415903.57235
rus,2010,3781386012.96679
rus,2011,4565775798.01631
rus,2012,4554038625.37278
rus,2013,4431867109.54133
rus,2014,3892956822.20786
rus,2015,2470322620.76367
rus,2016,2107154234.93588
rus,2017,2256291851.06538
rus,2018,2399195980.05235
rus,2019,2372487740.63465
rwa,1990,124374829.6446
rwa,1991,94975297.68342
rwa,1992,90747263.4997
rwa,1993,78765112.17662
rwa,1994,7691998.50347
rwa,1995,59756702.24741
rwa,1996,58477603.38288
rwa,1997,65530279.92012
rwa,1998,62924712.56968
rwa,1999,69954376.40912
rwa,2000,63038144.41666
rwa,2001,55722374.70865
rwa,2002,51215529.77636
rwa,2003,56356961.24749
rwa,2004,63099144.79555
rwa,2005,74118416.3539
rwa,2006,78161399.58866
rwa,2007,90380126.12804
rwa,2008,105459776.88065
rwa,2009,103671991.55784
rwa,2010,108379171.25933
rwa,2011,115548945.34648
rwa,2012,125111082.23544
rwa,2013,118243203.5773
rwa,2014,123546113.60881
rwa,2015,122784129.59424
rwa,2016,121569273.16071
rwa,2017,125825702.57303
rwa,2018,129426654.47164
rwa,2019,127828210.79877
sau,1990,723231382.73248
sau,1991,729213393.01559
sau,1992,743512156.79471
sau,1993,739123836.68374
sau,1994,750216923.59916
sau,1995,813611162.65043
sau,1996,875454413.25391
sau,1997,905895655.72196
sau,1998,785665757.82716
sau,1999,919215741.54083
sau,2000,1159119372.52004
sau,2001,1111668734.4579
sau,2002,1111983811.70824
sau,2003,1103527087.85872
sau,2004,1191283218.63939
sau,2005,1394155762.05522
sau,2006,1479863358.87998
sau,2007,1616572303.34223
sau,2008,1758541666.45259
sau,2009,1495818426.51708
sau,2010,1848232733.50711
sau,2011,2263848253.45717
sau,2012,2628000557.44068
sau,2013,2819854906.27205
sau,2014,2686826336.27561
sau,2015,2337055265.32834
sau,2016,2198926331.98301
sau,2017,2303901527.5542
sau,2018,2616725996.78236
sau,2019,2605008756.2807
sdn,1990,978375228.79056
sdn,1991,845306439.13308
sdn,1992,494322142.30805
sdn,1993,593266403.04029
sdn,1994,839720096.87493
sdn,1995,845949363.68891
sdn,1996,513828818.91797
sdn,1997,598752345.64557
sdn,1998,552410766.85906
sdn,1999,512564651.5449
sdn,2000,557260420.81435
sdn,2001,566442226.87391
sdn,2002,596128408.32344
sdn,2003,659504275.0247
sdn,2004,776248958.02711
sdn,2005,927029860.21733
sdn,2006,1163119103.25511
sdn,2007,1369161396.69335
sdn,2008,1543672075.49765
sdn,2009,1383296252.65192
sdn,2010,1564941059.46927
sdn,2011,1551292624.74329
sdn,2012,1406900720.72579
sdn,2013,1431459091.21154
sdn,2014,1551823015.53021
sdn,2015,1651485469.90703
sdn,2016,1074262607.25381
sdn,2017,906311250.37731
sdn,2018,661719271.26742
sdn,2019,603067175.58475
sen,1990,265130747.82686
sen,1991,250879040.69153
sen,1992,259191602.31916
sen,1993,238596179.43762
sen,1994,161317470.7316
sen,1995,185612094.2898
sen,1996,183152391.90316
sen,1997,158872151.26539
sen,1998,160878528.15587
sen,1999,155076008.82656
sen,2000,133124905.66989
sen,2001,154547122.43126
sen,2002,167665088.73287
sen,2003,195284832.36737
sen,2004,230841756.06526
sen,2005,240336965.00654
sen,2006,250911376.44776
sen,2007,294952529.42126
sen,2008,343864159.06082
sen,2009,329639712.87761
sen,2010,299874083.54248
sen,2011,329599851.94469
sen,2012,308975729.92981
sen,2013,322687460.84516
sen,2014,331349906.36872
sen,2015,281788256.47333
sen,2016,290216742.64396
sen,2017,299871319.37823
sen,2018,332572956.09889
sen,2019,293960281.90625
sgp,1990,53321395.17735
sgp,1991,61145908.75211
sgp,1992,64812810.62782
sgp,1993,66831178.02834
sgp,1994,75159683.08725
sgp,1995,87997908.85605
sgp,1996,95082038.86917
sgp,1997,94210146.90465
sgp,1998,85793892.78011
sgp,1999,79776117.72042
sgp,2000,81615890.11711
sgp,2001,77502604.62434
sgp,2002,77187141.67486
sgp,2003,73937451.15485
sgp,2004,77478054.11186
sgp,2005,85444655.73766
sgp,2006,96748096.88887
sgp,2007,116255260.33913
sgp,2008,128337094.75156
sgp,2009,132493544.8453
sgp,2010,141949867.01914
sgp,2011,169390099.61189
sgp,2012,188014529.43219
sgp,2013,205027068.42783
sgp,2014,215046158.30608
sgp,2015,213992270.86627
sgp,2016,220234805.78507
sgp,2017,228225345.98099
sgp,2018,243734922.6537
sgp,2019,265407968.02899
slb,1990,8126030.8856
slb,1991,8326692.92133
slb,1992,9131923.81489
slb,1993,10102229.03128
slb,1994,12975606.33529
slb,1995,14568983.14764
slb,1996,16600236.78588
slb,1997,18065846.01604
slb,1998,16110049.41563
slb,1999,17611044.75277
slb,2000,16948118.08638
slb,2001,17022192.33865
slb,2002,13615477.28831
slb,2003,11700041.9884
slb,2004,11581498.55023
slb,2005,13074758.43317
slb,2006,14393082.17931
slb,2007,16294352.60416
slb,2008,17332960.09739
slb,2009,18551021.05448
slb,2010,20286791.12121
slb,2011,24702557.474
slb,2012,28607643.46276
slb,2013,30473463.65491
slb,2014,32302762.04655
slb,2015,31834900.35933
slb,2016,31987355.93221
slb,2017,33189404.85659
slb,2018,35916053.26412
slb,2019,35353478.21921
sle,1990,29096340.14645
sle,1991,33289990.39701
sle,1992,34029189.466
sle,1993,36904627.9438
sle,1994,42827881.30954
sle,1995,41901315.20094
sle,1996,42447923.26262
sle,1997,39434890.61556
sle,1998,29211415.87325
sle,1999,29771433.59301
sle,2000,28201751.94118
sle,2001,51899421.5568
sle,2002,47979384.04229
sle,2003,49900943.43102
sle,2004,51981840.72534
sle,2005,58509678.31114
sle,2006,67114538.3927
sle,2007,72052298.30044
sle,2008,78757385.00251
sle,2009,75561563.7912
sle,2010,78192798.01986
sle,2011,86040742.4208
sle,2012,100877619.82282
sle,2013,115869291.92956
sle,2014,118266999.17555
sle,2015,129777308.2003
sle,2016,108270633.09703
sle,2017,104345207.41695
sle,2018,109200011.40504
sle,2019,95461536.4652
slv,1990,62401884.93692
slv,1991,64550935.90637
slv,1992,66676193.53162
slv,1993,71410688.93737
slv,1994,76780693.03347
slv,1995,81240594.5927
slv,1996,83377765.88145
slv,1997,84267510.46463
slv,1998,86149468.26535
slv,1999,79174910.66886
slv,2000,76143240.48572
