geo,time,sp_pop_1564_to
lca,1963,46072
lca,1964,46303
lca,1965,46513
lca,1966,46887
lca,1967,47165
lca,1968,47294
lca,1969,47263
lca,1970,47168
lca,1971,48365
lca,1972,49488
lca,1973,50630
lca,1974,51854
lca,1975,53162
lca,1976,54436
lca,1977,55800
lca,1978,57247
lca,1979,58754
lca,1980,60246
lca,1981,62036
lca,1982,63692
lca,1983,65228
lca,1984,66669
lca,1985,68052
lca,1986,70324
lca,1987,72421
lca,1988,74313
lca,1989,75966
lca,1990,77343
lca,1991,79025
lca,1992,80435
lca,1993,81691
lca,1994,82950
lca,1995,84294
lca,1996,86003
lca,1997,87932
lca,1998,90041
lca,1999,92222
lca,2000,94433
lca,2001,96606
lca,2002,98819
lca,2003,101129
lca,2004,103622
lca,2005,106316
lca,2006,108968
lca,2007,111654
lca,2008,114307
lca,2009,116764
lca,2010,118859
lca,2011,121031
lca,2012,122855
lca,2013,124403
lca,2014,125833
lca,2015,127187
lca,2016,128281
lca,2017,129359
lca,2018,130351
lca,2019,131163
lca,2020,131756
lka,1960,5277598
lka,1961,5405076
lka,1962,5558125
lka,1963,5729062
lka,1964,5905387
lka,1965,6080884
lka,1966,6260369
lka,1967,6434963
lka,1968,6609899
lka,1969,6795528
lka,1970,6996455
lka,1971,7181435
lka,1972,7384342
lka,1973,7598929
lka,1974,7813434
lka,1975,8021427
lka,1976,8226553
lka,1977,8419265
lka,1978,8604459
lka,1979,8791196
lka,1980,8983036
lka,1981,9147143
lka,1982,9319680
lka,1983,9497390
lka,1984,9675256
lka,1985,9852320
lka,1986,10037938
lka,1987,10228814
lka,1988,10423246
lka,1989,10619519
lka,1990,10815589
lka,1991,11018023
lka,1992,11210109
lka,1993,11394925
lka,1994,11576931
lka,1995,11757567
lka,1996,11920847
lka,1997,12086766
lka,1998,12255747
lka,1999,12423270
lka,2000,12586125
lka,2001,12725662
lka,2002,12857185
lka,2003,12980293
lka,2004,13097256
lka,2005,13207987
lka,2006,13291936
lka,2007,13379397
lka,2008,13466576
lka,2009,13546119
lka,2010,13613884
lka,2011,13659777
lka,2012,13618903
lka,2013,13661314
lka,2014,13729471
lka,2015,13805689
lka,2016,13916964
lka,2017,14039241
lka,2018,14156963
lka,2019,14216588
lka,2020,14265387
lso,1960,425120
lso,1961,431360
lso,1962,438563
lso,1963,446627
lso,1964,455348
lso,1965,464636
lso,1966,473987
lso,1967,483993
lso,1968,494637
lso,1969,505880
lso,1970,517680
lso,1971,528243
lso,1972,539481
lso,1973,551580
lso,1974,564761
lso,1975,579184
lso,1976,594762
lso,1977,611968
lso,1978,630420
lso,1979,649650
lso,1980,669359
lso,1981,686670
lso,1982,704357
lso,1983,722538
lso,1984,741383
lso,1985,761060
lso,1986,778419
lso,1987,796484
lso,1988,815687
lso,1989,836590
lso,1990,859642
lso,1991,888073
lso,1992,917927
lso,1993,948988
lso,1994,980741
lso,1995,1012645
lso,1996,1040573
lso,1997,1068296
lso,1998,1094461
lso,1999,1117457
lso,2000,1136527
lso,2001,1147913
lso,2002,1154205
lso,2003,1157679
lso,2004,1161093
lso,2005,1166102
lso,2006,1169206
lso,2007,1175640
lso,2008,1184602
lso,2009,1194897
lso,2010,1205899
lso,2011,1214902
lso,2012,1225835
lso,2013,1239098
lso,2014,1254813
lso,2015,1272385
lso,2016,1285193
lso,2017,1299803
lso,2018,1315228
lso,2019,1330571
lso,2020,1345616
ltu,1960,1804286
ltu,1961,1827704
ltu,1962,1847741
ltu,1963,1863720
ltu,1964,1878857
ltu,1965,1893622
ltu,1966,1910363
ltu,1967,1926886
ltu,1968,1942779
ltu,1969,1955829
ltu,1970,1972383
ltu,1971,1999169
ltu,1972,2023387
ltu,1973,2046597
ltu,1974,2071525
ltu,1975,2098347
ltu,1976,2123128
ltu,1977,2151466
ltu,1978,2181009
ltu,1979,2206822
ltu,1980,2229710
ltu,1981,2256615
ltu,1982,2284802
ltu,1983,2313620
ltu,1984,2341409
ltu,1985,2368164
ltu,1986,2391297
ltu,1987,2415498
ltu,1988,2439331
ltu,1989,2455660
ltu,1990,2461148
ltu,1991,2458071
ltu,1992,2448806
ltu,1993,2432048
ltu,1994,2412302
ltu,1995,2393440
ltu,1996,2371891
ltu,1997,2352854
ltu,1998,2336440
ltu,1999,2322760
ltu,2000,2311510
ltu,2001,2301429
ltu,2002,2291404
ltu,2003,2280940
ltu,2004,2263278
ltu,2005,2234106
ltu,2006,2203368
ltu,2007,2182569
ltu,2008,2165656
ltu,2009,2146413
ltu,2010,2105015
ltu,2011,2052782
ltu,2012,2019161
ltu,2013,1991560
ltu,2014,1966235
ltu,2015,1938149
ltu,2016,1904209
ltu,2017,1865942
ltu,2018,1832561
ltu,2019,1807978
ltu,2020,1786046
lux,1960,213480
lux,1961,214011
lux,1962,215313
lux,1963,216346
lux,1964,217745
lux,1965,219408
lux,1966,219808
lux,1967,219608
lux,1968,219531
lux,1969,220260
lux,1970,221271
lux,1971,223516
lux,1972,226758
lux,1973,230087
lux,1974,234112
lux,1975,237823
lux,1976,239782
lux,1977,240908
lux,1978,242128
lux,1979,243791
lux,1980,246174
lux,1981,248131
lux,1982,249958
lux,1983,251754
lux,1984,253474
lux,1985,254937
lux,1986,256509
lux,1987,258275
lux,1988,259906
lux,1989,261905
lux,1990,264420
lux,1991,266916
lux,1992,269212
lux,1993,271435
lux,1994,273778
lux,1995,276460
lux,1996,279122
lux,1997,281896
lux,1998,284951
lux,1999,288517
lux,2000,292244
lux,2001,295355
lux,2002,298241
lux,2003,301860
lux,2004,306368
lux,2005,311455
lux,2006,317871
lux,2007,324338
lux,2008,331683
lux,2009,339213
lux,2010,346568
lux,2011,355809
lux,2012,365858
lux,2013,375779
lux,2014,386096
lux,2015,396603
lux,2016,405770
lux,2017,416411
lux,2018,425188
lux,2019,434111
lux,2020,441619
lva,1960,1429208
lva,1961,1447812
lva,1962,1464314
lva,1963,1481064
lva,1964,1498419
lva,1965,1513381
lva,1966,1521641
lva,1967,1531615
lva,1968,1545376
lva,1969,1557211
lva,1970,1566096
lva,1971,1575965
lva,1972,1586388
lva,1973,1597613
lva,1974,1611507
lva,1975,1626229
lva,1976,1632375
lva,1977,1642278
lva,1978,1654438
lva,1979,1664449
lva,1980,1672817
lva,1981,1682911
lva,1982,1693462
lva,1983,1704696
lva,1984,1716438
lva,1985,1728731
lva,1986,1739803
lva,1987,1755775
lva,1988,1772270
lva,1989,1779576
lva,1990,1775466
lva,1991,1757026
lva,1992,1724510
lva,1993,1684530
lva,1994,1652961
lva,1995,1628692
lva,1996,1615992
lva,1997,1606882
lva,1998,1599882
lva,1999,1595859
lva,2000,1589928
lva,2001,1576294
lva,2002,1563859
lva,2003,1554396
lva,2004,1543385
lva,2005,1532734
lva,2006,1515875
lva,2007,1501639
lva,2008,1483833
lva,2009,1455985
lva,2010,1420719
lva,2011,1386771
lva,2012,1360772
lva,2013,1336809
lva,2014,1314303
lva,2015,1293047
lva,2016,1275493
lva,2017,1254506
lva,2018,1232632
lva,2019,1212516
lva,2020,1195012
mac,1960,89302
mac,1961,89649
mac,1962,91314
mac,1963,93986
mac,1964,97674
mac,1965,102532
mac,1966,108333
mac,1967,115984
mac,1968,124715
mac,1969,133208
mac,1970,140561
mac,1971,147850
mac,1972,152967
mac,1973,156290
mac,1974,158731
mac,1975,160889
mac,1976,161429
mac,1977,161959
mac,1978,162524
mac,1979,163026
mac,1980,163702
mac,1981,168884
mac,1982,174273
mac,1983,180284
mac,1984,187468
mac,1985,195764
mac,1986,202197
mac,1987,210340
mac,1988,219072
mac,1989,227013
mac,1990,233672
mac,1991,239618
mac,1992,244519
mac,1993,248954
mac,1994,253866
mac,1995,259742
mac,1996,266130
mac,1997,273016
mac,1998,280535
mac,1999,288931
mac,2000,298446
mac,2001,310049
mac,2002,323282
mac,2003,337598
mac,2004,352190
mac,2005,366429
mac,2006,380737
mac,2007,394331
mac,2008,407250
mac,2009,419741
mac,2010,431827
mac,2011,441941
mac,2012,451869
mac,2013,460999
mac,2014,468641
mac,2015,474410
mac,2016,477431
mac,2017,478897
mac,2018,479168
mac,2019,478854
mac,2020,478397
mar,1960,6449396
mar,1961,6553259
mar,1962,6643370
mar,1963,6732669
mar,1964,6841955
mar,1965,6982287
mar,1966,7111330
mar,1967,7267770
mar,1968,7446739
mar,1969,7637854
mar,1970,7837519
mar,1971,8038185
mar,1972,8254612
mar,1973,8489076
mar,1974,8745220
mar,1975,9024431
mar,1976,9322343
mar,1977,9640473
mar,1978,9975631
mar,1979,10322189
mar,1980,10675093
mar,1981,11008063
mar,1982,11348731
mar,1983,11692392
mar,1984,12036222
mar,1985,12379486
mar,1986,12689350
mar,1987,13011388
mar,1988,13340871
mar,1989,13670127
mar,1990,13996623
mar,1991,14346003
mar,1992,14677144
mar,1993,15003926
mar,1994,15347383
mar,1995,15716543
mar,1996,16069306
mar,1997,16456888
mar,1998,16863320
mar,1999,17260419
mar,2000,17633862
mar,2001,18013346
mar,2002,18354361
mar,2003,18673277
mar,2004,18996139
mar,2005,19335386
mar,2006,19673838
mar,2007,20034751
mar,2008,20409134
mar,2009,20778933
mar,2010,21134003
mar,2011,21506040
mar,2012,21860228
mar,2013,22196314
mar,2014,22521348
mar,2015,22838672
mar,2016,23119709
mar,2017,23410351
mar,2018,23700192
mar,2019,23972902
mar,2020,24222688
mda,1960,1267722
mda,1961,1287137
mda,1962,1303857
mda,1963,1319353
mda,1964,1337212
mda,1965,1358746
mda,1966,1382235
mda,1967,1409053
mda,1968,1438868
mda,1969,1471381
mda,1970,1505154
mda,1971,1544401
mda,1972,1581784
mda,1973,1616453
mda,1974,1649336
mda,1975,1679976
mda,1976,1701496
mda,1977,1723482
mda,1978,1746457
mda,1979,1767912
mda,1980,1787569
mda,1981,1807115
mda,1982,1824812
mda,1983,1841074
mda,1984,1856802
mda,1985,1871242
mda,1986,1878242
mda,1987,1883855
mda,1988,1888170
mda,1989,1891330
mda,1990,1894058
mda,1991,1893235
mda,1992,1894069
mda,1993,1895688
mda,1994,1897792
mda,1995,1900944
mda,1996,1909291
mda,1997,1915495
mda,1998,1929794
mda,1999,1944874
mda,2000,1962526
mda,2001,1981197
mda,2002,2002531
mda,2003,2024450
mda,2004,2046525
mda,2005,2066688
mda,2006,2074718
mda,2007,2081882
mda,2008,2087792
mda,2009,2093476
mda,2010,2098550
mda,2011,2104743
mda,2012,2111910
mda,2013,2117848
mda,2014,2119978
mda,2015,2102062
mda,2016,2067961
mda,2017,2018835
mda,2018,1968069
mda,2019,1921371
mda,2020,1876763
mdg,1960,2756143
mdg,1961,2793520
mdg,1962,2831947
mdg,1963,2874447
mdg,1964,2925888
mdg,1965,2988309
mdg,1966,3042817
mdg,1967,3110194
mdg,1968,3188214
mdg,1969,3272645
mdg,1970,3360896
mdg,1971,3437166
mdg,1972,3520327
mdg,1973,3610641
mdg,1974,3709013
mdg,1975,3815744
mdg,1976,3913441
mdg,1977,4021145
mdg,1978,4138318
mdg,1979,4264489
mdg,1980,4399202
mdg,1981,4523808
mdg,1982,4660095
mdg,1983,4806051
mdg,1984,4959173
mdg,1985,5118176
mdg,1986,5269327
mdg,1987,5427732
mdg,1988,5595111
mdg,1989,5773409
mdg,1990,5963125
mdg,1991,6143158
mdg,1992,6336901
mdg,1993,6543151
mdg,1994,6759701
mdg,1995,6984887
mdg,1996,7199778
mdg,1997,7427225
mdg,1998,7666273
mdg,1999,7917138
mdg,2000,8180137
mdg,2001,8433189
mdg,2002,8704120
mdg,2003,8990862
mdg,2004,9291055
mdg,2005,9603986
mdg,2006,9924159
mdg,2007,10255104
mdg,2008,10599815
mdg,2009,10963019
mdg,2010,11346586
mdg,2011,11735082
mdg,2012,12145870
mdg,2013,12574331
mdg,2014,13012457
mdg,2015,13455384
mdg,2016,13897810
mdg,2017,14344418
mdg,2018,14797535
mdg,2019,15261686
mdg,2020,15738680
mdv,1960,53021
mdv,1961,53747
mdv,1962,54550
mdv,1963,55374
mdv,1964,56172
mdv,1965,56910
mdv,1966,57224
mdv,1967,57494
mdv,1968,57844
mdv,1969,58458
mdv,1970,59448
mdv,1971,61051
mdv,1972,63105
mdv,1973,65509
mdv,1974,68079
mdv,1975,70705
mdv,1976,72786
mdv,1977,74987
mdv,1978,77315
mdv,1979,79788
mdv,1980,82396
mdv,1981,85145
mdv,1982,87918
mdv,1983,90756
mdv,1984,93721
mdv,1985,96857
mdv,1986,99216
mdv,1987,101935
mdv,1988,104882
mdv,1989,107877
mdv,1990,110900
mdv,1991,114035
mdv,1992,117246
mdv,1993,120597
mdv,1994,124236
mdv,1995,128271
mdv,1996,132814
mdv,1997,137710
mdv,1998,143090
mdv,1999,149096
mdv,2000,155822
mdv,2001,164757
mdv,2002,174457
mdv,2003,184655
mdv,2004,194910
mdv,2005,204883
mdv,2006,214781
mdv,2007,224346
mdv,2008,234026
mdv,2009,244585
mdv,2010,256571
mdv,2011,271295
mdv,2012,287632
mdv,2013,305023
mdv,2014,322806
mdv,2015,340473
mdv,2016,358509
mdv,2017,376402
mdv,2018,392702
mdv,2019,405913
mdv,2020,415173
mex,1960,19220871
mex,1961,19738463
mex,1962,20260243
mex,1963,20800154
mex,1964,21381198
mex,1965,22014849
mex,1966,22658533
mex,1967,23347747
mex,1968,24080894
mex,1969,24851485
mex,1970,25654920
mex,1971,26440528
mex,1972,27268458
mex,1973,28129263
mex,1974,29014158
mex,1975,29920881
mex,1976,30819677
mex,1977,31745804
mex,1978,32704782
mex,1979,33707873
mex,1980,34764692
mex,1981,35949020
mex,1982,37168375
mex,1983,38416532
mex,1984,39685394
mex,1985,40968649
mex,1986,42260335
mex,1987,43546060
mex,1988,44830894
mex,1989,46122003
mex,1990,47422551
mex,1991,48694922
mex,1992,49970898
mex,1993,51240447
mex,1994,52482658
mex,1995,53689483
mex,1996,55004016
mex,1997,56283801
mex,1998,57532704
mex,1999,58763255
mex,2000,59985361
mex,2001,61283666
mex,2002,62536615
mex,2003,63768976
mex,2004,65013900
mex,2005,66293339
mex,2006,67617392
mex,2007,69038033
mex,2008,70515912
mex,2009,71989500
mex,2010,73417829
mex,2011,74830472
mex,2012,76177534
mex,2013,77469712
mex,2014,78734900
mex,2015,79986921
mex,2016,81180237
mex,2017,82377996
mex,2018,83562863
mex,2019,84707882
mex,2020,85800403
mkd,1960,853178
mkd,1961,867441
mkd,1962,880829
mkd,1963,894885
mkd,1964,911711
mkd,1965,932127
mkd,1966,953682
mkd,1967,978524
mkd,1968,1005116
mkd,1969,1030974
mkd,1970,1054469
mkd,1971,1072611
mkd,1972,1089204
mkd,1973,1104324
mkd,1974,1118657
mkd,1975,1133138
mkd,1976,1152341
mkd,1977,1170900
mkd,1978,1189338
mkd,1979,1208494
mkd,1980,1228403
mkd,1981,1247514
mkd,1982,1266687
mkd,1983,1284989
mkd,1984,1300907
mkd,1985,1313719
mkd,1986,1320964
mkd,1987,1326182
mkd,1988,1329285
mkd,1989,1330353
mkd,1990,1329573
mkd,1991,1326044
mkd,1992,1320733
mkd,1993,1315380
mkd,1994,1312290
mkd,1995,1312793
mkd,1996,1319537
mkd,1997,1328990
mkd,1998,1341870
mkd,1999,1354356
mkd,2000,1366352
mkd,2001,1378045
mkd,2002,1373009
mkd,2003,1382164
mkd,2004,1391542
mkd,2005,1401149
mkd,2006,1409504
mkd,2007,1419505
mkd,2008,1430166
mkd,2009,1440182
mkd,2010,1448730
mkd,2011,1455824
mkd,2012,1459767
mkd,2013,1461868
mkd,2014,1462866
mkd,2015,1462413
mkd,2016,1458264
mkd,2017,1453997
mkd,2018,1449466
mkd,2019,1443738
mkd,2020,1434451
mli,1960,2995284
mli,1961,3011191
mli,1962,3028569
mli,1963,3049432
mli,1964,3078016
mli,1965,3116352
mli,1966,3131209
mli,1967,3158554
mli,1968,3196390
mli,1969,3241519
mli,1970,3292112
mli,1971,3321273
mli,1972,3360361
mli,1973,3406895
mli,1974,3458959
mli,1975,3515532
mli,1976,3544144
mli,1977,3580436
mli,1978,3624207
mli,1979,3675812
mli,1980,3735552
mli,1981,3777471
mli,1982,3830558
mli,1983,3890755
mli,1984,3953627
mli,1985,4016782
mli,1986,4034585
mli,1987,4054848
mli,1988,4082064
mli,1989,4121849
mli,1990,4178307
mli,1991,4264039
mli,1992,4369739
mli,1993,4491159
mli,1994,4623292
mli,1995,4762728
mli,1996,4885478
mli,1997,5020009
mli,1998,5165619
mli,1999,5321563
mli,2000,5487792
mli,2001,5649163
mli,2002,5822839
mli,2003,6008217
mli,2004,6205349
mli,2005,6413767
mli,2006,6604657
mli,2007,6810969
mli,2008,7029168
mli,2009,7255860
mli,2010,7489609
mli,2011,7690768
mli,2012,7904700
mli,2013,8132356
mli,2014,8375334
mli,2015,8635850
mli,2016,8915098
mli,2017,9212205
mli,2018,9529202
mli,2019,9868362
mli,2020,10229820
mlt,1960,175111
mlt,1961,176547
mlt,1962,179094
mlt,1963,182448
mlt,1964,185929
mlt,1965,188365
mlt,1966,188784
mlt,1967,189137
mlt,1968,189311
mlt,1969,189154
mlt,1970,189728
mlt,1971,191914
mlt,1972,192969
mlt,1973,193500
mlt,1974,194125
mlt,1975,196661
mlt,1976,198387
mlt,1977,200494
mlt,1978,204156
mlt,1979,207424
mlt,1980,210157
mlt,1981,211711
mlt,1982,216015
mlt,1983,218704
mlt,1984,218550
mlt,1985,222485
mlt,1986,225959
mlt,1987,227326
mlt,1988,229135
mlt,1989,231486
mlt,1990,234059
mlt,1991,240557
mlt,1992,243375
mlt,1993,246258
mlt,1994,249014
mlt,1995,251153
mlt,1996,253772
mlt,1997,256554
mlt,1998,259050
mlt,1999,261500
mlt,2000,264252
mlt,2001,267007
mlt,2002,269899
mlt,2003,272662
mlt,2004,275482
mlt,2005,278135
mlt,2006,280404
mlt,2007,282419
mlt,2008,284800
mlt,2009,286804
mlt,2010,287325
mlt,2011,287186
mlt,2012,288023
mlt,2013,289937
mlt,2014,293398
mlt,2015,298101
mlt,2016,302415
mlt,2017,308331
mlt,2018,316821
mlt,2019,326905
mlt,2020,331370
mmr,1960,12212746
mmr,1961,12370225
mmr,1962,12521902
mmr,1963,12685124
mmr,1964,12886262
mmr,1965,13136895
mmr,1966,13377827
mmr,1967,13667322
mmr,1968,13996365
mmr,1969,14349310
mmr,1970,14717188
mmr,1971,15051776
mmr,1972,15414742
mmr,1973,15800523
mmr,1974,16204494
mmr,1975,16624737
mmr,1976,17030677
mmr,1977,17452211
mmr,1978,17892041
mmr,1979,18354959
mmr,1980,18842415
mmr,1981,19307145
mmr,1982,19795590
mmr,1983,20306180
mmr,1984,20838005
mmr,1985,21390092
mmr,1986,21901996
mmr,1987,22446917
mmr,1988,23010637
mmr,1989,23574446
mmr,1990,24128615
mmr,1991,24633721
mmr,1992,25116631
mmr,1993,25595723
mmr,1994,26095045
mmr,1995,26626400
mmr,1996,27171013
mmr,1997,27738204
mmr,1998,28316148
mmr,1999,28885272
mmr,2000,29430622
mmr,2001,29868658
mmr,2002,30288655
mmr,2003,30686444
mmr,2004,31061776
mmr,2005,31419612
mmr,2006,31710390
mmr,2007,31997695
mmr,2008,32294220
mmr,2009,32613841
mmr,2010,32965688
mmr,2011,33408573
mmr,2012,33876291
mmr,2013,34359029
mmr,2014,34840105
mmr,2015,35303511
mmr,2016,35708535
mmr,2017,36082447
mmr,2018,36438038
mmr,2019,36790823
mmr,2020,37150092
mne,1960,283549
mne,1961,289651
mne,1962,295821
mne,1963,301583
mne,1964,306496
mne,1965,310288
mne,1966,310064
mne,1967,308662
mne,1968,307030
mne,1969,306165
mne,1970,306696
mne,1971,311214
mne,1972,317235
mne,1973,324293
mne,1974,331817
mne,1975,339298
mne,1976,345127
mne,1977,351040
mne,1978,357091
mne,1979,363291
mne,1980,369679
mne,1981,377191
mne,1982,384578
mne,1983,391505
mne,1984,397636
mne,1985,402637
mne,1986,403755
mne,1987,403983
mne,1988,403594
mne,1989,402858
mne,1990,402124
mne,1991,403969
mne,1992,405539
mne,1993,406843
mne,1994,407870
mne,1995,408491
mne,1996,407807
mne,1997,406994
mne,1998,406242
mne,1999,405641
mne,2000,405239
mne,2001,406547
mne,2002,407703
mne,2003,408798
mne,2004,409248
mne,2005,410067
mne,2006,411232
mne,2007,412999
mne,2008,415282
mne,2009,417760
mne,2010,419905
mne,2011,420637
mne,2012,421284
mne,2013,421830
mne,2014,421953
mne,2015,421318
mne,2016,420209
mne,2017,418247
mne,2018,415744
mne,2019,413404
mne,2020,411215
mng,1960,555877
mng,1961,562067
mng,1962,567268
mng,1963,572484
mng,1964,579487
mng,1965,589152
mng,1966,596247
mng,1967,607628
mng,1968,621892
mng,1969,636857
mng,1970,651544
mng,1971,666884
mng,1972,681449
mng,1973,696632
mng,1974,714794
mng,1975,737019
mng,1976,758609
mng,1977,784921
mng,1978,814569
mng,1979,845179
mng,1980,875489
mng,1981,904619
mng,1982,933226
mng,1983,962414
mng,1984,993971
mng,1985,1028649
mng,1986,1062760
mng,1987,1099712
mng,1988,1137835
mng,1989,1175120
mng,1990,1210179
mng,1991,1232986
mng,1992,1255925
mng,1993,1278573
mng,1994,1300712
mng,1995,1323121
mng,1996,1352509
mng,1997,1379768
mng,1998,1407268
mng,1999,1438577
mng,2000,1475317
mng,2001,1514516
mng,2002,1559450
mng,2003,1608100
mng,2004,1656323
mng,2005,1701441
mng,2006,1742807
mng,2007,1780279
mng,2008,1814728
mng,2009,1848130
mng,2010,1881449
mng,2011,1909673
mng,2012,1938532
mng,2013,1966716
mng,2014,1993018
mng,2015,2017159
mng,2016,2036934
mng,2017,2056856
mng,2018,2076709
mng,2019,2096757
mng,2020,2117604
moz,1960,3931295
moz,1961,3998952
moz,1962,4074836
moz,1963,4157725
moz,1964,4246606
moz,1965,4340948
moz,1966,4419274
moz,1967,4507481
moz,1968,4603893
moz,1969,4706545
moz,1970,4814625
moz,1971,4906850
moz,1972,5006888
moz,1973,5117039
moz,1974,5240793
moz,1975,5379808
moz,1976,5518256
moz,1977,5673801
moz,1978,5840888
moz,1979,6012655
moz,1980,6183839
moz,1981,6294470
moz,1982,6408579
moz,1983,6516411
moz,1984,6606666
moz,1985,6674467
moz,1986,6610032
moz,1987,6526758
moz,1988,6453988
moz,1989,6425361
moz,1990,6460720
moz,1991,6724075
moz,1992,7047194
moz,1993,7403499
moz,1994,7759334
moz,1995,8092599
moz,1996,8322344
moz,1997,8542123
moz,1998,8761219
moz,1999,8991025
moz,2000,9238876
moz,2001,9474900
moz,2002,9730641
moz,2003,10002099
moz,2004,10286205
moz,2005,10581302
moz,2006,10839116
moz,2007,11117736
moz,2008,11415262
moz,2009,11729507
moz,2010,12060774
moz,2011,12396424
moz,2012,12749997
moz,2013,13126655
moz,2014,13533864
moz,2015,13975280
moz,2016,14439469
moz,2017,14938224
moz,2018,15467246
moz,2019,16019167
moz,2020,16588943
mrt,1960,454997
mrt,1961,465007
mrt,1962,476273
mrt,1963,488565
mrt,1964,501644
mrt,1965,515441
mrt,1966,528221
mrt,1967,541953
mrt,1968,556655
mrt,1969,572518
mrt,1970,589648
mrt,1971,605557
mrt,1972,623048
mrt,1973,641937
mrt,1974,662008
mrt,1975,683146
mrt,1976,702984
mrt,1977,724192
mrt,1978,746707
mrt,1979,770514
mrt,1980,795595
mrt,1981,819184
mrt,1982,844300
mrt,1983,870674
mrt,1984,897954
mrt,1985,925940
mrt,1986,950560
mrt,1987,976037
mrt,1988,1002469
mrt,1989,1030069
mrt,1990,1059025
mrt,1991,1086685
mrt,1992,1116241
mrt,1993,1147467
mrt,1994,1179995
mrt,1995,1213706
mrt,1996,1247466
mrt,1997,1282339
mrt,1998,1318935
mrt,1999,1358026
mrt,2000,1400031
mrt,2001,1444493
mrt,2002,1492413
mrt,2003,1543220
mrt,2004,1596026
mrt,2005,1650342
mrt,2006,1704710
mrt,2007,1761094
mrt,2008,1819477
mrt,2009,1880048
mrt,2010,1942885
mrt,2011,2005857
mrt,2012,2071310
mrt,2013,2139049
mrt,2014,2209014
mrt,2015,2281160
mrt,2016,2351039
mrt,2017,2424230
mrt,2018,2500011
mrt,2019,2577604
mrt,2020,2656678
mus,1960,335732
mus,1961,346182
mus,1962,355408
mus,1963,364263
mus,1964,373628
mus,1965,384071
mus,1966,393746
mus,1967,405220
mus,1968,417810
mus,1969,430542
mus,1970,443131
mus,1971,458113
mus,1972,471576
mus,1973,484402
mus,1974,498122
mus,1975,513488
mus,1976,531032
mus,1977,548327
mus,1978,561994
mus,1979,575457
mus,1980,586820
mus,1981,601253
mus,1982,614724
mus,1983,626867
mus,1984,640179
mus,1985,652106
mus,1986,662490
mus,1987,673099
mus,1988,683272
mus,1989,693340
mus,1990,702019
mus,1991,713730
mus,1992,725365
mus,1993,735049
mus,1994,746723
mus,1995,755580
mus,1996,762615
mus,1997,774220
mus,1998,785813
mus,1999,798790
mus,2000,808291
mus,2001,817838
mus,2002,824122
mus,2003,829616
mus,2004,835593
mus,2005,843623
mus,2006,850041
mus,2007,858837
mus,2008,867995
mus,2009,875401
mus,2010,880629
mus,2011,885203
mus,2012,888850
mus,2013,890511
mus,2014,891403
mus,2015,891976
mus,2016,892710
mus,2017,893967
mus,2018,894976
mus,2019,895384
mus,2020,894816
mwi,1960,1939794
mwi,1961,1982146
mwi,1962,2033445
mwi,1963,2090651
mwi,1964,2149337
mwi,1965,2207376
mwi,1966,2253812
mwi,1967,2302229
mwi,1968,2353358
mwi,1969,2409234
mwi,1970,2470928
mwi,1971,2521597
mwi,1972,2580046
mwi,1973,2645347
mwi,1974,2716203
mwi,1975,2791998
mwi,1976,2862733
mwi,1977,2942459
mwi,1978,3028138
mwi,1979,3116357
mwi,1980,3205563
mwi,1981,3272568
mwi,1982,3341939
mwi,1983,3425223
mwi,1984,3537140
mwi,1985,3685767
mwi,1986,3899964
mwi,1987,4155883
mwi,1988,4427704
mwi,1989,4682906
mwi,1990,4900045
mwi,1991,4977291
mwi,1992,5011855
mwi,1993,5024116
mwi,1994,5040397
mwi,1995,5079252
mwi,1996,5150590
mwi,1997,5252572
mwi,1998,5377431
mwi,1999,5516476
mwi,2000,5663236
mwi,2001,5787834
mwi,2002,5925319
mwi,2003,6075507
mwi,2004,6236587
mwi,2005,6407888
mwi,2006,6584878
mwi,2007,6772099
mwi,2008,6970654
mwi,2009,7184012
mwi,2010,7414132
mwi,2011,7644964
mwi,2012,7899776
mwi,2013,8173582
mwi,2014,8459297
mwi,2015,8753768
mwi,2016,9061831
mwi,2017,9374763
mwi,2018,9697962
mwi,2019,10038900
mwi,2020,10400268
mys,1960,4166999
mys,1961,4281368
mys,1962,4400596
mys,1963,4527888
mys,1964,4667479
mys,1965,4820702
mys,1966,4966846
mys,1967,5133770
mys,1968,5313480
mys,1969,5492885
mys,1970,5665642
mys,1971,5862680
mys,1972,6044414
mys,1973,6221879
mys,1974,6412322
mys,1975,6623933
mys,1976,6843399
mys,1977,7086990
mys,1978,7346116
mys,1979,7604872
mys,1980,7853717
mys,1981,8089302
mys,1982,8316110
mys,1983,8542454
mys,1984,8782208
mys,1985,9043870
mys,1986,9331469
mys,1987,9648416
mys,1988,9988469
mys,1989,10338107
mys,1990,10686442
mys,1991,11026555
mys,1992,11361866
mys,1993,11698893
mys,1994,12048429
mys,1995,12417355
mys,1996,12816241
mys,1997,13233133
mys,1998,13664770
mys,1999,14105387
mys,2000,14549464
mys,2001,14947989
mys,2002,15369723
mys,2003,15813798
mys,2004,16271948
mys,2005,16732815
mys,2006,17145977
mys,2007,17573459
mys,2008,18016934
mys,2009,18472321
mys,2010,18927789
mys,2011,19364284
mys,2012,19763743
mys,2013,20139068
mys,2014,20504718
mys,2015,20867238
mys,2016,21197148
mys,2017,21531344
mys,2018,21859364
mys,2019,22168121
mys,2020,22451709
nam,1960,346669
