geo,time,fi_res_totl_cd
mus,1971,51697737.37373
mus,1972,70118316.06386
mus,1973,66825994.34439
mus,1974,131073692.64338
mus,1975,165977215.01422
mus,1976,89513781.77261
mus,1977,67871962.2331
mus,1978,53255929.1984
mus,1979,48428425.96301
mus,1980,112825200
mus,1981,50005948.32793
mus,1982,55135753.7479
mus,1983,32229095.59766
mus,1984,35170100.95698
mus,1985,42240120.91388
mus,1986,150724974.41709
mus,1987,361672163.26292
mus,1988,463213985.30419
mus,1989,542375455.22301
mus,1990,761194246.13606
mus,1991,914948850.98605
mus,1992,840552500.52859
mus,1993,781068454.15787
mus,1994,771186075.47499
mus,1995,887180814.048
mus,1996,918954281.68402
mus,1997,711321496.65672
mus,1998,576760518.60915
mus,1999,748884129.78447
mus,2000,914366133.67996
mus,2001,852678482.51268
mus,2002,1248516028.91042
mus,2003,1603024427.16079
mus,2004,1632941132.54706
mus,2005,1371551307.82123
mus,2006,1308850537.14132
mus,2007,1831736327.40601
mus,2008,1796126154.22182
mus,2009,2315555503.10442
mus,2010,2618620802.5817
mus,2011,2775245692.87377
mus,2012,3053007539.14535
mus,2013,3490767903.76468
mus,2014,3920880590.24131
mus,2015,4259691508.3633
mus,2016,4962069842.12085
mus,2017,5984338261.63058
mus,2018,6353096296.20215
mus,2019,7362471785.78251
mus,2020,7291065336.38291
mus,2021,8562656039.81864
mwi,1965,25227000
mwi,1966,21410000
mwi,1967,22500000
mwi,1968,22510000
mwi,1969,21010000
mwi,1970,29200000
mwi,1971,31920015.20582
mwi,1972,36237163.02813
mwi,1973,66642983.90744
mwi,1974,81791077.93013
mwi,1975,61458203.27941
mwi,1976,26217493.81907
mwi,1977,88549586.86384
mwi,1978,76971900.18688
mwi,1979,76080407.0291
mwi,1980,75955673.87793
mwi,1981,54157160.33766
mwi,1982,28526412.13766
mwi,1983,20298652.98954
mwi,1984,60557705.42732
mwi,1985,49146187.57645
mwi,1986,29621598.82481
mwi,1987,58045446.04891
mwi,1988,150839665.9774
mwi,1989,105459905.51
mwi,1990,142103069.7144
mwi,1991,157742197.57326
mwi,1992,44227441.98567
mwi,1993,61890325.78013
mwi,1994,47716452.44588
mwi,1995,114971822.03994
mwi,1996,225277396.23648
mwi,1997,145904846.70842
mwi,1998,259135383.99993
mwi,1999,250151586.79058
mwi,2000,246503870.87923
mwi,2001,206054632.9024
mwi,2002,165874400.37277
mwi,2003,127393412.9366
mwi,2004,133673449.22418
mwi,2005,165231252.48527
mwi,2006,141932272.74607
mwi,2007,227314279.61794
mwi,2008,253908648.99983
mwi,2009,163276594.70946
mwi,2010,325348538.60284
mwi,2011,217026444.13814
mwi,2012,244599528.36478
mwi,2013,428566508.1553
mwi,2014,600619340.09829
mwi,2015,681580478.27105
mwi,2016,610774217.59892
mwi,2017,768401046.22597
mwi,2018,766154761.93125
mwi,2019,846839844.26618
mwi,2020,594498493.62321
mys,1960,471000000
mys,1961,472000000
mys,1962,531546300
mys,1963,555268400
mys,1964,593424000
mys,1965,469857200
mys,1966,494285700
mys,1967,457018000
mys,1968,529201000
mys,1969,619980000
mys,1970,667456900
mys,1971,827084341.97889
mys,1972,1014857174.75829
mys,1973,1461558716.90599
mys,1974,1856664244.74273
mys,1975,1688955830.38929
mys,1976,2627815148.52637
mys,1977,3070865971.30345
mys,1978,3670453192.26701
mys,1979,5005509362.02125
mys,1980,5754999182.04393
mys,1981,5024212852.13357
mys,1982,4832354977.84825
mys,1983,4672616248.25914
mys,1984,4441615350.732
mys,1985,5677019191.56415
mys,1986,6942091429.28088
mys,1987,8572963845.63549
mys,1988,7490586591.65534
mys,1989,8733335043.236
mys,1990,10658831703.2052
mys,1991,11716563985.1807
mys,1992,18023989163.2062
mys,1993,28182868224.2061
mys,1994,26338865720.8837
mys,1995,24698750841.4396
mys,1996,27891908787.2574
mys,1997,21470190357.5206
mys,1998,26235700001.07
mys,1999,30930646965.9178
mys,2000,28650936563.5298
mys,2001,29845803173.9213
mys,2002,33761683387.9318
mys,2003,44309888490.9861
mys,2004,66393546884.2326
mys,2005,70458190074.6077
mys,2006,82876090883.17419
mys,2007,101994768944.72301
mys,2008,92166457064.9209
mys,2009,96704054214.866
mys,2010,106528123469.784
mys,2011,133571684231.728
mys,2012,139730782665.94101
mys,2013,134853702251.858
mys,2014,115958875075.85699
mys,2015,95282342267.74861
mys,2016,94481267074.15329
mys,2017,102446599680.702
mys,2018,101452531755.37
mys,2019,103629721168.985
mys,2020,107643865229.36301
mys,2021,116915867599.99699
nam,1992,49717500.10313
nam,1993,133694471.16939
nam,1994,202621731.25665
nam,1995,220986649.54632
nam,1996,193866390.03095
nam,1997,250531564.96913
nam,1998,260253246.03113
nam,1999,305489557.29346
nam,2000,259836317.57679
nam,2001,234251046.83366
nam,2002,323133447.62276
nam,2003,325217778.01777
nam,2004,345060355.2671
nam,2005,312104907.41147
nam,2006,449578847.2003
nam,2007,896022010.40735
nam,2008,1292948220.14149
nam,2009,2050927526.8344
nam,2010,1695691125.42722
nam,2011,1786689867.90836
nam,2012,1745866242.29235
nam,2013,1511161812.62397
nam,2014,1177201629.8477
nam,2015,1688180787.14781
nam,2016,1833673822.03675
nam,2017,2432221196.06343
nam,2018,2149916908.24883
nam,2019,2049238535.99938
nam,2020,2171154726.06938
nam,2021,2764022333.73113
nga,1960,343000000
nga,1961,307070650
nga,1962,289024970
nga,1963,210030680
nga,1964,228053520
nga,1965,239053520
nga,1966,215353490
nga,1967,112359200
nga,1968,121194900
nga,1969,132459200
nga,1970,223498270
nga,1971,431942650.76896
nga,1972,390711738.55759
nga,1973,622853179.45263
nga,1974,5708969927.07708
nga,1975,5665692312.30902
nga,1976,5256784369.24904
nga,1977,4335987601.42271
nga,1978,2028808603.51189
nga,1979,5899642026.01849
nga,1980,10639786873.239
nga,1981,4168449635.50454
nga,1982,1926433779.02942
nga,1983,1251986799.03879
nga,1984,1674113904.67395
nga,1985,1891868244.28822
nga,1986,1349903027.04366
nga,1987,1497832058.99218
nga,1988,932989776.53712
nga,1989,2041078373.82711
nga,1990,4128789618.08766
nga,1991,4678023330.16922
nga,1992,1196052750.4125
nga,1993,1640443738.8763
nga,1994,1649172399.19862
nga,1995,1709113521.06349
nga,1996,4329391828.01769
nga,1997,7781250308.62295
nga,1998,7298545693.37429
nga,1999,5649725440.52047
nga,2000,10099448197.5379
nga,2001,10646598366.0477
nga,2002,7566806239.09119
nga,2003,7415087386.0012
nga,2004,17256543969.1635
nga,2005,28279620717.2055
nga,2006,42298313133.3081
nga,2007,51333378335.6826
nga,2008,53000575306.5368
nga,2009,42382717738.1048
nga,2010,32339472715.6973
nga,2011,32639987435.7376
nga,2012,43830638131.6587
nga,2013,42847532137.5804
nga,2014,34241737874.48709
nga,2015,28283230144.31
nga,2016,27232964319.33789
nga,2017,39608525296.3652
nga,2018,42838869124.791
nga,2019,38335890478.7729
nga,2020,36729565817.615
nic,1960,11736000
nic,1961,13526650
nic,1962,17241260
nic,1963,31835560
nic,1964,38926080
nic,1965,57326320
nic,1966,58109750
nic,1967,32089600
nic,1968,48613700
nic,1969,44212800
nic,1970,49225290
nic,1971,58890779.99131
nic,1972,80697262.15922
nic,1973,117941982.10916
nic,1974,108034729.25596
nic,1975,124114409.86555
nic,1976,148342305.34853
nic,1977,152618166.50379
nic,1978,56876133.77844
nic,1979,155832346.64281
nic,1980,75131000
nic,1981,111429837.27922
nic,1982,171170734.56032
nic,1987,113265986.61068
nic,1988,166098000
nic,1989,163920000
nic,1990,165533453.14478
nic,1991,169488608.61978
nic,1992,288776250.30938
nic,1993,58899669.27232
nic,1994,145990233.90664
nic,1995,142003674.45684
nic,1996,202863225.43398
nic,1997,382292004.2949
nic,1998,354722885.3917
nic,1999,514067507.78729
nic,2000,492485081.97107
nic,2001,384021946.51415
nic,2002,453205838.91831
nic,2003,508236348.46243
nic,2004,668198634.90663
nic,2005,727807750.90758
nic,2006,921891810.93881
nic,2007,1103322447.10909
nic,2008,1140842519.60378
nic,2009,1573082251.39172
nic,2010,1798981293.19797
nic,2011,1892248423.80235
nic,2012,1887214938.20452
nic,2013,1992960773.02599
nic,2014,2276176780.7117
nic,2015,2492262791.93881
nic,2016,2447771381.81086
nic,2017,2757785586.66498
nic,2018,2261143360.12993
nic,2019,2397444668.92872
nic,2020,3211903361.95717
nic,2021,4046556203.71439
nld,1960,1885730631.7617
nld,1961,1962252519.49137
nld,1962,1946625625.41193
nld,1963,2103079421.93001
nld,1964,2351701687.91294
nld,1965,2419709453.91998
nld,1966,2458087677.91406
nld,1967,2629210307.84317
nld,1968,2798136288.68134
nld,1969,2540014731.94335
nld,1970,3362472585.2396
nld,1971,4102934790.61148
nld,1972,6242203942.66701
nld,1973,10350910074.7624
nld,1974,14762567169.2256
nld,1975,12503850961.6026
nld,1976,12498495535.4082
nld,1977,14753248519.6945
nld,1978,17467545932.1739
nld,1979,30104387121.8532
nld,1980,37548929888.7949
nld,1981,26805899276.2173
nld,1982,30209428278.0414
nld,1983,26934430695.3204
nld,1984,22783967390.7851
nld,1985,25150912642.08649
nld,1986,28368097880.5633
nld,1987,37275387774.6472
nld,1988,34102033788.4156
nld,1989,34129109684.3115
nld,1990,34401209143.9927
nld,1991,33335401712.0125
nld,1992,36580975408.2822
nld,1993,45035662182.01649
nld,1994,47858721614.9784
nld,1995,47161826300.30489
nld,1996,39606547278.1015
nld,1997,32720064044.6209
nld,1998,31155152363.6688
nld,1999,19049512246.5715
nld,2000,17688007846.9298
nld,2001,16897428707.9626
nld,2002,18948439732.8091
nld,2003,21596597093.5686
nld,2004,21603050011.4761
nld,2005,20447919846.697
nld,2006,23902294463.5363
nld,2007,26928024023.4142
nld,2008,28602644275.0888
nld,2009,39284466011.1936
nld,2010,46146883950.9493
nld,2011,50411044069.4659
nld,2012,54816126189.2564
nld,2013,46309213046.113
nld,2014,43054391590.6256
nld,2015,38213751383.3571
nld,2016,35905772878.2734
nld,2017,38421990800.0802
nld,2018,38431677254.824
nld,2019,43320049622.8042
nld,2020,53971404675.3332
nld,2021,64469433091.37009
nor,1960,308178400
nor,1961,303430200
nor,1962,303975970
nor,1963,353954840
nor,1964,387005120
nor,1965,476020480
nor,1966,527729180
nor,1967,677214400
nor,1968,707150100
nor,1969,710409600
nor,1970,812917900
nor,1971,1159714542.98572
nor,1972,1351223543.76011
nor,1973,1643357567.15745
nor,1974,2069214569.33791
nor,1975,2333772999.67229
nor,1976,2321348340.0551
nor,1977,2373917179.52943
nor,1978,3116741415.9221
nor,1979,4821442649.03879
nor,1980,6745966630.79088
nor,1981,6723509092.90229
nor,1982,7414476974.9192
nor,1983,7080876679.16001
nor,1984,9730069918.23684
nor,1985,14303907455.1845
nor,1986,12987382961.8094
nor,1987,14849725175.2983
nor,1988,13753480639.4208
nor,1989,14259623106.8941
nor,1990,15788119113.9691
nor,1991,13650691818.2437
nor,1992,12334939897.6446
nor,1993,20084954186.128
nor,1994,19479286659.5008
nor,1995,22975738603.7626
nor,1996,26953896227.8296
nor,1997,23743940555.0937
nor,1998,19388853820.2512
nor,1999,24150928580.0503
nor,2000,27922060281.5661
nor,2001,23604634336.1791
nor,2002,32404966342.7747
nor,2003,37712335260.0565
nor,2004,44307531918.0843
nor,2005,46985905052.1739
nor,2006,56841568846.0479
nor,2007,60839629829.3958
nor,2008,50949819414.80489
nor,2009,48859300062.3353
nor,2010,53215083706.0825
nor,2011,49397087253.2418
nor,2012,51856399587.6549
nor,2013,58283142155.4752
nor,2014,64800723856.6031
nor,2015,57455936481.5608
nor,2016,60445172369.6599
nor,2017,65923863904.4306
nor,2018,63145471060.2407
nor,2019,66946037549.85169
nor,2020,75258813465.02809
nor,2021,84270941751.08459
npl,1960,19273663.6
npl,1961,24149979.65
npl,1962,24045769.17
npl,1963,36256169.6
npl,1964,49119654.4
npl,1965,59519654.4
npl,1966,44983566.82
npl,1967,46384505.6
npl,1968,65316279.5
npl,1969,83753427.2
npl,1970,94202508.28
npl,1971,102268064.82631
npl,1972,107173201.63139
npl,1973,132121706.91169
npl,1974,145577564.31754
npl,1975,113974569.07598
npl,1976,145042574.24147
npl,1977,161385891.1909
npl,1978,178077053.55136
npl,1979,235268995.16978
npl,1980,271948973.9753
npl,1981,262066241.97907
npl,1982,268378933.90741
npl,1983,191064674.08226
npl,1984,128600057.71755
npl,1985,105467401.73111
npl,1986,145886828.50503
npl,1987,251413397.24986
npl,1988,282826477.67781
npl,1989,272846716.11181
npl,1990,354107095.13209
npl,1991,450982959.6057
npl,1992,518336213.56105
npl,1993,699898113.27962
npl,1994,752158918.90547
npl,1995,645536746.14616
npl,1996,627771666.0217
npl,1997,670587740.14612
npl,1998,800272085.38131
npl,1999,889429673.44309
npl,2000,987342047.00988
npl,2001,1079959913.87279
npl,2002,1070003807.33951
npl,2003,1286240899.83775
npl,2004,1529099985.77965
npl,2005,1565203519.98396
npl,2006,1935487672.74692
npl,2007,2014032856.18907
npl,2008,2457914115.29929
npl,2009,2819466153.51634
npl,2010,3002724838.43341
npl,2011,3702502162.26324
npl,2012,4417738496.0606
npl,2013,5434181403.11911
npl,2014,6216255070.07087
npl,2015,8145463907.87798
npl,2016,8734510298.83136
npl,2017,9435255966.98232
npl,2018,8335473017.41812
npl,2019,8713166195.10835
npl,2020,11467799301.6084
npl,2021,9660979250.95538
nzl,1960,287599928.8
nzl,1961,180797777.6
nzl,1962,250806530.88
nzl,1963,212806686.72
nzl,1964,257817310.08
nzl,1965,173296693.76
nzl,1966,179191433.6
nzl,1967,218554188.8
nzl,1968,161709283.2
nzl,1969,209849305.6
nzl,1970,257723141.94
nzl,1971,492952622.91866
nzl,1972,833644611.58642
nzl,1973,1047638200.19589
nzl,1974,642844474.93329
nzl,1975,430065727.63271
nzl,1976,493834469.15075
nzl,1977,449817030.26023
nzl,1978,465822281.96649
nzl,1979,473984277.37353
nzl,1980,365276663.06002
nzl,1981,682774524.42104
nzl,1982,646131513.39695
nzl,1983,786180149.85026
nzl,1984,1793573439.67011
nzl,1985,1603038944.8594
nzl,1986,3779914173.39165
nzl,1987,3270435792.70648
nzl,1988,2845129942.88304
nzl,1989,3027432006.8623
nzl,1990,4129354287.05595
nzl,1991,2950278020.55426
nzl,1992,3079489189.99742
nzl,1993,3337384444.4833
nzl,1994,3708505758.36894
nzl,1995,4409840589.36152
nzl,1996,5953469109.84827
nzl,1997,4451316559.89594
nzl,1998,4203708705.11042
nzl,1999,4455337955.03925
nzl,2000,3952081062.22381
nzl,2001,3564653927.06515
nzl,2002,4962816762.42559
nzl,2003,6085430341.53138
nzl,2004,6947354918.07845
nzl,2005,8892727557.55882
nzl,2006,14068475834.3701
nzl,2007,17247175110.1585
nzl,2008,11052155510.1672
nzl,2009,15594002509.4738
nzl,2010,16722654735.8853
nzl,2011,17011945022.1814
nzl,2012,17582960687.9069
nzl,2013,16317764962.7089
nzl,2014,15861069905.1322
nzl,2015,14699798262.9867
nzl,2016,17808384489.6379
nzl,2017,20683740690.7906
nzl,2018,17656593019.6171
nzl,2019,17813501891.014
nzl,2020,13733288688.8516
nzl,2021,16113750239.6804
omn,1970,12639736.76
omn,1971,25048556.67065
omn,1972,37308466.79847
omn,1973,48619126.24156
omn,1974,98531794.43851
omn,1975,165542392.72587
omn,1976,225805068.07826
omn,1977,306300206.27557
omn,1978,295999060.36578
omn,1979,511379506.75191
omn,1980,704464288.94813
omn,1981,853184856.43835
omn,1982,999747149.95783
omn,1983,872445977.70809
omn,1984,989190245.18497
omn,1985,1184621071.20914
omn,1986,1080834344.11327
omn,1987,1541983749.50661
omn,1988,1172670763.91075
omn,1989,1470103635.44411
omn,1990,1783597593.42604
omn,1991,2640633703.41389
omn,1992,2420918738.43051
omn,1993,1916720395.63857
omn,1994,1756912566.38205
omn,1995,1943066112.58692
omn,1996,2068956002.6694
omn,1997,2153955339.73834
omn,1998,2021367593.17949
omn,1999,2851826330.40187
omn,2000,2459611528.57575
omn,2001,2445296351.99359
omn,2002,3173684750.84952
omn,2003,3593748666.69828
omn,2004,3597609064.5638
omn,2005,4358381770.0032
omn,2006,5014439182.011
omn,2007,9523990109.93137
omn,2008,11582398508.9705
omn,2009,12203595445.786
omn,2010,13025235620.4615
omn,2011,14366193706.0241
omn,2012,14401122657.9676
omn,2013,15951037291.2884
omn,2014,16324457251.6461
omn,2015,17543980312.7005
omn,2016,20262241805.121
omn,2017,16088803822.7709
omn,2018,17388370607.2955
omn,2019,16661756725.189
omn,2020,15007356725.394
omn,2021,19730879938.0596
pak,1960,327400600
pak,1961,261302470
pak,1962,269316859
pak,1963,307832196
pak,1964,254226648
pak,1965,230344688
pak,1966,208453006
pak,1967,165486080
pak,1968,258389140
pak,1969,332933120
pak,1970,194529622
pak,1971,198501968.27294
pak,1972,323798402.12881
pak,1973,590281469.78953
pak,1974,688502075.44975
pak,1975,562995171.93378
pak,1976,684140446.77116
pak,1977,715701866.63362
pak,1978,795941588.07121
pak,1979,1144047212.5687
pak,1980,1567771124.70579
pak,1981,1455323108.8897
pak,1982,1812777232.67858
pak,1983,2682849896.94921
pak,1984,1610425669.5035
pak,1985,1429436612.12654
pak,1986,1464868890.78015
pak,1987,1440835177.34739
pak,1988,1192694259.38085
pak,1989,1302246971.95048
pak,1990,1046429500.63308
pak,1991,1219792227.00139
pak,1992,1523790725.72188
pak,1993,1995445624.14359
pak,1994,3715827396.79534
pak,1995,2527544035.20383
pak,1996,1307463615.27223
pak,1997,1794513746.87746
pak,1998,1625676185.12262
pak,1999,2117468754.80146
pak,2000,2087167574.18215
pak,2001,4218132004.43274
pak,2002,8795802481.46045
pak,2003,11815604886.3329
pak,2004,10718170456.621
pak,2005,11109358834.068
pak,2006,12878021928.1544
pak,2007,15798067447.2965
pak,2008,9024013987.18211
pak,2009,13606125133.5603
pak,2010,17255570039.5703
pak,2011,17697925812.3776
pak,2012,13688479776.3039
pak,2013,7651260101.72058
pak,2014,14306811155.4783
pak,2015,20027864211.2597
pak,2016,22027605269.5237
pak,2017,18455861310.286
pak,2018,11837177725.8521
pak,2019,16586046186.2171
pak,2020,18521734363.95309
pak,2021,22811522857.5295
pan,1960,7430000
pan,1961,4930000
pan,1962,4730000
pan,1963,7430000
pan,1964,5030000
pan,1965,5730000
pan,1966,5930000
pan,1967,6730000
pan,1968,11100000
pan,1969,14100000
pan,1970,15750000
pan,1971,21021736.07038
pan,1972,43128033.23558
pan,1973,41714880.28556
pan,1974,39316004.70495
pan,1975,34445388.78444
pan,1976,78941523.86523
pan,1977,70866206.70214
pan,1978,150418499.71341
pan,1979,118717752.37899
pan,1980,117382779.39403
pan,1981,119947433.48377
pan,1982,100969746.17957
pan,1983,206695890.70774
pan,1984,215639208.38279
pan,1985,97962478.03163
pan,1986,170173635.21828
pan,1987,77814186.61068
pan,1988,72213456.95792
pan,1989,119413141.6406
pan,1990,343513777.0127
pan,1991,499075403.93941
pan,1992,504386328.32373
pan,1993,597409903.0324
pan,1994,704267833.46934
pan,1995,781372879.38067
pan,1996,866521776.42977
pan,1997,1147778004.2069
pan,1998,954498535.44371
pan,1999,822912159.8797
pan,2000,722595056.91389
pan,2001,1091760797.80153
pan,2002,1182833360.77351
pan,2003,1010969630.50074
pan,2004,630646276.79381
pan,2005,1210531905.83646
pan,2006,1334983347.81531
pan,2007,1935051624.52824
pan,2008,2423782838.73722
pan,2009,3028272377.96829
pan,2010,2714469855.81081
pan,2011,2303727320.10768
pan,2012,2466273019.84038
pan,2013,2847991008.35912
pan,2014,4032196741.33615
pan,2015,3378098353.89896
pan,2016,3846753359.06372
pan,2017,2703336161.52673
pan,2018,2121303718.10741
pan,2019,3423477098.41293
pan,2020,9613847648.57363
per,1960,76811600
per,1961,110623100
per,1962,116734780
per,1963,135311200
per,1964,160421120
per,1965,174910400
per,1966,155236310
per,1967,125860400
per,1968,115115400
per,1969,167156800
per,1970,332057580
per,1971,430223332.54153
per,1972,513201370.12054
per,1973,638654426.07463
per,1974,1112278560.78067
per,1975,566164817.19509
per,1976,424499912.30652
per,1977,522224574.02128
per,1978,616609531.67918
per,1979,2113581929.71649
per,1980,2803966993.94478
per,1981,1755200116.05954
per,1982,1988396019.67828
per,1983,1899044234.46643
per,1984,2061520792.86056
per,1985,2480958000
per,1986,2242553300
per,1987,1370497700
per,1988,1213348000
per,1989,1597167000
per,1990,1890650000
per,1991,3090441600
per,1992,3456209000.10313
per,1993,3917582864.50545
per,1994,7420192724.50044
per,1995,8653281585.95034
per,1996,10989953425.981
per,1997,11305742353.6552
per,1998,9882068017.27313
per,1999,9049757351.68977
per,2000,8675891763.57695
per,2001,8980104804.36401
per,2002,9721160042.62848
per,2003,10241971443.4071
per,2004,12664710327.2194
per,2005,14171339633.0345
per,2006,17441986975.8341
per,2007,27785968165.8204
per,2008,31241088628.5224
per,2009,33225023876.5938
per,2010,44214813972.5469
per,2011,48913127084.1198
per,2012,64155414239.2495
per,2013,65766067276.3127
per,2014,62529770421.2986
per,2015,61594854512.0108
per,2016,61801163819.905
per,2017,63819289817.3982
per,2018,60333192024.232
per,2019,67711463443.5982
per,2020,74779155757.815
phl,1960,126942400
