geo,time,ne_con_prvt_kn
sle,2019,9236696000000
sle,2020,9635605000000
slv,1965,6918386493.49985
slv,1966,7505376737.57118
slv,1967,7856942651.06799
slv,1968,7905205849.45111
slv,1969,8024029019.09676
slv,1970,8504261759.0523
slv,1971,8766357433.78824
slv,1972,9148299201.21248
slv,1973,9795405948.76434
slv,1974,9983025318.30302
slv,1975,10042402045.9842
slv,1976,11155629485.6127
slv,1977,12560199618.7775
slv,1978,12712362840.0535
slv,1979,11429473625.8891
slv,1980,10153146402.7136
slv,1981,9051172993.47732
slv,1982,8218986621.35664
slv,1983,8323098200.28635
slv,1984,8560286570.36221
slv,1985,8738520788.56696
slv,1986,8678121942.23875
slv,1987,8718517615.61072
slv,1988,8837199747.89845
slv,1989,9005591113.68569
slv,1990,11436018980.8528
slv,1991,11505112300
slv,1992,12365071000
slv,1993,13086762000
slv,1994,13892240100
slv,1995,14758079700
slv,1996,14993457200
slv,1997,15193083400
slv,1998,15080387000
slv,1999,15466459900
slv,2000,15815152200
slv,2001,16025807900
slv,2002,16146462800
slv,2003,16273239700
slv,2004,16530609000
slv,2005,17156165000
slv,2006,17969367200
slv,2007,19234410700
slv,2008,19147855900
slv,2009,17866864300
slv,2010,18077540000
slv,2011,18358950000
slv,2012,18952130000
slv,2013,19608430000
slv,2014,19576630000
slv,2015,20160010000
slv,2016,20554960000
slv,2017,20897560000
slv,2018,21178980000
slv,2019,21853370000
slv,2020,19540890000
smr,2015,441298990.27645
smr,2016,435166476.20153
smr,2017,424948885.5894
smr,2018,421337495.94224
smr,2019,423634201.84463
som,1960,45798801408
som,1961,45063602176
som,1962,53141700608
som,1963,51436302336
som,1964,49974099968
som,1965,40792399872
som,1966,46193598464
som,1967,49120698368
som,1968,48361799680
som,1969,47618199552
som,1970,49626599424
som,1971,54114701312
som,1972,42475601920
som,1973,45969801216
som,1974,35799801856
som,1975,52304998400
som,1976,51361300480
som,1977,81942020096
som,1978,71263846400
som,1979,66844880896
som,1980,69244092416
som,1981,74594385920
som,1982,86937313280
som,1983,81220141056
som,1984,83090210816
som,1985,81238818816
som,1986,82747392000
som,1987,80688840704
som,1988,79444377600
som,1989,86285680640
srb,1995,1946763300000
srb,1996,1996067300000
srb,1997,2077747000000
srb,1998,2135836200000
srb,1999,1935151300000
srb,2000,2033405200000
srb,2001,2064445600000
srb,2002,2254444400000
srb,2003,2315068800000
srb,2004,2609216700000
srb,2005,2670865400000
srb,2006,2952218300000
srb,2007,3179143400000
srb,2008,3321932900000
srb,2009,3210722100000
srb,2010,3191204100000
srb,2011,3236335900000
srb,2012,3181419900000
srb,2013,3127595400000
srb,2014,3124508500000
srb,2015,3104603200000
srb,2016,3163304200000
srb,2017,3233176800000
srb,2018,3333902700000
srb,2019,3456228500000
srb,2020,3389617800000
ssd,2008,12595000000
ssd,2009,13132000000
ssd,2010,14768000000
ssd,2011,14051000000
ssd,2012,14677000000
ssd,2013,15297000000
ssd,2014,14296947700
ssd,2015,11075332500
svk,1993,21388390000
svk,1994,21600077000
svk,1995,22765419000
svk,1996,24541778000
svk,1997,25462350000
svk,1998,26725308000
svk,1999,26550964000
svk,2000,27221536000
svk,2001,28664184000
svk,2002,30286490000
svk,2003,30556855000
svk,2004,32778097000
svk,2005,34257658000
svk,2006,36421760000
svk,2007,39287324000
svk,2008,42043917000
svk,2009,41970972000
svk,2010,42310003000
svk,2011,41499127000
svk,2012,41665673000
svk,2013,41173824000
svk,2014,41946830000
svk,2015,43106179000
svk,2016,44781420000
svk,2017,46852004000
svk,2018,48765442000
svk,2019,50070323000
svk,2020,49422446000
svn,1990,12750530000
svn,1991,11353825000
svn,1992,10940433000
svn,1993,12460737000
svn,1994,12962005000
svn,1995,14141039000
svn,1996,14530230000
svn,1997,14944617000
svn,1998,15379037000
svn,1999,16396713000
svn,2000,16375918000
svn,2001,16843595000
svn,2002,17246457000
svn,2003,17850787000
svn,2004,18303502000
svn,2005,18681680000
svn,2006,18922752000
svn,2007,20156239000
svn,2008,20734594000
svn,2009,21164503000
svn,2010,21370677000
svn,2011,21540208000
svn,2012,21068448000
svn,2013,20239106000
svn,2014,20567748000
svn,2015,20984964000
svn,2016,21918430000
svn,2017,22335579000
svn,2018,23135486000
svn,2019,24245827000
svn,2020,22656517000
swe,1960,583205272400
swe,1961,614114851000
swe,1962,634380170200
swe,1963,662292498100
swe,1964,688784289900
swe,1965,717712926900
swe,1966,731349843400
swe,1967,748171195300
swe,1968,778846506000
swe,1969,813116220800
swe,1970,852928376000
swe,1971,853781488000
swe,1972,882810582000
swe,1973,905763143000
swe,1974,936558983000
swe,1975,962783165000
swe,1976,1003220454000
swe,1977,993187946000
swe,1978,986236187000
swe,1979,1009905688000
swe,1980,1001826145000
swe,1981,1015633062000
swe,1982,1024859012000
swe,1983,1001921581000
swe,1984,1019920737000
swe,1985,1046696591000
swe,1986,1096797442000
swe,1987,1151712034000
swe,1988,1184601665000
swe,1989,1197419299000
swe,1990,1189498041000
swe,1991,1192166781000
swe,1992,1173794024000
swe,1993,1139822000000
swe,1994,1160299000000
swe,1995,1171236000000
swe,1996,1192508000000
swe,1997,1228993000000
swe,1998,1270049000000
swe,1999,1321706000000
swe,2000,1393371000000
swe,2001,1405138000000
swe,2002,1436944000000
swe,2003,1460526000000
swe,2004,1502542000000
swe,2005,1549898000000
swe,2006,1596294000000
swe,2007,1659951000000
swe,2008,1666901000000
swe,2009,1684204000000
swe,2010,1754421000000
swe,2011,1789341000000
swe,2012,1802428000000
swe,2013,1834754000000
swe,2014,1887573000000
swe,2015,1961665000000
swe,2016,2006800000000
swe,2017,2059110000000
swe,2018,2097193000000
swe,2019,2112297000000
swe,2020,2013412000000
swz,1980,9369813547.48206
swz,1981,8586672013.4602
swz,1982,9567496715.04609
swz,1983,9567496715.04609
swz,1984,9638142177.06075
swz,1985,8702090443.77783
swz,1986,7187861637.97605
swz,1987,7333335432.99159
swz,1988,6220360155.08701
swz,1989,6681879238.94823
swz,1990,8338638243.38098
swz,1991,8735837150.03323
swz,1992,9301632258.5935
swz,1993,10400964071.7659
swz,1994,9104907653.80805
swz,1995,11419420046.9917
swz,1996,12899373731.1218
swz,1997,13021551282.2061
swz,1998,13943907532.0565
swz,1999,14643977566.079
swz,2000,17809086506.5364
swz,2001,18132297040.32949
swz,2002,18346339900
swz,2003,18804647300
swz,2004,18911258300
swz,2005,20984893400
swz,2006,21917130100
swz,2007,22384202900
swz,2008,23266381200
swz,2009,24321679100
swz,2010,25949636900
swz,2011,27347682400
swz,2012,27561909700
swz,2013,28062397100
swz,2014,28422942400
swz,2015,28033421700
swz,2016,27399949900
swz,2017,28843790000
swz,2018,29206989100
swz,2019,28756036300
swz,2020,28910423500
syc,1985,1662392200
syc,1986,1219166900
syc,1987,1403494900
syc,1988,1474021500
syc,1989,1344510100
syc,1990,1985631400
syc,1991,1966266900
syc,1992,2388088100
syc,1993,2737030700
syc,1994,2376188900
syc,1995,2758590200
syc,1996,2733390100
syc,1997,2843261000
syc,1998,3009840300
syc,1999,2581150800
syc,2000,1482887200
syc,2001,1681832400
syc,2002,1698348800
syc,2003,1539318500
syc,2006,2429000000
syc,2012,3410000000
syc,2013,2639000000
syc,2014,4304407000
syc,2015,4347383400
syc,2016,4706148000
syc,2017,5124435500
syr,1970,141850000000
syr,1971,156983000000
syr,1972,192192000000
syr,1973,155451000000
syr,1974,229557000000
syr,1975,244261000000
syr,1976,258607000000
syr,1977,295047000000
syr,1978,319454000000
syr,1979,313711000000
syr,1980,345701000000
syr,1981,355769000000
syr,1982,330146000000
syr,1983,323132000000
syr,1984,275252000000
syr,1985,372888000000
syr,1986,345634000000
syr,1987,445675000000
syr,1988,522662000000
syr,1989,436252000000
syr,1990,421776000000
syr,1991,425531000000
syr,1992,499689000000
syr,1993,518254000000
syr,1994,503609000000
syr,1995,544335000000
syr,1996,577383000000
syr,1997,583295000000
syr,1998,617603000000
syr,1999,589729000000
syr,2000,573440000000
syr,2001,543314000000
syr,2002,579797000000
syr,2003,644969000000
syr,2004,714149000000
syr,2005,860802000000
syr,2006,752182000000
syr,2007,854303000000
syr,2008,978917000000
syr,2009,951840000000
syr,2010,982599000000
syr,2011,1099954000000
syr,2012,863606000000
syr,2013,557202477400
syr,2014,466178587700
syr,2015,338239870400
syr,2016,341220636100
syr,2017,332630487500
syr,2018,213373000000
syr,2019,161766000000
tcd,1985,1437138040400
tcd,1986,1317316405300
tcd,1987,1173299346600
tcd,1988,1422047073800
tcd,1989,1373296336600
tcd,1990,1389627006300
tcd,1991,1504216804000
tcd,1992,1597973687700
tcd,1993,1245761007600
tcd,1994,1496635487800
tcd,1995,1471905668500
tcd,1996,1372781475600
tcd,1997,1499725030300
tcd,1998,1646763753300
tcd,1999,1723118698500
tcd,2000,1589736249600
tcd,2001,1784296906600
tcd,2002,2953281786400
tcd,2003,1893798894300
tcd,2005,2279905750200
tcd,2007,2496048000000
tcd,2008,2629374000000
tcd,2009,2923345000000
tcd,2010,3113033000000
tcd,2011,3219574000000
tcd,2012,3500984000000
tcd,2013,3808803000000
tcd,2014,4070781000000
tcd,2015,3928303700000
tcd,2016,3751530033500
tcd,2017,3759035000000
tcd,2018,3785348000000
tcd,2019,3838343100000
tcd,2020,3847938978200
tgo,1960,392507709279.05103
tgo,1961,436533471924.74097
tgo,1962,443564705026.35797
tgo,1963,474578741443.46698
tgo,1964,455534948809.77002
tgo,1965,488456020948.88202
tgo,1966,588424904094.60596
tgo,1967,664026309315.34497
tgo,1968,718003428586.255
tgo,1969,775922706008.60901
tgo,1970,799087695156.64001
tgo,1971,461556133898.81598
tgo,1972,501238344619.59003
tgo,1973,557916789847.49597
tgo,1974,619527129636.81104
tgo,1975,470835104066.89697
tgo,1976,719202152599.95996
tgo,1977,715716519560.33118
tgo,1978,649375154745.29004
tgo,1979,714819704607.94995
tgo,1980,767443415057.78894
tgo,1981,843343827497.00684
tgo,1982,908281418863.55811
tgo,1983,850090699675.67883
tgo,1984,977435580963.01501
tgo,1985,1161134096323.37012
tgo,1986,1065333872044.12
tgo,1987,1016693288248.82996
tgo,1988,1209607973668.93994
tgo,1989,1233771611458.53003
tgo,1990,1186642161729.3501
tgo,1991,1272607198700
tgo,1992,1339205013500
tgo,1993,1030614679700
tgo,1994,1099917792600
tgo,1995,1209960592500
tgo,1996,1547635819400
tgo,1997,1672350914100
tgo,1998,1745721854200
tgo,1999,1775238884600
tgo,2000,1733915069600
tgo,2001,1741187502100
tgo,2002,1820133318500
tgo,2003,1920068021900
tgo,2004,1890404202000
tgo,2005,1811020805400
tgo,2006,1892874472800
tgo,2007,2018415094800
tgo,2008,2080515945500
tgo,2009,2148638198300
tgo,2010,2234536677000
tgo,2011,2289798935500
tgo,2012,2323986286900
tgo,2013,2451978479700
tgo,2014,2571916579800
tgo,2015,2685145117600
tgo,2016,2781927000000
tgo,2017,2873058000000
tgo,2018,2952079760000
tgo,2019,3032278930000
tgo,2020,3017558650000
tha,1960,305533742300
tha,1961,314844776900
tha,1962,338705745600
tha,1963,356164982700
tha,1964,376533693700
tha,1965,401561768500
tha,1966,428333236900
tha,1967,472562574700
tha,1968,520867466800
tha,1969,548218470800
tha,1970,570235695700
tha,1971,580737428100
tha,1972,617492636900
tha,1973,671050959600
tha,1974,703605817400
tha,1975,741410686600
tha,1976,799169360300
tha,1977,862704585200
tha,1978,917312568300
tha,1979,984521604600
tha,1980,1038079927200
tha,1981,1060856189900
tha,1982,1084718013400
tha,1983,1167053100200
tha,1984,1218855720600
tha,1985,1236340942700
tha,1986,1280271110200
tha,1987,1391198330500
tha,1988,1512960644400
tha,1989,1682506439300
tha,1990,1899192926500
tha,1991,2002157088000
tha,1992,2176303267400
tha,1993,2359522000000
tha,1994,2545356000000
tha,1995,2756093000000
tha,1996,2894818000000
tha,1997,2853996000000
tha,1998,2562898000000
tha,1999,2667106000000
tha,2000,2854798000000
tha,2001,3023106000000
tha,2002,3211202000000
tha,2003,3447107000000
tha,2004,3703168000000
tha,2005,3858733000000
tha,2006,3966812000000
tha,2007,4014082000000
tha,2008,4127818000000
tha,2009,4090700000000
tha,2010,4313694000000
tha,2011,4392805000000
tha,2012,4714916000000
tha,2013,4759900000000
tha,2014,4785280000000
tha,2015,4909901000000
tha,2016,5051349000000
tha,2017,5207330000000
tha,2018,5445591000000
tha,2019,5660992000000
tha,2020,5606049000000
tjk,1993,1498296600
tjk,1994,948339100
tjk,1995,1141755000
tjk,1996,806132100
tjk,1997,1074444100
tjk,1998,1230858800
tjk,1999,1117384900
tjk,2000,1344000000
tjk,2001,1407169700
tjk,2002,1533369700
tjk,2003,1639094900
tjk,2004,1744820100
tjk,2005,1850545300
tjk,2006,1956270500
tjk,2007,2061995700
tjk,2008,2167720900
tjk,2009,2273446100
tjk,2010,2379171300
tjk,2011,2484896400
tjk,2012,2590621600
tjk,2013,2696346800
tkm,1987,6400000000
tkm,1988,6500000000
tkm,1989,6800000000
tkm,1990,6800000000
tkm,1991,7900000000
tls,2000,749588500
tls,2001,849571100
tls,2002,835642500
tls,2003,778897900
tls,2004,795354200
tls,2005,783074600
tls,2006,691016700
tls,2007,731510300
tls,2008,690240400
tls,2009,780799000
tls,2010,810406800
tls,2011,820393000
tls,2012,833606500
tls,2013,890439400
tls,2014,940232200
tls,2015,928072300
tls,2016,970106200
tls,2017,1000273100
tls,2018,1017013200
tls,2019,1054777300
tls,2020,1028106400
ton,2017,980383940.32784
ton,2018,1021709088.10324
ton,2019,1029095544.64787
ton,2020,984179655.1582
tun,1965,3800123409.34903
tun,1966,3767562444.89002
tun,1967,3710828991.82561
tun,1968,3772949505.79826
tun,1969,4157366350.03717
tun,1970,4789983863.93084
tun,1971,5105827352.80894
tun,1972,5825197172.37417
tun,1973,6677137419.54119
tun,1974,6918090758.99022
tun,1975,8015635076.20554
tun,1976,8320314769.7885
tun,1977,9093642378.84341
tun,1978,9608109792.77835
tun,1979,10197467012.0092
tun,1980,11502240763.4648
tun,1981,12320689395.3243
tun,1982,12625368744.7741
tun,1983,13165188106.4571
tun,1984,13921072751.3771
tun,1985,14218076324.8034
tun,1986,14461587262.0977
tun,1987,14677654724.8448
tun,1988,14913027026.9792
tun,1989,14685329009.6245
tun,1990,16004057705.9434
tun,1991,16207100900
tun,1992,17317204100
tun,1993,17888653700
tun,1994,18438472200
tun,1995,18994803400
tun,1996,19827207100
tun,1997,20719848900
tun,1998,21787335600
tun,1999,23049500200
tun,2000,24047726100
tun,2001,26648337900
tun,2002,27581783100
tun,2003,28849252200
tun,2004,30343100300
tun,2005,31803301800
tun,2006,33222515800
tun,2007,35049782400
tun,2008,36732998500
tun,2009,38046828900
tun,2010,52928392277.4267
tun,2011,55120213886.5583
tun,2012,57545503344.1869
tun,2013,59271868057.75929
tun,2014,61702014661.2086
tun,2015,63676478617.9285
tun,2016,65682374939.8611
tun,2017,67409551977.4287
tun,2018,69058970966.7982
tur,1987,300413430200
tur,1988,304061246200
tur,1989,300923358900
tur,1990,340363937900
tur,1991,346900566200
tur,1992,358380442100
tur,1993,388627581300
tur,1994,367984297400
tur,1995,388696474400
tur,1996,421683451500
tur,1997,457054022300
tur,1998,461864092700
tur,1999,460116266600
tur,2000,480990963300
tur,2001,448776680300
tur,2002,466592606200
tur,2003,504524577000
tur,2004,552761838600
tur,2005,587659643500
tur,2006,609216439300
tur,2007,641358362600
tur,2008,643165563400
tur,2009,619648345100
tur,2010,686633216200
tur,2011,770470265100
tur,2012,794649290900
tur,2013,854544893400
tur,2014,881261182000
tur,2015,928004705100
tur,2016,963113207300
tur,2017,1020184217900
tur,2018,1025890224000
tur,2019,1041166610700
tur,2020,1074853933300
tza,1990,18415756326839.30078
tza,1991,18778146353200
tza,1992,18806492303300
tza,1993,19147788826800
tza,1994,19455594643500
tza,1995,20289095023700
tza,1996,21740613455700
tza,1997,23632689024600
tza,1998,26993078167700
tza,1999,28304595555400
tza,2000,28647612234900
tza,2001,29484811993800
tza,2002,31196824906300
tza,2003,31801832854100
tza,2004,33722285686500
tza,2005,36605757008200
tza,2006,40045197177600
tza,2007,42246261251800
tza,2008,42258877051700
tza,2009,42560764798400
tza,2010,48301609629900
tza,2011,53693777949100
tza,2012,52150209147500
tza,2013,54311699634600
tza,2014,56144066631600
tza,2015,60253238006800
tza,2016,61559512258400
tza,2017,62959329095600
tza,2018,67415852005600
tza,2019,69528644112000
tza,2020,70193413359400
uga,1982,13256304379368.19922
uga,1983,14341054801964.69922
uga,1984,13914811480095.59961
uga,1985,13448959051328.90039
uga,1986,13514764076051.80078
uga,1987,13874763795551.69922
uga,1988,15059765916594.30078
uga,1989,16067783404552.69922
uga,1990,16940846682792.69922
uga,1991,17757095792000
uga,1992,18223039591100
uga,1993,19515593912800
uga,1994,20499553551000
uga,1995,23635808972600
uga,1996,25289422910900
uga,1997,25954380768000
uga,1998,27747435206800
uga,1999,29913522977300
uga,2000,30504901028200
uga,2001,31203472776700
uga,2002,33793254854700
uga,2003,35011546652000
uga,2004,35869551682300
uga,2005,37833925861600
uga,2006,42508861279700
uga,2007,46512153356700
uga,2008,47039270845500
uga,2009,55855506435900
uga,2010,58112693499500
uga,2011,61583898008500
uga,2012,66530444012000
uga,2013,66611460191100
uga,2014,68284838179000
uga,2015,75750650652000
uga,2016,76960472571300
uga,2017,76929867710200
uga,2018,83941739449000
uga,2019,89716969076300
uga,2020,91576148015400
ukr,1990,1398522971516.21997
ukr,1991,1267411442887.48999
ukr,1992,1150058561982.84009
ukr,1993,851490399803.52405
ukr,1994,776031912451.30591
ukr,1995,762829242258.15796
ukr,1996,692035269550.90405
ukr,1997,690216824518.80701
ukr,1998,701779528316.75903
ukr,1999,687379309540.62598
ukr,2000,703806000000
ukr,2001,764017000000
ukr,2002,821978000000
ukr,2003,907476000000
ukr,2004,1012248000000
ukr,2005,1209792000000
ukr,2006,1395793000000
ukr,2007,1632746000000
ukr,2008,1832220000000
ukr,2009,1546089000000
ukr,2010,1653435000000
ukr,2011,1910279000000
ukr,2012,2066038000000
ukr,2013,2200851000000
ukr,2014,1925007000000
ukr,2015,1547141000000
ukr,2016,1588601000000
ukr,2017,1736761000000
ukr,2018,1898558000000
ukr,2019,2106138000000
ukr,2020,2136049040000
usa,1970,3189261432000
usa,1971,3311055316000
usa,1972,3513851609000
usa,1973,3687745648000
usa,1974,3656854296000
usa,1975,3739770529000
usa,1976,3948204148000
usa,1977,4115071895000
usa,1978,4295165240000
usa,1979,4397260963000
usa,1980,4383533192000
usa,1981,4444314644000
usa,1982,4509371267000
usa,1983,4764650274000
usa,1984,5015307643000
usa,1985,5274975247000
usa,1986,5492732572000
usa,1987,5679221143000
usa,1988,5916435340000
usa,1989,6088936288000
usa,1990,6211571594000
usa,1991,6222784378000
usa,1992,6451787484000
usa,1993,6676545323000
usa,1994,6935214769000
usa,1995,7139839300000
usa,1996,7387585717000
usa,1997,7665766685000
usa,1998,8072899816000
usa,1999,8507311132000
usa,2000,8935812896000
usa,2001,9157097804000
usa,2002,9389957431000
usa,2003,9687075567000
usa,2004,10052277797000
usa,2005,10408268716000
usa,2006,10709834225000
usa,2007,10970181360000
usa,2008,10986638600000
usa,2009,10843209014000
usa,2010,11049869046000
usa,2011,11237886820000
usa,2012,11391547529000
usa,2013,11561015850000
usa,2014,11874075647000
usa,2015,12263476000000
usa,2016,12567387387000
usa,2017,12872610404000
usa,2018,13245220454000
usa,2019,13535240116000
usa,2020,13023385940000
uzb,2010,48562295000515.10156
uzb,2011,55027580627170.49219
uzb,2012,60600097865563.50781
uzb,2013,65886878227851.50781
uzb,2014,71641749353365.5
uzb,2015,80074778838458
uzb,2016,86684640925439.5
uzb,2017,90292157014820.07812
uzb,2018,96649304509239.20312
uzb,2019,101758434665777
uzb,2020,100539364379703
ven,1960,5024620600
ven,1961,5072367300
ven,1962,5230438000
ven,1963,5388508600
ven,1964,5920595300
ven,1965,6364423000
ven,1966,6589049700
ven,1967,6805718600
ven,1968,7238332900
ven,1969,7614904600
ven,1970,8221023700
ven,1971,8347812300
ven,1972,8884055300
ven,1973,9471835900
ven,1974,8276592300
ven,1975,11149344000
ven,1976,12899492000
ven,1977,14461375800
ven,1978,15667653500
ven,1979,15765271100
ven,1980,17215592000
ven,1981,18017452000
ven,1982,18603159400
ven,1983,18198741700
ven,1984,17872908400
ven,1985,17916906100
ven,1986,18447667900
ven,1987,19183984800
ven,1988,20152004500
ven,1989,18951305900
ven,1990,19494967200
ven,1991,21049948600
ven,1992,22801211500
ven,1993,22824779300
ven,1994,21808647900
ven,1995,22014203100
ven,1996,21044440200
ven,1997,21610075000
ven,1998,22007109000
ven,1999,21631815000
ven,2000,22645193000
ven,2001,24001530000
ven,2002,22295562000
ven,2003,21345146000
ven,2004,24642477000
ven,2005,28514457000
ven,2006,32922035000
ven,2007,38481271000
ven,2008,40912037000
ven,2009,39715964000
ven,2010,38974040000
ven,2011,40542302000
ven,2012,43389917000
ven,2013,45439149000
ven,2014,43911357000
vir,2002,2295000000
vir,2003,2352000000
vir,2004,2455000000
vir,2005,2646000000
vir,2006,2807000000
vir,2007,2660000000
vir,2008,2545000000
vir,2009,2606000000
vir,2010,2637000000
vir,2011,2614000000
vir,2012,2528000000
vir,2013,2454000000
vir,2014,2427000000
vir,2015,2479000000
vir,2016,2472000000
vir,2017,2417000000
vir,2018,2431000000
vir,2019,2571000000
vnm,1994,535406961498200
vnm,1995,574034476870800
vnm,1996,626221985323200
vnm,1997,663238846548300
vnm,1998,692853138845700
vnm,1999,710839413212600
vnm,2000,732705710142900
vnm,2001,765469006259700
vnm,2002,823858124275000
vnm,2003,889854657129700
vnm,2004,952983347220300
vnm,2005,1022157000000000
vnm,2006,1098469000000000
vnm,2007,1205895000000000
vnm,2008,1298368000000000
vnm,2009,1327608000000000
vnm,2010,1436289000000000
vnm,2011,1495133000000000
vnm,2012,1568084000000000
vnm,2013,1649311000000000
vnm,2014,1750249000000000
vnm,2015,1913547000000000
vnm,2016,2053236000000000
vnm,2017,2204149000000000
vnm,2018,2364170000000000
vnm,2019,2538173000000000
vnm,2020,2551394000000000
vut,2002,27711000000
vut,2003,28383000000
vut,2004,29024000000
vut,2005,29766000000
vut,2006,30638000000
vut,2007,31031000000
vut,2008,32072000000
vut,2009,33002000000
vut,2010,33901000000
vut,2011,34959000000
vut,2012,36019000000
vut,2013,37237000000
vut,2014,38917000000
vut,2015,39150000000
vut,2016,42552000000
vut,2017,41760000000
vut,2018,43146000000
zaf,1960,404996443045.86401
zaf,1961,413688920529.35602
zaf,1962,426576297907.77002
zaf,1963,454094111141.60199
zaf,1964,491279358651.03906
zaf,1965,508941134423.27295
zaf,1966,532711219832.20203
zaf,1967,556616673656.88318
zaf,1968,597551169984.66003
zaf,1969,639153382430.59082
zaf,1970,681046104622.68896
zaf,1971,713097999287.54395
zaf,1972,743593917667.95105
zaf,1973,799964976371.92493
zaf,1974,841924622275.18213
zaf,1975,872488985360.18494
zaf,1976,886247891977.10095
zaf,1977,878547102213.51013
zaf,1978,892956994020.79102
zaf,1979,915066154598.22705
zaf,1980,993666532361.03674
zaf,1981,1066242255126.09998
zaf,1982,1088609984587.56006
zaf,1983,1121329595370.57007
zaf,1984,1172856289982.68994
zaf,1985,1132315730954.68994
zaf,1986,1134112024201.93994
zaf,1987,1177836022490.30005
zaf,1988,1240396003483.04004
zaf,1989,1274385643784.63989
zaf,1990,1311005081736.09009
zaf,1991,1304224493000.93994
zaf,1992,1285662289114.92993
zaf,1993,1309970806200
zaf,1994,1362464852600
zaf,1995,1443212873100
zaf,1996,1507750145600
zaf,1997,1556864544600
zaf,1998,1583992983500
zaf,1999,1611518401700
zaf,2000,1678206358900
zaf,2001,1736828487900
zaf,2002,1791931038100
zaf,2003,1842669858100
zaf,2004,1957661524800
zaf,2005,2077733309600
zaf,2006,2260080516100
zaf,2007,2407391664400
zaf,2008,2436546045300
zaf,2009,2373417258900
zaf,2010,2508373916100
zaf,2011,2610053357400
zaf,2012,2694257157800
zaf,2013,2736047790600
zaf,2014,2755750756500
zaf,2015,2815210369200
zaf,2016,2834425922800
zaf,2017,2883014066200
zaf,2018,2952364037900
zaf,2019,2983561976100
zaf,2020,2789996126600
zmb,2010,53071900000
zwe,2009,11898039800
zwe,2010,12709726500
zwe,2011,13007720000
zwe,2012,16083353900
zwe,2013,15889660400
zwe,2014,15483716700
zwe,2015,18438149500
zwe,2016,16501938400
zwe,2017,16732329000
zwe,2018,12985421800
