geo,time,sh_xpd_ehex_pp_cd
gtm,2015,7.9081
gtm,2016,7.84475
gtm,2017,5.25604
gtm,2018,8.45053
gtm,2019,4.58836
guy,2000,0.22927
guy,2001,1.03657
guy,2002,3.27288
guy,2003,9.71622
guy,2004,17.78211
guy,2005,32.35009
guy,2006,47.81284
guy,2007,71.03195
guy,2008,62.65047
guy,2009,66.78111
guy,2010,63.31944
guy,2011,50.99623
guy,2012,35.97378
guy,2013,38.07127
guy,2014,25.15398
guy,2015,21.46152
guy,2016,20.21362
guy,2017,20.80366
guy,2018,19.81661
guy,2019,18.13319
hnd,2000,4.51734
hnd,2001,2.90893
hnd,2002,7.26363
hnd,2003,18.53219
hnd,2004,20.10464
hnd,2005,20.43185
hnd,2006,14.01066
hnd,2007,17.27855
hnd,2008,23.53506
hnd,2009,27.55344
hnd,2010,24.8472
hnd,2011,21.18774
hnd,2012,24.66724
hnd,2013,18.48679
hnd,2014,22.03933
hnd,2015,18.14163
hnd,2016,19.67126
hnd,2017,14.39191
hnd,2018,12.44541
hnd,2019,11.53371
hrv,2000,0
hrv,2001,0
hrv,2002,0
hrv,2003,0
hrv,2004,0
hrv,2005,0
hrv,2006,0
hrv,2007,0
hrv,2008,0
hrv,2009,0
hrv,2010,0
hrv,2011,0
hrv,2012,0
hrv,2013,0
hrv,2014,0.06645
hrv,2015,0
hrv,2016,0.07056
hrv,2017,0.02424
hrv,2018,0.08816
hrv,2019,0.1853
hti,2000,26.12764
hti,2001,25.84275
hti,2002,25.11838
hti,2003,25.71365
hti,2004,25.17069
hti,2005,25.55396
hti,2006,37.85189
hti,2007,32.89585
hti,2008,35.33177
hti,2009,34.71761
hti,2010,56.10993
hti,2011,107.29372
hti,2012,93.36945
hti,2013,58.65241
hti,2014,73.64987
hti,2015,74.84831
hti,2016,73.29202
hti,2017,62.03208
hti,2018,53.44285
hti,2019,58.04304
hun,2015,0
hun,2016,0
hun,2017,0
hun,2018,0
hun,2019,0
idn,2000,2.79411
idn,2001,4.60746
idn,2002,1.53167
idn,2003,1.67224
idn,2004,2.58324
idn,2005,2.80001
idn,2006,2.59855
idn,2007,3.67723
idn,2008,2.51773
idn,2009,3.63385
idn,2010,2.03081
idn,2011,2.6052
idn,2012,2.72035
idn,2013,3.3048
idn,2014,6.20753
idn,2015,1.46868
idn,2016,1.67232
idn,2017,2.1793
idn,2018,1.35276
idn,2019,1.99267
ind,2000,2.30724
ind,2001,2.22902
ind,2002,2.42102
ind,2003,1.53152
ind,2004,2.42557
ind,2005,1.74388
ind,2006,1.70459
ind,2007,1.90987
ind,2008,2.45083
ind,2009,1.41316
ind,2010,1.3718
ind,2011,1.26884
ind,2012,1.52547
ind,2013,0.51222
ind,2014,1.41625
ind,2015,1.3986
ind,2016,1.31342
ind,2017,1.06869
ind,2018,1.64368
ind,2019,1.75941
irl,2011,0
irl,2012,0
irl,2013,0
irl,2014,0
irl,2015,0
irl,2016,0
irl,2017,0
irl,2018,0
irl,2019,0
irn,2016,0.38586
irn,2017,0.26543
irn,2018,0.24587
irn,2019,0.12976
irq,2003,0
irq,2004,0
irq,2005,0
irq,2006,0
irq,2007,12.88806
irq,2008,0
irq,2009,0
irq,2010,0
irq,2011,0.03246
irq,2012,3.01149
irq,2013,3.20641
irq,2014,2.93027
irq,2015,0.883
irq,2016,1.21378
irq,2017,0.3762
irq,2018,2.25763
irq,2019,2.57419
isl,2000,0
isl,2001,0
isl,2002,0
isl,2003,0
isl,2004,0
isl,2005,0
isl,2006,0
isl,2007,0
isl,2008,0
isl,2009,0
isl,2010,0
isl,2011,0
isl,2012,0
isl,2013,0
isl,2014,0
isl,2015,0
isl,2016,0
isl,2017,0
isl,2018,0
isl,2019,0
isr,2000,41.77861
isr,2001,38.37937
isr,2002,42.65166
isr,2003,36.22205
isr,2004,42.59971
isr,2005,38.32942
isr,2006,26.94863
isr,2007,25.75418
isr,2008,27.69694
isr,2009,26.37791
isr,2010,27.11231
isr,2011,29.76147
isr,2012,33.06788
isr,2013,34.95134
isr,2014,34.12105
isr,2015,37.14825
isr,2016,38.24748
isr,2017,41.19259
isr,2018,64.03062
isr,2019,69.30618
ita,2012,0
ita,2013,0
ita,2014,0
ita,2015,0
ita,2016,0
ita,2017,0
ita,2018,0
ita,2019,0
jam,2000,0.8657
jam,2001,1.74508
jam,2002,2.19608
jam,2003,2.12849
jam,2004,6.38326
jam,2005,4.69026
jam,2006,5.37322
jam,2007,7.97932
jam,2008,7.49306
jam,2009,9.98869
jam,2010,9.15631
jam,2011,9.69305
jam,2012,12.98767
jam,2013,4.23721
jam,2014,6.25199
jam,2015,6.93105
jam,2016,8.25412
jam,2017,8.44504
jam,2018,8.93367
jam,2019,9.52034
jor,2000,14.84689
jor,2001,16.75242
jor,2002,13.62459
jor,2003,22.79047
jor,2004,95.79817
jor,2005,20.7277
jor,2006,34.72073
jor,2007,24.94833
jor,2008,11.3024
jor,2009,34.26376
jor,2010,34.86534
jor,2011,28.70738
jor,2012,44.18561
jor,2013,42.30026
jor,2014,38.95353
jor,2015,5.65643
jor,2016,28.38065
jor,2017,74.26813
jor,2018,35.78642
jor,2019,24.9934
jpn,2000,0
jpn,2001,0
jpn,2002,0
jpn,2003,0
jpn,2004,0
jpn,2005,0
jpn,2006,0
jpn,2007,0
jpn,2008,0
jpn,2009,0
jpn,2010,0
jpn,2011,0
jpn,2012,0
jpn,2013,0
jpn,2014,0
jpn,2015,0
jpn,2016,0
jpn,2017,0
jpn,2018,0
jpn,2019,0
kaz,2003,0
kaz,2004,0
kaz,2005,0
kaz,2006,0
kaz,2007,0
kaz,2008,0
kaz,2009,0
kaz,2010,5.65096
kaz,2011,0.7441
kaz,2012,1.02092
kaz,2013,1.19255
kaz,2014,0.87668
kaz,2015,0.58431
kaz,2016,1.49209
kaz,2017,1.38135
kaz,2018,1.13917
ken,2000,9.05329
ken,2001,9.94695
ken,2002,11.46924
ken,2003,13.41689
ken,2004,17.99311
ken,2005,17.00101
ken,2006,33.68278
ken,2007,36.88527
ken,2008,37.20405
ken,2009,38.06625
ken,2010,40.73489
ken,2011,37.29433
ken,2012,34.53247
ken,2013,34.59278
ken,2014,33.02177
ken,2015,31.44618
ken,2016,30.28709
ken,2017,35.33163
ken,2018,41.07772
ken,2019,38.43008
kgz,2000,0
kgz,2001,0
kgz,2002,0
kgz,2003,12.6408
kgz,2004,23.14956
kgz,2005,11.6352
kgz,2006,21.52064
kgz,2007,24.51426
kgz,2008,13.88414
kgz,2009,23.65336
kgz,2010,16.74473
kgz,2011,10.53262
kgz,2012,21.96967
kgz,2013,17.76725
kgz,2014,19.85702
kgz,2015,22.60222
kgz,2016,11.52043
kgz,2017,17.63733
kgz,2018,13.06668
kgz,2019,6.04777
khm,2000,1.5096
khm,2001,5.8512
khm,2002,7.10274
khm,2003,10.00262
khm,2004,17.17199
khm,2005,17.03118
khm,2006,23.39958
khm,2007,32.07884
khm,2008,24.81718
khm,2009,28.29511
khm,2010,23.31755
khm,2011,21.77862
khm,2012,40.38144
khm,2013,40.50416
khm,2014,48.48412
khm,2015,42.73248
khm,2016,42.59609
khm,2017,20.67002
khm,2018,17.00891
khm,2019,20.55838
kir,2000,0
kir,2001,2.89122
kir,2002,3.39869
kir,2003,2.32841
kir,2004,1.51831
kir,2005,1.95503
kir,2006,29.87567
kir,2007,35.01125
kir,2008,56.90369
kir,2009,78.96032
kir,2010,8.14474
kir,2011,2.33579
kir,2012,11.36249
kir,2013,26.27136
kir,2014,26.42618
kir,2015,18.0665
kir,2016,35.06848
kir,2017,50.65824
kir,2018,63.08927
kir,2019,36.52856
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,7.93729
kna,2005,0.71373
kna,2006,0.05016
kna,2007,2.14045
kna,2008,42.84976
kna,2009,28.4526
kna,2010,17.59819
kna,2011,20.77113
kna,2012,0
kna,2013,2.83982
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kna,2018,0
kna,2019,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,0
kwt,2011,0
kwt,2012,0
kwt,2013,0
kwt,2014,0
kwt,2015,0
kwt,2016,0
kwt,2017,0
kwt,2018,0
kwt,2019,0
lao,2000,7.97435
lao,2001,18.21066
lao,2002,13.29949
lao,2003,15.20736
lao,2004,20.95984
lao,2005,19.31456
lao,2006,26.14304
lao,2007,25.68938
lao,2008,22.04662
lao,2009,26.48206
lao,2010,19.59342
lao,2011,22.82192
lao,2012,27.16809
lao,2013,24.11434
lao,2014,22.66543
lao,2015,25.67181
lao,2016,29.2751
lao,2017,30.55253
lao,2018,21.75331
lao,2019,45.04157
lbn,2000,0.91658
lbn,2001,2.2525
lbn,2002,2.38918
lbn,2003,3.61746
lbn,2004,6.61749
lbn,2005,3.57143
lbn,2006,7.9184
lbn,2007,10.97409
lbn,2008,10.99515
lbn,2009,17.68954
lbn,2010,8.58151
lbn,2011,8.60209
lbn,2012,5.18625
lbn,2013,11.26927
lbn,2014,10.08504
lbn,2015,36.44037
lbn,2016,31.54792
lbn,2017,31.12396
lbn,2018,13.25775
lbn,2019,11.45675
lbr,2000,3.45621
lbr,2001,4.96483
lbr,2002,4.383
lbr,2003,4.01642
lbr,2004,7.71278
lbr,2005,13.56025
lbr,2006,13.74063
lbr,2007,19.78463
lbr,2008,15.45667
lbr,2009,34.74895
lbr,2010,33.37325
lbr,2011,32.42072
lbr,2012,41.52701
lbr,2013,48.41453
lbr,2014,45.54753
lbr,2015,44.41213
lbr,2016,40.78193
lbr,2017,38.74298
lbr,2018,34.58603
lbr,2019,31.11061
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0.09398
lby,2007,0.19691
lby,2008,0.48975
lby,2009,1.04733
lby,2010,0.87262
lby,2011,0.24204
lca,2000,0
lca,2001,0
lca,2002,1.14841
lca,2003,2.59436
lca,2004,2.70102
lca,2005,11.38787
lca,2006,18.77042
lca,2007,7.54072
lca,2008,13.02323
lca,2009,12.01805
lca,2010,13.69975
lca,2011,14.50946
lca,2012,2.76476
lca,2013,5.20674
lca,2014,2.6792
lca,2015,5.6168
lca,2016,24.82808
lca,2017,7.73519
lca,2018,3.23311
lca,2019,6.92189
lka,2000,1.61069
lka,2001,1.35323
lka,2002,0.38755
lka,2003,1.94085
lka,2004,1.10969
lka,2005,1.91919
lka,2006,6.15552
lka,2007,2.96981
lka,2008,2.49088
lka,2009,3.82102
lka,2010,3.67605
lka,2011,1.71066
lka,2012,1.32746
lka,2013,2.67044
lka,2014,4.89903
lka,2015,6.17428
lka,2016,4.13718
lka,2017,13.49627
lka,2018,7.82641
lka,2019,7.74684
lso,2000,2.60311
lso,2001,6.16271
lso,2002,8.91465
lso,2003,6.94257
lso,2004,9.41513
lso,2005,13.81069
lso,2006,12.91105
lso,2007,16.76057
lso,2008,33.7056
lso,2009,50.03908
lso,2010,37.39202
lso,2011,56.32542
lso,2012,63.78249
lso,2013,88.70086
lso,2014,79.792
lso,2015,67.9043
lso,2016,64.04366
lso,2017,77.41593
lso,2018,110.03418
lso,2019,132.60842
ltu,2000,0.21497
ltu,2001,0.4026
ltu,2002,0.82718
ltu,2003,1.08937
ltu,2004,0.45159
ltu,2005,0.67464
ltu,2006,0.62468
ltu,2007,0.9804
ltu,2008,1.26321
ltu,2009,1.4062
ltu,2010,2.26309
ltu,2011,2.5371
ltu,2012,2.13295
ltu,2013,2.35279
ltu,2014,2.30266
ltu,2015,5.45119
ltu,2016,4.73762
ltu,2017,3.28676
ltu,2018,7.64493
ltu,2019,10.08467
lux,2011,0.1947
lux,2012,79.00169
lux,2013,78.20289
lux,2014,77.89082
lux,2015,76.76994
lux,2016,76.64213
lux,2017,82.54465
lux,2018,90.71321
lux,2019,89.98453
lva,2004,3.40716
lva,2005,2.54075
lva,2007,0.52745
lva,2008,1.07176
lva,2009,4.92591
lva,2010,0.07074
lva,2017,2.79167
lva,2018,3.12748
lva,2019,5.65212
mar,2000,0.44051
mar,2001,0.75237
mar,2002,0.41246
mar,2003,0.48199
mar,2004,0.56438
mar,2005,0.67206
mar,2006,0.77124
mar,2007,1.83509
mar,2008,1.03427
mar,2009,0.33131
mar,2010,1.66225
mar,2011,2.61408
mar,2012,2.31014
mar,2013,1.28003
mar,2014,1.11462
mar,2015,0.75769
mar,2016,0.59589
mar,2017,0.86215
mar,2018,0.74867
mar,2019,3.04705
mda,2000,5.79575
mda,2001,3.52483
mda,2002,8.88109
mda,2003,9.75759
mda,2004,7.2505
mda,2005,16.51075
mda,2006,18.7545
mda,2007,18.35781
mda,2008,17.88317
mda,2009,69.97136
mda,2010,62.26594
mda,2011,37.0502
mda,2012,43.40344
mda,2013,58.00418
mda,2014,69.78001
mda,2015,45.96823
mda,2016,23.29855
mda,2017,38.05652
mda,2018,22.48728
mda,2019,29.33649
mdg,2000,8.10471
mdg,2001,12.84878
mdg,2002,11.43731
mdg,2003,6.8159
mdg,2004,14.90131
mdg,2005,16.92222
mdg,2006,18.42492
mdg,2007,11.97964
mdg,2008,13.7882
mdg,2009,17.9185
mdg,2010,11.39069
mdg,2011,18.28613
mdg,2012,11.495
mdg,2013,11.68944
mdg,2014,17.32495
mdg,2015,21.83883
mdg,2016,22.32797
mdg,2017,17.44492
mdg,2018,20.70734
mdg,2019,18.41402
mdv,2000,0
mdv,2001,0.63035
mdv,2002,6.1553
mdv,2003,5.33925
mdv,2004,3.60825
mdv,2005,15.52607
mdv,2006,11.72878
mdv,2007,13.44166
mdv,2008,43.50742
mdv,2009,64.44341
mdv,2010,36.03833
mdv,2011,43.40661
mdv,2012,42.44146
mdv,2013,10.727
mdv,2014,7.83581
mdv,2015,0.45436
mdv,2016,4.17243
mdv,2017,1.33398
mdv,2018,38.32013
mdv,2019,27.05639
mhl,2000,149.43769
mhl,2001,138.94882
mhl,2002,135.57383
mhl,2003,138.03151
mhl,2004,192.09491
mhl,2005,334.14505
mhl,2006,378.82077
mhl,2007,212.38222
mhl,2008,217.60347
mhl,2009,208.96728
mhl,2010,234.22922
mhl,2011,176.89409
mhl,2012,171.35214
mhl,2013,175.32436
mhl,2014,189.89664
mhl,2015,240.66688
mhl,2016,243.72383
mhl,2017,236.28419
mhl,2018,239.69398
mhl,2019,254.96918
mkd,2000,21.3953
mkd,2001,11.9435
mkd,2002,22.01931
mkd,2003,5.30043
mkd,2004,7.99389
mkd,2005,8.80507
mkd,2006,16.89079
mkd,2007,6.02187
mkd,2008,20.43967
mkd,2009,13.16891
mkd,2010,5.2637
mkd,2011,8.20465
mkd,2012,9.91921
mkd,2013,2.26906
mkd,2014,6.76479
mkd,2015,3.19121
mkd,2016,6.99654
mkd,2017,1.34473
mkd,2018,0.0171
mli,2000,3.59138
mli,2001,4.02934
mli,2002,9.35964
mli,2003,6.40876
mli,2004,9.06853
mli,2005,11.27792
mli,2006,16.59078
mli,2007,15.36926
mli,2008,17.63087
mli,2009,21.3081
mli,2010,22.86983
mli,2011,23.86712
mli,2012,27.57479
mli,2013,30.26088
mli,2014,38.0647
mli,2015,34.52798
mli,2016,24.97075
mli,2017,23.63061
mli,2018,30.55678
mli,2019,31.63153
mlt,2018,0.66849
mlt,2019,0.65137
mmr,2000,0.23163
mmr,2001,0.6212
mmr,2002,1.08228
mmr,2003,2.09564
mmr,2004,3.89789
mmr,2005,4.26719
mmr,2006,6.05716
mmr,2007,3.70336
mmr,2008,5.26696
mmr,2009,5.62703
mmr,2010,5.57212
mmr,2011,6.661
mmr,2012,5.25962
mmr,2013,10.88925
mmr,2014,17.2294
mmr,2015,16.99608
mmr,2016,19.25634
mmr,2017,20.42761
mmr,2018,19.41181
mmr,2019,18.79498
mne,2011,8.86605
mne,2012,14.27995
mne,2013,12.41235
mne,2014,9.44172
mne,2015,6.76367
mne,2016,6.09364
mne,2017,4.66774
mng,2000,2.37123
mng,2001,7.1194
mng,2002,10.33198
mng,2003,7.03176
mng,2004,13.45515
mng,2005,7.87164
mng,2006,9.5497
mng,2007,7.53734
mng,2008,19.52499
mng,2009,18.18829
mng,2010,12.325
mng,2011,19.73154
mng,2012,22.77987
mng,2013,22.01888
mng,2014,28.06346
mng,2015,20.06348
mng,2016,26.92404
mng,2017,12.84831
mng,2018,25.23608
mng,2019,24.72807
moz,2000,1.01802
moz,2001,4.01969
moz,2002,6.61101
moz,2003,8.65237
moz,2004,12.47216
moz,2005,16.24811
moz,2006,18.06459
moz,2007,18.15745
moz,2008,21.76006
moz,2009,31.03365
moz,2010,35.4665
moz,2011,33.85597
moz,2012,31.72011
moz,2013,38.9231
moz,2014,38.92623
moz,2015,47.4272
moz,2016,58.62658
moz,2017,62.43837
moz,2018,66.5974
moz,2019,65.73849
mrt,2000,4.60579
mrt,2001,4.28025
mrt,2002,6.12479
mrt,2003,12.27404
mrt,2004,8.9939
mrt,2005,6.6801
mrt,2006,2.9936
mrt,2007,5.20512
mrt,2008,6.674
mrt,2009,6.8256
mrt,2010,6.57266
mrt,2011,5.8334
mrt,2012,6.21143
mrt,2013,12.09593
mrt,2014,15.32788
mrt,2015,13.32779
mrt,2016,3.42728
mrt,2017,14.46939
mrt,2018,17.18387
mrt,2019,22.2108
mus,2000,0.82651
mus,2001,1.65231
mus,2002,1.0141
mus,2003,0.39161
mus,2004,0.11605
mus,2005,0.17019
mus,2006,0.37046
mus,2007,0.79693
mus,2008,5.27799
mus,2009,11.03009
mus,2010,13.56511
mus,2011,28.213
mus,2012,15.72935
mus,2013,11.89994
mus,2014,4.66111
mus,2015,28.5587
mus,2016,2.67369
mus,2017,6.14038
mus,2018,6.65042
mus,2019,4.31452
mwi,2000,8.71389
mwi,2001,7.24708
mwi,2002,11.29637
mwi,2003,14.65175
mwi,2004,27.32816
mwi,2005,28.30663
mwi,2006,34.02491
mwi,2007,43.00974
mwi,2008,45.07829
mwi,2009,49.96911
mwi,2010,46.44437
mwi,2011,51.31258
mwi,2012,62.06299
mwi,2013,87.60513
mwi,2014,66.05605
mwi,2015,51.11089
mwi,2016,60.54944
mwi,2017,66.83033
mwi,2018,60.22492
mwi,2019,35.59067
mys,2000,0
mys,2001,0
mys,2002,0
mys,2003,0
mys,2004,0
mys,2005,0
mys,2006,0
mys,2007,0.01934
mys,2008,0.01034
mys,2009,0.00903
mys,2010,0.00235
mys,2011,0.00286
mys,2012,0
mys,2013,0
mys,2014,0
mys,2015,0
mys,2016,0
mys,2017,0
mys,2018,0
mys,2019,0
nam,2000,26.05363
nam,2001,29.73764
nam,2002,32.0536
nam,2003,35.74939
nam,2004,94.30514
nam,2005,145.39154
nam,2006,182.87615
nam,2007,164.45926
nam,2008,172.04228
nam,2009,140.1153
nam,2010,116.17675
nam,2011,94.61936
nam,2012,68.67058
nam,2013,56.82723
nam,2014,53.02718
nam,2015,60.61404
nam,2016,67.76006
nam,2017,60.12809
nam,2018,40.17621
nam,2019,40.35364
ner,2000,3.36086
ner,2001,3.63484
ner,2002,3.85632
ner,2003,4.07845
ner,2004,4.31288
ner,2005,5.45449
ner,2006,5.80417
ner,2007,6.79435
ner,2008,6.55481
ner,2009,6.39552
ner,2010,6.51882
ner,2011,5.57688
ner,2012,6.56039
ner,2013,5.9555
ner,2014,6.72351
ner,2015,15.0381
ner,2016,7.68242
ner,2017,9.39008
ner,2018,7.68166
ner,2019,11.0528
nga,2000,13.13292
nga,2001,5.53558
nga,2002,5.35796
nga,2003,9.02947
nga,2004,9.72921
nga,2005,8.84914
nga,2006,8.73841
nga,2007,9.41053
nga,2008,9.98174
nga,2009,10.9213
nga,2010,9.8539
nga,2011,12.96246
nga,2012,14.14322
nga,2013,22.24016
nga,2014,22.644
nga,2015,19.27308
nga,2016,19.70026
nga,2017,15.42043
nga,2018,12.04471
nga,2019,20.69443
nic,2000,5.23019
nic,2001,16.78159
nic,2002,14.17365
nic,2003,25.05856
nic,2004,36.02703
nic,2005,38.81484
nic,2006,25.00421
nic,2007,29.13836
nic,2008,36.29231
nic,2009,28.84085
nic,2010,43.57967
nic,2011,40.11697
nic,2012,33.49128
nic,2013,35.51788
nic,2014,40.52027
nic,2015,26.31727
nic,2016,23.91919
nic,2017,30.24598
nic,2018,27.14268
nic,2019,12.95787
nld,2000,0
nld,2001,0
nld,2002,0
nld,2003,0
nld,2004,0
nld,2005,0
nld,2006,0
nld,2007,0
nld,2008,0
nld,2009,0
nld,2010,0
nld,2011,0
nld,2012,0
nld,2013,0
nld,2014,0
nld,2015,1.1688
nld,2016,1.33274
nld,2017,0.90105
nld,2018,1.54793
nld,2019,1.59305
nor,2000,0
nor,2001,0
nor,2002,0
nor,2003,0
nor,2004,0
nor,2005,0
nor,2006,0
nor,2007,0
nor,2008,2.6687
nor,2009,2.61684
nor,2010,2.65619
nor,2011,0
nor,2012,0
nor,2013,0
nor,2014,0
nor,2015,0
nor,2016,0
nor,2017,0
nor,2018,0
nor,2019,0
npl,2000,9.11184
npl,2001,14.54459
npl,2002,12.14804
npl,2003,13.01041
npl,2004,16.26713
npl,2005,15.58936
npl,2006,16.34343
npl,2007,9.61728
npl,2008,11.11048
npl,2009,12.6105
npl,2010,13.08015
npl,2011,10.90618
npl,2012,15.15164
npl,2013,14.89629
npl,2014,20.52651
npl,2015,23.54017
npl,2016,18.9847
npl,2017,25.95308
npl,2018,23.17796
npl,2019,21.0743
nru,2000,89.62664
nru,2001,142.64737
nru,2002,165.87564
nru,2003,97.31867
nru,2004,47.80594
nru,2005,11.92049
nru,2006,35.03252
nru,2007,252.96556
nru,2008,460.38184
nru,2009,275.31541
nru,2010,255.90044
nru,2011,235.32939
nru,2012,335.69947
nru,2013,352.32624
nru,2014,165.09398
nru,2015,637.19126
nru,2016,82.87133
nru,2017,343.87173
nru,2018,146.63961
nru,2019,126.40758
omn,2013,0
omn,2016,0
omn,2017,0
omn,2018,0
omn,2019,0
pak,2000,0.58294
pak,2001,1.30301
pak,2002,3.56007
pak,2003,4.47293
pak,2004,2.15943
pak,2005,4.01996
pak,2006,3.49885
pak,2007,4.43502
pak,2008,5.60233
pak,2009,3.25424
pak,2010,4.99429
pak,2011,3.85639
pak,2012,4.18462
pak,2013,5.79136
pak,2014,6.38672
pak,2015,4.41989
pak,2016,2.30696
pak,2017,2.31164
pak,2018,0.93168
pak,2019,11.74518
pan,2000,2.03574
pan,2001,2.26463
pan,2002,2.71049
pan,2003,2.68118
pan,2004,1.50826
pan,2005,1.7171
pan,2006,1.16563
pan,2007,1.16751
pan,2008,1.80446
pan,2009,1.16937
pan,2010,7.43852
pan,2011,3.02692
pan,2012,1.69644
pan,2013,2.66406
pan,2014,8.25039
pan,2015,1.76649
pan,2016,1.7392
pan,2017,1.26072
pan,2018,2.07538
pan,2019,2.30713
per,2000,0.51156
per,2001,1.3038
per,2002,1.53981
per,2003,6.06893
per,2004,5.34068
per,2005,6.33029
per,2006,5.67966
per,2007,3.54375
per,2008,2.96842
per,2009,8.38497
per,2010,5.37197
per,2011,4.7727
per,2012,3.29644
per,2013,2.58827
per,2014,1.61046
per,2015,1.36979
per,2016,1.26614
per,2017,1.5272
per,2018,1.37221
per,2019,1.3936
phl,2000,3.71211
phl,2001,3.82781
phl,2002,2.73222
phl,2003,3.97727
phl,2004,4.89878
phl,2005,6.89104
phl,2006,6.73678
phl,2007,3.66981
phl,2008,2.99025
phl,2009,5.10665
phl,2010,4.16623
phl,2011,2.26058
phl,2012,2.70079
phl,2013,4.92746
phl,2014,3.83614
phl,2015,4.03678
phl,2016,6.9031
phl,2017,7.05624
phl,2018,1.07443
phl,2019,1.5733
plw,2000,222.82111
plw,2001,224.42051
plw,2002,257.33367
plw,2003,292.89676
plw,2004,402.4061
plw,2005,419.78607
plw,2006,426.43864
plw,2007,495.62008
plw,2008,481.78595
plw,2009,391.15938
plw,2010,549.59366
plw,2011,499.32761
plw,2012,585.20314
plw,2013,541.99844
plw,2014,640.36827
plw,2015,629.46615
plw,2016,336.064
plw,2017,311.56924
plw,2018,55.00293
plw,2019,764.70986
png,2000,2.47563
png,2001,8.40129
png,2002,14.83478
png,2003,16.98238
png,2004,14.95334
png,2005,14.26117
png,2006,13.91254
png,2007,14.82999
png,2008,11.09789
png,2009,14.20386
png,2010,15.98738
png,2011,15.84416
png,2012,19.19901
png,2013,27.07217
png,2014,39.71123
png,2015,8.57652
png,2016,17.26406
png,2017,14.90798
png,2018,19.67585
png,2019,33.88782
pol,2003,0.13037
pol,2004,0.0386
pol,2005,0.04141
pol,2013,2.19354
pol,2014,0.61743
pol,2015,0.65589
pol,2016,0.36479
pol,2017,0.59949
pol,2018,1.17993
pol,2019,1.21731
prt,2000,0.66442
prt,2001,0.70712
prt,2002,0.81591
prt,2003,0.82822
prt,2004,0.88893
prt,2005,0.91807
prt,2006,1.02399
prt,2007,1.0849
prt,2008,1.22142
prt,2009,1.37429
prt,2010,1.33667
prt,2011,1.36619
prt,2012,1.42581
prt,2013,1.48682
prt,2014,1.62358
prt,2015,1.68075
prt,2016,2.65687
prt,2017,2.89801
prt,2018,2.29671
prt,2019,2.46676
pry,2000,11.74193
pry,2001,6.2619
pry,2002,5.34087
pry,2003,5.10275
pry,2004,4.60531
pry,2005,2.42125
pry,2006,2.12139
pry,2007,1.77132
pry,2008,2.62515
pry,2009,4.33617
pry,2010,4.75527
pry,2011,4.93924
pry,2012,3.48337
pry,2013,3.62733
pry,2014,2.63823
pry,2015,2.47608
pry,2016,2.8789
pry,2017,2.35707
pry,2018,0.57187
pry,2019,0.09758
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
rou,2000,0
rou,2001,0
rou,2002,0
rou,2003,0.0157
rou,2004,2.34927
rou,2005,2.21276
rou,2006,1.03063
rou,2007,1.07057
rou,2008,0.36819
rou,2009,0.28432
rou,2010,0.78571
rou,2011,0.12776
rou,2012,0
rou,2013,2.20794
rou,2014,0.44676
rus,2000,0.74839
rus,2001,0.82391
rus,2002,0.89109
rus,2003,0.77093
rus,2004,0.66061
rus,2005,0.60115
rus,2006,0.6079
rus,2007,0.54904
rus,2008,0.53545
rus,2019,0
rwa,2000,10.6739
rwa,2001,9.13391
rwa,2002,8.34888
rwa,2003,22.85025
rwa,2004,29.97186
rwa,2005,36.33484
rwa,2006,44.68325
rwa,2007,48.23547
rwa,2008,49.09477
rwa,2009,52.70181
rwa,2010,56.68583
rwa,2011,56.91716
rwa,2012,64.37049
rwa,2013,46.2845
rwa,2014,56.16677
rwa,2015,50.66751
rwa,2016,56.68438
rwa,2017,49.64845
rwa,2018,56.17013
rwa,2019,49.24444
sau,2013,0
sau,2016,0
sau,2017,0
sau,2018,0
sau,2019,0
sdn,2003,1.63942
sdn,2004,1.77317
sdn,2005,3.86304
sdn,2006,8.22489
sdn,2007,6.44285
sdn,2008,5.60315
sdn,2009,9.13231
sdn,2010,6.25915
sdn,2011,23.12212
sdn,2012,9.58873
sdn,2013,13.73088
sdn,2014,9.45433
sdn,2015,6.24938
sdn,2016,6.20581
sdn,2017,14.97991
sdn,2018,15.60216
sdn,2019,13.41253
sen,2000,2.69542
sen,2001,2.73908
sen,2002,4.01007
sen,2003,2.6359
sen,2004,2.14168
sen,2005,5.67157
sen,2006,4.85632
sen,2007,4.90956
sen,2008,5.87303
sen,2009,6.7418
sen,2010,13.12279
sen,2011,9.59933
sen,2012,10.91893
sen,2013,11.33297
sen,2014,22.83183
sen,2015,23.42016
sen,2016,22.71469
sen,2017,20.7249
sen,2018,30.92918
sen,2019,25.96957
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
