geo,time,sl_emp_mpyr_fe_zs
lby,1993,1.83
lby,1994,1.84
lby,1995,1.83
lby,1996,1.84
lby,1997,1.85
lby,1998,1.87
lby,1999,1.84
lby,2000,1.84
lby,2001,1.86
lby,2002,1.84
lby,2003,1.85
lby,2004,1.87
lby,2005,1.88
lby,2006,1.88
lby,2007,1.88
lby,2008,1.85
lby,2009,1.85
lby,2010,1.82
lby,2011,1.73
lby,2012,1.73
lby,2013,1.71
lby,2014,1.66
lby,2015,1.64
lby,2016,1.64
lby,2017,1.63
lby,2018,1.62
lby,2019,1.61
lca,1991,3.85
lca,1992,3.86
lca,1993,3.53
lca,1994,5.83
lca,1995,4.6
lca,1996,3.89
lca,1997,3.1
lca,1998,4.23
lca,1999,3.38
lca,2000,2.94
lca,2001,3.01
lca,2002,3.07
lca,2003,3.12
lca,2004,3.23
lca,2005,3.25
lca,2006,3.34
lca,2007,3.41
lca,2008,3.53
lca,2009,3.56
lca,2010,3.63
lca,2011,3.7
lca,2012,3.73
lca,2013,3.73
lca,2014,3.88
lca,2015,3.87
lca,2016,3.92
lca,2017,3.97
lca,2018,2.23
lca,2019,2.74
lka,1991,0.78
lka,1992,0.54
lka,1993,0.69
lka,1994,0.91
lka,1995,1.1
lka,1996,0.5
lka,1997,0.88
lka,1998,0.6
lka,1999,0.59
lka,2000,0.79
lka,2001,0.51
lka,2002,0.79
lka,2003,0.91
lka,2004,0.9
lka,2005,0.9
lka,2006,0.8
lka,2007,0.69
lka,2008,0.68
lka,2009,0.85
lka,2010,0.74
lka,2011,0.88
lka,2012,0.87
lka,2013,0.88
lka,2014,0.96
lka,2015,1.12
lka,2016,0.92
lka,2017,1.04
lka,2018,0.98
lka,2019,0.93
lso,1991,0.51
lso,1992,0.5
lso,1993,0.49
lso,1994,0.49
lso,1995,0.48
lso,1996,0.48
lso,1997,0.48
lso,1998,0.47
lso,1999,0.47
lso,2000,0.47
lso,2001,0.46
lso,2002,0.44
lso,2003,0.44
lso,2004,0.44
lso,2005,0.43
lso,2006,0.42
lso,2007,0.41
lso,2008,0.4
lso,2009,0.4
lso,2010,0.4
lso,2011,0.4
lso,2012,0.4
lso,2013,0.4
lso,2014,0.4
lso,2015,0.41
lso,2016,0.4
lso,2017,0.4
lso,2018,0.41
lso,2019,0.41
ltu,1991,2.48
ltu,1992,2.47
ltu,1993,2.46
ltu,1994,2.49
ltu,1995,2.5
ltu,1996,2.38
ltu,1997,2.25
ltu,1998,2.36
ltu,1999,1.47
ltu,2000,1.07
ltu,2001,1.43
ltu,2002,1.36
ltu,2003,1.29
ltu,2004,1.15
ltu,2005,1.21
ltu,2006,1.37
ltu,2007,1.13
ltu,2008,0.99
ltu,2009,1.28
ltu,2010,1.16
ltu,2011,1.34
ltu,2012,1.29
ltu,2013,1.22
ltu,2014,1.32
ltu,2015,1.33
ltu,2016,1.39
ltu,2017,1.37
ltu,2018,1.43
ltu,2019,1.31
lux,1991,0.68
lux,1992,0.68
lux,1993,0.68
lux,1994,0.68
lux,1995,0.68
lux,1996,0.68
lux,1997,0.69
lux,1998,0.71
lux,1999,0.73
lux,2000,0.75
lux,2001,0.81
lux,2002,0.87
lux,2003,0.89
lux,2004,1.7
lux,2005,1.62
lux,2006,1.43
lux,2007,1.74
lux,2008,1.34
lux,2009,1.38
lux,2010,1.76
lux,2011,1.5
lux,2012,1.84
lux,2013,1.81
lux,2014,1.21
lux,2015,2.3
lux,2016,2.57
lux,2017,2.15
lux,2018,1.87
lux,2019,1.95
lva,1991,1.66
lva,1992,1.65
lva,1993,1.74
lva,1994,1.7
lva,1995,1.79
lva,1996,1.78
lva,1997,1.68
lva,1998,1.95
lva,1999,2.59
lva,2000,2.41
lva,2001,2.46
lva,2002,1.85
lva,2003,1.68
lva,2004,2.44
lva,2005,2.36
lva,2006,2.41
lva,2007,2
lva,2008,1.9
lva,2009,1.9
lva,2010,2.64
lva,2011,2.43
lva,2012,2.55
lva,2013,2.91
lva,2014,2.35
lva,2015,2.58
lva,2016,2.48
lva,2017,3.12
lva,2018,2.65
lva,2019,2.82
mac,1991,0.91
mac,1992,0.92
mac,1993,0.92
mac,1994,0.93
mac,1995,0.96
mac,1996,1.02
mac,1997,0.67
mac,1998,0.77
mac,1999,0.96
mac,2000,0.86
mac,2001,1.03
mac,2002,1.21
mac,2003,1.11
mac,2004,1.15
mac,2005,1.5
mac,2006,1.65
mac,2007,1.54
mac,2008,1.35
mac,2009,1.51
mac,2010,1.4
mac,2011,1.54
mac,2012,1.7
mac,2013,1.7
mac,2014,1.86
mac,2015,1.85
mac,2016,1.61
mac,2017,1.54
mac,2018,1.5
mac,2019,1.45
mar,1991,0.37
mar,1992,0.36
mar,1993,0.35
mar,1994,0.36
mar,1995,0.35
mar,1996,0.37
mar,1997,0.4
mar,1998,0.44
mar,1999,0.31
mar,2000,0.38
mar,2001,0.46
mar,2002,0.54
mar,2003,0.45
mar,2004,0.43
mar,2005,0.61
mar,2006,0.58
mar,2007,0.57
mar,2008,0.75
mar,2009,0.83
mar,2010,0.74
mar,2011,0.63
mar,2012,0.8
mar,2013,0.79
mar,2014,0.74
mar,2015,0.76
mar,2016,0.77
mar,2017,0.79
mar,2018,0.81
mar,2019,0.83
mda,1991,0.09
mda,1992,0.1
mda,1993,0.11
mda,1994,0.13
mda,1995,0.21
mda,1996,0.23
mda,1997,0.28
mda,1998,0.25
mda,1999,0.19
mda,2000,0.18
mda,2001,0.26
mda,2002,0.48
mda,2003,0.38
mda,2004,0.47
mda,2005,0.28
mda,2006,0.53
mda,2007,0.7
mda,2008,0.59
mda,2009,0.58
mda,2010,0.33
mda,2011,0.45
mda,2012,0.46
mda,2013,0.55
mda,2014,0.47
mda,2015,0.35
mda,2016,0.46
mda,2017,0.27
mda,2018,0.24
mda,2019,0.18
mdg,1991,0.66
mdg,1992,0.67
mdg,1993,0.72
mdg,1994,0.8
mdg,1995,0.89
mdg,1996,0.99
mdg,1997,1.02
mdg,1998,1.07
mdg,1999,1.18
mdg,2000,1.3
mdg,2001,1.44
mdg,2002,1.59
mdg,2003,1.73
mdg,2004,1.58
mdg,2005,1.53
mdg,2006,1.41
mdg,2007,1.24
mdg,2008,1.27
mdg,2009,1.14
mdg,2010,1.04
mdg,2011,1.27
mdg,2012,1.54
mdg,2013,1.66
mdg,2014,1.82
mdg,2015,1.98
mdg,2016,2.1
mdg,2017,2.15
mdg,2018,2.36
mdg,2019,2.43
mdv,1991,0.83
mdv,1992,0.86
mdv,1993,0.88
mdv,1994,0.91
mdv,1995,0.94
mdv,1996,0.98
mdv,1997,1.02
mdv,1998,1.05
mdv,1999,1.09
mdv,2000,1.12
mdv,2001,1.1
mdv,2002,1.12
mdv,2003,1.13
mdv,2004,1.12
mdv,2005,1.07
mdv,2006,1.08
mdv,2007,1.07
mdv,2008,0.96
mdv,2009,0.78
mdv,2010,0.86
mdv,2011,0.93
mdv,2012,1
mdv,2013,1.08
mdv,2014,1.15
mdv,2015,1.31
mdv,2016,1.48
mdv,2017,1.44
mdv,2018,1.43
mdv,2019,1.43
mex,1991,2.21
mex,1992,1.83
mex,1993,1.51
mex,1994,1.49
mex,1995,1.44
mex,1996,2.02
mex,1997,1.64
mex,1998,1.89
mex,1999,1.87
mex,2000,1.96
mex,2001,1.86
mex,2002,1.91
mex,2003,1.75
mex,2004,1.89
mex,2005,2.08
mex,2006,2.31
mex,2007,2.47
mex,2008,2.31
mex,2009,2.19
mex,2010,2.23
mex,2011,2.44
mex,2012,2.41
mex,2013,2.3
mex,2014,2.16
mex,2015,2.3
mex,2016,2.27
mex,2017,2.4
mex,2018,2.58
mex,2019,2.51
mkd,1991,2.04
mkd,1992,1.93
mkd,1993,1.83
mkd,1994,1.72
mkd,1995,1.61
mkd,1996,1.6
mkd,1997,1.9
mkd,1998,2.3
mkd,1999,2.99
mkd,2000,1.82
mkd,2001,3.61
mkd,2002,4.02
mkd,2003,3.98
mkd,2004,3.45
mkd,2005,2.86
mkd,2006,3.18
mkd,2007,3.32
mkd,2008,3.06
mkd,2009,3.03
mkd,2010,3.44
mkd,2011,3.56
mkd,2012,3.18
mkd,2013,3.31
mkd,2014,2.33
mkd,2015,2.68
mkd,2016,2.8
mkd,2017,2.57
mkd,2018,2.57
mkd,2019,2.57
mli,1991,0.12
mli,1992,0.12
mli,1993,0.12
mli,1994,0.12
mli,1995,0.12
mli,1996,0.12
mli,1997,0.12
mli,1998,0.11
mli,1999,0.12
mli,2000,0.11
mli,2001,0.12
mli,2002,0.12
mli,2003,0.12
mli,2004,0.12
mli,2005,0.12
mli,2006,0.12
mli,2007,0.12
mli,2008,0.12
mli,2009,0.12
mli,2010,0.12
mli,2011,0.12
mli,2012,0.12
mli,2013,0.12
mli,2014,0.13
mli,2015,0.13
mli,2016,0.18
mli,2017,0.18
mli,2018,0.12
mli,2019,0.12
mlt,1991,1.36
mlt,1992,1.36
mlt,1993,1.37
mlt,1994,1.37
mlt,1995,1.37
mlt,1996,1.38
mlt,1997,1.34
mlt,1998,1.39
mlt,1999,1.47
mlt,2000,1.69
mlt,2001,0.49
mlt,2002,1.36
mlt,2003,2.01
mlt,2004,1.77
mlt,2005,1.64
mlt,2006,1.51
mlt,2007,1.57
mlt,2008,1.32
mlt,2009,1.49
mlt,2010,1.34
mlt,2011,1.89
mlt,2012,1.82
mlt,2013,1.5
mlt,2014,1.59
mlt,2015,1.87
mlt,2016,1.7
mlt,2017,1.81
mlt,2018,2.28
mlt,2019,2.63
mmr,1991,0.79
mmr,1992,0.78
mmr,1993,0.78
mmr,1994,0.78
mmr,1995,0.78
mmr,1996,0.79
mmr,1997,0.8
mmr,1998,0.82
mmr,1999,0.85
mmr,2000,0.87
mmr,2001,0.89
mmr,2002,0.9
mmr,2003,0.93
mmr,2004,0.97
mmr,2005,1.01
mmr,2006,1.05
mmr,2007,1.08
mmr,2008,1.1
mmr,2009,1.13
mmr,2010,1.19
mmr,2011,1.21
mmr,2012,1.25
mmr,2013,1.3
mmr,2014,1.34
mmr,2015,1.34
mmr,2016,1.34
mmr,2017,1.34
mmr,2018,1.8
mmr,2019,1.14
mne,1991,4.34
mne,1992,4.46
mne,1993,4.56
mne,1994,4.56
mne,1995,4.5
mne,1996,4.27
mne,1997,4.12
mne,1998,4.01
mne,1999,4.26
mne,2000,4.37
mne,2001,4.54
mne,2002,4.63
mne,2003,4.86
mne,2004,4.95
mne,2005,5.05
mne,2006,5.34
mne,2007,5.86
mne,2008,4.89
mne,2009,3.97
mne,2010,4.06
mne,2011,4.55
mne,2012,6.46
mne,2013,6.17
mne,2014,5.96
mne,2015,6.06
mne,2016,5.89
mne,2017,5.43
mne,2018,4.68
mne,2019,4.64
mng,1991,0.84
mng,1992,0.8
mng,1993,0.8
mng,1994,0.82
mng,1995,0.76
mng,1996,0.77
mng,1997,0.77
mng,1998,0.79
mng,1999,0.78
mng,2000,0.78
mng,2001,0.8
mng,2002,0.8
mng,2003,0.8
mng,2004,0.82
mng,2005,0.81
mng,2006,0.81
mng,2007,0.84
mng,2008,0.86
mng,2009,0.83
mng,2010,0.82
mng,2011,0.79
mng,2012,0.7
mng,2013,0.94
mng,2014,1.08
mng,2015,0.87
mng,2016,0.97
mng,2017,0.66
mng,2018,0.99
mng,2019,0.96
moz,1991,1.1
moz,1992,1.06
moz,1993,1.03
moz,1994,0.99
moz,1995,1.11
moz,1996,1.18
moz,1997,1.19
moz,1998,1.21
moz,1999,1.19
moz,2000,1.19
moz,2001,1.17
moz,2002,1.16
moz,2003,1.12
moz,2004,1.16
moz,2005,1.2
moz,2006,1.29
moz,2007,1.34
moz,2008,1.36
moz,2009,1.38
moz,2010,1.42
moz,2011,1.44
moz,2012,1.46
moz,2013,1.43
moz,2014,1.41
moz,2015,1.42
moz,2016,1.39
moz,2017,1.44
moz,2018,1.52
moz,2019,1.5
mrt,1991,0.37
mrt,1992,0.38
mrt,1993,0.39
mrt,1994,0.4
mrt,1995,0.41
mrt,1996,0.42
mrt,1997,0.43
mrt,1998,0.42
mrt,1999,0.43
mrt,2000,0.44
mrt,2001,0.45
mrt,2002,0.47
mrt,2003,0.5
mrt,2004,0.52
mrt,2005,0.54
mrt,2006,0.56
mrt,2007,0.58
mrt,2008,0.6
mrt,2009,0.63
mrt,2010,0.65
mrt,2011,0.72
mrt,2012,0.8
mrt,2013,0.78
mrt,2014,0.77
mrt,2015,0.76
mrt,2016,0.73
mrt,2017,0.7
mrt,2018,0.77
mrt,2019,0.8
mus,1991,0.64
mus,1992,0.66
mus,1993,0.67
mus,1994,0.68
mus,1995,0.7
mus,1996,0.72
mus,1997,0.75
mus,1998,0.78
mus,1999,0.82
mus,2000,0.86
mus,2001,0.94
mus,2002,1.01
mus,2003,1.63
mus,2004,0.99
mus,2005,0.96
mus,2006,1.24
mus,2007,1.39
mus,2008,1.13
mus,2009,1.68
mus,2010,1.81
mus,2011,1.58
mus,2012,1.22
mus,2013,1.58
mus,2014,1.74
mus,2015,1.65
mus,2016,1.6
mus,2017,1.65
mus,2018,1.5
mus,2019,1.44
mwi,1991,0.69
mwi,1992,0.67
mwi,1993,0.7
mwi,1994,0.61
mwi,1995,0.68
mwi,1996,0.72
mwi,1997,0.7
mwi,1998,0.72
mwi,1999,0.73
mwi,2000,0.72
mwi,2001,0.71
mwi,2002,0.79
mwi,2003,0.8
mwi,2004,0.82
mwi,2005,0.8
mwi,2006,0.79
mwi,2007,0.79
mwi,2008,0.77
mwi,2009,0.74
mwi,2010,0.76
mwi,2011,0.76
mwi,2012,0.75
mwi,2013,0.73
mwi,2014,0.78
mwi,2015,0.76
mwi,2016,0.77
mwi,2017,0.77
mwi,2018,0.77
mwi,2019,0.79
mys,1991,0.62
mys,1992,0.65
mys,1993,0.68
mys,1994,0.71
mys,1995,0.74
mys,1996,0.86
mys,1997,0.85
mys,1998,0.85
mys,1999,0.82
mys,2000,0.84
mys,2001,1.08
mys,2002,1.05
mys,2003,1.18
mys,2004,1.29
mys,2005,1.38
mys,2006,1.52
mys,2007,1.33
mys,2008,1.36
mys,2009,1.52
mys,2010,1.6
mys,2011,1.63
mys,2012,1.52
mys,2013,1.68
mys,2014,1.47
mys,2015,1.71
mys,2016,1.44
mys,2017,1.7
mys,2018,1.72
mys,2019,1.66
nam,1991,3.38
nam,1992,3.4
nam,1993,3.47
nam,1994,3.62
nam,1995,3.65
nam,1996,3.74
nam,1997,3.83
nam,1998,3.84
nam,1999,3.8
nam,2000,3.83
nam,2001,3.81
nam,2002,3.87
nam,2003,3.87
nam,2004,3.99
nam,2005,4.01
nam,2006,3.85
nam,2007,3.51
nam,2008,3.52
nam,2009,3.46
nam,2010,3.37
nam,2011,3.49
nam,2012,3.44
nam,2013,2.24
nam,2014,2.64
nam,2015,2.88
nam,2016,3.1
nam,2017,3.87
nam,2018,4.73
nam,2019,4.88
ncl,1991,1.77
ncl,1992,1.75
ncl,1993,1.72
ncl,1994,1.73
ncl,1995,1.77
ncl,1996,1.75
ncl,1997,1.77
ncl,1998,1.73
ncl,1999,1.76
ncl,2000,1.8
ncl,2001,1.82
ncl,2002,1.87
ncl,2003,1.93
ncl,2004,1.97
ncl,2005,2.01
ncl,2006,2.1
ncl,2007,2.15
ncl,2008,2.12
ncl,2009,2.17
ncl,2010,2.27
ncl,2011,2.31
ncl,2012,2.3
ncl,2013,2.31
ncl,2014,2.33
ncl,2015,2.26
ncl,2016,2.23
ncl,2017,2.18
ncl,2018,2.11
ncl,2019,2.05
ner,1991,0.48
ner,1992,0.48
ner,1993,0.47
ner,1994,0.48
ner,1995,0.48
ner,1996,0.48
ner,1997,0.47
ner,1998,0.48
ner,1999,0.46
ner,2000,0.46
ner,2001,0.48
ner,2002,0.48
ner,2003,0.48
ner,2004,0.46
ner,2005,0.48
ner,2006,0.49
ner,2007,0.48
ner,2008,0.48
ner,2009,0.46
ner,2010,0.49
ner,2011,0.47
ner,2012,0.45
ner,2013,0.34
ner,2014,0.24
ner,2015,0.24
ner,2016,0.24
ner,2017,0.24
ner,2018,0.24
ner,2019,0.25
nga,1991,0.13
nga,1992,0.14
nga,1993,0.14
nga,1994,0.14
nga,1995,0.14
nga,1996,0.14
nga,1997,0.14
nga,1998,0.14
nga,1999,0.14
nga,2000,0.15
nga,2001,0.15
nga,2002,0.15
nga,2003,0.15
nga,2004,0.15
nga,2005,0.14
nga,2006,0.14
nga,2007,0.14
nga,2008,0.14
nga,2009,0.14
nga,2010,0.14
nga,2011,0.14
nga,2012,0.14
nga,2013,0.15
nga,2014,0.15
nga,2015,0.15
nga,2016,0.16
nga,2017,0.16
nga,2018,0.16
nga,2019,0.16
nic,1991,1.67
nic,1992,1.69
nic,1993,1.71
nic,1994,1.48
nic,1995,1.4
nic,1996,1.32
nic,1997,1.24
nic,1998,1.17
nic,1999,1.11
nic,2000,1.03
nic,2001,1.36
nic,2002,1.77
nic,2003,2.32
nic,2004,2.07
nic,2005,2.52
nic,2006,2.46
nic,2007,2.32
nic,2008,2.18
nic,2009,2.06
nic,2010,2.14
nic,2011,2.24
nic,2012,2.36
nic,2013,2.48
nic,2014,2.59
nic,2015,2.74
nic,2016,2.88
nic,2017,2.97
nic,2018,3.02
nic,2019,3.06
nld,1991,1.6
nld,1992,1.28
nld,1993,1.36
nld,1994,1.78
nld,1995,1.84
nld,1996,1.9
nld,1997,1.96
nld,1998,1.94
nld,1999,2.18
nld,2000,1.73
nld,2001,1.76
nld,2002,1.87
nld,2003,1.73
nld,2004,2.01
nld,2005,2.05
nld,2006,2.18
nld,2007,2.11
nld,2008,1.98
nld,2009,2.04
nld,2010,1.92
nld,2011,2.02
nld,2012,2.02
nld,2013,2.03
nld,2014,2.06
nld,2015,2.1
nld,2016,2.25
nld,2017,2.33
nld,2018,2.2
nld,2019,2.17
nor,1991,2.17
nor,1992,2.12
nor,1993,2.03
nor,1994,2.04
nor,1995,2.17
nor,1996,1.15
nor,1997,1.08
nor,1998,0.95
nor,1999,1.01
nor,2000,0.99
nor,2001,0.93
nor,2002,0.81
nor,2003,0.88
nor,2004,0.96
nor,2005,0.93
nor,2006,1.14
nor,2007,1.27
nor,2008,1.22
nor,2009,1.18
nor,2010,1.11
nor,2011,0.99
nor,2012,0.97
nor,2013,1.04
nor,2014,0.79
nor,2015,0.83
nor,2016,0.9
nor,2017,1
nor,2018,0.82
nor,2019,0.82
npl,1991,0.25
npl,1992,0.25
npl,1993,0.25
npl,1994,0.25
npl,1995,0.25
npl,1996,0.26
npl,1997,0.26
npl,1998,0.26
npl,1999,0.26
npl,2000,0.27
npl,2001,0.27
npl,2002,0.27
npl,2003,0.27
npl,2004,0.28
npl,2005,0.28
npl,2006,0.28
npl,2007,0.29
npl,2008,0.29
npl,2009,0.3
npl,2010,0.31
npl,2011,0.32
npl,2012,0.34
npl,2013,0.35
npl,2014,0.37
npl,2015,0.39
npl,2016,0.4
npl,2017,0.41
npl,2018,0.42
npl,2019,0.43
nzl,1991,4.71
nzl,1992,5.14
nzl,1993,5.06
nzl,1994,5.64
nzl,1995,5.4
nzl,1996,4.7
nzl,1997,4.42
nzl,1998,4.8
nzl,1999,4.85
nzl,2000,4.52
nzl,2001,4.68
nzl,2002,4.37
nzl,2003,4.36
nzl,2004,4.47
nzl,2005,4.33
nzl,2006,3.41
nzl,2007,3.2
nzl,2008,3.13
nzl,2009,2.94
nzl,2010,2.85
nzl,2011,2.67
nzl,2012,3.12
nzl,2013,3.02
nzl,2014,2.5
nzl,2015,2.5
nzl,2016,4.07
nzl,2017,4.18
nzl,2018,4.13
nzl,2019,4.3
omn,1991,0.46
omn,1992,0.47
omn,1993,0.49
omn,1994,0.45
omn,1995,0.42
omn,1996,0.39
omn,1997,0.44
omn,1998,0.48
omn,1999,0.55
omn,2000,0.63
omn,2001,0.64
omn,2002,0.65
omn,2003,0.66
omn,2004,0.68
omn,2005,0.71
omn,2006,0.72
omn,2007,0.73
omn,2008,0.75
omn,2009,0.75
omn,2010,0.76
omn,2011,0.75
omn,2012,0.74
omn,2013,0.73
omn,2014,0.68
omn,2015,0.66
omn,2016,0.67
omn,2017,0.68
omn,2018,0.65
omn,2019,0.65
pak,1991,0.28
pak,1992,0.28
pak,1993,0.27
pak,1994,0.26
pak,1995,0.26
pak,1996,0.29
pak,1997,0.24
pak,1998,0.08
pak,1999,0.08
pak,2000,0.12
pak,2001,0.12
pak,2002,0.3
pak,2003,0.3
pak,2004,0.08
pak,2005,0.08
pak,2006,0.13
pak,2007,0.13
pak,2008,0.03
pak,2009,0.09
pak,2010,0.15
pak,2011,0.15
pak,2012,0.1
pak,2013,0.08
pak,2014,0.04
pak,2015,0.1
pak,2016,0.1
pak,2017,0.1
pak,2018,0.11
pak,2019,0.1
pan,1991,1.75
pan,1992,1.28
pan,1993,1.33
pan,1994,1.48
pan,1995,1.35
pan,1996,1.51
pan,1997,1.47
pan,1998,1.8
pan,1999,1.73
pan,2000,1.57
pan,2001,1.42
pan,2002,1.76
pan,2003,1.68
pan,2004,1.54
pan,2005,1.72
pan,2006,1.89
pan,2007,1.83
pan,2008,2.18
pan,2009,1.86
pan,2010,1.94
pan,2011,2.13
pan,2012,1.79
pan,2013,1.15
pan,2014,1.47
pan,2015,1.8
pan,2016,2.2
pan,2017,1.48
pan,2018,1.95
pan,2019,2.02
per,1991,1.99
per,1992,2.02
per,1993,2.03
per,1994,2.03
per,1995,2.07
per,1996,2.1
per,1997,2.14
per,1998,2.14
per,1999,2.19
per,2000,2.2
per,2001,2.33
per,2002,2.42
per,2003,2.41
per,2004,2.62
per,2005,2.97
per,2006,2.98
per,2007,3.18
per,2008,2.81
per,2009,3
per,2010,3.18
per,2011,2.75
per,2012,2.99
per,2013,2.87
per,2014,2.55
per,2015,2.44
per,2016,2.38
per,2017,2.35
per,2018,2.5
per,2019,2.64
phl,1991,3.16
phl,1992,3.16
phl,1993,3.15
phl,1994,3.13
phl,1995,3.09
phl,1996,3
phl,1997,2.92
phl,1998,2.97
phl,1999,2.75
phl,2000,2.57
phl,2001,2.78
phl,2002,2.74
phl,2003,2.7
phl,2004,2.62
phl,2005,2.55
phl,2006,2.47
phl,2007,2.54
phl,2008,2.43
phl,2009,2.45
phl,2010,2.32
phl,2011,2.24
phl,2012,2.28
phl,2013,2.04
phl,2014,1.92
phl,2015,1.9
phl,2016,2.12
phl,2017,2.48
phl,2018,2.53
phl,2019,2.16
png,1991,1.78
png,1992,1.75
png,1993,1.68
png,1994,1.58
png,1995,1.54
png,1996,1.48
png,1997,1.45
png,1998,1.43
png,1999,1.38
png,2000,1.36
png,2001,1.34
png,2002,1.33
png,2003,1.31
png,2004,1.29
png,2005,1.25
png,2006,1.22
png,2007,1.17
png,2008,1.16
png,2009,1.13
png,2010,1.06
png,2011,1.07
png,2012,1.07
png,2013,1.13
png,2014,1.07
png,2015,1.01
png,2016,0.96
png,2017,0.93
png,2018,0.93
png,2019,0.9
pol,1991,2.61
pol,1992,2.62
pol,1993,2.65
pol,1994,2.68
pol,1995,2.45
pol,1996,2.45
pol,1997,2.44
pol,1998,2.7
pol,1999,2.68
pol,2000,2.69
pol,2001,2.47
pol,2002,2.49
pol,2003,2.54
pol,2004,2.76
pol,2005,2.76
pol,2006,2.76
pol,2007,2.76
pol,2008,2.72
pol,2009,2.68
pol,2010,2.72
pol,2011,2.88
pol,2012,2.86
pol,2013,2.85
pol,2014,2.78
pol,2015,2.59
pol,2016,2.56
pol,2017,2.49
pol,2018,2.71
pol,2019,2.7
pri,1991,2.56
pri,1992,2.46
pri,1993,2.45
pri,1994,2.34
pri,1995,2.55
pri,1996,2.53
pri,1997,2.62
pri,1998,2.7
pri,1999,2.92
pri,2000,2.74
pri,2001,2.87
pri,2002,3.19
pri,2003,2.87
pri,2004,3.21
pri,2005,3.08
pri,2006,3.52
pri,2007,3.82
pri,2008,3.19
pri,2009,2.99
pri,2010,3.13
pri,2011,2.88
pri,2012,3.43
pri,2013,3.29
pri,2014,3.16
pri,2015,3.01
pri,2016,2.97
pri,2017,2.93
pri,2018,3.16
pri,2019,3.32
prk,1991,1.58
prk,1992,1.57
prk,1993,1.57
prk,1994,1.56
prk,1995,1.55
prk,1996,1.54
prk,1997,1.53
prk,1998,1.53
prk,1999,1.53
prk,2000,1.52
prk,2001,1.53
prk,2002,1.53
prk,2003,1.52
prk,2004,1.52
prk,2005,1.52
prk,2006,1.51
prk,2007,1.5
prk,2008,1.5
prk,2009,1.5
prk,2010,1.48
prk,2011,1.48
prk,2012,1.47
prk,2013,1.47
prk,2014,1.46
prk,2015,1.45
prk,2016,1.45
prk,2017,1.44
prk,2018,1.42
prk,2019,1.42
prt,1991,3.33
prt,1992,3.32
prt,1993,3.61
prt,1994,3.54
prt,1995,3.56
prt,1996,3.68
prt,1997,3.66
prt,1998,3.47
prt,1999,3.22
prt,2000,3.46
prt,2001,3.28
prt,2002,3.32
prt,2003,3.58
prt,2004,3.64
prt,2005,3.22
prt,2006,3.19
prt,2007,3.43
prt,2008,3.31
prt,2009,3.04
prt,2010,2.95
prt,2011,3
prt,2012,3.3
prt,2013,3.3
prt,2014,3.1
prt,2015,2.83
prt,2016,3.05
prt,2017,2.95
prt,2018,3.1
prt,2019,3.16
pry,1991,1.09
pry,1992,1.12
pry,1993,1.16
pry,1994,1.2
pry,1995,1.23
pry,1996,1.27
pry,1997,1.3
pry,1998,1.34
pry,1999,1.41
pry,2000,1.48
pry,2001,1.6
pry,2002,1.68
pry,2003,2.51
pry,2004,2.14
pry,2005,2.74
pry,2006,2.48
pry,2007,3.01
pry,2008,2.47
pry,2009,3.05
pry,2010,2.93
pry,2011,2.51
pry,2012,3.55
pry,2013,4.14
pry,2014,4.19
pry,2015,2.53
pry,2016,2.96
pry,2017,2.97
pry,2018,2.87
pry,2019,3.33
pse,1991,0.68
pse,1992,0.71
pse,1993,0.73
pse,1994,0.8
pse,1995,0.81
pse,1996,0.78
pse,1997,0.81
pse,1998,0.85
pse,1999,0.9
pse,2000,0.71
pse,2001,0.91
pse,2002,0.45
pse,2003,0.75
pse,2004,0.65
pse,2005,0.85
pse,2006,0.8
pse,2007,0.63
pse,2008,0.77
pse,2009,1.57
pse,2010,1.43
pse,2011,1.65
pse,2012,1.64
pse,2013,1.83
pse,2014,1.89
pse,2015,2.11
pse,2016,2.45
pse,2017,1.91
pse,2018,2.43
pse,2019,2.73
pyf,1991,2.04
pyf,1992,2.04
pyf,1993,2.05
pyf,1994,2.06
pyf,1995,2.05
pyf,1996,2.04
pyf,1997,2.04
pyf,1998,2.04
pyf,1999,2.01
pyf,2000,1.93
pyf,2001,1.95
pyf,2002,1.9
pyf,2003,1.86
pyf,2004,1.77
pyf,2005,1.71
pyf,2006,1.64
pyf,2007,1.57
pyf,2008,1.48
pyf,2009,1.38
pyf,2010,1.31
pyf,2011,1.26
pyf,2012,1.22
pyf,2013,1.18
pyf,2014,1.13
pyf,2015,1.09
pyf,2016,1.05
pyf,2017,1
pyf,2018,0.96
pyf,2019,0.9
qat,1991,0.06
qat,1992,0.06
qat,1993,0.05
qat,1994,0.05
qat,1995,0.05
qat,1996,0.05
qat,1997,0.05
qat,1998,0.05
qat,1999,0.05
qat,2000,0.05
qat,2001,0.06
qat,2002,0.07
qat,2003,0.09
qat,2004,0.11
qat,2005,0.17
qat,2006,0.25
qat,2007,0.26
qat,2008,0.36
qat,2009,0.42
qat,2010,0.44
qat,2011,0.48
qat,2012,0.41
qat,2013,0.42
qat,2014,0.37
qat,2015,0.33
qat,2016,0.33
qat,2017,0.35
qat,2018,0.41
qat,2019,0.48
rou,1991,3.6
rou,1992,2.57
rou,1993,1
rou,1994,0.7
rou,1995,0.84
rou,1996,0.68
rou,1997,0.57
rou,1998,0.64
rou,1999,0.53
rou,2000,0.54
rou,2001,0.71
rou,2002,0.85
