geo,time,ny_gns_ictr_cd
civ,2008,-4765575545.94216
civ,2009,-4145902260.44252
civ,2010,-3971431054.59502
civ,2011,-4568010807.11224
civ,2012,-3594207846.90522
civ,2013,-3555333566.18439
civ,2014,-2348592717.22614
civ,2015,10321816126.6173
civ,2016,9740110195.13643
civ,2017,8997841832.58433
civ,2018,9090517834.8543
civ,2019,10276092250.6272
civ,2020,11667785730.9831
cmr,1977,139243811.48493
cmr,1978,851061212.86224
cmr,1979,921649517.00643
cmr,1980,348948718.29158
cmr,1981,628762429.83954
cmr,1982,1543528381.1163
cmr,1983,1467185446.12375
cmr,1984,1810683098.48703
cmr,1985,1993747167.48755
cmr,1986,2830672795.51182
cmr,1987,2471782416.76932
cmr,1988,2412700278.12412
cmr,1989,1958678279.47249
cmr,1990,1993316723.97556
cmr,1991,1825655749.9967
cmr,1992,1335875517.4219
cmr,1993,2602402904.03923
cmr,1994,1605830778.97269
cmr,1995,2138736122.36445
cmr,1996,1819688579.20545
cmr,1997,1894436883.15058
cmr,1998,1958588361.43591
cmr,1999,1913263014.1858
cmr,2000,1519630941.51136
cmr,2001,1331705553.12305
cmr,2002,1479112753.23217
cmr,2003,2266345202.11065
cmr,2004,3184920713.87882
cmr,2005,3291385047.50957
cmr,2006,4039978608.06538
cmr,2007,4519080677.72491
cmr,2008,4854732920.26959
cmr,2009,4508674990.70083
cmr,2010,4208153436.32735
cmr,2011,4754223389.66045
cmr,2012,4557770519.08639
cmr,2013,5167630511.8214
cmr,2014,5933291255.77488
cmr,2015,4611118360.20746
cmr,2016,5564052359.66169
cmr,2017,5881069693.80998
cmr,2018,6278462980.47015
cmr,2019,5712207276.77316
cmr,2020,5467630427.59104
cod,2005,880875809.2288
cod,2006,1708942182.77659
cod,2007,2187632563.03147
cod,2008,683334372.44376
cod,2009,1593249109.30767
cod,2010,4300281811.83965
cod,2011,4952998874.12747
cod,2012,2390802920.7817
cod,2013,4097794870.99045
cod,2014,5527526970.16192
cod,2015,5060907510.06462
cod,2016,5769307648.19155
cod,2017,8264398266.65835
cod,2018,8554292402.0142
cod,2019,8822308852.33473
cod,2020,10891996842.3261
cog,1978,71443354.86472
cog,1979,214697677.13747
cog,1980,445570928.12516
cog,1981,499320773.23616
cog,1982,848064395.94826
cog,1983,757831980.28532
cog,1984,888126795.59461
cog,1985,537480552.01917
cog,1986,339339778.19557
cog,1987,574344617.90842
cog,1988,118410010.77594
cog,1989,348868650.99954
cog,1990,889367596.22605
cog,1991,478985384.76227
cog,1992,948372562.02835
cog,1993,569384302.93764
cog,1994,509717965.89685
cog,1995,-48705116.71834
cog,1996,-5316368.25494
cog,1997,215427843.32426
cog,1998,117443526.61111
cog,1999,416220543.06992
cog,2000,1167579460.88211
cog,2001,615994082.43956
cog,2002,714559799.34578
cog,2003,1077139085.79597
cog,2004,793822190.04257
cog,2005,2173558815.59569
cog,2006,3387752034.78952
cog,2007,2925028397.53535
cog,2008,5046382881.61449
cog,2009,3892328092.30442
cog,2010,7099033464.94163
cog,2011,7831492871.89685
cog,2012,10174311995.6666
cog,2013,10386199646.8224
cog,2014,10264904482.5722
cog,2015,4808488618.82024
cog,2016,2490827097.48594
col,1968,1006952990.38296
col,1969,1028823146.69565
col,1970,1226962129.02517
col,1971,1060357143.829
col,1972,1448569959.33067
col,1973,1941034804.14464
col,1974,2384509628.95488
col,1975,2188435395.20353
col,1976,2872345325.42729
col,1977,4093586017.93883
col,1978,4643497705.19024
col,1979,5377149759.79745
col,1980,6496192158.8346
col,1981,5964578245.32124
col,1982,5517328440.85248
col,1983,5576662403.70935
col,1984,5757148083.17663
col,1985,5877715268.90445
col,1986,7718462868.81692
col,1987,7751963905.77837
col,1988,8794416888.24938
col,1989,8151582124.15429
col,1990,9990324112.51145
col,1991,11295204072.0322
col,1992,11148732586.9725
col,1993,11896208315.8917
col,1994,15606551028.5229
col,1995,17120305503.322
col,1996,14680188976.3586
col,1997,14397164028.8407
col,1998,12673461487.0055
col,1999,11670855000.5532
col,2000,13559378886.0865
col,2001,12604853689.4644
col,2002,13641333377.931
col,2003,14571580938.1975
col,2004,19703251735.5059
col,2005,26890073064.5817
col,2006,30778303109.8156
col,2007,38531745509.7539
col,2008,47393700464.15289
col,2009,43155608325.9945
col,2010,52360603145.4295
col,2011,64677511729.3386
col,2012,68200833350.5306
col,2013,69309485560.0024
col,2014,68783007998.31261
col,2015,50711722425.6614
col,2016,49512625863.0951
col,2017,52975832931.5788
col,2018,54365305496.03169
col,2019,52248413210.9756
col,2020,37102197001.752
com,1980,11911287.87429
com,1981,24446634.12409
com,1982,17355975.32545
com,1983,17365460.69642
com,1984,27754949.50677
com,1985,30085599.11295
com,1986,27991202.84599
com,1987,38549047.29015
com,1988,41529927.15786
com,1989,44836705.57757
com,1990,43851066.00801
com,1991,40247494.28935
com,1992,48751450.39247
com,1993,55940068.86001
com,1994,44077934.622
com,1995,38401836.78477
com,2003,24201299.68526
com,2004,43348730.39358
com,2005,55966718.4627
com,2006,73044615.22996
com,2007,101787398.65327
com,2008,108112333.40668
com,2009,125601118.41013
com,2010,125692489.62201
com,2011,110503276.96743
com,2012,122216108.70313
com,2014,109890639.17311
com,2015,129028685.05556
com,2016,83010217.91858
com,2017,123497898.68626
com,2018,135401501.68863
com,2019,97127037.08772
com,2020,117623126.21431
cpv,2007,566482167.63616
cpv,2008,667660329.93916
cpv,2009,572229685.62474
cpv,2010,575773809.03938
cpv,2011,634792426.85574
cpv,2012,493117426.06316
cpv,2013,529765284.502
cpv,2014,482165708.30164
cpv,2015,449594837.86482
cpv,2016,545370303.90491
cpv,2017,540387798.94478
cpv,2018,677370190.25318
cpv,2019,698536689.41207
cpv,2020,576073181.44469
cri,1977,513836231.03851
cri,1978,453311610.26838
cri,1979,469582917.15286
cri,1980,582717491.24854
cri,1981,375831538.87508
cri,1982,351560817.44714
cri,1983,472881297.11735
cri,1984,684933247.47882
cri,1985,882448609.90099
cri,1986,1029388697.13262
cri,1987,970904557.90983
cri,1988,965170787.70286
cri,1989,981763592.65195
cri,1990,1105624601.26721
cri,1991,948770859.34722
cri,1992,1251949538.51612
cri,1993,1255072167.00384
cri,1994,1598697259.14041
cri,1995,1840101083.8351
cri,1996,1651187401.78017
cri,1997,1984198016.90112
cri,1998,2386429032.44352
cri,1999,2244297781.22698
cri,2000,2367767079.21954
cri,2001,2647721496.57906
cri,2002,2380256848.99791
cri,2003,2317865797.13694
cri,2004,2769405569.38487
cri,2005,2841572015.39974
cri,2006,3736045377.63249
cri,2007,4601855719.84281
cri,2008,4694911521.47157
cri,2009,4852228290.55807
cri,2010,5950706217.06048
cri,2011,5900833231.54178
cri,2012,6535911019.99798
cri,2013,7048648658.35647
cri,2014,7020020536.85319
cri,2015,8253245084.18895
cri,2016,9345339913.07585
cri,2017,8622296334.46287
cri,2018,8978632606.36895
cri,2019,8638793053.43207
cri,2020,8298524964.74112
cyp,1976,95791537.13461
cyp,1977,142267535.77106
cyp,1978,176455133.81245
cyp,1979,301742555.25678
cyp,1980,484177198.00714
cyp,1981,470112074.95194
cyp,1982,475001341.32834
cyp,1983,431725362.20917
cyp,1984,533513482.7755
cyp,1985,564275387.01967
cyp,1986,831593661.22506
cyp,1987,954495170.08513
cyp,1988,1052558904.44333
cyp,1989,1201884000.58139
cyp,1990,1291330570.21993
cyp,1991,990002371.35452
cyp,1992,1282634355.80205
cyp,1993,1632871638.35058
cyp,1994,1927516048.77476
cyp,1995,2104339638.929
cyp,1996,1940437504.48948
cyp,1997,1680327766.44154
cyp,1998,2564657286.61795
cyp,1999,1871535501.7496
cyp,2000,1617674571.33086
cyp,2001,1647626407.31581
cyp,2002,1997998703.83242
cyp,2003,2635134670.55908
cyp,2004,2994812303.29263
cyp,2005,3173485054.45615
cyp,2006,3443391030.91233
cyp,2007,3154761692.12287
cyp,2008,3951876217.68319
cyp,2009,4198703256.33078
cyp,2010,3414147412.36641
cyp,2011,4580422928.70865
cyp,2012,3080641206.13414
cyp,2013,2738713252.16414
cyp,2014,2196966319.25007
cyp,2015,2625359491.58498
cyp,2016,2773607509.53704
cyp,2017,3581501007.38402
cyp,2018,3923617885.14234
cyp,2019,3767823012.79857
cyp,2020,2159267929.64928
cze,1993,12043068181.1369
cze,1994,14330298101.6495
cze,1995,18811747180.9106
cze,1996,20455698335.343
cze,1997,17362387244.4178
cze,1998,19993230124.71049
cze,1999,18505185186.4863
cze,2000,17769566828.4438
cze,2001,19459703907.6689
cze,2002,22031687105.9764
cze,2003,25385038398.0012
cze,2004,31050491369.6969
cze,2005,36729437280.5589
cze,2006,41201155099.9983
cze,2007,52927202060.4056
cze,2008,64194903207.8619
cze,2009,48297354584.6954
cze,2010,47368230742.8712
cze,2011,51561253262.7932
cze,2012,50174944952.1395
cze,2013,51038843287.6967
cze,2014,52989670110.0607
cze,2015,50945251734.597
cze,2016,51716451782.9861
cze,2017,59632722590.091
cze,2018,67099921322.7214
cze,2019,68070388163.09209
cze,2020,70575486006.6568
deu,1971,65354382454.9523
deu,1972,74887788877.4991
deu,1973,98405422578.68102
deu,1974,104833278451.106
deu,1975,98226392404.50061
deu,1976,106748048750.149
deu,1977,121582167569.11099
deu,1978,156569929603.017
deu,1979,181530149450.314
deu,1980,184119423143.504
deu,1981,144129579701.15601
deu,1982,142244821223.78201
deu,1983,145533261722.14499
deu,1984,141404107688.69601
deu,1985,148689739198.573
deu,1986,228168441843.63
deu,1987,272276599745.01501
deu,1988,310337024280.03003
deu,1989,323908908982.80493
deu,1990,432333062636.23102
deu,1991,443256644545.92603
deu,1992,501128604438.89899
deu,1993,466320373690.37903
deu,1994,501611522999.28302
deu,1995,595716709530.875
deu,1996,562417968642.37695
deu,1997,504016891965.50403
deu,1998,520028028072.08093
deu,1999,495254634455.83502
deu,2000,441586438580.724
deu,2001,438593888185.19202
deu,2002,470560365691.71198
deu,2003,545267431274.59399
deu,2004,684477520583.37598
deu,2005,686975668439.41199
deu,2006,788757679167.85498
deu,2007,968323248805.84998
deu,2008,1016790513817.71997
deu,2009,832239898060.53699
deu,2010,876310905323.08997
deu,2011,1043156420889.59998
deu,2012,945283672422.26001
deu,2013,992534344521.07996
deu,2014,1072826837746.51001
deu,2015,951176228748.17883
deu,2016,989801632258.15198
deu,2017,1066027180839.31006
deu,2018,1187027444094.67993
deu,2019,1152364176880.37012
deu,2020,1081581654259.62
dji,2013,533134007.79874
dji,2014,534202941.6895
dji,2015,624078626.04869
dji,2016,543605302.69355
dji,2017,453871285.89193
dji,2018,529549154.01106
dji,2019,872149830.35207
dji,2020,1120834690.27221
dma,2009,-16289784.44444
dma,2010,12162457.03704
dma,2011,12503740.74074
dma,2012,-11546121.11111
dma,2013,19814534.07407
dma,2014,94725786.20592
dma,2015,31400095.19535
dma,2016,35390883.40418
dma,2017,22044286.88564
dma,2018,-66124433.07633
dnk,1975,8586822044.26246
dnk,1976,9387759848.80103
dnk,1977,10834495975.7207
dnk,1978,13384371178.1014
dnk,1979,14491002545.5426
dnk,1980,12880097226.0452
dnk,1981,9436271111.44467
dnk,1982,9218750830.24245
dnk,1983,10264643026.2087
dnk,1984,10997181570.4394
dnk,1985,11773535408.7111
dnk,1986,17651359310.9723
dnk,1987,23048352452.4481
dnk,1988,24505395830.839
dnk,1989,24125909801.4984
dnk,1990,31315035439.2072
dnk,1991,30138313711.2816
dnk,1992,33866727887.3051
dnk,1993,31524343172.3219
dnk,1994,33840811605.0247
dnk,1995,42255024155.02609
dnk,1996,43032215238.441
dnk,1997,41373116041.8927
dnk,1998,41540109694.3173
dnk,1999,43240429610.2215
dnk,2000,40956918979.6923
dnk,2001,42730246654.4313
dnk,2002,45120374476.3758
dnk,2003,54960826220.27409
dnk,2004,64876025546.5375
dnk,2005,69840704637.983
dnk,2006,78206896067.33299
dnk,2007,85415912785.30099
dnk,2008,95012873165.25308
dnk,2009,72493033375.79089
dnk,2010,79299368204.23828
dnk,2011,88461114301.1165
dnk,2012,84213931952.30949
dnk,2013,94321030963.0368
dnk,2014,102380902334.071
dnk,2015,87393700939.2023
dnk,2016,92510206867.59351
dnk,2017,99840751909.45688
dnk,2018,106623582697.705
dnk,2019,106957099466.04201
dnk,2020,110615356533.42599
dom,1968,49000000
dom,1969,89400000
dom,1970,158073104.1
dom,1971,151218693
dom,1972,394968156
dom,1973,451346816.6
dom,1974,439110909.4
dom,1975,798666646.9
dom,1976,729435006
dom,1977,729073573.2
dom,1978,804751470
dom,1979,1116785360
dom,1980,601116841
dom,1981,763661737.6
dom,1982,560475359.5
dom,1983,460593006.4371
dom,1984,-243146307.2476
dom,1985,677904588.89719
dom,1986,1022372851.40567
dom,1987,954452124.81188
dom,1988,1151678843.582
dom,1989,1250510264.47498
dom,1990,1143261379.26963
dom,1991,1370362777.21674
dom,1992,1375649000
dom,1993,2098186400
dom,1994,2682458162.13303
dom,1995,2985838904.4289
dom,1996,3577755907.50836
dom,1997,4222400144.93892
dom,1998,5598169403.05106
dom,1999,5470707467.28641
dom,2000,5621888721.68835
dom,2001,6066874015.93673
dom,2002,6458288580.6855
dom,2003,5058099989.78549
dom,2004,5528340716.61782
dom,2005,7870674768.51546
dom,2006,8720075627.62763
dom,2007,9979745820.40824
dom,2008,9678506074.82319
dom,2009,8768865603.98533
dom,2010,9975633795.65632
dom,2011,9940631763.09351
dom,2012,10656476122.7661
dom,2013,11439388615.7269
dom,2014,13157672150.4396
dom,2015,15190973933.0233
dom,2016,16342920463.9592
dom,2017,17605083111.1784
dom,2018,20572756830.9432
dom,2019,21622058653.3944
dom,2020,18138799574.5208
dza,1977,6610399784.48644
dza,1978,8958874858.24534
dza,1979,12187739366.5684
dza,1980,16673785883.9957
dza,1981,16358729024.6321
dza,1982,16065284425.8716
dza,1983,17824714291.7303
dza,1984,16441185739.6732
dza,1985,17033099904.5308
dza,1986,13872148877.9292
dza,1987,14248300089.4631
dza,1988,10030946477.2944
dza,1989,9731491316.33339
dza,1990,14877810608.4131
dza,1991,14747547813.4194
dza,2005,53515364614.4796
dza,2006,63863789531.7882
dza,2007,76858477448.02878
dza,2008,98177979894.31848
dza,2009,64771287541.718
dza,2010,80328218412.7018
dza,2011,97060479759.6163
dza,2012,99886323051.7995
dza,2013,95557028122.2879
dza,2014,92578183719.04482
dza,2015,60562389206.7959
dza,2016,59826091663.8467
dza,2017,65871886396.3618
dza,2018,70324601899.31641
dza,2019,67115638127.7332
dza,2020,45272572058.66769
ecu,1976,1625583961.65586
ecu,1977,2337629213.1076
ecu,1978,2486890510.01088
ecu,1979,2817511317.29706
ecu,1980,3823880538.70303
ecu,1981,4748039035.99229
ecu,1982,2739398570.89895
ecu,1983,2720028368.15856
ecu,1984,2379541069.60713
ecu,1985,2895679724.23261
ecu,1986,2328280513.34688
ecu,1987,1639712737.17769
ecu,1988,1664279291.00093
ecu,1989,1863759914.03239
ecu,1990,2707128397.54865
ecu,1991,3103323661.83092
ecu,1992,3903731865.93296
ecu,1993,2799502026.01301
ecu,1994,3485009334.66733
ecu,1995,3545770930.46523
ecu,1996,4228216238.11906
ecu,1997,4764522796.3982
ecu,1998,4180544797.3987
ecu,1999,4336371435.71786
ecu,2000,4905451555.69746
ecu,2001,4822862187.14631
ecu,2002,5340900047.1614
ecu,2003,5967262715.23525
ecu,2004,7011774545.76178
ecu,2005,9467942232.91401
ecu,2006,12235511102.9436
ecu,2007,13600920983.446
ecu,2008,18213296424.4336
ecu,2009,16468586739.747
ecu,2010,17856995422.07
ecu,2011,22041917721.0884
ecu,2012,24332581062.6851
ecu,2013,25772873594.28
ecu,2014,27697512146.925
ecu,2015,24144743937.0412
ecu,2016,25875392001.9609
ecu,2017,26809940108.876
ecu,2018,26982789699.6508
ecu,2019,27593217954.8979
ecu,2020,24768338436.8279
egy,1977,2996276371.17605
egy,1978,3615034669.75175
egy,1979,4066000003.29184
egy,1980,4618794004.91696
egy,1981,4896555987.74353
egy,1982,6099881653.791
egy,1983,8681034315.43391
egy,1984,9392228448.47475
egy,1985,8925917271.19076
egy,1986,8357711385.80784
egy,1987,10514622937.9419
egy,1988,9572605889.51083
egy,1989,10478826865.3074
egy,1990,13617490937.6402
egy,1991,13058786573.6125
egy,1992,14848675142.178
egy,1993,14730505162.0648
egy,1994,12417437485.172
egy,1995,13381486759.0681
egy,1996,12681809433.9623
egy,1997,13912248672.5664
egy,1998,16082998819.3625
egy,1999,17139918490.1209
egy,2000,17555483193.894
egy,2001,17993659568.7332
egy,2002,15673677528.0899
egy,2003,14972269230.7692
egy,2004,16632727272.7273
egy,2005,19570839101.4975
egy,2006,24683008695.6522
egy,2007,30725019439.5797
egy,2008,38463354545.4545
egy,2009,31852056987.2958
egy,2010,39308419782.2142
egy,2011,39808433046.4716
egy,2012,35945233333.3333
egy,2013,39467078294.5736
egy,2014,36319894548.0631
egy,2015,31597666307.2776
egy,2016,32280228834.3558
egy,2017,24410963043.47829
egy,2018,34696375464.2656
egy,2019,46017590432.8018
egy,2020,40625913038.0536
eri,1992,326697424.91358
eri,1993,193085939.17272
eri,1994,289205302.11795
eri,1995,110437411.63884
eri,1996,131159067.60676
eri,1997,240976054.50925
eri,1998,46917018.34825
eri,1999,119299149.95366
eri,2000,111752945.12987
esp,1975,28805413484.3217
esp,1976,26682867466.3838
esp,1977,30370989799.8756
esp,1978,37797915322.2232
esp,1979,48440832391.2139
esp,1980,47671708279.7673
esp,1981,37489372295.8384
esp,1982,36376271594.3916
esp,1983,31442727037.9761
esp,1984,34551274453.918
esp,1985,37739539104.7644
esp,1986,54765922744.7692
esp,1987,69135757765.1198
esp,1988,85897378648.40311
esp,1989,92481618734.3446
esp,1990,116997011685.87199
esp,1991,122346706949.899
esp,1992,122042678645.57899
esp,1993,100756287324.64
esp,1994,99241903829.2332
esp,1995,130999287629.55099
esp,1996,134941301501.996
esp,1997,130222315602.63
esp,1998,140568270611.03699
esp,1999,141510891865.172
esp,2000,133609455354.342
esp,2001,138635284739.95499
esp,2002,162760078742.08499
esp,2003,214431923506.08801
esp,2004,243828910591.94296
esp,2005,255237321809.51999
esp,2006,273705132125.50696
esp,2007,309744626532.06598
esp,2008,319201244051.14301
esp,2009,286723963209.15802
esp,2010,265128133629.07697
esp,2011,264388104767.86401
esp,2012,245303807035.728
esp,2013,260997963862.23599
esp,2014,268573940022.97296
esp,2015,251290937057.16901
esp,2016,270395224268.24097
esp,2017,291225715681.07202
esp,2018,317699083262.41693
esp,2019,320300750961.61298
esp,2020,275674811072.72498
est,2000,1351754392.82307
est,2001,1442166156.49165
est,2002,1619834418.52013
est,2003,2167846367.97641
est,2004,2704767353.5888
est,2005,3424256846.8175
est,2006,4189149433.34959
est,2007,5467436760.79438
est,2008,5735868434.36874
est,2009,4775221586.96067
est,2010,4722436742.84274
est,2011,6452516927.52479
est,2012,6491570220.02738
est,2013,7076765616.62228
est,2014,7590048855.69338
est,2015,6312881447.76988
est,2016,6561295727.60404
est,2017,7779121202.91425
est,2018,8977308843.94726
est,2019,9292478198.26636
eth,2011,10403268738.5966
eth,2012,13388320912.0125
eth,2013,13501015169.6607
eth,2014,17490230289.7451
eth,2015,19068165861.4578
eth,2016,22997195156.5791
eth,2017,25013703895.5397
eth,2018,27946296308.4672
eth,2019,27843858314.7552
eth,2020,29326223650.8293
fin,1975,9030947979.82187
fin,1976,9237944678.85286
fin,1977,9301606087.53371
fin,1978,10210304457.5367
fin,1979,13228901052.1923
fin,1980,16363679560.825
fin,1981,15401766328.9747
fin,1982,14804996019.1174
fin,1983,14114280290.0969
fin,1984,14984752338.8046
fin,1985,15320275557.7131
fin,1986,19961550411.23809
fin,1987,24435526633.2211
fin,1988,31592762220.6591
fin,1989,33789137053.6766
fin,1990,37736885590.0749
fin,1991,24781891458.5828
fin,1992,19101615587.18489
fin,1993,15766196738.7385
fin,1994,21326105911.7042
fin,1995,31908472941.2684
fin,1996,30773877479.9057
fin,1997,33537670261.1334
fin,1998,37082391401.4228
fin,1999,39456268214.33929
fin,2000,39401076602.4043
fin,2001,41402623887.3137
fin,2002,43386451250.267
fin,2003,48090369705.1282
fin,2004,58443882869.2711
fin,2005,58603975602.82369
fin,2006,62435128159.1094
fin,2007,76948275548.09358
fin,2008,80770735060.77991
fin,2009,60485105854.6246
fin,2010,59576027769.117
fin,2011,63110801463.1448
fin,2012,55481044233.2603
fin,2013,55271815937.65391
fin,2014,56871106500.992
fin,2015,48997350070.62209
fin,2016,51244058695.5055
fin,2017,59317412735.6965
fin,2018,64552680294.3196
fin,2019,64078175398.5611
fin,2020,67216248804.3867
fji,1980,332561715.1381
fji,1981,277943198.26316
fji,1982,229519314.66704
fji,1983,164070535.75625
fji,1984,211809876.67905
fji,1985,219285240.59132
fji,1986,311023551.18099
fji,1987,195130721.39023
fji,1988,186688733.48102
fji,1989,104876983.2222
fji,1990,80079013.60953
fji,1991,103443362.64733
fji,1992,161777812.26951
fji,1993,234898365.53309
fji,1994,288050601.45974
fji,1995,353109510.90863
fji,1996,523337846.50467
fji,1997,494909334.41303
fji,1998,445842304.61559
fji,1999,622664138.87872
fji,2000,549790111.56915
fji,2001,524103605.43389
fji,2002,672069935.03594
fji,2003,851219464.28006
fji,2004,1050765363.68289
fji,2005,395731000.51503
fji,2006,189993787.42442
fji,2007,421465843.89796
fji,2008,296926820.18259
fji,2009,385451471.88781
fji,2010,450462905.51407
fji,2011,596478269.49893
fji,2012,628764243.49542
fji,2013,752465864.06124
fji,2014,1087032962.41957
fji,2015,1062531181.69193
fji,2016,985194893.92393
fji,2017,975031632.94711
fji,2018,1030921741.45493
fji,2019,901971156.58328
fji,2020,918013997.40766
fra,1975,91641402552.80388
fra,1976,93675963095.9996
fra,1977,102378363913.009
fra,1978,126842716116.245
fra,1979,153733103740.67499
fra,1980,170787022799.082
fra,1981,135390824057.66299
fra,1982,121629903436.686
fra,1983,114148209384.841
fra,1984,107068133183.202
fra,1985,111698886612.342
fra,1986,165635264894.689
fra,1987,199723831511.53696
fra,1988,231144718060.23999
fra,1989,238010837255.47
fra,1990,296065328353.40894
fra,1991,291435740683.43402
fra,1992,313629505793.97302
fra,1993,280929076481.97198
fra,1994,297661483000.39203
fra,1995,350243000037.21893
fra,1996,349436266611.26898
fra,1997,331240413918.82202
fra,1998,358586605980.43201
fra,1999,365730765705.45099
fra,2000,325549389190.02301
fra,2001,329817728316.47803
fra,2002,341606481817.414
fra,2003,410196256977.89093
fra,2004,478028882123.47198
fra,2005,493523301391.04602
fra,2006,540864952923.63202
fra,2007,631856296639.349
fra,2008,686891422920.29395
fra,2009,566428304554.078
fra,2010,557767478117.61096
fra,2011,633639428104.29504
fra,2012,575800926739.26794
fra,2013,601454131555.14197
fra,2014,613716510689.75806
fra,2015,542838243603.40601
fra,2016,544202404456.70203
fra,2017,590473278725.422
fra,2018,646299647282.57605
fra,2019,645608657597.30005
fra,2020,564810288625.23401
fro,1998,456701404.01146
fro,1999,428340354.63433
fro,2000,418523435.6868
fro,2001,446946630.94151
fro,2002,420062817.20648
fro,2003,417063033.07679
fro,2004,453483111.82639
fro,2005,365802480.4135
fro,2006,533335549.80473
fro,2007,635153674.96067
fro,2008,478196438.02091
fro,2009,327393478.88798
fro,2010,534529402.57044
fro,2011,650773012.00468
gab,1978,921979157.92772
gab,1979,1156957961.91013
gab,1980,2047003550.11212
gab,1981,1886421300.10737
gab,1982,1687855892.71195
gab,1983,1411828788.55483
gab,1984,1555692024.45765
gab,1985,1240008739.28621
gab,1986,520493581.39698
gab,1987,415989320.90325
gab,1988,820988630.61614
gab,1989,933267255.04611
gab,1990,1443557953.09758
gab,1991,1554984655.65858
gab,1992,1080775587.7085
gab,1993,764708586.36956
gab,1994,1221222864.42922
gab,1995,1620674239.75609
gab,1996,2024785448.21177
gab,1997,2207820984.53119
gab,1998,1131866640.02213
gab,1999,1506681604.00575
gab,2000,2116382122.25215
gab,2001,1699879963.12358
gab,2002,1853929676.58287
gab,2003,2131243967.986
gab,2004,2495919273.34835
gab,2005,4276609773.91017
gab,2007,4989828507.03565
gab,2008,6912340193.65395
gab,2009,4176510587.31782
gab,2010,5915553613.69009
gab,2011,7969045966.17337
gab,2012,7536168244.33459
gab,2013,7092125847.58049
gab,2014,7716046297.08281
gab,2015,5519948608.23732
gbr,1970,31099845417.22269
gbr,1971,33758794287.3894
gbr,1972,36438293685.519
gbr,1973,42851116620.1914
gbr,1974,39924319053.4068
gbr,1975,44972755412.5446
gbr,1976,46340416054.80569
gbr,1977,55479741662.9416
gbr,1978,72053513719.54449
gbr,1979,90316835466.8007
gbr,1980,107154142607.33701
gbr,1981,95823485022.48703
gbr,1982,90436939243.0563
gbr,1983,89123762405.68871
gbr,1984,85382238269.35789
gbr,1985,88198014703.4482
gbr,1986,101130208682.856
gbr,1987,127151209206.44299
gbr,1988,156937587606.55399
gbr,1989,157260244535.77301
gbr,1990,171476031911.203
gbr,1991,171298427442.173
gbr,1992,164736484062.10901
gbr,1993,146585523791.83801
gbr,1994,182080953507.90399
gbr,1995,200197228690.57297
gbr,1996,214556955546.55496
gbr,1997,246226684487.14401
gbr,1998,278957477593.698
gbr,1999,259756802646.54501
gbr,2000,266570131287.12
gbr,2001,264166694373.59799
gbr,2002,285531471988.44202
gbr,2003,328120688322.38501
gbr,2004,368041997989.97601
gbr,2005,402230931355.71698
gbr,2006,413818873226.70203
gbr,2007,466302730328.39801
gbr,2008,398090825293.49695
gbr,2009,283880288388.63098
gbr,2010,323698654460.12
gbr,2011,372652313699.94397
gbr,2012,338385037881.47198
gbr,2013,327314691290.94598
gbr,2014,384567485803.51202
gbr,2015,370416767165.05902
gbr,2016,339857051835.93597
gbr,2017,394016806229.58899
gbr,2018,409556977059.23297
gbr,2019,437382216665.51697
gbr,2020,387079581686.79602
geo,1997,-104390789.98073
geo,1998,572079444.85728
geo,1999,572550539.83774
geo,2000,316196332.36268
geo,2001,598932497.91493
geo,2002,647727625.92421
geo,2003,652719689.76273
geo,2004,1074145741.26771
geo,2005,1221735374.93725
geo,2006,897579906.93288
geo,2007,1120263392.26298
geo,2008,375425837.15184
geo,2009,70746086.79557
geo,2010,1313885992.66763
geo,2011,1511963451.54252
geo,2012,2383801562.6058
geo,2013,2652732905.60647
geo,2014,2693736198.23995
geo,2015,2164143337.65864
geo,2016,2679700659.8665
geo,2017,3126114766.43388
geo,2018,3756356245.4876
geo,2019,3452248756.79154
geo,2020,1794105413.8761
gha,1975,405692196.76535
gha,1976,242460722.1013
gha,1977,366236293.06869
gha,1978,198081401.58179
gha,1979,331885059.56698
gha,1980,281118672.19917
gha,1981,240820921.14995
gha,1982,224196078.43137
gha,1983,172712696.24311
gha,1984,297639204.17482
gha,1985,361887020.38767
gha,1986,397112837.57674
gha,1987,384208163.26531
gha,1988,517912601.2126
gha,1989,598976468.64024
gha,1990,620325831.31482
gha,1991,782946195.65217
gha,1992,444808009.15332
gha,1993,766080893.68259
gha,1994,1038831380.75314
gha,1995,1139458548.79066
gha,1996,1254768501.52905
gha,1997,717455957.03125
gha,1998,1349048788.92734
gha,1999,722678019.50488
gha,2000,760679649.24094
gha,2001,1121053210.94513
gha,2002,1156435714.28571
gha,2003,1614785631.28749
gha,2004,2031327993.32963
gha,2005,2063745292.53204
gha,2006,3636416518.63184
gha,2007,1674294126.95689
gha,2008,1244987494.82087
gha,2009,2874770996.44128
gha,2010,1568311958.04196
gha,2011,1526938265.11515
gha,2012,2173998954.73725
gha,2013,9545893113.95983
gha,2014,10006390678.1558
gha,2015,10488641443.1396
gha,2016,10610784397.0574
gha,2017,10201367888.7484
gha,2018,14091031884.6004
gha,2019,12716123104.9821
gha,2020,16867126438.6674
gin,1986,226230741.63487
gin,1987,248669596.5243
gin,1988,262610220.2802
gin,1989,362095041.5502
gin,1990,512274900.68039
gin,1991,589266121.40401
