geo,time,nv_ind_totl_kn
fra,1965,156880740500
fra,1966,166112584500
fra,1967,174276746200
fra,1968,179956369700
fra,1969,192755692900
fra,1970,210341722000
fra,1971,226551730000
fra,1972,232070795000
fra,1973,246542918000
fra,1974,260544141000
fra,1975,254695783000
fra,1976,262548111000
fra,1977,270927786000
fra,1978,274278304000
fra,1979,276994176000
fra,1980,278641700000
fra,1981,275494076000
fra,1982,275300253000
fra,1983,275535334000
fra,1984,272729276000
fra,1985,274451997000
fra,1986,278255435000
fra,1987,281552640000
fra,1988,296396784000
fra,1989,308122716000
fra,1990,320559704000
fra,1991,322842569000
fra,1992,327214734000
fra,1993,313678699000
fra,1994,316105750000
fra,1995,325755604000
fra,1996,324685091000
fra,1997,327928098000
fra,1998,340948241000
fra,1999,353913401000
fra,2000,372619855000
fra,2001,381653624000
fra,2002,383376436000
fra,2003,387790286000
fra,2004,396880592000
fra,2005,402092250000
fra,2006,409805786000
fra,2007,420640255000
fra,2008,408246226000
fra,2009,383922891000
fra,2010,385721624000
fra,2011,391029522000
fra,2012,387213273000
fra,2013,389791238000
fra,2014,388119769000
fra,2015,388676000000
fra,2016,388449659000
fra,2017,393772561000
fra,2018,401041031000
fra,2019,408793852000
fra,2020,362886412000
fsm,1995,18932300
fsm,1996,17157200
fsm,1997,14297300
fsm,1998,16508700
fsm,1999,16630900
fsm,2000,17720300
fsm,2001,18258600
fsm,2002,16028400
fsm,2003,15297100
fsm,2004,14699700
fsm,2005,14343100
fsm,2006,11350300
fsm,2007,10475200
fsm,2008,11561700
fsm,2009,15665000
fsm,2010,18490700
fsm,2011,20696600
fsm,2012,20429600
fsm,2013,16332900
fsm,2014,11658100
fsm,2015,10935200
fsm,2016,11634600
fsm,2017,11966700
fsm,2018,11087200
fsm,2019,10807300
fsm,2020,9731800
gab,1980,1389890855100
gab,1981,1298546818900
gab,1982,1361878684000
gab,1983,1319495051200
gab,1984,1497555025800
gab,1985,1499503700500
gab,1986,1525810780300
gab,1987,1253970932900
gab,1988,1248124910900
gab,1989,1547002597400
gab,1990,1802035146500
gab,1991,1656323140000
gab,1992,1673666327600
gab,1993,1778651073300
gab,1994,1939660161100
gab,1995,2041234729400
gab,1996,2114066374300
gab,1997,2191282532900
gab,1998,2220756208600
gab,1999,1920660601600
gab,2000,1740651954200
gab,2001,1755267000000
gab,2002,1744688000000
gab,2003,1803209000000
gab,2004,1828436000000
gab,2005,1867917674600
gab,2006,1602596456900
gab,2007,1652509936900
gab,2008,1445722294200
gab,2009,1393664612600
gab,2010,1577888588500
gab,2011,1708336670200
gab,2012,1706180210800
gab,2013,1747411207500
gab,2014,1758068733900
gab,2015,1798560600600
gab,2016,1795346006100
gab,2017,1676751208800
gab,2018,1662603004200
gab,2019,1775252323600
gab,2020,1736299114900
gbm,2012,392571000
gbm,2013,398960000
gbm,2014,384427000
gbm,2015,403761000
gbm,2016,392167000
gbm,2017,385891000
gbm,2018,425723000
gbm,2019,404018000
gbr,1990,303918616000
gbr,1991,289210559000
gbr,1992,286470731000
gbr,1993,289386779000
gbr,1994,299923607000
gbr,1995,304568522000
gbr,1996,308921632000
gbr,1997,314157695000
gbr,1998,325364473000
gbr,1999,342305186000
gbr,2000,348192093000
gbr,2001,353830757000
gbr,2002,358758543000
gbr,2003,363472116000
gbr,2004,358972286000
gbr,2005,356728185000
gbr,2006,365112572000
gbr,2007,363109288000
gbr,2008,352511683000
gbr,2009,323591688000
gbr,2010,329601418000
gbr,2011,319884908000
gbr,2012,320254357000
gbr,2013,329698197000
gbr,2014,337089216000
gbr,2015,351535000000
gbr,2016,350198123000
gbr,2017,354605375000
gbr,2018,360880577000
gbr,2019,369698642000
gbr,2020,329446547000
geo,2003,3358972800
geo,2004,3752554500
geo,2005,4097286100
geo,2006,4637196300
geo,2007,5308440300
geo,2008,5059172100
geo,2009,4867476400
geo,2010,4690500000
geo,2011,5136600000
geo,2012,5710800000
geo,2013,5920100000
geo,2014,6333400000
geo,2015,6499300000
geo,2016,6933600000
geo,2017,7236567300
geo,2018,7198105700
geo,2019,7392808700
geo,2020,6887352100
gha,2006,18839157300
gha,2007,19985430500
gha,2008,22997247400
gha,2009,24029094400
gha,2010,25698490900
gha,2011,36399283500
gha,2012,40419064000
gha,2013,42434185300
gha,2014,42914094600
gha,2015,43408165400
gha,2016,45284564700
gha,2017,52355487000
gha,2018,57854380700
gha,2019,61537281800
gha,2020,59344020600
gin,1986,5841982559405.56934
gin,1987,6030868831573.15039
gin,1988,6215665913798.05957
gin,1989,6408748784962.9502
gin,1990,6635286642596.58008
gin,1991,6573753563200
gin,1992,6646819723100
gin,1993,7116692415500
gin,1994,7252343930500
gin,1995,7742804574700
gin,1996,8359737370400
gin,1997,8636510501900
gin,1998,9054435773200
gin,1999,9619233148400
gin,2000,10043077860800
gin,2001,10560316185500
gin,2002,11096444038900
gin,2003,11105792581400
gin,2004,11438288853500
gin,2005,11868165681200
gin,2006,11986794870400
gin,2007,12203744729800
gin,2008,13095135951500
gin,2009,12524795788800
gin,2010,12681061401400
gin,2011,12771830652000
gin,2012,13279209238200
gin,2013,12685597035100
gin,2014,13530712947100
gin,2015,13124268644200
gin,2016,15606816397900
gin,2017,19150632767900
gin,2018,21331434147200
gin,2019,22893281734900
gin,2020,27817133763400
gmb,2004,4881885000
gmb,2005,4792964200
gmb,2006,4981573900
gmb,2007,5110575400
gmb,2008,5058539400
gmb,2009,5021454300
gmb,2010,5167035100
gmb,2011,5398696800
gmb,2012,5677500200
gmb,2013,5883544600
gmb,2014,6446782300
gmb,2015,7904545900
gmb,2016,9423800500
gmb,2017,9089466600
gmb,2018,9273805600
gmb,2019,10643674700
gmb,2020,11698947000
gnb,2000,37970000000
gnb,2001,38968000000
gnb,2002,45310000000
gnb,2003,48373000000
gnb,2004,41590000000
gnb,2005,44504000000
gnb,2006,46356000000
gnb,2007,43778000000
gnb,2008,46017000000
gnb,2009,48173000000
gnb,2010,51444000000
gnb,2011,50975000000
gnb,2012,53515000000
gnb,2013,56030000000
gnb,2014,57590000000
gnb,2015,60541000000
gnb,2016,62718000000
gnb,2017,70185000000
gnb,2018,70566454100
gnb,2019,73500402600
gnb,2020,72989405800
gnq,2006,4373053000000
gnq,2007,4951109000000
gnq,2008,5845553000000
gnq,2009,5890899000000
gnq,2010,5052075000000
gnq,2011,5381455000000
gnq,2012,5801430000000
gnq,2013,5266261813400
gnq,2014,5272402713100
gnq,2015,4626523685400
gnq,2016,4116047896900
gnq,2017,3844539647300
gnq,2018,3394042000000
gnq,2019,3098779000000
gnq,2020,2909910000000
grc,1995,30916490000
grc,1996,30543313000
grc,1997,31151065000
grc,1998,32703656000
grc,1999,35856684000
grc,2000,37121797000
grc,2001,39684910000
grc,2002,41686741000
grc,2003,45184382000
grc,2004,46016144000
grc,2005,44565167000
grc,2006,48472569000
grc,2007,47535133000
grc,2008,41526362000
grc,2009,41333960000
grc,2010,35492949000
grc,2011,31279199000
grc,2012,29445867000
grc,2013,27533539000
grc,2014,25774363000
grc,2015,25572295000
grc,2016,26129992000
grc,2017,25558712000
grc,2018,26503546000
grc,2019,26818965000
grc,2020,27354853000
grd,1977,69817021
grd,1978,76588659
grd,1979,86997622
grd,1980,82402360
grd,1981,87233996
grd,1982,99183630
grd,1983,94707374
grd,1984,89656894
grd,1985,102120313
grd,1986,114729041
grd,1987,133380381
grd,1988,144353988
grd,1989,146346855
grd,1990,147102044
grd,1991,157548500
grd,1992,158250700
grd,1993,156475500
grd,1994,164991300
grd,1995,173776600
grd,1996,183048100
grd,1997,198205400
grd,1998,231308000
grd,1999,250079600
grd,2000,280230400
grd,2001,255031400
grd,2002,261201800
grd,2003,297149700
grd,2004,295229400
grd,2005,465912800
grd,2006,366406700
grd,2007,359672700
grd,2008,343883400
grd,2009,277472900
grd,2010,274353800
grd,2011,258168700
grd,2012,235731700
grd,2013,261247000
grd,2014,256915600
grd,2015,270599300
grd,2016,292680000
grd,2017,336738600
grd,2018,370438200
grd,2019,368540000
grd,2020,314095400
grl,2003,1696000000
grl,2004,2015700000
grl,2005,2172400000
grl,2006,1909600000
grl,2007,2132600000
grl,2008,2577500000
grl,2009,2466300000
grl,2010,2545900000
grl,2011,2623000000
grl,2012,2830200000
grl,2013,2769600000
grl,2014,2994000000
grl,2015,3172300000
grl,2016,3494700000
grl,2017,3072400000
grl,2018,3525300000
grl,2019,3826900000
gtm,1960,12473680864.0198
gtm,1961,13836934039.8613
gtm,1962,13636655498.6129
gtm,1963,14376853856.6605
gtm,1964,15890519890.1682
gtm,1965,16815756006.5537
gtm,1966,18518729264.6029
gtm,1967,20098944995.7673
gtm,1968,21523721371.7106
gtm,1969,22938497866.5546
gtm,1970,23647220617.4348
gtm,1971,25019760053.2266
gtm,1972,27022626168.6431
gtm,1973,29807327125.9665
gtm,1974,30569595461.5287
gtm,1975,31199791855.6432
gtm,1976,38669883086.0072
gtm,1977,43209038314.6496
gtm,1978,45927046734.9335
gtm,1979,49251136274.3324
gtm,1980,52666796844.3296
gtm,1981,53470850003.6694
gtm,1982,49940477609.1395
gtm,1983,45034176056.5967
gtm,1984,41731776700.266
gtm,1985,40698772349.1938
gtm,1986,41732796473.0047
gtm,1987,43619547806.9032
gtm,1988,45942812852.99129
gtm,1989,47722390588.8685
gtm,1990,47651014021.8234
gtm,1991,48827465500
gtm,1992,53457089200
gtm,1993,54648243000
gtm,1994,55987948500
gtm,1995,58996877900
gtm,1996,61055970800
gtm,1997,65039322700
gtm,1998,69119154700
gtm,1999,72003636900
gtm,2000,70172994900
gtm,2001,72264291500
gtm,2002,76439112000
gtm,2003,76894830900
gtm,2004,77156095500
gtm,2005,79228205600
gtm,2006,84372595600
gtm,2007,88922448300
gtm,2008,89769601900
gtm,2009,87215633900
gtm,2010,87459468900
gtm,2011,91163658300
gtm,2012,92469645500
gtm,2013,95572226000
gtm,2014,102444993000
gtm,2015,105455952000
gtm,2016,106993715000
gtm,2017,107908661000
gtm,2018,109668249000
gtm,2019,113793288000
gtm,2020,112467050000
guy,1960,103372992301.85001
guy,1961,110067976874.646
guy,1962,125181525327.94
guy,1963,102307737014.076
guy,1964,122286106161.173
guy,1965,133763996358.65199
guy,1966,141725879236.439
guy,1967,151818734761.61499
guy,1968,162241201533.26599
guy,1969,176226755611.061
guy,1970,185788690591.095
guy,1971,183987791262.02399
guy,1972,171874808989.94901
guy,1973,158305093898.26501
guy,1974,172731053781.70901
guy,1975,197182689078.80096
guy,1976,202713252612.64401
guy,1977,198748162804.95801
guy,1978,185992669638.17496
guy,1979,179056996977.60999
guy,1980,190934373952.16501
guy,1981,157724115570.36401
guy,1982,132866806867.66
guy,1983,91995012304.62729
guy,1984,96616834551.4568
guy,1985,99423407571.4902
guy,1986,109410320291.821
guy,1987,125138244598.84599
guy,1988,119343581318.588
guy,1989,102034206928.869
guy,1990,106068722764.067
guy,1991,116350230800
guy,1992,112966443300
guy,1993,137043392700
guy,1994,150448397000
guy,1995,151489562300
guy,1996,168538645400
guy,1997,188060496300
guy,1998,187930350500
guy,1999,177648842500
guy,2000,180512047200
guy,2001,185067145800
guy,2002,177778988100
guy,2003,173223889500
guy,2004,171011413200
guy,2005,169840102100
guy,2006,168538645400
guy,2007,185239000000
guy,2008,184343000000
guy,2009,187432000000
guy,2010,193411000000
guy,2011,211166000000
guy,2012,220766000000
guy,2013,236843000000
guy,2014,223495000000
guy,2015,231441000000
guy,2016,279813000000
guy,2017,272329000000
guy,2018,280462000000
guy,2019,306427000000
guy,2020,804895000000
hnd,1960,5539698700
hnd,1961,5401398300
hnd,1962,6140278800
hnd,1963,6246369800
hnd,1964,6396043300
hnd,1965,6587380400
hnd,1966,6704843000
hnd,1967,7943884400
hnd,1968,8472466300
hnd,1969,8525513900
hnd,1970,8885480000
hnd,1971,9150718300
hnd,1972,9832759400
hnd,1973,11177896000
hnd,1974,11746263600
hnd,1975,11803100400
hnd,1976,12371468000
hnd,1977,14000788400
hnd,1978,14917102932.9059
hnd,1979,15856155974.7078
hnd,1980,15286070210.9106
hnd,1981,14495025721.9048
hnd,1982,14674120645.7979
hnd,1983,15540798105.5469
hnd,1984,17164945945.2216
hnd,1985,17947517741.7128
hnd,1986,19712981761.2507
hnd,1987,21141467809.8795
hnd,1988,20971524896.37329
hnd,1989,21643257720.092
hnd,1990,22578212525.1592
hnd,1991,21817449400
hnd,1992,23752507500
hnd,1993,26051432200
hnd,1994,26316180000
hnd,1995,28568005400
hnd,1996,28491513200
hnd,1997,29463179800
hnd,1998,30282402300
hnd,1999,31255598500
hnd,2000,31336000000
hnd,2001,31482000000
hnd,2002,32234600000
hnd,2003,33637900000
hnd,2004,34815600000
hnd,2005,37474000000
hnd,2006,39846900000
hnd,2007,42355700000
hnd,2008,43982500000
hnd,2009,40598800000
hnd,2010,41805800000
hnd,2011,43544700000
hnd,2012,44389500000
hnd,2013,45236900000
hnd,2014,45778100000
hnd,2015,47699000000
hnd,2016,49470400000
hnd,2017,51697400000
hnd,2018,53800400000
hnd,2019,54788500000
hnd,2020,46934200000
hrv,1995,53603424667.3478
hrv,1996,56038526880.7158
hrv,1997,62164272727.371
hrv,1998,63185683429.1672
hrv,1999,64315391402.8019
hrv,2000,67267859760.6807
hrv,2001,68034896661.8603
hrv,2002,70573423703.14861
hrv,2003,75494938457.32069
hrv,2004,79895996699.465
hrv,2005,83448450322.46918
hrv,2006,87634790586.0876
hrv,2007,90937261271.86209
hrv,2008,92616378343.8927
hrv,2009,82884817629.3385
hrv,2010,76241334666.58798
hrv,2011,74660463403.1846
hrv,2012,69050865666.0052
hrv,2013,68295787465.6154
hrv,2014,69257790786.45621
hrv,2015,70985566526.1145
hrv,2016,75052564488.9762
hrv,2017,76703895434.8878
hrv,2018,78022077884.19569
hrv,2019,81826580259.83638
hrv,2020,80522333539.69501
hti,1988,172022941502.69601
hti,1989,169075513382.82599
hti,1990,162809203568.09799
hti,1991,161084854237.16299
hti,1992,145184445527.16101
hti,1993,116862109804.22301
hti,1994,81233803794.98669
hti,1995,99314265857.71568
hti,1996,99103730374.6398
hti,1997,102881578938.34801
hti,1998,107131729987.019
hti,1999,109603890063.10699
hti,2000,112514335500
hti,2001,111624466900
hti,2002,114325209400
hti,2003,117091252600
hti,2004,116951915100
hti,2005,120625685000
hti,2006,127825997300
hti,2007,128825943500
hti,2008,133493012800
hti,2009,144168128200
hti,2010,126644034700
hti,2011,141119046700
hti,2012,144625803900
hti,2013,152240957300
hti,2014,162456129200
hti,2015,171342157100
hti,2016,173226221500
hti,2017,179539344900
hti,2018,176398349900
hti,2019,164480165300
hti,2020,153126733400
hun,1995,5154917000000
hun,1996,5260695000000
hun,1997,5854258000000
hun,1998,6337113000000
hun,1999,6654668000000
hun,2000,6971150000000
hun,2001,7239363000000
hun,2002,7764172000000
hun,2003,8120955000000
hun,2004,8533837000000
hun,2005,8920654000000
hun,2006,9313966000000
hun,2007,9647240000000
hun,2008,9142432000000
hun,2009,7984573000000
hun,2010,8323579000000
hun,2011,8320201000000
hun,2012,8135010000000
hun,2013,8036847000000
hun,2014,8565557000000
hun,2015,9224953000000
hun,2016,9183146000000
hun,2017,9589112000000
hun,2018,9999101000000
hun,2019,10444377000000
hun,2020,9645339000000
idn,1960,140106165230600
idn,1961,156618677561400
idn,1962,156118298399800
idn,1963,148362421396000
idn,1964,149363179719100
idn,1965,151865075526800
idn,1966,154617160915200
idn,1967,159370762949800
idn,1968,187892375157500
idn,1969,222668726884400
idn,1970,253942424480500
idn,1971,282714226268900
idn,1972,320242663384300
idn,1973,360272996307300
idn,1974,400416192467400
idn,1975,422966267233500
idn,1976,469915116588700
idn,1977,536427679457200
idn,1978,568627560992500
idn,1979,624413601810200
idn,1980,702180886679000
idn,1981,763248926991400
idn,1982,752441143409800
idn,1983,775295948916000
idn,1984,850576262921700
idn,1985,847143031198300
idn,1986,903461573793600
idn,1987,950428384397200
idn,1988,1000206482628300
idn,1989,1078699338517000
idn,1990,1185385321531100
idn,1991,1307113323447400
idn,1992,1382498966695200
idn,1993,1482120366973800
idn,1994,1647643838488800
idn,1995,1819331074669300
idn,1996,2013809062889400
idn,1997,2117949729176900
idn,1998,1822467549699000
idn,1999,1858335404655800
idn,2000,1967791836600200
idn,2001,2021590172211700
idn,2002,2107764749213200
idn,2003,2186913010032200
idn,2004,2273100844234100
idn,2005,2380026639458400
idn,2006,2486855317982500
idn,2007,2604234878138900
idn,2008,2701585275030700
idn,2009,2798525931939900
idn,2010,2936192400000000
idn,2011,3122633400000000
idn,2012,3288298000000000
idn,2013,3431080900000000
idn,2014,3576291500000000
idn,2015,3683288100000000
idn,2016,3824154800000000
idn,2017,3980606000000000
idn,2018,4153494200000000
idn,2019,4311740600000000
idn,2020,4191006000000000
ind,1960,1544235156467.34009
ind,1961,1647894668398.07007
ind,1962,1764434239521.43994
ind,1963,1931125187101.01001
ind,1964,2056247997626.72949
ind,1965,2149300967987.01001
ind,1966,2225994025373.91016
ind,1967,2300374239421.58984
ind,1968,2409092812092.43018
ind,1969,2584805792841
ind,1970,2593801115624.04004
ind,1971,2658904259179.70947
ind,1972,2758409323651.81982
ind,1973,2774759606173.54004
ind,1974,2818182941744.1001
ind,1975,3027257708351.27979
ind,1976,3281794422447.06006
ind,1977,3505700287113.1001
ind,1978,3737738279978.72021
ind,1979,3627129595662.02002
ind,1980,3832082304394.02979
ind,1981,4149939474032.18018
ind,1982,4231242813141.36963
ind,1983,4550651068792.00977
ind,1984,4729195468303.67969
ind,1985,4940374895977.51953
ind,1986,5243052961010.66992
ind,1987,5529794122944.9502
ind,1988,6055913225052.74023
ind,1989,6555804723789
ind,1990,7051128784266.20996
ind,1991,7092496508900
ind,1992,7310868645000
ind,1993,7691329217500
ind,1994,8394836169300
ind,1995,9309322510000
ind,1996,9868822015500
ind,1997,10302816462400
ind,1998,10724623651700
ind,1999,11354211653000
ind,2000,12012454807700
ind,2001,12321302188700
ind,2002,13217683488800
ind,2003,14153061743900
ind,2004,15532458373700
ind,2005,17019425212000
ind,2006,19272938982200
ind,2007,20819374645600
ind,2008,21651988633200
ind,2009,23567015029200
ind,2010,25428097546400
ind,2011,26350234889700
ind,2012,27211671641700
ind,2013,28241876115500
ind,2014,30218986352500
ind,2015,33113163283000
ind,2016,35669527296700
ind,2017,37759955038100
ind,2018,39765226421500
ind,2019,39276062578100
ind,2020,36543619049400
irl,1995,26901419000
irl,1996,28966821000
irl,1997,33452087000
irl,1998,37592707000
irl,1999,42288621000
irl,2000,47766918000
irl,2001,50193861000
irl,2002,55096367000
irl,2003,55460594000
irl,2004,56036599000
irl,2005,59514398000
irl,2006,61034370000
irl,2007,63965488000
irl,2008,58806022000
irl,2009,53684031000
irl,2010,53894461000
irl,2011,54601436000
irl,2012,53779005000
irl,2013,52568496000
irl,2014,57911900000
irl,2015,100993093000
irl,2016,99693452000
irl,2017,103880232000
irl,2018,114681397000
irl,2019,117781363000
irl,2020,141588048000
irn,1960,550769548907662
irn,1961,643145894053561
irn,1962,712288789061138
irn,1963,769886374035493
irn,1964,841783633802621
irn,1965,982221916303037
irn,1966,1103529390441230
irn,1967,1237373411964460
irn,1968,1436510918553570
irn,1969,1704165003534050
irn,1970,1913049179990380
irn,1971,2202058052687100
irn,1972,2493020698237410
irn,1973,2788930331406740
irn,1974,2815025878619850
irn,1975,2540833014705450
irn,1976,3005813566186730
irn,1977,2747314828926840
irn,1978,2136212166109120
irn,1979,1674740222888610
irn,1980,818235688149729.875
irn,1981,810439186708710.125
irn,1982,1407540375578650
irn,1983,1495733534663800
irn,1984,1248879201887610
irn,1985,1245222592078130
irn,1986,1153668553108300
irn,1987,1264557119167580
irn,1988,1254966233514450
irn,1989,1322596994720480
irn,1990,1564505375367360
irn,1991,1811847052474000
irn,1992,1833039437455400
irn,1993,1898680199238300
irn,1994,1834003847170100
irn,1995,1844241130447500
irn,1996,1942545925550400
irn,1997,1889601726060500
irn,1998,1900867365620600
irn,1999,1890869781965900
irn,2000,2062985526212400
irn,2001,2018848049035900
irn,2002,2167807808302800
irn,2003,2401203045023400
irn,2004,2474037298247600
irn,2005,2546076910690100
irn,2006,2643806372559600
irn,2007,2779328358972300
irn,2008,2858380115238000
irn,2009,2834672161607000
irn,2010,3009924465608700
irn,2011,3065253151427500
irn,2012,2515629996273000
irn,2013,2402079036580000
irn,2014,2525259139378900
irn,2015,2489271389698300
irn,2016,3104259813413100
irn,2017,3198542895038000
irn,2018,2848140656373300
irn,2019,2396033495059900
irn,2020,2597519516731430
irq,1968,5958446022039.66016
irq,1969,6148181862905.36035
irq,1970,6215711516692.54004
irq,1971,6778274807843.26953
irq,1972,5963450586958.98047
irq,1973,8181979015612.83887
irq,1974,8819459915135.09961
irq,1975,10819387493115.30078
irq,1976,13397629797103.19922
irq,1977,12942564601249.59961
irq,1978,15865407145209
irq,1979,20870464435253.39844
irq,1980,21854209334972
irq,1981,18167212591544.89453
irq,1982,19033964281750.60156
irq,1983,17185996773100.90039
irq,1984,15443815062955
irq,1985,15087155269294.30078
irq,1986,15727429411654.30078
irq,1987,20730402462466.5
irq,1988,19832859474606.30078
irq,1989,17783987365016.39844
irq,1990,52653929155156.29688
irq,1991,10374520128500
irq,1992,14754728913600
irq,1993,13348542382300
irq,1994,15156182751700
irq,1995,17334240137300
irq,1996,18866470679900
irq,1997,39879856870400
irq,1998,63661922387500
irq,1999,76436840751600
irq,2000,78366700300000
irq,2001,79582256800000
irq,2002,69838215700000
irq,2003,42681979900000
irq,2004,60826231200000
irq,2005,59220579700000
irq,2006,62547628000000
irq,2007,66993537800000
irq,2008,75257295000000
irq,2009,77411997500000
irq,2010,81333241300000
irq,2011,87221919500000
irq,2012,100870417400000
irq,2013,106715019900000
irq,2014,109226061900000
irq,2015,122155567600000
irq,2016,147988154200000
irq,2017,142691750800000
irq,2018,140380014200000
irq,2019,150920152800000
irq,2020,125434076800000
isl,1995,266549292000
isl,1996,284353660000
isl,1997,301418560000
isl,1998,313308888000
isl,1999,323914185000
isl,2000,347960782000
isl,2001,359290339000
isl,2002,347884279000
isl,2003,353849747000
isl,2004,391891804000
isl,2005,416669593000
isl,2006,448890135000
isl,2007,466380390000
isl,2008,464477774000
isl,2009,389455287000
isl,2010,380202274000
isl,2011,390389027000
isl,2012,402308022000
isl,2013,428849132000
isl,2014,446367451000
isl,2015,467636722000
isl,2016,493488466000
isl,2017,516508684000
isl,2018,537495237000
isl,2019,550003843000
isl,2020,516100104000
isr,1995,150469937000
isr,1996,162037037000
isr,1997,171743134000
isr,1998,175274778000
isr,1999,175277072000
isr,2000,190311062000
isr,2001,178808634000
isr,2002,172078427000
isr,2003,172099217000
isr,2004,174099469000
isr,2005,184132075000
isr,2006,192762695000
isr,2007,202201507000
isr,2008,198806489000
isr,2009,194508928000
isr,2010,220052591000
isr,2011,223533751000
isr,2012,220678594000
isr,2013,228803679000
isr,2014,233179368000
isr,2015,230963174000
isr,2016,230402949000
isr,2017,240445858000
isr,2018,258076511000
isr,2019,262429991000
isr,2020,259565260000
ita,1990,373659423000
ita,1991,376116132000
ita,1992,375060440000
ita,1993,362667314000
ita,1994,376030912000
ita,1995,390700100000
ita,1996,391913500000
ita,1997,391078300000
ita,1998,394191900000
ita,1999,396420900000
ita,2000,407466800000
ita,2001,409715600000
ita,2002,413408900000
ita,2003,409752000000
ita,2004,418443200000
ita,2005,421737700000
ita,2006,433401700000
ita,2007,440869600000
ita,2008,429704100000
ita,2009,366832700000
ita,2010,380202000000
ita,2011,380427200000
ita,2012,361928800000
ita,2013,350883900000
ita,2014,343527400000
ita,2015,345247200000
ita,2016,354548900000
ita,2017,364928000000
ita,2018,371784300000
ita,2019,372863400000
ita,2020,335312200000
jam,1966,156833290200
jam,1967,155861606200
jam,1968,167465099000
jam,1969,166542730200
jam,1970,190768251600
jam,1971,196048394200
jam,1972,207550755400
jam,1973,206704846400
jam,1974,204140003200
jam,1975,195947281500
jam,1976,173265604300
jam,1977,162858219700
jam,1978,160966658700
jam,1979,155787609800
jam,1980,140997789100
jam,1981,142218569100
jam,1982,139727693900
jam,1983,143836390700
jam,1984,138632707800
jam,1985,132309357700
jam,1986,135333945100
jam,1987,146571340400
jam,1988,156342043000
jam,1989,177540930300
jam,1990,187216536700
jam,1991,183544305200
jam,1992,184874118600
jam,1993,189041000000
jam,1994,188832000000
jam,1995,191024000000
jam,1996,183562000000
jam,1997,179735000000
jam,1998,174976000000
jam,1999,174222000000
jam,2000,173606000000
jam,2001,173682000000
jam,2002,173199000000
jam,2003,178064000000
jam,2004,184878000000
jam,2005,188449000000
jam,2006,185976000000
jam,2007,188776000000
jam,2008,182771000000
jam,2009,159094000000
jam,2010,153945000000
jam,2011,158353000000
jam,2012,153820000000
jam,2013,154627000000
jam,2014,154894000000
jam,2015,157360000000
jam,2016,159060000000
jam,2017,160385000000
jam,2018,168023000000
jam,2019,166763000000
jam,2020,157262000000
jor,1976,789251196.87927
jor,1977,872094689.00242
jor,1978,1013958360.19059
jor,1979,1275574537.26449
jor,1980,1440087477.33546
jor,1981,1639601609.38406
jor,1982,1880207287.56992
jor,1983,1940646103.34681
jor,1984,2143339938.37031
jor,1985,1854011426.90741
jor,1986,1841928555.60277
jor,1987,1844619073.50461
jor,1988,1648700451.74302
jor,1989,1727018981.94035
jor,1990,1612892104.39484
jor,1991,1660685500
jor,1992,2163103000
jor,1993,2347036600
jor,1994,2629932300
jor,1995,2706000600
jor,1996,2581747600
jor,1997,2723146500
jor,1998,2764702800
jor,1999,2948905500
jor,2000,3069905400
jor,2001,3335312700
jor,2002,3832838400
jor,2003,3903427800
jor,2004,4411055200
jor,2005,4725919200
jor,2006,5184725800
jor,2007,5654685900
jor,2008,6108454000
jor,2009,5990385700
jor,2010,6121243500
jor,2011,6353743500
jor,2012,6384033700
jor,2013,6501442600
jor,2014,6768188300
jor,2015,6930832300
jor,2016,6987264800
jor,2017,7109104600
jor,2018,7195198900
jor,2019,7297128500
jor,2020,7119965300
jpn,1994,142594782163000
jpn,1995,146494763598000
jpn,1996,152246027658000
jpn,1997,151876791217000
jpn,1998,147356934596000
jpn,1999,146096174443000
jpn,2000,149673332292000
jpn,2001,143783789605000
jpn,2002,140813969253000
jpn,2003,143191309166000
jpn,2004,147549098489000
jpn,2005,152365690650000
jpn,2006,156231586893000
jpn,2007,159074948378000
jpn,2008,157397136852000
jpn,2009,133324240402000
jpn,2010,148578769063000
jpn,2011,143819872036000
jpn,2012,144186583433000
jpn,2013,146414148269000
jpn,2014,150118736916000
jpn,2015,153789600000000
jpn,2016,155113100028000
jpn,2017,161599568983000
jpn,2018,165798600895000
jpn,2019,163755198189000
kaz,1990,3414606846637.47021
kaz,1991,3321411059700
kaz,1992,2560158857500
kaz,1993,2143249596300
kaz,1994,1595009686400
kaz,1995,1368112070000
kaz,1996,1330398842200
kaz,1997,1390716018500
kaz,1998,1385145326800
kaz,1999,1432284513500
kaz,2000,1651353964100
kaz,2001,1905288381600
kaz,2002,2129295518900
kaz,2003,2325438279500
kaz,2004,2584149621400
kaz,2005,2856189900000
kaz,2006,3237833852700
kaz,2007,3496301942200
kaz,2008,3585202402500
kaz,2009,3639380537100
kaz,2010,3909256985900
kaz,2011,4045097325200
kaz,2012,4121860238200
kaz,2013,4250698899500
kaz,2014,4325472821300
kaz,2015,4330003914300
kaz,2016,4404067047200
kaz,2017,4681524702500
kaz,2018,4890098804100
kaz,2019,5213716648369.7002
kaz,2020,5372972375194.95996
ken,1964,107015343165.504
ken,1965,110863805568.968
ken,1966,119745380136.175
ken,1967,126652501632.36
ken,1968,143324505889.19501
ken,1969,154045439329.07401
ken,1970,145316278755.77802
ken,1971,183509821055.45999
ken,1972,268930893698.38901
ken,1973,290137212290.12201
ken,1974,292451132767.56897
