geo,time,sp_pop_80up_ma_5y
pyf,2007,0.54818
pyf,2008,0.58381
pyf,2009,0.62553
pyf,2010,0.67669
pyf,2011,0.76645
pyf,2012,0.86314
pyf,2013,0.95134
pyf,2014,1.02135
pyf,2015,1.0637
pyf,2016,1.12009
pyf,2017,1.15526
pyf,2018,1.17687
pyf,2019,1.20926
pyf,2020,1.25966
qat,1960,0.24288
qat,1961,0.22722
qat,1962,0.22867
qat,1963,0.21881
qat,1964,0.20935
qat,1965,0.19863
qat,1966,0.19967
qat,1967,0.1963
qat,1968,0.19227
qat,1969,0.1885
qat,1970,0.18312
qat,1971,0.17731
qat,1972,0.1751
qat,1973,0.17166
qat,1974,0.17379
qat,1975,0.17213
qat,1976,0.17862
qat,1977,0.18407
qat,1978,0.18108
qat,1979,0.17498
qat,1980,0.16116
qat,1981,0.16035
qat,1982,0.16365
qat,1983,0.17604
qat,1984,0.19389
qat,1985,0.20976
qat,1986,0.21136
qat,1987,0.2098
qat,1988,0.20578
qat,1989,0.20154
qat,1990,0.19698
qat,1991,0.19877
qat,1992,0.20153
qat,1993,0.20421
qat,1994,0.20986
qat,1995,0.21694
qat,1996,0.22259
qat,1997,0.22818
qat,1998,0.23223
qat,1999,0.23406
qat,2000,0.23451
qat,2001,0.22165
qat,2002,0.20703
qat,2003,0.18963
qat,2004,0.16986
qat,2005,0.14778
qat,2006,0.11834
qat,2007,0.10121
qat,2008,0.09191
qat,2009,0.08671
qat,2010,0.08272
qat,2011,0.08196
qat,2012,0.08113
qat,2013,0.0797
qat,2014,0.07826
qat,2015,0.07656
qat,2016,0.07959
qat,2017,0.08352
qat,2018,0.08737
qat,2019,0.08901
qat,2020,0.08799
rou,1960,0.55697
rou,1961,0.61621
rou,1962,0.67004
rou,1963,0.71206
rou,1964,0.73639
rou,1965,0.74122
rou,1966,0.79099
rou,1967,0.8201
rou,1968,0.82744
rou,1969,0.81434
rou,1970,0.78245
rou,1971,0.81846
rou,1972,0.84383
rou,1973,0.85783
rou,1974,0.85959
rou,1975,0.84829
rou,1976,0.91418
rou,1977,0.96308
rou,1978,0.99172
rou,1979,1.00101
rou,1980,0.99255
rou,1981,1.06972
rou,1982,1.13032
rou,1983,1.17339
rou,1984,1.1989
rou,1985,1.20603
rou,1986,1.30898
rou,1987,1.38379
rou,1988,1.42888
rou,1989,1.44935
rou,1990,1.4476
rou,1991,1.55563
rou,1992,1.65538
rou,1993,1.71649
rou,1994,1.70117
rou,1995,1.59846
rou,1996,1.58417
rou,1997,1.51153
rou,1998,1.4154
rou,1999,1.33512
rou,2000,1.28298
rou,2001,1.40608
rou,2002,1.5391
rou,2003,1.66685
rou,2004,1.77492
rou,2005,1.85658
rou,2006,2.05037
rou,2007,2.222
rou,2008,2.36252
rou,2009,2.46739
rou,2010,2.53588
rou,2011,2.70151
rou,2012,2.8361
rou,2013,2.93912
rou,2014,3.00928
rou,2015,3.04464
rou,2016,3.20818
rou,2017,3.34089
rou,2018,3.42297
rou,2019,3.43413
rou,2020,3.37038
rus,1960,0.49207
rus,1961,0.51842
rus,1962,0.53929
rus,1963,0.55439
rus,1964,0.56145
rus,1965,0.55798
rus,1966,0.58263
rus,1967,0.597
rus,1968,0.60213
rus,1969,0.59782
rus,1970,0.58189
rus,1971,0.60932
rus,1972,0.62807
rus,1973,0.63707
rus,1974,0.63336
rus,1975,0.61385
rus,1976,0.63444
rus,1977,0.64216
rus,1978,0.63806
rus,1979,0.6234
rus,1980,0.59841
rus,1981,0.63271
rus,1982,0.65681
rus,1983,0.67012
rus,1984,0.67354
rus,1985,0.66648
rus,1986,0.71866
rus,1987,0.76044
rus,1988,0.79295
rus,1989,0.81871
rus,1990,0.83624
rus,1991,0.90661
rus,1992,0.97116
rus,1993,1.01459
rus,1994,1.01851
rus,1995,0.97647
rus,1996,0.98824
rus,1997,0.97339
rus,1998,0.93688
rus,1999,0.88146
rus,2000,0.80753
rus,2001,0.8209
rus,2002,0.81453
rus,2003,0.80642
rus,2004,0.81774
rus,2005,0.84923
rus,2006,1.00335
rus,2007,1.17487
rus,2008,1.3303
rus,2009,1.43114
rus,2010,1.46095
rus,2011,1.53011
rus,2012,1.54462
rus,2013,1.53658
rus,2014,1.54295
rus,2015,1.5716
rus,2016,1.73097
rus,2017,1.89936
rus,2018,2.03219
rus,2019,2.08038
rus,2020,2.02997
rwa,1960,0.19344
rwa,1961,0.22031
rwa,1962,0.24307
rwa,1963,0.25847
rwa,1964,0.26494
rwa,1965,0.26143
rwa,1966,0.28387
rwa,1967,0.29899
rwa,1968,0.30378
rwa,1969,0.29707
rwa,1970,0.27874
rwa,1971,0.28889
rwa,1972,0.29017
rwa,1973,0.28335
rwa,1974,0.26932
rwa,1975,0.24885
rwa,1976,0.25937
rwa,1977,0.2635
rwa,1978,0.25976
rwa,1979,0.24749
rwa,1980,0.22702
rwa,1981,0.23361
rwa,1982,0.23364
rwa,1983,0.22719
rwa,1984,0.2145
rwa,1985,0.19629
rwa,1986,0.203
rwa,1987,0.20479
rwa,1988,0.2008
rwa,1989,0.19104
rwa,1990,0.17635
rwa,1991,0.19508
rwa,1992,0.21124
rwa,1993,0.2228
rwa,1994,0.22891
rwa,1995,0.23007
rwa,1996,0.23907
rwa,1997,0.25125
rwa,1998,0.27042
rwa,1999,0.31264
rwa,2000,0.39621
rwa,2001,0.47446
rwa,2002,0.54674
rwa,2003,0.58754
rwa,2004,0.57313
rwa,2005,0.50193
rwa,2006,0.47236
rwa,2007,0.41691
rwa,2008,0.35514
rwa,2009,0.30565
rwa,2010,0.27188
rwa,2011,0.29676
rwa,2012,0.32545
rwa,2013,0.34525
rwa,2014,0.34432
rwa,2015,0.32099
rwa,2016,0.31816
rwa,2017,0.3036
rwa,2018,0.28365
rwa,2019,0.26447
rwa,2020,0.24796
sau,1960,0.25597
sau,1961,0.27512
sau,1962,0.28693
sau,1963,0.29003
sau,1964,0.28421
sau,1965,0.26953
sau,1966,0.28655
sau,1967,0.29597
sau,1968,0.29654
sau,1969,0.28837
sau,1970,0.27201
sau,1971,0.28491
sau,1972,0.29111
sau,1973,0.29004
sau,1974,0.28226
sau,1975,0.26929
sau,1976,0.27929
sau,1977,0.28399
sau,1978,0.28283
sau,1979,0.27596
sau,1980,0.2641
sau,1981,0.26922
sau,1982,0.26917
sau,1983,0.26406
sau,1984,0.25469
sau,1985,0.24164
sau,1986,0.24928
sau,1987,0.25317
sau,1988,0.25294
sau,1989,0.24786
sau,1990,0.23789
sau,1991,0.24803
sau,1992,0.25385
sau,1993,0.25642
sau,1994,0.25689
sau,1995,0.25538
sau,1996,0.27379
sau,1997,0.28916
sau,1998,0.30138
sau,1999,0.31035
sau,2000,0.3159
sau,2001,0.33475
sau,2002,0.34891
sau,2003,0.35776
sau,2004,0.3608
sau,2005,0.3579
sau,2006,0.37342
sau,2007,0.38321
sau,2008,0.38705
sau,2009,0.38483
sau,2010,0.37657
sau,2011,0.38553
sau,2012,0.38958
sau,2013,0.38875
sau,2014,0.3829
sau,2015,0.37197
sau,2016,0.38413
sau,2017,0.39114
sau,2018,0.39373
sau,2019,0.3933
sau,2020,0.39093
sdn,1960,0.29059
sdn,1961,0.30681
sdn,1962,0.31599
sdn,1963,0.31744
sdn,1964,0.31131
sdn,1965,0.29776
sdn,1966,0.31333
sdn,1967,0.32232
sdn,1968,0.32353
sdn,1969,0.31629
sdn,1970,0.30088
sdn,1971,0.31381
sdn,1972,0.32036
sdn,1973,0.32013
sdn,1974,0.31277
sdn,1975,0.29852
sdn,1976,0.30807
sdn,1977,0.31204
sdn,1978,0.31029
sdn,1979,0.30314
sdn,1980,0.29076
sdn,1981,0.30093
sdn,1982,0.30599
sdn,1983,0.30584
sdn,1984,0.30079
sdn,1985,0.29095
sdn,1986,0.30353
sdn,1987,0.3111
sdn,1988,0.31319
sdn,1989,0.30961
sdn,1990,0.30044
sdn,1991,0.31337
sdn,1992,0.32166
sdn,1993,0.32527
sdn,1994,0.32443
sdn,1995,0.31952
sdn,1996,0.33427
sdn,1997,0.34325
sdn,1998,0.34606
sdn,1999,0.34276
sdn,2000,0.3334
sdn,2001,0.34908
sdn,2002,0.35929
sdn,2003,0.3632
sdn,2004,0.36065
sdn,2005,0.35186
sdn,2006,0.36824
sdn,2007,0.37911
sdn,2008,0.38407
sdn,2009,0.38298
sdn,2010,0.37611
sdn,2011,0.39276
sdn,2012,0.404
sdn,2013,0.40938
sdn,2014,0.40898
sdn,2015,0.40311
sdn,2016,0.42043
sdn,2017,0.43233
sdn,2018,0.4384
sdn,2019,0.43861
sdn,2020,0.43341
sen,1960,0.15384
sen,1961,0.16525
sen,1962,0.17043
sen,1963,0.16789
sen,1964,0.15736
sen,1965,0.13762
sen,1966,0.14822
sen,1967,0.1537
sen,1968,0.15289
sen,1969,0.14433
sen,1970,0.12725
sen,1971,0.13703
sen,1972,0.14228
sen,1973,0.14242
sen,1974,0.13709
sen,1975,0.12521
sen,1976,0.13842
sen,1977,0.14722
sen,1978,0.15056
sen,1979,0.1475
sen,1980,0.13716
sen,1981,0.15153
sen,1982,0.1615
sen,1983,0.1661
sen,1984,0.16498
sen,1985,0.15789
sen,1986,0.17324
sen,1987,0.18421
sen,1988,0.19034
sen,1989,0.19102
sen,1990,0.18606
sen,1991,0.20331
sen,1992,0.21529
sen,1993,0.22136
sen,1994,0.22122
sen,1995,0.21491
sen,1996,0.23334
sen,1997,0.24559
sen,1998,0.25073
sen,1999,0.24831
sen,2000,0.2381
sen,2001,0.25685
sen,2002,0.26894
sen,2003,0.27309
sen,2004,0.26917
sen,2005,0.25702
sen,2006,0.27654
sen,2007,0.28875
sen,2008,0.29272
sen,2009,0.28816
sen,2010,0.27542
sen,2011,0.29355
sen,2012,0.30435
sen,2013,0.30707
sen,2014,0.3017
sen,2015,0.28881
sen,2016,0.30597
sen,2017,0.31599
sen,2018,0.31785
sen,2019,0.31142
sen,2020,0.29714
sgp,1960,0.15308
sgp,1961,0.15647
sgp,1962,0.15744
sgp,1963,0.15561
sgp,1964,0.15196
sgp,1965,0.14622
sgp,1966,0.15742
sgp,1967,0.16567
sgp,1968,0.16983
sgp,1969,0.17038
sgp,1970,0.16806
sgp,1971,0.18472
sgp,1972,0.20105
sgp,1973,0.21675
sgp,1974,0.2309
sgp,1975,0.24341
sgp,1976,0.26837
sgp,1977,0.29099
sgp,1978,0.31008
sgp,1979,0.32286
sgp,1980,0.32385
sgp,1981,0.34528
sgp,1982,0.35872
sgp,1983,0.36917
sgp,1984,0.38334
sgp,1985,0.40316
sgp,1986,0.4635
sgp,1987,0.52548
sgp,1988,0.58432
sgp,1989,0.63584
sgp,1990,0.67646
sgp,1991,0.73006
sgp,1992,0.7719
sgp,1993,0.79981
sgp,1994,0.81346
sgp,1995,0.8147
sgp,1996,0.82403
sgp,1997,0.82372
sgp,1998,0.81518
sgp,1999,0.7998
sgp,2000,0.77951
sgp,2001,0.82621
sgp,2002,0.86472
sgp,2003,0.89648
sgp,2004,0.92236
sgp,2005,0.94223
sgp,2006,0.96618
sgp,2007,0.98657
sgp,2008,1.0043
sgp,2009,1.01978
sgp,2010,1.03408
sgp,2011,1.09367
sgp,2012,1.14765
sgp,2013,1.19766
sgp,2014,1.24637
sgp,2015,1.2962
sgp,2016,1.38829
sgp,2017,1.48399
sgp,2018,1.57583
sgp,2019,1.6532
sgp,2020,1.71364
slb,1960,0.27838
slb,1961,0.28957
slb,1962,0.30009
slb,1963,0.29962
slb,1964,0.29025
slb,1965,0.26157
slb,1966,0.26897
slb,1967,0.27291
slb,1968,0.27361
slb,1969,0.27981
slb,1970,0.28738
slb,1971,0.32134
slb,1972,0.34016
slb,1973,0.34962
slb,1974,0.35693
slb,1975,0.36341
slb,1976,0.42681
slb,1977,0.49214
slb,1978,0.5384
slb,1979,0.55955
slb,1980,0.54874
slb,1981,0.5667
slb,1982,0.56195
slb,1983,0.54589
slb,1984,0.51682
slb,1985,0.47946
slb,1986,0.49032
slb,1987,0.48841
slb,1988,0.47793
slb,1989,0.45483
slb,1990,0.42062
slb,1991,0.42606
slb,1992,0.42484
slb,1993,0.41586
slb,1994,0.39862
slb,1995,0.37066
slb,1996,0.37976
slb,1997,0.38244
slb,1998,0.37731
slb,1999,0.36513
slb,2000,0.34651
slb,2001,0.3619
slb,2002,0.37424
slb,2003,0.38687
slb,2004,0.3973
slb,2005,0.40156
slb,2006,0.41641
slb,2007,0.42518
slb,2008,0.43336
slb,2009,0.43948
slb,2010,0.44894
slb,2011,0.47264
slb,2012,0.49177
slb,2013,0.50299
slb,2014,0.50477
slb,2015,0.49417
slb,2016,0.50649
slb,2017,0.509
slb,2018,0.50671
slb,2019,0.50267
slb,2020,0.49705
sle,1960,0.24492
sle,1961,0.26758
sle,1962,0.28442
sle,1963,0.29413
sle,1964,0.29504
sle,1965,0.28602
sle,1966,0.30812
sle,1967,0.32301
sle,1968,0.32972
sle,1969,0.32632
sle,1970,0.31203
sle,1971,0.33291
sle,1972,0.3458
sle,1973,0.34972
sle,1974,0.34361
sle,1975,0.32654
sle,1976,0.34626
sle,1977,0.35824
sle,1978,0.36106
sle,1979,0.35288
sle,1980,0.3336
sle,1981,0.35225
sle,1982,0.36235
sle,1983,0.3629
sle,1984,0.35304
sle,1985,0.33184
sle,1986,0.34838
sle,1987,0.35709
sle,1988,0.35603
sle,1989,0.3448
sle,1990,0.32313
sle,1991,0.34309
sle,1992,0.35409
sle,1993,0.3534
sle,1994,0.33886
sle,1995,0.30734
sle,1996,0.32349
sle,1997,0.33182
sle,1998,0.33017
sle,1999,0.31682
sle,2000,0.28974
sle,2001,0.29969
sle,2002,0.30324
sle,2003,0.29983
sle,2004,0.28959
sle,2005,0.27301
sle,2006,0.2849
sle,2007,0.29034
sle,2008,0.28849
sle,2009,0.2788
sle,2010,0.26079
sle,2011,0.2735
sle,2012,0.28035
sle,2013,0.28001
sle,2014,0.27199
sle,2015,0.25552
sle,2016,0.26881
sle,2017,0.27593
sle,2018,0.27619
sle,2019,0.26937
sle,2020,0.25495
slv,1960,0.28323
slv,1961,0.29845
slv,1962,0.3067
slv,1963,0.30771
slv,1964,0.30139
slv,1965,0.28743
slv,1966,0.30165
slv,1967,0.30964
slv,1968,0.31091
slv,1969,0.30428
slv,1970,0.29043
slv,1971,0.30615
slv,1972,0.31594
slv,1973,0.31912
slv,1974,0.31554
slv,1975,0.305
slv,1976,0.32426
slv,1977,0.33823
slv,1978,0.34642
slv,1979,0.34861
slv,1980,0.34504
slv,1981,0.36863
slv,1982,0.3871
slv,1983,0.39958
slv,1984,0.40579
slv,1985,0.40569
slv,1986,0.4335
slv,1987,0.45529
slv,1988,0.47059
slv,1989,0.47885
slv,1990,0.48025
slv,1991,0.5089
slv,1992,0.53072
slv,1993,0.5453
slv,1994,0.55298
slv,1995,0.55484
slv,1996,0.5924
slv,1997,0.62381
slv,1998,0.6491
slv,1999,0.66885
slv,2000,0.68366
slv,2001,0.73822
slv,2002,0.78865
slv,2003,0.83318
slv,2004,0.86996
slv,2005,0.89858
slv,2006,0.95888
slv,2007,1.00959
slv,2008,1.05307
slv,2009,1.09271
slv,2010,1.13054
slv,2011,1.20362
slv,2012,1.27117
slv,2013,1.33198
slv,2014,1.38501
slv,2015,1.43062
slv,2016,1.51312
slv,2017,1.58572
slv,2018,1.64624
slv,2019,1.69259
slv,2020,1.72522
som,1960,0.13141
som,1961,0.14682
som,1962,0.15841
som,1963,0.16492
som,1964,0.16455
som,1965,0.15654
som,1966,0.1726
som,1967,0.18402
som,1968,0.18982
som,1969,0.18946
som,1970,0.18241
som,1971,0.20144
som,1972,0.21606
som,1973,0.2248
som,1974,0.22523
som,1975,0.2163
som,1976,0.22104
som,1977,0.22524
som,1978,0.22995
som,1979,0.23676
som,1980,0.24697
som,1981,0.26957
som,1982,0.28404
som,1983,0.28905
som,1984,0.28273
som,1985,0.26315
som,1986,0.28041
som,1987,0.28989
som,1988,0.29019
som,1989,0.28058
som,1990,0.26005
som,1991,0.27683
som,1992,0.28682
som,1993,0.28778
som,1994,0.27754
som,1995,0.25407
som,1996,0.26619
som,1997,0.2727
som,1998,0.27308
som,1999,0.26739
som,2000,0.25566
som,2001,0.2667
som,2002,0.27303
som,2003,0.27384
som,2004,0.26897
som,2005,0.2582
som,2006,0.27023
som,2007,0.27715
som,2008,0.27807
som,2009,0.27242
som,2010,0.26007
som,2011,0.2691
som,2012,0.27318
som,2013,0.27248
som,2014,0.26727
som,2015,0.25765
som,2016,0.27149
som,2017,0.28096
som,2018,0.28532
som,2019,0.28407
som,2020,0.27713
srb,1960,0.7916
srb,1961,0.83023
srb,1962,0.85097
srb,1963,0.85348
srb,1964,0.83925
srb,1965,0.8092
srb,1966,0.85045
srb,1967,0.88204
srb,1968,0.89444
srb,1969,0.87769
srb,1970,0.83048
srb,1971,0.84796
srb,1972,0.84508
srb,1973,0.83147
srb,1974,0.81907
srb,1975,0.81065
srb,1976,0.88264
srb,1977,0.94756
srb,1978,0.99796
srb,1979,1.02923
srb,1980,1.04041
srb,1981,1.12694
srb,1982,1.19067
srb,1983,1.23123
srb,1984,1.25248
srb,1985,1.25549
srb,1986,1.34727
srb,1987,1.41557
srb,1988,1.44738
srb,1989,1.43268
srb,1990,1.37036
srb,1991,1.40655
srb,1992,1.41918
srb,1993,1.39935
srb,1994,1.33614
srb,1995,1.22945
srb,1996,1.22818
srb,1997,1.19486
srb,1998,1.14739
srb,1999,1.10632
srb,2000,1.07822
srb,2001,1.1835
srb,2002,1.28736
srb,2003,1.38285
srb,2004,1.46595
srb,2005,1.53239
srb,2006,1.71364
srb,2007,1.88178
srb,2008,2.02789
srb,2009,2.14674
srb,2010,2.23664
srb,2011,2.42368
srb,2012,2.58581
srb,2013,2.71738
srb,2014,2.81326
srb,2015,2.87173
srb,2016,3.01236
srb,2017,3.10794
srb,2018,3.14271
srb,2019,3.09935
srb,2020,2.97599
ssd,1960,0.17853
ssd,1961,0.19244
ssd,1962,0.19954
ssd,1963,0.19825
ssd,1964,0.18675
ssd,1965,0.16338
ssd,1966,0.17775
ssd,1967,0.18574
ssd,1968,0.18628
ssd,1969,0.17863
ssd,1970,0.16122
ssd,1971,0.17561
ssd,1972,0.18484
ssd,1973,0.18697
ssd,1974,0.18014
ssd,1975,0.16376
ssd,1976,0.17525
ssd,1977,0.18172
ssd,1978,0.18227
ssd,1979,0.17662
ssd,1980,0.16419
ssd,1981,0.17645
ssd,1982,0.18413
ssd,1983,0.1864
ssd,1984,0.1826
ssd,1985,0.17213
ssd,1986,0.1883
ssd,1987,0.19938
ssd,1988,0.20371
ssd,1989,0.20032
ssd,1990,0.18773
ssd,1991,0.20756
ssd,1992,0.22244
ssd,1993,0.23041
ssd,1994,0.22801
ssd,1995,0.21183
ssd,1996,0.22696
ssd,1997,0.23744
ssd,1998,0.24289
ssd,1999,0.24374
ssd,2000,0.2402
ssd,2001,0.25628
ssd,2002,0.26799
ssd,2003,0.275
ssd,2004,0.27708
ssd,2005,0.27443
ssd,2006,0.29036
ssd,2007,0.30166
ssd,2008,0.30812
ssd,2009,0.31049
ssd,2010,0.30998
ssd,2011,0.32891
ssd,2012,0.34217
ssd,2013,0.3493
ssd,2014,0.35006
ssd,2015,0.34461
ssd,2016,0.36655
ssd,2017,0.38139
ssd,2018,0.38835
ssd,2019,0.38696
ssd,2020,0.37657
stp,1960,0.48374
stp,1961,0.49856
stp,1962,0.48434
stp,1963,0.45448
stp,1964,0.39897
stp,1965,0.31281
stp,1966,0.31938
stp,1967,0.35157
stp,1968,0.42248
stp,1969,0.51962
stp,1970,0.63416
stp,1971,0.62987
stp,1972,0.58727
stp,1973,0.49534
stp,1974,0.37139
stp,1975,0.21288
stp,1976,0.23328
stp,1977,0.28177
stp,1978,0.36511
stp,1979,0.46386
stp,1980,0.56512
stp,1981,0.57244
stp,1982,0.5562
stp,1983,0.52907
stp,1984,0.48614
stp,1985,0.43571
stp,1986,0.43688
stp,1987,0.42577
stp,1988,0.39842
stp,1989,0.34815
stp,1990,0.2904
stp,1991,0.3037
stp,1992,0.31179
stp,1993,0.31188
stp,1994,0.30137
stp,1995,0.28085
stp,1996,0.29908
stp,1997,0.30663
stp,1998,0.314
stp,1999,0.3065
stp,2000,0.29452
stp,2001,0.31186
stp,2002,0.32406
stp,2003,0.33108
stp,2004,0.32502
stp,2005,0.30794
stp,2006,0.32434
stp,2007,0.33276
stp,2008,0.33082
stp,2009,0.31781
stp,2010,0.29282
stp,2011,0.30225
stp,2012,0.30232
stp,2013,0.29757
stp,2014,0.2931
stp,2015,0.29166
stp,2016,0.31279
stp,2017,0.33684
stp,2018,0.35135
stp,2019,0.35219
stp,2020,0.33827
sur,1960,0.69624
sur,1961,0.68096
sur,1962,0.64656
sur,1963,0.60012
sur,1964,0.54841
sur,1965,0.48707
sur,1966,0.49757
sur,1967,0.50003
sur,1968,0.49134
sur,1969,0.46836
sur,1970,0.43476
sur,1971,0.46112
sur,1972,0.45914
sur,1973,0.42959
sur,1974,0.37443
sur,1975,0.31207
sur,1976,0.37009
sur,1977,0.44941
sur,1978,0.53526
sur,1979,0.61847
sur,1980,0.68066
sur,1981,0.72773
sur,1982,0.75112
sur,1983,0.7596
sur,1984,0.75245
sur,1985,0.73527
sur,1986,0.74156
sur,1987,0.73956
sur,1988,0.72947
sur,1989,0.70925
sur,1990,0.67929
sur,1991,0.696
sur,1992,0.70299
sur,1993,0.69778
sur,1994,0.67844
sur,1995,0.64392
sur,1996,0.65076
sur,1997,0.64558
sur,1998,0.63584
sur,1999,0.62263
sur,2000,0.61164
sur,2001,0.64758
sur,2002,0.67802
sur,2003,0.70191
sur,2004,0.71911
sur,2005,0.72324
sur,2006,0.77198
sur,2007,0.81101
sur,2008,0.83763
sur,2009,0.85028
sur,2010,0.84909
sur,2011,0.89091
sur,2012,0.91966
sur,2013,0.93657
sur,2014,0.93885
sur,2015,0.9285
sur,2016,0.96674
sur,2017,0.99471
sur,2018,1.00786
sur,2019,1.00118
sur,2020,0.97347
svk,1960,0.75739
svk,1961,0.79345
svk,1962,0.81199
svk,1963,0.81265
svk,1964,0.79849
svk,1965,0.77238
svk,1966,0.81663
svk,1967,0.85355
svk,1968,0.87526
svk,1969,0.87244
svk,1970,0.84136
svk,1971,0.87418
svk,1972,0.88435
svk,1973,0.87999
svk,1974,0.87142
svk,1975,0.86022
svk,1976,0.93097
svk,1977,0.99145
svk,1978,1.03518
svk,1979,1.05705
svk,1980,1.05524
svk,1981,1.13527
svk,1982,1.1907
svk,1983,1.21645
svk,1984,1.21015
svk,1985,1.17232
svk,1986,1.24983
svk,1987,1.29689
svk,1988,1.3158
svk,1989,1.31331
svk,1990,1.29163
svk,1991,1.39272
svk,1992,1.4846
svk,1993,1.53701
svk,1994,1.51726
svk,1995,1.41805
svk,1996,1.40312
svk,1997,1.34142
svk,1998,1.26576
svk,1999,1.21092
svk,2000,1.18482
svk,2001,1.28541
svk,2002,1.39182
svk,2003,1.4816
svk,2004,1.53331
svk,2005,1.53992
svk,2006,1.62692
svk,2007,1.68204
svk,2008,1.70872
svk,2009,1.71331
svk,2010,1.69883
svk,2011,1.78607
svk,2012,1.86105
svk,2013,1.91572
svk,2014,1.94045
svk,2015,1.93169
svk,2016,2.00013
svk,2017,2.04244
svk,2018,2.06382
svk,2019,2.07155
svk,2020,2.07096
svn,1960,0.83756
svn,1961,0.88476
svn,1962,0.91324
svn,1963,0.92185
svn,1964,0.90845
svn,1965,0.87176
svn,1966,0.90676
svn,1967,0.92408
svn,1968,0.91919
svn,1969,0.88623
svn,1970,0.82178
svn,1971,0.85075
svn,1972,0.86181
svn,1973,0.86222
svn,1974,0.85969
svn,1975,0.85334
svn,1976,0.93108
svn,1977,1.00725
svn,1978,1.07873
svn,1979,1.13593
svn,1980,1.16953
svn,1981,1.22989
svn,1982,1.24997
svn,1983,1.23335
svn,1984,1.18882
svn,1985,1.12061
svn,1986,1.2039
svn,1987,1.26483
svn,1988,1.30342
svn,1989,1.3259
svn,1990,1.33489
svn,1991,1.46225
svn,1992,1.58547
svn,1993,1.67113
svn,1994,1.67902
svn,1995,1.59699
svn,1996,1.56806
svn,1997,1.48675
svn,1998,1.38929
svn,1999,1.31254
svn,2000,1.26841
svn,2001,1.34163
svn,2002,1.42579
svn,2003,1.50982
svn,2004,1.58357
svn,2005,1.64337
svn,2006,1.79194
svn,2007,1.92635
svn,2008,2.04846
svn,2009,2.16276
svn,2010,2.27362
svn,2011,2.45521
svn,2012,2.62873
svn,2013,2.7899
svn,2014,2.93146
svn,2015,3.05057
svn,2016,3.22077
svn,2017,3.36845
svn,2018,3.4946
svn,2019,3.6011
svn,2020,3.69358
swe,1960,1.64546
swe,1961,1.72301
swe,1962,1.77366
swe,1963,1.7967
swe,1964,1.79243
swe,1965,1.76189
swe,1966,1.84426
swe,1967,1.90188
swe,1968,1.93137
swe,1969,1.93101
swe,1970,1.90135
swe,1971,1.99196
swe,1972,2.05319
swe,1973,2.08487
swe,1974,2.08907
swe,1975,2.06759
swe,1976,2.16671
swe,1977,2.24
swe,1978,2.2848
swe,1979,2.29999
swe,1980,2.28615
swe,1981,2.41221
swe,1982,2.50851
swe,1983,2.57525
swe,1984,2.61544
swe,1985,2.63077
swe,1986,2.77281
swe,1987,2.88496
swe,1988,2.96349
swe,1989,3.00572
swe,1990,3.01246
swe,1991,3.14464
swe,1992,3.24199
swe,1993,3.30093
swe,1994,3.31969
swe,1995,3.30153
swe,1996,3.41525
swe,1997,3.49388
swe,1998,3.5434
swe,1999,3.57003
swe,2000,3.57681
swe,2001,3.72482
swe,2002,3.83871
swe,2003,3.91285
swe,2004,3.94201
swe,2005,3.92698
swe,2006,3.99673
swe,2007,4.0302
swe,2008,4.03118
swe,2009,3.99978
swe,2010,3.93935
swe,2011,3.98262
swe,2012,3.99544
swe,2013,3.98388
swe,2014,3.9547
swe,2015,3.91413
swe,2016,3.98564
swe,2017,4.0364
swe,2018,4.08275
swe,2019,4.14466
swe,2020,4.23454
swz,1960,0.19496
swz,1961,0.21208
swz,1962,0.22786
swz,1963,0.23358
swz,1964,0.23132
swz,1965,0.22148
swz,1966,0.23517
swz,1967,0.24343
swz,1968,0.24476
swz,1969,0.23598
swz,1970,0.22093
swz,1971,0.23429
swz,1972,0.24237
swz,1973,0.2414
swz,1974,0.23358
swz,1975,0.21976
swz,1976,0.23182
swz,1977,0.23831
swz,1978,0.23744
swz,1979,0.23037
swz,1980,0.21529
swz,1981,0.22855
swz,1982,0.23539
swz,1983,0.23444
swz,1984,0.22797
swz,1985,0.21534
swz,1986,0.22924
swz,1987,0.23727
swz,1988,0.24032
swz,1989,0.23447
swz,1990,0.22189
swz,1991,0.23566
swz,1992,0.24259
swz,1993,0.24294
swz,1994,0.23763
swz,1995,0.22545
swz,1996,0.23842
swz,1997,0.24578
swz,1998,0.24709
swz,1999,0.23868
swz,2000,0.22234
swz,2001,0.23809
swz,2002,0.2476
swz,2003,0.24949
swz,2004,0.24311
swz,2005,0.22668
swz,2006,0.24118
swz,2007,0.24879
swz,2008,0.24911
swz,2009,0.24085
swz,2010,0.22263
swz,2011,0.23832
swz,2012,0.24864
swz,2013,0.25263
swz,2014,0.24981
swz,2015,0.23881
swz,2016,0.2576
swz,2017,0.27079
swz,2018,0.2769
swz,2019,0.2763
swz,2020,0.26919
syc,1960,0.73265
syc,1961,0.73561
syc,1962,0.73116
syc,1963,0.69356
syc,1964,0.66613
syc,1965,0.61859
syc,1966,0.6284
syc,1967,0.63382
syc,1968,0.63052
syc,1969,0.61097
syc,1970,0.57576
syc,1971,0.59696
syc,1972,0.60172
syc,1973,0.59857
syc,1974,0.59585
syc,1975,0.5737
syc,1976,0.59871
syc,1977,0.61697
syc,1978,0.64452
