geo,time,sp_pop_totl_fe_zs
kwt,1964,37.42038
kwt,1965,38.3688
kwt,1966,39.46105
kwt,1967,40.60284
kwt,1968,41.71155
kwt,1969,42.71654
kwt,1970,43.58018
kwt,1971,44.35271
kwt,1972,45.03708
kwt,1973,45.53382
kwt,1974,45.73221
kwt,1975,45.59593
kwt,1976,45.12297
kwt,1977,44.42285
kwt,1978,43.68264
kwt,1979,43.10407
kwt,1980,42.79065
kwt,1981,42.74665
kwt,1982,42.89165
kwt,1983,43.13283
kwt,1984,43.35363
kwt,1985,43.48272
kwt,1986,43.5163
kwt,1987,43.48682
kwt,1988,43.41111
kwt,1989,43.30634
kwt,1990,43.17909
kwt,1991,43.0134
kwt,1992,42.78965
kwt,1993,42.50846
kwt,1994,42.20306
kwt,1995,41.93257
kwt,1996,41.75945
kwt,1997,41.68812
kwt,1998,41.66994
kwt,1999,41.6375
kwt,2000,41.55354
kwt,2001,41.39601
kwt,2002,41.18632
kwt,2003,40.98734
kwt,2004,40.89115
kwt,2005,40.95334
kwt,2006,41.17833
kwt,2007,41.50212
kwt,2008,41.83362
kwt,2009,42.07638
kwt,2010,42.18118
kwt,2011,42.16491
kwt,2012,42.05874
kwt,2013,41.86047
kwt,2014,41.56669
kwt,2015,41.18271
kwt,2016,40.69389
kwt,2017,40.12194
kwt,2018,39.54817
kwt,2019,39.07754
kwt,2020,38.77983
lao,1960,50.85695
lao,1961,50.84752
lao,1962,50.83478
lao,1963,50.81936
lao,1964,50.80118
lao,1965,50.78066
lao,1966,50.7581
lao,1967,50.7336
lao,1968,50.70718
lao,1969,50.67882
lao,1970,50.64906
lao,1971,50.61736
lao,1972,50.58469
lao,1973,50.55188
lao,1974,50.51965
lao,1975,50.48855
lao,1976,50.45822
lao,1977,50.4281
lao,1978,50.39743
