geo,time,se_sec_ages
che,2010,13
che,2011,13
che,2012,13
che,2013,13
che,2014,13
che,2015,13
che,2016,13
che,2017,13
che,2018,13
che,2019,13
che,2020,13
che,2021,13
chl,1970,12
chl,1971,12
chl,1972,12
chl,1973,12
chl,1974,12
chl,1975,12
chl,1976,12
chl,1977,12
chl,1978,12
chl,1979,12
chl,1980,12
chl,1981,12
chl,1982,12
chl,1983,12
chl,1984,12
chl,1985,12
chl,1986,12
chl,1987,12
chl,1988,12
chl,1989,12
chl,1990,12
chl,1991,12
chl,1992,12
chl,1993,12
chl,1994,12
chl,1995,12
chl,1996,12
chl,1997,14
chl,1998,12
chl,1999,12
chl,2000,12
chl,2001,12
chl,2002,12
chl,2003,12
chl,2004,12
chl,2005,12
chl,2006,12
chl,2007,12
chl,2008,12
chl,2009,12
chl,2010,12
chl,2011,12
chl,2012,12
chl,2013,12
chl,2014,12
chl,2015,12
chl,2016,12
chl,2017,12
chl,2018,12
chl,2019,12
chl,2020,12
chl,2021,12
chn,1970,12
chn,1971,12
chn,1972,12
chn,1973,12
chn,1974,12
chn,1975,12
chn,1976,12
chn,1977,12
chn,1978,12
chn,1979,12
chn,1980,12
chn,1981,12
chn,1982,12
chn,1983,12
chn,1984,12
chn,1985,12
chn,1986,12
chn,1987,12
chn,1988,12
chn,1989,12
chn,1990,12
chn,1991,12
chn,1992,12
chn,1993,12
chn,1994,12
chn,1995,12
chn,1996,12
chn,1997,12
chn,1998,12
chn,1999,12
chn,2000,12
chn,2001,12
chn,2002,12
chn,2003,12
chn,2004,12
chn,2005,12
chn,2006,12
chn,2007,12
chn,2008,12
chn,2009,12
chn,2010,12
chn,2011,12
chn,2012,12
chn,2013,12
chn,2014,12
chn,2015,12
chn,2016,12
chn,2017,12
chn,2018,12
chn,2019,12
chn,2020,12
chn,2021,12
civ,1970,12
civ,1971,12
civ,1972,12
civ,1973,12
civ,1974,12
civ,1975,12
civ,1976,12
civ,1977,12
civ,1978,12
civ,1979,12
civ,1980,12
civ,1981,12
civ,1982,12
civ,1983,12
civ,1984,12
civ,1985,12
civ,1986,12
civ,1987,12
civ,1988,12
civ,1989,12
civ,1990,12
civ,1991,12
civ,1992,12
civ,1993,12
civ,1994,12
civ,1995,12
civ,1996,12
civ,1997,12
civ,1998,12
civ,1999,12
civ,2000,12
civ,2001,12
civ,2002,12
civ,2003,12
civ,2004,12
civ,2005,12
civ,2006,12
civ,2007,12
civ,2008,12
civ,2009,12
civ,2010,12
civ,2011,12
civ,2012,12
civ,2013,12
civ,2014,12
civ,2015,12
civ,2016,12
civ,2017,12
civ,2018,12
civ,2019,12
civ,2020,12
civ,2021,12
cmr,1970,12
cmr,1971,12
cmr,1972,12
cmr,1973,12
cmr,1974,12
cmr,1975,12
cmr,1976,12
cmr,1977,12
cmr,1978,12
cmr,1979,12
cmr,1980,12
cmr,1981,12
cmr,1982,12
cmr,1983,12
cmr,1984,12
cmr,1985,12
cmr,1986,12
cmr,1987,12
cmr,1988,12
cmr,1989,12
cmr,1990,12
cmr,1991,12
cmr,1992,12
cmr,1993,12
cmr,1994,12
cmr,1995,12
cmr,1996,12
cmr,1997,12
cmr,1998,12
cmr,1999,12
cmr,2000,12
cmr,2001,12
cmr,2002,12
cmr,2003,12
cmr,2004,12
cmr,2005,12
cmr,2006,12
cmr,2007,12
cmr,2008,12
cmr,2009,12
cmr,2010,12
cmr,2011,12
cmr,2012,12
cmr,2013,12
cmr,2014,12
cmr,2015,12
cmr,2016,12
cmr,2017,12
cmr,2018,12
cmr,2019,12
cmr,2020,12
cod,1970,12
cod,1971,12
cod,1972,12
cod,1973,12
cod,1974,12
cod,1975,12
cod,1976,12
cod,1977,12
cod,1978,12
cod,1979,12
cod,1980,12
cod,1981,12
cod,1982,12
cod,1983,12
cod,1984,12
cod,1985,12
cod,1986,12
cod,1987,12
cod,1988,12
cod,1989,12
cod,1990,12
cod,1991,12
cod,1992,12
cod,1993,12
cod,1994,12
cod,1995,12
cod,1996,12
cod,1997,12
cod,1998,12
cod,1999,12
cod,2000,12
cod,2001,12
cod,2002,12
cod,2003,12
cod,2004,12
cod,2005,12
cod,2006,12
cod,2007,12
cod,2008,12
cod,2009,12
cod,2010,12
cod,2011,12
cod,2012,12
cod,2013,12
cod,2014,12
cod,2015,12
cod,2016,12
cod,2017,12
cod,2018,12
cod,2019,12
cod,2020,12
cod,2021,12
cog,1970,12
cog,1971,12
cog,1972,12
cog,1973,12
cog,1974,12
cog,1975,12
cog,1976,12
cog,1977,12
cog,1978,12
cog,1979,12
cog,1980,12
cog,1981,12
cog,1982,12
cog,1983,12
cog,1984,12
cog,1985,12
cog,1986,12
cog,1987,12
cog,1988,12
cog,1989,12
cog,1990,12
cog,1991,12
cog,1992,12
cog,1993,12
cog,1994,12
cog,1995,12
cog,1996,12
cog,1997,12
cog,1998,12
cog,1999,12
cog,2000,12
cog,2001,12
cog,2002,12
cog,2003,12
cog,2004,12
cog,2005,12
cog,2006,12
cog,2007,12
cog,2008,12
cog,2009,12
cog,2010,12
cog,2011,12
cog,2012,12
cog,2013,12
cog,2014,12
cog,2015,12
cog,2016,12
cog,2017,12
cog,2018,12
cog,2019,12
cog,2020,12
cog,2021,12
col,1970,12
col,1971,12
col,1972,12
col,1973,12
col,1974,12
col,1975,12
col,1976,11
col,1977,11
col,1978,11
col,1979,11
col,1980,11
col,1981,11
col,1982,11
col,1983,11
col,1984,11
col,1985,11
col,1986,11
col,1987,11
col,1988,11
col,1989,11
col,1990,11
col,1991,11
col,1992,11
col,1993,11
col,1994,11
col,1995,11
col,1996,11
col,1997,11
col,1998,11
col,1999,11
col,2000,11
col,2001,11
col,2002,11
col,2003,11
col,2004,11
col,2005,11
col,2006,11
col,2007,11
col,2008,11
col,2009,11
col,2010,11
col,2011,11
col,2012,11
col,2013,11
col,2014,11
col,2015,11
col,2016,11
col,2017,11
col,2018,11
col,2019,11
col,2020,11
col,2021,11
com,1970,12
com,1971,12
com,1972,12
com,1973,12
com,1974,12
com,1975,12
com,1976,12
com,1977,12
com,1978,12
com,1979,12
com,1980,12
com,1981,12
com,1982,12
com,1983,12
com,1984,12
com,1985,12
com,1986,12
com,1987,12
com,1988,12
com,1989,12
com,1990,12
com,1991,12
com,1992,13
com,1993,13
com,1994,13
com,1995,13
com,1996,13
com,1997,13
com,1998,13
com,1999,12
com,2000,12
com,2001,12
com,2002,12
com,2003,12
com,2004,12
com,2005,12
com,2006,12
com,2007,12
com,2008,12
com,2009,12
com,2010,12
com,2011,12
com,2012,12
com,2013,12
com,2014,12
com,2015,12
com,2016,12
com,2017,12
com,2018,12
com,2019,12
com,2020,12
com,2021,12
cpv,1970,13
cpv,1971,13
cpv,1972,13
cpv,1973,13
cpv,1974,13
cpv,1975,13
cpv,1976,13
cpv,1977,13
cpv,1978,13
cpv,1979,13
cpv,1980,13
cpv,1981,13
cpv,1982,13
cpv,1983,13
cpv,1984,13
cpv,1985,13
cpv,1986,13
cpv,1987,13
cpv,1988,13
cpv,1989,13
cpv,1990,13
cpv,1991,13
cpv,1992,13
cpv,1993,13
cpv,1994,13
cpv,1995,13
cpv,1996,13
cpv,1997,13
cpv,1998,12
cpv,1999,12
cpv,2000,12
cpv,2001,12
cpv,2002,12
cpv,2003,12
cpv,2004,12
cpv,2005,12
cpv,2006,12
cpv,2007,12
cpv,2008,12
cpv,2009,12
cpv,2010,12
cpv,2011,12
cpv,2012,12
cpv,2013,12
cpv,2014,12
cpv,2015,12
cpv,2016,12
cpv,2017,12
cpv,2018,12
cpv,2019,12
cpv,2020,12
cpv,2021,12
cri,1970,12
cri,1971,12
cri,1972,12
cri,1973,12
cri,1974,12
cri,1975,12
cri,1976,12
cri,1977,12
cri,1978,12
cri,1979,12
cri,1980,12
cri,1981,12
cri,1982,12
cri,1983,12
cri,1984,12
cri,1985,12
cri,1986,12
cri,1987,12
cri,1988,12
cri,1989,12
cri,1990,12
cri,1991,12
cri,1992,12
cri,1993,12
cri,1994,12
cri,1995,12
cri,1996,12
cri,1997,12
cri,1998,12
cri,1999,12
cri,2000,12
cri,2001,12
cri,2002,12
cri,2003,12
cri,2004,12
cri,2005,12
cri,2006,12
cri,2007,12
cri,2008,12
cri,2009,12
cri,2010,12
cri,2011,12
cri,2012,12
cri,2013,12
cri,2014,12
cri,2015,12
cri,2016,12
cri,2017,12
cri,2018,12
cri,2019,12
cri,2020,12
cri,2021,12
cub,1970,12
cub,1971,12
cub,1972,12
cub,1973,12
cub,1974,12
cub,1975,12
cub,1976,12
cub,1977,12
cub,1978,12
cub,1979,12
cub,1980,12
cub,1981,12
cub,1982,12
cub,1983,12
cub,1984,12
cub,1985,12
cub,1986,12
cub,1987,12
cub,1988,12
cub,1989,12
cub,1990,12
cub,1991,12
cub,1992,12
cub,1993,12
cub,1994,12
cub,1995,12
cub,1996,12
cub,1997,12
cub,1998,12
cub,1999,12
cub,2000,12
cub,2001,12
cub,2002,12
cub,2003,12
cub,2004,12
cub,2005,12
cub,2006,12
cub,2007,12
cub,2008,12
cub,2009,12
cub,2010,12
cub,2011,12
cub,2012,12
cub,2013,12
cub,2014,12
cub,2015,12
cub,2016,12
cub,2017,12
cub,2018,12
cub,2019,12
cub,2020,12
cub,2021,12
cym,1970,11
cym,1971,11
cym,1972,11
cym,1973,11
cym,1974,11
cym,1975,11
cym,1976,11
cym,1977,11
cym,1978,11
cym,1979,11
cym,1980,11
cym,1981,11
cym,1982,11
cym,1983,11
cym,1984,11
cym,1985,11
cym,1986,11
cym,1987,11
cym,1988,11
cym,1989,11
cym,1990,11
cym,1991,11
cym,1992,11
cym,1993,11
cym,1994,11
cym,1995,11
cym,1996,11
cym,1997,11
cym,1998,11
cym,1999,11
cym,2000,11
cym,2001,11
cym,2002,11
cym,2003,11
cym,2004,11
cym,2005,11
cym,2006,11
cym,2007,11
cym,2008,11
cym,2009,11
cym,2010,11
cym,2011,11
cym,2012,11
cym,2013,11
cym,2014,11
cym,2015,11
cym,2016,11
cym,2017,11
cym,2018,11
cym,2019,11
cym,2020,11
cym,2021,11
cyp,1970,12
cyp,1971,12
cyp,1972,12
cyp,1973,12
cyp,1974,12
cyp,1975,12
cyp,1976,12
cyp,1977,12
cyp,1978,12
cyp,1979,12
cyp,1980,12
cyp,1981,12
cyp,1982,12
cyp,1983,12
cyp,1984,12
cyp,1985,12
cyp,1986,12
cyp,1987,12
cyp,1988,12
cyp,1989,12
cyp,1990,12
cyp,1991,12
cyp,1992,12
cyp,1993,12
cyp,1994,12
cyp,1995,12
cyp,1996,12
cyp,1997,12
cyp,1998,12
cyp,1999,12
cyp,2000,12
cyp,2001,12
cyp,2002,12
cyp,2003,12
cyp,2004,12
cyp,2005,12
cyp,2006,12
cyp,2007,12
cyp,2008,12
cyp,2009,12
cyp,2010,12
cyp,2011,12
cyp,2012,12
cyp,2013,12
cyp,2014,12
cyp,2015,12
cyp,2016,12
cyp,2017,12
cyp,2018,12
cyp,2019,12
cyp,2020,12
cyp,2021,12
cze,1970,10
cze,1971,10
cze,1972,10
cze,1973,10
cze,1974,10
cze,1975,10
cze,1976,10
cze,1977,10
cze,1978,10
cze,1979,10
cze,1980,10
cze,1981,10
cze,1982,10
cze,1983,10
cze,1984,10
cze,1985,10
cze,1986,10
cze,1987,10
cze,1988,10
cze,1989,10
cze,1990,10
cze,1991,10
cze,1992,10
cze,1993,10
cze,1994,10
cze,1995,10
cze,1996,10
cze,1997,11
cze,1998,11
cze,1999,11
cze,2000,11
cze,2001,11
cze,2002,11
cze,2003,11
cze,2004,11
cze,2005,11
cze,2006,11
cze,2007,11
cze,2008,11
cze,2009,11
cze,2010,11
cze,2011,11
cze,2012,11
cze,2013,11
cze,2014,11
cze,2015,11
cze,2016,11
cze,2017,11
cze,2018,11
cze,2019,11
cze,2020,11
cze,2021,11
deu,1970,10
deu,1971,10
deu,1972,10
deu,1973,10
deu,1974,10
deu,1975,10
deu,1976,10
deu,1977,10
deu,1978,10
deu,1979,10
deu,1980,10
deu,1981,10
deu,1982,10
deu,1983,10
deu,1984,10
deu,1985,10
deu,1986,10
deu,1987,10
deu,1988,10
deu,1989,10
deu,1990,10
deu,1991,10
deu,1992,10
deu,1993,10
deu,1994,10
deu,1995,10
deu,1996,10
deu,1997,10
deu,1998,10
deu,1999,10
deu,2000,10
deu,2001,10
deu,2002,10
deu,2003,10
deu,2004,10
deu,2005,10
deu,2006,10
deu,2007,10
deu,2008,10
deu,2009,10
deu,2010,10
deu,2011,10
deu,2012,10
deu,2013,10
deu,2014,10
deu,2015,10
deu,2016,10
deu,2017,10
deu,2018,10
deu,2019,10
deu,2020,10
deu,2021,10
dji,1970,12
dji,1971,12
dji,1972,12
dji,1973,12
dji,1974,12
dji,1975,12
dji,1976,12
dji,1977,12
dji,1978,12
dji,1979,12
dji,1980,12
dji,1981,12
dji,1982,12
dji,1983,12
dji,1984,12
dji,1985,12
dji,1986,12
dji,1987,12
dji,1988,12
dji,1989,12
dji,1990,12
dji,1991,12
dji,1992,12
dji,1993,12
dji,1994,12
dji,1995,12
dji,1996,12
dji,1997,12
dji,1998,12
dji,1999,12
dji,2000,12
dji,2001,12
dji,2002,12
dji,2003,12
dji,2004,12
dji,2005,12
dji,2006,12
dji,2007,12
dji,2008,11
dji,2009,11
dji,2010,11
dji,2011,11
dji,2012,11
dji,2013,11
dji,2014,11
dji,2015,11
dji,2016,11
dji,2017,11
dji,2018,11
dji,2019,11
dji,2020,11
dji,2021,11
dma,1970,12
dma,1971,12
dma,1972,12
dma,1973,12
dma,1974,12
dma,1975,12
dma,1976,12
dma,1977,12
dma,1978,12
dma,1979,12
dma,1980,12
dma,1981,12
dma,1982,12
dma,1983,12
dma,1984,12
dma,1985,12
dma,1986,12
dma,1987,12
dma,1988,12
dma,1989,12
dma,1990,12
dma,1991,12
dma,1992,12
dma,1993,12
dma,1994,12
dma,1995,12
dma,1996,12
dma,1997,12
dma,1998,12
dma,1999,12
dma,2000,12
dma,2001,12
dma,2002,12
dma,2003,12
dma,2004,12
dma,2005,12
dma,2006,12
dma,2007,12
dma,2008,12
dma,2009,12
dma,2010,12
dma,2011,12
dma,2012,12
dma,2013,12
dma,2014,12
dma,2015,12
dma,2016,12
dma,2017,12
dma,2018,12
dma,2019,12
dma,2020,12
dma,2021,12
dnk,1970,12
dnk,1971,12
dnk,1972,12
dnk,1973,12
dnk,1974,12
dnk,1975,12
dnk,1976,12
dnk,1977,12
dnk,1978,12
dnk,1979,12
dnk,1980,12
dnk,1981,13
dnk,1982,13
dnk,1983,13
dnk,1984,13
dnk,1985,13
dnk,1986,13
dnk,1987,13
dnk,1988,13
dnk,1989,13
dnk,1990,13
dnk,1991,13
dnk,1992,13
dnk,1993,13
dnk,1994,13
dnk,1995,13
dnk,1996,13
dnk,1997,13
dnk,1998,13
dnk,1999,13
dnk,2000,13
dnk,2001,13
dnk,2002,13
dnk,2003,13
dnk,2004,13
dnk,2005,13
dnk,2006,13
dnk,2007,13
dnk,2008,13
dnk,2009,13
dnk,2010,13
dnk,2011,13
dnk,2012,13
dnk,2013,13
dnk,2014,13
dnk,2015,13
dnk,2016,13
dnk,2017,13
dnk,2018,13
dnk,2019,13
dnk,2020,13
dnk,2021,13
dom,1970,13
dom,1971,13
dom,1972,13
dom,1973,13
dom,1974,13
dom,1975,13
dom,1976,13
dom,1977,13
dom,1978,13
dom,1979,13
dom,1980,13
dom,1981,13
dom,1982,13
dom,1983,13
dom,1984,13
dom,1985,13
dom,1986,13
dom,1987,13
dom,1988,13
dom,1989,13
dom,1990,13
dom,1991,13
dom,1992,13
dom,1993,13
dom,1994,13
dom,1995,12
dom,1996,12
dom,1997,12
dom,1998,12
dom,1999,12
dom,2000,12
dom,2001,12
dom,2002,12
dom,2003,12
dom,2004,12
dom,2005,12
dom,2006,12
dom,2007,12
dom,2008,12
dom,2009,12
dom,2010,12
dom,2011,12
dom,2012,12
dom,2013,12
dom,2014,12
dom,2015,12
dom,2016,12
dom,2017,12
dom,2018,12
dom,2019,12
dom,2020,12
dom,2021,12
dza,1970,12
dza,1971,12
dza,1972,12
dza,1973,12
dza,1974,12
dza,1975,12
dza,1976,12
dza,1977,12
dza,1978,12
dza,1979,12
dza,1980,12
dza,1981,12
dza,1982,12
dza,1983,12
dza,1984,12
dza,1985,12
dza,1986,12
dza,1987,12
dza,1988,12
dza,1989,12
dza,1990,12
dza,1991,12
dza,1992,12
dza,1993,12
dza,1994,12
dza,1995,12
dza,1996,12
dza,1997,12
dza,1998,12
dza,1999,12
dza,2000,12
dza,2001,12
dza,2002,12
dza,2003,12
dza,2004,12
dza,2005,12
dza,2006,12
dza,2007,12
dza,2008,12
dza,2009,11
dza,2010,11
dza,2011,11
dza,2012,11
dza,2013,11
dza,2014,11
dza,2015,11
dza,2016,11
dza,2017,11
dza,2018,11
dza,2019,11
dza,2020,11
dza,2021,11
ecu,1970,12
ecu,1971,12
ecu,1972,12
ecu,1973,12
ecu,1974,12
ecu,1975,12
ecu,1976,12
ecu,1977,12
ecu,1978,12
ecu,1979,12
ecu,1980,12
ecu,1981,12
ecu,1982,12
ecu,1983,12
ecu,1984,12
ecu,1985,12
ecu,1986,12
ecu,1987,12
ecu,1988,12
ecu,1989,12
ecu,1990,12
ecu,1991,12
ecu,1992,12
ecu,1993,12
ecu,1994,12
ecu,1995,12
ecu,1996,12
ecu,1997,12
ecu,1998,12
ecu,1999,12
ecu,2000,12
ecu,2001,12
ecu,2002,12
ecu,2003,12
ecu,2004,12
ecu,2005,12
ecu,2006,12
ecu,2007,12
ecu,2008,12
ecu,2009,12
ecu,2010,12
ecu,2011,12
ecu,2012,12
ecu,2013,12
ecu,2014,12
ecu,2015,12
ecu,2016,12
ecu,2017,12
ecu,2018,12
ecu,2019,12
ecu,2020,12
ecu,2021,12
egy,1970,12
egy,1971,12
egy,1972,12
egy,1973,12
egy,1974,12
egy,1975,12
egy,1976,12
egy,1977,12
egy,1978,12
egy,1979,12
egy,1980,12
egy,1981,12
egy,1982,12
egy,1983,12
egy,1984,12
egy,1985,12
egy,1986,12
egy,1987,12
egy,1988,12
egy,1989,12
egy,1990,11
egy,1991,11
egy,1992,11
egy,1993,11
egy,1994,11
egy,1995,11
egy,1996,11
egy,1997,11
egy,1998,11
egy,1999,11
egy,2000,11
egy,2001,11
egy,2002,11
egy,2003,11
egy,2004,11
egy,2005,12
egy,2006,12
egy,2007,12
egy,2008,12
egy,2009,12
egy,2010,12
egy,2011,12
egy,2012,12
egy,2013,12
egy,2014,12
egy,2015,12
egy,2016,12
egy,2017,12
egy,2018,12
egy,2019,12
egy,2020,12
egy,2021,12
eri,1970,13
eri,1971,13
eri,1972,13
eri,1973,13
eri,1974,13
eri,1975,13
eri,1976,13
eri,1977,13
eri,1978,13
eri,1979,13
eri,1980,13
eri,1981,13
eri,1982,13
eri,1983,13
eri,1984,13
eri,1985,13
eri,1986,13
eri,1987,13
eri,1988,13
eri,1989,13
eri,1990,13
eri,1991,13
eri,1992,12
eri,1993,12
eri,1994,12
eri,1995,12
eri,1996,12
eri,1997,12
eri,1998,12
eri,1999,12
eri,2000,12
eri,2001,12
eri,2002,12
eri,2003,12
eri,2004,12
eri,2005,12
eri,2006,12
eri,2007,12
eri,2008,12
eri,2009,12
eri,2010,12
eri,2011,12
eri,2012,12
eri,2013,11
eri,2014,11
eri,2015,11
eri,2016,11
eri,2017,11
eri,2018,11
eri,2019,11
eri,2020,11
eri,2021,11
esp,1970,11
esp,1971,11
esp,1972,11
esp,1973,11
esp,1974,11
esp,1975,11
esp,1976,11
esp,1977,11
esp,1978,11
esp,1979,11
esp,1980,11
esp,1981,11
esp,1982,11
esp,1983,11
esp,1984,11
esp,1985,11
esp,1986,11
esp,1987,11
esp,1988,11
esp,1989,11
esp,1990,11
esp,1991,11
esp,1992,11
esp,1993,11
esp,1994,11
esp,1995,11
esp,1996,12
esp,1997,12
esp,1998,12
esp,1999,12
esp,2000,12
esp,2001,12
esp,2002,12
esp,2003,12
esp,2004,12
esp,2005,12
esp,2006,12
esp,2007,12
esp,2008,12
esp,2009,12
esp,2010,12
esp,2011,12
esp,2012,12
esp,2013,12
esp,2014,12
esp,2015,12
esp,2016,12
esp,2017,12
esp,2018,12
esp,2019,12
esp,2020,12
esp,2021,12
est,1970,12
est,1971,12
est,1972,12
est,1973,12
est,1974,12
est,1975,12
est,1976,12
est,1977,12
est,1978,12
est,1979,12
est,1980,12
est,1981,12
est,1982,12
est,1983,12
est,1984,12
est,1985,12
est,1986,12
est,1987,12
est,1988,12
est,1989,12
est,1990,12
est,1991,12
est,1992,12
est,1993,12
est,1994,13
est,1995,13
est,1996,13
est,1997,13
est,1998,13
est,1999,13
est,2000,13
est,2001,13
est,2002,13
est,2003,13
est,2004,13
est,2005,13
est,2006,13
est,2007,13
est,2008,13
est,2009,13
est,2010,13
est,2011,13
est,2012,13
est,2013,13
est,2014,13
est,2015,13
est,2016,13
est,2017,13
est,2018,13
est,2019,13
est,2020,13
est,2021,13
eth,1970,13
eth,1971,13
eth,1972,13
eth,1973,13
eth,1974,13
eth,1975,13
eth,1976,13
eth,1977,13
eth,1978,13
eth,1979,13
eth,1980,13
eth,1981,13
eth,1982,13
eth,1983,13
eth,1984,13
eth,1985,13
eth,1986,13
eth,1987,13
eth,1988,13
eth,1989,13
eth,1990,13
eth,1991,13
eth,1992,13
eth,1993,13
eth,1994,13
eth,1995,13
eth,1996,13
eth,1997,13
eth,1998,13
eth,1999,13
eth,2000,13
eth,2001,13
eth,2002,13
eth,2003,13
eth,2004,13
eth,2005,13
eth,2006,13
eth,2007,13
eth,2008,13
eth,2009,13
eth,2010,13
eth,2011,13
eth,2012,13
eth,2013,13
eth,2014,13
eth,2015,13
eth,2016,13
eth,2017,13
eth,2018,13
eth,2019,13
eth,2020,13
eth,2021,13
fin,1970,13
fin,1971,13
fin,1972,13
fin,1973,13
fin,1974,13
fin,1975,13
fin,1976,13
fin,1977,13
fin,1978,13
fin,1979,13
fin,1980,13
fin,1981,13
fin,1982,13
fin,1983,13
fin,1984,13
fin,1985,13
fin,1986,13
fin,1987,13
fin,1988,13
fin,1989,13
fin,1990,13
fin,1991,13
fin,1992,13
fin,1993,13
fin,1994,13
fin,1995,13
fin,1996,13
fin,1997,13
fin,1998,13
fin,1999,13
fin,2000,13
fin,2001,13
fin,2002,13
fin,2003,13
fin,2004,13
fin,2005,13
fin,2006,13
fin,2007,13
fin,2008,13
fin,2009,13
fin,2010,13
fin,2011,13
fin,2012,13
fin,2013,13
fin,2014,13
fin,2015,13
fin,2016,13
fin,2017,13
fin,2018,13
fin,2019,13
fin,2020,13
fin,2021,13
fji,1970,12
fji,1971,12
fji,1972,12
fji,1973,12
fji,1974,12
fji,1975,12
fji,1976,12
fji,1977,12
fji,1978,12
fji,1979,12
fji,1980,12
fji,1981,12
fji,1982,12
fji,1983,12
fji,1984,12
fji,1985,12
fji,1986,12
fji,1987,12
fji,1988,12
fji,1989,12
fji,1990,12
fji,1991,12
fji,1992,12
fji,1993,12
fji,1994,12
fji,1995,12
fji,1996,12
fji,1997,12
fji,1998,12
fji,1999,12
fji,2000,12
fji,2001,12
fji,2002,12
fji,2003,12
fji,2004,12
fji,2005,12
fji,2006,12
fji,2007,12
fji,2008,12
fji,2009,12
fji,2010,12
fji,2011,12
fji,2012,12
fji,2013,12
fji,2014,12
fji,2015,12
fji,2016,12
fji,2017,12
fji,2018,12
fji,2019,12
fji,2020,12
fji,2021,12
fra,1970,11
fra,1971,11
fra,1972,11
fra,1973,11
fra,1974,11
fra,1975,11
fra,1976,11
fra,1977,11
fra,1978,11
fra,1979,11
fra,1980,11
fra,1981,11
fra,1982,11
fra,1983,11
fra,1984,11
fra,1985,11
fra,1986,11
fra,1987,11
fra,1988,11
fra,1989,11
fra,1990,11
fra,1991,11
fra,1992,11
fra,1993,11
fra,1994,11
fra,1995,11
fra,1996,11
fra,1997,11
fra,1998,11
fra,1999,11
fra,2000,11
fra,2001,11
fra,2002,11
fra,2003,11
fra,2004,11
fra,2005,11
fra,2006,11
fra,2007,11
fra,2008,11
fra,2009,11
fra,2010,11
fra,2011,11
fra,2012,11
fra,2013,11
fra,2014,11
fra,2015,11
fra,2016,11
fra,2017,11
fra,2018,11
fra,2019,11
fra,2020,11
fra,2021,11
fsm,1970,12
fsm,1971,12
fsm,1972,12
fsm,1973,12
fsm,1974,12
fsm,1975,12
fsm,1976,12
fsm,1977,12
fsm,1978,12
fsm,1979,12
fsm,1980,12
fsm,1981,12
fsm,1982,12
fsm,1983,12
fsm,1984,12
fsm,1985,12
fsm,1986,12
fsm,1987,12
fsm,1988,12
fsm,1989,12
fsm,1990,12
fsm,1991,12
fsm,1992,12
fsm,1993,12
fsm,1994,12
fsm,1995,12
fsm,1996,12
fsm,1997,12
fsm,1998,12
fsm,1999,12
fsm,2000,12
fsm,2001,12
fsm,2002,12
fsm,2003,12
fsm,2004,12
fsm,2005,12
fsm,2006,12
fsm,2007,12
fsm,2008,12
fsm,2009,12
fsm,2010,12
fsm,2011,12
fsm,2012,12
fsm,2013,12
fsm,2014,12
fsm,2015,12
fsm,2016,12
fsm,2017,12
fsm,2018,12
fsm,2019,12
fsm,2020,12
fsm,2021,12
gab,1970,12
gab,1971,12
gab,1972,12
gab,1973,12
gab,1974,12
gab,1975,12
gab,1976,12
gab,1977,12
gab,1978,12
gab,1979,12
gab,1980,12
gab,1981,12
gab,1982,12
gab,1983,12
gab,1984,12
gab,1985,12
gab,1986,12
gab,1987,12
gab,1988,12
gab,1989,12
gab,1990,12
gab,1991,12
gab,1992,12
gab,1993,12
gab,1994,12
gab,1995,12
gab,1996,12
gab,1997,12
gab,1998,12
gab,1999,12
gab,2000,12
gab,2001,12
gab,2002,12
gab,2003,12
gab,2004,12
gab,2005,12
gab,2006,12
gab,2007,12
gab,2008,12
gab,2009,12
gab,2010,12
gab,2011,12
gab,2012,11
gab,2013,11
gab,2014,11
gab,2015,11
gab,2016,11
gab,2017,11
gab,2018,11
gab,2019,11
gab,2020,11
gab,2021,11
gbr,1970,11
gbr,1971,11
gbr,1972,11
gbr,1973,11
gbr,1974,11
gbr,1975,11
gbr,1976,11
gbr,1977,11
gbr,1978,11
gbr,1979,11
gbr,1980,11
gbr,1981,11
gbr,1982,11
gbr,1983,11
gbr,1984,11
gbr,1985,11
gbr,1986,11
gbr,1987,11
gbr,1988,11
gbr,1989,11
gbr,1990,11
gbr,1991,11
gbr,1992,11
gbr,1993,11
gbr,1994,11
gbr,1995,11
gbr,1996,11
gbr,1997,11
gbr,1998,11
gbr,1999,11
gbr,2000,11
gbr,2001,11
gbr,2002,11
gbr,2003,11
gbr,2004,11
gbr,2005,11
gbr,2006,11
gbr,2007,11
gbr,2008,11
gbr,2009,11
gbr,2010,11
gbr,2011,11
gbr,2012,11
gbr,2013,11
gbr,2014,11
gbr,2015,11
gbr,2016,11
gbr,2017,11
gbr,2018,11
gbr,2019,11
gbr,2020,11
gbr,2021,11
geo,1970,10
geo,1971,10
geo,1972,10
geo,1973,10
geo,1974,10
geo,1975,10
geo,1976,10
geo,1977,10
geo,1978,10
geo,1979,10
geo,1980,10
geo,1981,10
geo,1982,10
geo,1983,10
geo,1984,10
geo,1985,10
geo,1986,10
geo,1987,10
geo,1988,10
geo,1989,10
geo,1990,10
geo,1991,10
geo,1992,10
geo,1993,10
geo,1994,10
geo,1995,10
geo,1996,10
geo,1997,10
geo,1998,10
geo,1999,10
geo,2000,10
geo,2001,10
geo,2002,10
geo,2003,10
geo,2004,12
geo,2005,12
geo,2006,12
geo,2007,12
geo,2008,12
geo,2009,12
geo,2010,12
geo,2011,12
geo,2012,12
geo,2013,12
geo,2014,12
geo,2015,12
geo,2016,12
geo,2017,12
geo,2018,12
