geo,time,en_atm_co2e_kd_gd
kgz,2005,1.25088
kgz,2006,1.21781
kgz,2007,1.36449
kgz,2008,1.46107
kgz,2009,1.27826
kgz,2010,1.20642
kgz,2011,1.36633
kgz,2012,1.80543
kgz,2013,1.51772
kgz,2014,1.51034
kgz,2015,1.53784
kgz,2016,1.39213
kgz,2017,1.2798
kgz,2018,1.45267
khm,1993,0.2393
khm,1994,0.39101
khm,1995,0.36545
khm,1996,0.36795
khm,1997,0.37356
khm,1998,0.40723
khm,1999,0.35573
khm,2000,0.33188
khm,2001,0.33662
khm,2002,0.32466
khm,2003,0.32222
khm,2004,0.29203
khm,2005,0.28603
khm,2006,0.28854
khm,2007,0.31949
khm,2008,0.32773
khm,2009,0.3931
khm,2010,0.38588
khm,2011,0.38018
khm,2012,0.36997
khm,2013,0.35479
khm,2014,0.39345
khm,2015,0.47535
khm,2016,0.51289
khm,2017,0.55133
khm,2018,0.50353
kir,1990,0.18202
kir,1991,0.18202
kir,1992,0.18043
kir,1993,0.26832
kir,1994,0.26377
kir,1995,0.26377
kir,1996,0.25937
kir,1997,0.25512
kir,1998,0.23942
kir,1999,0.24316
kir,2000,0.30514
kir,2001,0.23227
kir,2002,0.2984
kir,2003,0.36566
kir,2004,0.37172
kir,2005,0.49585
kir,2006,0.49609
kir,2007,0.41674
kir,2008,0.42565
kir,2009,0.42226
kir,2010,0.35516
kir,2011,0.34959
kir,2012,0.40062
kir,2013,0.38442
kir,2014,0.38712
kir,2015,0.35064
kir,2016,0.44468
kir,2017,0.44075
kir,2018,0.43078
kna,1990,0.25559
kna,1991,0.26045
kna,1992,0.34062
kna,1993,0.29766
kna,1994,0.30287
kna,1995,0.2874
kna,1996,0.27153
kna,1997,0.27113
kna,1998,0.30652
kna,1999,0.29695
kna,2000,0.28485
kna,2001,0.29912
kna,2002,0.32318
kna,2003,0.33641
kna,2004,0.33755
kna,2005,0.28198
kna,2006,0.28579
kna,2007,0.30879
kna,2008,0.29098
kna,2009,0.84911
kna,2010,0.29291
kna,2011,0.31162
kna,2012,0.42905
kna,2013,0.26754
kna,2014,0.25172
kna,2015,0.25998
kna,2016,0.26337
kna,2017,0.25793
kna,2018,0.27149
kor,1990,0.62082
kor,1991,0.61615
kor,1992,0.62713
kor,1993,0.64703
kor,1994,0.64037
kor,1995,0.6356
kor,1996,0.62678
kor,1997,0.62154
kor,1998,0.55651
kor,1999,0.54742
kor,2000,0.57048
kor,2001,0.56179
kor,2002,0.51199
kor,2003,0.49924
kor,2004,0.4953
kor,2005,0.47012
kor,2006,0.45299
kor,2007,0.44096
kor,2008,0.43804
kor,2009,0.44493
kor,2010,0.45533
kor,2011,0.45675
kor,2012,0.44728
kor,2013,0.43261
kor,2014,0.41102
kor,2015,0.41378
kor,2016,0.40742
kor,2017,0.40173
kor,2018,0.39383
kwt,1992,0.62887
kwt,1993,0.59683
kwt,1994,0.63485
kwt,1995,0.60634
kwt,1996,0.58735
kwt,1997,0.59249
kwt,1998,0.66959
kwt,1999,0.74742
kwt,2000,0.77006
kwt,2001,0.82789
kwt,2002,0.8443
kwt,2003,0.74981
kwt,2004,0.72736
kwt,2005,0.74337
kwt,2006,0.71629
kwt,2007,0.66678
kwt,2008,0.69012
kwt,2009,0.76436
kwt,2010,0.81641
kwt,2011,0.7724
kwt,2012,0.7461
kwt,2013,0.75235
kwt,2014,0.73385
kwt,2015,0.76846
kwt,2016,0.76222
kwt,2017,0.79848
kwt,2018,0.78637
lao,1990,0.18687
lao,1991,0.19322
lao,1992,0.19636
lao,1993,0.19168
lao,1994,0.18303
lao,1995,0.18186
lao,1996,0.19039
lao,1997,0.18765
lao,1998,0.18734
lao,1999,0.18097
lao,2000,0.18111
lao,2001,0.19029
lao,2002,0.19942
lao,2003,0.19479
lao,2004,0.1927
lao,2005,0.18735
lao,2006,0.2245
lao,2007,0.2201
lao,2008,0.24189
lao,2009,0.27879
lao,2010,0.29127
lao,2011,0.28457
lao,2012,0.28336
lao,2013,0.31365
lao,2014,0.32948
lao,2015,0.60179
lao,2016,0.99733
lao,2017,1.12437
lao,2018,1.07426
lbn,1990,0.56599
lbn,1991,0.47442
lbn,1992,0.40628
lbn,1993,0.53974
lbn,1994,0.54471
lbn,1995,0.60388
lbn,1996,0.57609
lbn,1997,0.65123
lbn,1998,0.63288
lbn,1999,0.66676
lbn,2000,0.60539
lbn,2001,0.62839
lbn,2002,0.6058
lbn,2003,0.60672
lbn,2004,0.58409
lbn,2005,0.54972
lbn,2006,0.50844
lbn,2007,0.43132
lbn,2008,0.49031
lbn,2009,0.5225
lbn,2010,0.46095
lbn,2011,0.46355
lbn,2012,0.50116
lbn,2013,0.47783
lbn,2014,0.50046
lbn,2015,0.54166
lbn,2016,0.54849
lbn,2017,0.57261
lbn,2018,0.55255
lbr,2000,0.19768
lbr,2001,0.201
lbr,2002,0.19371
lbr,2003,0.29579
lbr,2004,0.33628
lbr,2005,0.38216
lbr,2006,0.36426
lbr,2007,0.30846
lbr,2008,0.2429
lbr,2009,0.23067
lbr,2010,0.29391
lbr,2011,0.31629
lbr,2012,0.32733
lbr,2013,0.28844
lbr,2014,0.38401
lbr,2015,0.3966
lbr,2016,0.45103
lbr,2017,0.39334
lbr,2018,0.40709
lby,1999,1.11749
lby,2000,1.12909
lby,2001,1.19433
lby,2002,1.26905
lby,2003,1.14041
lby,2004,1.12153
lby,2005,1.08274
lby,2006,1.02162
lby,2007,0.90067
lby,2008,0.97544
lby,2009,1.02791
lby,2010,1.04097
lby,2011,1.82497
lby,2012,1.12415
lby,2013,1.36803
lby,2014,1.95421
lby,2015,1.93376
lby,2016,1.89109
lby,2017,1.65701
lby,2018,1.49318
lca,1990,0.14621
lca,1991,0.15423
lca,1992,0.2143
lca,1993,0.20516
lca,1994,0.21747
lca,1995,0.23663
lca,1996,0.23733
lca,1997,0.23899
lca,1998,0.25296
lca,1999,0.25322
lca,2000,0.24626
lca,2001,0.29744
lca,2002,0.268
lca,2003,0.29086
lca,2004,0.26484
lca,2005,0.24061
lca,2006,0.24446
lca,2007,0.18762
lca,2008,0.17878
lca,2009,0.60368
lca,2010,0.22634
lca,2011,0.20385
lca,2012,0.27951
lca,2013,0.17765
lca,2014,0.1964
lca,2015,0.21017
lca,2016,0.18615
lca,2017,0.19016
lca,2018,0.19528
lie,2015,0.02552
lka,1990,0.17678
lka,1991,0.17517
lka,1992,0.22133
lka,1993,0.20073
lka,1994,0.21548
lka,1995,0.20602
lka,1996,0.2851
lka,1997,0.26729
lka,1998,0.26356
lka,1999,0.27882
lka,2000,0.30263
lka,2001,0.30513
lka,2002,0.30783
lka,2003,0.31687
lka,2004,0.31164
lka,2005,0.31863
lka,2006,0.2627
lka,2007,0.26937
lka,2008,0.23965
lka,2009,0.22207
lka,2010,0.21863
lka,2011,0.23795
lka,2012,0.23795
lka,2013,0.198
lka,2014,0.22929
lka,2015,0.25259
lka,2016,0.26039
lka,2017,0.26721
lka,2018,0.2401
lso,1990,1.43873
lso,1991,1.40308
lso,1992,1.35706
lso,1993,1.34601
lso,1994,1.30305
lso,1995,1.28549
lso,1996,1.24003
lso,1997,1.21762
lso,1998,1.22791
lso,1999,1.22923
lso,2000,1.20401
lso,2001,1.17589
lso,2002,1.18723
lso,2003,1.14807
lso,2004,1.15998
lso,2005,1.13911
lso,2006,1.10438
lso,2007,1.08207
lso,2008,1.05161
lso,2009,1.11266
lso,2010,1.0872
lso,2011,1.0633
lso,2012,1.03163
lso,2013,1.01791
lso,2014,1.00953
lso,2015,0.94501
lso,2016,0.92864
lso,2017,1.03056
lso,2018,1.09891
ltu,1995,0.76734
ltu,1996,0.75572
ltu,1997,0.68253
ltu,1998,0.6711
ltu,1999,0.56532
ltu,2000,0.46774
ltu,2001,0.46582
ltu,2002,0.4391
ltu,2003,0.39749
ltu,2004,0.39557
ltu,2005,0.39554
ltu,2006,0.37369
ltu,2007,0.34124
ltu,2008,0.32877
ltu,2009,0.34556
ltu,2010,0.36641
ltu,2011,0.3247
ltu,2012,0.31506
ltu,2013,0.28896
ltu,2014,0.26751
ltu,2015,0.26727
ltu,2016,0.26376
ltu,2017,0.25338
ltu,2018,0.25183
lux,1990,0.47748
lux,1991,0.45735
lux,1992,0.43697
lux,1993,0.42704
lux,1994,0.38207
lux,1995,0.30162
lux,1996,0.30023
lux,1997,0.26813
lux,1998,0.23205
lux,1999,0.22406
lux,2000,0.2234
lux,2001,0.23211
lux,2002,0.24069
lux,2003,0.24694
lux,2004,0.27132
lux,2005,0.26883
lux,2006,0.25131
lux,2007,0.22008
lux,2008,0.22093
lux,2009,0.21887
lux,2010,0.22068
lux,2011,0.21269
lux,2012,0.20876
lux,2013,0.19122
lux,2014,0.17431
lux,2015,0.15811
lux,2016,0.14672
lux,2017,0.1464
lux,2018,0.14704
lva,1995,0.73628
lva,1996,0.71864
lva,1997,0.62496
lva,1998,0.56013
lva,1999,0.5063
lva,2000,0.43978
lva,2001,0.43929
lva,2002,0.40967
lva,2003,0.39014
lva,2004,0.361
lva,2005,0.33031
lva,2006,0.31329
lva,2007,0.2962
lva,2008,0.29131
lva,2009,0.30834
lva,2010,0.37339
lva,2011,0.32518
lva,2012,0.29889
lva,2013,0.28751
lva,2014,0.27797
lva,2015,0.26873
lva,2016,0.2564
lva,2017,0.24729
lva,2018,0.25475
mar,1990,0.56387
mar,1991,0.56755
mar,1992,0.62445
mar,1993,0.64704
mar,1994,0.63351
mar,1995,0.69519
mar,1996,0.61208
mar,1997,0.65277
mar,1998,0.62316
mar,1999,0.64727
mar,2000,0.64857
mar,2001,0.67023
mar,2002,0.6737
mar,2003,0.63481
mar,2004,0.66853
mar,2005,0.68283
mar,2006,0.659
mar,2007,0.65775
mar,2008,0.65284
mar,2009,0.63075
mar,2010,0.64508
mar,2011,0.6601
mar,2012,0.66698
mar,2013,0.63348
mar,2014,0.63189
mar,2015,0.62414
mar,2016,0.61691
mar,2017,0.6185
mar,2018,0.60644
mda,1995,2.73726
mda,1996,2.49135
mda,1997,2.25773
mda,1998,2.18126
mda,1999,1.91805
mda,2000,1.71489
mda,2001,1.69097
mda,2002,1.60437
mda,2003,1.62871
mda,2004,1.51844
mda,2005,1.48512
mda,2006,1.38245
mda,2007,1.3691
mda,2008,1.2716
mda,2009,1.26811
mda,2010,1.28633
mda,2011,1.22293
mda,2012,1.19924
mda,2013,0.97008
mda,2014,0.99208
mda,2015,1.03548
mda,2016,1.00659
mda,2017,0.96385
mda,2018,0.9728
mdg,1990,0.13708
mdg,1991,0.15617
mdg,1992,0.15598
mdg,1993,0.15913
mdg,1994,0.19263
mdg,1995,0.2145
mdg,1996,0.20078
mdg,1997,0.20989
mdg,1998,0.23185
mdg,1999,0.22688
mdg,2000,0.2146
mdg,2001,0.20494
mdg,2002,0.15692
mdg,2003,0.19781
mdg,2004,0.20005
mdg,2005,0.19791
mdg,2006,0.18009
mdg,2007,0.17867
mdg,2008,0.17327
mdg,2009,0.17133
mdg,2010,0.18841
mdg,2011,0.21722
mdg,2012,0.26383
mdg,2013,0.27578
mdg,2014,0.2778
mdg,2015,0.29321
mdg,2016,0.27346
mdg,2017,0.28599
mdg,2018,0.26683
mdv,1995,0.1847
mdv,1996,0.18442
mdv,1997,0.20659
mdv,1998,0.17523
mdv,1999,0.22892
mdv,2000,0.23582
mdv,2001,0.25618
mdv,2002,0.3035
mdv,2003,0.23182
mdv,2004,0.30526
mdv,2005,0.33714
mdv,2006,0.32758
mdv,2007,0.30412
mdv,2008,0.27778
mdv,2009,0.31319
mdv,2010,0.30802
mdv,2011,0.29849
mdv,2012,0.32864
mdv,2013,0.30364
mdv,2014,0.34049
mdv,2015,0.32851
mdv,2016,0.40047
mdv,2017,0.38848
mdv,2018,0.37704
mex,1990,0.42745
mex,1991,0.43835
mex,1992,0.42878
mex,1993,0.43668
mex,1994,0.45091
mex,1995,0.45246
mex,1996,0.4508
mex,1997,0.45186
mex,1998,0.45907
mex,1999,0.43162
mex,2000,0.43869
mex,2001,0.4385
mex,2002,0.44552
mex,2003,0.4598
mex,2004,0.45027
mex,2005,0.45945
mex,2006,0.4573
mex,2007,0.45968
mex,2008,0.46923
mex,2009,0.47917
mex,2010,0.46293
mex,2011,0.45802
mex,2012,0.44169
mex,2013,0.42596
mex,2014,0.40398
mex,2015,0.40328
mex,2016,0.39848
mex,2017,0.38418
mex,2018,0.37619
mhl,1990,0
mhl,1991,0
mhl,1992,0.53568
mhl,1993,0.56849
mhl,1994,0.53693
mhl,1995,0.49618
mhl,1996,0.55318
mhl,1997,0.59129
mhl,1998,0.66241
mhl,1999,0.67083
mhl,2000,0.66187
mhl,2001,0.68154
mhl,2002,0.71668
mhl,2003,0.66775
mhl,2004,0.78173
mhl,2005,0.82251
mhl,2006,0.82541
mhl,2007,0.79958
mhl,2008,0.79137
mhl,2009,0.82594
mhl,2010,0.7743
mhl,2011,0.77907
mhl,2012,0.79738
mhl,2013,0.76658
mhl,2014,0.82921
mhl,2015,0.81604
mhl,2016,0.96927
mhl,2017,0.93755
mhl,2018,0.95761
mkd,1990,1.17694
mkd,1991,1.22367
mkd,1992,1.34247
mkd,1993,1.50151
mkd,1994,1.47681
mkd,1995,1.48998
mkd,1996,1.73713
mkd,1997,1.53123
mkd,1998,1.61882
mkd,1999,1.43529
mkd,2000,1.32478
mkd,2001,1.39304
mkd,2002,1.28704
mkd,2003,1.37555
mkd,2004,1.27275
mkd,2005,1.27529
mkd,2006,1.21427
mkd,2007,1.194
mkd,2008,1.10551
mkd,2009,1.03769
mkd,2010,0.97819
mkd,2011,1.05546
mkd,2012,1.00421
mkd,2013,0.88056
mkd,2014,0.80228
mkd,2015,0.74271
mkd,2016,0.71345
mkd,2017,0.75071
mkd,2018,0.6842
mli,1990,0.10003
mli,1991,0.09165
mli,1992,0.0991
mli,1993,0.09819
mli,1994,0.09667
mli,1995,0.09578
mli,1996,0.09328
mli,1997,0.09625
mli,1998,0.12999
mli,1999,0.12777
mli,2000,0.22533
mli,2001,0.223
mli,2002,0.18807
mli,2003,0.17235
mli,2004,0.1794
mli,2005,0.18774
mli,2006,0.20547
mli,2007,0.21744
mli,2008,0.20954
mli,2009,0.24011
mli,2010,0.25252
mli,2011,0.27458
mli,2012,0.27601
mli,2013,0.26461
mli,2014,0.25278
mli,2015,0.26021
mli,2016,0.31863
mli,2017,0.34571
mli,2018,0.3673
mlt,1990,0.65022
mlt,1991,0.58292
mlt,1992,0.54673
mlt,1993,0.67761
mlt,1994,0.57289
mlt,1995,0.51082
mlt,1996,0.47982
mlt,1997,0.48533
mlt,1998,0.44298
mlt,1999,0.43015
mlt,2000,0.31765
mlt,2001,0.37576
mlt,2002,0.34135
mlt,2003,0.36898
mlt,2004,0.36705
mlt,2005,0.35777
mlt,2006,0.35301
mlt,2007,0.34455
mlt,2008,0.33308
mlt,2009,0.31088
mlt,2010,0.30277
mlt,2011,0.30019
mlt,2012,0.30403
mlt,2013,0.25209
mlt,2014,0.23223
mlt,2015,0.14876
mlt,2016,0.11693
mlt,2017,0.12177
mlt,2018,0.11806
mmr,1990,0.61013
mmr,1991,0.60386
mmr,1992,0.57339
mmr,1993,0.60627
mmr,1994,0.6626
mmr,1995,0.76101
mmr,1996,0.75306
mmr,1997,0.70693
mmr,1998,0.72855
mmr,1999,0.75048
mmr,2000,0.70066
mmr,2001,0.55783
mmr,2002,0.49326
mmr,2003,0.55869
mmr,2004,0.47567
mmr,2005,0.44155
mmr,2006,0.35983
mmr,2007,0.33105
mmr,2008,0.22919
mmr,2009,0.19699
mmr,2010,0.19499
mmr,2011,0.19135
mmr,2012,0.24498
mmr,2013,0.26044
mmr,2014,0.30239
mmr,2015,0.3153
mmr,2016,0.34333
mmr,2017,0.46284
mmr,2018,0.44904
mne,1997,0
mne,1998,0
mne,1999,0
mne,2000,0
mne,2001,0
mne,2002,0
mne,2003,0
mne,2004,0
mne,2005,0.65273
mne,2006,0.65207
mne,2007,0.58809
mne,2008,0.70257
mne,2009,0.48518
mne,2010,0.69626
mne,2011,0.66402
mne,2012,0.62618
mne,2013,0.58915
mne,2014,0.56607
mne,2015,0.58204
mne,2016,0.50547
mne,2017,0.51016
mne,2018,0.54864
mng,1990,3.35174
mng,1991,4.17749
mng,1992,4.01102
mng,1993,3.81695
mng,1994,3.25466
mng,1995,3.04771
mng,1996,2.52
mng,1997,2.37804
mng,1998,2.30928
mng,1999,2.25621
mng,2000,2.33169
mng,2001,2.25726
mng,2002,2.30663
mng,2003,2.09052
mng,2004,1.94047
mng,2005,2.09311
mng,2006,2.16523
mng,2007,2.05884
mng,2008,1.88331
mng,2009,2.00605
mng,2010,1.97864
mng,2011,1.85435
mng,2012,1.79895
mng,2013,1.72782
mng,2014,1.57888
mng,2015,1.47239
mng,2016,1.52857
mng,2017,1.55495
mng,2018,1.58765
moz,1990,0.39165
moz,1991,0.31328
moz,1992,0.39052
moz,1993,0.41409
moz,1994,0.33144
moz,1995,0.34474
moz,1996,0.30736
moz,1997,0.3071
moz,1998,0.26853
moz,1999,0.23847
moz,2000,0.27401
moz,2001,0.24104
moz,2002,0.24558
moz,2003,0.27953
moz,2004,0.25903
moz,2005,0.21745
moz,2006,0.21563
moz,2007,0.23997
moz,2008,0.22461
moz,2009,0.23673
moz,2010,0.24087
moz,2011,0.26381
moz,2012,0.23596
moz,2013,0.24863
moz,2014,0.29907
moz,2015,0.35358
moz,2016,0.34962
moz,2017,0.3504
moz,2018,0.37362
mrt,1990,0.29933
mrt,1991,0.30107
mrt,1992,0.30584
mrt,1993,0.29536
mrt,1994,0.31808
mrt,1995,0.30488
mrt,1996,0.30541
mrt,1997,0.31528
mrt,1998,0.28923
mrt,1999,0.3128
mrt,2000,0.32848
mrt,2001,0.34887
mrt,2002,0.37036
mrt,2003,0.35455
mrt,2004,0.36717
mrt,2005,0.34779
mrt,2006,0.29594
mrt,2007,0.35564
mrt,2008,0.37342
mrt,2009,0.41243
mrt,2010,0.41806
mrt,2011,0.42458
mrt,2012,0.44538
mrt,2013,0.392
mrt,2014,0.43061
mrt,2015,0.47836
mrt,2016,0.44999
mrt,2017,0.58796
mrt,2018,0.60609
mus,1990,0.29465
mus,1991,0.30402
mus,1992,0.30142
mus,1993,0.31943
mus,1994,0.31509
mus,1995,0.31014
mus,1996,0.3051
mus,1997,0.29047
mus,1998,0.30258
mus,1999,0.36243
mus,2000,0.36997
mus,2001,0.37861
mus,2002,0.37839
mus,2003,0.37639
mus,2004,0.36339
mus,2005,0.38153
mus,2006,0.40562
mus,2007,0.39528
mus,2008,0.38279
mus,2009,0.36517
mus,2010,0.37441
mus,2011,0.35777
mus,2012,0.35424
mus,2013,0.35099
mus,2014,0.34983
mus,2015,0.33868
mus,2016,0.33276
mus,2017,0.33164
mus,2018,0.3158
mwi,1990,0.30775
mwi,1991,0.31056
mwi,1992,0.33513
mwi,1993,0.34033
mwi,1994,0.39208
mwi,1995,0.33589
mwi,1996,0.31299
mwi,1997,0.31481
mwi,1998,0.29344
mwi,1999,0.29715
mwi,2000,0.26816
mwi,2001,0.2822
mwi,2002,0.27118
mwi,2003,0.26251
mwi,2004,0.2575
mwi,2005,0.24935
mwi,2006,0.24339
mwi,2007,0.23401
mwi,2008,0.24402
mwi,2009,0.22936
mwi,2010,0.19928
mwi,2011,0.20833
mwi,2012,0.20088
mwi,2013,0.2063
mwi,2014,0.17743
mwi,2015,0.18829
mwi,2016,0.20822
mwi,2017,0.22082
mwi,2018,0.22134
mys,1990,0.75294
mys,1991,0.77467
mys,1992,0.77369
mys,1993,0.72775
mys,1994,0.72074
mys,1995,0.71488
mys,1996,0.74153
mys,1997,0.73995
mys,1998,0.80294
mys,1999,0.82097
mys,2000,0.82046
mys,2001,0.85058
mys,2002,0.86794
mys,2003,0.86546
mys,2004,0.88747
mys,2005,0.89038
mys,2006,0.87505
mys,2007,0.89786
mys,2008,0.91464
mys,2009,0.83584
mys,2010,0.85582
mys,2011,0.82324
mys,2012,0.78675
mys,2013,0.81263
mys,2014,0.80794
mys,2015,0.77168
mys,2016,0.72638
mys,2017,0.66922
mys,2018,0.68669
nam,1991,0.26465
nam,1992,0.26894
nam,1993,0.31805
nam,1994,0.36108
nam,1995,0.37508
nam,1996,0.39428
nam,1997,0.38817
nam,1998,0.38534
nam,1999,0.3654
nam,2000,0.34594
nam,2001,0.43355
nam,2002,0.35824
nam,2003,0.36626
nam,2004,0.34204
nam,2005,0.35463
nam,2006,0.33251
nam,2007,0.32549
nam,2008,0.35824
nam,2009,0.36563
nam,2010,0.35618
nam,2011,0.3595
nam,2012,0.36485
nam,2013,0.37278
nam,2014,0.36793
nam,2015,0.3767
nam,2016,0.38451
nam,2017,0.38583
nam,2018,0.37455
ner,1990,0.15539
ner,1991,0.14827
ner,1992,0.13516
ner,1993,0.15252
ner,1994,0.14475
ner,1995,0.13641
ner,1996,0.15574
ner,1997,0.15579
ner,1998,0.15256
ner,1999,0.14853
ner,2000,0.14813
ner,2001,0.13604
ner,2002,0.13752
ner,2003,0.14613
ner,2004,0.15135
ner,2005,0.13566
ner,2006,0.12638
ner,2007,0.13396
ner,2008,0.13041
ner,2009,0.16062
ner,2010,0.18765
ner,2011,0.18869
ner,2012,0.22878
ner,2013,0.20574
ner,2014,0.21341
ner,2015,0.2034
ner,2016,0.19241
ner,2017,0.19255
ner,2018,0.19867
nga,1990,0.44861
nga,1991,0.49787
nga,1992,0.54402
nga,1993,0.54253
nga,1994,0.52716
nga,1995,0.53416
nga,1996,0.54811
nga,1997,0.51024
nga,1998,0.45632
nga,1999,0.44195
nga,2000,0.42879
nga,2001,0.45315
nga,2002,0.39735
nga,2003,0.3812
nga,2004,0.34873
nga,2005,0.3639
nga,2006,0.32136
nga,2007,0.29472
nga,2008,0.28033
nga,2009,0.21046
nga,2010,0.23815
nga,2011,0.25446
nga,2012,0.24076
nga,2013,0.24821
nga,2014,0.24503
nga,2015,0.22216
nga,2016,0.22638
nga,2017,0.23389
nga,2018,0.26555
nic,1990,0.36773
nic,1991,0.36651
nic,1992,0.42596
nic,1993,0.42
nic,1994,0.4674
nic,1995,0.46224
nic,1996,0.46255
nic,1997,0.47645
nic,1998,0.53546
nic,1999,0.50311
nic,2000,0.51468
nic,2001,0.5211
nic,2002,0.53431
nic,2003,0.5815
nic,2004,0.54851
nic,2005,0.50261
nic,2006,0.50614
nic,2007,0.49878
nic,2008,0.46053
nic,2009,0.46873
nic,2010,0.46121
nic,2011,0.45881
nic,2012,0.4236
nic,2013,0.38649
nic,2014,0.39102
nic,2015,0.41312
nic,2016,0.40334
nic,2017,0.38692
nic,2018,0.3863
nld,1990,0.3191
nld,1991,0.32436
nld,1992,0.31642
nld,1993,0.3227
nld,1994,0.31174
nld,1995,0.31561
nld,1996,0.32272
nld,1997,0.29609
nld,1998,0.28365
nld,1999,0.26151
nld,2000,0.252
nld,2001,0.25401
nld,2002,0.25361
nld,2003,0.25769
nld,2004,0.2552
nld,2005,0.24398
nld,2006,0.22984
nld,2007,0.22273
nld,2008,0.219
nld,2009,0.22067
nld,2010,0.23215
nld,2011,0.21219
nld,2012,0.21258
nld,2013,0.21232
nld,2014,0.1997
nld,2015,0.20661
nld,2016,0.20238
nld,2017,0.19372
nld,2018,0.1835
nor,1990,0.1384
nor,1991,0.12534
nor,1992,0.13518
nor,1993,0.13826
nor,1994,0.13834
nor,1995,0.13058
nor,1996,0.12789
nor,1997,0.12775
nor,1998,0.13046
nor,1999,0.13416
nor,2000,0.11253
nor,2001,0.1125
nor,2002,0.10991
nor,2003,0.11729
nor,2004,0.11385
nor,2005,0.10771
nor,2006,0.10805
nor,2007,0.1067
nor,2008,0.1036
nor,2009,0.1065
nor,2010,0.11821
nor,2011,0.11231
nor,2012,0.10649
nor,2013,0.10298
nor,2014,0.10117
nor,2015,0.10016
nor,2016,0.09732
nor,2017,0.09248
nor,2018,0.09257
npl,1990,0.11364
npl,1991,0.13411
npl,1992,0.13428
npl,1993,0.14823
npl,1994,0.16903
npl,1995,0.17745
npl,1996,0.17471
npl,1997,0.18583
npl,1998,0.1911
npl,1999,0.24613
npl,2000,0.23919
npl,2001,0.24595
npl,2002,0.19752
npl,2003,0.20569
npl,2004,0.18282
npl,2005,0.20057
npl,2006,0.15937
npl,2007,0.15823
npl,2008,0.16576
npl,2009,0.20577
npl,2010,0.23476
npl,2011,0.25439
npl,2012,0.28106
npl,2013,0.27556
npl,2014,0.30432
npl,2015,0.26518
npl,2016,0.38175
npl,2017,0.41369
npl,2018,0.41924
nru,2004,2.05328
nru,2005,2.05328
nru,2006,1.38282
nru,2007,1.43403
nru,2008,1.1733
nru,2009,1.07553
nru,2010,0.96797
nru,2011,0.87998
nru,2012,0.79018
nru,2013,0.75623
nru,2014,0.59751
nru,2015,0.57617
nru,2016,0.66757
nru,2017,0.82632
nru,2018,0.77883
nzl,1990,0.25371
nzl,1991,0.25996
nzl,1992,0.27739
nzl,1993,0.25559
nzl,1994,0.24691
nzl,1995,0.23675
nzl,1996,0.23898
nzl,1997,0.25548
nzl,1998,0.24909
nzl,1999,0.24805
nzl,2000,0.24768
nzl,2001,0.2574
nzl,2002,0.24482
nzl,2003,0.24796
nzl,2004,0.23429
nzl,2005,0.23635
nzl,2006,0.23007
nzl,2007,0.21732
nzl,2008,0.22622
nzl,2009,0.20643
nzl,2010,0.20209
nzl,2011,0.19267
nzl,2012,0.19876
nzl,2013,0.19197
nzl,2014,0.18515
nzl,2015,0.18078
nzl,2016,0.16881
nzl,2017,0.17201
nzl,2018,0.16308
omn,1990,0.46451
omn,1991,0.59297
omn,1992,0.50618
omn,1993,0.45107
omn,1994,0.42591
omn,1995,0.45822
omn,1996,0.45095
omn,1997,0.46346
omn,1998,0.45258
omn,1999,0.53331
omn,2000,0.55221
omn,2001,0.59277
omn,2002,0.63873
omn,2003,0.67402
omn,2004,0.66181
omn,2005,0.65395
omn,2006,0.83549
omn,2007,0.87471
omn,2008,0.7897
omn,2009,0.79341
omn,2010,0.84832
omn,2011,0.93144
omn,2012,0.95643
omn,2013,0.94628
omn,2014,0.9859
omn,2015,0.99824
omn,2016,0.96707
omn,2017,0.96872
omn,2018,1.00755
pak,1990,0.61335
pak,1991,0.57673
pak,1992,0.59415
pak,1993,0.64339
pak,1994,0.64132
pak,1995,0.66293
pak,1996,0.6559
pak,1997,0.67579
pak,1998,0.66526
pak,1999,0.70284
pak,2000,0.67152
pak,2001,0.65797
pak,2002,0.65788
pak,2003,0.64238
pak,2004,0.67073
pak,2005,0.64571
pak,2006,0.66392
pak,2007,0.69919
pak,2008,0.66822
pak,2009,0.66344
pak,2010,0.63261
pak,2011,0.62016
pak,2012,0.60807
pak,2013,0.58793
pak,2014,0.59485
pak,2015,0.60464
pak,2016,0.63245
pak,2017,0.65601
pak,2018,0.65329
pan,1990,0.21171
pan,1991,0.22513
pan,1992,0.24197
pan,1993,0.23954
pan,1994,0.24761
pan,1995,0.26262
pan,1996,0.25522
pan,1997,0.25223
pan,1998,0.28968
pan,1999,0.24416
pan,2000,0.25051
pan,2001,0.29343
pan,2002,0.24965
pan,2003,0.24489
pan,2004,0.23105
pan,2005,0.27357
pan,2006,0.26487
pan,2007,0.23621
pan,2008,0.20984
pan,2009,0.24701
pan,2010,0.24656
pan,2011,0.24078
pan,2012,0.22965
pan,2013,0.2179
pan,2014,0.22049
pan,2015,0.19781
pan,2016,0.18971
pan,2017,0.17099
pan,2018,0.16328
per,1990,0.34618
per,1991,0.32422
per,1992,0.3415
per,1993,0.33781
per,1994,0.31224
per,1995,0.33022
per,1996,0.35082
per,1997,0.33198
per,1998,0.31766
per,1999,0.33883
per,2000,0.32525
per,2001,0.29971
per,2002,0.29704
per,2003,0.27885
per,2004,0.30868
per,2005,0.29089
per,2006,0.26819
