geo,time,gc_xpn_trft_zs
rou,2001,33.58452
rou,2002,33.27236
rou,2003,32.28217
rou,2004,35.24952
rou,2005,35.0162
rou,2006,34.59888
rou,2007,31.36316
rou,2008,33.73191
rou,2009,36.82691
rou,2010,39.11964
rou,2011,37.85327
rou,2012,35.79695
rou,2013,36.34523
rou,2014,34.44944
rou,2015,33.46726
rou,2016,34.60942
rou,2017,35.49557
rou,2018,33.55473
rou,2019,34.52328
rus,1999,48.39807
rus,2000,40.81397
rus,2001,47.91341
rus,2002,54.20731
rus,2003,55.02218
rus,2004,46.05859
rus,2005,52.88914
rus,2006,54.99905
rus,2007,52.79706
rus,2008,59.08099
rus,2009,62.04918
rus,2010,60.52295
rus,2011,59.83144
rus,2012,59.44157
rus,2013,61.18993
rus,2014,66.26792
rus,2015,68.90078
rus,2016,71.20995
rus,2017,70.63532
rus,2018,68.80756
rus,2019,69.04162
rwa,1990,15.5064
rwa,1991,3.40544
rwa,1992,4.58323
rwa,2014,36.84409
rwa,2015,36.65548
rwa,2016,36.71461
rwa,2017,33.97363
rwa,2018,35.13463
rwa,2019,37.54313
sau,2010,7.03416
sau,2011,8.87814
sau,2012,19.22464
sau,2013,10.45277
sau,2014,11.87868
sau,2015,10.5865
sau,2016,7.67466
sau,2017,8.17879
sau,2018,8.41186
sau,2019,13.2442
sdn,1998,10.08503
sdn,1999,7.95221
sdn,2009,46.03988
sdn,2010,48.24208
sdn,2012,21.81554
sdn,2013,20.8091
sdn,2014,24.11805
sdn,2015,23.47368
sdn,2016,25.05636
sen,2015,21.56705
sen,2016,16.379
sen,2017,10.16356
sen,2018,13.49592
sgp,1988,0
sgp,1989,0
sgp,1990,23.40815
sgp,1991,28.18687
sgp,1992,28.5755
sgp,1993,31.05864
sgp,1994,9.66718
sgp,1995,14.8747
sgp,1996,38.20849
sgp,1997,27.54009
sgp,1998,32.2605
sgp,1999,28.2666
sgp,2000,35.76368
sgp,2001,14.80227
sgp,2002,14.61145
sgp,2003,16.10726
sgp,2004,15.17707
sgp,2005,8.17842
sgp,2006,6.23318
sgp,2007,0.32297
sgp,2008,0.29948
sgp,2009,0.33916
sgp,2010,0.33434
sgp,2011,0.23352
sgp,2012,0.23977
sgp,2013,0.35965
sgp,2014,0.23387
sgp,2015,0.25921
sgp,2016,23.73077
sgp,2017,22.88914
sgp,2018,21.89707
sgp,2019,22.85446
slb,2011,6.22833
slb,2012,7.73478
slb,2013,8.70537
slb,2014,7.5138
slb,2015,9.101
slb,2016,6.67241
slb,2017,6.03519
slb,2018,8.28698
slb,2019,4.47691
slb,2020,5.10592
slv,1998,16.41644
slv,1999,11.4963
slv,2000,9.68646
slv,2001,29.1036
slv,2002,3.14721
slv,2003,4.17048
slv,2004,4.69824
slv,2005,24.5888
slv,2006,23.28904
slv,2007,20.92371
slv,2008,21.16658
slv,2009,20.98624
slv,2010,22.46543
slv,2011,24.89242
slv,2012,24.3948
slv,2013,14.65691
slv,2014,27.70528
slv,2015,28.46933
slv,2016,21.57929
slv,2017,19.42868
slv,2018,17.74424
slv,2019,19.72775
smr,1995,38.85557
smr,2002,29.06557
smr,2003,35.95287
smr,2004,33.25704
smr,2005,34.44633
smr,2006,32.3613
smr,2007,33.51398
smr,2008,31.19244
smr,2009,32.38696
smr,2010,33.51579
smr,2011,33.95355
smr,2012,35.4941
smr,2013,39.96515
smr,2014,41.1628
smr,2015,42.21417
smr,2016,42.02645
smr,2017,41.32057
smr,2018,45.25616
smr,2019,40.06501
som,2017,8.03295
som,2018,11.80565
som,2019,14.96989
srb,2007,55.06233
srb,2008,57.31599
srb,2009,57.5156
srb,2010,58.10646
srb,2011,56.83907
srb,2012,55.96848
srb,2013,66.76501
srb,2014,65.32749
srb,2015,65.67514
srb,2016,63.59707
srb,2017,63.73038
srb,2018,63.82326
srb,2019,63.27043
svk,1995,40.26897
svk,1996,38.12039
svk,1997,43.77818
svk,1998,42.07766
svk,1999,40.62978
svk,2000,34.7968
svk,2001,40.96727
svk,2002,40.26451
svk,2003,42.24151
svk,2004,46.59484
svk,2005,46.35925
svk,2006,46.63704
svk,2007,48.33509
svk,2008,49.89475
svk,2009,48.58796
svk,2010,50.98818
svk,2011,49.36912
svk,2012,50.09377
svk,2013,50.13647
svk,2014,49.6463
svk,2015,47.60307
svk,2016,48.79321
svk,2017,49.74042
svk,2018,48.33126
svk,2019,47.83338
svn,1992,55.41265
svn,1993,54.89837
svn,1994,54.66686
svn,2002,48.91769
svn,2003,49.17688
svn,2004,48.28474
svn,2005,47.51047
svn,2006,47.9514
svn,2007,48.80682
svn,2008,47.86266
svn,2009,48.25439
svn,2010,48.84414
svn,2011,46.34862
svn,2012,47.26666
svn,2013,38.10459
svn,2014,44.1107
svn,2015,44.77765
svn,2016,45.14773
svn,2017,46.53062
svn,2018,46.45092
svn,2019,46.41556
swe,1983,7.90037
swe,1984,7.89389
swe,1987,7.11788
swe,1988,6.24458
swe,1989,6.11245
swe,1990,73.12568
swe,1991,74.43863
swe,1992,75.481
swe,1993,74.52414
swe,1994,71.22026
swe,1995,61.84252
swe,1996,60.12355
swe,1997,59.52302
swe,1998,60.61345
swe,1999,61.0953
swe,2000,61.3354
swe,2001,63.62466
swe,2002,63.35485
swe,2003,64.89033
swe,2004,65.56084
swe,2005,65.84974
swe,2006,66.73897
swe,2007,67.81492
swe,2008,68.80982
swe,2009,69.88036
swe,2010,70.80071
swe,2011,70.51682
swe,2012,71.13592
swe,2013,71.69587
swe,2014,72.13386
swe,2015,72.36791
swe,2016,72.35974
swe,2017,72.8789
swe,2018,72.66664
swe,2019,72.49723
syc,1985,9.24111
syc,1986,13.90752
syc,1987,6.22574
syc,1988,7.55924
syc,1989,10.8231
syc,1993,19.72103
syc,1994,19.73345
syc,1995,22.07815
syc,1996,28.50148
syc,1997,25.67074
syc,1998,25.32538
syc,1999,26.3222
syc,2000,21.76754
syc,2005,9.28646
syc,2006,11.61834
syc,2007,17.95463
syc,2008,15.06043
syc,2009,7.16071
syc,2010,15.89209
syc,2011,14.22502
syc,2012,10.2185
syc,2013,14.00947
syc,2014,13.45168
syc,2015,37.23
syc,2016,17.25352
syc,2017,22.03063
syc,2018,22.71333
tgo,2004,6.62897
tgo,2005,1.73501
tgo,2006,22.38001
tgo,2007,26.55987
tgo,2008,19.44227
tgo,2009,17.5559
tgo,2010,30.62217
tgo,2011,32.93504
tgo,2012,34.06038
tgo,2013,27.35036
tgo,2014,17.29667
tgo,2015,11.36457
tgo,2016,13.55344
tgo,2017,8.89609
tgo,2018,12.27284
tgo,2019,8.69409
tha,1988,2.2543
tha,1989,3.942
tha,1990,11.56342
tha,1991,13.09379
tha,1992,10.66643
tha,1993,10.46087
tha,1994,11.27009
tha,1995,10.63533
tha,1996,14.17511
tha,1997,13.38445
tha,1998,11.30144
tha,1999,12.02351
tha,2000,18.69864
tha,2001,19.21735
tha,2002,18.59751
tha,2003,24.22548
tha,2004,30.61714
tha,2005,30.46673
tha,2006,26.14644
tha,2007,27.24776
tha,2008,28.40751
tha,2009,24.90976
tha,2010,17.77911
tha,2011,25.29156
tha,2012,31.90775
tha,2013,31.73681
tha,2014,32.87639
tha,2015,32.77542
tha,2016,31.58598
tha,2017,31.34319
tha,2018,31.22372
tha,2019,33.36372
tjk,1998,33.12926
tjk,1999,32.34127
tjk,2000,43.16303
tjk,2001,41.60698
tjk,2003,34.07719
tjk,2004,27.02578
tls,2010,15.21919
tls,2011,12.01561
tls,2012,17.42378
tls,2013,14.15395
tls,2014,11.96617
tls,2015,14.90329
tls,2016,33.30106
tls,2017,35.91012
tls,2018,19.30495
tls,2019,22.57147
tto,2001,29.04103
tto,2002,29.50116
tto,2003,29.62443
tto,2004,34.86745
tto,2005,36.98557
tto,2006,36.17479
tto,2007,40.22931
tto,2008,37.51684
tto,2009,44.98571
tto,2010,41.8533
tto,2012,40.77354
tto,2013,42.9103
tto,2014,44.57185
tto,2015,41.69255
tto,2016,38.24252
tto,2017,38.24252
tto,2018,33.43957
tun,1985,1.00514
tun,1986,1.8381
tun,1987,1.81374
tun,1988,5.07553
tun,1989,3.45211
tun,1990,44.93661
tun,1991,39.39291
tun,1992,38.19976
tun,1993,37.37199
tun,1994,36.26012
tun,1995,35.57994
tun,1996,33.66531
tun,1997,37.38246
tun,1998,37.53193
tun,1999,36.49491
tun,2004,32.07836
tun,2005,33.62832
tun,2006,35.54515
tun,2007,37.15231
tun,2008,40.57232
tun,2009,39.20131
tun,2010,40.92068
tun,2011,44.37397
tun,2012,46.20062
tur,1997,31.35377
tur,1998,25.77812
tur,2008,50.41159
tur,2009,52.08755
tur,2010,50.10882
tur,2011,49.91192
tur,2012,51.1951
tur,2013,50.96321
tur,2014,48.10776
tur,2015,49.10663
tur,2016,50.43512
tur,2017,48.96056
tur,2018,46.41829
tur,2019,46.4315
tur,2020,50.27385
tza,2009,57.88899
tza,2010,57.88899
tza,2011,50.59121
tza,2012,49.22964
tza,2013,53.16736
tza,2014,52.65873
tza,2015,50.97993
tza,2016,50.72867
tza,2017,58.07463
tza,2018,53.95937
uga,2015,30.56985
uga,2016,27.90282
uga,2017,28.65312
uga,2018,18.31373
uga,2019,28.93355
ukr,1999,48.04359
ukr,2000,55.62927
ukr,2001,60.71154
ukr,2002,62.36676
ukr,2003,60.10325
ukr,2004,62.45838
ukr,2005,68.31621
ukr,2006,69.07094
ukr,2007,67.11242
ukr,2008,68.78038
ukr,2009,69.9553
ukr,2010,69.03169
ukr,2011,67.69135
ukr,2012,68.92596
ukr,2013,69.76929
ukr,2014,70.91964
ukr,2015,64.29135
ukr,2016,60.98501
ukr,2017,61.11948
ukr,2018,59.5368
ukr,2019,57.90357
ury,1987,2.13231
ury,1988,3.08052
ury,1989,2.50209
ury,1990,52.87453
ury,1991,55.85006
ury,1992,57.64537
ury,1993,64.35012
ury,1994,62.79752
ury,1995,64.36702
ury,1996,64.34226
ury,1997,65.43311
ury,1998,61.35718
ury,1999,57.42633
ury,2000,65.73015
ury,2001,54.77963
ury,2002,52.76519
ury,2003,47.39177
ury,2004,46.17466
ury,2005,47.31811
ury,2006,46.42932
ury,2007,47.57793
ury,2008,50.13114
ury,2009,47.0103
ury,2010,46.48107
ury,2011,46.83429
ury,2012,47.57341
ury,2013,47.19603
ury,2014,47.08485
ury,2015,48.5581
ury,2016,42.05521
ury,2017,46.38803
ury,2018,46.48921
ury,2019,46.43632
usa,1986,3.25122
usa,1987,3.60099
usa,1988,2.86858
usa,1989,2.92351
usa,1990,51.42464
usa,1991,51.26486
usa,1992,56.45741
usa,1993,59.02051
usa,1994,60.58315
usa,1995,61.42847
usa,1996,61.85157
usa,1997,62.54119
usa,1998,63.22347
usa,1999,64.14402
usa,2000,64.84513
usa,2001,59.23578
usa,2002,60.38935
usa,2003,60.18135
usa,2004,59.51057
usa,2005,58.8643
usa,2006,59.15064
usa,2007,58.93766
usa,2008,56.6414
usa,2009,61.03688
usa,2010,62.71622
usa,2011,62.12998
usa,2012,62.37734
usa,2013,63.93762
usa,2014,64.54794
usa,2015,65.80972
usa,2016,65.91725
usa,2017,65.67934
usa,2018,65.01704
usa,2019,64.94664
usa,2020,71.11802
uzb,2016,58.18178
uzb,2017,50.93024
uzb,2018,54.45982
uzb,2019,52.70664
vct,2000,15.35773
vct,2001,19.20741
vct,2002,17.62177
vct,2003,17.47085
vct,2004,17.03968
vct,2005,17.47183
vct,2006,18.6755
vct,2007,18.44253
vct,2008,20.09035
vct,2009,25.68955
vct,2010,27.87061
vct,2011,29.00637
vct,2012,26.82964
vct,2013,25.70882
vct,2014,24.03372
vct,2015,23.41977
vct,2016,23.07289
vct,2017,23.47368
vut,1990,5.85667
vut,2009,11.96353
vut,2010,12.71039
vut,2011,14.37364
vut,2012,13.96929
vut,2013,12.39861
vut,2014,13.18004
vut,2015,15.69763
vut,2016,21.96824
vut,2017,19.78938
vut,2018,14.19362
vut,2019,11.13499
wsm,2012,7.73961
wsm,2013,6.60171
wsm,2014,5.84884
wsm,2015,6.6339
wsm,2016,5.34137
wsm,2017,4.54085
wsm,2018,4.21474
wsm,2019,4.09882
zaf,1985,15.65225
zaf,1986,14.78207
zaf,1987,14.57983
zaf,1988,6.79247
zaf,1989,6.90629
zaf,1990,25.61648
zaf,1991,26.95369
zaf,1992,26.72244
zaf,1993,29.20122
zaf,1994,40.90198
zaf,1995,6.25315
zaf,1996,54.20414
zaf,1997,53.36821
zaf,1998,54.17713
zaf,1999,52.66773
zaf,2000,52.85048
zaf,2001,53.1682
zaf,2002,54.00014
zaf,2003,54.61709
zaf,2004,55.51191
zaf,2005,56.73671
zaf,2006,59.73644
zaf,2007,60.11611
zaf,2008,62.5075
zaf,2009,62.72105
zaf,2010,62.19648
zaf,2011,63.29694
zaf,2012,62.81154
zaf,2013,61.61353
zaf,2014,61.75089
zaf,2015,59.85098
zaf,2016,59.21171
zaf,2017,58.10511
zaf,2018,57.39032
zaf,2019,54.86188
zmb,1998,18.88063
zmb,1999,20.06137
zmb,2001,3.45738
zmb,2002,19.09683
zmb,2003,8.1369
zmb,2004,15.19152
zmb,2005,17.9956
zmb,2006,18.50165
zmb,2007,25.20043
zmb,2008,25.38701
zmb,2009,20.03492
zmb,2010,19.19803
zmb,2011,10.78119
zmb,2012,16.19823
zmb,2013,19.47755
zmb,2014,18.23494
zmb,2015,22.98358
zmb,2016,9.77527
zmb,2017,13.75404
zmb,2018,11.88731
zmb,2019,9.8155
zwe,2009,3.41263
zwe,2010,5.6024
zwe,2011,2.29141
zwe,2012,0.86378
zwe,2015,33.42461
zwe,2016,38.23727
zwe,2017,39.56625
zwe,2018,43.98634
