geo,time,en_co2_othx_zs
isl,1960,33.33333
isl,1961,26.08696
isl,1962,33.06452
isl,1963,29.92126
isl,1964,27.90698
isl,1965,25.71429
isl,1966,25.33333
isl,1967,25.35211
isl,1968,28.18792
isl,1969,22.55639
isl,1970,21.9697
isl,1971,20
isl,1972,21.33333
isl,1973,19.76048
isl,1974,22.89157
isl,1975,26.08696
isl,1976,25.78616
isl,1977,28.22086
isl,1978,27.84091
isl,1979,25.68306
isl,1980,29.14286
isl,1981,30.45977
isl,1982,34.61538
isl,1983,35.22013
isl,1984,30.76923
isl,1985,29.44785
isl,1986,31.76471
isl,1987,33.33333
isl,1988,33.87978
isl,1989,34.06593
isl,1990,34.73684
isl,1991,37.43316
isl,1992,39.47368
isl,1993,40.72165
isl,1994,38.53659
isl,1995,39.79592
isl,1996,38.56502
isl,1997,39.81043
isl,1998,37.61905
isl,1999,38.04878
isl,2000,33.7963
isl,2001,31.42857
isl,2002,32.72727
isl,2003,34.7032
isl,2004,31.71806
isl,2005,31.83857
isl,2006,26.87225
isl,2007,26.72414
isl,2008,26.88679
isl,2009,31.73077
isl,2010,30.76923
isl,2011,30.48128
isl,2012,29.03226
isl,2013,32.0197
isl,2014,30.39216
isr,1971,12.27306
isr,1972,10.88011
isr,1973,10.54313
isr,1974,10.2402
isr,1975,10.05484
isr,1976,9.5267
isr,1977,9.14845
isr,1978,8.0732
isr,1979,8.15789
isr,1980,8.01061
isr,1981,8.80855
isr,1982,7.21452
isr,1983,7.16253
isr,1984,6.83723
isr,1985,5.10078
isr,1986,6.25
isr,1987,6.27803
isr,1988,5.79993
isr,1989,5.8529
isr,1990,1.31058
isr,1991,1.2605
isr,1992,1.74402
isr,1993,3.48361
isr,1994,3.32139
isr,1995,3.76644
isr,1996,3.59192
isr,1997,3.20877
isr,1998,3.00142
isr,1999,3.07692
isr,2000,2.97283
isr,2001,3.79544
isr,2002,3.22363
isr,2003,3.31202
isr,2004,4.13601
isr,2005,3.1638
isr,2006,3.30645
isr,2007,3.06567
isr,2008,1.78378
isr,2009,3.66541
isr,2010,3.31726
isr,2011,3.21481
isr,2012,2.11554
isr,2013,0.26604
isr,2014,0.32463
ita,1960,3.94084
ita,1961,3.67271
ita,1962,3.50503
ita,1963,2.98241
ita,1964,2.63058
ita,1965,2.52478
ita,1966,2.35985
ita,1967,2.3324
ita,1968,2.20588
ita,1969,1.95719
ita,1970,1.75886
ita,1971,1.8804
ita,1972,1.80465
ita,1973,1.71667
ita,1974,1.80797
ita,1975,1.83315
ita,1976,1.71713
ita,1977,1.83174
ita,1978,1.7921
ita,1979,1.86263
ita,1980,1.71162
ita,1981,1.69158
ita,1982,1.70366
ita,1983,1.74265
ita,1984,1.71703
ita,1985,1.84248
ita,1986,1.84457
ita,1987,1.89746
ita,1988,2.00436
ita,1989,2.18397
ita,1990,2.28108
ita,1991,2.16865
ita,1992,2.24774
ita,1993,2.48472
ita,1994,2.5477
ita,1995,2.46147
ita,1996,2.4294
ita,1997,2.33573
ita,1998,2.28802
ita,1999,2.19349
ita,2000,2.05087
ita,2001,2.06161
ita,2002,2.01845
ita,2003,1.97695
ita,2004,1.93458
ita,2005,1.95919
ita,2006,1.94629
ita,2007,1.87384
ita,2008,1.8566
ita,2009,2.1037
ita,2010,1.96994
ita,2011,1.95828
ita,2012,1.97501
ita,2013,2.10704
ita,2014,2.22702
jam,1971,2.89331
jam,1972,2.79605
jam,1973,3.97022
jam,1974,4.31849
jam,1975,6.84564
jam,1976,4.03226
jam,1977,8.18713
jam,1978,13.71429
jam,1979,12.71429
jam,1980,4.28135
jam,1981,2.60736
jam,1982,3.7702
jam,1983,5.78662
jam,1984,5.36398
jam,1985,6.63812
jam,1986,10.40724
jam,1987,7.03625
jam,1988,6.57084
jam,1989,5.07937
jam,1990,1.51934
jam,1991,1.94175
jam,1992,0.63291
jam,1993,0.86527
jam,1994,0.2454
jam,1995,0.23781
jam,1996,0.22805
jam,1997,0.22321
jam,1998,0.21142
jam,1999,0.30801
jam,2000,0.10215
jam,2001,0.10194
jam,2002,1.00301
jam,2003,0.97276
jam,2004,1.65854
jam,2005,1.75097
jam,2006,3.06644
jam,2007,3.82979
jam,2008,2.06186
jam,2009,2.53333
jam,2010,2.3088
jam,2011,1.91518
jam,2012,2.76565
jam,2013,0.95628
jam,2014,0.97629
jor,1971,0
jor,1972,0
jor,1973,0
jor,1974,0
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,1.62413
jor,1981,3.04183
jor,1982,2.67112
jor,1983,2.45023
jor,1984,2.11864
jor,1985,2.27577
jor,1986,1.09223
jor,1987,0.23041
jor,1988,0.35672
jor,1989,0
jor,1990,6.98925
jor,1991,7.71704
jor,1992,7.98514
jor,1993,8.07339
jor,1994,5.37262
jor,1995,7.58564
jor,1996,1.97628
jor,1997,2.19033
jor,1998,1.96507
jor,1999,1.96221
jor,2000,2.2869
jor,2001,2.23776
jor,2002,2.17391
jor,2003,2.4016
jor,2004,2.25653
jor,2005,2.20872
jor,2006,2.27027
jor,2007,2.48319
jor,2008,2.25201
jor,2009,2.16272
jor,2010,2.11864
jor,2011,2.30808
jor,2012,2.15101
jor,2013,1.06857
jor,2014,1.99088
jpn,1960,2.42118
jpn,1961,2.56203
jpn,1962,2.98003
jpn,1963,3.2283
jpn,1964,4.3201
jpn,1965,5.24633
jpn,1966,6.10763
jpn,1967,6.03333
jpn,1968,6.82267
jpn,1969,6.72467
jpn,1970,2.8722
jpn,1971,3.29976
jpn,1972,3.53836
jpn,1973,3.51997
jpn,1974,3.51026
jpn,1975,3.58307
jpn,1976,3.63898
jpn,1977,3.81016
jpn,1978,4.20287
jpn,1979,4.19623
jpn,1980,4.29082
jpn,1981,4.34387
jpn,1982,2.6016
jpn,1983,2.65918
jpn,1984,2.81598
jpn,1985,2.76722
jpn,1986,2.89057
jpn,1987,3.07897
jpn,1988,3.09958
jpn,1989,2.97522
jpn,1990,0.61599
jpn,1991,0.57107
jpn,1992,0.51603
jpn,1993,0.4694
jpn,1994,0.39627
jpn,1995,0.35839
jpn,1996,0.32926
jpn,1997,0.30685
jpn,1998,0.30945
jpn,1999,0.28773
jpn,2000,0.26375
jpn,2001,0.26352
jpn,2002,0.2507
jpn,2003,0.23898
jpn,2004,0.23372
jpn,2005,0.22247
jpn,2006,0.23143
jpn,2007,0.20639
jpn,2008,0.17134
jpn,2009,0.23586
jpn,2010,0.23475
jpn,2011,0.22561
jpn,2012,0.22501
jpn,2013,0.20169
jpn,2014,0.20864
kaz,1990,11.04367
kaz,1991,11.3903
kaz,1992,14.03384
kaz,1993,11.30226
kaz,1994,9.95166
kaz,1995,12.61436
kaz,1996,12.10036
kaz,1997,12.12387
kaz,1998,12.33432
kaz,1999,13.0371
kaz,2000,7.92857
kaz,2001,4.18345
kaz,2002,2.40027
kaz,2003,3.70947
kaz,2004,3.67461
kaz,2005,5.57716
kaz,2006,8.69716
kaz,2007,10.64694
kaz,2008,3.08374
kaz,2009,4.78046
kaz,2010,4.65421
kaz,2011,1.29892
kaz,2012,3.37852
kaz,2013,2.12646
kaz,2014,1.30091
ken,1971,4.95356
ken,1972,5.32544
ken,1973,5.08475
ken,1974,5.39773
ken,1975,5.20231
ken,1976,4.53401
ken,1977,5.04808
ken,1978,6.0241
ken,1979,5.85366
ken,1980,4.7836
ken,1981,5.36131
ken,1982,3.4398
ken,1983,4
ken,1984,3.13901
ken,1985,3.26797
ken,1986,2.87908
ken,1987,4.79705
ken,1988,4.08922
ken,1989,5.45775
ken,1990,7.06522
ken,1991,3.38983
ken,1992,5.80524
ken,1993,6.81818
ken,1994,5.31309
ken,1995,4.53752
ken,1996,5.13644
ken,1997,4.64345
ken,1998,5.47112
ken,1999,4.2029
ken,2000,3.73711
ken,2001,3.9548
ken,2002,3.66032
ken,2003,3.41297
ken,2004,2.97619
ken,2005,1.73797
ken,2006,1.65877
ken,2007,2.6253
ken,2008,1.70068
ken,2009,1.15053
ken,2010,1.4273
ken,2011,1.32509
ken,2012,1.25604
ken,2013,1.28205
ken,2014,1.61943
kgz,1990,19.19192
kgz,1991,20.94958
kgz,1992,33.7594
kgz,1993,38.57143
kgz,1994,31.71115
kgz,1995,13.00448
kgz,1996,15.55154
kgz,1997,12.40741
kgz,1998,26.3986
kgz,1999,12.98701
kgz,2000,16.17978
kgz,2001,12.23404
kgz,2002,17.51055
kgz,2003,18.06084
kgz,2004,13.87283
kgz,2005,14.92843
kgz,2006,16.18852
kgz,2007,17.78523
kgz,2008,21.1127
kgz,2009,22.54601
kgz,2010,25.66225
kgz,2011,25.7975
kgz,2012,20.37618
kgz,2013,23.08559
kgz,2014,9.33014
khm,1995,0
khm,1996,0
khm,1997,0
khm,1998,0
khm,1999,0
khm,2000,0
khm,2001,0
khm,2002,0
khm,2003,0
khm,2004,0
khm,2005,0
khm,2006,0
khm,2007,0
khm,2008,2.65252
khm,2009,4.5977
khm,2010,4.97835
khm,2011,5.3719
khm,2012,6.52174
khm,2013,7.52896
khm,2014,8.03279
kor,1971,0.8878
kor,1972,1.31267
kor,1973,1.58288
kor,1974,1.5361
kor,1975,1.67267
kor,1976,2.06042
kor,1977,2.36284
kor,1978,1.53631
kor,1979,1.23732
kor,1980,3.23326
kor,1981,3.32724
kor,1982,3.31605
kor,1983,3.22743
kor,1984,3.04491
kor,1985,3.06378
kor,1986,3.57297
kor,1987,3.47511
kor,1988,3.24093
kor,1989,3.5048
kor,1990,3.40943
kor,1991,3.51165
kor,1992,3.49179
kor,1993,3.5837
kor,1994,4.50379
kor,1995,4.62564
kor,1996,4.21232
kor,1997,3.95146
kor,1998,3.78424
kor,1999,3.94455
kor,2000,3.27303
kor,2001,3.10312
kor,2002,3.01104
kor,2003,2.81294
kor,2004,2.46285
kor,2005,2.40213
kor,2006,2.11387
kor,2007,2.0681
kor,2008,1.7271
kor,2009,1.80105
kor,2010,1.7756
kor,2011,1.6476
kor,2012,1.64097
kor,2013,1.66032
kor,2014,1.45295
kos,2000,0.58708
kos,2001,0.7716
kos,2002,0.77519
kos,2003,0.58997
kos,2004,0.43796
kos,2005,0.6015
kos,2006,0.59613
kos,2007,0.42614
kos,2008,0.39578
kos,2009,0.35672
kos,2010,0.34443
kos,2011,0.34803
kos,2012,0.492
kos,2013,1.08303
kos,2014,0.54054
kwt,1971,22.52316
kwt,1972,22.26537
kwt,1973,22.64615
kwt,1974,22.21515
kwt,1975,20.7947
kwt,1976,20.58288
kwt,1977,20.70679
kwt,1978,21.55
kwt,1979,21.28075
kwt,1980,17.85849
kwt,1981,14.45648
kwt,1982,9.10591
kwt,1983,9.2564
kwt,1984,9.86086
kwt,1985,8.41045
kwt,1986,10.50012
kwt,1987,16.29578
kwt,1988,18.89568
kwt,1989,18.98422
kwt,1990,0
kwt,1991,0
kwt,1992,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,0
kwt,2011,0
kwt,2012,0
kwt,2013,0
kwt,2014,0
lbn,1971,0
lbn,1972,0
lbn,1973,0
lbn,1974,0
lbn,1975,0
lbn,1976,0
lbn,1977,0
lbn,1978,0
lbn,1979,0
lbn,1980,0
lbn,1981,0
lbn,1982,0
lbn,1983,0
lbn,1984,0
lbn,1985,0
lbn,1986,0
lbn,1987,0
lbn,1988,0
lbn,1989,0
lbn,1990,0
lbn,1991,0
lbn,1992,0
lbn,1993,0
lbn,1994,0
lbn,1995,0
lbn,1996,0
lbn,1997,0
lbn,1998,0
lbn,1999,0
lbn,2000,0
lbn,2001,0
lbn,2002,0
lbn,2003,0
lbn,2004,0
lbn,2005,0
lbn,2006,0
lbn,2007,0
lbn,2008,0
lbn,2009,0
lbn,2010,0
lbn,2011,0
lbn,2012,0
lbn,2013,0
lbn,2014,0
lby,1971,1.6129
lby,1972,1.11111
lby,1973,1.55709
lby,1974,1.76991
lby,1975,1.61476
lby,1976,1.6269
lby,1977,1.12465
lby,1978,1.84564
lby,1979,1.63551
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,0
lby,2013,0
lby,2014,0
lka,1971,30.7971
lka,1972,25.07375
lka,1973,24.64589
lka,1974,23.18339
lka,1975,24.62121
lka,1976,23.04833
lka,1977,23.44828
lka,1978,22.45509
lka,1979,19.8895
lka,1980,15.46961
lka,1981,14.09574
lka,1982,14.69194
lka,1983,13.28829
lka,1984,13.08901
lka,1985,14.94253
lka,1986,14.28571
lka,1987,12.12121
lka,1988,13.52785
lka,1989,14.48468
lka,1990,14.44142
lka,1991,13.35079
lka,1992,12.21996
lka,1993,12.47401
lka,1994,12.2449
lka,1995,12.84404
lka,1996,9.02256
lka,1997,8.80503
lka,1998,8.9697
lka,1999,8.35165
lka,2000,8.46008
lka,2001,8.84615
lka,2002,8.11304
lka,2003,6.27615
lka,2004,6.49878
lka,2005,6.19866
lka,2006,7.04584
lka,2007,5.41377
lka,2008,4.62046
lka,2009,4.75779
lka,2010,4.83871
lka,2011,4.15815
lka,2012,3.23786
lka,2013,2.69287
lka,2014,2.0908
ltu,1990,4.65694
ltu,1991,3.47141
ltu,1992,3.79813
ltu,1993,4.16396
ltu,1994,3.3957
ltu,1995,3.12733
ltu,1996,3.0913
ltu,1997,2.50923
ltu,1998,2.16935
ltu,1999,1.76471
ltu,2000,1.76125
ltu,2001,1.65593
ltu,2002,1.64684
ltu,2003,1.73833
ltu,2004,1.7301
ltu,2005,1.71149
ltu,2006,1.85484
ltu,2007,1.9154
ltu,2008,1.84591
ltu,2009,1.8617
ltu,2010,1.88679
ltu,2011,2.02643
ltu,2012,1.93662
ltu,2013,2.14352
ltu,2014,2.52182
lux,1960,0.16017
lux,1961,0.15839
lux,1962,0.1634
lux,1963,0.18439
lux,1964,0.11621
lux,1965,0.15949
lux,1966,0.17202
lux,1967,0.17212
lux,1968,0.16493
lux,1969,0.20502
lux,1970,0.22624
lux,1971,0.24316
lux,1972,0.24845
lux,1973,0.22949
lux,1974,0.18762
lux,1975,0.23566
lux,1976,0.36684
lux,1977,0.54096
lux,1978,0.35336
lux,1979,0.37736
lux,1980,0.40193
lux,1981,0.18993
lux,1982,0.40527
lux,1983,0.21668
lux,1984,0.09901
lux,1985,0.19361
lux,1986,0.1998
lux,1987,0.21231
lux,1988,0.20263
lux,1989,0.56444
lux,1990,0.18622
lux,1991,0.17809
lux,1992,0.54995
lux,1993,0.53524
lux,1994,0.5814
lux,1995,0.36496
lux,1996,0.60241
lux,1997,0.89744
lux,1998,1.26404
lux,1999,1.20805
lux,2000,0.74442
lux,2001,0.80552
lux,2002,0.64103
lux,2003,0.50813
lux,2004,0.53428
lux,2005,0.43554
lux,2006,0.44287
lux,2007,0.46773
lux,2008,0.47081
lux,2009,0.69513
lux,2010,0.65728
lux,2011,0.38059
lux,2012,0.4845
lux,2013,0.61412
lux,2014,0.64865
lva,1990,4.10229
lva,1991,4.76744
lva,1992,4.55531
lva,1993,4.77002
lva,1994,5.12821
lva,1995,4.60674
lva,1996,4.60674
lva,1997,4.038
lva,1998,3.73599
lva,1999,4.18354
lva,2000,4.53216
lva,2001,4.55172
lva,2002,4.28769
lva,2003,4.82574
lva,2004,4.94652
lva,2005,4.88127
lva,2006,4.85679
lva,2007,4.54545
lva,2008,4.28212
lva,2009,4.45682
lva,2010,4.57355
lva,2011,5.17711
lva,2012,5.15021
lva,2013,5.20984
lva,2014,5.35714
mar,1971,6.83891
mar,1972,6.77732
mar,1973,6.48259
mar,1974,6.59341
mar,1975,7.14286
mar,1976,7.16305
mar,1977,7.56014
mar,1978,7.3955
mar,1979,7.50188
mar,1980,7.38304
mar,1981,7.14286
mar,1982,6.8918
mar,1983,6.47482
mar,1984,6.65387
mar,1985,6.82237
mar,1986,6.50746
mar,1987,6.35198
mar,1988,3.06236
mar,1989,2.93663
mar,1990,3.56234
mar,1991,3.64078
mar,1992,3.93131
mar,1993,4.29072
mar,1994,4.2417
mar,1995,4.21941
mar,1996,4.31907
mar,1997,4.13254
mar,1998,4.32099
mar,1999,4.36726
mar,2000,4.33311
mar,2001,4.13172
mar,2002,4.08041
mar,2003,4.29522
mar,2004,4.16093
mar,2005,4.11417
mar,2006,4.10652
mar,2007,4.07715
mar,2008,4
mar,2009,4.68165
mar,2010,4.43961
mar,2011,4.25786
mar,2012,4.3285
mar,2013,4.59679
mar,2014,4.48127
mda,1990,37.71298
mda,1991,26.67751
mda,1992,7.71169
mda,1993,7.94118
mda,1994,8.39971
mda,1995,8.99916
mda,1996,6.66014
mda,1997,6.76692
mda,1998,6.04982
mda,1999,5.04202
mda,2000,3.82263
mda,2001,3.65497
mda,2002,4.5977
mda,2003,3.7234
mda,2004,3.4713
mda,2005,2.72727
mda,2006,2.92943
mda,2007,2.7137
mda,2008,3.41064
mda,2009,3.02613
mda,2010,2.80255
mda,2011,2.69231
mda,2012,2.22805
mda,2013,2.68657
mda,2014,2.48276
mex,1971,3.48912
mex,1972,3.27006
mex,1973,3.08673
mex,1974,3.21248
mex,1975,3.50877
mex,1976,3.37559
mex,1977,3.30611
mex,1978,3.17367
mex,1979,3.16156
mex,1980,3.07015
mex,1981,2.93876
mex,1982,2.89622
mex,1983,2.53832
mex,1984,2.41187
mex,1985,2.36021
mex,1986,2.29765
mex,1987,2.34563
mex,1988,2.45317
mex,1989,2.04596
mex,1990,1.99712
mex,1991,1.93419
mex,1992,1.92501
mex,1993,1.88441
mex,1994,1.64274
mex,1995,1.79577
mex,1996,1.8544
mex,1997,1.8643
mex,1998,1.73782
mex,1999,1.97147
mex,2000,1.83527
mex,2001,1.81147
mex,2002,1.70924
mex,2003,1.74259
mex,2004,1.78422
mex,2005,1.81167
mex,2006,1.84318
mex,2007,1.88299
mex,2008,1.94799
mex,2009,2.03792
mex,2010,1.95684
mex,2011,1.94631
mex,2012,2.05839
mex,2013,1.99058
mex,2014,2.06999
mkd,1990,1.51163
mkd,1991,1.66865
mkd,1992,1.67866
mkd,1993,1.6185
mkd,1994,4.42584
mkd,1995,4.6875
mkd,1996,2.83688
mkd,1997,2.15909
mkd,1998,1.44928
mkd,1999,1.23735
mkd,2000,1.52403
mkd,2001,1.15207
mkd,2002,0.7371
mkd,2003,0.45249
mkd,2004,1.87135
mkd,2005,0.78652
mkd,2006,0.67416
mkd,2007,0.42827
mkd,2008,0.54765
mkd,2009,0.35211
mkd,2010,0.59952
mkd,2011,0.54585
mkd,2012,0.45403
mkd,2013,0.50826
mkd,2014,0.53836
mlt,1971,0
mlt,1972,0
mlt,1973,0
mlt,1974,0
mlt,1975,0
mlt,1976,0
mlt,1977,0
mlt,1978,0
mlt,1979,0
mlt,1980,0
mlt,1981,0
mlt,1982,0
mlt,1983,0
mlt,1984,0
mlt,1985,0
mlt,1986,0
mlt,1987,0
mlt,1988,0
mlt,1989,0
mlt,1990,0
mlt,1991,0
mlt,1992,0
mlt,1993,0
mlt,1994,0
mlt,1995,0
mlt,1996,1.72414
mlt,1997,1.21457
mlt,1998,1.26582
mlt,1999,1.24481
mlt,2000,0.46948
mlt,2001,0.40161
mlt,2002,0.43103
mlt,2003,0
mlt,2004,0.38462
mlt,2005,0
mlt,2006,0
mlt,2007,0
mlt,2008,0
mlt,2009,0
mlt,2010,0.38911
mlt,2011,0.77821
mlt,2012,0.74074
mlt,2013,0.84388
mlt,2014,0.8547
mmr,1971,0
mmr,1972,0
mmr,1973,0
mmr,1974,0
mmr,1975,0
mmr,1976,0
mmr,1977,0
mmr,1978,0
mmr,1979,0
mmr,1980,0
mmr,1981,0
mmr,1982,0
mmr,1983,0
mmr,1984,0
mmr,1985,0
mmr,1986,0
mmr,1987,0
mmr,1988,0
mmr,1989,0
mmr,1990,0
mmr,1991,0
mmr,1992,4.40098
mmr,1993,7.74194
mmr,1994,8.80734
mmr,1995,7.8869
mmr,1996,6.61972
mmr,1997,7.8125
mmr,1998,10.05155
mmr,1999,11.84669
mmr,2000,6.68103
mmr,2001,7.80488
mmr,2002,6.01966
mmr,2003,6.72515
mmr,2004,7.3
mmr,2005,6.90634
mmr,2006,7.73931
mmr,2007,7.35294
mmr,2008,9.76253
mmr,2009,10.52632
mmr,2010,6.83544
mmr,2011,9.25926
mmr,2012,15.38462
mmr,2013,17.27476
mmr,2014,14.62168
mne,2005,0.50505
mne,2006,1.77778
mne,2007,0.47393
mne,2008,0
mne,2009,0
mne,2010,0
mne,2011,0.3937
mne,2012,0.42735
mne,2013,1.32159
mne,2014,0.45045
mng,1985,7.55518
mng,1986,14.53125
mng,1987,13.42183
mng,1988,8.25815
mng,1989,6.14035
mng,1990,8.16485
mng,1991,2.65487
mng,1992,6.08424
mng,1993,3.29392
mng,1994,3.39806
mng,1995,5.36585
mng,1996,6.80507
mng,1997,2.59128
mng,1998,2.58216
mng,1999,5.24476
mng,2000,2.22717
mng,2001,5.69196
mng,2002,2.71967
mng,2003,4.31499
mng,2004,3.67647
mng,2005,4.18182
mng,2006,5.34846
mng,2007,7.27554
mng,2008,7.46501
mng,2009,6.19926
mng,2010,4.4523
mng,2011,6.92752
mng,2012,6.63176
mng,2013,7.23473
mng,2014,6.44273
moz,1971,13.65188
moz,1972,15.78947
moz,1973,15.16245
moz,1974,21.34831
moz,1975,18.06723
moz,1976,20.98765
moz,1977,29.87013
moz,1978,25.12563
moz,1979,26.98413
moz,1980,27.77778
moz,1981,19.70443
moz,1982,22.58065
moz,1983,31.39535
moz,1984,35.37415
moz,1985,47.33333
moz,1986,53.06122
moz,1987,53.06122
moz,1988,53.37838
moz,1989,51.36986
moz,1990,13.88889
moz,1991,13.33333
moz,1992,10.18519
moz,1993,10.15625
moz,1994,9.34579
moz,1995,12.17391
moz,1996,1.83486
moz,1997,1.66667
moz,1998,2.58621
moz,1999,2.6087
moz,2000,0.75758
moz,2001,1.53846
moz,2002,1.45985
moz,2003,1.20482
moz,2004,1.18343
moz,2005,0.66225
moz,2006,0.61728
moz,2007,1.01523
moz,2008,1.02564
moz,2009,0.90498
moz,2010,0.84034
moz,2011,1.06383
moz,2012,1.14504
moz,2013,1.01695
moz,2014,0.77519
mus,1971,3.84615
mus,1972,3.44828
mus,1973,0
mus,1974,0
mus,1975,0
mus,1976,0
mus,1977,0
mus,1978,0
mus,1979,0
mus,1980,0
mus,1981,0
mus,1982,1.88679
mus,1983,0
mus,1984,0
mus,1985,1.63934
mus,1986,1.31579
mus,1987,1.23457
mus,1988,1.11111
mus,1989,0.9901
mus,1990,0
mus,1991,0
mus,1992,-0.75758
mus,1993,0
mus,1994,0.66225
mus,1995,0
mus,1996,0.62112
mus,1997,0.61728
mus,1998,0.55866
mus,1999,0.45455
mus,2000,0.41152
mus,2001,0.39062
mus,2002,0.38314
mus,2003,0
mus,2004,0
mus,2005,0.33784
mus,2006,0.30303
mus,2007,0.29499
mus,2008,0.28818
mus,2009,0.2924
mus,2010,0.27322
mus,2011,0.27473
mus,2012,0.2681
mus,2013,0
mus,2014,0.25253
mys,1971,0
mys,1972,-0.07943
mys,1973,0
mys,1974,0.06566
mys,1975,0
mys,1976,0
mys,1977,0
mys,1978,-0.05144
mys,1979,0.046
mys,1980,0
mys,1981,0
mys,1982,0
mys,1983,-0.03396
mys,1984,0
mys,1985,0
mys,1986,0.03093
mys,1987,-0.02965
mys,1988,-0.02804
mys,1989,0
mys,1990,0
mys,1991,0.66745
mys,1992,1.93959
mys,1993,0.26572
mys,1994,1.79526
mys,1995,1.73432
mys,1996,1.66135
mys,1997,1.55238
mys,1998,0.97246
mys,1999,0.31038
mys,2000,0.27819
mys,2001,0.24915
mys,2002,0.2293
mys,2003,0.22597
mys,2004,0.19107
mys,2005,0.19896
mys,2006,0.48217
mys,2007,0.46062
mys,2008,0.43622
mys,2009,0.34164
mys,2010,1.71206
mys,2011,1.44155
mys,2012,1.63255
mys,2013,1.5021
mys,2014,1.38763
nam,1991,49.55752
nam,1992,54.47154
nam,1993,46.15385
nam,1994,48.48485
nam,1995,59.77654
nam,1996,30.20833
nam,1997,29.44162
nam,1998,30.19802
nam,1999,28.78788
nam,2000,30.52632
nam,2001,32.51029
nam,2002,31.60377
nam,2003,32.14286
nam,2004,32.47863
nam,2005,26.90763
nam,2006,28
nam,2007,28.57143
nam,2008,30.47945
nam,2009,31.54362
nam,2010,32.89902
nam,2011,32.58786
nam,2012,33.64198
nam,2013,34.30233
nam,2014,34.81894
ner,2000,0
ner,2001,0
ner,2002,0
ner,2003,0
ner,2004,0
ner,2005,0
ner,2006,0
ner,2007,0
ner,2008,0
ner,2009,0
ner,2010,0
ner,2011,0
ner,2012,0
ner,2013,0
ner,2014,0
nga,1971,2.45614
nga,1972,2.48538
nga,1973,2.61593
nga,1974,2.6087
nga,1975,2.49769
nga,1976,2.62582
nga,1977,2.97442
nga,1978,3.0303
nga,1979,4.08163
nga,1980,3.98422
nga,1981,4.0593
nga,1982,4.43611
nga,1983,2.23971
nga,1984,1.54199
nga,1985,2.42291
nga,1986,0.52823
nga,1987,2.56657
nga,1988,1.74632
nga,1989,2.47435
nga,1990,0.03564
nga,1991,0.03042
nga,1992,0.05049
nga,1993,0.02765
nga,1994,0.0656
nga,1995,0.06103
nga,1996,0.05493
nga,1997,0.04834
nga,1998,6.84532
nga,1999,0.53259
nga,2000,2.69653
nga,2001,1.78102
nga,2002,1.56678
nga,2003,1.18409
nga,2004,2.00626
nga,2005,3.7766
nga,2006,5.51181
nga,2007,6.72551
nga,2008,4.83321
nga,2009,2.09758
nga,2010,9.07298
nga,2011,7.50864
nga,2012,10.35082
nga,2013,11.40592
nga,2014,10.75465
nic,1971,4.69799
nic,1972,5.22876
nic,1973,4.79042
nic,1974,5.43478
nic,1975,4.86486
nic,1976,5.18868
nic,1977,4.21456
nic,1978,2.97872
nic,1979,2.5974
nic,1980,3.8674
nic,1981,4.2328
nic,1982,3.20856
nic,1983,4.59184
nic,1984,4.46927
nic,1985,6.07735
nic,1986,4.22535
nic,1987,3.24074
nic,1988,3.125
nic,1989,3.50877
nic,1990,4.34783
nic,1991,2.1978
nic,1992,1.88679
nic,1993,1.91388
nic,1994,1.67364
nic,1995,0.79681
nic,1996,0.75188
nic,1997,0.6993
nic,1998,0.59524
nic,1999,0.88496
nic,2000,0.56497
nic,2001,0.53908
nic,2002,0.2611
nic,2003,0.50633
nic,2004,0.73171
nic,2005,0.74442
nic,2006,0.70755
nic,2007,2.06422
nic,2008,3.34129
nic,2009,0.47962
nic,2010,0.46729
nic,2011,0.44743
nic,2012,0.6772
nic,2013,0.70423
nic,2014,0.88106
nld,1960,5.70215
nld,1961,5.32605
nld,1962,5.45024
nld,1963,4.6598
nld,1964,4.19061
nld,1965,3.97942
nld,1966,3.96825
nld,1967,3.75551
nld,1968,4.42549
nld,1969,5.46732
nld,1970,5.36535
nld,1971,7.14566
nld,1972,8.19292
nld,1973,8.66635
nld,1974,9.22264
nld,1975,10.2949
nld,1976,10.76278
nld,1977,9.02723
nld,1978,9.70201
nld,1979,9.44481
nld,1980,8.75069
nld,1981,8.10641
nld,1982,7.89649
nld,1983,9.19267
nld,1984,9.36714
nld,1985,10.21323
nld,1986,11.03175
nld,1987,11.7809
