geo,time,ne_gdi_ftot_cd
deu,1995,608670670124.198
deu,1996,575048089420.328
deu,1997,501029776674.93799
deu,1998,510450150050.01697
deu,1999,505686411659.07397
deu,2000,450262964872.15802
deu,2001,423758154669.29199
deu,2002,418228204358.03998
deu,2003,488403384842.35199
deu,2004,537288678828.57294
deu,2005,543087702960.31097
deu,2006,593038158335.29297
deu,2007,687052162053.72803
deu,2008,760399697164.84399
deu,2009,657266110225
deu,2010,664380256066.66797
deu,2011,763767239231.51904
deu,2012,716754049899.60901
deu,2013,743082042941.17883
deu,2014,779384912629.40894
deu,2015,672182851604.68701
deu,2016,704321343797.27795
deu,2017,753357264240.00098
deu,2018,837505776399.21484
deu,2019,830894131717.64612
deu,2020,840506708496.5
dji,2013,511636236.01038
dji,2014,622689496.45793
dji,2015,735456136.30353
dji,2016,722171268.44886
dji,2017,721366636.46952
dji,2018,837543115.33246
dji,2019,1066828569.49938
dji,2020,581105710.63633
dnk,1966,2930636363.28614
dnk,1967,3227736273.4619
dnk,1968,3249137466.66667
dnk,1969,3900236533.33333
dnk,1970,4308565066.66667
dnk,1971,4711346026.95824
dnk,1972,5998327169.64299
dnk,1973,7898476898.91727
dnk,1974,8483189059.70566
dnk,1975,9037031603.49448
dnk,1976,10784666004.9628
dnk,1977,11667612773.1876
dnk,1978,13883612954.7021
dnk,1979,15716885383.007
dnk,1980,14547492148.5477
dnk,1981,10656280989.4152
dnk,1982,10802921367.1931
dnk,1983,10993603608.5293
dnk,1984,11236083270.5714
dnk,1985,12950487901.5515
dnk,1986,19892000123.5941
dnk,1987,24485635863.9241
dnk,1988,24087094406.893
dnk,1989,23345386309.5401
dnk,1990,28225247390.3629
dnk,1991,27254186664.5822
dnk,1992,28572039893.3086
dnk,1993,25859993830.8734
dnk,1994,28579339684.9354
dnk,1995,36029812044.8379
dnk,1996,36785144946.2811
dnk,1997,36121978196.6841
dnk,1998,38170393236.62849
dnk,1999,37230237665.2046
dnk,2000,35306629387.24
dnk,2001,35106141562.9355
dnk,2002,36868385119.1306
dnk,2003,45144564870.8958
dnk,2004,51940454006.7767
dnk,2005,55996661441.7449
dnk,2006,65835016479.4511
dnk,2007,75107312857.0641
dnk,2008,81074961456.22881
dnk,2009,64790837732.4703
dnk,2010,58325223436.7429
dnk,2011,62464875568.0483
dnk,2012,61431050286.6426
dnk,2013,65461044461.7807
dnk,2014,67646485680.687
dnk,2015,60082509484.1741
dnk,2016,65831913051.7616
dnk,2017,70495053634.2953
dnk,2018,77531967097.32649
dnk,2019,74035788200.0979
dnk,2020,79639559695.381
dom,1960,75700000
dom,1961,55000000
dom,1962,91300000
dom,1963,133100000
dom,1964,171300000
dom,1965,89100000
dom,1966,141200000
dom,1967,153600000
dom,1968,171000000
dom,1969,192000000
dom,1970,245943000
dom,1971,293731000
dom,1972,426647000
dom,1973,497806000
dom,1974,643600000
dom,1975,802733000
dom,1976,780278000
dom,1977,939238000
dom,1978,1031844000
dom,1979,1334725000
dom,1980,1583500000
dom,1981,1655500000
dom,1982,1491200000
dom,1983,1759798069.7371
dom,1984,2039295339.15239
dom,1985,861789683.54475
dom,1986,1180575723.20926
dom,1987,1314253539.84771
dom,1988,1232381448.62685
dom,1989,1703444621.19491
dom,1990,1631285364.2436
dom,1991,1428533941.90475
dom,1992,1858640000
dom,1993,2218568000
dom,1994,2633028977.2367
dom,1995,2976052836.05284
dom,1996,3500616455.8827
dom,1997,4031543849.37776
dom,1998,5479232270.74563
dom,1999,5124646339.61502
dom,2000,6087210703.58125
dom,2001,6036450781.85849
dom,2002,6717143181.94737
dom,2003,4292131426.62581
dom,2004,4562555001.9914
dom,2005,8090245948.19501
dom,2006,9803363363.36336
dom,2007,11887119673.5791
dom,2008,13527986608.5133
dom,2009,11178084001.6791
dom,2010,13571094298.6804
dom,2011,14357181589.2837
dom,2012,14612141540.1205
dom,2013,13986695206.3071
dom,2014,15303831142.35
dom,2015,16549927158.0957
dom,2016,17370559911.7757
dom,2017,18983726934.5989
dom,2018,22056995374.6718
dom,2019,23813016069.8237
dom,2020,21560611994.79869
dza,1969,1255797938.0608
dza,1970,1660894047.11268
dza,1971,1689533098.56288
dza,1972,2187255775.02511
dza,1973,3129337539.43218
dza,1974,4066304566.22097
dza,1975,6076872436.31944
dza,1976,7541188217.49364
dza,1977,9260152406.67503
dza,1978,12809198668.6502
dza,1979,13079698440.2979
dza,1980,14306561395.7367
dza,1981,14597525024.3292
dza,1982,15569878750.9255
dza,1983,16768292515.8704
dza,1984,17979692579.3635
dza,1985,18795497792.275
dza,1986,21946706505.3272
dza,1987,19815658638.6787
dza,1988,15503483262.325
dza,1989,15088189811.5291
dza,1990,16734580106.0564
dza,1991,11822723990.2777
dza,1992,12996826850.9487
dza,1993,13488738188.2512
dza,1994,12082661748.2208
dza,1995,12168845292.0208
dza,1996,11678773781.7563
dza,1997,11057526176.0644
dza,1998,12407428953.5062
dza,1999,11863493050.5799
dza,2000,11329142516.9878
dza,2001,12503567959.5933
dza,2002,13946818537.2086
dza,2003,16346857032.108
dza,2004,20495291463.0186
dza,2005,23085772616.7942
dza,2006,27110119399.9444
dza,2007,35532381617.6089
dza,2008,49987659252.928
dza,2009,52464630530.48009
dza,2010,58491140806.0657
dza,2011,63345763999.23769
dza,2012,64388309946.3475
dza,2013,71702264377.2585
dza,2014,78714863674.15829
dza,2015,70137668162.3257
dza,2016,68933820405.3065
dza,2017,69367846232.86749
dza,2018,70426291964.0667
dza,2019,66228500857.9548
dza,2020,59480125701.2324
ecu,1960,248314857.21964
ecu,1961,213494500.30561
ecu,1962,165625972.24165
ecu,1963,200306792.12782
ecu,1964,241254919.59779
ecu,1965,254542017.26139
ecu,1966,273868281.49942
ecu,1967,342216044.68318
ecu,1968,384518322.70317
ecu,1969,443040375.83456
ecu,1970,450772082.10528
ecu,1971,512575708.29153
ecu,1972,633351603.42462
ecu,1973,915715957.60144
ecu,1974,966479291.51318
ecu,1975,1431435172.76442
ecu,1976,1720503740.67313
ecu,1977,2181289622.99368
ecu,1978,2613771937.71606
ecu,1979,2857294672.77434
ecu,1980,3371702259.19497
ecu,1981,4155492977.11351
ecu,1982,4033234371.22819
ecu,1983,2678904159.4979
ecu,1984,2704311338.68331
ecu,1985,2878776970.52859
ecu,1986,2955888934.91984
ecu,1987,3038458515.47398
ecu,1988,2688747878.18289
ecu,1989,2863693740.23132
ecu,1990,2789792314.84404
ecu,1991,3109579789.89495
ecu,1992,3187526763.38169
ecu,1993,3477809904.95248
ecu,1994,4046888444.22211
ecu,1995,4234897448.72436
ecu,1996,4226298149.07454
ecu,1997,4806426213.10655
ecu,1998,5287502751.37569
ecu,1999,3272399199.5998
ecu,2000,3484984492.24612
ecu,2001,4661579000
ecu,2002,5906605000
ecu,2003,6240683000
ecu,2004,7209125000
ecu,2005,8476753000
ecu,2006,9759712000
ecu,2007,10593947000
ecu,2008,13818514000
ecu,2009,14257689000
ecu,2010,17127889000
ecu,2011,20470786000
ecu,2012,23707838000
ecu,2013,26211660000
ecu,2014,27684231000
ecu,2015,26390456000
ecu,2016,25080788000
ecu,2017,26496256000
ecu,2018,27517684000
ecu,2019,26908008000
ecu,2020,23252578000
egy,1965,782874617.737
egy,1966,814590977.76819
egy,1967,793454223.79478
egy,1968,682710280.37383
egy,1969,806779661.01695
egy,1970,881185631.75082
egy,1971,906656465.18745
egy,1972,943640124.09514
egy,1973,1171045982.81961
egy,1974,1413047995.0135
egy,1975,2773564226.21657
egy,1976,2880039721.94638
egy,1977,3224522013.68181
egy,1978,3999090357.7926
egy,1979,5295714285.71429
egy,1980,5335707525.48654
egy,1981,7105405405.40541
egy,1982,7573891748.76847
egy,1983,9750756693.83003
egy,1984,9949688239.08837
egy,1985,11242906501.937
egy,1986,12274087932.6473
egy,1987,11565750196.3865
egy,1988,11937705848.9495
egy,1989,12390437835.6051
egy,1990,11732705248.9906
egy,1991,10119408441.3426
egy,1992,9750338518.94201
egy,1993,9823589435.77431
egy,1994,11866785290.6287
egy,1995,13571571807.7263
egy,1996,16181692216.9811
egy,1997,20200825958.7021
egy,1998,18107615112.1606
egy,1999,18880536714.8334
egy,2000,18919360046.969
egy,2001,17137951482.4798
egy,2002,15171123595.5056
egy,2003,13096750000
egy,2004,12914935064.9351
egy,2005,16049317803.6606
egy,2006,20128852173.913
egy,2007,27205236427.3205
egy,2008,36279036363.6364
egy,2009,39138493647.9129
egy,2010,42073901996.3702
egy,2011,39426230636.833
egy,2012,41011366666.6667
egy,2013,37459255813.9535
egy,2014,38033185078.9096
egy,2015,44974299191.3747
egy,2016,48102932515.3374
egy,2017,34938858695.6522
egy,2018,40579628587.507
egy,2019,54544419134.3964
egy,2020,49881472239.5508
eri,1992,37265725.56891
eri,1993,79515030.97988
eri,1994,133652597.4026
eri,1995,130265625
eri,1996,191341419.28988
eri,1997,214739093.59852
eri,1998,240706977.81823
eri,1999,313556889.82656
eri,2000,155378670.12987
eri,2001,265289809.45223
eri,2002,215506677.07871
eri,2003,230998205.78041
eri,2004,224726745.24025
eri,2005,223413673.95675
eri,2006,165700468.29268
eri,2007,167034491.05691
eri,2008,175470861.78862
eri,2009,172000487.80488
eri,2010,196867869.9187
eri,2011,260733665.04065
esp,1970,11023479914.4283
esp,1971,11463571257.485
esp,1972,15225322288.3769
esp,1973,21448420902.3415
esp,1974,28076440726.8532
esp,1975,31291907246.3768
esp,1976,30471362845.0634
esp,1977,32692608981.3801
esp,1978,37536586371.5278
esp,1979,47766232027.764
esp,1980,52989895567.417
esp,1981,45924161110.1099
esp,1982,43933481750.7194
esp,1983,37272249419.9536
esp,1984,34390247360.7949
esp,1985,37099672211.3503
esp,1986,52941935368.8963
esp,1987,71075068050.12801
esp,1988,90727946007.7132
esp,1989,105774511595.22099
esp,1990,138180298726.73801
esp,1991,144398036829.46399
esp,1992,145303702259.061
esp,1993,111172572885.34399
esp,1994,111534231772.451
esp,1995,134579663730.985
esp,1996,139357677656.64001
esp,1997,130592045454.545
esp,1998,144132976946.20801
esp,1999,157022975618.53299
esp,2000,155220477763.138
esp,2001,162465405040.15799
esp,2002,185380674456.07901
esp,2003,245917662736.078
esp,2004,297278970742.47198
esp,2005,334711290969.65002
esp,2006,378463852987.05798
esp,2007,440170136635.29602
esp,2008,454253121811.71893
esp,2009,344727449478.51501
esp,2010,309862407933.33398
esp,2011,296464197587.54901
esp,2012,245443458297.65601
esp,2013,235395641270.58896
esp,2014,243799821433.332
esp,2015,215380861353.90601
esp,2016,221433753917.51001
esp,2017,245063996974.11801
esp,2018,276338631476.078
esp,2019,279742126831.37201
esp,2020,259962692200.77896
est,1993,977594601.74649
est,1994,1115390856.91668
est,1995,1193494885.9166
est,1996,1293667577.05814
est,1997,1473967538.32281
est,1998,1778075425.52008
est,1999,1491327725.72402
est,2000,1517588685.15618
est,2001,1715705845.49279
est,2002,2251779222.00245
est,2003,3234679313.4598
est,2004,3852865838.50932
est,2005,4635876134.8091
est,2006,6264464935.39079
est,2007,8169779633.17821
est,2008,7577714955.32445
est,2009,4452427063.07308
est,2010,4145657807.19522
est,2011,6141896764.90274
est,2012,6608816740.52578
est,2013,7007373898.73257
est,2014,6856660905.00154
est,2015,5606905640.56718
est,2016,5881114601.41052
est,2017,6978327566.07766
est,2018,7529406944.33882
est,2019,7894104364.92548
est,2020,9403838770.70975
eth,2011,10259286600.4963
eth,2012,16067394957.9832
eth,2013,16239043211.5729
eth,2014,21129157230.3305
eth,2015,26269304748.3031
eth,2016,27748875906.737
eth,2017,31435952118.5703
eth,2018,29265747925.939
eth,2019,33822600537.5309
eth,2020,33103172844.1897
fin,1970,3170125990.93998
fin,1971,3661152315.99886
fin,1972,4376139948.3797
fin,1973,5968201338.10487
fin,1974,7898120371.82921
fin,1975,9866442540.81138
fin,1976,9525688567.47192
fin,1977,9779991146.52501
fin,1978,9386916967.50903
fin,1979,11212417951.4578
fin,1980,14655722027.4147
fin,1981,14225682006.0623
fin,1982,14475144936.4747
fin,1983,14167378309.1375
fin,1984,13921646220.8152
fin,1985,14892555640.8289
fin,1986,19216514191.8836
fin,1987,24655755444.3392
fin,1988,30726368159.204
fin,1989,36366911459.055
fin,1990,41977919452.6512
fin,1991,33061314512.5717
fin,1992,25011945845.5004
fin,1993,17084417612.1578
fin,1994,19268070574.84349
fin,1995,25870098039.21569
fin,1996,27090344292.001
fin,1997,27110296644.1416
fin,1998,29769692923.89849
fin,1999,30358642117.7607
fin,2000,29056850792.15689
fin,2001,29631007289.7638
fin,2002,30330222818.8236
fin,2003,37391637923.1372
fin,2004,43954532259.4596
fin,2005,46955699150.1945
fin,2006,49417858496.4705
fin,2007,62031947489.0198
fin,2008,69982957469.5312
fin,2009,58190322640.625
fin,2010,55612488450.0001
fin,2011,62331756225.6811
fin,2012,59607770431.6406
fin,2013,59721483869.4119
fin,2014,59018647343.137
fin,2015,49791609992.57809
fin,2016,54762924604.6694
fin,2017,59691223683.5295
fin,2018,66349567224.3137
fin,2019,63946622949.0195
fin,2020,65325622059.1441
fji,1980,305387530.56235
fji,1981,328214369.29558
fji,1982,281672029.17203
fji,1983,235162241.88791
fji,1984,201320894.14373
fji,1985,207305825.24272
fji,1986,190112101.68594
fji,1987,184842029.10202
fji,1988,133887995.52541
fji,1989,142332636.68846
fji,1990,167356337.36241
fji,1991,199879371.10328
fji,1992,175576180.97139
fji,1993,236683097.67804
fji,1994,218888737.10812
fji,1995,248908483.25393
fji,1996,351849212.57037
fji,1997,389658516.31225
fji,1998,442742097.84578
fji,1999,412367485.78392
fji,2000,258902565.06624
fji,2001,253755600.45682
fji,2002,353070556.4955
fji,2003,496096634.6661
fji,2004,503866128.10156
fji,2005,585015198.10763
fji,2006,526987349.81516
fji,2007,451410979.32062
fji,2008,734956390.78873
fji,2009,464963951.52631
fji,2010,498805452.74462
fji,2011,682321101.94067
fji,2012,592882283.92648
fji,2013,1088322200.49962
fji,2014,806400339.09081
fji,2015,870614035.08772
fji,2016,918842793.71748
fji,2017,972761139.8713
fji,2018,957459039.95401
fji,2019,870996111.83114
fji,2020,737479251.19882
fra,1960,14047699938.1502
fra,1961,16136320415.0983
fra,1962,17920682565.5699
fra,1963,20801171874.74509
fra,1964,23930116673.2265
fra,1965,26227333470.0734
fra,1966,28771677117.2461
fra,1967,31601678145.172
fra,1968,34092876233.1349
fra,1969,36888281474.3947
fra,1970,38116215897.0119
fra,1971,42970285308.3935
fra,1972,52924577373.212
fra,1973,69428403064.231
fra,1974,76676213857.0649
fra,1975,91759216766.10068
fra,1976,93064736410.81667
fra,1977,98884728537.04201
fra,1978,119876453488.37199
fra,1979,144811902559.35901
fra,1980,171311704439.61499
fra,1981,147231140615.57001
fra,1982,135955684200.02
fra,1983,122839314915.22501
fra,1984,113006079711.77699
fra,1985,117160169367.791
fra,1986,163754143384.79001
fra,1987,204166757612.13599
fra,1988,230455896927.651
fra,1989,237489204194.94101
fra,1990,296767859294.06097
fra,1991,294198349029.18298
fra,1992,309456009913.25897
fra,1993,273906648135.27896
fra,1994,284702268431.00201
fra,1995,321406229465.10693
fra,1996,318888319015.258
fra,1997,283594066082.26599
fra,1998,299134978874.80493
fra,1999,310714334061.005
fra,2000,293808540743.53003
fra,2001,296380827630.315
fra,2002,314596160765.49103
fra,2003,387997063792.94
fra,2004,452851345675.29102
fra,2005,478877715822.56799
fra,2006,520976830655.29297
fra,2007,616795975851.375
fra,2008,691435973235.15601
fra,2009,596018424515.625
fra,2010,584729873016.66797
fra,2011,642479218268.48401
fra,2012,602702074708.59399
fra,2013,619790189124.70801
fra,2014,623163848400.39001
fra,2015,524407939215.23401
fra,2016,539484652942.414
fra,2017,583801157101.177
fra,2018,638923551757.64697
fra,2019,640667425639.21497
fra,2020,604045843433.46497
fsm,1983,37800000
gab,1970,98406987.31781
gab,1971,116939295.29606
gab,1972,204342676.7077
gab,1973,234645796.99912
gab,1974,649343452.84568
gab,1975,1204780484.93081
gab,1976,1822553250.35317
gab,1977,1375775118.91026
gab,1978,992662010.93877
gab,1979,954768851.58648
gab,1980,1141615427.60998
gab,1981,1277364091.43049
gab,1982,1170093377.23162
gab,1983,1231807496.92869
gab,1984,1114755851.41051
gab,1985,1365124773.02453
gab,1986,1569132938.31412
gab,1987,906711643.07774
gab,1988,1454767809.98557
gab,1989,1089626823.37105
gab,1990,1276698329.6357
gab,1991,1411167202.57463
gab,1992,1233887863.16765
gab,1993,1002245291.821
gab,1994,883097737.82535
gab,1995,1124515234.94816
gab,1996,1335933466.05353
gab,1997,1606046177.33943
gab,1998,1722174625.96097
gab,1999,1220238888.44405
gab,2000,1112730355.05091
gab,2001,1142551376.1171
gab,2002,1339542047.05922
gab,2003,1474217680.57591
gab,2004,1670287367.87411
gab,2005,2010611874.55714
gab,2006,2392865127.58946
gab,2007,2945072609.80579
gab,2008,3896867713.00448
gab,2009,3576996827.93762
gab,2010,4514026579.12591
gab,2011,5222756065.48221
gab,2012,4762620419.33475
gab,2013,5269112838.72269
gab,2014,6497931210.3335
gab,2015,4204319929.39247
gab,2016,3783962775.57958
gab,2017,3179453711.46152
gab,2018,3248348677.32536
gab,2019,3695291807.62949
gab,2020,3047500367.27787
gbr,1970,30661346292.2966
gbr,1971,34859291798.4911
gbr,1972,39269632867.1329
gbr,1973,47523353748.1627
gbr,1974,53996935483.871
gbr,1975,61590517699.115
gbr,1976,58474632524.708
gbr,1977,62762623408.33769
gbr,1978,78819023969.31929
gbr,1979,103607337992.37601
gbr,1980,128632084592.145
gbr,1981,111576473070.74001
gbr,1982,106283967505.241
gbr,1983,100229959072.306
gbr,1984,100070453578.07899
gbr,1985,106166310318.27499
gbr,1986,129447480211.082
gbr,1987,166643219480.30701
gbr,1988,221133658840.26999
gbr,1989,235636724476.44
gbr,1990,256923757102.27301
gbr,1991,236306022927.69
gbr,1992,227762497367.49701
gbr,1993,195760815836.83301
gbr,1994,215200055096.41901
gbr,1995,241918889064.22601
gbr,1996,262918876755.07001
gbr,1997,266422724296.005
gbr,1998,287432924809.53998
gbr,1999,293064229089.14398
gbr,2000,293817521561.50702
gbr,2001,290166978551.89301
gbr,2002,313848920863.30902
gbr,2003,355947755102.04102
gbr,2004,417801171731.966
gbr,2005,441023636363.63599
gbr,2006,476391904323.82703
gbr,2007,556940776310.52405
gbr,2008,514200367647.05902
gbr,2009,387158435893.44098
gbr,2010,394343549049.91998
gbr,2011,416931540284.91693
gbr,2012,426045782931.26599
gbr,2013,444305949039.95203
gbr,2014,508834827731.62201
gbr,2015,509095258810.74896
gbr,2016,479568555623.23499
gbr,2017,486334281141.74298
gbr,2018,515572928400.37799
gbr,2019,510066365713.758
gbr,2020,472097692102.94495
geo,1990,1809150435.81089
geo,1991,1225165562.91391
geo,1992,603512243.38363
geo,1993,82648712.49549
geo,1994,66531341.69477
geo,1995,108635584.46571
geo,1996,574589018.04831
geo,1997,647991830.44316
geo,1998,923372145.19092
geo,1999,733819198.43614
geo,2000,778047445.81765
geo,2001,876824987.94018
geo,2002,831436170.69727
geo,2003,1091718320.36165
geo,2004,1443395242.07012
geo,2005,1845479119.54543
geo,2006,2030330262.86228
geo,2007,2683507931.75696
geo,2008,2819828280.11806
geo,2009,1691828793.77432
geo,2010,2316388935.64495
geo,2011,3068900088.94159
geo,2012,3646399806.21329
geo,2013,3229830467.71672
geo,2014,3852296539.61602
geo,2015,3641607544.17662
geo,2016,4016013858.95973
geo,2017,4140665471.2094
geo,2018,4425910579.69299
geo,2019,4200299563.53572
geo,2020,3546721391.7129
gha,1967,153343587.21765
gha,1968,156885662.70955
gha,1969,196107078.38694
gha,1970,265725091.21431
gha,1971,300688198.90669
gha,1972,183090400.88544
gha,1973,188732394.3662
gha,1974,344720496.89441
gha,1975,326595744.68085
gha,1983,152601407.57052
gha,1984,302364644.48793
gha,1985,429244447.44517
gha,1986,532414497.1124
gha,1987,525768707.48299
gha,1988,584210474.39652
gha,1989,690930726.64893
gha,1990,847228975.12119
gha,1991,1043798913.04348
gha,1992,816874141.87643
gha,1993,1419106317.4114
gha,1994,1229079497.90795
gha,1995,1366138448.70726
gha,1996,1407708868.50153
gha,1997,1642578125
gha,1998,1673010380.62284
gha,1999,1579954613.65341
gha,2000,1150985501.92696
gha,2001,1441558844.05975
gha,2002,1157725138.81878
gha,2003,1750639593.90863
gha,2004,2520310950.52807
gha,2005,3116185815.28944
gha,2006,4692027865.80702
gha,2007,3819650975.76667
gha,2008,4729681174.56999
gha,2009,4031942277.58007
gha,2010,3787716853.14685
gha,2011,4711406681.57306
gha,2012,6648713408.95392
gha,2013,15102030836.7821
gha,2014,14475206207.2775
gha,2015,13346011387.498
gha,2016,13943660775.4872
gha,2017,11408606229.1691
gha,2018,14266837785.9682
gha,2019,12326857285.2379
gha,2020,12370152384.867
gin,1986,297840920.97075
gin,1987,332015802.89564
gin,1988,407400318.46825
gin,1989,417894395.93757
gin,1990,493754092.71628
gin,1991,510308239.70718
gin,1992,540686582.15903
gin,1993,535641230.47612
gin,1994,583123872.91729
gin,1995,749414545.72597
gin,1996,739328660.30303
gin,1997,742867296.98158
gin,1998,641560906.26066
gin,1999,654539487.31344
gin,2000,586901170.5451
gin,2001,438546740.43837
gin,2002,421850394.75286
gin,2003,682854867.57149
gin,2004,717874027.60503
gin,2005,544962127.91514
gin,2006,842010351.21146
gin,2007,1549746634.77023
gin,2008,1573171703.1413
gin,2009,1406224653.82395
gin,2010,1311560981.84951
gin,2011,1601440874.52698
gin,2012,1918507353.40072
gin,2013,1962589150.21966
gin,2014,1993711618.74247
gin,2015,2107897544.42736
gin,2016,4505855231.16039
gin,2017,2660235868.82041
gin,2018,2308256655.83806
gin,2019,2343953512.39448
gin,2020,2353819477.0337
gmb,1981,55421565.67179
gmb,1982,48525879.01288
gmb,1983,40305465.01933
gmb,1984,32476772.41148
gmb,1985,34053262.79565
gmb,1986,30815884.47653
gmb,1987,37784123.03517
gmb,1988,43616957.8439
gmb,1989,57861714.75289
gmb,1990,70846554.13123
gmb,1991,140394373.13211
gmb,1992,177059140.93326
gmb,1993,39849304.39744
gmb,1994,34976820.63913
gmb,1995,54262900.36985
gmb,1996,57503694.93325
gmb,1997,41589253.1519
gmb,1998,41042910.43023
gmb,1999,38740484.94528
gmb,2000,35720494.85439
gmb,2001,76802399.40843
gmb,2002,42085913.10285
gmb,2003,48893272.1123
gmb,2004,137728479.09264
gmb,2005,142150241.11648
gmb,2006,165397620.58313
gmb,2007,160814363.93899
gmb,2008,164335538.29239
gmb,2009,186943597.90425
gmb,2010,214158217.90661
gmb,2011,181796581.97987
gmb,2012,295413238.72794
gmb,2013,202373167.28591
gmb,2014,204737342.1513
gmb,2015,280456418.12253
gmb,2016,369956320.24901
gmb,2017,345523213.3777
gmb,2018,348809710.12506
gmb,2019,447124140.82397
gmb,2020,619757561.40089
gnb,1975,16781019.07691
gnb,1979,25885186.30569
gnb,1980,31183313.27624
gnb,1981,39836818.18182
gnb,1982,46776242.30172
gnb,1983,37069821.12341
gnb,1984,52240551.09687
gnb,1985,50493746.87579
gnb,1986,30967041.25356
gnb,1987,61215540.91343
gnb,1988,73514921.51083
gnb,1989,83087268.14698
gnb,1990,73007624.41719
gnb,1991,79689292.06574
gnb,1992,109528327.00261
gnb,1993,73095426.23054
gnb,1994,51296142.59511
gnb,1995,56637302.45135
gnb,1996,62337371.74827
gnb,1997,64450238.43977
gnb,1998,23081546.66195
gnb,1999,34562337.34953
gnb,2000,43206855.31563
gnb,2001,39768497.36147
gnb,2002,30544091.99652
gnb,2003,42840627.49721
gnb,2004,46360512.6124
gnb,2005,62603639.88511
gnb,2006,62826170.84615
gnb,2007,86095639.31666
gnb,2008,110155041.03139
gnb,2009,88886733.26056
gnb,2010,90656939.66159
gnb,2011,108097651.00628
gnb,2012,58219270.03937
gnb,2013,64752652.96834
gnb,2014,101299462.30668
gnb,2015,99006195.24275
gnb,2016,91353806.14021
gnb,2017,120592310.05171
gnb,2018,313867468.06398
gnb,2019,294280732.05658
gnb,2020,348339600.16401
gnq,2005,3188735693.96898
gnq,2006,2737502584.19503
gnq,2007,3947312853.71739
gnq,2008,5567502215.80674
gnq,2009,8056811474.62347
gnq,2010,6904542475.19341
gnq,2011,8150082123.08504
gnq,2012,10423911328.0079
gnq,2013,6621993299.95588
gnq,2014,6219931966.93531
gnq,2015,3234530044.86437
gnq,2016,1860402554.37471
gnq,2017,1702827015.61936
gnq,2018,1660719923.68111
gnq,2019,892976899.6148
gnq,2020,541250130.40358
grc,1960,974132652.27939
grc,1961,1101171062.03415
grc,1962,1267397991.83753
grc,1963,1249305303.41789
grc,1964,1542024307.16526
grc,1965,1846713857.91837
grc,1966,2148812572.94513
grc,1967,2219457995.86161
grc,1968,2750304448.11035
grc,1969,3321072032.87747
grc,1970,3629227272.72727
grc,1971,4210386363.63636
grc,1972,5602727272.72727
grc,1973,7487180667.43383
grc,1974,6520795454.54545
grc,1975,7305961742.82678
grc,1976,8158423507.46269
grc,1977,10774847363.5523
grc,1978,14681048237.4768
grc,1979,19293422263.1095
grc,1980,17422661870.5036
grc,1981,14639477244.7724
grc,1982,13826387755.102
grc,1983,13408676470.5882
grc,1984,10535795042.3216
grc,1985,11270461386.6272
grc,1986,13815377312.5609
grc,1987,15217332662.305
grc,1988,17615258227.24
grc,1989,19147331095.25809
grc,1990,24262994411.006
grc,1991,25445634698.0744
grc,1992,26554149088.3089
grc,1993,23648530023.7812
grc,1994,23321650280.8989
grc,1995,27316909839.6823
grc,1996,30327260758.7769
grc,1997,28908931735.9291
grc,1998,34252191859.7948
grc,1999,34936602784.8275
grc,2000,32146378178.4173
grc,2001,33718548499.8524
grc,2002,36481011591.0142
grc,2003,51249746316.6619
grc,2004,58783110434.2106
grc,2005,51629850807.0848
grc,2006,64791935332.0729
grc,2007,82952527738.914
grc,2008,84755143035.35001
grc,2009,68883939542.20821
grc,2010,49201712410.7001
grc,2011,38702952507.0721
grc,2012,27905084474.5582
grc,2013,26750208471.6624
grc,2014,25510205514.0889
grc,2015,21075194028.8832
grc,2016,21262017070.9892
grc,2017,23559924565.73529
grc,2018,23638738917.2125
grc,2019,21700237576.7137
grc,2020,22011449677.9222
grl,2003,301713799.96053
grl,2004,297374438.75081
grl,2005,446880888.45904
grl,2006,465813546.78146
grl,2007,686150963.49909
grl,2008,1007100684.56876
grl,2009,814956443.88069
grl,2010,1310485233.19287
grl,2011,1718293069.08563
grl,2012,983116098.40311
grl,2013,808040881.00707
grl,2014,642244988.86414
grl,2015,600529139.85047
grl,2016,663160865.75456
grl,2017,673416226.20364
grl,2018,660421879.45396
grl,2019,937505622.69469
gtm,1960,102100000
gtm,1961,108900000
gtm,1962,106500000
gtm,1963,125000000
gtm,1964,159300000
gtm,1965,174900000
gtm,1966,167300000
gtm,1967,191700000
gtm,1968,220900000
gtm,1969,231000000
gtm,1970,238600000
gtm,1971,263600000
gtm,1972,272500000
gtm,1973,356600000
gtm,1974,467900000
gtm,1975,570800000
gtm,1976,900200000
gtm,1977,1038600000
gtm,1978,1217700000
gtm,1979,1286000000
gtm,1980,1294000000
gtm,1981,1443000100
gtm,1982,1308999900
gtm,1983,950000000
gtm,1984,912400000
gtm,1985,1065130434.78261
gtm,1986,727488584.47489
gtm,1987,875320000
gtm,1988,1048549618.32061
gtm,1989,1155859375
gtm,1990,993133889.16135
gtm,1991,1145379705.30335
gtm,1992,1633272734.3055
gtm,1993,1833853160.37903
gtm,1994,1846899342.74586
gtm,1995,2127193353.52631
gtm,1996,2089446053.32283
gtm,1997,2688527301.81242
gtm,1998,3228631896.65958
gtm,1999,3277498977.69894
gtm,2000,3110441531.84254
gtm,2001,3423724365.66309
gtm,2002,4011111817.12415
gtm,2003,4091219773.5773
gtm,2004,4394867149.05933
gtm,2005,4979031726.90237
