geo,time,ny_trf_nctr_cd
isr,1975,2043333333.33333
isr,1976,2232500000
isr,1977,1999000000
isr,1978,2224117647.05882
isr,1979,2697200000
isr,1980,3036470588.23529
isr,1981,2793421052.63158
isr,1982,1982839506.17284
isr,1983,2875765124.55516
isr,1984,4257970668.48567
isr,1985,5469863432.01289
isr,1986,5126623874.17664
isr,1987,4105628370.75129
isr,1988,4027354431.17143
isr,1989,4176695888.12356
isr,1990,5138419303.64051
isr,1991,5564388135.66759
isr,1992,5686033508.19406
isr,1993,5609392247.62376
isr,1994,5654438245.15958
isr,1995,5799056885.73042
isr,1996,6249396873.13971
isr,1997,6200034788.6589
isr,1998,6296255361.70101
isr,1999,6372635698.239
isr,2000,6522993157.23641
isr,2001,6684761157.47676
isr,2002,6700937143.82203
isr,2003,6406051689.68622
isr,2004,6244020526.55065
isr,2005,6072353321.30044
isr,2006,7348040755.86876
isr,2007,7330834205.59383
isr,2008,8239391304.34783
isr,2009,7180479617.52664
isr,2010,8124713323.83875
isr,2011,8578281379.223
isr,2012,7998709879.66048
isr,2013,8995561874.12156
isr,2014,9809931734.17554
isr,2015,9031542386.69011
isr,2016,9243323467.89102
isr,2017,7805296966.34599
isr,2018,7802519555.41871
isr,2019,7874592413.12528
isr,2020,7428990392.06309
ita,1970,-333224907.0632
ita,1971,-326610486.89139
ita,1972,-306915670.65073
ita,1973,-833361009.63135
ita,1974,-596364989.58023
ita,1975,-681438315.53974
ita,1976,-349876715.51524
ita,1977,-330340136.05442
ita,1978,-1264421629.02122
ita,1979,262439990.67816
ita,1980,-16463938.50328
ita,1981,86591722.02351
ita,1982,-85245526.12742
ita,1983,-118049464.5589
ita,1984,-261567114.83359
ita,1985,-873958016.42835
ita,1986,-2173669307.7023
ita,1987,-2224602629.2202
ita,1988,-4032369830.40762
ita,1989,-7466157211.40277
ita,1990,-6090245636.71622
ita,1991,-10150877165.6001
ita,1992,-11942900235.6638
ita,1993,-11802565522.333
ita,1994,-9078551873.19885
ita,1995,-6104124569.11922
ita,1996,-9875266658.30091
ita,1997,-8078558435.65257
ita,1998,-10534180885.4689
ita,1999,-9831574576.37068
ita,2000,-8500745178.66669
ita,2001,-9379211538.50395
ita,2002,-10330676623.0981
ita,2003,-11995729726.7451
ita,2004,-16366520340.4634
ita,2005,-17494895046.2257
ita,2006,-20493632877.8823
ita,2007,-24455769466.3922
ita,2008,-26842758060.1562
ita,2009,-26471575584.7656
ita,2010,-26229304250
ita,2011,-26971916935.7977
ita,2012,-25386139367.57809
ita,2013,-24015030385.09809
ita,2014,-21818366931.0195
ita,2015,-16594984305.0781
ita,2016,-18459823212.8405
ita,2017,-17052537358.8236
ita,2018,-20546246561.5686
ita,2019,-19174359403.9215
ita,2020,-21988417293.3853
jam,1976,44699508.30492
jam,1977,49499455.50544
jam,1978,54098405.0237
jam,1979,112498618.784
jam,1980,120601353.92388
jam,1981,154301732.26114
jam,1982,175479464.88717
jam,1983,121499446.57903
jam,1984,140628764.63427
jam,1985,252151920.87936
jam,1986,170423094.1838
jam,1987,188066775.03782
jam,1988,521889747.36727
jam,1989,502189293.12746
jam,1990,290902356.34744
jam,1991,268499442.88084
jam,1992,357400778.73547
jam,1993,389799219.19466
jam,1994,459900462.13039
jam,1995,607000287.40457
jam,1996,623599300.63902
jam,1997,624799412.50406
jam,1998,628000000
jam,1999,647300275.33392
jam,2000,820800000.93054
jam,2001,914099005.7896
jam,2002,1086900935.4365
jam,2003,1189099459.8283
jam,2004,1446250241.84113
jam,2005,1578440908.66031
jam,2006,1748572328.38332
jam,2007,2039895472.32202
jam,2008,2149786488.29928
jam,2009,1858425049.00784
jam,2010,2010016095.90337
jam,2011,1996399144.28915
jam,2012,2086788282.33979
jam,2013,2157850670.18334
jam,2014,2235547385.16873
jam,2015,2306376443.32127
jam,2016,2389390266.59739
jam,2017,2381402952.38132
jam,2018,2452106273.30325
jam,2019,2416484860.71407
jam,2020,2961455081.64165
jor,1976,771346084.33735
jor,1977,927936228.36319
jor,1978,804712369.10995
jor,1979,1567937728.93773
jor,1980,1481401141.32259
jor,1981,2178156779.66102
jor,1982,1965345531.91489
jor,1983,1721189479.48224
jor,1984,1706736540.96229
jor,1985,1583729346.17334
jor,1986,1616985714.28571
jor,1987,1342821270.31019
jor,1988,1360834090.3019
jor,1989,1178857814.13157
jor,1990,1046274672.2917
jor,1991,883850932.58922
jor,1992,1167402177.11091
jor,1993,1337229470.34204
jor,1994,1325558179.47617
jor,1995,1444063926.94064
jor,1996,1831734837.79972
jor,1997,1849431734.8378
jor,1998,1699668265.1622
jor,1999,2013565867.4189
jor,2000,2183921015.51481
jor,2001,2058815232.72214
jor,2002,2264174894.21721
jor,2003,3205923836.38928
jor,2004,3173765867.4189
jor,2005,2537376586.74189
jor,2006,2851198871.65021
jor,2007,2862623413.25811
jor,2008,4063688882.62646
jor,2009,3778450704.22535
jor,2010,3822112676.05634
jor,2011,4865774647.88732
jor,2012,4344929577.46479
jor,2013,6779295774.64789
jor,2014,7268873239.43662
jor,2015,5618732394.3662
jor,2016,4745915492.95775
jor,2017,4549295774.64789
jor,2018,5060000000
jor,2019,4839436619.71831
jor,2020,4484084507.04225
jpn,1970,-65238677.77778
jpn,1971,-97579589.46349
jpn,1972,-192380806.30664
jpn,1973,-64453240.44715
jpn,1974,19214485.63334
jpn,1975,-74680924.90418
jpn,1976,-62266526.16316
jpn,1977,-187737294.70038
jpn,1978,-631215980.48296
jpn,1979,-914819074.56421
jpn,1980,-1494710537.31838
jpn,1981,-1603805917.22523
jpn,1982,-897975113.68988
jpn,1983,-1249825532.80533
jpn,1984,-1374220080.20293
jpn,1985,-1524179146.2749
jpn,1986,-1619906414.55781
jpn,1987,-3027936385.79207
jpn,1988,-2995862715.82819
jpn,1989,-2401142055.48678
jpn,1990,-4011528131.63665
jpn,1991,-12237446066.1571
jpn,1992,-1966823956.80107
jpn,1993,-3202347582.4162
jpn,1994,-4465412620.17185
jpn,1995,-5618777881.25827
jpn,1996,-9059644729.54823
jpn,1997,-7535277446.48565
jpn,1998,-7534454296.35011
jpn,1999,-11891300607.163
jpn,2000,-9192181171.15403
jpn,2001,-7990691925.95342
jpn,2002,-4777969183.65394
jpn,2003,-6489927415.28549
jpn,2004,-5801669239.22989
jpn,2005,-4950180641.67261
jpn,2006,-7898585804.04181
jpn,2007,-9146224952.9738
jpn,2008,-10677296233.0507
jpn,2009,-11424589692.6475
jpn,2010,-9682173732.87442
jpn,2011,-10651945177.0973
jpn,2012,-10515042126.4694
jpn,2013,-7973715365.35149
jpn,2014,-17978233391.1124
jpn,2015,-13746238119.5389
jpn,2016,-17809066576.6418
jpn,2017,-16798295651.6682
jpn,2018,-17166685575.5451
jpn,2019,-9133135046.07409
kaz,1993,129301296.84144
kaz,1994,96999789.23281
kaz,1995,58899999.79911
kaz,1996,58399999.70284
kaz,1997,74400000
kaz,1998,122000000
kaz,1999,156300000.08367
kaz,2000,249000000
kaz,2001,238399999.8637
kaz,2002,113800000.26096
kaz,2003,-164600000.13371
kaz,2004,-488200000
kaz,2005,-408000000
kaz,2006,-1207500000
kaz,2007,-2209599999.83681
kaz,2008,-1060099999.83375
kaz,2009,-729199999.72881
kaz,2010,-489300000
kaz,2011,-265200000.27281
kaz,2012,-559300000.33532
kaz,2013,-745300000.26293
kaz,2014,-960500000.27903
kaz,2015,-1300500000.2255
kaz,2016,-172700000
kaz,2017,-103400000
kaz,2018,918200000.11604
kaz,2019,1042262167.75402
kaz,2020,1310395547.11043
ken,1965,0
ken,1966,0
ken,1967,9699994.11172
ken,1968,10100001.95137
ken,1969,10699999.71086
ken,1970,10900003.63069
ken,1971,10599997.76327
ken,1972,21000005.60294
ken,1973,19052048.22031
ken,1974,27699841.80095
ken,1975,13599996.00728
ken,1976,11999995.22054
ken,1977,31399998.77517
ken,1978,47599981.03115
ken,1979,124400018.69982
ken,1980,26700012.63805
ken,1981,98600018.17139
ken,1982,83299810.2556
ken,1983,63399920.62377
ken,1984,61200107.53782
ken,1985,81399915.00467
ken,1986,57699852.44699
ken,1987,72000036.46406
ken,1988,88700001.69042
ken,1989,267167204.06196
ken,1990,371094387.4614
ken,1991,349087342.1817
ken,1992,281980382.90581
ken,1993,240868101.23221
ken,1994,145956926.42006
ken,1995,404399737.11739
ken,1996,446152539.88014
ken,1997,516146389.17929
ken,1998,475045323.00093
ken,1999,564098395.76147
ken,2000,860231451.0571
ken,2001,718618664.48753
ken,2002,576733346.79381
ken,2003,609137011.01593
ken,2004,1002002531.14035
ken,2005,1635000615.45303
ken,2006,1784903912.30056
ken,2007,2108378789.49933
ken,2008,2331236727.56027
ken,2009,2299268280.07033
ken,2010,2327218893.09027
ken,2011,3102055155.45407
ken,2012,2809643012.62516
ken,2013,3075895029.08053
ken,2014,3525848280.63902
ken,2015,3452900584.14011
ken,2016,3234196744.18055
ken,2017,4452724035.86082
ken,2018,5004832105.31719
ken,2019,5283681733.50328
ken,2020,4951658418.72489
kgz,1992,22000000
kgz,1993,67216818.18182
kgz,1994,94948881.11888
kgz,1995,87603816.87243
kgz,1996,83900003.90518
kgz,1997,67600000
kgz,1998,48700001.92615
kgz,1999,68000000
kgz,2000,87400000.41914
kgz,2001,51000000
kgz,2002,106700000.21304
kgz,2003,154000000
kgz,2004,314900000
kgz,2005,504399999.51234
kgz,2006,752400000.99619
kgz,2007,1018500001.3399
kgz,2008,1476000000
kgz,2009,1207099999.76692
kgz,2010,1391300000.21756
kgz,2011,1838699999.34986
kgz,2012,2061500001.06373
kgz,2013,2238000000
kgz,2014,2175800000.37276
kgz,2015,1628099999.84487
kgz,2016,1903600000.57213
kgz,2017,2365100000.43562
kgz,2018,2420916660.73506
kgz,2019,2270294367.47467
kgz,2020,2246065516.24719
khm,1995,294283290.39497
khm,1996,379015688.19726
khm,1997,175734492.6518
khm,1998,265660794.88818
khm,1999,360921852.09045
khm,2000,414351461.36482
khm,2001,393469935.75433
khm,2002,460392410.6459
khm,2003,407494574.59161
khm,2004,414799919.42833
khm,2005,428991921.51497
khm,2006,628659800.88954
khm,2007,593249286.32741
khm,2008,608331670.22954
khm,2009,568285718.86202
khm,2010,639889917.04423
khm,2011,580080078.84687
khm,2012,412349367.71634
khm,2013,380091874.10764
khm,2014,593233684.21053
khm,2015,845954249.89245
khm,2016,910107071.54463
khm,2018,459096118.70101
khm,2019,488285458.1302
khm,2020,1647796341.79011
kir,1979,11898725.68746
kir,1980,18787178.31929
kir,1981,18197885.54355
kir,1982,15846739.02018
kir,1983,18470000
kir,1984,15763931.54892
kir,1985,13054263.56589
kir,1986,15542647.05882
kir,1988,18048519.41558
kir,1989,17396409.93199
kir,1990,26149012.56732
kir,1991,24068546.50257
kir,1992,27394462.39718
kir,1993,21218550.2516
kir,1994,21495832.72408
kir,1995,24017494.44033
kir,1996,20290476.56311
kir,1997,17055736.97491
kir,1998,14971792.93881
kir,2002,13027817.01619
kir,2003,17663661.71606
kir,2004,25803574.05501
kir,2005,33230622.37495
kir,2006,20647590.36145
kir,2007,25750983.18132
kir,2008,25760778.39289
kir,2009,25617688.34815
kir,2010,26703357.18217
kir,2011,31004641.56782
kir,2012,44358045.14392
kir,2013,23815408.38
kir,2014,58710113.57491
kir,2015,34139433.5512
kir,2016,41326196.84805
kir,2017,65813917.84181
kir,2018,70777794.38135
kna,1977,3800000
kna,1978,4800000
kna,1979,7400000
kna,1980,13000000
kna,1981,12700000
kna,1982,11100000
kna,1983,10300000
kna,1984,11500000
kna,1985,8466666.66667
kna,1986,7470370.37037
kna,1987,7870370.37037
kna,1988,8300000
kna,1989,10988888.88889
kna,1990,7470370.37037
kna,1991,6425925.92593
kna,1992,8022222.22222
kna,1993,7977777.77778
kna,1994,10888888.88889
kna,1995,19177777.77778
kna,1996,16170370.37037
kna,1997,15100285.47066
kna,1998,27108590.07155
kna,1999,20516813.10941
kna,2000,62710859.00716
kna,2001,16079042.00497
kna,2002,16457272.0869
kna,2003,18611203.79639
kna,2004,18222555.55556
kna,2005,23888814.81481
kna,2006,32211666.66667
kna,2007,31209370.37037
kna,2008,33122148.14815
kna,2009,45154703.7037
kna,2010,46522444.44444
kna,2011,46595185.18519
kna,2012,29105851.85185
kna,2013,35000925.92593
kna,2014,-11753000
kna,2015,-19088592.59259
kna,2016,-12712666.66667
kna,2017,-25836074.07407
kna,2018,-28556259.25926
kna,2019,-14895740.74074
kna,2020,-19882370.37037
kor,1960,287367247.10415
kor,1961,181342915.20556
kor,1962,181693006.51156
kor,1963,190693041.12708
kor,1964,141597290.38527
kor,1965,130893393.39339
kor,1966,130463624.97236
kor,1967,124057370.98921
kor,1968,113970721.12778
kor,1969,113374514.1588
kor,1970,76957753.73519
kor,1971,67982140.28518
kor,1972,65412710.9369
kor,1973,73056838.72264
kor,1974,72687714.78725
kor,1975,69008264.46281
kor,1976,165495867.7686
kor,1977,228512396.69421
kor,1978,363842975.20661
kor,1979,342355371.90083
kor,1980,422435506.972
kor,1981,534631367.19381
kor,1982,559446298.62669
kor,1983,618369320.01289
kor,1984,604605573.33929
kor,1985,816532953.26544
kor,1986,1277213682.00125
kor,1987,1680951165.25037
kor,1988,2008147975.99355
kor,1989,944062192.83353
kor,1990,967559624.73155
kor,1991,783664007.63619
kor,1992,953051943.89291
kor,1993,814905253.71572
kor,1994,867757794.51117
kor,1995,362389305.94993
kor,1996,-190813599.3536
kor,1997,928949111.20689
kor,1998,3098170453.24813
kor,1999,969028111.90929
kor,2000,-69498479.16814
kor,2001,-958489221.4502
kor,2002,-1547930204.86136
kor,2003,-2644153708.00849
kor,2004,-2305294590.15821
kor,2005,-2354712114.35181
kor,2006,-3465367533.50604
kor,2007,-2689244410.56315
kor,2008,147452916.46897
kor,2009,-828393099.07356
kor,2010,-4497513539.51046
kor,2011,-3655714950.95923
kor,2012,-4047064513.34557
kor,2013,-2429550124.95286
kor,2014,-3209901071.34093
kor,2015,-3752527831.00497
kor,2016,-4428690177.30789
kor,2017,-5696089770.16247
kor,2018,-6553657428.44162
kor,2019,-5059563267.06611
kor,2020,-1780022771.14189
kos,2008,1279071480.88472
kos,2009,1366175326.47958
kos,2010,1302503778.33753
kos,2011,1292871659.24276
kos,2012,1418147757.93396
kos,2013,1560605790.94169
kos,2014,1461844692.44055
kos,2015,1178703539.33208
kos,2016,1213321784.37016
kos,2017,1311567555.35472
kos,2018,1487996102.97591
kos,2019,1516069637.25929
kos,2020,1761129686.60969
kwt,1975,-1068965517.24138
kwt,1976,-536935704.51436
kwt,1977,-1249127704.11724
kwt,1978,-1232279171.21047
kwt,1979,-1287988422.57598
kwt,1980,-1579726230.11469
kwt,1981,-1660688665.71019
kwt,1982,-1521361583.88329
kwt,1983,-1550600343.05317
kwt,1984,-1377912867.27457
kwt,1985,-1572473404.25532
kwt,1986,-1266345492.08534
kwt,1987,-1259418729.81701
kwt,1988,-1318996415.77061
kwt,1989,-1494213750.85092
kwt,1990,-4958333333.33333
kwt,1991,-23795286669.0116
kwt,1992,-1908657123.38105
kwt,1993,-1304635761.5894
kwt,1994,-1494949494.9495
kwt,1995,-1465482573.72654
kwt,1996,-1489645958.58383
kwt,1997,-1506758984.50379
kwt,1998,-1774934383.2021
kwt,1999,-2003942181.34034
kwt,2000,-1955671447.19687
kwt,2001,-2076948157.80893
kwt,2002,-2145442579.79599
kwt,2003,-2379194630.87248
kwt,2004,-2551747539.87106
kwt,2005,-3400684931.50685
kwt,2006,-3618194348.72502
kwt,2007,-10453905700.2111
kwt,2008,-10691964285.7143
kwt,2009,-12998610145.9347
kwt,2010,-13053035589.672
kwt,2011,-14724637681.1594
kwt,2012,-17206145051.8042
kwt,2013,-17330747531.7348
kwt,2014,-20671117357.695
kwt,2015,-16603522765.0382
kwt,2016,-17338629592.8501
kwt,2017,-14669372898.1207
kwt,2018,-14850261258.2781
kwt,2019,-15779651185.7708
lao,1984,0
lao,1985,0
lao,1986,0
lao,1989,8300000.17152
lao,1990,10913091.06323
lao,1991,10406221.37078
lao,1992,29596694.50341
lao,1993,51399999.1623
lao,1994,45700001.25406
lao,1995,64200001.24271
lao,1996,62899998.80567
lao,1997,73505037.54028
lao,1998,63823509.84215
lao,1999,31675473.8638
lao,2000,136352861.13227
lao,2001,85737215.5891
lao,2002,71132926.31998
lao,2003,86825400.34234
lao,2004,62000000
lao,2005,58921844.1322
lao,2006,76289465.23506
lao,2007,105031697.30899
lao,2008,140004990.42354
lao,2009,195537291.11128
lao,2010,243621658.12148
lao,2011,258742975.23059
lao,2012,327057134.86907
lao,2013,342250893.60328
lao,2014,345278482.91932
lao,2015,326276788.65005
lao,2016,352564293.69908
lao,2017,300722803.81426
lao,2018,242343445.62111
lao,2019,308506815.97021
lao,2020,254658948.3395
lbn,1989,1652202608.47331
lbn,1990,2886936562.17261
lbn,1991,1210807270.20438
lbn,1992,600000013.66192
lbn,1993,2050121743.92429
lbn,1994,139611927.86144
lbn,1995,881000013.26015
lbn,1996,601823774.97773
lbn,1997,617891614.16044
lbn,1998,90984274.45631
lbn,1999,-226999397.81569
lbn,2000,-301000000
lbn,2001,151000000
lbn,2002,120530000
lbn,2003,332150000
lbn,2004,1715860000
lbn,2005,1062620000
lbn,2006,1968980000
lbn,2007,2768650000
lbn,2008,2360340000
lbn,2009,1827210000
lbn,2010,2555510000
lbn,2011,2342820000
lbn,2012,1794290000
lbn,2013,1601133970.74627
lbn,2014,2368337045.97015
lbn,2015,3385435460.43118
lbn,2016,2947064960.59701
lbn,2017,1205488626.20232
lbn,2018,1577665622.7529
lbn,2019,2564170758.30116
lbn,2020,4023000000
lbr,2000,15300000
lbr,2001,64100000
lbr,2002,91700100
lbr,2003,71900000
lbr,2004,730900400
lbr,2005,769400400
lbr,2006,1137000000
lbr,2007,1094000000
lbr,2008,1087000000
lbr,2009,920000000
lbr,2010,978000000
lbr,2011,976000000
lbr,2012,900000000
lbr,2013,1022000000
lbr,2014,1040000000
lbr,2015,1123000000
lbr,2016,1201000000
lbr,2017,779000000
lbr,2018,720000000
lbr,2019,571972900
lbr,2020,631509800
lby,2006,331303288.67235
lby,2007,-218596546.80817
lby,2008,-1053448839.49003
lby,2009,-1567610690.06781
lby,2010,-1817966529.83896
lby,2011,-375755595.49093
lby,2012,-2820797336.92637
lby,2013,-3247857199.02493
lby,2014,-1118751964.79095
lby,2015,-839559803.06979
lby,2016,-755609896.43268
lby,2017,-714234466.92495
lby,2018,-752527472.52747
lby,2019,-763359324.70134
lby,2020,-839575137.68686
lca,1980,10000000
lca,1981,13600000
lca,1982,13518518.51852
lca,1983,13703703.7037
lca,1984,14300000
lca,1985,14592592.59259
lca,1986,11211111.11111
lca,1987,13800000
lca,1988,7581481.48148
lca,1989,7070370.37037
lca,1990,7585185.18519
lca,1991,13670370.37037
lca,1992,9022222.22222
lca,1993,9562962.96296
lca,1994,17162962.96296
lca,1995,18925925.92593
lca,1996,13177777.77778
lca,1997,12981481.48148
lca,1998,19500000
lca,1999,18511111.11111
lca,2000,18870370.37037
lca,2001,14300000
lca,2002,12089814.81481
lca,2003,12872666.66667
lca,2004,13908111.11111
lca,2005,12970592.59259
lca,2006,11979666.66667
lca,2007,13572074.07407
lca,2008,16235185.18519
lca,2009,12425111.11111
lca,2010,15369185.18519
lca,2011,20547000
lca,2012,7144037.03704
lca,2013,7265259.25926
lca,2014,657407.40741
lca,2015,9004777.77778
lca,2016,-1633185.18519
lca,2017,6553407.40741
lca,2018,7098222.22222
lca,2019,7370851.85185
lca,2020,-418148.14815
lka,1965,8613445.37815
lka,1966,7773109.2437
lka,1967,4526748.97119
lka,1968,2521008.40336
lka,1969,6554621.84874
lka,1970,17983193.27731
lka,1971,22259696.45868
lka,1972,19095477.38693
lka,1973,21718750
lka,1974,69473684.21053
lka,1975,131954350.92725
lka,1976,107372175.98098
lka,1977,113866967.30552
lka,1978,79564381.80653
lka,1979,192228644.8298
lka,1980,274712643.67816
lka,1981,365506493.50649
lka,1982,426381547.33301
lka,1983,444411389.71526
lka,1984,478970125.78616
lka,1985,443298969.07216
lka,1986,475660242.6838
lka,1987,491270380.43478
lka,1988,527318453.31657
lka,1989,515700416.08877
lka,1990,540664003.99401
lka,1991,605027797.9212
lka,1992,645220168.83413
lka,1993,721005794.70199
lka,1994,790307567.78632
lka,1995,852995121.95122
lka,1996,765500000
lka,1997,832300000
lka,1998,902656524.43755
lka,1999,907804278.02944
lka,2000,981863186.59914
lka,2001,1005240000
lka,2002,1097438845.91261
lka,2003,1205449647.7414
lka,2004,1350647297.16375
lka,2005,1736736318.40796
lka,2006,1904076817.07251
lka,2007,2214788579.61079
lka,2008,2563475111.18414
lka,2009,2928170739.34619
lka,2010,3660609652.01279
lka,2011,4641749845.34013
lka,2012,5396509810.86711
lka,2013,5645654649.83846
lka,2014,6227785917.63317
lka,2015,6198301300.85406
lka,2016,6455364925.67404
lka,2017,6325606901.83566
lka,2018,6152116549.48238
lka,2019,5766262422.03274
lka,2020,6220226452.99435
lso,1975,21384448.95199
lso,1976,7703541.85833
lso,1977,31524494.02024
lso,1978,53954806.80773
lso,1979,80640023.75297
lso,1980,110041088.85465
lso,1981,85014245.01424
lso,1982,220363234.48149
lso,1983,253630015.25895
lso,1984,195337016.20009
lso,1985,135108493.74075
lso,1986,152692122.53829
lso,1987,209573428.29077
lso,1988,85973872.88322
lso,1989,83346551.26396
lso,1990,118912727.55382
lso,1991,123576829.7541
lso,1992,159894740.53296
lso,1993,172306943.72188
lso,1994,181939281.28872
lso,1995,220501226.87547
lso,1996,186025632.07964
lso,1997,201859809.02778
lso,1998,151426297.41512
lso,1999,146313118.91317
lso,2000,134890054.46843
lso,2001,266578387.98481
lso,2002,235088751.22146
lso,2003,327309741.2984
lso,2004,447241315.25172
lso,2005,500108015.0331
lso,2006,671891870.33892
lso,2007,702098291.08354
lso,2008,702544606.11049
lso,2009,721228660.44349
lso,2010,678059359.54534
lso,2011,685412870.7007
lso,2012,889259157.33074
lso,2013,841456213.98665
lso,2014,812292535.49808
lso,2015,681075852.93403
lso,2016,487941805.20143
lso,2017,606001253.75375
lso,2018,558167206.9458
lso,2019,511248927.21685
ltu,1995,128407501.26711
ltu,1996,143772119.11955
ltu,1997,230028485.11006
ltu,1998,234996115.66681
ltu,1999,184511005.6107
ltu,2000,245554596.46094
ltu,2001,253686663.78938
ltu,2002,218737672.58383
ltu,2003,279232938.52228
ltu,2004,359375310.48187
ltu,2005,394402288.8419
ltu,2006,471952566.194
ltu,2007,642936507.93651
ltu,2008,708975559.7834
ltu,2009,550333611.34279
ltu,2010,1048333609.69302
ltu,2011,824473022.22977
ltu,2012,395109248.54293
ltu,2013,1133121683.39609
ltu,2014,1370660568.38723
ltu,2015,885951590.72852
ltu,2016,766903431.99105
ltu,2017,878388117.48941
ltu,2018,844680075.04627
ltu,2019,935022053.24706
ltu,2020,533999524.85603
lux,1995,-638752052.54516
lux,1996,-679348534.20195
lux,1997,-685723951.28552
lux,1998,-699155367.85952
lux,1999,-608025463.51351
lux,2000,-324649810.98039
lux,2001,-302901906.22047
lux,2002,125288518.62745
lux,2003,200215389.41176
lux,2004,-333738991.5444
lux,2005,-127021616.80934
lux,2006,-41685880.94118
lux,2007,166924225.17647
lux,2008,48534930.46875
lux,2009,-919301094.25781
lux,2010,-105792190
lux,2011,-343256165.36965
lux,2012,-428348543.20312
lux,2013,362177789.29412
lux,2014,394697583.01961
lux,2015,1288033514.72656
lux,2016,1150515095.48638
lux,2017,-191255023.17647
lux,2018,-341177757.88235
lux,2019,365060637.64706
lux,2020,-44317209.02724
lva,1995,72654021.67712
lva,1996,93652373.66003
lva,1997,77417130.41374
lva,1998,124039080.18587
lva,1999,92823684.84266
lva,2000,195067207.41599
lva,2001,144473919.85673
lva,2002,261990677.58072
lva,2003,528853769.52404
lva,2004,750444906.98582
lva,2005,623349097.69757
lva,2006,539098319.5385
lva,2007,469586923.81343
lva,2008,650410758.66101
lva,2009,739951348.34584
lva,2010,686329997.48468
lva,2011,747363694.5065
lva,2012,680509256.45353
lva,2013,629035682.52066
lva,2014,376090601.03451
lva,2015,437773844.17656
lva,2016,395769887.28677
lva,2017,655237675.97647
lva,2018,728856780.54275
lva,2019,526927695.96863
lva,2020,579140257.27782
mac,2002,-111210695.34693
mac,2003,-148568792.69935
mac,2004,-200855127.02251
mac,2005,-217897666.98706
mac,2006,-367948109.08091
mac,2007,-613584041.61326
mac,2008,-1020037156.64393
mac,2009,-1110454266.498
mac,2010,-1182449826.29777
mac,2011,-1108104063.25609
mac,2012,-1367426375.79945
mac,2013,-1838796890.8415
mac,2014,-2172252757.57158
mac,2015,-2037482780.2129
mac,2016,-2148841165.21369
mac,2017,-2217879391.97608
mac,2018,-2675317435.73862
mac,2019,-3119707576.97788
mar,1970,64163738.76099
mar,1971,98258217.82178
mar,1972,138051773.60459
mar,1973,236430154.13085
mar,1974,320772232.13877
mar,1975,512055940.7773
mar,1976,527525558.34634
mar,1977,574883663.09151
mar,1978,735071279.42977
mar,1979,936387422.73858
mar,1980,985863537.06244
mar,1981,960256790.98274
mar,1982,958796695.99867
mar,1983,862912294.51718
mar,1984,863377106.86113
mar,1985,1086362466.46129
mar,1986,1600215115.7682
mar,1987,1836673557.27821
mar,1988,1485139284.45262
mar,1989,1572108091.23253
mar,1990,2314766509.34812
mar,1991,2232329497.16307
mar,1992,2478332162.09885
mar,1993,2320572104.52737
mar,1994,2224709333.91285
mar,1995,2194496487.11944
mar,1996,2561640220.74599
mar,1997,2180434554.42427
mar,1998,2321852484.27804
mar,1999,2132511933.41765
mar,2000,2467814793.90175
mar,2001,3536317791.73671
mar,2002,3299428364.0323
mar,2003,4089760193.85027
mar,2004,4857803337.84393
mar,2005,5361195713.47998
mar,2006,6274841966.43776
mar,2007,7618007153.05836
mar,2008,8684567049.01746
mar,2009,7395713097.7647
mar,2010,7256688685.07342
mar,2011,7943237864.49771
mar,2012,7638380232.71986
mar,2013,8678603295.46131
mar,2014,9679050236.13243
mar,2015,7603617258.78967
mar,2016,8123578893.7038
mar,2017,8737618654.56046
mar,2018,7953250018.64459
mar,2019,7684437096.422
mar,2020,8415676859.57375
mda,1992,0
mda,1996,69137543.47826
mda,1997,38742467.53247
mda,1998,70748864.05959
mda,1999,77532002.43249
mda,2000,168474343.30111
mda,2001,214808001.98962
mda,2002,232578722.46371
mda,2003,306418028.20134
mda,2004,373664146.71934
mda,2005,582588979.01521
mda,2006,815333703.95473
mda,2007,1238504921.78683
mda,2008,1649340771.7475
mda,2009,1207013168.79096
mda,2010,1215545115.73007
mda,2011,1368513442.82964
mda,2012,1467136904.07385
mda,2013,1602416348.87342
mda,2014,1523277216.5066
mda,2015,1079002375.32216
mda,2016,1123710000.10038
mda,2017,1075907886.91281
mda,2018,1174293076.87272
mda,2019,1233908518.90287
mda,2020,1429087407.45717
mdg,1980,46715535.76566
mdg,1981,66904545.41503
mdg,1982,70996442.55557
mdg,1983,66395761.0171
mdg,1984,77691117.11329
mdg,1985,98358057.44346
mdg,1986,150648896.20491
mdg,1987,153093863.40111
mdg,1988,195138013.7019
mdg,1989,201354901.57864
mdg,1990,234173798.19922
mdg,1991,126972365.09459
mdg,1992,179611597.09684
mdg,1993,187388065.2582
mdg,1994,96784310.55483
mdg,1995,128656214.20885
mdg,1996,-162747862.32766
mdg,1997,-129832017.45236
mdg,1998,-121468773.1472
mdg,1999,-105185179.29111
mdg,2000,-97667064.00801
mdg,2001,-100320346.34926
mdg,2002,-96745353.74642
mdg,2003,-106750418.32626
mdg,2004,-70734113.63882
mdg,2005,213800003.57459
mdg,2006,261075033.82927
mdg,2007,390287385.66417
mdg,2008,517752444.49273
mdg,2009,340442896.75452
mdg,2010,540941338.83586
mdg,2011,583449775.67968
mdg,2012,595161738.2168
mdg,2013,628716551.32764
