geo,time,en_co2_etot_zs
cub,2006,51.41509
cub,2007,51.46332
cub,2008,54.41696
cub,2009,48.9942
cub,2010,49.7246
cub,2011,51.4612
cub,2012,51.90039
cub,2013,53.09313
cub,2014,52.80136
cyp,1971,36.78161
cyp,1972,39.63134
cyp,1973,39.64758
cyp,1974,43.93064
cyp,1975,42.16867
cyp,1976,40.20619
cyp,1977,39.81043
cyp,1978,39.91031
cyp,1979,40.32922
cyp,1980,40.07782
cyp,1981,43.87352
cyp,1982,44.35798
cyp,1983,43.12977
cyp,1984,41.60584
cyp,1985,42.75362
cyp,1986,41.25413
cyp,1987,41.78273
cyp,1988,40.27397
cyp,1989,43.30709
cyp,1990,45.24422
cyp,1991,41.21622
cyp,1992,44.63158
cyp,1993,45.54656
cyp,1994,46.10895
cyp,1995,42.77228
cyp,1996,42.42991
cyp,1997,44.0585
cyp,1998,45.4389
cyp,1999,46.62273
cyp,2000,46.8254
cyp,2001,45.88045
cyp,2002,47.31861
cyp,2003,50.14245
cyp,2004,47.90159
cyp,2005,49.50355
cyp,2006,50.07032
cyp,2007,50.40431
cyp,2008,51.31926
cyp,2009,52.4
cyp,2010,52.20386
cyp,2011,52.14286
cyp,2012,53.149
cyp,2013,49.28826
cyp,2014,50
cze,1971,24.04115
cze,1972,26.195
cze,1973,27.83726
cze,1974,28.68681
cze,1975,29.33703
cze,1976,30.04627
cze,1977,29.7645
cze,1978,32.08414
cze,1979,28.51266
cze,1980,34.02736
cze,1981,34.64114
cze,1982,35.56593
cze,1983,35.2045
cze,1984,34.91158
cze,1985,33.95667
cze,1986,33.24401
cze,1987,30.69599
cze,1988,31.15787
cze,1989,34.16344
cze,1990,45.05056
cze,1991,48.43818
cze,1992,48.90727
cze,1993,50.62839
cze,1994,53.05873
cze,1995,55.90526
cze,1996,57.23563
cze,1997,57.65003
cze,1998,57.80742
cze,1999,57.29081
cze,2000,57.46312
cze,2001,57.91732
cze,2002,58.56509
cze,2003,57.24996
cze,2004,57.10418
cze,2005,57.15009
cze,2006,56.87742
cze,2007,60.11713
cze,2008,58.73372
cze,2009,57.66798
cze,2010,60.6066
cze,2011,61.22985
cze,2012,60.96338
cze,2013,59.20727
cze,2014,58.5914
deu,1960,33.61914
deu,1961,33.84663
deu,1962,33.23173
deu,1963,32.84623
deu,1964,34.02194
deu,1965,33.9195
deu,1966,33.71413
deu,1967,33.69597
deu,1968,34.67668
deu,1969,35.11187
deu,1970,37.40783
deu,1971,39.02821
deu,1972,39.45408
deu,1973,39.00288
deu,1974,40.64526
deu,1975,39.88905
deu,1976,41.31191
deu,1977,41.05036
deu,1978,41.18587
deu,1979,41.37313
deu,1980,43.15366
deu,1981,43.92308
deu,1982,44.79801
deu,1983,44.59386
deu,1984,44.12405
deu,1985,42.63374
deu,1986,42.70794
deu,1987,42.45152
deu,1988,43.02815
deu,1989,44.48562
deu,1990,43.82677
deu,1991,44.62651
deu,1992,44.76685
deu,1993,44.11097
deu,1994,44.82903
deu,1995,44.31124
deu,1996,43.98805
deu,1997,43.78596
deu,1998,44.19664
deu,1999,44.07936
deu,2000,44.83506
deu,2001,45.39005
deu,2002,46.32951
deu,2003,46.84226
deu,2004,47.19054
deu,2005,47.76171
deu,2006,47.5721
deu,2007,51.1815
deu,2008,48.0581
deu,2009,47.66698
deu,2010,47.68142
deu,2011,48.46919
deu,2012,48.9997
deu,2013,48.44867
deu,2014,48.46738
dnk,1960,30.62016
dnk,1961,27.26988
dnk,1962,26.8665
dnk,1963,27.5271
dnk,1964,26.85899
dnk,1965,25.18137
dnk,1966,26.14719
dnk,1967,24.83878
dnk,1968,26.7916
dnk,1969,27.75009
dnk,1970,28.08139
dnk,1971,27.09386
dnk,1972,29.05193
dnk,1973,27.67206
dnk,1974,29.7
dnk,1975,31.74995
dnk,1976,32.21822
dnk,1977,34.29573
dnk,1978,33.54611
dnk,1979,35.71202
dnk,1980,43.0452
dnk,1981,39.70866
dnk,1982,49.87282
dnk,1983,49.5356
dnk,1984,49.18341
dnk,1985,52.22878
dnk,1986,52.41111
dnk,1987,52.2408
dnk,1988,52.12576
dnk,1989,49.07315
dnk,1990,52.08946
dnk,1991,57.95065
dnk,1992,55.0895
dnk,1993,55.52089
dnk,1994,58.7567
dnk,1995,55.78965
dnk,1996,63.00433
dnk,1997,58.3064
dnk,1998,56.19393
dnk,1999,53.84334
dnk,2000,52.07882
dnk,2001,52.86588
dnk,2002,53.56388
dnk,2003,57.05831
dnk,2004,51.92122
dnk,2005,48.72007
dnk,2006,55.57921
dnk,2007,51.57915
dnk,2008,50.29817
dnk,2009,51.98294
dnk,2010,51.48242
dnk,2011,47.94195
dnk,2012,45.75075
dnk,2013,49.35267
dnk,2014,45.20429
dom,1971,35.05747
dom,1972,43.10722
dom,1973,42.5486
dom,1974,47.4
dom,1975,50.09597
dom,1976,44.85981
dom,1977,48.59155
dom,1978,44.08233
dom,1979,46.66667
dom,1980,48.34123
dom,1981,48.5
dom,1982,41.45078
dom,1983,50.81481
dom,1984,51.12994
dom,1985,53.77207
dom,1986,54.17256
dom,1987,52.22772
dom,1988,50.4305
dom,1989,43.36794
dom,1990,44.18919
dom,1991,47.46424
dom,1992,48.61573
dom,1993,45.03902
dom,1994,46.64778
dom,1995,44.47415
dom,1996,42.67887
dom,1997,42.74252
dom,1998,55.40712
dom,1999,55.72199
dom,2000,52.407
dom,2001,55.69265
dom,2002,51.17249
dom,2003,53.17885
dom,2004,41.57014
dom,2005,48.15242
dom,2006,48.29638
dom,2007,48.97519
dom,2008,51.17521
dom,2009,49.89119
dom,2010,48.98279
dom,2011,50
dom,2012,49.5988
dom,2013,53.12341
dom,2014,53.63448
dza,1971,35.62282
dza,1972,34.43983
dza,1973,33.39399
dza,1974,34.84087
dza,1975,37.78598
dza,1976,37.32748
dza,1977,39.84199
dza,1978,42.75093
dza,1979,45.68039
dza,1980,46.30364
dza,1981,48.08471
dza,1982,51.72684
dza,1983,54.56719
dza,1984,50.04902
dza,1985,46.6952
dza,1986,50
dza,1987,47.89898
dza,1988,50.5956
dza,1989,50.67636
dza,1990,45.13292
dza,1991,43.99561
dza,1992,43.79323
dza,1993,44.60127
dza,1994,45.69597
dza,1995,46.7462
dza,1996,46.86589
dza,1997,49.49982
dza,1998,48.28725
dza,1999,48.10376
dza,2000,47.43861
dza,2001,47.92063
dza,2002,47.38001
dza,2003,45.19177
dza,2004,43.27198
dza,2005,42.07876
dza,2006,42.40059
dza,2007,40.01179
dza,2008,40.03405
dza,2009,38.83063
dza,2010,37.92419
dza,2011,38.86985
dza,2012,39.86627
dza,2013,38.42641
dza,2014,38.82697
ecu,1971,20.91691
ecu,1972,23.01136
ecu,1973,23.67758
ecu,1974,23.13576
ecu,1975,21.75379
ecu,1976,22.8863
ecu,1977,25.09271
ecu,1978,25.8658
ecu,1979,32.78351
ecu,1980,31.15385
ecu,1981,31.94915
ecu,1982,32.3181
ecu,1983,26.23986
ecu,1984,20.12522
ecu,1985,15.00858
ecu,1986,13.35013
ecu,1987,12.90878
ecu,1988,10.41497
ecu,1989,10.39933
ecu,1990,12.01201
ecu,1991,13.80302
ecu,1992,16.39676
ecu,1993,13.31909
ecu,1994,12.34899
ecu,1995,23.60695
ecu,1996,21.71875
ecu,1997,22.85854
ecu,1998,25.39216
ecu,1999,23.72881
ecu,2000,22.17319
ecu,2001,24.74066
ecu,2002,24.49495
ecu,2003,23.43032
ecu,2004,23.41288
ecu,2005,24.37291
ecu,2006,27.41935
ecu,2007,27.44346
ecu,2008,24.74187
ecu,2009,27.11157
ecu,2010,30.23401
ecu,2011,26.18758
ecu,2012,25.88476
ecu,2013,27.20937
ecu,2014,26.46527
egy,1971,15.91816
egy,1972,13.98136
egy,1973,15.70807
egy,1974,14.34671
egy,1975,16.15174
egy,1976,16.3874
egy,1977,19.09972
egy,1978,20.88646
egy,1979,21.95927
egy,1980,22.71053
egy,1981,23.36408
egy,1982,24.53317
egy,1983,26.61219
egy,1984,26.66775
egy,1985,28.79752
egy,1986,31.65829
egy,1987,32.92838
egy,1988,33.38887
egy,1989,32.24657
egy,1990,32.57099
egy,1991,34.83102
egy,1992,34.50731
egy,1993,33.53696
egy,1994,34.89461
egy,1995,33.50888
egy,1996,32.5441
egy,1997,32.87112
egy,1998,35.38116
egy,1999,35.84832
egy,2000,34.53014
egy,2001,35.37757
egy,2002,37.00822
egy,2003,39.92506
egy,2004,46.09741
egy,2005,43.97041
egy,2006,43.58115
egy,2007,41.30594
egy,2008,43.74598
egy,2009,45.16425
egy,2010,44.12698
egy,2011,44.56855
egy,2012,46.58461
egy,2013,49.57128
egy,2014,50.33762
eri,1992,63.63636
eri,1993,52.38095
eri,1994,45.07042
eri,1995,39.74359
eri,1996,38.82353
eri,1997,38.75
eri,1998,40.67797
eri,1999,46.03175
eri,2000,45.90164
eri,2001,43.28358
eri,2002,39.39394
eri,2003,40.29851
eri,2004,43.93939
eri,2005,48.27586
eri,2006,52
eri,2007,55.10204
eri,2008,53.48837
eri,2009,55.55556
eri,2010,54.16667
eri,2011,56.86275
eri,2012,56.36364
eri,2013,56.36364
eri,2014,55.35714
esp,1960,14.79478
esp,1961,17.06178
esp,1962,17.46869
esp,1963,14.93089
esp,1964,19.32037
esp,1965,19.66933
esp,1966,20.09965
esp,1967,23.95074
esp,1968,28.53162
esp,1969,24.68519
esp,1970,24.90148
esp,1971,24.05914
esp,1972,26.14646
esp,1973,26.05325
esp,1974,29.86608
esp,1975,32.7449
esp,1976,35.61612
esp,1977,31.93873
esp,1978,30.69005
esp,1979,30.77099
esp,1980,38.19549
esp,1981,41.11462
esp,1982,42.42572
esp,1983,42.3212
esp,1984,40.05372
esp,1985,38.3815
esp,1986,39.70787
esp,1987,39.19147
esp,1988,33.84081
esp,1989,39.00045
esp,1990,38.4847
esp,1991,37.65271
esp,1992,40.02253
esp,1993,37.58228
esp,1994,36.9462
esp,1995,39.12434
esp,1996,35.22988
esp,1997,37.8101
esp,1998,36.53656
esp,1999,40.42908
esp,2000,39.78746
esp,2001,37.02631
esp,2002,39.92462
esp,2003,37.08147
esp,2004,37.84461
esp,2005,39.09421
esp,2006,39.62949
esp,2007,40.405
esp,2008,38.7678
esp,2009,37.6182
esp,2010,33.65142
esp,2011,38.24773
esp,2012,41.97896
esp,2013,36.5392
esp,2014,37.40678
est,1990,74.56214
est,1991,75.84287
est,1992,81.82202
est,1993,78.26087
est,1994,78.78616
est,1995,75.56391
est,1996,74.8227
est,1997,76.66667
est,1998,76.94724
est,1999,79.5302
est,2000,78.22192
est,2001,74.4823
est,2002,75.4976
est,2003,77.53623
est,2004,77.19615
est,2005,76.57551
est,2006,74.2434
est,2007,77.30093
est,2008,76.35135
est,2009,76.42276
est,2010,80.75067
est,2011,78.3738
est,2012,76.82482
est,2013,78.95016
est,2014,78.08219
eth,1971,30.53435
eth,1972,31.40496
eth,1973,24.61538
eth,1974,25
eth,1975,27.9661
eth,1976,26.27119
eth,1977,19.65812
eth,1978,19.2
eth,1979,21.9697
eth,1980,22.96296
eth,1981,20.80537
eth,1982,24.44444
eth,1983,23.44828
eth,1984,24.44444
eth,1985,24.46043
eth,1986,17.07317
eth,1987,15.05376
eth,1988,13.98964
eth,1989,13.30049
eth,1990,13.36406
eth,1991,14.47964
eth,1992,5.03597
eth,1993,3.88889
eth,1994,3.86473
eth,1995,3.44828
eth,1996,2.7027
eth,1997,1.81818
eth,1998,1.36986
eth,1999,0.68493
eth,2000,0.625
eth,2001,0.49505
eth,2002,0.47506
eth,2003,0.21882
eth,2004,0.41667
eth,2005,0.22272
eth,2006,0.20833
eth,2007,2.96846
eth,2008,7.6661
eth,2009,8.1803
eth,2010,0.67114
eth,2011,0.58224
eth,2012,0.13755
eth,2013,0.11765
eth,2014,0.10953
fin,1960,9.42998
fin,1961,8.49257
fin,1962,5.09114
fin,1963,8.18777
fin,1964,9.26548
fin,1965,8.01174
fin,1966,11.31579
fin,1967,10.50512
fin,1968,14.72868
fin,1969,19.93374
fin,1970,24.20398
fin,1971,23.74498
fin,1972,22.43634
fin,1973,22.75099
fin,1974,25.05092
fin,1975,25.94521
fin,1976,33.39948
fin,1977,32.29354
fin,1978,36.83632
fin,1979,34.80591
fin,1980,38.39562
fin,1981,28.09137
fin,1982,26.77558
fin,1983,27.37732
fin,1984,29.81338
fin,1985,37.39383
fin,1986,35.21883
fin,1987,36.36189
fin,1988,36.24174
fin,1989,33.55991
fin,1990,36.90078
fin,1991,39.34005
fin,1992,36.93763
fin,1993,41.82366
fin,1994,45.13854
fin,1995,44.5781
fin,1996,51.06965
fin,1997,48.59518
fin,1998,42.39437
fin,1999,43.74219
fin,2000,47.42438
fin,2001,51.39646
fin,2002,53.85717
fin,2003,59.06663
fin,2004,56.87649
fin,2005,48.54015
fin,2006,57.54148
fin,2007,56.181
fin,2008,52.68336
fin,2009,54.91589
fin,2010,56.78254
fin,2011,53.74724
fin,2012,50
fin,2013,51.98541
fin,2014,50.65193
fra,1960,25.58026
fra,1961,26.48741
fra,1962,26.77765
fra,1963,23.64651
fra,1964,27.22063
fra,1965,24.22881
fra,1966,23.44783
fra,1967,24.18777
fra,1968,22.46169
fra,1969,22.83787
fra,1970,24.27432
fra,1971,25.89022
fra,1972,25.35796
fra,1973,27.20218
fra,1974,27.62452
fra,1975,27.49025
fra,1976,31.33222
fra,1977,29.75485
fra,1978,28.5757
fra,1979,30.12226
fra,1980,30.1213
fra,1981,27.1921
fra,1982,28.3807
fra,1983,25.4882
fra,1984,22.29724
fra,1985,20.16491
fra,1986,16.95312
fra,1987,15.86676
fra,1988,16.67716
fra,1989,19.59274
fra,1990,18.42836
fra,1991,20.02755
fra,1992,17.67539
fra,1993,15.06954
fra,1994,15.0809
fra,1995,16.27467
fra,1996,16.69403
fra,1997,16.01505
fra,1998,19.02626
fra,1999,17.68943
fra,2000,19.0454
fra,2001,17.07238
fra,2002,17.91391
fra,2003,18.45172
fra,2004,18.23282
fra,2005,19.83694
fra,2006,19.25858
fra,2007,20.33668
fra,2008,19.70556
fra,2009,19.54051
fra,2010,20.31581
fra,2011,18.32179
fra,2012,17.43022
fra,2013,16.99303
fra,2014,13.79516
gab,1971,16.66667
gab,1972,19.14894
gab,1973,18.03279
gab,1974,10.71429
gab,1975,10.52632
gab,1976,9.40171
gab,1977,3.78788
gab,1978,2.87356
gab,1979,7.5188
gab,1980,9.30233
gab,1981,7.40741
gab,1982,6.81818
gab,1983,13.18681
gab,1984,8.60927
gab,1985,14.28571
gab,1986,16.21622
gab,1987,19.53125
gab,1988,17.36111
gab,1989,26.54867
gab,1990,34.06593
gab,1991,29.90654
gab,1992,28.82883
gab,1993,27.5
gab,1994,21.55172
gab,1995,25.19084
gab,1996,29.78723
gab,1997,27.63158
gab,1998,30.24691
gab,1999,30.26316
gab,2000,30.82192
gab,2001,27.7027
gab,2002,32.6087
gab,2003,35.97122
gab,2004,36.36364
gab,2005,36.41618
gab,2006,33.88889
gab,2007,39.69072
gab,2008,34
gab,2009,33.49515
gab,2010,30.07519
gab,2011,30.76923
gab,2012,30.91483
gab,2013,28.61357
gab,2014,32.66476
gbr,1960,34.85616
gbr,1961,36.19068
gbr,1962,37.00432
gbr,1963,37.98971
gbr,1964,38.8615
gbr,1965,39.04687
gbr,1966,40.27318
gbr,1967,39.71032
gbr,1968,38.31416
gbr,1969,39.61681
gbr,1970,40.89354
gbr,1971,43.06602
gbr,1972,42.60256
gbr,1973,43.51433
gbr,1974,43.00479
gbr,1975,43.06327
gbr,1976,43.583
gbr,1977,43.52711
gbr,1978,44.56816
gbr,1979,44.79222
gbr,1980,46.0244
gbr,1981,45.12131
gbr,1982,44.28701
gbr,1983,44.30624
gbr,1984,43.18464
gbr,1985,43.56507
gbr,1986,44.03025
gbr,1987,44.31487
gbr,1988,43.34248
gbr,1989,43.95498
gbr,1990,44.9727
gbr,1991,43.96272
gbr,1992,44.88409
gbr,1993,42.29783
gbr,1994,41.78089
gbr,1995,42.05147
gbr,1996,41.83968
gbr,1997,41.21969
gbr,1998,41.92678
gbr,1999,41.95934
gbr,2000,43.28312
gbr,2001,43.77824
gbr,2002,44.22174
gbr,2003,45.34438
gbr,2004,44.92171
gbr,2005,45.77426
gbr,2006,46.67343
gbr,2007,46.45632
gbr,2008,45.62616
gbr,2009,44.38736
gbr,2010,43.80571
gbr,2011,44.96442
gbr,2012,45.84524
gbr,2013,44.05212
gbr,2014,41.93066
geo,1990,51.10514
geo,1991,43.33333
geo,1992,44.36052
geo,1993,38.25924
geo,1994,43.46154
geo,1995,66.05166
geo,1996,25.11848
geo,1997,27.18978
geo,1998,31.77189
geo,1999,32.6484
geo,2000,36.2851
geo,2001,33.43195
geo,2002,26.95035
geo,2003,27.81457
geo,2004,32.8125
geo,2005,31.03448
geo,2006,34.0708
geo,2007,32.47706
geo,2008,20.98501
geo,2009,25.51985
geo,2010,20.04008
geo,2011,20.33613
geo,2012,20.12103
geo,2013,12.85501
geo,2014,14.63731
gha,1971,4.71204
gha,1972,5.47264
gha,1973,4.80769
gha,1974,7.33945
gha,1975,6.49351
gha,1976,6.38298
gha,1977,5.9761
gha,1978,5.5336
gha,1979,5.88235
gha,1980,5.93607
gha,1981,4.79705
gha,1982,5.19481
gha,1983,4
gha,1984,4.97238
gha,1985,5.26316
gha,1986,4.4843
gha,1987,2.58621
gha,1988,3.34728
gha,1989,3.0303
gha,1990,2.75591
gha,1991,3.50877
gha,1992,2.98507
gha,1993,2.94118
gha,1994,3.7415
gha,1995,2.80374
gha,1996,2.2792
gha,1997,0.83333
gha,1998,22.52747
gha,1999,20.13652
gha,2000,11.44578
gha,2001,17.70073
gha,2002,29.59641
gha,2003,27.6131
gha,2004,11.14865
gha,2005,18.59375
gha,2006,31.35484
gha,2007,31.46603
gha,2008,24.74227
gha,2009,18.7027
gha,2010,29.66507
gha,2011,24.21442
gha,2012,24.35395
gha,2013,26.73993
gha,2014,24.33257
gib,1971,42.85714
gib,1972,50
gib,1973,50
gib,1974,50
gib,1975,66.66667
gib,1976,66.66667
gib,1977,66.66667
gib,1978,66.66667
gib,1979,50
gib,1980,55.55556
gib,1981,44.44444
gib,1982,50
gib,1983,55.55556
gib,1984,62.5
gib,1985,55.55556
gib,1986,41.66667
gib,1987,38.46154
gib,1988,42.85714
gib,1989,42.85714
gib,1990,42.85714
gib,1991,35
gib,1992,29.16667
gib,1993,33.33333
gib,1994,27.58621
gib,1995,28.57143
gib,1996,27.58621
gib,1997,26.66667
gib,1998,29.03226
gib,1999,28.125
gib,2000,29.41176
gib,2001,28.57143
gib,2002,27.77778
gib,2003,27.77778
gib,2004,25.64103
gib,2005,26.82927
gib,2006,26.19048
gib,2007,28.57143
gib,2008,30.23256
gib,2009,27.65957
gib,2010,27.65957
gib,2011,28.26087
gib,2012,27.65957
gib,2013,28
gib,2014,27.77778
grc,1960,26.91257
grc,1961,26.47413
grc,1962,27.17149
grc,1963,27.62201
grc,1964,27.56804
grc,1965,29.96078
grc,1966,30.00698
grc,1967,35.66478
grc,1968,36.09813
grc,1969,34.35711
grc,1970,31.69935
grc,1971,34.79649
grc,1972,36.31652
grc,1973,38.67141
grc,1974,41.47551
grc,1975,43.54839
grc,1976,43.52305
grc,1977,43.9801
grc,1978,42.56915
grc,1979,42.94943
grc,1980,43.77075
grc,1981,46.56369
grc,1982,45.77894
grc,1983,47.16175
grc,1984,46.60767
grc,1985,49.00018
grc,1986,49.98161
grc,1987,51.01086
grc,1988,51.84025
grc,1989,52.80523
grc,1990,53.13305
grc,1991,51.87455
grc,1992,53.7728
grc,1993,53.90257
grc,1994,54.78543
grc,1995,55.14177
grc,1996,51.0925
grc,1997,50.46512
grc,1998,50.12997
grc,1999,51.62802
grc,2000,54.31916
grc,2001,53.54051
grc,2002,53.27651
grc,2003,52.39617
grc,2004,53.421
grc,2005,53.2297
grc,2006,51.94902
grc,2007,53.28706
grc,2008,54.32203
grc,2009,53.60825
grc,2010,54.30352
grc,2011,55.10527
grc,2012,59.57944
grc,2013,60.32806
grc,2014,58.10565
gtm,1971,22.12389
gtm,1972,26.10442
gtm,1973,26.9962
gtm,1974,21.40221
gtm,1975,27.90698
gtm,1976,34.82759
gtm,1977,36.22754
gtm,1978,33.86667
gtm,1979,32.06651
gtm,1980,39.1924
gtm,1981,36.9146
gtm,1982,34.79624
gtm,1983,26.90909
gtm,1984,31.39159
gtm,1985,31.76101
gtm,1986,6.46552
gtm,1987,11.02941
gtm,1988,10
gtm,1989,8.22368
gtm,1990,7.47664
gtm,1991,8.5044
gtm,1992,21.56398
gtm,1993,19.65443
gtm,1994,20.12195
gtm,1995,18.77133
gtm,1996,17.83217
gtm,1997,17.66667
gtm,1998,26.96335
gtm,1999,24.1012
gtm,2000,28.32168
gtm,2001,28.03115
gtm,2002,31.70984
gtm,2003,32.67635
gtm,2004,32.12891
gtm,2005,30.79096
gtm,2006,29.63311
gtm,2007,29.29381
gtm,2008,30.2439
gtm,2009,29.20748
gtm,2010,25.2907
gtm,2011,24.90458
gtm,2012,23.89046
gtm,2013,24.30442
gtm,2014,21.06568
hkg,1971,47.88732
hkg,1972,50.41841
hkg,1973,55.14019
hkg,1974,46.09091
hkg,1975,50.78053
hkg,1976,49.04762
hkg,1977,48.04124
hkg,1978,49.6114
hkg,1979,56.76244
hkg,1980,61.78082
hkg,1981,61.66033
hkg,1982,58.669
hkg,1983,65.0818
hkg,1984,66.29108
hkg,1985,70.76233
hkg,1986,69.35867
hkg,1987,71.57781
hkg,1988,69.56802
hkg,1989,71.36237
hkg,1990,73.42342
hkg,1991,74.90337
hkg,1992,71.72312
hkg,1993,73.18824
hkg,1994,64.70911
hkg,1995,66.70318
hkg,1996,67.64121
hkg,1997,64.92674
hkg,1998,57.01183
hkg,1999,48.24561
hkg,2000,56.19732
hkg,2001,57.28764
hkg,2002,63.06082
hkg,2003,67.15721
hkg,2004,69.17624
hkg,2005,71.5219
hkg,2006,69.99055
hkg,2007,69.77061
hkg,2008,68.33139
hkg,2009,65.0519
hkg,2010,67.0874
hkg,2011,66.84926
hkg,2012,66.44489
hkg,2013,66.53637
hkg,2014,66.1869
hnd,1971,18.75
hnd,1972,14.65517
hnd,1973,14.17323
hnd,1974,14.4
hnd,1975,13.53383
hnd,1976,16.90141
hnd,1977,18.98734
hnd,1978,11.39241
hnd,1979,10.11905
hnd,1980,13.52941
hnd,1981,14.28571
hnd,1982,15.72327
hnd,1983,14.20455
hnd,1984,13.44086
hnd,1985,7.78443
hnd,1986,4.11765
hnd,1987,4.73684
hnd,1988,3.82775
hnd,1989,3.01724
hnd,1990,2.29358
hnd,1991,1.38889
hnd,1992,4.47154
hnd,1993,6.15385
hnd,1994,10.66667
hnd,1995,25.21008
hnd,1996,20.73864
hnd,1997,24.03315
hnd,1998,30.55556
hnd,1999,19.26606
hnd,2000,23.16258
hnd,2001,24.57467
hnd,2002,26.33452
hnd,2003,25.80128
hnd,2004,32.57468
hnd,2005,32.26257
hnd,2006,25.15625
hnd,2007,33.00493
hnd,2008,34.26396
hnd,2009,30.94595
hnd,2010,30.79019
hnd,2011,34.60621
hnd,2012,21.91617
hnd,2013,25.91716
hnd,2014,40.91429
hrv,1990,38.82874
hrv,1991,38.16689
hrv,1992,43.7058
hrv,1993,44.93927
hrv,1994,38.81344
hrv,1995,41.13667
hrv,1996,40.47782
hrv,1997,38.92989
hrv,1998,42.11124
hrv,1999,39.01036
hrv,2000,36.82956
hrv,2001,37.74648
hrv,2002,39.8939
hrv,2003,40.58474
hrv,2004,36.32653
hrv,2005,35.7107
hrv,2006,34.6019
hrv,2007,37.88878
hrv,2008,34.4246
hrv,2009,34.1553
hrv,2010,33.05921
hrv,2011,35.20891
hrv,2012,34.36929
hrv,2013,32.83019
hrv,2014,31.77015
hti,1971,15.78947
hti,1972,5.55556
hti,1973,2.7027
hti,1974,2.43902
hti,1975,2.43902
hti,1976,3.50877
hti,1977,6.77966
hti,1978,6.25
hti,1979,9.23077
hti,1980,11.29032
hti,1981,19.23077
hti,1982,17.91045
hti,1983,21.33333
hti,1984,20.51282
hti,1985,20
hti,1986,22.97297
hti,1987,27.16049
hti,1988,25.8427
hti,1989,27.95699
hti,1990,25.80645
hti,1991,24.7191
hti,1992,16.04938
hti,1993,12.30769
hti,1994,15.78947
hti,1995,17.77778
hti,1996,22.64151
hti,1997,27.55906
hti,1998,19.23077
hti,1999,14.81481
hti,2000,13.76812
hti,2001,13.24503
hti,2002,12.71676
hti,2003,10.36585
hti,2004,8.99471
hti,2005,8.58586
hti,2006,8.91089
hti,2007,10.34483
hti,2008,10.34483
hti,2009,11.60714
hti,2010,13.39713
hti,2011,13.08411
hti,2012,33.17308
hti,2013,30.41475
hti,2014,29.34783
hun,1965,37.90338
hun,1966,36.91365
hun,1967,37.23059
hun,1968,36.76248
hun,1969,36.72542
hun,1970,35.97135
hun,1971,35.90509
hun,1972,37.45976
hun,1973,37.49812
hun,1974,37.30736
hun,1975,40.67531
hun,1976,41.2759
hun,1977,41.8378
hun,1978,42.34351
hun,1979,41.17506
hun,1980,41.72819
hun,1981,42.57922
hun,1982,43.09211
hun,1983,43.30869
hun,1984,43.04348
hun,1985,40.57917
hun,1986,41.65815
hun,1987,40.22495
hun,1988,37.78703
hun,1989,37.26538
hun,1990,35.67296
hun,1991,38.07123
hun,1992,43.01959
hun,1993,43.41991
hun,1994,42.97827
hun,1995,43.88553
hun,1996,43.62685
hun,1997,46.6595
hun,1998,47.91592
hun,1999,46.86067
hun,2000,44.68005
hun,2001,43.69197
hun,2002,41.69435
hun,2003,41.52871
hun,2004,39.07754
hun,2005,35.83699
hun,2006,36.79838
hun,2007,39.60396
hun,2008,38.66667
hun,2009,36.07852
hun,2010,37.25037
hun,2011,37.33333
hun,2012,38.3357
hun,2013,33.93297
hun,2014,31.13208
idn,1971,21.94444
idn,1972,23.00635
idn,1973,26.82243
idn,1974,24.51064
idn,1975,18.79461
idn,1976,16.29286
idn,1977,20.70751
idn,1978,18.92612
idn,1979,17.94137
idn,1980,17.70972
idn,1981,17.59715
idn,1982,19.02497
idn,1983,19.29499
idn,1984,24.45837
idn,1985,24.75861
idn,1986,26.62741
idn,1987,28.59827
idn,1988,27.71937
idn,1989,26.88083
idn,1990,35.64867
idn,1991,37.36697
idn,1992,36.80933
idn,1993,37.81143
idn,1994,35.75106
idn,1995,36.36542
idn,1996,36.12846
idn,1997,37.55396
idn,1998,40.56301
idn,1999,36.42149
idn,2000,34.98747
idn,2001,36.43753
idn,2002,39.00496
idn,2003,39.34171
idn,2004,37.85965
idn,2005,38.95203
idn,2006,38.26903
idn,2007,39.17307
idn,2008,40.28674
idn,2009,40.49648
idn,2010,40.32913
idn,2011,43.86585
idn,2012,43.137
idn,2013,42.07287
idn,2014,44.25125
ind,1971,21.54577
ind,1972,23.08224
ind,1973,23.88449
ind,1974,26.28577
ind,1975,26.91475
ind,1976,28.39538
ind,1977,27.45496
ind,1978,25.02506
ind,1979,26.94269
ind,1980,31.02435
ind,1981,32.09427
ind,1982,33.55672
ind,1983,35.27422
ind,1984,34.48487
ind,1985,38.09372
ind,1986,39.82312
ind,1987,42.35334
ind,1988,42.11462
ind,1989,43.01485
ind,1990,43.74729
ind,1991,45.28882
ind,1992,46.79112
ind,1993,49.40467
ind,1994,48.7832
ind,1995,51.61796
ind,1996,52.46165
ind,1997,51.53463
ind,1998,52.72558
ind,1999,53.73853
ind,2000,55.21428
ind,2001,55.86708
ind,2002,54.92646
ind,2003,56.26402
ind,2004,56.88778
ind,2005,55.5605
ind,2006,55.53306
ind,2007,55.45391
ind,2008,53.62067
ind,2009,52.29104
ind,2010,51.50289
ind,2011,51.76421
ind,2012,53.44267
ind,2013,52.318
ind,2014,53.60529
irl,1960,32.87356
irl,1961,29.29659
