geo,time,ny_adj_aedu_cd
dnk,1973,1560586519.731
dnk,1974,1825452134.1
dnk,1975,2336174098.718
dnk,1976,2785774782.25245
dnk,1977,2492979894.05
dnk,1978,3089028827.088
dnk,1979,3430419410.551
dnk,1980,3708096461.275
dnk,1981,3722300177.58763
dnk,1982,3607866935.64168
dnk,1983,3632094346.28114
dnk,1984,3523325069.75656
dnk,1985,3732064493.7441
dnk,1986,4943590035.854
dnk,1987,6486740000
dnk,1988,7051464000
dnk,1989,6398078000
dnk,1990,8960175997.344
dnk,1991,7384630000
dnk,1992,10526200929.916
dnk,1993,10613552000
dnk,1994,11147173000
dnk,1995,13080168000
dnk,1996,13980732000
dnk,1997,13218915934.947
dnk,1998,13515070941.0698
dnk,1999,13189583909.8486
dnk,2000,12225797668.8454
dnk,2001,12599213600
dnk,2002,13724853600
dnk,2003,16686316800
dnk,2004,19505355000
dnk,2005,20421483400
dnk,2006,20843513600
dnk,2007,23242354800
dnk,2008,25225521200
dnk,2009,25825981200
dnk,2010,25984602800
dnk,2011,28346439900
dnk,2012,21558471957.9635
dnk,2013,27334220852.7895
dnk,2014,25235393664.7774
dnk,2015,21918554589.1477
dnk,2016,22950743753.2482
dnk,2017,24497394231.8844
dnk,2018,26572510288.8675
dnk,2019,26247228910.949
dom,1970,36905002.5
dom,1971,35690697.141
dom,1972,38513000
dom,1973,50414742.73851
dom,1974,62627598.348
dom,1975,77147921.96949
dom,1976,59179498.5
dom,1977,67612503
dom,1978,81113800
dom,1979,99921601.8
dom,1980,96307501.5
dom,1981,118433716.36321
dom,1982,123358404.8
dom,1983,133198401.6
dom,1984,149590495.5
dom,1985,61431397.261
dom,1986,70528740.42
dom,1987,61739649.14255
dom,1988,56433736.18927
dom,1989,71183466.5854
dom,1990,75487402.44511
dom,1991,104697264.25878
dom,1992,76472247.796
dom,1993,99072339.168
dom,1994,125831105.073
dom,1995,174146144.117
dom,1996,227719404.146
dom,1997,380110262.32095
dom,1998,444836156.31718
dom,1999,444487115.04194
dom,2000,479277703.89906
dom,2001,495106213.6392
dom,2002,488526090.5048
dom,2003,371850328.3751
dom,2004,376969745.17673
dom,2005,615561670.44766
dom,2006,647162748.14506
dom,2007,741795731.68677
dom,2008,844152504.3963
dom,2009,868072698.29866
dom,2010,991982789.68454
dom,2011,1090435071.80144
dom,2012,1165638529.56
dom,2013,1504219782.15606
dom,2014,1610606267.72292
dom,2015,1718833326.89182
dom,2016,1825217542.25971
dom,2017,1919770581.03176
dom,2018,2058480556.76584
dom,2019,2132955351.88374
dza,1970,248029361.65272
dza,1971,263435982.97479
dza,1972,352510429.38975
dza,1973,451882526.6926
dza,1974,687184206.39881
dza,1975,804491040.67677
dza,1976,910955272.65609
dza,1977,1035702597.49227
dza,1978,1312793952.09534
dza,1979,1513792897.728
dza,1980,1700017739.574
dza,1981,2094659750.32219
dza,1982,2137667379.60561
dza,1983,2325211500.91318
dza,1984,2573010477.40221
dza,1985,2789377226.2704
dza,1986,3066839609.23412
dza,1987,3207328863.57176
dza,1988,2799101384.96786
dza,1989,2650458665.95307
dza,1990,2956740876.69595
dza,1991,1985716824.852
dza,1992,2383851508.792
dza,1993,2795394402.76
dza,1994,2162810442.865
dza,1995,1978702628.85
dza,1996,1952785861.62
dza,1997,2053027608.90775
dza,1998,2063297026.42672
dza,1999,2070571088.51597
dza,2000,2326525915.28494
dza,2001,2370058375.01082
dza,2002,2435972793.84904
dza,2003,2910996252.81876
dza,2004,3650815743.56585
dza,2005,4382776815.95497
dza,2006,5020770478.752
dza,2007,5935473449.808
dza,2008,7584270673.812
dza,2009,6070606116.708
dza,2010,7181687006.34
dza,2011,8851346033.796
dza,2012,9164407101.444
dza,2013,9166596027.288
dza,2014,9338225682.24
dza,2015,7232881067.916
dza,2016,7077377989.08
dza,2017,7485724338.876
dza,2018,7638279068.616
dza,2019,7455347408.796
ecu,1970,45332642.656
ecu,1971,46214553.414
ecu,1972,134361523.38434
ecu,1973,161523929.08241
ecu,1974,275163476.92118
ecu,1975,328393240.4596
ecu,1976,382967792.01745
ecu,1977,227429001.366
ecu,1978,244725038.397
ecu,1979,589094639.93489
ecu,1980,569848311.483
ecu,1981,965991392.47551
ecu,1982,868712225.79121
ecu,1983,746302926.03114
ecu,1984,679786406.428
ecu,1985,836658508.608
ecu,1986,956200165.085
ecu,1987,1249934627.709
ecu,1988,1029314553.70133
ecu,1989,966895692.4377
ecu,1990,943921400.23048
ecu,1991,910677338.27358
ecu,1992,814186090.7824
ecu,1993,679191179.96963
ecu,1994,602221804.62773
ecu,1995,470168444.22
ecu,1996,629277518.766
ecu,1997,860813056.82064
ecu,1998,643459473.744
ecu,1999,282403951.9686
ecu,2000,201821922.7568
ecu,2001,336920898
ecu,2002,469494344.16
ecu,2003,615714754.00999
ecu,2004,785386801.83999
ecu,2005,1004196564.13999
ecu,2006,1259284308.79998
ecu,2007,1505517617.26002
ecu,2008,2015149447.72002
ecu,2009,2211090203.21001
ecu,2010,2658513741.52
ecu,2011,3120796100
ecu,2012,3405153483.24
ecu,2013,3685114425.57
ecu,2014,3937191900
ecu,2015,3834179113.35
ecu,2016,3856322934.15
ecu,2017,4007735400
ecu,2018,4116006900
ecu,2019,4103195100
egy,1970,353592628.06186
egy,1971,375587860.252
egy,1972,406169596.712
egy,1973,442387919.20488
egy,1974,437275711.632
egy,1975,546633932.496
egy,1976,570855213.5
egy,1977,600959129.96
egy,1978,580097786.541
egy,1979,661111285.731
egy,1980,747776880.335
egy,1981,675545675.673
egy,1982,1164203196.435
egy,1983,1454400459.85
egy,1984,1410212301.59624
egy,1985,1580868764.55745
egy,1986,1654730455.73421
egy,1987,1520695057.278
egy,1988,1356096758.445
egy,1989,1530620118.807
egy,1990,1379276658.5975
egy,1991,1279455240.694
egy,1992,1514494314.792
egy,1993,1591241869.402
egy,1994,1980316168.934
egy,1995,2479919647.46
egy,1996,2926860230.183
egy,1997,3473697839.524
egy,1998,3779664481.41345
egy,1999,4023912795.74921
egy,2000,4424623644.336
egy,2001,4312145945.91606
egy,2002,3760125835.50523
egy,2003,3536896154.10567
egy,2004,3466075797.00054
egy,2005,3941202459.38241
egy,2006,4762118863.992
egy,2007,5805702958.44
egy,2008,7242097787.568
egy,2009,8350304872.056
egy,2010,9467113651.464
egy,2011,10142942204.64
egy,2012,12026360502.072
egy,2013,12396498051.168
egy,2014,13159843336.248
egy,2015,14277313784.496
egy,2016,14467168630.32
egy,2017,10196978493.24
egy,2018,10738135381.848
egy,2019,12884147986.248
eri,1992,7112007.37309
eri,1993,8421708.8664
eri,1994,9573989.6106
eri,1995,14053575
eri,1996,10973375.2416
eri,1997,9287915.60864
eri,1998,23994683.5456
eri,1999,25229203.50489
eri,2000,21006429.07575
eri,2001,17353026.45154
eri,2002,10172436.78865
eri,2003,18932828.9876
eri,2004,24718968.1352
eri,2005,21671173.033
eri,2006,20682302.3852
eri,2007,22544844.2376
eri,2008,23537076.5992
eri,2009,31657177.92
eri,2010,27002064.5356
eri,2011,35113028.7692
esp,1970,526123287.378
esp,1971,645496608.386
esp,1972,878332319.445
esp,1973,1093004066.252
esp,1974,1260330314.399
esp,1975,2692297904.286
esp,1976,1992995000
esp,1977,2354814000
esp,1978,3011937000
esp,1979,4460232000
esp,1980,5429186239.395
esp,1981,4705389262.125
esp,1982,4543994115.055
esp,1983,3953897539.267
esp,1984,3982962843.937
esp,1985,4214209243.531
esp,1986,5863724359.376
esp,1987,9128794000
esp,1988,11126190000
esp,1989,12718153000
esp,1990,17507028000
esp,1991,19407778000
esp,1992,22440384000
esp,1993,20834120000
esp,1994,22335189000
esp,1995,25601982000
esp,1996,27241704000
esp,1997,25814658524.16
esp,1998,25063751000
esp,1999,24591084800
esp,2000,22815446500
esp,2001,23692571500
esp,2002,26640832800
esp,2003,33946705800
esp,2004,40382748000
esp,2005,43447152000
esp,2006,46969900000
esp,2007,55286385000
esp,2008,64784510000
esp,2009,64697016000
esp,2010,61740882000
esp,2011,64644260000
esp,2012,53883020000
esp,2013,55500012694.4798
esp,2014,55815986139.7904
esp,2015,48489397302.8348
esp,2016,49715163901.9979
esp,2017,52399857534.3075
esp,2018,56858333032.7599
esp,2019,55693829675.7527
est,2000,271953453.78328
est,2001,279831315.76605
est,2002,344751884.3496
est,2003,470646449.6404
est,2004,536566418.388
est,2005,616360633.9912
est,2006,710028320.24485
est,2007,880034457.9825
est,2008,1238099545.9
est,2009,997507265.8901
est,2010,1012500763.47
est,2011,1059458099.7033
est,2012,967336617.726
est,2013,1053424018.04612
est,2014,1303697319.01733
est,2015,1078554591.25665
est,2016,1165794883.91668
est,2017,1219057052.83591
est,2018,1392011192.45816
est,2019,1425606919.00932
eth,1981,175217767.31441
eth,1982,123182171.984
eth,1983,153978556.518
eth,1984,137305352.803
eth,1985,188954007.72
eth,1986,176711804.352
eth,1987,199120126.673
eth,1988,206042581.163
eth,1989,227924934.3
eth,1990,242162393.24
eth,1991,267808242.52
eth,1992,285376962.9984
eth,1993,165954182.768
eth,1994,143817664.284
eth,1995,303643635.85519
eth,1996,238122057.012
eth,1997,237783445.536
eth,1998,265634772.31501
eth,1999,175911891.944
eth,2000,198828999.0891
eth,2001,194685653.0052
eth,2002,181674937.4528
eth,2003,226348020.9414
eth,2004,298002638.58639
eth,2005,404965356.862
eth,2006,547204382.6049
eth,2007,727734656.2338
eth,2008,1034717674.5458
eth,2009,1017226179.7626
eth,2010,882837017.8688
eth,2011,1166927746.9284
eth,2012,1573008855.8184
eth,2013,1369193179.7088
eth,2014,1579024793.25349
eth,2015,1977699777.39806
eth,2016,2276755204.47052
eth,2017,2499076879.79369
eth,2018,2579223080.1569
eth,2019,2930663015.01442
fin,1970,561940032.57
fin,1971,619523263.688
fin,1972,668861442.495
fin,1973,883122164.325
fin,1974,1076799333.538
fin,1975,1451258272.191
fin,1976,1630770632.403
fin,1977,1775715781.85347
fin,1978,1922612375.41878
fin,1979,2007434887.785
fin,1980,2421519214.23
fin,1981,2405908757.248
fin,1982,2364313543.83
fin,1983,2329107374.046
fin,1984,2365315082.1
fin,1985,2668506999.216
fin,1986,3594320632.161
fin,1987,4564157649.15
fin,1988,5335022000
fin,1989,5755785000
fin,1990,7228208000
fin,1991,7828758000
fin,1992,7235330000
fin,1993,6463278592.728
fin,1994,6845112286.824
fin,1995,8858156000
fin,1996,8782064000
fin,1997,8708689889.038
fin,1998,8459668419.072
fin,1999,7429507500
fin,2000,6745896000
fin,2001,7050883000
fin,2002,7778991000
fin,2003,9642787415.76235
fin,2004,11155924800
fin,2005,11558260600
fin,2006,11972790700
fin,2007,13610453000
fin,2008,15505686400
fin,2009,15363483200
fin,2010,15320983500
fin,2011,16633079400
fin,2012,17517127500
fin,2013,18208817052.4278
fin,2014,18266168993.8461
fin,2015,15028118032.1831
fin,2016,15034003937.2027
fin,2017,14806156860.2581
fin,2018,16049192685.9123
fin,2019,15688573150.6712
fji,1970,7787687.7205
fji,1971,9673564.8296
fji,1972,12237831.87115
fji,1973,16831271.27054
fji,1974,23366926.2666
fji,1975,29407969.338
fji,1976,32107848.1679
fji,1977,36928275.5608
fji,1978,40524660.29097
fji,1979,50320473.85
fji,1980,58270255.65999
fji,1981,67375965.36
fji,1982,70353975.41916
fji,1983,72254054.862
fji,1984,64407855.53561
fji,1985,63343127.73199
fji,1986,71808559.56084
fji,1987,65360298.73776
fji,1988,61322030.22505
fji,1989,54676092.076
fji,1990,58887214.67473
fji,1991,61382582.50205
fji,1992,67664727.21613
fji,1993,72205361.06308
fji,1994,79418270.88226
fji,1995,88183110.43592
fji,1996,95956940.08486
fji,1997,93910648.38807
fji,1998,73117009.51128
fji,1999,90244775.29979
fji,2000,86686941.22687
fji,2001,87053850.61997
fji,2002,102698343.33509
fji,2003,133673729.59548
fji,2004,163940523.373
fji,2005,176337742.55584
fji,2006,165577462.69034
fji,2007,177271651.47386
fji,2008,175093481.41282
fji,2009,139159336.68926
fji,2010,141157802.73433
fji,2011,161343933.7041
fji,2012,159996794.69214
fji,2013,162481822.45432
fji,2014,183181813.18049
fji,2015,173950705.88097
fji,2016,184236165.5382
fji,2017,194996909.10556
fji,2018,206516453.80635
fji,2019,199549239.08337
fra,1970,4322537000
fra,1971,4669868000
fra,1972,6129090000
fra,1973,7691844000
fra,1974,10299816000
fra,1975,14108601000
fra,1976,14562054000
fra,1977,16448400000
fra,1978,20332840000
fra,1979,24666040000
fra,1980,28258440000
fra,1981,27256240000
fra,1982,26969800000
fra,1983,25647530000
fra,1984,24783241000
fra,1985,25963176000
fra,1986,34865145000
fra,1987,41430004000
fra,1988,44099510000
fra,1989,43223460000
fra,1990,54764800000
fra,1991,57267000000
fra,1992,61904920000
fra,1993,66460000000
fra,1994,72723040000
fra,1995,86748840000
fra,1996,87444900000
fra,1997,78826457811.75
fra,1998,77616968122.61009
fra,1999,76882210000
fra,2000,67602299458.5208
fra,2001,68382464000
fra,2002,74133635000
fra,2003,96788829000
fra,2004,107895009000
fra,2005,109899516000
fra,2006,114938028000
fra,2007,132248000000
fra,2008,145519648000
fra,2009,140907008000
fra,2010,137892780000
fra,2011,145405260000
fra,2012,137399751000
fra,2013,141297325887.60199
fra,2014,144399794245.043
fra,2015,122934067194.67
fra,2016,124405977161.929
fra,2017,130677721249.058
fra,2018,140315277669.022
fra,2019,136488224302.173
fsm,1983,26228001.3
fsm,1993,51510849.4
fsm,1994,52763177.39
fsm,1995,54975733.77354
fsm,1996,54060778.21828
fsm,1997,49414475.97357
fsm,1998,51876009.33882
fsm,1999,53406614.05973
fsm,2000,56555013.88425
fsm,2001,58130867.81461
fsm,2002,58306713.56747
fsm,2003,58878153.19219
fsm,2004,58380364.63058
fsm,2005,61111928.26507
fsm,2006,61927524.59018
fsm,2007,63124561.11798
fsm,2008,63885811.13409
fsm,2009,70120159.78544
fsm,2010,72660353.52576
fsm,2011,75814471.52714
fsm,2012,80954639.94768
fsm,2013,80977867.08757
fsm,2014,81437778.63469
fsm,2015,88809430.1316
fsm,2016,91443619.35766
fsm,2017,98427001.92001
fsm,2018,97397422.91042
gab,1970,8293320.2376
gab,1971,9658391.7888
gab,1972,10852381.6524
gab,1973,17964532.6227
gab,1974,38283844.212
gab,1975,54122733.549
gab,1976,76429220.436
gab,1977,71764174.908
gab,1978,58389797.565
gab,1979,72056137.275
gab,1980,104112771.147
gab,1981,95428040.274
gab,1982,89231412.24
gab,1983,83600470.764
gab,1984,90109850.895
gab,1985,83602929.951
gab,1986,85239956.043
gab,1987,82050249.78
gab,1988,96034819.833
gab,1989,106702239.573
gab,1990,144081430.047
gab,1991,130929186.78
gab,1992,131338107.18
gab,1993,100064805.70874
gab,1994,98656378.76239
gab,1995,114702543.84268
gab,1996,131735800.53277
gab,1997,123168696.9379
gab,1998,134922317.3
gab,1999,125278755.3126
gab,2000,131247467.9334
gab,2001,134442675.3492
gab,2002,148545726.9732
gab,2003,177393359.2518
gab,2004,201252832.8984
gab,2005,263919213.8154
gab,2006,274389534.8784
gab,2007,325112081.751
gab,2008,410244800.445
gab,2009,328529606.8266
gab,2010,382024594.116
gab,2011,480763466.6706
gab,2012,472983330.9906
gab,2013,486263744.7912
gab,2014,528041259.8226
gab,2015,403574796.8406
gab,2016,395807184.5472
gab,2017,427963330.2888
gab,2018,482102153.9712
gab,2019,474640706.061
gbr,1970,6350133365.928
gbr,1971,7021608000
gbr,1972,8236125000
gbr,1973,9970992000
gbr,1974,10547928000
gbr,1975,15168840000
gbr,1976,14853104000
gbr,1977,15993432000
gbr,1978,18885828000
gbr,1979,23488800000
gbr,1980,29964950000
gbr,1981,29645408000
gbr,1982,27084700000
gbr,1983,25337214000
gbr,1984,22929843000
gbr,1985,23511428000
gbr,1986,28394820000
gbr,1987,34107040000
gbr,1988,41535692000
gbr,1989,39896178000
gbr,1990,46784640000
gbr,1991,50202930000
gbr,1992,54863550000
gbr,1993,56998760000
gbr,1994,62259600000
gbr,1995,66393840000
gbr,1996,68556000000
gbr,1997,81713593955.83998
gbr,1998,66092470730.2483
gbr,1999,63396538383.44769
gbr,2000,63388354801.3366
gbr,2001,62355624077.7831
gbr,2002,77008044525.39729
gbr,2003,92640925512.80301
gbr,2004,105448312667.631
gbr,2005,121421465000
gbr,2006,127037092000
gbr,2007,147780960000
gbr,2008,139218235000
gbr,2009,118523295000
gbr,2010,136583150000
gbr,2011,137528175000
gbr,2012,140753917999.99899
gbr,2013,146409828000
gbr,2014,166891516072.21399
gbr,2015,158460595008.677
gbr,2016,142843589807.259
gbr,2017,141459171540.99399
gbr,2018,151713336821.13199
gbr,2019,149490462316.25201
geo,1992,208938906.735
geo,1993,151367237.376
geo,1994,140743534.569
geo,1995,110020507.37652
geo,1996,129233704.0934
geo,1997,155486122.18599
geo,1998,162592904.83166
geo,1999,118663853.46352
geo,2000,116966453.92555
geo,2001,114419368.07328
geo,2002,111880392.32136
geo,2003,121517418.50318
geo,2004,145056708.2709
geo,2005,171035768.025
geo,2006,197323507.02053
geo,2007,239762894.54177
geo,2008,280369022.57623
geo,2009,220285910.94751
geo,2010,229355013.82843
geo,2011,258395129.9776
geo,2012,287161654.3488
geo,2013,296955147.192
geo,2014,306190780.4032
geo,2015,257228409.8912
geo,2016,254150310.6208
geo,2017,271871018.0736
geo,2018,297705761.32
geo,2019,299889845.552
gha,1970,82181608.70549
gha,1971,90160051.188
gha,1972,83411184.28
gha,1973,102511068.415
gha,1974,100630434.8
gha,1975,117086170.194
gha,1976,126266101.684
gha,1977,146188000
gha,1978,115342980.35376
gha,1979,84128632.476
gha,1980,115085062.248
gha,1981,71562088.863
gha,1982,72458823.528
gha,1983,65870993.5221
gha,1984,61102968.038
gha,1985,110624228.775
gha,1986,184842168.126
gha,1987,157976380.96
gha,1988,152000045.28
gha,1989,159150927.807
gha,1990,161749434.056
gha,1991,184417091.90575
gha,1992,179655692.93488
gha,1993,166731778.82201
gha,1994,151909484.82757
gha,1995,180347994.02145
gha,1996,193429171.92689
gha,1997,192467068.38209
gha,1998,208747875.02092
gha,1999,280720082.36261
gha,2000,221623710.44706
gha,2001,283772111.067
gha,2002,357182648.15667
gha,2003,476671219.05051
gha,2004,594798438.4855
gha,2005,679266078.656
gha,2006,881582611.2128
gha,2007,1083771458.8952
gha,2008,1430958656.6535
gha,2009,1237997465.2359
gha,2010,1481834228.706
gha,2011,3110127133.2864
gha,2012,3130078988.5548
gha,2013,3566639874.164
gha,2014,2203625996.97361
gha,2015,2033896681.32155
gha,2016,2290270973.891
gha,2017,2437551808.56326
gha,2018,2727797336.52708
gha,2019,2781150692.3603
gin,1986,24792612.586
gin,1987,26842732.798
gin,1988,31543340.696
gin,1989,40806273.64391
gin,1990,45416772.43781
gin,1991,59828801.949
gin,1992,66016130.817
gin,1993,67111029.678
gin,1994,68980661.95456
gin,1995,68649467.701
gin,1996,75602517.73987
gin,1997,73457407.34713
gin,1998,69375317.63123
gin,1999,59190640.0925
gin,2000,55814728.5718
gin,2001,55670095.8359
gin,2002,70021628.088
gin,2003,73942873.8972
gin,2004,69287554.74287
gin,2005,48007686.88474
gin,2006,64957374.00618
gin,2007,80993389.0165
gin,2008,72200866.18084
gin,2009,220691343.9079
gin,2010,248692333.3519
gin,2011,215516608.4376
gin,2012,193914483.5532
gin,2013,244723633.0415
gin,2014,186341827.90507
gin,2015,194077341.2612
gin,2016,191768764.45106
gin,2017,209794931.79459
gin,2018,221366834.91089
gin,2019,251395029.25989
gmb,1970,1159218.53429
gmb,1971,1198042.73336
gmb,1972,1438559.936
gmb,1973,2142766.79986
gmb,1974,2556863.22978
gmb,1975,2639880.9728
gmb,1976,2944805.7678
gmb,1977,4052095.5077
gmb,1978,4636834.21198
gmb,1979,5536199.83275
gmb,1980,6586940.82206
gmb,1981,5806435.3335
gmb,1982,6846422.29846
gmb,1983,6521606.99217
gmb,1984,6694602.19865
gmb,1985,9286063.0971
gmb,1986,6211796.6505
gmb,1987,5882139.92988
gmb,1988,5578745.82911
gmb,1989,5345349.174
gmb,1990,8747251.809
gmb,1991,21445571.8144
gmb,1992,8347897.254
gmb,1993,21526749.73368
gmb,1994,23935646.23459
gmb,1995,12330129.104
gmb,1996,13314136.6112
gmb,1997,12478034.2352
gmb,1998,24726847.57356
gmb,1999,11080400.31963
gmb,2000,9935390.27844
gmb,2001,9293206.7625
gmb,2002,8247482.49889
gmb,2003,7469764.657
gmb,2004,16048681.47564
gmb,2005,18107189.33485
gmb,2006,19544250
gmb,2007,24921875
gmb,2008,32186000
gmb,2009,28258000
gmb,2010,37146000
gmb,2011,36846000
gmb,2012,33916000
gmb,2013,35910000
gmb,2014,31920000
gmb,2015,35910000
gmb,2016,38836000
gmb,2017,39368000
gmb,2018,43624000
gmb,2019,47880000
gnb,1970,2032110.14614
gnb,1971,2027114.94778
gnb,1972,2263605.62025
gnb,1973,2306744.59574
gnb,1974,2549386.30143
gnb,1975,2876181.73341
gnb,1976,2710285.77622
gnb,1977,2818002.07459
gnb,1978,2994835.60721
gnb,1979,3972489.467
gnb,1980,4190375.052
gnb,1981,5510852.7264
gnb,1982,5219945.792
gnb,1983,5133839.57113
gnb,1984,4280505.32721
gnb,1985,4848811.48666
gnb,1986,3863970.12471
gnb,1987,4854110.59975
gnb,1988,4446575.7027
gnb,1989,5674406.87453
gnb,1990,6467136.26499
gnb,1991,6527852.12989
gnb,1992,5670852.55256
gnb,1993,5785866.40751
gnb,1994,5665957.73155
gnb,1995,5908377.07018
gnb,1996,6171064.76575
gnb,1997,6084953.20854
gnb,1998,4507954.48512
gnb,1999,4812358.12241
gnb,2000,7897029.05509
gnb,2001,8003533.63679
gnb,2002,8351545.59309
gnb,2003,9137735.55668
gnb,2004,9790154.94319
gnb,2005,10324041.37626
gnb,2006,10039171.51239
gnb,2007,11289713.09069
gnb,2008,13206611.79055
gnb,2009,11992634.39726
gnb,2010,11678098.7589
gnb,2011,14381408.444
gnb,2012,13726259.19216
gnb,2013,11902214.3592
gnb,2014,12670688.0272
gnb,2015,12456213.3768
gnb,2016,14021406.272
gnb,2017,15694018.4848
gnb,2018,16899029.7908
gnb,2019,16661177.6024
gnq,1970,1002921.42855
gnq,1971,980552.47665
gnq,1972,978824.04195
gnq,1973,1221112.25535
gnq,1974,1417858.443
gnq,1975,1570470.4995
gnq,1976,1560782.028
gnq,1977,1565796.0555
gnq,1980,731999.01015
gnq,1981,452201.90385
gnq,1982,518172.3171
gnq,1983,608055.1506
gnq,1984,708941.7594
gnq,1985,868772.8134
gnq,1986,1062379.62735
gnq,1987,1320612.4446
gnq,1988,1402566.8193
gnq,1989,1231310.17097
gnq,1990,1841911.78402
gnq,1991,1891160.84976
gnq,1992,2366625.1121
gnq,1993,2376800.9808
gnq,1994,1496125.60699
gnq,1995,1935323.25584
gnq,1996,3111557.29098
gnq,1997,6507875.05032
gnq,1998,4936391.5359
gnq,1999,6763044.4791
gnq,2000,6082262.2467
gnq,2001,5582356.12015
gnq,2002,8213804.305
gnq,2003,9242053.638
gnq,2004,14814603.01
gnq,2005,41730136.95
gnq,2006,79395326.09
gnq,2007,104507464.74
gnq,2008,146368321.23
gnq,2009,99388504.07
gnq,2010,95784551.28
gnq,2011,138192203.1
gnq,2012,148442331.77
gnq,2013,150038626.99
gnq,2014,147963876.35
gnq,2015,99450176.64
gnq,2016,87099385.48
gnq,2017,89835318.84
gnq,2018,100269796.28
gnq,2019,83299170.11
grc,2006,8315626000
grc,2007,9619052000
grc,2008,10660993000
grc,2009,10002925000
grc,2010,8998339000
grc,2011,8518521000
grc,2012,7566449000
grc,2013,7392136000
grc,2014,7340304000
grc,2015,6048410000
grc,2016,5943599000
grc,2017,6170333000
grc,2018,6501816000
grc,2019,6312995000
grd,1977,3509909.9445
grd,1978,4255204.33569
grd,1979,4966990.81348
grd,1980,5410675.45533
grd,1981,5555191.96615
grd,1982,6071655.07392
grd,1983,6481745.56226
grd,1984,7216140.72364
grd,1985,8399364.92898
grd,1986,9479961.77415
grd,1987,10931349.33152
grd,1988,12159025.37502
grd,1989,13722589.36606
grd,1990,14273739.08948
grd,1991,15869125.9998
grd,1992,16460463.9996
grd,1993,16272257.9994
grd,1994,17080038
grd,1995,17751316.0014
grd,1996,18981617.9976
grd,1997,20263291.9974
grd,1998,22823593.9974
grd,1999,23104465.07928
grd,2000,23050440.93228
grd,2001,21123888.56487
grd,2002,20103804.08904
grd,2003,20269718.055
grd,2004,20022195.8325
grd,2005,25015805.55375
grd,2006,25118093.055
grd,2007,26909680.55625
grd,2008,29372412.49875
grd,2009,26558674.99875
grd,2010,27417586.11
grd,2011,28008120.8325
grd,2012,28709998.6125
grd,2013,30488306.94375
grd,2014,31074626.38875
grd,2015,33103818.05625
grd,2016,36171229.16625
grd,2017,38294262.4875
grd,2018,39655956.9375
grd,2019,41025570.825
gtm,1970,31718598.3
gtm,1971,34972200
gtm,1972,33377726.6304
gtm,1973,40969996.08127
gtm,1974,50552876.64833
gtm,1975,58125660.46913
gtm,1976,64819500
gtm,1977,88558059.66973
gtm,1978,98282202.53053
gtm,1979,103579503
gtm,1980,127207830.4512
gtm,1981,138365676.3206
gtm,1982,111844196.1
gtm,1983,123044104.51099
gtm,1984,127533675.60875
gtm,1985,131500802.32673
gtm,1986,96614165.35526
gtm,1987,95065823.9452
gtm,1988,105531903.32336
gtm,1989,113324593.51358
gtm,1990,89453102.604
gtm,1991,111639572.868
gtm,1992,133897948.145
gtm,1993,180504679.136
gtm,1994,179945297.952
gtm,1995,217500000
gtm,1996,231000000
gtm,1997,276056440
gtm,1998,301152480
gtm,1999,311761583.4375
gtm,2000,358387983.125
gtm,2001,377638415.625
gtm,2002,447771506.25
gtm,2003,505048702.5
gtm,2004,588141647.5
gtm,2005,706498770.9375
gtm,2006,828800000
gtm,2007,972360000
gtm,2008,1112650000
gtm,2009,1067450000
gtm,2010,1160640000
gtm,2011,1368800000
gtm,2012,1452360000
gtm,2013,1471120000
gtm,2014,1670630199.19083
gtm,2015,1813044949.14992
gtm,2016,1895243897.25879
gtm,2017,2020677394.69261
gtm,2018,2121770167.64986
gtm,2019,2332969590.02614
guy,1970,9615450
guy,1971,9769850
guy,1972,10710297.76972
guy,1973,15765428.574
guy,1974,16039379.94041
guy,1975,18760625.0013
guy,1976,25199063.65488
guy,1977,28341000
guy,1978,28193986.31376
guy,1979,34472397.24
guy,1980,32878535.13225
guy,1981,39612857.1462
guy,1982,31524997.5
guy,1983,35252002.8
guy,1984,29522366.2899
guy,1985,31175583.2802
guy,1986,23762700.55921
guy,1987,14964807.48577
guy,1988,18195042.0445
guy,1989,14613438.35853
guy,1990,16493899.61259
guy,1991,12175629.94679
guy,1992,15011131.07492
guy,1993,20676054.1004
guy,1994,14195893.7484
guy,1995,16606395.1522
guy,1996,21835912.98098
guy,1997,22584875.36521
guy,1998,36463213.47593
guy,1999,37912097.50966
guy,2000,44111914.84499
guy,2001,47174270.43319
guy,2002,51543528.59904
guy,2003,45613128.70035
guy,2004,40442932.5668
guy,2005,62504037.52698
guy,2006,110457173.056
guy,2007,94375139.4938
guy,2008,99480500
guy,2009,98910000
guy,2010,116610000
guy,2011,115552000
guy,2012,119428000
guy,2013,122640000
guy,2014,121180000
guy,2015,125560000
guy,2016,130816000
guy,2017,138408000
guy,2018,138992000
guy,2019,149713058.2176
hkg,1970,79483985.59274
hkg,1971,91210523.50914
hkg,1972,110431419.70908
hkg,1973,156568712.54958
hkg,1974,199095908.33541
hkg,1975,217633764.3941
hkg,1976,286911972.23941
hkg,1977,326674360.27223
hkg,1978,382397504.96047
hkg,1979,461179816.47616
hkg,1980,549331024.23187
hkg,1981,616775452.00756
hkg,1982,491991145.2586
hkg,1983,684786865.46174
hkg,1984,779954329.1999
hkg,1985,804408671.70075
hkg,1986,930960759.09537
