geo,time,fd_ast_prvt_gd_zs
zmb,2013,11.64173
zmb,2014,13.33059
zmb,2015,15.67779
zmb,2016,12.05943
zmb,2017,11.14194
zmb,2018,11.63753
zmb,2019,12.49668
zmb,2020,12.26651
zwe,1979,0
zwe,1980,0
zwe,1981,0
zwe,1982,0
zwe,1983,0
zwe,1984,10.37133
zwe,1985,11.92423
zwe,1986,12.04338
zwe,1987,15.32216
zwe,1988,19.05491
zwe,1989,23.98893
zwe,1990,11.64325
zwe,1991,14.31759
zwe,1992,17.34909
zwe,1993,21.31659
zwe,1994,20.89781
zwe,1995,24.43916
zwe,1996,21.21154
zwe,1997,26.23154
zwe,1998,24.28248
zwe,1999,15.74486
zwe,2000,20.877
zwe,2001,27.11921
zwe,2002,84.05232
zwe,2003,52.98784
zwe,2004,16.92688
zwe,2005,12.27278
zwe,2009,6.95147
zwe,2010,13.43123
zwe,2011,18.88449
zwe,2012,20.08229
zwe,2013,18.71355
zwe,2014,19.18737
zwe,2015,18.04435
zwe,2016,17.01864
zwe,2017,16.75816
zwe,2018,10.93492
zwe,2019,5.88924
zwe,2020,6.39159
