geo,time,ny_adj_svnx_gn_zs
omn,1978,-12.94263
omn,1979,-19.17106
omn,1980,-2.87703
omn,1981,7.30842
omn,1982,5.8681
omn,1983,0.78016
omn,1984,3.16091
omn,1985,-4.48977
omn,1986,-12.55593
omn,1987,-9.61366
omn,1988,-14.86133
omn,1989,-15.72503
omn,1990,-24.76754
omn,1991,-21.05933
omn,1992,-21.85524
omn,1993,-26.16723
omn,1994,-22.48756
omn,1995,-24.56687
omn,1996,-22.33946
omn,1997,-18.17675
omn,1998,-17.05347
omn,1999,-16.0364
omn,2000,-11.22595
omn,2001,-10.67293
omn,2002,-5.02138
omn,2003,-5.39132
omn,2004,-6.72598
omn,2005,-2.69512
omn,2006,3.25512
omn,2007,2.3601
omn,2008,11.13135
omn,2009,-8.44318
omn,2010,-5.327
omn,2011,-13.55505
omn,2012,-10.48802
omn,2013,-11.73468
omn,2014,-15.38666
omn,2015,-17.14761
omn,2016,-19.04921
omn,2017,-16.87234
omn,2018,-12.07808
omn,2019,-16.15096
pak,1976,5.97945
pak,1977,6.99742
pak,1978,8.33658
pak,1979,7.06558
pak,1980,9.32903
pak,1981,10.17521
pak,1982,10.18529
pak,1983,11.24928
pak,1984,9.22545
pak,1985,6.35587
pak,1986,10.94239
pak,1987,12.5265
pak,1988,9.59307
pak,1989,9.08704
pak,1990,8.82152
pak,1991,12.97962
pak,1992,12.35983
pak,1993,7.05067
pak,1994,10.27366
pak,1995,8.56706
pak,1996,6.50519
pak,1997,6.68677
pak,1998,7.78469
pak,1999,7.01631
pak,2000,8.99691
pak,2001,10.29752
pak,2002,10.60732
pak,2003,11.2378
pak,2004,12.07174
pak,2005,9.40475
pak,2006,7.14091
pak,2007,6.74185
pak,2008,2.91686
pak,2009,6.46902
pak,2010,7.08302
pak,2011,7.19134
pak,2012,6.00886
pak,2013,7.36468
pak,2014,8.15594
pak,2015,9.51929
pak,2016,8.87289
pak,2017,6.8353
pak,2018,5.60119
pak,2019,5.53585
pan,1977,14.27368
pan,1978,16.07081
pan,1979,12.36556
pan,1980,17.03245
pan,1981,13.24954
pan,1982,22.33266
pan,1983,19.71867
pan,1984,6.49963
pan,1985,10.80196
pan,1986,8.47369
pan,1987,20.06986
pan,1988,12.10482
pan,1989,-0.73426
pan,1990,12.75102
pan,1991,7.62805
pan,1992,15.14196
pan,1993,17.18355
pan,1994,19.99721
pan,1995,20.55129
pan,1996,21.27107
pan,1997,21.63989
pan,1998,17.82282
pan,1999,15.26748
pan,2000,18.86055
pan,2001,15.58225
pan,2002,14.11013
pan,2003,14.7208
pan,2004,11.60212
pan,2005,13.22743
pan,2006,15.46332
pan,2007,22.71016
pan,2008,25.44777
pan,2009,24.91426
pan,2010,20.12725
pan,2011,25.09158
pan,2012,27.91093
pan,2013,28.66229
pan,2014,26.17785
pan,2015,29.5038
pan,2016,27.33584
pan,2017,28.49612
pan,2018,24.97298
pan,2019,24.45404
per,1977,3.39225
per,1978,7.06561
per,1979,12.38794
per,1980,13.23294
per,1981,14.59888
per,1982,17.75219
per,1983,10.19508
per,1984,10.02053
per,1985,11.54316
per,1986,6.46504
per,1987,7.07821
per,1988,-1.14236
per,1989,2.25044
per,1990,1.1385
per,1991,6.07409
per,1992,6.34937
per,1993,6.98904
per,1994,10.56505
per,1995,9.801
per,1996,9.833
per,1997,11.84096
per,1998,11.37789
per,1999,10.60507
per,2000,8.96907
per,2001,9.0811
per,2002,9.79761
per,2003,9.95125
per,2004,9.48126
per,2005,11.61989
per,2006,12.58601
per,2007,13.83641
per,2008,13.53917
per,2009,12.54508
per,2010,14.03202
per,2011,14.63687
per,2012,13.70563
per,2013,14.16692
per,2014,13.52316
per,2015,12.63498
per,2016,11.10195
per,2017,10.14187
per,2018,9.8183
per,2019,11.85652
phl,1977,18.82965
phl,1978,20.17399
phl,1979,17.62788
phl,1980,17.60569
phl,1981,19.42604
phl,1982,16.47173
phl,1983,17.76266
phl,1984,10.716
phl,1985,5.06413
phl,1986,5.67967
phl,1987,9.15481
phl,1988,11.00702
phl,1989,10.99972
phl,1990,11.07736
phl,1991,10.40056
phl,1992,9.75938
phl,1993,8.16434
phl,1994,10.45062
phl,1995,10.10727
phl,1996,11.19937
phl,1997,12.92883
phl,1998,18.99522
phl,1999,25.22308
phl,2000,23.74974
phl,2001,24.14837
phl,2002,24.76958
phl,2003,24.70737
phl,2004,22.43554
phl,2005,23.54161
phl,2006,23.1256
phl,2007,21.64377
phl,2008,22.27565
phl,2009,23.98222
phl,2010,25.17099
phl,2011,22.68528
phl,2012,22.42835
phl,2013,23.57065
phl,2014,24.18513
phl,2015,23.65506
phl,2016,23.46812
phl,2017,23.75323
phl,2018,22.0952
phl,2019,19.6935
png,1980,5.43435
png,1981,-1.50277
png,1982,1.04447
png,1983,2.82894
png,1984,9.00396
png,1985,-1.21096
png,1986,2.99926
png,1987,-1.15458
png,1988,2.98799
png,1989,-3.79182
png,1990,3.23771
png,1991,8.67285
png,1992,5.83221
png,1993,9.0427
png,1994,13.65532
png,1995,16.90804
png,1996,12.75445
png,1997,6.46622
png,1998,10.70182
png,1999,7.56779
png,2000,16.58607
png,2001,16.55775
png,2002,8.81611
png,2003,17.93218
png,2004,11.11435
pol,1995,7.12651
pol,1996,8.65533
pol,1997,8.47835
pol,1998,8.34077
pol,1999,6.81645
pol,2000,5.78643
pol,2001,4.68436
pol,2002,3.15516
pol,2003,3.83297
pol,2004,2.79689
pol,2005,6.00498
pol,2006,6.29328
pol,2007,8.08054
pol,2008,8.63574
pol,2009,7.42665
pol,2010,7.28252
pol,2011,8.92399
pol,2012,8.31775
pol,2013,8.48512
pol,2014,9.16972
pol,2015,10.58732
pol,2016,9.77761
pol,2017,10.42742
pol,2018,10.44494
pol,2019,11.17607
prt,1975,2.52951
prt,1976,5.94667
prt,1977,9.29338
prt,1978,12.31357
prt,1979,15.41717
prt,1980,14.74187
prt,1981,11.18089
prt,1982,9.07131
prt,1983,8.28198
prt,1984,6.61398
prt,1985,9.57988
prt,1986,13.65657
prt,1987,16.07976
prt,1988,16.56277
prt,1989,17.14382
prt,1990,16.16678
prt,1991,14.38026
prt,1992,15.1459
prt,1993,12.75148
prt,1994,11.3244
prt,1995,12.79338
prt,1996,10.34083
prt,1997,11.42975
prt,1998,12.08806
prt,1999,9.41481
prt,2000,6.85249
prt,2001,6.95524
prt,2002,5.90844
prt,2003,4.90163
prt,2004,3.81898
prt,2005,1.82569
prt,2006,0.76739
prt,2007,1.76278
prt,2008,-1.11662
prt,2009,-1.29146
prt,2010,-1.76271
prt,2011,0.18728
prt,2012,-0.40874
prt,2013,2.70069
prt,2014,1.86712
prt,2015,2.25808
prt,2016,3.05334
prt,2017,4.8208
prt,2018,4.87228
prt,2019,5.37488
pry,1995,16.07932
pry,1996,17.33184
pry,1997,12.35262
pry,1998,16.42025
pry,1999,14.37769
pry,2000,7.8453
pry,2001,11.24185
pry,2002,23.71504
pry,2003,18.92021
pry,2004,16.93116
pry,2005,16.5208
pry,2006,19.09482
pry,2007,20.82868
pry,2008,17.40903
pry,2009,15.55949
pry,2010,18.89868
pry,2011,20.90573
pry,2012,15.43576
pry,2013,20.2337
pry,2014,19.3214
pry,2015,18.67492
pry,2016,20.91108
pry,2017,21.82786
pry,2018,19.86764
pry,2019,17.87155
qat,2011,32.23166
qat,2012,33.81416
qat,2013,32.58481
qat,2014,31.13464
qat,2015,23.17786
qat,2016,21.24375
qat,2017,23.05659
qat,2018,25.76016
qat,2019,21.11114
rou,1990,-10.88664
rou,1991,-5.21378
rou,1992,-7.06785
rou,1993,-5.66916
rou,1994,-5.12888
rou,1995,-9.35622
rou,1996,-13.62282
rou,1997,-11.56797
rou,1998,-11.88002
rou,1999,-12.12447
rou,2000,-7.62742
rou,2001,-6.34157
rou,2002,-6.25828
rou,2003,-6.76856
rou,2004,-4.52931
rou,2005,-3.99807
rou,2006,0.35156
rou,2007,1.74792
rou,2008,8.52132
rou,2009,7.92723
rou,2010,5.25979
rou,2011,4.40745
rou,2012,3.47002
rou,2013,6.672
rou,2014,6.89473
rou,2015,7.37575
rou,2016,4.88453
rou,2017,4.02903
rou,2018,1.81753
rou,2019,5.69907
rus,1994,-22.27032
rus,1995,-25.06055
rus,1996,-15.17359
rus,1997,-15.91523
rus,1998,-19.13023
rus,1999,-6.70014
rus,2000,3.27001
rus,2001,2.01147
rus,2002,-0.02104
rus,2003,1.33881
rus,2004,6.68416
rus,2005,8.18695
rus,2006,10.33752
rus,2007,13.58424
rus,2008,12.29644
rus,2009,2.22203
rus,2010,8.93018
rus,2011,11.61539
rus,2012,10.20605
rus,2013,7.3754
rus,2014,6.90206
rus,2015,7.94298
rus,2016,5.88057
rus,2017,7.10621
rus,2018,9.82913
rus,2019,8.15595
rwa,2010,-0.09373
rwa,2011,3.16457
rwa,2012,-0.46993
rwa,2013,2.44722
rwa,2014,-2.59181
rwa,2015,-4.84466
rwa,2016,-3.72005
rwa,2017,0.19724
rwa,2018,-1.12152
rwa,2019,2.12583
sau,1971,24.65622
sau,1972,23.18689
sau,1973,15.22973
sau,1974,39.9918
sau,1975,35.96324
sau,1976,35.93647
sau,1977,21.73235
sau,1978,11.8069
sau,1979,-5.84224
sau,1980,13.40025
sau,1981,15.72235
sau,1982,12.93759
sau,1983,4.44476
sau,1984,-0.01511
sau,1985,-1.28854
sau,1986,-5.94465
sau,1987,-6.19165
sau,1988,-2.55744
sau,1989,-6.95455
sau,1990,-5.5546
sau,1991,-11.67604
sau,1992,-1.50679
sau,1993,-3.00969
sau,1994,-2.93482
sau,1995,1.49873
sau,1996,2.21242
sau,1997,4.42547
sau,1998,2.34576
sau,1999,11.60871
sau,2000,13.0046
sau,2001,12.04044
sau,2002,15.12171
sau,2003,17.97995
sau,2004,22.91889
sau,2005,27.5292
sau,2006,28.20325
sau,2007,30.3685
sau,2008,31.71215
sau,2009,21.44595
sau,2010,26.48901
sau,2011,31.60638
sau,2012,29.78048
sau,2013,25.68017
sau,2014,20.80996
sau,2015,8.63849
sau,2016,12.98163
sau,2017,15.5535
sau,2018,17.73123
sau,2019,19.47118
sdn,2011,7.37701
sdn,2012,16.11917
sdn,2013,16.61755
sdn,2014,22.10036
sdn,2015,17.7328
sdn,2016,17.42834
sdn,2017,20.71365
sdn,2018,26.17991
sdn,2019,39.42792
sen,1974,19.19079
sen,1975,15.53552
sen,1976,14.5605
sen,1977,12.75228
sen,1978,9.01412
sen,1979,8.86159
sen,1980,0.70434
sen,1981,4.04711
sen,1982,7.16813
sen,1983,5.5246
sen,1984,5.29662
sen,1985,6.15656
sen,1986,4.14562
sen,1987,7.37543
sen,1988,3.59713
sen,1989,3.00799
sen,1990,2.81168
sen,1991,2.41479
sen,1992,1.8001
sen,1993,-2.49272
sen,1994,0.12032
sen,1995,1.33519
sen,1996,0.17188
sen,1997,2.09947
sen,1998,2.0264
sen,1999,3.04953
sen,2000,4.06069
sen,2001,4.37471
sen,2002,2.04852
sen,2003,6.88601
sen,2004,6.45897
sen,2005,7.87266
sen,2006,6.49096
sen,2007,6.56932
sen,2008,7.73788
sen,2009,7.9577
sen,2010,9.19561
sen,2011,5.80833
sen,2012,7.75012
sen,2013,8.31346
sen,2014,11.7109
sen,2015,13.21119
sen,2016,13.83243
sen,2017,16.07184
sen,2018,16.30454
sgp,1972,19.14392
sgp,1973,18.30891
sgp,1974,17.85899
sgp,1975,19.98603
sgp,1976,19.05622
sgp,1977,18.48759
sgp,1978,19.89195
sgp,1979,23.02956
sgp,1980,22.10877
sgp,1981,24.13426
sgp,1982,24.82735
sgp,1983,29.38764
sgp,1984,32.04191
sgp,1985,27.85284
sgp,1986,24.70393
sgp,1987,23.11836
sgp,1988,27.72094
sgp,1989,29.26098
sgp,1990,30.90598
sgp,1991,32.54524
sgp,1992,34.40491
sgp,1993,31.799
sgp,1994,35.85313
sgp,1995,39.26285
sgp,1996,38.17646
sgp,1997,40.73527
sgp,1998,38.22252
sgp,1999,35.07361
sgp,2000,33.81173
sgp,2001,26.40009
sgp,2002,24.47139
sgp,2003,25.53235
sgp,2004,28.34406
sgp,2005,31.73029
sgp,2006,36.79224
sgp,2007,39.71174
sgp,2008,32.67092
sgp,2009,31.72559
sgp,2010,39.9174
sgp,2011,39.10409
sgp,2012,37.58543
sgp,2013,35.47889
sgp,2014,36.58514
sgp,2015,33.08158
sgp,2016,33.7006
sgp,2017,35.00406
sgp,2018,33.51851
sgp,2019,31.09129
slb,1997,-48.26313
slb,1998,-29.98635
slb,1999,-14.74533
slb,2000,-36.9399
slb,2001,-37.94691
slb,2002,-26.93202
slb,2003,11.10676
slb,2004,7.01674
slb,2005,1.86673
slb,2006,11.00421
sle,1980,-4.8038
sle,1981,-4.50214
sle,1982,-2.89839
sle,1983,-4.49263
sle,1984,4.16257
sle,1985,-8.34481
sle,1986,-0.5033
sle,1987,7.86647
sle,1988,8.40849
sle,1989,1.48116
sle,1990,-3.99148
sle,1991,0.83142
sle,1992,-9.81387
sle,1993,-5.52282
sle,1994,-0.03597
sle,1995,-9.80503
sle,1996,-4.17258
sle,1997,-10.83993
sle,1998,-8.2191
sle,1999,-6.60068
sle,2000,-15.65749
sle,2001,-6.24976
sle,2002,-3.38961
sle,2003,-3.54712
sle,2004,-2.25213
sle,2005,0.66873
sle,2006,-1.13447
sle,2007,3.89045
sle,2008,2.74083
sle,2009,0.24238
sle,2010,13.70264
sle,2011,-6.82179
sle,2012,2.67815
sle,2013,-19.05963
sle,2014,9.07799
sle,2015,-8.31747
sle,2016,-24.53384
sle,2017,-10.37232
sle,2018,-18.47499
sle,2019,-11.45803
slv,1976,14.8504
slv,1977,20.69814
slv,1978,12.66801
slv,1979,14.14867
slv,1980,8.84998
slv,1981,1.67745
slv,1982,6.45138
slv,1983,8.37696
slv,1984,8.05217
slv,1985,7.42389
slv,1986,14.29499
slv,1987,13.99763
slv,1988,13.5854
slv,1989,14.22731
slv,1990,8.32838
slv,1991,8.7446
slv,1992,13.53101
slv,1993,15.48054
slv,1994,17.77064
slv,1995,15.31217
slv,1996,10.67344
slv,1997,11.43612
slv,1998,15.08717
slv,1999,12.57852
slv,2000,11.43733
slv,2001,13.66944
slv,2002,10.74164
slv,2003,9.63593
slv,2004,9.70919
slv,2005,11.22117
slv,2006,11.34046
slv,2007,6.83354
slv,2008,4.56526
slv,2009,4.59801
slv,2010,5.65355
slv,2011,5.23861
slv,2012,3.99186
slv,2013,1.04754
slv,2014,2.43992
slv,2015,2.91115
slv,2016,3.77205
slv,2017,4.40092
slv,2018,3.97577
slv,2019,5.63142
srb,2007,-4.49978
srb,2008,-5.34515
srb,2009,0.13523
srb,2010,-1.26003
srb,2011,-3.16143
srb,2012,-5.07855
srb,2013,-1.73241
srb,2014,-2.20608
srb,2015,-0.10491
srb,2016,-0.48393
srb,2017,-1.56773
srb,2018,2.07419
srb,2019,1.508
ssd,2014,-8.60254
ssd,2015,-6.87287
sur,2006,28.50538
sur,2007,36.30668
sur,2008,30.36624
sur,2009,35.00513
sur,2010,24.50986
svk,1995,-4.90711
svk,1996,-2.46243
svk,1997,1.01827
svk,1998,1.85325
svk,1999,1.57108
svk,2000,-2.8547
svk,2001,-2.03121
svk,2002,-0.26967
svk,2003,-1.96141
svk,2004,0.84359
svk,2005,4.56759
svk,2006,5.57638
svk,2007,9.33397
svk,2008,8.00839
svk,2009,1.48782
svk,2010,4.76387
svk,2011,6.13119
svk,2012,8.08487
svk,2013,8.58278
svk,2014,9.09457
svk,2015,9.06751
svk,2016,6.97711
svk,2017,7.05302
svk,2018,8.16339
svk,2019,6.88733
svn,1995,10.01263
svn,1996,10.20255
svn,1997,11.23798
svn,1998,11.38418
svn,1999,11.14843
svn,2000,9.85765
svn,2001,10.70636
svn,2002,11.03321
svn,2003,10.87728
svn,2004,11.21453
svn,2005,11.85019
svn,2006,14.07518
svn,2007,14.98312
svn,2008,13.59607
svn,2009,7.36417
svn,2010,6.32109
svn,2011,5.86857
svn,2012,3.62424
svn,2013,4.65847
svn,2014,7.58366
svn,2015,6.20449
svn,2016,6.78466
svn,2017,10.87249
svn,2018,12.16733
svn,2019,11.71475
swe,1970,22.69771
swe,1971,21.26293
swe,1972,20.91303
swe,1973,21.45953
swe,1974,19.50451
swe,1975,20.52593
swe,1976,17.86335
swe,1977,14.04793
swe,1978,13.76561
swe,1979,14.02208
swe,1980,14.74897
swe,1981,12.77071
swe,1982,11.24222
swe,1983,12.97201
swe,1984,15.56924
swe,1985,15.12724
swe,1986,15.85984
swe,1987,15.85379
swe,1988,16.22784
swe,1989,16.28071
swe,1990,15.32165
swe,1991,12.61383
swe,1992,9.20842
swe,1993,6.52028
swe,1994,13.53992
swe,1995,16.80124
swe,1996,16.56069
swe,1997,16.53026
swe,1998,16.4688
swe,1999,16.89049
swe,2000,17.60851
swe,2001,17.23295
swe,2002,16.05727
swe,2003,17.58979
swe,2004,18.38562
swe,2005,18.46958
swe,2006,20.6551
swe,2007,21.7758
swe,2008,20.68178
swe,2009,15.49021
swe,2010,17.59661
swe,2011,17.78972
swe,2012,17.18162
swe,2013,16.92656
swe,2014,17.19104
swe,2015,17.5036
swe,2016,17.30255
swe,2017,18.24884
swe,2018,17.93347
swe,2019,18.59031
swz,1990,9.00067
swz,1991,8.14244
swz,1992,7.49696
swz,1993,4.52699
swz,1994,7.02531
swz,1995,4.20654
swz,1996,2.4303
swz,1997,4.83257
swz,1998,3.15812
swz,1999,1.63549
swz,2000,10.32129
swz,2001,14.61364
swz,2002,11.75223
swz,2003,11.10616
swz,2004,8.91648
swz,2005,13.60471
swz,2006,10.46026
swz,2007,12.67349
swz,2008,5.17411
swz,2009,1.37545
swz,2010,0.67513
swz,2011,-3.4266
swz,2012,10.20398
swz,2013,14.55687
swz,2014,15.16941
swz,2015,13.97811
swz,2016,10.15878
swz,2017,7.47216
swz,2018,7.48955
swz,2019,7.37927
syc,1990,20.87742
syc,1991,15.79041
syc,1992,17.87973
syc,1993,17.8861
syc,1994,23.25135
syc,1995,17.94602
syc,1996,24.98972
syc,1997,14.36684
syc,1998,9.30436
syc,1999,15.32487
syc,2000,10.3375
syc,2001,9.74673
syc,2002,11.11948
syc,2003,10.63902
syc,2006,12.89365
syc,2007,8.85079
syc,2008,-3.23247
syc,2009,2.69316
syc,2010,8.40203
syc,2011,-1.4304
syc,2012,1.14031
syc,2013,14.41982
syc,2014,9.10775
syc,2015,8.32118
syc,2016,4.40679
syc,2017,3.67293
syc,2018,3.30061
syc,2019,2.55666
syr,1977,17.00371
syr,1978,10.06337
syr,1979,10.31102
syr,1980,9.28053
syr,1981,8.66048
syr,1982,15.07514
syr,1983,11.75556
syr,1984,12.82249
syr,1985,13.78108
syr,1986,12.89633
syr,1987,-0.6727
syr,1988,-2.88845
syr,1989,-12.14622
syr,1990,-11.32419
syr,1991,-13.43296
syr,1992,-11.37129
syr,1993,-10.29023
syr,1994,-5.79915
syr,1995,-1.0346
syr,1996,-7.17851
syr,1997,-7.58215
syr,1998,3.89024
syr,1999,-4.75988
syr,2000,-5.22553
syr,2001,5.51463
syr,2002,7.70568
syr,2003,3.70588
syr,2004,-2.59058
syr,2005,-6.49313
syr,2006,-3.69274
syr,2007,7.3642
tcd,1982,0.27574
tcd,1983,7.50461
tcd,1984,2.0986
tcd,1985,-0.6588
tcd,1986,0.86124
tcd,1987,6.48383
tcd,1988,9.59321
tcd,1989,5.26118
tcd,1990,-1.27669
tcd,1991,4.13942
tcd,1992,4.16532
tcd,1993,1.8578
tcd,1994,10.27655
tgo,1974,46.46952
tgo,1975,12.07944
tgo,1976,22.49436
tgo,1977,10.87953
tgo,1978,36.87287
tgo,1979,21.30197
tgo,1980,18.05545
tgo,1981,7.935
tgo,1982,0.13862
tgo,1983,8.67242
tgo,1984,4.5673
tgo,1985,2.23788
tgo,1986,3.18865
tgo,1987,3.58117
tgo,1988,5.60214
tgo,1989,5.51129
tgo,1990,14.02684
tgo,1991,6.54923
tgo,1992,3.12717
tgo,1993,-7.95033
tgo,1994,1.93726
tgo,1995,3.0381
tgo,1996,0.83686
tgo,1997,-4.7558
tgo,1998,-4.65164
tgo,1999,-2.11512
tgo,2000,5.69146
tgo,2001,4.4538
tgo,2002,8.5111
tgo,2003,7.91544
tgo,2004,10.34436
tgo,2005,4.73348
tgo,2006,6.16057
tgo,2007,0.417
tgo,2008,0.1955
tgo,2009,1.69773
tgo,2010,1.16594
tgo,2011,-2.4111
tgo,2012,-8.82268
tgo,2013,-2.58854
tgo,2014,1.21069
tgo,2015,5.21248
tgo,2016,6.79882
tgo,2017,7.51901
tgo,2018,11.93007
tha,1975,13.17353
tha,1976,13.46585
tha,1977,14.63313
tha,1978,17.61159
tha,1979,14.76336
tha,1980,13.13781
tha,1981,12.53522
tha,1982,14.01532
tha,1983,13.36698
tha,1984,13.37218
tha,1985,13.58984
tha,1986,14.53984
tha,1987,17.45898
tha,1988,22.31841
tha,1989,24.15482
tha,1990,22.45437
tha,1991,23.77465
tha,1992,23.10186
tha,1993,25.85654
tha,1994,24.86183
tha,1995,24.02716
tha,1996,22.19215
tha,1997,17.48034
tha,1998,13.77911
tha,1999,14.05175
tha,2000,13.30192
tha,2001,9.98221
tha,2002,11.77084
tha,2003,12.26457
tha,2004,12.8086
tha,2005,12.98273
tha,2006,15.25181
tha,2007,17.63694
tha,2008,14.45221
tha,2009,13.67511
tha,2010,14.46989
tha,2011,16.13883
tha,2012,13.13063
tha,2013,11.08079
tha,2014,10.41568
tha,2015,11.21002
tha,2016,13.74205
tha,2017,15.70546
tha,2018,15.07976
tha,2019,15.12628
tjk,2004,-5.9877
tjk,2005,1.50562
tjk,2006,20.75253
tjk,2007,7.71903
tjk,2008,12.27914
tjk,2009,7.3872
tjk,2010,-3.51911
tjk,2011,-2.14946
tjk,2012,-3.2272
tjk,2013,-5.26033
tjk,2014,2.58457
tjk,2015,2.69149
tjk,2016,10.82513
tjk,2017,16.42079
tls,2015,-1.44687
tls,2016,-13.2544
tls,2017,-14.30452
tls,2018,-34.99457
tls,2019,-8.60685
ton,1981,13.23204
ton,1982,34.99803
ton,1983,29.21457
ton,1984,21.5703
ton,1985,15.61459
ton,1986,19.32391
ton,1987,22.55894
ton,1988,8.07018
ton,1989,15.75509
ton,1990,22.36199
ton,1991,5.92821
ton,1992,17.81795
ton,1993,18.02614
ton,1994,9.96066
ton,2001,13.13523
ton,2002,12.87678
ton,2003,8.93611
ton,2004,10.37647
ton,2005,6.05789
ton,2006,9.15688
ton,2007,4.96997
ton,2008,2.44057
ton,2009,1.51645
ton,2010,4.51533
ton,2011,7.41303
ton,2012,9.21369
tun,1976,20.68497
tun,1977,15.16
tun,1978,17.36014
tun,1979,16.62798
tun,1980,13.97032
tun,1981,11.62811
tun,1982,10.32341
tun,1983,14.22886
tun,1984,12.72178
tun,1985,10.22138
tun,1986,8.71006
tun,1987,12.50557
tun,1988,13.73556
tun,1989,13.1237
tun,1990,14.07842
tun,1991,14.09757
tun,1992,6.6306
tun,1993,4.1797
tun,1994,6.61453
tun,1995,5.23919
tun,1996,7.48992
tun,1997,8.06095
tun,1998,9.29513
tun,1999,9.37242
tun,2000,7.68696
tun,2001,9.20824
tun,2002,6.50303
tun,2003,7.60307
tun,2004,8.18885
tun,2005,6.26355
tun,2006,6.43596
tun,2007,5.82611
tun,2008,3.27195
tun,2009,5.56092
tun,2010,5.23471
tun,2011,-0.83502
tun,2012,-1.41047
tun,2013,-0.66433
tun,2014,3.18599
tun,2015,4.11749
tun,2016,5.34544
tun,2017,6.75434
tun,2018,8.00656
tun,2019,8.54586
tur,1974,19.11741
tur,1975,19.23508
tur,1976,20.4759
tur,1977,18.39358
tur,1978,19.13194
tur,1979,21.02708
tur,1980,15.11675
tur,1981,18.94979
tur,1982,17.79091
tur,1983,15.28726
tur,1984,15.15478
tur,1985,20.40362
tur,1986,24.09715
tur,1987,7.55111
tur,1988,11.55814
tur,1989,9.94796
tur,1990,7.30325
tur,1991,4.00391
tur,1992,4.25717
tur,1993,5.58427
tur,1994,3.49905
tur,1995,4.72668
tur,1996,7.37412
tur,1997,6.24618
tur,1998,12.0732
tur,1999,6.81881
tur,2000,6.40844
tur,2001,4.69508
tur,2002,5.26842
tur,2003,4.82744
tur,2004,7.713
tur,2005,9.56879
tur,2006,10.61968
tur,2007,10.17292
tur,2008,11.15666
tur,2009,7.7124
tur,2010,9.04832
tur,2011,11.02727
tur,2012,11.4298
tur,2013,12.414
tur,2014,12.84956
tur,2015,12.94036
tur,2016,12.21419
tur,2017,12.9632
tur,2018,15.68912
tur,2019,12.69148
tza,1990,-0.74622
tza,1991,-3.44591
tza,1992,-1.39888
tza,1993,-4.17209
tza,1994,-5.6399
tza,1995,0.77607
tza,1996,2.19046
tza,1997,2.52551
tza,1998,10.50133
tza,1999,7.18527
tza,2000,9.19185
tza,2001,9.04574
tza,2002,12.02959
tza,2003,14.13367
tza,2004,17.26721
tza,2005,17.46651
tza,2006,19.43382
tza,2007,18.58613
tza,2008,22.33928
tza,2009,21.8154
tza,2010,16.60246
tza,2011,12.61464
tza,2012,16.56366
tza,2013,17.90234
tza,2014,19.12576
tza,2015,16.79324
tza,2016,19.52313
tza,2017,22.22633
uga,1982,-29.10653
uga,1983,-18.91889
uga,1984,-9.37951
uga,1985,-8.81426
uga,1986,-11.23764
uga,1987,-7.27441
uga,1988,-6.19286
uga,1989,-8.27161
uga,1990,-14.08968
uga,1991,-15.62186
uga,1992,-14.22262
uga,1993,-5.87026
uga,1994,-2.19991
uga,1995,-6.8835
uga,1996,0.24806
uga,1997,4.13657
uga,1998,-1.03914
uga,1999,1.67882
uga,2000,-0.99981
uga,2001,-0.89293
uga,2002,-0.10281
uga,2003,-4.87599
uga,2004,3.80015
uga,2005,4.81621
uga,2006,1.29155
uga,2007,-3.027
uga,2008,1.15311
uga,2009,1.80258
uga,2010,1.57309
uga,2011,-3.20193
uga,2012,-5.97078
uga,2013,-0.93797
uga,2014,3.37639
uga,2015,-4.06502
uga,2016,2.31345
uga,2017,3.96046
uga,2018,7.33055
uga,2019,10.23235
ukr,1995,-5.90524
ukr,1996,-9.01314
ukr,1997,-6.92168
ukr,1998,-10.52422
ukr,1999,-12.73425
ukr,2000,-9.74163
ukr,2001,-4.32878
ukr,2002,-0.36851
ukr,2003,-0.08285
ukr,2004,8.75691
ukr,2005,7.22012
ukr,2006,7.23775
ukr,2007,11.01601
ukr,2008,9.10867
ukr,2009,-0.40147
ukr,2010,0.78942
ukr,2011,0.78129
ukr,2012,0.16845
ukr,2013,-4.13295
ukr,2014,-3.69969
ukr,2015,2.25509
ukr,2016,3.32812
ukr,2017,3.42891
ukr,2018,1.44696
ukr,2019,-1.06122
ury,1978,13.81774
ury,1979,12.35194
ury,1980,1.23036
ury,1981,10.95785
ury,1982,9.52503
ury,1983,5.35617
ury,1984,4.69882
ury,1985,3.74124
ury,1986,6.667
ury,1987,6.53002
ury,1988,9.02782
ury,1989,7.47
ury,1990,8.08109
ury,1991,9.63283
ury,1992,7.64986
ury,1993,7.90579
ury,1994,7.48494
ury,1995,7.35667
ury,1996,7.46534
ury,1997,7.03192
ury,1998,7.27256
ury,1999,4.92877
ury,2000,4.34553
ury,2001,4.84853
ury,2002,8.66773
ury,2003,7.89701
ury,2004,9.71267
ury,2005,10.98833
ury,2006,9.68223
ury,2007,10.51437
ury,2008,9.17316
ury,2009,11.51423
ury,2010,10.74075
ury,2011,11.94379
ury,2012,7.33745
ury,2013,9.41096
ury,2014,7.93919
ury,2015,9.53219
ury,2016,9.2826
ury,2017,7.1412
ury,2018,6.61967
ury,2019,8.19896
usa,1970,14.80153
usa,1971,14.25968
usa,1972,14.89849
usa,1973,16.50523
usa,1974,12.56567
usa,1975,10.73512
usa,1976,11.59703
usa,1977,12.02342
