geo,time,sh_dth_1519
esp,1990,2195
esp,1991,2050
esp,1992,1858
esp,1993,1680
esp,1994,1543
esp,1995,1449
esp,1996,1400
esp,1997,1368
esp,1998,1324
esp,1999,1260
esp,2000,1189
esp,2001,1125
esp,2002,1063
esp,2003,1005
esp,2004,947
esp,2005,888
esp,2006,837
esp,2007,779
esp,2008,710
esp,2009,633
esp,2010,559
esp,2011,497
esp,2012,450
esp,2013,418
esp,2014,400
esp,2015,392
esp,2016,391
esp,2017,390
esp,2018,385
esp,2019,377
esp,2020,370
est,1990,127
est,1991,129
est,1992,128
est,1993,124
est,1994,118
est,1995,109
est,1996,101
est,1997,95
est,1998,89
est,1999,85
est,2000,83
est,2001,81
est,2002,80
est,2003,78
est,2004,76
est,2005,72
est,2006,66
est,2007,59
est,2008,52
est,2009,45
est,2010,39
est,2011,35
est,2012,31
est,2013,28
est,2014,26
est,2015,24
est,2016,23
est,2017,22
est,2018,22
est,2019,21
est,2020,21
eth,1990,30404
eth,1991,28779
eth,1992,29754
eth,1993,30503
eth,1994,31001
eth,1995,31378
eth,1996,31680
eth,1997,31923
eth,1998,32015
eth,1999,34505
eth,2000,31540
eth,2001,30680
eth,2002,29836
eth,2003,29001
eth,2004,28305
eth,2005,27754
eth,2006,27253
eth,2007,26820
eth,2008,26420
eth,2009,26072
eth,2010,25692
eth,2011,25213
eth,2012,24725
eth,2013,24200
eth,2014,23560
eth,2015,22950
eth,2016,22361
eth,2017,21932
eth,2018,21588
eth,2019,21195
eth,2020,20828
fin,1990,212
fin,1991,198
fin,1992,186
fin,1993,176
fin,1994,168
fin,1995,163
fin,1996,160
fin,1997,159
fin,1998,159
fin,1999,159
fin,2000,159
fin,2001,157
fin,2002,153
fin,2003,148
fin,2004,145
fin,2005,143
fin,2006,143
fin,2007,143
fin,2008,142
fin,2009,139
fin,2010,132
fin,2011,123
fin,2012,113
fin,2013,103
fin,2014,96
fin,2015,93
fin,2016,93
fin,2017,96
fin,2018,102
fin,2019,108
fin,2020,115
fji,1990,97
fji,1991,97
fji,1992,98
fji,1993,99
fji,1994,100
fji,1995,101
fji,1996,102
fji,1997,103
fji,1998,103
fji,1999,103
fji,2000,102
fji,2001,100
fji,2002,96
fji,2003,92
fji,2004,88
fji,2005,84
fji,2006,82
fji,2007,81
fji,2008,80
fji,2009,79
fji,2010,78
fji,2011,76
fji,2012,73
fji,2013,69
fji,2014,66
fji,2015,64
fji,2016,63
fji,2017,62
fji,2018,62
fji,2019,62
fji,2020,62
fra,1990,2378
fra,1991,2262
fra,1992,2127
fra,1993,1988
fra,1994,1869
fra,1995,1793
fra,1996,1762
fra,1997,1770
fra,1998,1793
fra,1999,1804
fra,2000,1777
fra,2001,1705
fra,2002,1603
fra,2003,1494
fra,2004,1393
fra,2005,1307
fra,2006,1234
fra,2007,1175
fra,2008,1128
fra,2009,1085
fra,2010,1041
fra,2011,983
fra,2012,927
fra,2013,881
fra,2014,852
fra,2015,836
fra,2016,824
fra,2017,819
fra,2018,819
fra,2019,822
fra,2020,822
fsm,1990,16
fsm,1991,15
fsm,1992,15
fsm,1993,16
fsm,1994,16
fsm,1995,17
fsm,1996,17
fsm,1997,16
fsm,1998,16
fsm,1999,16
fsm,2000,16
fsm,2001,16
fsm,2002,16
fsm,2003,16
fsm,2004,15
fsm,2005,15
fsm,2006,15
fsm,2007,14
fsm,2008,14
fsm,2009,14
fsm,2010,14
fsm,2011,14
fsm,2012,13
fsm,2013,13
fsm,2014,13
fsm,2015,13
fsm,2016,13
fsm,2017,12
fsm,2018,12
fsm,2019,11
fsm,2020,11
gab,1990,175
gab,1991,189
gab,1992,203
gab,1993,218
gab,1994,233
gab,1995,247
gab,1996,260
gab,1997,272
gab,1998,283
gab,1999,294
gab,2000,305
gab,2001,314
gab,2002,323
gab,2003,330
gab,2004,335
gab,2005,338
gab,2006,340
gab,2007,338
gab,2008,333
gab,2009,327
gab,2010,319
gab,2011,316
gab,2012,313
gab,2013,308
gab,2014,300
gab,2015,291
gab,2016,284
gab,2017,279
gab,2018,276
gab,2019,274
gab,2020,273
gbr,1990,1978
gbr,1991,1839
gbr,1992,1712
gbr,1993,1609
gbr,1994,1539
gbr,1995,1509
gbr,1996,1512
gbr,1997,1522
gbr,1998,1523
gbr,1999,1518
gbr,2000,1515
gbr,2001,1534
gbr,2002,1539
gbr,2003,1524
gbr,2004,1498
gbr,2005,1471
gbr,2006,1453
gbr,2007,1418
gbr,2008,1359
gbr,2009,1272
gbr,2010,1163
gbr,2011,1063
gbr,2012,993
gbr,2013,959
gbr,2014,943
gbr,2015,931
gbr,2016,928
gbr,2017,931
gbr,2018,941
gbr,2019,950
gbr,2020,953
geo,1990,280
geo,1991,281
geo,1992,363
geo,1993,425
geo,1994,293
geo,1995,240
geo,1996,191
geo,1997,173
geo,1998,177
geo,1999,187
geo,2000,192
geo,2001,186
geo,2002,171
geo,2003,152
geo,2004,137
geo,2005,129
geo,2006,128
geo,2007,137
geo,2008,180
geo,2009,151
geo,2010,139
geo,2011,125
geo,2012,120
geo,2013,123
geo,2014,131
geo,2015,139
geo,2016,141
geo,2017,133
geo,2018,121
geo,2019,113
geo,2020,110
gha,1990,4171
gha,1991,4136
gha,1992,4095
gha,1993,4044
gha,1994,4012
gha,1995,3981
gha,1996,3949
gha,1997,3946
gha,1998,3979
gha,1999,4038
gha,2000,4126
gha,2001,4219
gha,2002,4340
gha,2003,4453
gha,2004,4555
gha,2005,4639
gha,2006,4706
gha,2007,4755
gha,2008,4773
gha,2009,4789
gha,2010,4813
gha,2011,4830
gha,2012,4855
gha,2013,4887
gha,2014,4907
gha,2015,4900
gha,2016,4874
gha,2017,4827
gha,2018,4771
gha,2019,4729
gha,2020,4663
gin,1990,2433
gin,1991,2470
gin,1992,2517
gin,1993,2578
gin,1994,2655
gin,1995,2747
gin,1996,2831
gin,1997,2939
gin,1998,3065
gin,1999,3198
gin,2000,3331
gin,2001,3422
gin,2002,3505
gin,2003,3576
gin,2004,3645
gin,2005,3714
gin,2006,3733
gin,2007,3771
gin,2008,3813
gin,2009,3864
gin,2010,3923
gin,2011,3946
gin,2012,3981
gin,2013,4016
gin,2014,4070
gin,2015,4119
gin,2016,4129
gin,2017,4126
gin,2018,4115
gin,2019,4097
gin,2020,4070
gmb,1990,339
gmb,1991,340
gmb,1992,344
gmb,1993,348
gmb,1994,350
gmb,1995,352
gmb,1996,357
gmb,1997,361
gmb,1998,364
gmb,1999,368
gmb,2000,373
gmb,2001,381
gmb,2002,391
gmb,2003,399
gmb,2004,407
gmb,2005,412
gmb,2006,417
gmb,2007,422
gmb,2008,427
gmb,2009,429
gmb,2010,430
gmb,2011,429
gmb,2012,427
gmb,2013,424
gmb,2014,421
gmb,2015,418
gmb,2016,416
gmb,2017,413
gmb,2018,412
gmb,2019,413
gmb,2020,414
gnb,1990,431
gnb,1991,440
gnb,1992,448
gnb,1993,456
gnb,1994,465
gnb,1995,474
gnb,1996,482
gnb,1997,547
gnb,1998,609
gnb,1999,585
gnb,2000,514
gnb,2001,515
gnb,2002,514
gnb,2003,512
gnb,2004,509
gnb,2005,507
gnb,2006,503
gnb,2007,498
gnb,2008,493
gnb,2009,488
gnb,2010,481
gnb,2011,474
gnb,2012,467
gnb,2013,460
gnb,2014,456
gnb,2015,453
gnb,2016,450
gnb,2017,448
gnb,2018,448
gnb,2019,448
gnb,2020,449
gnq,1990,139
gnq,1991,144
gnq,1992,149
gnq,1993,156
gnq,1994,163
gnq,1995,172
gnq,1996,186
gnq,1997,199
gnq,1998,210
gnq,1999,215
gnq,2000,217
gnq,2001,225
gnq,2002,228
gnq,2003,227
gnq,2004,222
gnq,2005,218
gnq,2006,225
gnq,2007,230
gnq,2008,231
gnq,2009,228
gnq,2010,224
gnq,2011,235
gnq,2012,244
gnq,2013,248
gnq,2014,247
gnq,2015,243
gnq,2016,258
gnq,2017,268
gnq,2018,272
gnq,2019,270
gnq,2020,266
grc,1990,419
grc,1991,422
grc,1992,423
grc,1993,424
grc,1994,423
grc,1995,420
grc,1996,416
grc,1997,411
grc,1998,404
grc,1999,392
grc,2000,376
grc,2001,356
grc,2002,333
grc,2003,309
grc,2004,289
grc,2005,272
grc,2006,259
grc,2007,247
grc,2008,235
grc,2009,221
grc,2010,206
grc,2011,188
grc,2012,172
grc,2013,159
grc,2014,149
grc,2015,141
grc,2016,134
grc,2017,129
grc,2018,123
grc,2019,118
grc,2020,114
grd,1990,8
grd,1991,8
grd,1992,7
grd,1993,7
grd,1994,6
grd,1995,6
grd,1996,6
grd,1997,7
grd,1998,7
grd,1999,7
grd,2000,8
grd,2001,8
grd,2002,8
grd,2003,8
grd,2004,7
grd,2005,7
grd,2006,7
grd,2007,7
grd,2008,6
grd,2009,6
grd,2010,6
grd,2011,6
grd,2012,5
grd,2013,5
grd,2014,5
grd,2015,5
grd,2016,5
grd,2017,4
grd,2018,4
grd,2019,4
grd,2020,4
gtm,1990,1574
gtm,1991,1659
gtm,1992,1713
gtm,1993,1742
gtm,1994,1750
gtm,1995,1751
gtm,1996,1739
gtm,1997,1750
gtm,1998,1774
gtm,1999,1802
gtm,2000,1834
gtm,2001,1874
gtm,2002,1933
gtm,2003,2010
gtm,2004,2099
gtm,2005,2190
gtm,2006,2253
gtm,2007,2286
gtm,2008,2295
gtm,2009,2286
gtm,2010,2267
gtm,2011,2249
gtm,2012,2237
gtm,2013,2243
gtm,2014,2276
gtm,2015,2330
gtm,2016,2385
gtm,2017,2436
gtm,2018,2467
gtm,2019,2465
gtm,2020,2428
guy,1990,91
guy,1991,86
guy,1992,82
guy,1993,81
guy,1994,81
guy,1995,83
guy,1996,85
guy,1997,85
guy,1998,84
guy,1999,81
guy,2000,77
guy,2001,76
guy,2002,75
guy,2003,76
guy,2004,78
guy,2005,81
guy,2006,83
guy,2007,85
guy,2008,89
guy,2009,93
guy,2010,97
guy,2011,101
guy,2012,104
guy,2013,106
guy,2014,107
guy,2015,107
guy,2016,104
guy,2017,99
guy,2018,94
guy,2019,90
guy,2020,85
hnd,1990,849
hnd,1991,855
hnd,1992,863
hnd,1993,872
hnd,1994,881
hnd,1995,889
hnd,1996,895
hnd,1997,900
hnd,1998,1654
hnd,1999,906
hnd,2000,907
hnd,2001,905
hnd,2002,903
hnd,2003,900
hnd,2004,897
hnd,2005,894
hnd,2006,893
hnd,2007,890
hnd,2008,888
hnd,2009,888
hnd,2010,889
hnd,2011,892
hnd,2012,898
hnd,2013,903
hnd,2014,905
hnd,2015,902
hnd,2016,896
hnd,2017,885
hnd,2018,869
hnd,2019,852
hnd,2020,836
hrv,1990,227
hrv,1991,379
hrv,1992,285
hrv,1993,283
hrv,1994,260
hrv,1995,266
hrv,1996,206
hrv,1997,187
hrv,1998,174
hrv,1999,166
hrv,2000,161
hrv,2001,157
hrv,2002,154
hrv,2003,150
hrv,2004,144
hrv,2005,137
hrv,2006,129
hrv,2007,119
hrv,2008,109
hrv,2009,99
hrv,2010,91
hrv,2011,85
hrv,2012,80
hrv,2013,77
hrv,2014,75
hrv,2015,73
hrv,2016,70
hrv,2017,67
hrv,2018,64
hrv,2019,63
hrv,2020,62
hti,1990,2556
hti,1991,2530
hti,1992,2509
hti,1993,2508
hti,1994,2517
hti,1995,2525
hti,1996,2530
hti,1997,2538
hti,1998,2546
hti,1999,2532
hti,2000,2492
hti,2001,2432
hti,2002,2355
hti,2003,2276
hti,2004,2200
hti,2005,2137
hti,2006,2082
hti,2007,2032
hti,2008,1989
hti,2009,1951
hti,2010,19748
hti,2011,1887
hti,2012,1847
hti,2013,1816
hti,2014,1782
hti,2015,1752
hti,2016,1712
hti,2017,1672
hti,2018,1634
hti,2019,1605
hti,2020,1569
hun,1990,527
hun,1991,525
hun,1992,517
hun,1993,501
hun,1994,474
hun,1995,439
hun,1996,403
hun,1997,366
hun,1998,332
hun,1999,305
hun,2000,285
hun,2001,271
hun,2002,263
hun,2003,258
hun,2004,255
hun,2005,251
hun,2006,244
hun,2007,238
hun,2008,231
hun,2009,223
hun,2010,212
hun,2011,198
hun,2012,182
hun,2013,167
hun,2014,154
hun,2015,145
hun,2016,138
hun,2017,134
hun,2018,131
hun,2019,129
hun,2020,127
idn,1990,26688
idn,1991,26622
idn,1992,26482
idn,1993,26381
idn,1994,26360
idn,1995,26422
idn,1996,26591
idn,1997,26897
idn,1998,27277
idn,1999,27600
idn,2000,27828
idn,2001,27698
idn,2002,27545
idn,2003,27417
idn,2004,38237
idn,2005,27415
idn,2006,26949
idn,2007,26441
idn,2008,25951
idn,2009,25681
idn,2010,25541
idn,2011,25695
idn,2012,25707
idn,2013,25537
idn,2014,25207
idn,2015,24728
idn,2016,24253
idn,2017,23743
idn,2018,23227
idn,2019,22645
idn,2020,21966
ind,1990,193861
ind,1991,189767
ind,1992,186622
ind,1993,184176
ind,1994,182944
ind,1995,182913
ind,1996,183798
ind,1997,185329
ind,1998,186946
ind,1999,188181
ind,2000,188557
ind,2001,187692
ind,2002,186107
ind,2003,183892
ind,2004,181097
ind,2005,177782
ind,2006,173720
ind,2007,169062
ind,2008,163907
ind,2009,158328
ind,2010,152588
ind,2011,146625
ind,2012,140599
ind,2013,134829
ind,2014,129154
ind,2015,123677
ind,2016,118627
ind,2017,114062
ind,2018,109916
ind,2019,106238
ind,2020,103063
irl,1990,167
irl,1991,164
irl,1992,162
irl,1993,164
irl,1994,169
irl,1995,177
irl,1996,185
irl,1997,193
irl,1998,198
irl,1999,198
irl,2000,194
irl,2001,185
irl,2002,173
irl,2003,163
irl,2004,153
irl,2005,145
irl,2006,139
irl,2007,132
irl,2008,124
irl,2009,115
irl,2010,106
irl,2011,96
irl,2012,87
irl,2013,79
irl,2014,73
irl,2015,67
irl,2016,63
irl,2017,59
irl,2018,55
irl,2019,52
irl,2020,51
irn,1990,12206
irn,1991,8970
irn,1992,8809
irn,1993,8728
irn,1994,8704
irn,1995,8700
irn,1996,8757
irn,1997,8839
irn,1998,8976
irn,1999,9118
irn,2000,9282
irn,2001,9402
irn,2002,9518
irn,2003,12309
irn,2004,9566
irn,2005,9471
irn,2006,9347
irn,2007,9162
irn,2008,8818
irn,2009,8272
irn,2010,7592
irn,2011,6829
irn,2012,6106
irn,2013,5519
irn,2014,5131
irn,2015,4924
irn,2016,4877
irn,2017,4932
irn,2018,5020
irn,2019,5072
irn,2020,5073
irq,1990,2192
irq,1991,2231
irq,1992,2277
irq,1993,2328
irq,1994,2380
irq,1995,2425
irq,1996,2463
irq,1997,2493
irq,1998,2520
irq,1999,2548
irq,2000,2581
irq,2001,2614
irq,2002,2655
irq,2003,2699
irq,2004,2738
irq,2005,2768
irq,2006,2778
irq,2007,2783
irq,2008,2795
irq,2009,2825
irq,2010,2879
irq,2011,2954
irq,2012,3034
irq,2013,3372
irq,2014,3165
irq,2015,3203
irq,2016,3224
irq,2017,3238
irq,2018,3247
irq,2019,3494
irq,2020,3252
isl,1990,15
isl,1991,14
isl,1992,13
isl,1993,13
isl,1994,12
isl,1995,12
isl,1996,11
isl,1997,11
isl,1998,11
isl,1999,11
isl,2000,10
isl,2001,10
isl,2002,9
isl,2003,9
isl,2004,8
isl,2005,8
isl,2006,8
isl,2007,8
isl,2008,8
isl,2009,8
isl,2010,8
isl,2011,7
isl,2012,7
isl,2013,7
isl,2014,6
isl,2015,6
isl,2016,6
isl,2017,6
isl,2018,6
isl,2019,6
isl,2020,6
isr,1990,185
isr,1991,186
isr,1992,190
isr,1993,197
isr,1994,207
isr,1995,214
isr,1996,213
isr,1997,208
isr,1998,204
isr,1999,207
isr,2000,215
isr,2001,224
isr,2002,229
isr,2003,222
isr,2004,201
isr,2005,181
isr,2006,170
isr,2007,164
isr,2008,159
isr,2009,151
isr,2010,143
isr,2011,139
isr,2012,139
isr,2013,142
isr,2014,149
isr,2015,155
isr,2016,158
isr,2017,158
isr,2018,156
isr,2019,155
isr,2020,154
ita,1990,2373
ita,1991,2294
ita,1992,2171
ita,1993,2025
ita,1994,1875
ita,1995,1738
ita,1996,1618
ita,1997,1516
ita,1998,1429
ita,1999,1353
ita,2000,1287
ita,2001,1229
ita,2002,1178
ita,2003,1131
ita,2004,1086
ita,2005,1041
ita,2006,1002
ita,2007,962
ita,2008,916
ita,2009,866
ita,2010,814
ita,2011,767
ita,2012,722
ita,2013,681
ita,2014,645
ita,2015,618
ita,2016,601
ita,2017,588
ita,2018,576
ita,2019,561
ita,2020,545
jam,1990,290
jam,1991,283
jam,1992,274
jam,1993,266
jam,1994,260
jam,1995,256
jam,1996,250
jam,1997,247
jam,1998,245
jam,1999,243
jam,2000,241
jam,2001,239
jam,2002,237
jam,2003,236
jam,2004,236
jam,2005,236
jam,2006,236
jam,2007,237
jam,2008,237
jam,2009,237
jam,2010,236
jam,2011,233
jam,2012,230
jam,2013,225
jam,2014,221
jam,2015,215
jam,2016,207
jam,2017,198
jam,2018,189
jam,2019,181
jam,2020,174
jor,1990,389
jor,1991,404
jor,1992,416
jor,1993,425
jor,1994,432
jor,1995,438
jor,1996,444
jor,1997,451
jor,1998,458
jor,1999,463
jor,2000,466
jor,2001,464
jor,2002,461
jor,2003,457
jor,2004,457
jor,2005,460
jor,2006,467
jor,2007,478
jor,2008,492
jor,2009,508
jor,2010,525
jor,2011,547
jor,2012,569
jor,2013,591
jor,2014,611
jor,2015,628
jor,2016,640
jor,2017,648
jor,2018,653
jor,2019,655
jor,2020,656
jpn,1990,4368
jpn,1991,4212
jpn,1992,3991
jpn,1993,3738
jpn,1994,3495
jpn,1995,3290
jpn,1996,3101
jpn,1997,2941
jpn,1998,2803
jpn,1999,2670
jpn,2000,2533
jpn,2001,2393
jpn,2002,2257
jpn,2003,2129
jpn,2004,2012
jpn,2005,1905
jpn,2006,1807
jpn,2007,1713
jpn,2008,1624
jpn,2009,1542
jpn,2010,1467
jpn,2011,1881
jpn,2012,1345
jpn,2013,1298
jpn,2014,1255
jpn,2015,1218
jpn,2016,1188
jpn,2017,1166
jpn,2018,1150
jpn,2019,1138
jpn,2020,1125
kaz,1990,1542
kaz,1991,1604
kaz,1992,1674
kaz,1993,1742
kaz,1994,1791
kaz,1995,1809
kaz,1996,1805
kaz,1997,1771
kaz,1998,1721
kaz,1999,1670
kaz,2000,1632
kaz,2001,1621
kaz,2002,1640
kaz,2003,1679
kaz,2004,1727
kaz,2005,1762
kaz,2006,1766
kaz,2007,1700
kaz,2008,1580
kaz,2009,1440
kaz,2010,1303
kaz,2011,1160
kaz,2012,1031
kaz,2013,917
kaz,2014,820
kaz,2015,742
kaz,2016,683
kaz,2017,645
kaz,2018,626
kaz,2019,619
kaz,2020,621
ken,1990,4907
ken,1991,5314
ken,1992,5757
ken,1993,6194
ken,1994,6629
ken,1995,7030
ken,1996,7444
ken,1997,7798
ken,1998,8092
ken,1999,8340
ken,2000,8543
ken,2001,8666
ken,2002,8759
ken,2003,8820
ken,2004,8809
ken,2005,8752
ken,2006,8620
ken,2007,8435
ken,2008,8231
ken,2009,8075
ken,2010,7963
ken,2011,7878
ken,2012,7862
ken,2013,7875
ken,2014,7892
ken,2015,7879
ken,2016,7853
ken,2017,7783
ken,2018,7708
ken,2019,7655
ken,2020,7561
kgz,1990,348
kgz,1991,356
kgz,1992,364
kgz,1993,371
kgz,1994,379
kgz,1995,387
kgz,1996,392
kgz,1997,394
kgz,1998,394
kgz,1999,392
kgz,2000,388
kgz,2001,383
kgz,2002,378
kgz,2003,376
kgz,2004,374
kgz,2005,374
kgz,2006,379
kgz,2007,383
kgz,2008,383
kgz,2009,379
kgz,2010,371
kgz,2011,355
kgz,2012,338
kgz,2013,323
kgz,2014,310
kgz,2015,299
kgz,2016,289
kgz,2017,280
kgz,2018,273
kgz,2019,268
kgz,2020,266
khm,1990,3361
khm,1991,3153
khm,1992,2865
khm,1993,2575
khm,1994,2391
khm,1995,2352
khm,1996,2380
khm,1997,2547
khm,1998,2771
khm,1999,2936
khm,2000,2969
khm,2001,2829
khm,2002,2600
khm,2003,2329
khm,2004,2100
khm,2005,1947
khm,2006,1824
khm,2007,1767
khm,2008,1763
khm,2009,1764
khm,2010,1734
khm,2011,1679
khm,2012,1588
khm,2013,1477
khm,2014,1371
khm,2015,1287
khm,2016,1218
khm,2017,1155
khm,2018,1096
khm,2019,1055
khm,2020,1022
kir,1990,13
kir,1991,12
kir,1992,12
kir,1993,13
kir,1994,13
kir,1995,13
kir,1996,14
kir,1997,14
kir,1998,14
kir,1999,15
kir,2000,15
kir,2001,15
kir,2002,16
kir,2003,16
kir,2004,17
kir,2005,18
kir,2006,18
kir,2007,18
kir,2008,18
kir,2009,18
kir,2010,18
kir,2011,18
kir,2012,18
kir,2013,18
kir,2014,18
kir,2015,18
kir,2016,17
kir,2017,16
kir,2018,15
kir,2019,15
kir,2020,14
kna,1990,3
kna,1991,4
kna,1992,4
kna,1993,4
kna,1994,4
kna,1995,4
kna,1996,4
kna,1997,5
kna,1998,5
kna,1999,5
kna,2000,5
kna,2001,5
kna,2002,5
kna,2003,5
kna,2004,5
kna,2005,5
kna,2006,5
kna,2007,5
kna,2008,5
kna,2009,5
kna,2010,5
kna,2011,5
kna,2012,5
kna,2013,6
kna,2014,6
kna,2015,6
kna,2016,5
kna,2017,5
kna,2018,5
kna,2019,5
kna,2020,4
kor,1990,3411
kor,1991,3376
kor,1992,3287
kor,1993,3175
kor,1994,3090
kor,1995,3032
kor,1996,2910
kor,1997,2694
kor,1998,2409
kor,1999,2105
kor,2000,1819
kor,2001,1569
kor,2002,1355
kor,2003,1183
kor,2004,1063
kor,2005,994
kor,2006,970
kor,2007,993
kor,2008,1038
kor,2009,1062
kor,2010,1039
kor,2011,980
kor,2012,907
kor,2013,834
kor,2014,769
kor,2015,713
kor,2016,666
kor,2017,628
kor,2018,597
kor,2019,573
kor,2020,554
kwt,1990,151
kwt,1991,1248
kwt,1992,95
kwt,1993,88
kwt,1994,79
kwt,1995,70
kwt,1996,77
kwt,1997,85
kwt,1998,92
kwt,1999,96
kwt,2000,96
kwt,2001,96
kwt,2002,94
kwt,2003,89
kwt,2004,84
kwt,2005,81
kwt,2006,86
kwt,2007,91
kwt,2008,94
kwt,2009,96
kwt,2010,96
kwt,2011,95
kwt,2012,97
kwt,2013,99
kwt,2014,100
kwt,2015,101
kwt,2016,100
kwt,2017,97
kwt,2018,94
kwt,2019,92
kwt,2020,92
lao,1990,1527
lao,1991,1539
lao,1992,1554
lao,1993,1571
lao,1994,1600
lao,1995,1627
lao,1996,1649
lao,1997,1665
lao,1998,1686
lao,1999,1703
lao,2000,1715
lao,2001,1725
lao,2002,1725
lao,2003,1726
lao,2004,1720
lao,2005,1695
lao,2006,1644
lao,2007,1582
lao,2008,1510
lao,2009,1432
lao,2010,1342
lao,2011,1222
lao,2012,1108
lao,2013,1002
lao,2014,903
lao,2015,828
lao,2016,776
lao,2017,735
lao,2018,705
lao,2019,682
lao,2020,663
lbn,1990,928
lbn,1991,287
lbn,1992,295
lbn,1993,300
lbn,1994,299
lbn,1995,294
lbn,1996,285
lbn,1997,274
lbn,1998,263
lbn,1999,254
lbn,2000,249
lbn,2001,252
lbn,2002,259
lbn,2003,268
lbn,2004,275
lbn,2005,281
lbn,2006,360
lbn,2007,276
lbn,2008,274
lbn,2009,273
lbn,2010,275
lbn,2011,278
lbn,2012,284
lbn,2013,290
lbn,2014,295
lbn,2015,297
lbn,2016,296
lbn,2017,308
lbn,2018,283
lbn,2019,274
lbn,2020,264
lbr,1990,1600
lbr,1991,667
lbr,1992,655
lbr,1993,648
lbr,1994,652
lbr,1995,670
lbr,1996,709
lbr,1997,765
lbr,1998,828
lbr,1999,884
lbr,2000,931
lbr,2001,954
lbr,2002,966
lbr,2003,1171
lbr,2004,972
lbr,2005,979
lbr,2006,991
lbr,2007,1007
lbr,2008,1029
lbr,2009,1055
lbr,2010,1085
lbr,2011,1116
lbr,2012,1153
lbr,2013,1198
lbr,2014,1246
lbr,2015,1443
lbr,2016,1341
lbr,2017,1391
lbr,2018,1435
lbr,2019,1468
lbr,2020,1485
lby,1990,506
lby,1991,510
lby,1992,513
lby,1993,516
lby,1994,517
lby,1995,517
lby,1996,517
lby,1997,515
lby,1998,511
lby,1999,508
lby,2000,506
lby,2001,506
lby,2002,506
lby,2003,504
lby,2004,497
lby,2005,484
lby,2006,468
lby,2007,449
lby,2008,429
lby,2009,410
lby,2010,393
lby,2011,375
lby,2012,359
lby,2013,346
lby,2014,335
lby,2015,327
lby,2016,321
lby,2017,317
lby,2018,314
lby,2019,313
lby,2020,313
lca,1990,13
lca,1991,12
lca,1992,12
lca,1993,11
lca,1994,11
lca,1995,11
lca,1996,11
lca,1997,11
lca,1998,11
lca,1999,11
lca,2000,12
lca,2001,12
lca,2002,12
lca,2003,12
lca,2004,12
lca,2005,12
lca,2006,12
lca,2007,12
lca,2008,12
lca,2009,12
lca,2010,12
lca,2011,12
lca,2012,12
lca,2013,12
lca,2014,12
lca,2015,11
lca,2016,11
lca,2017,11
lca,2018,11
lca,2019,11
lca,2020,10
lka,1990,2593
lka,1991,2461
lka,1992,2360
lka,1993,2289
lka,1994,2248
lka,1995,2231
lka,1996,2225
lka,1997,2232
lka,1998,2225
lka,1999,2180
lka,2000,2085
lka,2001,1928
lka,2002,1741
lka,2003,1555
lka,2004,3396
lka,2005,1328
lka,2006,1347
lka,2007,1451
lka,2008,1583
lka,2009,1673
lka,2010,1654
lka,2011,1474
lka,2012,1224
lka,2013,996
lka,2014,826
lka,2015,711
lka,2016,640
lka,2017,599
lka,2018,576
lka,2019,560
lka,2020,545
lso,1990,516
lso,1991,534
lso,1992,556
lso,1993,579
lso,1994,604
lso,1995,632
lso,1996,658
lso,1997,685
lso,1998,710
lso,1999,730
lso,2000,743
lso,2001,746
lso,2002,739
lso,2003,725
lso,2004,707
lso,2005,688
lso,2006,663
lso,2007,639
lso,2008,617
lso,2009,600
lso,2010,582
lso,2011,558
lso,2012,541
lso,2013,527
lso,2014,518
lso,2015,511
lso,2016,501
lso,2017,491
lso,2018,481
lso,2019,469
lso,2020,456
ltu,1990,285
ltu,1991,284
ltu,1992,281
ltu,1993,273
ltu,1994,263
ltu,1995,252
ltu,1996,240
ltu,1997,232
ltu,1998,228
ltu,1999,228
ltu,2000,231
ltu,2001,231
ltu,2002,230
ltu,2003,227
ltu,2004,223
ltu,2005,218
ltu,2006,210
ltu,2007,199
ltu,2008,187
ltu,2009,174
ltu,2010,160
ltu,2011,144
ltu,2012,129
ltu,2013,115
ltu,2014,103
ltu,2015,92
ltu,2016,79
ltu,2017,70
ltu,2018,63
ltu,2019,59
ltu,2020,55
lux,1990,19
lux,1991,18
lux,1992,17
lux,1993,16
lux,1994,15
lux,1995,14
lux,1996,13
lux,1997,12
lux,1998,11
lux,1999,11
lux,2000,10
lux,2001,9
lux,2002,9
lux,2003,9
lux,2004,8
lux,2005,8
lux,2006,8
lux,2007,8
lux,2008,8
lux,2009,7
lux,2010,7
lux,2011,7
lux,2012,7
lux,2013,7
lux,2014,7
lux,2015,7
lux,2016,7
lux,2017,6
lux,2018,6
lux,2019,6
lux,2020,6
lva,1990,230
lva,1991,226
lva,1992,219
lva,1993,210
lva,1994,199
lva,1995,190
lva,1996,181
lva,1997,175
lva,1998,169
lva,1999,164
lva,2000,158
lva,2001,152
lva,2002,146
lva,2003,140
lva,2004,133
lva,2005,125
lva,2006,114
lva,2007,103
lva,2008,92
lva,2009,82
lva,2010,73
lva,2011,64
lva,2012,57
lva,2013,50
lva,2014,46
lva,2015,43
lva,2016,41
lva,2017,40
lva,2018,40
lva,2019,42
lva,2020,43
mar,1990,3051
mar,1991,2981
mar,1992,2930
mar,1993,2881
mar,1994,2841
mar,1995,2815
mar,1996,2770
mar,1997,2732
mar,1998,2698
mar,1999,2647
mar,2000,2587
