geo,time,sh_dyn_1519
syr,2009,2.9
syr,2010,2.9
syr,2011,3.5
syr,2012,9.9
syr,2013,13.2
syr,2014,13.7
syr,2015,11.5
syr,2016,10.5
syr,2017,9
syr,2018,6.8
syr,2019,4.8
syr,2020,4.1
tcd,1990,28.5
tcd,1991,23.8
tcd,1992,23.7
tcd,1993,23.6
tcd,1994,23.4
tcd,1995,23.2
tcd,1996,23
tcd,1997,22.8
tcd,1998,22.5
tcd,1999,22.3
tcd,2000,21.9
tcd,2001,21.6
tcd,2002,21.2
tcd,2003,20.8
tcd,2004,20.5
tcd,2005,20.2
tcd,2006,19.9
tcd,2007,19.7
tcd,2008,19.5
tcd,2009,19.2
tcd,2010,19.1
tcd,2011,18.9
tcd,2012,18.6
tcd,2013,18.5
tcd,2014,18.2
tcd,2015,17.8
tcd,2016,17.4
tcd,2017,17
tcd,2018,16.5
tcd,2019,16
tcd,2020,15.6
tgo,1990,12.2
tgo,1991,12.2
tgo,1992,12.3
tgo,1993,12.4
tgo,1994,12.5
tgo,1995,12.6
tgo,1996,12.7
tgo,1997,12.8
tgo,1998,12.9
tgo,1999,13
tgo,2000,13
tgo,2001,12.9
tgo,2002,12.9
tgo,2003,12.7
tgo,2004,12.5
tgo,2005,12.2
tgo,2006,12
tgo,2007,11.6
tgo,2008,11.3
tgo,2009,10.9
tgo,2010,10.5
tgo,2011,10.1
tgo,2012,9.7
tgo,2013,9.3
tgo,2014,8.9
tgo,2015,8.6
tgo,2016,8.4
tgo,2017,8.1
tgo,2018,7.9
tgo,2019,7.6
tgo,2020,7.4
tha,1990,7
tha,1991,7.4
tha,1992,7.9
tha,1993,8.4
tha,1994,9
tha,1995,9.2
tha,1996,8.7
tha,1997,7.9
tha,1998,7.1
tha,1999,6.7
tha,2000,6.7
tha,2001,6.8
tha,2002,7.1
tha,2003,7.4
tha,2004,7.4
tha,2005,7.3
tha,2006,7.1
tha,2007,6.9
tha,2008,6.7
tha,2009,6.6
tha,2010,6.4
tha,2011,6.2
tha,2012,6.1
tha,2013,6
tha,2014,6
tha,2015,6.1
tha,2016,6.2
tha,2017,6.3
tha,2018,6.2
tha,2019,6.1
tha,2020,6
tjk,1990,3.9
tjk,1991,4.3
tjk,1992,5.8
tjk,1993,7.8
tjk,1994,8.1
tjk,1995,6.8
tjk,1996,5.7
tjk,1997,5.2
tjk,1998,4.9
tjk,1999,4.3
tjk,2000,4
tjk,2001,3.1
tjk,2002,2.8
tjk,2003,2.6
tjk,2004,2.6
tjk,2005,2.5
tjk,2006,2.4
tjk,2007,2.3
tjk,2008,2.3
tjk,2009,2.5
tjk,2010,3
tjk,2011,2.9
tjk,2012,2.4
tjk,2013,2.1
tjk,2014,2.1
tjk,2015,2.2
tjk,2016,2.1
tjk,2017,1.6
tjk,2018,1.2
tjk,2019,0.9
tjk,2020,0.8
tkm,1990,5.3
tkm,1991,5.4
tkm,1992,5.5
tkm,1993,5.6
tkm,1994,5.7
tkm,1995,5.8
tkm,1996,5.9
tkm,1997,5.9
tkm,1998,5.9
tkm,1999,5.8
tkm,2000,5.7
tkm,2001,5.6
tkm,2002,5.6
tkm,2003,5.6
tkm,2004,5.7
tkm,2005,5.6
tkm,2006,5.5
tkm,2007,5.3
tkm,2008,5.1
tkm,2009,4.9
tkm,2010,4.7
tkm,2011,4.7
tkm,2012,4.7
tkm,2013,4.7
tkm,2014,4.8
tkm,2015,4.8
tkm,2016,4.8
tkm,2017,4.8
tkm,2018,4.7
tkm,2019,4.6
tkm,2020,4.5
tls,1990,9.4
tls,1991,10
tls,1992,10.8
tls,1993,11.5
tls,1994,12.2
tls,1995,12.6
tls,1996,12.8
tls,1997,12.4
tls,1998,11.7
tls,1999,10.7
tls,2000,9.4
tls,2001,8.3
tls,2002,7.3
tls,2003,6.4
tls,2004,5.8
tls,2005,5.4
tls,2006,5.1
tls,2007,5
tls,2008,5.1
tls,2009,5.3
tls,2010,5.8
tls,2011,6.5
tls,2012,7.5
tls,2013,9
tls,2014,10.9
tls,2015,13.1
tls,2016,14.9
tls,2017,16
tls,2018,16.3
tls,2019,16.3
tls,2020,16
ton,1990,2.4
ton,1991,2.5
ton,1992,2.6
ton,1993,2.7
ton,1994,2.8
ton,1995,2.9
ton,1996,3
ton,1997,3.1
ton,1998,3.3
ton,1999,3.5
ton,2000,3.7
ton,2001,3.9
ton,2002,4.1
ton,2003,4.3
ton,2004,4.4
ton,2005,4.5
ton,2006,4.5
ton,2007,4.4
ton,2008,4.3
ton,2009,4.1
ton,2010,4
ton,2011,3.8
ton,2012,3.6
ton,2013,3.5
ton,2014,3.4
ton,2015,3.3
ton,2016,3.2
ton,2017,3.2
ton,2018,3.1
ton,2019,3.1
ton,2020,3
tto,1990,4
tto,1991,4
tto,1992,4
tto,1993,4
tto,1994,4
tto,1995,4
tto,1996,4.1
tto,1997,4.1
tto,1998,4.2
tto,1999,4.2
tto,2000,4.3
tto,2001,4.4
tto,2002,4.5
tto,2003,4.6
tto,2004,4.8
tto,2005,5
tto,2006,5.3
tto,2007,5.6
tto,2008,5.8
tto,2009,5.7
tto,2010,5.6
tto,2011,5.3
tto,2012,5.1
tto,2013,4.9
tto,2014,4.8
tto,2015,4.8
tto,2016,4.9
tto,2017,5
tto,2018,5.5
tto,2019,5
tto,2020,5
tun,1990,3.7
tun,1991,3.7
tun,1992,3.7
tun,1993,3.6
tun,1994,3.6
tun,1995,3.5
tun,1996,3.5
tun,1997,3.5
tun,1998,3.4
tun,1999,3.3
tun,2000,3.3
tun,2001,3.2
tun,2002,3.1
tun,2003,3
tun,2004,2.9
tun,2005,2.8
tun,2006,2.7
tun,2007,2.7
tun,2008,2.6
tun,2009,2.5
tun,2010,2.5
tun,2011,2.5
tun,2012,2.5
tun,2013,2.5
tun,2014,2.6
tun,2015,2.6
tun,2016,2.8
tun,2017,2.9
tun,2018,3
tun,2019,3.1
tun,2020,3.1
tur,1990,9.6
tur,1991,9.2
tur,1992,8.7
tur,1993,8.1
tur,1994,7.7
tur,1995,7.7
tur,1996,6.8
tur,1997,6.4
tur,1998,6
tur,1999,6.6
tur,2000,5.2
tur,2001,4.9
tur,2002,4.5
tur,2003,4.2
tur,2004,3.9
tur,2005,3.6
tur,2006,3.4
tur,2007,3.1
tur,2008,3
tur,2009,2.8
tur,2010,2.7
tur,2011,2.6
tur,2012,2.5
tur,2013,2.4
tur,2014,2.4
tur,2015,2.4
tur,2016,2.5
tur,2017,2.2
tur,2018,2.1
tur,2019,2
tur,2020,1.8
tuv,1990,7.3
tuv,1991,7.2
tuv,1992,7.2
tuv,1993,7.1
tuv,1994,7
tuv,1995,7
tuv,1996,6.9
tuv,1997,6.7
tuv,1998,6.6
tuv,1999,6.5
tuv,2000,6.4
tuv,2001,6.3
tuv,2002,6.3
tuv,2003,6.2
tuv,2004,6.1
tuv,2005,6
tuv,2006,5.9
tuv,2007,5.8
tuv,2008,5.6
tuv,2009,5.4
tuv,2010,5.3
tuv,2011,5.1
tuv,2012,5
tuv,2013,4.9
tuv,2014,4.8
tuv,2015,4.7
tuv,2016,4.6
tuv,2017,4.5
tuv,2018,4.4
tuv,2019,4.3
tuv,2020,4.3
tza,1990,13.6
tza,1991,14.4
tza,1992,15
tza,1993,15.5
tza,1994,15.7
tza,1995,15.8
tza,1996,15.6
tza,1997,15.4
tza,1998,15.1
tza,1999,14.7
tza,2000,14.2
tza,2001,13.7
tza,2002,13.1
tza,2003,12.4
tza,2004,11.7
tza,2005,11
tza,2006,10.3
tza,2007,9.6
tza,2008,9.1
tza,2009,8.7
tza,2010,8.4
tza,2011,8.4
tza,2012,8.4
tza,2013,8.5
tza,2014,8.7
tza,2015,8.8
tza,2016,8.8
tza,2017,8.6
tza,2018,8.4
tza,2019,8.2
tza,2020,8
uga,1990,19.1
uga,1991,19.8
uga,1992,20.4
uga,1993,20.9
uga,1994,21.1
uga,1995,21.1
uga,1996,20.9
uga,1997,20.5
uga,1998,20
uga,1999,19.3
uga,2000,18.5
uga,2001,17.7
uga,2002,16.7
uga,2003,15.8
uga,2004,15
uga,2005,14.2
uga,2006,13.5
uga,2007,13
uga,2008,12.7
uga,2009,12.4
uga,2010,12.4
uga,2011,12.5
uga,2012,12.8
uga,2013,13.1
uga,2014,13.5
uga,2015,13.9
uga,2016,14.2
uga,2017,14.2
uga,2018,14
uga,2019,13.8
uga,2020,13.5
ukr,1990,4.4
ukr,1991,4.5
ukr,1992,4.7
ukr,1993,5
ukr,1994,5.1
ukr,1995,5.1
ukr,1996,4.9
ukr,1997,4.7
ukr,1998,4.5
ukr,1999,4.4
ukr,2000,4.5
ukr,2001,4.5
ukr,2002,4.3
ukr,2003,4
ukr,2004,3.8
ukr,2005,3.8
ukr,2006,3.9
ukr,2007,3.8
ukr,2008,3.6
ukr,2009,3.4
ukr,2010,3.1
ukr,2011,3
ukr,2012,2.9
ukr,2013,2.9
ukr,2014,3.1
ukr,2015,2.7
ukr,2016,2.6
ukr,2017,2.5
ukr,2018,2.4
ukr,2019,2.4
ukr,2020,2.4
ury,1990,3.9
ury,1991,3.9
ury,1992,3.9
ury,1993,3.9
ury,1994,4
ury,1995,4
ury,1996,4.1
ury,1997,4
ury,1998,4
ury,1999,3.8
ury,2000,3.6
ury,2001,3.4
ury,2002,3.3
ury,2003,3.2
ury,2004,3.1
ury,2005,3.1
ury,2006,3.2
ury,2007,3.3
ury,2008,3.5
ury,2009,3.6
ury,2010,3.8
ury,2011,3.8
ury,2012,3.8
ury,2013,3.8
ury,2014,3.7
ury,2015,3.6
ury,2016,3.6
ury,2017,3.5
ury,2018,3.5
ury,2019,3.5
ury,2020,3.5
usa,1990,4.4
usa,1991,4.4
usa,1992,4.3
usa,1993,4.3
usa,1994,4.2
usa,1995,4.1
usa,1996,3.9
usa,1997,3.7
usa,1998,3.6
usa,1999,3.5
usa,2000,3.4
usa,2001,3.4
usa,2002,3.3
usa,2003,3.3
usa,2004,3.3
usa,2005,3.2
usa,2006,3.2
usa,2007,3
usa,2008,2.9
usa,2009,2.7
usa,2010,2.5
usa,2011,2.4
usa,2012,2.3
usa,2013,2.3
usa,2014,2.4
usa,2015,2.4
usa,2016,2.5
usa,2017,2.5
usa,2018,2.5
usa,2019,2.4
usa,2020,2.4
uzb,1990,4.4
uzb,1991,4.5
uzb,1992,4.6
uzb,1993,4.7
uzb,1994,4.7
uzb,1995,4.7
uzb,1996,4.7
uzb,1997,4.6
uzb,1998,4.6
uzb,1999,4.5
uzb,2000,4.3
uzb,2001,4.1
uzb,2002,3.8
uzb,2003,3.5
uzb,2004,3.2
uzb,2005,3
uzb,2006,2.9
uzb,2007,2.8
uzb,2008,2.8
uzb,2009,2.9
uzb,2010,2.9
uzb,2011,3
uzb,2012,3.1
uzb,2013,3.2
uzb,2014,3.4
uzb,2015,3.5
uzb,2016,3.6
uzb,2017,3.7
uzb,2018,3.6
uzb,2019,3.5
uzb,2020,3.3
vct,1990,3.7
vct,1991,3.7
vct,1992,3.7
vct,1993,3.7
vct,1994,3.7
vct,1995,3.7
vct,1996,3.7
vct,1997,3.6
vct,1998,3.6
vct,1999,3.5
vct,2000,3.4
vct,2001,3.4
vct,2002,3.3
vct,2003,3.3
vct,2004,3.3
vct,2005,3.4
vct,2006,3.4
vct,2007,3.5
vct,2008,3.6
vct,2009,3.7
vct,2010,3.9
vct,2011,4
vct,2012,4.3
vct,2013,4.5
vct,2014,4.8
vct,2015,5.1
vct,2016,5.4
vct,2017,5.7
vct,2018,5.9
vct,2019,6
vct,2020,5.9
ven,1990,5.2
ven,1991,5.6
ven,1992,5.9
ven,1993,6.2
ven,1994,6.2
ven,1995,6
ven,1996,5.7
ven,1997,5.5
ven,1998,5.5
ven,1999,8.1
ven,2000,6.6
ven,2001,7.4
ven,2002,8
ven,2003,8.3
ven,2004,8.4
ven,2005,8.4
ven,2006,8.6
ven,2007,9
ven,2008,9.5
ven,2009,9.8
ven,2010,9.9
ven,2011,9.9
ven,2012,10
ven,2013,10.2
ven,2014,10.5
ven,2015,10.8
ven,2016,10.9
ven,2017,10.8
ven,2018,10.6
ven,2019,10.4
ven,2020,10.2
vnm,1990,6.1
vnm,1991,5.9
vnm,1992,5.6
vnm,1993,5.4
vnm,1994,5.2
vnm,1995,5
vnm,1996,4.9
vnm,1997,4.7
vnm,1998,4.6
vnm,1999,4.4
vnm,2000,4.4
vnm,2001,4.3
vnm,2002,4.2
vnm,2003,4.1
vnm,2004,4.1
vnm,2005,4
vnm,2006,3.9
vnm,2007,3.9
vnm,2008,3.8
vnm,2009,3.7
vnm,2010,3.6
vnm,2011,3.5
vnm,2012,3.4
vnm,2013,3.3
vnm,2014,3.3
vnm,2015,3.2
vnm,2016,3.1
vnm,2017,3
vnm,2018,3
vnm,2019,2.9
vnm,2020,2.8
vut,1990,5.8
vut,1991,5.7
vut,1992,5.6
vut,1993,5.5
vut,1994,5.4
vut,1995,5.4
vut,1996,5.3
vut,1997,5.3
vut,1998,5.3
vut,1999,5.2
vut,2000,5.2
vut,2001,5.2
vut,2002,5.2
vut,2003,5.2
vut,2004,5.2
vut,2005,5.2
vut,2006,5.2
vut,2007,5.2
vut,2008,5.2
vut,2009,5.2
vut,2010,5.3
vut,2011,5.3
vut,2012,5.3
vut,2013,5.3
vut,2014,5.2
vut,2015,5.2
vut,2016,5.1
vut,2017,5
vut,2018,5
vut,2019,4.9
vut,2020,4.8
wsm,1990,8.8
wsm,1991,8.4
wsm,1992,8
wsm,1993,7.7
wsm,1994,7.4
wsm,1995,7
wsm,1996,6.7
wsm,1997,6.4
wsm,1998,6.2
wsm,1999,5.9
wsm,2000,5.7
wsm,2001,5.4
wsm,2002,5.3
wsm,2003,5.1
wsm,2004,4.9
wsm,2005,4.8
wsm,2006,4.6
wsm,2007,4.4
wsm,2008,4.3
wsm,2009,6.7
wsm,2010,4
wsm,2011,3.9
wsm,2012,3.8
wsm,2013,3.8
wsm,2014,3.7
wsm,2015,3.7
wsm,2016,3.7
wsm,2017,3.7
wsm,2018,3.6
wsm,2019,3.5
wsm,2020,3.4
yem,1990,7.7
yem,1991,7.6
yem,1992,7.5
yem,1993,7.4
yem,1994,7.9
yem,1995,7.3
yem,1996,7.2
yem,1997,7.1
yem,1998,7
yem,1999,6.9
yem,2000,6.8
yem,2001,6.7
yem,2002,6.5
yem,2003,6.4
yem,2004,6.2
yem,2005,6.1
yem,2006,6
yem,2007,5.8
yem,2008,5.7
yem,2009,5.6
yem,2010,5.6
yem,2011,5.6
yem,2012,5.5
yem,2013,5.5
yem,2014,5.5
yem,2015,7.7
yem,2016,7.5
yem,2017,7.7
yem,2018,9.6
yem,2019,8.7
yem,2020,7.8
zaf,1990,8.2
zaf,1991,8.2
zaf,1992,8.3
zaf,1993,8.4
zaf,1994,8.5
zaf,1995,8.7
zaf,1996,8.9
zaf,1997,9.1
zaf,1998,9.3
zaf,1999,9.6
zaf,2000,9.8
zaf,2001,10.1
zaf,2002,10.2
zaf,2003,10.3
zaf,2004,10.3
zaf,2005,10.2
zaf,2006,10
zaf,2007,9.7
zaf,2008,9.4
zaf,2009,9
zaf,2010,8.7
zaf,2011,8.4
zaf,2012,8.1
zaf,2013,7.9
zaf,2014,7.8
zaf,2015,7.7
zaf,2016,7.7
zaf,2017,7.6
zaf,2018,7.5
zaf,2019,7.4
zaf,2020,7.2
zmb,1990,19.2
zmb,1991,19.4
zmb,1992,19.6
zmb,1993,19.7
zmb,1994,19.7
zmb,1995,19.5
zmb,1996,19.2
zmb,1997,18.7
zmb,1998,18.3
zmb,1999,17.8
zmb,2000,17.3
zmb,2001,16.8
zmb,2002,16.3
zmb,2003,15.8
zmb,2004,15.2
zmb,2005,14.7
zmb,2006,14.3
zmb,2007,13.8
zmb,2008,13.4
zmb,2009,12.9
zmb,2010,12.6
zmb,2011,12.2
zmb,2012,11.8
zmb,2013,11.5
zmb,2014,11.2
zmb,2015,10.9
zmb,2016,10.5
zmb,2017,10.2
zmb,2018,9.9
zmb,2019,9.6
zmb,2020,9.3
zwe,1990,7.8
zwe,1991,8.2
zwe,1992,8.7
zwe,1993,9.1
zwe,1994,9.6
zwe,1995,10.1
zwe,1996,10.5
zwe,1997,10.9
zwe,1998,11.2
zwe,1999,11.5
zwe,2000,11.7
zwe,2001,11.8
zwe,2002,11.8
zwe,2003,11.8
zwe,2004,11.7
zwe,2005,11.6
zwe,2006,11.5
zwe,2007,11.3
zwe,2008,11.2
zwe,2009,11
zwe,2010,10.9
zwe,2011,10.8
zwe,2012,10.7
zwe,2013,10.6
zwe,2014,10.6
zwe,2015,10.5
zwe,2016,10.5
zwe,2017,10.4
zwe,2018,10.2
zwe,2019,10
zwe,2020,9.7
