geo,time,ne_gdi_stkb_cn
gmb,2002,0
gmb,2003,0
gmb,2004,0
gmb,2005,0
gmb,2006,0
gmb,2007,0
gmb,2008,0
gmb,2009,0
gmb,2010,0
gmb,2011,0
gmb,2012,0
gnb,1975,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1994,0
gnb,1995,0
gnb,1996,0
gnb,1997,0
gnb,1998,228000000
gnb,1999,209000000
gnb,2000,252205300
gnb,2001,269386300
gnb,2002,297293300
gnb,2003,297974200
gnb,2004,307031600
gnb,2005,1120000000
gnb,2006,-1904000000
gnb,2007,554000000
gnb,2008,378000000
gnb,2009,369000000
gnb,2010,497000000
gnb,2011,551000000
gnb,2012,4111200000
gnb,2013,5344456600
gnb,2014,9448570700
gnb,2015,-8425231700
gnb,2016,522000000
gnb,2017,544000000
gnb,2018,-30105000000
gnb,2019,-1045000000
gnb,2020,-62486000000
gnq,1990,0
gnq,1991,0
gnq,1992,0
gnq,1993,0
gnq,1994,0
gnq,1995,0
gnq,1996,0
gnq,1997,0
gnq,1998,0
gnq,2005,29123867700
gnq,2006,-33705000000
gnq,2007,-38306000000
gnq,2008,-57335000000
gnq,2009,-1009033000000
gnq,2010,-344312000000
gnq,2011,-615078000000
gnq,2012,-618551000000
gnq,2013,14950000000
gnq,2014,14209000000
gnq,2015,13290000000
gnq,2016,9873000000
gnq,2017,5325000000
gnq,2018,-12996000000
gnq,2019,-7399000000
gnq,2020,-5206000000
grc,1960,-38277400
grc,1961,-5145400
grc,1962,-12382900
grc,1963,38694300
grc,1964,66107500
grc,1965,97504000
grc,1966,59853600
grc,1967,55644200
grc,1968,48566200
grc,1969,104952300
grc,1970,130608000
grc,1971,150220000
grc,1972,157177000
grc,1973,381096000
grc,1974,374618000
grc,1975,383372000
grc,1976,535081000
grc,1977,158562000
grc,1978,-117909000
grc,1979,-407971000
grc,1980,-130495000
grc,1981,-503344000
grc,1982,541740000
grc,1983,82175000
grc,1984,1620924000
grc,1985,1934384000
grc,1986,1641391000
grc,1987,-386618000
grc,1988,1194066000
grc,1989,943959000
grc,1990,1188427000
grc,1991,2662337000
grc,1992,1571769000
grc,1993,1694593000
grc,1994,2416686000
grc,1995,2340107000
grc,1996,2639866000
grc,1997,2577697000
grc,1998,1828548000
grc,1999,-470836000
grc,2000,1673032000
grc,2001,1452753000
grc,2002,1875234000
grc,2003,3667780000
grc,2004,1766977000
grc,2005,2531029000
grc,2006,5372525000
grc,2007,2604428000
grc,2008,1688028000
grc,2009,-5828096000
grc,2010,3198236000
grc,2011,720679000
grc,2012,1070569000
grc,2013,1343857000
grc,2014,1875154000
grc,2015,2305042000
grc,2016,3191077000
grc,2017,413126000
grc,2018,3595296000
grc,2019,3715185000
grc,2020,5524609000
grd,1996,0
grd,1997,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grd,2009,0
grd,2010,0
grd,2011,0
grd,2012,0
gtm,1960,5400000
gtm,1961,-12900000
gtm,1962,-6100000
gtm,1963,8300000
gtm,1964,7200000
gtm,1965,2300000
gtm,1966,-17700000
gtm,1967,-3600000
gtm,1968,23000000
gtm,1969,-35300000
gtm,1970,5600000
gtm,1971,21900000
gtm,1972,-17700000
gtm,1973,-5000000
gtm,1974,120100000
gtm,1975,16000000
gtm,1976,34200000
gtm,1977,59600000
gtm,1978,94700000
gtm,1979,7900000
gtm,1980,-44000000
gtm,1981,23000000
gtm,1982,-76000000
gtm,1983,52000000
gtm,1984,183500000
gtm,1985,60500000
gtm,1986,43300000
gtm,1987,275400000
gtm,1988,67300000
gtm,1989,-53900000
gtm,1990,213000000
gtm,1991,1002000000
gtm,1992,1448000000
gtm,1993,745075700
gtm,1994,1087211000
gtm,1995,460163000
gtm,1996,-614077100
gtm,1997,-1540445000
gtm,1998,929196200
gtm,1999,-727621600
gtm,2000,2560268600
gtm,2001,1988944500
gtm,2002,2027816700
gtm,2003,2844026000
gtm,2004,4776378300
gtm,2005,2987708000
gtm,2006,1646648100
gtm,2007,3254945000
gtm,2008,-4527255400
gtm,2009,-6396485200
gtm,2010,-2899536100
gtm,2011,1592124500
gtm,2012,649647300
gtm,2013,3131447200
gtm,2014,-450078500
gtm,2015,1483164900
gtm,2016,-48936700
gtm,2017,-70145800
gtm,2018,538259500
gtm,2019,56475000
gtm,2020,-3450941900
guy,1960,2900000
guy,1961,-1000000
guy,1962,-1700000
guy,1963,11000000
guy,1964,800000
guy,1965,10600000
guy,1966,6500000
guy,1967,4800000
guy,1968,6300000
guy,1969,5800000
guy,1970,9300000
guy,1971,2300000
guy,1972,10600000
guy,1973,20700000
guy,1974,54000000
guy,1975,42300000
guy,1976,44500000
guy,1977,37000000
guy,1978,18000000
guy,1979,86000000
guy,1980,45000000
guy,1981,30000000
guy,1982,0
guy,1983,0
guy,1984,0
guy,1985,116000000
guy,1986,138000000
guy,1987,115000000
guy,1988,129000000
guy,1989,348000000
guy,1990,536000000
guy,1991,0
guy,1992,0
guy,1993,0
guy,1994,0
guy,1995,0
guy,1996,0
guy,1997,0
guy,1998,0
guy,1999,0
guy,2000,0
guy,2001,0
guy,2002,0
guy,2003,0
guy,2004,0
guy,2005,0
hkg,1961,55000000
hkg,1962,64000000
hkg,1963,77000000
hkg,1964,88000000
hkg,1965,103000000
hkg,1966,107000000
hkg,1967,115000000
hkg,1968,122000000
hkg,1969,143000000
hkg,1970,171000000
hkg,1971,197000000
hkg,1972,236000000
hkg,1973,303000000
hkg,1974,678000000
hkg,1975,731000000
hkg,1976,2979000000
hkg,1977,1702000000
hkg,1978,2067000000
hkg,1979,3256000000
hkg,1980,3745000000
hkg,1981,3953000000
hkg,1982,1403000000
hkg,1983,4329000000
hkg,1984,5803000000
hkg,1985,1469000000
hkg,1986,6183000000
hkg,1987,9746000000
hkg,1988,14132000000
hkg,1989,3463000000
hkg,1990,5728000000
hkg,1991,4098000000
hkg,1992,8187000000
hkg,1993,2299000000
hkg,1994,21263000000
hkg,1995,45656000000
hkg,1996,9762000000
hkg,1997,12313000000
hkg,1998,-15651000000
hkg,1999,-10612000000
hkg,2000,14399000000
hkg,2001,-4060000000
hkg,2002,5660000000
hkg,2003,9111000000
hkg,2004,7076000000
hkg,2005,-4761000000
hkg,2006,-2129000000
hkg,2007,12841000000
hkg,2008,8480000000
hkg,2009,22941000000
hkg,2010,37522000000
hkg,2011,11739000000
hkg,2012,-3662000000
hkg,2013,-1673000000
hkg,2014,7473000000
hkg,2015,-20580000000
hkg,2016,447000000
hkg,2017,10973000000
hkg,2018,11204000000
hkg,2019,-3067000000
hkg,2020,49202000000
hnd,1960,9100000
hnd,1961,9700000
hnd,1962,9300000
hnd,1963,9200000
hnd,1964,11000000
hnd,1965,16400000
hnd,1966,16900000
hnd,1967,21800000
hnd,1968,12600000
hnd,1969,14300000
hnd,1970,34000000
hnd,1971,-3000000
hnd,1972,11000000
hnd,1973,23000000
hnd,1974,109000000
hnd,1975,-50000000
hnd,1976,-32000000
hnd,1977,59000000
hnd,1978,134139415.70664
hnd,1979,154776776.54572
hnd,1980,160243437.74292
hnd,1981,138914114.25799
hnd,1982,98115213.92508
hnd,1983,101058300.86251
hnd,1984,139573777.58816
hnd,1985,149092176.98642
hnd,1986,128228032.94057
hnd,1987,175747050.37041
hnd,1988,235380569.42
hnd,1989,245835919.39217
hnd,1990,379258734.5678
hnd,1991,496769000
hnd,1992,575310300
hnd,1993,878306500
hnd,1994,1197597800
hnd,1995,1319349100
hnd,1996,1567009200
hnd,1997,1978542300
hnd,1998,2173408200
hnd,1999,2602063400
hnd,2000,2683400000
hnd,2001,2443500000
hnd,2002,3540200000
hnd,2003,3362800000
hnd,2004,4175300000
hnd,2005,4976900000
hnd,2006,2095000000
hnd,2007,3437700000
hnd,2008,6478000000
hnd,2009,-3882200000
hnd,2010,969600000
hnd,2011,5223800000
hnd,2012,698100000
hnd,2013,-6872100000
hnd,2014,-421300000
hnd,2015,6606700000
hnd,2016,6658200000
hnd,2017,7002100000
hnd,2018,10497400000
hnd,2019,-674400000
hnd,2020,-1502000000
hrv,1995,3405600383.86365
hrv,1996,2894133544.06026
hrv,1997,5895613975.78625
hrv,1998,1575831541.73691
hrv,1999,345429522.76437
hrv,2000,240869788.14163
hrv,2001,1620893333.10138
hrv,2002,5007253287.66315
hrv,2003,5402276368.72211
hrv,2004,3064810760.44768
hrv,2005,4243427545.66151
hrv,2006,7687850128.44758
hrv,2007,7303381842.62485
hrv,2008,8839477686.22083
hrv,2009,-201556816.73005
hrv,2010,-215054026.39483
hrv,2011,-806071795.22449
hrv,2012,-2518597001.92367
hrv,2013,-876415142.32932
hrv,2014,-873312546.09994
hrv,2015,3626155248.65385
hrv,2016,3356501631.45602
hrv,2017,7454138302.19967
hrv,2018,12085189474.9075
hrv,2019,5264409522.09568
hrv,2020,6047000000
hti,2012,21600
hti,2018,-100300
hun,1991,-6665808000
hun,1992,-62280208000
hun,1993,21228403000
hun,1994,50266582000
hun,1995,79983000000
hun,1996,137757000000
hun,1997,268061000000
hun,1998,476856000000
hun,1999,242419000000
hun,2000,341428000000
hun,2001,212937000000
hun,2002,154988000000
hun,2003,188899000000
hun,2004,706023000000
hun,2005,483013000000
hun,2006,666104000000
hun,2007,290770000000
hun,2008,468902000000
hun,2009,-419296000000
hun,2010,306420000000
hun,2011,358627000000
hun,2012,293169000000
hun,2013,250006000000
hun,2014,671086000000
hun,2015,468569000000
hun,2016,743598000000
hun,2017,375170000000
hun,2018,902280000000
hun,2019,659663000000
hun,2020,335656000000
idn,1983,2694600000000
idn,1984,1820804000000
idn,1985,1968130000000
idn,1986,2148870000000
idn,1987,2590810000000
idn,1988,2993386000000
idn,1989,3591636000000
idn,1990,4217326000000
idn,1991,4999372000000
idn,1992,5647898000000
idn,1993,6595516000000
idn,1994,7644394000000
idn,1995,9090282000000
idn,1996,10651360000000
idn,1997,12553908000000
idn,1998,19115070000000
idn,1999,21994632000000
idn,2000,33282800000000
idn,2001,47193600000000
idn,2002,35979500000000
idn,2003,122681900000000
idn,2004,36911132000000
idn,2005,39974565550000
idn,2006,42382200000000
idn,2007,-1053300000000
idn,2008,5822298064700
idn,2009,-7264190000000
idn,2010,129094618000000
idn,2011,131328586075300
idn,2012,202638401373300
idn,2013,178090501315000
idn,2014,220230641175000
idn,2015,144178931700000
idn,2016,158867110330600
idn,2017,210636309519100
idn,2018,338633580188400
idn,2019,226922798310700
idn,2020,97857672680200
ind,1960,2176930562.19048
ind,1961,-1813977569.64632
ind,1962,936164257.01632
ind,1963,-1464833658.70111
ind,1964,-1034065839.29558
ind,1965,2071323744.74104
ind,1966,5166082444.36972
ind,1967,-1355497515.90655
ind,1968,-7292599289.73789
ind,1969,-157347491.62046
ind,1970,5229361664.76818
ind,1971,5106271273.47025
ind,1972,-5063120459.08946
ind,1973,21185861859.9345
ind,1974,20950033012.2741
ind,1975,10590270687.2043
ind,1976,6098419072.27592
ind,1977,8566739228.72549
ind,1978,43430765316.0044
ind,1979,25658763346.5792
ind,1980,20609487466.35889
ind,1981,16634502199.1163
ind,1982,-630993873.82856
ind,1983,-11724039309.2938
ind,1984,4537689554.42763
ind,1985,24205746219.1335
ind,1986,-26150583675.2834
ind,1987,-14258651429.1525
ind,1988,66346790887.6807
ind,1989,73746528152.81668
ind,1990,146489975461.51401
ind,1991,-40574192700
ind,1992,18466479900
ind,1993,64075753400
ind,1994,393838605600
ind,1995,320024282800
ind,1996,211562775800
ind,1997,427859074800
ind,1998,205196355500
ind,1999,188993179500
ind,2000,-10360515300
ind,2001,-903517906100
ind,2002,-421694242900
ind,2003,74375862800
ind,2004,1292750814800
ind,2005,1507861652700
ind,2006,1750328756400
ind,2007,2447243658900
ind,2008,986611158300
ind,2009,2728988501700
ind,2010,3666366004300
ind,2011,2079831878200
ind,2012,2145243843000
ind,2013,1446213077800
ind,2014,3126976676200
ind,2015,2624772319300
ind,2016,1380832867700
ind,2017,2375808020900
ind,2018,3180133295300
ind,2019,1944410206900
ind,2020,1954113565100
irl,1970,35025000
irl,1971,6013000
irl,1972,38005000
irl,1973,52384000
irl,1974,169061000
irl,1975,25831000
irl,1976,17113000
irl,1977,229792000
irl,1978,112677000
irl,1979,251323000
irl,1980,-110442000
irl,1981,-210044000
irl,1982,204310000
irl,1983,116275000
irl,1984,267968000
irl,1985,197631000
irl,1986,169609000
irl,1987,-1256000
irl,1988,-213862000
irl,1989,209098000
irl,1990,841406000
irl,1991,786196000
irl,1992,-240584000
irl,1993,-165351000
irl,1994,-189444000
irl,1995,438866000
irl,1996,427892000
irl,1997,820736000
irl,1998,1264606000
irl,1999,441340000
irl,2000,830968000
irl,2001,390503000
irl,2002,665724000
irl,2003,1212874000
irl,2004,418795000
irl,2005,818875000
irl,2006,1676291000
irl,2007,1066191000
irl,2008,-327792000
irl,2009,-1456947000
irl,2010,-501814000
irl,2011,818190000
irl,2012,1081441000
irl,2013,339987000
irl,2014,3114432000
irl,2015,4428484000
irl,2016,4751957000
irl,2017,4198243000
irl,2018,1010432000
irl,2019,3943244000
irl,2020,4491151000
irn,1960,-15799420856.0774
irn,1961,-7488177829.33645
irn,1962,1400231103.10261
irn,1963,-17574415004.7805
irn,1964,-2313621140.2429
irn,1965,2689996655.95311
irn,1966,25355065185.32109
irn,1967,-1650711181.18647
irn,1968,47032724643.2057
irn,1969,28522380678.0645
irn,1970,31732844780.2997
irn,1971,504960933.30571
irn,1972,41482089460.0848
irn,1973,16077582699.6219
irn,1974,95750247110.73959
irn,1975,-28587226620.3955
irn,1976,-58844960849.9686
irn,1977,-40084703874.0803
irn,1978,-447030724870.40094
irn,1979,-388325734135.73999
irn,1980,739058929756.53796
irn,1981,520468808203.354
irn,1982,-444117047318.94495
irn,1983,-397815275804.30707
irn,1984,-952984645955.323
irn,1985,-1360051690359.87012
irn,1986,-1241547059731.58008
irn,1987,-1197643986721.1499
irn,1988,-1634827764684.6499
irn,1989,-439339569632.14203
irn,1990,2293877922490.97021
irn,1991,4033751104800
irn,1992,6599013102400
irn,1993,2724788426400
irn,1994,-3730513223700
irn,1995,10838143098800
irn,1996,17095237741400
irn,1997,9159099483600
irn,1998,4315338726200
irn,1999,3312442238900
irn,2000,23835759160200
irn,2001,-4042830193400
irn,2002,59454798342300
irn,2003,118857741509800
irn,2004,241635963359800
irn,2005,206248662401300
irn,2006,278461543297100
irn,2007,369764727228000
irn,2008,382348254904700
irn,2009,412524108819400
irn,2010,650104025350600
irn,2011,646850928454200
irn,2012,882787972767200
irn,2013,1321982595207300
irn,2014,1595799490508800
irn,2015,1290887935187400
irn,2016,1706131560000000
irn,2017,2297702664812800
irn,2018,2737870622984100
irn,2019,4476521407739400
irn,2020,5481823893000000
irq,1980,1053300000
irq,1981,1313600000
irq,1982,833600000
irq,1983,-3532300000
irq,1984,-1733200000
irq,1985,-636500000
irq,1986,-990900000
irq,1987,-124100000
irq,1988,-118300000
irq,1989,-7069900000
irq,1990,18566800000
irq,1991,-7554000000
irq,1992,30864600000
irq,1993,166874000000
irq,1994,917997000000
irq,1995,3328584000000
irq,1996,3723565000000
irq,1997,381606400000
irq,1998,853902700000
irq,1999,12477034000000
irq,2000,13170709000000
irq,2001,15408290000000
irq,2002,5278121000000
irq,2003,5713043000000
irq,2004,6147965000000
irq,2005,6109201000000
irq,2006,1171791000000
irq,2007,2881484600000
irq,2008,602458500000
irq,2009,1287046900000
irq,2010,-536589700000
irq,2011,-832328900000
irq,2012,-3956275500000
irq,2013,413332402200
irq,2014,-7322313200000
irq,2015,-11014204900000
irq,2016,6501322900000
irq,2017,7242543800000
irq,2018,37883467200000
irq,2019,56621725000000
isl,1970,-3043000
isl,1971,14462000
isl,1972,-10838000
isl,1973,-3431000
isl,1974,25829000
isl,1975,37868000
isl,1976,-18819000
isl,1977,67346000
isl,1978,-40688000
isl,1979,51216000
isl,1980,80000000
isl,1981,253000000
isl,1982,913000000
isl,1983,-1070000000
isl,1984,786000000
isl,1985,-978000000
isl,1986,-2094000000
isl,1987,-416000000
isl,1988,1850000000
isl,1989,-578000000
isl,1990,-1796092000
isl,1991,1233242000
isl,1992,121946000
isl,1993,2307301000
isl,1994,260069000
isl,1995,3051999000
isl,1996,25314000
isl,1997,102000000
isl,1998,906000000
isl,1999,120000000
isl,2000,2671995000
isl,2001,-2168482000
isl,2002,19152000
isl,2003,-1231445000
isl,2004,-379840000
isl,2005,-7826708000
isl,2006,8123825000
isl,2007,2091369000
isl,2008,10398837000
isl,2009,-146268000
isl,2010,-2915041000
isl,2011,3805932000
isl,2012,607752000
isl,2013,-2607476000
isl,2014,1364345000
isl,2015,1631548000
isl,2016,3723619000
isl,2017,-820648000
isl,2018,7739269000
isl,2019,-5353847000
isl,2020,3166468000
isr,1970,35000
isr,1971,49000
isr,1972,54000
isr,1973,28000
isr,1974,5000
isr,1975,163000
isr,1976,145000
isr,1977,411000
isr,1978,755000
isr,1979,761000
isr,1980,840000
isr,1981,-2769000
isr,1982,4968000
isr,1983,10088000
isr,1984,125609000
isr,1985,117496000
isr,1986,400601000
isr,1987,-204179000
isr,1988,113012000
isr,1989,257827000
isr,1990,351286000
isr,1991,1856185000
isr,1992,2121735000
isr,1993,4735695000
isr,1994,3094128000
isr,1995,2815295000
isr,1996,1982372000
isr,1997,2412518000
isr,1998,3137996000
isr,1999,6401615000
isr,2000,8669294000
isr,2001,10462847000
isr,2002,4600456000
isr,2003,3770300000
isr,2004,5352201000
isr,2005,9827114000
isr,2006,8240846000
isr,2007,8811205000
isr,2008,3365120000
isr,2009,-2135516000
isr,2010,368061000
isr,2011,6215096000
isr,2012,4041260000
isr,2013,-3286532000
isr,2014,6372825000
isr,2015,9931780000
isr,2016,6593076000
isr,2017,10810710000
isr,2018,7823856000
isr,2019,7066078000
isr,2020,22988294000
ita,1970,257236000
ita,1971,-358037000
ita,1972,-534559000
ita,1973,295826000
ita,1974,1690486000
ita,1975,-1585382000
ita,1976,1593258000
ita,1977,-309677000
ita,1978,-262781000
ita,1979,411987000
ita,1980,2297262000
ita,1981,-2439625000
ita,1982,-1403535000
ita,1983,-2084196000
ita,1984,2184930000
ita,1985,3611453000
ita,1986,1003525000
ita,1987,3007588000
ita,1988,3659907000
ita,1989,2190051000
ita,1990,2179853000
ita,1991,2697325000
ita,1992,2261964000
ita,1993,113849000
ita,1994,2074036000
ita,1995,6618700000
ita,1996,1651500000
ita,1997,3670500000
ita,1998,2816900000
ita,1999,4139700000
ita,2000,1660800000
ita,2001,1594800000
ita,2002,2806300000
ita,2003,4240700000
ita,2004,4332600000
ita,2005,-1677100000
ita,2006,5857400000
ita,2007,9454700000
ita,2008,8198900000
ita,2009,-9491300000
ita,2010,8951800000
ita,2011,12435200000
ita,2012,-8439400000
ita,2013,-5034900000
ita,2014,3857500000
ita,2015,2843900000
ita,2016,6614100000
ita,2017,9955800000
ita,2018,12068900000
ita,2019,4507400000
ita,2020,-2997000000
jam,1965,18300000
jam,1966,20500000
jam,1967,24900000
jam,1968,32300000
jam,1969,33700000
jam,1970,2100000
jam,1971,55500000
jam,1972,26600000
jam,1973,93600000
jam,1974,47000000
jam,1975,60500000
jam,1976,40300000
jam,1977,11700000
jam,1978,63400000
jam,1979,74300000
jam,1980,69100000
jam,1981,123400000
jam,1982,56600000
jam,1983,120200000
jam,1984,183200000
jam,1985,256100000
jam,1986,124900000
jam,1987,179300000
jam,1988,98200000
jam,1989,195800000
jam,1990,177500000
jam,1991,296800000
jam,1992,260200000
jam,1993,900000000
jam,1994,582000000
jam,1995,791000000
jam,1996,558000000
jam,1997,375000000
jam,1998,408000000
jam,1999,554000000
jam,2000,1000000000
jam,2001,604000000
jam,2002,774000000
jam,2003,896000000
jam,2004,628000000
jam,2005,1450000000
jam,2006,2799000000
jam,2007,3932000000
jam,2008,3817000000
jam,2009,2120000000
jam,2010,3529000000
jam,2011,6127000000
jam,2012,3854000000
jam,2013,3907000000
jam,2014,7021000000
jam,2015,2277000000
jam,2016,1692000000
jam,2017,7549000000
jam,2018,621000000
jam,2019,3710000000
jam,2020,3457727800
jor,1976,14100000
jor,1977,7000000
jor,1978,-1200000
jor,1979,-12200000
jor,1980,15100000
jor,1981,31800000
jor,1982,23900000
jor,1983,53900000
jor,1984,44400000
jor,1985,30100000
jor,1986,35000000
jor,1987,67100000
jor,1988,19200000
jor,1989,9100000
jor,1990,156200000
jor,1991,60500000
jor,1992,159500000
jor,1993,119200000
jor,1994,60000000
jor,1995,159100000
jor,1996,54500000
jor,1997,-3200000
jor,1998,36500000
jor,1999,-106400000
jor,2000,74800000
jor,2001,104200000
jor,2002,78000000
jor,2003,15700000
jor,2004,210200000
jor,2005,314200000
jor,2006,308300000
jor,2007,337800000
jor,2008,341400000
jor,2009,147000000
jor,2010,377100000
jor,2011,324000000
jor,2012,704800000
jor,2013,485900000
jor,2014,438400000
jor,2015,385400000
jor,2016,446000000
jor,2017,423266700
jor,2018,418222200
jor,2019,429163000
jor,2020,423550600
jpn,1994,159400000000
jpn,1995,1709700000000
jpn,1996,2416900000000
jpn,1997,2862600000000
jpn,1998,1653700000000
jpn,1999,-3705100000000
jpn,2000,-373200000000
jpn,2001,127500000000
jpn,2002,-1896300000000
jpn,2003,-274500000000
jpn,2004,1663700000000
jpn,2005,805600000000
jpn,2006,175800000000
jpn,2007,1960900000000
jpn,2008,3044200000000
jpn,2009,-5053800000000
jpn,2010,-148300000000
jpn,2011,942200000000
jpn,2012,1157500000000
jpn,2013,-706600000000
jpn,2014,-250000000000
jpn,2015,1043200000000
jpn,2016,407800000000
jpn,2017,1147600000000
jpn,2018,2041900000000
jpn,2019,2120200000000
kaz,1992,26000000
kaz,1993,-2319000000
kaz,1994,10898000000
kaz,1995,2690000000
kaz,1996,-15280000000
kaz,1997,-10940000000
kaz,1998,1490000000
kaz,1999,32190000000
kaz,2000,21339000000
kaz,2001,102258600000
kaz,2002,123334100000
kaz,2003,122800400000
kaz,2004,72072100000
kaz,2005,228110100000
kaz,2006,378147700000
kaz,2007,707915800000
kaz,2008,106800800000
kaz,2009,276006600000
kaz,2010,228234300000
kaz,2011,433091300000
kaz,2012,752584700000
kaz,2013,967444100000
kaz,2014,1680008300000
kaz,2015,2054997900000
kaz,2016,2399436000000
kaz,2017,2531304000000
kaz,2018,2523094000000
kaz,2019,2892656000000
kaz,2020,2702988500000
ken,1964,46000000
ken,1965,112000000
ken,1966,324000000
ken,1967,132000000
ken,1968,148000000
ken,1969,144000000
ken,1970,540000000
ken,1971,154000000
ken,1972,84000000
ken,1973,941799900
ken,1974,1407800000
ken,1975,-496199900
ken,1976,76800000
ken,1977,1024400000
ken,1978,1932000000
ken,1979,-484000000
ken,1980,3334000000
ken,1981,2668000000
ken,1982,1989720000
ken,1983,2236920000
ken,1984,2371880000
ken,1985,8118760000
ken,1986,2504380000
ken,1987,6116200000
ken,1988,7417400000
ken,1989,9208600000
ken,1990,6906400000
ken,1991,4351000000
ken,1992,897800000
ken,1993,2244600000
ken,1994,1683450000
ken,1995,2020000000
ken,1996,-6916000000
ken,1997,-1902000000
ken,1998,8657000000
ken,1999,-635000000
ken,2000,6826000000
ken,2001,6517000000
ken,2002,-21729000000
ken,2003,7288000000
ken,2004,8962000000
ken,2005,-14857000000
ken,2006,-14726000000
ken,2007,10590000000
ken,2008,18568000000
ken,2009,24000000000
ken,2010,15000000000
ken,2011,49000000000
ken,2012,29000000000
ken,2013,86000000000
ken,2014,64000000000
ken,2015,1000000000
ken,2016,-3288400000
ken,2017,65133200000
ken,2018,25965200000
ken,2019,38930400000
ken,2020,35357900000
kgz,1987,-200000
kgz,1988,400000
kgz,1989,900000
kgz,1990,400000
kgz,1991,-1900000
kgz,1992,39600000
kgz,1993,-89800000
kgz,1994,-409400000
kgz,1995,-376800000
kgz,1996,600000000
kgz,1997,2781200000
kgz,1998,779500000
kgz,1999,992900000
kgz,2000,1136000000
kgz,2001,724300000
kgz,2002,852100000
kgz,2003,-1678100000
kgz,2004,-255500000
kgz,2005,208540000
kgz,2006,867900000
kgz,2007,2310500000
kgz,2008,3324200000
kgz,2009,-2671900000
kgz,2010,-1565300000
kgz,2011,4214700000
kgz,2012,10034400000
kgz,2013,14150000000
kgz,2014,15683600000
kgz,2015,7304700000
kgz,2016,8296000000
kgz,2017,5462600000
kgz,2018,22491100000
kgz,2019,26343100000
kgz,2020,21160900000
khm,1993,76175226800
khm,1994,88640547000
khm,1995,53594849300
khm,1996,188084121700
khm,1997,162415137200
khm,1998,-64759821400
khm,1999,134402698100
khm,2000,-110054319500
khm,2001,454370731500
khm,2002,166457990000
khm,2003,629797477000
khm,2004,-110143810400
khm,2005,347059483800
khm,2006,946549716100
khm,2007,499736490000
khm,2008,566449064800
khm,2009,531449064800
khm,2010,552149064800
khm,2011,586367120700
khm,2012,651878377100
khm,2013,651878377100
khm,2014,711283270500
khm,2015,747469311800
khm,2016,829184639300
khm,2017,893137760100
khm,2018,893137760100
khm,2019,963034588000
khm,2020,905634153500
kir,1979,812000
kir,1980,1309000
kir,1981,86000
kir,1982,1343000
kir,1983,575000
kir,1984,-100000
kir,1985,62000
kir,1986,263000
kir,1987,300000
kir,1988,500000
kir,1989,250000
kir,1990,250000
kir,1991,250000
kir,1992,250000
kir,2008,599000
kir,2009,-88000
kir,2010,497000
kir,2011,29000
kir,2012,4965000
kir,2013,3047000
kir,2014,1178000
kir,2015,-2055000
kir,2016,-1551000
kir,2017,698000
kir,2018,243000
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
kna,2011,0
kna,2012,0
kor,1960,-1810000000
kor,1961,2880000000
kor,1962,870000000
kor,1963,27210000000
kor,1964,28380000000
kor,1965,-4010000000
kor,1966,14060000000
kor,1967,1300000000
kor,1968,17710000000
kor,1969,73580000000
kor,1970,13300000000
kor,1971,55700000000
kor,1972,1000000000
kor,1973,93300000000
kor,1974,425800000000
kor,1975,136400000000
kor,1976,180900000000
kor,1977,150800000000
kor,1978,239100000000
kor,1979,972000000000
kor,1980,459500000000
kor,1981,1546400000000
kor,1982,1297600000000
kor,1983,1498200000000
kor,1984,2035400000000
kor,1985,2439900000000
kor,1986,3306000000000
kor,1987,2871700000000
kor,1988,6104500000000
kor,1989,6697500000000
kor,1990,4452100000000
kor,1991,5505400000000
kor,1992,4803800000000
kor,1993,3895500000000
kor,1994,7852900000000
kor,1995,8004000000000
kor,1996,9453000000000
kor,1997,8350800000000
kor,1998,-16053100000000
kor,1999,6032300000000
kor,2000,7451100000000
kor,2001,6013100000000
kor,2002,5597700000000
kor,2003,8501600000000
kor,2004,13787100000000
kor,2005,19449100000000
kor,2006,25138800000000
kor,2007,32078500000000
kor,2008,30828600000000
kor,2009,-17683600000000
kor,2010,30751900000000
kor,2011,43961100000000
kor,2012,25380800000000
kor,2013,11896800000000
kor,2014,13013900000000
kor,2015,8599800000000
kor,2016,7367800000000
kor,2017,14254500000000
kor,2018,21100200000000
kor,2019,27117300000000
kor,2020,14456900000000
kos,2008,266000000
kos,2009,68038000
kos,2010,85348000
kos,2011,223202000
kos,2012,57847000
kos,2013,42432000
kos,2014,18169000
kos,2015,122873000
kos,2016,332678000
kos,2017,300859000
kos,2018,305774000
kos,2019,248064000
kos,2020,250545000
kwt,1965,23000000
