geo,time,bn_gsr_mrch_cd
jam,1985,-435600000
jam,1986,-247900000
jam,1987,-352100000
jam,1988,-356900000
jam,1989,-589800000
jam,1990,-502100000
jam,1991,-391600000
jam,1992,-424600000
jam,1993,-815100000
jam,1994,-551200000
jam,1995,-829300000
jam,1996,-994200000
jam,1997,-1132300000
jam,1998,-1130500000
jam,1999,-1186500000
jam,2000,-1441500000
jam,2001,-1618200000
jam,2002,-1870500000
jam,2003,-1942644000
jam,2004,-1943709616.1938
jam,2005,-2581191574.7122
jam,2006,-2943414291.01367
jam,2007,-3841313233
jam,2008,-4802895585.11631
jam,2009,-3087933515
jam,2010,-3259019038.76122
jam,2011,-4215324080.22838
jam,2012,-3905667358.58324
jam,2013,-3877692654.65028
jam,2014,-3758993676.06136
jam,2015,-3194519371.92863
jam,2016,-2883686509.34312
jam,2017,-3553462313.51827
jam,2018,-3514783018.40642
jam,2019,-4044560315.65571
jam,2020,-2929934288.8614
jor,1972,-188999791.41801
jor,1973,-218217763.63462
jor,1974,-276008383.56371
jor,1975,-495322477.11892
jor,1976,-700938804.26007
jor,1977,-976348007.39782
jor,1978,-1041775558.07254
jor,1979,-1341018562.18223
jor,1980,-1560920195.94348
jor,1981,-2082049554.91862
jor,1982,-2127014533.74278
jor,1983,-2120120876.60631
jor,1984,-1720704368.9708
jor,1985,-1637856830.07493
jor,1986,-1426410252.43361
jor,1987,-1466969595.17239
jor,1988,-1411287643.06762
jor,1989,-773076175.99826
jor,1990,-1236896793.41291
jor,1991,-1172700132.05427
jor,1992,-1779729089.91364
jor,1993,-1898849269.99518
jor,1994,-1579392202.51673
jor,1995,-1518244570.80187
jor,1996,-2001128349.78843
jor,1997,-1812976022.567
jor,1998,-1601551480.9591
jor,1999,-1460084626.23413
jor,2000,-2174399199.54866
jor,2001,-2006936433.77834
jor,2002,-1730918295.17444
jor,2003,-1996364372.35543
jor,2004,-3378202381.33992
jor,2005,-5015863543.39915
jor,2006,-5055966911.14245
jor,2007,-6451846567.33369
jor,2008,-7164810564.25342
jor,2009,-6266063380.28169
jor,2010,-6794084507.04225
jor,2011,-8819295774.64789
jor,2012,-10544507042.2535
jor,2013,-11648028169.0141
jor,2014,-11965633802.8169
jor,2015,-10332676056.338
jor,2016,-9587746478.87324
jor,2017,-10694647887.3239
jor,2018,-10302112676.0563
jor,2019,-8735045070.42253
jor,2020,-7385774647.88732
jpn,1996,83009850951.0379
jpn,1997,102097445991.94901
jpn,1998,123062415252.09
jpn,1999,124414999800.98599
jpn,2000,117967708402.32899
jpn,2001,72851236401.95198
jpn,2002,96908700449.7207
jpn,2003,108126645357.59801
jpn,2004,133287194173.84399
jpn,2005,106964121076.28
jpn,2006,95106835108.4324
jpn,2007,120600661145.06799
jpn,2008,55277345660.8654
jpn,2009,58091528286.80849
jpn,2010,108524000320.32201
jpn,2011,-4473592193.80741
jpn,2012,-53483855626.7178
jpn,2013,-89648250591.35249
jpn,2014,-99824695777.40121
jpn,2015,-7334915644.67582
jpn,2016,51162728469.5208
jpn,2017,43835883340.2102
jpn,2018,10587297215.7194
jpn,2019,1361446118.61318
jpn,2020,28806274144.04029
kaz,1995,114100000
kaz,1996,-335100000
kaz,1997,-276400000
kaz,1998,-801200000
kaz,1999,343700000
kaz,2000,2226704907.544
kaz,2001,1147160764.8
kaz,2002,2177356037.66667
kaz,2003,3762444605.58766
kaz,2004,6790813031.685
kaz,2005,10361535935.3299
kaz,2006,14691741231.9376
kaz,2007,15226225635.6742
kaz,2008,33611995352.1271
kaz,2009,15003918235.1673
kaz,2010,28500173868.2069
kaz,2011,44844055363.8747
kaz,2012,39836747048.83929
kaz,2013,35960174248.2446
kaz,2014,36618922094.5034
kaz,2015,11627111715.1335
kaz,2016,9253378737.08429
kaz,2017,16727806602.4908
kaz,2018,25579209193.0405
kaz,2019,18130460721.3788
kaz,2020,10286325789.8492
ken,1975,-160284490.23907
ken,1976,-717090.47717
ken,1977,100041553.09981
ken,1978,-581417663.83882
ken,1979,-485999965.95271
ken,1980,-923292032.83924
ken,1981,-645482296.35678
ken,1982,-425641976.43343
ken,1983,-217255484.2984
ken,1984,-269740094.191
ken,1985,-281582713.53033
ken,1986,-238201746.30167
ken,1987,-661946915.204
ken,1988,-729471293.90154
ken,1989,-962888909.77261
ken,1990,-915174058.06736
ken,1991,-511944461.94785
ken,1992,-494586163.54804
ken,1993,-1632721033.19344
ken,1994,-1859589337.49752
ken,1995,-2901978825.24656
ken,1996,-2657569891.31843
ken,1997,-3785397727.89348
ken,1998,-4978344020.79292
ken,1999,-5164702826.56563
ken,2000,-1243181142.06514
ken,2001,-1326716048.53398
ken,2002,-982181845.8249
ken,2003,-1143511540.57689
ken,2004,-1611148605.33722
ken,2005,-2127070799.5481
ken,2006,-3243079500.28695
ken,2007,-4245578460.01485
ken,2008,-5606949151.3173
ken,2009,-4969198435.69882
ken,2010,-6231315868.14713
ken,2011,-8355257117.1205
ken,2012,-9314604637.40684
ken,2013,-10243201997.1359
ken,2014,-10710174983.6504
ken,2015,-8378556485.33008
ken,2016,-7691378997.34193
ken,2017,-10187168621.4803
ken,2018,-10199616295.8127
ken,2019,-10682885880.3411
ken,2020,-8429949039.03252
kgz,1993,-107075000
kgz,1994,-86146000
kgz,1995,-122020000
kgz,1996,-251710000
kgz,1997,-15250000
kgz,1998,-220658189
kgz,1999,-88033451.611
kgz,2000,4705660.297
kgz,2001,31096467.17537
kgz,2002,-73274463.68306
kgz,2003,-132788150.61404
kgz,2004,-170607962.99862
kgz,2005,-418706174.34887
kgz,2006,-886454054.08019
kgz,2007,-1275780609.49202
kgz,2008,-1879163553.42491
kgz,2009,-1119771567.48008
kgz,2010,-1333103297.61628
kgz,2011,-1552998126.10043
kgz,2012,-2581861998.45052
kgz,2013,-2773507937.86015
kgz,2014,-2823453199.97349
kgz,2015,-2219960572.84495
kgz,2016,-2136325648.14384
kgz,2017,-2410179014.81419
kgz,2018,-2993787899.84983
kgz,2019,-2624318669.27879
kgz,2020,-1439574038.90655
khm,1992,-178900000
khm,1993,-187384000
khm,1994,-254500000
khm,1995,-331600000
khm,1996,-428200000
khm,1997,-328000000
khm,1998,-363784484.94293
khm,1999,-461542688.63706
khm,2000,-538613571.42627
khm,2001,-522834767.6725
khm,2002,-590741589.66173
khm,2003,-581290255.36731
khm,2004,-680566715.54325
khm,2005,-1010289016.24644
khm,2006,-1078853337.9162
khm,2007,-1268120581.29647
khm,2008,-1583588020.62695
khm,2009,-1828487418.25062
khm,2010,-2684621412.8644
khm,2011,-3107134035.61813
khm,2012,-3527816486.58986
khm,2013,-3635753432.88295
khm,2014,-3853450414.29824
khm,2015,-3948841423.65485
khm,2016,-3846491645.42868
khm,2017,-4277976661.55917
khm,2018,-5843765391.20865
khm,2019,-7255458767.17139
khm,2020,-2543751831.4447
khm,2021,-11257137370.8111
kir,1979,7597461.59713
kir,1980,-16925813.75448
kir,1981,-20659272.28178
kir,1982,-19659935.80885
kir,1983,-13669184.66092
kir,1984,-6545743.34781
kir,1985,-10850655.95272
kir,1986,-12598479.58815
kir,1987,-15356607.71051
kir,1988,-16472273.405
kir,1989,-17157249.08337
kir,1990,-23592242.86201
kir,1991,-22299411.81702
kir,1992,-31649140.93091
kir,1993,-24586552.0618
kir,1994,-20321683.83496
kir,2006,-57247214.95287
kir,2007,-56970132.77437
kir,2008,-62878331.17983
kir,2009,-59448557.34233
kir,2010,-63831880.03923
kir,2011,-77204167.05864
kir,2012,-93890009.73858
kir,2013,-97254636.05074
kir,2014,-93288061.78882
kir,2015,-89421054.88033
kir,2016,-95735788.99749
kir,2017,-98492719.81903
kir,2018,-92163319.0857
kir,2019,-94109116.29952
kir,2020,-98310400.32941
kna,1980,-16681481.48148
kna,1981,-19159259.25926
kna,1982,-20985185.18519
kna,1983,-28318518.51852
kna,1984,-27085185.18519
kna,1985,-26325925.92593
kna,1986,-29225925.92593
kna,1987,-41233333.33333
kna,1988,-53555555.55556
kna,1989,-60981481.48148
kna,1990,-69118518.51852
kna,1991,-68470370.37037
kna,1992,-51129629.62963
kna,1993,-62600000
kna,1994,-69696296.2963
kna,1995,-80562962.96296
kna,1996,-92844444.44444
kna,1997,-85466666.66667
kna,1998,-86585185.18519
kna,1999,-90233333.33333
kna,2000,-121211111.11111
kna,2001,-111560000
kna,2002,-114550681.48148
kna,2003,-118364754.81481
kna,2004,-102065671.48148
kna,2005,-121770496.66667
kna,2006,-161359198.51852
kna,2007,-185426829.62963
kna,2008,-243043782.22222
kna,2009,-228255642.96296
kna,2010,-194773898.51852
kna,2011,-178642001.85185
kna,2012,-164926492.59259
kna,2013,-193202852.22222
kna,2014,-233629214.95763
kna,2015,-276182605.89363
kna,2016,-309963205.28039
kna,2017,-303245217.70471
kna,2018,-328460409.33328
kna,2019,-315140386.29467
kna,2020,-262398738.9565
kor,1976,-590000000
kor,1977,-477000000
kor,1978,-1780000000
kor,1979,-4395000000
kor,1980,-6563400000
kor,1981,-6201600000
kor,1982,-6363800000
kor,1983,-4381600000
kor,1984,-2285500000
kor,1985,-2253600000
kor,1986,2132200000
kor,1987,5977900000
kor,1988,9415400000
kor,1989,2410400000
kor,1990,-3689400000
kor,1991,-7153400000
kor,1992,-1440400000
kor,1993,2682700000
kor,1994,-3860800000
kor,1995,-7004000000
kor,1996,-17346500000
kor,1997,-6745000000
kor,1998,39613800000
kor,1999,25446400000
kor,2000,15392500000
kor,2001,9406500000
kor,2002,14413600000
kor,2003,22138000000
kor,2004,39173000000
kor,2005,32492500000
kor,2006,24514500000
kor,2007,32436100000
kor,2008,11746100000
kor,2009,48055600000
kor,2010,47932300000
kor,2011,28014300000
kor,2012,48589300000
kor,2013,80259000000
kor,2014,86145000000
kor,2015,120275000000
kor,2016,116461700000
kor,2017,113592900000
kor,2018,110086800000
kor,2019,79812100000
kor,2020,80604800000
kor,2021,76207200000
kos,2004,-1220925243.36172
kos,2005,-1343632123.31954
kos,2006,-1461182487.84587
kos,2007,-1896321295.39228
kos,2008,-2549380045.92128
kos,2009,-2308054889.1071
kos,2010,-2300263478.02374
kos,2011,-2849680032.69597
kos,2012,-2627177001.28242
kos,2013,-2651451351.12824
kos,2014,-2729264512.53468
kos,2015,-2337193638.60924
kos,2016,-2535962689.25735
kos,2017,-2796593472.07578
kos,2018,-3224882670.9359
kos,2019,-3176707708.62515
kos,2020,-2949887421.74946
kwt,1975,6085528416.09222
kwt,1976,6320381456.18001
kwt,1977,4826113372.9267
kwt,1978,5907957676.87455
kwt,1979,13243303842.132
kwt,1980,13877306191.5833
kwt,1981,9286715259.84169
kwt,1982,3007873971.4977
kwt,1983,4583557304.47339
kwt,1984,5606935270.47737
kwt,1985,4654978792.04269
kwt,1986,1951171391.63806
kwt,1987,3283533081.5958
kwt,1988,1709498197.76959
kwt,1989,4986734661.74876
kwt,1990,3179005390.78886
kwt,1991,-3992703000
kwt,1992,-688896265.40922
kwt,1993,3273935142.82136
kwt,1994,4654499389.74195
kwt,1995,5578866527.61477
kwt,1996,6997127859.92572
kwt,1997,6533732031.63942
kwt,1998,1903164121.91748
kwt,1999,5515502976.20351
kwt,2000,13026827625.72
kwt,2001,9190311343.46688
kwt,2002,7249742280.6502
kwt,2003,11914304477.5344
kwt,2004,16598235493.7224
kwt,2005,30249315068.4932
kwt,2006,40213149785.1004
kwt,2007,42564060086.7745
kwt,2008,64004406281.0335
kwt,2009,35894263926.3919
kwt,2010,47560853324.1748
kwt,2011,80257498924.73689
kwt,2012,95401317213.8696
kwt,2013,90168871325.81
kwt,2014,77406650054.49638
kwt,2015,27992646495.112
kwt,2016,20054202586.8567
kwt,2017,25647868158.55429
kwt,2018,45710575127.3353
kwt,2019,35361306233.0631
kwt,2020,15412364036.7401
lao,1984,-118100000
lao,1985,-139600000
lao,1986,-130700000
lao,1987,-151900000
lao,1988,-91600000
lao,1989,-130500000
lao,1990,-106800000
lao,1991,-101300000
lao,1992,-57800000
lao,1993,-176400000
lao,1994,-239100000
lao,1995,-330700000
lao,1996,-315500000
lao,1997,-310900000
lao,1998,-229600000
lao,1999,-229600000
lao,2000,-204970000
lao,2001,-190764195.07043
lao,2002,-146293814.07415
lao,2003,-126655733.68099
lao,2004,-349375984.58159
lao,2005,-328892776.77945
lao,2006,-178163109.395
lao,2007,-141935414.43558
lao,2008,-311262124.95541
lao,2009,-408406627.96041
lao,2010,-314021120.93358
lao,2011,-568885480.24137
lao,2012,-855215421.13304
lao,2013,-786453091.8781
lao,2014,-1699419931.43047
lao,2015,-2022023958.90799
lao,2016,-1127593905.07006
lao,2017,-794159101.69031
lao,2018,-906821713.53371
lao,2019,-465970419.11712
lao,2020,744535844.03535
lbn,2002,-4875370332.65089
lbn,2003,-5035272801.92596
lbn,2004,-6812065742.23867
lbn,2005,-6598227750.03551
lbn,2006,-6211186453.45216
lbn,2007,-7888800000
lbn,2008,-11077080000
lbn,2009,-11207240626.9901
lbn,2010,-12499049452.3569
lbn,2011,-14057889585.122
lbn,2012,-15529936085.8372
lbn,2013,-15905713194.389
lbn,2014,-15935712025.1835
lbn,2015,-13645575944.0993
lbn,2016,-14020051021.6488
lbn,2017,-14459339121.703
lbn,2018,-14912060612.7923
lbn,2019,-13454352607.7078
lbn,2020,-6584212307.28319
lbr,1979,1703319.69304
lbr,1980,2635731.10529
lbr,1981,2267503.96558
lbr,1982,1877743.07501
lbr,1983,990552.53957
lbr,1984,2612043.97782
lbr,1985,3587522.88973
lbr,1986,3210682.25005
lbr,1987,1360933.05301
lbr,2004,-174105392.83418
lbr,2005,-174117518.71055
lbr,2006,-286455301.17747
lbr,2007,-302289424.94894
lbr,2008,-479831878.70222
lbr,2009,-379028278.38182
lbr,2010,-315703937.53051
lbr,2011,-694398249.54447
lbr,2012,-1066597960.4931
lbr,2013,-635607862.11554
lbr,2014,-1372330915.7967
lbr,2015,-1268000736.6993
lbr,2016,-921869760.33371
lbr,2017,-630068354.33964
lbr,2018,-524186601.21246
lbr,2019,-390898191.35181
lby,1977,5476421310.77558
lby,1978,4136111697.43089
lby,1979,7333533774.02389
lby,1980,11551397899.0136
lby,1981,167538277.23543
lby,1982,2725187728.97144
lby,1983,3369666927.9916
lby,1984,2564067923.73532
lby,1985,4599176498.80259
lby,1986,1378268184.14934
lby,1987,433964879.92052
lby,1988,-108830226.00503
lby,1989,765015797.92168
lby,1990,3776787251.58981
lby,1991,2663785424.96962
lby,1992,2646745240.81613
lby,1993,113348803.09913
lby,1994,944977154.7912
lby,1995,2302311760.90085
lby,1996,2085394874.79198
lby,1997,2248809286.67398
lby,1998,396300535.56981
lby,1999,2973842121.35345
lby,2000,7909000000
lby,2001,5809000000
lby,2002,2443000000
lby,2003,5678000000
lby,2004,8657000000
lby,2005,17675000000
lby,2006,24254000000
lby,2007,29227600000
lby,2008,40291800000
lby,2009,15053000000
lby,2010,24376000000
lby,2011,7860000000
lby,2012,35436100000
lby,2013,11968400000
lby,2014,-11118700000
lby,2015,-5567500000
lby,2016,-1902900000
lby,2017,8308400000
lby,2018,16044200000
lby,2019,10549000000
lca,1976,-24534637.09253
lca,1977,-31303703.7037
lca,1978,-48466666.66667
lca,1979,-60092592.59259
lca,1980,-66548148.14815
lca,1981,-75574074.07407
lca,1982,-65751851.85185
lca,1983,-49581481.48148
lca,1984,-59914814.81481
lca,1985,-61625925.92593
lca,1986,-51814814.81481
lca,1987,-75000000
lca,1988,-72222222.22222
lca,1989,-124851851.85185
lca,1990,-107822222.22222
lca,1991,-147507407.40741
lca,1992,-142318518.51852
lca,1993,-139088888.88889
lca,1994,-165722222.22222
lca,1995,-154744444.44444
lca,1996,-181088888.88889
lca,1997,-222151851.85185
lca,1998,-224696296.2963
lca,1999,-251122222.22222
lca,2000,-259611111.11111
lca,2001,-217805925.92593
lca,2002,-202584059.25926
lca,2003,-282708740.74074
lca,2004,-251706298.14815
lca,2005,-329355749.25926
lca,2006,-424336804.81481
lca,2007,-440484670
lca,2008,-432351402.22222
lca,2009,-266643338.88889
lca,2010,-344104338.14815
lca,2011,-420965996.66667
lca,2012,-353930628.88889
lca,2013,-291334787.77778
lca,2014,-457634516.05185
lca,2015,-388164297.08711
lca,2016,-485819943.40815
lca,2017,-482830735.91852
lca,2018,-509352632.9037
lca,2019,-434973281.16608
lca,2020,-383144281.65177
lka,1975,-127726375.3958
lka,1976,-19971469.3317
lka,1977,106510381.4383
lka,1978,-52936904.7877
lka,1979,-323165631.0015
lka,1980,-783502176.0477
lka,1981,-632003889.4114
lka,1982,-780445722.331
lka,1983,-664357667.5838
lka,1984,-237136049.0373
lka,1985,-522646766.8644
lka,1986,-555729374.5896
lka,1987,-472169392.7465
lka,1988,-540452632.7153
lka,1989,-550091097.3611
lka,1990,-472505771.9862
lka,1991,-804698975.5312
lka,1992,-715053108.7362
lka,1993,-742113101.8381
lka,1994,-1085027297.9254
lka,1995,-984683884.1994
lka,1996,-799710264.1523
lka,1997,-639627790.1818
lka,1998,-505437602.678
lka,1999,-769271812.2419
lka,2000,-1044009394.3403
lka,2001,-560034000
lka,2002,-795890000
lka,2003,-871572000
lka,2004,-1442589000
lka,2005,-1630138600
lka,2006,-2345010000
lka,2007,-2526950000
lka,2008,-4571480000
lka,2009,-2101440000
lka,2010,-3480035000
lka,2011,-7683109000
lka,2012,-9416673873.82207
lka,2013,-7608503872.58714
lka,2014,-8286696503.50179
lka,2015,-8388097664.29362
lka,2016,-8873104252.12535
lka,2017,-9619377729.73357
lka,2018,-10343092701.2377
lka,2019,-7997067701.60363
lka,2020,-6007948709.45503
lso,1975,-137929587.98536
lso,1976,-171464999.8509
lso,1977,-195614999.8299
lso,1978,-210104999.8173
lso,1979,-277664755.62857
lso,1980,-366316951.03224
lso,1981,-403382513.81398
lso,1982,-486473073.08798
lso,1983,-542376191.91559
lso,1984,-490105370.45062
lso,1985,-359075122.20482
lso,1986,-370650000.84275
lso,1987,-482499419.81265
lso,1988,-577927350.32286
lso,1989,-614330085.55533
lso,1990,-702334695.1757
lso,1991,-846159527.68722
lso,1992,-926994791.63133
lso,1993,-851766713.75285
lso,1994,-814260611.8809
lso,1995,-954841367.28644
lso,1996,-916585959.0923
lso,1997,-879644222.24394
lso,1998,-702690823.58847
lso,1999,-650610823.82845
lso,2000,-549940977.98226
lso,2001,-393817446.12174
lso,2002,-302195877.26247
lso,2003,-471035948.23906
lso,2004,-569702287.33181
lso,2005,-655127897.64613
lso,2006,-640877774.08546
lso,2007,-676462854.09436
lso,2008,-647610232.39008
lso,2009,-849194000.27479
lso,2010,-1091044024.61184
lso,2011,-980561144.27111
lso,2012,-1281754038.71124
lso,2013,-1044779699.44107
lso,2014,-946949017.70747
lso,2015,-801695182.98823
lso,2016,-731099238.38619
lso,2017,-798976833.87263
lso,2018,-710398465.78789
lso,2019,-719092525.8534
lso,2020,-713497997.72506
lso,2021,-749631562.93208
ltu,1993,-154732280.89425
ltu,1994,-204852988.36615
ltu,1995,-697932500
ltu,1996,-896150000
ltu,1997,-1347350000
ltu,1998,-1759325000
ltu,1999,-1636322500
ltu,2000,-1388710000
ltu,2001,-1387225000
ltu,2002,-1594780993.68401
ltu,2003,-2153721239.46389
ltu,2004,-2611955142.96465
ltu,2005,-2914946133.57885
ltu,2006,-4222852652.35459
ltu,2007,-6115593048.33484
ltu,2008,-6499697158.80237
ltu,2009,-1438916355.78883
ltu,2010,-2019619673.90909
ltu,2011,-2864573791.81892
ltu,2012,-1443506354.93716
ltu,2013,-1318430965.52054
ltu,2014,-1395447022.65891
ltu,2015,-2365756530.63521
ltu,2016,-2101000908.79581
ltu,2017,-2307148269.91542
ltu,2018,-3367156687.63178
ltu,2019,-2633721932.5322
ltu,2020,-448019199.09664
lux,1999,-2585942661.67033
lux,2000,-2420137791.52259
lux,2001,-2399853982.78123
lux,2002,-2108990446.95895
lux,2003,-3015608863.98884
lux,2004,-3686949066.16161
lux,2005,-4265877590.27354
lux,2006,-3514113704.38703
lux,2007,-3590218056.23064
lux,2008,-4261780575.39633
lux,2009,-2376770642.22846
lux,2010,-414997013.13772
lux,2011,-425192764.85123
lux,2012,462082482.38788
lux,2013,1935501037.87371
lux,2014,2465999528.98939
lux,2015,1261457047.49715
lux,2016,2227354706.40781
lux,2017,2291452895.36605
lux,2018,2232781436.07336
lux,2019,2415016379.22943
lux,2020,2323826965.70876
lux,2021,934935669.48026
lva,1992,-40313546
lva,1993,3085000
lva,1994,-300610000
lva,1995,-579626000
lva,1996,-853607000
lva,1997,-954003000
lva,1998,-1216100000
lva,1999,-1157400000
lva,2000,-884477939.20832
lva,2001,-1154393577.47484
lva,2002,-1343015670.75827
lva,2003,-2108703713.24972
lva,2004,-2966483916.4863
lva,2005,-3301172030.76246
lva,2006,-5440059888.95388
lva,2007,-7273092490.54125
lva,2008,-6315612061.65689
lva,2009,-2274427882.64883
lva,2010,-2184194138.96104
lva,2011,-3691916892.96536
lva,2012,-3601860727.47519
lva,2013,-3669244484.74717
lva,2014,-3569978488.21532
lva,2015,-2713367529.66679
lva,2016,-2282592565.56891
lva,2017,-2770245442.18362
lva,2018,-2965820781.54762
lva,2019,-2955311748.34957
lva,2020,-1694042197.09318
lva,2021,-2884553281.74603
mac,2002,-929380588.62338
mac,2003,-1068379546.4987
mac,2004,-1713549842.95451
mac,2005,-2342795493.00434
mac,2006,-3244595333.2861
mac,2007,-4744586623.3237
mac,2008,-5253984161.1446
mac,2009,-4461440893.89566
mac,2010,-5676111830.21573
mac,2011,-7758107544.43524
mac,2012,-9017141863.07438
mac,2013,-10716115435.142
mac,2014,-12389857303.106
mac,2015,-11968437120.3552
mac,2016,-10297024455.8785
mac,2017,-10665383400.4531
mac,2018,-10834072175.7817
mac,2019,-10571040122.0858
mac,2020,-7696541996.23416
mar,1975,-712401950.82956
mar,1976,-1024820037.28517
mar,1977,-1498441436.93127
mar,1978,-1111678888.58792
mar,1979,-1288747651.78562
mar,1980,-1320921470.07237
mar,1981,-1519827994.14892
mar,1982,-1745967245.14079
mar,1983,-1226916509.38296
mar,1984,-1400822859.61803
mar,1985,-1353441778.42637
mar,1986,-1052782845.03222
mar,1987,-1066366798.3575
mar,1988,-759518342.33751
mar,1989,-1696832179.37435
mar,1990,-2108381416.68882
mar,1991,-1980807552.93429
mar,1992,-2738034932.57983
mar,1993,-2386460271.23299
mar,1994,-2576522254.57379
mar,1995,-3162207757.14332
mar,1996,-2882670712.66791
mar,1997,-2578852201.36789
mar,1998,-3105238310.95402
mar,1999,-3284845277.67793
mar,2000,-4191494918.64933
mar,2001,-3836503221.497
mar,2002,-4125970343.37264
mar,2003,-5670935833.4053
mar,2004,-7791028914.84709
mar,2005,-9369851009.80182
mar,2006,-11344583443.9075
mar,2007,-16069347860.108
mar,2008,-21398348692.0941
mar,2009,-18861258534.4446
mar,2010,-17317872457.4764
mar,2011,-21387270121.499
mar,2012,-21884983024.5147
mar,2013,-21591857329.2971
mar,2014,-21054983733.2941
mar,2015,-14688336713.2624
mar,2016,-17630044669.8307
mar,2017,-18064872732.1371
mar,2018,-20252571152.0685
mar,2019,-19771169646.0209
mar,2020,-15507308218.0183
mda,1994,-53897000
mda,1995,-70210000
mda,1996,-259650000
mda,1997,-353740000
mda,1998,-400380000
mda,1999,-151900000
mda,2000,-312300000
mda,2001,-335080000
mda,2002,-391220000
mda,2003,-653440000
mda,2004,-798560000
mda,2005,-1232700000
mda,2006,-1647080000
mda,2007,-2382960000
mda,2008,-3349950000
mda,2009,-2057170000
mda,2010,-2327088750.35667
mda,2011,-2984553937.83667
mda,2012,-3067870000
mda,2013,-3138410000
mda,2014,-3040710000
mda,2015,-2123730000
mda,2016,-2078690000
mda,2017,-2558810000
mda,2018,-3294000000
mda,2019,-3311620000
mda,2020,-3094260000
mdg,1974,1827973.1828
mdg,1975,-12271823.21826
mdg,1976,27244240.85466
mdg,1977,38912604.37241
mdg,1978,753362.43392
mdg,1979,-248635731.52881
mdg,1980,-328002697.92884
mdg,1981,-178890536.44789
mdg,1982,-124322405.2484
mdg,1983,-68323979.40911
mdg,1984,-22977841.55694
mdg,1985,-44469434.81099
mdg,1986,-8087638.25931
mdg,1987,11251262.61052
mdg,1988,-34140979.5988
mdg,1989,1415708.4389
mdg,1990,-248830993.83372
mdg,1991,-95093060.76192
mdg,1992,-118333661.1885
mdg,1993,-130281262.36916
mdg,1994,-41661561.34952
mdg,1995,-23365824.28784
mdg,1996,-78537363.89151
mdg,1997,-220313327.91952
mdg,1998,-198641954.4731
mdg,1999,-168635891.64157
mdg,2000,-216328651.09703
mdg,2001,-157958803.2
mdg,2002,-395521956.19229
mdg,2003,-298671414.8
mdg,2004,-480029123.2
mdg,2005,-618336957.02797
mdg,2006,-564828530.19276
mdg,2007,-1004646530.04393
mdg,2008,-1898458440.51906
mdg,2009,-1649936292.99895
mdg,2010,-1045616437.22467
mdg,2011,-996699705.73921
mdg,2012,-1113883761.47199
mdg,2013,-945220813.35964
mdg,2014,-548381586.10602
mdg,2015,-328898894.92312
mdg,2016,-266094651.94518
mdg,2017,-449927235.41745
mdg,2018,-457536440.2817
mdg,2019,-844364984.45102
mdg,2020,-900227954.03473
mdv,1977,-4900000
mdv,1978,-7600000
mdv,1979,-11000000
mdv,1980,-31200000
mdv,1981,-25900000
mdv,1982,-28700000
mdv,1983,-37800000
mdv,1984,-37900000
mdv,1985,-32500000
mdv,1986,-31800000
mdv,1987,-26700000
mdv,1988,-32952470
mdv,1989,-47600000
mdv,1990,-43200000
mdv,1991,-65600000
mdv,1992,-102800000
mdv,1993,-125040000
mdv,1994,-119622504.84592
mdv,1995,-150752162.72987
mdv,1996,-185579956.77058
mdv,1997,-217334423.49836
mdv,1998,-215869050.12116
mdv,1999,-262416915.57677
mdv,2000,-233288520.6337
mdv,2001,-236046069.05036
mdv,2002,-212266764.64045
mdv,2003,-262294649.25476
mdv,2004,-383826360.26427
mdv,2005,-493843630.93042
mdv,2006,-590095567.29976
mdv,2007,-1077836971.98339
mdv,2008,-1317641752.36922
mdv,2009,-912667936.24302
mdv,2010,-1044337665.87258
mdv,2011,-1370452348.72315
mdv,2012,-1261379161.32059
mdv,2013,-1372025294.67954
mdv,2014,-1659983949.63199
mdv,2015,-1654653827.88059
mdv,2016,-1838672495.47321
mdv,2017,-1908129586.73682
mdv,2018,-2424937596.87424
mdv,2019,-2392426694.31378
mdv,2020,-1450679521.0328
mex,1979,-2830000000
mex,1980,-3829000000
mex,1981,-4854000000
mex,1982,6195000000
mex,1983,13287000000
mex,1984,12029000000
mex,1985,7130000000
mex,1986,3725000000
mex,1987,7189000000
mex,1988,274000000
mex,1989,-2596000000
mex,1990,-4433000000
mex,1991,-11329000000
mex,1992,-20677000000
mex,1993,-18893000000
mex,1994,-24266840000
mex,1995,2164090000
mex,1996,-175800000
mex,1997,-8612400000
mex,1998,-7800613122
mex,1999,-5591070393.99999
mex,2000,-8365282330.00001
mex,2001,-9625924180
mex,2002,-7634960309
mex,2003,-5791816343
mex,2004,-8843319319
mex,2005,-7662509186.99997
mex,2006,-6312234374.00001
mex,2007,-10311379580
mex,2008,-17614987767
mex,2009,-4925550154
mex,2010,-2942859541
mex,2011,-1205086680.00002
mex,2012,291242135.00001
mex,2013,-909240030.00001
mex,2014,-2795222249
mex,2015,-14612424631
mex,2016,-13081502435.9999
mex,2017,-10983784713
mex,2018,-13767630490
mex,2019,5167324163.99994
mex,2020,33979267491
mhl,2005,-61664834.26896
mhl,2006,-64064827.24733
mhl,2007,-69601890.45961
mhl,2008,-69777008.31523
mhl,2009,-73523175.59482
mhl,2010,-64741901.02281
mhl,2011,-52196524.05465
mhl,2012,-18519730.38403
mhl,2013,-34091489.27346
mhl,2014,-45293244.89397
mhl,2015,-60404858.35458
mhl,2016,-66115665.85458
mhl,2017,-58084682.68511
