geo,time,ne_con_prvt_cn
irn,2019,12121218275161100
irn,2020,17111364819405700
irq,1970,577700000
irq,1971,642900000
irq,1972,623000000
irq,1973,509700000
irq,1974,697400000
irq,1975,1440200000
irq,1976,1784700000
irq,1977,2574200000
irq,1978,2628900000
irq,1979,2971800000
irq,1980,3601900000
irq,1981,4156200000
irq,1982,6035600000
irq,1983,6848400000
irq,1984,7815200000
irq,1985,8098700000
irq,1986,8397700000
irq,1987,9204400000
irq,1988,10101400000
irq,1989,15984800000
irq,1990,25295000000
irq,1991,40026300000
irq,1992,63339200000
irq,1993,100234000000
irq,1994,563758000000
irq,1995,2784330000000
irq,1996,2394361000000
irq,1997,4637831000000
irq,1998,5451845000000
irq,1999,6297975000000
irq,2000,6799172000000
irq,2001,8123672000000
irq,2002,9956627000000
irq,2003,13616501000000
irq,2004,19538773000000
irq,2005,27593240000000
irq,2006,35526340000000
irq,2007,42963013300000
irq,2008,49091355700000
irq,2009,68256193200000
irq,2010,72026324000000
irq,2011,76260346700000
irq,2012,101299565500000
irq,2013,105696745400000
irq,2014,112036294400000
irq,2015,108396524900000
irq,2016,111917984400000
irq,2017,114058380600000
irq,2018,117082107900000
irq,2019,118657381200000
isl,1970,278122000
isl,1971,351838000
isl,1972,433020000
isl,1973,575237000
isl,1974,872692000
isl,1975,1226513000
isl,1976,1679279000
isl,1977,2418491000
isl,1978,3776138000
isl,1979,5680519000
isl,1980,9135667000
isl,1981,14578125000
isl,1982,23311221000
isl,1983,40470939000
isl,1984,54947900000
isl,1985,76522948000
isl,1986,98344410000
isl,1987,131929824000
isl,1988,158644951000
isl,1989,193734825000
isl,1990,222021763000
isl,1991,243442309000
isl,1992,243948794000
isl,1993,241134107000
isl,1994,252106375000
isl,1995,263203099000
isl,1996,284402732000
isl,1997,305783910000
isl,1998,345287967000
isl,1999,382394629000
isl,2000,420275387000
isl,2001,441254965000
isl,2002,461857964000
isl,2003,494549253000
isl,2004,548003244000
isl,2005,619951152000
isl,2006,690644848000
isl,2007,771299512000
isl,2008,823492973000
isl,2009,834797848000
isl,2010,864416408000
isl,2011,915313699000
isl,2012,986447200000
isl,2013,1033819628000
isl,2014,1090745305000
isl,2015,1148116570000
isl,2016,1237722356000
isl,2017,1323509745000
isl,2018,1429948334000
isl,2019,1519550890000
isl,2020,1509028293000
isr,1970,1120000
isr,1971,1321000
isr,1972,1678000
isr,1973,2179000
isr,1974,3252000
isr,1975,4587000
isr,1976,6199000
isr,1977,8792000
isr,1978,14634000
isr,1979,27777000
isr,1980,60627000
isr,1981,148102000
isr,1982,353419000
isr,1983,937799000
isr,1984,4287552000
isr,1985,17126664000
isr,1986,28872358000
isr,1987,37795663000
isr,1988,46029974000
isr,1989,55370515000
isr,1990,67485880000
isr,1991,84922065000
isr,1992,101701380000
isr,1993,120636441000
isr,1994,147234634000
isr,1995,167566345000
isr,1996,190582483000
isr,1997,210510371000
isr,1998,235088864000
isr,1999,258633910000
isr,2000,285540030000
isr,2001,298912573000
isr,2002,316979908000
isr,2003,318854948000
isr,2004,336819066000
isr,2005,353709233000
isr,2006,379789325000
isr,2007,415728510000
isr,2008,446225073000
isr,2009,459946129000
isr,2010,496836420000
isr,2011,532582797000
isr,2012,558280560000
isr,2013,588694179000
isr,2014,615703213000
isr,2015,637338790000
isr,2016,672621733000
isr,2017,698006552000
isr,2018,731225213000
isr,2019,766004507000
isr,2020,693767000000
ita,1970,21575881000
ita,1971,23617692000
ita,1972,25983410000
ita,1973,31405508000
ita,1974,39434578000
ita,1975,46374075000
ita,1976,57363672000
ita,1977,69361760000
ita,1978,79882571000
ita,1979,98502535000
ita,1980,125769633000
ita,1981,150777759000
ita,1982,178477083000
ita,1983,205237578000
ita,1984,234998616000
ita,1985,263620741000
ita,1986,291521825000
ita,1987,317543681000
ita,1988,349971299000
ita,1989,387644709000
ita,1990,422012008000
ita,1991,463198030000
ita,1992,495517590000
ita,1993,506212528000
ita,1994,540136485000
ita,1995,581704200000
ita,1996,611812100000
ita,1997,645631000000
ita,1998,679941300000
ita,1999,710248400000
ita,2000,751730200000
ita,2001,775877800000
ita,2002,798350800000
ita,2003,828303500000
ita,2004,856706600000
ita,2005,885949200000
ita,2006,921982500000
ita,2007,953816200000
ita,2008,973266300000
ita,2009,953183900000
ita,2010,978454300000
ita,2011,1007661300000
ita,2012,995710100000
ita,2013,982189600000
ita,2014,986309500000
ita,2015,1005936200000
ita,2016,1019578700000
ita,2017,1046341500000
ita,2018,1066167000000
ita,2019,1074810200000
ita,2020,956425600000
jam,1960,345207800
jam,1961,356645400
jam,1962,374321700
jam,1963,394077600
jam,1964,453345200
jam,1965,478300000
jam,1966,488900000
jam,1967,521100000
jam,1968,550100000
jam,1969,607600000
jam,1970,713100000
jam,1971,803100000
jam,1972,967900000
jam,1973,1062700000
jam,1974,1468800000
jam,1975,1722300000
jam,1976,1881700000
jam,1977,1939800100
jam,1978,2304800000
jam,1979,2667500000
jam,1980,3046500100
jam,1981,3592100100
jam,1982,3976600100
jam,1983,4543099900
jam,1984,6217500200
jam,1985,8246499800
jam,1986,9935500300
jam,1987,11753100300
jam,1988,13903899600
jam,1989,17523800100
jam,1990,21408499700
jam,1991,32758200300
jam,1992,53879799800
jam,1993,79937000000
jam,1994,120408000000
jam,1995,161437000000
jam,1996,191436000000
jam,1997,204115000000
jam,1998,225883000000
jam,1999,247509000000
jam,2000,288427000000
jam,2001,311111000000
jam,2002,349420000000
jam,2003,405444000000
jam,2004,466231000000
jam,2005,551731000000
jam,2006,613118000000
jam,2007,711413000000
jam,2008,889064000000
jam,2009,855781000000
jam,2010,944395000000
jam,2011,1065061000000
jam,2012,1123084000000
jam,2013,1222259000000
jam,2014,1314313000000
jam,2015,1346102000000
jam,2016,1368282000000
jam,2017,1483699000000
jam,2018,1542753000000
jam,2019,1607880000000
jam,2020,1498547545800
jor,1976,452600000
jor,1977,569000000
jor,1978,666700000
jor,1979,846500000
jor,1980,914800000
jor,1981,1120800000
jor,1982,1406700000
jor,1983,1537000000
jor,1984,1576700000
jor,1985,1745200000
jor,1986,1795000000
jor,1987,1747900000
jor,1988,1711700000
jor,1989,1688000000
jor,1990,2069000000
jor,1991,2142500000
jor,1992,2765900000
jor,1993,2793000000
jor,1994,2934900000
jor,1995,3045900000
jor,1996,3450600000
jor,1997,3647300000
jor,1998,4111900000
jor,1999,4177700000
jor,2000,4835800000
jor,2001,5157400000
jor,2002,5191300000
jor,2003,5561600000
jor,2004,6598900000
jor,2005,7838300000
jor,2006,9076200000
jor,2007,10512300000
jor,2008,11961143000
jor,2009,11940892000
jor,2010,12704001000
jor,2011,15467145900
jor,2012,17352538800
jor,2013,20547652500
jor,2014,21358826900
jor,2015,21810782700
jor,2016,22453711300
jor,2017,24197540900
jor,2018,25503202000
jor,2019,26469786300
jor,2020,27164168900
jpn,1970,35592438759000
jpn,1971,40135310018000
jpn,1972,46326376120000
jpn,1973,55982094922000
jpn,1974,67683127049000
jpn,1975,78676016716000
jpn,1976,88904505359000
jpn,1977,99399333702000
jpn,1978,109464424741000
jpn,1979,120756539679000
jpn,1980,131211300000000
jpn,1981,139639000000000
jpn,1982,149926600000000
jpn,1983,157961600000000
jpn,1984,165612500000000
jpn,1985,175252200000000
jpn,1986,182742000000000
jpn,1987,191114900000000
jpn,1988,201868700000000
jpn,1989,215851200000000
jpn,1990,232097300000000
jpn,1991,244693100000000
jpn,1992,254753800000000
jpn,1993,260327700000000
jpn,1994,269405200000000
jpn,1995,275118900000000
jpn,1996,280899700000000
jpn,1997,285925600000000
jpn,1998,284340000000000
jpn,1999,285671900000000
jpn,2000,287352100000000
jpn,2001,289337000000000
jpn,2002,288790900000000
jpn,2003,287643700000000
jpn,2004,289742500000000
jpn,2005,291828900000000
jpn,2006,294498900000000
jpn,2007,295716700000000
jpn,2008,294334600000000
jpn,2009,285154400000000
jpn,2010,287488000000000
jpn,2011,284640600000000
jpn,2012,288669400000000
jpn,2013,295750700000000
jpn,2014,298999000000000
jpn,2015,300064900000000
jpn,2016,297775600000000
jpn,2017,302053600000000
jpn,2018,305032700000000
jpn,2019,305618800000000
jpn,2020,288369400000000
kaz,1993,20853300000
kaz,1994,328846800000
kaz,1995,721130000000
kaz,1996,952790000000
kaz,1997,1179150000000
kaz,1998,1270030000000
kaz,1999,1460120000000
kaz,2000,1608990000000
kaz,2001,1882490000000
kaz,2002,2061810000000
kaz,2003,2512830000000
kaz,2004,3142460000000
kaz,2005,3784440000000
kaz,2006,4669890000000
kaz,2007,5795438400000
kaz,2008,7129392400000
kaz,2009,8082513400000
kaz,2010,9899986800000
kaz,2011,11916087500000
kaz,2012,13937217200000
kaz,2013,17962285700000
kaz,2014,19235837400000
kaz,2015,21962062900000
kaz,2016,25620092900000
kaz,2017,28596746000000
kaz,2018,32206780000000
kaz,2019,36350861900000
kaz,2020,37406325400000
ken,1960,4063599100
ken,1961,4032399100
ken,1962,4460498900
ken,1963,4799698900
ken,1964,4915999200
ken,1965,4993999000
ken,1966,5499998000
ken,1967,5864002000
ken,1968,6248399000
ken,1969,6536999000
ken,1970,6892999000
ken,1971,8212799000
ken,1972,9358000000
ken,1973,10366000000
ken,1974,13668000000
ken,1975,16328000000
ken,1976,17910000000
ken,1977,20700000000
ken,1978,24800000000
ken,1979,30062000000
ken,1980,33438000000
ken,1981,38286000000
ken,1982,44609480000
ken,1983,48666080000
ken,1984,57315920000
ken,1985,58715040000
ken,1986,70384820000
ken,1987,81648800000
ken,1988,91256800000
ken,1989,117383000000
ken,1990,122554287700
ken,1991,142418329000
ken,1992,178000812700
ken,1993,210595352400
ken,1994,250076147200
ken,1995,322240740000
ken,1996,523357000000
ken,1997,594524000000
ken,1998,661027000000
ken,1999,712664000000
ken,2000,757727000000
ken,2001,811793000000
ken,2002,813953000000
ken,2003,872821000000
ken,2004,962433000000
ken,2005,1067448000000
ken,2006,1419467000000
ken,2007,1610385000000
ken,2008,1870427000000
ken,2009,2374000000000
ken,2010,2620000000000
ken,2011,3164000000000
ken,2012,3585000000000
ken,2013,4063000000000
ken,2014,4567000000000
ken,2015,5198813000000
ken,2016,5802420900000
ken,2017,6609665100000
ken,2018,7201648300000
ken,2019,7946874600000
ken,2020,8119158800000
kgz,1987,19900000
kgz,1988,21700000
kgz,1989,25200000
kgz,1990,30500000
kgz,1991,59300000
kgz,1992,524300000
kgz,1993,4053100000
kgz,1994,9421800000
kgz,1995,12110600000
kgz,1996,19211800000
kgz,1997,21150900000
kgz,1998,30163100000
kgz,1999,37848200000
kgz,2000,42929600000
kgz,2001,47893100000
kgz,2002,50896700000
kgz,2003,65344000000
kgz,2004,71747000000
kgz,2005,85305100000
kgz,2006,108253100000
kgz,2007,124141200000
kgz,2008,173964900000
kgz,2009,157518400000
kgz,2010,186422600000
kgz,2011,238522000000
kgz,2012,297433400000
kgz,2013,345277800000
kgz,2014,384661500000
kgz,2015,389793400000
kgz,2016,394399500000
kgz,2017,435411800000
kgz,2018,469662100000
kgz,2019,472752600000
kgz,2020,446759400000
khm,1960,15399999500
khm,1961,15500000300
khm,1962,16300000300
khm,1963,16899999700
khm,1964,17999999000
khm,1965,21699999700
khm,1966,22499999700
khm,1967,23200000000
khm,1968,26699999200
khm,1969,30699999200
khm,1970,26699999200
khm,1993,6890831002200
khm,1994,6751447831000
khm,1995,7997306818300
khm,1996,9018739774800
khm,1997,9163497930000
khm,1998,11207310529900
khm,1999,12016171720300
khm,2000,12506508316600
khm,2001,13250639328700
khm,2002,14078400377100
khm,2003,15490233485100
khm,2004,18250731837800
khm,2005,21709382542700
khm,2006,24166769713300
khm,2007,27384818571800
khm,2008,33341389811200
khm,2009,32792050040700
khm,2010,38246176225300
khm,2011,43143970366900
khm,2012,45393016257700
khm,2013,48225848738400
khm,2014,52297716747800
khm,2015,56392414253100
khm,2016,61841107916900
khm,2017,65927948650100
khm,2018,70358829169400
khm,2019,76424804474700
khm,2020,73598996260400
kir,1972,8934000
kir,1973,11202000
kir,1974,11896000
kir,1975,15742000
kir,1976,15946000
kir,1977,17122000
kir,1978,20263000
kir,1979,21286000
kir,1980,22711000
kir,1981,23382000
kir,1982,19349000
kir,1983,20671000
kir,1984,20895000
kir,1985,22066000
kir,1986,22913000
kir,1987,24040000
kir,1988,24702000
kir,1989,26744000
kir,1990,27033000
kir,1991,29587000
kir,1992,31592000
kir,2008,155339000
kir,2009,156598000
kir,2010,153197000
kir,2011,162929000
kir,2012,161593000
kir,2013,169110000
kir,2014,176195000
kir,2015,195554000
kir,2016,204925000
kir,2017,219591000
kir,2018,202264000
kor,1960,212720000000
kor,1961,252990000000
kor,1962,304100000000
kor,1963,417870000000
kor,1964,612260000000
kor,1965,693780000000
kor,1966,837890000000
kor,1967,1039800000000
kor,1968,1277060000000
kor,1969,1597780000000
kor,1970,2062100000000
kor,1971,2592400000000
kor,1972,3104800000000
kor,1973,3798600000000
kor,1974,5443600000000
kor,1975,7285700000000
kor,1976,9315500000000
kor,1977,11361500000000
kor,1978,15016700000000
kor,1979,19439700000000
kor,1980,24916700000000
kor,1981,31181500000000
kor,1982,35278600000000
kor,1983,39796800000000
kor,1984,44444800000000
kor,1985,49305000000000
kor,1986,54837200000000
kor,1987,61775800000000
kor,1988,71362200000000
kor,1989,83899400000000
kor,1990,100737500000000
kor,1991,122044700000000
kor,1992,141345300000000
kor,1993,161104500000000
kor,1994,192771200000000
kor,1995,227069500000000
kor,1996,261376700000000
kor,1997,289425100000000
kor,1998,270297600000000
kor,1999,311176900000000
kor,2000,355141400000000
kor,2001,391691700000000
kor,2002,440206700000000
kor,2003,452736500000000
kor,2004,468700500000000
kor,2005,500910900000000
kor,2006,533277700000000
kor,2007,571809500000000
kor,2008,606355800000000
kor,2009,622808600000000
kor,2010,667061300000000
kor,2011,711118800000000
kor,2012,738312100000000
kor,2013,758005000000000
kor,2014,780462700000000
kor,2015,804812400000000
kor,2016,834804800000000
kor,2017,872791400000000
kor,2018,911576100000000
kor,2019,935933800000000
kor,2020,897449200000000
kos,2008,3358614000
kos,2009,3443480000
kos,2010,3766262000
kos,2011,3986272000
kos,2012,4192780000
kos,2013,4368998000
kos,2014,4717457000
kos,2015,4827633000
kos,2016,4935904000
kos,2017,5036655000
kos,2018,5324610000
kos,2019,5650904000
kos,2020,5748982000
kwt,1965,198000000
kwt,1966,232000000
kwt,1967,280000000
kwt,1968,297000000
kwt,1969,306000000
kwt,1970,396300000
kwt,1971,420000000
kwt,1972,427400000
kwt,1973,438700000
kwt,1974,563800000
kwt,1975,758800000
kwt,1976,1029800000
kwt,1977,1362700000
kwt,1978,1477600000
kwt,1979,1780300000
kwt,1980,2388500000
kwt,1981,2663899900
kwt,1982,3316999900
kwt,1983,2693600000
kwt,1984,2734690000
kwt,1985,3083960100
kwt,1986,2744290000
kwt,1987,2805060100
kwt,1988,3083300100
kwt,1989,3662100000
kwt,1990,3012300000
kwt,1991,2911099900
kwt,1992,2233300000
kwt,1993,3142599900
kwt,1994,3055000100
kwt,1995,3461000000
kwt,1996,4199300000
kwt,1997,4278600000
kwt,1998,4608100000
kwt,1999,4775700000
kwt,2000,4805100000
kwt,2001,4953900000
kwt,2002,5747400000
kwt,2003,6098000000
kwt,2004,6555100000
kwt,2005,7585900000
kwt,2006,8419400000
kwt,2007,9917600000
kwt,2008,11148100000
kwt,2009,10215900000
kwt,2010,9557200000
kwt,2011,10309500000
kwt,2012,11524300000
kwt,2013,12419700000
kwt,2014,13413600000
kwt,2015,14323400000
kwt,2016,14950700000
kwt,2017,15850656400
kwt,2018,16593305500
kwt,2019,17100433400
lao,1984,55900000300
lao,1985,95800000500
lao,1986,149399994400
lao,1987,170299998200
lao,1988,220500000800
lao,2000,11952138135800
lao,2001,14150849392800
lao,2002,12696754856500
lao,2003,16626316073800
lao,2004,19226870144700
lao,2005,20881975530100
lao,2006,23858413280100
lao,2007,29099665592400
lao,2008,36219245675300
lao,2009,34496592731900
lao,2010,43909673139900
lao,2011,46231045314600
lao,2012,62440275977600
lao,2013,69566827528400
lao,2014,77501455550800
lao,2015,83518771102500
lao,2016,84929233279800
lbn,1990,2305547000000
lbn,1991,4584321000000
lbn,1992,11797228967300
lbn,1993,15903208692100
lbn,1994,16981514567600
lbn,1995,19512746844600
lbn,1996,20058472708800
lbn,1997,21041000000000
lbn,1998,21466000000000
lbn,1999,21742000000000
lbn,2000,21878000000000
lbn,2001,22333000000000
lbn,2002,23962000000000
lbn,2003,25680000000000
lbn,2004,26586019920110.69531
lbn,2005,26576661837920.39844
lbn,2006,28158412234672.10156
lbn,2007,32066919710229.10156
lbn,2008,38690114064332.20312
lbn,2009,44920683517154.89844
lbn,2010,50937837163616.49219
lbn,2011,54170272009042.49219
lbn,2012,61387804188097.89844
lbn,2013,65303182273507.79688
lbn,2014,68639972498260.09375
lbn,2015,68553780189482.20312
lbn,2016,68652436954554.39844
lbn,2017,72343758268819.79688
lbn,2018,75552985706847.70312
lbn,2019,74100806558350
lbn,2020,120235083738600
lby,1990,3964000000
lby,1991,5153000000
lby,1992,5137000000
lby,1993,5989000000
lby,1994,5993000000
lby,1995,6276000000
lby,1996,6809000000
lby,1997,8368000000
lby,1998,8072000000
lby,1999,8514000000
lby,2000,7962000000
lby,2001,8994000000
lby,2002,13939000000
lby,2003,11407035400
lby,2004,15162395800
lby,2005,15146564800
lby,2006,17352000000
lby,2007,22075200000
lby,2008,23826000000
lka,1960,5169753100
lka,1961,4976676354.88567
lka,1962,5108612852.61925
lka,1963,5420710022.95208
lka,1964,5865788751.28545
lka,1965,6076318000
lka,1966,6257712000
lka,1967,6773620000
lka,1968,8022323490.71569
lka,1969,8741293000
lka,1970,10198620000
lka,1971,10471940000
lka,1972,11348060000
lka,1973,13678400000
lka,1974,17642300000
lka,1975,19696880000
lka,1976,22352420000
lka,1977,26905520000
lka,1978,31485420000
lka,1979,38604820000
lka,1980,48954810000
lka,1981,62462650000
lka,1982,72816800000
lka,1983,89097910000
lka,1984,112489000000
lka,1985,118631600000
lka,1986,130935300000
lka,1987,143312300000
lka,1988,161479900000
lka,1989,182972000000
lka,1990,233403200000
lka,1991,269685400000
lka,1992,307580300000
lka,1993,360778100000
lka,1994,417596200000
lka,1995,480849300000
lka,1996,552305400000
lka,1997,639193582000
lka,1998,729817900000
lka,1999,791726884100
lka,2000,898981700000
lka,2001,1004553000000
lka,2002,1127432094100
lka,2003,1309411000000
lka,2004,1483192000000
lka,2005,1692765000000
lka,2006,1988378000000
lka,2007,2403167000000
lka,2008,3085296000000
lka,2009,3116221000000
lka,2010,4390215110300
lka,2011,5144879308000
lka,2012,5691714409500
lka,2013,6483668651300
lka,2014,6981946895100
lka,2015,7376175532000
lka,2016,8514455970000
lka,2017,8942500677400
lka,2018,9776076918700
lka,2019,10485179641200
lka,2020,10589745351300
lso,1960,26700000
lso,1961,27500000
lso,1962,32100000
lso,1963,37100000
lso,1964,40500000
lso,1965,42600000
lso,1966,49800000
lso,1967,49530000
lso,1968,51190000
lso,1969,53420000
lso,1970,58100000
lso,1971,66700000
lso,1972,80200000
lso,1973,109100000
lso,1974,143500000
lso,1975,173600000
lso,1976,220400000
lso,1977,275100000
lso,1978,312800000
lso,1979,372300000
lso,1980,437767000
lso,1981,530417900
lso,2007,11450824800
lso,2008,12986375200
lso,2009,14065456400
lso,2010,15480531800
lso,2011,17011584300
lso,2012,18594912800
lso,2013,19105344500
lso,2014,20414257300
lso,2015,23049549800
lso,2016,23999934100
lso,2017,27508239100
lso,2018,27210411600
lso,2019,27222205500
ltu,1995,4954590000
ltu,1996,6225133000
ltu,1997,7185325000
ltu,1998,7960867000
ltu,1999,8251975000
ltu,2000,8668445000
ltu,2001,9244995000
ltu,2002,9759988000
ltu,2003,10697588000
ltu,2004,11840611000
ltu,2005,13518104000
ltu,2006,15434111000
ltu,2007,18372799000
ltu,2008,21164627000
ltu,2009,18246262000
ltu,2010,17950615000
ltu,2011,19542912000
ltu,2012,20772764000
ltu,2013,21853247000
ltu,2014,22660086000
ltu,2015,23346515000
ltu,2016,24528592000
ltu,2017,26297217000
ltu,2018,27971752000
ltu,2019,29446826000
ltu,2020,29074657000
lux,1970,852289000
lux,1971,942202000
lux,1972,1038185000
lux,1973,1151335000
lux,1974,1323865000
lux,1975,1536370000
lux,1976,1732137000
lux,1977,1872816000
lux,1978,1993324000
lux,1979,2165792000
lux,1980,2393748000
lux,1981,2644113000
lux,1982,2935464000
lux,1983,3193708000
lux,1984,3451890000
lux,1985,3704394000
lux,1986,3838087000
lux,1987,4048903000
lux,1988,4387923000
lux,1989,4749194000
lux,1990,5107415000
lux,1991,5650117000
lux,1992,5752409000
lux,1993,6104398000
lux,1994,6517571000
lux,1995,6771935000
lux,1996,7049531000
lux,1997,7385514000
lux,1998,7902497000
lux,1999,8501240000
lux,2000,9210026000
lux,2001,9747483000
lux,2002,10400128000
lux,2003,10911315000
lux,2004,11297527000
lux,2005,11608536000
lux,2006,12379459000
lux,2007,12944831000
lux,2008,13665306000
lux,2009,13831237000
lux,2010,14579396000
lux,2011,15257299000
lux,2012,15961693000
lux,2013,16334291000
lux,2014,16945410000
lux,2015,17614889000
lux,2016,18342947000
lux,2017,19306165000
lux,2018,20193972000
lux,2019,21034027000
lux,2020,19705914000
lva,1994,2353000000
lva,1995,2659969000
lva,1996,3185549000
lva,1997,3613119000
lva,1998,3837387000
lva,1999,4088635000
lva,2000,4299142000
lva,2001,4627665000
lva,2002,5180239000
lva,2003,5896499000
lva,2004,6922573000
lva,2005,8380940000
lva,2006,10934100000
lva,2007,13585778000
lva,2008,14141801000
lva,2009,11488755000
lva,2010,11450180000
lva,2011,12130266000
lva,2012,13227015000
lva,2013,14142786000
lva,2014,14430174000
lva,2015,14644602000
lva,2016,15314950000
lva,2017,16279442000
lva,2018,17272242000
lva,2019,17821215000
lva,2020,16596995000
mac,1982,4352000000
mac,1983,5008000000
mac,1984,5699000000
mac,1985,6151000000
mac,1986,6817000000
mac,1987,7711000000
mac,1988,9211000000
mac,1989,10514000000
mac,1990,12022000000
mac,1991,14112000000
mac,1992,16460000000
mac,1993,18674000000
mac,1994,21118000000
mac,1995,23305000000
mac,1996,25299000000
mac,1997,26293000000
mac,1998,25903000000
mac,1999,25754000000
mac,2000,25230000000
mac,2001,25308000000
mac,2002,25938000000
mac,2003,26277000000
mac,2004,28751000000
mac,2005,31447000000
mac,2006,35060000000
mac,2007,40933000000
mac,2008,47376000000
mac,2009,48937000000
mac,2010,53560000000
mac,2011,63065000000
mac,2012,71279000000
mac,2013,80458000000
mac,2014,89713000000
mac,2015,95246000000
mac,2016,96051000000
mac,2017,99557000000
mac,2018,106799000000
mac,2019,111631000000
mac,2020,95159000000
mar,1960,7941236200
mar,1961,8251760100
mar,1962,9576460300
mar,1963,10417461200
mar,1964,10779738100
mar,1965,11356000000
mar,1966,11295999900
mar,1967,11803000000
mar,1968,12611000100
mar,1969,13732000000
mar,1970,14702300000
mar,1971,15954000000
mar,1972,17038500000
mar,1973,18647400000
mar,1974,22855300000
mar,1975,25267000000
mar,1976,28779000000
mar,1977,33419800000
mar,1978,37211700000
mar,1979,41591300000
mar,1980,51743280000
mar,1981,57181230000
mar,1982,64750590000
mar,1983,74289350000
mar,1984,81149930000
mar,1985,91144470000
mar,1986,108600000000
mar,1987,111244600000
mar,1988,122708600000
mar,1989,128720000000
mar,1990,146143190100
mar,1991,174970371300
mar,1992,177714174200
mar,1993,179952245400
mar,1994,204515845100
mar,1995,209789933700
mar,1996,237583021800
mar,1997,228855186000
mar,1998,242018703300
mar,1999,247882024900
mar,2000,254456673800
mar,2001,256446880100
mar,2002,269273164600
mar,2003,283444430900
mar,2004,298973804100
mar,2005,316403641100
mar,2006,345589131200
mar,2007,375204000000
mar,2008,418215000000
mar,2009,438781000000
mar,2010,461040000000
mar,2011,488348000000
mar,2012,512207000000
mar,2013,538145000000
mar,2014,555716000000
mar,2015,568266000000
mar,2016,592306000000
mar,2017,615567000000
mar,2018,642974000000
mar,2019,660652000000
mar,2020,635234000000
mda,1995,3692463000
mda,1996,5330541000
mda,1997,6111739000
mda,1998,6949319000
mda,1999,9202203000
mda,2000,14154834000
mda,2001,16526359000
mda,2002,18726893000
mda,2003,25015268000
mda,2004,28523604000
mda,2005,35179361000
mda,2006,42027737000
mda,2007,49959988000
mda,2008,58606827000
mda,2009,54213577000
mda,2010,77831764000
mda,2011,91788016000
mda,2012,98256956000
mda,2013,109082992000
mda,2014,120436931000
mda,2015,127446853000
mda,2016,138563112000
mda,2017,153173006000
mda,2018,163214440000
mda,2019,177199163004.26401
mda,2020,170310021432.746
mdg,1960,28368042000
mdg,1961,28874852400
mdg,1962,30061879300
mdg,1963,31437111300
mdg,1964,33051947000
mdg,1965,34688784200
mdg,1966,36396421100
mdg,1967,37478845500
mdg,1968,40222507400
mdg,1969,43219975000
mdg,1970,49038106200
mdg,1971,53552408100
mdg,1972,55171044600
mdg,1973,61375384600
mdg,1974,78297566300
mdg,1975,84214099800
mdg,1976,86558552700
mdg,1977,97942209500
mdg,1978,102934922100
mdg,1979,128857706900
mdg,1980,86814585724.03751
mdg,1981,130999927623.51199
mdg,1982,211187101922.841
mdg,1983,260403528853.87296
mdg,1984,268071624497.70401
mdg,1985,349056146260.01001
mdg,1986,400847275646.388
mdg,1987,426607447500.086
mdg,1988,662865554027.96106
mdg,1989,491103648720.80707
mdg,1990,702554087051.18896
mdg,1991,735535857300
mdg,1992,756979455300
mdg,1993,860840841600
mdg,1994,1276045408100
mdg,1995,2722926872900
mdg,1996,3276743653900
mdg,1997,3470014194300
mdg,1998,3604709076400
mdg,1999,4028372395000
mdg,2000,4719715256800
mdg,2001,4981417832500
mdg,2002,5900135916100
mdg,2003,5938501575200
mdg,2004,6621628787300
mdg,2005,8807260772000
mdg,2006,9583276683100
mdg,2007,10473147526800
mdg,2008,12114822819000
mdg,2009,13531808183400
mdg,2010,15435275557500
mdg,2011,17212110554000
mdg,2012,18785521581600
mdg,2013,21293612920300
mdg,2014,22110382026600
mdg,2015,24349750136300
mdg,2016,26919261805700
mdg,2017,29401905863900
mdg,2018,33047335664900
mdg,2019,36182293043200
mdg,2020,37990150662800
mdv,2014,20892000000
mdv,2015,25939223700
mdv,2016,29632376800
mdv,2017,34415162200
mdv,2018,38381049900
mdv,2019,40308093100
mdv,2020,29229102900
mex,1960,125858000
mex,1961,136069000
mex,1962,146588000
mex,1963,158384900
mex,1964,187618900
mex,1965,199662000
mex,1966,222590000
mex,1967,243215000
mex,1968,271957000
mex,1969,296312000
mex,1970,319521800
mex,1971,358781500
mex,1972,405566400
mex,1973,486989100
mex,1974,628344100
mex,1975,755923500
mex,1976,933360300
mex,1977,1226086500
mex,1978,1543833200
mex,1979,1975879100
mex,1980,2908761000
mex,1981,3944945000
mex,1982,6036102000
mex,1983,10881696000
mex,1984,18589923000
mex,1985,30574912000
mex,1986,54208885000
mex,1987,127267569000
mex,1988,281568841000
mex,1989,377907048000
mex,1990,514117270000
mex,1991,669159385000
mex,1992,808120459000
mex,1993,1082485020000
mex,1994,1222639762000
mex,1995,1530788511000
mex,1996,2088545294000
mex,1997,2642800207000
mex,1998,3206966198000
mex,1999,3860652077000
mex,2000,4547571103000
mex,2001,4870799626000
mex,2002,5193620067000
mex,2003,5526039200000
mex,2004,6031743840000
mex,2005,6562652734000
mex,2006,7150743782000
mex,2007,7726773726000
mex,2008,8268754537000
mex,2009,8006570345000
mex,2010,8734843839000
mex,2011,9504275363000
mex,2012,10237972500000
mex,2013,10819250940000
mex,2014,11515260543000
mex,2015,12148383341000
mex,2016,13189005444000
mex,2017,14305262471000
mex,2018,15238385108000
mex,2019,15867823785000
mex,2020,14708732702000
mhl,2004,105280700
mhl,2005,111769100
mhl,2006,111170400
mhl,2007,120485200
