geo,time,ne_con_govt_kn
gmb,2008,3872000000
gmb,2009,4076000000
gmb,2010,4453000000
gmb,2011,4134000000
gmb,2012,4082000000
gmb,2013,4587634700
gmb,2014,4279533300
gmb,2015,4310478400
gmb,2016,4482197700
gmb,2017,4209295700
gmb,2018,4365521600
gmb,2019,5003524800
gmb,2020,5028322140.33042
gnb,2000,37442135500
gnb,2001,18851285300
gnb,2002,18526945200
gnb,2003,25720849500
gnb,2004,29681107200
gnb,2005,45228580000
gnb,2006,34584585600
gnb,2007,34225953300
gnb,2008,30095103000
gnb,2009,30755506300
gnb,2010,34591990300
gnb,2011,38759387900
gnb,2012,41013637400
gnb,2013,33011261700
gnb,2014,62313032000
gnb,2015,61513602400
gnb,2016,60425417600
gnb,2017,63408889800
gnb,2018,66638775000
gnb,2019,77691699300
gnb,2020,84700833900
gnq,2005,308799920000
gnq,2006,383049000000
gnq,2007,456773000000
gnq,2008,563805000000
gnq,2009,647148000000
gnq,2010,729177000000
gnq,2011,894451000000
gnq,2012,948057000000
gnq,2013,1189268875500
gnq,2014,1174942611400
gnq,2015,1165345000000
gnq,2016,1103633298200
gnq,2017,1107987000000
gnq,2018,1125639174500
gnq,2019,1104792945300
gnq,2020,1068755000000
grc,1960,7670844200
grc,1961,8008252900
grc,1962,8542588100
grc,1963,8899084900
grc,1964,9729687300
grc,1965,10601875300
grc,1966,11266066600
grc,1967,12220113800
grc,1968,12384366000
grc,1969,13334296600
grc,1970,13925918000
grc,1971,14614065000
grc,1972,15442120000
grc,1973,16462225000
grc,1974,18484230000
grc,1975,20690337000
grc,1976,21752304000
grc,1977,23171751000
grc,1978,23983498000
grc,1979,25385607000
grc,1980,25437241000
grc,1981,27171459000
grc,1982,26615345000
grc,1983,27572941000
grc,1984,28312266000
grc,1985,29398544000
grc,1986,29076849000
grc,1987,29141580000
grc,1988,27538836000
grc,1989,29025933000
grc,1990,29200088000
grc,1991,28762087000
grc,1992,27899224000
grc,1993,28624604000
grc,1994,28309734000
grc,1995,29895705000
grc,1996,31470670000
grc,1997,30473984000
grc,1998,31264030000
grc,1999,32380238000
grc,2000,33556724000
grc,2001,35155494000
grc,2002,36112191000
grc,2003,37191544000
grc,2004,38708807000
grc,2005,40294423000
grc,2006,43035113000
grc,2007,45356710000
grc,2008,44298986000
grc,2009,45195405000
grc,2010,43311712000
grc,2011,40299200000
grc,2012,38338324000
grc,2013,35902470000
grc,2014,35456436000
grc,2015,36419334000
grc,2016,36379611000
grc,2017,35989252000
grc,2018,34746937000
grc,2019,35320972000
grc,2020,36248152000
grl,2003,5738300000
grl,2004,5797800000
grl,2005,5724800000
grl,2006,5996200000
grl,2007,6022900000
grl,2008,6381800000
grl,2009,6757700000
grl,2010,6590600000
grl,2011,6587000000
grl,2012,6651300000
grl,2013,6925500000
grl,2014,6912400000
grl,2015,6873900000
grl,2016,6995500000
grl,2017,7111500000
grl,2018,7305200000
grl,2019,7619800000
gtm,1960,4340655605.27876
gtm,1961,4536966264.48452
gtm,1962,4024376328.6327
gtm,1963,3980751613.65182
gtm,1964,4357014454.74045
gtm,1965,4640574916.04675
gtm,1966,4956853820.55402
gtm,1967,5267679775.24072
gtm,1968,5300398218.44168
gtm,1969,6145626280.40124
gtm,1970,6849074297.77705
gtm,1971,6341937311.74579
gtm,1972,7012666885.92064
gtm,1973,7018119835.7412
gtm,1974,7350758147.91835
gtm,1975,8097830694.20564
gtm,1976,8997589556.85659
gtm,1977,9602882058.56013
gtm,1978,10208174374.1943
gtm,1979,10846185319.0987
gtm,1980,12144019380.3288
gtm,1981,12683874809.561
gtm,1982,12525735357.3073
gtm,1983,12536641443.0178
gtm,1984,12869279755.1951
gtm,1985,12596625379.5992
gtm,1986,13245542596.2836
gtm,1987,14172566952.315
gtm,1988,14886921055.4013
gtm,1989,15454041791.9445
gtm,1990,15519478864.4158
gtm,1991,15323167800
gtm,1992,17068154800
gtm,1993,18507545600
gtm,1994,19056076900
gtm,1995,19308183800
gtm,1996,19305833600
gtm,1997,20497158100
gtm,1998,22485734400
gtm,1999,24201231300
gtm,2000,26102209300
gtm,2001,27503838900
gtm,2002,27479319300
gtm,2003,27080006900
gtm,2004,25281331500
gtm,2005,25701219100
gtm,2006,27169251500
gtm,2007,29417739800
gtm,2008,32753576100
gtm,2009,37448375300
gtm,2010,40366589200
gtm,2011,42035327800
gtm,2012,44489757900
gtm,2013,47001123000
gtm,2014,48710256000
gtm,2015,49169650000
gtm,2016,47663587000
gtm,2017,48644900000
gtm,2018,51916825000
gtm,2019,53200644000
gtm,2020,54054466000
hkg,1961,14921000000
hkg,1962,15586000000
hkg,1963,17213000000
hkg,1964,18910000000
hkg,1965,20435000000
hkg,1966,22728000000
hkg,1967,25073000000
hkg,1968,26472000000
hkg,1969,28874000000
hkg,1970,30341000000
hkg,1971,31270000000
hkg,1972,33300000000
hkg,1973,36755000000
hkg,1974,40114000000
hkg,1975,42811000000
hkg,1976,45446000000
hkg,1977,49424000000
hkg,1978,54078000000
hkg,1979,59542000000
hkg,1980,64128000000
hkg,1981,77666000000
hkg,1982,82112000000
hkg,1983,87360000000
hkg,1984,90994000000
hkg,1985,93673000000
hkg,1986,99596000000
hkg,1987,102953000000
hkg,1988,107075000000
hkg,1989,112679000000
hkg,1990,118621000000
hkg,1991,128240000000
hkg,1992,145555000000
hkg,1993,149370000000
hkg,1994,155306000000
hkg,1995,160391000000
hkg,1996,166919000000
hkg,1997,171709000000
hkg,1998,173628000000
hkg,1999,179665000000
hkg,2000,184062000000
hkg,2001,195718000000
hkg,2002,201334000000
hkg,2003,206120000000
hkg,2004,208977000000
hkg,2005,203609000000
hkg,2006,205427000000
hkg,2007,211921000000
hkg,2008,216214000000
hkg,2009,221236000000
hkg,2010,228653000000
hkg,2011,234264000000
hkg,2012,242603000000
hkg,2013,249165000000
hkg,2014,256799000000
hkg,2015,265591000000
hkg,2016,274729000000
hkg,2017,282527000000
hkg,2018,294508000000
hkg,2019,309437000000
hkg,2020,334560000000
hnd,1960,2980105200
hnd,1961,3105783800
hnd,1962,3136251100
hnd,1963,3195282200
hnd,1964,3650390800
hnd,1965,3574222900
hnd,1966,3867472900
hnd,1967,3945546000
hnd,1968,4016002200
hnd,1969,4457781500
hnd,1970,5160439000
hnd,1971,5331818900
hnd,1972,5655536500
hnd,1973,5217565600
hnd,1974,5998296300
hnd,1975,6417224900
hnd,1976,7597841900
hnd,1977,8054855000
hnd,1978,7941000000
hnd,1979,8379000000
hnd,1980,9350000000
hnd,1981,9464000000
hnd,1982,9140000000
hnd,1983,8988000000
hnd,1984,9312000000
hnd,1985,9807000000
hnd,1986,10721000000
hnd,1987,11368000000
hnd,1988,12396000000
hnd,1989,12739000000
hnd,1990,11025000000
hnd,1991,9902000000
hnd,1992,11178000000
hnd,1993,10130000000
hnd,1994,9616000000
hnd,1995,9350000000
hnd,1996,9845000000
hnd,1997,9750000000
hnd,1998,11254000000
hnd,1999,12358000000
hnd,2000,14300700000
hnd,2001,15215200000
hnd,2002,15692200000
hnd,2003,16278100000
hnd,2004,17151600000
hnd,2005,18890000000
hnd,2006,19617700000
hnd,2007,22124300000
hnd,2008,23084300000
hnd,2009,24688500000
hnd,2010,24437700000
hnd,2011,24203300000
hnd,2012,24770900000
hnd,2013,25554900000
hnd,2014,24899900000
hnd,2015,25420800000
hnd,2016,26539300000
hnd,2017,26917100000
hnd,2018,27185600000
hnd,2019,27637900000
hnd,2020,28440700000
hrv,1995,54719370012.1507
hrv,1996,53664273864.2608
hrv,1997,55365120293.3348
hrv,1998,57318199182.33569
hrv,1999,58709825280.74329
hrv,2000,56897643497.5048
hrv,2001,54734860584.576
hrv,2002,58448615354.399
hrv,2003,59538437168.6183
hrv,2004,61518525786.5548
hrv,2005,63306379573.412
hrv,2006,66517722710.58929
hrv,2007,70880143508.2308
hrv,2008,70249154965.067
hrv,2009,71794393756.724
hrv,2010,71646898646.72099
hrv,2011,72558192248.54259
hrv,2012,71934403471.1133
hrv,2013,72456842851.22581
hrv,2014,73395916404.9212
hrv,2015,72758227870.5271
hrv,2016,73489334294.36459
hrv,2017,75075558089.92598
hrv,2018,76904231295.3838
hrv,2019,79402598488.20369
hrv,2020,82690048326.8775
hti,1988,19179313279.1348
hti,1989,19406159790.357
hti,1990,19929992241.6732
hti,1991,22457607296.6168
hti,1992,23013216337.3084
hti,1993,23742513154.0191
hti,1994,24300848550.5726
hti,1995,24129346259.4018
hti,1996,24410444200.6381
hti,1997,24389076637.0742
hti,1998,24657354976.8396
hti,1999,24711804111.0648
hti,2000,25040567100
hti,2001,28437138500
hti,2002,33039435500
hti,2003,33564526600
hti,2004,32553440500
hti,2005,27491588500
hti,2006,27873685600
hti,2007,29905409200
hti,2008,35962029300
hti,2009,36121256400
hti,2010,36345748200
hti,2011,38791105300
hti,2012,42404830800
hti,2013,43147622000
hti,2014,46272570800
hti,2015,53620716100
hti,2016,57805053600
hti,2017,58656942100
hti,2018,61105691000
hti,2019,55875244000
hti,2020,62071066700
hun,1991,5577783937000
hun,1992,5518601428000
hun,1993,6059688703000
hun,1994,5611832360000
hun,1995,5292012000000
hun,1996,5144192000000
hun,1997,5091177000000
hun,1998,4964232000000
hun,1999,5046171000000
hun,2000,5258026000000
hun,2001,5467098000000
hun,2002,5767213000000
hun,2003,6061240000000
hun,2004,6113613000000
hun,2005,6235968000000
hun,2006,6348566000000
hun,2007,6077630000000
hun,2008,6263222000000
hun,2009,6309149000000
hun,2010,6297184000000
hun,2011,6320752000000
hun,2012,6234671000000
hun,2013,6428859000000
hun,2014,6761246000000
hun,2015,6893003000000
hun,2016,6943984000000
hun,2017,7135083000000
hun,2018,7263436000000
hun,2019,7571866000000
hun,2020,7599624000000
idn,1960,48097941603100
idn,1961,44791874663600
idn,1962,36046794372200
idn,1963,36260089013400
idn,1964,42658928251100
idn,1965,30927722982000
idn,1966,42978870213000
idn,1967,38179740784700
idn,1968,43298812174800
idn,1969,44898521984200
idn,1970,52470481748800
idn,1971,56523079932700
idn,1972,55456606726400
idn,1973,75719597645600
idn,1974,67788075545900
idn,1975,88357156191300
idn,1976,94829278224700
idn,1977,110449089079800
idn,1978,122261769327000
idn,1979,142238629655600
idn,1980,157530604263900
idn,1981,173541703542600
idn,1982,187829018685000
idn,1983,186010056283400
idn,1984,192359080402500
idn,1985,207056023430500
idn,1986,212815511759100
idn,1987,212456263386800
idn,1988,228544142420600
idn,1989,252517062652700
idn,1990,260623179772500
idn,1991,278940241014200
idn,1992,295205441360000
idn,1993,295451848897500
idn,1994,302262094091300
idn,1995,306313092836100
idn,1996,314562038319400
idn,1997,314754659338200
idn,1998,266372032417400
idn,1999,268222782824400
idn,2000,285633141400500
idn,2001,307237562199400
idn,2002,347158370979700
idn,2003,381991066966500
idn,2004,397234179443200
idn,2005,423591623161000
idn,2006,464300697692100
idn,2007,482379979176900
idn,2008,532683898456900
idn,2009,616181805364100
idn,2010,618177992000000
idn,2011,652291695000000
idn,2012,681818998054200
idn,2013,727812074138100
idn,2014,736283114989500
idn,2015,775397990346800
idn,2016,774304531612000
idn,2017,790756399022900
idn,2018,828876592789200
idn,2019,855930793178900
idn,2020,872558307412900
ind,1960,393950147075.88
ind,1961,423982005989.72998
ind,1962,511559938963.34003
ind,1963,628618037771.25
ind,1964,656720472995.85999
ind,1965,720379534331.83997
ind,1966,732742574176.47998
ind,1967,752510744991.99011
ind,1968,791990808736.40991
ind,1969,866841354808.87012
ind,1970,949114413692.38
ind,1971,1042144563931.34998
ind,1972,1052133186254.18994
ind,1973,1050656016081.22998
ind,1974,1011403829333.06006
ind,1975,1109093207599.73999
ind,1976,1192126724630.30005
ind,1977,1232891391667.17993
ind,1978,1324111815356.13989
ind,1979,1406967594406.8501
ind,1980,1472250215925.97998
ind,1981,1534218700859.59009
ind,1982,1681811445330.78003
ind,1983,1757057342643.41992
ind,1984,1887696539330.94971
ind,1985,2086653740399.04004
ind,1986,2282840457455.14014
ind,1987,2469896502077.39014
ind,1988,2605268196050.62012
ind,1989,2744495914248.41992
ind,1990,2837707421083.3999
ind,1991,2832952075600
ind,1992,2930730959700
ind,1993,3104691679500
ind,1994,3147650102800
ind,1995,3393297349900
ind,1996,3550756271800
ind,1997,3950303914500
ind,1998,4431950939400
ind,1999,4953874422800
ind,2000,5022032980200
ind,2001,5140216521900
ind,2002,5130694334500
ind,2003,5273115151000
ind,2004,5482763223200
ind,2005,5966462112900
ind,2006,6208306698100
ind,2007,6793418786000
ind,2008,7565424058300
ind,2009,8638986898600
ind,2010,9090104994800
ind,2011,9683750000000
ind,2012,9742629696800
ind,2013,9798251183500
ind,2014,10541508794800
ind,2015,11328024979800
ind,2016,12015980730100
ind,2017,13448426330800
ind,2018,14290546625300
ind,2019,15417415325800
ind,2020,15867445247000
irl,1970,8037080000
irl,1971,8731144000
irl,1972,9389098000
irl,1973,10022667000
irl,1974,10780979000
irl,1975,11718904000
irl,1976,12024199000
irl,1977,12274156000
irl,1978,13245377000
irl,1979,13851277000
irl,1980,14833753000
irl,1981,14882994000
irl,1982,15366026000
irl,1983,15309750000
irl,1984,15203296000
irl,1985,15479984000
irl,1986,15886105000
irl,1987,15116023000
irl,1988,14363218000
irl,1989,14180530000
irl,1990,14949142000
irl,1991,15350049000
irl,1992,15805983000
irl,1993,15819022000
irl,1994,16470595000
irl,1995,17107664000
irl,1996,17711376000
irl,1997,18905341000
irl,1998,20355134000
irl,1999,21528367000
irl,2000,23339342000
irl,2001,25685044000
irl,2002,27415968000
irl,2003,28237968000
irl,2004,28716149000
irl,2005,29978851000
irl,2006,31427427000
irl,2007,33496085000
irl,2008,33764966000
irl,2009,32806408000
irl,2010,31300728000
irl,2011,32573286000
irl,2012,31202083000
irl,2013,30703910000
irl,2014,31876733000
irl,2015,32803437000
irl,2016,34283900000
irl,2017,35763746000
irl,2018,37652742000
irl,2019,40228541000
irl,2020,44005368000
irn,1960,53177039691151.69531
irn,1961,51663748863287.39844
irn,1962,53358634590495.39844
irn,1963,57837975440973.79688
irn,1964,70337757679133
irn,1965,92219943050050.79688
irn,1966,103902548241163
irn,1967,117764292224400
irn,1968,138950363814501
irn,1969,163556472675574
irn,1970,190129859612871
irn,1971,245728164628606
irn,1972,308378404902188
irn,1973,328626236179013
irn,1974,531588802012174
irn,1975,646447575847075
irn,1976,717118257508337
irn,1977,698262653793148
irn,1978,710308448782948
irn,1979,658977623901791
irn,1980,595752333113620
irn,1981,589547840719376
irn,1982,578107362060722
irn,1983,584160525372180
irn,1984,548053406219336.9375
irn,1985,574475464073848
irn,1986,456287450417646
irn,1987,424568874665610
irn,1988,422541064956271.0625
irn,1989,410240392334648
irn,1990,431807484716738
irn,1991,467172226762100
irn,1992,465378729846300
irn,1993,536428487259500
irn,1994,538504951543200
irn,1995,519033341711300
irn,1996,517120891109900
irn,1997,503345477848000
irn,1998,524034064800600
irn,1999,493401098016800
irn,2000,549212504112200
irn,2001,563754055946900
irn,2002,580035296349200
irn,2003,601927652169800
irn,2004,653024413743100
irn,2005,677791256975900
irn,2006,712554780651900
irn,2007,665338294242400
irn,2008,666719521814100
irn,2009,659686555786400
irn,2010,638653224961300
irn,2011,615492443900200
irn,2012,586698516872500
irn,2013,591539962006200
irn,2014,616442413215200
irn,2015,646281645953100
irn,2016,670452598199800
irn,2017,696468447599800
irn,2018,676049825148400
irn,2019,635674815155100
irn,2020,621023679754219
irq,2007,20871484000000
irq,2008,23213139955200
irq,2009,22531743607600
irq,2010,24514861144200
irq,2011,32372175701200
irq,2012,30101264890200
irq,2013,33298437779500
irq,2014,33694967196300
irq,2015,24948356018700
irq,2016,24837618202300
irq,2017,24742291836200
irq,2018,29121206250400
irq,2019,36445401856700
isl,1970,97203212000
isl,1971,104596983000
isl,1972,119775642000
isl,1973,129950694000
isl,1974,140964175000
isl,1975,154122060000
isl,1976,161859745000
isl,1977,165355827000
isl,1978,177115579000
isl,1979,186823088000
isl,1980,190763485000
isl,1981,205045128000
isl,1982,217219996000
isl,1983,227395578000
isl,1984,228721270000
isl,1985,243569019000
isl,1986,261232968000
isl,1987,278316479000
isl,1988,291279597000
isl,1989,300057827000
isl,1990,313114101000
isl,1991,322990765000
isl,1992,320939099000
isl,1993,328807694000
isl,1994,342109626000
isl,1995,347786886000
isl,1996,351135211000
isl,1997,359981956000
isl,1998,377761114000
isl,1999,396867166000
isl,2000,418589162000
isl,2001,441000905000
isl,2002,463954951000
isl,2003,472970074000
isl,2004,484162399000
isl,2005,507984517000
isl,2006,534065891000
isl,2007,555174737000
isl,2008,585093396000
isl,2009,567324945000
isl,2010,547883892000
isl,2011,547232785000
isl,2012,538415952000
isl,2013,543211003000
isl,2014,541828810000
isl,2015,541370506000
isl,2016,546081680000
isl,2017,562039947000
isl,2018,588631408000
isl,2019,611776259000
isl,2020,639043559000
isr,1970,96322960000
isr,1971,98809455000
isr,1972,98069882000
isr,1973,137904794000
isr,1974,141959693000
isr,1975,156368608000
isr,1976,143941555000
isr,1977,127598397000
isr,1978,137499726000
isr,1979,128227771000
isr,1980,138052028000
isr,1981,146996198000
isr,1982,137447800000
isr,1983,131136468000
isr,1984,138792793000
isr,1985,143850571000
isr,1986,129859126000
isr,1987,153447695000
isr,1988,149542834000
isr,1989,135830540000
isr,1990,146159163000
isr,1991,152849130000
isr,1992,155307040000
isr,1993,161822624000
isr,1994,161286963000
isr,1995,159475012000
isr,1996,167671836000
isr,1997,172063933000
isr,1998,176392528000
isr,1999,180365364000
isr,2000,183809441000
isr,2001,190523007000
isr,2002,200387412000
isr,2003,194767667000
isr,2004,191566349000
isr,2005,195386335000
isr,2006,202075347000
isr,2007,206665327000
isr,2008,210920793000
isr,2009,216837101000
isr,2010,222638664000
isr,2011,228133809000
isr,2012,236502807000
isr,2013,245021496000
isr,2014,254220215000
isr,2015,261231406000
isr,2016,272200070000
isr,2017,281319998000
isr,2018,293327495000
isr,2019,301229591000
isr,2020,308612939000
ita,1970,153182891000
ita,1971,160258522000
ita,1972,168907079000
ita,1973,174344625000
ita,1974,179901181000
ita,1975,186729316000
ita,1976,194817054000
ita,1977,201589944000
ita,1978,210093738000
ita,1979,215166649000
ita,1980,220815812000
ita,1981,228233448000
ita,1982,234946196000
ita,1983,243569709000
ita,1984,247445626000
ita,1985,254484026000
ita,1986,260745285000
ita,1987,273120629000
ita,1988,283865944000
ita,1989,285333427000
ita,1990,292029930000
ita,1991,297580352000
ita,1992,300419774000
ita,1993,295775702000
ita,1994,290629015000
ita,1995,281378700000
ita,1996,282511900000
ita,1997,282822300000
ita,1998,287877200000
ita,1999,291146100000
ita,2000,300978300000
ita,2001,317543300000
ita,2002,321806200000
ita,2003,326313400000
ita,2004,328389100000
ita,2005,330242900000
ita,2006,328687900000
ita,2007,330359600000
ita,2008,334734300000
ita,2009,334448900000
ita,2010,336745800000
ita,2011,329888400000
ita,2012,323821900000
ita,2013,320115700000
ita,2014,318107000000
ita,2015,316344000000
ita,2016,318450300000
ita,2017,318284100000
ita,2018,318519000000
ita,2019,316927000000
ita,2020,322875300000
jam,2007,131849000000
jam,2008,133569000000
jam,2009,124865000000
jam,2010,125095000000
jam,2011,123275000000
jam,2012,123494000000
jam,2013,120046000000
jam,2014,119514000000
jam,2015,119336000000
jam,2016,120911000000
jam,2017,121768000000
jam,2018,121482000000
jam,2019,123616000000
jam,2020,111007168000
jor,1976,1298716772.40199
jor,1977,1174285078.17765
jor,1978,1389315824.792
jor,1979,1787155663.43984
jor,1980,1758553904.52689
jor,1981,2190693642.44895
jor,1982,2065044663.17572
jor,1983,1896316291.3284
jor,1984,2057587097.54719
jor,1985,1945420522.32601
jor,1986,2020846720.96372
jor,1987,2113568902.51368
jor,1988,2073197836.98021
jor,1989,1813014315.25448
jor,1990,1764900039.8541
jor,1991,1865580000
jor,1992,1862455700
jor,1993,1940647100
jor,1994,2155836800
jor,1995,2290275000
jor,1996,2321294600
jor,1997,2447627600
jor,1998,2463412900
jor,1999,2452188900
jor,2000,2511375400
jor,2001,2548927200
jor,2002,2636451100
jor,2003,2765141700
jor,2004,2758832000
jor,2005,2736188900
jor,2006,3120110700
jor,2007,3285556600
jor,2008,4016635400
jor,2009,4627751200
jor,2010,4532215600
jor,2011,4868264800
jor,2012,4725967100
jor,2013,4693694700
jor,2014,4852837300
jor,2015,4932505000
jor,2016,4886012700
jor,2017,4971011700
jor,2018,4926418300
jor,2019,5029782300
jor,2020,5291368200
jpn,1970,27160081907000
jpn,1971,29343824175000
jpn,1972,30800835232000
jpn,1973,32465737252000
jpn,1974,32328966882000
jpn,1975,36399696679000
jpn,1976,37939065678000
jpn,1977,39522792636000
jpn,1978,41581593322000
jpn,1979,43329001144000
jpn,1980,44677335204000
jpn,1981,47102783133000
jpn,1982,49077029608000
jpn,1983,51333643472000
jpn,1984,52874987273000
jpn,1985,53543145556000
jpn,1986,55235530131000
jpn,1987,57239802783000
jpn,1988,59426962156000
jpn,1989,60913915102000
jpn,1990,63047997897000
jpn,1991,65578385802000
jpn,1992,67348110532000
jpn,1993,69673066809000
jpn,1994,72336500000000
jpn,1995,75103300000000
jpn,1996,76862300000000
jpn,1997,78073000000000
jpn,1998,79089500000000
jpn,1999,81883800000000
jpn,2000,85057300000000
jpn,2001,87084400000000
jpn,2002,88745200000000
jpn,2003,90401500000000
jpn,2004,91385900000000
jpn,2005,92111100000000
jpn,2006,92317500000000
jpn,2007,93691100000000
jpn,2008,93608600000000
jpn,2009,95452300000000
jpn,2010,97239100000000
jpn,2011,99402300000000
jpn,2012,101075400000000
jpn,2013,102568700000000
jpn,2014,103555500000000
jpn,2015,105549800000000
jpn,2016,107253500000000
jpn,2017,107345300000000
jpn,2018,108435000000000
jpn,2019,110476400000000
jpn,2020,113575000000000
kaz,1990,929661963568.41211
kaz,1991,974285737600
kaz,1992,989874309300
kaz,1993,754284223700
kaz,1994,759564213400
kaz,1995,718547745900
kaz,1996,612921227300
kaz,1997,550403262100
kaz,1998,468943579300
kaz,1999,504583291300
kaz,2000,580270785000
kaz,2001,691682775700
kaz,2002,639806567600
kaz,2003,696749352100
kaz,2004,770604783400
kaz,2005,853830100000
kaz,2006,916159697300
kaz,2007,1044422054900
kaz,2008,1071577028300
kaz,2009,1082292798600
kaz,2010,1111514704200
kaz,2011,1243784954000
kaz,2012,1411695922800
kaz,2013,1435694753500
kaz,2014,1576392839300
kaz,2015,1614226267500
kaz,2016,1651353471600
kaz,2017,1686031894500
kaz,2018,1448301397400
kaz,2019,1672788113997
kaz,2020,1886904992588.62012
ken,1960,36001637027.2783
ken,1961,38444042291.5113
ken,1962,39494735458.5203
ken,1963,41244355538.1632
ken,1964,53033946610.8172
ken,1965,48739002048.68089
ken,1966,50997072955.1636
ken,1967,54437942900.8825
ken,1968,77636165507.06351
ken,1969,87843567954.6472
ken,1970,90849720816.62627
ken,1971,104499529194.505
ken,1972,113330583516.451
ken,1973,117412008245.67599
ken,1974,127432006134.567
ken,1975,142653247709.06299
ken,1976,153207809046.69601
ken,1977,171916003640.62
ken,1978,197395338837.48999
ken,1979,208694910014.11496
ken,1980,213426106318.41101
ken,1981,201936058319.23697
ken,1982,198894575159.68701
ken,1983,215908448360.436
ken,1984,215933025881.867
ken,1985,218123508309.71201
ken,1986,233721094986.172
ken,1987,241297153541.81201
ken,1988,245773356808.77701
ken,1989,249281815233.13297
ken,1990,260741141183.16696
ken,1991,275905546907.81403
ken,1992,301079197745.21198
ken,1993,323659907104.74103
ken,1994,418796890350.35999
ken,1995,459964442239.18097
ken,1996,472428379461.32001
ken,1997,470285614374.73499
ken,1998,487017355175.98297
ken,1999,475438802991.08307
ken,2000,464809985109.76703
ken,2001,477678300183.84399
ken,2002,485519471533.98602
ken,2003,514697423110.66199
ken,2004,517693190247.30603
ken,2005,513639231262.23602
ken,2006,503278077554.25201
ken,2007,544276959799.85999
ken,2008,590813284522.43005
ken,2009,642000000000
ken,2010,678000000000
ken,2011,696000000000
ken,2012,790000000000
ken,2013,771000000000
ken,2014,800000000000
ken,2015,909472000000
ken,2016,957593900000
ken,2017,1017294100000
ken,2018,1088333000000
ken,2019,1164134900000
ken,2020,1214499100000
kgz,1991,75355096200
kgz,1992,62222158100
kgz,1993,51347590700
kgz,1994,37261978100
kgz,1995,31723364800
kgz,1996,34085880900
kgz,1997,32575626200
kgz,1998,33965043200
kgz,1999,35337166000
kgz,2000,37384786800
kgz,2001,36818704100
kgz,2002,36737069200
kgz,2003,37234171900
kgz,2004,38938068100
kgz,2005,37889047100
kgz,2006,38476940500
kgz,2007,39156960400
kgz,2008,39767457000
kgz,2009,40390743700
kgz,2010,39946500000
kgz,2011,40839500000
kgz,2012,41669624700
kgz,2013,41392682300
kgz,2014,41102184700
kgz,2015,41446441600
kgz,2016,42059309600
kgz,2017,42579845900
kgz,2018,43358063600
kgz,2019,43592634600
kgz,2020,44140337300
khm,1993,360663599700
khm,1994,618883019900
khm,1995,475297525000
khm,1996,594901222300
khm,1997,606623700500
khm,1998,561715394000
khm,1999,655847372300
khm,2000,736916000000
khm,2001,802136877300
khm,2002,881440523200
khm,2003,923706422500
khm,2004,862141939000
khm,2005,887137238200
khm,2006,843549331200
khm,2007,1536053121800
khm,2008,1612855777900
khm,2009,1962706580000
khm,2010,2208044902500
khm,2011,2379810381000
khm,2012,2516545653600
khm,2013,2648349379300
khm,2014,2711051439700
khm,2015,2829967996900
khm,2016,2990311153700
khm,2017,3185738000000
khm,2018,3429935917400
khm,2019,3662755964800
khm,2020,4137219483000
kir,2008,98058000
kir,2009,99015000
kir,2010,92465000
kir,2011,95062000
kir,2012,102173000
kir,2013,103133000
kir,2014,118059000
kir,2015,118881000
kir,2016,135646000
kir,2017,137459000
kir,2018,152133000
kor,1960,11932800000000
kor,1961,12018300000000
kor,1962,12505500000000
kor,1963,13209300000000
kor,1964,13220200000000
kor,1965,14084700000000
kor,1966,15711400000000
kor,1967,17198200000000
kor,1968,19040400000000
kor,1969,21066900000000
kor,1970,22595500000000
kor,1971,24545500000000
kor,1972,26548700000000
kor,1973,27148400000000
kor,1974,29106900000000
kor,1975,31114500000000
kor,1976,31294800000000
kor,1977,33462100000000
kor,1978,35324500000000
kor,1979,37377300000000
kor,1980,41850600000000
kor,1981,44644800000000
kor,1982,45624000000000
kor,1983,47277800000000
kor,1984,49560400000000
kor,1985,51227500000000
kor,1986,53925800000000
kor,1987,57807700000000
kor,1988,62763700000000
kor,1989,69883200000000
kor,1990,77174100000000
kor,1991,80922000000000
kor,1992,85981600000000
kor,1993,89599400000000
kor,1994,92572100000000
kor,1995,96151500000000
kor,1996,102813000000000
kor,1997,105276800000000
kor,1998,109525800000000
kor,1999,114951200000000
kor,2000,115734900000000
kor,2001,123200100000000
kor,2002,131262200000000
kor,2003,137910300000000
kor,2004,144258900000000
kor,2005,151963100000000
kor,2006,163566100000000
kor,2007,174245100000000
kor,2008,182640800000000
kor,2009,194786800000000
kor,2010,205738800000000
kor,2011,211012600000000
kor,2012,220489500000000
kor,2013,231036000000000
kor,2014,240900600000000
kor,2015,250088000000000
kor,2016,261162300000000
kor,2017,271428700000000
kor,2018,285892600000000
kor,2019,304189900000000
kor,2020,319321300000000
kos,2008,358189000
kos,2009,368456000
kos,2010,398751500
kos,2011,408107900
kos,2012,426651500
kos,2013,456998500
kos,2014,469124500
kos,2015,478378900
kos,2016,443890500
kos,2017,450284200
kos,2018,481766700
kos,2019,530350500
kos,2020,541479500
kwt,2010,5666600000
kwt,2011,6091400000
kwt,2012,6921100000
kwt,2013,7378500000
kwt,2014,7318100000
kwt,2015,7207500000
kwt,2016,7252800000
kwt,2017,7399700000
kwt,2018,7863246318.40392
kwt,2019,8467886644.52554
lao,2000,1757706457900
lao,2001,2010437154000
lao,2002,2980285522300
lao,2003,2729042344300
