geo,time,dt_dod_dstc_ir_zs
egy,2007,6.93995
egy,2008,8.27973
egy,2009,7.33985
egy,2010,8.50431
egy,2011,16.23396
egy,2012,42.47716
egy,2013,17.03078
egy,2014,22.24714
egy,2015,27.89723
egy,2016,50.52407
egy,2017,30.57243
egy,2018,24.71608
egy,2019,25.31852
egy,2020,30.6848
eri,1995,0
eri,1996,0
eri,1997,0
eri,1998,0
eri,1999,0
eri,2000,33.07613
eri,2001,37.46095
eri,2002,102.13479
eri,2003,115.12538
eri,2004,94.13293
eri,2005,44.9289
eri,2006,78.72712
eri,2007,52.77539
eri,2008,31.18854
eri,2009,15.44709
eri,2010,13.58451
eri,2011,15.33018
eri,2012,13.54006
eri,2013,19.23183
eri,2014,36.86671
eri,2015,48.14907
eri,2016,18.29325
eri,2017,18.92182
eri,2018,20.84755
eri,2019,17.04649
eth,1970,0.49062
eth,1971,0.60784
eth,1972,0.75167
eth,1973,0.01432
eth,1974,0.00553
eth,1975,0.03373
eth,1976,0.15988
eth,1977,20.49967
eth,1978,24.02947
eth,1979,20.26273
eth,1980,21.5472
eth,1981,15.84273
eth,1982,24.47282
eth,1983,30.51477
eth,1984,62.26639
eth,1985,35.74955
eth,1986,25.07209
eth,1987,43.58053
eth,1988,89.09052
eth,1989,90.82444
eth,1990,263.45784
eth,1991,259.06958
eth,1992,117.99341
eth,1993,73.63486
eth,1994,72.1517
eth,1995,56.52093
eth,1996,59.51098
eth,1997,96.14926
eth,1998,104.61095
eth,1999,15.99892
eth,2000,23.67253
eth,2001,10.95584
eth,2002,5.89242
eth,2003,6.70982
eth,2004,4.8647
eth,2005,12.26872
eth,2006,7.26214
eth,2007,5.13071
eth,2008,6.66051
eth,2009,12.85889
eth,2010,13.47872
eth,2011,6.37894
eth,2012,1.568
eth,2013,8.62429
eth,2014,8.27763
eth,2015,14.33935
eth,2016,30.60048
eth,2017,20.8175
eth,2018,18.80527
eth,2019,16.04697
eth,2020,13.43231
fji,1976,0.02615
fji,1977,17.69219
fji,1978,7.32087
fji,1979,16.32989
fji,1980,20.85494
fji,1981,27.95857
fji,1982,16.66844
fji,1983,21.657
fji,1984,18.20549
fji,1985,14.12995
fji,1986,11.40315
fji,1987,16.21945
fji,1988,13.41938
fji,1989,6.60643
fji,1990,4.6032
fji,1991,4.21613
fji,1992,9.63162
fji,1993,17.33728
fji,1994,5.89174
fji,1995,4.29932
fji,1996,4.33659
fji,1997,7.80762
fji,1998,0.05261
fji,1999,0.04544
fji,2000,2.71814
fji,2001,3.33357
fji,2002,9.02116
fji,2003,15.19005
fji,2004,12.50325
fji,2005,33.41732
fji,2006,4.14731
fji,2007,4.02776
fji,2008,5.40091
fji,2009,9.8421
fji,2010,10.84021
fji,2011,24.00851
fji,2012,3.48501
fji,2013,3.91155
fji,2014,7.41112
fji,2015,8.86688
fji,2016,10.70472
fji,2017,5.70092
fji,2018,4.70109
fji,2019,5.07551
gab,1970,88.1975
gab,1971,70.90194
gab,1972,124.85252
gab,1973,104.47701
gab,1974,63.89616
gab,1975,75.99144
gab,1976,133.44234
gab,1977,2016.26654
gab,1978,865.67289
gab,1979,906.4928
gab,1980,198.40425
gab,1981,72.16223
gab,1982,54.46385
gab,1983,121.59418
gab,1984,123.48609
gab,1985,133.2235
gab,1986,364.98588
gab,1987,2243.97186
gab,1988,566.66021
gab,1989,1532.32289
gab,1990,248.50573
gab,1991,264.38297
gab,1992,954.73358
gab,1993,15314.55557
gab,1994,214.95135
gab,1995,187.78383
gab,1996,86.43874
gab,1997,168.33904
gab,1998,2504.31115
gab,1999,2780.64212
gab,2000,183.59148
gab,2001,2244.97338
gab,2002,159.63211
gab,2003,160.25613
gab,2004,40.74746
gab,2005,36.30399
gab,2006,38.09474
gab,2007,36.05304
gab,2008,5.95265
gab,2009,5.20052
gab,2010,9.81221
gab,2011,8.57704
gab,2012,4.72481
gab,2013,9.08917
gab,2014,2.94535
gab,2015,11.29678
gab,2016,30.50042
gab,2017,21.48029
gab,2018,14.1837
gab,2019,26.21231
geo,1995,43.04587
geo,1996,33.19161
geo,1997,10.71671
geo,1998,21.21578
geo,1999,4.84761
geo,2000,37.72524
geo,2001,47.98309
geo,2002,16.38819
geo,2003,19.411
geo,2004,27.48189
geo,2005,10.52432
geo,2006,46.80945
geo,2007,48.75685
geo,2008,70.0268
geo,2009,43.80996
geo,2010,48.62172
geo,2011,54.85001
geo,2012,75.14585
geo,2013,73.69544
geo,2014,79.67325
geo,2015,81.06307
geo,2016,85.41732
geo,2017,80.38082
geo,2018,70.46179
geo,2019,64.91371
geo,2020,59.34821
gha,1970,11.94494
gha,1971,12.33881
gha,1972,15.6374
gha,1973,13.21792
gha,1974,9.02257
gha,1975,3.94903
gha,1976,2.71164
gha,1977,123.51345
gha,1978,112.28015
gha,1979,50.78008
gha,1980,39.68166
gha,1981,106.62496
gha,1982,66.12066
gha,1983,31.86291
gha,1984,55.50462
gha,1985,34.48015
gha,1986,30.29464
gha,1987,36.65548
gha,1988,25.20162
gha,1989,46.9604
gha,1990,103.47591
gha,1991,61.06864
gha,1992,100.6857
gha,1993,91.64338
gha,1994,84.14629
gha,1995,77.28239
gha,1996,70.26936
gha,1997,109.67694
gha,1998,157.97852
gha,1999,134.29157
gha,2000,171.47845
gha,2001,122.02118
gha,2002,100.1438
gha,2003,51.5081
gha,2004,31.46587
gha,2005,40.68526
gha,2006,52.08115
gha,2007,54.96806
gha,2008,55.92899
gha,2009,40.93212
gha,2010,40.55054
gha,2011,45.56103
gha,2012,44.68277
gha,2013,65.33227
gha,2014,55.39744
gha,2015,57.53727
gha,2016,47.53353
gha,2017,47.37235
gha,2018,57.74241
gha,2019,61.01259
gha,2020,65.15009
gin,1991,116.08841
gin,1992,124.13216
gin,1993,93.13251
gin,1994,166.67752
gin,1995,180.36288
gin,1996,195.84894
gin,1997,332.45725
gin,1998,121.55857
gin,1999,140.45125
gin,2000,176.42765
gin,2001,98.22184
gin,2002,104.94026
gin,2003,23.43378
gin,2004,60.8641
gin,2005,164.20424
gin,2006,316.15683
gin,2007,290.36938
gin,2008,229.3789
gin,2009,5.51401
gin,2010,38.16639
gin,2011,4.80273
gin,2012,12.53427
gin,2013,11.61911
gin,2014,6.50701
gin,2015,15.72197
gin,2016,8.85691
gin,2017,10.45323
gin,2018,10.95344
gin,2019,13.63056
gin,2020,9.60299
gmb,1977,28.75713
gmb,1978,38.49987
gmb,1979,1036.82858
gmb,1980,410.58061
gmb,1981,468.39816
gmb,1982,234.15386
gmb,1983,854.15328
gmb,1984,2020.32396
gmb,1985,2041.6936
gmb,1986,209.94268
gmb,1987,90.75531
gmb,1988,71.39118
gmb,1989,53.91522
gmb,1990,28.40352
gmb,1991,30.32435
gmb,1992,22.94301
gmb,1993,40.29033
gmb,1994,24.08997
gmb,1995,13.96673
gmb,1996,22.10392
gmb,1997,13.77381
gmb,1998,14.56092
gmb,1999,19.93554
gmb,2000,24.96702
gmb,2001,25.23616
gmb,2002,34.98995
gmb,2003,55.25784
gmb,2004,32.12913
gmb,2005,22.77091
gmb,2006,14.81446
gmb,2007,15.13976
gmb,2008,13.68406
gmb,2009,19.32453
gmb,2010,22.16409
gmb,2011,0.50226
gmb,2012,9.33486
gmb,2013,5.55345
gmb,2014,7.95944
gmb,2015,10.33022
gmb,2016,20.12515
gmb,2017,8.08013
gmb,2018,9.26554
gmb,2019,9.357
gmb,2020,6.63477
grd,1977,7.87907
grd,1978,8.12128
grd,1979,16.36732
grd,1980,7.7466
grd,1981,12.42436
grd,1982,21.66258
grd,1983,17.84549
grd,1984,12.89124
grd,1985,7.92022
grd,1986,10.85124
grd,1987,14.84953
grd,1988,56.78532
grd,1989,68.36383
grd,1990,73.12849
grd,1991,78.10714
grd,1992,44.37896
grd,1993,160.57895
grd,1994,49.96879
grd,1995,39.823
grd,1996,58.25412
grd,1997,18.70335
grd,1998,136.87817
grd,1999,46.53376
grd,2000,30.42105
grd,2001,77.77206
grd,2002,86.40707
grd,2003,75.97846
grd,2004,59.41068
grd,2005,7.80078
grd,2006,32.84898
grd,2007,40.66697
grd,2008,60.96079
grd,2009,29.67258
grd,2010,31.53608
grd,2011,13.11059
grd,2012,59.27871
grd,2013,30.84887
grd,2014,46.47842
grd,2015,9.59131
grd,2016,12.89132
grd,2017,11.06665
grd,2018,7.15563
grd,2019,5.85935
grd,2020,34.82744
gtm,1970,49.09057
gtm,1971,45.72118
gtm,1972,31.05245
gtm,1973,21.90975
gtm,1974,23.08204
gtm,1975,22.39962
gtm,1976,16.86816
gtm,1977,33.88776
gtm,1978,30.19334
gtm,1979,31.23364
gtm,1980,44.51322
gtm,1981,38.17212
gtm,1982,34.11501
gtm,1983,29.12408
gtm,1984,34.84337
gtm,1985,56.51801
gtm,1986,55.14899
gtm,1987,52.56421
gtm,1988,72.16336
gtm,1989,62.5322
gtm,1990,115.5369
gtm,1991,44.88827
gtm,1992,58.85925
gtm,1993,66.76266
gtm,1994,68.90153
gtm,1995,103.67312
gtm,1996,107.24285
gtm,1997,86.91439
gtm,1998,73.68289
gtm,1999,86.86323
gtm,2000,64.90764
gtm,2001,52.67183
gtm,2002,51.93369
gtm,2003,53.66588
gtm,2004,45.87763
gtm,2005,38.46809
gtm,2006,36.34798
gtm,2007,46.44766
gtm,2008,46.21898
gtm,2009,23.55504
gtm,2010,26.64513
gtm,2011,36.685
gtm,2012,13.83979
gtm,2013,13.00555
gtm,2014,12.97527
gtm,2015,10.89735
gtm,2016,10.05613
gtm,2017,8.85925
gtm,2018,12.70511
gtm,2019,9.05165
gtm,2020,6.65894
guy,1972,1.46393
guy,1973,2.33296
guy,1974,1.65409
guy,1975,1.62294
guy,1976,4.41074
guy,1977,206.60049
guy,1978,134.99535
guy,1979,418.96183
guy,1980,928.94342
guy,1981,1635.03022
guy,1982,1587.24231
guy,1983,6246.87453
guy,1984,8435.69111
guy,1985,9561.45253
guy,1986,7397.04796
guy,1987,7758.55334
guy,1988,18849.72234
guy,1989,1990.0989
guy,1990,260.37938
guy,1991,40.13189
guy,1992,28.96188
guy,1993,18.21425
guy,1994,28.86293
guy,1995,55.72299
guy,1996,25.81311
guy,1997,32.42698
guy,1998,45.8015
guy,1999,51.50637
guy,2000,35.88671
guy,2001,39.12277
guy,2002,44.3406
guy,2003,42.6192
guy,2004,49.24659
guy,2005,33.3518
guy,2006,57.98495
guy,2007,58.49621
guy,2008,66.24809
guy,2009,71.58361
guy,2010,42.62029
guy,2011,96.03766
guy,2012,68.03933
guy,2013,130.89249
guy,2014,137.59526
guy,2015,58.48997
guy,2016,41.86117
guy,2017,20.43446
guy,2018,23.95392
guy,2019,8.47718
guy,2020,7.98333
hnd,1976,0
hnd,1977,81.8463
hnd,1978,92.24464
hnd,1979,122.53478
hnd,1980,170.92569
hnd,1981,224.95132
hnd,1982,126.91317
hnd,1983,118.3531
hnd,1984,149.42194
hnd,1985,272.77919
hnd,1986,307.68484
hnd,1987,359.47015
hnd,1988,732.94658
hnd,1989,1454.23881
hnd,1990,430.84627
hnd,1991,172.24913
hnd,1992,88.20224
hnd,1993,212.28315
hnd,1994,181.24502
hnd,1995,141.0481
hnd,1996,162.85555
hnd,1997,83.08743
hnd,1998,64.49266
hnd,1999,35.51719
hnd,2000,28.32387
hnd,2001,23.16269
hnd,2002,34.20804
hnd,2003,30.04915
hnd,2004,21.35967
hnd,2005,13.73871
hnd,2006,10.77762
hnd,2007,12.44562
hnd,2008,18.6813
hnd,2009,11.81413
hnd,2010,13.85228
hnd,2011,9.60949
hnd,2012,15.86182
hnd,2013,17.01465
hnd,2014,14.56251
hnd,2015,13.07312
hnd,2016,11.51323
hnd,2017,10.47037
hnd,2018,14.71733
hnd,2019,13.55163
hnd,2020,7.60782
hti,1975,7.8282
hti,1976,0
hti,1977,23.00884
hti,1978,14.69394
hti,1979,29.62596
hti,1980,52.38869
hti,1981,77.58974
hti,1982,599.10403
hti,1983,322.36013
hti,1984,480.40764
hti,1985,814.69777
hti,1986,246.08393
hti,1987,353.70223
hti,1988,430.42947
hti,1989,387.94263
hti,1990,991.99677
hti,1991,253.31256
hti,1992,338.67602
hti,1993,311.13573
hti,1994,83.97385
hti,1995,13.39581
hti,1996,16.26139
hti,1997,50.37559
hti,1998,11.28464
hti,1999,36.32036
hti,2000,49.47528
hti,2001,130.58966
hti,2002,187.50339
hti,2003,187.40809
hti,2004,14.92095
hti,2005,6.72852
hti,2006,4.93209
hti,2007,0.0244
hti,2008,0.04012
hti,2009,0.00854
hti,2010,0.00588
hti,2011,0.00159
hti,2012,0.00337
hti,2013,0.0033
hti,2014,0.03946
hti,2015,0.20666
hti,2016,0.0459
hti,2017,0.08803
hti,2018,0.0046
idn,1970,216.14578
idn,1971,324.4197
idn,1972,100.30449
idn,1973,88.51816
idn,1974,59.9281
idn,1975,191.61683
idn,1976,91.9427
idn,1977,75.88863
idn,1978,66.72294
idn,1979,50.12864
idn,1980,40.79107
idn,1981,52.40069
idn,1982,79.25166
idn,1983,94.62386
idn,1984,94.38096
idn,1985,100.99763
idn,1986,122.81983
idn,1987,89.64518
idn,1988,106.41065
idn,1989,119.03983
idn,1990,128.63078
idn,1991,138.20057
idn,1992,157.26415
idn,1993,144.19521
idn,1994,146.06111
idn,1995,174.18211
idn,1996,166.16927
idn,1997,187.94177
idn,1998,85.20221
idn,1999,73.2456
idn,2000,73.88708
idn,2001,71.27556
idn,2002,55.02358
idn,2003,53.71976
idn,2004,60.65424
idn,2005,31.73696
idn,2006,28.65997
idn,2007,32.76571
idn,2008,39.67475
idn,2009,36.3731
idn,2010,34.34875
idn,2011,34.66001
idn,2012,39.23258
idn,2013,46.39465
idn,2014,41.08595
idn,2015,36.27999
idn,2016,34.9619
idn,2017,35.88748
idn,2018,39.74773
idn,2019,34.67741
idn,2020,32.7317
ind,1970,27.65905
ind,1971,25.52532
ind,1972,25.59225
ind,1973,23.19979
ind,1974,18.79853
ind,1975,22.91192
ind,1976,13.3825
ind,1977,7.09891
ind,1978,7.82817
ind,1979,5.90754
ind,1980,10.58303
ind,1981,19.69456
ind,1982,29.08429
ind,1983,40.62937
ind,1984,43.01809
ind,1985,45.90701
ind,1986,47.19419
ind,1987,49.28012
ind,1988,69.21523
ind,1989,93.198
ind,1990,151.55798
ind,1991,92.83104
ind,1992,66.46548
ind,1993,24.70932
ind,1994,17.60461
ind,1995,22.08214
ind,1996,27.02359
ind,1997,17.77676
ind,1998,14.12556
ind,1999,10.92339
ind,2000,8.43176
ind,2001,5.59012
ind,2002,5.71585
ind,2003,6.09907
ind,2004,5.21457
ind,2005,6.39653
ind,2006,14.0955
ind,2007,13.04984
ind,2008,17.02312
ind,2009,16.37014
ind,2010,18.78593
ind,2011,26.12711
ind,2012,31.07226
ind,2013,31.09977
ind,2014,26.324
ind,2015,23.08475
ind,2016,23.20547
ind,2017,23.65616
ind,2018,26.03519
ind,2019,23.03915
ind,2020,17.54122
irn,1980,0.00021
irn,1981,2.03377
irn,1982,62.05505
jam,1970,0.00499
jam,1971,0
jam,1972,0
jam,1973,0.32804
jam,1974,0.29098
jam,1975,0
jam,1976,0
jam,1977,207.46691
jam,1978,136.00007
jam,1979,152.30025
jam,1980,93.33333
jam,1981,109.83777
jam,1982,94.77112
jam,1983,453.54949
jam,1984,259.40215
jam,1985,117.53759
jam,1986,191.5753
jam,1987,136.12025
jam,1988,200.63814
jam,1989,363.90228
jam,1990,205.95997
jam,1991,264.94868
jam,1992,95.8907
jam,1993,69.07355
jam,1994,65.58428
jam,1995,72.17422
jam,1996,65.30212
jam,1997,100.44107
jam,1998,88.89905
jam,1999,141.42422
jam,2000,75.23891
jam,2001,48.99324
jam,2002,47.48403
jam,2003,82.73496
jam,2004,59.45587
jam,2005,28.40088
jam,2006,47.38722
jam,2007,81.67776
jam,2008,71.03781
jam,2009,36.06637
jam,2010,43.55358
jam,2011,43.28383
jam,2012,88.39844
jam,2013,79.17531
jam,2014,61.83027
jam,2015,51.90856
jam,2016,50.4855
jam,2017,47.45617
jam,2018,62.42079
jam,2019,62.48337
jam,2020,45.31536
jor,1971,0.46717
jor,1972,0.61276
jor,1973,0.20209
jor,1974,0.31125
jor,1975,0.36696
jor,1976,0.60532
jor,1977,14.99403
jor,1978,19.60124
jor,1979,18.26158
jor,1980,27.81873
jor,1981,34.96776
jor,1982,44.1474
jor,1983,46.53355
jor,1984,80.28795
jor,1985,89.841
jor,1986,89.51023
jor,1987,145.21326
jor,1988,79.84305
jor,1989,104.16342
jor,1990,91.05192
jor,1991,180.31144
jor,1992,75.4626
jor,1993,38.59
jor,1994,33.76526
jor,1995,34.43158
jor,1996,28.81956
jor,1997,30.51225
jor,1998,29.83639
jor,1999,31.44011
jor,2000,127.7484
jor,2001,149.41059
jor,2002,129.36853
jor,2003,92.25848
jor,2004,99.28183
jor,2005,105.14342
jor,2006,94.53168
jor,2007,93.92881
jor,2008,96.38789
jor,2009,70.19299
jor,2010,66.37428
jor,2011,79.32442
jor,2012,110.25928
jor,2013,78.64129
jor,2014,67.84559
jor,2015,62.19373
jor,2016,67.35681
kaz,1993,3.04066
kaz,1994,19.10468
kaz,1995,22.97793
kaz,1996,11.28733
kaz,1997,15.70096
kaz,1998,21.56371
kaz,1999,23.69385
kaz,2000,45.78437
kaz,2001,53.55396
kaz,2002,58.64664
kaz,2003,56.68749
kaz,2004,42.50245
kaz,2005,114.60771
kaz,2006,65.06603
kaz,2007,65.35721
kaz,2008,47.7127
kaz,2009,30.13032
kaz,2010,31.36241
kaz,2011,29.96929
kaz,2012,32.10791
kaz,2013,38.46114
kaz,2014,33.43856
kaz,2015,22.47488
kaz,2016,22.74228
kaz,2017,24.97282
kaz,2018,27.00686
kaz,2019,31.04084
kaz,2020,28.15542
ken,1970,31.40536
ken,1971,42.11848
ken,1972,41.59113
ken,1973,52.35222
ken,1974,85.88448
ken,1975,107.83948
ken,1976,78.4003
ken,1977,57.62813
ken,1978,109.26434
ken,1979,64.16916
ken,1980,118.87285
ken,1981,178.91991
ken,1982,136.86821
ken,1983,100.48815
ken,1984,90.74343
ken,1985,112.78433
ken,1986,83.69423
ken,1987,200.97933
ken,1988,180.13993
ken,1989,192.65022
ken,1990,395.69015
ken,1991,487.51778
ken,1992,976.41229
ken,1993,206.67606
ken,1994,115.12662
ken,1995,164.86161
ken,1996,68.01056
ken,1997,98.18689
ken,1998,106.5393
ken,1999,98.4386
ken,2000,84.28023
ken,2001,49.72644
ken,2002,61.63687
ken,2003,46.67749
ken,2004,43.57779
ken,2005,27.24629
ken,2006,24.4095
ken,2007,28.82566
ken,2008,33.00996
ken,2009,24.95278
ken,2010,24.10074
ken,2011,30.30438
ken,2012,27.60417
ken,2013,36.6677
ken,2014,25.36575
ken,2015,35.90565
ken,2016,28.25336
ken,2017,36.26638
ken,2018,31.18737
ken,2019,28.64276
ken,2020,27.64226
kgz,1993,0.25778
kgz,1994,49.00032
kgz,1995,9.70194
kgz,1996,6.17858
kgz,1997,16.99584
kgz,1998,15.02151
kgz,1999,23.90824
kgz,2000,49.27379
kgz,2001,16.66284
kgz,2002,3.23059
kgz,2003,9.38925
kgz,2004,58.01573
kgz,2005,21.60252
kgz,2006,25.2698
kgz,2007,27.13554
kgz,2008,31.90274
kgz,2009,26.74923
kgz,2010,11.33127
kgz,2011,10.26944
kgz,2012,10.33276
kgz,2013,13.74958
kgz,2014,15.9814
kgz,2015,19.79104
kgz,2016,18.3948
kgz,2017,16.34946
kgz,2018,21.20037
kgz,2019,21.27686
kgz,2020,19.63725
khm,1993,51.86675
khm,1994,12.07607
khm,1995,0
khm,1996,0.12022
khm,1997,0.22114
khm,1998,0.21925
khm,1999,0.17762
khm,2000,0.01259
khm,2001,0.0113
khm,2002,0.0054
khm,2003,0.00405
khm,2004,0.00288
khm,2005,0.00157
khm,2006,0.00116
khm,2007,0
khm,2008,3.07085
khm,2009,7.00099
khm,2010,9.93035
khm,2011,12.22879
khm,2012,17.08853
khm,2013,19.26316
khm,2014,17.79907
khm,2015,17.89345
khm,2016,18.94901
khm,2017,14.57464
khm,2018,16.17319
khm,2019,18.17925
khm,2020,17.73198
kos,2000,0
kos,2001,0
kos,2002,0
kos,2003,0
kos,2004,0
kos,2005,0
kos,2006,0
kos,2007,14.65427
kos,2008,20.82276
kos,2009,98.88188
kos,2010,55.93887
kos,2011,63.60223
kos,2012,68.03464
kos,2013,70.55188
kos,2014,99.61704
kos,2015,88.16413
kos,2016,97.36631
kos,2017,102.00313
kos,2018,90.78866
kos,2019,87.59288
kos,2020,87.79336
lao,1988,27.74498
lao,1989,0.0241
lao,1990,1.9179
lao,1991,0.45618
lao,1992,0
lao,1993,0
lao,1994,0
lao,1995,0
lao,1996,0.0507
lao,1997,0.0714
lao,1998,0.14423
lao,1999,0.17869
lao,2000,1.59473
lao,2001,1.27533
lao,2002,3.9751
lao,2003,0
lao,2004,1.01275
lao,2005,17.42847
lao,2006,21.11787
lao,2007,22.98644
lao,2008,16.52459
lao,2009,19.93445
lao,2010,5.07008
lao,2011,4.83788
lao,2012,4.6419
lao,2013,75.33234
lao,2014,67.55585
lao,2015,66.26069
lao,2016,78.81628
lao,2017,66.18244
lao,2018,41.18527
lao,2019,52.65159
lao,2020,70.70839
lbn,1977,0.45318
lbn,1978,3.39447
lbn,1979,2.71864
lbn,1980,4.18531
lbn,1981,6.46454
lbn,1982,5.54794
lbn,1983,8.93472
lbn,1984,13.06338
lbn,1985,11.48989
lbn,1986,11.2172
lbn,1987,11.4314
lbn,1988,12.88474
lbn,1989,14.43129
lbn,1990,33.75062
lbn,1991,26.84919
lbn,1992,32.94303
lbn,1993,16.65821
lbn,1994,18.06228
lbn,1995,16.85593
lbn,1996,17.70358
lbn,1997,20.74527
lbn,1998,21.28662
lbn,1999,21.06711
lbn,2000,27.89501
lbn,2001,43.62948
lbn,2002,23.01852
lbn,2003,15.97085
lbn,2004,22.74023
lbn,2005,17.0779
lbn,2006,16.71096
lbn,2007,20.79249
lbn,2008,10.88613
lbn,2009,7.66384
lbn,2010,8.02012
lbn,2011,7.04145
lbn,2012,7.8567
lbn,2013,14.96136
lbn,2014,15.79982
lbn,2015,17.26525
lbn,2016,14.57054
lbn,2017,15.81549
lbn,2018,10.5896
lbn,2019,9.5056
lbn,2020,23.92534
lbr,1974,1.04651
lbr,1975,0.24246
lbr,1976,0.31063
lbr,1977,91.88479
lbr,1978,495.81389
lbr,1979,136.9546
lbr,1980,1489.66659
lbr,1981,968.85977
lbr,1982,1224.30743
lbr,1983,285.67039
lbr,1984,2119.55823
lbr,1985,7391.38486
lbr,1986,10518.75747
lbr,1987,79412.68398
lbr,1988,113054.3389
lbr,1989,6468.22944
lbr,1991,56912.14595
lbr,1992,78593.21563
lbr,1993,34122.82432
lbr,1994,17331.15403
lbr,1995,3481.0435
lbr,1996,265119.93468
lbr,1997,249907.64697
lbr,1998,188255.99937
lbr,1999,277947.11138
lbr,2000,527646.78149
lbr,2001,343758.69947
lbr,2002,55554.75967
lbr,2003,28166.64321
lbr,2004,11955.37453
lbr,2005,9536.53482
lbr,2006,3640.36738
lbr,2007,1976.6899
lbr,2008,873.73059
lbr,2009,24.59466
lbr,2010,0.09999
lbr,2011,2.40608
lbr,2012,2.09158
lbr,2013,1.92747
lbr,2014,0.00377
lbr,2015,0
lbr,2016,0
lbr,2017,0
lbr,2018,0
lbr,2019,0.01035
lbr,2020,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,13.69972
lca,1987,15.61688
lca,1988,14.33384
lca,1989,10.73812
lca,1990,15.7647
lca,1991,12.73523
lca,1992,14.70396
lca,1993,7.26875
lca,1994,17.32285
lca,1995,26.85095
lca,1996,35.96315
lca,1997,54.11455
lca,1998,80.01161
lca,1999,74.21317
lca,2000,85.97135
lca,2001,112.10241
lca,2002,94.78958
lca,2003,101.10925
lca,2004,82.24033
lca,2005,151.2185
lca,2006,86.96381
lca,2007,112.75241
lca,2008,360.63223
lca,2009,48.38818
lca,2010,109.23552
lca,2011,46.82398
lca,2012,19.06437
lca,2013,37.61056
lca,2014,45.66781
lca,2015,24.17079
lca,2016,26.67915
lca,2017,32.27269
lca,2018,31.87692
lca,2019,28.73611
lca,2020,33.6504
lka,1970,88.90969
lka,1971,91.55972
lka,1972,82.48093
lka,1973,63.52828
lka,1974,88.94199
lka,1975,125.36695
lka,1976,88.84812
lka,1977,49.89956
lka,1978,27.01935
lka,1979,24.76768
lka,1980,77.77475
lka,1981,57.87499
lka,1982,72.55073
lka,1983,88.36486
lka,1984,36.72968
lka,1985,43.7225
lka,1986,48.9374
lka,1987,88.31804
lka,1988,234.45161
lka,1989,148.7919
lka,1990,90.56869
lka,1991,56.53965
lka,1992,25.49579
lka,1993,16.10698
lka,1994,26.00858
lka,1995,25.34736
lka,1996,28.19222
lka,1997,23.06668
lka,1998,21.02986
lka,1999,56.20947
lka,2000,60.50773
lka,2001,53.92316
lka,2002,55.3624
lka,2003,32.47948
lka,2004,46.76015
lka,2005,28.23207
lka,2006,24.41762
lka,2007,38.01202
lka,2008,104.14527
lka,2009,66.37596
lka,2010,33.57165
lka,2011,53.05936
lka,2012,90.32626
lka,2013,90.3434
lka,2014,89.21466
lka,2015,103.9105
lka,2016,123.37915
lka,2017,100.65115
lka,2018,118.21057
lka,2019,110.3742
lka,2020,148.23566
lso,1980,15.91455
lso,1981,13.82634
lso,1982,6.31108
lso,1983,5.99906
lso,1984,8.23451
lso,1985,9.25151
lso,1986,6.63793
lso,1987,5.92318
lso,1988,10.66074
lso,1989,4.08182
lso,1990,3.85908
lso,1991,2.85068
lso,1992,3.02232
lso,1993,1.97146
lso,1994,1.2827
lso,1995,0.87577
lso,1996,0.86861
lso,1997,0.69962
lso,1998,0.70657
lso,1999,0.80071
lso,2000,23.21179
lso,2001,22.2516
lso,2002,14.02662
lso,2003,0.21723
lso,2004,1.5952
lso,2005,1.34846
lso,2006,0.30377
lso,2007,0.19945
lso,2008,0.20586
lso,2009,0.19981
lso,2010,0
lso,2011,0.44253
lso,2012,0
lso,2013,0.00072
lso,2014,0.02007
lso,2015,3.31551
lso,2016,4.14776
lso,2017,0.059
lso,2018,0.06988
lso,2019,0.04687
mar,1970,50.11358
mar,1971,46.93561
mar,1972,35.28774
mar,1973,31.87166
mar,1974,23.21972
mar,1975,37.01528
mar,1976,42.2578
mar,1977,92.68714
mar,1978,71.10642
mar,1979,80.11033
mar,1980,95.5573
mar,1981,157.22054
mar,1982,196.22551
mar,1983,312.65771
mar,1984,426.96922
mar,1985,348.24154
mar,1986,158.81444
mar,1987,115.24857
mar,1988,44.00992
mar,1989,36.14815
mar,1990,17.4293
mar,1991,8.91661
mar,1992,10.15368
mar,1993,8.01676
mar,1994,4.81214
mar,1995,5.11182
mar,1996,35.33474
mar,1997,51.48118
mar,1998,39.72061
mar,1999,34.38713
mar,2000,31.35508
mar,2001,19.45952
mar,2002,16.41132
mar,2003,8.85724
mar,2004,1.07392
mar,2005,4.12069
mar,2006,8.33061
mar,2007,7.76496
mar,2008,7.17884
mar,2009,9.37843
mar,2010,11.5866
mar,2011,19.02522
mar,2012,24.31626
mar,2013,28.46537
mar,2014,37.52418
mar,2015,30.1863
mar,2016,35.55384
mar,2017,28.28597
mar,2018,30.4387
mar,2019,32.9213
mar,2020,22.63029
mda,1992,0
mda,1993,1.13763
mda,1994,4.47498
mda,1995,2.32015
mda,1996,8.58769
mda,1997,1.09512
mda,1998,14.67471
mda,1999,8.64111
mda,2000,216.13145
mda,2001,190.57951
mda,2002,181.73145
mda,2003,178.92551
mda,2004,125.92679
mda,2005,120.10734
mda,2006,108.59565
mda,2007,80.90106
mda,2008,81.19599
mda,2009,92.25326
mda,2010,85.62907
mda,2011,84.23144
mda,2012,51.66181
