geo,time,se_sec_enrr
gtm,2005,41.50666
gtm,2006,43.33914
gtm,2007,44.99457
gtm,2008,45.73696
gtm,2009,47.51139
gtm,2010,52.33046
gtm,2011,52.8183
gtm,2012,53.12337
gtm,2013,53.19881
gtm,2014,52.6147
gtm,2015,54.19734
gtm,2016,53.43599
gtm,2017,52.8351
gtm,2018,52.72243
gtm,2019,51.14958
gtm,2020,50.43604
guy,1971,64.11938
guy,1972,68.45482
guy,1973,70.62899
guy,1974,70.32346
guy,1976,76.09025
guy,1984,64.20259
guy,1985,68.36952
guy,1986,74.97527
guy,1987,77.24012
guy,1999,81.50864
guy,2001,101.67271
guy,2003,90.09002
guy,2005,89.20541
guy,2007,83.78015
guy,2008,84.16894
guy,2009,87.08549
guy,2010,90.14078
guy,2011,97.29608
guy,2012,97.72779
hkg,1971,36.39311
hkg,1972,37.60176
hkg,1973,39.40584
hkg,1974,41.85237
hkg,1975,45.54331
hkg,1976,48.06523
hkg,1977,51.20724
hkg,1978,54.92786
hkg,1979,59.11674
hkg,1980,61.61357
hkg,1981,64.31072
hkg,1982,66.69005
hkg,1983,69.05296
hkg,1984,70.93511
hkg,1985,73.05395
hkg,1986,73.36413
hkg,1987,74.16331
hkg,1988,74.53211
hkg,1996,81.78043
hkg,2001,80.19281
hkg,2002,79.90216
hkg,2003,79.91792
hkg,2004,81.17521
hkg,2005,82.32208
hkg,2006,82.74579
hkg,2007,84.67027
hkg,2008,86.02473
hkg,2009,86.90379
hkg,2010,88.03878
hkg,2011,86.59143
hkg,2012,107.12947
hkg,2013,101.41091
hkg,2014,101.39748
hkg,2015,102.24446
hkg,2016,103.55928
hkg,2017,105.34919
hkg,2018,107.48979
hkg,2019,107.74028
hkg,2020,108.36544
hnd,1970,12.5565
hnd,1971,14.52163
hnd,1972,15.60776
hnd,1974,18.66962
hnd,1975,15.46718
hnd,1976,16.73295
hnd,1977,24.01766
hnd,1978,27.27148
hnd,1979,26.87482
hnd,1980,29.56397
hnd,1982,32.12544
hnd,1983,32.9299
hnd,1984,33.52031
hnd,1985,36.45977
hnd,1986,34.61176
hnd,1991,31.97229
hnd,1993,31.41968
hnd,2006,58.2858
hnd,2007,60.15356
hnd,2008,60.01846
hnd,2010,65.83474
hnd,2011,65.23801
hnd,2012,63.88398
hnd,2013,61.58757
hnd,2014,49.48024
hnd,2015,50.71452
hnd,2016,51.82078
hnd,2017,52.17891
hnd,2019,66.2409
hnd,2020,58.73366
hrv,1993,80.73387
hrv,1994,84.28894
hrv,1995,81.9317
hrv,1996,81.65051
hrv,1997,82.6671
hrv,1998,84.03875
hrv,1999,85.36862
hrv,2000,85.52605
hrv,2001,85.76424
hrv,2002,86.86822
hrv,2003,88.34479
hrv,2005,93.17103
hrv,2006,94.93426
hrv,2007,96.60086
hrv,2008,98.37135
hrv,2009,99.84746
hrv,2010,99.901
hrv,2011,99.19125
hrv,2012,98.91718
hrv,2013,99.34799
hrv,2014,98.70238
hrv,2015,98.65387
hrv,2016,98.87111
hrv,2017,99.40242
hrv,2018,100.07977
hrv,2019,100.11943
hti,1979,11.42016
hti,1980,12.13481
hti,1981,13.07279
hti,1982,13.17299
hti,1983,15.48006
hti,1984,17.52501
hti,1986,17.9215
hun,1971,74.06748
hun,1972,72.62034
hun,1973,72.63635
hun,1974,72.06758
hun,1975,73.2603
hun,1976,75.14884
hun,1977,77.19659
hun,1978,79.75587
hun,1979,82.95211
hun,1980,85.00596
hun,1981,86.39122
hun,1982,87.4462
hun,1983,86.90784
hun,1984,86.0152
hun,1985,86.51558
hun,1986,88.55698
hun,1987,88.99894
hun,1988,89.35171
hun,1989,88.6859
hun,1990,87.28817
hun,1991,85.1771
hun,1992,83.28442
hun,1994,88.51959
hun,1995,89.10828
hun,1996,91.41068
hun,1997,94.73255
hun,1998,91.32131
hun,1999,93.90972
hun,2000,96.13126
hun,2001,98.45055
hun,2002,100.09392
hun,2003,102.21666
hun,2004,95.95344
hun,2005,96.26466
hun,2006,96.09009
hun,2007,96.16716
hun,2008,96.04281
hun,2009,96.24977
hun,2010,97.08149
hun,2011,96.79927
hun,2012,98.06066
hun,2013,104.71535
hun,2014,104.18991
hun,2015,103.03062
hun,2016,102.71395
hun,2017,103.48996
hun,2018,103.92116
hun,2019,80.32146
idn,1970,18.21685
idn,1971,18.58096
idn,1972,18.67447
idn,1973,19.00095
idn,1974,19.5796
idn,1975,21.07663
idn,1976,21.84817
idn,1977,22.59087
idn,1978,24.0281
idn,1981,28.35578
idn,1982,30.53544
idn,1983,34.04796
idn,1984,34.30062
idn,1986,41.89925
idn,1987,47.39434
idn,1988,49.3497
idn,1989,49.19266
idn,1990,46.59009
idn,1991,44.81516
idn,1992,44.06684
idn,1993,43.72927
idn,1994,44.75058
idn,1995,47.579
idn,1996,50.34727
idn,1997,54.08287
idn,1998,54.32743
idn,1999,54.40661
idn,2000,55.07712
idn,2001,55.54036
idn,2002,57.16159
idn,2003,60.14322
idn,2004,61.86724
idn,2005,60.15429
idn,2006,62.64103
idn,2007,70.54092
idn,2008,69.65623
idn,2009,74.62765
idn,2010,76.42625
idn,2011,79.11448
idn,2012,80.45233
idn,2013,82.63764
idn,2014,82.68238
idn,2015,86.12275
idn,2016,84.95212
idn,2017,87.05922
idn,2018,88.91017
ind,1971,23.84014
ind,1972,24.32079
ind,1973,24.80488
ind,1975,25.52661
ind,1976,25.69187
ind,1977,26.27189
ind,1978,26.65789
ind,1980,28.86435
ind,1981,30.32399
ind,1982,31.84692
ind,1983,33.84989
ind,1984,35.23992
ind,1986,37.34517
ind,1987,36.95996
ind,1988,37.04041
ind,1989,37.20163
ind,1993,45.34304
ind,1994,45.65306
ind,1995,45.35135
ind,1996,45.2804
ind,1997,45.82965
ind,1999,43.03518
ind,2000,44.87198
ind,2001,45.1517
ind,2002,47.07346
ind,2003,49.62505
ind,2004,51.37185
ind,2005,53.96906
ind,2006,54.88294
ind,2007,57.27587
ind,2008,60.35649
ind,2009,59.61365
ind,2010,63.1162
ind,2011,66.2507
ind,2012,69.01283
ind,2013,68.75912
ind,2014,74.14153
ind,2015,73.86563
ind,2016,75.0918
ind,2017,73.47688
ind,2018,74.37951
ind,2019,73.79297
ind,2020,75.48119
irl,1971,73.74188
irl,1972,76.1691
irl,1973,80.81556
irl,1974,83.87931
irl,1975,87.112
irl,1976,89.45365
irl,1977,90.93706
irl,1978,91.59929
irl,1979,91.82551
irl,1980,92.20969
irl,1981,93.75791
irl,1982,96.81293
irl,1983,98.44539
irl,1984,99.46376
irl,1985,100.03489
irl,1986,99.58723
irl,1987,99.45858
irl,1988,98.68408
irl,1989,97.49057
irl,1990,97.19016
irl,1991,98.18302
irl,1992,100.6811
irl,1993,109.20157
irl,1994,110.8167
irl,1995,111.25064
irl,1996,110.57175
irl,1997,111.94288
irl,1998,102.08491
irl,1999,104.87687
irl,2000,105.12237
irl,2001,105.21723
irl,2002,106.36421
irl,2003,107.853
irl,2004,109.40988
irl,2005,109.7843
irl,2006,109.60344
irl,2007,111.2345
irl,2008,111.29397
irl,2009,114.39266
irl,2010,118.09691
irl,2011,115.83373
irl,2012,117.75219
irl,2014,116.7391
irl,2015,116.98987
irl,2016,117.02872
irl,2017,125.30712
irl,2018,154.90829
irl,2019,138.09122
irn,1971,26.09918
irn,1972,34.50118
irn,1973,36.83012
irn,1974,39.51497
irn,1975,43.34276
irn,1976,46.32315
irn,1977,48.71949
irn,1985,44.09083
irn,1988,48.85734
irn,1990,53.47068
irn,1991,54.67292
irn,1992,57.52488
irn,1993,61.70955
irn,1994,65.8506
irn,1995,68.42017
irn,1997,72.85921
irn,1999,76.89161
irn,2000,77.50985
irn,2001,76.85193
irn,2002,77.53508
irn,2003,77.40445
irn,2004,77.47747
irn,2005,77.23351
irn,2006,78.49475
irn,2007,78.09741
irn,2008,81.01424
irn,2009,82.16121
irn,2010,80.58796
irn,2011,82.99125
irn,2012,84.98212
irn,2013,83.8314
irn,2014,85.27626
irn,2015,85.86942
irn,2016,86.86632
irn,2017,86.31149
irq,1971,23.52587
irq,1972,24.5546
irq,1973,27.48113
irq,1974,29.93815
irq,1975,34.42627
irq,1976,36.15539
irq,1977,38.75504
irq,1978,44.16988
irq,1979,49.20873
irq,1980,53.1539
irq,1981,53.32034
irq,1982,54.45039
irq,1983,49.89219
irq,1984,48.05287
irq,1985,49.24206
irq,1986,50.51193
irq,1987,49.0785
irq,1988,47.50671
irq,1989,46.56478
irq,1993,41.21189
irq,1996,39.00484
irq,1999,34.90347
irq,2000,37.78888
irq,2001,37.87537
irq,2003,42.4017
irq,2004,47.80336
irq,2007,53.91692
isl,1971,80.12186
isl,1972,81.51843
isl,1975,79.92081
isl,1976,81.52434
isl,1977,83.37055
isl,1978,82.63867
isl,1979,84.4077
isl,1980,81.05002
isl,1981,85.70188
isl,1982,87.33768
isl,1983,88.13969
isl,1984,89.81336
isl,1985,92.05421
isl,1986,93.52179
isl,1987,95.94696
isl,1988,95.19234
isl,1989,96.78359
isl,1990,98.17893
isl,1991,99.56747
isl,1992,101.52705
isl,1993,102.58211
isl,1994,102.49762
isl,1995,102.76155
isl,1996,103.20493
isl,1998,111.38116
isl,1999,108.07933
isl,2000,106.45706
isl,2001,106.85923
isl,2002,111.95587
isl,2003,116.37618
isl,2004,110.08618
isl,2005,111.24725
isl,2006,111.0056
isl,2007,109.502
isl,2008,108.58461
isl,2009,106.51382
isl,2010,107.31435
isl,2011,106.65031
isl,2012,110.00914
isl,2013,118.24479
isl,2014,118.61568
isl,2015,119.07888
isl,2016,117.62901
isl,2017,117.51671
isl,2018,117.97994
isl,2019,115.44496
isr,1973,76.38283
isr,1974,77.57161
isr,1975,77.59558
isr,1976,77.71092
isr,1977,78.3766
isr,1978,79.70463
isr,1979,80.96529
isr,1980,82.9879
isr,1981,84.36388
isr,1982,86.92187
isr,1983,89.32872
isr,1984,90.68901
isr,1985,91.5714
isr,1986,89.80835
isr,1987,90.11905
isr,1988,90.5031
isr,1989,90.98222
isr,1990,89.75349
isr,1991,91.24885
isr,1992,92.819
isr,1993,92.23853
isr,1994,91.36312
isr,1995,91.01041
isr,1996,90.54559
isr,1999,101.42736
isr,2000,104.16218
isr,2001,105.13476
isr,2002,107.2485
isr,2003,106.64894
isr,2004,105.72831
isr,2005,105.96184
isr,2006,106.11624
isr,2007,105.49111
isr,2008,104.08235
isr,2009,103.17521
isr,2010,103.23083
isr,2011,102.85822
isr,2012,102.22279
isr,2013,102.69322
isr,2014,103.02335
isr,2015,103.65975
isr,2016,105.23308
isr,2017,105.08456
isr,2018,105.55706
isr,2019,104.9737
ita,1971,59.88758
ita,1972,62.23571
ita,1973,64.66636
ita,1974,66.50501
ita,1975,67.30233
ita,1976,70.24125
ita,1977,71.81147
ita,1978,72.69929
ita,1979,72.63543
ita,1980,72.366
ita,1981,72.173
ita,1982,72.04525
ita,1983,72.57134
ita,1984,73.07215
ita,1985,73.82853
ita,1986,74.94608
ita,1987,76.16508
ita,1988,77.37326
ita,1989,78.53618
ita,1990,80.30145
ita,1991,81.03078
ita,1992,82.28861
ita,1993,83.43572
ita,1994,87.45623
ita,1995,88.63999
ita,1996,89.54757
ita,1997,90.32009
ita,1998,90.62778
ita,1999,92.05657
ita,2000,93.05417
ita,2001,96.09916
ita,2002,98.14539
ita,2003,99.12857
ita,2004,99.01793
ita,2005,99.2878
ita,2006,100.05312
ita,2007,100.46998
ita,2008,101.10097
ita,2009,101.41655
ita,2010,102.90382
ita,2011,103.33157
ita,2012,102.03334
ita,2013,102.40899
ita,2014,102.28106
ita,2015,102.25627
ita,2016,101.66235
ita,2017,101.27041
ita,2018,101.3531
ita,2019,101.18826
jam,1973,52.89104
jam,1974,47.68031
jam,1975,55.92026
jam,1976,58.62572
jam,1977,60.51778
jam,1979,64.42363
jam,1980,68.82306
jam,1981,66.95654
jam,1982,63.02415
jam,1983,63.11852
jam,1984,61.0809
jam,1985,61.9089
jam,1986,59.99445
jam,1987,60.59257
jam,1988,64.54279
jam,1989,63.92692
jam,1991,68.94581
jam,1993,65.40797
jam,1999,86.43036
jam,2000,85.28746
jam,2001,84.54173
jam,2002,84.58498
jam,2003,84.67241
jam,2004,89.93257
jam,2005,89.65286
jam,2007,92.33161
jam,2008,93.57669
jam,2009,94.52804
jam,2010,91.7717
jam,2011,91.62792
jam,2013,82.48216
jam,2014,82.19751
jam,2015,80.90864
jam,2016,83.77692
jam,2017,81.42778
jam,2018,82.28867
jam,2019,85.35463
jam,2020,83.03438
jor,1971,45.38067
jor,1972,45.074
jor,1973,47.36548
jor,1974,50.91477
jor,1975,55.78884
jor,1976,61.50924
jor,1977,66.0154
jor,1978,70.42316
jor,1979,73.13837
jor,1980,74.31052
jor,1981,75.42609
jor,1982,76.58318
jor,1983,77.07083
jor,1984,77.22402
jor,1985,78.34639
jor,1986,75.27081
jor,1987,73.90256
jor,1988,73.46896
jor,1989,72.61906
jor,1990,73.47928
jor,1991,75.58538
jor,1992,77.93665
jor,1993,78.10224
jor,1994,79.22713
jor,1996,81.50972
jor,1999,82.4157
jor,2000,82.23077
jor,2002,84.8269
jor,2003,85.26035
jor,2004,84.6347
jor,2005,84.40346
jor,2006,85.33641
jor,2007,85.39079
jor,2008,85.90466
jor,2010,80.08052
jor,2011,77.60734
jor,2012,74.1864
jor,2013,71.05885
jor,2014,69.13018
jor,2017,62.63221
jor,2018,63.11653
jor,2019,65.19398
jor,2020,67.81723
jpn,1971,84.98399
jpn,1972,86.52161
jpn,1973,88.31511
jpn,1974,90.02068
jpn,1975,91.06281
jpn,1976,91.91997
jpn,1977,92.6823
jpn,1978,93.07258
jpn,1979,92.94798
jpn,1980,91.61987
jpn,1981,92.92981
jpn,1982,93.65133
jpn,1983,93.7396
jpn,1984,93.30156
jpn,1985,93.61619
jpn,1986,94.61505
jpn,1987,94.4065
jpn,1988,94.36994
jpn,1989,94.47409
jpn,1990,94.70704
jpn,1991,96.7481
jpn,1992,97.28473
jpn,1993,97.02704
jpn,1994,99.84554
jpn,1995,99.63805
jpn,1996,99.77099
jpn,1998,99.29642
jpn,1999,99.15789
jpn,2016,102.37202
jpn,2017,102.49451
jpn,2018,101.95415
kaz,1981,94.05087
kaz,1986,101.57063
kaz,1989,102.17277
kaz,1990,101.14967
kaz,1991,98.84223
kaz,1992,97.55895
kaz,1993,95.46702
kaz,1994,93.90307
kaz,1997,92.01924
kaz,1998,90.37066
kaz,1999,93.37833
kaz,2000,93.70328
kaz,2006,99.94946
kaz,2010,98.47993
kaz,2011,99.90897
kaz,2012,102.21449
kaz,2013,102.87382
kaz,2014,106.59118
kaz,2015,110.30127
kaz,2016,113.25002
kaz,2017,114.19743
kaz,2018,114.24371
kaz,2019,113.22753
kaz,2020,103.75327
ken,1970,16.42778
ken,1971,17.11716
ken,1972,18.12479
ken,1973,18.72715
ken,1974,19.96594
ken,1975,21.307
ken,1976,23.63998
ken,1977,24.17103
ken,1978,25.85603
ken,1979,26.71742
ken,1980,29.60917
ken,1981,28.91263
ken,1982,28.83073
ken,1983,30.05078
ken,1984,31.46747
ken,1985,38.97297
ken,1986,38.40224
ken,1987,40.38432
ken,1988,39.71623
ken,1999,37.98213
ken,2000,38.78357
ken,2001,39.89261
ken,2002,40.51175
ken,2003,42.543
ken,2004,46.42584
ken,2005,46.99057
ken,2006,48.77145
ken,2007,50.77267
ken,2008,56.59352
ken,2009,56.76037
kgz,1981,108.09978
kgz,1986,110.93933
kgz,1989,106.60388
kgz,1990,105.01862
kgz,1991,102.39783
kgz,1992,100.475
kgz,1993,96.52453
kgz,1994,90.79963
kgz,1995,88.12209
kgz,1996,77.58585
kgz,1999,83.93001
kgz,2000,84.75101
kgz,2001,85.71149
kgz,2002,84.79639
kgz,2003,89.81105
kgz,2004,88.27755
kgz,2005,86.58277
kgz,2006,86.48523
kgz,2007,86.2244
kgz,2009,86.83522
kgz,2010,87.57795
kgz,2011,87.50063
kgz,2012,88.37131
kgz,2013,89.0277
kgz,2014,90.85203
kgz,2015,91.06977
kgz,2016,93.83472
kgz,2017,93.88858
kgz,2018,95.05481
kgz,2019,96.36685
kgz,2020,98.08366
khm,1971,8.41412
khm,1972,9.75495
khm,1991,27.19733
khm,1998,18.00349
khm,1999,16.59751
khm,2000,17.28545
khm,2001,18.92895
khm,2002,22.92682
khm,2003,27.50211
khm,2004,31.32075
khm,2006,39.73841
khm,2007,42.69074
khm,2008,45.21588
khm,2020,54.83041
kir,1970,11.30781
kir,1971,11.93553
kir,1972,11.97156
kir,1973,12.22543
kir,1974,12.86742
kir,1975,13.04864
kir,1977,14.96489
kir,1978,18.82864
kir,1979,23.50661
kir,1980,27.72097
kir,1981,21.63024
kir,1982,21.45524
kir,1983,21.33558
kir,1984,23.17836
kir,1985,24.7353
kir,1986,26.93925
kir,1987,30.2622
kir,1988,32.40314
kir,1989,36.46527
kir,1990,37.36469
kir,1991,36.57087
kir,1992,39.18982
kir,1994,39.95032
kir,1995,39.93131
kir,1996,43.85734
kir,1998,47.0911
kir,1999,58.25592
kir,2000,63.52682
kir,2001,77.52781
kir,2002,82.52016
kir,2003,88.42924
kir,2004,88.97511
kir,2005,89.02797
kir,2006,87.90701
kir,2007,87.99298
kir,2008,86.96599
kna,1984,66.027
kna,1985,69.18892
kna,1986,69.88012
kna,1987,72.02567
kna,1988,76.83453
kna,1989,77.82303
kna,1992,83.27335
kna,1993,83.57699
kna,2000,111.95116
kna,2001,103.26891
kna,2002,100.68867
kna,2003,97.13202
kna,2004,92.90645
kna,2005,94.8928
kna,2007,111.95841
kna,2008,109.27169
kna,2009,106.06061
kna,2010,106.26387
kna,2011,104.75378
kna,2012,89.02084
kna,2013,116.39543
kna,2014,107.18666
kna,2015,107.8691
kna,2016,106.91421
kor,1971,38.99606
kor,1972,42.64764
kor,1973,45.86647
kor,1974,49.72827
kor,1975,53.55079
kor,1976,57.95661
kor,1977,62.12215
kor,1978,65.54215
kor,1979,69.61735
kor,1980,75.68465
kor,1981,81.03746
kor,1982,81.81231
kor,1983,83.53072
kor,1984,87.89959
kor,1985,90.08706
kor,1986,92.18094
kor,1987,94.36012
kor,1988,92.75532
kor,1989,92.99984
kor,1990,92.89714
kor,1991,92.21612
kor,1992,91.81615
kor,1993,93.79379
kor,1994,97.17899
kor,1995,98.69452
kor,1996,100.81208
kor,1997,99.21934
kor,1998,97.10824
kor,1999,96.30732
kor,2000,95.95925
kor,2001,95.61709
kor,2002,95.80931
kor,2003,96.49393
kor,2004,97.1923
kor,2005,97.0684
kor,2006,95.8076
kor,2007,95.24726
kor,2008,95.04555
kor,2009,95.97579
kor,2010,96.36496
kor,2011,96.89766
kor,2012,97.80176
kor,2013,99.36505
kor,2014,99.86733
kor,2015,100.0078
kor,2016,100.48505
kor,2017,100.33825
kor,2018,98.50636
kor,2019,95.86535
kwt,1971,64.48125
kwt,1972,63.54614
kwt,1973,62.52853
kwt,1974,62.07609
kwt,1975,63.06503
kwt,1976,65.70355
kwt,1977,74.56524
kwt,1978,76.29223
kwt,1979,77.77098
kwt,1980,79.6935
kwt,1981,82.16793
kwt,1982,83.7275
kwt,1983,85.99211
kwt,1984,88.32739
kwt,1985,90.1152
kwt,1986,90.96539
kwt,1987,87.74172
kwt,1988,86.25393
kwt,1989,84.61403
kwt,1990,83.74637
kwt,1992,53.02551
kwt,1993,61.0926
kwt,1994,71.92014
kwt,1995,84.47369
kwt,1996,95.34415
kwt,1997,94.94375
kwt,1998,93.34966
kwt,1999,92.37376
kwt,2000,91.08806
kwt,2001,91.44888
kwt,2003,98.20833
kwt,2004,102.3641
kwt,2005,109.60142
kwt,2006,104.99085
kwt,2007,102.99272
kwt,2008,99.24892
kwt,2009,97.71626
kwt,2010,97.87177
kwt,2011,97.05261
kwt,2012,96.44032
kwt,2013,95.06651
kwt,2014,93.89049
kwt,2015,97.82772
lao,1971,3.69759
lao,1972,4.23678
lao,1973,4.77204
lao,1977,11.54358
lao,1978,14.92936
lao,1979,17.63228
lao,1980,18.40172
lao,1981,19.58459
lao,1984,20.90199
lao,1985,21.29406
lao,1986,21.13402
lao,1988,23.90969
lao,1990,23.16492
lao,1992,20.23441
lao,1993,22.00956
lao,1994,23.88031
lao,1995,24.53146
lao,1996,24.76265
lao,1997,26.71134
lao,1998,29.04155
lao,1999,32.07957
lao,2000,34.1422
lao,2001,35.96747
lao,2002,38.69088
lao,2003,41.42176
lao,2004,43.22568
lao,2005,43.63906
lao,2006,42.81394
lao,2007,43.37771
lao,2008,44.1645
lao,2009,45.43956
lao,2010,46.958
lao,2011,45.77709
lao,2012,49.0311
lao,2013,53.20625
lao,2014,58.91762
lao,2015,63.42557
lao,2016,66.30924
lao,2017,67.5095
lao,2018,67.36178
lao,2019,65.76873
lao,2020,62.76162
lbn,1971,42.28693
lbn,1973,42.39807
lbn,1978,59.5547
lbn,1980,63.03537
lbn,1981,67.7075
lbn,1982,68.25696
lbn,1985,61.20384
lbr,1970,9.64677
lbr,1971,10.49363
lbr,1972,12.25702
lbr,1975,16.90493
lbr,1976,14.95409
lbr,1978,21.46858
lbr,1979,23.37588
lbr,1980,23.20749
lbr,1999,32.13117
lbr,2000,35.93726
lbr,2011,46.35526
lbr,2014,38.57373
lbr,2015,37.9035
lby,1971,20.84141
lby,1972,23.21963
lby,1973,28.66697
lby,1974,36.27909
lby,1975,41.81827
lby,1976,50.80261
lby,1977,57.83572
lby,1978,61.46891
lby,1979,66.45872
lby,1980,68.96346
lby,1981,67.38013
lby,1983,68.63933
lby,1986,71.03383
lby,2002,107.58852
lby,2003,103.87721
lby,2005,92.44604
lby,2006,97.89672
lca,1972,27.75429
lca,1973,28.18602
lca,1974,30.33602
lca,1975,32.44526
lca,1976,31.35922
lca,1977,30.40559
lca,1978,29.74152
lca,1980,31.30858
lca,1981,27.07352
lca,1982,30.42056
lca,1983,31.54563
lca,1984,31.80374
lca,1985,38.01481
lca,1986,41.68243
lca,1987,42.91396
lca,1990,49.386
lca,1991,53.3584
lca,1992,61.95895
lca,1993,68.80606
lca,1997,74.05797
lca,1999,71.19164
lca,2000,73.99315
lca,2001,74.26106
lca,2002,73.72715
lca,2003,74.71952
lca,2004,73.84598
lca,2005,77.89299
lca,2006,82.44165
lca,2007,87.96608
lca,2008,93.28363
lca,2009,94.5927
lca,2010,93.82029
lca,2011,92.79429
lca,2012,89.47304
lca,2013,87.78888
lca,2014,87.53952
lca,2015,88.51899
lca,2016,88.53397
lca,2017,88.86383
lca,2018,89.36041
lca,2019,89.86513
lca,2020,91.92424
lie,2003,111.66381
lie,2004,110.76142
lie,2005,107.8243
lie,2006,107.01107
lie,2007,106.34228
lie,2008,107.56612
lie,2009,105.68449
lie,2010,108.87928
lie,2011,111.45657
lie,2012,110.37386
lie,2014,115.55783
lie,2015,116.12344
lie,2016,116.02837
lie,2017,117.09433
lie,2018,112.01016
lie,2019,119.20966
lka,1970,45.89538
lka,1971,48.26275
lka,1972,52.04502
lka,1973,52.0567
lka,1974,50.76964
lka,1976,47.84571
lka,1980,53.57323
lka,1981,54.35287
lka,1982,55.03305
lka,1983,57.12991
lka,1984,59.39269
lka,1985,61.13279
lka,1986,63.64555
lka,1987,78.68091
lka,1988,80.44564
lka,1989,81.89901
lka,1990,82.91162
lka,1991,82.48009
lka,1992,84.3495
lka,1993,85.73091
lka,1994,87.61636
lka,1995,87.21931
lka,2010,96.8614
lka,2011,98.97299
lka,2012,99.44697
lka,2013,99.48949
lka,2016,97.62885
lka,2017,98.02663
lka,2018,100.33522
lso,1970,10.76933
lso,1971,7.16294
lso,1972,7.95263
lso,1973,10.70891
lso,1975,12.16147
lso,1976,12.86919
lso,1977,13.38337
lso,1978,13.40561
lso,1979,15.59187
lso,1980,16.37383
lso,1981,17.76237
lso,1982,18.19992
lso,1983,19.92643
lso,1984,20.45322
lso,1985,20.82618
lso,1986,21.43982
lso,1987,22.85955
lso,1988,23.44558
lso,1989,23.26528
lso,1990,22.90976
lso,1991,22.50394
lso,1992,23.75164
lso,1993,24.5601
lso,1994,26.58263
lso,1995,27.81226
lso,1996,27.50097
lso,1997,28.47695
lso,1998,27.99047
lso,1999,28.17958
lso,2000,28.28289
lso,2001,30.33211
lso,2002,31.84946
lso,2003,33.14898
lso,2004,35.97294
lso,2005,38.51556
lso,2006,40.06447
lso,2007,43.2738
lso,2008,46.44245
lso,2009,50.92904
lso,2010,56.26115
lso,2011,59.76092
lso,2012,62.17588
lso,2013,60.41059
lso,2014,60.21678
lso,2015,60.67609
lso,2016,58.51934
lso,2017,62.01393
ltu,1986,106.4029
ltu,1989,97.52249
ltu,1990,95.00505
ltu,1991,91.94701
ltu,1992,88.84
ltu,1993,84.38308
ltu,1994,82.86621
ltu,1995,84.23988
ltu,1996,87.64799
ltu,1997,90.69736
ltu,1998,92.61846
ltu,1999,94.21491
ltu,2000,96.91569
ltu,2001,99.62364
ltu,2002,102.29171
ltu,2003,105.02017
ltu,2004,103.00954
ltu,2005,104.49724
ltu,2006,107.00485
ltu,2007,106.92929
ltu,2008,106.10878
ltu,2009,104.75588
ltu,2010,105.06827
ltu,2011,106.00816
ltu,2012,106.17351
ltu,2013,108.99441
ltu,2014,108.18478
ltu,2015,107.67293
ltu,2016,107.42977
ltu,2017,108.40176
ltu,2018,108.23794
ltu,2019,108.44551
lux,1971,47.36508
lux,1972,47.25772
lux,1973,47.67554
lux,1974,48.10481
lux,1975,58.31649
lux,1976,59.68906
lux,1977,60.76735
lux,1978,62.34062
lux,1979,62.61101
lux,1980,63.13657
lux,1981,71.84078
lux,1982,73.41973
lux,1983,74.81569
lux,1984,75.84433
lux,1986,76.35942
lux,1987,76.17225
lux,1988,70.84462
lux,1992,68.93275
lux,1993,72.21584
lux,1994,75.4295
lux,1995,82.87055
lux,1996,88.04383
lux,1997,90.09167
lux,1998,90.65243
lux,1999,97.3968
lux,2000,97.06419
lux,2001,97.23677
lux,2002,96.25859
lux,2003,96.1103
lux,2004,95.46379
lux,2005,95.36266
lux,2006,95.90557
lux,2007,96.71695
lux,2008,97.48297
lux,2010,101.29066
lux,2011,101.02246
lux,2012,100.36072
lux,2013,102.73632
lux,2014,102.70839
lux,2015,102.31936
lux,2016,103.66516
lux,2017,103.65505
lux,2018,104.30048
lux,2019,104.69539
lva,1981,100.78737
lva,1982,102.87336
lva,1983,104.3293
lva,1984,105.01715
lva,1985,105.06634
lva,1986,103.76045
lva,1987,102.18916
lva,1988,99.79409
lva,1989,97.84878
lva,1990,95.46251
lva,1991,92.87385
lva,1992,90.46282
lva,1993,89.04587
lva,1994,89.25632
lva,1995,88.86935
lva,1996,87.0785
lva,1997,85.36919
lva,1998,86.8296
lva,1999,87.32855
lva,2000,90.06597
lva,2001,92.85581
lva,2002,95.29273
lva,2003,96.53779
lva,2004,99.29524
lva,2005,102.68632
lva,2006,103.9654
lva,2007,103.92124
lva,2008,104.89757
lva,2009,99.4204
lva,2010,102.82216
lva,2011,105.56579
lva,2012,106.3448
lva,2013,114.77681
lva,2014,113.70693
lva,2015,112.35665
lva,2016,111.29681
lva,2017,110.72325
lva,2018,109.1557
lva,2019,107.60246
mac,1971,20.11862
mac,1972,19.38687
mac,1973,21.24902
mac,1974,22.93162
mac,1975,21.4397
mac,1976,28.12515
mac,1977,37.02218
mac,1978,36.97663
mac,1979,46.5985
mac,1990,61.14694
mac,1992,72.33848
mac,1993,76.30653
mac,1999,79.62162
mac,2000,83.08939
mac,2001,85.84939
mac,2002,85.59177
mac,2003,85.75593
mac,2004,87.00589
mac,2005,86.25361
mac,2006,87.13446
mac,2007,87.89656
mac,2008,83.78537
mac,2009,84.64005
mac,2010,87.78393
mac,2011,91.32931
mac,2012,92.06546
mac,2013,92.37997
mac,2014,93.20733
mac,2015,94.53906
mac,2016,98.55654
mac,2017,99.99272
