geo,time,ne_dab_totl_cd
deu,2000,1944682846986.66968
deu,2001,1914141217558.27002
deu,2002,1990143346596.87012
deu,2003,2407225824030.18945
deu,2004,2667992591080.7002
deu,2005,2698814980582.1001
deu,2006,2832507897197.64014
deu,2007,3193629086218.43994
deu,2008,3517792640553.91016
deu,2009,3240319468592.18945
deu,2010,3220766332983.33984
deu,2011,3565292938793.77979
deu,2012,3311980914694.91992
deu,2013,3518794292062.35986
deu,2014,3631696024062.72949
deu,2015,3102568619492.97021
deu,2016,3213886546713.62939
deu,2017,3429209343641.18018
deu,2018,3731982765566.27051
deu,2019,3668682531380.39062
deu,2020,3626197376652.14941
dji,2013,2756167144.5693
dji,2014,1829750001.4067
dji,2015,1973042015.29363
dji,2016,2831286117.00362
dji,2017,2990051822.80091
dji,2018,2707299643.82375
dma,2009,605588888.88889
dma,2010,582696296.2963
dma,2011,577562962.96296
dma,2012,577511111.11111
dma,2013,548492592.59259
dma,2014,586092592.59259
dma,2015,611788888.88889
dma,2016,648374074.07407
dma,2017,628714814.81482
dma,2018,820096296.2963
dnk,1966,12119384823.4279
dnk,1967,13329620492.2967
dnk,1968,13692548800
dnk,1969,15734885066.6667
dnk,1970,17559149333.3333
dnk,1971,19472276773.0902
dnk,1972,23327260011.7998
dnk,1973,31312538226.2997
dnk,1974,35304328701.0451
dnk,1975,40862853886.0464
dnk,1976,46595940281.2242
dnk,1977,51560310334.4883
dnk,1978,61700847024.26289
dnk,1979,72042288158.14481
dnk,1980,71447775510.56619
dnk,1981,61007354634.0231
dnk,1982,59863919398.9727
dnk,1983,59304780863.86
dnk,1984,58114144796.55489
dnk,1985,62172973273.94209
dnk,1986,88254064392.5349
dnk,1987,107166260690.321
dnk,1988,111536060759.118
dnk,1989,108143246833.192
dnk,1990,130566107358.692
dnk,1991,130567103415.931
dnk,1992,142354080946.306
dnk,1993,132416579836.21001
dnk,1994,146912473037.13501
dnk,1995,176294334035.41299
dnk,1996,177005785607.11899
dnk,1997,165976160193.80701
dnk,1998,171551198215.138
dnk,1999,167287832487.60101
dnk,2000,153142686964.16
dnk,2001,153024583433.45999
dnk,2002,166395082270.384
dnk,2003,203276183189.884
dnk,2004,237172652100.616
dnk,2005,249909749537.26096
dnk,2006,271305458397.79401
dnk,2007,310169041460.77094
dnk,2008,340910867970.41998
dnk,2009,306794827547.61298
dnk,2010,299629889003.96997
dnk,2011,322005892047.19702
dnk,2012,307454505869.23401
dnk,2013,320882049412.57098
dnk,2014,328416926009.95398
dnk,2015,282127232376.41498
dnk,2016,292189961289.99902
dnk,2017,308290172119.36798
dnk,2018,334914713690.32294
dnk,2019,321870067926.16803
dnk,2020,333114432221.86499
dom,1960,645800000
dom,1961,627899800
dom,1962,844700300
dom,1963,1009200200
dom,1964,1130100200
dom,1965,944300000
dom,1966,1091400000
dom,1967,1127500000
dom,1968,1187100000
dom,1969,1349400000
dom,1970,1633702995.9
dom,1971,1828081307
dom,1972,2054311844
dom,1973,2448285083.4
dom,1974,3199356090.6
dom,1975,3719999453.1
dom,1976,4223396894
dom,1977,4917504626.8
dom,1978,5246632530
dom,1979,6034439740
dom,1980,7689183259
dom,1981,8119938062.4
dom,1982,8944924940.5
dom,1983,9901531863.3
dom,1984,12553594946.4
dom,1985,5280229711.49521
dom,1986,6339352856.10989
dom,1987,6235195588.84727
dom,1988,5502711983.64008
dom,1989,7230168454.25868
dom,1990,7637942491.42619
dom,1991,10112859254.606
dom,1992,12401198504
dom,1993,13764426400
dom,1994,15338992026.5043
dom,1995,17210447762.2378
dom,1996,18765059024.6815
dom,1997,20775874731.3632
dom,1998,23252469941.713
dom,1999,23540204674.6324
dom,2000,26324244872.2306
dom,2001,27324592073.5726
dom,2002,29111833672.4834
dom,2003,21433882863.46609
dom,2004,22111776793.8698
dom,2005,37563329708.6135
dom,2006,40651407435.4354
dom,2007,47668709467.95329
dom,2008,54656905796.22
dom,2009,52387557429.5492
dom,2010,59595439539.0711
dom,2011,64190023863.4096
dom,2012,66277781616.6204
dom,2013,66660875739.6308
dom,2014,70668998344.4203
dom,2015,74472504505.44449
dom,2016,78556677653.45911
dom,2017,82286553502.30569
dom,2018,89793024706.11998
dom,2019,93275036461.71448
dom,2020,84917528059.51401
dza,1960,3402291547.66968
dza,1961,2903514087.21719
dza,1962,2053053391.66717
dza,1963,3013933787.04098
dza,1964,3019224929.61455
dza,1965,3237533025.46029
dza,1966,2999324947.84388
dza,1967,3310078548.13555
dza,1968,3892625306.35393
dza,1969,4439511960.46262
dza,1970,5207819124.58731
dza,1971,5545405915.40121
dza,1972,7123869501.17174
dza,1973,9237815722.39748
dza,1974,12779479608.678
dza,1975,17001191345.5208
dza,1976,18448842091.35889
dza,1977,23311055777.9493
dza,1978,30222379611.1854
dza,1979,33814360470.2463
dza,1980,40652525147.2351
dza,1981,42703553153.52889
dza,1982,44336046753.1902
dza,1983,47757268501.5035
dza,1984,54641409941.0041
dza,1985,59767691674.29089
dza,1986,70263486187.61031
dza,1987,69509453409.4892
dza,1988,63281934790.6945
dza,1989,61128197605.34129
dza,1990,62975161830.868
dza,1991,43193001932.5607
dza,1992,47306984424.8744
dza,1993,50622392835.4194
dza,1994,44041968800.7188
dza,1995,42934323783.5876
dza,1996,44211577710.2371
dza,1997,43567638102.9783
dza,1998,48157746294.6254
dza,1999,46028108613.1352
dza,2000,43130394978.4613
dza,2001,46712326620.4753
dza,2002,51155325111.47449
dza,2003,58109839136.8951
dza,2004,73040396555.12169
dza,2005,79326633577.29581
dza,2006,85557073558.84509
dza,2007,105014597560.483
dza,2008,138062256514.11801
dza,2009,138008267329.595
dza,2010,149886594251.60699
dza,2011,179807863950.01801
dza,2012,191536367622.78201
dza,2013,203891544997.75696
dza,2014,217059834448.18097
dza,2015,188140021888.66199
dza,2016,182728114426.58301
dza,2017,187203521577.32101
dza,2018,186509788685.16199
dza,2019,182176524210.41296
dza,2020,161957077320.14099
ecu,1960,2077816114.92112
ecu,1961,1770628669.83534
ecu,1962,1510552042.50107
ecu,1963,1819172899.59509
ecu,1964,2273895424.11001
ecu,1965,2418338254.62574
ecu,1966,2444581834.74831
ecu,1967,2602737648.3191
ecu,1968,2656445393.66391
ecu,1969,3224186546.06272
ecu,1970,2964661139.96405
ecu,1971,2922494927.16829
ecu,1972,3286096223.0855
ecu,1973,3844336821.29866
ecu,1974,6341906056.08705
ecu,1975,7983982201.70821
ecu,1976,9268546970.67586
ecu,1977,11228840657.0574
ecu,1978,12379356168.1728
ecu,1979,14212506907.3111
ecu,1980,18011863166.7276
ecu,1981,21958989261.0922
ecu,1982,20547671731.9214
ecu,1983,17110766216.8937
ecu,1984,16625925803.7933
ecu,1985,16523935913.9197
ecu,1986,15597730928.2978
ecu,1987,14921409726.9667
ecu,1988,13658877519.5278
ecu,1989,14522428471.312
ecu,1990,15096968883.0038
ecu,1991,16622852426.2131
ecu,1992,17468008004.002
ecu,1993,19525729864.9325
ecu,1994,23439463731.86589
ecu,1995,25248323161.5808
ecu,1996,25142927463.7319
ecu,1997,28710462231.1156
ecu,1998,30111656828.4142
ecu,1999,18947112556.2781
ecu,2000,17449796898.4492
ecu,2001,25520355000
ecu,2002,30373737000
ecu,2003,33096055000
ecu,2004,37161226000
ecu,2005,41865491000
ecu,2006,46354445000
ecu,2007,50356715000
ecu,2008,61595671000
ecu,2009,63524148000
ecu,2010,72694628000
ecu,2011,81058676000
ecu,2012,89174386000
ecu,2013,97345780000
ecu,2014,103358490000
ecu,2015,101998461000
ecu,2016,99449758000
ecu,2017,105084428000
ecu,2018,108801943000
ecu,2019,108086481000
ecu,2020,97050073000
egy,1965,5097422455.22062
egy,1966,5497086121.30369
egy,1967,5733746130.03096
egy,1968,6268224299.06542
egy,1969,6725423728.81356
egy,1970,8325797538.30696
egy,1971,9000255036.98036
egy,1972,9733453981.38573
egy,1973,10565689742.2941
egy,1974,10237689590.6919
egy,1975,13653660675.1425
egy,1976,14747567030.7845
egy,1977,15809156288.3705
egy,1978,16890236506.9739
egy,1979,20990142857.14289
egy,1980,24343902416.8966
egy,1981,24911216216.2162
egy,1982,30258743842.36449
egy,1983,34458672875.4366
egy,1984,37841324446.3556
egy,1985,42822741074.2331
egy,1986,44714686623.0122
egy,1987,44540455616.6536
egy,1988,41226575809.1993
egy,1989,45539033199.09129
egy,1990,48227905473.3064
egy,1991,40345629777.3347
egy,1992,42909156561.2494
egy,1993,48559423769.5078
egy,1994,54744958481.6133
egy,1995,63255676791.5069
egy,1996,71314858490.56599
egy,1997,83185840707.96461
egy,1998,92886658795.74968
egy,1999,98201120613.3884
egy,2000,106443563775.136
egy,2001,101374663072.776
egy,2002,88853932584.26971
egy,2003,82365384615.3846
egy,2004,79853896103.8961
egy,2005,91630615640.59903
egy,2006,109165217391.304
egy,2007,136409807355.517
egy,2008,171927272727.27301
egy,2009,201705989110.70801
egy,2010,230453720508.16696
egy,2011,245714285714.28601
egy,2012,301216666666.66693
egy,2013,306713178294.57397
egy,2014,331362984218.078
egy,2015,357291105121.29401
egy,2016,364208588957.05493
egy,2017,267533967391.30399
egy,2018,275818795723.12903
egy,2019,328052391799.54401
egy,2020,392813474734.87201
eri,1992,637073724.17254
eri,1993,661630842.19384
eri,1994,824740259.74026
eri,1995,929390625
eri,1996,1096826969.96869
eri,1997,1072195447.15899
eri,1998,1232046075.06214
eri,1999,1220702597.94421
eri,2000,1049244072.72727
eri,2001,1131928087.0065
eri,2002,1116064449.57086
eri,2003,1402170681.44316
eri,2004,1708166179.51043
eri,2005,1634178788.25344
eri,2006,1592215538.21138
eri,2007,1621317580.4878
eri,2008,1679737203.25203
eri,2009,2207887544.71545
eri,2010,2509883681.30081
eri,2011,2837621931.70732
esp,1970,41776772046.589
esp,1971,46615865868.2635
esp,1972,59546947967.9006
esp,1973,80039563106.7961
esp,1974,103095148543.409
esp,1975,120454750724.638
esp,1976,125042996766.97301
esp,1977,136458512595.838
esp,1978,160819707031.25
esp,1979,215934343083.78799
esp,1980,240460048735.20496
esp,1981,209004049378.26599
esp,1982,201456960472.513
esp,1983,173922221577.72601
esp,1984,170302644380.04599
esp,1985,179301718199.60901
esp,1986,249067722466.43701
esp,1987,322078335803.79999
esp,1988,384818231681.18799
esp,1989,433036595924.104
esp,1990,560308875285.66797
esp,1991,601529026421.13696
esp,1992,655202972533.72302
esp,1993,534058593280.16693
esp,1994,536334100111.78699
esp,1995,621499866559.91504
esp,1996,643748850650.20398
esp,1997,589054545454.54492
esp,1998,622048112261.94495
esp,1999,647183155984.94299
esp,2000,616048646583.53101
esp,2001,642106364081.49695
esp,2002,722869364941.56995
esp,2003,927509668634.11597
esp,2004,1108613012844.02002
esp,2005,1209137556171.20996
esp,2006,1332172773381.16992
esp,2007,1559172308045.1001
esp,2008,1709139927391.40991
esp,2009,1504470901096.09009
esp,2010,1436683128816.66992
esp,2011,1476612579445.53003
esp,2012,1297386024802.72998
esp,2013,1301900989121.57007
esp,2014,1328721315443.91992
esp,2015,1159249024973.05005
esp,2016,1183749861449.41992
esp,2017,1265204508487.06006
esp,2018,1382385196723.13989
esp,2019,1352230052509.80005
esp,2020,1262606422754.87012
est,1993,4191100820.32284
est,1994,4473277261.03305
est,1995,4813387883.55626
est,1996,5170851866.30251
est,1997,5624058836.7899
est,1998,6224691289.35365
est,1999,5987807708.68824
est,2000,5825202248.2263
est,2001,6441897771.01423
est,2002,7850350381.46369
est,2003,10695039521.2285
est,2004,13051318012.4224
est,2005,14751973635.12
est,2006,18691908167.1058
est,2007,24315355871.8861
est,2008,25165194082.3202
est,2009,18628996943.5954
est,2010,18290048776.0442
est,2011,21889785302.7043
est,2012,22639265041.4754
est,2013,24434067563.8871
est,2014,25690861693.2438
est,2015,21968929962.0523
est,2016,23184303758.3569
est,2017,25810618875.00949
est,2018,29352181483.23529
est,2019,29633130613.9294
est,2020,31045842832.80009
eth,2011,36700696277.9156
eth,2012,51047447296.4358
eth,2013,55511898638.0275
eth,2014,65320923293.0716
eth,2015,78107557873.3653
eth,2016,85404033943.11539
eth,2017,94922748140.6461
eth,2018,93238561065.106
eth,2019,108514874778.108
eth,2020,118236212984.733
fin,1970,11397710928.6523
fin,1971,12593816425.1208
fin,1972,14527928018.3539
fin,1973,19171470359.4212
fin,1974,25606355758.62609
fin,1975,31212941651.8507
fin,1976,32005210032.31269
fin,1977,33553815847.7202
fin,1978,34886261371.8412
fin,1979,43627514883.22389
fin,1980,54096270321.9637
fin,1981,51683659410.3059
fin,1982,52744541754.0397
fin,1983,50853970964.9872
fin,1984,51808468539.77049
fin,1985,55159247889.4858
fin,1986,72168660567.67529
fin,1987,90921141620.45181
fin,1988,108528784648.188
fin,1989,121012886240.82001
fin,1990,142943554657.13
fin,1991,129286869578.00301
fin,1992,111809131935.22701
fin,1993,85428333506.8179
fin,1994,97838360842.34488
fin,1995,125065359477.12399
fin,1996,124128915350.76401
fin,1997,118233879280.724
fin,1998,124224521584.33501
fin,1999,123779276656.371
fin,2000,115184644600.785
fin,2001,117428674246.851
fin,2002,127674201136.86301
fin,2003,159597682050.19601
fin,2004,184513006230.88901
fin,2005,195979052426.45901
fin,2006,206528428087.05896
fin,2007,243287261521.569
fin,2008,274669466810.93701
fin,2009,247631065962.10901
fin,2010,245431252216.66696
fin,2011,277168913871.59601
fin,2012,262242070182.422
fin,2013,274223172147.06
fin,2014,277473330813.33197
fin,2015,235868016879.29697
fin,2016,243847435049.41696
fin,2017,255530493074.11801
fin,2018,279174103254.117
fin,2019,268089516658.82297
fin,2020,269806138267.70496
fji,1980,1277037897.31051
fji,1981,1398567750.99462
fji,1982,1257976190.47619
fji,1983,1200881022.61554
fji,1984,1182537409.93904
fji,1985,1163151005.54785
fji,1986,1229008738.63536
fji,1987,1165054264.81228
fji,1988,1091407397.04957
fji,1989,1222417582.41758
fji,1990,1399114727.53056
fji,1991,1458864868.52806
fji,1992,1521782435.12974
fji,1993,1620282786.35361
fji,1994,1702370056.69012
fji,1995,1851071606.34289
fji,1996,1942528326.08851
fji,1997,1965539932.11886
fji,1998,1649154419.1665
fji,1999,1719993399.67506
fji,2000,1540120266.84206
fji,2001,1477993499.07757
fji,2002,1647139786.91298
fji,2003,2077909062.13736
fji,2004,2286324293.1333
fji,2005,3395970549.97043
fji,2006,3493049849.81516
fji,2007,3561463267.71409
fji,2008,4113236932.92339
fji,2009,3198184384.10799
fji,2010,3330350205.91148
fji,2011,3997791880.43721
fji,2012,4093707134.47679
fji,2013,4718191539.04638
fji,2014,4663835911.83639
fji,2015,4606989797.86423
fji,2016,4962250011.93488
fji,2017,5373115922.39586
fji,2018,5584411229.28044
fji,2019,5346509905.57304
fji,2020,4526931943.93213
fra,1960,60710829563.4008
fra,1961,66013427733.56609
fra,1962,74690768913.55838
fra,1963,84169279398.63969
fra,1964,93836456618.91588
fra,1965,100333501232.323
fra,1966,109380204048.82401
fra,1967,118530540705.784
fra,1968,129568873353.675
fra,1969,142468832120.92999
fra,1970,147649698830.755
fra,1971,164382621048.89301
fra,1972,201916775032.51001
fra,1973,262728344136.71201
fra,1974,288679759956.35602
fra,1975,357313752485.84998
fra,1976,375779841573.34094
fra,1977,410970847820.27295
fra,1978,501402616279.07001
fra,1979,611507863089.73206
fra,1980,712072337783.297
fra,1981,624607121303.56091
fra,1982,599236450743.58704
fra,1983,561365866253.55005
fra,1984,529997748254.89801
fra,1985,555173747992.40796
fra,1986,772404583767.40198
fra,1987,944430863254.39282
fra,1988,1025558859156.47998
fra,1989,1032238330248.81995
fra,1990,1279136248644.73999
fra,1991,1273261248692.01001
fra,1992,1392083023543.98999
fra,1993,1300591846189.47998
fra,1994,1373149810964.08008
fra,1995,1575480352214.47998
fra,1996,1577062443903.06006
fra,1997,1409111036187.90991
fra,1998,1461828997109.17993
fra,1999,1457434371600.78003
fra,2000,1347494368654.12012
fra,2001,1355994747908.27002
fra,2002,1471530198819.61011
fra,2003,1818239657117.25
fra,2004,2098167159356.76001
fra,2005,2195067900214.78003
fra,2006,2325949107832.93994
fra,2007,2679594294703.54004
fra,2008,2964247346291.41016
fra,2009,2722262407547.25977
fra,2010,2679343646316.66943
fra,2011,2920969379815.18018
fra,2012,2718452231103.52002
fra,2013,2840968000860.00977
fra,2014,2888677491903.12939
fra,2015,2453005407189.4502
fra,2016,2487927460866.54004
fra,2017,2622778528049.41992
fra,2018,2819162796258.81982
fra,2019,2754995423341.16943
fra,2020,2683453836639.7002
fro,1998,1081378342.88443
fro,1999,1154740403.08477
fro,2000,1142272148.06201
fro,2001,1162289133.4647
fro,2002,1275501285.67267
fro,2003,1696039588.93089
fro,2004,1752833369.49809
fro,2005,1900682019.04317
fro,2006,2184889352.25668
fro,2007,2667285118.57744
fro,2008,2644220395.83374
fro,2009,2412244212.72548
fro,2010,2389911274.69284
fro,2011,2572876115.26068
fro,2012,2609287872.2486
fro,2013,2717821341.45256
fro,2014,2851189309.57684
fro,2015,2497465776.83973
fro,2016,2518427737.42145
fro,2017,2681155249.96592
fro,2018,2998178823.67846
fro,2019,2934341919.81288
fsm,1983,191700000
gab,1970,285814484.0532
gab,1971,328302089.18368
gab,1972,426937042.90799
gab,1973,714256195.92316
gab,1974,1323613717.70078
gab,1975,2122597376.4331
gab,1976,3024894349.83989
gab,1977,2799987290.82358
gab,1978,2034957122.42447
gab,1979,2391388059.09426
gab,1980,2863504700.26551
gab,1981,2986772390.10366
gab,1982,2824657146.2845
gab,1983,2788230646.54182
gab,1984,2888615963.14996
gab,1985,3163180849.41327
gab,1986,4067790891.06203
gab,1987,3364648854.76761
gab,1988,4028561950.29844
gab,1989,3993939975.99842
gab,1990,5048761576.28662
gab,1991,4604478320.80676
gab,1992,4895646800.92092
gab,1993,3771287288.30285
gab,1994,3221948457.02855
gab,1995,3786028324.04151
gab,1996,4284198394.53397
gab,1997,4006694558.08374
gab,1998,4556536687.40395
gab,1999,3764696075.40437
gab,2000,3233096501.30666
gab,2001,3757936672.93057
gab,2002,4208941427.0912
gab,2003,4959154671.1539
gab,2004,5567403828.28471
gab,2005,6126489402.53963
gab,2006,6971725734.72663
gab,2007,8479054023.98536
gab,2008,10059006090.3587
gab,2009,9589339483.60747
gab,2010,10611382054.1182
gab,2011,12202661074.643
gab,2012,12095240808.5063
gab,2013,13358729582.2876
gab,2014,15378447159.3635
gab,2015,11777717703.151
gab,2016,11508381392.2784
gab,2017,11122477703.7792
gab,2018,11543734981.6769
gab,2019,11907583605.7012
gab,2020,11497054932.5383
gbr,1970,141840383969.28201
gbr,1971,160766974933.07401
gbr,1972,185501713286.71301
gbr,1973,216316675649.19199
gbr,1974,240879237961.664
gbr,1975,278236774336.28302
gbr,1976,269169529200.35901
gbr,1977,295314156637.01398
gbr,1978,371368935762.224
gbr,1979,484800728504.87097
gbr,1980,609427792237.974
gbr,1981,576546063102.89404
gbr,1982,552660393081.76099
gbr,1983,529308941943.30798
gbr,1984,503026298217.61102
gbr,1985,527151221765.914
gbr,1986,658229844620.34595
gbr,1987,812085417551.88782
gbr,1988,1012925999644.25
gbr,1989,1027720045811.52002
gbr,1990,1187950699573.86011
gbr,1991,1221159100529.1001
gbr,1992,1270100122850.12012
gbr,1993,1139728162867.42993
gbr,1994,1231358767982.86011
gbr,1995,1342183998737.57007
gbr,1996,1418397815912.63989
gbr,1997,1554646365422.3999
gbr,1998,1666099701888.04004
gbr,1999,1709844685326
gbr,2000,1689573309123.91992
gbr,2001,1678312940837.77002
gbr,2002,1831005695443.64966
gbr,2003,2102886530612.23999
gbr,2004,2483407176858.29004
gbr,2005,2604581818181.81982
gbr,2006,2773011959521.62012
gbr,2007,3169615846338.54004
gbr,2008,2999483455882.3501
gbr,2009,2461556317183.35986
gbr,2010,2537800396856.62939
gbr,2011,2701757205165.66016
gbr,2012,2752653484925.9502
gbr,2013,2839928023667.72949
gbr,2014,3141628967156.6001
gbr,2015,3002303221478.49023
gbr,2016,2767444806400.89014
gbr,2017,2733115700191.04004
gbr,2018,2938543167754.52979
gbr,2019,2905080357148.87988
gbr,2020,2760893806018.22021
geo,1990,8373782017.18182
geo,1991,6556291390.72848
geo,1992,4343309423.69528
geo,1993,3372749482.31298
geo,1994,3804954456.3991
geo,1995,3146949219.04094
geo,1996,4104217992.2419
geo,1997,4564998612.71676
geo,1998,4422022510.35023
geo,1999,3310766663.13644
geo,2000,3841197411.97272
geo,2001,3845519585.14231
geo,2002,3942654278.81769
geo,2003,4690916717.15524
geo,2004,6129486644.40735
geo,2005,7745628068.62691
geo,2006,9835935744.77645
geo,2007,13180365160.1317
geo,2008,16963643681.245
geo,2009,13125830589.6438
geo,2010,14323570667.1155
geo,2011,17852594129.8547
geo,2012,19606310179.8583
geo,2013,19279487796.0803
geo,2014,20607124653.11209
geo,2015,17502710086.8109
geo,2016,17447289474.7961
geo,2017,18027176728.432
geo,2018,19472001894.1636
geo,2019,19043633973.2444
geo,2020,18903722527.5363
gha,1960,1305475714.22969
gha,1961,1437143865.66487
gha,1962,1441346040.71067
gha,1963,1637447542.84818
gha,1964,1799931644.61925
gha,1965,2250965099.53552
gha,1966,2232755674.33704
gha,1967,1791331905.22437
gha,1968,1674754449.42447
gha,1969,1973817743.96456
gha,1970,2245426047.53047
gha,1971,2525394133.58291
gha,1972,1996735888.34487
gha,1973,2340845070.42253
gha,1974,2995031055.90062
gha,1975,2784042553.19149
gha,1983,4074845589.17889
gha,1984,4532583170.2544
gha,1985,4636551697.66895
gha,1986,5931487481.90332
gha,1987,5405863945.57823
gha,1988,5503403196.9761
gha,1989,5650930721.31273
gha,1990,6417571923.04964
gha,1991,7161293478.26087
gha,1992,7154173913.04348
gha,1993,6930479198.76733
gha,1994,6070896443.51464
gha,1995,7010162635.52961
gha,1996,7488436697.24771
gha,1997,8309625976.5625
gha,1998,8442785034.60208
gha,1999,9073980120.03001
gha,2000,5902089190.67719
gha,2001,6355559821.30392
gha,2002,6922121150.93387
gha,2003,8848177203.50715
gha,2004,10752111839.9111
gha,2005,13460192001.7676
gha,2006,23616836739.1542
gha,2007,28875811816.4272
gha,2008,34258238715.1953
gha,2009,29437215516.0142
gha,2010,36635147692.30769
gha,2011,44223889122.7147
gha,2012,46409023014.95969
gha,2013,69028550108.01489
gha,2014,58821854563.9776
gha,2015,53782933746.9478
gha,2016,59248933651.3696
gha,2017,62094509180.4199
gha,2018,68005066099.9735
gha,2019,69653447493.8903
gha,2020,71001064874.2606
gin,1986,1935080408.75387
gin,1987,2022614247.11574
gin,1988,2484496068.47278
gin,1989,2400158784.52953
gin,1990,2612034369.50092
gin,1991,2896662262.83169
gin,1992,3203392845.55355
gin,1993,3201303991.67841
gin,1994,3409044974.46542
gin,1995,3833646562.60291
gin,1996,4067749552.84604
gin,1997,3907816616.70435
gin,1998,3790709571.58443
gin,1999,3613317729.12423
gin,2000,3128174642.54207
gin,2001,2870187505.64902
gin,2002,3023730258.73806
gin,2003,3419833823.92126
gin,2004,3678742727.77424
gin,2005,2946629578.61181
gin,2006,5137353592.13401
gin,2007,7790779037.51818
gin,2008,8419924019.12688
gin,2009,8381606869.59143
gin,2010,7735108848.14387
gin,2011,8193066146.27961
gin,2012,9196171379.10189
gin,2013,10678943206.6122
gin,2014,10832192525.5957
gin,2015,11384005788.0841
gin,2016,13160101941.4286
gin,2017,11556508243.3887
gin,2018,12873168407.402
gin,2019,15179397648.2086
gin,2020,13891063715.718
gmb,1966,47487035.89629
gmb,1967,49809240.99602
gmb,1968,45689531.0325
gmb,1969,50001248.01997
gmb,1970,53927182.83493
gmb,1971,58411418.28093
gmb,1972,63292559.83611
gmb,1973,80660596.80451
gmb,1974,100340697.87831
gmb,1975,113922455.75221
gmb,1976,118133306.37552
gmb,1977,152983035.3249
gmb,1978,216869684.03893
gmb,1979,265718809.57424
gmb,1980,291375653.68972
gmb,1981,268633855.89388
gmb,1982,249115527.40773
gmb,1983,239047222.01167
gmb,1984,201570826.70684
gmb,1985,248414160.61018
gmb,1986,203234642.59928
gmb,1987,242399694.67375
gmb,1988,288240474.62882
gmb,1989,313149440.89878
gmb,1990,354118542.96231
gmb,1991,799711557.17901
gmb,1992,847160774.30669
gmb,1993,822190270.34144
gmb,1994,822186071.51057
gmb,1995,802360864.59981
gmb,1996,947084646.63373
gmb,1997,796749318.64081
gmb,1998,867973381.81545
gmb,1999,833907539.20545
gmb,2000,827275258.84451
gmb,2001,713146176.50059
gmb,2002,611306183.41383
gmb,2003,516871649.63811
gmb,2004,1086809567.73371
gmb,2005,1182485634.4968
gmb,2006,1158210912.25232
gmb,2007,1379103781.54977
gmb,2008,1771327120.99638
gmb,2009,1637041930.01156
gmb,2010,1810652577.4668
gmb,2011,1523411910.45941
gmb,2012,1528442409.07065
gmb,2013,1506700005.0059
gmb,2014,1388223655.14102
gmb,2015,1520647571.41311
gmb,2016,1667920871.51997
gmb,2017,1758487372.58335
gmb,2018,1941351856.00538
gmb,2019,2163678447.94007
gmb,2020,2305138820.66029
gnb,1970,99352745.86301
gnb,1971,102222714.27841
gnb,1972,115131342.84892
gnb,1973,120357288.13559
gnb,1974,132586019.73684
gnb,1975,131613148.99306
gnb,1976,137856521.72946
gnb,1977,141757185.71243
gnb,1978,156417579.25072
gnb,1979,157148006.05179
gnb,1981,192680606.06061
gnb,1982,220883080.09121
gnb,1983,206507657.57564
gnb,1984,190935047.59931
gnb,1985,226718740.62854
gnb,1986,164864708.00898
gnb,1987,221796333.09057
gnb,1988,228147405.17027
gnb,1989,292642248.82521
gnb,1990,310072095.38214
gnb,1991,328660382.72191
gnb,1992,329278528.54823
gnb,1993,293370804.64869
gnb,1994,277689916.235
gnb,1995,313588434.50436
gnb,1996,328049921.50242
gnb,1997,319216827.02571
gnb,1998,250703736.98326
gnb,1999,261941472.05997
gnb,2000,440235887.23304
gnb,2001,438762559.87696
gnb,2002,448417280.36889
gnb,2003,518041423.01724
gnb,2004,594057698.09875
gnb,2005,675734609.44387
gnb,2006,679750678.37411
gnb,2007,792804016.93403
gnb,2008,980501114.34978
gnb,2009,966044739.30529
gnb,2010,1022558780.48716
gnb,2011,1157812012.59802
gnb,2012,1090400135.49926
gnb,2013,1125234475.38731
gnb,2014,1172836372.64705
gnb,2015,1097448879.64836
gnb,2016,1235549248.269
gnb,2017,1421723981.31288
gnb,2018,1586872083.26995
gnb,2019,1652657227.2922
gnb,2020,1644542611.00861
gnq,2005,4617315496.99404
gnq,2006,5434771092.43415
gnq,2007,7430122053.10278
gnq,2008,9922209495.95728
gnq,2009,11049585724.9564
gnq,2010,11934237016.9601
gnq,2011,13708578670.6431
gnq,2012,16313365191.4215
gnq,2013,15712435533.9098
gnq,2014,15769641337.7123
gnq,2015,11281657691.7534
gnq,2016,10091443361.3057
gnq,2017,10334423916.124
gnq,2018,11056053931.2999
gnq,2019,10149035566.7186
gnq,2020,10335058450.6565
grc,1960,4502767995.75352
grc,1961,5206676822.52342
grc,1962,5587346805.13941
grc,1963,6340600773.20525
grc,1964,7445366747.59097
grc,1965,8651146919.47262
grc,1966,9311636247.20192
grc,1967,10021131102.0745
grc,1968,11114405851.1014
grc,1969,12927572872.9048
grc,1970,14535340909.0909
grc,1971,16125659090.9091
grc,1972,18765772727.2727
grc,1973,25370609896.4327
grc,1974,27855738636.3636
grc,1975,31248799149.8406
grc,1976,34146343283.5821
grc,1977,39328556891.7669
grc,1978,47656085343.2282
grc,1979,58105823367.06529
grc,1980,60632653876.8985
grc,1981,54304606396.064
grc,1982,59198989795.9184
grc,1983,53930712074.3034
grc,1984,52002415356.711
grc,1985,52379691586.4792
grc,1986,61029839337.8773
grc,1987,69326882234.5244
grc,1988,81926809992.7937
grc,1989,86735891733.10948
grc,1990,109261586414.44501
grc,1991,117167992148.065
grc,1992,127386015373.61501
grc,1993,118964711652.79401
grc,1994,125068955056.17999
