geo,time,ne_gdi_ftot_zs
ken,1987,19.62612
ken,1988,20.44688
ken,1989,19.4581
ken,1990,20.6482
ken,1991,19.0301
ken,1992,16.58137
ken,1993,16.93762
ken,1994,18.87307
ken,1995,21.38559
ken,1996,16.00906
ken,1997,15.3879
ken,1998,15.67521
ken,1999,15.59143
ken,2000,16.70881
ken,2001,18.15156
ken,2002,17.23688
ken,2003,15.83821
ken,2004,16.25922
ken,2005,18.69911
ken,2006,19.42444
ken,2007,19.96473
ken,2008,18.86492
ken,2009,18.28649
ken,2010,20.84706
ken,2011,20.70864
ken,2012,21.58504
ken,2013,20.78579
ken,2014,23.88473
ken,2015,22.09104
ken,2016,19.39174
ken,2017,19.89572
ken,2018,19.098
ken,2019,18.73
ken,2020,19.34122
kgz,1987,31.92182
kgz,1988,29.91202
kgz,1989,33.06667
kgz,1990,21.96262
kgz,1991,15.89189
kgz,1992,14.27222
kgz,1993,13.10624
kgz,1994,12.06985
kgz,1995,20.3777
kgz,1996,22.40879
kgz,1997,12.39014
kgz,1998,12.88332
kgz,1999,15.72111
kgz,2000,18.02664
kgz,2001,16.79753
kgz,2002,16.25782
kgz,2003,13.63075
kgz,2004,14.56174
kgz,2005,16.00607
kgz,2006,23.03302
kgz,2007,24.62105
kgz,2008,26.77929
kgz,2009,28.21155
kgz,2010,27.76471
kgz,2011,23.69125
kgz,2012,31.3914
kgz,2013,29.55951
kgz,2014,32.49103
kgz,2015,32.588
kgz,2016,31.79473
kgz,2017,31.46574
kgz,2018,31.65045
kgz,2019,31.4601
kgz,2020,25.1145
khm,1993,10.76235
khm,1994,10.69098
khm,1995,13.91683
khm,1996,12.67609
khm,1997,13.41961
khm,1998,12.38631
khm,1999,15.97893
khm,2000,18.31048
khm,2001,15.8289
khm,2002,19.0288
khm,2003,18.67143
khm,2004,18.34002
khm,2005,18.8871
khm,2006,19.3459
khm,2007,19.77119
khm,2008,17.26702
khm,2009,20.12561
khm,2010,16.19407
khm,2011,15.97177
khm,2012,17.36127
khm,2013,18.94596
khm,2014,21.03976
khm,2015,21.43496
khm,2016,21.6852
khm,2017,21.89772
khm,2018,22.55103
khm,2019,23.35811
khm,2020,24.08411
kir,1977,6.39899
kir,1978,20.69873
kir,1979,12.48951
kir,1980,20.04412
kir,1981,34.95278
kir,1982,42.925
kir,1983,44.78571
kir,1984,34.12128
kir,1985,37.99348
kir,1986,46.38542
kir,1987,51.45833
kir,1988,43.09091
kir,1989,43.38462
kir,1990,65.98039
kir,1991,45.40984
kir,1992,39.61538
kir,2008,11.99041
kir,2009,16.36091
kir,2010,14.04092
kir,2011,18.17804
kir,2012,24.80718
kir,2013,30.19435
kir,2014,29.33999
kir,2015,42.54858
kir,2016,34.60821
kir,2017,29.56238
kir,2018,31.04631
kor,1960,11.2463
kor,1961,11.74053
kor,1962,13.83589
kor,1963,13.53994
kor,1964,11.57663
kor,1965,15.24555
kor,1966,20.37859
kor,1967,22.10228
kor,1968,26.05175
kor,1969,26.6087
kor,1970,25.84925
kor,1971,23.35951
kor,1972,21.45418
kor,1973,24.32291
kor,1974,27.21316
kor,1975,27.23169
kor,1976,26.38605
kor,1977,29.29531
kor,1978,33.53436
kor,1979,34.4741
kor,1980,32.87393
kor,1981,29.04662
kor,1982,29.70171
kor,1983,30.27595
kor,1984,29.708
kor,1985,29.50163
kor,1986,29.40386
kor,1987,30.22585
kor,1988,30.63447
kor,1989,32.67667
kor,1990,37.33318
kor,1991,38.96357
kor,1992,37.0075
kor,1993,36.41837
kor,1994,36.4044
kor,1995,37.11786
kor,1996,37.49768
kor,1997,35.64789
kor,1998,30.76725
kor,1999,29.99292
kor,2000,31.75018
kor,2001,30.75245
kor,2002,30.37951
kor,2003,31.26432
kor,2004,31.03188
kor,2005,30.47685
kor,2006,30.49343
kor,2007,30.15357
kor,2008,30.99587
kor,2009,30.86709
kor,2010,30.22702
kor,2011,30.15434
kor,2012,29.55423
kor,2013,29.09265
kor,2014,28.95782
kor,2015,29.0106
kor,2016,29.71944
kor,2017,31.51155
kor,2018,30.37559
kor,2019,30.08588
kor,2020,31.11317
kos,2008,29.76445
kos,2009,30.73514
kos,2010,31.01119
kos,2011,31.15816
kos,2012,30.69589
kos,2013,29.16116
kos,2014,27.50481
kos,2015,28.26709
kos,2016,28.0116
kos,2017,29.95952
kos,2018,31.71127
kos,2019,31.04264
kos,2020,29.70619
kwt,1965,12.68358
kwt,1966,15.80796
kwt,1967,18.69266
kwt,1968,16.50894
kwt,1969,17.18908
kwt,1970,12.32583
kwt,1971,9.16196
kwt,1972,8.69536
kwt,1973,9.08921
kwt,1974,5.81432
kwt,1975,11.97591
kwt,1976,14.66521
kwt,1977,20.12194
kwt,1978,18.61736
kwt,1979,11.5442
kwt,1980,12.56427
kwt,1981,15.35687
kwt,1982,23.11543
kwt,1983,25.10142
kwt,1984,21.15286
kwt,1985,19.79569
kwt,1986,21.6608
kwt,1987,16.94439
kwt,1988,13.68149
kwt,1989,10.80933
kwt,1990,18.02834
kwt,1991,39.29964
kwt,1992,19.87471
kwt,1993,15.13077
kwt,1994,13.30623
lao,1984,6.17886
lao,1985,7.04225
lao,1986,6.93128
lao,1987,10.18908
lao,1988,13.50085
lao,2000,13.41566
lao,2001,13.54361
lao,2002,29.04042
lao,2003,27.77152
lao,2004,31.75424
lao,2005,34.05809
lao,2006,30.06954
lao,2007,32.31224
lao,2008,31.68199
lao,2009,33.93847
lao,2010,27.46249
lao,2011,28.0678
lao,2012,32.50426
lao,2013,30.64732
lao,2014,29.80135
lao,2015,31.55665
lao,2016,29.00765
lbn,1990,31.31269
lbn,1991,29.27334
lbn,1992,29.27334
lbn,1993,31.0364
lbn,1994,36.65279
lbn,1995,36.45508
lbn,1996,34.7925
lbn,1997,29.46392
lbn,1998,28.40644
lbn,1999,22.91118
lbn,2000,21.02613
lbn,2001,20.77273
lbn,2002,19.39942
lbn,2003,19.7886
lbn,2004,22.36727
lbn,2005,21.98658
lbn,2006,21.91662
lbn,2007,24.48521
lbn,2008,27.31841
lbn,2009,28.04248
lbn,2010,25.03619
lbn,2011,25.63543
lbn,2012,25.2861
lbn,2013,26.99563
lbn,2014,24.35597
lbn,2015,21.65972
lbn,2016,22.07083
lbn,2017,20.90957
lbn,2018,19.97233
lbn,2019,13.54816
lbn,2020,5.62255
lby,1990,13.87049
lby,1991,11.51653
lby,1992,10.56283
lby,1993,16.11659
lby,1994,16.2737
lby,1995,11.6573
lby,1996,13.4647
lby,1997,11.90897
lby,1998,10.96374
lby,1999,9.20532
lby,2000,11.63657
lby,2001,10.45543
lby,2002,12.94018
lby,2003,8.94853
lby,2004,13.96134
lby,2005,15.16795
lby,2006,20.72924
lby,2007,25.69035
lby,2008,29.82978
lka,1960,15.12408
lka,1961,14.97977
lka,1962,15.53145
lka,1963,14.83837
lka,1964,14.24039
lka,1965,12.90203
lka,1966,14.23774
lka,1967,15.11564
lka,1968,14.63096
lka,1969,19.46131
lka,1970,17.26434
lka,1971,15.23132
lka,1972,14.46842
lka,1973,13.54597
lka,1974,12.50263
lka,1975,13.91805
lka,1976,15.21372
lka,1977,13.82976
lka,1978,19.97187
lka,1979,25.2849
lka,1980,31.33314
lka,1981,27.38545
lka,1982,30.5115
lka,1983,29.06391
lka,1984,25.72945
lka,1985,23.68406
lka,1986,23.58336
lka,1987,23.25707
lka,1988,22.50678
lka,1989,21.5367
lka,1990,21.88331
lka,1991,22.61505
lka,1992,23.52292
lka,1993,25.19692
lka,1994,26.63862
lka,1995,25.58882
lka,1996,23.89042
lka,1997,24.36028
lka,1998,25.1196
lka,1999,27.2819
lka,2000,28.03609
lka,2001,22.00117
lka,2002,20.07326
lka,2003,20.03843
lka,2004,22.63792
lka,2005,23.37195
lka,2006,24.87205
lka,2007,24.72102
lka,2008,25.28657
lka,2009,23.73052
lka,2010,23.74377
lka,2011,26.26676
lka,2012,29.00735
lka,2013,29.29267
lka,2014,27.74187
lka,2015,25.69981
lka,2016,26.75924
lka,2017,26.38591
lka,2018,26.33744
lka,2019,27.11282
lka,2020,25.44444
lso,1967,10.39452
lso,1968,11.16427
lso,1969,10.39898
lso,1970,10.1833
lso,1971,10.96892
lso,1972,12.86174
lso,1973,11.89061
lso,1974,12.68293
lso,1975,18.98734
lso,1976,35.82555
lso,1977,24.39024
lso,1978,22.43313
lso,1979,30.29063
lso,1980,35.61375
lso,1981,36.0531
lso,2007,23.5313
lso,2008,26.36989
lso,2009,28.37851
lso,2010,29.35231
lso,2011,28.03168
lso,2012,35.94741
lso,2013,30.9927
lso,2014,29.38948
lso,2015,28.33881
lso,2016,26.63619
lso,2017,27.39383
lso,2018,27.20848
lso,2019,28.10346
ltu,1995,20.37418
ltu,1996,20.58293
ltu,1997,22.37357
ltu,1998,23.88549
ltu,1999,21.95272
ltu,2000,19.14911
ltu,2001,20.54055
ltu,2002,20.7207
ltu,2003,21.56325
ltu,2004,22.92028
ltu,2005,23.4099
ltu,2006,25.95446
ltu,2007,28.60504
ltu,2008,26.06645
ltu,2009,17.88495
ltu,2010,16.85927
ltu,2011,18.45988
ltu,2012,17.32417
ltu,2013,18.42169
ltu,2014,18.86999
ltu,2015,19.61117
ltu,2016,19.85769
ltu,2017,20.11479
ltu,2018,20.94026
ltu,2019,21.45257
ltu,2020,21.0546
lux,1970,20.63983
lux,1971,25.36737
lux,1972,24.8526
lux,1973,24.40081
lux,1974,21.96521
lux,1975,24.80911
lux,1976,22.27534
lux,1977,22.41741
lux,1978,21.5121
lux,1979,21.80489
lux,1980,24.24688
lux,1981,22.738
lux,1982,22.34725
lux,1983,18.99399
lux,1984,17.92891
lux,1985,15.80521
lux,1986,20.06474
lux,1987,23.13914
lux,1988,23.22044
lux,1989,22.69581
lux,1990,23.00213
lux,1991,24.77014
lux,1992,20.97854
lux,1993,23.26502
lux,1994,21.96379
lux,1995,21.15284
lux,1996,19.83973
lux,1997,20.627
lux,1998,21.16745
lux,1999,23.15959
lux,2000,20.62506
lux,2001,21.87916
lux,2002,21.30268
lux,2003,21.049
lux,2004,21.24328
lux,2005,19.34779
lux,2006,18.21505
lux,2007,18.91764
lux,2008,20.14408
lux,2009,18.01925
lux,2010,16.82409
lux,2011,19.21325
lux,2012,19.17753
lux,2013,18.45427
lux,2014,19.15174
lux,2015,17.30946
lux,2016,17.28484
lux,2017,17.81132
lux,2018,16.26662
lux,2019,17.56062
lux,2020,16.79911
lva,1995,14.18209
lva,1996,17.76949
lva,1997,17.60094
lva,1998,23.79556
lva,1999,22.8466
lva,2000,24.9798
lva,2001,27.11703
lva,2002,24.30556
lva,2003,24.68446
lva,2004,28.60068
lva,2005,31.01558
lva,2006,33.8555
lva,2007,36.19515
lva,2008,31.86097
lva,2009,22.22503
lva,2010,19.0517
lva,2011,22.9996
lva,2012,26.02573
lva,2013,24.27655
lva,2014,22.79653
lva,2015,21.86301
lva,2016,19.30801
lva,2017,20.59926
lva,2018,22.11906
lva,2019,23.1718
lva,2020,24.45537
mac,1982,20.38521
mac,1983,19.39222
mac,1984,19.27297
mac,1985,19.80725
mac,1986,22.99422
mac,1987,22.03941
mac,1988,22.44199
mac,1989,22.84124
mac,1990,22.30031
mac,1991,26.37534
mac,1992,31.13403
mac,1993,31.05159
mac,1994,30.81869
mac,1995,25.87368
mac,1996,18.67282
mac,1997,18.49002
mac,1998,16.13813
mac,1999,15.67612
mac,2000,10.24297
mac,2001,9.20671
mac,2002,9.48328
mac,2003,13.15252
mac,2004,15.32759
mac,2005,24.87297
mac,2006,32.64658
mac,2007,35.9459
mac,2008,29.62838
mac,2009,18.37749
mac,2010,12.47804
mac,2011,12.32374
mac,2012,13.51774
mac,2013,13.3485
mac,2014,18.9724
mac,2015,24.80123
mac,2016,21.88992
mac,2017,19.80219
mac,2018,16.72862
mac,2019,13.81276
mac,2020,25.93317
mar,1960,9.81164
mar,1961,11.31138
mar,1962,10.52317
mar,1963,11.51781
mar,1964,10.60809
mar,1965,10.61662
mar,1966,11.69964
mar,1967,13.64816
mar,1968,13.24675
mar,1969,13.13383
mar,1970,14.92433
mar,1971,14.85842
mar,1972,13.60891
mar,1973,13.53955
mar,1974,14.70483
mar,1975,24.81942
mar,1976,28.74681
mar,1977,31.95474
mar,1978,24.89756
mar,1979,23.97692
mar,1980,26.11943
mar,1981,31.20309
mar,1982,30.8729
mar,1983,27.74653
mar,1984,25.27965
mar,1985,25.21109
mar,1986,23.48116
mar,1987,22.23585
mar,1988,22.51214
mar,1989,26.85078
mar,1990,25.78506
mar,1991,24.94702
mar,1992,24.80617
mar,1993,25.55049
mar,1994,23.57298
mar,1995,23.9573
mar,1996,21.81302
mar,1997,22.75863
mar,1998,24.22639
mar,1999,26.25413
mar,2000,26.97292
mar,2001,25.85449
mar,2002,26.32858
mar,2003,25.9274
mar,2004,27.29278
mar,2005,28.48692
mar,2006,29.16918
mar,2007,32.15542
mar,2008,34.41717
mar,2009,31.66204
mar,2010,30.65621
mar,2011,31.49521
mar,2012,32.59773
mar,2013,30.79284
mar,2014,29.85133
mar,2015,28.36895
mar,2016,30.03132
mar,2017,28.61591
mar,2018,28.39373
mar,2019,27.64385
mar,2020,26.4485
mda,1995,15.95427
mda,1996,19.7484
mda,1997,19.89704
mda,1998,22.05159
mda,1999,18.43883
mda,2000,15.43406
mda,2001,16.74388
mda,2002,16.32295
mda,2003,18.5643
mda,2004,21.18771
mda,2005,24.58815
mda,2006,28.35835
mda,2007,34.10391
mda,2008,33.99666
mda,2009,22.59639
mda,2010,22.52428
mda,2011,23.16205
mda,2012,23.63391
mda,2013,23.03386
mda,2014,25.8929
mda,2015,24.29275
mda,2016,22.20876
mda,2017,22.28767
mda,2018,24.31989
mda,2019,25.19874
mda,2020,25.16726
mdg,1970,9.10305
mdg,1971,9.80557
mdg,1972,8.25781
mdg,1973,8.41885
mdg,1974,7.18686
mdg,1975,7.68751
mdg,1976,7.78946
mdg,1977,8.07826
mdg,1978,9.22139
mdg,1979,15.27955
mdg,1980,46.58966
mdg,1981,35.68789
mdg,1982,26.34805
mdg,1983,25.99914
mdg,1984,26.82164
mdg,1985,18.76391
mdg,1986,20.50558
mdg,1987,25.00071
mdg,1988,17.60104
mdg,1989,40.74883
mdg,1990,35.96231
mdg,1991,30.67471
mdg,1992,36.09387
mdg,1993,37.87512
mdg,1994,32.87287
mdg,1995,8.87092
mdg,1996,9.52612
mdg,1997,10.15191
mdg,1998,12.24653
mdg,1999,12.29335
mdg,2000,11.93055
mdg,2001,14.50922
mdg,2002,10.97024
mdg,2003,13.72457
mdg,2004,21.15103
mdg,2005,19.32711
mdg,2006,20.31127
mdg,2007,26.33137
mdg,2008,37.79087
mdg,2009,37.15834
mdg,2010,25.88589
mdg,2011,24.68602
mdg,2012,23.36573
mdg,2013,19.75481
mdg,2014,18.27815
mdg,2015,18.95947
mdg,2016,18.97726
mdg,2017,18.13942
mdg,2018,21.03202
mdg,2019,21.2478
mdg,2020,19.61228
mdv,2014,26.73091
mdv,2015,33.04363
mdv,2016,39.2447
mdv,2017,40.15203
mdv,2018,46.48989
mdv,2019,40.88586
mdv,2020,41.70304
mex,1960,16.76773
mex,1961,15.53288
mex,1962,15.46716
mex,1963,16.46255
mex,1964,16.95016
mex,1965,17.38777
mex,1966,17.69428
mex,1967,19.10672
mex,1968,19.15316
mex,1969,19.18717
mex,1970,19.96995
mex,1971,17.97402
mex,1972,18.96085
mex,1973,19.29664
mex,1974,19.87492
mex,1975,21.41883
mex,1976,21.03716
mex,1977,19.65002
mex,1978,21.07083
mex,1979,23.41769
mex,1980,23.45721
mex,1981,25.00105
mex,1982,21.5983
mex,1983,16.72628
mex,1984,17.10016
mex,1985,18.04176
mex,1986,18.72587
mex,1987,17.54044
mex,1988,18.67873
mex,1989,17.37131
mex,1990,17.97946
mex,1991,18.73103
mex,1992,19.6226
mex,1993,20.84942
mex,1994,21.67319
mex,1995,16.35404
mex,1996,18.41382
mex,1997,19.84665
mex,1998,21.08837
mex,1999,21.11672
mex,2000,21.48889
mex,2001,19.9337
mex,2002,19.26942
mex,2003,19.7779
mex,2004,20.47646
mex,2005,20.70371
mex,2006,21.54334
mex,2007,21.94191
mex,2008,23.16439
mex,2009,22.12647
mex,2010,21.5827
mex,2011,22.27391
mex,2012,22.84044
mex,2013,21.25247
mex,2014,20.99786
mex,2015,22.43071
mex,2016,22.80226
mex,2017,22.09217
mex,2018,22.01557
mex,2019,20.6132
mex,2020,18.77681
mhl,2004,16.91012
mhl,2005,19.07769
mhl,2006,27.84919
mhl,2007,24.87693
mhl,2008,20.3434
mhl,2009,35.25842
mhl,2010,43.05389
mhl,2011,18.52882
mhl,2012,15.36455
mhl,2013,23.41372
mhl,2014,19.60653
mhl,2015,16.69511
mhl,2016,18.87253
mhl,2017,22.22551
mhl,2018,20.12731
mhl,2019,46.7576
mhl,2020,18.46702
mkd,1990,17.12406
mkd,1991,18.4814
mkd,1992,18.42415
mkd,1993,15.87293
mkd,1994,14.58506
mkd,1995,15.71804
mkd,1996,16.517
mkd,1997,16.47527
mkd,1998,16.56934
mkd,1999,15.78825
mkd,2000,20.42784
mkd,2001,22.12898
mkd,2002,21.42191
mkd,2003,20.19286
mkd,2004,21.32692
mkd,2005,19.1712
mkd,2006,20.18307
mkd,2007,22.75369
mkd,2008,25.83938
mkd,2009,24.63617
mkd,2010,23.14176
mkd,2011,23.62221
mkd,2012,23.44553
mkd,2013,23.78425
mkd,2014,23.49104
mkd,2015,23.90662
mkd,2016,24.44422
mkd,2017,22.55794
mkd,2018,20.03199
mkd,2019,21.04224
mkd,2020,20.58511
mli,1967,14.14454
mli,1968,14.14263
mli,1969,14.28395
mli,1970,13.16463
mli,1971,14.07531
mli,1972,15.53624
mli,1973,15.77209
mli,1974,12.06718
mli,1975,13.49886
mli,1976,12.29355
mli,1977,14.42495
mli,1978,15.91784
mli,1979,15.47453
mli,1985,14.51402
mli,1986,19.05234
mli,1987,19.34439
mli,1988,18.08727
mli,1989,19.07124
mli,1990,17.56171
mli,1991,18.45953
mli,1992,19.15436
mli,1993,18.12684
mli,1994,21.60658
mli,1995,22.21913
mli,1996,22.29375
mli,1997,22.1121
mli,1998,17.7284
mli,1999,16.32078
mli,2000,17.66767
mli,2001,17.18309
mli,2002,17.19339
mli,2003,18.96748
mli,2004,20.18724
mli,2005,20.24107
mli,2006,20.20712
mli,2007,20.49818
mli,2008,23.03287
mli,2009,20.21128
mli,2010,20.77445
mli,2011,18.65662
mli,2012,14.81874
mli,2013,17.12754
mli,2014,17.91017
mli,2015,18.35565
mli,2016,18.58528
mli,2017,18.24986
mli,2018,18.69789
mli,2019,20.04255
mli,2020,19.86351
mlt,1970,23.62041
mlt,1971,21.02167
mlt,1972,17.7538
mlt,1973,15.48823
mlt,1974,19.09179
mlt,1975,18.20937
mlt,1976,21.3737
mlt,1977,20.14832
mlt,1978,17.49537
mlt,1979,19.32907
mlt,1980,17.88901
mlt,1981,19.48319
mlt,1982,20.94702
mlt,1983,23.16619
mlt,1984,22.08631
mlt,1985,21.29507
mlt,1986,19.24454
mlt,1987,22.50152
mlt,1988,22.09605
mlt,1989,22.64359
mlt,1990,25.49398
mlt,1991,23.86697
mlt,1992,22.17431
mlt,1993,23.71226
mlt,1994,23.87959
mlt,1995,23.91627
mlt,1996,25.01577
mlt,1997,22.88639
mlt,1998,24.04994
mlt,1999,22.13517
mlt,2000,22.7032
mlt,2001,20.44286
mlt,2002,16.71269
mlt,2003,21.12074
mlt,2004,21.02971
mlt,2005,22.83669
mlt,2006,22.47817
mlt,2007,22.94866
mlt,2008,20.03687
mlt,2009,18.28427
mlt,2010,20.99256
mlt,2011,18.16216
mlt,2012,17.606
mlt,2013,16.52387
mlt,2014,16.65982
mlt,2015,24.19964
mlt,2016,24.19042
mlt,2017,21.70644
mlt,2018,21.04455
mlt,2019,21.57913
mlt,2020,22.03884
mmr,2009,17.48218
mmr,2010,21.10913
mmr,2011,26.25805
mmr,2012,28.97798
mmr,2013,30.02748
mmr,2014,31.1916
mmr,2015,32.91343
mmr,2016,32.47836
mmr,2017,32.01976
mmr,2018,31.10842
mmr,2019,29.9238
mne,2000,16.87353
mne,2001,17.50299
mne,2002,14.62238
mne,2003,13.29887
mne,2004,17.13229
mne,2005,17.97962
mne,2006,22.81939
mne,2007,32.87854
mne,2008,39.21585
mne,2009,27.3486
mne,2010,21.64229
mne,2011,19.51096
mne,2012,19.75032
mne,2013,20.16666
mne,2014,19.00341
mne,2015,20.14707
mne,2016,24.74513
mne,2017,26.92204
mne,2018,29.24924
mne,2019,27.3054
mne,2020,27.85981
mng,1981,65.30489
mng,1982,65.56018
mng,1983,54.14978
mng,1984,53.9575
mng,1985,58.6173
mng,1986,59.60745
mng,1987,47.45194
mng,1988,43.69113
mng,1989,44.62306
mng,1990,27.1348
mng,1991,28.90571
mng,1992,23.94922
mng,1993,19.6654
mng,1994,17.79897
mng,1995,22.89485
mng,1996,24.53694
mng,1997,23.04013
mng,1998,29.016
mng,1999,29.93417
mng,2000,25.20263
mng,2001,21.53753
mng,2002,22.14658
mng,2003,29.12034
mng,2004,27.81918
mng,2005,27.93803
mng,2006,33.30225
mng,2007,35.10882
mng,2008,36.21505
mng,2009,28.88899
mng,2010,34.48632
mng,2011,48.41233
mng,2012,45.11628
mng,2013,39.26365
mng,2014,28.57376
mng,2015,18.2769
mng,2016,18.66466
mng,2017,22.34896
mng,2018,26.84543
mng,2019,27.98346
mng,2020,23.57818
moz,1991,10.38331
moz,1992,12.74933
moz,1993,13.1287
moz,1994,14.94535
moz,1995,18.07884
moz,1996,14.41766
moz,1997,14.30897
moz,1998,12.77677
moz,1999,12.86977
moz,2000,20.00239
moz,2001,12.78624
moz,2002,18.80422
moz,2003,13.98634
moz,2004,11.8109
moz,2005,12.21086
moz,2006,11.57735
moz,2007,10.52261
moz,2008,14.47233
moz,2009,13.4539
moz,2010,17.01749
moz,2011,20.49365
moz,2012,32.46239
moz,2013,37.62853
moz,2014,40.60696
moz,2015,31.33179
moz,2016,25.92248
moz,2017,22.83998
moz,2018,26.94593
moz,2019,24.01392
mrt,1961,67.4345
mrt,1962,82.32129
mrt,1963,50.19231
mrt,1964,22.26959
mrt,1965,19.25849
mrt,1966,18.99529
mrt,1967,29.65748
mrt,1968,38.04243
mrt,1969,31.05825
mrt,1970,30.45617
mrt,1971,31.59303
mrt,1972,42.03696
mrt,1973,26.42846
mrt,1974,12.38949
mrt,1975,20.49285
mrt,1976,53.11152
mrt,1977,45.329
mrt,1978,34.44131
mrt,1979,34.2413
mrt,1980,40.74254
mrt,1981,49.40987
mrt,1982,52.82247
mrt,1983,76.06085
mrt,1984,44.11254
mrt,1985,53.67742
mrt,1986,56.73891
mrt,1987,53.95881
mrt,1988,53.33246
mrt,1989,35.40983
mrt,1990,38.0412
mrt,1991,32.84047
mrt,1992,39.38567
mrt,1993,27.29605
mrt,1994,93.54746
mrt,1995,38.82457
mrt,1996,33.5806
mrt,1997,28.8455
mrt,1998,26.61906
mrt,1999,28.81937
mrt,2000,31.91027
mrt,2001,32.24255
mrt,2002,41.98003
mrt,2003,47.55897
mrt,2004,44.77638
mrt,2005,40.7269
mrt,2006,36.39661
mrt,2007,42.20754
mrt,2008,37.20077
mrt,2009,36.39423
mrt,2010,33.27887
mrt,2011,29.42613
mrt,2012,33.23476
mrt,2013,32.72077
mrt,2014,37.96433
mrt,2015,34.30246
mrt,2016,29.00154
mrt,2017,30.29027
mrt,2018,39.27244
mrt,2019,45.37365
mrt,2020,45.16326
mus,1976,27.35969
mus,1977,27.74715
mus,1978,28.2838
mus,1979,25.7199
mus,1980,23.31839
mus,1981,21.94142
mus,1982,17.91045
mus,1983,18.02084
mus,1984,18.07103
mus,1985,18.65447
mus,1986,19.74619
mus,1987,21.36487
mus,1988,28.20486
mus,1989,26.08643
mus,1990,30.58316
mus,1991,28.44975
mus,1992,27.5975
mus,1993,27.95681
mus,1994,30.35801
mus,1995,23.48742
mus,1996,24.83314
mus,1997,25.78257
mus,1998,22.86003
mus,1999,26.92623
mus,2000,22.54325
mus,2001,22.30875
mus,2002,21.42302
mus,2003,22.49562
mus,2004,21.70749
mus,2005,21.47984
mus,2006,23.19514
mus,2007,23.99544
mus,2008,23.75657
mus,2009,25.51104
mus,2010,24.15759
mus,2011,23.45916
mus,2012,22.58273
mus,2013,20.84281
mus,2014,18.87176
mus,2015,17.35941
mus,2016,17.2484
mus,2017,17.38819
mus,2018,18.75135
mus,2019,19.6175
mus,2020,17.90026
mys,1960,11.1149
mys,1961,13.34593
mys,1962,15.79892
mys,1963,19.02655
mys,1964,18.76145
mys,1965,18.38674
mys,1966,18.10246
mys,1967,16.37984
mys,1968,16.37077
mys,1969,13.59422
mys,1970,17.50782
mys,1971,20.84909
mys,1972,22.58087
mys,1973,22.53378
mys,1974,25.3653
mys,1975,25.08508
mys,1976,22.0972
mys,1977,23.08287
mys,1978,24.76113
mys,1979,26.38721
mys,1980,31.13416
mys,1981,36.0318
mys,1982,36.33445
mys,1983,35.79155
mys,1984,31.91829
mys,1985,29.84897
mys,1986,26.34997
mys,1987,22.08053
mys,1988,24.60323
mys,1989,29.07738
mys,1990,33.04305
mys,1991,36.35624
mys,1992,36.62747
mys,1993,38.87302
mys,1994,40.24537
mys,1995,43.58596
mys,1996,42.49563
mys,1997,43.11432
mys,1998,26.82573
mys,1999,21.89125
mys,2000,25.29202
mys,2001,25.12345
mys,2002,23.48433
mys,2003,22.41427
mys,2004,20.95484
mys,2005,22.30351
mys,2006,21.95501
mys,2007,22.40418
mys,2008,20.57032
mys,2009,21.97636
mys,2010,22.4354
mys,2011,22.18314
mys,2012,25.36345
mys,2013,26.47706
mys,2014,25.9745
mys,2015,25.86564
mys,2016,25.51779
mys,2017,25.06297
mys,2018,24.20049
mys,2019,22.93364
mys,2020,20.93442
nam,1980,25.10054
nam,1981,24.57422
nam,1982,20.21004
nam,1983,15.89307
nam,1984,13.07022
nam,1985,12.2517
nam,1986,11.99611
nam,1987,12.57722
nam,1988,13.48114
nam,1989,14.73895
nam,1990,18.4329
nam,1991,13.8065
nam,1992,17.81592
nam,1993,18.66993
nam,1994,17.47094
nam,1995,19.68799
nam,1996,20.79036
nam,1997,17.3233
nam,1998,20.35601
nam,1999,20.31176
nam,2000,16.52532
nam,2001,20.86876
nam,2002,20.01505
nam,2003,19.10708
nam,2004,18.5552
nam,2005,18.59299
nam,2006,21.58094
nam,2007,21.73595
nam,2008,24.99148
nam,2009,27.59751
nam,2010,24.92297
nam,2011,22.37255
nam,2012,25.74707
nam,2013,31.10173
nam,2014,35.13843
nam,2015,30.98773
nam,2016,21.82571
nam,2017,17.93097
nam,2018,16.86868
nam,2019,15.92493
nam,2020,14.69208
ncl,1990,32.9
ncl,1998,20.27448
ncl,1999,22.58881
ncl,2000,21.83344
ncl,2001,23.07477
ncl,2002,24.71703
ncl,2003,28.8591
ncl,2004,25.13857
ncl,2005,28.44557
ncl,2006,34.90467
ncl,2007,36.08778
ncl,2008,41.29652
ncl,2009,37.46225
ncl,2010,43.06755
ncl,2011,42.85602
ncl,2012,41.92272
ncl,2013,37.77409
ncl,2014,34.98024
ncl,2015,35.13272
ncl,2016,29.64804
ncl,2017,27.89432
ner,1980,25.4717
ner,1981,23.32599
ner,1982,15.20362
ner,1983,13.27318
ner,1984,9.81989
ner,1985,9.91965
ner,1986,8.93236
ner,1987,9.44718
ner,1988,12.8828
ner,1989,13.4762
ner,1990,9.53846
ner,1991,8.03404
ner,1992,7.39673
ner,1993,9.14587
ner,1994,10.0087
ner,1995,9.69281
ner,1996,10.97
ner,1997,10.43596
ner,1998,10.28537
ner,1999,9.34927
ner,2000,12.89876
ner,2001,12.9188
ner,2002,13.11248
ner,2003,12.97497
ner,2004,14.25205
