geo,time,ne_con_govt_zs
caf,1989,15.80097
caf,1990,15.37979
caf,1991,16.63008
caf,1992,17.12659
caf,1993,15.25008
caf,1994,16.4837
caf,1995,14.91329
caf,1996,12.90661
caf,1997,11.85407
caf,1998,11.4603
caf,1999,16.98324
caf,2000,16.28453
caf,2001,14.01014
caf,2002,13.82938
caf,2003,10.35784
caf,2004,10.4326
caf,2005,8.70797
caf,2006,6.85807
caf,2007,6.36687
caf,2008,7.05239
caf,2009,7.18439
caf,2010,7.63618
caf,2011,7.14771
caf,2012,10.91989
caf,2013,17.35921
caf,2014,15.53093
caf,2015,14.7768
caf,2016,14.40811
caf,2017,14.06703
caf,2018,14.20274
caf,2019,7.66187
caf,2020,7.66187
can,1961,16.45533
can,1962,16.36558
can,1963,16.41916
can,1964,16.4085
can,1965,16.35968
can,1966,17.15504
can,1967,18.4225
can,1968,19.15115
can,1969,19.70431
can,1970,21.23959
can,1971,21.39362
can,1972,21.31843
can,1973,20.64187
can,1974,20.98997
can,1975,22.53767
can,1976,22.2669
can,1977,22.73633
can,1978,22.19295
can,1979,21.46384
can,1980,21.56096
can,1981,21.47412
can,1982,23.03289
can,1983,22.75507
can,1984,22.11875
can,1985,22.14084
can,1986,22.18476
can,1987,21.59615
can,1988,21.20576
can,1989,21.45029
can,1990,22.69995
can,1991,24.10329
can,1992,24.52714
can,1993,23.96402
can,1994,22.74875
can,1995,21.72773
can,1996,20.82861
can,1997,19.85335
can,1998,19.8366
can,1999,19.32074
can,2000,19.10642
can,2001,19.50932
can,2002,19.77872
can,2003,19.8962
can,2004,19.41748
can,2005,19.07591
can,2006,19.24876
can,2007,19.25054
can,2008,19.71944
can,2009,21.96459
can,2010,21.47546
can,2011,21.14587
can,2012,21.05785
can,2013,20.70433
can,2014,20.26656
can,2015,20.87783
can,2016,21.04804
can,2017,20.70333
can,2018,20.68152
can,2019,20.83357
can,2020,22.65186
che,1980,9.37238
che,1981,9.52991
che,1982,9.77068
che,1983,10.04859
che,1984,9.84934
che,1985,9.95615
che,1986,10.09541
che,1987,10.04478
che,1988,10.23247
che,1989,10.65387
che,1990,10.80189
che,1991,11.38621
che,1992,11.75565
che,1993,11.76835
che,1994,11.78545
che,1995,11.73671
che,1996,11.8253
che,1997,11.56337
che,1998,11.27718
che,1999,11.29268
che,2000,11.10575
che,2001,11.10929
che,2002,11.48334
che,2003,11.67866
che,2004,11.44582
che,2005,11.1655
che,2006,10.66359
che,2007,10.33634
che,2008,10.48207
che,2009,11.26419
che,2010,11.05591
che,2011,11.14644
che,2012,11.1967
che,2013,11.29681
che,2014,11.35637
che,2015,11.39139
che,2016,11.37509
che,2017,11.33151
che,2018,11.10199
che,2019,11.17014
che,2020,11.87166
chl,1960,10.36342
chl,1961,10.5406
chl,1962,11.11308
chl,1963,9.62449
chl,1964,9.54303
chl,1965,10.71681
chl,1966,11.22907
chl,1967,11.17981
chl,1968,11.08949
chl,1969,11.12083
chl,1970,12.79047
chl,1971,15.26315
chl,1972,16.08121
chl,1973,13.15222
chl,1974,15.74538
chl,1975,15.68521
chl,1976,13.98083
chl,1977,14.57379
chl,1978,14.42989
chl,1979,14.29614
chl,1980,12.44807
chl,1981,12.98311
chl,1982,15.77888
chl,1983,14.34982
chl,1984,13.47117
chl,1985,12.22775
chl,1986,12.58092
chl,1987,10.88199
chl,1988,10.36425
chl,1989,10.08733
chl,1990,9.75471
chl,1991,9.66571
chl,1992,9.67389
chl,1993,10.03354
chl,1994,9.9487
chl,1995,9.8291
chl,1996,10.99166
chl,1997,11.12083
chl,1998,11.39062
chl,1999,12.18479
chl,2000,12.08256
chl,2001,12.12156
chl,2002,12.21973
chl,2003,11.71974
chl,2004,10.96171
chl,2005,10.57658
chl,2006,9.92531
chl,2007,10.25272
chl,2008,11.07139
chl,2009,12.41688
chl,2010,12.10874
chl,2011,11.91349
chl,2012,11.92486
chl,2013,12.30082
chl,2014,12.70098
chl,2015,12.99389
chl,2016,13.77982
chl,2017,14.11039
chl,2018,14.38956
chl,2019,14.62949
chl,2020,15.86611
chn,1960,12.44084
chn,1961,14.29842
chn,1962,12.68885
chn,1963,13.53494
chn,1964,12.68449
chn,1965,11.78732
chn,1966,12.08921
chn,1967,10.90605
chn,1968,11.12675
chn,1969,11.73922
chn,1970,10.96178
chn,1971,11.8443
chn,1972,12.00987
chn,1973,11.47924
chn,1974,12.04893
chn,1975,11.70397
chn,1976,12.67183
chn,1977,12.53929
chn,1978,12.89907
chn,1979,13.77944
chn,1980,13.75004
chn,1981,13.18256
chn,1982,13.20822
chn,1983,13.95575
chn,1984,15.07313
chn,1985,14.21395
chn,1986,13.85198
chn,1987,13.10863
chn,1988,12.49787
chn,1989,13.18826
chn,1990,13.65652
chn,1991,14.00163
chn,1992,14.44066
chn,1993,14.35274
chn,1994,14.09124
chn,1995,13.30811
chn,1996,13.19823
chn,1997,13.75264
chn,1998,14.94601
chn,1999,16.36569
chn,2000,16.83843
chn,2001,16.41344
chn,2002,16.07042
chn,2003,15.31421
chn,2004,14.62534
chn,2005,14.79766
chn,2006,14.82052
chn,2007,14.62676
chn,2008,14.48561
chn,2009,14.75298
chn,2010,14.58702
chn,2011,15.23886
chn,2012,15.75608
chn,2013,15.88402
chn,2014,15.81704
chn,2015,16.21789
chn,2016,16.36376
chn,2017,16.32486
chn,2018,16.53581
chn,2019,16.77051
chn,2020,16.71384
civ,1960,7.93813
civ,1961,8.8714
civ,1962,9.46881
civ,1963,9.42468
civ,1964,10.03015
civ,1965,10.78083
civ,1966,10.73132
civ,1967,10.96096
civ,1968,11.22321
civ,1969,12.20684
civ,1970,13.57196
civ,1971,15.93306
civ,1972,15.59747
civ,1973,15.75745
civ,1974,16.19756
civ,1975,16.99221
civ,1976,16.18492
civ,1977,13.62396
civ,1978,16.28898
civ,1979,18.19117
civ,1980,16.8566
civ,1981,17.61369
civ,1982,17.39323
civ,1983,16.85855
civ,1984,15.16307
civ,1985,14.08702
civ,1986,15.12813
civ,1987,16.29444
civ,1988,17.10272
civ,1989,18.25428
civ,1990,16.79975
civ,1991,16.36125
civ,1992,17.44182
civ,1993,15.4744
civ,1994,12.02411
civ,1995,10.60824
civ,2015,8.74242
civ,2016,9.51716
civ,2017,10.16527
civ,2018,10.24098
civ,2019,10.11322
civ,2020,10.64937
cmr,1965,13.03258
cmr,1966,14.82544
cmr,1967,13.85149
cmr,1968,13.24324
cmr,1969,13.56169
cmr,1970,11.9736
cmr,1971,12.18439
cmr,1972,12.18218
cmr,1973,11.56206
cmr,1974,11.03408
cmr,1975,10.89335
cmr,1976,10.75812
cmr,1977,9.82015
cmr,1978,9.77001
cmr,1979,9.23676
cmr,1980,9.70075
cmr,1981,8.8566
cmr,1982,8.83774
cmr,1983,9.49962
cmr,1984,9.58998
cmr,1985,8.99484
cmr,1986,11.3366
cmr,1987,12.15482
cmr,1988,10.7282
cmr,1989,10.77111
cmr,1990,12.75054
cmr,1991,13.27465
cmr,1992,12.81257
cmr,1993,13.66754
cmr,1994,11.42689
cmr,1995,10.81617
cmr,1996,11.5261
cmr,1997,10.84949
cmr,1998,10.55768
cmr,1999,11.06481
cmr,2000,10.79211
cmr,2001,11.67117
cmr,2002,11.16075
cmr,2003,11.19423
cmr,2004,10.99543
cmr,2005,10.69015
cmr,2006,9.92118
cmr,2007,10.07057
cmr,2008,11.04109
cmr,2009,11.26067
cmr,2010,11.41306
cmr,2011,12.0547
cmr,2012,12.25795
cmr,2013,12.26441
cmr,2014,12.05893
cmr,2015,12.25389
cmr,2016,12.12435
cmr,2017,11.68042
cmr,2018,11.92002
cmr,2019,12.09635
cmr,2020,12.34076
cod,1994,4.36388
cod,1995,4.91371
cod,1996,6.2008
cod,1997,7.80125
cod,1998,8.10018
cod,1999,5.9123
cod,2000,2.05759
cod,2001,3.80021
cod,2002,5.87923
cod,2003,4.94581
cod,2004,6.25487
cod,2005,5.39983
cod,2006,5.95265
cod,2007,6.94772
cod,2008,8.25179
cod,2009,7.08994
cod,2010,7.29511
cod,2011,8.06446
cod,2012,7.82126
cod,2013,8.18504
cod,2014,8.32177
cod,2015,13.2908
cod,2016,7.43796
cod,2017,5.45682
cod,2018,6.37458
cod,2019,7.1182
cod,2020,7.57564
cog,1960,15.09597
cog,1961,13.60215
cog,1962,13.7549
cog,1963,15.26066
cog,1964,14.55824
cog,1965,14.19753
cog,1966,15.68265
cog,1967,16.09589
cog,1968,18.00643
cog,1969,17.70683
cog,1970,16.97368
cog,1971,17.13641
cog,1972,17.3913
cog,1973,17.54967
cog,1974,17.81406
cog,1975,18.00487
cog,1976,17.69273
cog,1977,19.3617
cog,1978,22.94503
cog,1979,20.39216
cog,1980,17.59156
cog,1981,13.43917
cog,1982,13.4929
cog,1983,15.54054
cog,1984,14.78352
cog,1985,16.45035
cog,1986,24.95267
cog,1987,20.57753
cog,1988,21.04704
cog,1989,19.49364
cog,1990,19.55381
cog,1991,27.74034
cog,1992,26.93174
cog,1993,27.6611
cog,1994,21.814
cog,1995,15.72385
cog,1996,12.84604
cog,1997,20.94741
cog,1998,24.19616
cog,1999,15.0581
cog,2000,11.56807
cog,2001,14.08973
cog,2002,18.35717
cog,2003,17.35899
cog,2004,14.97272
cog,2005,12.50583
cog,2006,12.74952
cog,2007,16.80097
cog,2008,12.14105
cog,2009,13.41179
cog,2010,10.57177
cog,2011,12.83496
cog,2012,13.75715
cog,2013,14.07302
cog,2014,16.74018
cog,2015,20.19044
cog,2016,22.7931
cog,2017,19.29235
cog,2018,14.59457
cog,2019,13.26639
cog,2020,17.17164
col,1960,6.37628
col,1961,6.78127
col,1962,7.04725
col,1963,7.41422
col,1964,6.64865
col,1965,8.31239
col,1966,8.70028
col,1967,8.58539
col,1968,8.46224
col,1969,8.80531
col,1970,9.25223
col,1971,10.96635
col,1972,9.56891
col,1973,9.46332
col,1974,8.74981
col,1975,8.92996
col,1976,8.20674
col,1977,7.71142
col,1978,8.55647
col,1979,9.31363
col,1980,10.09233
col,1981,10.43357
col,1982,10.92244
col,1983,10.95449
col,1984,11.03648
col,1985,10.69828
col,1986,9.80876
col,1987,9.84069
col,1988,10.07872
col,1989,10.55454
col,1990,12.45247
col,1991,11.75927
col,1992,13.13283
col,1993,14.05157
col,1994,14.47345
col,1995,14.94838
col,1996,17.99453
col,1997,19.92131
col,1998,20.30694
col,1999,22.16059
col,2000,16.47285
col,2001,16.56623
col,2002,16.04089
col,2003,15.61035
col,2004,15.6816
col,2005,13.95617
col,2006,13.88062
col,2007,13.73003
col,2008,13.14395
col,2009,13.80414
col,2010,13.76025
col,2011,13.34926
col,2012,13.47548
col,2013,14.09732
col,2014,14.24375
col,2015,14.81163
col,2016,14.54128
col,2017,14.88064
col,2018,15.42148
col,2019,15.75761
col,2020,17.71736
com,1980,11.04445
com,1981,11.0451
com,1982,11.04422
com,1983,11.04492
com,1984,11.0453
com,1985,11.04536
com,1986,11.04492
com,1987,11.04517
com,1988,11.04519
com,1989,11.04532
com,1990,11.04471
com,1991,11.04536
com,1992,11.04522
com,1993,11.04509
com,1994,11.04507
com,1995,11.04467
com,1996,11.04508
com,1997,11.04523
com,1998,11.04502
com,1999,11.0448
com,2000,11.04499
com,2001,11.04485
com,2002,11.04488
com,2003,11.04506
com,2004,11.04483
com,2005,11.04506
com,2006,11.04513
com,2007,10.72413
com,2008,10.93415
com,2009,11.47677
com,2010,11.13884
com,2011,10.65996
com,2012,10.0436
com,2013,9.32676
com,2014,10.27523
com,2015,10.5919
com,2016,10.61492
com,2017,10.82378
com,2018,10.22969
com,2019,9.81976
com,2020,9.96178
cpv,2007,17.45978
cpv,2008,16.88167
cpv,2009,18.18413
cpv,2010,18.42872
cpv,2011,18.52364
cpv,2012,17.26812
cpv,2013,17.45791
cpv,2014,18.45179
cpv,2015,18.85223
cpv,2016,17.29058
cpv,2017,17.9936
cpv,2018,17.79866
cpv,2019,17.61331
cpv,2020,20.64878
cri,1960,10.35134
cri,1961,11.62052
cri,1962,11.47304
cri,1963,12.12913
cri,1964,12.66559
cri,1965,12.59514
cri,1966,12.51982
cri,1967,12.63515
cri,1968,12.40564
cri,1969,12.47856
cri,1970,12.56495
cri,1971,13.87138
cri,1972,14.38691
cri,1973,13.94454
cri,1974,14.29361
cri,1975,15.22143
cri,1976,15.9918
cri,1977,15.98173
cri,1978,16.78683
cri,1979,18.05207
cri,1980,18.22053
cri,1981,15.73743
cri,1982,14.55503
cri,1983,15.10053
cri,1984,15.64472
cri,1985,15.75133
cri,1986,15.39091
cri,1987,14.99009
cri,1988,15.61994
cri,1989,16.97147
cri,1990,18.15985
cri,1991,13.19292
cri,1992,12.11003
cri,1993,12.77178
cri,1994,13.29788
cri,1995,12.92669
cri,1996,13.06293
cri,1997,12.624
cri,1998,12.73024
cri,1999,13.28711
cri,2000,13.72783
cri,2001,14.29631
cri,2002,14.68906
cri,2003,14.49747
cri,2004,13.97641
cri,2005,13.51288
cri,2006,13.16504
cri,2007,12.80527
cri,2008,13.57747
cri,2009,15.74813
cri,2010,16.62071
cri,2011,16.96184
cri,2012,16.79005
cri,2013,17.13019
cri,2014,17.0113
cri,2015,16.96024
cri,2016,16.70868
cri,2017,16.35817
cri,2018,16.19573
cri,2019,16.84593
cri,2020,17.73619
cub,1970,31.67222
cub,1971,31.67127
cub,1972,31.67221
cub,1973,31.67467
cub,1974,31.67811
cub,1975,31.66485
cub,1976,31.6665
cub,1977,31.67694
cub,1978,31.68696
cub,1979,31.6953
cub,1980,31.59855
cub,1981,31.67478
cub,1982,31.72911
cub,1983,31.73707
cub,1984,31.73698
cub,1985,31.11478
cub,1986,32.05596
cub,1987,32.00075
cub,1988,31.7769
cub,1989,31.73651
cub,1990,31.00159
cub,1991,33.31097
cub,1992,34.79865
cub,1993,35.38242
cub,1994,27.26596
cub,1995,24.39378
cub,1996,26.55355
cub,1997,26.83484
cub,1998,27.67313
cub,1999,28.92479
cub,2000,29.59629
cub,2001,30.88781
cub,2002,34.10451
cub,2003,33.73317
cub,2004,35.47967
cub,2005,33.64836
cub,2006,32.23404
cub,2007,35.40976
cub,2008,39.88074
cub,2009,38.96102
cub,2010,34.75936
cub,2011,35.42108
cub,2012,31.91507
cub,2013,32.44673
cub,2014,32.40676
cub,2015,32.20594
cub,2016,31.89559
cub,2017,30.83809
cub,2018,30.04498
cub,2019,32.23208
cub,2020,38.8479
cym,2017,2.01384
cym,2018,2.1143
cym,2019,2.35733
cym,2020,2.58826
cyp,1975,17.47081
cyp,1976,16.32226
cyp,1977,13.99196
cyp,1978,13.08984
cyp,1979,12.78183
cyp,1980,13.66566
cyp,1981,14.61187
cyp,1982,14.84047
cyp,1983,15.12272
cyp,1984,14.10947
cyp,1985,14.06693
cyp,1986,14.11081
cyp,1987,16.61049
cyp,1988,16.65915
cyp,1989,15.9821
cyp,1990,17.33772
cyp,1991,18.45814
cyp,1992,19.03703
cyp,1993,16.87177
cyp,1994,16.65708
cyp,1995,12.41549
cyp,1996,13.14995
cyp,1997,14.78963
cyp,1998,16.06441
cyp,1999,16.06012
cyp,2000,15.08639
cyp,2001,15.93604
cyp,2002,16.60936
cyp,2003,17.91163
cyp,2004,16.57713
cyp,2005,16.51362
cyp,2006,16.89873
cyp,2007,16.44455
cyp,2008,17.05193
cyp,2009,18.77648
cyp,2010,18.51986
cyp,2011,19.08799
cyp,2012,18.81406
cyp,2013,18.45238
cyp,2014,16.78699
cyp,2015,16.35376
cyp,2016,15.2467
cyp,2017,14.82273
cyp,2018,14.57717
cyp,2019,16.14563
cyp,2020,19.97274
cze,1990,21.89427
cze,1991,21.54613
cze,1992,20.55551
cze,1993,20.91449
cze,1994,21.20286
cze,1995,20.19619
cze,1996,19.45415
cze,1997,20.0542
cze,1998,19.00155
cze,1999,19.88306
cze,2000,19.52622
cze,2001,19.4747
cze,2002,20.95696
cze,2003,21.91937
cze,2004,20.65028
cze,2005,20.31683
cze,2006,19.92913
cze,2007,19.1212
cze,2008,19.13012
cze,2009,20.67144
cze,2010,20.5337
cze,2011,19.79675
cze,2012,19.45256
cze,2013,19.72313
cze,2014,19.33227
cze,2015,18.91525
cze,2016,18.96219
cze,2017,18.75827
cze,2018,19.38898
cze,2019,19.57255
cze,2020,21.62811
deu,1970,16.25372
deu,1971,17.35283
deu,1972,17.70889
deu,1973,18.39304
deu,1974,19.8214
deu,1975,20.93833
deu,1976,20.40667
deu,1977,20.36923
deu,1978,20.49055
deu,1979,20.4021
deu,1980,20.885
deu,1981,21.42783
deu,1982,21.11907
deu,1983,20.86443
deu,1984,20.66316
deu,1985,20.59251
deu,1986,20.47531
deu,1987,20.69251
deu,1988,20.44344
deu,1989,19.48108
deu,1990,19.10032
deu,1991,18.67695
deu,1992,19.22112
deu,1993,19.35182
deu,1994,19.31404
deu,1995,19.42416
deu,1996,19.71255
deu,1997,19.35487
deu,1998,19.09815
deu,1999,19.2467
deu,2000,19.04452
deu,2001,18.94893
deu,2002,19.23157
deu,2003,19.32564
deu,2004,18.81738
deu,2005,18.77591
deu,2006,18.32777
deu,2007,17.85505
deu,2008,18.25556
deu,2009,19.9917
deu,2010,19.56321
deu,2011,19.06993
deu,2012,19.27688
deu,2013,19.63092
deu,2014,19.58903
deu,2015,19.69176
deu,2016,19.9012
deu,2017,19.84044
deu,2018,19.90481
deu,2019,20.30302
deu,2020,22.40717
dji,2013,19.67159
dji,2014,19.09349
dji,2015,19.8629
dji,2016,22.24209
dji,2017,21.86161
dji,2018,20.64626
dji,2019,18.61632
dji,2020,17.95837
dma,2009,16.84589
dma,2010,16.72879
dma,2011,17.36585
dma,2012,18.44474
dma,2013,19.85878
dma,2014,20.47545
dma,2015,21.34878
dma,2016,19.0819
dma,2017,24.15786
dma,2018,27.59706
dnk,1966,17.91865
dnk,1967,18.63968
dnk,1968,19.48211
dnk,1969,19.76746
dnk,1970,20.96206
dnk,1971,22.36733
dnk,1972,22.43298
dnk,1973,21.96037
dnk,1974,23.64724
dnk,1975,24.59632
dnk,1976,24.09457
dnk,1977,23.80127
dnk,1978,24.463
dnk,1979,24.91076
dnk,1980,26.26756
dnk,1981,27.27264
dnk,1982,27.69095
dnk,1983,26.98253
dnk,1984,25.13057
dnk,1985,24.58993
dnk,1986,23.53156
dnk,1987,24.29851
dnk,1988,24.70102
dnk,1989,24.3605
dnk,1990,23.90661
dnk,1991,24.24813
dnk,1992,24.16304
dnk,1993,25.30105
dnk,1994,24.40419
dnk,1995,24.05207
dnk,1996,24.1054
dnk,1997,23.63922
dnk,1998,24.12912
dnk,1999,24.36599
dnk,2000,23.87376
dnk,2001,24.32491
dnk,2002,24.86905
dnk,2003,25.03802
dnk,2004,24.9339
dnk,2005,24.49869
dnk,2006,24.20354
dnk,2007,24.33796
dnk,2008,25.10089
dnk,2009,27.935
dnk,2010,27.36585
dnk,2011,26.56467
dnk,2012,26.47146
dnk,2013,26.00749
dnk,2014,25.78565
dnk,2015,25.4692
dnk,2016,24.86851
dnk,2017,24.41208
dnk,2018,24.27535
dnk,2019,24.05704
dnk,2020,24.66121
dom,1960,13.31054
dom,1961,13.27014
dom,1962,15.30154
dom,1963,16.13521
dom,1964,15.61038
dom,1965,18.88301
dom,1966,15.01169
dom,1967,13.11365
dom,1968,13.40932
dom,1969,12.6859
dom,1970,11.57793
dom,1971,10.14556
dom,1972,8.94136
dom,1973,8.25681
dom,1974,9.96389
dom,1975,6.17005
dom,1976,3.84434
dom,1977,4.12783
dom,1978,5.7272
dom,1979,7.63041
dom,1980,7.45419
dom,1981,9.16509
dom,1982,9.42739
dom,1983,8.52764
dom,1984,7.51038
dom,1985,7.08263
dom,1986,7.29611
dom,1987,4.00787
dom,1988,3.54233
dom,1989,2.93194
dom,1990,2.92604
dom,1991,3.21565
dom,1992,3.84325
dom,1993,4.48307
dom,1994,4.89773
dom,1995,4.83759
dom,1996,5.18261
dom,1997,7.07105
dom,1998,7.32182
dom,1999,7.88406
dom,2000,8.72035
dom,2001,9.53021
dom,2002,9.97161
dom,2003,8.63688
dom,2004,7.58809
dom,2005,8.08939
dom,2006,8.78702
dom,2007,9.17707
dom,2008,10.05662
dom,2009,10.70557
dom,2010,9.92711
dom,2011,9.32214
dom,2012,9.88615
dom,2013,10.44833
dom,2014,10.47129
dom,2015,10.28875
dom,2016,10.30269
dom,2017,10.93864
dom,2018,10.85986
dom,2019,11.0688
dom,2020,12.62662
dza,1960,26.66542
dza,1961,23.28126
dza,1962,19.47106
dza,1963,19.00488
dza,1964,17.04816
dza,1965,16.37921
dza,1966,17.63349
dza,1967,17.88967
dza,1968,16.81418
dza,1969,16.78808
dza,1970,16.53224
dza,1971,18.56781
dza,1972,17.45752
dza,1973,15.9786
dza,1974,11.78008
dza,1975,14.35674
dza,1976,13.74291
dza,1977,14.70808
dza,1978,15.39716
dza,1979,15.06428
dza,1980,15.2
dza,1981,15.09927
dza,1982,16.18497
dza,1983,16.21737
dza,1984,16.03139
dza,1985,16.71816
dza,1986,18.99833
dza,1987,19.43157
dza,1988,20.11445
dza,1989,18.00142
dza,1990,16.06693
dza,1991,14.71877
dza,1992,16.01794
dza,1993,17.32419
dza,1994,17.87462
dza,1995,16.76379
dza,1996,15.77432
dza,1997,16.53838
dza,1998,17.79191
dza,1999,16.78723
dza,2000,13.58395
dza,2001,14.77507
dza,2002,15.48712
dza,2003,14.80339
dza,2004,13.77265
dza,2005,11.45042
dza,2006,11.23158
dza,2007,11.6435
dza,2008,13.20671
dza,2009,16.14529
dza,2010,17.22676
dza,2011,20.66809
dza,2012,20.31803
dza,2013,19.13577
dza,2014,19.53102
dza,2015,21.56035
dza,2016,20.88986
dza,2017,18.95041
dza,2018,17.20203
dza,2019,16.88596
dza,2020,20.11282
ecu,1960,8.86943
ecu,1961,9.50732
ecu,1962,9.28522
ecu,1963,8.84538
ecu,1964,9.2113
ecu,1965,9.43362
ecu,1966,9.15164
ecu,1967,7.48206
ecu,1968,7.19745
ecu,1969,8.23599
ecu,1970,9.69333
ecu,1971,8.51251
ecu,1972,9.22725
ecu,1973,10.80689
ecu,1974,16.03785
ecu,1975,20.9389
ecu,1976,20.19091
ecu,1977,20.9128
ecu,1978,19.77921
ecu,1979,18.83718
ecu,1980,18.29155
ecu,1981,15.87286
ecu,1982,17.334
ecu,1983,15.38752
ecu,1984,16.19908
ecu,1985,14.76199
ecu,1986,15.61429
ecu,1987,15.28091
ecu,1988,16.27545
ecu,1989,13.68091
ecu,1990,12.30198
ecu,1991,11.33859
ecu,1992,9.93884
ecu,1993,10.60395
ecu,1994,10.95679
ecu,1995,11.2137
ecu,1996,10.87543
ecu,1997,11.26931
ecu,1998,11.093
ecu,1999,11.76753
ecu,2000,9.3504
ecu,2001,9.44893
ecu,2002,9.83244
ecu,2003,10.71391
ecu,2004,10.88435
ecu,2005,10.71784
ecu,2006,10.60189
ecu,2007,10.92816
ecu,2008,11.83043
ecu,2009,13.72572
ecu,2010,13.19965
ecu,2011,12.72905
ecu,2012,13.33729
ecu,2013,14.00539
ecu,2014,14.29616
ecu,2015,14.42952
ecu,2016,14.60569
ecu,2017,14.57126
ecu,2018,14.71636
ecu,2019,14.41474
ecu,2020,14.66096
egy,1960,15.57209
egy,1961,16.34935
egy,1962,15.13815
egy,1963,17.47871
egy,1964,19.62393
egy,1965,19.03774
egy,1966,19.70719
egy,1967,19.26779
egy,1968,22.15045
egy,1969,23.92192
egy,1970,22.29823
egy,1971,24.33273
egy,1972,25.74574
egy,1973,24.38079
egy,1974,25.15365
egy,1975,25.32884
egy,1976,23.43764
egy,1977,20.66773
egy,1978,18.83969
egy,1979,16.2045
egy,1980,15.66952
egy,1981,17.33931
egy,1982,15.96055
egy,1983,15.78947
egy,1984,15.50633
egy,1985,15.2815
egy,1986,14.73923
egy,1987,14.36893
egy,1988,13.96104
egy,1989,12.5974
egy,1990,11.37787
egy,1991,11.11111
egy,1992,10.42416
egy,1993,10.30928
egy,1994,10.28571
egy,1995,10.53922
egy,1996,10.37489
egy,1997,11.32005
egy,1998,11.30828
egy,1999,11.60598
egy,2000,11.20259
egy,2001,11.31865
egy,2002,12.58907
egy,2003,12.67066
egy,2004,12.755
egy,2005,12.73909
egy,2006,12.28752
egy,2007,11.3319
egy,2008,10.88777
egy,2009,11.35099
egy,2010,11.1636
egy,2011,11.45066
egy,2012,11.17812
egy,2013,11.3524
egy,2014,11.84977
egy,2015,11.75989
egy,2016,11.42688
egy,2017,10.09222
egy,2018,8.35174
egy,2019,7.66051
egy,2020,7.92314
eri,1992,21.76796
eri,1993,31.17387
eri,1994,30.1722
eri,1995,43.91371
eri,1996,38.73338
eri,1997,29.92316
eri,1998,52.33244
eri,1999,62.13341
eri,2000,54.79677
eri,2001,42.64967
eri,2002,39.65667
eri,2003,46.60109
eri,2004,36.61095
eri,2005,35.23405
eri,2006,25.91988
eri,2007,25.63464
eri,2008,26.36084
eri,2009,20.11173
eri,2010,31.80627
eri,2011,26.61699
esp,1970,9.86999
esp,1971,10.04235
esp,1972,9.92546
esp,1973,9.91207
esp,1974,10.31952
esp,1975,10.89849
esp,1976,11.77291
esp,1977,11.98721
esp,1978,12.42854
esp,1979,12.95184
esp,1980,13.60526
esp,1981,14.54111
esp,1982,14.71577
esp,1983,15.15493
esp,1984,14.91735
esp,1985,15.18595
esp,1986,14.99076
esp,1987,15.48714
esp,1988,15.33512
esp,1989,15.83515
esp,1990,16.24887
esp,1991,16.92094
esp,1992,17.80572
esp,1993,18.34518
esp,1994,17.76187
esp,1995,17.61379
esp,1996,17.48722
esp,1997,17.00663
esp,1998,16.85777
esp,1999,16.79052
esp,2000,16.69782
esp,2001,16.54467
esp,2002,16.62433
esp,2003,16.77661
esp,2004,17.16891
esp,2005,17.33162
esp,2006,17.36033
esp,2007,17.70563
esp,2008,18.8231
esp,2009,20.63969
esp,2010,20.6329
esp,2011,20.67171
esp,2012,19.97694
esp,2013,19.88067
esp,2014,19.63633
esp,2015,19.47958
esp,2016,19.05821
esp,2017,18.61934
esp,2018,18.67337
esp,2019,18.83098
esp,2020,21.8601
est,1995,24.57145
est,1996,22.61624
est,1997,20.40627
est,1998,20.6976
est,1999,21.92655
est,2000,19.56198
est,2001,18.62979
est,2002,18.17656
est,2003,17.84688
est,2004,17.37461
est,2005,16.85539
est,2006,15.83499
est,2007,15.89996
est,2008,18.43742
est,2009,20.53428
est,2010,19.56253
est,2011,18.36586
est,2012,18.19515
est,2013,18.64479
est,2014,18.73089
est,2015,19.57688
est,2016,19.72446
est,2017,19.2571
est,2018,19.20036
est,2019,19.54194
est,2020,21.25384
eth,2011,10.31825
eth,2012,8.30219
eth,2013,8.95547
eth,2014,9.24959
eth,2015,9.01379
eth,2016,11.13445
eth,2017,11.10921
eth,2018,10.25048
eth,2019,9.19305
eth,2020,9.12084
fin,1970,14.28254
fin,1971,14.97307
fin,1972,15.0993
fin,1973,14.80699
fin,1974,15.03729
fin,1975,16.91484
fin,1976,17.89354
fin,1977,18.37658
fin,1978,18.06188
fin,1979,17.59743
fin,1980,17.70805
fin,1981,18.34397
fin,1982,18.45899
fin,1983,18.78874
fin,1984,18.94688
fin,1985,19.7047
fin,1986,19.93045
fin,1987,20.31425
fin,1988,19.6082
fin,1989,19.41647
fin,1990,20.86984
fin,1991,23.91397
fin,1992,24.27048
fin,1993,23.30121
fin,1994,22.39584
fin,1995,21.89469
fin,1996,22.15942
fin,1997,21.31183
fin,1998,20.57456
fin,1999,20.25986
fin,2000,19.73732
fin,2001,19.9256
fin,2002,20.62753
fin,2003,21.09668
fin,2004,21.18444
fin,2005,21.41153
fin,2006,21.32079
fin,2007,20.76687
fin,2008,21.56487
fin,2009,24.06752
fin,2010,23.68624
fin,2011,23.36135
fin,2012,24.09706
fin,2013,24.53639
fin,2014,24.50736
fin,2015,24.38442
