geo,time,en_urb_lcty_ur_zs
caf,1967,38.52303
caf,1968,39.244
caf,1969,40.03207
caf,1970,40.924
caf,1971,41.93011
caf,1972,43.03785
caf,1973,44.20141
caf,1974,45.36712
caf,1975,46.48848
caf,1976,47.02104
caf,1977,47.02841
caf,1978,46.95116
caf,1979,46.78401
caf,1980,46.53247
caf,1981,46.18249
caf,1982,45.7623
caf,1983,45.35007
caf,1984,45.03938
caf,1985,44.87725
caf,1986,44.88831
caf,1987,45.03226
caf,1988,45.22906
caf,1989,45.2945
caf,1990,45.17068
caf,1991,44.90023
caf,1992,44.52538
caf,1993,44.09456
caf,1994,43.67768
caf,1995,43.31501
caf,1996,43.01663
caf,1997,42.76285
caf,1998,42.55335
caf,1999,42.37434
caf,2000,42.22175
caf,2001,42.09926
caf,2002,42.01398
caf,2003,41.95911
caf,2004,41.92698
caf,2005,41.88807
caf,2006,41.8314
caf,2007,41.76454
caf,2008,41.7366
caf,2009,41.80404
caf,2010,42.00361
caf,2011,42.35286
caf,2012,42.82174
caf,2013,43.33251
caf,2014,43.78391
caf,2015,44.09316
caf,2016,44.23357
caf,2017,44.2231
caf,2018,44.08592
caf,2019,43.87347
caf,2020,43.63116
caf,2021,43.38751
can,1960,16.4221
can,1961,16.61176
can,1962,16.58622
can,1963,16.56554
can,1964,16.54689
can,1965,16.54487
can,1966,16.53758
can,1967,16.51694
can,1968,16.5297
can,1969,16.58592
can,1970,16.6386
can,1971,16.42145
can,1972,16.32708
can,1973,16.2233
can,1974,16.09237
can,1975,15.95243
can,1976,15.85445
can,1977,15.93439
can,1978,16.04314
can,1979,16.15356
can,1980,16.21643
can,1981,16.293
can,1982,16.43815
can,1983,16.61827
can,1984,16.80866
can,1985,17.0056
can,1986,17.19793
can,1987,17.41141
can,1988,17.63196
can,1989,17.76543
can,1990,17.9519
can,1991,18.17384
can,1992,18.22482
can,1993,18.29122
can,1994,18.35992
can,1995,18.44047
can,1996,18.51813
can,1997,18.58878
can,1998,18.69243
can,1999,18.80151
can,2000,18.89071
can,2001,18.95769
can,2002,19.06642
can,2003,19.21126
can,2004,19.3518
can,2005,19.49046
can,2006,19.61444
can,2007,19.72562
can,2008,19.8161
can,2009,19.89491
can,2010,19.98084
can,2011,20.08275
can,2012,20.0956
can,2013,20.11368
can,2014,20.14268
can,2015,20.22379
can,2016,20.22734
can,2017,20.21508
can,2018,20.15713
can,2019,20.03837
can,2020,19.97405
can,2021,19.97181
che,1960,14.17074
che,1961,14.11508
che,1962,14.11059
che,1963,14.16268
che,1964,14.28507
che,1965,14.48034
che,1966,14.69539
che,1967,14.88541
che,1968,15.07588
che,1969,15.28907
che,1970,15.56874
che,1971,15.62958
che,1972,15.47103
che,1973,15.31791
che,1974,15.19659
che,1975,15.16428
che,1976,15.2121
che,1977,15.22469
che,1978,15.18434
che,1979,15.11507
che,1980,15.01679
che,1981,15.24743
che,1982,15.74149
che,1983,16.27686
che,1984,16.84303
che,1985,17.41258
che,1986,17.98832
che,1987,18.56312
che,1988,19.13708
che,1989,19.71201
che,1990,20.26097
che,1991,20.46475
che,1992,20.46715
che,1993,20.50798
che,1994,20.57284
che,1995,20.66452
che,1996,20.80401
che,1997,20.98595
che,1998,21.15788
che,1999,21.29293
che,2000,21.41123
che,2001,21.50547
che,2002,21.56746
che,2003,21.6328
che,2004,21.71079
che,2005,21.79831
che,2006,21.88937
che,2007,21.92238
che,2008,21.87318
che,2009,21.82835
che,2010,21.82899
che,2011,21.81486
che,2012,21.81259
che,2013,21.79078
che,2014,21.75373
che,2015,21.73451
che,2016,21.72599
che,2017,21.75171
che,2018,21.81616
che,2019,21.84028
che,2020,21.85806
che,2021,21.88389
chl,1960,35.88714
chl,1961,35.90411
chl,1962,35.78118
chl,1963,35.68141
chl,1964,35.61509
chl,1965,35.58518
chl,1966,35.59532
chl,1967,35.64157
chl,1968,35.71785
chl,1969,35.81293
chl,1970,35.96223
chl,1971,36.29433
chl,1972,36.64366
chl,1973,37.00732
chl,1974,37.39097
chl,1975,37.79363
chl,1976,38.21587
chl,1977,38.65204
chl,1978,39.11029
chl,1979,39.59315
chl,1980,40.10424
chl,1981,40.6412
chl,1982,41.12139
chl,1983,41.2584
chl,1984,41.38388
chl,1985,41.48623
chl,1986,41.56767
chl,1987,41.63147
chl,1988,41.68215
chl,1989,41.72146
chl,1990,41.75826
chl,1991,41.79193
chl,1992,41.8216
chl,1993,41.83968
chl,1994,41.88398
chl,1995,41.96178
chl,1996,42.07697
chl,1997,42.22341
chl,1998,42.40357
chl,1999,42.61209
chl,2000,42.84814
chl,2001,43.10803
chl,2002,43.31371
chl,2003,43.17434
chl,2004,43.03985
chl,2005,42.90402
chl,2006,42.7626
chl,2007,42.61681
chl,2008,42.4703
chl,2009,42.32901
chl,2010,42.19774
chl,2011,42.08383
chl,2012,41.98565
chl,2013,41.88021
chl,2014,41.7411
chl,2015,41.55403
chl,2016,41.30448
chl,2017,41.01263
chl,2018,40.73395
chl,2019,40.4784
chl,2020,40.35296
chl,2021,40.37218
chn,1960,6.35175
chn,1961,6.12004
chn,1962,5.7903
chn,1963,5.39029
chn,1964,5.02615
chn,1965,4.96963
chn,1966,4.84842
chn,1967,4.6962
chn,1968,4.54683
chn,1969,4.39669
chn,1970,4.25072
chn,1971,4.10568
chn,1972,3.97717
chn,1973,3.83542
chn,1974,3.68356
chn,1975,3.54847
chn,1976,3.43531
chn,1977,3.33207
chn,1978,3.2479
chn,1979,3.182
chn,1980,3.12081
chn,1981,3.06131
chn,1982,2.99816
chn,1983,2.9797
chn,1984,2.96609
chn,1985,2.95168
chn,1986,2.93459
chn,1987,2.91487
chn,1988,2.89592
chn,1989,2.88002
chn,1990,2.86702
chn,1991,2.87953
chn,1992,2.89751
chn,1993,2.91879
chn,1994,2.94207
chn,1995,2.9681
chn,1996,2.99677
chn,1997,3.02765
chn,1998,3.06213
chn,1999,3.10127
chn,2000,3.14494
chn,2001,3.1434
chn,2002,3.12143
chn,2003,3.10333
chn,2004,3.08866
chn,2005,3.07662
chn,2006,3.07115
chn,2007,3.0707
chn,2008,3.07278
chn,2009,3.07751
chn,2010,3.08494
chn,2011,3.08334
chn,2012,3.07497
chn,2013,3.06891
chn,2014,3.0659
chn,2015,3.06627
chn,2016,3.06883
chn,2017,3.07225
chn,2018,3.08307
chn,2019,3.09984
chn,2020,3.12199
chn,2021,3.14152
civ,1960,30.97366
civ,1961,30.37544
civ,1962,29.76839
civ,1963,29.17993
civ,1964,29.52408
civ,1965,29.92776
civ,1966,31.43794
civ,1967,33.04873
civ,1968,34.73785
civ,1969,36.44571
civ,1970,38.15488
civ,1971,39.8554
civ,1972,41.5693
civ,1973,43.31087
civ,1974,45.13071
civ,1975,46.74341
civ,1976,46.91392
civ,1977,47.14006
civ,1978,47.43293
civ,1979,47.08451
civ,1980,46.76072
civ,1981,46.45412
civ,1982,46.17825
civ,1983,45.94463
civ,1984,45.76917
civ,1985,45.65157
civ,1986,45.60403
civ,1987,45.61272
civ,1988,45.53584
civ,1989,45.16441
civ,1990,44.80222
civ,1991,44.44606
civ,1992,44.11
civ,1993,43.79839
civ,1994,43.53142
civ,1995,43.31647
civ,1996,43.14937
civ,1997,43.02483
civ,1998,42.96473
civ,1999,42.70324
civ,2000,42.35311
civ,2001,42.09434
civ,2002,41.91222
civ,2003,41.77857
civ,2004,41.66042
civ,2005,41.53196
civ,2006,41.39002
civ,2007,41.23564
civ,2008,41.06758
civ,2009,40.88212
civ,2010,40.68215
civ,2011,40.46486
civ,2012,40.23308
civ,2013,39.98637
civ,2014,39.73461
civ,2015,39.47318
civ,2016,39.20546
civ,2017,38.93182
civ,2018,38.65525
civ,2019,38.38952
civ,2020,38.14579
civ,2021,37.93176
cmr,1960,21.15184
cmr,1961,21.05465
cmr,1962,20.95023
cmr,1963,20.83892
cmr,1964,20.72408
cmr,1965,21.01782
cmr,1966,21.31263
cmr,1967,21.60645
cmr,1968,21.90196
cmr,1969,22.19643
cmr,1970,22.49224
cmr,1971,22.21746
cmr,1972,21.95948
cmr,1973,21.71573
cmr,1974,21.48757
cmr,1975,21.2747
cmr,1976,21.10322
cmr,1977,21.01607
cmr,1978,20.9263
cmr,1979,20.8335
cmr,1980,20.73883
cmr,1981,20.64126
cmr,1982,20.54536
cmr,1983,20.45072
cmr,1984,20.35911
cmr,1985,20.26894
cmr,1986,20.18386
cmr,1987,20.12044
cmr,1988,20.1122
cmr,1989,20.11415
cmr,1990,20.13193
cmr,1991,20.1648
cmr,1992,20.21268
cmr,1993,20.27445
cmr,1994,20.35261
cmr,1995,20.44663
cmr,1996,20.55734
cmr,1997,20.68043
cmr,1998,20.8145
cmr,1999,20.95253
cmr,2000,21.09253
cmr,2001,21.23095
cmr,2002,21.37086
cmr,2003,21.51089
cmr,2004,21.6518
cmr,2005,21.79091
cmr,2006,21.93142
cmr,2007,22.07243
cmr,2008,22.21521
cmr,2009,22.36178
cmr,2010,22.51309
cmr,2011,22.76081
cmr,2012,23.13856
cmr,2013,23.52916
cmr,2014,23.93388
cmr,2015,24.35383
cmr,2016,24.78991
cmr,2017,25.24389
cmr,2018,25.71614
cmr,2019,25.93011
cmr,2020,26.12869
cmr,2021,26.30554
cod,1960,13.02371
cod,1961,13.84421
cod,1962,14.71412
cod,1963,15.63313
cod,1964,16.60251
cod,1965,17.61517
cod,1966,18.67839
cod,1967,19.79562
cod,1968,20.57244
cod,1969,21.13333
cod,1970,21.7231
cod,1971,22.34552
cod,1972,22.99919
cod,1973,23.67356
cod,1974,24.36226
cod,1975,25.05641
cod,1976,25.75422
cod,1977,26.45295
cod,1978,27.17615
cod,1979,27.94202
cod,1980,28.76832
cod,1981,29.65002
cod,1982,30.58737
cod,1983,31.56411
cod,1984,32.56057
cod,1985,33.00335
cod,1986,33.43394
cod,1987,33.85158
cod,1988,34.2286
cod,1989,34.52738
cod,1990,34.73902
cod,1991,34.84878
cod,1992,34.88698
cod,1993,34.92605
cod,1994,35.06008
cod,1995,35.33841
cod,1996,35.77978
cod,1997,36.34531
cod,1998,36.77994
cod,1999,36.97987
cod,2000,37.11454
cod,2001,37.16833
cod,2002,37.16544
cod,2003,37.11679
cod,2004,37.04491
cod,2005,36.95801
cod,2006,36.85589
cod,2007,36.73594
cod,2008,36.60403
cod,2009,36.46207
cod,2010,36.31531
cod,2011,36.1649
cod,2012,36.0152
cod,2013,35.86846
cod,2014,35.72584
cod,2015,35.59007
cod,2016,35.46223
cod,2017,35.34471
cod,2018,35.23924
cod,2019,35.15293
cod,2020,35.08937
cod,2021,35.0506
cog,1960,38.42494
cog,1961,39.11633
cog,1962,39.83568
cog,1963,40.584
cog,1964,41.33642
cog,1965,42.08789
cog,1966,42.84568
cog,1967,43.6094
cog,1968,44.3813
cog,1969,45.15376
cog,1970,45.93278
cog,1971,46.71839
cog,1972,47.51712
cog,1973,48.32611
cog,1974,49.02024
cog,1975,49.52092
cog,1976,50.05364
cog,1977,50.61044
cog,1978,51.19743
cog,1979,51.80825
cog,1980,52.44569
cog,1981,53.09961
cog,1982,53.7837
cog,1983,54.50316
cog,1984,55.27315
cog,1985,55.56228
cog,1986,55.40977
cog,1987,55.27878
cog,1988,55.16662
cog,1989,55.05676
cog,1990,54.94983
cog,1991,54.84123
cog,1992,54.73334
cog,1993,54.61592
cog,1994,54.49462
cog,1995,54.36212
cog,1996,54.25288
cog,1997,54.59547
cog,1998,54.93748
cog,1999,55.28842
cog,2000,55.65555
cog,2001,56.04363
cog,2002,56.45287
cog,2003,56.84646
cog,2004,57.1829
cog,2005,57.43065
cog,2006,57.58837
cog,2007,57.68386
cog,2008,57.78448
cog,2009,57.97375
cog,2010,58.30148
cog,2011,58.78369
cog,2012,59.39264
cog,2013,60.08558
cog,2014,60.80455
cog,2015,61.50861
cog,2016,62.18913
cog,2017,62.86064
cog,2018,63.53636
cog,2019,63.67094
cog,2020,63.80376
cog,2021,63.93037
col,1960,17.07559
col,1961,17.21355
col,1962,17.36875
col,1963,17.54509
col,1964,17.74715
col,1965,17.99431
col,1966,18.26285
col,1967,18.55217
col,1968,18.86769
col,1969,19.21201
col,1970,19.5921
col,1971,20.00931
col,1972,20.4633
col,1973,20.94469
col,1974,21.03884
col,1975,20.95003
col,1976,20.86279
col,1977,20.77797
col,1978,20.69818
col,1979,20.62458
col,1980,20.55981
col,1981,20.5015
col,1982,20.45093
col,1983,20.40857
col,1984,20.37704
col,1985,20.35502
col,1986,20.37975
col,1987,20.42786
col,1988,20.48464
col,1989,20.54539
col,1990,20.61065
col,1991,20.67985
col,1992,20.75436
col,1993,20.83553
col,1994,20.91171
col,1995,20.99314
col,1996,21.08865
col,1997,21.19663
col,1998,21.31776
col,1999,21.45044
col,2000,21.59526
col,2001,21.74948
col,2002,21.91636
col,2003,22.09727
col,2004,22.29618
col,2005,22.51243
col,2006,22.74768
col,2007,23.00028
col,2008,23.27229
col,2009,23.56277
col,2010,23.87499
col,2011,24.21368
col,2012,24.57696
col,2013,24.94453
col,2014,25.29482
col,2015,25.61114
col,2016,25.88346
col,2017,26.12086
col,2018,26.3601
col,2019,26.40237
col,2020,26.49769
col,2021,26.64931
cri,1960,50.40979
cri,1961,50.6498
cri,1962,50.89977
cri,1963,51.00022
cri,1964,50.6165
cri,1965,50.31548
cri,1966,50.10131
cri,1967,49.96336
cri,1968,49.90238
cri,1969,49.90757
cri,1970,49.98118
cri,1971,50.12141
cri,1972,50.31952
cri,1973,50.53502
cri,1974,50.66996
cri,1975,50.785
cri,1976,50.87487
cri,1977,50.94094
cri,1978,50.99095
cri,1979,51.03017
cri,1980,51.06723
cri,1981,51.09616
cri,1982,51.12154
cri,1983,51.14998
cri,1984,51.14574
cri,1985,50.44625
cri,1986,49.78962
cri,1987,49.17242
cri,1988,48.58961
cri,1989,48.02758
cri,1990,47.48438
cri,1991,46.96164
cri,1992,46.46645
cri,1993,46.00228
cri,1994,45.57875
cri,1995,45.20006
cri,1996,44.8656
cri,1997,44.57458
cri,1998,44.34436
cri,1999,44.18994
cri,2000,44.10661
cri,2001,42.99823
cri,2002,42.01289
cri,2003,41.12758
cri,2004,40.32012
cri,2005,39.57286
cri,2006,38.87884
cri,2007,38.23752
cri,2008,37.64523
cri,2009,37.10182
cri,2010,36.60341
cri,2011,36.14821
cri,2012,35.74535
cri,2013,35.38937
cri,2014,35.07929
cri,2015,34.81077
cri,2016,34.58158
cri,2017,34.3879
cri,2018,34.2298
cri,2019,34.10651
cri,2020,34.01643
cri,2021,33.95155
cub,1960,34.42013
cub,1961,34.33334
cub,1962,34.20517
cub,1963,34.06134
cub,1964,33.93544
cub,1965,33.84588
cub,1966,33.80457
cub,1967,33.80262
cub,1968,33.82816
cub,1969,33.85976
cub,1970,33.89057
cub,1971,33.22745
cub,1972,32.43935
cub,1973,31.70276
cub,1974,31.03722
cub,1975,30.45498
cub,1976,29.95265
cub,1977,29.5189
cub,1978,29.14361
cub,1979,28.81573
cub,1980,28.52351
cub,1981,28.26973
cub,1982,28.18999
cub,1983,28.1513
cub,1984,28.08997
cub,1985,27.98916
cub,1986,27.83884
cub,1987,27.64981
cub,1988,27.44651
cub,1989,27.26239
cub,1990,27.11963
cub,1991,26.99088
cub,1992,26.86584
cub,1993,26.76712
cub,1994,26.67894
cub,1995,26.59015
cub,1996,26.49974
cub,1997,26.3963
cub,1998,26.28181
cub,1999,26.17673
cub,2000,26.08277
cub,2001,25.99836
cub,2002,25.92314
cub,2003,25.74321
cub,2004,25.57449
cub,2005,25.43006
cub,2006,25.31236
cub,2007,25.21715
cub,2008,25.1312
cub,2009,25.03754
cub,2010,24.9233
cub,2011,24.78376
cub,2012,24.62393
cub,2013,24.46891
cub,2014,24.38789
cub,2015,24.38704
cub,2016,24.40285
cub,2017,24.42776
cub,2018,24.45992
cub,2019,24.46946
cub,2020,24.48025
cub,2021,24.4955
cze,1960,17.50375
cze,1961,17.5031
cze,1962,17.41894
cze,1963,17.3231
cze,1964,17.21008
cze,1965,17.10994
cze,1966,17.02971
cze,1967,16.96862
cze,1968,16.92402
cze,1969,16.88676
cze,1970,16.95172
cze,1971,16.91417
cze,1972,16.69539
cze,1973,16.46747
cze,1974,16.23409
cze,1975,16.00787
cze,1976,15.79917
cze,1977,15.61303
cze,1978,15.44658
cze,1979,15.29822
cze,1980,15.21626
cze,1981,15.23103
cze,1982,15.25523
cze,1983,15.28718
cze,1984,15.32325
cze,1985,15.35848
cze,1986,15.39653
cze,1987,15.43471
cze,1988,15.46876
cze,1989,15.50603
cze,1990,15.59384
cze,1991,15.65188
cze,1992,15.60332
cze,1993,15.55505
cze,1994,15.51742
cze,1995,15.49502
cze,1996,15.48135
cze,1997,15.46677
cze,1998,15.45016
cze,1999,15.43476
cze,2000,15.44707
cze,2001,15.51931
cze,2002,15.6533
cze,2003,15.76274
cze,2004,15.86373
cze,2005,15.94792
cze,2006,16.01146
cze,2007,16.02529
cze,2008,15.99968
cze,2009,16.01562
cze,2010,16.07618
cze,2011,16.15087
cze,2012,16.21871
cze,2013,16.28594
cze,2014,16.34161
cze,2015,16.38276
cze,2016,16.4249
cze,2017,16.45212
cze,2018,16.4654
cze,2019,16.464
cze,2020,16.48046
cze,2021,16.50565
deu,1960,6.27154
deu,1961,6.18204
deu,1962,6.11289
deu,1963,6.04179
deu,1964,5.97863
deu,1965,5.91341
deu,1966,5.84999
deu,1967,5.80912
deu,1968,5.76926
deu,1969,5.70978
deu,1970,5.67528
deu,1971,5.63324
deu,1972,5.57509
deu,1973,5.52664
deu,1974,5.49372
deu,1975,5.48354
deu,1976,5.4764
deu,1977,5.45829
deu,1978,5.43271
deu,1979,5.40008
deu,1980,5.35887
deu,1981,5.33215
deu,1982,5.32327
deu,1983,5.325
deu,1984,5.35765
deu,1985,5.41818
deu,1986,5.48467
deu,1987,5.77293
deu,1988,5.70422
deu,1989,5.88328
deu,1990,5.89131
deu,1991,5.86749
deu,1992,5.84294
deu,1993,5.81844
deu,1994,5.78679
deu,1995,5.74943
deu,1996,5.70261
deu,1997,5.64433
deu,1998,5.57866
deu,1999,5.52778
deu,2000,5.49152
deu,2001,5.47384
deu,2002,5.45412
deu,2003,5.43544
deu,2004,5.41844
deu,2005,5.41251
deu,2006,5.41997
deu,2007,5.43241
deu,2008,5.44815
deu,2009,5.46763
deu,2010,5.482
deu,2011,5.59079
deu,2012,5.5999
deu,2013,5.60419
deu,2014,5.60045
deu,2015,5.57165
deu,2016,5.54526
deu,2017,5.54204
deu,2018,5.54187
deu,2019,5.53207
deu,2020,5.53021
deu,2021,5.53437
dji,1960,94.94642
dji,1961,92.68662
dji,1962,88.85796
dji,1963,84.94059
dji,1964,81.15802
dji,1965,77.61502
dji,1966,74.27337
dji,1967,71.06429
dji,1968,68.06567
dji,1969,65.33229
dji,1970,62.85865
dji,1971,62.48662
dji,1972,62.30398
dji,1973,61.85355
dji,1974,60.67378
dji,1975,58.67842
dji,1976,55.95281
dji,1977,53.0086
dji,1978,50.53163
dji,1979,49.02736
dji,1980,48.62092
dji,1981,49.32051
dji,1982,50.88056
dji,1983,53.78412
dji,1984,57.48098
dji,1985,60.40729
dji,1986,62.34467
dji,1987,63.65297
dji,1988,65.01887
dji,1989,67.20397
dji,1990,70.72305
dji,1991,74.06017
dji,1992,74.3824
dji,1993,75.29082
dji,1994,76.16383
dji,1995,76.54246
dji,1996,76.30966
dji,1997,75.65272
dji,1998,74.78972
dji,1999,74.00882
dji,2000,73.4881
dji,2001,73.22756
dji,2002,73.15027
dji,2003,73.21755
dji,2004,73.37669
dji,2005,73.58028
dji,2006,73.83368
dji,2007,74.13997
dji,2008,74.46306
dji,2009,74.74779
dji,2010,74.9566
dji,2011,75.07543
dji,2012,75.11898
dji,2013,75.11461
dji,2014,75.1037
dji,2015,75.11398
dji,2016,75.15181
dji,2017,75.21168
dji,2018,75.29464
dji,2019,74.98599
dji,2020,74.70392
dji,2021,74.45089
dnk,1960,38.06133
dnk,1961,37.8782
dnk,1962,37.7593
dnk,1963,37.64627
dnk,1964,37.5388
dnk,1965,37.44672
dnk,1966,37.00614
dnk,1967,36.47343
dnk,1968,36.01886
dnk,1969,35.59639
dnk,1970,35.11468
dnk,1971,33.88252
dnk,1972,32.32119
dnk,1973,30.83051
dnk,1974,29.45192
dnk,1975,28.18894
dnk,1976,27.32253
dnk,1977,26.85076
dnk,1978,26.38824
dnk,1979,25.95209
dnk,1980,25.55594
dnk,1981,25.27817
dnk,1982,25.08793
dnk,1983,24.89826
dnk,1984,24.70579
dnk,1985,24.49286
dnk,1986,24.28496
dnk,1987,24.10655
dnk,1988,23.94831
dnk,1989,23.82069
dnk,1990,23.73578
dnk,1991,23.66211
dnk,1992,23.59717
dnk,1993,23.55701
dnk,1994,23.56274
dnk,1995,23.57292
dnk,1996,23.59503
dnk,1997,23.63895
dnk,1998,23.65638
dnk,1999,23.67902
dnk,2000,23.7044
dnk,2001,23.71374
dnk,2002,23.79414
dnk,2003,23.96076
dnk,2004,24.10513
dnk,2005,24.22193
dnk,2006,24.34057
dnk,2007,24.45012
dnk,2008,24.53063
dnk,2009,24.63132
dnk,2010,24.76281
dnk,2011,24.91657
dnk,2012,25.09399
dnk,2013,25.27042
dnk,2014,25.43361
dnk,2015,25.5475
dnk,2016,25.64343
dnk,2017,25.77445
dnk,2018,25.94382
dnk,2019,26.07113
dnk,2020,26.20436
dnk,2021,26.31431
dom,1960,36.93376
dom,1961,36.93518
dom,1962,36.90557
dom,1963,36.9066
dom,1964,36.94524
dom,1965,37.01788
dom,1966,37.13224
dom,1967,37.28784
dom,1968,37.48598
dom,1969,37.72318
dom,1970,37.89235
dom,1971,37.97953
dom,1972,38.11026
dom,1973,38.27914
dom,1974,38.48937
dom,1975,38.74136
dom,1976,39.03578
dom,1977,39.36754
dom,1978,39.74496
dom,1979,40.16799
dom,1980,40.64055
dom,1981,41.15725
dom,1982,41.18537
dom,1983,40.80233
dom,1984,40.44184
dom,1985,40.09958
dom,1986,39.77726
dom,1987,39.4732
dom,1988,39.18555
dom,1989,38.90937
dom,1990,38.64487
dom,1991,38.3901
dom,1992,38.14784
dom,1993,37.91834
dom,1994,37.83221
dom,1995,37.81425
dom,1996,37.82895
dom,1997,37.87285
dom,1998,37.94604
dom,1999,38.04457
dom,2000,38.16862
dom,2001,38.31344
dom,2002,38.48304
dom,2003,38.22924
dom,2004,37.83096
dom,2005,37.48087
dom,2006,37.17761
dom,2007,36.91796
dom,2008,36.69941
dom,2009,36.51848
dom,2010,36.37225
dom,2011,36.30918
dom,2012,36.309
dom,2013,36.3321
dom,2014,36.38039
dom,2015,36.45193
dom,2016,36.54778
dom,2017,36.66597
dom,2018,36.81762
dom,2019,36.9278
dom,2020,37.05423
dom,2021,37.17838
dza,1960,25.83579
dza,1961,25.351
dza,1962,24.69535
dza,1963,24.07416
dza,1964,23.47447
dza,1965,22.88893
dza,1966,22.45417
dza,1967,22.44887
dza,1968,22.4355
dza,1969,22.42338
dza,1970,22.42213
dza,1971,22.43326
dza,1972,22.45256
dza,1973,22.47226
dza,1974,22.48837
dza,1975,22.49452
dza,1976,22.49367
dza,1977,22.11726
dza,1978,21.16804
dza,1979,20.25411
dza,1980,19.37324
dza,1981,18.52706
dza,1982,17.71683
dza,1983,16.94702
dza,1984,16.22126
dza,1985,15.54223
dza,1986,14.90727
dza,1987,14.37372
dza,1988,14.0217
dza,1989,13.69526
dza,1990,13.39445
dza,1991,13.11742
dza,1992,12.86342
dza,1993,12.63357
dza,1994,12.42989
dza,1995,12.25208
dza,1996,12.09861
dza,1997,11.96663
dza,1998,11.85131
dza,1999,11.67362
dza,2000,11.50836
dza,2001,11.35407
dza,2002,11.20859
dza,2003,11.06776
dza,2004,10.92709
dza,2005,10.78303
dza,2006,10.63495
dza,2007,10.48324
dza,2008,10.32743
dza,2009,10.16919
dza,2010,10.00867
dza,2011,9.84666
dza,2012,9.68408
dza,2013,9.52269
dza,2014,9.36407
dza,2015,9.21013
dza,2016,9.06092
dza,2017,8.91757
dza,2018,8.78231
dza,2019,8.66175
dza,2020,8.55995
dza,2021,8.47843
ecu,1960,29.63847
ecu,1961,29.97352
ecu,1962,30.31375
ecu,1963,30.42974
ecu,1964,30.39114
ecu,1965,30.3476
ecu,1966,30.3037
ecu,1967,30.26135
ecu,1968,30.22219
ecu,1969,30.18781
ecu,1970,30.16164
ecu,1971,30.14563
ecu,1972,30.13997
ecu,1973,30.14363
ecu,1974,30.15407
ecu,1975,30.04889
ecu,1976,29.96718
ecu,1977,29.90557
ecu,1978,29.86578
ecu,1979,29.84522
ecu,1980,29.84337
ecu,1981,29.85684
ecu,1982,29.88922
ecu,1983,29.71786
ecu,1984,29.40825
ecu,1985,29.11385
ecu,1986,28.83542
ecu,1987,28.57362
ecu,1988,28.3278
ecu,1989,28.09764
ecu,1990,27.8842
ecu,1991,27.72382
ecu,1992,27.60221
ecu,1993,27.49282
ecu,1994,27.39792
ecu,1995,27.31811
ecu,1996,27.25313
ecu,1997,27.20116
ecu,1998,27.16789
ecu,1999,27.15549
ecu,2000,27.16734
ecu,2001,27.20153
ecu,2002,27.1566
ecu,2003,27.05767
ecu,2004,26.96673
ecu,2005,26.87774
ecu,2006,26.78994
ecu,2007,26.70284
ecu,2008,26.62098
ecu,2009,26.54696
ecu,2010,26.48438
ecu,2011,26.48655
ecu,2012,26.53615
ecu,2013,26.58511
ecu,2014,26.62295
ecu,2015,26.64077
ecu,2016,26.63613
ecu,2017,26.61381
ecu,2018,26.58614
ecu,2019,26.50207
ecu,2020,26.44871
ecu,2021,26.43048
egy,1960,36.49404
egy,1961,36.87703
egy,1962,37.43555
egy,1963,38.01423
egy,1964,38.61474
egy,1965,39.22922
egy,1966,39.78651
egy,1967,39.5509
egy,1968,39.33736
egy,1969,39.15429
egy,1970,39.01073
egy,1971,38.90512
egy,1972,38.83096
egy,1973,38.77115
egy,1974,38.7155
egy,1975,38.64935
egy,1976,38.57403
egy,1977,38.58254
egy,1978,38.63955
egy,1979,38.67526
egy,1980,38.689
egy,1981,38.67939
egy,1982,38.65359
egy,1983,38.6108
egy,1984,38.55305
egy,1985,38.4796
egy,1986,38.39331
egy,1987,38.69116
egy,1988,39.25133
egy,1989,39.85666
egy,1990,40.53136
egy,1991,41.28159
egy,1992,42.10381
egy,1993,42.97798
egy,1994,43.8901
egy,1995,44.82211
egy,1996,45.77473
egy,1997,46.14156
egy,1998,46.16464
egy,1999,46.20079
egy,2000,46.25446
egy,2001,46.32011
egy,2002,46.39642
egy,2003,46.48352
egy,2004,46.58493
egy,2005,46.69581
egy,2006,46.82424
egy,2007,47.00725
egy,2008,47.20562
egy,2009,47.3631
egy,2010,47.46506
egy,2011,47.50484
egy,2012,47.5354
egy,2013,47.53963
egy,2014,47.54918
egy,2015,47.58366
egy,2016,47.64656
egy,2017,47.70651
egy,2018,47.76496
egy,2019,47.75515
egy,2020,47.73819
egy,2021,47.71578
eri,1960,100
eri,1961,100
eri,1962,100
eri,1963,100
eri,1964,100
eri,1965,100
eri,1966,100
eri,1967,100
eri,1968,100
eri,1969,100
eri,1970,100
eri,1971,100
eri,1972,100
eri,1973,100
eri,1974,100
eri,1975,100
eri,1976,100
eri,1977,100
eri,1978,100
eri,1979,100
eri,1980,100
eri,1981,99.27667
eri,1982,97.43307
eri,1983,95.6293
eri,1984,93.7757
eri,1985,91.58224
eri,1986,89.39505
eri,1987,87.29178
eri,1988,85.50841
eri,1989,84.31579
eri,1990,83.86456
eri,1991,81.36128
eri,1992,79.53295
eri,1993,78.13021
eri,1994,76.82446
eri,1995,75.36533
eri,1996,73.74141
eri,1997,71.97122
eri,1998,73.1645
eri,1999,73.75399
eri,2000,73.61014
eri,2001,72.68505
eri,2002,71.1932
eri,2003,68.25202
