geo,time,bx_grt_exta_cd_wd
gmb,1974,5740000
gmb,1975,2450000
gmb,1976,3920000
gmb,1977,10480000
gmb,1978,12390000
gmb,1979,12500000
gmb,1980,27150000
gmb,1981,35840000
gmb,1982,20600000
gmb,1983,16680000
gmb,1984,29490000
gmb,1985,20510000
gmb,1986,40590000
gmb,1987,47150000
gmb,1988,48320000
gmb,1989,47730000
gmb,1990,44650000
gmb,1991,43790000
gmb,1992,43930000
gmb,1993,44460000
gmb,1994,37690000
gmb,1995,17640000
gmb,1996,13160000
gmb,1997,17780000
gmb,1998,24240000
gmb,1999,14060000
gmb,2000,21740000
gmb,2001,18950000
gmb,2002,25320000
gmb,2003,23020000
gmb,2004,34850000
gmb,2005,26450000
gmb,2006,33600000
gmb,2007,268260000
gmb,2008,57720000
gmb,2009,82370000
gmb,2010,95000000
gmb,2011,102910000
gmb,2012,96240000
gmb,2013,84850000
gmb,2014,77880000
gmb,2015,51240000
gmb,2016,66190000
gmb,2017,139080000
gmb,2018,127460000
gmb,2019,142300000
gnb,1961,10000
gnb,1967,290000
gnb,1969,40000
gnb,1971,110000
gnb,1973,0
gnb,1974,9730000
gnb,1975,13390000
gnb,1976,15540000
gnb,1977,31960000
gnb,1978,38850000
gnb,1979,39070000
gnb,1980,36720000
gnb,1981,39960000
gnb,1982,33270000
gnb,1983,27480000
gnb,1984,33250000
gnb,1985,29580000
gnb,1986,35450000
gnb,1987,42450000
gnb,1988,33460000
gnb,1989,63480000
gnb,1990,60230000
gnb,1991,50310000
gnb,1992,31790000
gnb,1993,34470000
gnb,1994,52120000
gnb,1995,54100000
gnb,1996,54600000
gnb,1997,52370000
gnb,1998,48510000
gnb,1999,41390000
gnb,2000,51150000
gnb,2001,47430000
gnb,2002,47240000
gnb,2003,117670000
gnb,2004,51580000
gnb,2005,52650000
gnb,2006,81970000
gnb,2007,102070000
gnb,2008,112290000
gnb,2009,135650000
gnb,2010,249850000
gnb,2011,94600000
gnb,2012,67510000
gnb,2013,100270000
gnb,2014,96700000
gnb,2015,75920000
gnb,2016,178220000
gnb,2017,84020000
gnb,2018,81200000
gnb,2019,84740000
gnq,1973,0
gnq,1974,15000000
gnq,1975,1200000
gnq,1976,0
gnq,1977,0
gnq,1978,0
gnq,1979,430000
gnq,1980,1390000
gnq,1981,5290000
gnq,1982,8800000
gnq,1983,6100000
gnq,1984,7770000
gnq,1985,7190000
gnq,1986,7810000
gnq,1987,26480000
gnq,1988,15660000
gnq,1989,27480000
gnq,1990,43450000
gnq,1991,10040000
gnq,1992,22910000
gnq,1993,14610000
gnq,1994,10960000
gnq,1995,15000000
gnq,1996,18350000
gnq,1997,13190000
gnq,1998,13040000
gnq,1999,11390000
gnq,2000,17860000
gnq,2001,15400000
gnq,2002,12460000
gnq,2003,11590000
gnq,2004,37900000
gnq,2005,26060000
gnq,2006,18310000
gnq,2007,26570000
gnq,2008,23450000
gnq,2009,17240000
gnq,2010,75880000
gnq,2011,24010000
gnq,2012,7860000
gnq,2013,7540000
gnq,2014,7280000
gnq,2015,8990000
gnq,2016,10440000
gnq,2017,10240000
gnq,2018,8420000
gnq,2019,12570000
grd,1974,1170000
grd,1975,1320000
grd,1976,1260000
grd,1977,1290000
grd,1978,450000
grd,1979,450000
grd,1980,1700000
grd,1981,2050000
grd,1982,1690000
grd,1983,3510000
grd,1984,16890000
grd,1985,11690000
grd,1986,5460000
grd,1987,7730000
grd,1988,9010000
grd,1989,5610000
grd,1990,4330000
grd,1991,9260000
grd,1992,5070000
grd,1993,3160000
grd,1994,12140000
grd,1995,8120000
grd,1996,4400000
grd,1997,4140000
grd,1998,4160000
grd,1999,1990000
grd,2000,7440000
grd,2001,3500000
grd,2002,2570000
grd,2003,8740000
grd,2004,12510000
grd,2005,37410000
grd,2006,4480000
grd,2007,7080000
grd,2008,11720000
grd,2009,15190000
grd,2010,18750000
grd,2011,13380000
grd,2012,2110000
grd,2013,3280000
grd,2014,14000000
grd,2015,2990000
grd,2016,5580000
grd,2017,3700000
grd,2018,1280000
grd,2019,9920000
gtm,1960,13010000
gtm,1961,14000000
gtm,1962,7010000
gtm,1963,6110000
gtm,1964,9450000
gtm,1965,9080000
gtm,1966,4880000
gtm,1967,7550000
gtm,1968,5850000
gtm,1969,5020000
gtm,1970,2060000
gtm,1971,2040000
gtm,1972,3030000
gtm,1973,1030000
gtm,1974,2090000
gtm,1975,3260000
gtm,1976,31400000
gtm,1977,19420000
gtm,1978,13570000
gtm,1979,19590000
gtm,1980,14210000
gtm,1981,12410000
gtm,1982,13240000
gtm,1983,19610000
gtm,1984,21930000
gtm,1985,25880000
gtm,1986,48270000
gtm,1987,146060000
gtm,1988,118300000
gtm,1989,126770000
gtm,1990,70420000
gtm,1991,72640000
gtm,1992,98860000
gtm,1993,84820000
gtm,1994,91130000
gtm,1995,106200000
gtm,1996,117970000
gtm,1997,157230000
gtm,1998,150020000
gtm,1999,187550000
gtm,2000,146540000
gtm,2001,133700000
gtm,2002,153050000
gtm,2003,150010000
gtm,2004,134170000
gtm,2005,195560000
gtm,2006,411160000
gtm,2007,466460000
gtm,2008,457990000
gtm,2009,270200000
gtm,2010,282770000
gtm,2011,256700000
gtm,2012,225050000
gtm,2013,229110000
gtm,2014,260100000
gtm,2015,241020000
gtm,2016,253090000
gtm,2017,350180000
gtm,2018,348310000
gtm,2019,332040000
guy,1960,3200000
guy,1961,4800000
guy,1962,3730000
guy,1963,2580000
guy,1964,3080000
guy,1965,4920000
guy,1966,7070000
guy,1967,4510000
guy,1968,4210000
guy,1969,-230000
guy,1970,1810000
guy,1971,2650000
guy,1972,2060000
guy,1973,750000
guy,1974,80000
guy,1975,10000
guy,1976,400000
guy,1977,1500000
guy,1978,1780000
guy,1979,6620000
guy,1980,4010000
guy,1981,8820000
guy,1982,5870000
guy,1983,3620000
guy,1984,4600000
guy,1985,6300000
guy,1986,11130000
guy,1987,11550000
guy,1988,11060000
guy,1989,26430000
guy,1990,74000000
guy,1991,157750000
guy,1992,19710000
guy,1993,61460000
guy,1994,33050000
guy,1995,21660000
guy,1996,37160000
guy,1997,195900000
guy,1998,102000000
guy,1999,90250000
guy,2000,47440000
guy,2001,49720000
guy,2002,26520000
guy,2003,17580000
guy,2004,89360000
guy,2005,91950000
guy,2006,340020000
guy,2007,63220000
guy,2008,108870000
guy,2009,98160000
guy,2010,98340000
guy,2011,98180000
guy,2012,59490000
guy,2013,50110000
guy,2014,139540000
guy,2015,21810000
guy,2016,59860000
guy,2017,26520000
guy,2018,45260000
guy,2019,78360000
hkg,1960,5110000
hkg,1961,5420000
hkg,1962,2070000
hkg,1963,5480000
hkg,1964,590000
hkg,1965,4710000
hkg,1966,1790000
hkg,1967,1360000
hkg,1968,1110000
hkg,1969,1010000
hkg,1970,160000
hkg,1971,730000
hkg,1972,340000
hkg,1973,100000
hkg,1974,40000
hkg,1975,60000
hkg,1976,210000
hkg,1977,30000
hkg,1978,50000
hkg,1979,130000
hkg,1980,120000
hkg,1981,70000
hkg,1982,60000
hkg,1983,20000
hkg,1984,90000
hkg,1985,20000
hkg,1986,430000
hkg,1987,240000
hkg,1988,650000
hkg,1989,2820000
hkg,1990,4370000
hkg,1991,2830000
hkg,1992,5160000
hkg,1993,2140000
hkg,1994,17420000
hkg,1995,6440000
hkg,1996,3270000
hkg,1997,4820000
hkg,1998,1390000
hkg,1999,330000
hkg,2000,130000
hkg,2001,-950000
hkg,2002,420000
hkg,2003,1010000
hkg,2004,1690000
hnd,1960,5010000
hnd,1961,6000000
hnd,1962,5000000
hnd,1963,6010000
hnd,1964,7890000
hnd,1965,4020000
hnd,1966,1310000
hnd,1967,1170000
hnd,1968,7090000
hnd,1969,0
hnd,1970,160000
hnd,1971,1340000
hnd,1972,1600000
hnd,1973,1410000
hnd,1974,6110000
hnd,1975,16050000
hnd,1976,8460000
hnd,1977,8810000
hnd,1978,9300000
hnd,1979,21340000
hnd,1980,19460000
hnd,1981,24550000
hnd,1982,33260000
hnd,1983,61560000
hnd,1984,95110000
hnd,1985,125250000
hnd,1986,146080000
hnd,1987,132570000
hnd,1988,151260000
hnd,1989,71370000
hnd,1990,211970000
hnd,1991,550690000
hnd,1992,105000000
hnd,1993,95680000
hnd,1994,84440000
hnd,1995,123200000
hnd,1996,96870000
hnd,1997,78630000
hnd,1998,164130000
hnd,1999,301570000
hnd,2000,224900000
hnd,2001,204190000
hnd,2002,170920000
hnd,2003,128930000
hnd,2004,254810000
hnd,2005,973280000
hnd,2006,1591810000
hnd,2007,308310000
hnd,2008,410990000
hnd,2009,259360000
hnd,2010,277510000
hnd,2011,179840000
hnd,2012,201420000
hnd,2013,190980000
hnd,2014,214360000
hnd,2015,239330000
hnd,2016,237590000
hnd,2017,237710000
hnd,2018,306830000
hnd,2019,293800000
hrv,1992,10000
hrv,1994,94860000
hrv,1995,30540000
hrv,1996,25370000
hrv,1997,38640000
hrv,1998,35510000
hrv,1999,28350000
hrv,2000,45880000
hrv,2001,67050000
hrv,2002,61850000
hrv,2003,62680000
hrv,2004,61660000
hrv,2005,80430000
hrv,2006,146730000
hrv,2007,135390000
hrv,2008,169550000
hrv,2009,133960000
hrv,2010,107320000
hrv,2011,260000
hti,1960,10000000
hti,1961,14000000
hti,1962,5010000
hti,1963,2030000
hti,1964,3280000
hti,1965,2300000
hti,1966,800000
hti,1967,1160000
hti,1968,3580000
hti,1969,1080000
hti,1970,2300000
hti,1971,2600000
hti,1972,2260000
hti,1973,1190000
hti,1974,6030000
hti,1975,20970000
hti,1976,19490000
hti,1977,20390000
hti,1978,24980000
hti,1979,25390000
hti,1980,30220000
hti,1981,33690000
hti,1982,46300000
hti,1983,47950000
hti,1984,40750000
hti,1985,58430000
hti,1986,95330000
hti,1987,108400000
hti,1988,51780000
hti,1989,101220000
hti,1990,64390000
hti,1991,178290000
hti,1992,59890000
hti,1993,72030000
hti,1994,597970000
hti,1995,512180000
hti,1996,154070000
hti,1997,133710000
hti,1998,131170000
hti,1999,109040000
hti,2000,91190000
hti,2001,74600000
hti,2002,80890000
hti,2003,107900000
hti,2004,204020000
hti,2005,270790000
hti,2006,305290000
hti,2007,544750000
hti,2008,630310000
hti,2009,766110000
hti,2010,2913580000
hti,2011,1268860000
hti,2012,1132100000
hti,2013,1055900000
hti,2014,986480000
hti,2015,960820000
hti,2016,953860000
hti,2017,923660000
hti,2018,795180000
hti,2019,569200000
hun,1990,2920000
hun,1991,141350000
hun,1992,114620000
hun,1993,85250000
hun,1994,139210000
hun,1995,33180000
hun,1996,110280000
hun,1997,79900000
hun,1998,85990000
hun,1999,105670000
hun,2000,146980000
hun,2001,186660000
hun,2002,124610000
hun,2003,198690000
hun,2004,253250000
idn,1960,83330000
idn,1961,101350000
idn,1962,133540000
idn,1963,93570000
idn,1964,54640000
idn,1965,34100000
idn,1966,30690000
idn,1967,44780000
idn,1968,60520000
idn,1969,51250000
idn,1970,86910000
idn,1971,67010000
idn,1972,84660000
idn,1973,86270000
idn,1974,93250000
idn,1975,68630000
idn,1976,58580000
idn,1977,72440000
idn,1978,71180000
idn,1979,137150000
idn,1980,107830000
idn,1981,123770000
idn,1982,90450000
idn,1983,100920000
idn,1984,121410000
idn,1985,135170000
idn,1986,133200000
idn,1987,191820000
idn,1988,195100000
idn,1989,209510000
idn,1990,273500000
idn,1991,261800000
idn,1992,311140000
idn,1993,236690000
idn,1994,225970000
idn,1995,251420000
idn,1996,215340000
idn,1997,216410000
idn,1998,287100000
idn,1999,435260000
idn,2000,379500000
idn,2001,266660000
idn,2002,305680000
idn,2003,312750000
idn,2004,345280000
idn,2005,1051080000
idn,2006,998030000
idn,2007,972210000
idn,2008,834580000
idn,2009,921000000
idn,2010,853790000
idn,2011,875010000
idn,2012,751840000
idn,2013,889100000
idn,2014,721540000
idn,2015,676380000
idn,2016,694500000
idn,2017,1024970000
idn,2018,710550000
idn,2019,593080000
ind,1960,519920000
ind,1961,335760000
ind,1962,410010000
ind,1963,432940000
ind,1964,589550000
ind,1965,554450000
ind,1966,618500000
ind,1967,536910000
ind,1968,128140000
ind,1969,140610000
ind,1970,147350000
ind,1971,230260000
ind,1972,171200000
ind,1973,148610000
ind,1974,242690000
ind,1975,511050000
ind,1976,465430000
ind,1977,469580000
ind,1978,640430000
ind,1979,716990000
ind,1980,648520000
ind,1981,809270000
ind,1982,455610000
ind,1983,545160000
ind,1984,582540000
ind,1985,449840000
ind,1986,595470000
ind,1987,531450000
ind,1988,699010000
ind,1989,694770000
ind,1990,508320000
ind,1991,562550000
ind,1992,582890000
ind,1993,490760000
ind,1994,617420000
ind,1995,568540000
ind,1996,600560000
ind,1997,550530000
ind,1998,493060000
ind,1999,480430000
ind,2000,471170000
ind,2001,554680000
ind,2002,678290000
ind,2003,611950000
ind,2004,897710000
ind,2005,1092030000
ind,2006,891780000
ind,2007,1087220000
ind,2008,1175090000
ind,2009,1175210000
ind,2010,1026210000
ind,2011,1055980000
ind,2012,825640000
ind,2013,1025730000
ind,2014,832170000
ind,2015,912220000
ind,2016,692180000
ind,2017,593530000
ind,2018,697430000
ind,2019,734480000
irn,1960,12450000
irn,1961,87270000
irn,1962,17390000
irn,1963,31210000
irn,1964,14890000
irn,1965,6740000
irn,1966,-190000
irn,1967,1420000
irn,1968,5090000
irn,1969,220000
irn,1970,560000
irn,1971,240000
irn,1972,2580000
irn,1973,1010000
irn,1974,450000
irn,1975,590000
irn,1976,160000
irn,1977,210000
irn,1978,140180000
irn,1979,-960000
irn,1980,1280000
irn,1981,6860000
irn,1982,5920000
irn,1983,39750000
irn,1984,9630000
irn,1985,7920000
irn,1986,10030000
irn,1987,6600000
irn,1988,6810000
irn,1989,9850000
irn,1990,77980000
irn,1991,85470000
irn,1992,54770000
irn,1993,45440000
irn,1994,56340000
irn,1995,41300000
irn,1996,42700000
irn,1997,59150000
irn,1998,29670000
irn,1999,37050000
irn,2000,36130000
irn,2001,35300000
irn,2002,52290000
irn,2003,65570000
irn,2004,124120000
irn,2005,42180000
irn,2006,59520000
irn,2007,46370000
irn,2008,48540000
irn,2009,42870000
irn,2010,68220000
irn,2011,61920000
irn,2012,61630000
irn,2013,53490000
irn,2014,54410000
irn,2015,35680000
irn,2016,65050000
irn,2017,59910000
irn,2018,65530000
irn,2019,75910000
irq,1960,1080000
irq,1961,20000
irq,1962,1150000
irq,1963,1110000
irq,1964,4360000
irq,1965,1700000
irq,1966,1090000
irq,1967,460000
irq,1968,2590000
irq,1969,1580000
irq,1970,5040000
irq,1971,9200000
irq,1972,6390000
irq,1973,2690000
irq,1974,1040000
irq,1975,63340000
irq,1976,1080000
irq,1977,1200000
irq,1978,22620000
irq,1979,1090000
irq,1980,1030000
irq,1981,250420000
irq,1982,220000
irq,1983,890000
irq,1984,630000
irq,1985,3130000
irq,1986,2410000
irq,1987,11650000
irq,1988,10120000
irq,1989,4060000
irq,1990,59520000
irq,1991,458540000
irq,1992,84680000
irq,1993,103050000
irq,1994,217760000
irq,1995,293590000
irq,1996,330960000
irq,1997,209680000
irq,1998,94300000
irq,1999,89190000
irq,2000,93600000
irq,2001,114440000
irq,2002,105030000
irq,2003,1736530000
irq,2004,4252640000
irq,2005,21038970000
irq,2006,8122590000
irq,2007,9147110000
irq,2008,9923720000
irq,2009,2601350000
irq,2010,1686650000
irq,2011,1355350000
irq,2012,785080000
irq,2013,687360000
irq,2014,904490000
irq,2015,1083470000
irq,2016,1645470000
irq,2017,1901410000
irq,2018,1719510000
irq,2019,1794320000
isr,1960,108680000
isr,1961,106810000
isr,1962,94500000
isr,1963,88510000
isr,1964,89510000
isr,1965,111230000
isr,1966,22210000
isr,1967,2830000
isr,1968,5620000
isr,1969,4210000
isr,1970,6090000
isr,1971,7290000
isr,1972,33520000
isr,1973,115530000
isr,1974,93830000
isr,1975,424490000
isr,1976,509140000
isr,1977,593470000
isr,1978,595940000
isr,1979,655430000
isr,1980,673440000
isr,1981,799540000
isr,1982,804440000
isr,1983,1314450000
isr,1984,1218720000
isr,1985,1972680000
isr,1986,1911510000
isr,1987,1226760000
isr,1988,1227550000
isr,1989,1198770000
isr,1990,1358540000
isr,1991,1511210000
isr,1992,1952300000
isr,1993,1283800000
isr,1994,1310090000
isr,1995,373380000
isr,1996,2294530000
isr,1997,1292740000
isr,1998,1167880000
isr,1999,1013650000
isr,2000,909100000
isr,2001,242250000
isr,2002,803940000
isr,2003,493070000
isr,2004,533590000
jam,1961,3630000
jam,1962,7780000
jam,1963,3970000
jam,1964,4350000
jam,1965,4630000
jam,1966,2000000
jam,1967,2010000
jam,1968,3780000
jam,1969,1690000
jam,1970,2610000
jam,1971,2870000
jam,1972,2270000
jam,1973,250000
jam,1974,380000
jam,1975,1200000
jam,1976,1900000
jam,1977,1430000
jam,1978,12710000
jam,1979,13350000
jam,1980,12750000
jam,1981,11390000
jam,1982,11860000
jam,1983,12240000
jam,1984,26810000
jam,1985,53860000
jam,1986,82530000
jam,1987,70110000
jam,1988,85180000
jam,1989,122290000
jam,1990,116730000
jam,1991,282340000
jam,1992,61590000
jam,1993,242300000
jam,1994,91830000
jam,1995,64270000
jam,1996,39750000
jam,1997,40930000
jam,1998,89060000
jam,1999,24050000
jam,2000,43760000
jam,2001,70220000
jam,2002,38480000
jam,2003,30210000
jam,2004,111850000
jam,2005,93990000
jam,2006,91480000
jam,2007,85910000
jam,2008,128120000
jam,2009,156130000
jam,2010,149490000
jam,2011,73970000
jam,2012,72420000
jam,2013,118760000
jam,2014,114780000
jam,2015,80330000
jam,2016,62490000
jam,2017,64940000
jam,2018,98210000
jam,2019,75670000
jor,1960,67940000
jor,1961,69220000
jor,1962,58270000
jor,1963,59320000
jor,1964,51490000
jor,1965,44230000
jor,1966,46140000
jor,1967,21430000
jor,1968,32750000
jor,1969,12330000
jor,1970,41320000
jor,1971,54060000
jor,1972,78350000
jor,1973,169380000
jor,1974,274410000
jor,1975,424270000
jor,1976,487710000
jor,1977,339730000
jor,1978,320280000
jor,1979,1267190000
jor,1980,1277070000
jor,1981,1075220000
jor,1982,783030000
jor,1983,693420000
jor,1984,600500000
jor,1985,523210000
jor,1986,524980000
jor,1987,573990000
jor,1988,419490000
jor,1989,278660000
jor,1990,738030000
jor,1991,402560000
jor,1992,112580000
jor,1993,73990000
jor,1994,307710000
jor,1995,220670000
jor,1996,169010000
jor,1997,308920000
jor,1998,277240000
jor,1999,239000000
jor,2000,387370000
jor,2001,343580000
jor,2002,428470000
jor,2003,1238050000
jor,2004,518640000
jor,2005,587310000
jor,2006,498940000
jor,2007,725560000
jor,2008,729830000
jor,2009,730650000
jor,2010,760640000
jor,2011,963480000
jor,2012,994750000
jor,2013,1286640000
jor,2014,2547990000
jor,2015,1858470000
jor,2016,2318380000
jor,2017,2467470000
jor,2018,2347810000
jor,2019,2308020000
kaz,1992,2490000
kaz,1993,10750000
kaz,1994,25580000
kaz,1995,5090000
kaz,1996,44030000
kaz,1997,55020000
kaz,1998,26830000
kaz,1999,28810000
kaz,2000,44010000
kaz,2001,32670000
kaz,2002,23680000
kaz,2003,45840000
kaz,2004,33370000
kaz,2005,72390000
kaz,2006,56770000
kaz,2007,133020000
kaz,2008,206810000
kaz,2009,206760000
kaz,2010,169990000
kaz,2011,196080000
kaz,2012,111990000
kaz,2013,93180000
kaz,2014,98790000
kaz,2015,75590000
kaz,2016,91260000
kaz,2017,71610000
kaz,2018,95190000
kaz,2019,67590000
ken,1960,3950000
ken,1961,33610000
ken,1962,35240000
ken,1963,32320000
ken,1964,27350000
ken,1965,36780000
ken,1966,8580000
ken,1967,4350000
ken,1968,6130000
ken,1969,3540000
ken,1970,3400000
ken,1971,5230000
ken,1972,44360000
ken,1973,8300000
ken,1974,22940000
ken,1975,30550000
ken,1976,40350000
ken,1977,46880000
ken,1978,93220000
ken,1979,115690000
ken,1980,122110000
ken,1981,172380000
ken,1982,146390000
ken,1983,154930000
ken,1984,178060000
ken,1985,194570000
ken,1986,192950000
ken,1987,245660000
ken,1988,388680000
ken,1989,378890000
ken,1990,976960000
ken,1991,418250000
ken,1992,380210000
ken,1993,293350000
ken,1994,313970000
ken,1995,243990000
ken,1996,197350000
ken,1997,203250000
ken,1998,199550000
ken,1999,197550000
ken,2000,206330000
ken,2001,273640000
ken,2002,234860000
ken,2003,330290000
ken,2004,403660000
ken,2005,482580000
ken,2006,653420000
ken,2007,930700000
ken,2008,1096740000
ken,2009,1274700000
ken,2010,1229150000
ken,2011,1594540000
ken,2012,1868980000
ken,2013,1920750000
ken,2014,1634140000
ken,2015,1535930000
ken,2016,1476460000
ken,2017,1680280000
ken,2018,1506390000
ken,2019,1456640000
kgz,1992,17290000
kgz,1993,64240000
kgz,1994,70080000
kgz,1995,47920000
kgz,1996,44930000
kgz,1997,45200000
kgz,1998,47950000
kgz,1999,49580000
kgz,2000,43500000
kgz,2001,34770000
kgz,2002,40710000
kgz,2003,46310000
kgz,2004,54180000
kgz,2005,120920000
kgz,2006,105920000
kgz,2007,189330000
kgz,2008,214220000
kgz,2009,215870000
kgz,2010,282410000
kgz,2011,351090000
kgz,2012,383050000
kgz,2013,370780000
kgz,2014,495780000
kgz,2015,630860000
kgz,2016,447290000
kgz,2017,401760000
kgz,2018,386840000
kgz,2019,381360000
khm,1960,26830000
khm,1961,24520000
khm,1962,21180000
khm,1963,22810000
khm,1964,11510000
khm,1965,7270000
khm,1966,2210000
khm,1967,1620000
khm,1968,2910000
khm,1969,1270000
khm,1970,6610000
khm,1971,25360000
khm,1972,67570000
khm,1973,87330000
khm,1974,113370000
khm,1975,43650000
khm,1976,0
khm,1977,0
khm,1978,20000
khm,1979,69490000
khm,1980,123140000
khm,1981,34270000
khm,1982,21730000
khm,1983,27780000
khm,1984,8340000
khm,1985,5460000
khm,1986,5740000
khm,1987,8810000
khm,1988,12020000
khm,1989,12810000
khm,1990,22620000
khm,1991,40710000
khm,1992,92770000
khm,1993,175400000
khm,1994,158670000
khm,1995,302760000
khm,1996,193870000
khm,1997,171200000
khm,1998,170460000
khm,1999,122140000
khm,2000,201320000
khm,2001,194790000
khm,2002,182350000
khm,2003,196050000
khm,2004,181080000
khm,2005,228720000
khm,2006,330220000
khm,2007,431100000
khm,2008,398370000
khm,2009,416290000
khm,2010,433650000
khm,2011,443070000
khm,2012,485490000
khm,2013,494280000
khm,2014,486340000
khm,2015,419770000
khm,2016,445050000
khm,2017,464190000
khm,2018,462580000
khm,2019,449360000
kir,1960,20000
kir,1961,260000
kir,1962,320000
kir,1963,410000
kir,1964,380000
kir,1965,420000
kir,1966,320000
kir,1967,870000
kir,1968,650000
kir,1969,410000
kir,1970,720000
kir,1971,920000
kir,1972,2310000
kir,1973,3910000
kir,1974,3410000
kir,1975,3420000
kir,1976,1280000
kir,1977,3510000
kir,1978,6650000
kir,1979,5690000
kir,1980,13620000
kir,1981,10830000
kir,1982,10090000
kir,1983,11920000
kir,1984,7930000
kir,1985,6960000
kir,1986,8250000
kir,1987,9580000
kir,1988,6460000
kir,1989,8710000
kir,1990,11850000
kir,1991,8950000
kir,1992,15760000
kir,1993,8630000
kir,1994,4870000
kir,1995,6640000
kir,1996,6450000
kir,1997,8280000
kir,1998,9070000
kir,1999,12450000
kir,2000,7690000
kir,2001,2740000
kir,2002,9170000
kir,2003,5180000
kir,2004,4180000
kir,2005,14850000
kir,2006,15420000
kir,2007,20570000
kir,2008,16170000
kir,2009,15990000
kir,2010,9510000
kir,2011,48800000
kir,2012,46280000
kir,2013,47630000
kir,2014,63880000
kir,2015,39580000
kir,2016,30330000
kir,2017,49620000
kir,2018,51590000
kir,2019,33360000
kna,1974,2930000
kna,1975,960000
kna,1976,1690000
kna,1977,960000
kna,1978,1210000
kna,1979,1240000
kna,1980,2350000
kna,1981,2030000
kna,1982,1840000
kna,1983,1340000
kna,1984,1550000
kna,1985,1680000
kna,1986,2690000
kna,1987,4170000
kna,1988,8790000
kna,1989,2710000
kna,1990,2220000
kna,1991,2830000
kna,1992,1510000
kna,1993,590000
kna,1994,840000
kna,1995,800000
kna,1996,1220000
kna,1997,-220000
kna,1998,5550000
kna,1999,1320000
kna,2000,1890000
kna,2001,4810000
kna,2002,7610000
kna,2003,340000
kna,2004,380000
kna,2005,2490000
kna,2006,4890000
kna,2007,5410000
kna,2008,44740000
kna,2009,2000000
kna,2010,8650000
kna,2011,18690000
kna,2012,24520000
kna,2013,15630000
kor,1960,249460000
kor,1961,229520000
kor,1962,228730000
kor,1963,228930000
kor,1964,154180000
kor,1965,169680000
kor,1966,135860000
kor,1967,145300000
kor,1968,128720000
kor,1969,89170000
kor,1970,74530000
kor,1971,53280000
kor,1972,69880000
kor,1973,45000000
kor,1974,45860000
kor,1975,48310000
kor,1976,8170000
kor,1977,17700000
kor,1978,14450000
kor,1979,8670000
kor,1980,7500000
kor,1981,740000
kor,1982,19390000
kor,1983,360000
kor,1984,1800000
kor,1985,1670000
kor,1986,1970000
kor,1987,670000
kor,1988,1280000
kor,1989,3910000
kor,1990,4450000
kor,1991,5770000
kor,1992,3190000
kor,1993,3170000
kor,1994,40000
kor,1995,4590000
kor,1996,1830000
kor,1997,1950000
kor,1998,3650000
kor,1999,2480000
kor,2000,4970000
kor,2001,7850000
kor,2002,630000
kor,2003,490000
kor,2004,6720000
kos,2009,421920000
kos,2010,254590000
kos,2011,256190000
kos,2012,321800000
kos,2013,304670000
kos,2014,272610000
kos,2015,194670000
kos,2016,196570000
kos,2017,292990000
kos,2018,266810000
kos,2019,258360000
kwt,1961,0
kwt,1962,0
kwt,1963,0
kwt,1964,20000
kwt,1965,0
kwt,1966,0
kwt,1967,0
kwt,1968,10000
kwt,1969,60000
kwt,1970,0
kwt,1971,0
kwt,1972,0
kwt,1973,0
kwt,1974,0
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,270000
kwt,1979,40000
kwt,1980,0
kwt,1981,30000
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1987,0
kwt,1988,2300000
kwt,1989,1090000
kwt,1990,8180000
kwt,1991,9220000
kwt,1992,4570000
kwt,1993,1450000
kwt,1994,1090000
kwt,1995,1720000
kwt,1996,23180000
kwt,1997,1110000
kwt,1998,1990000
kwt,1999,2290000
kwt,2000,1780000
kwt,2001,1540000
kwt,2002,2580000
kwt,2003,3560000
kwt,2004,1600000
lao,1960,33130000
lao,1961,51160000
lao,1962,30720000
lao,1963,36200000
lao,1964,45220000
lao,1965,67100000
lao,1966,28790000
lao,1967,27780000
lao,1968,19800000
lao,1969,26860000
lao,1970,28100000
lao,1971,29180000
lao,1972,29480000
lao,1973,29270000
lao,1974,28150000
lao,1975,16110000
lao,1976,13780000
lao,1977,12480000
lao,1978,37090000
lao,1979,28590000
lao,1980,17660000
lao,1981,15280000
lao,1982,19910000
lao,1983,10790000
lao,1984,12020000
lao,1985,17030000
lao,1986,17970000
lao,1987,31050000
lao,1988,41150000
lao,1989,34750000
lao,1990,42850000
lao,1991,50140000
lao,1992,53850000
lao,1993,61980000
lao,1994,96770000
lao,1995,125420000
lao,1996,140200000
lao,1997,131670000
lao,1998,118280000
lao,1999,143360000
lao,2000,134480000
lao,2001,92080000
lao,2002,115370000
lao,2003,125750000
lao,2004,114590000
lao,2005,129330000
lao,2006,160590000
lao,2007,181000000
lao,2008,240270000
lao,2009,247120000
lao,2010,243400000
lao,2011,246010000
lao,2012,340350000
lao,2013,335210000
lao,2014,361040000
lao,2015,291640000
lao,2016,273390000
lao,2017,275530000
lao,2018,346980000
lao,2019,342500000
lbn,1960,9020000
lbn,1961,5130000
lbn,1962,2460000
lbn,1963,2190000
lbn,1964,-1380000
lbn,1965,1080000
lbn,1966,1580000
lbn,1967,1640000
lbn,1968,16800000
lbn,1969,1460000
lbn,1970,2540000
lbn,1971,2450000
