geo,time,dc_dac_usal_cd
hnd,1988,155000000
hnd,1989,102000000
hnd,1990,215000000
hnd,1991,112000000
hnd,1992,87000000
hnd,1993,68000000
hnd,1994,42000000
hnd,1995,46000000
hnd,1996,27000000
hnd,1997,28000000
hnd,1998,49180000.30518
hnd,1999,86080001.83105
hnd,2000,110290000.91553
hnd,2001,201259994.50684
hnd,2002,97250000
hnd,2003,70110000.61035
hnd,2004,112080001.83106
hnd,2005,88379997.25342
hnd,2006,84099998.47412
hnd,2007,71099998.47412
hnd,2008,96330001.83105
hnd,2009,128759994.50684
hnd,2010,100839996.33789
hnd,2011,46360000.61035
hnd,2012,52650001.52588
hnd,2013,90910003.66211
hnd,2014,80449996.94824
hnd,2015,110379997.25342
hnd,2016,107290000.91553
hnd,2017,120309997.55859
hnd,2018,161380004.88281
hnd,2019,126279998.7793
hrv,1994,11000000
hrv,1995,7000000
hrv,1996,10000000
hrv,1997,3000000
hrv,1998,1720000.02861
hrv,1999,10619999.88556
hrv,2000,11920000.07629
hrv,2001,28540000.91553
hrv,2002,49529998.7793
hrv,2003,45970001.2207
hrv,2004,45900001.52588
hrv,2005,22889999.38965
hrv,2006,30940000.53406
hrv,2007,21139999.38965
hrv,2008,7389999.86649
hrv,2009,3700000.04768
hrv,2010,-29999.99933
hti,1960,10000000
hti,1961,14000000
hti,1962,5000000
hti,1963,2000000
hti,1964,3000000
hti,1965,4659999.84741
hti,1966,3329999.92371
hti,1967,3089999.91417
hti,1968,4599999.90463
hti,1969,3000000
hti,1970,5000000
hti,1971,4000000
hti,1972,4000000
hti,1973,4000000
hti,1974,5000000
hti,1975,11000000
hti,1976,18000000
hti,1977,28000000
hti,1978,27000000
hti,1979,28000000
hti,1980,35000000
hti,1981,40000000
hti,1982,43000000
hti,1983,42000000
hti,1984,42000000
hti,1985,56000000
hti,1986,84000000
hti,1987,93000000
hti,1988,41000000
hti,1989,68000000
hti,1990,50000000
hti,1991,66000000
hti,1992,38000000
hti,1993,57000000
hti,1994,541000000
hti,1995,382000000
hti,1996,67000000
hti,1997,88000000
hti,1998,82930000.30518
hti,1999,91730003.35693
hti,2000,91040000.91553
hti,2001,81110000.61035
hti,2002,69879997.25342
hti,2003,94739997.86377
hti,2004,91230003.35693
hti,2005,140600006.10352
hti,2006,190710006.71387
hti,2007,202240005.49316
hti,2008,259089996.33789
hti,2009,319559997.55859
hti,2010,1077900024.41406
hti,2011,599820007.32422
hti,2012,424089996.33789
hti,2013,400480010.98633
hti,2014,312440002.44141
hti,2015,398959991.45508
hti,2016,424700012.20703
hti,2017,416790008.54492
hti,2018,334049987.79297
hti,2019,224509994.50684
hun,1990,1000000
hun,1991,2000000
hun,1992,38000000
hun,1993,2000000
hun,1994,3000000
hun,1995,4000000
hun,1996,10000000
hun,1997,1000000
hun,1998,2130000.11444
hun,1999,5110000.13351
hun,2000,1980000.01907
hun,2001,2509999.99046
hun,2002,1879999.99523
hun,2003,1490000.00954
hun,2004,1509999.99046
idn,1960,44000000
idn,1961,53000000
idn,1962,88000000
idn,1963,77000000
idn,1964,31000000
idn,1965,-2920000.07629
idn,1966,26510000.22888
idn,1967,44750000
idn,1968,122919998.16894
idn,1969,151000000
idn,1970,186000000
idn,1971,227000000
idn,1972,158000000
idn,1973,158000000
idn,1974,82000000
idn,1975,91000000
idn,1976,127000000
idn,1977,102000000
idn,1978,142000000
idn,1979,181000000
idn,1980,117000000
idn,1981,103000000
idn,1982,72000000
idn,1983,80000000
idn,1984,61000000
idn,1985,43000000
idn,1986,46000000
idn,1987,36000000
idn,1988,22000000
idn,1989,31000000
idn,1990,31000000
idn,1991,18000000
idn,1992,-1000000
idn,1993,-6000000
idn,1994,-17000000
idn,1995,-7000000
idn,1996,-57000000
idn,1997,-51000000
idn,1998,36580001.83105
idn,1999,207259994.50684
idn,2000,174190002.44141
idn,2001,141009994.50684
idn,2002,225750000
idn,2003,210880004.88281
idn,2004,68870002.74658
idn,2005,155639999.38965
idn,2006,190100006.10352
idn,2007,117339996.33789
idn,2008,115120002.74658
idn,2009,121290000.91553
idn,2010,177360000.61035
idn,2011,154490005.49316
idn,2012,127970001.2207
idn,2013,149610000.61035
idn,2014,152690002.44141
idn,2015,130529998.7793
idn,2016,216570007.32422
idn,2017,356510009.76562
idn,2018,215130004.88281
idn,2019,102760002.13623
ind,1960,524000000
ind,1961,376000000
ind,1962,535000000
ind,1963,740000000
ind,1964,861000000
ind,1965,857369995.11719
ind,1966,734270019.53125
ind,1967,828580017.08984
ind,1968,592169982.91016
ind,1969,498000000
ind,1970,418000000
ind,1971,454000000
ind,1972,104000000
ind,1973,84000000
ind,1974,91000000
ind,1975,225000000
ind,1976,135000000
ind,1977,64000000
ind,1978,83000000
ind,1979,94000000
ind,1980,83000000
ind,1981,183000000
ind,1982,39000000
ind,1983,58000000
ind,1984,65000000
ind,1985,29000000
ind,1986,49000000
ind,1987,39000000
ind,1988,91000000
ind,1989,69000000
ind,1990,-24000000
ind,1991,27000000
ind,1992,11000000
ind,1993,20000000
ind,1994,6000000
ind,1995,16000000
ind,1996,6000000
ind,1997,29000000
ind,1998,3029999.97139
ind,1999,8130000.11444
ind,2000,14550000.19073
ind,2001,-17309999.46594
ind,2002,-3789999.96185
ind,2003,35979999.54224
ind,2004,50509998.32153
ind,2005,57130001.06812
ind,2006,96839996.33789
ind,2007,84870002.74658
ind,2008,52060001.37329
ind,2009,48119998.93188
ind,2010,62799999.23706
ind,2011,82819999.69482
ind,2012,57700000.76294
ind,2013,71940002.44141
ind,2014,78169998.16895
ind,2015,60450000.76294
ind,2016,91069999.69482
ind,2017,109889999.38965
ind,2018,117839996.33789
ind,2019,72199996.94824
irn,1960,31000000
irn,1961,129000000
irn,1962,46000000
irn,1963,19000000
irn,1964,-7000000
irn,1965,7159999.84741
irn,1966,-8539999.96185
irn,1967,-2730000.01907
irn,1968,-9119999.88556
irn,1969,-4000000
irn,1970,-8000000
irn,1971,-15000000
irn,1972,-8000000
irn,1973,-15000000
irn,1974,-13000000
irn,1975,-13000000
irn,1976,-14000000
irn,1977,-11000000
irn,1978,-8000000
irn,1979,-8000000
irn,1988,-4000000
irn,1991,-25000000
irn,1996,-21000000
irn,2002,230000.00417
irn,2003,529999.97139
irn,2004,4750000
irn,2005,3789999.96185
irn,2006,2299999.95232
irn,2007,2190000.05722
irn,2008,2700000.04768
irn,2009,730000.01907
irn,2010,1559999.94278
irn,2011,1309999.94278
irn,2012,949999.98808
irn,2013,589999.97377
irn,2014,1039999.96185
irn,2015,670000.01669
irn,2016,3319999.93324
irn,2017,479999.98927
irn,2018,5480000.01907
irn,2019,1389999.98569
irq,1960,1000000
irq,1962,1000000
irq,1963,4000000
irq,1964,12000000
irq,1965,6480000.01907
irq,1966,1029999.97139
irq,1967,1450000.04768
irq,1968,-870000.00477
irq,1969,-1000000
irq,1970,-1000000
irq,1972,-1000000
irq,1973,-1000000
irq,1974,-1000000
irq,1975,-1000000
irq,1976,-1000000
irq,1977,-1000000
irq,1978,-1000000
irq,1979,-1000000
irq,1980,-1000000
irq,1981,-1000000
irq,1982,-1000000
irq,1991,336000000
irq,1994,112000000
irq,1995,133000000
irq,1996,108000000
irq,1998,-39999.99911
irq,2002,39999.99911
irq,2003,1549329956.05469
irq,2004,3021989990.23438
irq,2005,11227790039.0625
irq,2006,4781819824.21875
irq,2007,3749340087.89063
irq,2008,2741989990.23438
irq,2009,2346310058.59375
irq,2010,1609609985.35156
irq,2011,1274790039.0625
irq,2012,582690002.44141
irq,2013,483820007.32422
irq,2014,356589996.33789
irq,2015,346029998.7793
irq,2016,415109985.35156
irq,2017,412059997.55859
irq,2018,555460021.97266
irq,2019,597150024.41406
isr,1960,41000000
isr,1961,41000000
isr,1962,46000000
isr,1963,45000000
isr,1964,31000000
isr,1965,46400001.52588
isr,1966,43450000.76294
isr,1967,21559999.46594
isr,1968,26040000.91553
isr,1969,19000000
isr,1970,29000000
isr,1971,30000000
isr,1972,45000000
isr,1973,133000000
isr,1974,63000000
isr,1975,414000000
isr,1976,593000000
isr,1977,763000000
isr,1978,840000000
isr,1979,1153000000
isr,1980,780000000
isr,1981,772000000
isr,1982,778000000
isr,1983,1292000000
isr,1984,1198000000
isr,1985,1948000000
isr,1986,1894000000
isr,1987,1201000000
isr,1988,1191000000
isr,1989,1152000000
isr,1990,1296000000
isr,1991,1261000000
isr,1992,1900000000
isr,1993,1243000000
isr,1994,1245000000
isr,1995,328000000
isr,1996,2253000000
isr,1997,1248000000
isr,1998,1134969970.70313
isr,1999,989190002.44141
isr,2000,867239990.23438
isr,2001,190339996.33789
isr,2002,786809997.55859
isr,2003,462540008.54492
isr,2004,501070007.32422
jam,1962,2000000
jam,1963,3000000
jam,1964,3000000
jam,1965,3900000.09537
jam,1966,4809999.94278
jam,1967,5780000.20981
jam,1968,5000000
jam,1969,3000000
jam,1970,4000000
jam,1971,6000000
jam,1972,5000000
jam,1973,5000000
jam,1974,9000000
jam,1975,10000000
jam,1976,9000000
jam,1977,9000000
jam,1978,23000000
jam,1979,23000000
jam,1980,16000000
jam,1981,63000000
jam,1982,110000000
jam,1983,109000000
jam,1984,99000000
jam,1985,101000000
jam,1986,104000000
jam,1987,89000000
jam,1988,60000000
jam,1989,90000000
jam,1990,104000000
jam,1991,54000000
jam,1992,66000000
jam,1993,60000000
jam,1994,43000000
jam,1995,28000000
jam,1996,-7000000
jam,1997,-23000000
jam,1998,-11659999.84741
jam,1999,-15300000.19073
jam,2000,-26149999.61853
jam,2001,-17840000.15259
jam,2002,-10989999.77112
jam,2003,1179999.94755
jam,2004,11640000.34332
jam,2005,17770000.45776
jam,2006,9380000.11444
jam,2007,-5539999.96185
jam,2008,-889999.98569
jam,2009,-2049999.95232
jam,2010,-3799999.95232
jam,2011,-490000.00954
jam,2012,2089999.91417
jam,2013,1340000.03338
jam,2014,10270000.45776
jam,2015,13909999.84741
jam,2016,14100000.38147
jam,2017,23489999.77112
jam,2018,27569999.69482
jam,2019,16950000.76294
jor,1960,61000000
jor,1961,62000000
jor,1962,52000000
jor,1963,54000000
jor,1964,44000000
jor,1965,36930000.30518
jor,1966,44680000.30518
jor,1967,21620000.83923
jor,1968,15329999.92371
jor,1969,12000000
jor,1970,8000000
jor,1971,40000000
jor,1972,76000000
jor,1973,65000000
jor,1974,43000000
jor,1975,74000000
jor,1976,87000000
jor,1977,74000000
jor,1978,85000000
jor,1979,39000000
jor,1980,50000000
jor,1981,43000000
jor,1982,30000000
jor,1983,22000000
jor,1984,21000000
jor,1985,18000000
jor,1986,38000000
jor,1987,106000000
jor,1988,69000000
jor,1989,63000000
jor,1990,58000000
jor,1991,33000000
jor,1992,59000000
jor,1993,52000000
jor,1994,34000000
jor,1995,107000000
jor,1996,45000000
jor,1997,65000000
jor,1998,139880004.88281
jor,1999,170199996.94824
jor,2000,187759994.50684
jor,2001,155880004.88281
jor,2002,286809997.55859
jor,2003,948440002.44141
jor,2004,373970001.2207
jor,2005,353329986.57227
jor,2006,329500000
jor,2007,259510009.76562
jor,2008,384049987.79297
jor,2009,394609985.35156
jor,2010,368399993.89648
jor,2011,441670013.42773
jor,2012,546960021.97266
jor,2013,527179992.67578
jor,2014,1183449951.17188
jor,2015,809690002.44141
jor,2016,873979980.46875
jor,2017,894960021.97266
jor,2018,1134969970.70313
jor,2019,1106410034.17969
kaz,1992,2000000
kaz,1993,9000000
kaz,1994,12000000
kaz,1995,8000000
kaz,1996,63000000
kaz,1997,37000000
kaz,1998,61889999.38965
kaz,1999,44549999.23706
kaz,2000,58299999.23706
kaz,2001,56009998.32153
kaz,2002,74010002.13623
kaz,2003,47810001.37329
kaz,2004,56389999.38965
kaz,2005,51580001.83105
kaz,2006,51500000
kaz,2007,77650001.52588
kaz,2008,157570007.32422
kaz,2009,97309997.55859
kaz,2010,70519996.64307
kaz,2011,21579999.92371
kaz,2012,22309999.46594
kaz,2013,29459999.08447
kaz,2014,30469999.31335
kaz,2015,18670000.07629
kaz,2016,13529999.73297
kaz,2017,19920000.07629
kaz,2018,18709999.08447
kaz,2019,15859999.65668
ken,1960,479999.98927
ken,1961,6000000
ken,1962,5000000
ken,1963,3000000
ken,1964,3000000
ken,1965,12619999.88556
ken,1966,14460000.03815
ken,1967,2099999.90463
ken,1968,6579999.92371
ken,1969,6000000
ken,1970,6000000
ken,1971,10000000
ken,1972,5000000
ken,1973,4000000
ken,1974,11000000
ken,1975,7000000
ken,1976,13000000
ken,1977,12000000
ken,1978,11000000
ken,1979,16000000
ken,1980,39000000
ken,1981,77000000
ken,1982,52000000
ken,1983,76000000
ken,1984,42000000
ken,1985,73000000
ken,1986,29000000
ken,1987,43000000
ken,1988,52000000
ken,1989,59000000
ken,1990,95000000
ken,1991,63000000
ken,1992,56000000
ken,1993,38000000
ken,1994,29000000
ken,1995,36000000
ken,1996,11000000
ken,1997,17000000
ken,1998,29770000.45776
ken,1999,38919998.16895
ken,2000,45880001.06812
ken,2001,43409999.84741
ken,2002,102430000.30518
ken,2003,111220001.2207
ken,2004,140869995.11719
ken,2005,153259994.50684
ken,2006,282380004.88281
ken,2007,325220001.2207
ken,2008,439429992.67578
ken,2009,590210021.97266
ken,2010,562000000
ken,2011,712090026.85547
ken,2012,818260009.76562
ken,2013,893630004.88281
ken,2014,807369995.11719
ken,2015,711729980.46875
ken,2016,805719970.70312
ken,2017,855409973.14453
ken,2018,829229980.46875
ken,2019,685359985.35156
kgz,1992,1000000
kgz,1993,59000000
kgz,1994,22000000
kgz,1995,19000000
kgz,1996,28000000
kgz,1997,8000000
kgz,1998,29950000.76294
kgz,1999,30170000.07629
kgz,2000,24620000.83923
kgz,2001,28079999.92371
kgz,2002,51659999.84741
kgz,2003,40060001.37329
kgz,2004,39900001.52588
kgz,2005,40759998.32153
kgz,2006,50319999.69482
kgz,2007,39819999.69482
kgz,2008,63630001.06812
kgz,2009,52479999.54224
kgz,2010,57290000.91553
kgz,2011,64019996.64307
kgz,2012,56020000.45776
kgz,2013,65069999.69482
kgz,2014,49310001.37329
kgz,2015,49540000.91553
kgz,2016,45029998.7793
kgz,2017,52360000.61035
kgz,2018,46990001.67847
kgz,2019,47930000.30518
khm,1960,25000000
khm,1961,24000000
khm,1962,20000000
khm,1963,20000000
khm,1964,7000000
khm,1965,1620000.00477
khm,1966,460000.00834
khm,1967,219999.99881
khm,1968,180000.00715
khm,1971,25000000
khm,1972,43000000
khm,1973,125000000
khm,1974,288000000
khm,1975,78000000
khm,1987,2000000
khm,1988,4000000
khm,1989,5000000
khm,1990,5000000
khm,1991,6000000
khm,1992,13000000
khm,1993,29000000
khm,1994,16000000
khm,1995,33000000
khm,1996,28000000
khm,1997,30000000
khm,1998,32470001.2207
khm,1999,14109999.65668
khm,2000,21459999.08447
khm,2001,22440000.53406
khm,2002,44400001.52588
khm,2003,51220001.2207
khm,2004,48139999.38965
khm,2005,70360000.61035
khm,2006,57869998.93188
khm,2007,87220001.2207
khm,2008,69779998.7793
khm,2009,68559997.55859
khm,2010,84099998.47412
khm,2011,72739997.86377
khm,2012,86389999.38965
khm,2013,75550003.05176
khm,2014,79959999.08447
khm,2015,86050003.05176
khm,2016,87059997.55859
khm,2017,91129997.25342
khm,2018,101919998.16894
khm,2019,89129997.25342
kir,1998,560000.00238
kir,1999,680000.00715
kir,2000,479999.98927
kir,2001,810000.00238
kir,2002,980000.01907
kir,2003,870000.00477
kir,2004,1320000.05245
kir,2005,839999.97377
kir,2006,769999.98093
kir,2007,709999.97854
kir,2008,469999.99881
kir,2009,19999.99955
kir,2015,50000.00075
kna,1988,3000000
kna,1989,7000000
kna,1990,2000000
kna,1998,-189999.99762
kna,1999,-310000.00238
kna,2000,-379999.99523
kna,2001,-469999.99881
kna,2002,-389999.98569
kna,2003,-620000.00477
kna,2004,-670000.01669
kna,2005,-699999.98808
kna,2006,-730000.01907
kna,2007,-769999.98093
kna,2008,-810000.00238
kna,2009,-850000.02384
kna,2010,-889999.98569
kna,2011,-389999.98569
kna,2012,-1029999.97139
kor,1960,249000000
kor,1961,228000000
kor,1962,234000000
kor,1963,239000000
kor,1964,157000000
kor,1965,164750000
kor,1966,169259994.50684
kor,1967,192479995.72754
kor,1968,188240005.49316
kor,1969,219000000
kor,1970,175000000
kor,1971,175000000
kor,1972,230000000
kor,1973,91000000
kor,1974,33000000
kor,1975,88000000
kor,1976,124000000
kor,1977,58000000
kor,1978,51000000
kor,1979,24000000
kor,1980,21000000
kor,1981,12000000
kor,1982,-12000000
kor,1983,-13000000
kor,1984,-16000000
kor,1985,-19000000
kor,1986,-23000000
kor,1987,-22000000
kor,1988,-26000000
kor,1989,-34000000
kor,1990,-31000000
kor,1991,-29000000
kor,1992,-40000000
kor,1993,-42000000
kor,1994,-43000000
kor,1995,-42000000
kor,1996,-54000000
kor,1997,-44000000
kor,1998,-43779998.7793
kor,1999,-43970001.2207
kor,2000,-44409999.84741
kor,2001,-44270000.45776
kor,2002,-44580001.83105
kor,2003,-44349998.47412
kor,2004,-44439998.62671
kos,2009,207440002.44141
kos,2010,8630000.11444
kos,2011,18290000.91553
kos,2012,98610000.61035
kos,2013,75639999.38965
kos,2014,65440002.44141
kos,2015,45689998.62671
kos,2016,63119998.93188
kos,2017,50029998.7793
kos,2018,48490001.67847
kos,2019,38909999.84741
lao,1960,33000000
lao,1961,51000000
lao,1962,30000000
lao,1963,31000000
lao,1964,39000000
lao,1965,58400001.52588
lao,1966,55689998.62671
lao,1967,58169998.16895
lao,1968,43759998.32153
lao,1969,51000000
lao,1970,53000000
lao,1971,56000000
lao,1972,48000000
lao,1973,54000000
lao,1974,36000000
lao,1975,14000000
lao,1992,1000000
lao,1995,2000000
lao,1996,3000000
lao,1997,2000000
lao,1998,7670000.07629
lao,1999,6030000.20981
lao,2000,2700000.04768
lao,2001,4519999.98093
lao,2002,8529999.73297
lao,2003,6800000.19073
lao,2004,3519999.98093
lao,2005,7360000.13351
lao,2006,4269999.98093
lao,2007,1399999.97616
lao,2008,3150000.09537
lao,2009,7440000.05722
lao,2010,12819999.69482
lao,2011,11930000.30518
lao,2012,8550000.19073
lao,2013,9340000.15259
lao,2014,18420000.07629
lao,2015,25329999.92371
lao,2016,32470001.2207
lao,2017,44599998.47412
lao,2018,55319999.69482
lao,2019,54069999.69482
lbn,1960,9000000
lbn,1961,8000000
lbn,1962,4000000
lbn,1963,3000000
lbn,1964,-3000000
lbn,1965,-50000.00075
lbn,1966,1259999.99046
lbn,1967,1470000.02861
lbn,1969,1000000
lbn,1970,6000000
lbn,1971,1000000
lbn,1972,6000000
lbn,1973,1000000
lbn,1976,1000000
lbn,1977,20000000
lbn,1978,13000000
lbn,1979,12000000
lbn,1980,3000000
lbn,1981,5000000
lbn,1982,13000000
lbn,1983,27000000
lbn,1984,28000000
lbn,1985,23000000
lbn,1986,9000000
lbn,1987,21000000
lbn,1988,20000000
lbn,1989,19000000
lbn,1990,12000000
lbn,1991,18000000
lbn,1992,13000000
lbn,1993,6000000
lbn,1994,20000000
lbn,1995,2000000
lbn,1996,6000000
lbn,1997,-1000000
lbn,1998,680000.00715
lbn,1999,14670000.07629
lbn,2000,31829999.92371
lbn,2001,46819999.69482
lbn,2002,36180000.30518
lbn,2003,29600000.38147
lbn,2004,28829999.92371
lbn,2005,38299999.23706
lbn,2006,91370002.74658
lbn,2007,127139999.38965
lbn,2008,209580001.83105
lbn,2009,136860000.61035
lbn,2010,83800003.05176
lbn,2011,89069999.69482
lbn,2012,323549987.79297
lbn,2013,99639999.38965
lbn,2014,121120002.74658
lbn,2015,303500000
lbn,2016,138770004.27246
lbn,2017,203059997.55859
lbn,2018,180710006.71387
lbn,2019,238710006.71387
lbr,1960,9000000
lbr,1961,18000000
lbr,1962,34000000
lbr,1963,11000000
lbr,1964,11000000
lbr,1965,25219999.31335
lbr,1966,21479999.54224
lbr,1967,21959999.08447
lbr,1968,14319999.69482
lbr,1969,13000000
lbr,1970,10000000
lbr,1971,10000000
lbr,1972,10000000
lbr,1973,6000000
lbr,1974,5000000
lbr,1975,8000000
lbr,1976,15000000
lbr,1977,10000000
lbr,1978,10000000
lbr,1979,10000000
lbr,1980,32000000
lbr,1981,63000000
lbr,1982,62000000
lbr,1983,54000000
lbr,1984,84000000
lbr,1985,52000000
lbr,1986,48000000
lbr,1987,25000000
lbr,1988,22000000
lbr,1989,13000000
lbr,1990,19000000
lbr,1991,42000000
lbr,1992,10000000
lbr,1993,12000000
lbr,1994,17000000
lbr,1995,12000000
lbr,1996,13000000
lbr,1997,12000000
lbr,1998,8670000.07629
lbr,1999,36400001.52588
lbr,2000,15869999.88556
lbr,2001,12609999.65668
lbr,2002,15079999.92371
lbr,2003,30209999.08447
lbr,2004,102510002.13623
lbr,2005,86349998.47412
lbr,2006,88389999.38965
lbr,2007,102730003.35693
lbr,2008,275989990.23438
lbr,2009,96930000.30518
lbr,2010,127150001.52588
lbr,2011,149270004.27246
lbr,2012,175050003.05176
lbr,2013,157929992.67578
lbr,2014,209309997.55859
lbr,2015,514059997.55859
lbr,2016,399559997.55859
lbr,2017,286130004.88281
lbr,2018,229589996.33789
lbr,2019,182500000
lby,1960,33000000
lby,1961,24000000
lby,1962,20000000
lby,1963,16000000
lby,1964,7000000
lby,1965,2599999.90463
lby,1966,430000.00715
lby,1967,-1279999.97139
lby,1968,2829999.92371
lby,1969,1000000
lby,2004,39999.99911
lby,2005,129999.99523
lby,2006,25110000.61035
lby,2007,4030000.20981
lby,2008,14260000.22888
lby,2009,5650000.09537
lby,2010,6599999.90463
lby,2011,288950012.20703
lby,2012,38540000.91553
lby,2013,12350000.38147
lby,2014,20670000.07629
lby,2015,20760000.22888
lby,2016,20110000.61035
lby,2017,44639999.38965
lby,2018,65589996.33789
lby,2019,63740001.67847
lca,1998,159999.99642
lca,1999,59999.99866
lca,2000,289999.99166
lca,2001,150000.00596
lca,2002,239999.99464
lca,2006,50000.00075
lca,2007,19999.99955
lca,2008,19999.99955
lca,2012,9999.99978
lca,2013,9999.99978
lca,2014,19999.99955
lca,2015,19999.99955
lca,2016,39999.99911
lca,2017,29999.99933
lca,2018,-50000.00075
lca,2019,-50000.00075
lka,1960,8000000
lka,1961,9000000
lka,1962,8000000
lka,1963,4000000
lka,1964,3000000
lka,1965,3900000.09537
lka,1966,5719999.79019
lka,1967,13649999.61853
lka,1968,18229999.54224
lka,1969,20000000
lka,1970,10000000
lka,1971,14000000
lka,1972,17000000
lka,1973,9000000
lka,1974,7000000
lka,1975,23000000
lka,1976,26000000
lka,1977,37000000
lka,1978,41000000
lka,1979,40000000
lka,1980,55000000
lka,1981,31000000
lka,1982,49000000
lka,1983,62000000
lka,1984,76000000
lka,1985,85000000
lka,1986,66000000
lka,1987,35000000
lka,1988,41000000
lka,1989,43000000
lka,1990,75000000
lka,1991,78000000
lka,1992,52000000
lka,1993,77000000
lka,1994,37000000
lka,1995,25000000
lka,1996,4000000
lka,1997,5000000
lka,1998,-600000.02384
lka,1999,5150000.09537
lka,2000,-3859999.8951
lka,2001,-9689999.58038
lka,2002,-11020000.45776
lka,2003,-8550000.19073
lka,2004,-3369999.88556
lka,2005,59139999.38965
lka,2006,29180000.30518
lka,2007,33479999.54224
lka,2008,51790000.91553
lka,2009,32310001.37329
lka,2010,28909999.84741
lka,2011,23250000
lka,2012,5030000.20981
lka,2013,30979999.54224
lka,2014,7940000.05722
lka,2015,-7079999.92371
lka,2016,3230000.01907
lka,2017,5460000.03815
lka,2018,36970001.2207
lka,2019,11909999.84741
lso,1965,29999.99933
lso,1966,469999.99881
lso,1967,759999.99046
lso,1968,1580000.04292
lso,1969,2000000
lso,1970,4000000
lso,1971,4000000
lso,1972,3000000
lso,1973,2000000
lso,1974,3000000
lso,1975,2000000
lso,1976,4000000
lso,1977,4000000
lso,1978,5000000
lso,1979,9000000
lso,1980,16000000
lso,1981,25000000
lso,1982,25000000
lso,1983,25000000
lso,1984,32000000
lso,1985,19000000
lso,1986,19000000
lso,1987,19000000
lso,1988,21000000
lso,1989,18000000
lso,1990,14000000
lso,1991,10000000
lso,1992,12000000
lso,1993,5000000
lso,1994,5000000
lso,1995,11000000
lso,1996,3000000
lso,1997,2000000
lso,1998,1990000.00954
lso,1999,1490000.00954
lso,2000,1299999.95232
lso,2001,1669999.95708
lso,2002,5989999.77112
lso,2003,2660000.08583
lso,2004,3970000.02861
lso,2005,2720000.02861
lso,2006,3230000.01907
lso,2007,19450000.76294
lso,2008,13649999.61853
lso,2009,24649999.61853
lso,2010,57229999.54224
lso,2011,98040000.91553
lso,2012,123550003.05176
lso,2013,169830001.83105
lso,2014,38250000
lso,2015,26520000.45776
lso,2016,46810001.37329
lso,2017,73199996.94824
lso,2018,85889999.38965
lso,2019,54849998.47412
ltu,1992,25000000
ltu,1993,24000000
ltu,1994,15000000
ltu,1995,11000000
ltu,1996,14000000
ltu,1997,1000000
ltu,1998,9260000.22888
ltu,1999,7809999.94278
ltu,2000,2039999.96185
ltu,2001,-1190000.05722
ltu,2002,-1509999.99046
ltu,2003,-1580000.04292
ltu,2004,1580000.04292
lva,1992,24000000
lva,1993,1000000
lva,1994,2000000
lva,1995,1000000
lva,1996,4000000
lva,1997,2000000
lva,1998,2079999.92371
lva,1999,3809999.94278
lva,2000,1149999.97616
lva,2001,1710000.03815
lva,2002,810000.00238
lva,2003,1450000.04768
lva,2004,2769999.98093
mac,1960,1000000
mac,1963,1000000
mac,1966,340000.00358
mac,1967,140000.0006
mac,1968,170000.00179
mac,1999,19999.99955
mar,1960,60000000
mar,1961,98000000
mar,1962,49000000
mar,1963,49000000
mar,1964,39000000
mar,1965,51419998.16895
mar,1966,46330001.83105
mar,1967,30100000.38147
mar,1968,51540000.91553
mar,1969,29000000
mar,1970,33000000
mar,1971,53000000
mar,1972,34000000
mar,1973,17000000
mar,1974,25000000
mar,1975,14000000
mar,1976,27000000
mar,1977,29000000
mar,1978,23000000
mar,1979,20000000
mar,1980,19000000
mar,1981,40000000
mar,1982,51000000
mar,1983,46000000
mar,1984,59000000
mar,1985,96000000
mar,1986,47000000
mar,1987,85000000
mar,1988,69000000
mar,1989,68000000
mar,1990,57000000
mar,1991,41000000
mar,1992,33000000
mar,1993,25000000
mar,1994,4000000
mar,1995,-21000000
mar,1996,-3000000
mar,1997,-27000000
mar,1998,-13850000.38147
mar,1999,-16760000.22888
mar,2000,14000000
mar,2001,-12710000.03815
mar,2002,-13319999.69482
mar,2003,-9789999.96185
mar,2004,-10329999.92371
mar,2005,-14909999.84741
mar,2006,-6530000.20981
mar,2007,5489999.77112
mar,2008,5679999.82834
mar,2009,31600000.38147
mar,2010,45169998.16895
mar,2011,132100006.10352
mar,2012,152320007.32422
mar,2013,260179992.67578
mar,2014,9159999.84741
mar,2015,15020000.45776
mar,2016,29129999.16077
mar,2017,39400001.52588
mar,2018,49020000.45776
mar,2019,54729999.54224
mda,1992,9000000
mda,1993,25000000
mda,1994,21000000
mda,1995,16000000
mda,1996,13000000
mda,1997,8000000
mda,1998,3789999.96185
mda,1999,36849998.47412
mda,2000,35000000
mda,2001,43509998.32153
mda,2002,56909999.84741
mda,2003,41700000.76294
mda,2004,32759998.32153
mda,2005,30090000.15259
mda,2006,23889999.38965
mda,2007,18940000.53406
mda,2008,35869998.93188
mda,2009,32169998.16895
mda,2010,20409999.84741
mda,2011,27649999.61853
mda,2012,38549999.23706
mda,2013,85169998.16895
mda,2014,123330001.83106
mda,2015,88800003.05176
mda,2016,26850000.38147
mda,2017,27430000.30518
mda,2018,34090000.15259
mda,2019,35020000.45776
mdg,1962,1000000
mdg,1963,1000000
mdg,1964,1000000
mdg,1965,1450000.04768
mdg,1966,1539999.96185
mdg,1967,1279999.97139
mdg,1968,750000
mdg,1969,2000000
mdg,1970,2000000
mdg,1971,2000000
