geo,time,ny_trf_nctr_cn
cmr,1987,10000070700
cmr,1988,14001321000
cmr,1989,26899845100
cmr,1990,-11589999600
cmr,1991,15688999900
cmr,1992,49300000800
cmr,1993,-4876599800
cmr,1994,8576200200
cmr,1995,29636499500
cmr,1996,17200001000
cmr,1997,46799999000
cmr,1998,63099998200
cmr,1999,68800004100
cmr,2000,68843507100
cmr,2001,87251759900
cmr,2002,168750589800
cmr,2003,121472226800
cmr,2004,79465546600
cmr,2005,128414511700
cmr,2006,131682295000
cmr,2007,229044398700
cmr,2008,277632330700
cmr,2009,209766537100
cmr,2010,171060539900
cmr,2011,121720809200
cmr,2012,103940307100
cmr,2013,150000000000
cmr,2014,177000000000
cmr,2015,115000000000
cmr,2016,205000000000
cmr,2017,246000000000
cmr,2018,253000000000
cmr,2019,295000000000
cmr,2020,241000000000
cod,1965,0
cod,1966,0
cod,1967,0
cod,1991,0
cod,1994,3600
cod,1995,2009000
cod,1996,51690500
cod,1997,-1313400
cod,1998,51413100
cod,1999,217391500
cod,2000,9714609500
cod,2001,76620996000
cod,2002,128133879400
cod,2003,152906565700
cod,2004,142854483800
cod,2005,174723570100
cod,2006,335891279800
cod,2007,444590074500
cod,2008,588402667800
cod,2009,956167226900
cod,2010,934595334900
cod,2011,952547167400
cod,2012,930368641100
cod,2013,1485669459100
cod,2014,1880843623500
cod,2015,1763892236900
cod,2016,1336837918900
cod,2017,2137655783200
cod,2018,1953633935400
cod,2019,2412832672600
cod,2020,1496843537300
cog,1990,700037999.99994
cog,1991,-1300031800
cog,1992,-4900018900
cog,1993,-3497102000
cog,1994,-16600140400
cog,1995,20847010700
cog,1996,15884522900
cog,1997,1189937600
cog,1998,-1796000800
cog,1999,-3271383900
cog,2000,13399929900
cog,2001,-11184977200
cog,2002,-15900000000
cog,2003,-8716980700
cog,2004,-14868506500
cog,2005,8312990000.00022
cog,2006,7153000000
cog,2007,113000000
cog,2008,-2179000000
cog,2009,-14872000000
cog,2010,-59328000000
cog,2011,-40551000000
cog,2012,-29780000000
cog,2013,-17316000000
cog,2014,-20110000000
cog,2015,84002000000
cog,2016,304428000000
cog,2017,-1681000000
cog,2018,-1892683903.88135
cog,2019,-2654915464.84828
cog,2020,-86204634849.49619
col,1968,505010666.63804
col,1969,658165383.2977
col,1970,663951599.96201
col,1971,679705236.78579
col,1972,759671866.01059
col,1973,817172351.25647
col,1974,1327085158.69636
col,1975,1491212632.8097
col,1976,1769390174.949
col,1977,1692773590.50668
col,1978,2846871806.08429
col,1979,4340077049.898
col,1980,7801250874.84876
col,1981,13188306403.44
col,1982,10854409124.897
col,1983,12932105199.9317
col,1984,30144355258.2088
col,1985,65605678333.2182
col,1986,152495212083.33401
col,1987,242850107500
col,1988,288403575333.33301
col,1989,343546138833.33301
col,1990,515317990500
col,1991,1074910693000
col,1992,1316443131600
col,1993,982167609600
col,1994,902891543800
col,1995,729209524900
col,1996,731772025100
col,1997,813876937600
col,1998,1070108641600
col,1999,2554664347600
col,2000,3493436846100
col,2001,5413344705100
col,2002,6650776697000
col,2003,9520725661600
col,2004,9789636223200
col,2005,9473000000000
col,2006,11116000000000
col,2007,10710000000000
col,2008,10725000000000
col,2009,9829000000000
col,2010,8441000000000
col,2011,8935000000000
col,2012,8307000000000
col,2013,8838000000000
col,2014,9288000000000
col,2015,15046000000000
col,2016,17980000000000
col,2017,19525000000000
col,2018,22699000000000
col,2019,28639000000000
col,2020,32469722716247.80078
com,1990,1497945000.00001
com,1991,1050985100
com,1992,1313000000
com,1993,3021042700
com,1994,2961021300
com,1995,13444492500
com,1996,12522485300
com,1997,8362272600
com,1998,13707922300
com,1999,14569159000
com,2000,16663514400
com,2001,21034519000
com,2002,18336420700
com,2003,18960372800
com,2004,25397099800
com,2005,29929184000
com,2006,29669832900
com,2007,31178000000
com,2008,38375422500
com,2009,48836434200
com,2010,54026879500
com,2011,53300818700
com,2012,73769805100
com,2013,65427598200
com,2014,62884921300
com,2015,72153000000
com,2016,46659000000
com,2017,62341000000
com,2018,59652000000
com,2019,70403000000
cpv,1980,1596399400
cpv,1981,2779001900
cpv,1982,2789398400
cpv,1983,3936798200
cpv,1984,5271299000
cpv,1985,5121501900
cpv,1986,5455498900
cpv,1987,5680097400
cpv,1988,4635520000
cpv,1989,5537141200
cpv,1990,5585227300
cpv,1991,6021931900
cpv,1992,6645120700
cpv,1993,8822994200
cpv,1994,10091000500
cpv,1995,11650799500
cpv,1996,12018054700
cpv,1997,11763072600
cpv,1998,13444638500
cpv,1999,16365473600
cpv,2000,16296640900
cpv,2001,15961001700
cpv,2002,19813505600
cpv,2003,21214102000
cpv,2004,20685369800
cpv,2005,24780288300
cpv,2006,25525203800
cpv,2007,24223837400
cpv,2008,23901777600
cpv,2009,24596051100
cpv,2010,28290063500
cpv,2011,28463905300
cpv,2012,22307613400
cpv,2013,22794984900
cpv,2014,22039408500
cpv,2015,25244351000
cpv,2016,27845409000
cpv,2017,29671589500
cpv,2018,29899189100
cpv,2019,32618010400
cpv,2020,34442245400
cri,1965,32462500
cri,1966,33125000
cri,1967,29812500
cri,1968,25175000
cri,1969,25175000
cri,1970,22525000
cri,1971,23259400
cri,1972,26653700
cri,1973,46750400
cri,1974,68666200
cri,1975,81161500
cri,1976,95974500
cri,1977,135406000
cri,1978,142262000
cri,1979,104554000
cri,1980,124265000
cri,1981,589785430
cri,1982,1342900530
cri,1983,2835499800
cri,1984,6274657430
cri,1985,11044350000
cri,1986,8476020000
cri,1987,14186020000
cri,1988,19356766000
cri,1989,15524454000
cri,1990,17566526000
cri,1991,14363442405
cri,1992,21948371045.53
cri,1993,20396248841.7
cri,1994,24381438903.7
cri,1995,23726884535.44
cri,1996,30381851846.85
cri,1997,27647128245.69
cri,1998,26677241459.88
cri,1999,25647366143.02
cri,2000,23079334845.08
cri,2001,53679858837.42
cri,2002,69405133225.09
cri,2003,90156411745.72
cri,2004,101414642427.5
cri,2005,141664855903.07001
cri,2006,194804030617.20999
cri,2007,267810581432.79999
cri,2008,251389146812.17001
cri,2009,229933030106.23001
cri,2010,234995861308.41
cri,2011,204458000537.23001
cri,2012,222252572793.60001
cri,2013,214739828422.41
cri,2014,265249060557.89999
cri,2015,270243298571.34
cri,2016,310275002984.35999
cri,2017,332372136797.91998
cri,2018,318017447895.04999
cri,2019,346018083833.60999
cri,2020,327671832276.26001
cub,2003,977600000
cub,2004,973900000
cub,2005,-367200000
cub,2006,277700000
cub,2007,-199000000
cub,2008,481900000
cub,2009,235000000
cub,2010,-196000000
cub,2011,261000000
cub,2012,-394000000
cub,2013,-220000000
cub,2014,220000000
cub,2015,219000000
cub,2016,617000000
cub,2017,464000000
cub,2018,758000000
cym,2010,-143900000
cym,2011,-145578000
cym,2012,-253976000
cym,2013,-265421500
cym,2014,-303871900
cym,2015,-202648300
cym,2016,-368649300
cym,2017,-622461400
cym,2018,-582623900
cym,2019,-476023100
cym,2020,-497000000
cyp,1976,19500000
cyp,1977,23700000
cyp,1978,16700000
cyp,1979,16600000
cyp,1980,15800000
cyp,1981,16300000
cyp,1982,23500000
cyp,1983,28300000
cyp,1984,14500000
cyp,1985,13300000
cyp,1986,53100000
cyp,1987,51800000
cyp,1988,57700000
cyp,1989,56900000
cyp,1990,58000000
cyp,1991,50600000
cyp,1992,52900000
cyp,1993,56200000
cyp,1994,56500000
cyp,1995,23000000
cyp,1996,18200000
cyp,1997,18800000
cyp,1998,23400000
cyp,1999,56000000
cyp,2000,110300000
cyp,2001,34722400
cyp,2002,71319600
cyp,2003,74886800
cyp,2004,78822000
cyp,2005,42755200
cyp,2006,94618100
cyp,2007,-5647700
cyp,2008,-68400200
cyp,2009,-198450700
cyp,2010,-191801900
cyp,2011,-221237400
cyp,2012,-245605000
cyp,2013,-335724900
cyp,2014,-409030800
cyp,2015,-431207800
cyp,2016,-361826600
cyp,2017,-333638100
cyp,2018,-352570500
cyp,2019,-269321400
cyp,2020,-300721900
cze,1992,-9303657000
cze,1993,3728199000
cze,1994,4464209000
cze,1995,7636000000
cze,1996,5606000000
cze,1997,1280000000
cze,1998,139000000
cze,1999,463000000
cze,2000,517000000
cze,2001,-1208000000
cze,2002,794000000
cze,2003,2881000000
cze,2004,-4442000000
cze,2005,-16852000000
cze,2006,-17663000000
cze,2007,-27660000000
cze,2008,-24493000000
cze,2009,-27200000000
cze,2010,-28804000000
cze,2011,-33788000000
cze,2012,-32336000000
cze,2013,-33459000000
cze,2014,-34111000000
cze,2015,-34248000000
cze,2016,-54281000000
cze,2017,-53569000000
cze,2018,-56290000000
cze,2019,-50710000000
cze,2020,-63854000000
deu,1970,-2773350000
deu,1971,-2669219000
deu,1972,-3093307000
deu,1973,-3546502000
deu,1974,-4003977000
deu,1975,-4205454000
deu,1976,-4532824000
deu,1977,-4210725000
deu,1978,-4829733000
deu,1979,-5426168000
deu,1980,-5836197000
deu,1981,-5782195000
deu,1982,-5719788000
deu,1983,-5620277000
deu,1984,-7119790000
deu,1985,-6828173000
deu,1986,-6251023000
deu,1987,-6311109000
deu,1988,-6890847000
deu,1989,-7436635000
deu,1990,-19580524000
deu,1991,-40403324000
deu,1992,-28939155000
deu,1993,-34410863000
deu,1994,-36511994000
deu,1995,-28261000000
deu,1996,-26888000000
deu,1997,-27500000000
deu,1998,-27696000000
deu,1999,-25916000000
deu,2000,-28830000000
deu,2001,-27331000000
deu,2002,-27899000000
deu,2003,-29427000000
deu,2004,-28430000000
deu,2005,-30218000000
deu,2006,-29547000000
deu,2007,-31806000000
deu,2008,-34892000000
deu,2009,-32012000000
deu,2010,-35860000000
deu,2011,-32615000000
deu,2012,-35333000000
deu,2013,-42199000000
deu,2014,-36186000000
deu,2015,-36915000000
deu,2016,-36896000000
deu,2017,-46759000000
deu,2018,-44453000000
deu,2019,-43722000000
deu,2020,-48254000000
dji,1991,33251000000
dji,1992,31089000000
dji,1993,32394000000
dji,1994,23622000000
dji,1995,21401000000
dji,1996,19792000000
dji,1997,17585000000
dji,1998,17804000000
dji,1999,20669000000
dji,2000,18127000000
dji,2001,18652000000
dji,2002,15145000000
dji,2003,19613000000
dji,2004,12171000000
dji,2005,12899000000
dji,2006,13996000000
dji,2007,14075000000
dji,2008,14190000000
dji,2009,15304000000
dji,2010,18712000000
dji,2011,13175000000
dji,2012,16244000000
dji,2013,19992000000
dji,2014,19497500000
dji,2015,34876300000
dji,2016,35250300000
dji,2017,27303000000
dji,2018,34954000000
dji,2019,48307000000
dji,2020,34624000000
dma,1977,15390000
dma,1978,24840000
dma,1979,73980000
dma,1980,65880000
dma,1981,41560000
dma,1982,26880000
dma,1983,33240000
dma,1984,47180000
dma,1985,55800000
dma,1986,6630000
dma,1987,17520000
dma,1988,27610000
dma,1989,20140000
dma,1990,15830000
dma,1991,19800000
dma,1992,20210000
dma,1993,23490000
dma,1994,19090000
dma,1995,21240000
dma,1996,27460000
dma,1997,27960000
dma,1998,34400000
dma,1999,36610000
dma,2000,48780000
dma,2001,47167000
dma,2002,36834700
dma,2003,34467000
dma,2004,48897000
dma,2005,53098100
dma,2006,52851500
dma,2007,57112800
dma,2008,51405700
dma,2009,51547600
dma,2010,53218600
dma,2011,44530100
dma,2012,45385500
dma,2013,54820000
dma,2014,125040000
dma,2015,140040000
dma,2016,98220000
dma,2017,146160000
dma,2018,116260000
dma,2019,49154000
dma,2020,56406000
dnk,1966,-439276000
dnk,1967,-479124800
dnk,1968,-246933300
dnk,1969,-806035700
dnk,1970,-925154000
dnk,1971,-582529000
dnk,1972,-880115000
dnk,1973,-2010563000
dnk,1974,-1016003000
dnk,1975,-2568016000
dnk,1976,-2272929000
dnk,1977,-2993271000
dnk,1978,-3344396000
dnk,1979,-5857129000
dnk,1980,-5703314000
dnk,1981,-7153707000
dnk,1982,-9750807000
dnk,1983,-11656966000
dnk,1984,-9921822000
dnk,1985,-11983102000
dnk,1986,-14787856000
dnk,1987,-17419270000
dnk,1988,-13971484000
dnk,1989,-15128068000
dnk,1990,-14240819000
dnk,1991,-17469046000
dnk,1992,-17847561000
dnk,1993,-20961201000
dnk,1994,-21622049000
dnk,1995,-22395000000
dnk,1996,-26343000000
dnk,1997,-21835000000
dnk,1998,-27838000000
dnk,1999,-33924000000
dnk,2000,-37001000000
dnk,2001,-33606000000
dnk,2002,-36552000000
dnk,2003,-34079000000
dnk,2004,-39424000000
dnk,2005,-33595000000
dnk,2006,-33304000000
dnk,2007,-33947000000
dnk,2008,-31012000000
dnk,2009,-34951000000
dnk,2010,-36558000000
dnk,2011,-35416000000
dnk,2012,-37835000000
dnk,2013,-38881000000
dnk,2014,-33194000000
dnk,2015,-32843000000
dnk,2016,-28859000000
dnk,2017,-29727000000
dnk,2018,-36976000000
dnk,2019,-34096000000
dnk,2020,-39317000000
dom,1968,10000000
dom,1969,8400000
dom,1970,31200000
dom,1971,17400000
dom,1972,30600000
dom,1973,30600000
dom,1974,35000000
dom,1975,39000000
dom,1976,125800000
dom,1977,139600000
dom,1978,149800000
dom,1979,205800000
dom,1980,187800000
dom,1981,193000000
dom,1982,205000000
dom,1983,477720000
dom,1984,540486500
dom,1985,2121268600
dom,1986,1731587700
dom,1987,2709775600
dom,1988,4534083100
dom,1989,4997035500
dom,1990,6766016500
dom,1991,10525757100
dom,1992,11465768000
dom,1993,11175000000
dom,1994,12403324500
dom,1995,12769614000
dom,1996,15059313100
dom,1997,18938557600
dom,1998,29248828700
dom,1999,29274431400
dom,2000,30786267000
dom,2001,33837183600
dom,2002,39933441700
dom,2003,69008256000
dom,2004,105379197900
dom,2005,81746954000
dom,2006,104661844600
dom,2007,112812531500
dom,2008,121320213800
dom,2009,115699266200
dom,2010,126371640000
dom,2011,146840780400
dom,2012,153920097300
dom,2013,173398298400
dom,2014,190238254800
dom,2015,214138334900
dom,2016,233045721700
dom,2017,271463650100
dom,2018,318525686800
dom,2019,353904045000
dom,2020,456026755800
dza,1977,1167000000
dza,1978,1250000000
dza,1979,1237000000
dza,1980,1155000000
dza,1981,1334000000
dza,1982,1510000000
dza,1983,1140000000
dza,1984,900000000
dza,1985,1903000000
dza,1986,3592000000
dza,1987,2509000000
dza,1988,2311000000
dza,1989,4114000000
dza,1990,2983000000
dza,1991,3992000000
dza,1996,48179118100
dza,1997,61169420000
dza,1998,62263340000
dza,1999,52593460000
dza,2000,59455400000
dza,2001,105464000000
dza,2002,138019000000
dza,2003,187578000000
dza,2004,236320000000
dza,2005,227628000000
dza,2006,164713000000
dza,2007,199664000000
dza,2008,226523000000
dza,2009,240493000000
dza,2010,241934000000
dza,2011,258155000000
dza,2012,302765000000
dza,2013,261347000000
dza,2014,330937000000
dza,2015,326108000000
dza,2016,383923000000
dza,2017,433922000000
dza,2018,500682000000
dza,2019,430886000000
dza,2020,367385000000
ecu,1960,7200000
ecu,1961,7100000
ecu,1962,9300000
ecu,1963,6700000
ecu,1964,11900000
ecu,1965,9300000
ecu,1966,9400000
ecu,1967,12700000
ecu,1968,13200000
ecu,1969,12300000
ecu,1970,17200000
ecu,1971,16100000
ecu,1972,15300000
ecu,1973,27200000
ecu,1974,31400000
ecu,1975,32300000
ecu,1976,31200000
ecu,1977,36200000
ecu,1978,40900000
ecu,1979,30200000
ecu,1980,30300000
ecu,1981,25400000
ecu,1982,20200000
ecu,1983,24100000
ecu,1984,20100000
ecu,1985,79900000
ecu,1986,45400000
ecu,1987,131600000
ecu,1988,97200000
ecu,1989,97000000
ecu,1990,107200000
ecu,1991,110100000
ecu,1992,120000000
ecu,1993,255500000
ecu,1994,322300000
ecu,1995,441900000
ecu,1996,491700000
ecu,1997,620900000
ecu,1998,766900000
ecu,1999,1089500000
ecu,2000,1351800000
ecu,2001,1638800000
ecu,2002,1651675200
ecu,2003,1769425800
ecu,2004,2030220100
ecu,2005,2660939400
ecu,2006,3103864500
ecu,2007,3183533000
ecu,2008,2910399000
ecu,2009,2868773000
ecu,2010,2641385000
ecu,2011,2684726000
ecu,2012,2480389000
ecu,2013,2393561000
ecu,2014,2325366000
ecu,2015,2033739000
ecu,2016,2771804000
ecu,2017,2877168000
ecu,2018,2391314000
ecu,2019,2976554000
ecu,2020,2992940000
egy,1987,4272824500
egy,1988,7187345700
egy,1989,8218617000
egy,1990,10780112600
egy,1991,22323771000
egy,1992,14557225200
egy,1993,19116350900
egy,1994,13643112300
egy,1995,14234061700
egy,1996,11943571200
egy,1997,14052228900
egy,1998,15585816600
egy,1999,16511118400
egy,2000,15940716800
egy,2001,13883562000
egy,2002,18923180000
egy,2003,18768360000
egy,2004,24234056000
egy,2005,32621078000
egy,2006,31895825000
egy,2007,40320023000
egy,2008,51356800000
egy,2009,45438766000
egy,2010,57653334000
egy,2011,76324808000
egy,2012,110448000000
egy,2013,124258605000
egy,2014,211664263000
egy,2015,162318436000
egy,2016,136844205000
egy,2017,321412672000
egy,2018,470387893000
egy,2019,440994816000
egy,2020,443708797000
eri,1992,782369300
eri,1993,955367500
eri,1994,1971816000
eri,1995,1519360000
eri,1996,1721394400
eri,1997,2905141100
eri,1998,2238709800
eri,1999,2617221000
eri,2000,3354312500
eri,2001,4256895800
eri,2002,5362740400
eri,2003,5731572700
eri,2004,5588073800
eri,2005,5698417300
eri,2006,5427375000
eri,2007,5427375000
eri,2008,5427375000
eri,2009,5427375000
esp,1970,138793000
esp,1971,161952000
esp,1972,173660000
esp,1973,230546000
esp,1974,183173000
esp,1975,189854000
esp,1976,191909000
esp,1977,205121000
esp,1978,269573000
esp,1979,210394000
esp,1980,291413000
esp,1981,320219000
esp,1982,371433000
esp,1983,352679000
esp,1984,407137000
esp,1985,377046000
esp,1986,59001000
esp,1987,418244000
esp,1988,718859000
esp,1989,480919000
esp,1990,5846000
esp,1991,-266107000
esp,1992,-828935000
esp,1993,-782436000
esp,1994,-1144622000
esp,1995,308465000
esp,1996,-841122000
esp,1997,-1168691000
esp,1998,-1727725000
esp,1999,-2365000000
esp,2000,-4139000000
esp,2001,-5027000000
esp,2002,-4543000000
esp,2003,-6873000000
esp,2004,-7303000000
esp,2005,-9925000000
esp,2006,-13120000000
esp,2007,-12906000000
esp,2008,-15443000000
esp,2009,-13921000000
esp,2010,-12584000000
esp,2011,-13143000000
esp,2012,-12160000000
esp,2013,-12466000000
esp,2014,-10671000000
esp,2015,-10693000000
esp,2016,-11797000000
esp,2017,-10125000000
esp,2018,-11812000000
esp,2019,-12959000000
esp,2020,-13870000000
est,2000,100744000
est,2001,109168000
est,2002,85143000
est,2003,112834000
est,2004,49412000
est,2005,17990000
est,2006,-33655000
est,2007,22144000
est,2008,77100000
est,2009,88900000
est,2010,108800000
est,2011,101000000
est,2012,106300000
est,2013,5700000
est,2014,14700000
est,2015,7000000
est,2016,-32900000
est,2017,171900000
est,2018,67900000
est,2019,52200000
eth,1981,179800000
eth,1982,237600000
eth,1983,377300000
eth,1984,560000000
eth,1985,921200000
eth,1986,502741100
eth,1987,359867300
eth,1988,634000000
eth,1989,822100000
eth,1990,690000000
eth,1991,1024500000
eth,1992,1547200000
eth,1993,2766281200
eth,1994,3076927400
eth,1995,4619232700
eth,1996,4463283000
eth,1997,3144209200
eth,1998,3980353000
eth,1999,3787088000
eth,2000,5716997600
eth,2001,6457006500
eth,2002,7520577900
eth,2003,9986396700
eth,2004,11532104100
eth,2005,15632811900
eth,2006,18190793700
eth,2007,25462226500
eth,2008,34472877700
eth,2009,44915227100
eth,2010,59826169500
eth,2011,74261200000
eth,2012,86849900000
eth,2013,93355100000
eth,2014,106357300000
eth,2015,128401000000
eth,2016,155964000000
eth,2017,154959000000
eth,2018,191282000000
eth,2019,226171000000
eth,2020,218029000000
fin,1970,-21073000
fin,1971,-26051000
fin,1972,-33430000
fin,1973,-41665000
fin,1974,-47609000
fin,1975,-63145000
fin,1976,-77430000
fin,1977,-91196000
fin,1978,-102001000
fin,1979,-142948000
fin,1980,-184245000
fin,1981,-242057000
fin,1982,-302579000
fin,1983,-376234000
fin,1984,-448093000
fin,1985,-477421000
fin,1986,-643057000
fin,1987,-648589000
fin,1988,-725734000
fin,1989,-918260000
fin,1990,-1063987000
fin,1991,-1170113000
fin,1992,-1133370000
fin,1993,-933268000
fin,1994,-822726000
fin,1995,-645000000
fin,1996,-1089000000
fin,1997,-1146000000
fin,1998,-1317000000
fin,1999,-1463000000
fin,2000,-1456000000
fin,2001,-1496000000
fin,2002,-1499000000
fin,2003,-1691000000
fin,2004,-1649000000
fin,2005,-1869000000
fin,2006,-1949000000
fin,2007,-1886000000
fin,2008,-2063000000
fin,2009,-2284000000
fin,2010,-2221000000
fin,2011,-2109000000
fin,2012,-1973000000
fin,2013,-2693000000
fin,2014,-2654000000
fin,2015,-2615000000
fin,2016,-2554000000
fin,2017,-2039000000
fin,2018,-2325000000
fin,2019,-2352000000
fin,2020,-2849000000
fji,1970,2264200
fji,1971,2928700
fji,1972,7077700
fji,1973,4639400
fji,1974,1356400
fji,1975,-600300
fji,1976,-3194600
fji,1977,-959500
fji,1978,-1700500
fji,1979,3912800
fji,1980,26845500
fji,1981,14551400
fji,1982,16288100
fji,1983,25105900
fji,1984,16233900
fji,1985,27214700
fji,1986,10741500
fji,1987,-13009100
fji,1988,40813800
fji,1989,17863600
fji,1990,68500000
fji,1991,105800000
fji,1992,117400000
fji,1993,106500000
fji,1994,70200000
fji,1995,126567000
fji,1996,70200000
fji,1997,67600000
fji,1998,152000000
fji,1999,100900000
fji,2000,120000000
fji,2001,166000000
fji,2002,191600000
fji,2003,183100000
fji,2004,136700000
fji,2005,246800000
fji,2006,178800000
fji,2007,230366600
fji,2008,235500000
fji,2009,349675000
fji,2010,286500000
fji,2011,256800000
fji,2012,378120000
fji,2013,376600000
fji,2014,457100000
fji,2015,598800000
fji,2016,595700000
fji,2017,679800000
fji,2018,657033300
fji,2019,698600000
fji,2020,892300000
fra,1960,-515000000
fra,1961,-591000000
fra,1962,-599000000
fra,1963,-606000000
fra,1964,-675000000
fra,1965,-729000000
fra,1966,-780000000
fra,1967,-805000000
fra,1968,-970000000
fra,1969,-1156000000
fra,1970,-1315000000
fra,1971,-1698000000
fra,1972,-1562000000
fra,1973,-2195000000
fra,1974,-1890000000
fra,1975,-2691000000
fra,1976,-2982000000
fra,1977,-3129000000
fra,1978,-4168000000
fra,1979,-5049000000
fra,1980,-5351000000
fra,1981,-6595000000
fra,1982,-8103000000
fra,1983,-8926000000
fra,1984,-8223000000
fra,1985,-9454000000
fra,1986,-10616000000
fra,1987,-12117000000
fra,1988,-13692000000
fra,1989,-12168000000
fra,1990,-12470000000
fra,1991,-15541000000
fra,1992,-15339000000
fra,1993,-15720000000
fra,1994,-16493000000
fra,1995,-15747000000
fra,1996,-16534000000
fra,1997,-18071000000
fra,1998,-18246000000
fra,1999,-20760000000
fra,2000,-22785000000
fra,2001,-23668000000
fra,2002,-23385000000
fra,2003,-24437000000
fra,2004,-25756000000
fra,2005,-29032000000
fra,2006,-31885000000
fra,2007,-34187000000
fra,2008,-33811000000
fra,2009,-36696000000
fra,2010,-36545000000
fra,2011,-38926000000
fra,2012,-42814000000
fra,2013,-46283000000
fra,2014,-48418000000
fra,2015,-45917000000
fra,2016,-47253000000
fra,2017,-43756000000
fra,2018,-47051000000
fra,2019,-46081000000
fra,2020,-49046000000
fro,1998,1081000000
fro,1999,1101700000
fro,2000,1148000000
fro,2001,1127700000
fro,2002,748400000
fro,2003,747600000
fro,2004,769900000
fro,2005,815200000
fro,2006,880800000
fro,2007,1128400000
fro,2008,784300000
fro,2009,754900000
fro,2010,849200000
fro,2011,1025000000
fro,2012,776900000
fro,2013,820200000
fro,2014,823100000
fro,2015,861300000
fro,2016,846000000
fro,2017,1171300000
fro,2018,880600000
fro,2019,948700000
fsm,1995,88623800
fsm,1996,90077100
fsm,1997,77903100
fsm,1998,83648900
fsm,1999,83786000
fsm,2000,87153100
fsm,2001,90793300
fsm,2002,101483500
fsm,2003,122093900
fsm,2004,99340200
fsm,2005,114257200
fsm,2006,102172600
fsm,2007,100116300
fsm,2008,107844100
fsm,2009,106569000
fsm,2010,110860700
fsm,2011,109399900
fsm,2012,109065700
fsm,2013,109403600
fsm,2014,128865700
fsm,2015,116681000
fsm,2016,119643100
fsm,2017,138508800
fsm,2018,194485600
fsm,2019,189340000
fsm,2020,135500000
gab,1985,-18913845999.9999
gab,1986,-31132370000.0001
gab,1987,-18633480000
gab,1988,-18800000599.9999
gab,1989,-20300000000
gab,1990,-40099997100
gab,1991,-37395058500
gab,1992,-31400768300
gab,1993,-48898485100
gab,1994,-55092720600
gab,1995,-82200691600
gab,1996,-21111000000
gab,1997,-18889000000
gab,1998,-20083000000
gab,1999,-31524000000
gab,2000,-26437000000
gab,2001,-44900000000
gab,2002,-57397000000
gab,2003,-91404000000
gab,2004,-105126000000
gab,2005,-116000000000
gab,2006,-917000000000
gab,2007,-101207000000
gab,2008,-118499000000
gab,2009,-92809000000
gab,2010,-116769000000
gab,2011,-145461000000
gab,2012,-151128000000
gab,2013,-145819000000
gab,2014,-152054396800
gab,2015,-135800000000
gab,2016,-137257615800
gbr,1970,-553286000
gbr,1971,-627588000
gbr,1972,-780379000
gbr,1973,-973194000
gbr,1974,-1085329000
gbr,1975,-1389553000
gbr,1976,-1554334000
gbr,1977,-1729219000
gbr,1978,-2401899000
gbr,1979,-1952144000
gbr,1980,-1992763000
gbr,1981,-1113527000
gbr,1982,-764734000
gbr,1983,-666830000
gbr,1984,-67525000
gbr,1985,-1177490000
gbr,1986,604126000
gbr,1987,-869575000
gbr,1988,-1858076000
gbr,1989,-1880916000
gbr,1990,-1896688000
gbr,1991,-1098858000
gbr,1992,-4655148000
gbr,1993,-4007872000
gbr,1994,-5295462000
gbr,1995,-5879889000
gbr,1996,-5363974000
gbr,1997,-6785942000
gbr,1998,-8544391000
gbr,1999,-7826000000
gbr,2000,-9926000000
gbr,2001,-6672000000
gbr,2002,-9149000000
gbr,2003,-10529000000
gbr,2004,-10765000000
gbr,2005,-12504000000
gbr,2006,-12271000000
gbr,2007,-13439000000
gbr,2008,-13562000000
gbr,2009,-15192000000
gbr,2010,-19947000000
gbr,2011,-20822000000
gbr,2012,-20897000000
gbr,2013,-25740000000
gbr,2014,-23944000000
gbr,2015,-23875000000
gbr,2016,-23848000000
gbr,2017,-22462000000
gbr,2018,-25486000000
gbr,2019,-26419000000
gbr,2020,-28172000000
geo,1980,0
geo,1981,0
geo,1982,0
geo,1983,0
geo,1984,0
geo,1985,0
geo,1986,0
geo,1987,0
geo,1988,0
geo,1989,0
geo,1990,0
geo,1991,0
geo,1994,92168400
geo,1995,302091500
geo,1996,106116700
geo,1997,254958800
geo,1998,289220800
geo,1999,396197900
geo,2000,493729700
geo,2001,473680500
geo,2002,475149500
geo,2003,389855500
geo,2004,797963800
geo,2005,650759300
geo,2006,932929600
geo,2007,1150139300
geo,2008,1580993400
geo,2009,1616208800
geo,2010,1957678300
geo,2011,2240683900
geo,2012,2324204800
geo,2013,2414425100
geo,2014,2516828800
geo,2015,2540708300
geo,2016,2653307400
geo,2017,3193683400
geo,2018,3456567400
geo,2019,3880338700
geo,2020,5666150241.85976
gha,1967,-1300
gha,1968,-1600
gha,1969,-1300
gha,1970,-1000
gha,1971,-900
gha,1972,-400
gha,1973,-900
gha,1974,-600
gha,1975,4600
gha,1976,-1000
gha,1977,-2100
gha,1978,-2900
gha,1979,-1800
gha,1980,-3200
gha,1981,-7200
gha,1982,-2600
gha,1983,-8200
gha,1984,445800
gha,1985,248300
gha,1986,650900
gha,1987,2963500
gha,1988,3488400
gha,1989,5456700
gha,1990,6588600
gha,1991,8073900
gha,1992,11141300
gha,1993,33569400
gha,1994,45156700
gha,1995,62806400
gha,1996,78865500
gha,1997,114747800
gha,1998,171640500
gha,1999,165550000
gha,2000,354360700
gha,2001,618323600
gha,2002,664553800
